wavelength,Back_TanCycm,Belly_TanCycm,Breast_TanCycm,Crissum_TanCycm,Crown_TanCycm,DorTail_TanCycm,Patch10_TanCycm,Patch11_TanCycm,Patch12_TanCycm,Patch13_TanCycm,Rump_TanCycm,Throat_TanCycm,WingTip_TanCycm
237.79,0.30866666664,16.0492666667,4.32106666666,15.1234,-6.29640000001,9.13573333333,8.70366666668,-9.01233333333,-3.08646666668,4.5678,11.2346666667,6.97526666667,14.9382
238.17,2.147,13.7853333333,3.72880000001,15.3672,-4.68933333333,3.84186666668,9.77406666668,-2.82493333333,-3.8418,7.45746666668,12.9378,8.70066666667,17.3446666667
238.54,6.32346666666,19.3137333333,9.50973333335,17.4508666667,1.76473333334,7.54900000001,13.9706,3.33313333334,2.30393333333,10.6374,18.3822666667,15.4411333333,20.4902666667
238.92,8.30920000001,22.8502666667,10.8694666667,15.6520666667,0.241599999994,5.65213333333,15.7971333333,3.91319999999,3.28499999999,11.3043333333,19.8068666667,16.4251333333,24.4446
239.29,13.065,22.682,12.7203333333,16.2068666667,6.32180000001,10.4216666667,16.2068666667,9.27199999999,7.73960000001,14.9042,20.1916,18.3141333333,25.2108
239.67,17.8704,26.3888666666,16.1419333333,17.7469333333,10.4628666667,14.0124,20.0617333333,13.5492666667,11.8517333333,18.2098666667,22.8394,21.2346,27.716
240.04,15.582,24.6826666667,16.5078666667,16.3758,11.8254,13.2276666667,18.8889333333,13.5449333333,11.5344,20.2117333333,22.4339333334,22.9364666667,25.9789333333
240.42,12.5847333333,22.8770666666,16.9824666667,14.0351333333,11.1578666667,11.5321333333,15.5788666667,13.731,8.44440000001,18.4326666667,20.421,20.9356,24.9122666667
240.79,15.452,25.1700666667,20.0194,16.1905333333,13.7414666667,14.3439333333,19.106,17.2984,12.4976,20.0,22.7211333333,23.2264666667,27.1526666667
241.17,12.7635333333,23.0916666667,17.0293333334,13.8168666667,12.4524666666,12.9189333333,16.7012666667,15.285,10.2591333333,18.1864,21.0016666667,19.7236666667,24.6632
241.54,15.7798666667,26.1925333333,18.2416,16.9572,16.1774666667,16.4525333333,20.5656666667,18.5014666667,13.6239333333,20.8258666667,24.1742666667,23.6085333333,26.9725333334
241.92,13.8146666667,25.1058,17.6220666667,15.9299333333,15.2006,15.2004666667,19.4894,17.3741333333,12.5600666667,19.1830666667,24.318,21.9984666667,26.302
242.29,11.5112666666,23.1815333333,16.6161333333,13.6514666666,13.5792,13.3188666667,17.6139333333,15.4446,11.6558666667,17.1946,23.0656666667,20.4049333333,24.5408666667
242.67,9.90139999999,22.0111333333,15.0211333333,12.2784666667,13.0519333333,11.9830666667,15.654,13.7131333333,9.71873333335,15.7243333333,22.2503333333,19.0998666667,23.038
243.05,9.09219999999,20.2167333333,14.3090666667,11.9782666667,12.9674666667,11.626,14.5257333333,13.2927333333,9.47153333332,14.8645333333,21.6938,19.3632,21.7886666667
243.42,11.2974,23.0738,16.58,14.3711333333,16.3140666666,13.4532,17.7778,16.0744666667,11.2709333333,16.7797333333,24.4311333333,21.8628666667,23.8056666667
243.80,11.211,22.9556666667,16.4454,14.9479333333,16.211,12.6432,17.2916666667,16.0546666667,10.8463333333,16.2760666667,24.2577333333,22.3176,23.4765333333
244.17,11.3382666667,22.6389333333,16.3132,14.8484666667,15.9722666667,12.6264,16.6918,15.3029333334,10.4166666667,15.909,24.4445333333,22.1212666667,22.9671333334
244.55,10.6716,22.3784,14.3067333333,14.5162666667,15.6746666667,11.9285333333,15.9705333333,14.4054,9.88293333333,15.6500666667,24.387,21.8484,22.0702
244.92,10.4745333333,21.8980666667,14.5024,13.912,15.7754,11.3657333334,15.2314666667,13.7732,9.49066666666,16.0648,24.4675333333,21.5392666667,21.5278
245.30,10.4576,21.6262666667,14.5288,13.9688666667,15.6274,10.6730666667,14.3565333333,13.0424666667,8.86366666667,16.0473333333,23.4572,21.7772,20.8724
245.67,9.43793333333,20.1085333333,14.3491333333,12.4064,15.217,9.96060000001,12.86,12.3471333333,7.57406666667,16.4104,22.6429333333,20.4536,19.3490666667
246.05,7.98726666667,18.7516666667,13.469,11.5966,14.5544666667,9.20846666666,11.7231333333,11.3794666667,6.07873333333,15.5585333333,21.9266,19.7286666667,18.0642666667
246.42,7.55506666667,18.6717333333,13.1259333333,11.1911333333,14.5620666667,9.589,11.5152,11.0835333334,5.35493333333,15.5250666667,21.345,19.2692666667,17.4596
246.79,7.07306666666,18.1633333333,13.1378,10.3712,14.3572666667,9.21460000001,10.6526666667,10.9418,5.09566666667,15.1465333333,20.8442,18.6400666667,16.905
247.17,7.05920000001,18.2148666667,12.9332666667,10.3555333334,14.3554,9.17786666665,10.163,11.1112666667,4.54826666667,15.2148666667,20.6816666667,18.1926,16.4
247.54,6.72453333333,17.9754666667,13.3622666667,10.3325333333,13.7672,9.12513333332,9.50833333332,10.8243333333,4.69266666667,14.9964,20.752,18.0695333333,16.3268666667
247.92,5.93566666667,17.206,12.9425333333,9.20726666665,13.7605333333,8.69339999999,8.77293333333,9.71406666667,4.10413333333,14.6796,20.3112,17.5388666667,15.4180666667
248.29,6.4406,17.2719333333,12.9612666667,9.66446666669,14.3982,9.22680000001,8.90599999999,10.5108,4.44193333333,14.7264666667,20.3428,18.3150666667,15.9081333333
248.67,8.43406666666,19.0604,15.0112,10.6784666667,16.1894,10.8054,10.5443333333,12.0730666667,6.17453333333,15.7644,21.7001333333,19.9776666667,17.1664666667
249.04,7.59106666667,18.2139333333,14.3438666667,10.0900666667,16.1771333333,10.0432666667,10.4191333333,11.6959333333,5.24873333334,15.3701333333,21.0184666667,19.7728,16.271
249.42,8.32513333334,18.7602,15.4024666667,10.6897333333,16.8473333334,11.0508666667,11.3794,12.693,6.26446666667,16.1329333334,21.7734,20.4761333333,16.642
249.79,8.30433333333,18.7894666667,15.3449333333,10.8233333333,17.0538,10.5651333333,11.482,13.0753333333,6.3908,15.3894,21.9404,20.8545333333,16.6534
250.17,8.67406666667,18.7581333333,15.4247333333,10.2521333333,17.4416666667,10.2894,11.1858,12.6050666667,6.56393333333,15.4902666667,21.1016666667,20.5508,16.7041333333
250.54,8.78406666667,18.8349333333,15.2784666667,10.0405333333,17.7304666667,10.4661333333,10.6688,11.8542,6.687,15.0354666667,21.0941333333,21.1752,16.3830666667
250.92,10.7525333333,20.9822,17.5966666667,12.3302,19.9687333333,12.6017333333,12.9258666667,13.8872666667,9.29993333333,17.8578666667,22.8003333333,24.2842666667,18.4012666667
251.29,8.38800000001,19.7807333333,16.5021333333,10.9758,18.4978,10.2632,11.3706666667,11.7982666667,7.39039999999,16.2502,21.0966,23.1358666667,16.4584
251.66,4.42906666667,16.6378666667,12.9972,7.01453333333,16.2204,7.09566666667,8.27826666667,8.3594,3.90713333334,13.658,17.5884666667,20.7652,13.4492666667
252.04,2.77886666667,15.6352,12.1288666667,6.51160000001,14.5378,5.87946666667,7.39413333334,7.50133333334,3.3274,13.0232,16.6726666667,20.1431333333,12.3792
252.41,0.210266666666,13.4199333333,10.7112666667,3.61166666667,12.0346,2.94373333333,5.09599999999,5.31866666667,0.878200000001,11.4162,14.6442,17.7488666666,10.4638666667
252.79,-2.88526666667,10.092,8.75386666667,2.16086666665,10.3007333333,0.9944,2.99573333333,3.278,-0.896266666666,10.4604666667,12.6212,15.396,8.81533333333
253.16,-2.347,11.9476,9.71293333333,3.37086666668,11.3858,2.6092,2.94633333333,3.7828,0.511799999999,10.5618,13.5831333333,16.0924666667,9.56300000001
253.54,-4.21866666666,10.7031333333,8.04700000001,0.87246666666,10.7813333333,0.9506,1.31506666667,1.91393333333,-1.44526666667,9.55739999999,11.5104,15.2604666667,7.81259999999
253.91,-5.90273333333,9.70833333333,7.48613333333,-1.15266666667,10.6528,-0.680600000001,-0.208466666666,0.444466666662,-3.0694,8.62499999999,11.1250666667,14.4027333333,6.91666666666
254.28,-7.78286666667,7.73706666668,6.19253333334,-2.523,9.72486666667,-2.81346666667,-3.02760000001,-0.917400000005,-5.2752,7.18653333333,10.0001333333,13.3792,5.3822
254.66,-8.72293333333,7.229,6.36146666666,-3.59833333333,9.63853333334,-4.0964,-3.72686666667,-0.289200000008,-5.38159999999,7.63046666665,8.78713333332,12.996,4.20886666666
255.03,-12.404,3.14580000001,2.91773333334,-7.33493333333,5.93313333334,-8.11740000001,-8.05220000001,-3.86313333334,-9.61686666665,3.1296,4.28673333333,9.16046666667,0.032666666668
255.41,-11.6949333333,2.22226666667,2.17346666667,-8.04526666666,5.96913333333,-7.57506666667,-7.80219999999,-4.44439999999,-7.98046666667,2.88733333334,4.07139999999,8.824,6.6666668e-05
255.78,-9.26279999999,3.20506666667,2.8686,-6.7148,6.955,-7.30766666667,-7.25973333333,-2.48406666666,-7.16339999999,3.20513333334,4.85566666667,9.18273333333,-0.0802
256.15,-6.5362,4.17386666667,4.07246666667,-5.05799999999,8.89853333333,-5.76806666666,-4.98560000001,-0.536266666668,-6.02900000001,5.27546666666,5.75359999999,9.39126666666,1.4928
256.53,-3.7716,7.17126666667,6.13553333333,-2.05853333333,10.8631333333,-2.8154,-1.992,0.99606666666,-3.0678,6.91899999999,7.76886666667,11.0092666667,3.71853333333
256.90,-4.56273333333,5.96940000001,4.636,-3.95100000001,8.67273333334,-3.99993333334,-3.31493333333,-0.623933333328,-4.55053333333,5.26000000001,6.71560000001,9.45566666667,2.12833333333
257.28,-4.832,4.91733333334,3.98933333333,-4.22399999999,7.44533333333,-4.13866666667,-3.424,-0.245333333332,-4.30933333333,5.28,6.67733333333,8.58666666666,1.83466666667
257.65,-2.6956,7.58020000001,5.87079999999,-0.796000000001,8.57533333333,-1.981,-1.3838,2.07146666667,-2.4152,6.99226666666,9.29893333334,9.86886666667,4.71293333333
258.02,-1.2308,8.93713333334,6.78906666667,0.993933333332,9.1132,-0.00753333333334,0.344066666666,2.8364,-0.9098,8.57800000001,9.74779999999,10.5887333333,5.9404
258.40,-0.0525999999999,10.5336666667,7.84586666667,2.31893333333,10.2833333333,1.94993333333,2.1278,3.83393333333,0.718133333333,10.1251333333,10.9420666667,11.5875333333,7.12119999999
258.77,0.598733333333,10.8980666667,7.88726666667,3.1952,10.7139333333,2.67713333333,2.83253333333,4.12193333333,1.16286666667,10.6044,11.6061333333,12.3776666667,7.84679999999
259.15,1.76213333333,12.0914666667,8.90113333334,4.5224,11.709,4.24646666667,4.17726666667,5.069,2.22393333333,11.7940666667,12.9086,13.4289333333,8.90133333334
259.52,1.9764,12.2648,9.10473333333,4.96613333333,11.9788666667,4.55986666667,4.20366666667,5.3824,2.18693333333,12.1043333333,13.1929333333,13.8751333333,9.39553333333
259.89,1.32673333333,12.0788,8.64226666667,5.0276,11.7232666667,4.6528,4.30193333333,5.16213333333,2.038,12.1364,13.0017333333,13.5737333333,9.19013333333
260.27,0.308466666667,11.5836,7.90553333333,4.38666666667,11.0436666667,3.9722,3.49486666667,4.2852,1.234,11.2990666667,12.3067333333,12.9572666667,8.52246666665
260.64,-0.286066666667,11.2242,7.5782,4.09693333333,10.9672666667,3.748,3.31146666667,4.06306666667,0.732133333333,11.2679333333,12.0679333333,12.6982,7.86420000001
261.01,-0.180666666666,11.7461333333,7.54593333334,4.4298,11.3210666667,3.93166666667,3.43353333333,4.22953333333,0.737466666667,11.5457333333,12.2735333333,12.8596,7.99506666667
261.39,-0.707999999999,11.3166,6.93153333333,3.779,10.9906666667,3.20846666667,2.77573333333,3.453,-0.0967333333334,11.0364,11.4438,12.1772,7.71573333333
261.76,-0.708466666666,11.4170666667,7.24646666667,3.94533333333,11.7982,3.736,3.37626666667,3.78433333334,0.391733333333,11.6639333333,11.8574,12.4638,7.68113333333
262.13,-0.898066666666,11.0650666667,7.07553333333,3.63833333333,11.8712666667,3.40253333333,2.78653333333,3.72466666667,-0.103733333334,11.1859333333,11.6407333333,12.1531333333,7.39213333333
262.51,-1.70466666667,10.2978,6.0582,3.232,11.7300666667,2.73753333333,2.05946666667,3.52973333333,-0.690866666667,10.526,11.3435333333,12.1229333333,6.83780000001
262.88,-3.26933333333,9.68666666666,5.22073333333,2.3362,11.4957333333,1.631,1.31773333333,2.45733333333,-2.00146666667,9.40880000001,10.5910666667,10.8689333333,5.80486666667
263.25,-4.70166666667,8.33526666666,3.7662,0.935733333334,10.8536666667,-0.592600000002,-0.327400000001,1.01366666667,-3.70373333333,8.14813333333,8.97473333333,9.30213333333,4.88873333333
263.63,-5.17033333333,8.11320000001,4.07313333333,0.648333333334,10.9311333333,-0.407200000001,0.157866666667,1.039,-3.5826,8.22133333333,9.21879999999,8.994,4.67166666666
264.00,-5.31766666667,7.91993333333,4.369,0.130533333333,10.7397333333,-0.104533333334,-0.435200000002,0.757200000001,-3.50746666667,8.09406666667,9.63446666667,8.94706666667,4.9696
264.37,-3.767,9.0476,5.5272,1.35193333333,11.5475333333,1.2584,1.07993333333,1.87926666667,-1.86233333333,9.2602,10.9523333333,9.4558,5.46766666666
264.75,-1.6646,10.4528666667,6.94406666667,3.05193333333,12.909,2.70906666667,2.66846666667,3.4762,0.244733333333,10.5834,12.2888,11.2526666667,7.32753333333
265.12,-2.18486666666,9.39573333333,6.4906,2.8332,12.229,1.9768,2.40886666667,3.27333333333,0.192133333335,9.86006666665,11.6126666667,10.9003333333,6.81086666666
265.49,0.608866666667,11.6852,8.79726666667,5.72373333333,14.1425333333,4.8182,5.17433333333,5.74593333334,2.6058,12.0787333333,14.0905333333,13.3259333333,8.61913333333
265.87,-1.03586666667,9.86313333335,6.61493333333,3.89933333333,11.9792,2.57493333333,2.8782,3.8106,0.858266666668,10.2403333333,11.7204,11.5871333333,6.75546666667
266.24,-0.753400000001,10.7108,7.10733333333,4.95366666666,12.1108666667,3.28366666667,3.781,4.10793333333,1.5708,10.725,11.919,12.2175333333,7.19253333334
266.61,-1.61366666667,9.98960000001,6.5642,3.7402,10.9265333333,2.39326666667,3.17266666667,2.82386666667,0.663266666667,10.2359333333,10.9811333333,10.9333333333,6.37953333333
266.98,0.106000000001,11.332,7.87946666666,5.136,12.0278,3.92973333333,4.2876,4.30753333333,2.03446666667,12.1736,12.1338,12.0345333333,8.10473333333
267.36,0.026066666666,11.5150666667,7.8464,5.3502,11.7368666667,4.17726666667,4.8354,4.4704,2.3462,12.0429333333,12.4274666667,11.9322666667,8.19159999999
267.73,-0.082666666668,11.376,6.78739999999,5.00166666667,11.4331333333,3.45726666667,4.02293333333,4.2836,1.55706666667,11.3124666667,11.8589333333,11.0516,7.57553333333
268.10,-0.374799999999,11.0962,5.94846666667,4.23266666667,10.4988,2.5548,3.38733333333,3.432,0.470133333333,10.7848666667,10.9436666667,10.3208666667,6.6668
268.48,0.0632666666672,11.5369333333,6.42,4.88933333333,10.9994,3.35866666667,3.64326666667,4.2822,1.11946666667,11.1384666667,11.6382666667,11.5180666667,7.65353333333
268.85,-0.505733333335,11.0329333333,6.04386666667,4.64386666667,10.5026666667,3.29326666667,3.2316,4.02713333333,0.727733333335,11.0205333333,11.44,10.5026,7.54860000001
269.22,0.476666666668,11.6896,6.66653333333,5.2184,11.1213333333,4.42406666667,4.0392,4.58906666666,1.1978,11.7078666667,11.8974,10.7791333333,8.12093333333
269.59,-0.2352,10.9382666667,5.83406666667,4.41026666667,10.2142,3.70433333333,3.31826666667,3.62573333334,0.488600000001,11.1734666667,10.926,10.009,7.5052
269.97,0.284266666666,11.6158666667,6.46953333333,4.61853333333,10.5832,4.54886666667,3.95113333333,3.87573333333,0.7194,11.4590666667,11.5926,10.3220666667,7.90246666667
270.34,0.597266666666,11.4455333333,6.2778,4.5026,10.8198666667,4.8972,4.035,4.06313333333,0.868000000001,11.4736666667,11.8456666666,10.3126,8.09219999999
270.71,1.28453333333,11.973,6.86186666667,5.33333333333,11.1436666667,5.6532,4.8076,5.08393333333,1.50126666667,11.7778,12.3143333333,11.0731333333,8.62340000001
271.09,0.686533333334,11.2211333333,6.35226666667,4.99993333333,10.5504,5.36153333333,4.35,4.59126666667,1.19493333334,11.0064,11.5775333333,10.435,7.99793333333
271.46,0.285266666665,10.9141333333,5.92813333333,4.90946666667,10.1451333333,5.2814,3.90113333333,4.324,0.901533333333,10.7666,11.3929333333,10.3335333333,7.47653333333
271.83,1.41586666667,11.9621333333,7.13866666667,5.83213333333,11.068,6.42826666667,5.39493333333,5.27066666667,2.15093333333,12.1310666667,12.141,11.3562,8.51466666667
272.20,2.99046666667,13.3952,8.97140000001,7.9762,13.0952666667,8.41426666666,7.40966666667,7.0666,4.2808,13.7381333333,13.8333333333,13.2476,10.3570666667
272.58,3.5276,13.7361333333,8.96759999999,8.13886666667,13.2916,8.39353333332,7.67593333333,7.00006666667,4.213,13.5695333333,13.3796,12.7592,10.5556
272.95,3.2398,13.3848,8.48060000001,7.8636,12.9966666667,7.96626666666,7.32586666667,6.358,3.52033333333,12.8658,12.8004,12.4171333333,9.86453333333
273.32,3.38193333333,13.8515333333,8.91513333333,8.4618,13.2917333333,8.28126666667,7.74,6.72686666667,4.099,13.3610666667,13.5507333333,12.9539333333,10.317
273.69,3.82486666667,14.6082,9.32479999999,8.925,13.6016,8.98140000001,8.33673333333,7.32986666667,4.55426666667,13.5686,14.2178,13.4318666667,10.6374666667
274.06,4.23473333333,14.6256666667,9.4278,9.60426666667,13.7626,9.14160000001,8.77940000001,7.74446666667,4.8642,13.7196,14.4205333333,13.6672,10.9822
274.44,3.75626666667,14.5806666667,9.38600000001,9.67466666667,13.2306,9.0536,8.66226666666,7.54706666667,4.8178,13.5974,14.2382,13.6219333333,10.7654
274.81,3.4576,14.3676,9.05453333332,9.38406666666,12.9276666666,8.56266666665,8.0914,6.9962,4.51206666667,13.2978666667,13.7540666667,12.8820666666,10.4386
275.18,2.99073333333,13.8628666667,8.18786666668,8.44766666666,12.0871333333,7.52333333334,7.45579999999,6.33433333333,3.6812,12.5339333333,13.084,12.1237333333,9.58973333333
275.55,3.0268,13.4452,7.8816,7.5512,11.7772666667,7.18899999999,7.05039999999,5.92593333333,2.851,12.0062666667,12.6352,11.175,9.30446666666
275.93,1.89166666667,12.401,6.66666666667,6.62873333333,10.7044666667,6.13553333333,5.64773333333,4.41726666667,1.34953333333,10.5312,11.4633333333,10.3035333333,8.17360000001
276.30,2.7156,13.0556666667,7.22713333333,6.87353333333,11.0858666667,6.44893333333,6.07353333333,4.71853333333,1.87206666667,11.0965333333,11.8966666667,10.7265333333,8.64753333334
276.67,1.84826666667,12.6187333333,6.5606,6.31486666667,10.4858,6.11386666667,5.6728,4.25453333333,1.26753333333,10.8766,11.9598666667,10.4745333333,7.93419999999
277.04,2.38086666667,13.4508666666,7.04753333333,6.45926666667,10.7226666667,6.70593333333,6.12313333333,4.68353333333,1.86553333333,11.4509333333,12.5321333333,11.1709333333,8.80113333332
277.41,2.47733333333,13.6112,6.7914,6.38893333333,10.8332666667,6.67806666667,6.23006666666,4.7392,1.848,11.4002666667,12.3298666667,11.3265333333,8.906
277.79,2.50926666667,13.5864666667,6.81293333333,6.12093333333,10.8016666667,6.41913333334,6.1828,4.7764,1.85646666667,11.6906,12.0112666667,11.2404666666,9.14200000001
278.16,3.0828,13.9828666667,7.31073333334,6.36386666667,11.2578666667,7.34386666667,6.78773333334,5.50513333333,2.64793333333,12.2654,12.2873333333,11.6763333333,9.5018
278.53,3.35493333333,13.7486,6.9688,6.165,11.4941333333,7.3408,6.58033333334,5.62026666667,2.41633333333,12.1844666667,12.2546666667,11.4778,9.43899999999
278.90,4.8516,15.0600666667,8.10699999999,7.51926666667,12.9171333333,8.86099999999,8.41886666666,6.95766666667,3.6036,13.4477333333,13.9262666667,12.8600666667,10.8215333333
