wavelength,Back_TanXacf,Belly_TanXacf,Breast_TanXacf,Crissum_TanXacf,Crown_TanXacf,DorTail_TanXacf,Patch10_TanXacf,Patch11_TanXacf,Patch12_TanXacf,Rump_TanXacf,Throat_TanXacf,WingTip_TanXacf
751.90,17.7676666667,50.4926,20.7447333333,39.3938666667,54.0598,16.1321884445,14.7340333333,39.6576333333,10.8258,22.4114333333,12.7410666667,17.7816
752.22,17.8995333333,50.558,20.7486,39.5124,54.0705333333,16.2409367778,14.825,39.8256,11.0156666667,22.4378666667,12.885,17.9213666667
752.53,17.8725333333,50.5768666667,20.6499333333,39.6739333333,54.0153333333,16.3068627778,14.7589333334,40.0231666667,11.0186666667,22.383,12.9448666666,17.779
752.85,18.3246,51.0494,20.9418,40.1064,54.3122,16.8371695555,15.2516333333,40.2615,11.503,22.7745333333,13.4212666667,18.179
753.16,18.4551333333,51.4752666667,21.1157333333,40.4662666667,54.7182,16.9635742222,15.4976666667,40.5370666667,11.6051333333,23.0386333333,13.7138,18.5665333333
753.47,18.3635333333,51.3725333333,20.9359333333,40.3105333333,54.6918666667,16.7109568889,15.2836,40.4855666667,11.3795333333,22.8513666667,13.5105333333,18.3263333333
753.79,18.4344,51.3518,20.8792,40.2845333333,54.6074,16.5960467778,15.3126333333,40.4137666667,11.1589333333,22.8927333333,13.3428,18.1911666667
754.10,18.2838666667,51.1456,20.7990666667,40.2450666667,54.4931333333,16.5670105556,15.3653666667,40.3041666667,11.009,22.6862333333,13.2932666667,18.0834333333
754.42,17.8235333333,50.7210666667,20.2296,39.6589333333,53.8756666667,16.1322344444,14.9543,39.6544,10.4155333333,22.2156,12.7885333333,17.5866666667
754.73,17.7360666667,50.4502666667,20.1488666667,39.4209333333,53.4161333334,16.0031002222,14.8527333333,39.3582333333,10.3838666667,22.0655,12.7661333333,17.3567666667
755.05,17.4668666667,50.3495333333,19.9809333334,39.2056666666,53.2450666667,15.7631852222,14.5878666667,39.1854333333,10.1324,22.0228333333,12.5223333333,17.1163
755.36,17.3837333333,49.9677333333,19.8559333333,38.8757333333,52.8961333333,15.3579922222,14.3580333333,38.8516,9.78013333334,21.7439666667,12.2258666667,16.8083666667
755.67,17.2063333333,49.6125333333,19.7102666667,38.5633333333,52.6742,15.1229706667,14.0854,38.4667333333,9.53040000001,21.5827666667,11.8918,16.4530333334
755.99,16.9888,49.4606666667,19.4583333334,38.2064666666,52.5696,14.7015156667,13.8164333333,38.0004,9.15793333333,21.3164666667,11.4836,16.1663
756.30,16.6874,49.0286,19.1155333333,37.9444,52.1792,14.2678017778,13.5366333333,37.6515,8.7566,20.9728,11.1234,15.8165
756.62,16.1748,48.3989333333,18.6653333333,37.4874,51.4686,13.7871506667,13.0057333333,37.0346333333,8.34506666667,20.4565,10.5507333333,15.1294
756.93,16.3178666666,48.569,18.8518666667,37.7670666667,51.5754666667,14.1664033333,13.1925666667,37.1122333333,8.66933333333,20.5766,10.8239333333,15.3435
757.24,16.1244666667,48.7176,18.8098,37.6343333333,51.7742666667,14.0783185555,13.0012666667,37.0232,8.54546666667,20.5337,10.7881333333,15.4295666667
757.56,16.2094,49.1225333333,18.899,37.7602,52.2621333333,14.0300916667,12.8175333333,37.1388666667,8.40666666666,20.4959666667,10.5717333334,15.4474666667
757.87,15.8236,48.8838666666,18.4892666667,37.5322666667,52.2360666667,13.5057652222,12.2710333333,36.8597,8.11713333334,20.1076666667,10.064,15.1460333334
758.18,15.7398,48.9216666667,18.305,37.5760666667,52.3848,13.4014774444,12.0568666667,36.8469666667,7.9178,19.9180666667,9.82220000001,15.0624
758.50,15.5488,48.8466,17.8858666667,37.4048,52.3459333333,13.1167251111,11.7889,36.5882666667,7.6036,19.4390666667,9.41380000001,14.8308666667
758.81,15.6666,48.7216666667,18.0126,37.5338,52.4360666667,13.5373152222,11.9712666667,36.5275666667,7.91973333333,19.5877666667,9.60646666668,14.9510666667
759.13,15.7503333333,48.9706666666,18.0267333333,37.741,52.5661333333,13.7885045555,12.0873,36.7230666667,8.08326666666,19.6351333333,9.72046666666,15.1536
759.44,15.6368666667,48.7884666667,17.9628666667,37.6291333333,52.4540666667,13.9820811111,12.0620333333,36.6964333333,8.13366666667,19.5828333333,9.81693333333,15.2881666667
759.75,15.3508,48.6891333333,17.7562,37.4103333333,52.5073333333,13.8315657778,11.6901666667,36.5386666667,7.92533333333,19.3470333333,9.68153333333,15.1742666667
760.07,15.3766666667,48.8798,17.762,37.5598666667,52.8518,13.9162675556,11.7265666667,36.7403,7.94653333334,19.4136,9.77053333333,15.292
760.38,15.0987333333,48.5635333333,17.4946666667,37.1744666667,52.6306666667,13.4407294444,11.4351,36.3005,7.57046666666,19.0030333333,9.45493333333,15.0229
760.69,14.7637333333,48.2631333333,17.1828666667,36.8364,52.3179333333,13.1171023333,11.2070666667,35.9806333333,7.4356,18.606,9.22733333333,14.7991666667
761.01,14.8160666667,48.1588666667,17.1645333333,36.9162,52.1297333333,13.2963723333,11.4223666667,36.0505333333,7.65286666666,18.8600333333,9.50453333334,14.9638666667
761.32,15.4874666666,48.5509333333,17.8298666667,37.4921333333,52.619,14.0073724445,12.1281666667,36.6473666667,8.15646666667,19.3876333333,10.3379333333,15.5341333333
761.63,15.6092,48.4489333333,18.0220666667,37.5612666667,52.679,14.1877953333,12.3431333333,36.7752666667,8.30353333334,19.5250666667,10.5619333333,15.6819666666
761.94,15.9359333334,48.7424666667,18.501,37.9720666667,53.0252,14.5682572222,12.7587,37.1068666667,8.62793333333,19.9261666667,11.0514,16.0108666667
762.26,16.0766,48.9454,18.6464,38.0900666667,53.1478666667,14.5433172222,12.8917333333,37.213,8.7502,20.1145,11.2739333333,16.2898
762.57,16.4928,49.2960666667,19.1511333333,38.5844666667,53.6098666667,14.8571165556,13.3226666667,37.5300666667,9.13286666667,20.4552666667,11.743,16.7599
762.88,16.7350666667,49.7333333333,19.3862,38.9035333333,53.9059333333,14.8905958889,13.5850666667,37.9005,9.33100000001,20.6801666667,11.9430666667,16.8668
763.20,16.9726666667,49.7762666667,19.6839333333,39.0152,53.9271333333,15.1815462222,13.8520666667,38.0159,9.61366666667,20.8888666667,12.0982666666,16.9772
763.51,17.1836666667,49.8828,19.8522666667,39.0828,54.0774,15.3672444445,14.0324,38.1001,9.74946666667,21.0297333333,12.2846,17.1315333333
763.82,17.4251333333,50.0476,20.0358666667,39.3340666667,54.2508666667,15.6302965555,14.2282,38.3804333333,10.0117333333,21.361,12.4552,17.3947333333
764.14,17.9038666667,50.2035333333,20.3673333333,39.665,54.3328,16.0767366667,14.5417666667,38.5700666667,10.3150666667,21.6846333333,12.7374666667,17.6968666667
764.45,17.8482,50.1082666667,20.3687333333,39.4496,54.2468666667,16.0199813333,14.4147333333,38.4324333333,10.2256666667,21.5319,12.6618666667,17.6627666667
764.76,17.6097333333,50.0143333333,20.2786666667,39.3535333333,54.1939333333,15.8717277778,14.3038333333,38.3385333333,10.1867333333,21.4130333333,12.5202,17.5878666667
765.07,17.8976,50.216,20.5811333333,39.4582666667,54.3404,16.090926,14.6651666667,38.4030333333,10.4691333333,21.7000333333,12.7364,17.8641
765.39,17.9130666667,50.2595333333,20.5914,39.52,54.3757333333,16.0686095556,14.6508333333,38.4333333334,10.5232666667,21.7913333333,12.7606,17.8326666667
765.70,17.9089333333,50.2291333333,20.6238,39.4478666667,54.3005333333,16.1938478889,14.6941,38.5359,10.5314666667,21.7997333333,12.7398,17.8860333333
766.01,17.4828,49.8304666667,20.2979333333,38.8469333333,53.8422666666,15.8570212222,14.3982,38.1385,10.1765333333,21.5166333333,12.3820666667,17.4724
766.32,17.7560666667,49.6017333334,20.5014,38.8504666667,53.6692,16.1261713333,14.5766,38.0837333333,10.4174,21.6017,12.5366,17.7742
766.64,17.9455333333,49.6675333333,20.5940666666,39.0457333334,53.8544666667,16.2852198889,14.8051,38.1860333333,10.4732666667,21.7926666667,12.7392,18.0639333333
766.95,17.9075333333,49.7502666667,20.6361333333,39.1115333333,53.8432666667,16.2797061111,14.8910333333,38.1625666667,10.4626666667,21.8375333333,12.6812666667,18.1966333333
767.26,17.8813333333,49.6976666667,20.7135333333,39.0168,53.78,16.3604246667,14.8800666667,38.1632333333,10.4520666667,21.7878333333,12.8186,18.1345
767.57,17.7058,49.8706,20.6169333333,38.9224666667,54.027,16.0878404444,14.6795,38.3724,10.2601333333,21.6816,12.6566666666,18.0184333333
767.88,17.7466666667,49.9912,20.6320666667,39.1396,53.9829333333,16.0629021111,14.7088,38.3391333333,10.4535333333,21.9403,12.7656666667,18.0582
768.20,17.9638666667,50.3574666666,20.7988,39.3842,54.1081333333,16.3971437778,14.8994,38.5825,10.8168,22.1682333333,12.9729333333,18.3859
768.51,17.3196,50.3600666667,20.3086,39.0619333333,53.913,15.8861577778,14.1671,38.3745666667,10.3505333333,21.6690666667,12.4856,18.0566666667
768.82,17.2386,50.2351333333,20.2097333333,38.748,53.508,15.9438308889,14.0261333333,38.2108666667,10.4510666667,21.4886333333,12.4435333333,18.2220333333
769.13,17.1851333333,50.5544,20.0820666667,38.914,53.8616,15.9657343333,13.9960666667,38.4564666667,10.5315333333,21.4863666667,12.3458666667,18.1266
769.44,17.5288666667,50.9224666667,20.3682666667,39.3905333333,53.9863333333,16.2149971111,14.2557333333,38.7309,11.0465333333,21.6373333333,12.6269333333,18.5066
769.76,17.1969333333,51.0812,20.1378,39.1356666667,54.1495333333,15.9392596667,13.9619,38.4245,10.8196666667,21.4807,12.4379333333,18.3075
770.07,17.5054,51.6419333333,20.3184666667,39.4904,54.5362666667,16.0047068889,14.1259333333,38.8622666666,11.15,21.6419,12.8413333333,18.6465
770.38,17.3333333333,51.337,20.0968,39.3190666667,54.1649333333,15.7609518889,13.8333666667,38.7169,11.0466,21.3816333333,12.9999333333,18.4532
770.69,17.1734,51.7414,20.0,39.4214,54.4021333333,15.6193918889,13.6189666667,38.7543666667,10.9194,21.2713333333,12.7658,18.3157
771.00,17.0468666667,51.4153333333,20.089,39.3396666667,53.9602666667,15.7294521111,13.6041333333,38.4529666667,10.9292666667,21.3688666667,13.0291333333,18.1136
771.32,17.2597333333,51.2761333333,20.1426,39.4144,54.1027333333,16.0023687778,13.6112,38.6204666667,10.9872,21.2763333333,13.262,18.1738666667
771.63,17.6922,51.2485333333,20.3814666667,39.3729333333,54.0018,16.1589525556,13.7451333333,38.6308333333,11.0065333333,21.4598,13.5712666667,18.2532
771.94,18.9439333334,51.8593333333,21.1890666667,40.2658,55.0010666667,17.0027264445,14.7995333333,39.4055666667,12.1026666667,22.5089333334,14.4958,18.9801
772.25,19.7256,52.0639333333,21.7306,40.7662,55.5822,17.6585961111,15.5364666667,40.1447666667,12.6814666667,23.1752,15.1857333333,19.5312666667
772.56,20.3669333333,52.2860666667,22.3393333333,41.1391333333,55.7606666667,17.870817,16.0816333333,40.3689,13.2301333334,23.7538333333,15.8562666667,20.1395
772.87,20.7545333333,52.3363333333,22.5981333333,41.2972,56.2278,18.28601,16.5203666667,40.5504666667,13.5026666667,24.4206666667,16.3088,20.4850333333
773.18,21.6187333333,52.4435333333,23.2143333333,42.0367333333,56.6858666667,19.1917933333,17.2898333333,41.3080666667,14.2923333333,25.1976333333,17.2266666667,21.0491666666
773.50,22.0298666667,52.5758666667,23.541,42.0339333333,56.7396666667,19.8623608889,17.6874,41.5205333333,14.7481333333,25.6248333333,17.5278666667,21.3398666667
773.81,22.4266666667,52.7506666667,23.9584,42.1296666667,56.9059333333,20.4496182222,18.0690666667,41.7784333333,15.027,25.9857666667,17.6581333333,21.5488
774.12,22.7080666667,53.0324,24.068,42.6064666667,57.3506,20.6733944444,18.5404333333,42.1884333333,15.0683333333,26.3325333333,17.7959333333,21.864
774.43,22.9877333333,53.282,24.0822,42.8611333333,57.8976666667,20.9069217778,19.0455333333,42.4303,15.1274,26.6133,17.8660666667,22.2167666667
774.74,23.3292666667,53.6838,24.3926666667,43.0506666667,58.1919333334,21.1409176667,19.6237,42.7020666667,15.4320666667,26.9473666667,18.0564666667,22.7080666667
775.05,23.0785333333,53.8796,24.3648,43.2118666667,58.3456,21.0242167778,19.6036,42.7285333333,15.4774,27.0064,17.8559333333,22.6254
775.36,22.027,53.1081333333,23.5423333333,42.3177333333,57.3546666667,20.2126523333,18.4827666667,41.9573666667,14.5003333333,25.9889333333,17.0229333333,21.6829666667
775.67,21.4411333333,53.2832,22.9699333334,42.1260666667,57.2849333333,19.3807341111,17.9259666667,41.1508333333,13.7094,25.4971,16.3116,21.0275333333
775.98,20.6355333333,52.6726,22.3274,41.5066666666,56.5825333333,18.8835233333,17.1633666667,40.4272666667,12.8029333333,24.5349333333,15.5050666667,20.0778333333
776.30,20.0722666667,52.4228666667,21.7656,40.9445333333,56.0518666667,18.180853,16.2179333333,40.1064333333,12.1038666667,23.6396666667,14.852,19.3575333333
776.61,19.2384666667,52.3599333333,21.3542666667,40.4240666667,55.6522,17.3653845555,15.3276666667,39.5436666667,11.2565333333,22.9872333333,14.0732,18.7129666667
776.92,18.6822666667,51.9073333333,20.7542,39.896,55.0151333333,16.5206121111,14.6315666667,38.8059333333,10.5548666667,22.5011666667,13.342,18.1296333333
777.23,18.878,52.1377333333,20.9963333333,39.9956666667,55.3909333333,16.7441404445,14.9101333333,38.9798,10.9941333333,22.7962333333,13.6928666667,18.5964
777.54,18.8409333333,51.702,20.8584666667,39.5922666667,55.0761333334,16.6694543333,14.8422333333,38.8258666667,11.1397333333,22.7023,13.8440666667,18.7144
777.85,18.7344,51.8806666666,20.8872,39.6391333333,55.0554,16.3761285555,14.7075333333,38.9302,11.1285333333,22.4373666667,13.7856666667,18.7519666667
778.16,18.3562666667,51.6108666667,20.7450666667,39.4125333333,54.6350666667,16.048538,14.4050333333,38.5448,10.8,22.2396,13.5348666667,18.3541666667
778.47,17.6759333333,51.1598666667,20.0221333333,38.9022,54.1301333333,15.4226156667,13.7117333333,37.8397,10.0753333333,21.4188,12.9260666667,17.5476333333
778.78,18.1660666667,51.6019333333,20.7228,39.7143333333,54.8192666667,16.0501294444,14.3619666667,38.4113333333,10.4774,21.9723,13.3377333333,18.1391333333
779.09,18.5110666667,51.5599333333,21.2934666667,39.8800666667,54.6666,16.9566491111,14.7556,38.851,11.1955333333,22.4378666666,13.8266666667,18.7689
779.40,19.3644,52.1511333333,22.0666666667,40.4888,55.1910666667,18.0600823333,15.6002,39.5756333333,12.4178,23.2577666667,14.8889333333,19.7088333333
779.71,19.9015333333,52.5860666667,22.595,41.2215333333,55.7314666667,18.7195937778,16.4854333333,39.8725333333,12.9888666667,23.8545333333,15.4272666667,20.5928666667
780.02,20.0588,52.754,22.5843333333,41.6431333333,55.8452,18.9212257778,16.9767666667,39.9140333333,13.1748666667,23.9986,15.628,20.9052
780.33,20.2820666667,53.264,22.982,42.1776,56.6944,19.2659837778,17.3556,40.6771666667,13.4905333333,24.2672666667,15.8854,21.3753
780.64,20.4087333334,53.2675333333,22.9504,42.4710666667,56.8052666667,19.1618492222,17.4607666667,40.8738333333,13.5306666667,24.3505,15.8704,21.3366
780.95,20.594,53.7467333333,23.269,42.6182,56.8496666667,19.4219936667,17.3296333333,40.6034333333,13.3952,24.2742,15.7948,21.3232666667
781.26,19.9138666666,53.2328666667,22.5412666667,41.8472666667,56.1905333333,19.1283424444,16.3842666667,39.7797333333,12.625,23.5558333333,15.0037333333,20.5337333333
781.57,20.0237333333,53.458,22.9618666667,42.0656,56.4342666667,19.5689757778,16.5396333333,40.0622333333,12.691,23.6545,15.0827333333,20.6686333333
781.88,20.0536,53.5479333333,23.1553333333,42.1800666667,56.7568666667,19.6754796667,16.4910666667,40.3535,12.5091333333,23.7868,14.9574,20.9729333333
782.19,19.7588666667,53.3382,22.8684,41.9729333333,56.5706666667,19.5099775556,16.3740666667,40.1871,12.1771333333,23.4711333333,14.6619333333,20.9964333333
782.50,19.7600666667,53.4932,22.9234666666,42.2138666666,56.9814666667,19.3076951111,16.5366333333,40.3373666666,11.9541333333,23.4083666667,14.7576,21.1093666667
782.81,19.3076,53.4142,22.8203333333,42.0673333333,56.7550666667,18.7708132222,16.4518333333,40.225,11.2357333333,23.1666666666,14.2482,20.9781
783.12,18.3102,52.8196666667,21.7822,40.8679333333,56.0658,17.8199425556,15.3519,39.4376666667,10.0461333333,22.2495,13.0354666667,19.9177666667
783.43,18.7211333333,53.0045333333,21.9312666667,40.8166,56.2506666667,18.0427087778,15.4210333333,39.5506,10.185,22.4627,12.9994,19.9999
783.74,18.4371333333,52.7748666667,21.8804666666,40.6148666666,55.8442,18.0627332222,15.3881333333,39.0187333333,10.11,22.2469666667,12.7697333333,19.7976666667
784.05,18.0035333333,52.3868666667,21.3499333333,40.3568666667,55.2315333333,17.5449995556,14.7322333333,38.1485333333,9.39733333334,21.5516333333,12.0145333333,18.9552666667
784.36,17.4655333333,51.7044,21.093,39.9219333333,54.8164,17.1181342222,14.6084,37.9130666667,9.25313333333,21.2881,11.8084666667,18.7276333333
784.67,17.9969333333,51.4389333333,21.3924,40.0207333333,54.8343333333,17.2639771111,15.3235333333,38.134,10.0154,21.8453,12.1998666667,19.0579666667
784.98,17.9193333333,51.4988666667,21.1478,40.262,55.3354666667,17.1722706667,15.4558333333,38.1210666667,10.3983333333,22.1383666667,12.1750666667,18.9230666667
785.29,19.0854,52.3408666667,21.933,40.9094,56.0925333333,18.1725602222,16.5860666667,38.9425333333,11.7486,23.3124666667,13.723,19.9871
785.60,18.8888666666,51.9969333333,21.5976,40.0768,55.3098,18.0057962222,16.1239666667,38.2950666667,11.6998666667,23.0210666667,13.6303333333,19.5084333333
785.91,19.2542,52.3641333333,21.9888,40.2688666667,55.5403333334,18.5544284445,16.2328,38.4348333333,12.2476,23.3028333333,13.8813333333,19.6880333333
786.22,19.3694666667,52.5705333333,21.8816,40.3305333333,56.0895333333,18.5958898889,16.036,38.4668333334,12.3518666666,23.5239666667,13.8163333334,19.6237666667
786.53,19.4611333333,52.53,22.1306,40.6088,55.8832666667,18.815955,15.8682333333,38.6776,12.6348,23.6926333334,14.1316666667,19.6506
786.84,18.8881333333,51.8638,21.9251333333,40.0833333333,55.2192,18.6222468889,15.5693666667,38.3319666667,12.3438,23.1422,13.7202666667,19.3046
787.14,19.2683333333,51.6546666666,22.0514666667,40.1243333333,55.1076,18.6773596667,15.6982,38.2735666667,12.7499333333,23.2376666667,14.1655333333,19.4237333333
787.45,20.0188,52.5365333333,22.9750666667,40.7637333333,56.2800666667,19.7081677778,16.4190666667,39.2055,13.621,24.3092,15.0071333333,20.5917
787.76,20.6095333333,52.7885333333,23.1304,41.0202666667,56.5882666667,20.2642683333,16.8328333333,39.4136333333,14.3305333333,24.9284,15.6602666667,21.1888333333
788.07,20.6463333333,53.6657333333,23.5734,41.4266666667,57.1883333333,20.724908,16.7567,39.7392,14.4644,25.1893,16.1124666667,21.5951666667
788.38,20.8178666667,53.443,23.3721333333,41.1789333333,56.8289333334,20.7606722222,16.6141,39.7899333333,14.2563333334,24.9577666667,16.4176,21.8984
788.69,20.3091333333,52.792,22.6738666667,40.6275333333,56.0663333333,20.1514131111,16.1141666667,39.1996333333,13.5653333333,24.1314333333,15.5526,21.03
789.00,21.0637333333,53.6313333333,23.4526,41.591,57.0518,20.6923682222,16.9395333333,40.0458,14.4428,24.5138,16.4008,21.6689333333
789.31,20.8462,53.3102,23.1852666666,41.3823333333,56.7222,20.4267412222,16.9094666667,39.8614,14.3040666667,24.2070666667,16.4308,21.3499666667
789.62,20.9436666667,53.296,23.2140666667,41.5276666667,56.4682,20.4262504444,16.9422666667,40.0186333333,14.2768666667,24.0716333333,16.6736666667,21.5954
789.92,21.5628,53.4467333333,23.6166666667,41.8035333333,57.0632666667,20.974982,17.8990333333,40.3730333333,14.8206,24.4570333333,17.3844,22.1860333333
790.23,22.0344666667,54.0955333333,23.7824,42.2868666667,57.9411333333,21.1987947778,18.2931,40.9154,15.29,24.9575,18.0528,22.6559
790.54,21.6365333334,54.3473333333,23.5141333334,42.3394,57.9718666667,21.0011573333,18.1826333333,40.9137333334,14.7088666667,24.8919666667,17.9114666667,22.4373333333
790.85,20.7996666667,53.3024666667,22.5902,41.6099333333,57.2136666666,20.126135,17.5826333334,40.4823666667,13.9112,23.9292,17.0691333333,21.6976333333
791.16,20.4163333333,53.3494,22.4926666667,41.6120666667,57.0055333333,19.735286,17.3045,40.3842,13.1466,23.4426666667,16.4239333333,21.2117
791.47,20.947,53.3387333333,22.565,42.0942,57.2348,19.867555,17.6271333333,40.6412333333,13.3116666667,23.4821,16.5478,21.4962666667
791.78,20.6404666667,53.868,22.7290666667,42.278,57.6663333333,19.6408705556,17.4576333333,40.3677,13.0270666667,23.4643,15.9788666667,21.2532
792.08,20.417,53.7446666667,23.0487333334,42.3782,57.7570666667,19.6195036667,17.4442,40.2170333333,13.0798,23.8855666667,15.9650666667,21.6681
792.39,20.3502,53.5744666666,22.4404666667,42.159,57.6227333333,19.3224785556,17.0629,40.1436,12.5295333333,24.0769,15.3832,21.648
792.70,19.6482,54.1264,21.7710666667,42.093,58.1931333333,18.4508042222,16.0614333333,40.0744666667,11.5324666667,23.5808333333,14.3292666667,21.1210666667
793.01,19.169,53.5082,21.1804,41.4574,58.0729333333,18.0569353333,15.2243666667,39.2953666667,11.0448666667,22.8396333333,13.4116666667,20.4429
793.32,18.5430666667,53.5414,20.7713333333,41.4386,57.7778,17.4483837778,14.4628666667,39.1030333333,10.3398,22.2773,12.7577333333,19.9875666667
793.62,17.9431333333,53.0579333333,20.698,41.2306666667,57.0188,17.0773908889,13.7802333334,38.6593,9.893,22.0079666667,12.3171333333,19.6081666667
793.93,18.2133333333,53.0476666667,20.9846,41.2397333333,57.0584666667,17.1822675556,13.7527,38.8788,10.2521333333,22.0206666667,12.3732,19.9271333333
794.24,18.3842666667,53.4650666667,21.1490666667,41.1788,56.7504,17.4970434444,14.0665,38.6953666667,10.5805333333,22.0466,12.693,19.9880666667
794.55,18.2645333333,53.0587333333,21.1102666667,40.8646,56.319,17.6514825556,14.2564666667,38.5685333333,10.8852666667,21.8405666667,12.9828,20.1313666667
794.86,17.7547333333,52.6293333333,20.8946666667,40.3001333333,55.6824666667,17.3910371111,14.0490666667,38.1646666667,10.5164666667,21.5121666667,12.5252,19.5642666667
795.16,17.8145333333,52.9748666667,20.9193333333,40.5724,55.8369333333,17.5237265556,13.9261333333,38.5285333333,10.4133333333,21.2778333333,12.7955333333,19.5519333333
795.47,17.7565333333,52.595,20.8132,40.5421333333,56.1706666667,17.6792553333,13.5784333334,38.5264,10.2536666667,20.9573333333,12.5432,19.2041
795.78,17.1000666667,51.7529333333,20.6968,40.2718666667,55.6557333334,17.2135897778,13.3588333333,38.0740333333,10.116,20.7137333333,12.5006,18.9210333333
796.09,17.9886,51.4920666667,21.484,40.4232666667,55.6636,18.0943258889,14.4379666667,38.5023,10.9921333333,21.2889333333,13.5367333333,19.8213666667
796.40,18.8208666667,52.5291333333,22.4013333333,41.0485333333,56.2836666667,18.7074607778,15.6286666667,39.2854333333,11.9803333333,22.2764666667,14.4578,20.3937333333
796.70,19.7316,52.8287333333,23.2742666667,41.2776666667,56.7578666667,19.2231164444,16.2454,39.3694,13.1401333333,23.0059666667,14.9920666667,21.0064333333
797.01,20.1391333333,52.9052,23.1995333333,41.1182666667,57.0626,19.2693934444,16.8779666667,39.1574,13.4564,23.0095666667,14.9116666666,21.0301
797.32,19.8972666667,52.6142666667,22.8818,40.903,56.9774,18.7667012222,16.6397,38.9402,13.1766,22.7792,14.3984666667,20.6866666667
797.63,20.348,52.9365333333,23.7628,41.528,57.4987333333,19.0654095556,16.9113666667,39.5213666667,13.6758,23.2217666667,15.0898,21.12
797.93,20.9065333333,53.3554,24.3394,42.178,58.2477333333,19.2806218889,17.0812666667,39.7595,14.0078,23.5544666667,15.3068,21.1746666667
798.24,21.0234,53.104,24.547,42.2035333333,58.3668666667,19.2707464444,17.2902,39.4604,14.2785333333,23.5346333333,15.6879333333,21.1129666667
798.55,21.3189333333,52.6432666667,24.3961333333,41.9698666667,58.0134666666,19.3581706667,17.8630666667,39.1541,14.7412,23.823,15.8319333334,21.1241666667
798.85,21.7216,53.1358,24.7418666667,42.2974666667,58.2444666666,19.6172028889,18.4308,39.2606,14.9985333333,24.1434,16.2121333333,21.1741
799.16,22.2604666667,53.8096666667,25.2782666667,42.8513333334,58.646,20.198134,19.0188,39.4404666667,15.4618666667,24.2971333333,16.3052666667,21.5403333333
799.47,21.7534666667,53.2348666667,24.8091333333,42.6735333333,57.7894,19.831836,18.6081666667,38.6862333333,14.8901333333,24.0423666667,15.7001333333,21.1342333333
799.78,21.6112,52.6328,24.565,42.7028666667,57.4782,19.8779951111,18.3625333333,38.2895333333,14.495,24.0864,15.2716,21.2726333333
800.08,21.3928666667,52.9881333333,24.1071333333,42.9285333333,57.4583333333,20.0305505555,18.3868,38.0835,13.8511333333,23.9375333333,15.1844666667,21.3423
800.39,21.9886,53.2436,24.7977333333,43.4979333333,57.1547333333,20.6203195556,18.5476,38.5026333333,14.0821333333,24.2288666667,16.0527333333,21.9947666667
800.70,22.2961333333,53.5191333333,25.1918666667,43.6750666667,56.9843333333,21.0977352222,19.0228666667,38.5851333333,14.4964666667,24.5713666667,16.7026,22.2602666667
801.00,22.0934666666,53.1824666667,24.7602,43.0405333333,56.3078,20.9583041111,18.8749333333,37.8611666667,14.1177333333,24.4976333333,16.3500666667,22.0269666667
801.31,21.944,53.0286666667,24.2900666667,42.7484,56.0146,20.6853607778,18.7417333333,37.5898666667,13.9914666667,24.485,16.2523333334,22.0049333333
801.62,22.2403333333,53.0797333333,24.2814,42.7958666667,55.5253333333,20.8873778889,18.9221,38.1673333333,14.064,25.0634,16.4492666667,22.4426666667
801.92,22.1596,53.0301333333,24.5132,42.8996,55.3412,20.8923761111,18.9322,38.4833333333,13.9824666667,25.2502666667,16.5482,22.7389
802.23,22.7592666667,53.2372,24.8452,43.0658666667,55.0104666667,21.2874404444,19.6753,38.8156333333,14.5114,25.7469666667,17.1566,23.4205
802.54,23.1944666667,53.7318666667,25.1811333333,43.2066666667,55.1629333334,21.6546547778,20.1358333333,39.2119666667,14.4625333333,26.4855,17.9288,23.7047666666
802.84,24.0663333333,54.4013333333,25.8883333333,43.6500666667,56.0242666667,22.2156178889,21.131,39.9969333333,15.5233333333,27.4146666667,18.9502,24.2774
803.15,24.3589333333,55.1954,25.9340666667,44.0109333333,56.6728,22.5040712222,21.4835333333,40.3938,15.8485333333,27.4511666667,19.7986,24.4262
803.46,24.3444,54.908,25.9988,43.9951333333,56.7464,22.1842825556,21.4184333333,40.7874333333,15.8946666667,27.4234666667,19.9142,24.1941333333
803.76,23.0984,54.0816666667,24.9968666667,43.2900666667,56.6295333333,21.197405,20.6277333333,40.3370666667,15.0711333333,27.0005333333,19.1156,23.2748
804.07,22.9962666667,54.1448666667,25.1061333333,43.2396666667,57.2846,21.1834118889,20.3152333333,40.4183,14.8564,26.8101666667,19.0885333333,23.3364333333
804.38,22.7184666667,54.3979333333,24.6832,43.3206666667,57.7694666667,20.9314717778,20.2598,40.4499333333,14.7401333333,26.5208666667,18.7262,23.2793333333
804.68,22.9656666667,55.0189333333,25.2281333333,43.8277333333,58.5299333333,21.5277126667,20.7668666667,41.1629666667,15.4879333333,26.8568666667,19.1001333333,23.9542666666
804.99,22.7409333333,55.3506666667,25.6419333333,43.9322666667,59.161,21.8612422222,20.8486666667,41.1335666667,15.9013333333,26.6153333333,19.0200666667,24.1947666667
805.30,22.7261333333,55.7494,25.3358666667,43.9084,59.6188,21.8609814445,21.0529666667,41.2177,16.1045333333,26.2307333333,18.9404666667,24.3313666667
