wavelength,Back_SicRaim,Belly_SicRaim,Breast_SicRaim,Crissum_SicRaim,Crown_SicRaim,DorTail_SicRaim,Patch10_SicRaim,Rump_SicRaim,Throat_SicRaim,WingTip_SicRaim
220.47,-85.8583333333,-11.111,46.4646666667,-15.1516666667,-153.535333333,-97.98,-152.525,-117.171666667,69.6966666667,43.9395
220.85,-200.000333333,-60.6063333333,18.1816666667,-66.6663333333,-209.091,-213.636333333,-234.848666667,-203.030333333,63.6363333333,6.818
221.23,-690.476,-314.285666667,-138.095666667,-304.761666667,-619.047666667,-752.381,-761.904666667,-690.476333333,85.714,-64.286
221.61,-606.666666667,-400.0,120.0,-180.0,-560.0,-880.0,-853.333333333,-873.333333333,180.0,270.0
221.98,442.857,100.0,-119.047666667,23.8096666667,295.238,490.476,485.714333333,576.190666667,-147.619,-321.4285
222.36,3033.33333333,400.0,-2300.0,-366.666666667,1600.0,2800.0,2400.0,3066.66666667,-1633.33333333,-2100.0
222.74,-216.666666667,153.333333333,333.333333333,133.333333333,-93.3333333333,-140.0,-80.0,-143.333333333,116.666666667,255.0
223.11,-116.666666667,212.5,462.5,241.666666667,-12.5,-158.333333333,79.1666666667,62.5,187.5,393.75
223.49,-333.333333333,-1433.33333333,-4333.33333333,-1966.66666667,33.3333333333,1833.33333333,-1400.0,-700.0,-1500.0,-3150.0
223.87,117.948666667,125.641,361.538333333,230.769333333,115.385,-79.487,220.513,115.384333333,135.897666667,257.6925
224.24,499.999666667,255.555666667,1311.111,1022.22233333,344.444666667,-611.111333333,1000.0,411.111,355.555666667,600.0
224.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.00,98.3333333333,38.3333333333,248.333333333,201.666666667,128.333333333,-41.6666666667,223.333333333,66.6666666667,100.0,152.5
225.38,83.9506666667,41.975,191.358,134.568,79.0123333333,-32.0986666667,153.086333333,72.8393333333,81.4813333333,111.111
225.75,37.3333333333,46.6666666667,134.666666667,74.6666666667,-9.33333333333,-62.6666666667,97.3333333333,84.0,66.6666666667,64.0
226.13,24.138,-26.437,80.46,20.6896666667,-37.931,-100.0,42.5286666667,40.2296666667,33.3336666667,-15.517
226.51,13.5803333333,-25.926,53.0866666667,2.469,-87.6543333333,-112.346,-2.469,28.395,23.4566666667,-31.4815
226.88,-3.03066666667,-70.707,43.4343333333,-19.1916666667,-141.414333333,-112.121333333,-63.6366666667,-19.192,36.3633333333,-43.939
227.26,-24.5616666667,-85.9646666667,50.0003333333,-37.7193333333,-145.614,-96.4913333333,-79.8246666667,-26.3156666667,28.9473333333,-47.3685
227.64,-50.0,-78.4723333333,21.5276666667,-29.1666666667,-129.861333333,-70.1386666667,-70.139,-32.639,13.1943333333,-44.7915
228.01,-79.8446666667,-65.1163333333,7.752,-29.4573333333,-181.395666667,-91.473,-110.077666667,-56.589,0.775333333333,-53.4885
228.39,-50.0,-27.2223333333,8.88866666667,-19.4446666667,-137.222,-62.222,-83.8886666667,-38.889,-6.66666666667,-24.1665
228.76,-18.8406666667,-3.865,28.9853333333,6.763,-107.246333333,-36.715,-58.9373333333,-11.1113333333,13.5263333333,-3.623
229.14,-14.4926666667,2.41533333333,37.681,5.79733333333,-109.178666667,-30.4346666667,-60.3863333333,-4.34766666667,6.28,-17.3915
229.52,0.383,2.68166666667,50.1913333333,18.774,-76.2456666667,-17.6246666667,-41.3793333333,-0.383333333333,16.858,-8.621
229.89,-0.901,10.5103333333,45.045,24.6243333333,-43.2433333333,-8.108,-24.024,6.90666666667,24.6243333333,-4.5045
230.27,0.56,22.9693333333,45.378,29.972,-30.532,1.68066666667,-11.2043333333,10.6443333333,27.731,10.084
230.65,7.81266666667,23.9583333333,47.1356666667,31.771,-8.073,4.68766666667,1.56233333333,10.9373333333,30.4686666667,17.969
231.02,11.7333333333,30.1333333333,41.3333333333,31.7333333333,3.73333333333,5.33333333333,6.4,12.8,32.8,20.0
231.40,3.98833333333,22.7916666667,27.92,18.8033333333,-2.84933333333,-6.83766666667,-3.419,0.854666666667,21.0826666667,9.829
231.78,7.003,28.011,36.4143333333,18.7673333333,-4.202,-0.560333333333,-7.56333333333,4.20166666667,23.2493333333,13.8655
232.15,13.7253333333,28.9216666667,40.6866666667,20.5883333333,-0.735,9.559,0.000333333333333,15.196,27.941,22.059
232.53,13.3336666667,30.2223333333,35.5556666667,23.5553333333,15.5553333333,13.9996666667,9.55533333333,17.111,30.4443333333,22.3335
232.90,6.66666666667,24.4443333333,27.778,20.8886666667,14.2223333333,7.55566666667,4.66666666667,9.11133333333,19.5556666667,16.6665
233.28,3.33333333333,15.3336666667,21.9996666667,17.5553333333,16.0,1.77766666667,4.889,3.33333333333,11.3333333333,10.3335
233.66,2.12766666667,18.4396666667,14.4203333333,17.2576666667,15.839,4.01866666667,6.61933333333,4.25533333333,5.43733333333,10.6385
234.03,4.98666666667,16.535,22.3096666667,15.4856666667,13.123,-0.787333333333,8.924,-10.2363333333,-6.03666666667,10.236
234.41,9.40866666667,16.3976666667,27.1506666667,18.0106666667,16.1293333333,-2.957,12.097,-1.88166666667,-2.41933333333,12.5
234.78,7.46666666667,3.2,25.3333333333,15.4666666667,4.8,-4.26666666667,6.4,-4.26666666667,-10.1333333333,9.6
235.16,3.258,-10.025,14.2856666667,7.26833333333,-0.000333333333334,-10.2753333333,2.25566666667,-12.5313333333,-15.7893333333,0.0
235.54,0.819666666667,-13.115,16.12,7.92366666667,2.459,-8.743,3.552,-13.388,-16.1203333333,1.639
235.91,3.18866666667,-25.7966666667,2.89833333333,6.66666666667,1.44933333333,-22.6086666667,0.869333333333,-20.8693333333,-21.449,-5.6525
236.29,-0.635,-43.492,-5.07933333333,-2.53966666667,-5.71433333333,-31.111,-10.1586666667,-36.5076666667,-27.302,-15.238
236.66,0.366333333333,-56.4103333333,-4.02933333333,-13.553,-17.949,-36.63,-20.513,-47.619,-26.74,-19.78
237.04,4.815,-58.889,-5.926,-24.4443333333,-34.074,-41.4816666667,-28.5186666667,-58.5183333333,-19.9996666667,-20.556
237.41,-4.54533333333,-50.379,-11.3633333333,-21.591,-38.2573333333,-32.9546666667,-26.894,-61.3636666667,-10.606,-19.318
237.79,-18.5653333333,-63.7133333333,-21.5186666667,-38.8186666667,-42.616,-42.1936666667,-40.9283333333,-75.5276666667,-8.017,-37.342
238.17,-10.3703333333,-64.074,-25.9256666667,-27.4073333333,-27.778,-35.185,-39.2593333333,-57.037,-2.222,-27.778
238.54,-13.2686666667,-60.518,-26.2133333333,-31.3913333333,-28.1553333333,-31.392,-42.0713333333,-55.6633333333,-0.647333333333,-30.097
238.92,-15.2043333333,-54.6783333333,-31.2863333333,-29.5323333333,-19.591,-30.9943333333,-37.1346666667,-47.6606666667,8.77166666667,-29.386
239.29,-11.382,-42.5473333333,-17.615,-18.428,-12.195,-20.596,-27.371,-36.314,15.176,-14.634
239.67,-4.63566666667,-36.645,-16.7773333333,-9.492,-9.49266666667,-15.011,-19.868,-33.7746666667,13.6863333333,-12.5825
240.04,-6.66666666667,-29.4953333333,-14.5453333333,-7.879,-5.25233333333,-5.85866666667,-13.1313333333,-27.4746666667,11.515,-8.788
240.42,-3.49033333333,-19.7206666667,-9.773,-3.83933333333,-3.141,-3.14133333333,-6.108,-19.0226666667,10.6456666667,-6.021
240.79,-5.873,-19.6826666667,-13.3333333333,-3.651,-6.667,-4.28566666667,-8.57166666667,-15.873,5.55533333333,-8.095
241.17,-4.29166666667,-13.0186666667,-11.7313333333,-2.14566666667,1.00166666667,-1.001,-3.14733333333,-9.156,8.44066666667,-1.931
241.54,1.49266666667,-8.33333333333,-6.716,2.86066666667,2.114,-1.86533333333,-2.11433333333,-3.10933333333,7.08966666667,5.0375
241.92,5.66033333333,-3.56366666667,-0.104666666667,8.17633333333,2.62066666667,0.209666666667,1.887,-0.314333333333,7.23266666667,8.962
242.29,4.07933333333,-1.99,-1.59233333333,6.368,0.895333333333,2.28866666667,1.791,-0.796333333333,5.27333333333,9.8505
242.67,4.32266666667,0.192333333333,-1.441,7.877,0.576,2.78566666667,1.15266666667,-2.68966666667,3.65033333333,10.5185
243.05,7.04233333333,5.728,-0.375333333333,10.329,-0.188,4.03766666667,3.28633333333,-1.972,2.817,14.366
243.42,9.62566666667,8.19966666667,-1.51533333333,11.6753333333,-0.891333333333,2.67366666667,3.20866666667,0.980333333333,2.139,15.3745
243.80,10.489,10.489,0.533,11.2,-1.77766666667,1.95566666667,1.15566666667,3.289,3.022,16.5335
244.17,12.3763333333,14.0263333333,2.80533333333,12.954,1.073,3.548,3.13533333333,5.94066666667,6.35333333333,20.0495
244.55,16.193,16.114,3.94966666667,17.7723333333,6.951,6.793,6.161,9.63666666667,9.63633333333,24.1705
244.92,18.3776666667,16.741,3.72066666667,18.8246666667,8.631,8.55666666667,7.44033333333,8.85433333333,10.863,25.335
245.30,16.391,13.5676666667,2.89266666667,17.4243333333,6.956,6.61133333333,7.30033333333,6.956,7.23166666667,21.7975
245.67,16.8873333333,13.6736666667,4.789,15.9423333333,9.2,8.12866666667,8.88466666667,7.81333333333,8.88466666667,22.401
246.05,18.5183333333,14.0856666667,4.826,16.2736666667,11.2796666667,10.8306666667,10.55,9.42766666667,10.494,24.2425
246.42,18.5406666667,14.643,5.597,16.2916666667,11.1446666667,10.8946666667,10.5946666667,10.195,11.6943333333,23.6885
246.79,18.4936666667,14.569,7.03633333333,16.0576666667,11.5923333333,10.239,11.6826666667,11.2316666667,12.6296666667,23.9515
247.17,18.2983333333,14.4983333333,8.42666666667,15.448,12.8463333333,10.7806666667,11.4416666667,11.8543333333,12.9696666667,22.7385
247.54,17.548,14.5713333333,9.44,15.2763333333,13.122,11.555,11.477,11.281,13.5136666667,22.3265
247.92,17.9716666667,16.145,10.813,15.846,15.3246666667,12.2296666667,13.8703333333,12.0803333333,14.3553333333,22.7625
248.29,19.1796666667,15.3366666667,11.0126666667,15.41,14.8926666667,12.454,13.6733333333,11.7886666667,14.745,22.062
248.67,18.1683333333,14.312,9.752,13.1253333333,13.1623333333,11.1233333333,11.9016666667,10.2336666667,13.274,20.022
249.04,17.682,14.5976666667,10.9856666667,13.0926666667,13.243,10.873,11.5876666667,11.437,12.9043333333,19.1875
249.42,18.146,14.9113333333,11.124,13.8066666667,12.8993333333,11.992,10.572,12.3076666667,13.9643333333,19.882
249.79,18.758,15.611,10.6006666667,14.8653333333,12.2566666667,13.292,10.1036666667,12.3393333333,13.333,18.944
250.17,18.593,15.502,10.4836666667,14.4266666667,11.2453333333,12.5896666667,9.40833333333,12.052,12.4996666667,17.473
250.54,20.257,16.595,12.2683333333,15.7393333333,12.1253333333,13.457,10.2233333333,14.0276666667,14.2656666667,18.402
250.92,21.2536666667,16.7686666667,10.907,16.565,12.1303333333,14.4753333333,9.22533333333,14.8826666667,13.6596666667,17.431
251.29,22.3803333333,16.6406666667,10.9533333333,17.641,12.638,15.8503333333,10.0053333333,16.1666666667,14.06,17.8515
251.66,23.6066666667,16.8306666667,11.694,17.8143333333,13.224,16.9396666667,10.9833333333,16.448,14.0436666667,17.131
252.04,23.9033333333,15.515,9.10066666667,17.5436666667,11.3486666667,17.1053333333,9.21033333333,16.173,14.8576666667,17.681
252.41,22.2406666667,15.4856666667,7.24866666667,17.0783333333,12.5206666667,16.749,9.72,16.5293333333,14.3876666667,18.369
252.79,21.8466666667,17.511,7.82666666667,17.3986666667,12.4436666667,17.061,10.7543333333,17.286,14.0763333333,18.581
253.16,23.2596666667,18.1096666667,9.11166666667,17.8266666667,13.186,17.4306666667,12.6203333333,18.1663333333,15.2236666667,21.2225
253.54,23.6233333333,18.1146666667,9.65366666667,16.9223333333,12.6636666667,16.3543333333,13.4016666667,17.8306666667,13.4013333333,20.7835
253.91,23.1306666667,18.899,9.681,15.4783333333,13.5653333333,15.0726666667,13.6233333333,17.1596666667,13.739,21.2175
254.28,22.461,19.8923333333,9.618,15.651,15.472,13.4406666667,14.8746666667,17.2643333333,12.724,21.2365
254.66,19.849,17.643,6.36433333333,13.7366666667,15.3116666667,10.4596666667,14.3036666667,14.2406666667,9.011,18.7145
255.03,17.7563333333,16.987,6.026,12.628,14.6796666667,9.10233333333,14.2306666667,12.4996666667,6.73066666667,18.077
255.41,18.7793333333,19.182,7.31033333333,14.4196666667,16.8346666667,8.98733333333,16.8343333333,11.8713333333,8.24966666667,19.819
255.78,17.954,18.6993333333,6.369,14.2953333333,16.802,8.67233333333,17.344,12.6016666667,7.588,20.8335
256.15,17.6076666667,20.1613333333,7.19066666667,15.39,17.4733333333,8.73633333333,18.1453333333,13.5753333333,6.92233333333,19.052
256.53,17.4136666667,20.5326666667,9.55166666667,15.7243333333,16.5693333333,7.732,16.829,13.1256666667,7.01733333333,18.031
256.90,17.581,17.876,8.43666666667,15.3983333333,16.873,7.198,16.932,12.566,8.84933333333,19.5575
257.28,16.3713333333,17.2843333333,9.23266666667,14.01,15.8346666667,7.461,16.103,9.87666666667,8.69566666667,18.116
257.65,15.9166666667,16.4976666667,9.337,13.8366666667,15.3363333333,8.805,14.659,9.579,9.28866666667,17.126
258.02,15.067,13.51,8.796,12.416,13.4683333333,8.207,12.963,9.68033333333,8.249,15.909
258.40,12.8346666667,10.1943333333,7.07766666667,9.82766666667,9.71766666667,7.591,10.0476666667,7.591,6.74766666667,13.8065
258.77,13.7426666667,10.259,7.47866666667,10.0353333333,8.78833333333,8.789,9.58766666667,8.24566666667,8.02166666667,14.861
259.15,14.038,9.87833333333,6.55666666667,9.30133333333,8.23233333333,9.38766666667,9.64766666667,7.71233333333,8.55,14.6445
259.52,12.31,7.96733333333,4.263,7.674,5.329,8.20666666667,7.594,6.821,6.71466666667,12.83
259.89,11.5126666667,7.54933333333,3.36066666667,7.24866666667,3.98766666667,7.75033333333,6.496,6.42066666667,5.869,12.19
260.27,11.4576666667,6.96133333333,3.239,6.81666666667,3.505,7.32433333333,6.52666666667,6.333,5.60766666667,12.618
260.64,11.6806666667,7.194,3.60866666667,7.05133333333,3.70333333333,7.83466666667,6.956,6.43433333333,5.48433333333,12.3935
261.01,11.119,7.141,4.19366666667,7.16533333333,3.427,8.53066666667,6.85366666667,6.49433333333,4.93666666667,11.826
261.39,10.697,6.50566666667,3.046,6.969,3.07,8.382,5.994,6.38433333333,4.508,11.221
261.76,10.5053333333,6.67166666667,2.68866666667,6.64666666667,2.98733333333,7.91666666667,6.27333333333,5.925,4.73,11.8375
262.13,10.0213333333,7.09433333333,2.05666666667,6.43466666667,3.191,7.99066666667,6.54,5.96,5.037,11.867
262.51,10.6846666667,8.12733333333,2.38733333333,7.27466666667,3.666,8.41133333333,7.13266666667,6.99066666667,6.621,12.7025
262.88,10.5623333333,8.38766666667,2.54733333333,6.89633333333,4.03866666667,7.67333333333,7.89066666667,6.617,6.213,10.997
263.25,10.477,8.022,3.18133333333,7.26166666667,3.873,6.91533333333,7.884,7.538,6.224,10.2695
263.63,10.734,8.15766666667,3.86433333333,6.67433333333,4.02066666667,6.63533333333,8.041,7.14266666667,6.01066666667,11.007
264.00,11.574,9.722,5.93433333333,7.44933333333,5.76566666667,5.97633333333,9.38533333333,7.786,7.744,11.995
264.37,12.174,10.6466666667,6.15433333333,7.682,6.78366666667,6.69333333333,9.79366666667,7.45733333333,7.99633333333,12.8035
264.75,11.797,9.92233333333,4.75533333333,7.68166666667,5.487,6.58466666667,8.87066666667,7.17866666667,8.04766666667,13.306
265.12,11.5543333333,8.43666666667,3.48433333333,6.96933333333,5.45666666667,5.91466666667,7.382,7.10666666667,7.38166666667,12.6545
265.49,12.8886666667,9.20033333333,4.75566666667,8.35566666667,6.489,6.57766666667,8.88866666667,8.8,8.089,14.5335
265.87,14.389,9.919,5.449,10.26,7.91833333333,8.30133333333,10.2596666667,10.8556666667,8.08866666667,14.24
266.24,14.9133333333,9.63333333333,6.167,11.0436666667,7.94,7.69833333333,10.7616666667,9.714,8.38366666667,15.1145
266.61,14.2913333333,9.27,5.987,10.0813333333,7.918,6.99133333333,10.0423333333,9.077,7.26133333333,14.4265
266.98,14.9426666667,8.45366666667,6.93366666667,11.1233333333,8.973,8.45366666667,10.6416666667,10.085,9.15833333333,16.407
267.36,16.3013333333,10.775,8.37666666667,12.1306666667,9.90633333333,10.2883333333,11.4706666667,10.6013333333,10.462,17.935
267.73,15.48,11.2003333333,8.325,12.27,10.1973333333,10.2306666667,11.3003333333,10.1973333333,10.9663333333,16.951
268.10,14.778,9.841,6.958,11.067,10.1063333333,9.44366666667,10.8353333333,8.58166666667,9.576,15.457
268.48,12.925,8.68166666667,6.21933333333,10.0096666667,9.42666666667,8.16333333333,9.84766666667,7.54766666667,8.58433333333,13.7025
268.85,13.0226666667,9.31566666667,6.87566666667,10.0126666667,9.60066666667,7.985,9.854,7.351,8.27,13.5455
269.22,13.034,10.0733333333,7.29533333333,10.0123333333,8.883,7.906,9.92066666667,7.08166666667,8.45533333333,13.828
269.59,12.4396666667,9.81266666667,6.70333333333,9.511,9.058,7.54833333333,9.994,6.61233333333,8.48433333333,14.04
269.97,11.4183333333,8.56366666667,5.67933333333,8.177,7.76066666667,6.00633333333,8.296,5.64966666667,8.05833333333,13.916
270.34,11.486,8.28933333333,5.595,7.253,7.34166666667,6.246,7.87466666667,6.30566666667,7.28233333333,13.055
270.71,12.348,7.797,6.08666666667,7.478,7.07266666667,6.72466666667,7.94233333333,6.406,7.15966666667,13.565
271.09,11.3683333333,7.85466666667,3.82733333333,6.19833333333,5.79866666667,6.141,6.85533333333,5.19833333333,4.88433333333,12.339
271.46,10.2456666667,6.60433333333,2.484,5.47566666667,4.79833333333,5.165,5.786,4.45966666667,3.49966666667,11.219
271.83,11.002,6.743,2.78466666667,6.00566666667,4.72266666667,5.542,5.897,5.43266666667,3.658,11.302
272.20,11.27,7.11633333333,2.91,6.349,4.73566666667,6.37566666667,5.47633333333,7.037,4.20633333333,11.8255
272.58,11.668,7.25633333333,3.23666666667,6.68233333333,4.542,7.126,5.61233333333,7.20433333333,4.46333333333,13.195
272.95,10.9886666667,6.59366666667,2.98266666667,6.175,4.08166666667,6.698,5.20666666667,6.724,3.66266666667,12.402
273.32,12.1213333333,6.64033333333,3.58366666667,7.08833333333,4.76966666667,7.457,6.03433333333,7.45733333333,4.42666666667,13.32
273.69,12.2513333333,6.603,3.34133333333,6.62966666667,3.73866666667,7.21266666667,5.35666666667,7.107,4.42866666667,12.53
274.06,12.7456666667,8.35366666667,4.55433333333,7.653,4.93166666667,7.92266666667,6.49433333333,7.81466666667,5.25466666667,12.8535
274.44,12.4316666667,9.317,4.317,8.716,5.35533333333,7.95066666667,7.022,7.377,6.39333333333,13.1965
274.81,12.9676666667,11.275,5.378,10.347,7.58933333333,8.79066666667,8.81766666667,8.40866666667,8.24466666667,14.537
275.18,12.2776666667,11.1666666667,5.861,9.83333333333,6.778,8.11133333333,8.44466666667,8.47233333333,8.05566666667,14.3335
275.55,12.4356666667,11.1776666667,6.17533333333,9.92033333333,7.061,7.91866666667,8.97633333333,8.719,8.319,14.6655
275.93,12.0103333333,11.053,5.947,10.1826666667,8.355,8.52933333333,9.71833333333,8.471,8.47133333333,14.926
276.30,11.852,11.496,6.341,10.9036666667,8.652,8.741,10.4,7.22966666667,8.415,15.289
276.67,11.02,11.2633333333,5.69266666667,10.1063333333,7.82333333333,7.70133333333,9.924,6.81866666667,7.27566666667,13.242
277.04,10.7943333333,11.224,4.876,9.62933333333,8.24933333333,7.452,9.844,6.96133333333,7.728,14.3975
277.41,9.02,11.111,3.527,7.92733333333,7.42833333333,6.11733333333,8.427,5.08766666667,5.83666666667,13.296
277.79,8.97766666667,11.1523333333,4.97066666667,8.23233333333,8.605,6.493,9.53733333333,5.80933333333,5.90233333333,13.7465
278.16,9.409,10.2753333333,4.952,7.86166666667,8.078,6.809,9.62533333333,5.571,6.035,13.5095
278.53,9.42766666667,8.63166666667,4.80566666667,7.10133333333,7.224,6.97866666667,8.66266666667,5.90766666667,5.75466666667,13.682
278.90,8.785,8.442,4.11233333333,5.919,5.63866666667,6.60433333333,7.69466666667,4.79733333333,4.54833333333,12.43
279.27,9.744,9.775,5.36533333333,7.74,6.81466666667,8.079,8.942,6.62966666667,6.383,13.2285
279.64,9.804,10.317,5.42966666667,7.632,6.244,8.68766666667,8.59733333333,6.576,6.425,13.3485
280.02,10.7696666667,11.0333333333,6.263,7.98933333333,5.97,8.516,8.39933333333,7.726,7.082,14.5305
280.39,10.9676666667,10.4793333333,5.972,7.52266666667,6.345,8.18233333333,8.81433333333,7.78066666667,7.09166666667,13.9965
280.76,12.3456666667,11.3856666667,6.77633333333,8.55966666667,8.148,8.94366666667,10.0136666667,8.889,7.87366666667,15.1855
281.13,14.0486666667,12.3653333333,7.89233333333,9.68166666667,9.18166666667,10.4183333333,11.3126666667,9.971,8.86633333333,14.957
281.50,15.2293333333,13.2126666667,8.77466666667,11.17,9.96,11.1953333333,12.5066666667,11.044,10.3126666667,15.318
281.87,14.5263333333,12.4966666667,7.44866666667,11.062,9.082,10.5173333333,11.3336666667,10.5173333333,9.849,14.365
282.25,14.2543333333,12.1346666667,6.65233333333,10.7943333333,9.01533333333,10.5263333333,10.7696666667,10.4533333333,9.52733333333,14.3275
282.62,14.5263333333,12.987,6.97466666667,10.5583333333,9.355,11.1353333333,10.9906666667,10.5096666667,9.28366666667,14.394
282.99,15.1236666667,12.833,6.31133333333,10.9633333333,9.654,11.641,11.22,11.3606666667,9.841,14.5865
283.36,15.277,12.407,5.74033333333,10.2143333333,9.22066666667,10.8703333333,10.5086666667,10.7343333333,9.33333333333,14.4405
283.73,14.7636666667,11.485,4.88433333333,9.835,8.713,9.813,9.967,10.099,9.373,13.9935
284.10,14.0953333333,10.566,4.36833333333,8.84433333333,8.15566666667,9.40366666667,9.36066666667,9.46866666667,8.67233333333,12.879
284.47,14.647,11.021,4.62,9.302,7.748,9.882,8.92866666667,10.441,8.74233333333,13.0515
284.85,14.5096666667,10.5206666667,4.35466666667,9.15733333333,7.346,10.0733333333,8.58733333333,9.87,8.97433333333,12.9735
285.22,14.2513333333,10.2426666667,3.82833333333,8.75933333333,7.09566666667,9.52133333333,8.018,9.72133333333,9.03966666667,12.7785
285.59,13.6893333333,9.21833333333,3.48166666667,7.379,6.271,9.02066666667,7.20066666667,9.258,8.48666666667,12.2555
285.96,14.4503333333,9.52933333333,4.10066666667,7.59633333333,6.81466666667,9.49,7.65466666667,9.49033333333,8.61133333333,13.005
286.33,14.2886666667,9.667,4.67933333333,7.85666666667,7.24033333333,9.45533333333,8.184,9.59,8.26133333333,13.287
286.70,14.2613333333,9.48833333333,4.868,8.481,7.56833333333,8.804,8.576,9.56466666667,8.46133333333,13.32
287.07,12.4113333333,8.29966666667,4.016,7.038,6.55933333333,7.191,7.401,8.08966666667,6.483,11.876
287.44,11.515,7.58533333333,3.81266666667,6.76466666667,6.15866666667,6.72566666667,6.84266666667,7.23366666667,5.51333333333,11.173
287.82,11.8666666667,8.516,3.90333333333,6.93866666667,7.29366666667,7.29333333333,7.471,7.747,5.67733333333,11.2065
288.19,11.5323333333,8.78433333333,3.65033333333,6.85933333333,7.501,6.99966666667,7.38066666667,7.20033333333,4.93366666667,11.131
288.56,10.9423333333,8.53066666667,3.404,5.775,6.748,6.079,6.86933333333,5.95733333333,4.62033333333,10.5775
288.93,10.4916666667,8.69433333333,3.28333333333,5.90666666667,6.072,5.78266666667,6.34033333333,5.865,4.37833333333,9.944
289.30,9.52966666667,7.907,2.62166666667,5.76366666667,5.55533333333,5.18133333333,6.17966666667,4.93166666667,3.66233333333,9.925
289.67,9.906,8.40133333333,2.42433333333,6.43666666667,6.249,5.62166666667,6.95933333333,5.26633333333,3.65733333333,10.2505
290.04,9.527,8.904,2.22066666667,6.39266666667,6.185,5.89466666667,7.18133333333,5.47966666667,3.88133333333,10.1185
290.41,9.242,8.36933333333,1.45366666667,6.20966666667,5.23366666667,5.33766666667,6.25133333333,5.545,4.133,9.439
290.78,9.00166666667,8.02,1.10666666667,6.036,4.532,5.618,5.74366666667,5.36766666667,4.198,9.0855
291.15,10.5363333333,8.83266666667,2.019,7.06633333333,5.08933333333,7.003,6.58233333333,6.05666666667,5.95166666667,10.284
291.52,11.8256666667,10.16,2.436,8.03666666667,6.142,7.91166666667,7.745,7.24566666667,7.24566666667,11.1805
291.89,12.125,9.875,3.0,8.854,6.333,8.375,8.229,7.72933333333,7.708,11.6875
292.26,12.8656666667,10.2336666667,3.34166666667,9.71166666667,6.37,8.793,8.81366666667,8.52133333333,9.127,12.218
292.64,12.9806666667,9.85766666667,3.718,10.5796666667,7.39333333333,9.51766666667,9.284,9.05033333333,9.66633333333,12.2375
293.01,13.229,9.55066666667,4.45133333333,10.7833333333,7.774,9.82233333333,9.61333333333,9.321,9.676,12.5705
293.38,14.0036666667,9.821,5.181,11.319,7.99,10.6536666667,9.71666666667,9.75833333333,9.67533333333,12.547
293.75,13.796,9.748,5.349,11.7303333333,7.88933333333,9.99566666667,9.211,9.83066666667,10.368,12.6395
294.12,14.118,9.94666666667,5.898,12.1043333333,7.60366666667,9.638,9.16533333333,9.76166666667,10.563,12.916
294.49,14.332,9.82433333333,5.49833333333,11.5826666667,7.76233333333,9.622,9.56133333333,9.29833333333,10.5313333333,13.4325
294.86,14.771,10.234,5.55866666667,12.021,7.7,9.64433333333,9.48733333333,9.114,10.4693333333,13.377
295.23,14.8773333333,10.5646666667,5.68733333333,12.3163333333,7.85333333333,9.51066666667,9.43533333333,9.454,10.339,14.1245
295.60,14.4863333333,10.3606666667,5.65766666667,12.4506666667,8.09033333333,9.35133333333,9.49566666667,9.33366666667,10.108,14.135
295.97,13.8903333333,10.0086666667,5.239,11.506,7.032,8.61633333333,8.407,8.66866666667,9.22533333333,13.7595
296.34,13.7216666667,10.04,5.45533333333,11.6466666667,7.396,8.56766666667,8.70133333333,8.417,8.869,13.705
296.71,13.6233333333,9.90333333333,5.55566666667,11.3686666667,6.924,8.18033333333,8.71166666667,8.05166666667,8.79233333333,13.5265
297.08,13.9163333333,10.2176666667,5.61,11.487,7.25633333333,8.588,9.05833333333,8.41566666667,9.27733333333,13.564
297.45,14.1036666667,10.7176666667,6.291,11.6963333333,7.65733333333,8.41866666667,9.366,8.80733333333,9.739,13.42
297.82,14.3873333333,10.5736666667,6.20133333333,11.7053333333,7.783,8.31033333333,9.39533333333,8.527,9.752,13.023
298.19,14.2193333333,10.223,5.90166666667,11.4466666667,7.822,8.411,9.27833333333,8.318,9.88233333333,13.081
298.56,14.353,10.1936666667,6.67566666667,11.82,8.052,8.70866666667,9.47466666667,8.349,9.94366666667,13.016
298.93,13.853,9.89066666667,6.40333333333,11.2376666667,7.84633333333,8.353,9.22533333333,8.27366666667,9.938,13.029
299.30,13.4966666667,9.59166666667,5.60433333333,10.9476666667,6.91166666667,7.82666666667,8.44766666667,7.76133333333,9.93466666667,11.789
299.67,13.1276666667,9.01566666667,5.511,10.5156666667,6.20166666667,7.78566666667,8.005,7.044,10.145,11.5265
300.04,13.5576666667,9.34366666667,5.90633333333,10.9673333333,6.82233333333,8.18633333333,8.653,7.09833333333,10.8116666667,11.477
300.41,13.7696666667,9.335,5.615,10.7833333333,6.45566666667,8.15466666667,8.06533333333,6.402,10.926,11.3465
300.78,14.1316666667,10.2326666667,5.72933333333,11.2573333333,6.71833333333,8.56666666667,7.99966666667,7.23066666667,11.6053333333,12.5755
301.15,14.0326666667,10.3823333333,5.30533333333,11.523,6.465,7.92933333333,7.701,6.67433333333,11.6943333333,12.664
301.52,13.8663333333,10.2356666667,4.61566666667,11.3943333333,6.46966666667,7.783,7.551,6.489,11.8966666667,12.891
301.89,13.177,10.44,4.125,10.518,5.72866666667,7.74166666667,6.99933333333,6.45166666667,11.378,12.4925
