wavelength,Back_SalRuff,Belly_SalRuff,Breast_SalRuff,Crissum_SalRuff,Crown_SalRuff,DorTail_SalRuff,Patch10_SalRuff,Rump_SalRuff,Throat_SalRuff,WingTip_SalRuff
757.87,17.0835333333,38.623,15.8665333333,37.9563333333,14.6285619048,17.6485333333,38.7126666667,14.3152,21.3841666667,15.8521
758.18,17.1099333333,38.6506,15.7969333333,37.8754,14.5383142857,17.4804666667,38.6530666667,14.2043,21.3022333333,15.8898
758.50,17.146,38.7250666667,15.7769333333,37.8798666667,14.5727714286,17.4454,38.6333333333,14.1206333333,21.4656,15.9284833333
758.81,17.1455333334,38.6729333333,15.7486,37.7489333333,14.5312285714,17.2131333333,38.6777333333,14.0076666667,21.4393333333,15.8090166667
759.13,17.0049333333,38.5658666667,15.4821333333,37.5898666667,14.588847619,16.8896666667,38.3885333333,13.8825333333,21.3178,15.5749
759.44,17.0546666667,38.4098,15.5668666667,37.3798,14.6918761905,16.8173333333,38.1962,13.8021333333,21.3505,15.5838666667
759.75,17.1726666667,38.3921333333,15.6192,37.3046666667,14.7928952381,16.7748666667,38.0532,13.9359,21.4561,15.7338
760.07,17.2229333333,38.3661333333,15.6596,37.3074,14.7049428571,16.6761333333,38.134,13.8861666667,21.3534,15.7060166667
760.38,17.1866,38.0456,15.4806,37.1448666667,14.6114285714,16.6039333333,38.0178,13.7163333333,21.286,15.5636166667
760.69,17.1572666667,38.1638666667,15.5508666667,37.2078,14.5578571429,16.546,38.2190666667,13.6608,21.1029,15.6307166667
761.01,17.6304666667,38.5461333333,15.9453333333,37.5347333333,15.0192857143,16.9235333333,38.4528666667,14.1424666667,21.3793333333,16.1543833333
761.32,17.9059333333,38.6749333333,16.0694666667,37.9296666667,15.2930952381,17.178,38.7113333333,14.3707,21.5228,16.3853833333
761.63,18.1016666667,38.7215333333,16.2816666667,38.1245333333,15.5649714286,17.4634,38.7503333334,14.6057666667,21.8148,16.5919666667
761.94,18.2343333333,38.8347333333,16.4031333333,38.3768666667,15.7086666667,17.6754666667,38.8209333333,14.8772666667,22.0076666667,16.8296333334
762.26,18.3137333333,39.0038666667,16.6504,38.5837333333,15.9668095238,17.9907333333,38.9754,15.0717666667,22.2136,17.0586666667
762.57,18.1224666667,38.8026,16.6208666667,38.4507333334,15.7040761905,17.8804,38.911,14.9926666667,22.1176666667,16.9576833333
762.88,17.9516666667,38.8168666667,16.4450666667,38.4253333334,15.5476,17.841,39.0314,14.9706,21.9167666667,16.8846833333
763.20,17.7397333334,38.5839333333,16.4605333333,38.3873333333,15.4170666667,17.8064666667,38.9734666667,14.9039333333,21.7803,16.7065333333
763.51,17.9743333333,38.7963333333,16.7587333333,38.7548666667,15.6990857143,18.2431333333,39.2404,15.1655666667,22.0455333333,17.00455
763.82,18.1627333333,39.1168666667,16.9578666667,38.9578,15.9229047619,18.4305333333,39.4832,15.3831666666,22.2694666667,17.2040666667
764.14,18.1182666667,39.0704666667,16.7804,38.9557333333,15.8067428571,18.4223333333,39.3188666667,15.3565666666,22.2986333333,17.0263
764.45,18.0624666667,39.1192666667,16.6782666667,38.9272,15.6825333333,18.4344,39.4164666667,15.3251333333,22.3557,16.9183833333
764.76,17.9549333333,39.0176666667,16.6147333334,38.6652666667,15.5848285714,18.4277333334,39.2804,15.3035666667,22.3922,16.8392333333
765.07,17.8316666667,39.1145333333,16.5944,38.6355333333,15.4300761905,18.4247333333,39.3252,15.2774333333,22.2939,16.7712
765.39,17.9484,39.0512,16.7032,38.5234666667,15.4942571429,18.5728666667,39.4525333334,15.3544,22.3273333333,16.8623333333
765.70,17.8488,38.9359333333,16.536,38.4928,15.2999142857,18.4927333334,39.3915333333,15.1927666666,22.0467,16.66425
766.01,18.0612666667,39.1144,16.854,38.7374666667,15.6474571428,18.8984,39.6232,15.3537333333,22.2704,16.9404333333
766.32,17.9643333333,38.9048666667,16.8504666667,38.6874,15.5991333334,18.8376666667,39.3438666667,15.2663333333,22.2103,16.8417
766.64,18.0606666667,39.183,16.8410666667,38.6957333333,15.6932,18.8653333333,39.4014,15.1563333333,22.0605,16.8810833333
766.95,17.6106666667,38.649,16.4034,38.0038,15.1141714286,18.2761333333,38.7850666667,14.6665666667,21.6029333333,16.4240666667
767.26,17.3816666667,38.3052666667,16.1405333333,37.7594,14.8108190476,18.0742,38.5623333333,14.3997,21.3261666667,16.0541166666
767.57,17.1834666667,38.2772,16.1362,37.6428,14.7307142857,18.0503333333,38.6162666667,14.1863666667,21.2264,15.9912666667
767.88,17.0653333333,37.8456666667,16.1344,37.341,14.7988571429,17.9654666666,38.127,14.0301,20.9700666667,16.0109833333
768.20,17.0041333333,37.9612,16.1996666667,37.6066666667,14.7524095238,18.0190666667,38.192,13.9243666667,20.9747,16.0386833333
768.51,17.1850666667,38.0090666667,16.1158666667,37.9293333333,14.9637904762,18.2722,38.2690666667,14.0362666667,21.1845,16.2162833333
768.82,17.1297333333,38.3434,16.2066,38.2058,15.0245809524,18.2607333334,38.4136666667,13.9737666667,21.1233666667,16.1173166667
769.13,17.0548666667,38.2026,16.1916666667,37.9396,14.9972952381,18.2583333334,38.2768,14.0076666667,21.2484,16.2305833333
769.44,17.0905333333,38.3301333333,15.7264,37.9827333333,14.6598952381,18.0338,38.3110666667,13.9102,21.0867,15.9575166667
769.76,17.1779333333,38.4956,15.857,38.2824666667,14.8409714286,18.2595333333,38.7676,13.9938333333,21.4455,15.96855
770.07,17.3198666667,38.7879333333,15.9796,38.8046666667,14.9041904762,18.5688666667,39.1918,14.2912666667,21.8334333333,16.1902
770.38,17.8744666667,39.4236666667,16.2628666667,39.4962666667,15.4943238095,19.0959333333,39.9310666667,14.8481333333,22.2203666667,16.6856166667
770.69,17.7592,39.5106,15.9341333333,39.4756666667,15.3474190476,19.1681333333,39.8671333333,14.6949333333,21.9036333333,16.6555
771.00,17.9620666667,39.83,16.1260666667,39.8900666667,15.7144,19.4293333333,40.1026666667,15.0186,22.2009666666,16.9563333333
771.32,18.0274666667,40.3104666667,15.8575333333,40.4895333333,15.5708952381,19.7296,40.5954666667,14.9625666667,22.4035666667,16.8502333333
771.63,18.0168666667,40.3922666667,15.7422666667,40.7133333333,15.560847619,19.6078,40.7618666667,14.8926666667,22.4239666667,16.7144666667
771.94,17.4291333333,39.5658,15.2396666667,39.8302,14.8142666667,18.8827333333,40.0452,14.2374666667,21.7554333333,15.98615
772.25,17.1406666667,39.1934666667,14.5756666667,39.3388,14.2184476191,18.448,39.5909333333,13.8915666667,21.5329333333,15.5064
772.56,17.0946,39.3012666667,14.413,39.4504,13.9598095238,18.2961333333,39.7525333334,13.6650666667,21.2288666667,15.2602
772.87,17.0590666667,39.358,14.6848666667,39.2628666667,14.2511809524,18.5058,39.8095333333,13.8666,21.3436,15.5717666667
773.18,17.2342666667,39.3055333333,14.7816666667,39.0278666667,14.180847619,18.4165333333,39.5674666667,13.9663,21.0992333333,15.63305
773.50,17.1108666667,39.0317333333,14.5408,38.701,14.2288,17.9796666666,39.1073333333,13.6360666667,20.9345,15.35955
773.81,16.9358,38.8485333333,14.76,38.4618,14.2879714286,17.9279333334,38.9401333333,13.4270333333,21.0321,15.3218833333
774.12,16.9553333333,38.8451333333,15.0898,38.6352,14.3013333333,17.9446666667,39.0348666667,13.4666,21.1932,15.5058833333
774.43,16.7031333333,38.3596666666,14.8639333333,38.3231333333,13.8206380952,17.7222666667,38.7414666666,13.2235666667,20.8182,14.9126
774.74,16.3166,37.5765333334,14.7986666667,37.5081333333,13.4494666667,16.9324666667,37.9187333333,12.9833,20.1651333333,14.5481166667
775.05,16.021,37.2841333333,14.9267333333,37.208,13.1546285714,16.7492,37.6383333333,12.8525333333,19.6682,14.3099833333
775.36,16.3418666667,37.8481333333,15.2456666667,37.5436,13.5902380952,17.0158666667,37.9537333333,13.1729333334,19.8883,14.6682166667
775.67,16.2826666667,37.8102666667,15.2792666667,37.4567333333,13.6630666667,17.0870666667,37.7818,13.0936333333,19.6749,14.77955
775.98,16.3931333333,37.9534,15.5137333333,37.54,13.8133428572,17.309,37.7308,13.2828666667,19.8218666667,15.0842
776.30,16.1364,37.7616,15.4264666667,37.4954,13.5143047619,17.0963333333,37.3300666667,13.0611333333,19.5482333333,14.8809333333
776.61,16.0824666667,37.7804,15.5446666667,37.5217333334,13.6782476191,17.3357333333,37.2064,13.1230666667,19.7170666667,14.92535
776.92,16.22,37.84,15.7369333333,37.564,13.5907619048,17.7752,37.4746,13.2338666667,20.0061333333,15.1369833334
777.23,16.194,37.8891333333,15.4484,37.6120666667,13.4108857143,17.5306,37.0946,13.1255,19.9532333333,14.9635166667
777.54,16.7477333333,38.2341333333,15.9012,37.9061333333,13.9101142857,17.8897333333,37.2783333334,13.6553,20.557,15.3908666667
777.85,16.4985333333,38.1316666667,15.6473333333,37.5725333333,13.7282285714,17.7265333333,36.8024,13.3334,20.3058666667,15.3809666667
778.16,16.4957333333,38.1521333333,15.6369333333,37.7452666667,13.8805047619,18.1239333333,37.0615333333,13.3232,20.4985,15.42115
778.47,16.6852666667,38.3406,15.384,37.8628666667,14.0204761905,18.4228,37.2698,13.5104,20.9203333333,15.6568
778.78,16.3345333333,37.9824,15.0105333333,37.6339333333,13.7657142857,18.0780666667,37.0984666667,13.2608333333,20.6746,15.5366
779.09,16.4740666667,38.237,15.0334,38.0068,13.8544476191,18.145,37.4625333333,13.5051333333,20.9966,15.9024
779.40,16.8650666667,38.4852666667,15.0126,38.3923333333,14.1249142857,18.2741333333,37.9620666667,13.7384333333,21.3227333333,16.1783833333
779.71,17.0837333333,38.3536,14.9625333333,38.4947333333,14.1972095238,18.298,38.298,13.7504,21.4240666667,16.18035
780.02,17.2520666667,38.6864666667,14.8498,38.5526666666,14.2116285714,18.3667333333,38.4747333333,13.8949666667,21.3781333333,16.4171333333
780.33,17.8541333333,39.1433333333,15.6218,39.2342666666,14.8442952381,18.711,38.9140666667,14.6007,21.7606333333,17.1404333333
780.64,18.1394,39.1764666667,16.0348,39.5338666667,15.1496095238,19.2592,39.4598,14.9913,22.0021333333,17.5947833333
780.95,18.0669333333,39.0885333333,15.9048666667,39.5199333333,15.2896666667,19.1765333333,39.5199333333,15.1695,21.8274333333,17.5913166667
781.26,18.8717333333,39.8266666667,16.6556666667,40.1998666666,16.1149714286,19.6936666667,40.3864666667,15.8538333333,22.6849,18.4131833333
781.57,19.5323333333,40.7108,17.3549333333,40.7602666667,16.7168761905,20.1034,41.0840666667,16.4958,23.3152666667,19.2566166667
781.88,19.3717333334,40.7052,17.0034,40.2576,16.5164761905,19.8734,40.6012,16.1197666667,22.6372333333,18.93555
782.19,20.0135333333,41.4062,17.5745333333,40.8736666667,17.3118666667,20.7235333333,41.2787333333,16.8009,23.2195666667,19.3252833333
782.50,19.8120666667,41.1636,17.8464666667,40.701,17.5762571429,20.6873333333,41.2876666667,16.7193333333,23.1315,19.2061333333
782.81,19.2479333333,40.7150666667,17.7302,40.0552666667,17.2858,20.4798666667,40.6089333333,16.1707,22.6344333333,18.83055
783.12,19.0580666667,40.8350666667,17.8335333333,39.7402666667,17.1621047619,20.2969333333,40.2551333333,15.9777666667,22.2850666667,18.76245
783.43,18.7844666667,40.3246666667,17.8984666667,39.4062,17.0176,20.2227333333,40.0417333333,15.6183333333,22.2082333333,18.4759833333
783.74,18.2708666667,39.7039333333,17.3832,38.7379333333,16.5655714286,19.7595333333,39.0475333333,15.0485666667,21.491,17.8536166667
784.05,17.7377333333,39.3410666667,16.9362666667,37.9728666667,16.1563047619,19.1246666667,38.3045333333,14.9204666667,21.1634333333,17.3647666667
784.36,16.8782666667,38.5067333333,16.0779333333,37.2366666667,15.2115714286,18.3066,37.7808,14.0173,20.5048,16.6086
784.67,16.1005333333,37.7589333333,15.0106666667,36.3449333333,14.4125047619,17.6697333333,37.1810666667,13.4155333333,19.5772333333,15.7435333333
784.98,15.2171333333,37.2668666667,14.0497333333,35.8054,13.7481904762,17.0818666667,36.4506666667,12.8565,19.0556666666,14.9002666667
785.29,15.4842666667,37.4786666667,14.7576666667,36.4149333333,14.3196380952,17.4311333333,36.9705333333,13.4521,19.9644333333,15.4226
785.60,14.6524,36.9396,14.159,35.9524666667,13.3082857143,16.6548666667,36.1993333334,12.7424333333,19.5278333333,14.943
785.91,14.3301333333,36.8408,13.7987333333,35.6463333333,12.8174571429,16.2998666667,35.5712666667,12.4799666667,19.1207333333,14.792
786.22,14.0944,36.9227333333,13.5072,35.8797333333,12.6245142857,15.8373333333,35.6964666667,12.5018,19.2928666667,14.4821166667
786.53,13.6619333333,36.5234,13.0973333333,35.8103333333,12.2744,15.6064,35.1944,12.3589333333,19.2683666667,14.03935
786.84,13.5962,36.9109333333,12.8722,36.0304,12.1068285714,15.4218666667,35.1405333333,12.455,19.1010666667,14.1828833333
787.14,13.5592,37.0538666666,12.4204666667,35.9567333333,12.0345142857,15.2238,35.408,12.5219666666,19.1564,14.0537833333
787.45,13.7050666667,37.2929333333,12.5349333333,36.3202666667,12.1738,15.5495333333,35.4211333333,12.5303666667,19.204,14.0835333333
787.76,14.4558666667,38.4684666667,13.4788,37.1960666667,12.8503619048,16.4189333333,36.1508666667,13.3105,20.0272333333,14.68525
788.07,14.6793333333,38.6766666667,14.0824666667,37.5146666667,13.1025904762,16.3975333333,36.1507333333,13.4521666667,20.1817333333,14.9742666667
788.38,14.9396,39.0738666667,14.5906,37.9954666667,13.5640571429,16.6354,36.5100666667,13.7607,20.6823666667,15.3333666667
788.69,14.7396,38.6516,14.0586666667,37.6101333333,13.0960857143,16.3283333333,35.9901333334,13.3867333333,20.3471,15.04225
789.00,15.8184,39.4064,14.9013333333,38.2592,14.1795238095,17.3687333333,36.8816666667,14.5515,21.0631666667,16.0276833333
789.31,16.5850666667,39.378,15.4378,38.469,14.6935619048,18.0808666667,37.1542,15.1336,21.5818,16.5785
789.62,16.9592,39.3928,15.6870666667,38.4796666667,14.9919238095,18.3686666667,36.9369333333,15.2991666667,21.4849333334,16.7553666667
789.92,18.0554,40.1397333333,16.4259333333,39.3518666667,16.0959142857,19.2077333333,37.7808666667,16.2345333333,22.2777666667,17.6231833333
790.23,19.0326,40.6023333333,17.431,39.79,17.1063428571,20.0184666667,38.4986,17.1092666667,23.2422333333,18.35025
790.54,19.3338,40.7175333333,17.7638,39.8975333333,17.066447619,20.4704,38.6116666667,17.0695333333,23.6547333333,18.5173166667
790.85,19.5948666667,40.7443333333,18.2286,39.7785333333,17.182552381,20.7491333333,38.7138,17.0930666667,23.7362,18.7538833334
791.16,19.8088,40.6504666667,18.3883333333,39.3593333333,17.4419714286,20.9423333333,38.4646666667,16.9680333333,23.735,18.8389666667
791.47,20.2856,41.0014666667,18.9839333333,39.7678666667,18.0538095238,21.5192,38.9793333334,17.3585,24.3737666667,19.34325
791.78,20.6784666667,40.9956,19.307,39.551,17.863152381,21.6692666667,39.0337333334,17.2132333334,24.0531666667,19.4167333333
792.08,21.6417333333,42.2754,20.6288,41.003,18.843,22.6148,40.3193333334,18.2185333333,24.9376,20.4741333333
792.39,20.935,41.8038,20.1728666667,40.498,18.3856476191,21.9360666667,39.7712666667,17.4186,24.5756666667,19.8500833333
792.70,20.6283333333,41.9885333334,19.8702,40.5088,18.3599809524,21.6614666666,39.8546666667,17.2014,24.4496666667,19.4016333333
793.01,20.0995333333,41.4412666667,19.3291333333,40.1466,17.7777619048,21.1321333333,39.5178666667,16.8107666667,24.1298,18.80365
793.32,19.5192666667,41.3674666667,18.8622666667,39.8558,17.0183142857,20.4967333333,39.5834,16.1885,23.5442,18.4536
793.62,18.6497333333,40.8326666667,17.6355333333,39.4661333333,16.0791714286,19.7277333333,38.6871333333,15.2228666667,22.7649,17.6061
793.93,17.7319333333,40.3603333334,16.8787333333,39.0724666667,15.7255714286,19.0989333333,38.0816,14.7958666667,22.0057666667,17.0693666667
794.24,17.2504666667,40.5756666667,16.1313333333,39.1284,15.3602761905,18.6494666667,38.4986666667,14.5574666667,21.8348333333,16.79305
794.55,16.6748666667,40.4276666667,15.3535333333,39.258,14.7530380952,18.1099333333,38.2236666667,14.1049666667,21.5516,16.4810166667
794.86,15.3443333333,39.3498,14.0329333333,38.2950666666,13.4043333333,17.0490666667,36.9781333333,12.9043333333,20.4345666667,14.9398333333
795.16,14.7942666667,39.1017333333,13.5984666667,38.1169333333,13.3789238095,17.0508666667,36.775,12.7543666667,20.5817333333,14.7309
795.47,14.6062666667,38.674,13.259,37.5921333333,13.4038285714,16.9028,36.3457333333,12.6173,20.5117666667,14.5877666667
795.78,15.0566666667,38.9987333333,13.5704666667,38.0817333333,13.5998285714,17.1277333333,36.4479333333,12.8668,20.4085,14.7930333333
796.09,15.5817333333,39.2314,14.1176,38.6144666666,14.0242761905,17.5374666667,37.0248,13.281,20.8784333333,15.1517333333
796.40,16.5121333333,40.1781333333,15.0824666667,39.6018666667,14.9557714286,18.6592,38.251,14.1556,22.0031666667,16.3195166667
796.70,18.0878,41.5744666667,16.7211333333,41.1067333333,16.7324190476,20.3168666667,39.4232666667,15.6041333333,23.7465333333,17.88395
797.01,18.2658666667,41.8068,17.3830666667,41.5681333333,16.9856095238,20.7112666666,39.8235333333,16.0590333333,23.8628,18.2410666667
797.32,18.9631333333,42.3723333333,18.0467333333,42.2101333333,17.2072,21.2253333333,40.529,16.5462333333,24.0822333333,18.7575
797.63,18.9674666667,41.9444,18.0972666666,42.4372666667,17.298552381,20.9748,40.1991333334,16.5409666667,23.8467666667,18.69365
797.93,18.8512,41.4176,17.9394666667,42.2555333333,17.4681238095,20.8485333333,40.1633333333,16.6376333333,23.4861666667,18.5770666667
798.24,20.0053333333,42.2696666667,18.7541333333,43.2462666667,18.3207523809,21.9846,41.1664666667,17.5428333333,24.2622666667,19.9578833333
798.55,20.963,42.9474666667,19.5104,44.2298,19.3356666667,22.7826,41.8834666667,18.6858333333,24.7060666667,21.0642833333
798.85,20.8306,42.7905333333,19.0772,44.0282666667,19.0089047619,22.5352666667,41.4983333333,18.3251333333,24.0852666667,20.5185666667
799.16,20.5834,43.0333333333,18.7666,44.1721333333,18.608752381,22.3612666666,41.8500666667,18.1333333333,23.7443666667,20.2097
799.47,20.2544666667,43.1778666666,18.3096,44.0826666667,18.1631142857,22.1542666667,41.6286,18.0153333333,23.3700333333,20.0975
799.78,20.4704,43.5034,18.3842,43.9795333333,18.3592761905,22.5566666667,41.4852,18.2115333333,23.2568333333,20.2239333333
800.08,18.3114666667,41.8508,16.4374666667,42.0887333333,16.1059142857,20.8646,39.9884,16.2924333333,21.0153,18.3507833333
800.39,18.7012,42.2776,16.4827333333,42.1235333334,16.311647619,21.0972666667,40.3915333333,16.3938666667,21.2456333333,18.6595166667
800.70,18.5448,42.4941333333,16.4008666667,42.0168,16.5907428572,20.8634,40.5071333333,16.2138666667,21.5129,18.5688333333
801.00,19.6806666667,43.9692,17.7756,42.8449333333,17.7642952381,22.4209333333,41.7635333333,17.2566,22.6514666667,19.6927
801.31,20.3268,44.6006666667,18.7357333333,43.3672666667,18.1138380952,22.9663333333,41.9858,17.7983333333,23.2747,20.1865833333
801.62,20.3850666667,45.2777333333,18.7816,43.6996,18.3180761905,22.8220666667,42.62,17.9104333333,23.286,20.13735
801.92,19.8706,45.1522,18.3301333333,43.4756666667,17.4064380952,22.0581333333,42.6278666667,17.0097333333,22.7928666667,19.1263666667
802.23,19.5738666667,45.2704,18.3284,43.5331333333,17.2794857143,21.8946,42.7466666667,16.9714,22.9138333333,19.079
802.54,20.0130666667,45.2772666667,18.9366,43.6856666667,17.9387238095,22.3874666667,42.5179333333,17.5441,24.1356666666,19.6086333333
802.84,20.0195333333,44.8366666667,19.3665333333,43.4917333333,18.0491714286,22.4182666666,42.2956,17.7272333333,24.2999666667,19.9354166667
803.15,19.4364,44.1658666667,19.0735333333,43.22,17.4575904762,21.6326666667,41.9760666667,17.4409666667,23.7156666667,19.2289833333
803.46,20.1784666667,44.1235333333,19.5665333333,43.6200666666,18.1853809524,21.8546,41.9502666667,18.1994666667,24.5411666667,19.5889833333
803.76,19.7974,43.2922666667,18.9172666667,42.8932666667,17.6394095238,21.336,41.4118,17.6924333333,24.4887666667,19.20075
804.07,19.6364666667,42.807,18.7969333333,42.7882666667,17.1768285714,21.5164,40.9461333333,17.6348,24.4298333333,18.9113166667
804.38,19.1644,42.2098666667,18.2482,42.3088666667,16.4778761905,20.9161333333,40.1732666667,16.9576333334,24.0453333333,18.4957833333
804.68,19.8714666667,42.6692,19.1368,42.9628666667,17.3526190476,21.61,41.2610666667,17.5481333333,24.8363666667,19.15965
804.99,20.3186,42.5548666667,19.4890666667,42.9756666667,17.6864095238,21.9236,41.1001333333,18.1094,25.287,19.5806833333
805.30,21.0006,42.6583333333,20.1658666667,43.3214666667,18.5071238095,22.3563333334,41.2670666667,18.8248333333,25.9323666667,20.1081333333
805.60,21.6051333333,42.847,20.7672666667,43.5558666667,18.895352381,22.976,41.74,19.4259,26.4734333333,20.4731333333
805.91,21.3145333334,42.0917333333,20.3972666667,43.2661333333,18.5460857143,22.676,41.7528,19.0446333333,25.6384666667,20.2263833333
806.21,21.0163333333,42.3498,19.8984,43.5694666667,18.3813809524,22.4933333333,41.8296,18.6727333333,25.5008333333,19.8072666667
806.52,21.2092666667,42.7224666667,19.7267333333,43.8346666667,18.5266285714,22.7347333333,42.1817333333,18.5232666666,25.8918333333,20.1776
806.83,21.514,43.1745333334,19.7435333333,43.9987333333,18.7362666667,23.425,42.5824666667,18.5257,26.221,20.4303666667
807.13,21.6774666667,43.5098666667,19.8450666667,44.3268,18.7744476191,23.5716666667,42.6494,18.7001333333,25.8867333333,20.1855666667
807.44,22.2013333333,44.1956,20.0754,44.5342,19.4391238095,23.7505333333,43.3616,19.3257666667,26.3279333333,20.7211666667
807.74,21.5454,43.2504,19.2209333333,44.1314666667,18.6197047619,23.1546666667,42.8992,19.0197666667,25.5109333333,19.9441166667
808.05,19.9342,42.3254666667,17.2991333333,42.7536,16.8811619048,22.0288666667,41.5152,17.6745666667,23.9953666667,18.6693166667
808.35,18.6922666667,41.5894666667,16.1703333333,41.3346,15.6483619048,20.9994,40.4361333333,16.4454,23.0249666667,17.6039666667
808.66,17.6577333333,41.3929333333,15.1212666667,40.5821333333,14.4737904762,20.2633333333,39.8474666667,15.558,22.0997333333,17.1604166667
808.97,18.0139333333,41.7824666667,15.6842,40.6387333333,14.7830666667,20.3578666667,40.0700666667,15.6455333333,22.2071,17.71745
809.27,18.4643333333,42.5978,16.4692666667,40.9687333333,15.3323333333,20.7318,40.3302666667,15.8593666667,22.8633666667,18.29575
809.58,19.3369333333,42.7378666667,17.4474666667,40.8342,16.0050571429,21.4617333334,40.9268,16.5563,23.4581,18.9091
809.88,18.7813333333,42.4808666667,17.2144,40.2031333333,15.5118095238,20.9358666666,40.3264,16.1262,22.9959666667,18.2499666667
810.19,18.6578,42.3543333333,17.3816666667,39.9340666667,15.2683333333,20.3301333333,40.1393333333,16.2009666667,22.6255,18.1609
810.49,19.4097333333,43.7742666667,18.296,40.8744666667,16.1627809524,21.1734,41.0762666667,16.9655666667,23.8676333333,19.2452666667
810.80,19.6284666667,43.6405333333,18.65,41.1224,16.2045333333,21.3652666667,41.3273333333,16.7729666667,23.849,19.4919833333
811.10,19.8524666667,44.4238,19.0452666667,41.6142666667,16.6838857143,21.5289333333,41.6918,16.7404666667,24.6606,19.6042666667
811.41,20.3574666667,44.0948,19.2772,41.5461333333,17.1274761905,21.2511333333,41.6473333333,16.6978666667,24.5415,19.1705333333
811.71,21.4363333333,44.4340666667,20.1873333333,42.4435333333,18.1833809524,22.1310666667,42.2325333333,17.5097333333,25.1287,19.6974333333
812.02,21.4476,44.374,20.1486666667,42.3004666667,18.2651523809,22.2532666666,41.8544,17.4413333333,25.1681333333,19.4699666667
812.32,20.6458666667,43.5246,18.7718666667,41.7465333333,17.2123428572,21.6429333333,41.284,16.5471,24.0192,18.8099333333
812.63,19.4364,42.2946666667,17.5120666667,40.6520666667,15.7764285714,20.5958666667,40.2979333333,15.5235333333,23.1080333333,17.2402833333
812.93,19.3472,42.2766,17.5438666667,41.0606666667,15.7754857143,20.408,40.0488,15.3038666667,23.3292333333,17.41115
813.24,19.9677333333,42.013,17.8825333333,41.7713333333,16.3951904762,20.9582666667,40.3945333333,15.8213333333,24.0538,18.13805
813.54,19.6226,42.1071333333,17.5234,41.9677333333,16.2032,20.828,40.4096,15.662,24.0875,18.15685
813.85,18.9230666667,40.8796666667,16.8104666667,41.1262,15.6361904762,20.1562666667,39.5889333333,14.8663666667,23.4770666667,17.3242666667
814.15,17.6904,39.959,15.7657333333,40.1226666667,14.6308285714,19.3694,38.1653333333,14.1154,22.5593333333,16.09335
814.46,18.649,40.1448,16.1960666667,39.8392,14.9428666667,19.9438666667,38.5767333333,14.7729333333,22.5452333333,16.9962833333
814.76,18.9288666667,40.7114,16.387,40.4796,15.1786857143,20.4558,38.7850666667,15.1279,23.0814,17.9897
815.07,18.0128666667,40.8013333333,15.3044,40.5288666667,14.6692857143,19.8078,38.8621333333,14.5993333333,22.8966333334,17.8867
815.37,18.6159333333,40.3322,15.8006666667,40.9966666667,15.4628190476,20.2134666667,39.6598666667,15.4091666667,23.7999666667,18.6496833333
815.68,18.3788,40.3242,16.2041333333,41.3601333333,15.656047619,20.2134666667,40.1660666667,15.8601,24.5552666667,18.9521833333
815.98,19.4475333333,41.4468,17.1529333333,42.147,16.7560857143,21.3146,41.0036,17.1529666667,25.7214333333,20.4163666667
816.29,19.4266666667,41.1850666667,16.9496,41.6436666667,16.7170190476,21.4832,40.6957333333,16.9112666667,25.3861,20.1203
816.59,19.5963333333,41.7371333333,17.2646666667,41.4400666667,16.8816952381,21.6913333333,40.8610666667,17.2114,25.1847,20.1257833333
816.89,20.8740666667,42.1926,18.5479333333,41.9110666667,18.2930666667,22.6889333333,41.526,18.1480333333,26.063,20.8056333333
817.20,21.0085333333,42.2960666667,18.7839333333,42.1960666667,18.7881809524,23.0829333333,41.7095333333,18.5586666667,26.0371666667,21.1373666667
817.50,21.9078,43.5638666667,19.6714666667,43.3124,19.7525333333,23.8784,42.5087333333,19.1229,26.74,22.224
817.81,21.2384,43.5706666666,19.14,43.4054,19.6531428571,23.2887333333,41.8438666667,18.6205,26.4637666666,21.47235
818.11,20.3694666666,42.8495333333,18.3132,42.9436,18.7365047619,22.6143333333,41.2499333333,17.8999,25.8401333333,20.7661
818.41,20.3041333333,42.4725333333,18.4661333333,42.5438,18.0526190476,22.5048666667,40.8672,17.6438333333,25.6570333333,20.3057666667
818.72,20.1462,42.3948666667,18.4097333333,42.0840666667,17.6225619048,22.1510666667,40.1888666667,17.3095333333,25.2315666667,19.8155666667
819.02,20.6757333333,42.5225333333,18.6823333333,42.196,18.0614666667,22.3986666667,40.1633333333,17.7055,25.5095666667,19.9604833333
819.33,20.7179333333,42.2974,18.5692666667,42.0820666667,18.1179523809,22.2,40.123,17.5178666667,25.3203666667,19.6679
819.63,20.4612,42.5282666667,18.6206666667,42.2026666666,17.8024857143,21.6734666667,40.2125333333,17.4356666667,25.1583,19.4448
819.93,20.4078666667,42.5537333333,18.6278,42.329,17.7194285714,21.5132,40.2934666667,17.3585333333,25.1381666667,19.61415
820.24,19.5223333333,42.0984666667,17.8208666667,41.8691333334,16.7734857143,20.7199333333,39.9452,16.5358,24.5908,19.0079833333
820.54,19.5109333333,42.1474666667,17.8688666667,41.9837333333,16.7352952381,20.3579333333,39.9234666667,16.3455666667,24.4618,18.9870333333
820.85,19.5187333333,42.1350666666,17.7903333333,41.9248,16.7851333333,20.1916666667,39.7360666667,16.3139,24.4522333333,18.9740166667
821.15,19.7807333333,42.4292666667,18.0840666667,42.2750666667,17.0155714286,20.3674666667,39.9857333333,16.4831,24.6321333333,19.3186666667
