wavelength,Back_VolJacf,Belly_VolJacf,Breast_VolJacf,Crissum_VolJacf,Crown_VolJacf,DorTail_VolJacf,Patch10_VolJacf,Rump_VolJacf,Throat_VolJacf,WingTip_VolJacf
750.96,17.4866,50.8588666667,35.362,26.4632666667,18.1956666667,13.7043333333,43.4620666667,18.7254,33.2240333333,21.4871333333
751.27,17.4402666667,50.5913333333,35.3076,26.2755333333,18.0285333333,13.5364666667,43.3243333334,18.6649333333,33.1301333333,21.353
751.59,17.1582,50.6234,35.2487333333,26.1571333333,17.8117333333,13.3302666667,43.1024666667,18.4051333333,32.9541,21.2588666667
751.90,17.5103333334,50.2162,35.2988666667,26.4949333333,18.1023333333,13.7743333333,43.2179333333,18.7242666667,32.9602333333,21.5898
752.22,17.1965333333,49.8674666667,35.0441333333,26.3221333333,17.9240666667,13.6778666667,43.0947333333,18.6249333333,32.7973333333,21.4046
752.53,16.8654666667,49.3380666667,34.7102666667,25.8853333333,17.5646,13.5072666667,42.6920666667,18.3104,32.3471333333,20.8432666667
752.85,16.9284,49.0771333333,34.6848666666,25.9411333333,17.7066,13.5234,42.5714666667,18.4144666667,32.2657666667,20.6582666667
753.16,17.4836,49.5863333333,35.0840666667,26.4736,18.5356666667,14.1547333333,43.1975333333,19.0618,32.6641,21.2479333333
753.47,17.8686666667,49.9633333333,35.62,26.6784666667,19.0424666667,14.6712666667,43.5632666666,19.4642666667,33.2293,21.7421333333
753.79,18.1916,50.1374,35.9568666667,26.7426,19.4128,15.0861333333,43.6253333333,19.7808,33.4940666667,22.0099333333
754.10,18.1631333333,50.0440666667,35.9214,26.7546,19.3955333333,15.0616666667,43.5183333333,19.8063333333,33.3554,22.0539333333
754.42,18.3862,49.9060666667,35.9096666667,26.9746666667,19.6273333333,15.3492,43.5241333333,20.0734,33.5432,22.3531333333
754.73,18.2424666667,50.0955333333,35.9862666667,26.6995333333,19.4150666667,15.27,43.6198,20.0834666667,33.7884333333,22.2859333334
755.05,18.2971333333,50.1148666667,36.1292666667,26.9143333333,19.4110666667,15.1450666667,43.7228666667,19.982,33.9039666667,22.2583333333
755.36,17.9592,49.557,35.749,26.712,19.1837333333,14.8663333334,43.2473333333,19.6339333333,33.4755,22.2314
755.67,17.1992,49.1709333333,35.1304666667,26.0213333333,18.4776,14.0898,42.8655333333,18.8851333333,32.8731333333,21.5438666667
755.99,16.9194666667,49.0615333333,35.0022666667,25.8756,18.0704666667,13.9692666667,42.7145333334,18.7249333333,32.7686666667,21.4518666667
756.30,16.7733333333,48.6169333333,34.7087333333,25.6623333334,17.7623333333,13.7970666667,42.3180666667,18.5968,32.3335,21.3165333333
756.62,16.4810666667,48.4541333333,34.681,25.7182666667,17.5136666667,13.5641333333,42.1401333334,18.3714,32.1151666667,21.1356
756.93,16.3666,48.1524,34.5734,25.7032,17.3178,13.5042,41.9332666667,18.1693333333,31.9145,20.9074
757.24,16.4762666667,48.6097333333,34.7693333333,25.6935333333,17.2318,13.2797333333,42.3996,18.1042,32.0896,20.8754
757.56,16.0602666667,48.1778,34.4266,25.3724,16.8175333333,12.7458,41.9823333333,17.5714666667,31.4248,20.4178666667
757.87,16.2254,48.4377333333,34.5422666667,25.3227333333,16.9067333333,12.8623333333,42.1321333333,17.7641333333,31.4382666667,20.5024
758.18,16.6854,49.1038666667,35.0881333333,25.8678666667,17.5503333333,13.3396666667,42.6132,18.349,32.0282666667,20.7924
758.50,17.3178666667,49.4388,35.6247333333,26.676,18.1054,14.0774666667,43.0977333333,19.1504,32.5101333333,21.4450666667
758.81,17.0551333333,49.1871333333,35.439,26.3477333333,17.8202,13.5314666667,42.7187333333,18.9472,32.3533333333,20.8886
759.13,16.6526666667,48.829,34.9650666667,26.0804666667,17.4159333333,13.0820666667,42.2957333333,18.452,31.9808666667,20.3442666667
759.44,16.8548,48.9168666667,34.7722666667,25.9828666667,17.3239333333,13.0038,42.3807333333,18.4304666667,32.0575333333,20.3294666667
759.75,17.1482,49.2855333333,34.84,26.0206,17.4495333333,13.1936,42.4852,18.5771333333,32.3035,20.4752666667
760.07,16.8656,49.0235333333,34.6815333333,25.9294,17.3530666667,13.1760666667,42.1471333333,18.4452,32.3182333333,20.3548666667
760.38,17.0438,49.2286666667,34.8637333333,26.2263333333,17.6135333333,13.3363333333,42.4326,18.5434666667,32.6328,20.6743333333
760.69,16.791,49.0320666667,34.6034,26.1084,17.1867333333,12.9958,42.2734,18.2052,32.3270333333,20.4664666667
761.01,16.863,49.0368,34.5616666667,26.0285333333,17.0876666667,13.0666666667,42.2262,18.0973333333,32.2188333333,20.5603333333
761.32,16.7401333333,48.6744,34.3342666667,25.6857333333,17.098,13.0392,41.9905333334,17.9835333333,31.9832666667,20.4615333333
761.63,17.2161333333,49.2859333334,34.7336666667,26.0557333333,17.4866666667,13.5119333333,42.5245333333,18.4129333333,32.2873666667,21.0516666667
761.94,17.7724,49.9637333333,35.2768,26.4278666667,17.9842,13.9768,43.206,18.8528,32.8562666667,21.5574
762.26,17.8323333333,50.2412666667,35.4602,26.5441333333,18.1948666667,14.1606,43.3549333333,19.0042,33.0013333333,21.5806
762.57,17.6454,50.123,35.281,26.3180666667,18.1304,13.8549333333,43.2028666667,18.7422666667,32.8507,21.348
762.88,18.0033333333,50.5033333333,35.5382,26.6224,18.3427333333,14.0308,43.3940666667,19.0331333333,32.8441,21.573
763.20,18.417,50.6964666667,35.7258666667,26.9291333333,18.7314,14.4368666667,43.5911333333,19.4481333333,33.0348,21.938
763.51,18.7439333334,50.9645333333,36.0440666667,27.1611333333,19.2694,14.8852666667,43.7262666667,19.7836666667,33.4889666667,22.4062666667
763.82,18.6923333333,51.0986,36.0968666667,27.1513333333,19.2410666667,14.8357333333,43.7990666667,19.8473333333,33.5269333333,22.4625333333
764.14,18.8196666667,51.4059333333,36.3326,27.3256,19.3478,14.8996,43.9923333333,19.9617333333,33.7429666667,22.5998666667
764.45,18.8083333334,51.128,36.2752,27.3938666667,19.3741333334,14.9474666667,43.8633333333,19.8776,33.7109333333,22.5702
764.76,18.6242,50.7844,36.0562666667,27.4774,19.3275333333,14.7948666667,43.5933333333,19.8402666667,33.4585,22.4749333333
765.07,18.7396666666,50.8026666667,36.2340666667,27.5618666667,19.4422666667,14.8888,43.7734,19.9,33.4945666667,22.6180666667
765.39,18.701,50.7459333333,36.3670666667,27.6330666667,19.5459333333,15.1684,43.9313333333,20.0580666667,33.5168666667,22.7486
765.70,18.7342,50.6148,36.4841333334,27.6118,19.7490666667,15.3660666667,44.0622666667,20.0977333333,33.7111666667,22.911
766.01,18.6502,50.4377333333,36.5773333333,27.5274,19.7657333333,15.4414666667,43.9789333333,20.1434666667,33.6773333333,22.7725333333
766.32,18.4825333333,50.2086,36.5138,27.2076,19.5210666667,15.1351333333,43.9746666666,20.0835333333,33.3333666667,22.3798666667
766.64,18.2604,49.7635333333,36.1451333333,26.7444666667,19.1158,14.6744666666,43.6281333333,19.7376666666,33.0919666667,21.856
766.95,18.3282666667,49.5386,36.0616,26.6300666667,19.2376666667,14.8446,43.6075333333,19.7326666667,33.0994666667,21.9090666667
767.26,18.0762,49.5594666667,35.9880666667,26.3764,18.9856,14.6134,43.7356,19.6222666667,32.917,21.6822666667
767.57,18.3684,49.5768,36.1532666667,26.1947333333,19.0599333333,14.7522666667,43.8609333333,19.7263333333,33.1225666667,21.6963333334
767.88,18.2584,49.2698666667,35.8512666667,25.9936666667,18.8317333333,14.6792,43.5052,19.7337333334,33.0264333333,21.7563333333
768.20,18.4002,49.2669333333,35.903,26.4224,18.9881333333,14.5552,43.6577333333,19.8586,33.1311,21.932
768.51,18.5228,49.5853333333,36.0426,26.6864666667,19.3641333333,14.7274666667,43.9178666667,20.1422,33.3728333333,21.9984666666
768.82,18.0912,49.3608666667,35.7020666667,26.3208,18.9337333333,14.3180666667,43.3618,19.4952666666,33.0097,21.6728
769.13,18.2364666667,49.5267333333,35.7972666667,26.6875333333,19.0702666666,14.5924666667,43.4854666667,19.6080666667,33.2458,21.9137333333
769.44,18.4576,50.002,36.3373333333,27.2956,19.6474,14.9989333334,44.0280666667,20.1274666667,33.567,22.5452
769.76,18.5164666667,50.1582666667,36.3696,27.5428,19.6832666667,14.8731333333,43.9686666667,20.1692666667,33.6435666667,22.6370666666
770.07,19.0372,49.9978,36.5270666667,27.5564666667,20.1806,15.3491333333,43.6965333333,20.2794666667,33.5353666667,23.0906
770.38,19.1282,50.2409333333,36.6666,27.5776,20.3022666667,15.4972666667,43.8766,20.3066,33.6267,23.2764
770.69,19.6758666667,50.5884666667,37.1352666667,28.1322,20.9106,15.9182,44.2994666667,20.5774666667,34.0928333333,23.6686666667
771.00,20.0761333333,50.8288666667,37.2804,27.9704,20.9766666667,16.3127333333,44.4533333333,20.7034,34.3615,24.1038666667
771.32,20.1208,50.2619333333,37.1526,28.0502,20.676,16.4136666667,44.3116666667,20.4432,34.3005,24.1638
771.63,20.6203333333,50.6316666666,37.3881333333,28.3388,21.1418666667,16.8351333333,44.8505333333,21.0206,34.7965333333,24.6976666667
771.94,20.2976,50.0180666667,36.9101333334,28.2002,20.8479333333,16.5178666667,44.4429333333,20.5547333333,34.4338,24.5151333333
772.25,20.3012,49.765,36.6872,28.0037333333,20.397,16.5458,44.102,20.1962,34.303,24.0748666667
772.56,21.0142,50.5512666667,37.4644666667,28.4809333333,20.7304666667,17.097,44.6337333334,20.6558666667,34.7988666667,24.5964666667
772.87,21.4663333333,50.9430666667,37.9349333333,29.057,21.0890666667,17.5057333333,45.0354,21.1786666667,35.4007333333,24.9834
773.18,21.3865333333,51.1206666667,38.0434,28.9373333333,21.1836666667,17.5652666667,45.3237333333,21.2174,35.5071666667,24.9952
773.50,20.9991333333,50.9063333333,37.6559333333,28.426,21.2524666667,17.2076,44.8976,20.9991333333,35.2924666667,24.6346
773.81,20.6685333333,50.885,37.8859333333,28.6086666667,21.4700666667,17.1631333333,44.7197333333,21.3274666667,35.2557,24.5229333333
774.12,20.4444,50.6266666667,37.8776666667,28.1548,21.2883333333,16.8588666667,44.5093333333,21.2283333333,34.7365666667,24.2596666667
774.43,20.4132666667,50.7931333333,38.1128,28.3040666667,21.2241333333,16.8222666667,44.8764,21.3058,34.9885666667,24.0398
774.74,20.6996,50.9722,38.4618666667,28.3232,21.5173333333,17.2017333333,45.2570666667,21.8466,35.0643666667,24.1048666667
775.05,20.7012666667,50.8275333333,38.4842,28.399,21.7479333333,17.2674,45.3828,21.9644666667,34.9085666667,24.2845333333
775.36,20.268,50.2368666667,38.0217333333,28.2122,21.5558666666,16.9808,45.0282666667,21.597,34.5723,23.9979333333
775.67,19.553,49.5632666667,37.2699333333,27.8054,21.0142,16.511,44.2954,20.931,33.7829333333,23.1878666667
775.98,19.8226,49.9009333333,37.4178,28.0960666667,21.1058666667,16.651,44.2149333334,20.8399333333,33.8733,23.0987333333
776.30,19.5456,49.7782666667,37.5012,28.2252,20.3539333333,16.4501333333,44.0888,20.5282666666,33.4363666667,22.5462
776.61,19.6114666667,49.5274666667,37.3072,28.1785333333,20.2362,16.3884,43.8686666667,20.3044,33.1470333333,22.4409333333
776.92,20.0368,50.0920666667,37.5058,28.6398666667,20.4314,16.5008666667,44.02,20.6576666667,33.5754,22.8255333333
777.23,19.9684,49.7160666666,37.3395333333,28.6907333333,20.4364,16.4984666667,43.7065333333,20.7623333333,33.3808,22.8654
777.54,19.8125333333,50.2947333334,37.551,28.837,20.5304666667,16.5220666667,43.8210666667,20.5359333333,33.612,22.6902666667
777.85,20.281,50.9652,38.2968,29.4026666667,21.3734,17.0100666667,44.5202,21.0436,34.3931,23.1792666667
778.16,20.2348,51.2912,38.2910666667,29.3365333333,21.3323333333,17.1225333333,44.5919333333,21.1411333333,34.3408,23.0358666667
778.47,20.2369333334,51.6034,38.5729333333,29.4380666667,21.2561333333,17.0247333333,44.9918,21.201,34.6031666666,23.1680666667
778.78,19.8306,50.9126,37.9835333333,29.4753333333,20.9235333333,16.8797333333,44.8689333333,21.1858,34.1365666667,22.9234666667
779.09,20.1795333333,51.1946,38.3128666667,29.9865333333,21.2735333333,17.5074666667,45.3986666667,21.8993333333,34.3838333333,23.8312666667
779.40,20.5410666667,51.8884,38.7168666667,30.3373333333,21.5844,17.9246666667,46.0696666667,22.0584666667,34.8397666667,23.9888666667
779.71,20.4814666667,52.2856,38.9466,30.4390666667,21.9542,17.9496,46.5138666667,22.0108,35.2394,24.1688666667
780.02,20.3250666667,52.2498,38.7169333333,30.0883333333,21.7450666667,17.7758666667,46.5012666667,21.597,35.0498,24.0317333333
780.33,20.7551333333,51.8456666667,38.4558666667,30.1381333333,21.6905333333,17.9542,46.4581333333,21.7186,35.3424,24.4464
780.64,20.7312666667,51.7052,38.2347333333,29.7343333333,21.2282,17.7322,46.1696,21.5882,35.2014,24.4159333333
780.95,20.4595333333,51.5996666667,38.1848666667,29.3484,21.1402,17.1378,46.1780666667,21.3613333333,35.1773333333,24.2872666667
781.26,20.2188,51.4286,38.0714666667,29.0742666667,21.0708,16.711,46.081,21.0707333333,35.2112666667,24.3538
781.57,20.0660666667,51.3856666667,38.1182666667,28.6444,20.8956666667,16.2608666666,45.8251333333,20.7754666667,35.2960666667,24.3944
781.88,19.3611333334,51.3799333333,37.3085333334,27.7457333333,20.4712,15.2249333333,45.5689333333,19.8884,35.1441666667,23.7642666667
782.19,19.0952,51.4672666667,37.1158666667,27.6655333334,20.2323333333,14.9230666667,45.2215333333,19.8680666667,34.9952333334,23.8830666667
782.50,19.0668,51.4413333333,37.0534666667,27.7150666667,19.9168,14.9441333333,45.2605333333,20.1022,34.9824666667,23.8734
782.81,19.1353333333,51.8021333333,37.4719333333,27.7425333333,19.835,14.7722,45.5907333333,20.1517333333,35.3860333333,24.0198666667
783.12,18.709,52.1174,37.5000666667,27.5135333333,19.7473333333,14.1872,45.6489333333,19.9113333333,35.0957666667,23.832
783.43,17.6604,51.4079333333,36.4183333333,27.4257333333,19.3442666667,13.2368666667,44.8861333333,19.0614666666,34.4548333333,23.1125333333
783.74,17.2626,50.5821333333,35.6063333333,27.3041333333,18.6764,13.0146,44.4212,18.6418,34.002,22.6886666667
784.05,17.2065333333,50.4285333333,35.3396,27.1613333333,18.3350666667,12.9988,44.3957333333,18.8367333333,33.8348666667,22.3476
784.36,16.9806666667,50.3562666667,35.6755333333,27.6402666667,18.4408,13.1922,44.5715333333,18.6737333333,33.739,22.8571333333
784.67,17.4947333333,50.351,36.1825333333,28.2315333334,18.9894,14.1264,44.8561333333,18.9334,34.2105333333,23.207
784.98,17.6533333333,50.6484,36.6173333333,28.2380666667,18.9922,14.2212666667,45.5390666667,19.3658,34.7956333333,22.7695333333
785.29,17.0669333333,50.0460666667,35.8271333333,27.3043333333,18.1864,13.6947333333,44.9663333333,18.5971333333,34.3677,21.8986666667
785.60,16.5610666667,49.6975333333,35.6822,27.0533333333,18.066,13.5302,44.6062,18.242,34.1068,21.6456
785.91,16.2732,49.2410666667,35.7213333333,26.9356,18.3506666667,13.6990666667,44.41,18.1711333333,33.7955666667,21.4906666667
786.22,16.7817333333,49.3238,36.146,26.8154,18.8910666667,14.3069333333,44.7869333333,18.5327333333,33.9891,21.6159333333
786.53,17.8300666667,49.6014,36.8234666667,27.5882,19.732,15.0914666667,44.9086,19.1633333333,34.3660666667,22.2484666667
786.84,18.9879333333,50.2782,37.5583333333,28.3112666667,20.9298666667,16.2870666667,45.8064666667,20.0633333333,35.3005,23.2385333333
787.14,20.3631333333,51.2097333333,38.4548666667,29.3197333333,21.8406,17.1992,46.722,21.4528,36.2449,23.9766
787.45,20.7380666667,51.5608666667,38.7536666667,29.764,21.6757333333,16.9266666667,46.9629333333,21.8632,36.2249666667,24.168
787.76,20.1422666667,50.5008,37.9082,28.9363333333,21.0312,16.2903333334,45.7956666667,20.9006,35.2118666667,23.846
788.07,20.4163333333,50.6446666667,37.9647333333,29.0662666667,21.4396666667,16.6869333333,45.7646666667,21.1910666666,35.1749333333,24.3018
788.38,20.7489333333,50.3322666667,37.7194666667,29.2006666667,21.6440666667,16.8636666667,45.5913333333,21.3176,34.8562333333,24.2678666667
788.69,21.1464666667,50.5454,37.9689333333,29.321,21.5524666667,17.2677333333,45.7040666667,21.8029333333,34.9054,24.4352666667
789.00,22.033,51.7215333333,39.0340666667,30.407,21.9264,18.3094666667,46.6666666667,22.8980666666,35.6108666666,25.5097333333
789.31,22.6150666667,52.6809333333,39.6052,30.7581333333,22.3404666667,18.7754,47.6050666667,23.6795333333,36.1773333333,26.1232
789.62,22.2362666667,53.2853333333,39.7960666667,31.0852,21.7746666667,18.2673333333,47.3501333333,23.6392,35.9622333333,25.6895333333
789.92,21.5910666666,52.9757333333,39.0625333333,30.1078666667,21.1408666666,17.7799333333,46.5865333333,22.9848666667,35.0602,25.1188
790.23,21.4214666667,52.2139333333,38.8869333334,29.478,21.2201333334,18.0316,46.151,22.6792666666,34.9371666666,24.9308666667
790.54,21.6488666667,52.3735333333,39.2334,30.0676,21.7712666667,18.6988,46.6667333333,22.9823333333,35.2271333333,25.3719333333
790.85,21.5471333333,52.749,39.8008666667,30.3851333333,22.1182,18.5591333333,46.8458666667,23.2604,35.3851,25.4649333333
791.16,22.521,53.6771333333,41.0247333334,31.0146666667,23.0873333333,19.7033333333,47.6979333333,24.4218666666,36.2016333333,26.5184
791.47,22.787,53.9352,41.5006666667,31.7496,23.7966666667,20.2836,47.9875333333,24.7097333333,36.8879666667,27.1507333333
791.78,21.7927333333,52.9270666667,41.0154,30.8963333333,23.3123333333,19.4469333333,46.8348666667,24.0194666667,36.6387,26.2954666667
792.08,21.1123333333,53.1588666667,41.3522,30.7526,23.3661333333,19.2657333333,46.972,23.6714,36.9067,26.2886
792.39,21.2405333333,52.6297333333,40.9793333333,30.3155333333,23.511,19.2673333333,46.9422666667,23.3732,36.7502333333,26.7175333333
792.70,21.5372666667,52.1048666667,40.7113333333,30.4957333333,23.6853333333,19.3390666667,46.6882,23.1251333333,37.0116,26.5516666667
793.01,20.5916,51.6378,40.1082,30.0432666667,23.2900666666,18.1964,45.9740666667,22.6550666667,36.1976,25.9164
793.32,20.7920666667,52.1598666667,40.4326,29.8863333333,23.3002666667,17.8438,46.3072666667,22.6915333333,36.5017,26.1606
793.62,19.9262666667,51.1136,39.5722,28.9086,22.006,17.1238,45.5972,21.4602666667,35.6268666667,24.9556666667
793.93,18.7812,50.5314,38.6845333333,28.3314,21.2412,16.2244,44.5188,20.4086666667,35.1097,24.1099333333
794.24,18.8964666667,50.3333333333,38.4666666667,27.6888,20.6741333334,15.4889333333,44.3481333333,19.9704666667,34.7741666667,23.9111333333
794.55,18.2456,49.3617333334,37.0510666667,26.2635333333,19.2907333333,13.7738,43.3967333333,18.4397333333,33.3409,22.4486666667
794.86,17.9054666667,48.3424,36.2152,25.316,18.6926,13.6510666667,42.2824666667,18.1582666667,32.6652333333,21.5602
795.16,18.1921333333,48.6817333333,36.4773333333,25.2876,18.9210666667,14.0908,42.744,18.9639333333,33.1798,21.529
795.47,18.2838666667,49.1526,37.1257333333,25.2047333333,19.1950666667,14.5621333333,42.9377333333,19.5198,33.3933666667,21.575
795.78,17.9272,48.8794666667,36.5615333333,24.6008666667,18.2422,14.2997333333,42.4369333333,18.8935333333,32.9201666667,21.2534666667
796.09,18.0170666667,48.3555333333,36.2871333333,24.7041333333,18.1196,14.6736,42.1743333333,19.0359333333,32.8786666667,21.0186666667
796.40,18.1368666667,48.2724666667,36.0908,24.9119333333,18.2318,14.6545333333,42.3306666667,18.9702,32.9776333333,21.2331333333
796.70,18.3992,48.3823333333,35.7312,25.0996666667,17.9534,14.387,42.6613333334,18.8314,33.1037,21.2494666667
797.01,17.2422,47.6199333334,34.7634,24.3719333333,17.0444,13.5308,41.8658,17.889,32.0904666667,20.218
797.32,17.3632,47.7472,35.0254,24.9608666667,17.5398666667,13.8973333333,42.0592,18.1924,32.3139666667,20.9581333333
797.63,18.0145333333,47.8744,35.6056,26.1957333333,18.3145333333,14.2818666667,42.6884666667,18.6557333333,32.5314666667,21.7673333333
797.93,17.133,46.8654666667,35.1096666667,25.3772666667,17.6749333333,13.7929333333,42.0232666667,17.5378,31.4884,21.1658666667
798.24,16.7022,47.0860666667,35.3162,25.6219333333,17.4626666667,13.2196,42.5019333333,17.5337333333,31.7306666667,21.4071333333
798.55,18.1096666667,48.1060666667,36.7633333333,27.0818666667,19.1766,14.3646,43.7021333333,19.1692666667,33.1864,22.6208666667
798.85,17.9882,48.5903333333,36.975,26.8722,19.2216,14.0968666667,43.6929333333,19.3612,33.4544,22.4302666667
799.16,19.4351333333,49.9962666667,38.4986666667,28.4876,20.721,15.6373333333,44.7268666666,20.9290666667,34.686,23.7384666667
799.47,20.0379333333,50.4262,39.2542,28.7214666667,21.2786,16.2101333333,45.1674,21.3927333334,34.8287333333,24.1477333333
799.78,21.0452,52.0094,40.4644,29.5236,22.261,17.4292666667,46.2717333333,22.679,36.0549666667,25.2264666667
800.08,21.6571333334,52.0199333333,40.6644,29.5533333333,22.7262,18.6865333333,46.6133333333,23.2760666667,36.3727,25.6356666667
800.39,21.07,52.0016666667,40.4156666667,28.8298666667,22.2863333333,18.3911333333,46.1894,22.8944666667,35.6235333333,25.3963333333
800.70,22.0252666667,52.0906,40.7442666667,29.6509333333,23.0456,18.9336,46.3368,23.7591333333,36.3291,26.3598666667
801.00,21.5892,51.1628666667,39.2714666667,28.9922666667,22.2171333334,18.5271333333,45.2712666667,22.6434,35.3100666667,25.4418666667
801.31,21.8926666667,50.8999333333,38.934,29.0846666667,22.2093333333,19.1503333333,45.2142666667,22.6728666667,34.8630333333,25.5696
801.62,21.9389333333,50.7378,38.8721333333,29.355,22.4256,19.0961333333,45.1834666667,22.3483333333,34.3528666667,25.8786666667
801.92,20.6807333333,49.5205333333,37.819,27.3626,21.2453333333,17.8188666667,43.9986,21.2993333333,33.0897666667,24.8877333334
802.23,19.6705333333,49.0744666667,36.9881333333,26.5804,20.3921333333,17.2234666667,43.5293333333,20.5412666667,32.4588,24.1175333333
802.54,18.9044666667,47.7152,35.9154666667,25.8685333333,19.5775333333,16.4866,42.6838,19.5226666667,31.5220333333,23.1846666667
802.84,17.8342666667,47.3292666667,35.4504666667,25.1798,18.6828666667,15.3131333333,41.8585333333,18.4486,30.6303,22.1010666667
803.15,17.6687333333,47.0592666666,34.7076666667,25.1043333333,18.4213333333,14.8548666667,41.456,17.9631333333,30.7811666667,21.5214
803.46,16.4466666667,46.8410666667,33.8232666667,24.5661333333,17.4845333333,13.6156666667,40.7390666667,16.5296666667,29.8963,20.1494666667
803.76,16.704,47.0972,34.3024,25.0932,18.0868,13.4823333333,40.8446666667,16.9440666667,30.5134666667,20.2402
804.07,16.2084,46.9692666667,34.2833333334,24.8255333333,17.8225333334,12.6691333333,40.7649333333,16.4858666667,30.6724666667,19.4030666667
804.38,15.2007333333,45.7118666667,33.553,23.7854,16.2653333333,11.4913333333,39.907,15.5132666667,29.4508,18.2254
804.68,15.5978,45.7456,33.7810666667,24.5628,16.6033333333,11.6517333333,40.1351333333,15.6653333333,29.7843666667,18.3946666667
804.99,15.8592666667,45.5072666667,33.9461333333,25.0020666667,17.1345333333,11.7184666667,40.0331333333,16.2649333333,30.0373666667,18.5011333333
805.30,16.2062,46.2611333333,34.3893333333,25.5597333333,17.4229333333,11.8040666667,40.2282,16.6371333333,30.7730666667,18.8678666667
805.60,18.2626666667,48.4895333333,36.1916666667,27.6080666667,19.187,13.2136,42.8497333333,18.7504666667,32.9739333333,21.1296
805.91,18.8846,49.0185333333,36.3943333333,27.8772,19.2822,13.5408666667,43.0694666667,19.1872,33.6446333333,21.7206666667
806.21,18.2788,48.3180666667,35.7188,27.0336,18.5234,12.9926,42.1580666667,18.6283333333,33.2545666666,21.0222
806.52,17.6364,47.1601333333,35.0823333333,25.5583333333,17.6105333333,12.84,41.0996666667,18.1299333333,32.0346,20.407
806.83,16.9995333333,47.0556,34.4402,24.8595333333,17.4319333333,12.6069333333,40.4063333333,18.0025333334,31.6210333333,20.3630666667
807.13,17.3106666667,47.7544,34.2646,24.9784,17.9895333334,13.4289333333,40.6266666667,18.4769333333,32.5283,20.7224
807.44,16.7066666667,47.8650666667,33.8128,24.5184666667,17.6386,13.1735333333,40.3462666667,18.1003333333,32.2236666667,20.3995333333
807.74,16.58,48.3175333333,33.9717333333,24.2588666667,17.3096666667,13.2055333333,40.4468,18.1852666667,32.1111666667,20.9484666667
808.05,17.7214,48.4824,34.5705333334,25.1714666667,18.5403333333,14.2145333333,41.3974666667,19.5551333333,32.6035333333,22.0115333333
808.35,16.4696666667,46.2987333333,33.0967333333,23.4602666667,17.4420666667,13.6662666667,39.4919333333,18.0990666667,31.0776,20.4642
808.66,15.3812666667,45.7270666667,32.8900666667,22.438,16.9149333333,13.1471333333,39.3086,17.4291333333,30.2614333333,19.406
808.97,16.7871333333,47.0236666667,33.8331333333,23.793,18.7862666667,14.8772,40.7139333333,19.1612,31.4503,21.0797333333
809.27,17.8287333333,48.3894,35.0291333333,25.7873333333,20.2690666667,15.756,42.1445333333,20.4217333333,32.7500333333,23.0507333333
809.58,19.1002666667,48.8889333333,36.0772666667,26.8735333333,20.8366666667,16.4102,42.8519333333,21.2506,33.5449,24.0216
809.88,20.7168666667,50.0268666667,37.8314666667,28.7274666667,22.715,18.2974,44.3368,23.1363333333,35.1210333333,25.9408666667
810.19,22.1304,50.4217333333,38.4909333333,29.6670666667,23.9592,19.5473333333,44.9798666666,24.5450666667,36.0186,26.9862666667
810.49,22.5607333333,50.3222,38.8521333333,29.8719333333,24.5651333333,19.8675333333,45.2714666667,24.7948,36.4239333333,27.3288
810.80,22.3247333333,50.6468666667,39.2220666666,29.7240666667,24.7129333333,19.9186666667,45.12,24.6314,36.4450666667,27.3994
811.10,23.0536,52.1596,39.7523333333,31.1235333333,25.3094666666,20.5868,46.1256666667,25.7497333333,37.0106,28.4089333333
811.41,24.2125333333,53.0036666667,40.4028666667,32.6098666667,26.0347333333,21.0714666667,46.4835333333,26.8772666666,38.0677,29.8351333333
811.71,24.2575333333,53.8001333333,41.1204666667,32.3809333333,25.5649333333,20.5604,46.8907333333,26.7506666667,38.1045333333,29.5798666666
812.02,23.9809333333,53.438,41.2857333333,31.7334666667,25.0381333333,20.0762,46.781,26.4952,37.9809,28.5810666667
812.32,24.1641333333,54.2033333333,41.9356,31.994,25.4152666667,20.5083333333,47.1944666667,26.9698,38.1036333333,29.0616
812.63,24.159,54.6626666667,42.286,32.0948,25.6696,20.2417333333,47.422,26.7472,38.4289,28.9326
812.93,22.8466,55.3122666666,42.2538666667,31.1533333333,24.2644666667,18.8996,47.4391333333,24.9525333333,37.7300666667,28.1588
813.24,23.0312666667,55.4476,42.3301333333,31.4454666667,24.2502,18.8025333333,47.1521333333,24.4121333333,37.6645666667,27.7346
813.54,22.2006666667,54.3853333333,41.3418,31.0573333333,23.6392666667,18.1857333333,46.6882,23.9185333333,36.7793333333,27.1605333333
813.85,22.3433333333,54.3454,42.0132666667,31.122,24.1584,17.5907333334,47.3928,24.5325333333,37.4256666667,27.5027333333
814.15,21.6335333333,53.2229333333,41.479,30.4083333333,23.5428666667,17.2958666667,47.1630666667,24.0838,36.6113666667,26.446
814.46,22.8371333333,53.3873333333,42.136,31.5102,24.8759333333,18.3063333333,47.8857333333,25.1672666667,37.5836,27.8208666667
814.76,23.7567333333,54.7232,42.671,32.1062666667,25.6895333333,19.4678666667,49.1964666667,26.1346666667,38.5505,29.1314
815.07,23.0032666667,54.8515333334,42.4532666667,31.5180666667,25.2804666667,19.0649333333,49.538,25.5666666667,38.4267666667,28.2178666667
