wavelength,Back_DigMajf,Belly_DigMajf,Breast_DigMajf,Crissum_DigMajf,Crown_DigMajf,DorTail_DigMajf,Patch10_DigMajf,Patch11_DigMajf,Rump_DigMajf,Throat_DigMajf,WingTip_DigMajf
536.59,8.02533333334,9.27386666667,8.58833333333,7.01446666667,8.47819999999,7.28411481481,9.42986666666,5.91226666666,7.7405,10.6014666667,8.59283333333
536.93,8.00466666666,9.25079999999,8.573,7.01353333333,8.44293333333,7.25463333333,9.38966666667,5.90006666667,7.7193,10.5765333333,8.58653333333
537.28,7.9974,9.24033333333,8.57091666667,7.02666666667,8.4416,7.24580740741,9.37466666666,5.89553333333,7.7183,10.5767333333,8.5929
537.62,8.03466666667,9.26366666667,8.60033333333,7.05693333333,8.47266666667,7.27744444444,9.40806666667,5.9294,7.75086666667,10.5996,8.6316
537.97,8.02693333334,9.24666666666,8.583,7.0408,8.45693333333,7.25351481481,9.392,5.89626666667,7.73593333333,10.5851333333,8.61666666667
538.31,7.96253333334,9.20893333333,8.5295,6.9972,8.41246666667,7.19899259259,9.35499999999,5.83433333333,7.6739,10.5267333333,8.55463333333
538.65,7.88473333333,9.15266666667,8.47175,6.94793333333,8.3392,7.1426962963,9.29186666666,5.763,7.60783333333,10.4892666667,8.50583333333
539.00,7.86520000001,9.12700000001,8.4435,6.95486666667,8.32260000001,7.13687777778,9.27586666667,5.7512,7.5948,10.4818,8.51796666667
539.34,7.8116,9.06620000001,8.40183333333,6.92286666667,8.28879999999,7.10037407407,9.22793333334,5.726,7.55753333333,10.4544666667,8.50466666667
539.69,7.76286666667,9.01733333333,8.36241666667,6.906,8.24793333333,7.06212962963,9.18420000001,5.69053333333,7.5043,10.4052,8.4658
540.03,7.76286666667,8.99866666667,8.351,6.92006666667,8.23933333333,7.06364814815,9.18466666667,5.68826666667,7.48606666667,10.4034,8.4684
540.37,7.76153333333,9.0006,8.34675,6.92786666667,8.23326666667,7.05407407407,9.17926666667,5.686,7.47336666667,10.4306666667,8.46766666667
540.72,7.7458,8.996,8.33558333334,6.93193333333,8.2304,7.04975555555,9.18139999999,5.66646666667,7.4647,10.4252,8.4773
541.06,7.75513333333,8.99366666667,8.34016666667,6.94586666667,8.24586666667,7.06328148148,9.18080000001,5.6866,7.48123333333,10.4421333333,8.49073333333
541.40,7.73340000001,8.97273333333,8.32341666667,6.95273333333,8.22800000001,7.05548888889,9.16953333333,5.67586666667,7.4584,10.4384,8.49183333333
541.75,7.72266666667,8.96866666667,8.3265,6.97166666667,8.23473333334,7.06267777778,9.17219999999,5.6892,7.4586,10.4510666667,8.5104
542.09,7.75360000001,8.98673333333,8.35183333333,7.02126666667,8.26753333332,7.10332222222,9.19593333333,5.7244,7.49226666667,10.4894,8.54566666667
542.43,7.79106666667,9.01706666667,8.39666666667,7.06466666667,8.30839999999,7.1365962963,9.24626666667,5.7792,7.52353333333,10.5292,8.59893333333
542.78,7.79153333334,9.0134,8.40216666667,7.0808,8.31640000001,7.1411,9.25300000001,5.7914,7.52506666667,10.5381333333,8.60046666667
543.12,7.79100000001,9.00446666667,8.39483333333,7.09546666667,8.32893333333,7.15181481482,9.2576,5.78353333333,7.5249,10.5472,8.60176666667
543.46,7.82953333334,9.02613333333,8.40516666667,7.123,8.3468,7.18066296296,9.27660000001,5.8038,7.55146666667,10.5874,8.62686666667
543.81,7.80933333334,9.01946666667,8.38825,7.13093333334,8.35306666667,7.17760740741,9.25319999999,5.80013333333,7.53956666667,10.5942666667,8.64343333333
544.15,7.83506666667,9.0378,8.41025,7.19033333333,8.38926666667,7.20914444445,9.30026666667,5.83453333333,7.57956666667,10.6192666667,8.6805
544.49,7.86013333333,9.06066666667,8.43133333334,7.22953333333,8.42886666667,7.22654814815,9.32213333333,5.87566666667,7.59093333333,10.6579333333,8.7166
544.84,7.85553333333,9.0756,8.41633333334,7.24793333333,8.41766666667,7.23561851852,9.33473333333,5.86893333333,7.5818,10.6643333333,8.72696666667
545.18,7.86006666666,9.0652,8.411,7.25746666667,8.41126666667,7.21637407407,9.31099999999,5.84553333333,7.57266666667,10.6647333333,8.71686666667
545.52,7.89606666666,9.08433333333,8.42791666667,7.28906666667,8.42466666666,7.23454074074,9.33253333333,5.86006666667,7.58396666667,10.6554,8.73523333333
545.87,7.93333333334,9.1286,8.46258333333,7.32873333333,8.44759999999,7.25071851852,9.34133333333,5.888,7.60473333333,10.689,8.75853333333
546.21,7.94013333333,9.131,8.44116666667,7.35993333333,8.44386666667,7.22672592592,9.31453333333,5.86966666667,7.59546666667,10.6833333333,8.75213333333
546.55,7.97426666666,9.17793333333,8.49016666667,7.4144,8.46640000001,7.24208888889,9.3424,5.90346666667,7.6361,10.7076,8.7938
546.90,8.00713333333,9.23093333334,8.5315,7.46726666667,8.48160000001,7.27773703704,9.37639999999,5.95133333333,7.6677,10.7246666667,8.8148
547.24,7.98906666667,9.22873333334,8.53333333333,7.48933333333,8.46846666666,7.25136666667,9.37999999999,5.94253333333,7.6655,10.7143333333,8.81516666667
547.58,8.05233333334,9.27526666667,8.60608333334,7.54626666667,8.49593333334,7.27372962963,9.44806666666,5.9944,7.71536666667,10.7547333333,8.8681
547.92,8.06446666666,9.29780000001,8.6355,7.56773333333,8.51093333333,7.29414074074,9.43906666667,6.00326666667,7.71533333333,10.7726,8.88273333333
548.27,8.06766666667,9.30593333333,8.64958333333,7.58953333333,8.51173333333,7.31145185185,9.43733333333,6.0104,7.7333,10.7762,8.87916666667
548.61,8.06486666667,9.2862,8.64116666667,7.5992,8.50466666666,7.27175185185,9.39733333333,5.984,7.7154,10.747,8.8527
548.95,8.08233333334,9.3132,8.63508333333,7.63726666666,8.52286666667,7.30952222222,9.41659999999,6.02033333333,7.73183333333,10.7600666667,8.8842
549.29,8.07066666667,9.30646666668,8.63091666667,7.68146666667,8.516,7.29801481482,9.40933333333,6.01186666667,7.7378,10.7585333333,8.88603333333
549.64,8.02526666667,9.26986666667,8.60633333333,7.6552,8.47146666666,7.26234814815,9.38453333333,5.97406666667,7.6929,10.7256666667,8.8738
549.98,8.02539999999,9.24866666667,8.60941666667,7.64813333333,8.46013333333,7.28102222222,9.4178,5.96206666667,7.70016666667,10.7132666667,8.89173333333
550.32,8.03286666667,9.22413333333,8.591,7.65966666667,8.46613333334,7.28804074074,9.41180000001,5.95193333333,7.68973333333,10.7017333333,8.86243333333
550.66,7.99386666666,9.17286666667,8.56116666667,7.6264,8.43406666667,7.24301851852,9.37686666666,5.8906,7.6297,10.6531333333,8.82066666667
551.01,8.02473333334,9.16893333333,8.57275,7.64466666667,8.45706666667,7.25110740741,9.36933333334,5.90173333334,7.6253,10.6520666667,8.8478
551.35,7.9738,9.12733333333,8.49541666667,7.64346666667,8.41233333333,7.24186296296,9.29706666667,5.85406666667,7.5882,10.6052,8.7761
551.69,7.93686666666,9.09006666667,8.447,7.63306666667,8.3732,7.2128037037,9.24653333333,5.82093333333,7.56783333334,10.5674666667,8.73086666667
552.03,7.93200000001,9.09033333334,8.43733333333,7.64486666667,8.34079999999,7.2086,9.22853333333,5.79813333333,7.5671,10.5540666667,8.70836666667
552.38,7.94666666666,9.09960000001,8.45508333333,7.7024,8.36659999999,7.23690740741,9.2632,5.82966666667,7.57223333333,10.5723333333,8.72866666667
552.72,7.91860000001,9.06633333333,8.46841666667,7.71693333333,8.35259999999,7.21270740741,9.25213333333,5.8036,7.54186666667,10.5433333333,8.69486666667
553.06,7.93660000001,9.0856,8.48425,7.72713333333,8.38119999999,7.24305185185,9.24893333333,5.83606666667,7.5313,10.5613333333,8.689
553.40,7.9806,9.11393333333,8.50333333333,7.77906666667,8.42066666666,7.28952222222,9.28586666667,5.88626666667,7.57863333333,10.5764,8.71503333333
553.74,8.01206666667,9.154,8.5655,7.83486666667,8.45013333333,7.33145555556,9.27593333333,5.93366666667,7.60176666667,10.6266666667,8.72066666667
554.09,7.9812,9.15466666667,8.54141666667,7.82406666667,8.42073333333,7.30481111111,9.24466666667,5.93,7.57416666667,10.6310666667,8.70846666667
554.43,8.00080000001,9.17313333334,8.558,7.87046666666,8.4386,7.31859259259,9.25133333333,5.96966666666,7.61276666667,10.654,8.75543333333
554.77,8.01813333333,9.21206666668,8.57658333333,7.92266666667,8.46586666666,7.36696296296,9.30893333333,6.0246,7.6493,10.6927333333,8.78283333333
555.11,8.10899999999,9.27100000001,8.66866666667,8.01813333333,8.5252,7.40432962963,9.40653333333,6.1116,7.7253,10.7678666667,8.8787
555.45,8.17939999999,9.34099999999,8.72308333333,8.08786666667,8.58133333333,7.47296296296,9.4956,6.179,7.78603333333,10.8218,8.95413333333
555.80,8.23693333333,9.38413333333,8.76566666667,8.15086666667,8.62433333334,7.49502592593,9.55239999999,6.2286,7.84626666667,10.8510666667,9.02453333333
556.14,8.269,9.42953333334,8.77258333333,8.16886666667,8.61153333333,7.53234814815,9.56086666667,6.234,7.87046666667,10.8758,9.03786666667
556.48,8.27393333333,9.45100000001,8.75875,8.16733333333,8.61413333333,7.55015555555,9.58539999999,6.23466666667,7.8948,10.8830666667,9.1092
556.82,8.25840000001,9.40673333333,8.70808333333,8.17113333333,8.55366666666,7.52057407407,9.54406666667,6.18586666667,7.87093333333,10.8545333333,9.09416666667
557.16,8.23679999999,9.39820000001,8.66266666667,8.1806,8.50433333333,7.47464444444,9.51686666667,6.15006666667,7.85216666667,10.8396666667,9.06263333333
557.50,8.25700000001,9.42706666666,8.64425,8.22866666666,8.5338,7.48123333333,9.5592,6.16013333333,7.88316666667,10.8404,9.09273333333
557.85,8.30466666666,9.44619999999,8.67975,8.28893333333,8.53986666666,7.52221851852,9.61586666666,6.1718,7.9223,10.8580666667,9.16976666667
558.19,8.29419999999,9.42073333335,8.64858333333,8.28906666667,8.49386666667,7.49286296296,9.58746666667,6.13413333333,7.89526666667,10.8512666667,9.1404
558.53,8.24720000001,9.37513333333,8.58916666667,8.2738,8.451,7.45311851852,9.49646666667,6.07713333333,7.85366666667,10.7877333333,9.1423
558.87,8.2038,9.35813333333,8.53233333333,8.24233333333,8.42040000001,7.44774074074,9.43300000001,6.03526666666,7.788,10.7318,9.10853333333
559.21,8.17573333333,9.32326666665,8.49383333333,8.24206666667,8.37733333333,7.39657407407,9.39159999999,5.9966,7.7582,10.679,9.0774
559.55,8.17226666667,9.32526666667,8.51816666667,8.28533333333,8.391,7.45009259259,9.40506666667,6.04446666667,7.73623333333,10.696,9.1115
559.89,8.16400000001,9.32440000001,8.55158333333,8.32646666667,8.42926666666,7.46337037037,9.41326666666,6.0726,7.75733333333,10.7004666667,9.12206666667
560.23,8.16546666667,9.33520000001,8.58441666667,8.38033333333,8.43933333333,7.46560740741,9.40893333333,6.08706666667,7.77256666667,10.7116666667,9.08483333333
560.58,8.17593333333,9.35873333335,8.59808333333,8.39766666667,8.43600000001,7.47576666666,9.4588,6.0988,7.78876666667,10.7159333333,9.09306666667
560.92,8.169,9.35326666667,8.61191666667,8.432,8.46006666666,7.5004,9.44513333334,6.11913333333,7.7844,10.7054,9.09803333333
561.26,8.10646666667,9.29760000001,8.56316666667,8.39126666667,8.39599999999,7.46914074074,9.38733333334,6.06613333333,7.73176666667,10.6263333333,9.05096666667
561.60,8.04680000001,9.26286666666,8.53291666666,8.35813333333,8.377,7.42520740741,9.33746666667,6.04293333333,7.69713333333,10.5694,8.99133333333
561.94,8.08220000001,9.29080000001,8.54416666666,8.4132,8.40986666667,7.45563703704,9.35393333333,6.08593333333,7.70883333333,10.5818666667,9.00166666667
562.28,8.03873333334,9.23746666667,8.50566666667,8.38033333333,8.3422,7.39443703704,9.316,6.03166666667,7.64576666667,10.5360666667,8.91956666667
562.62,7.98933333334,9.18273333334,8.4635,8.37173333333,8.2818,7.36128518519,9.28,5.98933333333,7.6234,10.4839333333,8.8614
562.96,7.90673333333,9.1264,8.401,8.31253333333,8.225,7.30127777778,9.21500000001,5.93726666667,7.548,10.4361333333,8.77883333333
563.30,7.85986666667,9.078,8.33441666667,8.2662,8.16306666666,7.21348148148,9.14753333333,5.83826666667,7.5022,10.3758666667,8.67246666667
563.64,7.84206666667,9.0506,8.29425,8.25353333333,8.14253333333,7.17822962963,9.13473333334,5.81053333333,7.46993333333,10.3380666667,8.67836666667
563.99,7.86466666667,9.05,8.29191666667,8.2852,8.15233333334,7.20036296296,9.16073333334,5.84886666667,7.4873,10.3540666667,8.7095
564.33,7.83273333334,9.037,8.281,8.30513333333,8.13693333333,7.16481851852,9.12233333334,5.8304,7.4711,10.3358,8.67773333333
564.67,7.80860000001,9.01873333333,8.24883333333,8.27933333333,8.10106666666,7.13715555555,9.09220000001,5.80133333333,7.45553333333,10.3226666666,8.7176
565.01,7.84919999999,9.03993333333,8.28791666667,8.32826666667,8.13353333334,7.13840740741,9.12846666667,5.8308,7.46183333333,10.3655333333,8.7471
565.35,7.88753333334,9.07353333333,8.30241666667,8.389,8.1604,7.16434814815,9.14353333333,5.8454,7.4772,10.3736,8.76993333333
565.69,7.83579999999,9.06366666667,8.29866666667,8.38393333333,8.14046666667,7.14579259259,9.13406666667,5.79993333333,7.46406666667,10.345,8.78323333333
566.03,7.86213333333,9.09926666667,8.305,8.43006666667,8.18026666666,7.17667037037,9.15,5.82626666667,7.48493333333,10.3650666667,8.80303333333
566.37,7.82840000001,9.079,8.28233333333,8.41386666667,8.16626666666,7.15264444444,9.12306666667,5.7972,7.44956666667,10.3594666667,8.79443333333
566.71,7.88053333333,9.10360000001,8.3185,8.4792,8.18366666667,7.17848148148,9.15253333334,5.82606666667,7.4685,10.3984666667,8.8549
567.05,7.91980000001,9.12533333334,8.35041666667,8.51866666666,8.22279999999,7.19883703704,9.19099999999,5.88026666666,7.48703333333,10.4198666667,8.9051
567.39,7.96166666667,9.14000000001,8.37733333333,8.55646666666,8.23053333334,7.22752592593,9.19766666666,5.91313333333,7.50516666667,10.4438,8.93573333333
567.73,7.965,9.15633333333,8.39075,8.58106666666,8.2452,7.21344074074,9.17840000001,5.8974,7.48786666667,10.4180666667,8.93413333333
568.07,7.9902,9.16913333333,8.39775,8.6188,8.28173333334,7.24155925926,9.19253333333,5.90133333333,7.50163333333,10.4306,8.9595
568.41,8.01086666666,9.17446666666,8.43075,8.65966666667,8.30293333333,7.24814074074,9.23453333333,5.9042,7.5001,10.4471333333,8.94656666667
568.75,8.02633333334,9.21719999999,8.43175,8.70186666667,8.31426666667,7.28121851852,9.24673333334,5.91633333333,7.5263,10.4572666667,8.98583333333
569.09,8.03739999999,9.24333333333,8.4565,8.75066666667,8.33393333333,7.29478518519,9.26859999999,5.93753333333,7.52976666667,10.5194,9.02216666667
569.43,8.0526,9.24099999999,8.43983333333,8.78386666667,8.34340000001,7.31061111111,9.26659999999,5.9632,7.54003333333,10.5312,9.01963333333
569.77,8.073,9.26606666667,8.50225,8.843,8.37693333333,7.36363703704,9.31266666667,6.00353333333,7.57483333333,10.5691333333,9.05646666667
570.11,8.10666666667,9.30999999999,8.55641666667,8.91873333334,8.40686666667,7.41129259259,9.37246666667,6.05206666667,7.63003333333,10.6092,9.11646666667
570.45,8.12393333334,9.34653333333,8.59008333333,8.95933333333,8.45833333333,7.45734444444,9.40186666666,6.07346666667,7.65836666666,10.6224666667,9.09676666667
570.79,8.10953333333,9.36,8.59558333333,9.00833333333,8.46653333333,7.49365555555,9.39546666667,6.0678,7.6728,10.6376666667,9.124
571.13,8.095,9.37686666667,8.60758333333,9.04286666667,8.46086666666,7.49056296296,9.40459999999,6.0618,7.67626666667,10.6466666667,9.08476666667
571.47,8.08713333333,9.35933333333,8.59866666667,9.05046666666,8.45053333332,7.48783333333,9.40400000001,6.05986666667,7.68613333333,10.6423333333,9.0658
571.81,8.07926666667,9.352,8.59258333333,9.0578,8.43593333333,7.47097407408,9.42006666667,6.08026666667,7.6827,10.6470666667,9.07723333333
572.15,8.0744,9.36426666667,8.58866666667,9.08913333333,8.45386666667,7.45818888889,9.41033333333,6.10393333333,7.70196666667,10.6387333333,9.10876666667
572.49,8.049,9.31759999999,8.55091666667,9.06586666668,8.42886666666,7.40319629629,9.3566,6.0732,7.65693333333,10.5948,9.0374
572.83,8.03326666667,9.27299999999,8.50058333333,9.05319999999,8.38460000001,7.39934444445,9.30466666667,6.03026666667,7.62696666666,10.5328666667,9.00533333333
573.17,8.0004,9.24006666666,8.48166666667,9.04306666667,8.34873333333,7.36441851852,9.27966666667,5.9764,7.5888,10.5064,8.96143333333
573.51,8.04120000001,9.26266666667,8.49408333333,9.09266666667,8.37573333333,7.38872592593,9.30066666667,6.0044,7.6196,10.5360666666,9.0148
573.85,8.05166666667,9.225,8.48241666667,9.10206666667,8.38126666666,7.36875925926,9.28126666667,6.002,7.60086666667,10.5202666667,9.02516666667
574.19,8.06186666667,9.23053333334,8.50033333333,9.13466666667,8.39273333333,7.38917777778,9.29173333333,6.01446666667,7.6243,10.5396,9.07776666667
574.53,8.05820000001,9.22660000001,8.50158333333,9.15020000001,8.37133333334,7.36640740741,9.29213333333,6.01313333333,7.60713333333,10.529,9.07476666667
574.87,8.05406666666,9.19600000001,8.485,9.15493333332,8.37726666666,7.36142592593,9.2926,6.00946666667,7.61956666667,10.5252666667,9.08963333333
575.21,8.05293333334,9.20626666666,8.45983333333,9.1862,8.36639999999,7.36588518519,9.30686666667,6.00633333333,7.60566666667,10.5443333333,9.1015
575.55,8.05746666667,9.21273333332,8.47358333334,9.21066666666,8.362,7.36946666667,9.28266666667,6.0048,7.60053333333,10.5471333334,9.10753333333
575.89,8.09639999999,9.21566666667,8.48591666667,9.25326666666,8.34166666667,7.39324814815,9.27586666667,6.01113333333,7.5925,10.5747333333,9.1123
576.22,8.14813333334,9.27193333333,8.53633333333,9.33506666665,8.38713333333,7.45498888889,9.33626666667,6.07293333333,7.64633333333,10.6377333334,9.20903333333
576.56,8.14613333333,9.28300000001,8.55575,9.3448,8.41726666667,7.43684814815,9.38253333333,6.1058,7.6819,10.6855333333,9.24506666667
576.90,8.21326666667,9.36006666665,8.629,9.43733333334,8.48593333334,7.47981851852,9.45613333334,6.21046666667,7.76706666667,10.768,9.31373333333
577.24,8.16666666666,9.32153333333,8.59916666667,9.41713333335,8.45026666666,7.42943703704,9.41720000001,6.174,7.7254,10.7380666667,9.2772
577.58,8.17866666667,9.35519999999,8.59383333333,9.46466666667,8.46859999999,7.41398148148,9.41686666666,6.18626666667,7.75506666667,10.7563333333,9.2826
577.92,8.17053333333,9.323,8.53966666667,9.46733333333,8.42780000001,7.36808148148,9.36180000001,6.16186666667,7.69126666667,10.7179333333,9.2526
578.26,8.19980000001,9.32993333334,8.55983333333,9.50106666667,8.46213333334,7.38715925926,9.37853333333,6.18186666667,7.73616666667,10.7476666667,9.28916666667
578.60,8.27373333334,9.44619999999,8.63133333334,9.60366666667,8.53546666667,7.42903333333,9.4516,6.2638,7.78433333333,10.8284666667,9.40103333333
578.94,8.32533333334,9.48666666666,8.67633333333,9.68433333334,8.58233333333,7.47291851852,9.46513333333,6.32373333333,7.853,10.8845333333,9.46763333333
579.28,8.30893333333,9.47453333335,8.68266666666,9.71173333333,8.58173333333,7.50561851852,9.44826666667,6.3286,7.85546666667,10.8998666667,9.47386666667
579.61,8.30126666667,9.50706666667,8.70741666667,9.73873333333,8.62086666666,7.53307407407,9.487,6.3458,7.9132,10.8966,9.47093333333
579.95,8.226,9.43359999999,8.65625,9.69386666667,8.55100000001,7.48094444444,9.43046666667,6.28173333334,7.86543333333,10.8463333333,9.39843333333
580.29,8.25633333333,9.46520000001,8.67766666667,9.7582,8.58426666666,7.53638148148,9.4712,6.31286666666,7.87913333333,10.8633333333,9.4156
580.63,8.32566666667,9.49573333333,8.73583333333,9.853,8.64293333333,7.64074074074,9.53000000001,6.361,7.93293333333,10.8918,9.48493333333
580.97,8.33773333334,9.50713333334,8.737,9.88086666667,8.63899999999,7.6620962963,9.55166666666,6.38786666667,7.95756666667,10.9077333333,9.49726666667
581.31,8.30779999999,9.4492,8.722,9.84213333333,8.60320000001,7.67588888889,9.53453333333,6.36253333333,7.9066,10.8710666666,9.4311
581.65,8.25433333334,9.3854,8.72083333333,9.82166666666,8.59599999999,7.64494814815,9.52400000001,6.3356,7.9103,10.8467333333,9.40713333333
581.98,8.24226666667,9.34253333333,8.68666666667,9.83986666666,8.5512,7.61285555556,9.47473333333,6.32586666667,7.86376666667,10.8069333333,9.34706666667
582.32,8.1684,9.23806666667,8.62141666667,9.79526666666,8.47573333334,7.58517407407,9.39333333333,6.26113333333,7.81306666667,10.7388666667,9.28056666667
582.66,8.19093333334,9.24093333334,8.68041666666,9.80140000002,8.48366666667,7.60108518518,9.39593333333,6.2546,7.79646666667,10.7021333333,9.30196666667
583.00,8.20239999999,9.25013333334,8.655,9.80606666666,8.4906,7.55557777778,9.41746666667,6.23993333333,7.79806666667,10.689,9.29823333333
583.34,8.24406666667,9.28479999999,8.70866666667,9.88193333334,8.54459999999,7.61642962963,9.45353333333,6.30133333333,7.77556666667,10.7512666667,9.3825
583.68,8.30746666667,9.34046666667,8.78483333333,9.99133333335,8.6174,7.71540740741,9.51066666667,6.36553333333,7.83736666667,10.8156666667,9.4719
584.01,8.26739999999,9.26080000001,8.78375,9.97653333334,8.538,7.64214444445,9.43979999999,6.2818,7.74056666667,10.7774666667,9.4263
584.35,8.15773333333,9.17013333333,8.66691666666,9.90859999999,8.44600000001,7.54021851852,9.35959999999,6.19546666667,7.611,10.7072,9.36833333333
584.69,8.27353333333,9.27993333333,8.77516666667,10.0392,8.54206666667,7.60071111111,9.45300000001,6.28953333333,7.7116,10.8233333333,9.48446666667
585.03,8.33440000001,9.37273333333,8.82216666666,10.1443333333,8.6076,7.6533962963,9.56106666667,6.34086666667,7.78166666667,10.9104666667,9.5811
585.37,8.4012,9.48413333332,8.88316666667,10.2906,8.66113333334,7.74704074074,9.66286666666,6.43526666667,7.85636666667,11.0181333333,9.65756666667
585.70,8.38146666667,9.48959999999,8.846,10.3232,8.66406666667,7.76038148148,9.70126666667,6.44246666667,7.84963333333,11.0311333333,9.64763333333
586.04,8.39293333333,9.52893333333,8.84766666666,10.3886666667,8.69753333334,7.79946666667,9.74626666667,6.46086666667,7.86273333333,11.0513333333,9.65503333333
586.38,8.34606666667,9.52213333334,8.77833333334,10.3988,8.67173333333,7.75763333333,9.71620000001,6.473,7.8373,11.0542,9.6138
586.72,8.4796,9.6642,8.91858333333,10.5484666667,8.81293333333,7.89722222222,9.83559999999,6.62293333333,7.979,11.1564,9.74633333333
587.06,8.37906666667,9.54486666665,8.77608333333,10.4503333333,8.69973333333,7.79298518518,9.72240000001,6.51273333333,7.87863333333,11.0404,9.60093333333
587.39,8.3854,9.54473333333,8.75558333334,10.4909333333,8.68806666666,7.77888518519,9.74653333334,6.51506666667,7.867,11.025,9.59073333333
587.73,8.45266666666,9.7072,8.79175,10.6300666667,8.78480000001,7.86686666667,9.82893333333,6.62206666666,7.99993333333,11.0676,9.6901
588.07,8.40773333332,9.66313333333,8.74966666667,10.582,8.71486666667,7.81642962963,9.7654,6.55346666667,7.96863333333,10.9914666667,9.57546666667
588.41,8.29246666667,9.56766666667,8.62341666667,10.4986666667,8.61033333333,7.72327407408,9.68046666667,6.4516,7.84703333333,10.8629333333,9.47303333333
588.74,8.29139999999,9.56266666667,8.64858333334,10.5397333333,8.60266666667,7.72672962963,9.64253333334,6.46653333333,7.84366666667,10.8455333333,9.4644
589.08,8.28933333333,9.55473333333,8.63983333333,10.531,8.5966,7.71166296296,9.58893333333,6.45726666667,7.8399,10.7981333333,9.443
589.42,8.33179999999,9.60120000001,8.73283333333,10.5644,8.65053333333,7.76872592592,9.63473333333,6.49973333333,7.89983333334,10.8298,9.5069
589.76,8.37986666667,9.60706666667,8.76541666667,10.6228666667,8.65793333334,7.78415185185,9.63673333333,6.50626666667,7.9256,10.8444,9.55406666667
590.09,8.42073333333,9.64586666666,8.81691666667,10.6634,8.67286666667,7.84458518518,9.67866666667,6.5042,7.972,10.9022666667,9.56423333333
590.43,8.38813333334,9.57713333334,8.76566666667,10.6446,8.61560000001,7.82161851852,9.61793333333,6.45493333333,7.91376666667,10.8815333333,9.50626666667
590.77,8.44886666667,9.62326666666,8.83916666667,10.7568666667,8.67140000001,7.8815,9.68353333333,6.51486666667,8.00596666667,10.9584666667,9.56506666667
591.11,8.45706666667,9.62913333333,8.86283333333,10.7916666667,8.68293333333,7.89714074074,9.67313333333,6.5222,8.04606666667,10.9806666666,9.5738
591.44,8.36486666666,9.48093333334,8.80575,10.6946666667,8.57866666666,7.82120370371,9.56526666667,6.45326666667,7.9452,10.8814666667,9.51716666667
591.78,8.45146666667,9.56986666667,8.90858333333,10.8191333333,8.68173333333,7.92375925926,9.65553333334,6.57306666667,8.04236666667,10.9972,9.68853333333
592.12,8.4528,9.56006666667,8.93008333333,10.8542,8.6806,7.95868148148,9.64933333333,6.55826666667,8.04173333333,10.9952,9.64736666667
592.46,8.44586666666,9.56893333334,8.90258333334,10.8917333333,8.67693333333,7.9668,9.62346666666,6.54873333333,8.03143333333,11.0327333333,9.62166666667
592.79,8.406,9.53133333333,8.84133333333,10.8592,8.6092,7.91352592593,9.61813333333,6.50513333333,7.97926666667,11.0114666667,9.60446666667
593.13,8.38773333334,9.50993333333,8.74891666667,10.8781333333,8.57433333333,7.8492,9.5748,6.46053333333,7.94296666667,10.9808,9.56403333333
593.47,8.26166666666,9.41200000001,8.64675,10.7880666667,8.44626666667,7.74734074074,9.48240000001,6.3916,7.8299,10.8898,9.41846666667
593.80,8.14546666667,9.29359999999,8.53233333333,10.7026666667,8.3188,7.65286666667,9.41680000001,6.31186666667,7.7174,10.7628,9.3712
594.14,8.07500000001,9.23166666667,8.48625,10.7341333333,8.29399999999,7.61855185185,9.4046,6.2652,7.69046666667,10.7362666667,9.4096
594.48,8.13986666667,9.33806666666,8.53575,10.7946666667,8.35673333333,7.69434814815,9.47553333333,6.32326666667,7.73973333333,10.7981333333,9.5191
594.81,8.171,9.39633333333,8.52883333333,10.8214,8.36226666666,7.68705555555,9.5092,6.35373333333,7.7268,10.8016,9.53493333333
595.15,8.22233333333,9.43586666667,8.52441666667,10.8867333333,8.38706666666,7.69554074074,9.55186666666,6.39666666667,7.75423333333,10.8459333333,9.57433333333
595.49,8.19386666666,9.39059999999,8.47916666666,10.8558,8.31766666667,7.63101481482,9.46073333333,6.34373333333,7.68876666667,10.7806,9.5231
595.82,8.24006666666,9.44260000001,8.53358333334,10.9396,8.3654,7.66188518519,9.49526666667,6.41666666667,7.7585,10.8408666667,9.62413333333
596.16,8.27546666667,9.47926666667,8.57458333333,10.9825333333,8.39053333333,7.7014037037,9.52833333333,6.45126666667,7.78296666667,10.8449333333,9.7131
596.50,8.3054,9.49413333335,8.59941666667,11.0613333333,8.4162,7.74674074074,9.50566666667,6.4738,7.8062,10.8766,9.75996666667
596.83,8.28846666666,9.49033333332,8.58058333333,11.0736666666,8.4042,7.74572222222,9.49493333334,6.4842,7.78333333333,10.8721333334,9.79123333333
597.17,8.35173333334,9.5444,8.63875,11.1258,8.474,7.78836666667,9.51693333333,6.508,7.8265,10.8881333333,9.8599
597.51,8.42126666668,9.61973333333,8.70541666667,11.2096666667,8.5656,7.84551851852,9.55146666666,6.59293333333,7.89036666667,10.9488666667,9.9089
597.84,8.46766666666,9.68493333333,8.70691666667,11.2365333333,8.56386666667,7.85878518519,9.56953333334,6.64853333333,7.8889,10.9478666667,9.90096666667
598.18,8.44146666666,9.65126666666,8.68158333334,11.2674666667,8.51226666667,7.81537037037,9.51073333333,6.60313333333,7.8563,10.8888666667,9.84903333333
598.52,8.43906666666,9.64533333334,8.69891666666,11.3054666667,8.52359999999,7.84976666667,9.49886666667,6.60346666667,7.87216666667,10.9148666667,9.8658
