wavelength,Back_DacNigm,Belly_DacNigm,Breast_DacNigm,Crissum_DacNigm,Crown_DacNigm,DorTail_DacNigm,Rump_DacNigm,Throat_DacNigm,WingTip_DacNigm
463.06,5.63883333333,41.405,41.3651666666,46.6773333333,31.7948333334,7.30066666667,47.3111666666,4.65816666667,7.06166666667
463.41,5.67783333334,41.4986666667,41.469,46.7751666667,31.8565,7.35066666667,47.379,4.7125,7.0725
463.76,5.703,41.5468333333,41.4921666667,46.8033333333,31.8985,7.362,47.4588333334,4.70416666666,7.11083333334
464.12,5.6995,41.5943333334,41.5241666666,46.8191666667,31.9276666666,7.40533333333,47.501,4.72033333333,7.09866666667
464.47,5.6505,41.6088333334,41.541,46.8228333334,31.9125,7.34666666667,47.5271666667,4.6485,7.06783333333
464.82,5.699,41.6511666666,41.5686666667,46.892,31.9395,7.40766666667,47.529,4.69766666667,7.08866666667
465.17,5.70683333333,41.7163333333,41.5901666666,46.936,31.9728333333,7.45966666667,47.5413333333,4.71066666667,7.068
465.53,5.71433333333,41.8386666666,41.6946666667,47.0456666666,32.0223333333,7.479,47.6248333333,4.736,7.07666666666
465.88,5.708,41.872,41.7031666666,47.0876666667,32.0471666666,7.51366666667,47.6488333333,4.712,7.056
466.23,5.73066666667,41.918,41.7363333333,47.117,32.0366666666,7.48833333333,47.6641666667,4.6955,7.0765
466.58,5.73,41.9406666667,41.7653333333,47.1835,32.0275,7.496,47.7168333334,4.67416666667,7.10466666667
466.94,5.76333333333,42.0431666666,41.833,47.2818333333,32.0973333334,7.50633333333,47.7588333333,4.67166666667,7.14983333333
467.29,5.75883333333,42.0881666666,41.8545,47.3673333333,32.1386666667,7.54133333333,47.811,4.66,7.18316666667
467.64,5.727,42.0678333333,41.8576666667,47.394,32.0928333334,7.53366666667,47.7895,4.64083333334,7.13566666667
467.99,5.73733333334,42.1745,41.8986666667,47.476,32.1485,7.501,47.8591666666,4.61966666666,7.14266666667
468.35,5.73933333333,42.2136666666,41.9138333333,47.5343333334,32.1538333334,7.49766666667,47.8216666667,4.646,7.15933333333
468.70,5.745,42.2691666667,41.967,47.5681666667,32.1856666667,7.46366666667,47.8778333333,4.63666666667,7.15516666667
469.05,5.74033333334,42.3136666667,42.0096666667,47.6166666667,32.2128333334,7.422,47.8926666667,4.636,7.20433333334
469.40,5.76816666667,42.3751666667,42.1213333334,47.7515,32.2695,7.426,48.0085,4.62783333333,7.2365
469.75,5.84666666666,42.4981666667,42.2505,47.8988333333,32.3588333333,7.44133333333,48.1313333333,4.72633333333,7.32483333334
470.11,5.805,42.5598333333,42.3248333333,47.9856666666,32.4155,7.425,48.2133333334,4.71416666667,7.3105
470.46,5.77116666666,42.5463333333,42.3488333334,48.0063333333,32.4076666667,7.41966666667,48.2066666666,4.712,7.27616666667
470.81,5.7685,42.5853333334,42.4161666666,48.0233333334,32.4598333333,7.41866666667,48.2805,4.76466666667,7.28716666666
471.16,5.74633333334,42.626,42.4376666667,48.0136666666,32.4296666667,7.39633333333,48.3196666667,4.77033333333,7.2585
471.51,5.77183333333,42.72,42.5345,48.1041666667,32.4868333333,7.43266666667,48.372,4.81283333333,7.28783333333
471.87,5.777,42.7461666666,42.6086666667,48.1588333333,32.5085,7.465,48.3771666667,4.8555,7.32283333333
472.22,5.81183333334,42.8155,42.6845,48.2203333333,32.5711666667,7.471,48.4876666667,4.85133333333,7.33733333333
472.57,5.79833333334,42.8611666667,42.7451666667,48.298,32.6025,7.474,48.547,4.8655,7.34766666666
472.92,5.7905,42.8948333334,42.7953333334,48.3263333334,32.6036666667,7.47066666667,48.573,4.85233333334,7.28483333333
473.27,5.75266666667,42.9121666666,42.7776666666,48.3318333334,32.5465,7.44266666667,48.5655,4.84633333334,7.25733333333
473.62,5.69666666666,42.8926666667,42.7573333334,48.2695,32.5021666666,7.43433333333,48.5596666667,4.7705,7.21433333334
473.98,5.70833333333,42.9658333333,42.7673333333,48.3006666667,32.5463333333,7.46266666667,48.5706666666,4.81183333333,7.234
474.33,5.72166666666,43.0656666667,42.7936666666,48.382,32.5765,7.46333333333,48.6011666667,4.8025,7.25
474.68,5.70483333333,43.0898333334,42.8341666666,48.4148333334,32.5486666666,7.46533333333,48.6033333334,4.76483333333,7.188
475.03,5.74983333334,43.132,42.8703333334,48.446,32.5906666666,7.468,48.5805,4.7765,7.23233333333
475.38,5.7285,43.162,42.8946666666,48.5253333334,32.5935,7.45533333333,48.5723333334,4.765,7.21366666666
475.73,5.68983333333,43.1463333334,42.8778333333,48.5445,32.563,7.43566666667,48.5848333334,4.723,7.15983333333
476.08,5.72183333334,43.2413333333,42.9873333334,48.6558333334,32.6521666667,7.49,48.6526666667,4.77433333333,7.19983333334
476.44,5.73166666667,43.2286666666,43.0011666667,48.6655,32.6333333333,7.52866666667,48.6196666666,4.7815,7.1975
476.79,5.70833333333,43.2736666667,43.0366666666,48.7581666666,32.6286666666,7.53633333333,48.6575,4.77433333333,7.2175
477.14,5.7315,43.3885,43.1156666667,48.83,32.7128333333,7.57833333333,48.6915,4.76766666667,7.24683333334
477.49,5.69066666667,43.4036666667,43.1305,48.9238333333,32.6798333334,7.491,48.7073333334,4.75383333333,7.19266666666
477.84,5.72216666667,43.4553333333,43.2361666667,49.0618333333,32.735,7.50533333333,48.7971666666,4.76716666667,7.19816666666
478.19,5.74966666667,43.5448333333,43.346,49.201,32.815,7.50566666667,48.9163333333,4.80466666666,7.23683333334
478.54,5.7445,43.5893333333,43.3766666667,49.2765,32.8178333333,7.50066666667,48.972,4.79033333333,7.21833333333
478.89,5.72366666667,43.6321666667,43.4423333333,49.3423333333,32.8451666667,7.50533333333,49.0516666667,4.74216666667,7.20416666667
479.24,5.74916666666,43.7511666667,43.5206666667,49.3591666666,32.8898333333,7.50866666667,49.1426666667,4.7585,7.21866666666
479.60,5.74666666667,43.8388333333,43.5948333333,49.439,32.9283333333,7.48,49.1905,4.7465,7.21016666666
479.95,5.74116666667,43.8955,43.6393333333,49.5103333334,32.9471666667,7.484,49.2403333334,4.744,7.19483333333
480.30,5.7155,44.0118333333,43.7193333334,49.593,32.9816666667,7.41633333333,49.3145,4.69933333333,7.19016666667
480.65,5.71616666666,44.0281666666,43.7483333334,49.6131666667,32.9801666666,7.39666666667,49.3438333334,4.678,7.16516666666
481.00,5.70583333334,44.0365,43.7941666666,49.6488333333,32.9988333333,7.376,49.3561666667,4.667,7.127
481.35,5.7215,44.148,43.8995,49.7621666667,33.0675,7.41733333333,49.4423333333,4.67816666666,7.14283333334
481.70,5.69033333333,44.2923333334,43.9955,49.8573333333,33.092,7.39833333333,49.5005,4.669,7.14283333334
482.05,5.69266666666,44.398,44.1213333333,50.0113333333,33.1266666666,7.39833333333,49.5798333333,4.657,7.13766666666
482.40,5.68716666667,44.5676666666,44.2823333333,50.1691666666,33.2073333334,7.39533333333,49.703,4.66316666667,7.13783333334
482.75,5.67166666666,44.7148333333,44.3911666666,50.3763333333,33.2475,7.38733333333,49.8296666667,4.66833333334,7.12833333334
483.10,5.66683333334,44.8043333334,44.4806666666,50.5158333334,33.2801666667,7.385,49.9113333334,4.66616666667,7.127
483.45,5.68266666666,44.8648333333,44.543,50.6136666667,33.321,7.385,49.9838333334,4.68733333333,7.14166666666
483.80,5.68083333334,44.902,44.573,50.6541666666,33.3328333334,7.37933333333,50.0193333334,4.685,7.15116666666
484.15,5.6725,44.9295,44.5831666667,50.6973333333,33.3376666667,7.371,50.0596666667,4.68783333333,7.14116666667
484.50,5.668,44.9713333334,44.6156666667,50.7358333334,33.3551666666,7.368,50.0923333333,4.69233333334,7.13916666666
484.85,5.664,45.0283333333,44.657,50.7916666667,33.3695,7.37133333333,50.1658333333,4.70133333334,7.14666666666
485.20,5.6675,45.0988333334,44.7026666667,50.855,33.3891666667,7.36466666667,50.2141666667,4.70666666666,7.1505
485.55,5.67716666667,45.1413333334,44.7465,50.931,33.412,7.36066666667,50.2791666667,4.71666666667,7.15033333334
485.90,5.65683333334,45.2183333334,44.787,50.9788333334,33.4366666666,7.35966666667,50.3451666667,4.71716666667,7.12883333334
486.25,5.67166666667,45.277,44.823,51.0673333333,33.4661666667,7.38033333333,50.4143333333,4.7405,7.162
486.60,5.69083333334,45.3033333333,44.8245,51.0513333334,33.4821666667,7.388,50.4313333333,4.76283333334,7.17633333334
486.95,5.69316666667,45.3166666667,44.8153333333,51.0676666667,33.4996666667,7.37666666667,50.4565,4.7615,7.16133333333
487.30,5.687,45.3678333333,44.8475,51.0571666667,33.5035,7.381,50.4795,4.755,7.15616666666
487.65,5.6625,45.419,44.8695,51.0896666667,33.5101666667,7.36866666667,50.5036666666,4.744,7.1365
488.00,5.68016666667,45.4983333333,44.9416666667,51.1415,33.5616666667,7.38233333333,50.5531666667,4.7635,7.15
488.35,5.68883333333,45.5735,44.997,51.1956666667,33.6066666667,7.38666666667,50.6005,4.77333333333,7.16366666666
488.70,5.67483333333,45.626,45.017,51.2161666666,33.6466666667,7.38,50.613,4.7575,7.165
489.05,5.66066666667,45.6631666666,45.0741666667,51.252,33.6771666667,7.37333333333,50.6463333334,4.7425,7.165
489.40,5.65483333334,45.7435,45.1628333333,51.3281666667,33.7333333333,7.38833333333,50.6945,4.74116666667,7.1625
489.75,5.65733333333,45.7426666666,45.1846666667,51.354,33.7345,7.388,50.6996666667,4.73666666667,7.1605
490.10,5.64066666667,45.789,45.2336666667,51.37,33.7643333334,7.35866666667,50.7316666667,4.722,7.13166666666
490.45,5.624,45.8358333333,45.3316666667,51.4421666666,33.7905,7.35233333333,50.7798333333,4.70783333333,7.116
490.80,5.63083333333,45.931,45.442,51.5243333334,33.855,7.355,50.86,4.714,7.13416666666
491.15,5.64166666667,46.0163333333,45.5343333333,51.648,33.9081666667,7.35633333333,50.9556666667,4.73016666667,7.14816666667
491.50,5.673,46.0881666667,45.6371666667,51.7275,33.9771666667,7.37766666667,51.0168333334,4.7615,7.17266666667
491.85,5.67,46.1461666667,45.7055,51.797,34.0323333333,7.36633333333,51.0705,4.74733333333,7.14783333333
492.20,5.66583333333,46.2616666667,45.7978333333,51.9035,34.0883333334,7.36933333333,51.1825,4.73866666667,7.14083333333
492.55,5.697,46.3565,45.8916666667,52.0185,34.1291666667,7.37033333333,51.2946666667,4.76366666666,7.1365
492.90,5.72183333333,46.458,45.9706666667,52.114,34.2053333333,7.40333333333,51.3911666667,4.795,7.15983333333
493.25,5.72066666667,46.5105,46.0073333334,52.1418333334,34.2388333333,7.38733333333,51.4673333333,4.7815,7.16283333333
493.60,5.74183333334,46.6406666667,46.1041666667,52.23,34.325,7.397,51.5751666667,4.81366666667,7.20533333334
493.95,5.74333333334,46.7261666667,46.185,52.3261666666,34.3913333333,7.414,51.6658333334,4.8205,7.20883333334
494.30,5.74,46.866,46.3043333333,52.4271666666,34.4963333333,7.38233333333,51.782,4.81183333334,7.2325
494.65,5.75266666667,46.9485,46.3688333333,52.4486666666,34.5281666667,7.403,51.8141666667,4.83716666667,7.25516666666
495.00,5.74633333333,47.094,46.4776666667,52.5748333333,34.6435,7.426,51.9265,4.84233333334,7.257
495.34,5.72766666666,47.293,46.6358333333,52.7678333333,34.7271666666,7.40466666667,52.127,4.82166666667,7.238
495.69,5.75733333333,47.425,46.796,52.9303333333,34.7846666666,7.49433333333,52.2576666667,4.83166666666,7.27883333334
496.04,5.7925,47.5533333333,46.951,53.096,34.883,7.53333333333,52.3931666667,4.90716666666,7.3145
496.39,5.823,47.6536666667,47.1276666667,53.2623333333,34.9618333333,7.562,52.479,4.94566666666,7.35516666667
496.74,5.8165,47.7811666667,47.2588333333,53.4065,35.026,7.53966666667,52.598,4.954,7.3425
497.09,5.8345,47.9045,47.4198333333,53.5888333333,35.115,7.57833333333,52.7233333333,4.98716666667,7.3365
497.44,5.83616666667,48.083,47.6098333333,53.8116666666,35.2688333334,7.58233333333,52.9188333334,4.99366666666,7.32083333333
497.79,5.86166666667,48.1791666666,47.687,53.904,35.318,7.57533333333,53.0235,4.99383333333,7.34683333333
498.14,5.89416666666,48.2728333334,47.7748333333,54.0301666667,35.3728333333,7.592,53.1115,5.02933333333,7.33383333333
498.48,5.855,48.4478333334,47.946,54.2488333333,35.4805,7.59333333333,53.2968333333,4.99383333333,7.327
498.83,5.84633333333,48.497,48.0033333333,54.3158333333,35.4841666666,7.57966666667,53.3271666667,4.96416666666,7.32216666666
499.18,5.84283333333,48.5476666667,48.0435,54.398,35.5018333333,7.56933333333,53.3641666667,4.9595,7.31466666666
499.53,5.7755,48.6178333333,48.1373333333,54.5055,35.5296666667,7.45933333333,53.4616666667,4.94783333333,7.2985
499.88,5.733,48.6673333334,48.209,54.5948333333,35.519,7.412,53.5328333333,4.90166666667,7.27516666667
500.23,5.691,48.7686666666,48.302,54.6715,35.5723333334,7.39,53.6355,4.87433333334,7.24183333334
500.58,5.7125,48.8645,48.3891666666,54.7441666667,35.6006666666,7.41033333333,53.7548333333,4.86283333334,7.254
500.92,5.73883333334,48.978,48.4166666667,54.8176666666,35.6523333334,7.437,53.8371666667,4.8575,7.27816666667
501.27,5.72133333334,49.043,48.491,54.882,35.6666666667,7.432,53.9261666667,4.824,7.29516666667
501.62,5.71133333334,49.174,48.634,55.0188333334,35.7375,7.468,54.0146666667,4.85316666667,7.33533333333
501.97,5.70066666667,49.2938333334,48.7348333333,55.1531666666,35.8153333333,7.485,54.1556666667,4.841,7.34066666667
502.32,5.77,49.4753333333,48.9228333333,55.3713333333,35.9415,7.521,54.3661666667,4.945,7.398
502.67,5.75533333333,49.639,49.1268333334,55.5366666667,36.0635,7.499,54.529,4.95966666667,7.42166666666
503.01,5.7975,49.8001666667,49.3581666666,55.6773333333,36.1805,7.55133333333,54.7248333333,5.0115,7.48666666667
503.36,5.84033333333,49.9961666667,49.4566666667,55.8506666666,36.29,7.59366666667,54.8636666667,5.01216666666,7.52133333334
503.71,5.871,50.1608333333,49.6296666666,56.0201666666,36.4115,7.61633333333,55.014,5.0195,7.562
504.06,5.84833333334,50.2975,49.7546666666,56.1248333333,36.4783333334,7.62533333333,55.1483333333,5.01616666667,7.55966666667
504.41,5.8265,50.5003333333,49.9443333334,56.323,36.6151666666,7.61933333333,55.318,5.01783333333,7.54716666666
504.75,5.77733333334,50.6413333333,50.0916666666,56.4598333334,36.6471666666,7.58966666667,55.4615,5.0095,7.55183333334
505.10,5.82683333333,50.7971666667,50.2158333334,56.577,36.6785,7.62133333333,55.584,5.08333333334,7.5915
505.45,5.86933333333,50.963,50.3796666666,56.7511666667,36.752,7.58033333333,55.7231666667,5.09383333334,7.56766666666
505.80,5.94866666667,51.155,50.6246666667,56.9291666666,36.897,7.64766666667,55.8983333334,5.17583333333,7.64066666667
506.15,5.94166666667,51.2283333333,50.7281666666,56.9811666666,36.9388333333,7.66566666667,55.973,5.1575,7.639
506.49,6.00683333333,51.3621666666,50.8888333334,57.1303333333,37.024,7.70533333333,56.1038333333,5.21233333333,7.6655
506.84,6.03266666666,51.4695,51.0185,57.2785,37.0876666666,7.73366666667,56.2086666667,5.2225,7.67316666666
507.19,6.07383333333,51.6396666667,51.223,57.4256666667,37.2023333333,7.79333333333,56.3873333333,5.2775,7.7285
507.54,6.09366666666,51.76,51.3901666667,57.5861666667,37.2783333333,7.79666666667,56.4748333333,5.28833333333,7.7015
507.88,6.144,51.9068333333,51.54,57.767,37.353,7.83366666667,56.5981666667,5.329,7.727
508.23,6.15016666667,51.9853333333,51.6428333333,57.8675,37.3886666667,7.83066666667,56.6723333333,5.336,7.7455
508.58,6.19166666667,52.1106666667,51.8011666667,58.0155,37.4835,7.833,56.7711666667,5.36366666666,7.75033333333
508.93,6.1695,52.2225,51.913,58.1655,37.581,7.837,56.8568333333,5.326,7.719
509.27,6.0985,52.2596666667,51.9716666667,58.2265,37.6213333334,7.80333333333,56.9161666667,5.25283333333,7.66366666667
509.62,6.024,52.3226666667,52.0318333334,58.3103333334,37.5848333333,7.739,56.9486666667,5.172,7.62183333333
509.97,5.97183333333,52.4008333334,52.0898333334,58.3721666667,37.603,7.677,56.9733333333,5.13166666667,7.57866666667
510.32,5.95066666666,52.5443333333,52.224,58.4925,37.6466666667,7.66733333333,57.1468333333,5.09083333333,7.56266666667
510.66,5.92433333333,52.6715,52.2953333334,58.5948333333,37.7258333333,7.632,57.276,5.0755,7.53733333334
511.01,5.89666666667,52.7001666667,52.3191666666,58.6066666667,37.7235,7.622,57.2965,5.05483333333,7.4905
511.36,5.87466666667,52.8091666667,52.362,58.67,37.7608333333,7.623,57.4061666667,5.05183333333,7.4915
511.70,5.8505,52.909,52.4215,58.7778333334,37.81,7.573,57.5215,5.0245,7.46483333334
512.05,5.861,52.9978333334,52.5226666666,58.872,37.8683333334,7.60666666667,57.5885,5.03383333334,7.48133333333
512.40,5.84416666667,53.1503333333,52.6748333334,58.9973333333,37.9478333333,7.63666666667,57.738,5.01566666667,7.47483333334
512.75,5.847,53.2318333333,52.81,59.0566666667,37.9773333333,7.595,57.822,5.03583333334,7.46083333333
513.09,5.88416666666,53.4523333333,53.0118333333,59.2558333333,38.1075,7.63366666667,58.054,5.10516666667,7.5
513.44,5.9145,53.5726666667,53.1181666666,59.317,38.225,7.672,58.1973333334,5.1415,7.521
513.79,5.98033333333,53.7608333333,53.3283333334,59.537,38.349,7.72466666667,58.456,5.16916666667,7.54033333333
514.13,5.97266666666,53.868,53.3878333334,59.6098333333,38.4021666667,7.74033333333,58.546,5.1795,7.5165
514.48,5.9555,53.9723333334,53.5551666666,59.7416666667,38.4788333333,7.72833333333,58.6868333333,5.15983333334,7.47816666667
514.83,5.9945,54.2078333333,53.829,59.9981666667,38.6198333334,7.75766666667,58.9193333333,5.20166666667,7.5025
515.17,5.97183333333,54.3706666666,54.058,60.136,38.7321666667,7.75166666667,59.1023333334,5.2235,7.5225
515.52,5.97483333333,54.5458333334,54.2573333334,60.3286666666,38.8508333333,7.784,59.2815,5.24283333333,7.55716666666
515.87,5.98766666667,54.7805,54.541,60.6011666667,39.0278333333,7.78933333333,59.5863333333,5.28216666666,7.54416666666
516.21,5.99683333333,54.9151666667,54.7018333334,60.7111666667,39.0951666667,7.747,59.7548333333,5.28683333334,7.53916666667
516.56,5.994,55.1368333333,54.885,60.9481666667,39.2268333334,7.78466666667,60.027,5.2415,7.56433333334
516.91,5.986,55.1755,54.9488333333,60.9488333333,39.2283333333,7.79666666667,60.0876666666,5.2155,7.56766666666
517.25,5.976,55.4018333333,55.2268333334,61.2148333334,39.352,7.784,60.4028333334,5.21383333333,7.5685
517.60,5.94716666666,55.5101666667,55.3276666667,61.317,39.3911666667,7.75866666667,60.5096666667,5.19183333333,7.57716666667
517.95,5.94516666667,55.6638333333,55.4775,61.4825,39.4923333334,7.745,60.6816666667,5.17633333334,7.5785
518.29,5.93533333333,55.8653333334,55.6626666667,61.6651666667,39.5975,7.74266666667,60.8685,5.16716666667,7.604
518.64,5.87916666667,55.9608333333,55.7855,61.7571666666,39.6708333333,7.68033333333,61.023,5.11833333334,7.5865
518.99,5.89316666666,56.0508333333,55.8828333333,61.8805,39.7211666666,7.665,61.1483333333,5.10266666666,7.55533333333
519.33,5.89783333334,56.2146666667,56.0781666667,62.0043333333,39.8451666667,7.654,61.3326666666,5.07766666666,7.55083333333
519.68,5.89066666667,56.26,56.1428333333,62.0633333334,39.8688333333,7.625,61.431,5.04083333333,7.546
520.02,5.86566666666,56.4281666667,56.2901666667,62.244,39.9661666666,7.60033333333,61.6343333333,5.02116666666,7.5195
520.37,5.82383333334,56.5418333333,56.4106666667,62.3608333333,40.0503333333,7.54933333333,61.7795,5.00816666666,7.48816666667
520.72,5.83233333333,56.7143333333,56.6268333334,62.593,40.1891666667,7.54166666667,62.004,5.01783333334,7.4835
521.06,5.8505,56.8926666667,56.7593333333,62.7466666667,40.3313333334,7.54466666667,62.1491666666,5.017,7.505
521.41,5.81816666667,57.056,56.935,62.9026666666,40.4351666667,7.50733333333,62.3356666666,4.99416666667,7.4495
521.75,5.805,57.1593333333,57.1015,63.029,40.5085,7.48766666667,62.5088333333,4.99583333333,7.4525
