wavelength,Back_ChlCalm,Belly_ChlCalm,Breast_ChlCalm,Crissum_ChlCalm,Crown_ChlCalm,DorTail_ChlCalm,Patch10_ChlCalm,Patch11_ChlCalm,Patch12_ChlCalm,Patch13_ChlCalm,Rump_ChlCalm,Throat_ChlCalm,WingTip_ChlCalm
445.02,3.77386666667,17.5874666667,15.9469333333,7.3804,6.11053333333,4.04632619047,17.8226666667,5.478,1.4005,4.54866666667,3.88146666667,12.5398666667,6.21333333333
445.37,3.8202,17.5308666667,15.8869333333,7.41300000001,6.18766666667,4.08412142858,18.015,5.5174,1.4445,4.61983333333,3.91653333333,12.4966,6.23906666667
445.72,3.81366666667,17.4560666667,15.7878,7.40426666667,6.2092,4.06729523809,18.1564,5.50526666667,1.43033333333,4.63683333333,3.89913333334,12.4324,6.2122
446.08,3.82006666667,17.4,15.7194666666,7.39566666666,6.2454,4.06551190476,18.3092,5.52006666667,1.42875,4.67041666666,3.9012,12.3919333333,6.20286666667
446.43,3.83486666667,17.3451333333,15.6702,7.39319999999,6.28546666667,4.07268333333,18.4434,5.537,1.44416666667,4.70433333333,3.91553333333,12.3586,6.21006666667
446.79,3.8592,17.2992,15.6165333333,7.39773333334,6.32046666667,4.08347619047,18.568,5.55586666667,1.46591666667,4.7415,3.92793333333,12.3410666666,6.22986666667
447.14,3.88933333333,17.2777333333,15.5806666667,7.41793333333,6.3714,4.10725952381,18.7039333333,5.5844,1.50316666667,4.79158333333,3.95286666667,12.3335333333,6.25833333333
447.50,3.87786666667,17.2164666667,15.4992,7.38546666666,6.37373333333,4.08859761905,18.7675333333,5.5646,1.4875,4.78008333333,3.928,12.2709333333,6.23513333333
447.85,3.89126666667,17.1746666667,15.4519333333,7.37979999999,6.3936,4.10622619047,18.8630666667,5.5642,1.49675,4.812,3.9416,12.2558666667,6.24606666667
448.21,3.907,17.1388,15.4044,7.38120000001,6.42253333333,4.12065714286,18.9652666667,5.57233333333,1.52966666667,4.84616666667,3.96266666667,12.2408666666,6.2494
448.56,3.9032,17.0858666667,15.3343333333,7.35646666667,6.43293333333,4.11286428572,19.0458,5.557,1.51208333334,4.84166666666,3.94546666667,12.1966,6.23533333333
448.92,3.90046666667,17.0361333333,15.2729333333,7.35066666667,6.453,4.12346190476,19.1460666667,5.55793333333,1.52441666667,4.86016666667,3.9588,12.1652666667,6.24686666667
449.27,3.91273333333,16.9967333333,15.2163333333,7.35466666667,6.4786,4.12685714286,19.2500666667,5.57053333333,1.52916666666,4.886,3.97513333333,12.1510666666,6.25473333333
449.62,3.9432,16.9766,15.1868666667,7.36413333333,6.53046666667,4.15861428571,19.3663333333,5.59413333333,1.56,4.932,4.0088,12.1404666667,6.3026
449.98,3.98253333333,16.9406,15.1482,7.37700000001,6.5844,4.18768333333,19.485,5.619,1.607,4.97841666667,4.04786666667,12.1238,6.3556
450.33,3.98813333333,16.8902,15.0894666667,7.39046666667,6.60986666667,4.20475714286,19.5983333333,5.6294,1.60675,5.00491666667,4.07166666667,12.0981333333,6.37586666667
450.69,3.98266666667,16.8222666667,14.9940666667,7.36193333333,6.60973333333,4.20845714286,19.6578,5.61766666667,1.60441666667,4.99858333333,4.07933333333,12.0276666667,6.36913333333
451.04,3.97713333333,16.7480666667,14.9271333333,7.34106666667,6.61886666666,4.20450476191,19.7364,5.60066666667,1.59433333333,5.00416666667,4.0756,11.9742666667,6.3626
451.40,4.01213333334,16.6984666667,14.8886666667,7.36013333334,6.65873333333,4.23841904762,19.8458,5.621,1.62775,5.06941666667,4.11733333333,11.9737333333,6.39873333333
451.75,4.01853333333,16.6288,14.8171333333,7.36526666667,6.68573333333,4.23583809524,19.9208666667,5.63226666667,1.64133333333,5.08083333333,4.122,11.9392666667,6.41893333333
452.10,4.0226,16.5745333333,14.7626,7.36200000001,6.69773333333,4.23678571429,20.0121333333,5.63933333334,1.62475,5.08125,4.13333333333,11.8863333333,6.4404
452.46,4.0528,16.5405333333,14.7229333333,7.39940000001,6.73106666667,4.27258809524,20.1472666667,5.6678,1.65891666667,5.12916666667,4.1676,11.8845333333,6.49026666667
452.81,4.065,16.4760666667,14.6590666667,7.38979999999,6.75033333333,4.27344761905,20.2280666667,5.67026666667,1.6715,5.14991666667,4.1862,11.8678,6.4976
453.17,4.03593333333,16.3836666667,14.5616666667,7.35546666667,6.7272,4.24103809524,20.2726,5.64433333333,1.65583333333,5.12783333333,4.16426666667,11.7780666667,6.47353333333
453.52,4.01,16.2836666667,14.4676,7.32486666667,6.7288,4.21408809524,20.3316,5.622,1.63366666667,5.11016666667,4.146,11.7048666667,6.452
453.87,3.9986,16.2090666667,14.3906666667,7.32593333334,6.72466666667,4.20542857143,20.3881333333,5.60733333333,1.62441666667,5.10883333333,4.13753333333,11.631,6.44233333333
454.23,4.003,16.1753333333,14.3362666667,7.32253333333,6.741,4.20200952381,20.5070666667,5.6114,1.63483333333,5.12466666667,4.1332,11.5986666667,6.45353333333
454.58,4.0002,16.1236,14.2829333333,7.32619999999,6.76373333333,4.18534047619,20.6270666667,5.61173333333,1.62441666667,5.13033333333,4.1316,11.5562666667,6.4586
454.93,4.01186666667,16.0662,14.2124666667,7.33406666666,6.79446666667,4.18758571429,20.7291333333,5.62806666667,1.62791666667,5.15241666667,4.1426,11.5058666667,6.46793333333
455.29,4.032,16.0136666667,14.138,7.34686666667,6.82773333333,4.18468571429,20.8256666667,5.64746666667,1.63708333334,5.16525,4.14926666667,11.4549333333,6.48166666667
455.64,4.05746666667,15.9584666667,14.078,7.35726666667,6.8676,4.20460714286,20.9596,5.67493333333,1.65783333333,5.20316666667,4.17353333333,11.3992,6.49646666667
456.00,4.06046666667,15.8788666667,14.0092666667,7.35626666666,6.90153333333,4.20375952381,21.0828,5.6848,1.647,5.21308333333,4.15913333333,11.3450666667,6.48153333333
456.35,4.07046666667,15.7991333333,13.934,7.33906666667,6.9472,4.19732380953,21.2089333333,5.70333333333,1.65641666667,5.23091666667,4.1586,11.291,6.47586666667
456.70,4.08206666667,15.7264,13.8517333333,7.3458,6.98406666667,4.19594285714,21.3717333333,5.73226666667,1.643,5.25558333334,4.14486666667,11.2140666667,6.4734
457.06,4.1254,15.6684,13.7904666667,7.37519999999,7.0766,4.22477619047,21.5701333333,5.7778,1.66366666667,5.31575,4.16886666667,11.1909333333,6.5078
457.41,4.17346666667,15.611,13.7090666667,7.41619999999,7.139,4.25636666667,21.7643333333,5.8428,1.68075,5.37016666667,4.19486666667,11.1424,6.5304
457.76,4.2072,15.5540666667,13.627,7.42513333333,7.21606666666,4.27555952381,21.9531333333,5.90393333333,1.67575,5.41275,4.19913333333,11.1092666667,6.54206666667
458.12,4.22206666667,15.4754,13.5528,7.42666666666,7.2708,4.28396190476,22.12,5.94766666667,1.66516666667,5.44016666667,4.19573333333,11.0438666667,6.54033333333
458.47,4.2478,15.4128666667,13.4788,7.45066666666,7.33686666667,4.30260238095,22.2994,5.9994,1.67391666667,5.49916666667,4.1908,11.0141333333,6.54126666667
458.82,4.27333333333,15.3640666667,13.4058666667,7.46653333334,7.4058,4.32351904762,22.4771333333,6.05273333333,1.67466666667,5.53775,4.18446666667,10.9808666667,6.54653333333
459.18,4.2938,15.3178666667,13.3585333333,7.49093333333,7.4726,4.34670952381,22.6790666667,6.10633333333,1.66833333334,5.57508333333,4.18833333333,10.947,6.55426666667
459.53,4.29526666666,15.2711333333,13.291,7.48820000001,7.527,4.34545,22.8422666667,6.1326,1.64966666667,5.6,4.17646666667,10.8868666667,6.53293333333
459.88,4.3304,15.2412666667,13.2419333333,7.50906666666,7.6018,4.35432857143,23.0244,6.181,1.66291666667,5.6535,4.18393333333,10.8629333333,6.552
460.24,4.3486,15.2026,13.1882666667,7.5384,7.66800000001,4.35788809524,23.1860666667,6.2318,1.6525,5.68516666667,4.18726666667,10.8229333333,6.55246666667
460.59,4.3654,15.1535333333,13.1249333333,7.55526666667,7.74213333333,4.37211428571,23.3494,6.284,1.64875,5.7155,4.18926666667,10.783,6.5474
460.94,4.39346666667,15.1354666667,13.0824,7.58993333333,7.82126666666,4.38905,23.5555333333,6.34473333333,1.64141666667,5.76466666667,4.19173333333,10.7564666667,6.54853333333
461.29,4.42166666667,15.0993333333,13.0352,7.60013333333,7.91313333333,4.39626190476,23.7431333333,6.40453333333,1.63808333334,5.81233333334,4.18113333333,10.7419333333,6.54946666667
461.65,4.46026666667,15.0752,13.0015333333,7.65680000001,8.0314,4.4172404762,23.9918666667,6.48406666667,1.65241666666,5.89083333334,4.19306666667,10.7030666667,6.56366666667
462.00,4.51213333333,15.0560666667,12.9515333333,7.71553333334,8.17133333334,4.44092857143,24.2430666667,6.57233333333,1.66475,5.98116666667,4.21686666667,10.6774666666,6.57933333333
462.35,4.58186666667,15.0539333333,12.9368666667,7.78873333334,8.34413333334,4.49943333333,24.5589333333,6.69513333333,1.69141666666,6.08675,4.2558,10.6612,6.62826666667
462.71,4.66413333333,15.0492666667,12.9078,7.87486666667,8.5218,4.5522,24.9064666667,6.82866666667,1.72533333334,6.21466666666,4.30413333333,10.6541333333,6.67473333333
463.06,4.7302,15.0408,12.8630666667,7.94046666666,8.68846666667,4.59286904762,25.2292,6.95086666667,1.74258333333,6.32958333334,4.32246666667,10.6177333333,6.69746666667
463.41,4.8272,15.027,12.8343333334,8.04366666667,8.87226666667,4.65179523809,25.5898,7.11293333333,1.77916666667,6.45216666666,4.3636,10.6190666667,6.74833333333
463.76,4.89613333333,14.9993333333,12.7872,8.13719999999,9.0524,4.71653571429,25.924,7.27086666667,1.80566666667,6.56625,4.39033333333,10.5768,6.77346666667
464.12,4.99006666667,14.9965333333,12.7443333333,8.24746666666,9.25973333333,4.78241904762,26.3076,7.437,1.82758333333,6.70783333333,4.42173333333,10.5602,6.81566666667
464.47,5.10006666667,15.0102666667,12.7268666667,8.36593333333,9.48173333334,4.85142619047,26.7266666667,7.62106666667,1.86608333333,6.86908333333,4.46513333333,10.5665333333,6.8844
464.82,5.17733333333,14.9842666667,12.6681333334,8.45253333333,9.66986666666,4.89383571429,27.0835333333,7.76866666667,1.87208333333,6.99175,4.46833333333,10.5470666667,6.90946666666
465.17,5.24106666667,14.9608666667,12.6193333334,8.55153333334,9.86293333333,4.92907857143,27.4710666667,7.91226666667,1.86958333333,7.10591666667,4.476,10.5049333333,6.91586666667
465.53,5.2944,14.9432666667,12.5596666666,8.64186666667,10.0338,4.96434047619,27.7994,8.05433333333,1.869,7.20633333333,4.4844,10.4925333333,6.93506666667
465.88,5.36753333333,14.9428,12.5219333333,8.7468,10.2054666667,5.01712380953,28.1604,8.2084,1.89075,7.31358333333,4.49206666667,10.4732666667,6.9636
466.23,5.443,14.9110666667,12.4615333333,8.83193333334,10.3626666667,5.05590238095,28.4744,8.35566666666,1.91158333333,7.41283333333,4.49826666667,10.4418,6.98746666667
466.58,5.47933333333,14.8644,12.3950666667,8.88759999999,10.487,5.06446190476,28.7414666667,8.46806666667,1.88091666667,7.48058333333,4.46893333333,10.377,6.97406666667
466.94,5.56273333333,14.8528666667,12.3483333333,8.99293333333,10.668,5.11599285714,29.069,8.62293333334,1.90158333334,7.59708333333,4.49226666667,10.3815333334,7.01226666667
467.29,5.61606666667,14.8414,12.3081333333,9.08093333333,10.8405333333,5.15124285714,29.3816666667,8.76886666667,1.90341666667,7.70133333333,4.50106666667,10.371,7.02926666667
467.64,5.65506666667,14.816,12.2434,9.13506666666,10.9810666667,5.15911904762,29.6862,8.88466666665,1.881,7.77675,4.493,10.3354666666,7.01253333333
467.99,5.74226666667,14.7884,12.2116,9.2298,11.1476,5.20746428571,29.9932,9.01946666666,1.92833333333,7.89116666667,4.5198,10.3254,7.0338
468.35,5.81506666667,14.7586666666,12.1758666667,9.306,11.2881333333,5.24443571429,30.2522666667,9.12713333333,1.945,7.95891666666,4.5282,10.3014666667,7.04173333333
468.70,5.90193333333,14.7528666667,12.1746,9.39359999999,11.4524666667,5.30355476191,30.5524,9.28253333334,1.991,8.05666666667,4.57693333333,10.2960666666,7.08226666667
469.05,5.98526666667,14.7428666667,12.1614666667,9.47073333334,11.5985333333,5.35874285714,30.8406,9.4208,2.02416666667,8.15449999999,4.6174,10.2750666667,7.12053333333
469.40,6.03693333333,14.6903333333,12.0992,9.49813333333,11.7214666667,5.38263333333,31.1129333333,9.51119999999,2.01091666667,8.21383333333,4.6152,10.2266,7.0916
469.75,6.072,14.6231333334,12.0272,9.51933333333,11.8330666667,5.3935,31.3432666667,9.60699999999,1.98616666667,8.27316666667,4.60226666667,10.1831333333,7.08153333333
470.11,6.1026,14.5892,11.9734,9.55973333334,11.9422666667,5.39009761905,31.5987333334,9.67826666668,1.94875,8.33716666667,4.60366666667,10.1288,7.05986666667
470.46,6.15506666667,14.5790666667,11.9451333333,9.61513333334,12.0626666667,5.43216904762,31.8483333333,9.77566666665,1.982,8.41666666667,4.6412,10.1115333333,7.0844
470.81,6.17273333333,14.5272666667,11.8879333333,9.64453333333,12.1467333333,5.42590714286,32.0706666667,9.82533333335,1.97108333333,8.46825000002,4.63113333333,10.0519333333,7.0752
471.16,6.2086,14.4960666667,11.8550666667,9.67406666667,12.2128,5.44569761905,32.2814,9.86999999999,1.965,8.51241666668,4.6484,10.038,7.08613333333
471.51,6.21893333333,14.4194666667,11.7887333333,9.67666666666,12.2377333333,5.43399523809,32.4432,9.87426666665,1.93041666667,8.53375000001,4.61613333333,9.97740000001,7.07866666667
471.87,6.20066666667,14.3584666667,11.7155333333,9.64813333334,12.2478666667,5.40695952381,32.6179333333,9.88760000002,1.88108333334,8.53216666667,4.5768,9.91126666667,7.06373333333
472.22,6.1738,14.2914,11.6438,9.62886666666,12.2607333333,5.38634047619,32.7913333333,9.8916,1.85566666666,8.56158333333,4.55826666667,9.85533333332,7.0426
472.57,6.1434,14.2008666667,11.5666666667,9.59953333334,12.2601333333,5.36225238095,32.8893333334,9.87320000001,1.81591666667,8.55508333334,4.5214,9.79053333333,7.0104
472.92,6.131,14.154,11.5139333333,9.5808,12.2517333333,5.35660476191,32.9991333333,9.85880000001,1.80766666667,8.565,4.51586666667,9.75926666666,7.01773333333
473.27,6.12826666667,14.0974,11.4806666667,9.56346666667,12.2268666667,5.34637142857,33.0948666667,9.84266666667,1.81325,8.56341666667,4.51773333333,9.73346666665,7.03853333333
473.62,6.1068,14.0316666667,11.4323333333,9.51686666666,12.181,5.31838809524,33.1679333333,9.77786666668,1.79116666667,8.54841666667,4.5036,9.70293333333,7.03153333333
473.98,6.09553333333,13.9732666667,11.3768,9.47713333333,12.1142666667,5.31944761905,33.1917333333,9.72286666667,1.79791666667,8.51849999999,4.49306666667,9.68126666666,7.02713333333
474.33,6.0312,13.8771333334,11.2980666667,9.40593333333,12.0208,5.26550238095,33.2386666667,9.6222,1.755,8.45366666667,4.44906666667,9.62660000001,6.9874
474.68,5.96326666667,13.7778666667,11.2233333333,9.31873333334,11.9209333333,5.21561904762,33.2431333333,9.51266666666,1.71033333333,8.37375,4.4038,9.57293333333,6.95066666667
475.03,5.9164,13.6885333333,11.1548666667,9.25680000001,11.8308666667,5.16784761905,33.2630666667,9.41493333334,1.69716666667,8.31916666667,4.36693333333,9.51079999999,6.92606666667
475.38,5.8778,13.6422666666,11.1172666667,9.20246666667,11.7618666667,5.16758095238,33.2584,9.33873333333,1.71833333333,8.27883333333,4.3796,9.49220000001,6.92626666667
475.73,5.81686666667,13.5621333333,11.0573333333,9.11153333334,11.6484,5.11921428571,33.2414666667,9.21306666667,1.677,8.19116666668,4.34766666667,9.44126666667,6.891
476.08,5.7684,13.4894,10.9925333333,9.02473333334,11.5349333333,5.07745476191,33.2298,9.09153333335,1.65733333333,8.09841666667,4.31973333333,9.38319999999,6.86113333334
476.44,5.68286666667,13.4261333333,10.9222666667,8.92646666667,11.395,5.02440952381,33.2075333333,8.95353333333,1.62066666667,8.00841666666,4.2804,9.33173333333,6.83253333333
476.79,5.62266666667,13.3458,10.8498666667,8.82866666667,11.2664666667,4.98307380953,33.1642,8.82653333333,1.60175,7.92641666667,4.25026666667,9.28706666666,6.8018
477.14,5.54713333333,13.2623333333,10.7753333333,8.72466666666,11.1330666667,4.94047857143,33.1114,8.69333333334,1.57375,7.8445,4.21993333333,9.22986666667,6.7714
477.49,5.4824,13.2051333333,10.7210666667,8.63846666667,11.0144,4.91830238095,33.0427333333,8.57153333333,1.58091666667,7.75641666667,4.21226666667,9.18133333333,6.7346
477.84,5.4022,13.116,10.6576,8.52346666666,10.8894,4.86829285714,32.9805333333,8.44179999999,1.56033333333,7.65,4.177,9.12859999999,6.70733333333
478.19,5.352,13.0426,10.6113333333,8.43053333334,10.7724666667,4.83323095238,32.9008,8.3226,1.542,7.57833333333,4.15806666667,9.09280000001,6.69046666667
478.54,5.30133333333,12.9734666667,10.5662666667,8.34360000001,10.6511333333,4.80494761905,32.8470666667,8.21406666667,1.53283333333,7.49016666667,4.13846666667,9.0624,6.6746
478.89,5.22966666667,12.895,10.5054,8.23873333333,10.5331333333,4.77287142857,32.7609333333,8.08546666667,1.51708333333,7.40191666667,4.1118,9.02266666667,6.64453333333
479.24,5.174,12.8074666667,10.4462666667,8.14766666667,10.4078,4.70926190476,32.7403333333,7.96600000001,1.50058333333,7.31425,4.0878,8.978,6.62686666667
479.60,5.11626666667,12.7472,10.3999333333,8.06959999999,10.313,4.69273571429,32.7016666667,7.86579999999,1.50433333333,7.25266666667,4.08633333333,8.94466666666,6.61306666667
479.95,5.07213333333,12.6997333333,10.3692,8.01379999999,10.2290666667,4.68661666667,32.6719333333,7.78393333333,1.52391666667,7.21525,4.10193333333,8.93433333333,6.62053333333
480.30,5.00493333333,12.6033333333,10.2902,7.92066666667,10.1067333333,4.64692380953,32.6227333333,7.66566666667,1.52408333333,7.13575,4.08226666667,8.86893333333,6.59733333333
480.65,4.94973333334,12.5175333333,10.2183333333,7.83073333334,9.99713333332,4.61031190476,32.6124,7.54966666667,1.50566666667,7.06666666667,4.061,8.8042,6.57753333333
481.00,4.9316,12.4561333333,10.1712,7.77733333334,9.91593333334,4.6160595238,32.6688,7.4764,1.51883333333,7.01475,4.0748,8.76886666667,6.5976
481.35,4.89513333333,12.3867333333,10.1104,7.71266666666,9.83566666667,4.59727380953,32.7715333333,7.39613333333,1.507,6.97,4.07086666667,8.73206666666,6.59766666667
481.70,4.8824,12.3494,10.0958666667,7.68446666667,9.79553333334,4.59981666667,32.9222666667,7.35533333333,1.52091666667,6.95,4.0872,8.71673333334,6.60553333333
482.05,4.87246666667,12.3240666666,10.0778,7.66373333334,9.76186666667,4.60370476191,33.0787333333,7.32673333333,1.53308333333,6.9235,4.096,8.69946666667,6.62193333334
482.40,4.84886666667,12.29,10.0448,7.62626666666,9.73046666667,4.59331904762,33.1878,7.2842,1.53083333333,6.90225,4.09666666667,8.67486666667,6.60906666667
482.75,4.84673333333,12.2782666667,10.027,7.61273333333,9.71899999999,4.59591666667,33.322,7.27326666667,1.53266666667,6.89716666667,4.10006666667,8.66213333334,6.6236
483.10,4.82033333333,12.2448,9.99406666665,7.58540000001,9.7044,4.59093571429,33.4079333333,7.24893333333,1.51825,6.87633333333,4.08693333333,8.64066666667,6.6168
483.45,4.819,12.2239333333,9.97479999999,7.57646666666,9.70373333334,4.59399285714,33.501,7.24393333333,1.52425,6.87675,4.0858,8.6294,6.62546666667
483.80,4.80773333333,12.1983333333,9.94966666665,7.56186666666,9.70413333333,4.58916904762,33.5778666667,7.23706666667,1.50766666667,6.87066666667,4.06926666667,8.60766666666,6.62366666667
484.15,4.82086666667,12.19,9.94200000001,7.57006666667,9.72826666666,4.59942142857,33.6993333333,7.25226666667,1.50983333333,6.885,4.07493333334,8.59893333333,6.63513333333
484.50,4.8218,12.1648666667,9.91740000001,7.57186666666,9.74646666667,4.60137857143,33.8212,7.2616,1.51041666667,6.88941666667,4.06966666667,8.58353333334,6.63673333333
484.85,4.8278,12.1430666667,9.89486666667,7.57546666667,9.78846666667,4.60162857143,33.9698666667,7.279,1.50575,6.91025,4.05973333334,8.56653333333,6.63466666667
485.20,4.82786666667,12.1053333333,9.86126666667,7.57726666666,9.82933333333,4.59448571429,34.1219333333,7.3006,1.49583333333,6.91958333333,4.04366666667,8.53506666667,6.62893333333
485.55,4.82946666667,12.0631333333,9.8054,7.58053333333,9.88020000001,4.58942619047,34.2819333333,7.32433333333,1.47658333333,6.94341666666,4.02546666667,8.49446666667,6.6192
