wavelength,Back_AniLacm,Belly_AniLacm,Breast_AniLacm,Crissum_AniLacm,Crown_AniLacm,DorTail_AniLacm,Patch10_AniLacm,Patch11_AniLacm,Patch12_AniLacm,Patch13_AniLacm,Rump_AniLacm,Throat_AniLacm,WingTip_AniLacm
572.49,11.2869333333,40.536,31.2221333333,39.5637333333,9.38659999999,8.4202,11.1394666667,7.98586666667,11.0523333333,30.4632666667,10.386,30.6444,8.46613333333
572.83,11.2706666667,40.6134666667,31.2784,39.6122,9.37353333333,8.41546666667,11.1348666667,7.984,11.0223333333,30.499,10.3731333333,30.6905333333,8.46646666667
573.17,11.2264,40.6371333333,31.2941333333,39.6082666667,9.33593333333,8.37693333333,11.101,7.94233333333,10.9934666667,30.4930666667,10.3395333333,30.7074666667,8.43726666667
573.51,11.2127333333,40.6534,31.3092,39.639,9.29693333335,8.36693333333,11.0750666667,7.913,10.9676,30.4851333333,10.2994666667,30.7283333333,8.41606666667
573.85,11.1748666667,40.6945333333,31.3106666667,39.6592,9.25893333334,8.32153333333,11.0348,7.87833333333,10.9407333333,30.4726,10.2332666667,30.7672,8.3792
574.19,11.1643333333,40.7367333333,31.3383333333,39.6708666667,9.23860000001,8.31833333333,11.0362666667,7.88026666666,10.9164,30.4588666667,10.2108666667,30.8338666667,8.37566666667
574.53,11.1948,40.8713333333,31.4307333333,39.7806666667,9.24920000001,8.34686666667,11.0578666667,7.88006666667,10.9370666667,30.561,10.2330666667,30.9638666667,8.408
574.87,11.1634,40.9264,31.4663333333,39.8063333333,9.21679999999,8.32393333333,11.0259333333,7.83713333333,10.9001333333,30.5728666667,10.2078666667,30.9894,8.40126666667
575.21,11.1536,41.0068,31.5056666667,39.8446,9.23140000001,8.32546666667,11.0062,7.83626666667,10.8998666667,30.5816,10.1953333333,31.0228,8.423
575.55,11.1430666667,41.0968666667,31.5410666667,39.8991333333,9.20999999999,8.2906,11.0055333333,7.8064,10.8796666667,30.6021333333,10.1589333333,31.0915333334,8.4298
575.89,11.0878,41.1091333333,31.5424666667,39.8823333333,9.15813333333,8.22973333333,10.9751333333,7.75033333333,10.8242,30.5521333333,10.074,31.0937333333,8.39306666667
576.22,11.0996,41.1897333333,31.5932666667,39.9420666667,9.15180000001,8.23686666667,10.9771333333,7.7518,10.8413333333,30.5904666666,10.0586666667,31.1743333333,8.41366666667
576.56,11.0942,41.234,31.6205333333,39.9718,9.12033333333,8.23593333333,10.9571333333,7.71786666667,10.8138,30.5795333334,10.0256666667,31.2226666667,8.4084
576.90,11.1087333333,41.3621333333,31.6944,40.0744666667,9.13006666667,8.24233333333,10.9622666667,7.71206666667,10.8095333333,30.6178,10.0124666667,31.3051333333,8.42293333333
577.24,11.1327333333,41.5117333333,31.7897333333,40.1888,9.14960000001,8.25406666667,10.9849333333,7.731,10.8348666667,30.6836,10.0010666667,31.4290666667,8.45093333333
577.58,11.1751333333,41.6128,31.8962,40.3047333333,9.1714,8.2966,11.0137333333,7.7488,10.8458666667,30.754,10.0523333333,31.5298666667,8.49226666667
577.92,11.1428666667,41.6355333333,31.9172666667,40.3016,9.144,8.25733333333,10.9742,7.71273333333,10.8259333333,30.7235333333,9.99859999999,31.5039333333,8.45626666667
578.26,11.1307333333,41.6873333333,31.9794,40.3328,9.14446666666,8.25886666667,10.9742666667,7.706,10.8192666667,30.7222666667,9.97926666668,31.5346,8.46073333333
578.60,11.1559333333,41.7727333333,32.0419333333,40.3968,9.14373333333,8.28766666667,10.9748666667,7.7198,10.8058666667,30.7849333333,9.97953333333,31.6228,8.47906666667
578.94,11.1394,41.7653333333,32.0601333333,40.4306,9.08353333333,8.24553333333,10.9349333333,7.658,10.7484,30.7847333333,9.922,31.6322666667,8.43006666667
579.28,11.1507333333,41.8386,32.1542,40.4920666667,9.08833333334,8.24133333333,10.9244666667,7.67133333333,10.7160666667,30.8196,9.915,31.7004,8.415
579.61,11.1724,41.8892,32.21,40.5030666667,9.10446666667,8.26146666667,10.92,7.68746666667,10.7089333333,30.8399333333,9.9358,31.7737333334,8.42093333333
579.95,11.1458666667,41.9824,32.2595333333,40.5424,9.07660000001,8.2234,10.8882,7.66353333333,10.6648666667,30.8440666667,9.90926666666,31.8308666666,8.39333333333
580.29,11.1404666667,42.0653333333,32.2861333333,40.5900666667,9.07166666666,8.2112,10.8735333333,7.66506666667,10.6775333333,30.8664,9.8832,31.9022,8.39386666667
580.63,11.0690666667,41.9903333333,32.2084,40.4758666667,8.98940000001,8.15933333333,10.7742666667,7.59913333333,10.5993333333,30.7796666667,9.7916,31.8512,8.3304
580.97,11.0422,42.0209333333,32.2249333334,40.4664666667,8.95346666667,8.12706666667,10.7303333333,7.56613333333,10.5383333333,30.7679333333,9.75713333334,31.8592,8.28726666667
581.31,11.0383333333,42.1250666667,32.3018,40.5215333333,8.94980000001,8.13053333333,10.7284666667,7.57153333334,10.5280666667,30.8196666667,9.71726666667,31.9168,8.30806666667
581.65,11.0412,42.2585333333,32.3824,40.6218,8.93773333333,8.15,10.7081333333,7.5432,10.5044666667,30.8965333333,9.73659999999,32.0309333333,8.32006666667
581.98,11.0477333333,42.3422666667,32.4264666667,40.6538666666,8.91266666666,8.12786666667,10.7005333333,7.53133333333,10.4777333333,30.9166666667,9.71106666667,32.0991333334,8.29253333333
582.32,11.0409333333,42.4214666667,32.4602,40.6730666667,8.92366666667,8.13093333333,10.6882,7.52353333333,10.4548666667,30.9265333333,9.68859999999,32.1320666667,8.27606666667
582.66,11.0438666667,42.5184,32.5351333333,40.7124,8.95719999999,8.17413333333,10.7236,7.5774,10.4833333333,30.9543333333,9.72173333333,32.2279333333,8.3278
583.00,11.0142666667,42.6199333333,32.5630666667,40.7385333333,8.94533333332,8.19726666667,10.7076,7.54833333333,10.4904,30.9698666667,9.70299999999,32.2758,8.33946666667
583.34,11.0422,42.7624,32.6313333333,40.8576,8.94659999999,8.23453333333,10.7418666667,7.55653333333,10.4904,31.0329333333,9.70793333332,32.3605333333,8.38033333333
583.68,11.0342,42.8129333333,32.6832,40.8771333333,8.93293333335,8.2522,10.7147333333,7.5252,10.4667333333,31.0318666667,9.6994,32.3823333333,8.3752
584.01,11.0561333333,42.9306,32.7893333333,40.9725333333,8.94346666667,8.2814,10.7363333333,7.54513333333,10.4618,31.1016666667,9.71973333334,32.4649333334,8.38086666667
584.35,11.1404666667,43.1096666667,32.9322666667,41.1472,9.0032,8.33786666667,10.8219333333,7.62266666667,10.5107333333,31.2119333333,9.79266666667,32.6168,8.4788
584.69,11.1834666667,43.1789333333,33.0004,41.1980666667,9.02620000001,8.38726666667,10.8564666667,7.6666,10.5531333333,31.2414,9.82233333333,32.6668,8.55486666667
585.03,11.2039333333,43.2125333333,33.0224,41.1939333333,9.06619999999,8.4152,10.8808666667,7.69893333333,10.5645333333,31.2455333333,9.85793333334,32.7337333333,8.59453333333
585.37,11.3021333333,43.3189333333,33.129,41.2648,9.15373333334,8.4982,10.9536,7.806,10.6404,31.2758666667,9.89126666666,32.8284666667,8.6928
585.70,11.2972666667,43.3530666667,33.1607333333,41.3005333333,9.16506666667,8.5342,10.9454,7.81393333333,10.6628666667,31.2414666667,9.8956,32.8805333333,8.72653333333
586.04,11.3624,43.4405333333,33.25,41.3593333333,9.21946666666,8.6022,11.0085333333,7.90693333333,10.7512,31.2736666667,9.93946666668,32.9874,8.80606666667
586.38,11.3577333333,43.5058666667,33.2722,41.3522666667,9.21306666667,8.596,10.996,7.90526666667,10.7197333333,31.2668666666,9.90906666665,33.0154,8.824
586.72,11.3973333333,43.5501333334,33.3458,41.4315333333,9.24393333333,8.63113333333,11.0159333333,7.9618,10.7601333333,31.3084,9.95893333333,33.1119333333,8.85
587.06,11.2953333333,43.4593333333,33.2899333333,41.3575333333,9.19020000001,8.56146666667,10.9205333333,7.90793333334,10.6944666667,31.1978,9.86573333335,33.0780666667,8.7806
587.39,11.2921333333,43.5054666667,33.2986,41.3860666667,9.16833333333,8.55493333333,10.9321333333,7.926,10.6578,31.2089333333,9.8336,33.0986666667,8.77033333333
587.73,11.3067333333,43.5707333333,33.3356666667,41.3926,9.1882,8.55906666667,10.9328,7.91473333333,10.6585333333,31.2059333333,9.8362,33.1454,8.79606666667
588.07,11.2459333333,43.6423333333,33.3836666667,41.409,9.1472,8.51846666667,10.8856,7.84766666667,10.6129333333,31.1842666667,9.78559999999,33.1707333333,8.7288
588.41,11.2524,43.7110666667,33.3974,41.4622,9.15559999999,8.51833333333,10.8768,7.83173333333,10.5951333333,31.1962,9.78879999999,33.237,8.70793333333
588.74,11.2162,43.7265333333,33.4155333333,41.4471333333,9.10753333334,8.4752,10.8242,7.76573333333,10.5452,31.1651333333,9.74853333334,33.2148666667,8.65026666667
589.08,11.1242,43.7664,33.408,41.4542666667,9.02859999999,8.39026666667,10.7778666667,7.69566666667,10.4696666667,31.1542666667,9.69033333333,33.243,8.59473333333
589.42,11.0901333333,43.7847333333,33.4096,41.4525333333,8.97573333334,8.33993333334,10.7262666667,7.65,10.3928,31.1406666667,9.6468,33.2494666667,8.55173333333
589.76,11.0446666667,43.8113333333,33.4550666667,41.4987333333,8.93966666666,8.28966666667,10.6800666667,7.57053333333,10.3271333333,31.135,9.61213333333,33.293,8.50946666667
590.09,11.0412666667,43.8599333334,33.5083333333,41.5576,8.94246666667,8.28806666667,10.6754666667,7.5602,10.339,31.1806666667,9.63559999999,33.3533333333,8.4922
590.43,11.0262,43.9048,33.5196666666,41.5714,8.92466666666,8.2654,10.6608,7.533,10.2956666667,31.1368666667,9.57613333334,33.3598666667,8.47266666667
590.77,11.0472666667,44.0377333333,33.6117333333,41.6620666667,8.93186666667,8.30606666667,10.6849333333,7.5592,10.3148,31.2223333333,9.61026666667,33.4265333333,8.50593333333
591.11,10.9834666667,44.0075333333,33.5980666667,41.6739333333,8.89466666667,8.26753333333,10.627,7.50926666667,10.2651333333,31.1711333333,9.56039999999,33.4590666667,8.46606666667
591.44,10.9330666667,44.0172666667,33.6053333333,41.7237333333,8.8762,8.2464,10.6345333333,7.48773333333,10.2198,31.1552,9.54406666667,33.4795333333,8.46806666667
591.78,10.9123333333,44.0066666667,33.6098,41.7233333333,8.85373333333,8.24186666667,10.6152666667,7.4908,10.1996,31.1382666667,9.52306666666,33.5195333333,8.48326666667
592.12,10.8585333333,44.0451333334,33.6350666667,41.7174,8.81626666667,8.22053333334,10.6038666667,7.43813333333,10.1582666667,31.1210666667,9.48313333333,33.5426,8.4676
592.46,10.8472,44.0818,33.6308,41.7491333333,8.80320000001,8.23546666667,10.6199333333,7.459,10.1518,31.1044666667,9.47840000001,33.593,8.48846666667
592.79,10.8927333333,44.1764666667,33.7172666667,41.826,8.83420000001,8.26453333333,10.6152666667,7.4658,10.1572,31.1482,9.49299999999,33.6731333333,8.5082
593.13,10.958,44.3024,33.8509333333,41.9204666667,8.90026666667,8.34293333333,10.6909333333,7.5366,10.2327333333,31.2388,9.52533333334,33.7530666667,8.5682
593.47,10.9912666667,44.364,33.8936666667,41.9726,8.91646666667,8.38993333333,10.7188666667,7.5736,10.2332666667,31.2692666667,9.53546666667,33.7764,8.60013333333
593.80,11.0214,44.4408,33.9494,42.0246666667,8.92833333333,8.43406666667,10.738,7.60406666667,10.2498,31.2837333333,9.54319999999,33.8346666667,8.65273333333
594.14,11.0348,44.51,33.9985333333,42.0490666667,8.92346666668,8.4552,10.7552,7.6028,10.2560666667,31.3230666667,9.5714,33.9188,8.699
594.48,11.1219333333,44.6158,34.1144,42.1122666667,8.97080000001,8.521,10.8333333333,7.64726666667,10.3389333333,31.3566,9.63239999999,34.0637333333,8.78326666667
594.81,11.2271333333,44.7972,34.2594666666,42.209,9.09740000001,8.64786666667,10.9507333333,7.75913333333,10.4671333333,31.4652,9.73586666667,34.1908,8.9028
595.15,11.2530666667,44.8386,34.3228,42.1867333333,9.11426666666,8.6764,10.931,7.79206666667,10.4982,31.439,9.72886666668,34.2284666667,8.90613333333
595.49,11.2416666667,44.8766,34.3361333333,42.1622,9.1296,8.70586666667,10.9208,7.81433333333,10.4979333333,31.4218,9.7278,34.2387333333,8.92033333333
595.82,11.2360666667,44.9043333333,34.3502,42.1592666667,9.12466666667,8.72586666667,10.9026666667,7.84826666667,10.5054666667,31.3995333333,9.7288,34.2474,8.9254
596.16,11.3157333333,45.0860666667,34.5035333333,42.3214,9.18006666667,8.8108,10.9434,7.88966666667,10.5557333333,31.5234,9.78346666667,34.3927333333,8.99673333333
596.50,11.3296,45.0962666667,34.5025333333,42.3058,9.20246666667,8.8354,10.965,7.89846666667,10.5814,31.513,9.79846666667,34.4013333333,9.03053333333
596.83,11.297,45.0868,34.4904,42.2928,9.16846666667,8.78953333333,10.9276,7.86093333333,10.5422666667,31.4622,9.7814,34.4204,9.01506666667
597.17,11.2755333333,45.1318666667,34.4986666667,42.3206666666,9.14213333334,8.77066666667,10.8894,7.83493333333,10.5294,31.4498666667,9.74473333332,34.4648,8.99873333333
597.51,11.2930666667,45.1772,34.5132666667,42.3363333333,9.13326666666,8.77213333333,10.8756,7.8234,10.5243333333,31.4613333333,9.74373333332,34.4986,8.98693333333
597.84,11.2761333333,45.1992666667,34.5288666666,42.3345333333,9.1272,8.76486666667,10.8394,7.83293333333,10.5023333333,31.4352666667,9.71959999999,34.5026666667,8.97026666666
598.18,11.1680666667,45.219,34.482,42.3335333333,9.03673333333,8.68346666667,10.7282666667,7.75233333333,10.3862666667,31.3973333333,9.59733333334,34.4744666667,8.86653333333
598.52,11.0742666667,45.184,34.4134,42.3010666667,8.91646666667,8.5922,10.6247333333,7.66313333333,10.2703333333,31.3204,9.5092,34.4378666667,8.76546666667
598.85,11.0304,45.3118666666,34.4438,42.4014,8.86406666667,8.56306666666,10.6004,7.62393333333,10.2203333333,31.3685333333,9.47726666666,34.5220666666,8.75126666667
599.19,10.9981333333,45.3782666667,34.431,42.4474,8.79046666667,8.50066666667,10.5462666667,7.5416,10.1402666667,31.3479333333,9.41486666666,34.5223333333,8.6794
599.53,10.9676666667,45.4404666667,34.4700666667,42.4768,8.718,8.4322,10.4817333333,7.49306666667,10.0726666667,31.3334666667,9.33786666668,34.6034666667,8.6198
599.86,10.8541333333,45.3239333333,34.3918666667,42.3410666667,8.58273333334,8.30233333333,10.3586,7.39166666667,9.93486666667,31.1634,9.2152,34.5047333333,8.48766666667
600.20,10.8125333333,45.3921333333,34.443,42.3802666667,8.49413333332,8.2636,10.3146,7.331,9.86346666667,31.1624666666,9.15493333333,34.5528666667,8.41233333333
600.53,10.7694666667,45.4553333333,34.4606666667,42.3774,8.45959999999,8.2858,10.2804666667,7.3254,9.83100000001,31.1596666667,9.1296,34.5893333333,8.37006666667
600.87,10.7540666667,45.5267333333,34.5146,42.3849333333,8.44913333334,8.28953333333,10.286,7.3228,9.80446666665,31.155,9.13273333333,34.6480666667,8.3788
601.21,10.6988,45.5183333333,34.5213333333,42.3595333333,8.4116,8.276,10.2758,7.31766666667,9.75326666666,31.0950666667,9.10233333333,34.6482666666,8.3562
601.54,10.6555333333,45.5558,34.5286,42.3623333333,8.36713333333,8.2498,10.2646666667,7.2706,9.7288,31.0957333333,9.0556,34.6460666667,8.31186666666
601.88,10.716,45.676,34.6690666667,42.4310666667,8.40519999999,8.3036,10.3234666667,7.32573333333,9.7906,31.1776666667,9.1118,34.7524666667,8.3718
602.21,10.7288666667,45.7222,34.757,42.422,8.42153333333,8.34793333333,10.3453333333,7.35786666667,9.82346666667,31.1872,9.11286666667,34.8006,8.43493333333
602.55,10.7630666667,45.7073333333,34.7740666667,42.3665333333,8.44893333333,8.39273333333,10.3864666667,7.38573333333,9.86666666666,31.1800666667,9.16226666667,34.8089333333,8.4674
602.88,10.876,45.856,34.9355333333,42.4766,8.54733333334,8.52673333333,10.5098666667,7.49386666667,9.99819999999,31.2884,9.265,34.9854,8.5916
603.22,10.9410666667,45.9581333333,35.0501333334,42.5788666667,8.62306666666,8.6266,10.593,7.5602,10.0617333333,31.3948,9.32533333333,35.0620666667,8.69586666667
603.56,10.9588666667,45.9854,35.0364666667,42.5342666667,8.68093333333,8.6864,10.6387333333,7.60413333333,10.1201333333,31.4167333333,9.36373333333,35.0917333333,8.76706666667
603.89,10.9506666667,45.9980666667,35.0343333333,42.5100666667,8.70346666667,8.7144,10.6344,7.63473333333,10.1331333333,31.3758,9.37006666667,35.0904,8.7934
604.23,10.9754,46.0575333333,35.0737333333,42.5908,8.72986666667,8.7216,10.6568666667,7.64186666667,10.1573333333,31.4348,9.38886666667,35.1603333333,8.8378
604.56,11.0004,46.1132,35.0982,42.605,8.74333333333,8.75206666667,10.6819333333,7.6628,10.1810666667,31.4572666667,9.4186,35.1878,8.84886666667
604.90,11.0276,46.1570666667,35.1639333333,42.6372666667,8.7564,8.78526666667,10.6779333333,7.67773333333,10.2096666667,31.4606666667,9.41393333334,35.2332666667,8.86506666667
605.23,11.0837333333,46.2724,35.2500666667,42.7090666667,8.81039999999,8.85086666667,10.7129333333,7.72566666667,10.2537333333,31.5041333334,9.46879999999,35.3425333333,8.9258
605.57,11.0626,46.2526666667,35.1940666667,42.6662,8.79246666667,8.84333333333,10.7006,7.71233333333,10.2212,31.4495333333,9.43813333334,35.2942666667,8.92473333333
605.90,11.0696,46.3702,35.2348,42.7488666667,8.7892,8.82346666667,10.6820666667,7.69646666667,10.1951333333,31.469,9.43773333333,35.3746666667,8.89886666667
606.24,11.0706666667,46.4403333333,35.2693333334,42.7991333333,8.7686,8.81146666667,10.6483333333,7.6994,10.1599333333,31.5078666667,9.39666666667,35.4312,8.90486666667
606.58,10.9913333333,46.4152,35.2623333333,42.7896666666,8.68666666667,8.7232,10.5584666667,7.61813333333,10.0706,31.4661333333,9.32213333333,35.4087333333,8.83253333333
606.91,10.9336,46.4315333333,35.2517333333,42.7730666667,8.64299999999,8.66366666667,10.4874,7.56313333333,10.0176,31.4115333333,9.2956,35.4163333333,8.76826666667
607.25,10.9329333333,46.5388666667,35.3224,42.8870666667,8.60073333333,8.65833333333,10.4491333333,7.52346666667,9.97119999999,31.4317333334,9.27766666667,35.5002,8.7412
607.58,10.9244666667,46.5878,35.3248666667,42.8934666667,8.54813333334,8.6378,10.4004666667,7.48473333333,9.93173333334,31.4550666667,9.23686666666,35.5230666667,8.72653333333
607.92,10.897,46.6165333333,35.3402,42.8945333333,8.48426666667,8.6104,10.3502,7.43253333333,9.85759999999,31.4098,9.1746,35.5143333334,8.6994
608.25,10.8372,46.5647333333,35.2968,42.8304,8.426,8.55106666667,10.2651333333,7.37893333333,9.77099999999,31.3765333333,9.09886666667,35.4913333333,8.67806666667
608.59,10.7049333333,46.5158666667,35.1764666667,42.7094,8.31773333333,8.4192,10.1677333333,7.24706666666,9.62413333335,31.3091333333,8.974,35.4220666667,8.56906666667
608.92,10.5792666667,46.3794,35.0396666667,42.5772666667,8.1684,8.29666666667,10.0157333333,7.0976,9.45253333333,31.1853333333,8.81053333333,35.2865333333,8.4396
609.26,10.5148666667,46.3424666667,34.9993333333,42.5186666667,8.0812,8.2268,9.92993333334,7.011,9.37433333333,31.1434666667,8.7124,35.2596,8.3534
609.59,10.419,46.2778666667,34.8959333333,42.4112,7.94906666667,8.134,9.81966666667,6.89273333333,9.26946666667,31.0828,8.58026666667,35.1523333333,8.2624
609.93,10.3218,46.1730666667,34.8548,42.3318,7.85433333334,8.05533333333,9.71493333333,6.76286666667,9.17586666667,30.9462,8.4678,35.0602,8.1698
610.26,10.2555333333,46.1179333333,34.7677333333,42.2476666667,7.7956,7.9584,9.63046666668,6.70206666667,9.08493333335,30.9116,8.37706666667,34.9954,8.09013333334
610.60,10.1758,46.0784,34.7025333333,42.2028666667,7.69733333333,7.87593333333,9.5352,6.59733333333,8.97820000001,30.8541333333,8.24706666667,34.9145333333,8.00053333334
610.93,10.1294,46.0497333333,34.6871333333,42.1859333333,7.66146666667,7.80793333333,9.49173333332,6.5416,8.94026666666,30.8202,8.17293333333,34.8785333334,7.95793333333
611.27,10.1114666667,46.0524,34.6936,42.2285333333,7.66793333333,7.7966,9.50819999999,6.53113333333,8.92906666667,30.8134,8.15986666667,34.9174666667,7.9468
611.60,10.1184,46.0909333333,34.7254,42.2067333333,7.66906666667,7.82053333333,9.52080000001,6.5526,8.93386666666,30.8312666667,8.161,34.9493333333,7.95906666666
