wavelength,Back_SicLuaf,Belly_SicLuaf,Breast_SicLuaf,Crissum_SicLuaf,Crown_SicLuaf,DorTail_SicLuaf,Patch10_SicLuaf,Rump_SicLuaf,Throat_SicLuaf,WingTip_SicLuaf
433.64,8.34306666667,8.09423333334,12.3074333333,10.8180428571,5.80126666667,7.66913333333,10.5731333333,7.92844666666,11.0040666667,8.02746666667
434.00,8.36026666667,8.10813333333,12.3238666667,10.8343333333,5.80913333333,7.664,10.5938666667,7.94542666667,11.0196,8.03083333333
434.35,8.35513333333,8.11083333334,12.3422,10.8534904762,5.80446666667,7.64133333333,10.5891333333,7.93850666666,11.0175333333,8.03696666667
434.71,8.33946666667,8.11640000001,12.3388,10.8364904762,5.80433333333,7.61466666667,10.5848,7.94632000001,11.0188666667,8.02163333333
435.07,8.37666666667,8.14206666667,12.3805333333,10.8945809524,5.8256,7.6304,10.6241,7.98239333334,11.0463333333,8.04246666667
435.42,8.40566666666,8.17053333333,12.4098,10.9486238095,5.85793333333,7.63293333334,10.6491333333,8.01374,11.0887333333,8.04936666667
435.78,8.44559999999,8.24933333333,12.4829666667,11.0135285714,5.8981,7.65953333333,10.6897,8.07372000001,11.1482666667,8.0848
436.13,8.47046666666,8.29133333333,12.5342666667,11.0568285714,5.93606666667,7.6836,10.7264,8.11869333334,11.1781333333,8.11146666667
436.49,8.46653333332,8.31949999999,12.5636666667,11.085952381,5.9323,7.66933333333,10.7206666667,8.13794,11.1782666667,8.11393333333
436.84,8.49606666666,8.33883333333,12.6246666667,11.1179761905,5.96406666667,7.6812,10.7702333333,8.17180666667,11.2212,8.13376666667
437.20,8.51546666667,8.37016666667,12.6644666667,11.1382142857,5.9777,7.69866666667,10.8019,8.19166666667,11.2402666667,8.14346666667
437.56,8.60786666666,8.46346666667,12.7461666667,11.2436904762,6.06193333333,7.78953333333,10.8963666667,8.27103333334,11.331,8.20573333333
437.91,8.63193333333,8.48656666667,12.7760333333,11.2900476191,6.09196666667,7.81833333333,10.9349,8.29542,11.3750666667,8.23593333333
438.27,8.68833333334,8.53936666667,12.8203333333,11.3382571429,6.10866666667,7.85593333333,10.9840666667,8.33952666666,11.4286666667,8.2667
438.62,8.69953333333,8.54873333333,12.8368333333,11.3785571429,6.11453333333,7.87093333334,10.9970333333,8.35620666666,11.4470666667,8.25843333333
438.98,8.69220000001,8.56106666667,12.848,11.3726380952,6.1243,7.88586666667,11.0052666667,8.35602666667,11.4562,8.25403333333
439.33,8.69099999999,8.55293333333,12.8609,11.3691047619,6.11316666667,7.89726666667,11.0121666667,8.34312666666,11.4627333333,8.26053333333
439.69,8.68166666667,8.51446666666,12.8348333333,11.3520238095,6.10306666667,7.88153333333,11.0102333333,8.32535999999,11.4358666667,8.2484
440.04,8.65593333334,8.46943333334,12.8058333333,11.3269,6.05293333333,7.84453333333,10.9839,8.27401333333,11.4126666667,8.226
440.40,8.65346666667,8.44443333334,12.7963,11.3114095238,6.05243333333,7.8438,10.9973,8.26675333333,11.4141333333,8.22943333333
440.75,8.64513333334,8.44766666666,12.7802333333,11.3172380952,6.05266666667,7.8512,11.0014,8.26795333334,11.413,8.2363
441.11,8.65326666667,8.44246666666,12.7849,11.3170619048,6.05056666667,7.8608,11.0121666667,8.27964666667,11.4312666667,8.238
441.47,8.63073333334,8.40843333333,12.7729,11.2882380952,6.03603333333,7.84306666667,10.9878,8.27261333334,11.4207333333,8.23393333333
441.82,8.63373333333,8.42146666667,12.7628,11.2726095238,6.03283333334,7.8454,10.9974666667,8.27072666667,11.4134,8.2495
442.18,8.5968,8.36773333333,12.7359666667,11.2238428572,6.0192,7.83366666667,10.9731333333,8.24814,11.3803333333,8.2387
442.53,8.61406666666,8.35326666666,12.7301333333,11.2143047619,6.03646666667,7.85726666667,11.0010333333,8.24749333333,11.3808,8.2737
442.89,8.61973333333,8.32513333334,12.6990333333,11.1921047619,6.02403333333,7.8488,10.9957,8.23238,11.3688666667,8.27993333333
443.24,8.64486666667,8.31463333333,12.6892666667,11.1819761905,6.04293333333,7.87686666667,11.0221,8.23725333334,11.3678,8.31483333333
443.60,8.65293333333,8.28166666667,12.6840666667,11.1634238095,6.04323333333,7.92033333333,11.0254,8.24239999999,11.3622666667,8.35406666667
443.95,8.68046666667,8.25343333333,12.6698666667,11.1354809524,6.0729,7.9592,11.041,8.25173333334,11.3620666667,8.37083333333
444.31,8.69273333334,8.22543333333,12.6505333333,11.1002142857,6.06396666667,7.9826,11.0368666667,8.23949333333,11.3517333333,8.40156666667
444.66,8.69473333334,8.15610000001,12.6283,11.0352476191,6.04353333333,7.97913333333,11.0277333333,8.21146666667,11.314,8.40566666667
445.02,8.67973333333,8.10543333334,12.576,10.9854761905,6.02766666667,7.969,10.9966333333,8.17723333333,11.2706666667,8.39990000001
445.37,8.68573333334,8.07056666666,12.523,10.9549666667,6.0188,7.9874,10.9880333333,8.16658666667,11.2364,8.40596666666
445.72,8.67526666667,8.0076,12.4737,10.8879380952,6.00353333334,7.98826666667,10.9520333333,8.13835999999,11.1766,8.39803333333
446.08,8.68259999999,7.97893333334,12.4356666667,10.8534904762,5.99666666667,8.00113333333,10.9515666667,8.12125999999,11.1552666667,8.39393333333
446.43,8.6848,7.94723333334,12.4161333333,10.8201619048,5.9939,8.0146,10.9407,8.11144666667,11.1335333333,8.40770000001
446.79,8.68500000001,7.91623333333,12.4006666667,10.7863809524,5.99163333333,8.02633333333,10.9349666667,8.10906666666,11.1011333333,8.41253333334
447.14,8.65493333333,7.85343333333,12.3378333333,10.713647619,5.95713333333,8.00026666667,10.8829,8.06842666667,11.0424666667,8.38683333333
447.50,8.6504,7.81413333333,12.2959,10.6634714286,5.95426666667,7.98726666667,10.8598333333,8.05022000001,11.013,8.37850000001
447.85,8.63973333334,7.77876666667,12.2588,10.6191904762,5.95136666667,7.9844,10.8371666667,8.03888666667,10.9777333333,8.3739
448.21,8.65259999999,7.7512,12.2289333333,10.5811666667,5.9649,8.00466666667,10.8414,8.03784000001,10.9641333334,8.38376666667
448.56,8.70306666667,7.76520000001,12.2383333333,10.5922571429,6.01746666667,8.0608,10.8736,8.08041333333,10.9802,8.43400000001
448.92,8.7292,7.73476666666,12.2314,10.5670809524,6.03673333333,8.09706666667,10.8813666667,8.08068666667,10.9531333333,8.46113333333
449.27,8.74653333334,7.70189999999,12.2184,10.5222761905,6.04686666667,8.10073333333,10.8969666667,8.07788666667,10.9466,8.48306666666
449.62,8.7544,7.66193333333,12.2112666667,10.4999952381,6.05556666667,8.12026666666,10.9018,8.08457333333,10.9513333333,8.49703333333
449.98,8.77006666666,7.63616666666,12.1907,10.4665714286,6.0718,8.13573333333,10.9107666667,8.08659999999,10.9346,8.52813333334
450.33,8.76859999999,7.58453333333,12.1334666667,10.4181666667,6.05463333333,8.12913333333,10.9005666667,8.06575999999,10.9027333333,8.52906666666
450.69,8.78646666667,7.55413333333,12.117,10.3873666667,6.06803333333,8.15226666667,10.9171666667,8.06779999999,10.9032,8.56653333333
451.04,8.83593333333,7.56603333333,12.1416,10.4147904762,6.12853333333,8.22,10.9699,8.11799333333,10.9448666667,8.63146666666
451.40,8.87133333334,7.55033333333,12.1384,10.4062333333,6.14193333333,8.24486666667,10.9867,8.12398666667,10.9542,8.65526666667
451.75,8.87713333334,7.51496666667,12.1154,10.3923190476,6.12846666667,8.25766666667,10.9935,8.10942666667,10.9401333333,8.67596666667
452.10,8.8892,7.50290000001,12.1126333333,10.3873047619,6.12936666667,8.26786666667,10.9861666667,8.10673333334,10.9232666667,8.69186666667
452.46,8.86893333333,7.45403333334,12.065,10.3465380952,6.0998,8.24413333333,10.9571666667,8.07513333334,10.8890666667,8.69049999999
452.81,8.86633333333,7.42256666667,12.0343333333,10.3276666667,6.07463333333,8.23626666667,10.9598,8.06474000001,10.884,8.67869999999
453.17,8.8576,7.4125,12.0200666667,10.3065333333,6.0699,8.2436,10.9532666667,8.04898,10.8605333333,8.68130000001
453.52,8.8774,7.41780000001,12.0155333333,10.308,6.0681,8.25133333333,10.9722333333,8.05054000001,10.8494,8.70353333334
453.87,8.87399999999,7.39910000001,12.0235666667,10.2943047619,6.05983333333,8.25,10.9673,8.04066,10.8386,8.69599999999
454.23,8.89653333333,7.40719999999,12.0238333333,10.2920619047,6.071,8.2572,10.9842,8.05726666667,10.8246666667,8.70553333333
454.58,8.92606666666,7.42903333333,12.0515666667,10.3090285714,6.09613333333,8.28726666667,11.0044666667,8.07361333333,10.8412,8.72860000001
454.93,8.90946666667,7.39946666667,12.0183666667,10.2663714286,6.05283333333,8.24633333333,10.9888333333,8.05341333333,10.8093333333,8.68329999999
455.29,8.90533333333,7.39846666667,12.0375,10.2805333333,6.05623333333,8.23653333333,11.011,8.06280000001,10.8023333333,8.69046666667
455.64,8.92793333334,7.41336666666,12.0623666667,10.2865523809,6.07916666667,8.24293333333,11.0347666667,8.08189333333,10.8119333333,8.71200000001
456.00,8.90613333333,7.39863333333,12.0401333333,10.2712047619,6.0591,8.21346666667,11.024,8.06277333334,10.8070666667,8.69366666666
456.35,8.89886666667,7.4008,12.0451,10.2926666667,6.0491,8.203,11.0359333333,8.05494,10.8181333333,8.67763333333
456.70,8.9016,7.4336,12.0637666667,10.3092047619,6.06563333333,8.22133333333,11.0402,8.06688666666,10.8454666667,8.68876666667
457.06,8.90413333333,7.43199999999,12.0804666667,10.3274190476,6.0549,8.21833333333,11.0457,8.06141333333,10.8645333333,8.6787
457.41,8.89740000001,7.4453,12.0909666667,10.3539857143,6.0596,8.22626666667,11.0477666667,8.06367333334,10.8835333333,8.66883333334
457.76,8.90106666667,7.46963333333,12.0874333333,10.3836952381,6.0555,8.2232,11.0557333333,8.07836666667,10.8839333333,8.66679999999
458.12,8.90313333333,7.48506666667,12.1135666667,10.4259047619,6.05586666667,8.22473333333,11.0664333333,8.08593333334,10.9092666667,8.67366666667
458.47,8.86613333334,7.46473333334,12.0888666667,10.4239714286,6.02213333333,8.18946666667,11.0429333333,8.05688666667,10.9008,8.62023333333
458.82,8.88686666667,7.51053333334,12.1505333333,10.4890285714,6.04443333333,8.2108,11.0783333333,8.09185333333,10.9464,8.65363333333
459.18,8.87946666667,7.52376666667,12.1543,10.4985571429,6.0342,8.18186666667,11.0768333333,8.08240666667,10.9515333333,8.64306666666
459.53,8.87906666667,7.55503333333,12.1927,10.5371095238,6.03196666667,8.1794,11.099,8.09691333333,10.9694666666,8.64053333333
459.88,8.92013333334,7.61936666666,12.2720666667,10.6093666667,6.07133333333,8.21153333333,11.1539333333,8.14340000001,11.0184,8.67836666667
460.24,8.95453333334,7.66716666666,12.3230333333,10.6537047619,6.09556666667,8.2402,11.1885,8.18520666667,11.0664,8.69840000001
460.59,8.98446666667,7.70223333333,12.3868666667,10.7178190476,6.11873333333,8.2468,11.2349333333,8.21891999999,11.1048,8.72186666667
460.94,9.00426666667,7.74273333333,12.4207333333,10.7731857143,6.13363333333,8.2452,11.2683333333,8.25324666666,11.1363333334,8.73696666667
461.29,9.03273333333,7.78770000001,12.4792,10.8436142857,6.1604,8.26026666667,11.3212,8.29070666667,11.1992,8.75946666667
461.65,9.07179999999,7.85350000001,12.5594666667,10.9322857143,6.20483333333,8.2742,11.3785333333,8.33407999999,11.2833333333,8.8026
462.00,9.10506666666,7.91819999999,12.6462,11.0042047619,6.2412,8.2934,11.4413666667,8.38176,11.3660666667,8.83263333333
462.35,9.18573333333,8.0371,12.7729,11.1299047619,6.31453333333,8.33333333333,11.5419666667,8.47781333333,11.4708666667,8.9041
462.71,9.24080000001,8.12516666667,12.8567333333,11.2291666667,6.35436666667,8.36386666667,11.6121,8.53943333334,11.5494,8.95656666666
463.06,9.32340000001,8.26456666666,12.9923,11.3681142857,6.4305,8.447,11.7255666667,8.64434666667,11.6820666667,9.02236666667
463.41,9.38953333333,8.36923333333,13.0945,11.4854190476,6.4772,8.48853333333,11.8098666667,8.72104666667,11.7882666667,9.05176666667
463.76,9.39706666667,8.39323333333,13.1378333333,11.5499714286,6.46703333333,8.47,11.8488,8.74978666667,11.8434,9.02683333333
464.12,9.39146666667,8.45466666666,13.196,11.6142190476,6.46176666667,8.43213333334,11.8757333333,8.75447333333,11.8819333333,9.00596666667
464.47,9.40886666667,8.53170000001,13.2602666667,11.6800333333,6.47396666667,8.4252,11.9217666667,8.80023333334,11.9450666667,9.00073333334
464.82,9.42953333334,8.61269999999,13.3674666667,11.7641333333,6.4982,8.44353333333,11.9606,8.85128666667,12.0201333333,8.9903
465.17,9.48393333335,8.72756666667,13.4683666667,11.8512714286,6.52853333333,8.4562,12.0230666667,8.92973999999,12.0713333333,9.02406666667
465.53,9.51386666666,8.81223333334,13.5673666667,11.9365380952,6.54223333333,8.47633333333,12.0839666667,8.98893333333,12.1256,9.02083333333
465.88,9.53606666667,8.89046666667,13.6510333333,12.0368476191,6.569,8.50246666667,12.1351666667,9.03264666667,12.1738666667,9.01886666667
466.23,9.53406666665,8.94213333334,13.702,12.1111619048,6.54976666667,8.48693333333,12.16,9.05524666666,12.2132666667,8.99689999999
466.58,9.54433333334,8.98770000001,13.7646666667,12.1700095238,6.55356666667,8.47093333333,12.1923,9.07113333333,12.2611333333,8.95863333333
466.94,9.556,9.0455,13.8150666667,12.2479904762,6.56133333333,8.45353333333,12.2257,9.09757333332,12.299,8.94079999999
467.29,9.5678,9.11236666667,13.8814666667,12.3173380952,6.58353333333,8.45106666667,12.2558333333,9.13118,12.3554,8.95023333334
467.64,9.62439999999,9.22999999999,13.9886666667,12.4423809524,6.64866666667,8.50886666667,12.3279,9.22989333335,12.4382,9.00216666666
467.99,9.69206666665,9.33936666666,14.0987333333,12.5590142857,6.71733333333,8.53806666667,12.4236333333,9.33273999999,12.5542666667,9.06240000001
468.35,9.72906666669,9.4344,14.1756,12.6570238095,6.7575,8.56766666667,12.4643666667,9.38402,12.6304,9.08886666666
468.70,9.76059999999,9.51206666666,14.2436333333,12.7349761905,6.77266666667,8.58386666667,12.4968666667,9.40911333333,12.6877333333,9.10819999999
469.05,9.71180000001,9.52543333333,14.2800333333,12.7678857143,6.7479,8.5344,12.4834333333,9.40359999999,12.7173333334,9.04816666666
469.40,9.7236,9.57453333333,14.3175333333,12.834647619,6.75766666667,8.51126666667,12.5034333333,9.43831333333,12.7641333333,9.04923333333
469.75,9.74619999999,9.64320000001,14.3799,12.8884285714,6.7696,8.478,12.5271,9.47266000001,12.8170666667,9.03403333333
470.11,9.77206666667,9.71973333333,14.4528,12.9577238095,6.79123333333,8.4864,12.5879,9.51372666665,12.879,9.06316666667
470.46,9.79273333332,9.80606666666,14.5217,13.0393238095,6.82196666667,8.50826666667,12.6212666667,9.57399333332,12.9332,9.0781
470.81,9.822,9.88060000001,14.614,13.1319714286,6.8424,8.53553333333,12.6621333333,9.61509999999,13.0060666667,9.11576666667
471.16,9.82533333332,9.89806666667,14.6329,13.1775285714,6.8505,8.52,12.6732666667,9.62802666667,13.0412666667,9.11733333334
471.51,9.83013333331,9.92286666667,14.6743,13.2215190476,6.86383333334,8.4942,12.6881333333,9.61479999999,13.0904666667,9.09789999999
471.87,9.85173333333,9.98266666666,14.7467,13.2998857143,6.8739,8.529,12.7069666667,9.64446666667,13.1402666667,9.11496666667
472.22,9.89859999999,10.0522333333,14.8237333333,13.3952,6.92796666667,8.57353333333,12.7792333333,9.69129333333,13.1992666667,9.16199999999
472.57,9.92026666666,10.0860666667,14.8384333333,13.4495619048,6.95496666667,8.57866666667,12.8400666667,9.72873999999,13.2402,9.1736
472.92,10.0016666667,10.1611,14.9065666667,13.5257666667,7.0064,8.65446666667,12.9150666667,9.77889999999,13.3003333333,9.23120000001
473.27,10.0376,10.1923666667,14.96,13.5798904762,7.0464,8.688,12.9612666667,9.80887333334,13.3597333333,9.28089999999
473.62,10.0756,10.1994666667,14.9689333333,13.6037142857,7.05466666667,8.72473333333,12.9834333333,9.83584666667,13.3986666667,9.3111
473.98,10.0723333333,10.1663,14.9588,13.5916333333,7.05983333333,8.7136,12.9585333333,9.82407333333,13.3841333333,9.29203333333
474.33,10.0748,10.1469333333,14.9378,13.5867571429,7.0585,8.71173333333,12.9848333333,9.80352666667,13.3936666667,9.30933333333
474.68,10.0924666667,10.1422333333,14.9483333333,13.5635,7.0839,8.7346,13.0034666667,9.82446000001,13.4104666667,9.33096666667
475.03,10.1156666667,10.1435333333,14.9617,13.5624,7.10086666667,8.7432,13.0205,9.84122666666,13.4098666667,9.34683333334
475.38,10.1146,10.1191,14.9254,13.5226571429,7.06243333334,8.76026666667,13.0159666667,9.82971333334,13.3860666667,9.36200000001
475.73,10.0916,10.0408666667,14.8385,13.4338476191,7.0274,8.7404,12.9993,9.78558666666,13.3168666667,9.32833333334
476.08,10.0686,9.96453333333,14.7838666667,13.3350047619,6.9788,8.70873333333,12.9464333333,9.75334,13.2756,9.29763333333
476.44,10.0207333333,9.888,14.7042666667,13.2417857143,6.94806666667,8.6894,12.8937,9.69869333335,13.1979333333,9.28633333334
476.79,9.98293333333,9.80836666666,14.6118666667,13.1453333333,6.9038,8.64546666667,12.8309333333,9.64380000001,13.1286,9.26673333333
477.14,9.95446666666,9.73033333333,14.5317333333,13.0507380953,6.8604,8.62766666667,12.7813333333,9.59071999999,13.0567333333,9.23406666666
477.49,9.93186666667,9.67150000001,14.4672333333,12.9780571429,6.85976666667,8.63606666667,12.7690333333,9.54663333333,13.0000666667,9.24383333333
477.84,9.90966666667,9.59033333333,14.3797,12.8846428571,6.8242,8.62253333333,12.7226333333,9.49474666668,12.9306666667,9.24109999999
478.19,9.89026666669,9.5071,14.3048666667,12.7843380952,6.82033333333,8.61473333333,12.6810333333,9.45184666666,12.8532666667,9.23063333333
478.54,9.84213333334,9.37466666667,14.1987,12.6750238095,6.7709,8.57793333333,12.6193333333,9.38883999999,12.7694,9.19563333334
478.89,9.808,9.28563333334,14.0999333333,12.5797666667,6.71953333333,8.57333333333,12.5764333333,9.33318,12.6819333333,9.1758
479.24,9.78860000001,9.20543333334,14.0059,12.4769619048,6.71296666667,8.5428,12.5276333333,9.28567333332,12.599,9.17523333333
479.60,9.78533333334,9.12563333334,13.9444,12.4055904762,6.70446666667,8.5616,12.5021333333,9.26294666667,12.5388,9.20783333334
479.95,9.73559999999,8.99506666666,13.8205666667,12.2982619048,6.65883333333,8.53553333333,12.4385333333,9.19123333333,12.4510666667,9.19553333334
480.30,9.74460000001,8.90716666667,13.7700666667,12.2157333333,6.63973333334,8.54513333333,12.4054666667,9.17107333333,12.406,9.21536666666
480.65,9.73646666667,8.81796666666,13.6982,12.1347857143,6.63543333333,8.5828,12.3771666667,9.13461333333,12.3458666667,9.23190000001
481.00,9.72326666667,8.72576666667,13.6016,12.0258571429,6.61623333333,8.601,12.3424,9.08431333333,12.2676,9.2325
481.35,9.70980000001,8.64313333333,13.5098,11.9281380952,6.58286666667,8.6078,12.2951,9.04614666667,12.1927333333,9.22696666667
481.70,9.70420000001,8.55980000001,13.4591,11.8394190476,6.56003333333,8.63586666667,12.2699333333,9.00942,12.1478666667,9.22526666667
482.05,9.6992,8.48223333333,13.4012666667,11.7585,6.5389,8.6452,12.2405666667,8.97767333334,12.1052666667,9.23013333334
482.40,9.69013333335,8.4294,13.3516333333,11.6906523809,6.5129,8.656,12.2238333333,8.9381,12.0604,9.23079999999
482.75,9.69,8.36876666667,13.3194,11.631247619,6.5026,8.66233333333,12.2097333333,8.9099,12.0328666667,9.24243333333
483.10,9.67919999999,8.32163333333,13.2948333333,11.5841380952,6.47556666667,8.6676,12.1995,8.88365333332,12.0011333333,9.23686666666
483.45,9.65006666667,8.26673333333,13.247,11.5312047619,6.4406,8.64306666667,12.1531666667,8.84472666667,11.9525333333,9.21146666666
483.80,9.65806666669,8.25483333334,13.2426,11.5136666667,6.436,8.6528,12.1525,8.84291333335,11.9332,9.21133333334
484.15,9.65479999999,8.23503333333,13.2219,11.4943190476,6.42753333333,8.65313333333,12.145,8.82747333332,11.9168666667,9.20456666667
