wavelength,Back_TanMexm,Belly_TanMexm,Breast_TanMexm,Crissum_TanMexm,Crown_TanMexm,DorTail_TanMexm,Patch10_TanMexm,Patch11_TanMexm,Rump_TanMexm,Throat_TanMexm,WingTip_TanMexm
453.52,4.34693333333,10.8704666667,44.7235333333,12.0324863548,4.26986666667,4.15266666667,7.41186666667,53.3836,47.6134666667,41.6263333333,6.2976
453.87,4.34053333333,10.8682,44.5337333333,12.0261019493,4.27106666667,4.15266666667,7.4132,53.1206,47.4154,41.4563333333,6.3
454.23,4.35726666667,10.9026,44.4138666667,12.0428389863,4.30513333333,4.18046666667,7.45373333333,52.9642,47.2968,41.3538,6.3316
454.58,4.3758,10.9214666667,44.2569333333,12.0554161793,4.32966666667,4.19296666667,7.47666666667,52.7729333333,47.1496666667,41.2167333333,6.3522
454.93,4.36446666667,10.9321,44.1007333333,12.0651454191,4.31613333333,4.19036666667,7.49366666667,52.5619333333,46.9892,41.0614,6.34546666667
455.29,4.38413333333,10.9891,43.9784,12.1030658869,4.35986666667,4.22253333333,7.5364,52.3807333333,46.8642,40.9346,6.38293333333
455.64,4.3944,11.0326666667,43.8704666667,12.133402729,4.36046666667,4.2326,7.56946666667,52.2168,46.7560666667,40.8416,6.38306666667
456.00,4.39586666667,11.0799333333,43.7307333333,12.1607768031,4.3628,4.24076666667,7.60326666666,52.0488,46.6348,40.7284666667,6.38913333333
456.35,4.4124,11.1309333333,43.6182666667,12.1964432749,4.3664,4.24323333333,7.63506666667,51.8960666667,46.551,40.618,6.39493333333
456.70,4.40266666667,11.1844333333,43.5052,12.2309701754,4.3668,4.24336666667,7.65646666667,51.7146666667,46.4416666667,40.5107333333,6.39746666667
457.06,4.38826666667,11.2438333333,43.3827333333,12.2796524366,4.34346666667,4.2349,7.6724,51.5614,46.3262,40.4098666667,6.37346666667
457.41,4.3872,11.3022,43.2742666667,12.3325719298,4.346,4.23703333333,7.70560000001,51.4152666667,46.2142666667,40.3138,6.38913333333
457.76,4.38626666667,11.3790666667,43.2021333333,12.3783988304,4.3328,4.23043333333,7.74793333334,51.3286666667,46.1609333333,40.2497333333,6.37986666667
458.12,4.3726,11.4423333333,43.1068,12.4235148148,4.3112,4.22093333334,7.75553333334,51.1854,46.0752666667,40.1576,6.37013333333
458.47,4.36226666667,11.5200333333,43.0124666667,12.4746116959,4.2888,4.213,7.76739999999,51.0872,46.0117333333,40.0872,6.36706666667
458.82,4.36726666667,11.5845333333,42.9364,12.5216559454,4.28813333333,4.21263333333,7.78719999999,50.9936,45.9568666667,40.0031333333,6.35766666667
459.18,4.36786666667,11.6714333333,42.8983333333,12.5839933723,4.2786,4.20723333333,7.8058,50.9316,45.9333333333,39.9566666667,6.35246666667
459.53,4.36973333333,11.7375666667,42.7893333333,12.6226606238,4.27586666667,4.1974,7.81899999999,50.7856,45.8305333333,39.8383333333,6.34713333333
459.88,4.3638,11.8074,42.7182,12.6676631579,4.27026666667,4.18433333334,7.82719999999,50.6886,45.7658666667,39.7559333333,6.34146666667
460.24,4.35353333333,11.8904333333,42.6444,12.7211044834,4.27266666667,4.18593333333,7.84920000001,50.5868,45.6761333333,39.6831333333,6.3408
460.59,4.361,11.9948666667,42.5623333333,12.7829851852,4.27646666667,4.1939,7.87800000001,50.5218,45.6028666667,39.5954666667,6.34193333333
460.94,4.37086666667,12.0859,42.4855333333,12.8475095516,4.28966666667,4.2014,7.90200000001,50.4293333333,45.5287333333,39.5075333333,6.3578
461.29,4.36406666667,12.1923,42.3774666667,12.9029643275,4.28006666667,4.195,7.89999999999,50.3022,45.439,39.3858,6.3504
461.65,4.36233333333,12.3109333333,42.2722,12.987802924,4.282,4.1965,7.9148,50.1752,45.3553333333,39.2904666667,6.35106666667
462.00,4.37426666667,12.45,42.1680666667,13.0921461988,4.29433333333,4.19446666667,7.9484,50.0650666667,45.2588,39.1758,6.34686666666
462.35,4.3844,12.6027333333,42.0822666667,13.1953054581,4.309,4.2041,7.99306666667,49.9085333333,45.1834,39.0627333334,6.3586
462.71,4.40253333333,12.7864666667,42.0138,13.3255005848,4.33066666666,4.21536666667,8.03799999999,49.7910666667,45.117,39.0009333333,6.3812
463.06,4.4058,12.9465666667,41.8714,13.4396105263,4.3328,4.22426666667,8.07133333334,49.6119333333,44.9811333333,38.8851333333,6.3798
463.41,4.40666666667,13.1249666667,41.8073333333,13.5703536063,4.35346666667,4.23666666667,8.11459999999,49.5246,44.9265333334,38.8148666667,6.39666666667
463.76,4.411,13.297,41.6936666667,13.7028210526,4.351,4.24523333333,8.15453333333,49.3792,44.8362,38.7146666667,6.40366666667
464.12,4.41233333333,13.4742666667,41.6094666667,13.8343477583,4.35046666667,4.24136666667,8.18153333334,49.2500666667,44.7665333333,38.6402,6.40853333333
464.47,4.43006666667,13.6592,41.5519333333,13.9861992203,4.37126666667,4.24333333333,8.24546666666,49.1066666667,44.723,38.5958,6.43473333333
464.82,4.4258,13.8344333333,41.4855333333,14.1190693957,4.3752,4.23903333333,8.29899999999,49.0136666667,44.6670666667,38.5413333333,6.43953333333
465.17,4.4196,14.0111666667,41.4358666667,14.2585586745,4.37406666667,4.2358,8.34413333333,48.9288666667,44.6316666667,38.507,6.426
465.53,4.4422,14.2151333334,41.3683333333,14.4099912281,4.41533333333,4.2615,8.40073333333,48.8108666667,44.5686666666,38.4439333333,6.4412
465.88,4.4322,14.3948,41.2904,14.5217179337,4.4086,4.25566666667,8.42979999999,48.683,44.5204666667,38.3858,6.441
466.23,4.41193333333,14.5329,41.1579333333,14.6178138401,4.39393333333,4.23826666667,8.45393333333,48.5334,44.3772,38.2778666667,6.40446666667
466.58,4.38606666667,14.6633,41.0614,14.7107467836,4.3712,4.21746666667,8.47280000001,48.3927333333,44.2646,38.1666666667,6.39733333333
466.94,4.38613333333,14.8226,40.9753333333,14.8241111111,4.36873333333,4.20343333333,8.50353333334,48.2866666667,44.1984666667,38.0813333333,6.3972
467.29,4.4032,15.0148666667,40.9212666667,14.9620407408,4.36773333333,4.21713333333,8.54446666668,48.1931333333,44.1679333333,38.0354,6.41306666667
467.64,4.4044,15.1666666667,40.8381333333,15.0666461988,4.35833333334,4.20453333333,8.5762,48.0699333333,44.0828666667,37.9447333333,6.39886666667
467.99,4.42306666667,15.3212666667,40.731,15.1875764133,4.36713333333,4.20673333333,8.62513333333,47.9213333333,43.999,37.8386666667,6.40606666667
468.35,4.42613333333,15.4619333333,40.6265333333,15.2839294347,4.3706,4.2252,8.65760000001,47.7828666667,43.9025333333,37.7348,6.39813333333
468.70,4.42746666667,15.6198666667,40.5036666667,15.3806202729,4.36253333333,4.22676666667,8.68073333333,47.5966,43.8022666667,37.6089333333,6.3892
469.05,4.4448,15.7721,40.4056666667,15.5025596491,4.382,4.24753333333,8.73313333333,47.4610666667,43.6982,37.5246,6.4092
469.40,4.4486,15.9034666667,40.3259333333,15.606940156,4.3684,4.24423333333,8.7778,47.3563333333,43.6228,37.4360666667,6.41886666667
469.75,4.46526666667,16.0245333333,40.2374,15.7065130604,4.37813333334,4.26033333333,8.82413333333,47.2473333333,43.5398,37.3600666667,6.43986666667
470.11,4.49,16.1733666667,40.1866,15.8221504873,4.40486666666,4.28696666667,8.87653333333,47.1555333333,43.4840666666,37.3104666667,6.47833333333
470.46,4.4922,16.2962333333,40.0446,15.8997054581,4.40233333333,4.2946,8.90739999999,46.9901333333,43.3712666667,37.192,6.4692
470.81,4.47173333333,16.3868666667,39.9204666667,15.9633076023,4.3858,4.2815,8.91493333333,46.7941333333,43.2480666667,37.0745333333,6.46133333333
471.16,4.42706666667,16.4280333333,39.7678666667,15.9745177388,4.35393333333,4.2384,8.90013333333,46.6221333333,43.0944666667,36.945,6.42106666667
471.51,4.41546666667,16.4921,39.6525333333,16.0222637427,4.3636,4.25003333333,8.92506666667,46.4314,42.9702666667,36.8427333333,6.42366666667
471.87,4.3776,16.5521666667,39.56,16.0275130604,4.33913333333,4.24306666667,8.93360000001,46.2878666667,42.8546666667,36.7456,6.40833333333
472.22,4.36286666667,16.5841666667,39.4248,16.0405097466,4.3182,4.2116,8.92433333333,46.0967333333,42.7058666667,36.6184666667,6.3892
472.57,4.38266666667,16.626,39.3597333333,16.0768892788,4.3458,4.23786666667,8.96433333332,45.9589333333,42.5988666667,36.5466666667,6.40646666667
472.92,4.39106666667,16.6533,39.2856666667,16.0779179337,4.33653333333,4.24603333333,8.98413333334,45.8215333333,42.5243333333,36.4496666667,6.4056
473.27,4.39173333333,16.6334333333,39.1179333333,16.0439362573,4.328,4.2313,8.97593333332,45.5856666667,42.3563333333,36.3001333333,6.3996
473.62,4.3874,16.6138,38.9834666666,16.0086849902,4.32726666667,4.22766666667,8.99553333335,45.3730666667,42.1714666667,36.146,6.39966666667
473.98,4.37546666667,16.5443666667,38.8561333333,15.9617247563,4.3104,4.21686666667,9.00293333333,45.1624666667,42.038,36.0135333333,6.39413333333
474.33,4.38206666667,16.4863333334,38.7434666667,15.9159132554,4.32626666667,4.22393333333,9.01973333334,44.9588,41.9157333333,35.9124666667,6.413
474.68,4.39013333333,16.3943666667,38.6348,15.8443744639,4.3462,4.23673333333,9.04699999999,44.7696666667,41.7774666666,35.7761333333,6.41066666667
475.03,4.4364,16.3251,38.4999333333,15.8018033138,4.38693333333,4.28383333333,9.09220000001,44.5542,41.6395333333,35.6636,6.47153333333
475.38,4.468,16.2331333333,38.3695333334,15.7311021442,4.40093333333,4.30343333333,9.11493333333,44.3395333333,41.4923333333,35.5156,6.49993333333
475.73,4.49313333333,16.1139666667,38.2396666667,15.653625731,4.4368,4.32536666667,9.13966666667,44.1257333333,41.3494666667,35.386,6.5244
476.08,4.50833333333,16.0007,38.1096666667,15.5448502924,4.4558,4.33696666667,9.16386666667,43.9366666667,41.2318666667,35.2755333333,6.54873333333
476.44,4.50126666667,15.8512666667,37.9522666667,15.4306274854,4.44273333333,4.31963333333,9.1632,43.7081333333,41.0777333333,35.1340666667,6.55093333333
476.79,4.4824,15.672,37.7478666667,15.2844144249,4.44326666667,4.30486666667,9.14633333334,43.4432,40.8480666667,34.9691333333,6.53906666667
477.14,4.48646666667,15.5314,37.6574,15.1735409357,4.4418,4.31913333333,9.15513333333,43.2967333333,40.7214,34.8662,6.5396
477.49,4.48366666667,15.3636333333,37.5051333333,15.0416853801,4.4348,4.3255,9.13573333334,43.0858666667,40.5823333333,34.7382666667,6.53126666667
477.84,4.48186666667,15.2159333333,37.3504666667,14.9134163743,4.43293333334,4.3196,9.11986666665,42.8831333333,40.4108,34.5877333333,6.53066666667
478.19,4.4666,15.0182333333,37.1688,14.7592460039,4.42593333333,4.31523333333,9.10559999999,42.6424,40.1954666667,34.3996666667,6.50413333334
478.54,4.46713333333,14.8646,37.0129333333,14.6268805068,4.42646666667,4.3189,9.10953333333,42.4168,40.0311333333,34.2615333333,6.51873333333
478.89,4.4502,14.6640666667,36.8455333334,14.471339961,4.41153333333,4.29213333333,9.09046666667,42.1785333333,39.8253333333,34.0754666667,6.48826666667
479.24,4.42693333333,14.4741333333,36.6690666667,14.304157115,4.3872,4.28,9.07020000001,41.9607333333,39.6255333333,33.9378666667,6.47166666667
479.60,4.4278,14.2772,36.4779333333,14.1537095516,4.3748,4.27063333333,9.06093333333,41.6723333333,39.4097333333,33.7528666667,6.4646
479.95,4.4206,14.0731333333,36.3156,14.0138302144,4.3682,4.27793333334,9.04706666666,41.4235333333,39.1929333333,33.5954,6.45746666667
480.30,4.39313333333,13.8671666667,36.1155333333,13.8287738792,4.34173333333,4.2552,9.01380000001,41.154,38.9993333333,33.4141333333,6.41226666667
480.65,4.39766666667,13.671,35.9629333333,13.6719191033,4.3368,4.2582,9.02413333332,40.9132666667,38.8419333333,33.2898666667,6.41406666667
481.00,4.39706666667,13.4996,35.854,13.5168873294,4.34253333333,4.2545,9.04566666668,40.6967333333,38.7353333333,33.2052,6.41526666667
481.35,4.39346666667,13.3303333333,35.7828,13.384311306,4.34053333333,4.247,9.06886666667,40.5142,38.6454666667,33.1518666667,6.40686666667
481.70,4.39453333333,13.2148333333,35.7524666667,13.2815432749,4.33786666667,4.2516,9.08366666668,40.4111333333,38.6160666667,33.1475333334,6.4
482.05,4.40726666667,13.1564666667,35.7798,13.2289502924,4.34433333333,4.27016666667,9.1158,40.3870666667,38.6488,33.1732666667,6.41806666667
482.40,4.4132,13.0832333333,35.7642,13.1737918129,4.3436,4.2723,9.12826666665,40.3283333333,38.6213333333,33.1584,6.421
482.75,4.4212,13.0470666667,35.7666666666,13.1422272905,4.3506,4.2906,9.15946666666,40.306,38.6124666667,33.164,6.43493333333
483.10,4.42053333333,13.0064,35.7152,13.1034467836,4.35393333333,4.2868,9.16520000001,40.239,38.5626,33.1115333333,6.44113333333
483.45,4.41293333334,12.9824,35.6628666667,13.0693261208,4.34853333333,4.281,9.16586666666,40.1897333333,38.504,33.0605333333,6.441
483.80,4.4084,12.9653666667,35.5964666667,13.0401617934,4.34833333333,4.28236666667,9.17033333333,40.1036,38.4284,32.99,6.44173333333
484.15,4.4142,12.9569333333,35.5344,13.0244001949,4.35666666666,4.29393333333,9.18293333334,40.025,38.3454,32.9183333333,6.4562
484.50,4.4178,12.9592666667,35.4775333333,13.0210865497,4.36373333333,4.3008,9.19306666667,39.9397333333,38.256,32.8417333333,6.46666666667
484.85,4.4184,12.9562,35.3848666667,13.0172980507,4.36253333333,4.30606666667,9.19860000001,39.8264666667,38.1405333333,32.7426,6.4746
485.20,4.4128,12.9699333333,35.2840666667,13.0115089669,4.36026666667,4.30853333333,9.2,39.7023333333,38.0201333333,32.6332,6.47573333333
485.55,4.41646666667,12.9940666667,35.179,13.0173187134,4.36726666667,4.31836666667,9.21986666665,39.5677333333,37.8918,32.5151333333,6.489
485.90,4.41366666667,13.0124333333,35.0392,13.019019883,4.36886666667,4.31426666667,9.23313333333,39.39,37.7274,32.3778,6.48526666667
486.25,4.40753333333,13.0403333333,34.8855333333,13.0254951267,4.3674,4.31186666667,9.24586666667,39.2036666667,37.5615333333,32.2274666667,6.48486666667
486.60,4.40093333333,13.0761333333,34.739,13.0379647173,4.3662,4.30883333333,9.25106666668,38.9985333333,37.4015333333,32.0799333333,6.4838
486.95,4.39406666666,13.127,34.6302666667,13.0662586745,4.3658,4.30746666667,9.27073333333,38.8367333333,37.262,31.96,6.48273333333
487.30,4.4,13.1735666667,34.5250666667,13.0999623782,4.367,4.31166666667,9.28833333334,38.6762666667,37.1414,31.8470666667,6.48273333333
487.65,4.4024,13.2402666667,34.4368,13.1390208577,4.3634,4.31046666667,9.3054,38.5548,37.0513333333,31.7564666667,6.49026666667
488.00,4.39833333333,13.3103333333,34.3588,13.185768616,4.36053333333,4.3062,9.32126666668,38.4392666667,36.9666666667,31.682,6.49013333333
488.35,4.38446666667,13.3899333333,34.2597333333,13.2361465887,4.3502,4.2978,9.32799999999,38.3172,36.8831333333,31.591,6.4852
488.70,4.37626666667,13.5009,34.1826,13.307322807,4.34846666667,4.28926666667,9.35386666668,38.2049333334,36.8122,31.5153333333,6.47353333333
489.05,4.37373333333,13.6386333333,34.1021333333,13.4076413256,4.34846666667,4.28456666667,9.3832,38.1012,36.7358666667,31.4441333334,6.48026666667
489.40,4.36533333333,13.7821,34.0030666667,13.5200319688,4.3396,4.2686,9.40913333333,37.9533333333,36.6286,31.3460666667,6.47566666667
489.75,4.36553333333,13.958,33.9114,13.6465760234,4.3342,4.26533333334,9.43826666666,37.8237333333,36.5349333333,31.249,6.4812
490.10,4.36426666667,14.1512,33.8442666667,13.7849021442,4.3304,4.26593333333,9.47613333333,37.7197333333,36.4578,31.1763333333,6.48326666667
490.45,4.36093333334,14.3491,33.7596,13.9284982456,4.3282,4.26386666667,9.51273333335,37.6006,36.3769333333,31.0914666667,6.48313333333
490.80,4.3636,14.5328333333,33.6752666667,14.0685608187,4.32306666667,4.26776666667,9.53893333334,37.4833333333,36.2991333333,31.0123333333,6.4808
491.15,4.349,14.7313666667,33.6059333333,14.2055461988,4.31773333333,4.25933333333,9.56653333334,37.4094,36.2382,30.9532666667,6.4694
491.50,4.35186666667,14.9164666667,33.5501333333,14.3508703704,4.31653333333,4.2631,9.60506666667,37.3346,36.1861333333,30.8960666667,6.47013333333
491.85,4.35473333333,15.1072666667,33.5044666667,14.4994980507,4.31893333333,4.26346666667,9.63726666667,37.2687333334,36.1415333333,30.8496666667,6.47326666667
492.20,4.36386666667,15.3107333333,33.4753333333,14.6563060429,4.3238,4.26486666667,9.67886666665,37.2296666667,36.1155333333,30.822,6.4754
492.55,4.38,15.5296666667,33.4338666667,14.8233163743,4.33353333333,4.28586666667,9.71233333333,37.1794,36.0634666667,30.7676,6.496
492.90,4.3938,15.7573666667,33.3762,14.9906508772,4.342,4.2923,9.74280000001,37.1082,35.9961333333,30.6834,6.5072
493.25,4.40166666667,16.0140666667,33.3033333333,15.1806220273,4.35106666667,4.3064,9.77566666667,37.0424666667,35.9171333333,30.609,6.51766666667
493.60,4.4006,16.2996333333,33.2047333334,15.3818840156,4.35726666667,4.31386666667,9.8014,36.9372666667,35.8100666667,30.5092,6.53026666667
493.95,4.40926666667,16.6462,33.1012666667,15.6389095517,4.3764,4.32706666667,9.84293333333,36.8140666667,35.6973333333,30.3982,6.544
494.30,4.42666666667,17.039,33.0083333333,15.928437232,4.40046666666,4.33923333333,9.89179999999,36.7167333333,35.603,30.3028,6.55546666667
494.65,4.43233333334,17.473,32.9615333333,16.2616319688,4.41426666667,4.3437,9.9572,36.6500666667,35.5578666667,30.2455333333,6.5676
495.00,4.46166666667,17.9329666667,32.9181333333,16.6187124756,4.43233333333,4.3701,10.0250666667,36.5474,35.5225333333,30.2136,6.60426666667
495.34,4.48046666667,18.4105666667,32.9074,16.9828584795,4.4648,4.38586666667,10.1030666667,36.4948,35.5167333333,30.2074666667,6.61933333333
495.69,4.48646666667,18.8738333333,32.8869333333,17.3482461988,4.4746,4.39276666667,10.1728,36.4524,35.5164,30.1996666667,6.62953333333
496.04,4.4862,19.3387333333,32.8579333333,17.6978471735,4.48373333333,4.39303333333,10.2304666667,36.3736,35.4932666667,30.1804666667,6.6368
496.39,4.46733333333,19.7755666667,32.8136666667,18.0169356725,4.46913333333,4.37013333333,10.2679333333,36.3182,35.4685333333,30.1572666667,6.6224
496.74,4.46073333333,20.2217333333,32.7900666667,18.352974269,4.46606666667,4.372,10.328,36.2686,35.4708666667,30.1502666667,6.60613333333
497.09,4.4546,20.6515666667,32.7494666667,18.6719116959,4.46393333333,4.36363333333,10.3606666667,36.1828666667,35.4263333333,30.0824,6.6032
497.44,4.44406666667,21.0846666667,32.7197333333,19.0035795322,4.452,4.35106666667,10.4047333333,36.1340666667,35.4119333333,30.0606,6.60346666667
497.79,4.4366,21.5163333333,32.6828666667,19.3273345029,4.43606666667,4.34566666667,10.4357333333,36.078,35.3824,30.0444666667,6.598
498.14,4.4166,21.9672,32.6332,19.6658569201,4.41353333333,4.3288,10.4594666667,36.0312,35.3355333334,29.9932,6.58553333333
498.48,4.41413333333,22.4293333333,32.5674,20.0020653021,4.41113333333,4.33276666667,10.4819333333,35.9534666667,35.2741333333,29.9528666667,6.57993333333
498.83,4.41446666667,22.8976666667,32.5385333333,20.3658528265,4.43166666667,4.33703333333,10.5312,35.9021333333,35.2414,29.9042666666,6.58766666667
499.18,4.40566666667,23.4041,32.4966,20.7653432749,4.4318,4.33193333333,10.5554,35.8437333333,35.1918,29.8738666667,6.57953333333
499.53,4.395,23.9247,32.4419333333,21.1456099415,4.42386666667,4.3275,10.5728,35.7469333333,35.1149333333,29.8094666667,6.57413333333
499.88,4.3982,24.4611,32.3796,21.5523557505,4.42373333333,4.3269,10.6084666667,35.6673333333,35.0474,29.7413333333,6.5744
500.23,4.4,25.0130666667,32.335,21.9929196881,4.42873333334,4.3246,10.6474666667,35.5697333334,35.0010666667,29.6954666667,6.5738
500.58,4.39913333333,25.6029666667,32.2710666667,22.4419621832,4.43133333333,4.32713333333,10.6799333333,35.4749333333,34.9304666667,29.6560666666,6.58573333333
500.92,4.39973333333,26.2235333333,32.2188,22.8964840156,4.43573333333,4.33686666667,10.7338666667,35.3899333333,34.8981333333,29.6299333333,6.57973333333
