wavelength,Back_TanXacm,Belly_TanXacm,Breast_TanXacm,Crissum_TanXacm,Crown_TanXacm,DorTail_TanXacm,Patch10_TanXacm,Patch11_TanXacm,Patch12_TanXacm,Rump_TanXacm,Throat_TanXacm,WingTip_TanXacm
707.38,15.9904444444,42.0251111111,18.6015555555,27.603,58.0315555556,13.4933333333,14.8296666667,52.214,7.40777777778,18.0961111111,7.40833333333,13.4859444444
707.70,16.0168888889,41.9882222222,18.606,27.6335,58.0733333333,13.6470555556,14.9471111111,52.1392222222,7.46222222222,18.1405555556,7.52033333333,13.5175
708.03,15.8626666667,41.7991111111,18.4124444444,27.3830555555,57.8874444444,13.4435555556,14.6865555556,51.9426666667,7.08522222222,17.8353333333,7.33044444444,13.3231111111
708.35,15.7737777778,41.8632222222,18.3701111111,27.4956666667,57.9258888889,13.4080555556,14.5827777778,51.9763333333,7.00233333333,17.7201111111,7.27222222222,13.2894444444
708.67,15.8857777778,41.8253333333,18.4393333333,27.4543888889,57.8154444445,13.6275,14.6485555556,51.8964444444,7.10833333333,17.8096666667,7.35444444444,13.3584444444
708.99,15.9484444444,41.9328888889,18.4582222222,27.3889444445,57.7986666667,13.7335,14.6177777778,51.773,7.20611111111,17.744,7.34711111111,13.4017222222
709.31,16.0081111111,42.0608888889,18.4401111111,27.5136111111,57.8781111111,13.7154444444,14.6766666667,51.6636666667,7.30833333333,17.7707777778,7.28944444445,13.5141111111
709.63,15.8963333333,41.9477777778,18.3116666667,27.6046111111,57.7554444444,13.5843888889,14.723,51.3472222222,7.34855555556,17.7238888889,7.18233333333,13.5222222222
709.95,15.9842222222,42.0713333333,18.2534444445,27.7532222222,57.7874444445,13.6052777778,14.8401111111,51.349,7.42799999999,17.7813333333,7.22666666667,13.6288888889
710.27,15.839,41.9598888889,18.1491111111,27.6261666667,57.6803333333,13.4822222222,14.768,51.0457777778,7.33344444444,17.7194444445,7.09355555555,13.5038888889
710.59,15.8191111111,42.054,18.1077777778,27.6073333333,57.8712222222,13.4086111111,14.544,50.9802222222,7.22922222222,17.624,7.05522222222,13.5362777778
710.91,15.7597777778,42.0022222222,17.9471111111,27.5726666667,57.786,13.2515555555,14.4326666667,50.6976666667,7.08922222222,17.5083333333,7.01255555556,13.5858333333
711.24,15.7317777778,42.077,17.9022222222,27.5048888889,57.733,13.1562777778,14.3116666667,50.6174444444,6.96688888889,17.4297777778,6.93133333333,13.5410555556
711.56,15.874,42.3292222222,17.9307777778,27.7035555555,57.9315555556,13.1852777778,14.5118888889,50.5864444444,7.17966666667,17.4815555556,7.02233333333,13.6906666667
711.88,15.8604444444,42.3567777778,17.8178888889,27.6658888889,57.9914444445,13.2073333333,14.4261111111,50.452,7.04755555554,17.4651111111,6.93144444445,13.6598888889
712.20,15.7352222222,42.5686666667,17.7782222222,27.8,58.2348888889,13.1501666667,14.3747777778,50.4036666667,7.08199999999,17.3403333333,6.87677777778,13.5407777778
712.52,15.727,42.6945555556,17.7355555556,27.8255555556,58.3317777778,13.0884444444,14.311,50.4301111111,7.07144444443,17.2582222222,6.79244444444,13.4492222222
712.84,15.6455555555,42.645,17.5902222222,27.8122222222,58.5622222222,12.9498888889,14.1917777778,50.3601111111,6.90111111111,17.1147777778,6.67711111111,13.2697777778
713.16,15.4648888889,42.5672222222,17.4963333333,27.6866111111,58.651,12.8687222222,13.9217777778,50.4103333333,6.66611111111,16.8936666667,6.50644444444,13.1624444444
713.48,15.4041111111,42.6242222222,17.5952222222,27.7743333333,58.7994444444,12.9034444444,13.7643333333,50.4,6.52255555556,16.7351111111,6.412,13.0321666667
713.80,15.4354444444,42.7597777778,17.5688888889,27.7604444444,58.7704444444,12.9426666667,13.8137777778,50.5434444444,6.518,16.6795555556,6.45577777778,13.0431111111
714.12,15.4257777778,42.8132222222,17.5477777778,27.8098888889,58.6052222222,12.9352222222,13.891,50.5136666667,6.57722222222,16.6673333333,6.554,13.0723333333
714.44,15.5311111111,43.0293333333,17.796,27.8709444444,58.7068888889,13.1126111111,14.0571111111,50.6222222222,6.90499999999,16.8624444444,6.79022222222,13.1504444444
714.76,15.6207777778,43.2232222222,17.956,28.0328888889,58.7863333333,13.3054444445,14.1732222222,50.7266666667,7.20044444443,17.0162222222,6.84322222222,13.3604444445
715.08,15.6211111111,43.3875555555,18.0713333333,28.1602777778,58.9553333333,13.4181666667,14.1497777778,50.9161111111,7.19233333334,17.0538888889,7.01244444444,13.4262777778
715.40,15.7783333333,43.5275555556,18.239,28.3707777778,59.131,13.5562222222,14.2871111111,51.0773333334,7.44677777778,17.165,7.28311111111,13.5493333333
715.72,15.9582222222,43.5998888889,18.3325555555,28.5018888889,59.1511111111,13.6073888889,14.4035555556,51.1128888889,7.49377777778,17.3273333333,7.43,13.7762777778
716.04,15.9067777778,43.5665555555,18.3091111111,28.558,59.0676666667,13.5770555556,14.4375555556,50.9993333333,7.48699999999,17.3814444445,7.50555555556,13.7684444445
716.36,16.0216666667,43.7466666667,18.6304444444,28.6695555556,59.0064444444,13.8756666667,14.5533333333,51.0812222222,7.60144444446,17.5497777778,7.73555555556,13.9510555556
716.68,16.2931111111,44.0397777778,18.8157777778,28.9073888889,59.0826666667,14.0854444445,14.7538888889,51.168,7.80177777778,17.7713333334,7.93211111111,14.1823888889
717.00,16.4213333334,44.0733333334,18.8108888889,28.9462222222,59.108,14.1163333333,14.7936666667,51.1117777778,7.98788888889,17.8568888889,7.97699999999,14.3042222222
717.32,16.554,44.1126666667,18.9946666667,29.193,59.1154444444,14.3363888889,14.8847777778,51.0548888889,8.14766666667,17.978,8.13700000001,14.4231111111
717.64,16.5806666667,44.1642222222,19.0811111111,29.2962777778,59.2073333333,14.4984444444,14.9194444444,51.0323333333,8.20466666667,17.9686666667,8.08255555555,14.4607777778
717.96,16.502,43.9985555556,18.9175555556,29.3477777778,59.2653333334,14.4976111111,14.8223333333,51.008,7.96933333333,17.8183333333,7.89044444446,14.5221111111
718.28,16.3171111111,43.9387777778,18.7461111111,29.2893333333,59.2556666667,14.3742777778,14.6112222222,50.7448888889,7.70588888889,17.5717777778,7.73666666667,14.3181666667
718.60,16.3594444445,43.9012222222,18.6842222222,29.3484444444,58.9866666667,14.4376111111,14.659,50.5968888889,7.80533333333,17.6291111111,7.84133333332,14.2846111111
718.92,16.3571111111,43.8964444444,18.7228888889,29.3291666667,58.9554444444,14.5539444444,14.7328888889,50.4275555555,7.89633333335,17.6144444444,7.92944444443,14.3829444444
719.24,16.2194444444,43.7217777778,18.683,29.2268888889,58.8168888889,14.5038888889,14.6564444444,50.4936666667,7.84044444443,17.4451111111,7.91955555556,14.2558333333
719.56,16.1522222222,43.6564444444,18.6462222222,29.1051111111,58.6862222222,14.4183333333,14.6118888889,50.3754444444,7.68288888889,17.3091111111,7.75977777779,14.2686111111
719.88,16.0691111111,43.5805555556,18.3845555555,29.0062777778,58.745,14.2000555556,14.5181111111,50.3898888889,7.69122222222,17.177,7.64677777779,14.2272777778
720.20,16.1118888889,43.4202222222,18.3686666667,28.9543333333,58.698,14.1828888889,14.5435555556,50.3117777778,7.71777777779,17.1803333333,7.78955555557,14.2227777778
720.52,16.0266666666,43.3813333333,18.4327777778,28.8306111111,58.5888888889,14.3220555556,14.6993333333,50.2451111111,7.59766666668,17.1434444444,7.94477777777,14.2722777778
720.84,15.9964444445,43.5196666667,18.519,28.8773333333,58.857,14.3525555556,14.6932222222,50.1935555556,7.66311111111,17.1781111111,7.99388888889,14.4086111111
721.16,15.9384444444,43.2857777778,18.3133333333,28.7122222222,58.6484444444,14.1233888889,14.5541111111,50.0156666666,7.62099999999,17.0725555555,7.84244444444,14.278
721.48,16.0627777778,43.4246666667,18.3556666667,28.7483333333,58.7105555556,14.1082222222,14.6713333333,50.0338888889,7.83355555555,17.1744444444,7.91077777778,14.3197222222
721.79,16.2723333333,43.479,18.5375555556,28.8388333333,58.6395555556,14.213,14.7817777778,50.1094444444,8.0338888889,17.3434444444,8.06100000001,14.5848333333
722.11,16.3575555556,43.4787777778,18.6834444444,28.8419444444,58.8534444444,14.3035,14.8513333333,50.0088888889,8.2978888889,17.5396666667,7.97799999999,14.7837777778
722.43,16.1864444445,43.4411111111,18.59,28.7596666667,58.6933333333,14.2130555555,14.8214444445,49.8,8.21544444444,17.6025555556,7.89288888889,14.6607222222
722.75,16.3907777778,43.7391111111,18.7447777778,28.9297222222,58.959,14.5586666667,14.9443333333,49.7751111111,8.34322222222,17.9077777778,8.05133333334,14.9347222222
723.07,16.6203333333,43.8157777778,18.9674444444,29.2829444444,59.1843333333,14.9431666667,15.1545555555,49.7126666667,8.80266666667,18.2673333333,8.41888888888,15.2591666667
723.39,16.6961111111,43.7927777778,19.0966666667,29.3809444444,59.0051111111,15.1505,15.2635555556,49.5358888889,8.8658888889,18.4378888889,8.56322222221,15.4065555556
723.71,16.7114444444,43.9603333333,19.1705555556,29.5228888889,58.9503333333,15.3318888889,15.4065555556,49.554,9.08966666666,18.4525555555,8.51777777778,15.5783333333
724.03,16.767,44.146,19.0954444445,29.6195555555,59.0636666667,15.3055,15.2953333334,49.462,9.12133333333,18.5521111111,8.47666666666,15.5751666667
724.35,16.8104444444,44.1316666667,19.1168888889,29.7141111111,59.0535555555,15.213,15.3478888889,49.4396666666,9.24555555556,18.5586666667,8.46255555557,15.6047222222
724.67,16.9476666667,44.5038888889,19.496,30.0596666667,59.4113333333,15.4845,15.5941111111,49.6348888889,9.36177777778,18.7294444444,8.86811111111,15.8362222222
724.98,17.127,44.5957777778,19.8155555556,30.4054444444,59.4444444444,15.9027222222,15.8137777778,49.6338888889,9.53977777779,18.8737777778,9.16433333334,15.9661666667
725.30,17.0901111111,44.6581111111,19.822,30.4917222222,59.7248888889,15.9235555555,15.822,49.596,9.51133333335,18.9227777778,9.13399999999,15.8581666667
725.62,16.9571111111,44.6502222222,19.7811111111,30.4844444444,59.6566666667,15.9552777778,15.6942222222,49.5723333333,9.36977777779,18.8147777778,9.01533333333,15.7797777778
725.94,17.0605555555,44.5812222222,19.7887777778,30.5820555555,59.656,15.8791666667,15.4948888889,49.5768888889,9.22522222222,18.7057777778,8.85255555554,15.7531111111
726.26,16.8166666667,44.3828888889,19.6063333333,30.242,59.4441111111,15.539,15.2331111111,49.2667777778,8.8761111111,18.3558888889,8.47933333334,15.5873888889
726.58,16.6537777778,44.4725555556,19.6002222222,30.0428888889,59.3438888889,15.3956666667,15.0471111111,49.1873333333,8.70777777777,18.2222222222,8.31655555554,15.5128888889
726.90,16.5907777778,44.5306666667,19.5555555555,30.0288888889,59.4354444445,15.4111111111,14.9954444444,49.2635555556,8.58011111111,18.1112222222,8.10811111112,15.4982777778
727.21,16.4611111111,44.4482222222,19.3677777778,29.8287222222,59.5698888889,15.2624444444,14.7238888889,49.0441111111,8.15511111112,17.9272222222,7.94388888889,15.0988333333
727.53,16.4108888889,44.28,19.2885555556,29.8498888889,59.5814444444,15.2356666667,14.7215555556,49.028,8.10899999999,17.8191111111,7.98922222223,15.1310555555
727.85,16.3202222222,44.2231111111,19.084,29.7427777778,59.5203333333,15.1902222222,14.5184444444,48.971,7.854,17.7015555555,7.84966666667,14.906
728.17,16.2055555555,44.09,18.9868888889,29.5926111111,59.4075555556,15.1008333333,14.4478888889,48.6528888889,7.74288888888,17.7518888889,7.70777777778,14.8076666667
728.49,15.9168888889,43.9664444444,18.7397777778,29.2855555555,59.278,14.7475,14.297,48.5222222222,7.4918888889,17.5014444444,7.40511111111,14.5730555556
728.80,15.7247777778,43.7234444444,18.5273333333,28.9996111111,58.9803333333,14.4975555556,14.0882222222,48.3004444444,7.28977777777,17.1811111111,7.34166666667,14.455
729.12,15.8412222222,43.9345555555,18.5678888889,29.2332222222,59.1415555556,14.4821666667,14.2267777778,48.3093333333,7.268,17.1512222222,7.38833333333,14.5598888889
729.44,16.0448888889,44.1418888889,18.6683333333,29.2182222222,59.5051111111,14.6420555556,14.4888888889,48.4435555556,7.45855555557,17.3264444444,7.64822222222,14.7646111111
729.76,15.973,44.0713333333,18.5588888889,29.2997222222,59.4606666667,14.6268888889,14.53,48.4095555556,7.55166666668,17.4003333333,7.76822222222,14.6762222222
730.08,16.1286666667,44.199,18.5518888889,29.5046666667,59.6866666667,14.6477222222,14.723,48.6152222222,7.6208888889,17.4293333333,7.90777777778,14.7752777778
730.39,16.2474444445,44.2288888889,18.5887777778,29.5573333333,59.5763333334,14.6407222222,14.8511111111,48.5211111111,7.7031111111,17.5468888889,8.026,14.7392222222
730.71,16.1237777778,44.0097777778,18.4461111111,29.5313888889,59.4563333334,14.5937777778,14.8927777778,48.4492222222,7.813,17.5595555556,8.04511111111,14.7309444444
731.03,16.0562222222,44.1146666667,18.5243333333,29.5478888889,59.405,14.5803333333,14.8602222222,48.5396666667,7.80722222222,17.5381111111,7.90266666667,14.721
731.35,16.1758888889,44.2812222222,18.7568888889,29.6333333333,59.6313333333,14.7765,15.0604444444,48.6392222222,8.02877777779,17.7436666666,8.15366666667,15.0173888889
731.67,16.3218888889,44.3997777778,18.8407777778,29.7139444444,59.8263333333,14.9528333333,15.0668888889,48.9085555556,8.21944444446,17.826,8.21644444443,15.0756111111
731.98,16.4132222222,44.4402222222,18.9228888889,29.8021666667,59.9876666667,15.1,15.0135555556,48.8366666667,8.2728888889,17.9206666667,8.32500000001,15.1957777778
732.30,16.6394444444,44.8018888889,19.1035555555,30.1915555555,60.3652222222,15.4074444445,15.2973333333,49.1221111111,8.54044444445,18.2245555556,8.524,15.422
732.62,16.5323333333,44.6408888889,18.9038888889,29.9916111111,60.0797777778,15.3397777778,15.233,48.896,8.41944444444,18.1761111111,8.51555555554,15.2322777778
732.94,16.5587777778,44.7664444444,18.9988888889,30.2093333333,60.0556666667,15.3247777778,15.2164444445,48.951,8.61133333335,18.177,8.40599999999,15.3018888889
733.25,16.6946666667,44.9655555555,19.182,30.323,60.3453333333,15.6801111111,15.2888888889,48.9105555556,8.80199999999,18.1896666666,8.51,15.4840555555
733.57,16.596,44.9266666667,19.263,30.1647222222,60.3528888889,15.8326666667,15.1974444444,48.69,8.85777777778,18.1088888889,8.595,15.4703333333
733.89,16.4362222222,44.9096666667,19.2372222222,30.0063333333,60.4237777778,15.7573333333,14.9458888889,48.4803333333,8.80299999999,17.8837777778,8.41766666667,15.4420555555
734.21,16.5946666667,45.2166666667,19.4041111111,30.1463888889,60.5238888889,15.9632777778,14.9945555555,48.6036666667,8.93644444446,17.9823333333,8.6101111111,15.7557222222
734.52,16.6141111111,45.2545555555,19.3972222222,30.0686111111,60.4787777778,15.8925555556,15.0864444444,48.4428888889,9.07666666667,17.9588888889,8.71877777777,15.6755
734.84,16.5285555556,45.2044444444,19.2281111111,29.9935,60.4435555555,15.7986111111,15.0157777778,48.3573333333,9.05755555555,17.7898888889,8.55344444446,15.5440555556
735.16,16.378,45.1233333334,19.0138888889,29.9367222222,60.3006666667,15.6391666667,14.8504444444,48.0782222222,8.7171111111,17.5616666667,8.38988888889,15.5380555556
735.48,16.3252222222,45.2254444445,18.9521111111,29.9907777778,60.3431111111,15.5876111111,14.8555555555,48.1666666667,8.67622222221,17.5273333333,8.40222222223,15.5070555556
735.79,16.2204444444,45.0133333333,18.835,29.9256111111,60.0561111111,15.3671666667,14.6781111111,47.9216666667,8.4811111111,17.4357777778,8.30711111111,15.4186666667
736.11,16.3603333333,45.1211111111,19.131,30.0943333333,60.3587777778,15.486,14.7251111111,48.0214444444,8.73288888889,17.538,8.37944444446,15.7098888889
736.43,16.1555555556,44.8283333333,18.9683333333,29.9442222222,60.1792222222,15.2937222222,14.5006666667,47.5493333333,8.35311111111,17.5022222222,8.23011111111,15.5825
736.74,16.1946666667,44.7388888889,18.879,29.9887777778,59.9465555556,14.9276666667,14.4546666667,47.6556666667,8.18755555556,17.4755555556,8.03933333335,15.3742777778
737.06,16.1738888889,44.5641111111,18.57,30.0555555556,59.7245555556,14.72,14.2906666666,47.5446666666,7.97,17.3233333333,7.81266666667,15.2201111111
737.38,16.1103333333,44.5541111111,18.5923333333,30.1467222222,59.6112222222,14.6442222222,14.3157777778,47.4735555555,8.11322222222,17.3704444445,8.00122222221,15.3133333333
737.69,16.2531111111,44.808,18.815,30.4833888889,59.7368888889,14.6926111111,14.4313333333,47.5737777778,8.22222222222,17.3995555556,8.00722222223,15.4711666667
738.01,16.5303333333,44.9507777778,18.8542222222,30.7673333333,59.875,14.8996666667,14.5374444444,47.5374444444,8.27033333335,17.5901111111,8.09422222221,15.7083888889
738.33,16.6946666666,45.0993333333,18.8474444444,31.0306666667,59.8857777778,15.0791666667,14.5548888889,47.5794444444,8.36455555556,17.657,8.18200000001,15.7831111111
738.64,16.918,45.4361111111,19.0625555555,31.3164444444,60.1482222222,15.1987777778,14.6045555556,47.8711111111,8.75999999999,17.8962222222,8.33022222223,15.8625
738.96,17.1298888889,45.5226666667,19.1997777778,31.346,60.1951111111,15.1738888889,14.5683333333,47.7567777778,9.05188888888,18.024,8.33244444443,15.9733333333
739.28,17.33,45.6981111111,19.3308888889,31.3357222222,60.4171111111,15.5418333333,14.8468888889,47.6751111111,9.481,18.1087777778,8.47799999999,16.0672222222
739.59,17.1452222222,45.4131111111,18.9293333333,31.1373888889,60.2894444444,15.216,14.5893333333,47.4986666667,9.21355555557,17.873,8.20344444443,15.6969444444
739.91,17.2551111111,45.4756666667,18.7924444444,31.1593333333,60.1467777778,15.3132777778,14.6842222222,47.6998888889,9.20700000001,17.7104444444,8.41377777777,15.7695
740.23,17.3066666667,45.6864444444,19.0178888889,31.3423888889,60.2262222222,15.4397777778,14.8726666667,47.7027777778,9.40377777777,17.8696666667,8.66555555557,16.0552222222
740.54,17.3204444444,45.6955555556,19.1102222222,31.2933888889,60.5067777778,15.5218333333,15.0168888889,47.7802222222,9.54077777779,18.0356666667,8.71411111112,16.1695
740.86,17.5894444444,45.7242222222,19.2007777778,31.4464444444,60.6793333333,15.8568333333,15.2576666667,48.123,9.70922222223,18.0727777778,8.81422222223,16.1977777778
741.18,17.4556666667,45.437,19.0066666667,31.1255,60.5707777778,15.8799444445,15.07,47.7552222222,9.79688888889,17.9774444445,8.83600000001,16.0449444444
741.49,17.3186666667,45.4473333333,19.1128888889,31.1281666667,60.5222222222,15.9964444444,15.0402222222,47.7752222222,9.91122222222,17.9514444445,8.8818888889,16.0930555556
741.81,17.2318888889,45.3682222222,19.1393333333,30.9798333333,60.6398888889,15.9035,14.9677777778,47.7356666667,9.94211111111,17.9123333333,8.78466666665,15.9418888889
742.12,17.0418888889,45.057,18.963,30.7238888889,60.5323333333,15.9231666667,15.0434444444,47.3487777778,9.84277777778,17.6333333333,8.65944444444,15.7248888889
742.44,16.8756666667,44.9391111111,18.7491111111,30.6558333333,60.5435555556,15.7916111111,15.0115555556,47.2178888889,9.4911111111,17.4192222222,8.56366666668,15.5599444445
742.76,16.934,45.2727777778,18.8306666667,30.8633333333,60.7166666666,15.8077222222,14.864,47.51,9.22866666668,17.3935555555,8.58022222223,15.6297222222
743.07,17.2421111111,45.5103333333,19.3171111111,31.0116666667,60.8375555555,16.1961111111,15.2382222222,47.7852222222,9.47722222221,17.7574444444,9.06177777779,16.0140555556
743.39,17.1962222222,45.7162222222,19.6358888889,31.0966111111,60.9924444444,16.379,15.377,47.7557777778,9.61977777779,17.9122222222,9.09477777777,15.9642222222
743.70,17.0963333333,45.6088888889,19.6022222222,30.9698888889,60.9683333333,16.5506111111,15.2597777778,47.6003333333,9.62133333332,17.7466666667,9.11855555557,15.9103888889
744.02,17.193,45.873,19.8576666667,31.1271111111,60.8344444444,16.5473888889,15.3616666667,47.5817777778,9.67488888888,17.7301111111,9.27655555555,16.0944444445
744.34,17.2045555556,46.1026666667,19.8501111111,30.9933333333,61.0505555555,16.4315,15.2604444444,47.6137777778,9.4491111111,17.8194444444,9.22844444445,16.104
744.65,17.5584444444,46.4131111111,20.1348888889,31.0392222222,61.0748888889,16.688,15.6715555555,47.9732222222,9.53655555554,18.1984444444,9.5081111111,16.3533333333
744.97,17.7232222222,46.609,20.3337777778,31.1368888889,61.349,16.7932222222,15.8651111111,48.1637777778,9.75077777777,18.5254444444,9.67411111111,16.554
745.28,17.7966666667,46.5095555555,20.4388888889,31.0441666667,60.9762222222,16.9012222222,15.9176666667,47.8918888889,9.61844444444,18.4785555556,9.86655555557,16.7363333333
745.60,17.9443333333,46.619,20.6835555556,31.1092777778,60.9936666667,17.0587222222,16.1456666667,47.9608888889,9.70566666667,18.627,10.0127777778,17.0592777778
745.91,18.0282222222,47.0178888889,20.9112222222,31.3026666667,61.1823333333,17.4233333333,16.4332222222,48.2585555556,9.90822222223,18.7966666667,10.0216666667,17.2285555556
746.23,17.869,46.5854444444,20.7405555556,31.1596666667,61.0232222222,17.2304444444,16.323,48.1454444444,9.86133333333,18.7097777778,9.756,17.1598888889
746.55,17.7664444445,46.9253333333,20.6101111111,31.3233888889,61.0936666667,17.3705555556,16.2258888889,48.061,9.93455555555,18.5772222222,9.73455555557,17.1137222222
746.86,17.761,46.7098888889,20.5271111111,31.1598888889,61.0927777778,17.1823888889,16.071,47.9698888889,9.81811111112,18.4418888889,9.78488888887,16.9378888889
747.18,17.7917777778,46.8154444445,20.4696666667,31.3588333333,61.3181111111,17.2337777778,16.0811111111,48.1758888889,9.63633333334,18.3743333333,9.72633333334,16.748
747.49,17.6134444444,46.3953333333,20.1311111111,31.2727222222,61.1402222222,17.1361111111,15.8521111111,47.9503333333,9.33922222223,18.3013333333,9.364,16.5315555556
747.81,17.4673333334,46.2016666666,20.0977777778,31.4865,61.0692222222,17.2615,15.8166666667,47.833,9.38844444446,18.3302222222,9.36800000002,16.5575
748.12,17.0791111111,45.8841111111,19.7867777778,31.4760555556,60.9855555556,16.8785,15.462,47.476,9.15911111112,17.8788888889,8.94555555558,16.2043333333
748.44,16.9613333334,45.6853333333,19.7617777778,31.2431666667,60.7923333333,16.7422777778,15.2953333333,47.0512222222,8.85411111112,17.6196666667,8.79966666666,15.9643333333
748.75,16.9165555555,46.0181111111,19.728,31.2917777778,61.2182222222,16.741,15.4392222222,47.2218888889,8.95466666665,17.6403333333,8.62544444444,15.9596111111
749.07,16.793,45.9146666667,19.5762222222,31.2366666667,61.1907777778,16.4712777778,15.2402222222,47.0513333333,8.81055555556,17.5157777778,8.57277777779,15.7067222222
749.38,16.7128888889,45.5452222222,19.3597777778,30.9823333333,60.9555555556,16.0267777778,14.8494444445,46.8171111111,8.7651111111,17.2274444445,8.46133333332,15.4801111111
749.70,16.8515555555,45.6472222222,19.5097777778,31.084,60.9635555556,16.1633888889,14.9467777778,46.7964444445,8.83966666668,17.3018888889,8.76166666665,15.3236111111
750.01,16.8621111111,45.4426666667,19.3718888889,30.9201666667,60.8885555556,16.0311666667,14.856,46.6581111111,8.70744444446,17.2804444445,8.59444444443,15.3950555555
750.33,17.03,45.7393333333,19.4803333333,31.166,60.9612222222,16.3464444444,15.0913333333,46.9171111111,9.06433333334,17.5264444444,8.52177777779,15.7088888889
750.64,17.2105555556,45.7714444444,19.4715555556,30.9616666667,60.8876666666,16.3309444444,15.008,46.8884444444,9.18422222222,17.6876666667,8.67822222222,15.9205
750.96,17.75,46.5168888889,19.9914444444,31.3991111111,61.3802222222,16.9107777778,15.5791111111,47.4642222222,9.83911111111,18.0758888889,9.32477777779,16.3427222222
751.27,17.7922222222,46.6665555556,20.0774444444,31.5919444445,61.4894444445,16.9919444444,15.6634444444,47.5057777778,10.0106666667,18.0277777778,9.38344444444,16.5138333333
751.59,17.9648888889,46.7757777778,20.2437777778,31.5730555556,61.5265555555,17.1373333333,15.8432222222,47.4728888889,10.2988888889,18.3235555555,9.64844444444,16.6757222222
751.90,17.8637777778,46.8487777778,19.9961111111,31.6168333333,61.5828888889,17.1152777778,15.8187777778,47.6062222222,10.2944444444,18.3006666666,9.6501111111,16.7297222222
752.22,17.6771111111,46.5706666667,20.0051111111,31.687,61.5322222222,17.1181111111,15.6355555555,47.7202222222,10.2032222222,18.428,9.637,16.8129444445
752.53,17.7644444445,46.633,19.9262222222,31.6587222222,61.4918888889,17.3349444444,15.587,47.7945555555,10.2597777778,18.511,9.77122222222,16.9522222222
752.85,17.9817777778,46.7258888889,20.0307777778,31.7015,61.4265555556,17.5697222222,15.8597777778,47.7994444444,10.2441111111,18.8477777778,9.94800000001,17.1094444444
753.16,18.0843333333,46.7835555555,20.1404444444,31.7813888889,61.5745555556,17.6102777778,16.06,47.6368888889,10.2127777778,18.874,9.89244444444,17.3471666667
753.47,17.9955555556,46.9043333333,20.3393333334,31.6236666667,61.5176666667,17.5157777778,15.8941111111,47.5882222222,10.1408888889,18.6285555556,9.72366666667,17.2756666667
753.79,17.9452222222,46.6973333333,20.2121111111,31.4182777778,61.445,17.5379444445,15.7745555555,47.19,9.88033333334,18.45,9.59988888889,17.2627777778
754.10,17.807,46.6266666666,20.1674444444,31.377,61.1653333333,17.6628888889,15.8045555555,46.9178888889,9.92844444446,18.4576666667,9.44011111111,17.2307777778
754.42,17.461,46.1928888889,19.9356666667,31.0619444445,60.7372222222,17.3862777778,15.4936666667,46.4756666667,9.63566666666,17.9654444445,9.06344444445,16.9127222222
754.73,17.4841111111,46.1046666667,19.7022222222,30.7147777778,60.4143333333,17.2346111111,15.2476666667,46.0608888889,9.54500000001,17.8288888889,8.95233333332,16.5436666667
755.05,17.4082222222,46.1396666667,19.6334444444,30.7782222222,60.5781111111,17.0896111111,14.9731111111,46.0862222222,9.22999999999,17.6608888889,8.74244444444,16.421
755.36,17.2952222222,46.0431111111,19.5011111111,30.7616666667,60.5237777778,17.0463888889,14.6883333333,45.9654444445,9.20033333333,17.4503333333,8.62955555557,16.2661666667
755.67,17.4527777778,45.958,19.4104444445,30.6868333333,60.2028888889,16.8750555555,14.6444444444,45.5417777778,9.22566666667,17.2535555556,8.73422222223,16.1183333333
755.99,17.1057777778,45.9957777778,19.3533333333,30.6716111111,60.0451111111,16.5567777778,14.3921111111,45.4278888889,9.16477777778,17.0972222222,8.43555555557,15.9233888889
756.30,16.8693333333,45.7904444444,19.2131111111,30.783,59.8287777778,16.4963333333,13.9837777778,45.209,9.16444444445,16.8837777778,8.308,15.7319444444
756.62,16.4815555555,45.6542222222,18.8166666667,30.4158333333,59.4787777778,16.2858888889,13.5121111111,45.1565555555,8.92977777778,16.5955555555,8.038,15.4625
756.93,16.5568888889,45.6758888889,18.8067777778,30.6919444445,59.7284444445,16.5456666667,13.6443333333,45.4566666667,8.97355555554,16.8162222222,8.28533333332,15.5286111111
757.24,16.5492222222,45.7251111111,18.8842222222,30.7991666667,59.8964444444,16.4088333333,13.5404444445,45.7755555555,8.9651111111,16.9225555556,8.22411111112,15.4033888889
757.56,16.2895555555,45.7192222222,18.7246666666,30.8033333333,60.0884444444,15.8127777778,13.4532222222,45.9155555556,8.68900000001,16.7282222222,7.92366666666,15.1432222222
757.87,15.8367777778,45.6024444444,18.4658888889,30.5496666667,60.1172222222,15.3078888889,12.9454444444,45.8718888889,8.27211111111,16.548,7.41966666667,14.7423333333
758.18,15.5935555556,45.6555555556,18.3762222222,30.843,60.2155555556,15.3575555556,12.7567777778,46.0271111111,8.02111111111,16.5132222222,7.21455555556,14.7945555556
758.50,15.3786666667,45.5632222222,18.181,30.7678333333,59.9971111111,15.3597777778,12.6227777778,45.8486666667,8.01288888888,16.2176666666,6.89233333333,14.5810555556
758.81,15.571,45.5671111111,18.5753333333,30.8827222222,59.8817777778,15.4668888889,12.9207777778,45.9921111111,8.096,16.4312222222,7.11477777778,14.6172777778
759.13,15.6367777778,45.7045555556,18.7666666667,31.0288333333,60.1206666667,15.6366111111,13.0367777778,46.3382222222,7.96100000001,16.6113333333,7.202,14.6105
