wavelength,Back_HapUnif,Belly_HapUnif,Breast_HapUnif,Crissum_HapUnif,Crown_HapUnif,DorTail_HapUnif,Patch10_HapUnif,Rump_HapUnif,Throat_HapUnif,WingTip_HapUnif
737.69,13.5377333333,35.8847333333,27.4792,29.8402666667,12.5258666667,14.5061333333,20.0663333333,14.9840333333,25.2894,16.1492
738.01,13.5702,35.8661,27.6036,29.8506,12.3269333333,14.3913666667,20.2549333333,14.8854333333,25.0630666667,15.9304
738.33,13.5726,35.9283333333,27.7371333333,29.6951333333,12.3864666667,14.2995333333,20.3549333333,15.0661333334,25.0044666667,15.7184666667
738.64,13.4970666667,35.9827,27.7326666667,29.6308,12.3063333333,14.1368,20.3382,14.9414333333,25.0832,15.7048666667
738.96,13.7753333333,36.2312333333,28.1065333333,29.7970666667,12.8395333333,14.7098333333,20.765,15.6300333333,25.4026,16.2336666667
739.28,13.3098,36.1257,27.9004,29.4328666667,12.4426666667,14.4088333333,20.3981333333,15.3346666667,25.1868,15.9031333333
739.59,13.1368,36.2139,27.7286,29.3428666667,12.242,14.3277,20.2602666667,15.0975666667,25.1322,15.853
739.91,12.4496,35.5385333333,27.3598666667,28.7160666667,11.4880666667,13.6757666667,19.7555333333,14.5233666666,24.6386666667,15.3612
740.23,12.4793333333,35.6005,27.3982,28.5489333333,11.3695333333,13.7685666667,19.6326,14.4512666667,24.5506,15.346
740.54,12.373,35.5036666667,27.4696,28.5954666667,11.2692,13.8203666667,19.542,14.4895333333,24.586,15.4248
740.86,12.1104666667,35.1229333333,27.6688,28.4839333333,10.9214,13.6221,19.2517333333,14.4235333333,24.5674,15.3656666667
741.18,11.9652666667,35.0496333333,27.5812666667,28.3228666667,10.9078666667,13.4661666667,19.0432666667,14.2398,24.3445333333,15.5547333333
741.49,11.5264,34.7174333333,27.2925333333,27.8648666667,10.5878666667,13.3417666667,18.5764,13.8745666667,24.1184666667,15.3149333334
741.81,11.6293333333,34.8969333333,27.3912,28.1471333334,10.6614666667,13.5809333333,18.7112666667,14.0349666667,24.2469333333,15.5899333334
742.12,11.5486666667,35.0181,27.3764,28.0051333333,10.5837333333,13.7025666667,18.5455333333,13.9085333333,24.2533333333,15.5352
742.44,11.3434,35.2461,27.3131333334,27.8795333334,10.1631333333,13.5259,18.1643333333,13.3616,24.3179333333,15.3528666667
742.76,11.3552666667,35.3474666667,27.3359333333,27.7982666667,10.1966666667,13.2552666667,18.0279333333,13.1954,24.1452666667,15.1912
743.07,11.4562666667,35.383,27.6445333333,27.8565333333,10.3845333333,13.2818666667,18.2258666667,13.3378333333,24.3022,15.4102
743.39,12.1616666667,35.7895,28.1641333333,28.3726,11.1926,14.0097,18.7408666667,13.8466666667,24.7464,16.0929333333
743.70,12.4296,36.3002666667,28.5774,28.9062666667,11.7144666667,14.4865,19.492,14.4880666667,25.3917333333,16.3761333333
744.02,12.7054666667,36.7267666667,28.8766,29.2982666667,11.9821333333,14.7861333333,19.9046666667,14.7614333333,25.6602,16.6635333334
744.34,12.8284666667,37.0490666667,29.1627333333,29.6018666667,12.3016666667,14.8557666667,20.2478,14.9498333333,25.9611333333,16.8014666667
744.65,12.6330666667,36.9882333333,29.3620666667,29.5795333333,11.9839333333,14.8585,20.2846,14.8920333333,26.1294666667,16.47
744.97,12.9486666667,37.1755666667,29.6138,30.0663333333,12.283,15.0088333333,20.6042,15.2885,26.3950666667,16.6359333333
745.28,12.0696666667,36.4483666667,28.9822666666,29.4350666667,11.4932,14.159,19.7362666667,14.3397,25.7026666667,15.8377333333
745.60,11.7702666666,36.1584,28.9140666667,29.3154666667,11.2372666667,13.7792333333,19.4964666667,14.1922333333,25.6005333333,15.4623333333
745.91,11.7859333333,36.0753,29.0756666667,29.5064,11.2557333333,13.7060666667,19.6189333333,14.3373,25.55,15.6164
746.23,11.7997333333,36.1561666667,29.3844666667,29.6672666667,11.2874,14.0020333333,19.694,14.3745666667,25.6819333333,15.8815333333
746.55,11.606,35.7980333333,29.2576,29.6362666667,11.0346666667,13.8615333333,19.3554666667,14.2533666667,25.5306666667,15.6485333333
746.86,10.9836666667,35.6795,29.1210666667,29.3848666667,10.3616666667,13.4398333333,18.8708666667,13.8589666667,25.3650666667,15.2535333333
747.18,10.7598,35.1890666667,28.8246666667,28.8654,9.88853333334,13.0159333333,18.2574666667,13.3418666667,24.7686,14.8125333333
747.49,10.913,34.9153,28.8212666667,28.8246,10.0430666667,12.9781,18.3036,13.2769,24.6912,14.7243333333
747.81,10.4554,34.4687333333,28.2574,28.3235333333,9.51153333334,12.8450666667,17.858,12.7391666667,24.1782,14.0626
748.12,10.5306666667,34.7874,28.3390666667,28.5724666667,9.82413333334,12.8419666667,17.9003333333,12.875,24.1793333333,13.9936666667
748.44,10.3564666667,34.8200666667,28.2890666667,28.6948,9.74813333333,12.8017666667,17.6217333333,12.5907666666,24.1446,14.0563333333
748.75,10.5856,35.0565,28.4776666667,28.7354,9.76993333334,13.056,17.745,12.7670666667,24.291,14.1783333333
749.07,10.8158666667,35.4062333333,28.7495333333,29.0640666667,9.95946666666,13.3918,18.2158,13.0383,24.4476666667,14.5077333333
749.38,11.2587333333,35.6961666667,28.9929333333,29.3595333333,10.513,13.8558,18.5247333333,13.5469,24.9745333333,14.8056666667
749.70,11.2567333333,35.2614,28.6228666667,28.9268,10.4304666667,13.7527333333,18.5691333333,13.5643333333,24.837,14.5584666667
750.01,11.9433333333,35.8092333333,29.1474,29.3712,11.0386666667,14.4083666667,19.1269333333,14.0156333333,25.3964,15.0133333333
750.33,12.2536666667,35.8427666667,29.1461333333,29.6484666667,11.2836,14.4868333333,19.2905333333,14.1619,25.4518666667,15.292
750.64,12.0656,35.3801333333,28.9087333333,29.5486,11.0884,14.4387,19.1538666667,14.0717666667,25.2708666667,15.2599333333
750.96,12.0974,35.3223333333,29.1169333333,29.4557333333,11.0870666667,14.4768333333,19.4385333333,14.2903,25.5466,15.5263333333
751.27,12.8520666667,35.7791,29.6421333333,29.6828666667,11.5206,14.8319666667,19.9687333333,14.8366,25.9977333333,16.2276
751.59,12.9892,35.7282,29.7638,29.8608,11.522,14.9007333333,20.0562666667,14.8679666667,26.0942,16.3647333333
751.90,13.0503333333,35.9181333333,29.8710666667,29.6604666667,11.4057333333,14.8900333333,20.1791333333,14.8773666666,26.1447333333,16.3898666667
752.22,13.2892666667,36.0267333333,30.1433333333,30.178,11.6627333333,14.9976666667,20.4792,15.1032666667,26.1782,16.7028666667
752.53,13.3742666667,35.8506,29.8710666667,30.1792,11.761,14.9687666667,20.4056,15.0032,26.0849333333,16.7988
752.85,12.9192666667,35.4436333333,29.4730666667,29.785,11.3999333333,14.5977666667,20.1752,14.6058,25.6696666667,16.3942
753.16,12.798,35.525,29.6074,30.1010666667,11.4383333333,14.6625666667,20.1347333333,14.5872333333,25.6950666666,16.3508
753.47,11.8938666667,34.8470333333,28.8370666667,29.3418666667,10.5870666667,13.7716333333,19.3983333333,13.8460666667,24.8391333333,15.7366666667
753.79,11.4957333333,34.6072666667,28.695,29.0138666667,10.2432666667,13.4203,19.0531333333,13.2708666667,24.3886,15.3155333333
754.10,11.4645333333,34.8695666667,28.7349333333,29.0075333333,10.1944,13.3150333333,18.8992,13.1204333333,24.4688666667,15.1556
754.42,11.0944,34.6895333333,28.2276666667,28.8218,9.94286666667,13.164,18.3553333333,12.8180333333,23.9981333333,14.5250666667
754.73,10.7013333333,34.4087666667,28.1706,29.0042,9.99326666668,13.1215333333,18.2892666667,12.7049,23.9532666667,14.2480666667
755.05,10.5086666667,33.9335666667,27.9180666667,28.7148,9.81013333333,13.1179666667,18.1247333334,12.5923666667,23.7335333334,14.2522666667
755.36,10.9504,34.0139333333,28.1602666667,29.1174,10.4412,13.7694666667,18.5438666667,13.0498333333,23.9239333333,14.6165333333
755.67,11.4586,34.1878,28.4502666667,29.0862,11.0795333333,14.3316,19.0558,13.5701666667,24.555,14.8494
755.99,11.7854,34.3803666667,28.7814666667,29.3653333333,11.3882666667,14.6299666667,19.3551333333,13.9053333333,24.7726666667,15.1221333333
756.30,12.1190666667,34.5953333333,28.9762,29.7856666667,11.4794666667,14.8298333333,19.7074666667,14.1257,24.9150666667,15.4728666667
756.62,12.8160666667,35.1571333333,29.6079333333,30.4360666667,12.1668666667,15.4445333333,20.1825333333,14.6569333333,25.5138666667,16.332
