wavelength,Back_ButAurm,Belly_ButAurm,Breast_ButAurm,Crissum_ButAurm,Crown_ButAurm,DorTail_ButAurm,Patch10_ButAurm,Patch11_ButAurm,Patch12_ButAurm,Rump_ButAurm,Throat_ButAurm,WingTip_ButAurm
724.35,39.2259333334,45.2272,42.5457333333,19.748,11.748,11.3391333333,10.4172,9.17740000001,29.0977333333,44.0356666667,10.7868,10.4785333333
724.67,39.2968,44.9502,42.2361333333,19.4142666667,11.8296,10.854,10.1652,8.86813333335,28.7388,44.1272,10.4797333333,10.0482
724.98,38.7348,44.5268,42.1813333333,19.3585333333,11.5114,10.4176666667,10.0206,8.52586666667,28.3861333333,43.9886,10.0604,9.69313333334
725.30,38.2963333333,44.3876666667,41.9372666667,19.2374666667,11.2383333333,10.0484,9.70873333335,8.25966666667,27.8293333333,43.7674666667,9.6678,9.34000000001
725.62,38.3194666667,44.5734666667,41.802,18.8959333333,10.6178,9.62126666667,9.26939999999,7.60113333334,27.5908,43.9098666667,8.95546666667,8.77719999999
725.94,38.6721333333,44.6637333333,42.4143333333,19.2070666667,10.8714,9.88486666667,9.79313333332,8.06773333334,28.0398666667,44.2719333333,9.35820000001,9.18533333333
726.26,38.9596,45.2027333333,43.0282666667,19.9971333333,11.5719333333,10.5505333333,10.6684,8.95240000001,28.6718666667,44.4662,10.2428,10.2979333333
726.58,38.9809333333,45.207,43.1374,20.2672,11.4117333333,10.7763333333,10.8350666667,9.20120000001,28.9947333333,44.2328666667,10.2521333333,10.4920666667
726.90,38.5906,44.7598666667,42.6663333333,20.1057333333,11.2633333333,10.595,10.8154666667,8.95553333333,28.6745333333,43.8529333333,10.3372666667,10.3183333333
727.21,38.2083333333,44.0746666667,42.0929333333,19.9799333333,11.0421333333,10.4424,10.6587333333,8.88060000001,28.2553333333,43.1106666667,10.0690666667,10.4539333333
727.53,38.5206,44.1635333333,42.3175333334,20.344,10.7513333333,10.4678666667,10.7914666667,8.79413333333,28.147,43.2826666667,10.1437333333,10.5999333333
727.85,38.4209333333,44.0633333334,42.1374666667,20.2672666667,10.3298666667,10.3218,10.6856666666,8.58546666665,27.8617333333,43.1850666667,9.87333333334,10.6672
728.17,38.4318666667,44.3972666667,42.3462,20.3444,9.90233333331,10.1088666667,10.3748666667,8.40680000001,27.8782666667,43.2378,9.40426666667,10.3302
728.49,38.7780666667,44.8843333333,42.3434,20.2648,9.79499999999,10.0278,10.3200666667,8.31893333334,28.0804,43.2426666667,9.47906666666,10.2569333333
728.80,38.7016666667,44.4532,41.8805333333,20.0882666667,9.39579999999,9.7076,10.2032,8.03719999999,27.9222666666,42.8243333333,9.08000000001,9.72646666667
729.12,38.739,44.8612,42.4537333333,20.4046,9.50913333333,9.9178,10.4268,8.34106666668,27.8416,43.2336666667,9.38900000001,9.81726666667
729.44,39.0224666667,45.1297333333,42.7483333333,20.7599333334,9.59653333333,10.0473333333,10.3483333333,8.41639999999,27.8366666667,43.3581333333,9.55253333332,9.98586666667
729.76,38.7588,44.9392,42.4202666667,20.3554,9.24133333334,9.65466666667,10.0544,7.77806666667,27.4044666667,43.2484666667,8.92659999999,9.19559999999
730.08,38.6028,44.5178,42.1423333333,20.1538666667,9.17566666667,9.27240000001,9.82133333333,7.38213333334,26.9036666667,42.908,9.11740000001,9.0464
730.39,38.5281333334,44.6505333333,42.2811333333,20.2178666667,8.98960000001,9.08633333334,9.74406666666,7.27313333334,27.0526666667,42.892,8.9022,8.9304
730.71,38.5670666667,44.653,42.1931333334,20.2252,8.98353333334,9.08133333331,9.95359999999,7.23153333333,27.0569333333,42.8104,9.13573333334,9.00466666667
731.03,38.2468666666,44.6663333333,41.8661333333,19.8452666667,8.75399999999,8.86906666667,9.68419999999,7.13819999999,26.6408666667,42.6800666667,8.94733333332,8.91453333334
731.35,38.6474666667,45.2596,42.4,20.3996,9.47853333333,9.3102,10.1924666667,7.8076,27.0782,43.1371333333,9.59826666668,9.46033333335
731.67,39.003,45.3504,42.8646666667,21.117,9.99859999999,9.97813333334,10.8432666667,8.39006666666,27.5708,43.2728,10.3132666667,10.2615333333
731.98,39.1610666667,45.2740666667,43.2164,21.5004666667,10.5735333333,10.4323333333,11.3389333333,8.84480000001,27.9058666667,43.4321333333,10.6116,10.7153333333
732.30,39.2028,45.5526666667,43.7802666667,21.825,10.8016,10.5638,11.633,9.11826666666,28.1720666667,43.7036,11.0409333333,11.0501333334
732.62,39.5202,45.4408666667,43.8614,22.3009333333,11.2405333333,11.1297333333,12.0923333333,9.30220000001,28.6170666667,43.8715333333,11.4898,11.5845333333
732.94,39.3704,45.2898,43.5652,21.9833333333,10.9987333333,10.9476,12.0684666667,8.80439999999,28.5222666667,43.556,11.3596,11.3738
733.25,39.2898,45.2554,43.506,22.1203333333,10.9336,10.8599333333,11.9133333333,8.70133333334,28.4758666667,43.4228,11.4601333333,11.5166666667
733.57,38.9804666667,45.2561333333,43.735,22.2807333333,11.0393333333,11.0600666667,12.0342,8.88513333335,28.5009333333,43.7299333334,11.3140666667,11.4770666667
733.89,39.4076666667,45.809,44.2626666667,22.4063333334,11.0882,11.1900666667,12.1566666667,9.02140000002,28.5238666667,44.3746,11.4254,11.6876
734.21,39.6993333333,46.1959333333,44.9468,22.4891333333,10.9968666667,11.2677333333,12.1118,9.00586666667,28.8273333333,44.6684666667,11.44,11.5346666667
734.52,40.2024666667,46.4805333333,45.6010666667,23.0142,11.7507333333,11.815,12.7258666667,9.50786666667,29.725,44.8002,11.9897333333,11.9888666667
734.84,40.5763333333,46.8110666666,46.0389333333,23.3535333333,11.9079333333,12.1985333333,12.9171333333,9.80546666667,30.1206666667,45.0528666667,12.1394666667,12.2674
735.16,40.563,47.0815333333,45.9354,23.6414,12.0094666667,12.3717333333,13.2096,9.92886666667,30.0892666667,45.1199333333,12.4414666667,12.4485333333
735.48,40.7008,47.5940666667,46.0600666667,23.8106666667,12.0380666667,12.3102,13.0518,9.88526666668,30.3303333333,45.4022666667,12.6268666667,12.5416666667
735.79,41.8419333333,48.5736666667,46.8841333333,24.7928,12.8412666667,13.2101333333,13.6742666667,10.5956,31.0244,46.3631333333,13.5484666667,13.4093333333
736.11,41.5064666667,48.5172,46.592,24.4842666667,12.5612666667,12.7133333333,13.2564,10.5262,30.7540666667,45.7018,13.1800666667,13.2208
736.43,40.7581333333,48.1547333333,46.1832666667,24.2070666667,12.3797333333,12.4042,12.8687333333,10.4031333333,30.1984666667,45.2634,12.6408,12.9351333333
736.74,41.2648,48.5030666667,46.7269333333,24.5512,12.8798,12.7628666666,13.5381333333,10.8372,30.6493333333,45.3584,12.7744666667,13.3142666667
737.06,41.8535333334,49.1438666667,47.0242,25.0002,13.3398666667,13.0886666667,14.2151333333,11.2562,31.2984,45.5056,13.0152,13.8626
737.38,41.7234666667,48.8302,46.5662,24.7135333333,13.1590666667,12.975,13.9174,10.9796666667,30.8811333333,45.1642,12.6016666667,13.6019333333
737.69,41.2927333333,48.5732666667,45.9396666666,24.6887333333,13.1194666667,13.0437333333,14.0018,10.8707333333,30.6282,44.7676666667,12.5542666667,13.5668
738.01,41.3011333333,48.4238666667,45.8580666667,24.3341333333,12.6847333333,12.838,13.7075333333,10.2828666667,30.0979333333,44.8253333333,12.1462,13.4106
738.33,40.5168666667,48.0774,45.0244666667,23.6738,12.0142666667,12.4590666667,13.2808666667,9.37699999999,29.671,43.8848,11.6060666667,12.8252666667
738.64,40.4900666667,47.8781333333,44.9914666667,22.7924666667,11.2436,11.7066666667,12.3314,8.31640000001,29.2928,43.4891333333,10.711,12.0081333333
738.96,40.6649333333,47.5978666667,44.7832,22.7638666667,11.1316,11.9208666667,12.2332666667,8.06886666667,28.9840666667,43.2144,10.6887333333,11.8064
739.28,39.7248,46.7885333333,43.8208,21.8905333333,10.7125333333,11.4250666667,11.5813333333,7.34859999999,28.323,42.2168,9.9602,11.4015333333
739.59,39.3142,46.4966666667,43.5307333334,21.4411333333,10.6258666667,11.4547333333,11.3968666667,6.97793333334,28.2414,41.8693333333,9.63446666667,11.1994
739.91,39.6831333333,46.9827333333,43.7988,21.5311333333,10.5543333333,11.4344666667,11.4536,6.85506666667,28.4874666667,41.8792,9.73613333333,11.305
