wavelength,Back_ChlRief,Belly_ChlRief,Breast_ChlRief,Crissum_ChlRief,Crown_ChlRief,DorTail_ChlRief,Patch10_ChlRief,Patch11_ChlRief,Patch12_ChlRief,Rump_ChlRief,Throat_ChlRief,WingTip_ChlRief
200.82,-55.6482,-54.1666666667,-63.75,-56.8980666667,-40.3705333333,-57.2684,-43.8888666667,-58.5185333333,-54.2593333333,-42.5462666666,-32.6852,-47.6387666667
201.19,-55.5712,-55.7576333333,-64.1956,-59.2540666667,-41.3986666667,-57.9486666667,-43.1701333333,-60.8392,-54.5921333333,-42.2378,-34.4522,-49.2774666667
201.57,-50.0876,-51.5789,-58.8596666667,-53.4211333333,-37.2807333333,-51.5352666666,-38.7281333333,-53.3772,-49.8684,-37.8069333333,-31.272,-44.6491666667
201.95,-49.6598666667,-53.855,-60.9071333333,-53.1973333333,-38.0952,-54.6032,-40.1360666667,-56.4625333333,-50.204,-39.0022666667,-31.9727333333,-47.4375666667
202.33,-54.9373333334,-62.9323,-73.4336666667,-61.5038666667,-44.9122666667,-65.1628666667,-48.1203333333,-65.4134666667,-57.995,-47.4186,-38.6968666667,-55.9648
202.71,-41.7777333333,-53.8271333333,-61.5308,-53.3827333333,-33.7776,-58.0246,-37.3826666667,-54.716,-49.3333333333,-37.8272,-28.7899333333,-47.1603333333
203.09,-43.8094666667,-57.6455666667,-69.0476666667,-58.836,-37.9894,-60.9524666667,-40.4760666667,-58.2538,-55.291,-43.1745333333,-32.3809333333,-57.037
203.47,-38.7675333333,-52.9131666667,-68.6835333333,-55.406,-35.0700666667,-55.6304,-36.2465333333,-55.6304,-50.7002,-36.6386,-27.1709333333,-57.7311666667
203.85,-33.0082,-48.103,-59.187,-50.2439333333,-26.9376,-49.3225333333,-30.6234,-46.3957333333,-45.3115333333,-33.9294666667,-19.8372666667,-53.4416333333
204.22,-27.8695333333,-41.9047333333,-51.5289333333,-41.3032,-20.1502666667,-40.1004,-23.7594,-40.3509333333,-38.1954666667,-27.3183333333,-17.0425333333,-44.5113333333
204.60,-19.0346,-28.9885666667,-39.2182666667,-30.0230666667,-11.4022,-26.2987333333,-12.0,-30.6206666667,-26.0230666667,-19.3562,-9.65519999999,-29.9081333333
204.98,-15.6973333333,-23.9243666667,-38.7234666667,-27.1868,-7.04493333334,-21.4184,-8.03779999999,-26.6194,-21.9383333333,-17.7304666667,-6.57206666667,-25.0589666667
205.36,-10.3908666667,-19.7011,-33.0576,-21.4713333333,-2.06899999999,-15.2184,-4.09193333334,-21.0115333333,-17.3333333333,-15.7241333333,-2.069,-22.5056333333
205.74,-6.35140000001,-17.2973333333,-30.7658,-17.7027333333,3.15313333334,-11.3063333333,-1.57666666666,-15.9008,-14.9549333333,-12.2072666667,0.585600000001,-20.4055
206.12,-10.0698666667,-19.8602,-31.5152,-19.627,0.745866666675,-13.986,-1.86473333333,-16.3636,-15.9908,-14.6387333333,-2.28446666666,-23.7061333333
206.50,-5.87413333331,-14.7786,-24.1958,-12.1679333333,2.98373333333,-6.71340000001,3.17026666668,-12.6807333333,-9.3706,-7.6458,1.77153333333,-20.9324333333
206.87,-5.60386666665,-16.1352666667,-26.6667333333,-11.7876,0.386333333332,-3.913,2.65713333333,-13.4783333334,-11.3043333333,-6.37680000001,0.386533333326,-24.6618
207.25,1.5493333333,-12.2534333333,-23.0517333333,-5.02353333333,4.55393333333,-0.04673333334,7.88713333331,-8.92020000002,-6.10319999999,-1.5494,6.38513333335,-16.3849
207.63,-4.82059999999,-22.7949,-35.641,-13.7948,-6.00006666667,-8.66666666666,-0.461400000012,-20.3589333333,-15.6922666667,-10.7692666667,-3.28199999999,-24.2564666667
208.01,-14.0055333333,-35.8263333333,-52.6611333333,-24.5378,-18.9357333333,-20.0000666667,-11.7087333333,-37.7030666667,-26.4425333333,-22.689,-18.9356,-37.2548333333
208.39,-31.3132,-58.0134333333,-75.7574666667,-41.2795333334,-35.2188666667,-38.9899333333,-27.2727333333,-57.9124666667,-45.4545333333,-38.9899333333,-37.8451333333,-58.2491333333
208.77,-49.8795999999,-82.9718999999,-101.2852,-56.8673999999,-53.6547333333,-59.8394,-43.6947333333,-78.6344666667,-69.3976000001,-55.5020000001,-59.759,-81.8474333333
209.14,-40.6452,-69.7849666667,-84.1576666667,-43.0825333333,-43.5844,-51.6844,-33.0466,-66.7384666667,-58.7096,-41.9354666666,-47.6703333333,-67.2759333334
209.52,-56.6275333333,-87.8039666665,-108.313666667,-61.8039333334,-62.1961333333,-72.9412666666,-49.4117333333,-86.6665999999,-79.4509333333,-58.5881999999,-65.1764,-81.9217333333
209.90,-92.4243333335,-129.899066667,-162.020066667,-103.232333333,-104.545466667,-114.949466667,-85.1514666665,-136.969733333,-124.646466667,-96.9697333333,-106.969733333,-123.434266667
210.28,-111.724066667,-158.7357,-201.264333333,-128.1608,-124.252933333,-141.0344,-105.287266667,-161.1494,-148.3908,-116.321866667,-126.6666,-141.2071
210.66,-109.777733333,-156.110966667,-201.333266667,-130.333333333,-117.111066667,-139.666666667,-98.9999999999,-158.444466667,-148.5556,-111.222266667,-122.444466667,-132.888833333
211.03,-98.9054000001,-132.985166667,-175.820866667,-107.562266667,-97.2140666667,-119.204066667,-78.4078666667,-132.437733333,-122.388,-93.8307999999,-101.990066667,-105.721266667
211.41,-89.2380000001,-112.0001,-148.380933333,-88.3808,-85.4286,-102.095333333,-63.1429999999,-108.666733333,-100.952466667,-75.7142666668,-87.8095333333,-88.381
211.79,-80.0878000001,-93.5526333333,-122.7194,-76.1402666666,-69.6489333334,-90.8772,-51.3157333333,-89.0350666667,-84.2105333332,-63.3334666666,-73.7719333333,-76.0525666667
212.17,-81.3851999999,-89.3073000001,-118.095333333,-70.9956000001,-67.2727333333,-87.0130666668,-42.6838,-79.3072666666,-78.9610666667,-58.3549999999,-67.5324,-73.8526999999
212.55,-79.4736666665,-82.7631666667,-119.386066667,-71.0526666667,-67.9825333333,-87.3683333334,-37.5438,-74.5614666667,-76.4034666667,-58.9474666667,-62.8071333333,-72.9387333333
212.92,-94.2564666667,-96.8205666667,-144.0,-87.8976000001,-82.6666666667,-110.153666667,-47.6922,-89.5382666666,-89.4360000001,-74.8717333335,-78.3588666667,-91.3847333333
213.30,-80.0000666665,-84.6078,-131.176466667,-80.8823333334,-75.1961333334,-93.8236666666,-37.451,-77.353,-80.8824666667,-63.0392666666,-71.6667333333,-82.6471000001
213.68,-52.8888666666,-58.6667333333,-100.622266667,-53.1556000001,-52.0000666667,-69.0666000001,-12.7111333333,-52.2666666667,-51.8222666667,-36.3555333333,-50.6666666667,-58.3111999999
214.06,-61.7721333333,-70.8439666666,-102.869066667,-62.0253333334,-59.7468666667,-78.9028666667,-22.2784,-60.9282,-52.6583333334,-42.4472666667,-57.0463333333,-65.8648999999
214.44,-40.7407333333,-48.7541666667,-71.9866,-43.2996,-44.5790666666,-53.1986000001,-12.7273333333,-44.1076666667,-39.3267333333,-27.4748,-42.4916666667,-49.1246
214.81,-35.5769333333,-46.2179999999,-67.1154666667,-40.3205333333,-42.9488666667,-50.4486666666,-18.718,-38.9742666667,-36.2179333333,-28.2692666667,-41.8588666667,-48.5897
215.19,-33.7071333333,-45.2647333333,-64.6106666667,-39.8754000001,-46.4797333333,-51.7756666666,-22.9906,-40.623,-36.0124,-33.5826,-43.4891333333,-52.8350666667
215.57,-37.3968666667,-52.6032,-70.5397333333,-46.8570666666,-49.6507333333,-54.3491333333,-26.7301333333,-48.8252,-45.7143333333,-39.6192,-52.4445333334,-62.5078999999
215.95,-36.8284,-54.4984000001,-73.2038,-46.1488666667,-50.7444,-51.8446000001,-25.3074666667,-50.3559333333,-48.0905333333,-39.6764666667,-56.5695333334,-65.1132666667
216.32,-27.3744666667,-47.1385666667,-61.062,-38.1120666667,-41.1798,-42.4779333333,-21.1208666667,-42.1238,-41.7109333333,-31.3864,-47.3156,-52.7137333333
216.70,-39.0666666667,-66.1000000001,-79.2666666667,-50.9333333333,-59.8,-57.5333333333,-38.0666666667,-58.8666666666,-57.5333333334,-43.3333333333,-64.4,-68.5666666667
217.08,-26.3332666667,-50.8611,-60.2222666667,-34.4445333333,-44.4998666667,-40.0000666667,-26.5556,-43.8332666667,-42.6667333333,-30.7777333333,-45.3334,-50.8611333333
217.46,-32.7486,-59.0936666667,-68.7718666667,-40.7602666667,-50.9357333333,-47.544,-35.6724666667,-52.3392666667,-49.3568,-38.1871333333,-51.4619333333,-60.3801666667
217.83,-60.4065333333,-94.9593,-110.569,-71.382,-85.5283999999,-75.5284666667,-69.5120666667,-85.7723333333,-85.9350666667,-67.2357333334,-85.6911333333,-98.5364666667
218.21,-48.0,-81.4166666666,-100.583333333,-55.5833333333,-75.5833333333,-62.0,-57.0,-68.6666666667,-78.1666666667,-55.0833333333,-73.0,-83.4166666667
218.59,-59.3607333333,-92.3746,-119.178066667,-67.1233333333,-86.4839333333,-73.8813333333,-66.0274,-78.8128666667,-85.5708666665,-67.9450666666,-82.1006000001,-91.5068666666
218.97,-48.0489333333,-76.8698,-100.568933333,-51.2196,-73.1708,-59.2683333333,-48.0487333333,-60.8943333333,-71.2195333333,-54.065,-66.6665999999,-73.4146999999
219.34,-50.6828666667,-78.0723666667,-101.767066667,-51.4860666667,-71.0040666667,-61.767,-48.8352666667,-65.1405333333,-75.8232666666,-49.6384666667,-65.8634666666,-73.1724666667
219.72,-54.8052,-84.8484000001,-114.372333333,-57.8354666667,-83.8960666667,-75.2379333332,-61.9048666667,-78.9608666666,-82.7706666665,-57.4892666666,-77.0562666667,-83.0736333333
220.10,-40.5926666667,-67.9999000001,-90.9630000001,-44.5926,-64.1480666667,-59.111,-48.5926666666,-63.4074,-63.4074666667,-44.5185333333,-56.0001333333,-63.1481666667
220.47,-41.893,-70.1646333333,-99.5884,-47.7366666667,-71.0287333334,-64.5269333333,-50.535,-69.6296,-64.9383333333,-48.8888,-64.8559333333,-68.3538
220.85,-22.6117333333,-43.8144,-70.3778666667,-28.3849333333,-43.8486666667,-41.9242666667,-28.3161333333,-45.292,-43.299,-28.5222666667,-44.7422666667,-44.3985333333
221.23,-28.3333333333,-47.8526333333,-73.9103333333,-37.3078,-50.5128,-47.3718,-36.5385333333,-51.9230666667,-48.4616,-33.7822,-53.6539333333,-49.4550333333
221.61,-29.6428,-43.6904333333,-68.6905333333,-37.1427333333,-51.7262666667,-47.3214666667,-35.1785333333,-49.5236666667,-47.0832666667,-35.6548,-52.7380666667,-46.7858
221.98,-37.9845333333,-50.2843666667,-66.6667333333,-40.5684666667,-55.2972,-52.7133333333,-38.2429333333,-51.5245333333,-50.9043333333,-42.2738,-56.6924666666,-49.4315666667
222.36,-36.8370666667,-48.1265,-63.8928666667,-41.0705333333,-53.6739333333,-52.2626,-37.2263333333,-51.6789333333,-50.0244,-42.3358,-57.5182,-50.584
222.74,-27.6127333333,-37.2071666667,-51.4864666667,-31.982,-44.1892,-43.3332666667,-27.027,-41.5316666667,-40.2702,-29.7297333333,-48.7387333333,-40.9009666667
223.11,-28.0180666667,-35.3151666667,-50.7658,-32.9278666667,-45.6306666667,-44.6846,-25.7656,-42.5224666667,-39.6397333333,-28.5136,-48.6937333333,-40.7882
223.49,-22.9437333333,-29.6969666667,-46.4936,-30.9522666667,-42.2078666667,-39.9134666667,-22.1212,-36.3638666667,-33.117,-25.8874,-42.7272,-35.6277
223.87,-23.4747333333,-29.4343,-42.8282,-30.4646666667,-39.3536666667,-38.5455333333,-19.9190666667,-33.2122,-31.2727333333,-24.8484666667,-39.9998666667,-31.5758
224.24,-29.5614666667,-35.3290666667,-48.4211333333,-37.4562,-48.0262666667,-46.3158,-25.8334,-38.5964666667,-38.5088666667,-30.6139333333,-49.2980666667,-38.4649
224.62,-32.7965333333,-38.2774333333,-47.8301333333,-37.8076666667,-50.425,-49.1722666667,-27.9195333333,-41.4318,-42.5504,-31.7225333333,-50.5146,-41.8119666667
225.00,-35.3564666666,-41.4711666666,-49.7012,-41.7013333333,-54.2988666667,-52.6897333333,-29.0116,-45.8851333333,-43.6321333333,-36.3218666666,-53.0575333333,-47.1494666667
225.38,-39.6516666667,-44.8009333333,-55.3234,-47.5622666667,-61.4926,-58.7562,-31.9900666667,-50.2486666667,-48.5572,-41.8905333333,-56.9154666667,-52.2138333333
225.75,-34.4445333333,-42.8743,-52.029,-45.6522,-56.8599333333,-57.1498666667,-29.2752,-44.8792,-43.7198666667,-39.2270666667,-54.9275333333,-47.8503
226.13,-11.039,-17.8787333333,-24.8052,-22.6839333333,-31.8181333334,-33.0303333333,-8.13860000001,-22.0778666667,-20.5627333333,-16.1038666667,-29.0043333333,-26.0606333333
226.51,-3.3704,-8.18516666667,-11.9630666667,-11.3704666667,-18.9999333333,-19.8518666667,0.5926,-11.6667333333,-9.33353333334,-6.59253333334,-15.852,-13.6110666667
226.88,-5.18133333333,-9.41286666667,-12.5389333333,-10.2936,-19.2055333333,-19.2055333333,-1.58879999998,-12.0897333333,-10.3972,-10.3282666667,-14.8186,-15.1813
227.26,-10.5506666667,-14.3119333333,-15.9326666667,-13.9142666667,-20.3670666667,-22.7523333333,-5.93266666669,-16.269,-13.6698,-15.4128,-18.6543333333,-18.7462333333
227.64,-11.8784666667,-15.3173666667,-14.7618666667,-13.9418666667,-19.3386666667,-22.4073333334,-7.01046666667,-16.3757333333,-14.8146666667,-14.9734666667,-19.7089333333,-18.2143
228.01,-10.0569333333,-12.0706,-11.8088,-10.8078,-15.6996,-17.1558,-3.98173333333,-12.1273333333,-11.5586,-11.3312666667,-16.0411333333,-14.5619333333
228.39,-7.10473333333,-8.72379999999,-8.30466666665,-7.48573333333,-11.4095333333,-12.4,-0.171399999994,-8.51433333333,-7.581,-8.72373333335,-11.7332666667,-10.0952
228.76,-5.49293333334,-6.45473333333,-7.15540000001,-7.05779999999,-9.66566666666,-9.47006666667,0.603066666666,-6.797,-5.8028,-7.44899999999,-9.9264,-6.8949
229.14,-4.81893333333,-5.29926666667,-5.86846666667,-5.7058,-9.0614,-7.89340000001,1.0346,-5.86826666666,-5.425,-6.35613333334,-8.41086666666,-5.04063333333
229.52,-2.98313333333,-3.36133333333,-3.29133333333,-2.78713333333,-6.2464,-4.972,4.0336,-3.4034,-2.89920000001,-3.4174,-6.5406,-2.24806666667
229.89,-2.4568,-3.03466666667,-2.6826,-2.29746666667,-5.25893333333,-3.9176,4.86053333334,-3.4928,-2.37713333334,-2.0584,-5.2456,-1.73293333333
230.27,-3.88793333333,-4.85023333333,-4.93306666667,-3.77286666667,-6.73026666667,-5.239,3.32686666667,-4.92040000001,-3.19953333333,-3.5054,-7.03633333333,-2.36453333333
230.65,-4.91506666667,-5.75926666667,-6.22566666667,-4.56193333333,-8.06546666666,-6.25080000001,2.12973333333,-5.89793333333,-4.07066666667,-4.0454,-8.45626666667,-3.36493333333
231.02,-4.7418,-6.1951,-6.38633333333,-4.72900000001,-8.32366666666,-6.56460000001,1.50413333333,-6.24613333334,-4.283,-3.79866666667,-9.56013333333,-3.07836666666
231.40,-2.73373333333,-4.71313333333,-4.38433333333,-3.73953333333,-6.91166666667,-4.28106666667,2.75946666667,-4.33273333333,-3.08186666666,-2.52746666667,-7.87873333333,-1.4894
231.78,-2.13433333333,-4.80233333333,-3.79446666667,-3.87346666666,-6.65353333335,-3.10933333333,3.2412,-3.78126666667,-2.96440000001,-2.701,-7.50986666667,-1.4822
232.15,-0.579733333334,-3.32023333333,-2.5164,-2.6086,-5.50720000001,-1.8972,4.28206666667,-2.46373333333,-1.83133333333,-1.9896,-5.77066666667,-0.527000000002
232.53,0.500266666669,-2.28533333333,-1.90673333333,-1.82553333333,-4.42179999999,-1.1494,5.50366666667,-1.8932,-0.973666666673,-0.703133333335,-4.50313333333,0.797933333334
232.90,1.49373333333,-1.47993333333,-1.09273333333,-0.400933333333,-3.18113333333,-0.207466666668,6.88786666667,-0.733133333336,0.525599999999,0.249,-3.6238,1.25870000001
233.28,2.69433333333,0.192366666666,0.274933333333,1.23706666667,-1.05853333333,1.7182,8.06873333332,1.78706666667,2.43293333333,2.29553333333,-2.07566666667,2.70790000001
233.66,4.53333333333,1.88666666667,2.6,2.78666666667,0.986666666668,3.06666666666,9.56,3.92,4.33333333333,4.02666666666,0.586666666666,4.88666666667
234.03,3.25233333333,1.3091,2.36166666667,2.60453333334,0.512733333334,3.15793333334,8.78540000001,3.1714,3.7382,2.8744,-0.782866666666,4.92583333333
234.41,1.00873333334,0.620266666666,1.486,1.3224,0.0134666666673,2.83573333333,7.62080000001,1.79953333333,2.94473333333,2.12666666667,-1.63586666667,3.1765
234.78,1.4364,1.50396666667,2.61506666667,1.26013333333,0.731800000001,4.07860000001,8.83486666666,2.24946666667,4.1598,2.65593333333,-1.09733333333,4.20736666667
235.16,0.587733333334,1.21576666667,2.33806666667,0.293933333333,0.2806,4.30179999999,8.91113333333,1.77686666667,4.00793333333,1.99066666667,-1.0288,3.38676666667
235.54,0.742333333335,2.08983333333,1.9922,0.7422,0.911599999998,4.71366666666,9.7136,2.0182,4.6094,2.8386,-0.664133333333,3.97793333333
235.91,-0.7378,1.66666666667,0.869533333335,-0.105333333333,-0.250333333332,2.85893333333,8.81433333333,0.803600000002,3.992,1.92366666667,-2.635,3.5244
236.29,-1.15346666667,1.6833,1.22066666667,0.201266666666,0.201266666668,2.10586666667,9.06773333333,0.737866666664,4.22533333333,2.10593333333,-2.97793333333,3.7627
236.66,-2.43266666667,0.678866666668,1.00806666666,0.0403333333314,-0.456866666668,1.31713333333,7.20426666667,-0.443666666668,3.88426666667,0.914000000001,-4.1668,2.93686666667
237.04,-2.97933333333,0.460933333334,1.34933333333,0.173733333334,-0.186999999999,0.761533333333,7.18780000001,-0.734733333332,3.67406666667,1.13573333333,-4.26186666667,2.45816666666
237.41,-1.3596,1.7361,2.41593333333,0.673133333332,1.38613333333,1.8746,8.97686666666,-0.778799999998,5.05613333333,2.2838,-2.9308,4.17823333333
237.79,-0.203866666665,3.19310000001,3.13573333333,1.75913333333,2.51113333333,3.42893333333,9.72606666667,-0.446133333332,6.10580000001,3.4162,-2.19253333333,4.87569999999
238.17,-0.195466666667,3.144,2.90586666667,1.9536,2.6494,3.11366666667,9.51166666667,-0.5128,5.6166,3.62633333333,-2.00246666667,4.55430000001
238.54,2.35366666667,4.1334,4.03486666667,2.78253333333,3.26953333333,4.08106666667,10.5160666667,0.602999999999,6.42313333334,4.01166666667,-0.811733333335,5.73346666667
238.92,2.30006666667,2.92783333333,2.34446666667,2.211,2.3334,3.11106666667,9.48893333333,-0.188933333336,4.9222,2.73326666667,-1.8444,4.87779999999
239.29,2.1526,2.55476666667,2.15253333333,2.82126666667,2.47633333333,3.4482,9.6864,-0.250800000001,5.0784,3.11386666667,-1.76606666667,5.10436666667
239.67,1.97853333333,2.57806666667,2.67053333333,3.48926666667,2.43666666667,3.70366666667,9.72720000001,-0.0585333333334,5.12673333333,3.3918,-1.42306666667,4.99533333333
240.04,2.80293333333,3.2859,3.44986666667,4.2346,3.26006666667,5.24366666667,10.2717333333,0.672733333335,5.968,4.17426666667,-0.112066666666,6.23556666666
240.42,3.195,3.437,3.41766666667,4.1014,3.17966666667,5.68359999999,10.2764666667,0.660599999999,5.84486666667,4.355,0.191999999999,6.5976
240.79,2.67086666667,3.08273333333,2.5402,3.27493333333,2.23146666667,5.16333333333,9.81813333335,0.384599999999,4.81286666667,4.31846666667,-0.308866666667,6.08986666667
241.17,2.41206666667,2.94456666667,2.0324,2.61406666667,1.60393333333,4.76286666667,9.23166666668,0.0367999999994,4.49346666667,3.57513333333,-0.575333333333,5.81883333333
241.54,1.35333333333,2.0271,1.32013333333,1.9056,0.546800000001,3.7392,8.11386666666,-0.419933333333,3.61773333333,2.5518,-1.32566666667,4.9158
241.92,0.220733333333,0.914166666667,0.261866666667,0.806466666667,-0.647133333334,2.49093333333,7.19053333333,-1.1402,2.41913333334,1.29933333333,-2.41913333333,3.82663333333
242.29,0.836933333333,1.69796666667,0.899533333335,1.48153333333,-0.192266666665,2.94846666667,7.89333333333,-0.288599999999,3.37186666667,1.93366666667,-1.597,4.5142
242.67,-0.171200000002,1.13883333333,0.1296,0.805733333333,-1.04613333333,2.30086666667,7.27313333333,-1.1342,2.77326666666,1.30093333333,-2.31026666667,3.94903333333
243.05,-0.600266666667,0.9298,0.184933333334,0.519066666667,-1.34946666667,2.01773333333,7.10006666666,-1.30453333333,2.83913333333,1.2096,-2.26573333333,3.72363333333
243.42,-0.569666666669,0.827766666666,0.0927333333326,0.127933333333,-1.43046666667,1.86326666667,7.07726666667,-1.4836,2.68873333333,1.07713333333,-2.55633333334,3.63346666667
243.80,-0.425666666665,0.961133333333,0.368666666666,-0.0482666666673,-1.4176,1.90486666667,7.31613333333,-1.6896,2.958,1.05773333333,-2.5148,3.72376666667
244.17,-0.3432,1.364,0.5896,0.039733333334,-1.31566666667,1.75573333333,7.81966666667,-1.53566666667,3.22993333333,1.18366666667,-2.23093333333,3.73826666667
244.55,-0.776666666667,1.37213333333,0.344599999999,-0.336,-1.76266666667,1.5838,7.82273333334,-1.67526666667,3.15866666667,0.876999999999,-2.41273333333,3.39446666667
244.92,-0.454066666666,1.77936666667,0.954266666667,0.158533333333,-1.31653333333,1.94166666666,8.39573333334,-1.1206,3.73766666667,1.1126,-1.7958,3.62083333333
245.30,-0.0116,2.27746666667,1.56213333333,0.9088,-0.6496,2.53266666667,9.13006666665,-0.552933333332,4.099,1.80186666667,-1.15226666666,4.03333333333
245.67,0.385000000001,2.97873333333,2.06773333333,1.29406666667,-0.157000000001,3.1872,9.84306666667,-0.231733333333,4.59166666667,2.44566666667,-0.5276,4.492
246.05,0.572600000002,3.23893333333,2.26773333334,1.4836,0.035733333334,3.39026666667,10.1414666667,-0.410000000001,4.93906666667,2.7266,-0.2408,4.68513333333
246.42,0.0387333333346,2.9357,1.88253333333,1.0128,-0.3932,2.99666666667,9.95233333333,-0.995000000001,4.51293333333,2.20133333333,-0.679333333332,4.2047
246.79,0.334399999999,3.30863333333,2.21766666667,1.4446,0.0576000000006,3.13593333333,10.4494666667,-0.561933333334,4.82453333333,2.5466,-0.290533333333,4.48733333333
247.17,0.903,4.0637,2.83706666667,2.12573333333,0.7826,3.80406666667,11.2254666667,-0.0512000000014,5.44133333333,3.26173333333,0.381266666667,5.2775
247.54,0.963533333333,4.27973333333,3.13766666667,2.36233333333,0.858333333333,3.98386666667,11.2914,0.139466666667,5.5538,3.39206666666,0.562533333334,5.4561
247.92,1.0028,4.27093333333,3.13886666667,2.44433333333,0.820400000001,4.042,11.3346666667,0.263200000002,5.5594,3.57753333333,0.540533333333,5.4684
248.29,1.0684,4.2329,3.217,2.49533333333,0.977666666667,4.26913333333,11.3268666667,0.351599999999,5.66806666667,3.69886666667,0.574933333333,5.5982
248.67,1.15753333333,4.24056666667,3.37753333333,2.56913333333,1.25566666667,4.3536,11.3974666667,0.326199999999,5.73713333333,3.85286666667,0.670866666667,5.71866666667
249.04,1.15586666667,4.21166666667,3.24686666667,2.37933333333,1.264,4.3308,11.3361333333,0.0865333333326,5.6646,3.7804,0.506866666666,5.77393333333
249.42,0.719933333333,3.8291,2.77726666667,1.86013333333,0.837733333332,3.93553333333,10.9147333333,-0.363800000001,5.41633333333,3.35893333333,0.123,5.51256666667
249.79,0.0525333333326,3.2201,2.28006666667,1.27546666666,0.256733333333,3.2656,10.363,-0.908266666668,4.8834,2.71073333333,-0.546666666667,4.83226666667
250.17,-0.1404,3.13473333333,2.2114,1.1116,0.244933333333,3.04193333333,10.387,-0.866466666667,4.78406666667,2.60866666667,-0.681533333333,4.58983333333
250.54,0.109066666667,3.2853,2.43193333333,1.18066666667,0.4492,3.18566666667,10.5198666667,-0.654466666668,4.7964,2.8424,-0.542333333333,4.69033333333
250.92,-0.1542,3.09163333333,2.1558,0.716266666667,0.226200000001,3.1396,10.365,-0.908266666667,4.39093333333,2.54326666667,-0.969933333333,4.30676666667
251.29,-1.22093333333,2.21366666667,1.047,-0.293533333333,-0.637733333334,2.1304,9.35146666666,-1.73906666667,3.30066666667,1.65946666667,-2.02173333333,3.1685
251.66,-1.23013333333,2.35566666667,1.11793333333,-0.1196,-0.501066666667,1.9666,9.62053333334,-1.5592,3.46233333333,1.60033333333,-1.79473333333,3.22306666667
252.04,-1.578,2.15743333333,0.884333333333,-0.224800000001,-0.644266666667,1.7876,9.47213333334,-1.75713333333,3.34286666667,1.15113333333,-1.8754,3.1655
252.41,-2.1114,1.71833333333,0.269733333333,-0.4302,-1.3022,1.33346666667,9.11439999999,-2.17406666667,2.86993333333,0.6334,-2.16606666667,2.69796666667
252.79,-2.2156,1.57233333333,0.0872666666666,-0.27,-1.485,1.24266666667,8.92986666667,-2.12813333333,2.7954,0.690933333333,-2.3506,2.58083333333
253.16,-2.18993333333,1.62523333333,0.0162666666666,0.0726666666674,-1.52446666667,1.3834,9.3164,-1.93986666667,3.0166,0.7986,-2.21426666667,2.57106666667
253.54,-1.33986666667,2.74613333333,1.1016,1.2874,-0.589199999999,2.51013333333,10.5165333333,-0.855599999999,4.0516,1.90486666667,-1.19453333333,3.5493
253.91,-0.667933333333,3.2719,1.6964,2.07733333333,-0.0574666666661,3.38866666667,11.2230666667,-0.213066666668,4.66706666667,2.58153333333,-0.696600000001,4.26336666667
254.28,-1.87353333333,2.07653333333,0.601866666666,1.0074,-1.25473333333,2.5736,10.2433333333,-1.2846,3.5168,1.60893333333,-1.80113333333,3.42093333333
254.66,-2.95093333333,0.933600000001,-0.332933333334,0.238466666667,-2.2898,1.72733333333,9.41966666667,-2.27173333333,2.75746666667,0.755866666667,-2.81146666667,2.6609
255.03,-2.7092,0.969633333332,0.157799999999,0.941733333333,-1.85106666667,2.0088,9.45946666667,-1.9254,3.2196,1.3314,-2.3382,3.215
255.41,-2.659,0.604466666668,0.197399999999,0.9104,-2.31206666667,1.8256,9.23393333333,-2.36986666667,3.0974,0.900800000001,-2.72146666667,2.92386666667
255.78,-3.1124,0.0441,-0.549800000001,0.162000000001,-2.9702,1.30586666667,8.42399999999,-3.1762,2.51846666667,0.338733333334,-3.4954,2.47913333333
256.15,-3.56813333333,-0.3508,-1.19086666667,-0.499266666667,-3.5928,0.622733333332,7.67973333333,-3.79046666667,1.93213333333,-0.103866666667,-4.03273333333,1.93733333333
256.53,-3.29953333333,0.050599999998,-0.862266666669,-0.631000000001,-3.37673333333,0.602066666666,8.04433333333,-3.38153333333,2.23973333333,0.317933333334,-3.98853333334,2.09063333333
256.90,-4.05426666667,-0.5734,-1.67253333333,-1.80146666667,-4.2802,-0.557466666667,7.47753333333,-4.42293333333,1.60793333333,-0.898333333332,-4.86966666667,1.2508
257.28,-4.34386666667,-0.672999999999,-1.656,-2.2548,-4.40766666667,-0.738866666667,7.0956,-4.6328,1.31633333333,-1.19326666667,-5.04026666667,0.887400000001
257.65,-4.68273333333,-1.14863333333,-2.1254,-3.0542,-4.9274,-1.46793333333,6.4604,-5.2676,0.626800000001,-1.69353333333,-5.5658,0.219833333334
258.02,-4.15193333333,-0.682066666665,-1.72266666667,-2.80746666667,-4.28333333333,-1.15406666667,6.70606666667,-4.84213333334,1.00906666667,-1.2294,-4.783,0.463500000001
258.40,-2.4618,0.997966666665,-0.0590000000001,-1.29126666667,-2.53193333333,0.457399999999,8.18526666666,-3.34326666667,2.58793333333,0.280666666666,-3.1214,1.92683333333
258.77,-1.37346666667,2.1884,0.931,-0.290533333333,-1.41266666667,1.59093333333,9.11540000002,-2.19446666667,3.58993333333,1.31706666667,-1.82053333333,2.89953333333
259.15,-1.1458,2.4995,1.08393333334,-0.1234,-1.25806666667,1.8066,9.40519999999,-2.02466666667,3.8444,1.4982,-1.59726666667,3.06243333333
