wavelength,Back_BanArcm,Belly_BanArcm,Breast_BanArcm,Crissum_BanArcm,Crown_BanArcm,DorTail_BanArcm,Patch10_BanArcm,Rump_BanArcm,Throat_BanArcm,WingTip_BanArcm
719.24,5.681,62.0843333334,57.695,47.7595,7.18633333333,11.4943333333,7.7715,8.74705555556,10.4516666667,13.31
719.56,5.2725,62.1758333333,57.6951666667,47.6111666666,6.726,11.2456666666,7.27816666667,8.35769444444,10.1333333333,13.0718333333
719.88,5.05983333333,62.5558333334,58.0083333333,47.8914166667,6.5365,11.1859166666,7.171,8.32361111111,10.1195,12.9291666667
720.20,5.2935,62.7803333333,58.1661666666,48.1728333333,6.68916666667,11.2630833334,7.2015,8.50302777777,10.1498333333,12.9688333334
720.52,5.1685,62.8448333334,58.0798333334,48.2663333334,6.98933333333,11.2583333333,7.262,8.64772222222,10.3695,13.0626666666
720.84,5.00716666667,62.606,57.8135,48.1705,6.99883333333,10.9470833334,7.18033333333,8.56788888889,10.2673333333,12.9306666666
721.16,4.65683333333,62.3161666666,57.2805,47.7215833333,6.51733333334,10.6785833333,6.54533333333,7.87844444444,9.70933333335,12.3773333334
721.48,4.832,61.9963333334,57.0806666667,47.7848333333,6.74583333333,10.7663333334,6.74033333334,8.03216666667,9.82049999998,12.437
721.79,4.61483333333,61.9166666667,57.0096666667,48.0243333334,6.76233333333,10.8714166666,6.55966666666,8.04380555556,9.70766666665,12.3551666666
722.11,4.50933333333,62.0043333333,57.0641666666,47.9664166666,6.68483333333,10.7723333333,6.543,7.82805555556,9.74383333331,12.2988333334
722.43,4.46083333333,62.577,57.0938333333,48.2464166666,6.8425,10.9378333333,6.69383333334,7.85727777778,9.64699999999,12.463
722.75,4.80016666666,62.7131666667,57.3865,48.6439166667,7.35216666667,11.1196666666,7.049,8.27702777778,10.0696666667,12.8445
723.07,4.99583333333,62.8261666667,57.5198333334,48.8273333333,7.58883333333,11.43525,7.3645,8.54133333334,10.032,13.0275
723.39,4.84566666667,62.5071666667,57.2631666667,48.5776666667,7.39016666667,11.33025,7.07883333333,8.25277777778,9.65150000001,12.8015
723.71,4.50783333334,61.9976666667,56.6148333333,48.0053333333,7.202,11.2005,6.86233333334,8.06669444444,9.31483333332,12.4411666666
724.03,4.6565,62.1201666667,56.7245,48.183,6.98433333333,11.24775,6.788,8.00505555555,9.13933333332,12.2588333333
724.35,4.2765,61.881,56.418,48.11925,6.4005,10.81325,6.21516666666,7.56466666667,8.7445,11.742
724.67,4.64416666666,62.3883333334,57.1346666667,48.6010833334,6.69333333333,11.21875,6.57133333333,7.93752777778,9.25316666665,12.2375
724.98,4.869,62.8678333333,57.5216666666,48.9236666666,6.78883333333,11.3436666666,6.73066666667,7.91261111111,9.47050000001,12.4375
725.30,4.88616666666,62.8133333334,57.5848333333,48.8333333333,6.65033333333,11.2871666667,6.6795,7.80425,9.38366666667,12.4013333333
725.62,4.618,62.6503333333,57.4595,48.3651666666,6.19216666667,11.0446666667,6.221,7.65916666667,8.89466666668,12.1238333333
725.94,4.77933333333,62.0135,57.6695,48.4433333333,5.99816666666,11.26075,6.35883333334,7.75052777778,8.82533333335,12.0993333333
726.26,4.58533333333,61.9448333333,57.4163333333,48.1089166667,5.58766666667,11.0303333334,6.19733333334,7.385,8.46999999998,11.8591666667
726.58,4.33483333333,61.873,57.2723333334,47.974,5.2915,10.7808333333,6.04983333333,7.11747222223,8.20049999999,11.6808333334
726.90,4.5735,61.908,57.4523333333,48.1986666666,5.348,10.7803333334,6.31866666666,7.36608333334,8.24933333335,11.8125
727.21,4.59016666666,62.356,57.8666666667,48.4286666667,5.50133333334,11.0255,6.5135,7.53572222222,8.28016666669,12.0093333333
727.53,4.45883333333,62.5581666666,58.1773333333,48.3160833334,5.48883333333,10.9495,6.3905,7.633,8.07716666668,12.1798333334
727.85,4.67483333334,62.6786666667,58.3028333333,48.4158333334,5.66633333333,11.2854166667,6.46966666667,7.85605555556,8.10916666665,12.496
728.17,4.26233333334,61.9516666666,57.8423333333,47.6396666667,5.47366666667,10.9366666666,6.145,7.70302777778,7.68933333332,12.0498333333
728.49,4.34966666666,61.7743333333,57.6688333334,47.5105833333,5.54833333333,11.0806666666,6.06383333334,7.91211111111,7.72316666668,12.0513333333
728.80,4.475,61.2836666667,57.3855,47.1563333333,5.7515,11.01125,6.13066666667,8.16422222222,7.86100000002,12.2183333333
729.12,4.81883333333,61.6513333333,57.5921666667,47.6011666667,6.26933333333,11.4705833333,6.301,8.4945,8.405,12.6501666667
729.44,4.70183333334,61.7893333334,57.5283333333,47.418,6.29066666667,11.1970833334,6.05683333333,8.45908333333,8.43683333333,12.4641666666
729.76,4.18383333334,61.3046666667,57.2326666667,47.1271666666,5.8365,10.6331666666,5.26583333334,7.88986111111,7.84566666667,11.7736666667
730.08,4.3465,61.5266666667,57.228,47.286,5.8805,10.6638333333,5.08133333333,7.99497222222,8.09633333335,11.8195
730.39,4.07,61.4466666667,56.8838333333,46.6109166666,5.64383333333,10.5060833333,4.88066666667,7.80972222222,7.99166666666,11.6693333334
730.71,4.06066666666,61.2028333333,56.9725,46.482,5.33666666666,10.06725,4.60616666667,7.50216666667,8.0475,11.526
731.03,3.849,61.383,56.9038333334,46.34675,4.97666666667,9.88183333333,4.39966666667,7.25666666667,7.98916666665,11.3141666667
731.35,3.74233333333,61.5023333333,57.025,46.2259166667,4.84716666667,9.71583333333,4.36083333333,7.16330555555,8.16149999999,11.3013333333
731.67,3.452,61.7906666667,56.8661666667,46.2121666667,4.364,9.41616666666,3.996,6.66363888889,7.837,11.1126666667
731.98,3.213,61.6633333333,56.7935,46.0250833333,4.0175,9.18833333334,3.69233333334,6.37858333333,7.52349999998,10.875
732.30,3.12433333333,61.3828333333,56.318,45.6894166667,3.75883333334,9.11983333334,3.56683333333,6.06033333333,7.43766666668,10.6153333333
732.62,2.74183333334,61.2045,56.059,45.3360833334,3.22066666667,8.46758333333,3.39783333333,5.57519444444,6.94083333334,10.1883333334
732.94,2.62116666667,60.96,55.4153333333,44.9945833334,2.9235,8.25533333333,3.37666666666,5.39213888889,6.70983333333,10.0698333333
733.25,2.908,61.0838333334,55.4306666667,44.9736666667,2.97866666667,8.49866666666,3.62416666666,5.61683333334,6.92283333333,10.2538333333
733.57,2.787,60.7573333334,55.332,44.8466666667,2.7485,8.3225,3.507,5.37966666667,6.68966666667,10.0428333333
733.89,2.75,60.3971666667,55.2098333334,44.899,2.5435,8.08525,3.213,5.1205,6.487,9.80033333335
734.21,2.68316666667,60.357,55.059,44.8014166666,2.2965,8.2765,2.9505,4.96169444444,6.3435,9.73166666666
734.52,3.142,60.1061666666,54.7043333334,44.8634166666,2.49616666667,8.54683333333,3.11883333334,5.09027777778,6.6125,9.96183333334
734.84,3.2955,59.8525,54.537,44.6083333334,2.56966666667,8.66416666667,3.1845,5.11358333333,6.551,9.7355
735.16,3.57216666666,59.7778333333,54.3925,44.6536666666,2.6985,8.779,3.4235,5.26616666666,6.6035,9.95
735.48,3.286,59.3778333333,53.9661666666,44.4846666666,2.36266666667,8.62491666666,3.116,4.84277777778,6.17083333334,9.706
735.79,3.7545,60.2261666667,54.835,45.1023333334,2.4985,8.82683333333,3.28583333333,5.03713888888,6.18433333333,10.0075
736.11,4.27733333334,60.5668333333,55.4355,45.5170833334,2.74,9.30458333333,3.6005,5.44916666667,6.47283333333,10.3645
736.43,4.17316666667,60.3491666667,55.6348333334,45.45675,2.2605,9.15775,3.2395,5.12408333333,6.369,9.96266666668
736.74,4.23133333333,60.0773333333,55.394,45.2973333333,2.13183333333,9.07308333333,3.23633333334,5.18319444445,6.4535,10.2195
737.06,3.9705,59.9973333333,55.2095,44.9005833333,1.862,8.90433333333,3.10766666666,5.01175,6.2415,9.97149999998
737.38,3.52483333334,60.05,55.12,44.5481666666,1.385,8.53666666666,2.455,4.349,5.69766666667,9.57716666667
737.69,3.18233333333,59.744,54.8096666667,44.00925,1.273,8.28083333333,2.24433333333,4.09783333334,5.40683333333,9.34366666666
738.01,2.68933333334,59.268,54.7226666666,43.4278333333,1.27933333333,7.97258333333,2.00083333333,3.78788888889,4.939,8.99916666666
738.33,2.6205,58.9425,54.6448333333,43.43225,1.31683333333,7.75691666667,1.78183333333,3.65022222223,4.87416666666,9.02116666666
738.64,2.34166666667,58.5138333334,54.552,43.2571666667,1.148,7.36583333334,1.3645,3.53094444445,4.83416666667,8.809
738.96,1.73766666667,58.1621666667,54.3905,42.6213333334,0.678166666665,6.61541666667,0.783333333333,3.05633333333,4.555,8.24766666667
739.28,0.852499999998,57.745,53.8263333334,42.0103333334,0.178333333335,5.79241666666,0.171666666667,2.49027777778,4.20966666667,7.474
739.59,0.2845,56.8081666666,52.8716666667,41.6633333333,-0.0398333333315,5.23008333334,-0.132166666667,2.09655555555,3.8835,7.159
739.91,0.338166666665,56.749,52.9765,41.6435833334,0.563499999998,5.16433333333,0.06,2.26633333333,3.9115,7.47116666667
740.23,0.631833333335,57.207,53.5365,41.7875833333,1.069,5.40541666667,0.349499999998,2.35972222222,4.222,7.60383333333
740.54,1.01916666667,57.304,53.6893333333,41.9011666666,1.488,5.53758333334,0.543666666666,2.36891666667,4.32783333333,8.0105
740.86,1.62433333333,57.3711666667,54.0335,42.4003333334,2.17033333333,5.96175,1.529,3.07916666667,5.11866666666,8.6475
741.18,1.53983333334,57.5113333334,54.196,42.4814166667,2.1015,5.781,1.50533333333,3.20322222222,5.23633333333,8.64183333334
741.49,1.3735,57.4386666667,54.008,42.3641666667,1.423,5.32533333334,1.1555,2.90111111111,5.0015,8.38266666667
741.81,1.02383333333,57.6268333333,53.8711666666,42.2146666667,0.966,5.01,0.973333333331,2.51355555555,4.57766666667,8.10266666666
742.12,1.071,58.0838333333,54.1006666667,42.3121666667,1.10783333333,5.13483333334,0.946333333335,2.43911111111,4.47466666666,8.13533333333
742.44,1.5055,58.2033333333,54.0351666666,42.54175,1.51316666667,5.52208333334,1.50583333333,2.79147222222,5.00683333333,8.61133333333
742.76,1.38333333333,57.3181666667,53.5775,41.88975,1.09333333333,5.33258333334,0.914833333335,2.31919444444,4.75216666667,8.456
743.07,1.525,57.5783333334,53.8536666666,41.6476666666,1.07733333333,5.4925,0.568833333331,2.11905555556,4.72583333333,8.39016666666
743.39,1.072,58.0073333333,54.0776666667,41.4570833333,0.566833333335,5.2925,-0.0465,1.58813888889,4.35683333333,8.03833333334
743.70,0.243166666669,57.3141666666,53.1985,40.8394166667,-0.156666666665,4.527,-1.00333333333,0.908166666668,3.8335,7.518
744.02,0.101833333332,56.8121666667,52.8858333333,40.7554166666,-0.156333333333,4.3485,-0.962000000002,1.25127777778,4.2155,7.76633333333
744.34,-0.881166666665,56.3681666666,52.0963333333,39.8759166666,-1.16733333333,3.56541666667,-1.82633333333,0.51077777778,3.31116666667,7.059
744.65,-0.853833333335,56.0715,52.1061666666,39.6839166666,-1.14883333333,3.50266666667,-1.827,0.196861111115,3.1115,7.22816666667
744.97,-0.970166666669,55.8041666666,51.892,39.49825,-0.929999999999,3.62733333334,-1.66733333333,0.141861111115,3.311,7.4395
745.28,-1.16366666667,55.4325,51.685,39.0985833333,-0.842499999998,3.37433333334,-1.661,0.08158333333,3.50666666667,7.535
745.60,-0.955999999999,54.9393333333,51.3063333333,38.9699166667,-0.693,3.42983333333,-0.987666666665,0.466166666665,3.73633333333,7.74383333333
745.91,-1.125,55.0343333333,51.3803333333,38.8425,-0.861666666665,3.53816666667,-0.949333333332,0.59986111111,3.63016666667,7.62733333333
746.23,-0.522166666665,56.0831666667,52.4751666667,39.7340833334,0.0879999999985,4.60458333334,0.3135,1.71708333333,4.637,8.63066666667
746.55,-0.0238333333335,56.6731666667,53.1925,40.1143333334,0.512166666665,5.28483333334,1.14416666666,2.47905555556,5.07266666666,9.19333333333
746.86,0.206,56.255,52.8661666667,40.2415833334,0.862999999998,5.57808333333,1.60716666667,3.11161111111,5.43966666666,9.707
747.18,0.535,56.5076666666,53.195,40.1911666666,1.14083333333,6.11425,2.09283333334,3.22369444444,5.51616666666,9.90733333335
747.49,0.316166666666,56.5908333333,53.153,39.80175,0.987833333332,6.43683333334,2.118,3.00694444444,5.3345,9.53066666667
747.81,1.42016666666,56.9286666667,53.6516666667,40.3830833334,1.76333333333,7.1435,2.78566666667,3.63088888889,5.99233333333,10.393
748.12,2.1505,56.9738333334,53.6865,40.6836666666,2.78033333334,7.7535,3.77116666667,4.59669444445,6.63583333334,10.7145
748.44,2.263,57.0566666667,53.7538333334,40.994,2.83616666667,7.52291666667,3.6315,4.45594444445,6.71266666667,10.6575
748.75,2.3525,57.4158333333,53.8755,41.0501666667,2.9085,7.76641666667,3.548,4.39555555556,6.77633333333,10.6971666667
749.07,2.05266666667,57.6028333334,54.2128333334,41.3785,2.706,7.65666666667,3.12133333333,4.10258333333,6.70366666666,10.455
749.38,2.73833333333,58.1083333334,55.0038333333,42.1510833334,3.5775,8.21125,3.73766666666,4.70763888889,7.2845,11.0678333334
749.70,2.6365,57.764,54.6233333333,42.1710833333,3.33183333333,7.722,3.3545,4.30861111111,6.916,10.6371666667
750.01,2.56116666666,57.1775,54.1555,41.7649166666,3.60366666667,7.54775,3.17316666666,4.11516666667,7.17733333334,10.4715
750.33,2.958,57.6865,54.63,42.3815833334,3.934,7.92508333333,3.11716666666,4.11688888889,7.42933333332,10.7505
750.64,2.94866666667,57.752,54.8336666667,42.7534166666,4.20283333334,7.75191666667,3.29066666667,4.39011111111,7.61516666667,10.7235
750.96,3.297,57.7535,55.1161666667,43.2694166667,4.69166666667,7.76075,3.6,4.45408333333,7.76866666665,11.0201666666
751.27,2.77533333333,57.548,55.0625,43.1573333333,4.72716666667,7.13233333333,3.4385,4.21502777778,7.41849999999,10.3461666667
751.59,2.27983333333,57.5171666666,55.0526666666,43.3226666667,4.15133333333,6.54633333333,2.8575,3.65197222222,7.01633333331,9.93533333334
751.90,2.29916666667,57.9501666666,55.1865,43.6135,4.188,6.91683333333,2.957,3.92741666666,7.02883333334,10.0015
752.22,2.42366666666,57.5163333333,54.8933333334,43.8830833334,4.47916666667,7.14075,3.36716666667,4.48311111111,7.14083333332,10.3468333333
752.53,2.66733333333,57.5826666666,55.228,44.02125,5.0755,7.38075,3.6275,4.70091666666,7.14066666665,10.6463333333
752.85,2.11016666667,57.1593333334,54.5348333334,43.32025,4.5655,6.83716666667,2.824,3.88919444445,6.39966666668,10.1826666667
753.16,2.11116666666,57.4696666667,54.875,43.6511666666,4.84416666667,7.197,3.09383333333,4.11625,6.31049999998,10.579
753.47,1.3035,57.185,54.6865,43.5443333333,4.06583333333,6.69241666667,2.70016666666,3.66633333333,5.33033333334,10.467
753.79,1.0695,56.815,54.4183333333,43.013,3.76266666666,6.33108333334,2.67783333334,3.344,5.13683333334,10.0703333333
754.10,1.11366666667,57.0511666667,54.549,43.3293333334,3.86666666667,6.62358333334,2.88633333334,3.53586111111,5.30183333333,10.392
754.42,0.972166666665,57.3653333334,54.4253333333,43.433,3.70633333333,6.64216666667,2.85283333333,3.70116666666,5.26333333333,10.408
754.73,0.981333333332,57.2966666666,54.0913333334,43.1426666667,3.60083333334,6.897,2.77766666667,3.72211111111,5.38933333334,10.6125
755.05,0.9235,56.9285,53.5906666667,42.8818333334,3.551,6.86125,2.80933333333,3.70513888889,5.40566666667,10.6455
755.36,1.13616666667,56.4708333334,53.772,43.02775,4.15866666667,6.9525,3.622,4.26894444444,5.69766666667,11.1428333334
755.67,1.4855,56.6681666666,54.4323333334,43.3636666667,4.39216666667,7.1355,4.08083333333,4.56005555555,5.9575,11.364
755.99,1.99566666667,56.673,54.2783333333,43.5545,4.6855,7.79458333333,4.84533333333,5.16319444444,6.85666666666,11.686
756.30,2.6375,57.2311666666,54.9865,44.7291666667,5.227,8.32925,5.5715,5.88141666667,7.86433333334,12.4738333334
756.62,2.98216666666,57.1108333333,54.746,44.7329166666,5.347,8.2855,5.64383333333,5.97252777778,8.21733333335,12.6985
756.93,3.4965,57.4731666667,54.6486666667,45.0070833333,6.041,8.60133333335,6.13716666667,6.26638888889,8.9295,12.9381666667
757.24,3.78016666667,57.985,55.1738333334,45.6951666666,6.58333333334,9.07408333335,6.5195,6.66358333333,9.25833333332,13.2788333334
757.56,4.0865,58.109,55.3768333333,46.0618333333,6.851,9.15441666665,6.64266666667,6.77769444445,9.19900000001,13.3013333333
757.87,4.2485,57.8501666666,55.4863333334,46.0230833334,7.17133333333,9.10008333335,6.72416666667,6.66683333334,9.50316666665,13.0251666666
758.18,4.999,58.3135,56.3503333334,47.1269166667,7.84466666667,9.92683333335,7.45533333334,7.27383333334,10.3958333333,13.8928333333
758.50,5.1725,59.0923333333,56.9558333334,47.8111666666,7.984,10.08825,7.51816666666,7.24222222222,10.6585,13.992
758.81,5.3735,59.4456666666,57.197,47.9476666667,7.91166666667,9.9355,7.32516666667,7.11111111111,10.7388333333,13.6546666667
759.13,5.30416666667,59.4686666666,56.8128333333,47.9015833334,7.66316666667,9.65316666665,6.981,6.69633333333,10.472,13.3928333334
759.44,5.09733333333,59.6036666666,56.8153333333,48.0704166667,7.65433333333,9.464,6.91916666666,6.80591666667,10.275,13.5106666666
759.75,5.07583333333,59.6161666667,56.7305,47.7615833334,7.586,9.22858333335,6.8025,6.59733333333,9.87199999999,13.3173333333
760.07,5.51016666667,60.4996666667,57.5361666667,48.398,8.24916666667,9.90316666665,7.52033333333,7.16125,10.1631666667,13.4711666666
760.38,5.975,60.9001666667,58.4011666667,49.055,8.56983333334,10.3153333334,7.76083333333,7.61522222222,10.78,13.479
760.69,5.918,60.7406666667,58.2348333333,48.6681666666,8.46333333334,10.0630833334,7.73816666667,7.77113888889,10.8115,13.4831666666
761.01,6.03483333333,60.4866666667,57.9165,48.6920833333,8.28366666666,10.03125,7.71,7.97902777778,11.0141666667,13.737
761.32,5.7585,60.7,58.0621666667,48.59175,7.75,9.94591666665,7.25966666667,7.91969444444,10.752,13.7836666666
761.63,5.558,61.3545,58.3693333333,48.6630833334,7.69733333334,10.0644166667,7.2925,8.09488888889,10.7185,13.5011666667
761.94,5.86316666667,61.0101666667,58.02,48.8770833334,7.85433333333,10.4485833333,7.55133333333,8.45388888889,11.093,13.766
762.26,5.96516666667,61.2695,58.2046666666,48.6821666667,8.079,10.88325,7.7685,8.77372222222,11.4281666667,13.9516666667
762.57,6.14466666667,61.5873333334,58.3461666666,48.9120833333,8.24383333333,11.08025,7.842,9.01597222222,11.6258333333,13.8913333334
762.88,6.4605,62.0848333334,58.6453333333,49.3225833333,8.27083333333,11.0986666667,7.82766666667,9.07094444445,11.6355,14.0136666666
763.20,6.44966666666,61.8188333333,58.6578333333,49.09,8.51233333332,11.4004166666,8.02083333334,9.22819444445,11.825,14.1125
763.51,5.81666666667,61.2086666667,57.9208333334,48.51775,7.79533333333,10.8471666667,7.4485,8.66502777778,11.364,13.6715
763.82,5.73783333334,61.2496666667,57.9201666667,48.4569166667,7.50383333333,10.8575833334,7.21233333333,8.45030555555,11.137,13.7055
764.14,5.71116666667,61.3143333333,57.9236666666,48.5318333334,7.35566666666,11.0575,7.33766666667,8.48177777778,11.2186666667,13.7126666667
764.45,5.6555,61.7216666666,58.2355,48.5538333333,7.3775,11.2621666666,7.34666666667,8.43227777778,11.2008333333,13.6763333334
764.76,5.981,62.0816666667,58.3808333333,48.9831666666,7.6795,11.5921666666,7.73016666667,8.81652777778,11.1975,13.8941666667
765.07,6.2215,61.571,58.2,48.97175,7.94616666667,11.5905833334,7.80283333333,9.00563888889,11.2521666667,14.0376666667
765.39,6.37183333333,61.3363333333,58.1711666667,48.451,8.28600000001,11.82025,7.96816666666,9.21949999999,11.3028333333,13.9541666666
765.70,6.472,61.0755,57.8076666667,48.5046666666,8.17716666667,11.992,7.72933333334,9.03774999998,11.367,13.8673333334
766.01,6.80383333333,61.1533333334,58.2513333334,48.6983333333,8.66166666665,12.47025,8.3035,9.24736111109,11.6906666667,14.3986666667
766.32,6.9765,60.7385,58.4466666667,48.42025,8.80666666669,12.94375,8.54083333334,9.37349999999,11.9115,14.3986666666
766.64,6.75066666667,60.8906666667,58.0895,48.5581666667,8.27966666666,12.7418333333,8.08966666667,9.19836111111,11.5601666666,13.9068333334
766.95,7.0965,60.5975,58.0725,48.6176666666,8.45733333331,13.0326666666,8.2435,9.41891666668,11.7186666667,13.7305
767.26,6.90033333334,60.306,57.6521666667,48.4781666666,8.90833333331,12.6724166667,8.60766666667,9.76941666665,11.4826666667,13.4555
767.57,7.4015,60.3526666666,57.8215,49.3100833334,9.49366666666,13.199,8.6715,9.96425,11.6045,13.9163333333
767.88,7.59866666667,59.9943333333,57.7576666666,49.4993333334,9.72283333332,13.2699166667,8.78733333333,10.2221388889,11.7818333334,13.8593333334
768.20,7.78616666667,59.0521666667,57.0151666667,48.9671666667,9.71816666669,12.864,8.76633333333,10.0356111111,12.0123333333,13.8681666667
768.51,7.49033333333,59.1076666667,56.7353333333,48.9115,9.59816666668,12.4364166667,8.58816666666,9.70741666668,11.794,13.6666666667
768.82,7.1255,59.7036666666,56.7701666667,49.7005833333,9.39933333334,11.6476666667,8.445,9.51591666668,11.338,13.4591666667
769.13,7.0115,59.2266666667,56.3426666667,49.5455,9.01783333334,10.45475,7.91033333333,9.04588888889,10.6163333333,12.9571666667
769.44,7.0135,58.9398333333,55.9598333334,49.35075,8.69516666665,10.1746666667,7.17316666667,9.15094444444,10.4725,12.5053333333
769.76,6.57783333334,58.5285,54.7571666667,48.4448333334,8.3225,9.16216666666,6.24183333334,8.63486111111,9.95866666666,11.8333333334
770.07,7.2775,57.873,54.5158333334,48.30525,8.90183333334,9.3295,6.75783333334,9.24491666665,10.7753333333,12.5298333334
770.38,7.26133333334,57.8581666666,54.2881666666,48.41425,8.49933333335,8.99633333334,6.4655,9.03883333331,10.8531666667,12.6438333333
770.69,7.81366666667,58.3445,54.3023333333,49.2265833334,8.17533333335,9.25358333334,6.1995,8.96574999999,11.2918333333,12.963
771.00,8.06083333333,57.902,54.0306666666,48.5355,7.89033333333,8.71375,6.4485,9.27563888891,11.4441666667,12.4205
771.32,8.15083333333,57.7283333334,53.9155,47.8709166667,7.83116666667,8.72725,6.52966666666,9.38333333335,11.5068333334,12.0548333333
771.63,7.5365,57.4306666667,53.9146666666,47.88425,6.98533333334,8.3745,5.88383333333,9.0289722222,10.865,10.9701666666
771.94,7.29633333333,57.1531666666,53.4096666666,47.3950833334,6.1755,8.38133333334,5.627,8.75247222224,10.5746666667,10.2171666667
772.25,6.85833333333,56.652,53.0346666666,46.7589166666,5.20783333333,8.58216666666,5.0375,8.30922222224,9.98999999998,9.73533333335
772.56,6.635,56.842,52.9098333334,46.7919166666,5.50266666667,9.72716666665,5.80716666667,9.08616666668,10.2631666667,10.1778333333
772.87,6.27016666667,56.4795,52.476,46.35975,5.383,9.70066666665,6.2575,9.1051388889,10.2486666667,10.0146666667
773.18,6.3095,56.3343333334,52.8108333333,46.8704166667,4.835,10.1325,6.72166666667,9.26619444446,10.32,10.0698333333
773.50,5.5685,56.8566666667,52.8101666667,46.7213333334,3.47383333333,9.6995,5.95883333333,8.32897222222,9.01633333333,8.75616666666
773.81,5.15266666666,57.052,53.0546666666,46.6001666666,3.068,9.26275,5.5775,8.26016666667,8.27383333334,8.101
774.12,5.22583333334,57.0838333334,53.4881666667,45.7230833334,3.4885,9.28908333334,6.28183333333,8.74536111113,7.96583333333,8.12633333334
774.43,4.76983333333,57.3451666667,53.2843333333,45.81625,3.339,9.45075,6.06416666666,8.62830555557,7.45416666667,8.13566666666
774.74,4.945,57.3141666666,52.6858333334,45.4063333333,3.36083333333,9.38025,6.102,8.29205555555,7.41033333333,8.058
775.05,6.21883333334,58.3333333333,53.6621666666,45.83325,4.11816666667,10.2405,7.07566666667,9.10494444444,8.34733333333,9.1625
775.36,6.38766666666,58.5773333333,54.3656666667,45.8996666666,3.87716666667,10.3903333333,6.90383333334,9.39575000001,8.5355,9.34449999999
775.67,7.3485,58.5778333334,54.8335,45.8718333333,3.9955,10.7013333333,7.40416666667,9.70705555554,8.99716666666,9.6675
775.98,7.09366666667,58.4408333333,55.4741666666,45.8798333333,2.90916666667,9.71633333333,6.6495,8.63905555556,8.48383333333,8.98533333331
776.30,7.298,58.9633333334,55.8066666667,45.85125,2.56316666666,9.73083333333,6.15416666666,8.24641666665,8.3405,8.77516666665
776.61,7.08916666667,58.7238333334,55.5556666667,45.074,2.77766666667,9.30991666666,6.11983333334,7.70883333333,8.30433333334,8.39133333333
776.92,7.01383333333,58.3046666667,55.5366666666,44.63575,3.127,9.28725,6.18183333333,7.58022222222,8.77783333333,8.79249999998
777.23,6.82066666666,57.7481666667,55.0941666667,43.9,3.15333333333,9.204,6.07883333333,7.20611111111,8.94716666666,9.01833333332
777.54,5.527,56.2428333334,53.4795,43.0626666667,1.50333333333,8.23316666666,4.65333333333,5.59125,7.875,7.56016666667
777.85,5.172,55.9673333333,53.1256666667,42.2989166667,1.3925,7.90683333333,4.34766666666,5.15066666666,7.74366666667,7.17533333333
778.16,4.51433333333,55.9043333333,53.4106666667,42.584,0.9745,7.83891666666,4.156,4.96308333333,7.022,7.33733333333
778.47,3.6145,55.436,52.7825,42.4554166667,0.889333333334,7.66641666667,3.7005,4.73341666667,6.46866666667,6.85616666666
778.78,2.96233333334,54.4435,51.5818333334,41.3358333334,0.302,6.88816666667,3.293,3.96163888889,5.8095,6.428
779.09,2.3055,54.8163333333,51.6006666666,41.2334166667,-0.0295,5.99858333334,2.599,3.62933333333,5.21316666667,5.81516666667
779.40,1.997,54.787,51.3805,40.8515833333,0.367,6.153,3.157,4.21925,4.96333333334,5.6975
779.71,1.522,54.1666666667,50.6796666667,40.57325,-0.192,5.61458333334,2.92566666667,4.12997222222,4.46233333333,5.23033333334
780.02,0.3615,53.3876666666,50.3011666667,40.4398333334,-1.15916666667,4.96841666667,1.77666666667,3.40766666667,3.44766666666,4.2455
780.33,0.754,53.2881666666,50.1508333334,41.0408333333,-0.889999999998,5.083,2.45833333333,3.74563888889,3.72533333333,4.44933333333
780.64,1.22416666667,54.3616666667,51.0715,41.8735,-0.245166666666,5.59366666666,3.122,4.6195,4.13216666667,4.69866666666
780.95,1.34016666667,54.1435,50.7858333333,40.5344166667,-0.154,5.30641666666,2.9575,4.33352777778,4.26683333333,4.72916666666
781.26,0.958166666665,53.5815,50.5025,39.68775,-1.021,5.00316666666,2.45066666667,3.33819444444,3.6915,4.03716666666
781.57,1.17466666667,52.8731666667,50.0476666667,38.9605,-1.381,4.61908333334,2.01583333333,2.88375,3.42866666667,3.69833333333
781.88,1.68583333333,52.8098333333,50.241,39.0735,-1.22033333334,4.32708333333,2.4245,2.50741666666,3.56466666666,4.06216666667
782.19,2.86583333333,52.9778333333,50.5443333333,39.4973333333,-0.160166666666,5.36341666666,3.00983333334,3.34075,3.98666666666,4.787
782.50,3.32683333333,52.6618333334,50.5226666666,39.504,0.665499999998,6.646,3.89733333334,3.85502777778,4.94283333333,5.98866666667
782.81,4.43716666667,53.3236666666,50.9225,39.8458333334,1.08133333333,7.18841666666,4.10316666666,4.3125,6.3455,6.99766666666
783.12,5.05983333333,53.3301666667,51.5518333334,40.0663333334,1.50333333333,7.84025,4.08983333334,3.91744444444,6.369,7.06416666666
783.43,6.60833333333,54.6971666667,52.3161666667,40.5411666666,2.52666666667,8.84366666667,5.199,5.12636111111,7.30483333334,8.51983333334
783.74,6.46866666667,55.5608333334,52.7721666667,40.3879166666,2.73933333333,8.88608333334,4.62033333334,5.03277777778,6.60066666667,8.3665
784.05,6.968,55.3956666667,52.6313333333,40.3591666666,2.6315,9.18575,4.61783333333,4.65636111111,6.37216666666,8.7885
