wavelength,Back_DacAlbm,Belly_DacAlbm,Breast_DacAlbm,Crissum_DacAlbm,Crown_DacAlbm,DorTail_DacAlbm,Patch10_DacAlbm,Rump_DacAlbm,Throat_DacAlbm,WingTip_DacAlbm
732.62,11.7291666667,62.45675,46.1251666667,51.3352083333,11.2820833333,5.13808333333,6.86691666666,15.05425,12.1671666667,5.04008333333
732.94,12.0114166666,62.81625,46.30825,51.62275,11.5558333333,5.46516666667,7.16700000001,15.2451666667,12.5609166666,5.3315
733.25,11.8273333334,62.6294166667,46.2053333333,51.6748333333,11.4453333333,5.23558333333,6.96491666666,15.1701666667,12.4709166667,5.21458333333
733.57,11.8270833333,62.6951666667,46.2484166667,51.6627916667,11.3516666666,5.21333333333,6.8835,15.1030833333,12.3474166667,5.1495
733.89,11.8184166667,62.789,46.3391666667,51.749875,11.3079166667,5.21441666667,6.93183333332,15.1686666667,12.3651666667,5.11083333333
734.21,11.8279166667,62.9353333334,46.229,51.965625,11.10775,4.95466666667,6.73025,15.09325,12.1461666667,4.989
734.52,11.6585833334,62.64075,46.1045833333,51.8510416667,10.9554166666,4.75941666667,6.58274999999,14.9638333333,12.0026666667,4.86233333334
734.84,11.35525,62.2613333333,45.7555,51.4409166666,10.6890833333,4.60941666667,6.419,14.7245,11.79175,4.58408333333
735.16,11.4729166667,62.1766666667,45.75675,51.4308333333,10.87575,4.66908333334,6.61924999999,14.91125,11.86,4.586
735.48,11.797,62.16625,45.7606666666,51.617125,11.119,4.92508333333,6.98791666667,15.2105833333,12.0343333333,4.93816666667
735.79,11.7370833333,61.8838333333,45.6359166667,51.6017916667,11.0969166667,4.86558333333,7.09566666666,15.2315,12.0305,4.97766666667
736.11,11.7413333333,61.77075,45.609,51.7132916667,11.1398333333,4.83675,7.20808333333,15.1975833333,12.112,5.04083333333
736.43,11.825,61.5306666667,45.5686666667,51.6000833333,11.2091666667,4.79308333333,7.20724999999,15.3489166667,12.1273333333,5.14683333333
736.74,11.91525,61.888,45.6875,51.8536666667,11.3455833333,4.91758333334,7.32475000001,15.50825,12.2860833333,5.27483333333
737.06,11.7134166666,61.9164166667,45.6536666667,51.777875,11.1586666667,4.67325,7.06758333333,15.4419166667,12.0866666667,5.077
737.38,11.4575,61.551,45.3490833333,51.529125,10.8003333333,4.38383333333,6.70783333333,15.1099166667,11.7271666667,4.67808333333
737.69,11.6841666667,61.3473333333,45.4995,51.46725,11.0846666667,4.80733333333,6.9945,15.3609166667,11.988,4.91133333333
738.01,11.77975,61.3479166667,45.4601666666,51.4471666666,11.2059166667,4.86766666667,7.09516666668,15.44225,12.1186666667,5.09466666667
738.33,11.8055,61.5090833333,45.72075,51.6125833333,11.22625,4.75958333333,7.05433333333,15.4919166667,12.12675,5.1245
738.64,11.6736666666,61.5554166667,45.7259166667,51.561375,11.1891666666,4.68441666667,6.95366666666,15.4190833333,12.1695,5.19658333333
738.96,11.5425833333,61.73375,45.8540833333,51.562875,11.20425,4.53383333334,6.84508333333,15.3115833333,12.1744166667,5.02708333333
739.28,11.49175,61.7535,45.9920833334,51.6295,11.27175,4.68758333333,6.75691666667,15.3243333333,12.22425,5.05233333333
739.59,11.5355833333,62.2076666667,46.2356666667,51.6857916667,11.1911666667,4.71025,6.62775000001,15.3676666667,12.1795,5.04633333334
739.91,11.4445,62.2564166667,46.2508333334,51.8690416667,11.10525,4.8035,6.61225,15.39025,12.0883333333,5.0485
740.23,11.2679166667,61.85025,46.0126666666,51.5564583334,10.93225,4.65291666667,6.51750000001,15.1549166667,11.83875,4.94266666667
740.54,11.4926666667,61.8695833334,45.9680833334,51.6695416667,11.1653333333,4.77116666667,6.71591666667,15.1535833333,11.9188333333,5.0985
740.86,11.7961666667,61.84275,46.0650833333,51.6642083333,11.6270833333,5.14158333334,7.17908333334,15.5240833333,12.2974166666,5.573
741.18,11.975,61.9988333333,46.2460833333,51.9005833333,11.8159166667,5.27833333333,7.43400000001,15.7466666667,12.5825833333,5.82991666667
741.49,12.15275,61.8323333333,46.3198333333,51.8059166666,12.0845,5.62666666667,7.66258333334,15.9426666667,12.7374166667,6.06
741.81,12.1776666667,61.66775,46.1588333334,51.6298333333,12.09675,5.7125,7.73966666667,15.965,12.7835,6.13533333333
742.12,12.0983333333,61.7543333333,46.1590833333,51.4289166667,12.0495,5.63375,7.70616666667,15.8145,12.6369166666,5.938
742.44,12.12575,61.7158333333,45.992,51.350875,12.0086666667,5.73325,7.77883333333,15.75775,12.6154166667,5.97975
742.76,12.3039166667,62.216,46.334,51.4970416667,11.9835833333,5.5965,7.69941666666,15.7973333333,12.74325,5.93225
743.07,12.38825,61.6201666667,46.0238333333,51.1617083333,12.1111666667,5.714,7.84533333332,15.8261666667,12.7629166667,5.96275
743.39,12.2645833333,61.4311666667,45.92225,50.7635,11.9910833333,5.48016666667,7.64616666667,15.6329166666,12.57325,5.55966666666
743.70,12.5079166667,61.4905833334,46.0620833333,50.970875,12.19775,5.66533333333,7.7895,15.7965,12.77675,5.68775
744.02,12.5640833333,61.3268333333,46.1986666666,50.8733333333,12.4454166666,5.91041666667,7.93908333333,16.093,13.2210833333,5.92633333334
744.34,12.3225833333,61.1196666667,45.88175,50.482125,12.2323333333,5.75008333333,7.73683333333,15.83475,13.1225,5.74033333334
744.65,12.0338333333,61.1761666667,45.7353333333,50.2528333333,11.9751666667,5.48066666666,7.3845,15.5418333333,12.8455,5.35341666667
744.97,12.0260833333,61.7321666667,45.9639166667,50.53175,11.86425,5.38383333333,7.37866666667,15.5008333334,12.9145833333,5.22866666667
745.28,11.8905833333,61.4699166667,45.7374166666,50.3412083333,11.9038333333,5.3555,7.31991666666,15.4644166667,12.7583333334,5.10725
745.60,11.8895,61.1254166667,45.4214166666,50.3340833334,11.8400833333,5.5975,7.36741666667,15.532,12.8059166667,5.27333333333
745.91,11.6371666667,61.4164166667,45.7664166667,50.7941666667,11.7240833333,5.588,7.2765,15.58325,12.7006666666,5.12308333333
746.23,11.2420833333,60.8290833333,45.3654166666,50.5149583334,11.66525,5.41116666667,7.18716666667,15.3638333333,12.2549166667,4.96808333334
746.55,10.5878333333,60.80825,45.2105,50.4577083333,11.25925,4.9965,6.81358333332,15.0066666666,11.8336666666,4.58241666667
746.86,10.6724166667,61.079,45.3850833333,50.6995833333,11.37875,5.14466666666,6.98066666668,15.21725,12.1184166667,4.81141666667
747.18,10.9539166667,61.2928333334,45.5061666667,50.6874166667,11.6614166667,5.4405,7.25058333333,15.6204166667,12.4385,5.0055
747.49,10.78275,61.4583333333,45.37075,50.850375,11.3719166666,5.20166666667,6.98541666666,15.452,12.0606666667,4.79575
747.81,10.90825,61.65,45.6453333333,51.2092083333,11.4004166667,5.35608333333,6.96274999999,15.55225,12.1190833333,4.84033333333
748.12,10.4199166667,61.4531666667,45.079,50.91225,10.94175,4.94083333334,6.48599999999,15.0318333333,11.73575,4.37608333333
748.44,10.0380833333,60.841,44.3884166667,50.278,10.6043333333,4.68325,6.06925,14.71175,11.4139166667,4.01541666667
748.75,10.3928333333,61.0075,44.6645833333,50.51,10.73275,4.99866666667,6.28349999999,14.8980833333,11.6875833333,4.28608333333
749.07,10.38325,61.2691666667,44.9194166666,50.5721666667,10.80475,4.92675,6.18874999999,14.8815833333,11.69725,4.3185
749.38,10.6385,61.07875,44.836,50.285,10.8650833333,4.76883333333,6.20308333334,14.89575,11.7133333333,4.36741666667
749.70,11.1293333333,60.8338333333,44.7356666667,50.1769583333,11.09725,5.17416666667,6.6845,15.19475,12.1128333333,4.798
750.01,11.7119166667,60.814,44.79375,50.082875,11.4730833333,5.55341666667,7.25708333334,15.5076666667,12.51425,5.3305
750.33,11.5660833334,60.4269166667,44.4126666667,49.8552916667,11.3051666667,5.44433333333,7.17508333334,15.1458333333,12.228,5.27233333333
750.64,11.3674166667,60.3498333333,44.3338333334,49.786375,11.08675,5.39825,7.086,14.72375,12.0438333333,5.12058333333
750.96,11.67175,60.495,44.6533333333,50.0143333333,11.3966666666,5.79441666667,7.55616666666,14.9206666666,12.42325,5.42658333333
751.27,11.6210833333,60.5465833334,44.762,49.8204166667,11.4639166667,5.62616666667,7.64708333333,14.8928333333,12.375,5.44983333334
751.59,11.9664166667,60.62725,45.3894166667,50.040125,11.9215833334,5.94633333333,8.00975000001,15.3433333333,12.7163333334,5.98816666667
751.90,12.0495,60.5285,45.4275,50.035125,12.0304166667,5.93683333333,8.04899999999,15.4781666667,12.7396666666,6.21808333333
752.22,11.8741666667,60.3406666666,45.2073333334,49.8880416667,11.7205,5.70183333334,7.81141666668,15.3765,12.5656666666,6.01858333334
752.53,11.8135,60.0703333333,44.94575,49.6168333334,11.5645833333,5.645,7.77775000001,15.4056666667,12.4105833333,5.945
752.85,11.6858333333,59.6805833333,44.5148333333,49.3821666667,11.3985,5.68,7.57341666667,15.3289166667,12.3338333333,5.92908333333
753.16,11.2986666667,59.8610833333,44.35225,49.2875416667,10.9964166667,5.3615,7.11116666666,15.02325,12.0835,5.384
753.47,11.2403333333,60.1420833333,44.5216666667,49.7524583333,10.9764166667,5.24683333334,6.90916666667,15.0860833333,12.0128333333,5.16566666667
753.79,11.3879166667,60.45525,44.60975,49.885,11.1285833333,5.21275,6.89775000001,15.3889166667,12.0911666667,5.20625
754.10,11.1751666667,60.3618333333,44.41575,49.8257083333,10.996,4.70125,6.49066666667,15.3055,11.7828333334,5.01658333333
754.42,11.0669166667,59.87275,44.1015833333,49.3415833333,10.90425,4.45858333333,6.27991666667,15.1573333333,11.6341666666,4.8765
754.73,10.8114166667,59.9194166667,43.8563333333,49.4232083333,10.6136666666,4.289,5.77783333333,14.8825833334,11.2541666667,4.52383333334
755.05,10.5574166667,59.64625,43.3745833333,49.17475,10.3045,4.08408333333,5.5995,14.5335,10.8680833333,4.20216666667
755.36,10.65475,59.4275833333,43.35575,49.1265833333,10.3725,4.06816666667,5.67225,14.512,10.87225,4.17691666666
755.67,10.8675833333,60.1675,43.9249166666,49.7947916667,10.8055,4.296,5.94408333333,14.77375,11.17775,4.4235
755.99,10.7396666667,60.2695833333,44.0869166666,50.0975416667,10.7500833333,4.10233333333,5.78066666667,14.57725,11.1505833333,4.26925
756.30,10.7291666667,60.1738333333,44.1395,49.9634166667,10.8655,3.9955,5.90591666667,14.4453333333,11.0925833333,4.27125
756.62,10.59525,60.0210833333,44.037,49.9037916667,10.8298333333,3.70116666667,5.79133333334,14.2366666667,10.8473333333,4.20875
756.93,10.4175833333,59.8046666667,43.8455,49.6372916667,10.7433333333,3.72716666667,5.78325,13.9134166667,10.8344166667,4.12633333334
757.24,10.1463333333,59.2206666667,43.43075,49.37875,10.5148333333,3.67783333333,5.70975,13.4481666667,10.7446666667,4.07108333334
757.56,10.293,59.37025,43.6575,49.37425,10.6455833333,4.165,6.09008333333,13.61125,11.0431666667,4.22366666667
757.87,10.1825,59.6481666666,43.8731666667,49.5335,10.5190833333,4.1875,6.09200000001,13.6415,10.9215,4.08333333334
758.18,10.43675,60.2865833333,44.45025,50.01575,10.702,4.34966666667,6.58225000001,14.02275,11.27025,4.301
758.50,11.103,60.5879166667,44.6576666667,50.2714166666,11.3175,4.91716666667,7.07466666667,14.7025833333,11.9986666666,4.92725
758.81,11.1563333333,61.2920833333,44.9909166667,50.7084166667,11.27825,5.03333333333,7.26483333333,14.8148333334,12.1275833333,4.97083333333
759.13,10.9880833333,60.9016666667,44.6770833333,49.9914166666,11.18825,5.09533333333,7.20791666667,14.5299166667,12.0824166667,4.9365
759.44,11.0098333333,60.9890833333,44.6056666667,49.7980833334,11.0959166667,5.10783333333,7.15575000001,14.54625,12.1460833333,4.88316666667
759.75,11.0241666667,61.1718333333,44.5945,49.874625,10.9930833333,5.1925,7.21983333334,14.7044166667,12.2029166667,5.01708333334
760.07,11.5526666667,61.7175,45.116,50.2489583334,11.4736666667,5.615,7.66758333334,15.0123333333,12.6683333334,5.40575
760.38,11.6864166667,62.0385,45.4606666667,50.4306666667,11.5669166667,5.55783333334,7.59500000001,15.20375,12.7050833333,5.47591666667
760.69,12.0819166667,62.6910833333,46.2920833333,50.7667916667,11.6789166667,5.8005,7.70016666666,15.6644166667,12.9115833333,5.49233333333
761.01,12.1051666667,63.0548333334,46.6114166667,51.284625,11.482,5.701,7.60366666666,15.7703333334,12.9015,5.5345
761.32,12.3715,63.13875,46.5043333333,51.450875,11.7585833333,5.97708333333,7.88716666667,15.8288333333,13.1805833334,5.87141666667
761.63,12.58425,62.8909166667,46.4575,51.4520416667,12.0690833334,6.22008333333,8.02358333332,15.9213333334,13.443,6.10341666666
761.94,11.9576666667,62.8080833333,46.426,51.2119583333,11.6229166667,5.88266666667,7.67225000001,15.43975,13.00675,5.65716666667
762.26,12.20625,63.273,46.7944166667,51.5657916667,11.941,6.14308333333,7.82008333333,15.69125,13.156,5.91758333334
762.57,12.4600833333,63.1268333333,46.8265,51.9489583333,12.1155833333,6.201,7.96416666666,15.8430833333,13.3773333333,6.135
762.88,12.5788333333,63.1675833333,46.7950833334,52.0775,12.2150833333,6.26791666667,8.18625,15.9068333333,13.3948333333,6.29733333333
763.20,12.826,63.6415,47.3218333333,52.5746666667,12.5636666667,6.45791666667,8.37833333333,16.08125,13.5780833333,6.48441666667
763.51,12.6765,63.3274166667,47.2100833333,52.507375,12.4595833333,6.47425,8.3385,16.1149166667,13.5079166667,6.59175
763.82,12.9491666667,63.1360833333,47.1339166667,52.5051666666,12.4946666667,6.6355,8.63708333333,16.23575,13.68375,6.79391666666
764.14,12.87225,62.61975,46.66625,52.2823333333,12.5754166666,6.77166666667,8.78625,16.1280833333,13.69475,6.99825
764.45,13.1159166667,62.4775833333,46.647,52.1763333333,12.868,7.06708333333,9.05608333334,16.2946666667,13.9468333333,7.32566666667
764.76,13.0015,62.55325,46.7175833333,52.1850416667,12.80475,6.94758333333,8.84991666667,16.2020833334,13.8515,7.23741666667
765.07,12.7268333333,62.43,46.5766666666,52.0639583333,12.5185,6.59025,8.516,15.9533333333,13.5340833333,7.00975
765.39,13.1761666666,62.4985833333,46.6559166667,52.26925,12.6565833333,6.715,8.68866666668,16.2279166667,13.7585,7.25233333333
765.70,13.0163333333,61.9866666667,46.3309166666,52.0919583334,12.5330833333,6.72625,8.61899999999,16.1991666667,13.7665,7.21283333333
766.01,12.8890833333,62.3279166667,46.4328333333,52.2260833333,12.2879166667,6.58316666667,8.45683333334,16.1489166667,13.3800833334,6.9305
766.32,12.81375,62.197,46.503,52.1801666667,12.2531666667,6.61666666667,8.19241666668,16.0320833333,13.219,6.75416666667
766.64,12.3340833333,61.71075,45.9696666667,51.8400833333,11.7404166667,6.331,7.66600000001,15.6746666667,12.8724166667,6.31258333334
766.95,12.2715,61.9463333333,46.1625833333,52.0716666667,11.5785,6.16875,7.4,15.5011666667,12.72475,5.98258333334
767.26,11.5986666667,61.8291666667,45.8293333334,51.661,11.2430833334,5.83175,6.64391666667,15.0743333333,12.201,5.3305
767.57,11.3259166667,62.85,46.3199166667,51.9275416667,10.8990833333,5.22108333333,6.02391666666,14.9078333333,11.6930833333,4.55941666667
767.88,10.6081666667,62.7136666667,45.8955833333,51.7695833333,10.332,4.50508333333,5.15941666666,14.2851666667,10.9954166667,3.60583333333
768.20,10.5289166667,62.5824166667,45.8103333334,51.89075,10.199,4.38658333333,4.87266666666,14.3105,10.8956666666,3.35975
768.51,10.6348333333,62.0073333333,45.2520833334,51.55,10.224,4.70591666666,4.99525000001,14.281,11.0223333333,3.46408333333
768.82,10.3709166667,62.0470833333,45.1156666667,51.4716666667,10.0048333333,4.70616666667,4.72066666666,14.04625,10.7321666667,3.1215
769.13,10.2364166667,61.7783333334,45.0229166666,51.1294583333,9.82099999999,4.61641666667,4.661,13.6565,10.3648333333,2.90625
769.44,9.63908333333,61.06575,44.54025,50.2470833334,9.39208333333,4.14383333334,4.20941666667,13.0369166667,9.77516666666,2.51558333333
769.76,9.52375,61.0803333333,44.5061666667,50.1880416667,9.20433333335,3.9425,4.34458333333,13.07975,9.72483333334,2.59733333333
770.07,10.00525,60.8385,44.4011666667,49.844125,9.64083333333,4.18775,4.83333333333,13.3179166667,9.95325,2.95325
770.38,9.86216666667,60.50325,43.7421666667,49.1515,9.48391666667,3.91975,4.80775,13.0569166667,9.66275000001,2.77958333334
770.69,10.1221666667,60.6844166667,43.9800833333,49.5607916667,9.76333333333,4.081,5.12533333333,13.2925833333,9.90791666667,3.11683333333
771.00,10.14575,60.6194166667,44.1106666667,49.9073333333,9.92808333334,4.08783333334,5.19283333333,13.3083333333,10.195,3.43991666667
771.32,10.0351666667,60.2995,44.2113333333,49.6529166667,9.83158333334,3.83908333333,5.161,13.2076666667,10.02975,3.34866666667
771.63,9.51966666665,60.141,43.6591666667,49.2584166666,9.15058333332,3.09491666667,4.81308333334,12.7546666666,9.475,2.65275
771.94,9.21808333335,60.4394166667,43.7044166666,49.338,8.84141666668,2.69975,4.77733333333,12.6599166667,9.20666666667,2.49433333333
772.25,8.79508333334,59.955,43.4901666666,49.3909583333,8.60483333333,2.29116666667,4.54175,12.4134166667,8.93924999999,2.33733333334
772.56,9.43916666667,60.3643333333,43.7265833333,49.7497916667,9.08408333332,2.65358333333,4.78941666666,12.9713333333,9.5205,2.93291666667
772.87,9.19275,60.2106666667,43.1790833334,49.6881666667,8.61583333334,2.21266666667,4.37841666667,12.5823333333,9.52216666667,2.80125
773.18,9.29375000001,59.55725,42.6974166666,49.464125,8.97166666667,2.284,4.57366666667,12.47375,9.72724999999,2.84025
773.50,9.09358333334,59.3586666666,42.7981666666,49.5050833333,9.05233333333,2.39866666667,4.544,12.3466666666,9.74775000001,2.88775
773.81,9.04033333332,59.2439166667,43.446,50.1467083333,9.23200000001,2.45633333333,4.45125,12.61075,9.74108333332,3.16316666667
774.12,8.58008333334,58.6946666667,43.0455833333,49.9549166666,8.82108333334,2.05325,4.08233333333,12.3915,9.27866666666,3.02858333333
774.43,8.13508333333,57.9971666667,42.2309166667,49.3215416666,8.50758333332,1.99325,3.9025,12.374,9.04791666667,2.74366666667
774.74,8.41716666667,57.9496666667,41.8645833333,49.3045833333,8.86691666668,2.30208333333,4.11883333334,12.8178333333,9.16666666667,2.93191666667
775.05,9.42466666667,58.0070833333,42.3606666667,49.4157083333,9.89333333334,3.51708333333,5.05333333333,13.8255833333,9.93474999999,4.16375
775.36,9.87316666667,57.8298333333,42.2944166667,49.2951666667,10.4773333333,3.96225,5.05808333333,14.3035833334,10.3114166667,4.3355
775.67,9.80808333332,57.3265,42.0101666667,48.8420833333,10.4418333333,3.95633333333,4.8625,14.1495,10.16925,4.01558333333
775.98,8.64658333335,55.7979166667,41.1525,47.45275,9.52725,3.097,4.11933333333,13.15025,9.23758333333,2.93141666667
776.30,8.98425000001,56.0843333334,41.6075,47.7864166667,9.89575,3.55108333333,4.445,13.6068333333,9.517,2.87633333333
776.61,9.51958333333,57.3339166666,42.5698333333,48.5792083333,10.1456666667,4.27508333334,4.81091666667,14.3786666667,10.15775,3.19716666667
776.92,9.82749999999,57.653,42.6870833334,48.7335833333,10.0584166667,4.38533333333,4.8895,14.6256666667,10.1495,3.32233333333
777.23,10.51625,58.3635833333,42.9811666667,48.85725,10.8055,5.23991666667,5.81283333333,15.2495833333,11.0769166667,4.09433333333
777.54,11.519,59.0471666667,43.5445,49.1960416666,11.6569166667,6.18558333333,6.6115,15.9526666667,12.1489166667,4.94975
777.85,12.455,59.5135,43.94925,49.6674583333,12.31125,6.90158333333,7.36875,16.4869166666,12.9521666667,5.64341666667
778.16,12.1353333333,59.6513333333,43.86525,49.626375,12.0444166667,6.65083333333,6.99108333334,15.9315833333,12.75525,5.46033333333
778.47,11.3325833333,59.73675,43.896,49.683375,11.3884166667,6.011,6.29658333334,15.3626666667,12.2763333333,4.66958333333
778.78,11.0566666667,60.0714166666,44.3148333334,49.9623333333,10.9941666667,6.04291666667,6.25016666666,15.25475,12.10475,4.48666666667
779.09,11.93525,60.8568333333,44.9785,50.5960416667,11.8029166667,6.70583333333,7.05891666667,16.1369166666,13.1088333333,5.463
779.40,12.7365,61.9504166666,45.5265833333,52.0194583333,12.5956666667,7.11908333334,7.45775,16.69225,13.82275,6.007
779.71,12.65525,61.9305833333,45.39325,52.0607916667,12.5776666667,6.94875,7.38216666666,16.6213333333,13.7421666667,5.88766666666
780.02,12.62875,60.7485,44.584,51.3750416666,12.6545,6.87791666667,7.14816666666,16.319,13.38875,6.0085
780.33,12.4545833333,60.6956666667,44.4248333333,51.48625,12.62975,7.00291666666,7.09375,16.2643333333,13.5708333333,5.815
780.64,11.5308333333,60.1529166667,43.5390833333,51.1042083333,11.63625,6.34216666667,6.09841666667,15.6580833333,12.7636666666,4.95791666667
780.95,10.3395,59.3063333333,42.9816666666,50.4394166667,10.7553333333,5.314,5.25366666668,14.7275833333,11.5069166667,3.92516666667
781.26,9.32383333334,58.5656666667,42.26775,50.0683333333,9.98633333332,4.33733333333,4.39883333333,13.6339166667,10.6353333333,3.1285
781.57,9.02550000001,58.155,41.8720833333,49.513375,9.78625,4.19416666667,4.20091666666,13.3771666667,10.6770833333,3.00166666667
781.88,8.63374999999,57.0844166667,40.909,48.4985416667,9.45258333334,3.9995,3.81516666667,12.7559166667,10.2648333333,2.78458333334
782.19,8.25699999999,56.89025,40.4525833333,48.26875,9.34641666667,3.35833333334,3.37225,12.1358333333,9.85300000001,2.51875
782.50,6.83791666668,55.82,39.15325,47.2725,8.03850000001,2.12016666666,2.01483333334,10.6220833333,8.40341666666,1.14433333333
782.81,5.96975000001,55.8549166667,38.8145833333,46.9180833333,7.06891666667,1.2285,1.22116666667,10.2514166667,7.5,0.323333333333
783.12,5.91966666666,55.2985833333,38.5463333333,46.283125,7.00525,1.15683333334,1.11408333333,10.247,7.37658333333,0.421249999999
783.43,4.78875,54.8900833333,37.9558333334,45.6814166667,6.06908333333,0.216916666668,0.180833333333,9.57750000002,6.45975,-0.6075
783.74,4.03833333333,54.4708333333,37.2323333333,44.8547083333,5.41633333334,-0.593666666668,-0.498333333333,9.02975,5.94408333334,-1.29733333333
784.05,4.11525,53.9314166667,37.0149166667,44.330625,5.35716666667,-0.793666666667,-0.499916666665,9.00941666666,5.83474999999,-1.6095
784.36,4.6255,54.4419166667,37.2391666667,44.6548333333,5.85891666667,-0.0365833333325,0.235,9.77966666668,6.39508333334,-0.910583333332
784.67,4.71683333333,54.5261666666,37.4119166667,44.160625,6.11058333333,0.557583333333,0.5135,10.4020833333,6.27191666666,-0.388999999998
784.98,5.06333333333,55.0118333333,37.87275,44.76675,6.37,1.0555,1.20308333333,11.0053333334,6.42883333334,0.258333333334
785.29,4.78441666667,55.877,38.276,45.3963333333,6.01258333333,0.497333333333,1.14533333333,11.091,6.23108333334,0.075416666665
785.60,4.01233333334,55.7361666666,37.9026666667,45.2160416667,5.35975,-0.0525833333325,0.971083333335,10.554,5.96958333332,-0.526833333332
785.91,4.72341666667,56.6861666667,38.8463333333,45.8631666667,5.98691666667,0.436333333332,1.75991666667,11.34175,6.47558333332,0.0752499999992
786.22,5.42291666667,57.0145,39.2351666667,45.8259166667,6.62383333333,1.23041666667,2.50491666667,11.6783333333,7.28700000001,0.950583333333
786.53,6.29791666666,58.1275833333,40.3585,46.4727083333,7.26041666667,2.21925,3.19675,12.4045,7.96600000001,1.63866666667
786.84,6.46775,58.8233333333,40.9860833334,46.7515833333,7.62375,2.11441666667,3.53374999999,12.533,8.09916666666,1.76325
787.14,7.18741666666,58.75325,41.49575,47.164125,8.36174999999,2.77541666666,4.48341666667,13.0585833333,8.45416666666,2.7825
787.45,7.42008333333,59.9123333333,42.4879166666,47.7095833333,8.76516666666,3.22858333333,4.85716666667,13.247,8.82875,3.16475
787.76,7.34383333334,60.09325,42.8328333333,47.73475,8.48166666668,2.92625,4.48824999999,13.0476666667,8.67966666668,2.7425
788.07,8.08424999999,60.3404166667,43.4246666667,48.5465416667,9.1915,3.29458333333,5.17725000001,13.3859166667,9.50975,3.19766666667
788.38,8.18175000001,60.346,43.59675,48.4734583333,9.05025,2.99841666666,4.86633333333,13.2063333333,9.32583333333,2.9295
788.69,8.76541666667,59.77175,43.5441666666,48.197,9.60283333332,3.76825,5.19991666667,13.3306666667,9.90683333333,3.41041666666
789.00,9.16324999999,59.6828333333,44.0013333333,48.022875,9.97983333333,4.17683333333,5.29691666667,13.8460833333,9.97975000001,3.83258333333
789.31,8.51925000002,59.64175,43.9118333334,48.150625,9.40083333333,3.70525,4.53858333333,13.4365833333,9.56608333333,3.485
789.62,7.33191666668,58.4385,43.1864166667,47.5665,8.41741666666,2.85016666667,3.59241666667,12.367,8.56433333334,2.78016666667
789.92,6.67533333334,58.0045,42.7958333333,47.5701666667,8.069,2.2155,3.2375,12.0855,8.14033333332,2.53
790.23,6.69675000001,57.3931666666,42.485,47.1143333333,8.03900000001,2.46925,3.21558333333,12.123,8.41216666666,2.61275
790.54,6.0055,57.8334166666,42.5245,47.1947916667,7.40816666667,1.8055,2.4545,11.56375,8.08708333332,1.82033333333
790.85,6.46399999999,57.6825,42.5446666667,47.8808333333,7.70525,2.24791666667,2.77783333333,11.8679166667,8.61341666666,2.46741666667
791.16,7.06733333334,58.0955,42.57975,48.634125,8.29491666667,2.67041666667,3.38408333333,12.2390833333,9.18508333333,3.315
791.47,7.59916666667,58.2786666666,42.71325,48.9572916667,8.64574999999,3.09266666667,3.70208333333,12.4415,9.62991666667,3.7175
791.78,8.24633333334,58.6884166667,43.095,49.5026666667,9.367,3.89825,4.27708333333,13.1471666667,10.3613333333,4.285
792.08,8.31716666666,59.7384166667,43.7783333333,50.2475416667,9.61641666667,3.83366666667,4.321,13.2066666667,10.632,4.46716666667
792.39,9.82933333333,60.748,44.4470833333,51.345625,10.8211666667,4.9675,5.52033333334,14.0404166667,11.87,5.58525
792.70,10.7346666667,60.9510833333,44.9328333333,51.461,11.8395,5.97983333333,6.73224999999,14.9935833333,12.9683333333,6.396
793.01,11.9105833333,61.7510833333,45.4429166667,51.9677916667,12.9303333333,7.13025,7.56058333334,16.2205,13.87825,6.88341666667
793.32,11.7835,62.0236666667,45.3809166667,52.2414166666,12.632,6.9805,7.629,16.2023333333,13.5125833333,6.39608333333
793.62,12.0091666667,62.9503333334,46.032,52.9009166667,12.5121666667,7.08366666666,7.75716666667,16.5125833334,13.4291666667,6.43458333333
793.93,12.30175,62.17525,45.4688333333,52.0397916667,12.67425,7.51733333335,7.88191666667,16.7854166667,13.5773333333,6.448
794.24,11.73125,61.747,44.69425,51.3245,11.9836666667,6.71724999999,7.26116666667,16.3119166666,12.7168333334,5.63691666667
794.55,11.0615,61.3044166666,44.434,50.486125,11.6416666667,6.27933333333,6.44408333333,15.9061666667,12.22175,4.923
794.86,9.99683333334,61.5651666667,44.265,49.9722083333,10.781,5.11708333333,5.41824999999,15.0270833333,11.2563333333,3.96075
795.16,9.225,60.7403333333,43.6395833333,49.1752083333,10.1166666667,4.12733333333,4.68766666668,14.1493333334,10.4245833333,3.42483333333
795.47,9.38666666667,60.2138333334,43.555,49.090875,10.23725,4.18233333333,5.04833333334,14.3726666667,10.54925,3.39433333333
795.78,8.74833333334,60.2443333333,43.3896666667,48.8253333334,9.57083333332,3.39125,4.41741666667,13.9254166667,10.1974166667,2.89783333333
796.09,8.91241666666,60.2035,42.9890833334,48.1141666667,9.63216666667,3.1455,4.28008333332,13.5680833333,9.781,2.87941666667
796.40,8.53016666667,60.1669166667,42.92575,48.0799166667,9.24608333333,2.3765,4.07616666667,13.2356666667,9.13591666667,2.89591666667
796.70,9.03941666665,59.90075,43.1641666667,47.967,10.0324166667,3.22,4.70991666667,13.4854166667,10.23425,3.872
797.01,8.83625000001,59.3856666667,42.9431666667,47.7252083333,9.96608333333,3.50508333333,4.58841666666,13.1074166667,10.4300833333,3.83791666667
