wavelength,Back_CypHirm,Belly_CypHirm,Breast_CypHirm,Crissum_CypHirm,Crown_CypHirm,DorTail_CypHirm,Patch10_CypHirm,Rump_CypHirm,Throat_CypHirm,WingTip_CypHirm
412.92,6.69840000001,31.2563333333,26.64,23.8557333333,3.8816,5.2518,33.4062666667,47.4974666667,15.8778,5.70866666667
413.28,6.64999999999,31.3022,26.7648666667,23.8794,3.82913333333,5.16906666667,33.4499333333,47.5728,15.9118666667,5.64393333333
413.64,6.67540000001,31.4429333333,26.9028666667,23.9672,3.85513333333,5.1872,33.5433333333,47.7269333333,16.0104666667,5.65006666667
414.00,6.65733333334,31.5394666667,26.9792666667,24.0077333333,3.81846666667,5.1672,33.594,47.8290666667,16.0651333333,5.632
414.36,6.64866666667,31.5942,27.033,24.0536666667,3.80293333333,5.15593333333,33.5867333333,47.8634,16.1114666667,5.6194
414.72,6.61466666666,31.6895333333,27.1595333334,24.133,3.7572,5.1012,33.6698,47.9528,16.1736,5.58006666666
415.07,6.5758,31.7662,27.2372,24.1788,3.68466666667,5.0446,33.7084,48.0490666667,16.2382666667,5.51506666667
415.43,6.50520000001,31.8434,27.3244,24.2103333333,3.62406666667,4.98486666667,33.764,48.1203333333,16.2514,5.46833333333
415.79,6.49846666666,31.9514666667,27.4334666667,24.2973333333,3.62226666667,4.95873333333,33.8176666667,48.2255333333,16.3394,5.44786666667
416.15,6.50753333333,32.0886666667,27.5709333333,24.4241333333,3.634,4.96073333333,33.9284666667,48.3668666666,16.4442666667,5.43533333333
416.51,6.5296,32.2050666667,27.7204,24.5162,3.65686666667,4.96946666667,34.0177333333,48.5012,16.5366,5.43173333333
416.86,6.58019999999,32.3519333333,27.8828666667,24.6315333333,3.69966666667,5.0178,34.1554,48.6491333333,16.6755333333,5.4736
417.22,6.62399999999,32.4884666666,28.0232666667,24.7359333333,3.7258,5.05226666667,34.2846,48.7621333333,16.7882666667,5.5018
417.58,6.62713333334,32.5885333333,28.1236666667,24.8128666667,3.73306666667,5.059,34.3498666667,48.8354,16.8656666667,5.515
417.94,6.68046666666,32.713,28.2330666667,24.9121333333,3.77173333333,5.10346666667,34.4568,48.9359333333,16.9724666667,5.56086666667
418.29,6.70340000001,32.8266,28.3628,24.9985333333,3.80406666667,5.15073333333,34.5406666667,49.0066,17.0788,5.59793333333
418.65,6.69733333333,32.8878666667,28.4416,25.0321333333,3.80293333333,5.15926666667,34.5760666667,49.059,17.1224,5.58993333333
419.01,6.72033333333,32.9758666667,28.5473333334,25.0963333333,3.83373333333,5.1828,34.629,49.1106666667,17.1799333333,5.61106666667
419.37,6.72993333333,33.0532,28.6496666667,25.1477333333,3.82766666666,5.189,34.6936,49.1936666667,17.2535333333,5.60453333333
419.73,6.72406666667,33.1177333333,28.7438666667,25.1704,3.81053333333,5.20006666667,34.7174,49.2279333333,17.2988,5.59746666667
420.08,6.71366666666,33.1758,28.8071333333,25.1942666667,3.79546666667,5.1982,34.7547333333,49.2675333334,17.3423333333,5.59693333333
420.44,6.71046666666,33.2526,28.8916666667,25.2628666667,3.79393333333,5.2084,34.8082,49.3206666667,17.402,5.60526666666
420.80,6.67746666667,33.2978666667,28.9627333333,25.2966,3.75526666667,5.1766,34.8465333333,49.3517333333,17.4348,5.5746
421.16,6.69386666666,33.3833333333,29.0368666667,25.3625333334,3.76786666667,5.19193333333,34.8896,49.4202666667,17.5029333333,5.5808
421.51,6.7278,33.4856666667,29.1559333333,25.4575333333,3.792,5.21633333333,34.9596,49.4854,17.5773333333,5.5982
421.87,6.72226666667,33.5742,29.2545333333,25.5078666667,3.77966666667,5.20913333333,35.0157333333,49.529,17.6405333333,5.58586666667
422.23,6.697,33.6744,29.3368,25.5552666667,3.75453333333,5.17566666667,35.0679333333,49.6040666667,17.6845333333,5.554
422.58,6.73353333333,33.7898666667,29.4624666667,25.6436,3.76793333333,5.18806666667,35.1419333333,49.6953333333,17.7829333333,5.57146666667
422.94,6.72946666667,33.8726,29.5618666667,25.7154,3.76093333333,5.16573333333,35.2047333333,49.759,17.8548,5.56753333333
423.30,6.75960000001,34.0013333333,29.6788,25.8224,3.79346666667,5.1786,35.2983333333,49.8795333333,17.9564666666,5.5916
423.66,6.75793333333,34.0695333333,29.7378,25.8778,3.78626666667,5.1642,35.3522,49.928,18.0162666667,5.57506666667
424.01,6.75586666667,34.1568,29.8336666667,25.9525333334,3.77886666667,5.1552,35.4122666667,50.0087333333,18.0858666667,5.56586666667
424.37,6.75293333333,34.2650666667,29.9546666667,26.0224,3.76786666667,5.1454,35.5040666667,50.1313333333,18.1686,5.56446666667
424.73,6.76406666667,34.3633333333,30.0502666667,26.1034,3.7758,5.1434,35.5605333333,50.2195333333,18.2286,5.56266666667
425.08,6.73613333333,34.4182666667,30.1304,26.1578666667,3.745,5.11786666667,35.6151333333,50.2886,18.2614,5.5436
425.44,6.70366666667,34.4548,30.1723333333,26.1649333334,3.7,5.06693333333,35.6449333333,50.3290666667,18.2930666667,5.4956
425.80,6.70140000001,34.5324,30.2854,26.2561333333,3.70213333333,5.05453333333,35.7063333333,50.4337333333,18.3511333333,5.4864
426.16,6.73266666667,34.6066,30.4048666667,26.3474666667,3.71933333334,5.06833333333,35.7821333333,50.5112,18.4251333333,5.50413333333
426.51,6.72586666666,34.6783333333,30.4651333333,26.4016666667,3.72146666667,5.0732,35.823,50.5510666667,18.4639333333,5.50473333333
426.87,6.7638,34.8378666667,30.6036666667,26.5071333333,3.7392,5.11073333333,35.9323333333,50.682,18.5691333333,5.5298
427.23,6.78113333334,34.9207333333,30.6911333333,26.5902666667,3.7402,5.12266666667,35.9808666667,50.7369333334,18.6466666667,5.52586666667
427.58,6.823,35.0682666667,30.8574,26.7239333333,3.78473333334,5.1584,36.1179333333,50.886,18.7588666667,5.56326666667
427.94,6.84433333334,35.1817333333,30.9939333333,26.8346,3.80326666667,5.181,36.1904,50.9784,18.8451333333,5.576
428.30,6.8668,35.2409333333,31.0521333333,26.9063333333,3.8106,5.17366666667,36.2027333333,50.9828666667,18.9131333333,5.56086666667
428.65,6.8844,35.356,31.1740666667,27.0142666667,3.832,5.1868,36.2927333333,51.1113333333,19.0223333333,5.59286666667
429.01,6.91460000001,35.4936,31.3063333333,27.1266,3.86986666667,5.19953333334,36.3597333333,51.2315333334,19.1366666667,5.61806666667
429.37,6.91953333334,35.6144666667,31.4378666667,27.2436666667,3.88466666666,5.20486666667,36.431,51.3485333333,19.2246666667,5.63266666667
429.72,6.92646666666,35.7298,31.5358,27.3144,3.89513333333,5.21446666667,36.4892666667,51.4554,19.3152666667,5.6438
430.08,6.94973333334,35.8857333333,31.6612,27.4387333333,3.9016,5.24546666667,36.6125333334,51.6104,19.4509333333,5.64966666667
430.44,6.94200000001,36.0130666667,31.7907333334,27.5539333333,3.8648,5.2282,36.7408,51.7610666667,19.5485333333,5.62233333333
430.79,6.90826666668,36.0350666667,31.8614,27.5950666666,3.828,5.20506666667,36.7599333333,51.7806666667,19.5968666667,5.57233333333
431.15,6.9204,36.1685333333,32.009,27.6804666667,3.82673333333,5.2022,36.8682,51.9176666667,19.6914666667,5.57926666667
431.50,6.91086666667,36.2751333333,32.1,27.7546666667,3.8028,5.19406666667,36.9260666667,51.9916,19.7552666667,5.57246666667
431.86,6.92793333334,36.3966666667,32.2246,27.8467333333,3.7992,5.17286666667,37.0273333333,52.1130666667,19.8610666667,5.59913333334
432.22,6.93706666666,36.4958666667,32.3285333333,27.9330666666,3.81186666667,5.19486666667,37.1169333333,52.2012,19.9410666667,5.621
432.57,6.9698,36.5963333333,32.4342,28.0154666667,3.82553333333,5.22906666667,37.1894666667,52.2608,20.0542666667,5.6404
432.93,6.96600000001,36.642,32.5,28.0528666667,3.7958,5.2168,37.2148666667,52.2600666667,20.1028666667,5.59333333333
433.29,6.97686666667,36.7248,32.596,28.1161333333,3.7822,5.2096,37.2877333333,52.3296,20.1740666667,5.59306666667
433.64,6.99499999999,36.7956666667,32.6609333333,28.1684666667,3.78406666667,5.2288,37.3298666667,52.3438,20.2392666667,5.60193333333
434.00,7.00220000001,36.8459333333,32.7358666667,28.2274666667,3.77986666667,5.2214,37.3767333333,52.3560666667,20.2800666667,5.60273333333
434.35,6.99393333333,36.89,32.7980666667,28.2687333333,3.78453333333,5.20793333333,37.3789333333,52.3680666666,20.3401333333,5.5972
434.71,7.03240000001,37.0043333333,32.9031333333,28.3703333333,3.8148,5.23426666666,37.4732666667,52.4803333333,20.4290666667,5.62933333333
435.07,7.0242,37.0832666667,32.9840666667,28.4448666667,3.80666666667,5.23726666667,37.5207333333,52.5226666667,20.4912,5.62006666667
435.42,7.04066666667,37.1858,33.0891333334,28.5182,3.80333333334,5.2426,37.5930666667,52.5986,20.5715333333,5.62133333333
435.78,7.02633333333,37.2304666667,33.1488666667,28.5508666667,3.797,5.2406,37.616,52.5873333333,20.6114666667,5.59153333333
436.13,7.01826666666,37.3145333333,33.2352666667,28.6050666667,3.78113333333,5.2236,37.658,52.6368,20.6668,5.5686
436.49,6.99006666667,37.3624666667,33.2704666667,28.6246,3.7358,5.1656,37.6638,52.6740666667,20.6818666667,5.50593333333
436.84,7.01426666667,37.4964666667,33.397,28.7261333333,3.76326666667,5.18413333333,37.7808,52.7761333333,20.777,5.55053333333
437.20,7.02846666666,37.6178666666,33.5133333333,28.8198,3.78906666667,5.23073333333,37.8578666667,52.8674666667,20.8675333333,5.58006666667
437.56,7.02953333333,37.7006,33.6256666666,28.9000666667,3.79013333333,5.22546666667,37.9519333333,52.9382,20.9459333333,5.56993333333
437.91,7.02853333334,37.8355333333,33.7583333333,29.0101333333,3.7916,5.22513333333,38.0342,53.0866666667,21.0530666667,5.59053333333
438.27,7.0426,37.9474,33.8638,29.079,3.7924,5.2458,38.1149333333,53.1792,21.1366,5.60906666667
438.62,7.01106666667,38.0040666667,33.9057333333,29.1155333333,3.76573333333,5.2092,38.1372,53.2109333333,21.1956666667,5.5828
438.98,7.01220000001,38.0347333333,33.9740666667,29.1562666667,3.77486666667,5.21113333333,38.1463333333,53.2119333333,21.2608666667,5.59033333333
439.33,7.02559999999,38.0978666667,34.0602,29.227,3.80066666667,5.2156,38.1981333333,53.2742666667,21.3459333333,5.59346666667
439.69,7.04960000001,38.2202,34.1444,29.3247333333,3.8204,5.2312,38.2614666667,53.3636666667,21.4374666667,5.60873333333
440.04,7.08399999999,38.3200666667,34.2389333333,29.4287333333,3.8456,5.26006666667,38.3346,53.4389333333,21.5464,5.63313333333
440.40,7.12079999999,38.4006666667,34.3385333333,29.5231333333,3.88686666667,5.3032,38.4078,53.4814666667,21.6396666667,5.68913333333
440.75,7.13546666667,38.4922666667,34.4383333333,29.5932,3.9058,5.3276,38.4573333333,53.5733333333,21.7482,5.71766666667
441.11,7.14126666666,38.5516,34.4976,29.6381333333,3.9146,5.33073333333,38.5122,53.6066666667,21.8212666666,5.71253333333
441.47,7.15406666667,38.6443333333,34.5978,29.7181333333,3.92973333333,5.34373333333,38.5733333333,53.6884666667,21.9102666667,5.73373333333
441.82,7.17319999999,38.7019333333,34.6939333333,29.7575333333,3.9468,5.35646666667,38.6069333333,53.7121333334,21.9802,5.73493333333
442.18,7.19153333333,38.7749333333,34.7908,29.8457333333,3.9752,5.35953333333,38.6498666667,53.7738666667,22.065,5.74706666667
442.53,7.21173333333,38.8504,34.917,29.92,3.99026666667,5.38073333333,38.7174,53.8358,22.1428666667,5.7736
442.89,7.2168,38.9718,35.0246,29.9899333333,3.9872,5.37893333333,38.7993333333,53.9420666667,22.2337333333,5.7802
443.24,7.22553333333,39.0958666667,35.1504,30.0953333333,3.98006666667,5.39593333333,38.8960666666,54.0578,22.3385333333,5.8016
443.60,7.22713333333,39.1842,35.2966,30.165,3.9744,5.39113333333,38.9835333333,54.1628666667,22.4289333333,5.79713333333
443.95,7.20706666666,39.2536,35.4171333333,30.2129333333,3.95273333333,5.371,39.0315333333,54.2414666667,22.5044666667,5.78113333333
444.31,7.17306666666,39.3856,35.5393333333,30.2878,3.9206,5.3466,39.1200666667,54.3663333333,22.6110666667,5.73893333333
444.66,7.17960000001,39.4446,35.6305333333,30.3594,3.90706666667,5.33666666666,39.1816666667,54.3967333333,22.6627333333,5.73453333333
445.02,7.175,39.4945333333,35.7172666667,30.4223333334,3.89686666667,5.31893333333,39.2000666667,54.4597333333,22.7432,5.7328
445.37,7.15120000001,39.5369333333,35.7932,30.4609333333,3.86553333334,5.28913333333,39.2298,54.5040666667,22.8018666667,5.7042
445.72,7.1346,39.5894666667,35.8487333333,30.5225333333,3.853,5.27086666667,39.2690666667,54.5617333333,22.8615333333,5.68613333333
446.08,7.14739999999,39.672,35.9658,30.5916666667,3.8636,5.28346666667,39.3660666667,54.6559333333,22.9510666667,5.68973333333
446.43,7.16806666667,39.7531333333,36.0608,30.691,3.88146666667,5.29573333333,39.4308666667,54.7526666667,23.042,5.703
446.79,7.19653333333,39.7854,36.1245333333,30.7508,3.91826666667,5.31846666667,39.4494666667,54.7742,23.1065333333,5.73193333333
447.14,7.21273333333,39.8234666667,36.1786666667,30.8032666667,3.94206666667,5.33,39.4655333333,54.789,23.1718,5.74006666667
447.50,7.20853333333,39.8711333334,36.2403333333,30.8579333333,3.9346,5.3276,39.4969333333,54.8213333333,23.2317333333,5.74053333333
447.85,7.2186,39.9308666667,36.2907333333,30.9252666667,3.94873333333,5.33073333333,39.5366666667,54.8816,23.2844666667,5.74486666667
448.21,7.24266666667,39.9821333333,36.3594,30.977,3.971,5.3472,39.5650666667,54.9106,23.3360666667,5.76293333333
448.56,7.23493333333,40.0406,36.4147333333,31.0392666667,3.97526666667,5.34453333333,39.568,54.9512666667,23.4058,5.75593333333
448.92,7.23419999999,40.0917333333,36.4668666667,31.1168,3.9872,5.33453333333,39.5870666667,54.9808666667,23.4514,5.74053333333
449.27,7.27700000001,40.1896666667,36.5548666667,31.2083333333,4.0302,5.36913333333,39.6458,55.0595333333,23.5439333333,5.7696
449.62,7.32013333333,40.3143333333,36.6708,31.3028666667,4.06713333333,5.41806666667,39.7198,55.1453333333,23.6455333333,5.8178
449.98,7.33293333334,40.3708,36.6978,31.3702,4.07226666667,5.42353333333,39.7231333333,55.136,23.7012666667,5.81853333333
450.33,7.33060000001,40.4292,36.7433333333,31.4049333333,4.0694,5.4316,39.7253333334,55.1389333333,23.7670666667,5.8166
450.69,7.30206666667,40.5483333333,36.8611333333,31.5033333333,4.03066666667,5.42286666667,39.826,55.2577333333,23.8476,5.7934
451.04,7.26779999999,40.597,36.9328666667,31.5144,3.99953333333,5.3978,39.8291333333,55.2857333333,23.8988666667,5.769
451.40,7.27573333333,40.6811333333,37.0158,31.5919333333,4.01106666667,5.41213333333,39.8697333333,55.343,23.9874666667,5.76286666667
451.75,7.2938,40.8467333333,37.1758666667,31.7028666667,4.0318,5.43086666667,40.006,55.4877333333,24.1355333333,5.7958
452.10,7.29560000001,40.9308,37.2858666667,31.8028,4.03833333333,5.4296,40.0662,55.5668666667,24.2214,5.80526666667
452.46,7.30700000001,41.0108666666,37.3901333333,31.8737333333,4.04146666666,5.437,40.1346666667,55.6688,24.2941333333,5.81493333333
452.81,7.33,41.136,37.5139333333,31.922,4.0326,5.4534,40.2224,55.7496666667,24.3951333333,5.8268
453.17,7.31566666666,41.2110666667,37.5992,31.9688,4.00846666667,5.4308,40.2758666667,55.8092666667,24.4641333334,5.80613333333
453.52,7.30626666667,41.2542,37.653,32.0121333333,3.99853333333,5.4026,40.336,55.8213333333,24.5342,5.7946
453.87,7.29820000001,41.3681333333,37.7996,32.0924,3.9934,5.39646666667,40.3903333333,55.9195333333,24.6186,5.7966
454.23,7.2932,41.4474,37.9016666667,32.1648,3.9892,5.38026666666,40.4499333334,55.9838666667,24.6925333333,5.7902
454.58,7.30553333333,41.5390666667,37.9918,32.2506666667,4.00726666667,5.38266666667,40.5129333333,56.039,24.7946,5.78306666667
454.93,7.32460000001,41.644,38.1119333333,32.3824666667,4.01353333333,5.37393333333,40.605,56.1518,24.8866666667,5.80393333333
455.29,7.34766666667,41.7356666667,38.2282,32.4837333333,4.02713333333,5.38473333333,40.6858,56.2435333333,24.9727333333,5.84113333333
455.64,7.34006666666,41.7868,38.301,32.5392666667,3.99193333333,5.36406666667,40.6806,56.2695333333,25.0023333333,5.81773333333
456.00,7.34246666666,41.8270666667,38.3578,32.5815333333,3.98346666667,5.3538,40.6900666667,56.2906666667,25.0696666667,5.81906666667
456.35,7.34106666667,41.8807333333,38.4329333333,32.6492,3.9972,5.34753333333,40.7490666667,56.298,25.1632666667,5.81786666667
456.70,7.34093333334,41.9368666667,38.5416666667,32.7635333333,4.00286666667,5.35486666667,40.8230666667,56.3506,25.2577333333,5.83966666667
457.06,7.32753333333,41.9797333333,38.6021333333,32.822,3.99213333333,5.35226666667,40.8295333333,56.3624666667,25.323,5.8404
457.41,7.31793333333,42.0285333333,38.6801333333,32.8872666667,3.97746666667,5.3502,40.8410666667,56.4397333333,25.3952666667,5.81273333333
457.76,7.32646666667,42.0976,38.7374,32.9611333333,3.97993333334,5.35706666666,40.9067333333,56.4954666667,25.4893333333,5.817
458.12,7.34133333334,42.1696,38.8143333333,33.0257333333,3.98746666667,5.3684,40.9548,56.5769333333,25.5832,5.82853333333
458.47,7.34786666667,42.2006666667,38.8570666667,33.0302666667,3.9812,5.36446666667,40.956,56.5953333334,25.6271333333,5.8252
458.82,7.33553333333,42.199,38.8570666667,33.0301333333,3.97493333333,5.35313333334,40.9482666667,56.5904,25.6686666667,5.80026666667
459.18,7.34186666666,42.227,38.8620666667,33.0395333333,3.98433333333,5.35426666667,40.9449333333,56.5908,25.746,5.79693333334
459.53,7.34786666667,42.2478,38.8948,33.0803333333,4.00533333333,5.36166666667,40.9794666667,56.6077333333,25.8052666666,5.79753333333
459.88,7.34166666667,42.2986666667,38.9508666667,33.1244666667,4.0046,5.36093333334,41.031,56.6664666667,25.8673333333,5.79446666667
460.24,7.35073333333,42.3962,39.0443333333,33.1846666667,4.00446666667,5.38306666667,41.09,56.7578,25.9489333333,5.80093333333
460.59,7.35460000001,42.4356,39.0656666667,33.1974666667,4.002,5.3794,41.0995333333,56.7766,25.9876,5.79406666667
460.94,7.38633333334,42.5048,39.1309333333,33.2834,4.0344,5.40466666667,41.1614,56.8556666667,26.0809333333,5.81493333333
461.29,7.40453333333,42.5924666667,39.2235333333,33.3575333333,4.06406666666,5.429,41.2280666667,56.9289333333,26.1679333333,5.84453333333
461.65,7.4016,42.6336666667,39.2962666667,33.4048666667,4.062,5.42853333333,41.2596666667,56.9602666667,26.2328666667,5.84826666667
462.00,7.40773333333,42.7083333333,39.3858666667,33.4592,4.07,5.43473333333,41.3085333334,57.0061333333,26.3078666667,5.85366666667
462.35,7.40926666667,42.7753333333,39.4586,33.5439333333,4.071,5.43166666667,41.3546,57.075,26.3958666667,5.86206666667
462.71,7.41506666666,42.8947333333,39.5946,33.6553333333,4.07406666667,5.441,41.4374666667,57.143,26.5016,5.8796
463.06,7.38713333333,42.9814666667,39.7279333333,33.7557333333,4.04226666667,5.41073333333,41.5402,57.2558666667,26.5753333333,5.85126666667
463.41,7.37486666667,43.0666,39.8194666667,33.8250666667,4.0086,5.40486666667,41.5946,57.3242666667,26.6694666667,5.83486666667
463.76,7.42173333333,43.1943333333,39.9770666667,33.9435333333,4.02966666667,5.43906666667,41.7085333333,57.4294666667,26.8015333333,5.8518
464.12,7.43853333334,43.2325333333,40.0268,34.0060666667,4.03126666667,5.4358,41.7234,57.4566,26.8664666667,5.85253333333
464.47,7.45300000001,43.3326666667,40.1564,34.117,4.0546,5.4648,41.8044666667,57.5597333334,26.9876666667,5.87666666667
464.82,7.44993333334,43.3841333333,40.245,34.1712,4.06293333333,5.48013333333,41.8387333333,57.5686,27.0559333333,5.89366666667
465.17,7.44560000001,43.4086666666,40.2779333333,34.1808666667,4.04033333333,5.4612,41.8504,57.5488,27.0992666666,5.87173333333
465.53,7.46386666666,43.4707333333,40.368,34.2563333333,4.04953333333,5.47206666667,41.9118,57.6178666667,27.1838,5.8804
465.88,7.47439999999,43.5606666667,40.4454666667,34.3529333334,4.07193333333,5.48826666667,41.9680666667,57.6753333333,27.2698666667,5.89006666667
