wavelength,Back_HemXanf,Belly_HemXanf,Breast_HemXanf,Crissum_HemXanf,Crown_HemXanf,DorTail_HemXanf,Rump_HemXanf,Throat_HemXanf,WingTip_HemXanf
426.87,7.59146666667,39.2093333333,26.0208,21.8514666667,7.75426666667,8.92093333333,7.5636,27.9596666667,9.75340000001
427.23,7.58953333333,39.2630666667,26.0737333333,21.8659333333,7.77606666667,8.91593333333,7.57193333333,27.9941333333,9.75193333333
427.58,7.57226666667,39.3022666667,26.1156,21.8760666666,7.76546666667,8.89526666667,7.5404,27.9984666667,9.72686666667
427.94,7.5818,39.4018666667,26.1736,21.9495333333,7.7682,8.88026666667,7.536,28.0411333334,9.72533333333
428.30,7.59166666667,39.4356,26.2115333333,21.9640666667,7.80013333333,8.92433333334,7.55773333333,28.0700666667,9.75233333333
428.65,7.57126666667,39.4582666667,26.2232,21.9764,7.79033333333,8.91813333333,7.54746666667,28.0706666667,9.74159999999
429.01,7.60173333333,39.5445333333,26.3122666667,22.0472,7.80973333333,8.9276,7.55713333333,28.1291333333,9.76119999999
429.37,7.67033333333,39.6594,26.4122666667,22.1368,7.88026666667,9.0066,7.64093333334,28.2356666667,9.829
429.72,7.71233333333,39.7532666667,26.4912666667,22.2182,7.92326666667,9.02926666666,7.6964,28.3092666667,9.87493333333
430.08,7.6914,39.8060666667,26.5064,22.2448666667,7.9048,9.01140000001,7.6936,28.3253333333,9.86693333332
430.44,7.70046666667,39.8194,26.525,22.2712,7.90006666667,9.01266666666,7.68906666667,28.3124666667,9.85513333333
430.79,7.70613333333,39.8717333333,26.5337333333,22.294,7.90646666667,9.03566666666,7.69706666667,28.311,9.87360000001
431.15,7.72406666667,39.9482666667,26.5643333333,22.3492,7.8922,9.05733333333,7.71526666667,28.3369333333,9.89193333333
431.50,7.76266666667,40.0152666666,26.6176666667,22.4030666667,7.9386,9.09359999999,7.7726,28.3976,9.94833333333
431.86,7.78613333333,40.0452,26.6510666667,22.4323333333,7.95086666667,9.11766666666,7.79033333333,28.4360666667,9.96973333333
432.22,7.83686666667,40.1212666667,26.7104,22.5198666667,7.97906666667,9.14246666667,7.82753333333,28.5094666667,9.9798
432.57,7.86313333333,40.1202,26.7204666667,22.5440666667,7.9858,9.1458,7.84853333333,28.5071333333,9.99533333333
432.93,7.84373333334,40.1546,26.7213333333,22.5514666666,7.9512,9.10973333334,7.8322,28.5012666667,9.95913333332
433.29,7.7888,40.0888666667,26.648,22.5060666667,7.89313333333,9.04986666667,7.77046666667,28.4331333333,9.90266666667
433.64,7.7908,40.1145333333,26.6614,22.5144666667,7.9038,9.05353333332,7.76946666667,28.4374,9.8986
434.00,7.7856,40.1176,26.6802666667,22.5294,7.88786666667,9.03493333333,7.75173333333,28.434,9.88033333332
434.35,7.83893333333,40.2002,26.7283333333,22.5716666667,7.93126666667,9.07313333334,7.81186666667,28.5025333333,9.91386666668
434.71,7.86146666667,40.2528,26.7887333333,22.6291333333,7.96593333333,9.09693333332,7.85,28.5462,9.9308
435.07,7.89313333333,40.3194,26.8468666667,22.6815333333,8.00346666667,9.11873333333,7.868,28.5942,9.94906666667
435.42,7.875,40.3626,26.8668666667,22.7176666667,8.00313333333,9.10133333333,7.84853333333,28.5988,9.92199999999
435.78,7.8596,40.4228666667,26.9027333333,22.7449333333,8.00473333333,9.0904,7.8388,28.6069333333,9.88553333333
436.13,7.81733333333,40.4566,26.8958666667,22.7226666667,7.9602,9.04140000001,7.78666666667,28.5816,9.85126666668
436.49,7.82986666667,40.4928666667,26.9591333334,22.7499333333,7.9766,9.05853333334,7.80013333333,28.612,9.87366666667
436.84,7.86613333333,40.5544666667,27.0332,22.8072666667,8.03146666667,9.10653333333,7.84646666667,28.6458,9.91239999999
437.20,7.91666666667,40.6839333333,27.1520666667,22.8756666667,8.0858,9.16720000001,7.88533333333,28.7364,9.95980000001
437.56,7.93706666667,40.7122,27.1776,22.9000666667,8.091,9.18113333334,7.90113333333,28.7278666667,9.96473333333
437.91,7.9746,40.7372666667,27.1991333333,22.9117333333,8.131,9.21226666667,7.93486666667,28.7393333333,10.0026
438.27,7.9696,40.8101333333,27.249,22.9472666667,8.1536,9.23739999999,7.93373333333,28.7717333334,10.0126
438.62,7.94386666666,40.8329333333,27.2474666667,22.9431333333,8.1222,9.20673333334,7.907,28.7642666667,9.99186666667
438.98,7.91793333333,40.8395333333,27.245,22.9425333333,8.0968,9.18593333333,7.89213333333,28.7498,9.97780000001
439.33,7.9434,40.8682,27.2810666667,22.9791333333,8.10273333333,9.21093333333,7.91953333333,28.7826,10.0038666667
439.69,7.9636,40.8803333333,27.2832,23.0104,8.11666666667,9.22266666666,7.94586666667,28.8100666667,10.0402
440.04,7.96573333333,40.8999333333,27.3108666667,23.0396,8.1256,9.22986666667,7.96426666667,28.8160666667,10.0435333333
440.40,7.96593333333,40.9685333333,27.3145333333,23.0723333333,8.1312,9.22993333333,7.9694,28.8416666667,10.0374666667
440.75,7.99133333333,40.9762666667,27.3112666667,23.0986666667,8.1382,9.24660000001,7.9742,28.8487333333,10.056
441.11,7.98793333333,40.9769333333,27.2924,23.1206666667,8.13573333333,9.23313333334,7.98373333333,28.8228,10.0588666667
441.47,7.97293333333,40.999,27.2925333334,23.1249333334,8.1152,9.2122,7.95633333333,28.8236666667,10.053
441.82,7.9456,41.0533333333,27.2980666667,23.1572,8.09946666667,9.18379999999,7.9484,28.8354666667,10.029
442.18,7.9282,41.0487333333,27.2911333333,23.1800666667,8.07333333333,9.16913333333,7.94433333334,28.8330666667,10.0212
442.53,7.9348,41.0670666667,27.2846666667,23.1953333334,8.06126666667,9.17206666666,7.95093333333,28.8402,10.0298
442.89,7.97533333333,41.1174666667,27.3229333333,23.2476,8.11073333333,9.20973333334,7.99093333333,28.8847333333,10.0766
443.24,7.98606666667,41.1378,27.3318666667,23.2695333333,8.12786666667,9.21739999999,8.00746666667,28.8845333333,10.0894666667
443.60,7.97546666667,41.1631333333,27.3440666667,23.2832666667,8.10846666667,9.21726666666,8.0102,28.8820666666,10.0809333333
443.95,7.9458,41.0980666667,27.2907333333,23.2342,8.083,9.214,7.98153333333,28.8380666667,10.0679333333
444.31,7.91386666667,41.0790666667,27.2807333333,23.2492,8.0604,9.18539999999,7.962,28.8338,10.039
444.66,7.8938,41.0800666667,27.2808666667,23.2416,8.0564,9.18306666667,7.95206666666,28.8357333333,10.0315333333
445.02,7.89046666667,41.0877333333,27.3088666667,23.2606,8.0602,9.19313333333,7.9472,28.8533333333,10.0386
445.37,7.93366666667,41.1317333333,27.3486666667,23.3114666667,8.10266666667,9.23426666666,7.98886666667,28.9162666667,10.084
445.72,7.94706666667,41.0961333333,27.3354,23.3072666667,8.10673333333,9.25426666667,7.9812,28.8854,10.0867333333
446.08,7.93726666667,41.0663333333,27.3171333333,23.2884,8.08853333334,9.23240000001,7.96893333333,28.8406666667,10.0714
446.43,7.98253333333,41.0970666667,27.3704,23.3284666667,8.1396,9.29353333334,8.00813333333,28.8718,10.1116666667
446.79,7.98313333333,41.0453333333,27.3576,23.3044,8.13526666667,9.29306666667,8.00893333333,28.8502,10.0988
447.14,7.97186666667,41.0364,27.3554666667,23.301,8.125,9.28879999999,7.99273333333,28.8442666667,10.0862
447.50,7.98333333333,41.0181333333,27.3587333333,23.3029333333,8.15206666667,9.3064,7.99786666666,28.834,10.0878
447.85,8.02733333333,41.0616,27.4149333333,23.3630666667,8.19313333333,9.31419999999,8.03346666667,28.8655333333,10.1199333333
448.21,8.08226666667,41.0790666667,27.4557333333,23.3913333333,8.24566666667,9.36726666667,8.0724,28.8782,10.171
448.56,8.1188,41.0826666667,27.4766,23.4284666667,8.27513333333,9.39080000001,8.09813333333,28.8844666667,10.2097333333
448.92,8.1594,41.1343333333,27.5149333333,23.4737333333,8.29886666667,9.40733333333,8.12826666667,28.9279333333,10.2336666667
449.27,8.1412,41.099,27.4972666667,23.4733333333,8.28793333333,9.39033333334,8.1214,28.8850666667,10.2045333333
449.62,8.15613333333,41.1326666667,27.5398666667,23.5106,8.31466666667,9.39926666667,8.14973333333,28.9275333333,10.2421333333
449.98,8.18313333333,41.1420666667,27.567,23.5458,8.35406666667,9.43040000001,8.15846666667,28.9577333333,10.2661333333
450.33,8.15493333333,41.0969333333,27.5361333333,23.5418666666,8.324,9.38233333333,8.1318,28.9062,10.2478666667
450.69,8.16186666667,41.1424,27.5617333333,23.5890666667,8.31186666667,9.36646666667,8.12706666667,28.9198,10.2554
451.04,8.18273333333,41.1789333333,27.5786666666,23.6240666667,8.31093333333,9.36006666667,8.135,28.939,10.2791333333
451.40,8.1786,41.2056666667,27.5926666667,23.6626,8.29806666667,9.34813333334,8.1336,28.9444666667,10.2747333333
451.75,8.17606666667,41.2397333333,27.6008,23.6973333333,8.301,9.36606666666,8.1428,28.9544,10.2892666667
452.10,8.15646666666,41.2480666667,27.5814,23.6931333333,8.2856,9.34813333334,8.11413333333,28.9288666667,10.2728
452.46,8.1594,41.3317333333,27.6258,23.7507333333,8.2978,9.35160000001,8.1258,28.983,10.2630666667
452.81,8.1614,41.3578666667,27.6379333333,23.773,8.31733333333,9.37493333334,8.14553333333,28.987,10.2806666667
453.17,8.17993333333,41.4536666667,27.7002666667,23.8336666667,8.34406666667,9.4016,8.1688,29.0517333333,10.3084666667
453.52,8.18246666667,41.5098,27.7407333333,23.8648666667,8.345,9.40973333334,8.16306666667,29.0776666667,10.3027333333
453.87,8.19473333333,41.5646,27.7714666667,23.9127333333,8.3542,9.42226666667,8.1754,29.1108,10.3354666667
454.23,8.2068,41.6146666667,27.7987333333,23.9383333333,8.36426666667,9.43286666667,8.17506666667,29.1576,10.3421333333
454.58,8.183,41.6256,27.7822666667,23.9374,8.36613333333,9.4384,8.15886666667,29.1460666666,10.3101333333
454.93,8.16706666667,41.6618666667,27.7985333333,23.9725333334,8.3758,9.45686666666,8.164,29.1622,10.3223333333
455.29,8.19566666667,41.693,27.8512666667,23.9950666667,8.38413333333,9.48206666666,8.19806666667,29.1914666667,10.3376666667
455.64,8.22206666666,41.7294666667,27.8918,24.0282666667,8.40946666667,9.51133333333,8.22073333333,29.2256,10.3433333333
456.00,8.23733333333,41.8076,27.9464,24.0746666667,8.4156,9.52333333334,8.23813333333,29.2712,10.3530666667
456.35,8.2258,41.8482,27.9624,24.0608666667,8.39906666667,9.5196,8.22066666667,29.2783333333,10.3544666667
456.70,8.2288,41.8934666667,27.9794666667,24.0735333333,8.39653333333,9.51060000001,8.21386666667,29.3114666667,10.3422
457.06,8.20233333333,41.8956666667,27.983,24.0536,8.36913333333,9.47733333333,8.1778,29.296,10.3274666667
457.41,8.23573333333,41.9451333333,28.0068666667,24.1089333333,8.39893333333,9.52233333333,8.22926666667,29.3070666667,10.3612
457.76,8.27246666667,42.0323333333,28.0861333333,24.1628,8.44046666667,9.536,8.25566666667,29.3512666667,10.3722666667
458.12,8.2666,42.0712666667,28.1141333333,24.1922,8.4394,9.53486666666,8.2734,29.3690666667,10.3606666667
458.47,8.31246666667,42.1785333333,28.195,24.2528,8.49353333333,9.57386666667,8.31613333333,29.4313333333,10.4181333333
458.82,8.36773333333,42.2119333333,28.2574666667,24.2814,8.52,9.58586666667,8.3424,29.4687333333,10.4334666667
459.18,8.33406666667,42.2580666667,28.2376,24.299,8.51533333333,9.56453333333,8.30733333333,29.4771333333,10.4236
459.53,8.32406666667,42.3175333333,28.2622,24.3161333333,8.50333333333,9.54693333334,8.29466666667,29.4929333333,10.4079333333
459.88,8.31873333333,42.3428,28.2771333333,24.3452,8.51233333333,9.54359999999,8.30386666667,29.5253333333,10.4082666667
460.24,8.33293333333,42.3362666667,28.2892,24.3546666667,8.53106666667,9.5458,8.322,29.5302666667,10.4118
460.59,8.33426666667,42.3602,28.3159333333,24.3860666667,8.5332,9.53713333333,8.32693333333,29.5458,10.4152666667
460.94,8.353,42.3575333333,28.3276666667,24.4090666667,8.55426666667,9.55486666666,8.3536,29.5486,10.4096666667
461.29,8.33373333333,42.3867333333,28.3476666667,24.3998666667,8.53646666667,9.52726666667,8.3288,29.5704,10.3800666667
461.65,8.31966666667,42.4237333333,28.3530666667,24.4238,8.53186666667,9.5204,8.3518,29.5944,10.3813333333
462.00,8.34013333333,42.4826,28.3858,24.4641333333,8.55866666667,9.53993333333,8.37273333333,29.6251333334,10.4051333333
462.35,8.332,42.5197333333,28.4054,24.4956,8.5318,9.50773333334,8.35893333333,29.6301333333,10.3757333333
462.71,8.28813333333,42.5335333333,28.3781333333,24.498,8.5118,9.47999999999,8.34426666667,29.6104666667,10.3390666667
463.06,8.34133333333,42.6510666667,28.4966666667,24.5849333333,8.55393333333,9.50879999999,8.39066666667,29.6812666667,10.388
463.41,8.37993333333,42.7340666667,28.5622,24.6518,8.6028,9.53486666666,8.4338,29.7422,10.4322
463.76,8.4018,42.8188,28.6016666667,24.6974,8.6192,9.56453333333,8.44973333333,29.7830666667,10.4482
464.12,8.4072,42.9422666667,28.6637333333,24.7950666667,8.63166666667,9.5738,8.46793333333,29.8163333333,10.4543333333
464.47,8.4202,43.0249333333,28.7286,24.8164666667,8.64866666667,9.57953333333,8.46453333333,29.8372666667,10.4578666667
464.82,8.44273333333,43.1818,28.7986666667,24.8817333333,8.66,9.58306666666,8.47466666667,29.9064,10.4800666667
465.17,8.4574,43.2602,28.845,24.9348666667,8.689,9.58506666667,8.49026666667,29.9512666667,10.4905333333
465.53,8.48833333333,43.3713333333,28.9466666667,25.0132,8.71253333333,9.62000000001,8.50293333333,30.014,10.5004666667
465.88,8.5096,43.4394666667,29.0256,25.0552,8.74759999999,9.6288,8.5012,30.0724666667,10.5072
466.23,8.55726666667,43.5361333333,29.1175333333,25.1417333333,8.80559999999,9.68526666667,8.569,30.176,10.5658666667
466.58,8.60506666666,43.6876666667,29.2423333333,25.2423333333,8.86040000001,9.74293333333,8.6124,30.2918,10.6232
466.94,8.62566666666,43.7434666667,29.2858,25.287,8.87306666666,9.75946666667,8.62686666667,30.3366666667,10.6107333333
467.29,8.60913333333,43.7974,29.3327333333,25.3261333333,8.88599999999,9.77419999999,8.6292,30.3605333333,10.6024666667
467.64,8.65700000001,43.8895333333,29.4274,25.3996666667,8.90579999999,9.79686666667,8.66366666667,30.4231333333,10.6420666667
467.99,8.68346666666,43.9682,29.5128,25.4497333334,8.9456,9.83819999999,8.68966666667,30.5018,10.6629333333
468.35,8.7088,44.0318,29.5489333333,25.5236,8.96786666667,9.86893333333,8.7104,30.5358666667,10.6838666667
468.70,8.73053333333,44.116,29.6301333333,25.5826,9.00819999999,9.90066666666,8.74433333334,30.6004666667,10.713
469.05,8.77859999999,44.1885333333,29.6857333333,25.6576666667,9.02420000001,9.92906666666,8.7868,30.6547333334,10.7366666667
469.40,8.81433333333,44.2498666667,29.7394,25.6955333333,9.06273333333,9.9594,8.8114,30.7002666667,10.7726
469.75,8.83679999999,44.3518666667,29.7866,25.7562,9.07233333333,9.99066666666,8.83933333334,30.739,10.7901333333
470.11,8.80419999999,44.4242666667,29.8235333334,25.7927333333,9.07566666667,9.98480000001,8.8014,30.7523333333,10.7750666667
470.46,8.81800000001,44.4974,29.8414,25.8252666667,9.11,9.99853333334,8.81893333333,30.7552666667,10.7856666667
470.81,8.79273333332,44.5106,29.8218666667,25.8238,9.1082,9.96286666667,8.78546666667,30.7160666666,10.7722666667
471.16,8.83793333333,44.6079333333,29.8739333333,25.8634,9.13273333333,9.98206666667,8.81746666667,30.7695333334,10.7992
471.51,8.81746666667,44.6246,29.8764666667,25.8508666667,9.14613333333,9.95413333333,8.81059999999,30.7490666667,10.7692666667
471.87,8.80986666667,44.6452,29.8706,25.8459333333,9.13899999999,9.93013333333,8.79973333334,30.7519333333,10.7617333333
472.22,8.8248,44.7074,29.9116666666,25.9025333333,9.16839999999,9.94853333333,8.8374,30.7925333333,10.7809333333
472.57,8.84646666667,44.7491333334,29.9435333333,25.9714666667,9.21046666666,9.97466666666,8.85900000001,30.8178666667,10.8163333333
472.92,8.85593333333,44.7897333333,29.9666,25.9814666667,9.22440000001,9.98259999999,8.84926666667,30.8136666666,10.8284666666
473.27,8.80846666666,44.7490666667,29.9180666667,25.9712,9.19846666666,9.95266666667,8.82533333333,30.7718666667,10.7939333333
473.62,8.83380000001,44.7809333333,29.9733333333,26.0210666667,9.24313333333,9.95540000001,8.85933333333,30.8186666667,10.8278
473.98,8.85540000001,44.7661333333,29.9712,26.0128,9.23559999999,9.9372,8.87446666666,30.8235333333,10.8337333333
474.33,8.81993333334,44.7722,29.9814666667,26.0135333333,9.19613333334,9.91266666667,8.84146666667,30.8157333333,10.8004666667
474.68,8.86360000001,44.8319333333,30.0594,26.0538,9.22733333333,9.95253333334,8.90013333333,30.8768666666,10.8404666667
475.03,8.85553333333,44.7455333333,30.0354,26.0516,9.20413333334,9.94619999999,8.86813333334,30.8253333333,10.8484
475.38,8.91599999999,44.7948666667,30.0830666667,26.1487333333,9.24353333334,9.9996,8.91246666667,30.8819333333,10.9070666667
475.73,8.948,44.7919333333,30.0820666667,26.167,9.25146666667,10.0236,8.94320000001,30.8839333334,10.923
476.08,8.93046666666,44.7523333333,30.0813333333,26.149,9.22266666667,10.0003333333,8.9066,30.8580666667,10.9066666667
476.44,8.88693333333,44.6829333333,30.0236,26.0638,9.1592,9.95480000001,8.86566666666,30.7908,10.8614666667
476.79,8.89573333334,44.7151333333,30.0569333333,26.1203333333,9.16966666666,9.96406666667,8.8738,30.8182,10.8944
477.14,8.87546666667,44.6884666667,30.0147333333,26.0608,9.13346666667,9.91926666667,8.82833333333,30.7666,10.8674
477.49,8.84259999999,44.6382,29.9662,26.0456666667,9.11,9.90706666666,8.77386666666,30.7083333333,10.8375333333
477.84,8.81340000001,44.5664,29.9139333333,26.01,9.08873333333,9.89639999999,8.75720000001,30.6446,10.8200666667
478.19,8.81946666666,44.5294,29.8928666666,26.0021333334,9.09960000001,9.88906666667,8.75619999999,30.6331333333,10.8279333333
478.54,8.8136,44.5387333333,29.8918666667,26.0012666667,9.10179999999,9.91333333333,8.7524,30.6506666667,10.8460666666
478.89,8.82726666667,44.6047333333,29.9139333333,26.0167333333,9.115,9.91173333333,8.76893333333,30.6824666667,10.8540666667
479.24,8.78553333333,44.4932,29.8302666667,25.9363333333,9.07373333334,9.8974,8.73326666667,30.5976,10.8261333333
479.60,8.77046666667,44.4889333333,29.8252666667,25.9355333333,9.06559999999,9.8938,8.70186666667,30.5681333333,10.8269333333
479.95,8.79426666667,44.4725333333,29.7792,25.9263333333,9.08053333333,9.92453333333,8.7244,30.5492666667,10.8503333333
480.30,8.82493333333,44.4073333333,29.7634,25.9239333333,9.10659999999,9.9426,8.74053333333,30.5062666666,10.8676666667
480.65,8.79253333333,44.2712666667,29.6889333333,25.8479333333,9.09533333333,9.92806666667,8.72453333333,30.4218,10.8496666667
481.00,8.81593333333,44.2182,29.6850666667,25.8473333333,9.11466666667,9.95686666667,8.7624,30.4246666667,10.8741333333
481.35,8.81426666667,44.2006,29.6579333333,25.8127333333,9.0876,9.95166666668,8.7822,30.3975333333,10.875
481.70,8.80673333334,44.2543333333,29.6697333333,25.8186,9.06553333334,9.948,8.7776,30.4298,10.8678
482.05,8.79133333333,44.259,29.6840666667,25.8031333333,9.03986666666,9.94766666667,8.76913333333,30.4285333334,10.8639333333
482.40,8.76633333333,44.2552666667,29.6732666667,25.7976,9.01086666666,9.92266666667,8.74973333333,30.4174666667,10.8492666667
482.75,8.7382,44.2341333333,29.6518666667,25.7926,8.97533333333,9.89933333334,8.7232,30.3836,10.8334
483.10,8.73413333333,44.2407333333,29.6597333333,25.7992666667,8.97166666666,9.89466666667,8.71926666667,30.3817333333,10.8284666667
483.45,8.72300000001,44.2104666667,29.6298,25.7817333333,8.95646666667,9.88119999999,8.70446666667,30.3558666667,10.8121333333
483.80,8.71493333334,44.2117333333,29.6369333333,25.7765333333,8.94720000001,9.87713333333,8.70146666667,30.3538,10.8110666667
484.15,8.70526666667,44.2310666667,29.6382666667,25.7861333333,8.94333333333,9.8748,8.69526666667,30.3605333333,10.8068
