wavelength,Back_TanPrem,Belly_TanPrem,Breast_TanPrem,Crissum_TanPrem,Crown_TanPrem,DorTail_TanPrem,Patch10_TanPrem,Patch11_TanPrem,Rump_TanPrem,Throat_TanPrem,WingTip_TanPrem
248.29,10.2287333333,10.2526,10.4452,6.15313333333,10.6459333333,11.6727333333,12.1941333333,3.7144,13.0366666667,11.6888,16.3096666667
248.67,10.4043333333,10.0412,10.5032666667,6.36973333334,10.1733333333,11.18,12.5164,3.05286666666,13.2343333333,12.0132,16.4024666667
249.04,10.8486666667,10.5424666667,10.6998666667,6.8854,10.8399333333,11.111,13.0796,3.67446666667,13.8845333333,12.7559333333,16.7628666667
249.42,11.4245333333,11.1731333333,11.4060666667,7.42086666667,11.6667333333,12.0484,13.7802,4.786,14.6648,13.6034,17.2252
249.79,11.5589333333,12.1469333333,12.0686,8.049,12.2450666667,12.0882666667,14.2255333333,4.951,15.4215333333,14.0881333333,17.8921333333
250.17,12.6685333333,13.4969333333,13.1084,9.1206,13.1288666667,12.587,14.8671333333,6.30873333333,16.3294,15.0000666667,18.364
250.54,14.9083333333,17.357,16.0086666667,12.384,16.6990666667,15.7929333333,17.7994,9.61173333333,19.2018,17.5405333333,21.7475333334
250.92,17.6578666667,19.8474666667,18.5186,15.5336666667,19.9890666667,19.1176,20.6645333333,12.7015333333,22.2006,20.5663333334,24.4008666667
251.29,17.7854,20.5733333333,18.5946666667,16.3125333334,20.5846666667,19.1230666667,21.3265333333,13.4794666667,23.4626666666,21.349,24.8341333333
251.66,15.3602,17.9026666667,15.6532666667,13.6027333333,18.4182666667,16.0983333333,18.1488,9.93566666667,21.3238666667,18.7463333333,21.9918
252.04,15.4035333333,17.848,16.2806,14.0000666667,18.4444666666,16.4560666666,17.6725333333,9.848,21.7894666667,18.7602,21.9999333333
252.41,14.9943333333,17.7090666666,15.5784666667,14.4445333333,18.74,15.7960666667,18.6940666667,10.4924666667,21.9932,18.7628,21.6722666667
252.79,13.2032666667,15.8038666667,13.0024,12.9432666667,17.2813333333,14.3854,16.9857333333,8.92433333335,20.3073333334,17.0922,19.8700666667
253.16,12.7479333333,15.7826,12.509,12.2699333333,16.7502,14.0978666667,16.5590666667,8.44673333334,20.5137333333,16.2246666667,19.5340666667
253.54,17.3500666667,20.3836,16.175,16.0191333333,20.6834666667,17.6259333333,20.2518666667,12.7938,24.844,19.0886666667,23.2014
253.91,16.6728666667,19.1559333333,15.3026666667,16.1344666667,19.8776666667,16.526,19.0582,12.7706,24.5138,18.7278,21.9204
254.28,16.6226666667,19.7363333333,15.4551333333,16.4846666666,20.3892,17.0622,19.9749333333,13.5090666667,25.8756666667,19.2216,22.1091333333
254.66,15.2662666667,17.4358,13.8068,14.0301333333,18.7245333333,15.4766666667,17.9355333333,10.9796,24.7074,16.7915333334,20.1973333333
255.03,14.033,16.3695333333,12.6336666667,12.462,17.3068666667,14.0197333333,16.1847333333,10.5215333333,23.1946666667,15.934,18.8778666667
255.41,15.8974,17.7546,13.9016666667,14.2204,18.0180666667,15.4400666667,17.2280666667,11.5730666667,24.5045333333,16.826,20.2218
255.78,19.3452666667,21.3492666667,17.9692,17.3680666667,21.2692,18.7708666667,20.5478,15.2973333333,26.9472666667,20.8283333333,23.4202
256.15,16.0080666667,18.5752666667,14.1934666667,13.7904,18.1316666667,15.4166666667,17.2715333333,11.828,23.6424666667,17.0834,20.2152
256.53,16.1994666667,18.6237333333,14.5580666667,12.9292666667,17.4874666667,15.4672,17.0580666667,11.3132,23.2703333333,16.7675333333,21.1995333333
256.90,15.7278,18.4035333333,16.2339333333,13.2658666667,17.4482,15.7954666667,17.4706,12.108,22.3158666667,16.706,21.2142
257.28,11.7378,14.8272666667,13.2928666667,9.20740000001,14.0042,11.9614,13.75,8.11993333333,17.5408,12.8454,17.6828666667
257.65,7.79540000001,10.6934,9.90226666668,5.83993333333,10.1955333333,8.46226666666,10.0889333333,3.5022,12.9067333333,9.94673333334,14.3644666667
258.02,8.26013333334,11.047,9.72279999999,5.82753333334,10.4618666667,9.338,11.1856666667,3.75673333333,12.9638,10.2232666667,14.8268
258.40,7.90046666667,10.0409333333,9.35913333333,5.50786666667,9.61819999999,9.03193333334,10.6542666667,3.10153333333,11.7519333333,9.65220000001,14.7375333333
258.77,9.21586666667,11.426,10.4390666667,7.2542,10.4450666667,10.0454,11.9224666667,4.55953333334,12.8488666667,10.9960666667,15.7916666667
259.15,8.82739999999,11.1728666667,10.1571333333,7.15486666667,10.0954666667,9.91026666666,11.9304666667,4.1752,12.5701333333,10.7183333333,15.5161333333
259.52,9.22226666666,11.3852,10.1912666667,7.28460000001,10.5526,10.2384,12.1602,4.59826666666,12.7992,11.0762,15.5748
259.89,8.67686666667,10.9392666667,9.49493333333,6.78286666666,9.91926666667,10.0,11.7272,3.99513333333,12.4392666667,10.4241333333,14.9596
260.27,9.32059999999,11.3220666667,10.1496,7.275,10.4047333333,10.6649333333,12.2198,4.83193333334,12.7200666667,11.1012666667,15.531
260.64,8.38626666667,10.2636,9.37673333333,6.41046666666,9.36680000001,9.64779999999,11.1653333333,3.88766666667,11.7762666667,10.2489333333,14.3828
261.01,9.19466666667,10.9697333334,9.63346666666,6.74133333333,9.71333333333,10.0574,11.7326666667,4.358,12.6601333334,10.6308666667,14.9888666667
261.39,11.2598666667,12.7401333333,11.4120666667,8.79093333333,11.5892666667,12.3700666667,13.739,6.43353333333,14.8186666666,12.7554,16.9378
261.76,13.0021333333,14.5832,12.8472,10.1174666667,13.0556,13.9584,15.4381333333,8.3814,16.7575333333,14.1664666667,18.2533333333
262.13,12.5323333333,14.2519333333,12.7738666667,9.7938,12.5087333333,13.5924666667,14.7880666667,7.73273333334,16.172,13.7455333333,17.8386
262.51,12.7738666666,14.6512666666,12.7676,9.51453333334,12.4911333334,13.6932666667,15.1849333333,8.09373333333,16.4448,14.0148666667,17.6792666667
262.88,12.5702,14.4293333333,12.5355333333,9.2472,12.2302,13.6523333333,15.2342,7.95700000001,15.9139333333,14.0061333333,17.7454
263.25,15.0372,16.5549333333,14.8661333333,11.4658,14.1741333333,16.0936666667,17.2396,10.0744,18.0728666667,16.1011333333,19.613
263.63,13.5206666667,15.0590666667,13.1869333333,9.68666666666,11.9088666667,14.4078666667,15.4660666667,8.18873333334,16.4998,14.4078,18.0952666667
264.00,14.4998,16.1771333333,14.4658,11.1196,12.4733333333,15.2576666667,16.9348666667,9.50186666665,17.8716,15.7259333333,19.5147333333
264.37,15.4253333333,17.6649333333,16.0503333333,12.5086666667,13.6718,15.9028,17.7864666667,10.3126,18.863,16.5625333333,20.0346666667
264.75,17.5741333333,19.6014,18.0492,14.9532666667,15.2503333333,18.4054,20.0933333333,12.4936,20.4834666667,18.4394,21.8489333333
265.12,18.1392666666,19.9165333333,18.3228666667,14.9354,15.4776666667,19.0238,19.9750666667,12.8410666667,20.6091333333,19.3241333333,21.9609333333
265.49,16.9373333333,18.8200666666,17.7535333333,14.1252666667,14.3353333333,18.2707333333,19.1271333333,11.8141333333,19.2565333333,17.9636,20.897
265.87,14.2550666667,15.7886,15.0018666667,11.4500666667,11.8394,15.9157333333,16.5277333333,9.02666666667,16.4243333333,15.6694,18.9194
266.24,15.8559333333,17.2522,16.2012,12.5825333333,13.1156,17.1770666667,18.0706,10.7582,17.9429333333,16.9894,20.1501333333
266.61,15.2967333333,17.0916666667,15.9632666667,12.8572,12.8938666667,16.8499333333,17.7728,10.3368666667,17.4138,16.4469333333,19.8094666667
266.98,14.6507333333,15.8812,15.0488666667,11.9580666667,12.1752666667,16.0766,17.1842,9.25073333333,16.8584,15.5338666667,18.5016
267.36,14.3070666667,15.5626,14.2150666667,11.1039333333,11.7741333334,15.0829333333,16.6138,8.59966666666,16.508,14.5748666667,18.0951333333
267.73,14.7537333333,16.1741333333,15.2629333333,11.9665333333,12.5092,15.4506,17.2796,9.74880000001,17.2862666667,14.9949333333,18.613
268.10,14.5086,15.8080666667,14.8938666667,11.7858666667,12.6216666667,15.2138,16.6829333333,9.31760000001,16.4870666667,14.4562666667,18.4525333333
268.48,15.8451333333,16.2983333333,15.8576666667,12.6597333333,13.3017333333,16.4810666667,17.8028,10.0787333333,17.4944666667,15.2154666667,19.6915333333
268.85,14.9756,15.3357333333,15.0672,11.8010666667,13.0342,15.3481333333,16.4652,9.31613333333,16.6484,14.188,18.6568
269.22,14.0934,14.5002,14.2250666667,11.5378,12.3997333333,14.7755333333,15.8288,8.82093333333,15.6672,13.3334666667,18.3063333333
269.59,13.8516,14.0694,13.7044666667,11.119,12.1259333333,13.9574666667,15.1413333334,8.20960000001,15.2474666667,13.1448666667,17.7916666667
269.97,15.946,16.312,15.4786,12.866,13.9752,15.9009333333,16.9088666667,10.1182,17.1564666667,15.2704,19.5102666666
270.34,15.1342,15.4162666667,14.6352,12.4436,13.3334,15.0908666667,16.0726666667,9.35173333333,16.5065333333,14.2771333333,18.8554666667
270.71,15.1615333333,15.3770666666,14.237,12.209,13.0917333333,15.0512666667,15.8865333333,9.29873333333,16.5116,14.3105333333,18.6184
271.09,14.2623333333,14.4512,13.3332666667,11.3016,12.2306666667,14.2522666667,14.732,8.30533333334,15.7988,13.4354666667,18.0244
271.46,13.7827333333,13.9159333333,12.7802666667,11.0765333333,11.768,14.0000666667,14.1778666667,7.93573333333,15.116,13.4171333333,17.7136666667
271.83,14.3194666667,14.4066,13.3768666667,11.709,12.1972,14.8464666667,14.7789333333,8.36833333334,15.2913333333,14.1067333333,18.2499333333
272.20,14.314,14.2197333333,13.173,11.4896666667,12.164,14.8231333334,14.6535333333,8.31673333333,15.2523333333,14.1866666667,18.0904666667
272.58,13.657,13.8165333333,12.2918666667,11.1283333333,11.9822,14.2998666667,14.1260666667,8.05073333333,14.8298666667,13.7321333333,17.5744
272.95,14.6544666667,14.7294666666,13.0054,11.9748,12.7288666667,15.1745333333,15.0150666667,8.92480000001,15.6758,14.7341333333,18.6554
273.32,14.5845333333,14.5330666667,12.9971333333,11.7414666667,12.4836,14.8085333333,14.8926666667,8.49206666667,15.5788,14.2902,18.2353333333
273.69,15.0827333333,14.9598666667,13.1631333333,12.539,12.8416666667,15.4798666667,15.4326,8.90766666667,16.0803333333,14.8273333333,18.7186666667
274.06,14.9722666667,14.4114,13.2559333333,12.8451333333,12.4920666667,15.5232666667,15.3783333333,8.96306666666,16.0502666667,14.4646666667,18.4578
274.44,15.4848,14.5868666667,13.437,13.1656666667,12.9730666667,15.9536,15.5342666667,9.32640000001,16.2249333333,15.0407333333,18.7564666667
274.81,15.0189333333,14.2239333333,13.5698,13.1270666666,12.9458,15.8590666667,15.2504,9.29306666667,15.9497333333,14.9283333333,18.7270666667
275.18,15.3904666667,14.9728,14.5295333333,13.6684666667,13.6169333333,16.4166,16.0042,10.1210666667,16.3754,15.6534666667,18.9584666667
275.55,15.8296666667,15.6684666667,15.6164,14.3632,14.2850666667,17.1607333333,16.9998,11.0192,17.3168666667,16.1677333333,19.3761333333
275.93,15.9532666667,15.7730666667,15.5820666667,14.2668,14.2509333333,17.3802,17.1042,11.0157333333,17.2633333333,16.1017333333,19.4379333333
276.30,16.5970666667,16.6292666667,16.5329333333,15.0081333333,14.7459333333,17.9078666667,17.7902666667,11.7870666667,17.8972666667,16.4954666667,20.1016666667
276.67,16.2082,16.1759333333,16.149,14.6258,14.1539333333,17.6776666667,17.4309333333,11.5418666667,17.5811333334,16.4226,19.5441333333
277.04,15.8508666667,15.8456666667,15.628,14.2903333333,13.7738,17.6183333333,16.9874666667,10.9896,17.2648,16.0304666667,18.6514
277.41,15.9577333333,16.2246,15.7964666667,14.5232,13.8892,17.6646666667,17.2644666667,11.0482,17.2811333333,16.3191333333,18.5988
277.79,15.8318666667,16.3316666667,15.8757333333,14.1845333333,13.8495333333,17.3642,17.2487333333,11.0432666667,17.3146,16.2602666667,18.402
278.16,15.0547333333,15.4879333333,14.8851333333,13.3663333333,13.2456,16.557,16.3980666667,9.96159999999,16.5406,15.5428666667,17.4892
278.53,14.9743333333,16.1025333334,15.4819333333,13.4413333333,13.641,17.0741333333,16.9446666667,10.4722666667,17.0472666667,16.4479333333,17.7598666667
278.90,15.4912666667,16.1928,15.7216,13.676,13.81,17.4296666667,17.2798666667,10.6291333333,17.3440666667,16.7712,18.0402
279.27,15.4016,16.1417333333,15.2494,13.6954666667,13.6744666667,17.3491333333,17.1128,10.2678,17.223,16.5354,17.9423333333
279.64,15.199,15.8812,14.9146,13.5865333334,13.5917333333,17.0387333334,16.7234666667,10.0982666667,16.9354666667,16.4394666667,17.7828666667
280.02,14.5993333333,15.6048,14.39,13.1342666667,13.5425333333,16.437,16.2225333333,9.59159999999,16.636,16.1818,17.3097333333
280.39,14.2445333333,14.7697333334,13.9425333333,12.5657333333,13.259,15.8693333333,15.567,9.31640000001,16.0920666667,15.9434666667,16.7706666667
280.76,14.0888,14.4372,13.7651333333,12.3179333333,13.0193333333,15.5654666667,15.5161333333,8.94286666666,15.7370666667,15.5654666667,16.7575333333
281.13,13.2194,13.6137333333,13.1196,11.8556,12.4780666667,15.0486666667,14.9680666667,8.33926666666,15.0202,14.9918666666,16.5312666667
281.50,13.871,13.9712,13.6886666667,12.5952666667,13.3516,15.7028,15.434,9.27773333333,15.7848666667,15.8122,17.3844
281.87,14.015,13.7671333333,13.7228666667,12.3772666667,13.2668666667,15.6706666667,15.2058,9.51753333333,15.6219333333,15.7857333333,17.3352
282.25,13.8696,13.6121333333,13.5992666667,12.3852666666,13.1230666667,15.3926666667,15.0964666667,9.49806666667,15.4783333333,15.74,17.1513333333
282.62,13.6351333333,13.0445333333,13.0444,12.3816,12.9297333333,14.8672666667,14.6717333333,8.89319999999,15.1816,15.1222666667,17.0341333333
282.99,12.8592,12.1812666667,12.1356,11.3370666667,12.2105333333,13.82,13.6119333333,7.90180000001,14.1609333333,14.1611333333,15.8950666667
283.36,12.8315333333,12.3900666667,12.4904,11.4748666667,12.2938,13.7145333333,13.8351333333,8.32833333333,14.1480666667,14.4209333333,16.1348666667
283.73,12.3707333333,11.737,11.8994,10.921,11.7805333334,13.1472,13.2977333333,7.81533333333,13.5274,13.8839333333,15.5990666667
284.10,12.3318666667,11.3906666667,11.8404666667,10.7861333333,11.561,13.0423333333,13.1518666667,7.76266666667,13.2616666667,13.5978666667,15.3742
284.47,11.9816666667,11.3903333334,11.4197333333,10.5160666667,11.4856,13.0248,13.1791333333,7.61813333333,13.1166,13.3148666667,15.1956
284.85,11.4146,11.2562,11.1986666667,10.0862,11.1878666667,12.9121333333,12.851,7.32533333333,12.7898,12.995,14.9245333333
285.22,11.5432,11.6746,11.3584666667,10.0053333333,11.3728,13.0634,13.0598,7.5546,12.9888,13.1807333333,14.9670666667
285.59,10.9308,11.1907333333,10.6323333333,9.31500000001,10.7762,12.6588666667,12.4482,6.95826666667,12.4728,12.4342,14.236
285.96,10.9306,11.2154,10.6068,9.45646666667,10.5858666667,12.6473333333,12.6472,6.70533333333,12.306,12.1793333333,14.1635333333
286.33,10.6140666667,11.0244,10.2630666667,8.94740000001,10.2666,12.3369333333,12.221,6.49113333333,11.8596,11.6737333333,14.0071333333
286.70,11.1122666667,11.359,10.7125333333,9.15186666666,10.5316666667,12.8606666667,12.7563333333,7.2332,12.1932666666,12.0472666667,14.5325333334
287.07,11.4132666666,11.8028,11.1237333333,9.60346666668,10.9617333333,13.123,13.2642666667,7.63526666667,12.7301333333,12.5817333333,15.0017333333
287.44,11.434,11.4933333333,10.7406,9.45806666666,10.9288666667,13.26,13.0336,7.5692,12.8002666667,12.1972666667,14.731
287.82,11.4351333334,11.4594666667,10.7009333333,9.30966666667,10.8896,13.2634,12.9838,7.50206666667,12.6166,12.1271333333,14.8469333333
288.19,11.0686666667,11.2742,10.2073333333,9.08746666667,10.59,12.9930666666,12.6103333333,7.06353333333,12.309,11.6464,14.6552666667
288.56,10.2787333333,10.4597333333,9.55840000001,8.31693333334,9.54753333334,12.1209333333,11.7663333333,6.06953333333,11.4078666667,10.8577333333,13.6336
288.93,10.4719333333,10.411,9.36573333333,8.41433333333,9.672,11.881,11.7873333333,6.23426666667,11.3514,10.9622,13.3728666667
289.30,10.6154666667,10.1474,9.49946666667,8.54906666667,9.87026666667,11.9366,11.9006,6.31746666667,11.3822666667,11.0186666667,13.4378
289.67,10.696,10.3228,9.78459999999,8.70113333333,9.94606666666,12.0092666666,12.0846666667,6.59146666667,11.3276666667,11.1016,13.5055333333
290.04,10.0502666667,9.84253333332,9.29466666667,8.36026666666,9.76013333333,11.6542,11.7078666667,6.39806666667,10.9881333333,10.7662,13.2689333333
290.41,10.0984666667,10.027,9.35340000001,8.6548,9.82626666667,11.6891333333,12.0294,6.4768,11.0084666667,11.0370666666,13.2364666667
290.78,8.82446666667,8.99946666665,8.21226666666,7.48313333333,8.47466666667,10.2714,10.6688,4.94973333333,9.72860000001,9.79413333333,11.6493333333
291.15,9.08386666667,9.33426666667,8.69766666667,7.92113333333,8.96246666667,10.6512666667,11.1037333333,5.57386666667,10.1288,10.1251333333,12.1744666667
291.52,9.20486666667,9.77686666669,8.96886666667,7.95046666666,8.8396,10.6844666667,11.3262666667,5.49726666667,10.1863333334,10.3966666667,12.2818
291.89,9.0954,9.95933333333,8.96920000001,7.85686666667,8.6244,10.7712666667,11.1975333333,5.43946666667,10.1742666667,10.419,11.9946666667
292.26,9.19746666667,10.1456,9.12279999999,7.93206666667,8.68606666667,10.6531333334,11.4258666667,5.7036,10.6904666667,10.8697333333,12.1389333333
292.64,9.79393333333,10.8148,9.46120000001,8.55366666666,9.30613333334,11.0681333333,11.745,6.349,11.2915333333,11.2385333333,12.8567333334
293.01,10.0436666667,11.2037333333,10.2148,8.918,9.70913333334,11.3367333333,12.0135333334,6.55266666667,11.5458666667,11.6904,13.4245333333
293.38,9.48506666666,10.9554,9.70713333333,8.30546666666,9.22086666667,10.6758,11.4799333333,5.89706666667,10.7140666667,11.1048,13.023
293.75,9.01120000001,10.6942666667,9.35166666665,7.95946666667,9.01506666667,10.2199333333,11.0920666667,5.52686666667,10.2812,10.7744666667,12.947
294.12,9.83173333333,11.4882666667,10.0536,8.5338,9.87613333334,11.0114,11.699,6.23413333333,11.0964,11.6029333333,13.618
294.49,10.5594,12.3638,10.9501333333,8.94326666667,10.6128,11.6355333333,12.3956666667,7.0042,11.9303333333,12.1719333333,14.2781333333
294.86,11.1135333333,12.9672666667,11.4930666667,9.51020000001,11.2693333333,12.3978666667,12.947,7.6868,12.564,12.7267333333,15.0312666667
295.23,10.9661333333,12.8166666667,10.9595333333,9.02733333333,10.8614666667,12.4146,12.6532,7.1832,12.2708,12.3427333333,14.6576666667
295.60,11.1288666667,12.8575333333,11.2322666667,9.14053333333,11.1946666667,12.4534666667,12.5881333334,7.60293333333,12.2998666667,12.6131333333,14.9523333333
295.97,10.8654,12.7716,10.9651333333,8.95640000001,10.9257333333,11.965,12.5358666667,7.458,12.2308,12.2972666667,14.7951333333
296.34,11.0731333333,12.9181333333,11.3218666667,9.13746666666,11.2982666667,12.3128,12.6373333333,7.71646666667,12.2515333333,12.4151333333,15.0320666667
296.71,11.2724666666,13.1464666667,11.5471333333,9.21733333334,11.5244,12.4954666667,12.9200666667,7.779,12.4926666667,12.6793333333,15.2412666667
297.08,11.0928666667,13.2282,11.2560666667,9.04026666667,11.2283333333,12.2476,12.8182,7.9186,12.4886,12.436,15.0919333333
297.45,10.9587333333,13.3526,11.0442,8.98053333334,10.9478,12.0869333333,12.8077333333,8.00673333333,12.6537333334,12.3812666667,14.9427333333
