wavelength,Back_SalMamf,Belly_SalMamf,Breast_SalMamf,Crissum_SalMamf,Crown_SalMamf,DorTail_SalMamf,Patch10_SalMamf,Patch11_SalMamf,Patch12_SalMamf,Rump_SalMamf,Throat_SalMamf,WingTip_SalMamf
227.26,-27.4358666666,-18.0,-19.4872666667,-18.1025333333,-29.3846666667,-23.5385,-21.7436,-24.0512666667,-17.0769333333,-31.4017259259,-20.3078,-27.0256666667
227.64,-19.9155333333,-13.7974,-14.3038,-14.3881333333,-23.7552666666,-17.2151333333,-17.4682666667,-17.9747333333,-11.1392666667,-24.0177259259,-14.4724666667,-23.3332666667
228.01,-7.67899999999,-6.21299999999,-4.60733333334,-2.68753333333,-13.8568666667,-6.77143333333,-7.08546666667,-8.34213333334,-1.25653333333,-12.3909111111,-3.42060000001,-14.8692
228.39,-4.84006666667,-5.50973333333,-5.29673333333,-2.92253333333,-12.1156666667,-5.78383333333,-6.87966666667,-9.49773333333,1.12633333334,-11.0670296296,-3.4702,-12.7854
228.76,-2.82166666667,-4.73026666667,-5.0622,-2.32353333334,-9.62666666667,-4.08013333333,-5.64313333332,-9.37766666667,1.85326666666,-8.91048148147,-3.5686,-10.5395333333
229.14,-2.0672,-3.9018,-3.8242,-1.39526666667,-8.2688,-1.9121,-4.70299999999,-8.55293333333,1.83466666666,-7.10586666667,-3.51413333333,-7.881
229.52,-2.5252,-4.54546666667,-4.19193333334,-2.65153333333,-8.88893333332,-1.30053333333,-4.41913333334,-7.17179999999,1.91913333334,-6.42811851852,-4.64653333333,-7.29799999999
229.89,-2.34293333333,-3.76806666667,-3.50246666667,-3.1402,-7.70533333333,-1.1232,-3.38159999999,-8.1158,2.56033333333,-6.04954074073,-3.285,-7.24646666666
230.27,2.14133333333,1.23626666667,1.83206666667,1.19206666667,-1.9206,4.03973333333,1.39066666666,-3.26706666667,6.2472,-0.377874074076,1.8322,-2.03086666667
230.65,2.82379999999,2.59033333333,3.56693333333,1.71966666667,-0.912933333333,4.92573333333,3.07846666667,-2.378,7.45213333333,0.712488888889,3.5032,-1.50746666667
231.02,5.16413333333,6.39146666667,5.71426666667,4.25406666667,2.37040000001,8.73013333333,6.47626666666,0.635066666666,9.69306666666,4.42325185185,6.43386666667,0.190466666672
231.40,8.43013333333,8.70966666667,7.65599999999,7.41926666666,4.40860000001,11.4300666667,8.70959999999,2.9464,11.6988666667,7.14695555555,8.36553333335,1.84946666667
231.78,9.73346666668,9.75539999999,8.53333333335,9.13346666668,5.42226666666,13.4,10.0000666667,4.3332,12.7110666667,7.70865925925,10.3334,4.48893333334
232.15,9.2098,9.87386666667,8.13286666666,8.70559999999,4.99426666667,13.3103,9.87386666665,3.94026666667,12.0274666667,7.00520000001,11.1799333333,5.59006666667
232.53,7.1094,7.872,6.7158,7.0602,3.7638,12.6444,8.3148,2.2878,9.9384,4.98286666667,10.3074,5.1168
232.90,8.0392,8.55400000001,8.23526666667,8.16173333332,5.56360000001,13.6153333333,8.84813333333,4.1912,11.6176666667,7.34471851853,12.059,6.71573333333
233.28,6.4436,7.68279999999,7.18713333333,7.83146666667,4.7584,11.8586666667,7.73240000001,3.91566666667,10.8798,6.66944444445,11.5489333333,5.87359999999
233.66,7.29220000001,8.64013333334,9.21773333333,9.31393333333,6.54626666667,12.0696333333,8.18293333333,4.18766666667,10.8542666667,7.15591111111,13.4054,7.3404
234.03,6.08686666667,7.92273333334,8.96126666667,8.04346666667,5.6764,11.4613,7.39133333334,2.94686666667,9.87913333333,6.74706666666,11.6184666667,7.63286666667
234.41,2.16426666667,4.67666666667,6.59193333333,4.90046666667,2.81086666667,7.37556666667,4.80100000001,-0.696533333333,6.41786666667,3.56268888889,8.28353333334,4.50253333333
234.78,1.4482,3.07106666667,4.44446666667,4.41946666667,1.54806666667,5.73016666667,3.4208,-2.07233333333,4.86886666667,2.40257037037,6.51700000001,4.09486666667
235.16,-1.09493333333,0.340599999999,2.1898,1.94666666667,-0.218999999999,1.7518,1.16786666667,-5.23133333333,3.67413333333,-0.640651851853,3.30906666667,2.72506666667
235.54,-5.82080000001,-4.02973333333,-1.0446,-2.38806666667,-3.80599999999,-3.6817,-2.4626,-10.1493333333,0.696399999999,-4.89775555556,-0.746333333334,-0.398066666667
235.91,-8.66406666666,-5.94246666666,-2.84646666667,-5.6178,-6.06740000001,-7.46583333333,-4.44446666667,-13.3332666667,-2.02246666667,-6.9551037037,-5.46806666666,-2.79653333333
236.29,-12.1097333333,-8.46446666666,-4.9688,-8.46439999999,-8.81393333333,-11.0987,-7.09113333333,-15.98,-4.4944,-8.64751851851,-8.96380000001,-5.66806666667
236.66,-11.6666666667,-6.66673333334,-3.4782,-6.42526666667,-7.53613333334,-10.4106666667,-5.12073333333,-12.971,-3.57486666667,-7.79917037036,-7.46393333333,-4.95166666666
237.04,-13.893,-8.71046666665,-5.52313333333,-8.24819999999,-11.1190666666,-12.4938,-5.669,-14.5010666667,-6.0584,-11.9113481481,-9.92693333333,-5.71773333333
237.41,-12.1378,-7.83900000001,-4.80453333333,-7.47113333333,-9.33346666667,-10.0346333333,-3.51733333333,-12.8734,-4.68953333334,-11.8900666667,-8.09193333335,-3.5632
237.79,-14.3608,-9.79453333333,-6.98626666666,-10.4109333333,-12.7169333333,-11.8494333333,-5.411,-14.8857333333,-6.09606666667,-14.6652518518,-10.2740666667,-5.13700000001
238.17,-13.3334,-9.54593333333,-7.1762,-9.87806666666,-12.403,-10.9969,-6.26786666666,-13.4440666667,-5.51499999999,-14.5341851852,-9.19153333334,-5.40413333333
238.54,-12.2995333333,-8.90280000001,-6.962,-9.66246666666,-12.1309333334,-9.63076666667,-5.886,-12.2784666667,-4.91566666666,-14.1468888889,-8.12240000001,-3.6498
238.92,-11.9248666667,-8.45066666667,-6.40373333333,-8.8826,-11.4366666667,-8.48826666667,-5.84053333333,-11.0046666667,-4.22526666667,-13.231,-6.74173333333,-1.97186666667
239.29,-9.11066666668,-6.73846666667,-4.6004,-7.727,-9.91919999999,-6.6846,-4.9236,-8.71520000001,-2.71333333333,-11.1031555555,-4.3126,0.485266666667
239.67,-7.0994,-4.7596,-3.33333333333,-6.63473333333,-8.07686666666,-4.61536666667,-4.03846666667,-6.71486666667,-1.89113333333,-9.23248148147,-2.13133333333,2.27566666667
240.04,-3.859,-1.76966666667,-0.825066666667,-3.6592,-4.7772,-1.65013333333,-1.2908,-3.26006666667,0.811666666666,-5.16300740741,1.13106666667,4.13826666667
240.42,-0.3154,0.867133333334,1.7006,-1.00226666667,-1.6892,1.39093333333,0.799666666664,-0.4392,3.65993333333,-2.93161481482,3.27706666667,6.36273333333
240.79,0.635333333332,1.6324,2.19946666667,-0.312733333333,-0.957933333334,2.31183333333,0.977533333332,-0.0976666666674,4.2424,-2.09842962963,3.22573333333,6.82306666667
241.17,1.52653333333,2.66486666667,2.5788,0.500199999999,0.0603999999988,3.17403333333,1.397,0.595133333332,4.77786666667,-0.745577777777,3.88953333333,7.19286666667
241.54,1.6746,2.55866666667,2.097,0.297466666665,-0.234733333335,2.9265,0.915533333334,0.391266666667,4.60886666667,-0.45382962963,3.53673333333,6.7996
241.92,3.3334,4.40506666667,3.68826666667,2.2964,1.76746666667,4.746,2.44266666667,1.9556,6.09606666667,1.68486666667,5.0382,8.4832
242.29,3.9706,5.1624,4.60166666667,3.1868,2.56846666667,5.3984,3.2888,2.51113333333,6.71126666667,2.52045925926,5.5004,9.16493333333
242.67,3.936,4.9668,4.53886666666,3.44173333333,2.50146666667,5.25623333333,3.05613333333,2.37493333334,6.58233333333,2.53842222222,5.003,8.7642
243.05,4.56246666667,5.33346666667,4.91586666667,3.8782,3.05513333333,5.39996666667,3.40873333333,2.92166666667,6.71886666667,3.29597037037,5.0782,8.8464
243.42,4.0848,4.84733333333,4.51413333333,3.5932,2.8248,4.9604,3.034,2.599,6.34466666667,2.99621481481,4.5254,8.50273333333
243.80,3.44346666667,4.2392,3.8836,3.21213333333,2.2976,4.41153333333,2.4614,2.10546666667,5.93273333333,2.40599259259,3.75953333333,7.86886666666
244.17,3.5574,4.41413333333,4.12486666667,3.77313333333,2.46806666667,4.8653,2.7064,2.11066666667,6.41719999999,2.44474814815,3.88653333333,8.35746666667
244.55,3.6134,4.68346666666,4.24653333333,3.88233333333,2.60513333333,5.04476666667,2.81793333333,2.30806666667,6.70020000001,2.83099259259,3.91033333333,8.7172
244.92,3.85426666667,4.9446,4.49673333333,3.95146666667,2.89873333333,4.98783333333,2.86086666667,2.52093333334,6.93640000001,3.24301481482,4.2376,8.8638
245.30,3.6078,4.6756,4.4062,3.83726666667,2.77946666667,4.5209,2.8344,2.50506666667,6.82146666666,3.26068888889,4.22646666667,8.6926
245.67,3.61733333333,4.80333333333,4.45813333333,4.06733333333,2.72673333333,4.30573333333,2.87653333333,2.59046666667,6.79386666666,3.21654814815,4.249,8.8026
246.05,3.63253333333,4.66206666667,4.00913333333,3.9338,2.51926666667,3.9088,2.8582,2.4398,6.51173333334,2.85646666666,3.9716,8.58746666667
246.42,3.39273333333,4.51973333333,3.63433333333,3.59593333333,2.18146666667,3.63613333333,2.57626666667,2.27326666667,6.23726666667,2.50860740741,3.53446666666,8.24213333333
246.79,3.61886666667,5.04113333333,3.731,3.78346666667,2.58893333333,4.12326666667,2.97773333333,2.74306666667,6.57546666667,2.90688148148,3.90266666667,8.56533333333
247.17,3.03893333333,4.7162,3.13766666667,3.20986666667,2.2002,3.88263333334,2.6212,2.24626666667,6.351,2.31679259259,3.37113333333,8.12686666667
247.54,2.87626666667,4.75733333333,3.16233333333,3.22773333333,2.15173333333,3.88686666667,2.64926666667,2.27306666667,6.362,2.2779037037,3.3674,7.92600000001
247.92,3.785,5.6536,4.15926666667,4.076,3.11053333333,4.79203333333,3.65413333333,3.16393333334,7.30846666666,3.33334814815,4.24846666666,8.79366666666
248.29,4.17166666667,5.93826666667,4.33653333333,4.10233333333,3.3708,4.98123333333,3.8886,3.45486666667,7.4328,3.62688888889,4.63426666667,9.11833333333
248.67,4.35813333333,6.12833333333,4.59413333333,4.47613333333,3.719,5.1986,4.2716,3.76806666667,7.64520000001,3.89138518519,5.00853333333,9.4962
249.04,4.41913333333,6.20953333333,4.66526666667,4.59773333333,3.76553333333,5.3362,4.387,3.86806666667,7.75086666667,3.99635555556,5.11933333333,9.57073333334
249.42,4.44973333333,6.4308,4.7748,4.57546666667,3.94066666667,5.50466666666,4.42826666667,3.9468,7.86906666666,3.98496296296,5.2072,9.59546666667
249.79,4.8682,7.03406666667,5.28786666667,4.91386666667,4.65033333333,6.15916666667,5.05026666667,4.54953333333,8.46506666665,4.54582222222,5.60333333333,9.87626666667
250.17,4.6022,6.91053333333,5.382,4.48386666667,4.54666666667,6.17066666667,4.85646666667,4.55,8.54313333334,4.4702962963,5.41346666667,9.53873333334
250.54,5.209,7.37313333333,5.92306666667,5.09013333333,5.224,6.6129,5.39513333333,5.157,9.17260000001,4.97196296296,6.09393333333,9.94246666667
250.92,5.8042,7.659,6.57606666667,5.53653333333,5.69006666667,6.964,5.83586666667,5.6232,9.57286666667,5.44465925926,6.6942,10.2028
251.29,6.40386666666,8.11986666667,7.2208,5.9566,6.03053333333,7.26593333333,6.07546666667,5.9318,9.72906666668,5.85828888889,7.11,10.4310666667
251.66,6.72613333333,8.22846666667,7.18306666667,5.91326666667,6.18833333333,7.40743333333,6.1798,6.00206666667,9.76506666667,6.04963703704,7.221,10.5313333333
252.04,6.1994,7.80006666667,6.5282,5.4078,5.67593333333,6.96306666667,5.64573333333,5.5636,9.16726666667,5.29908888889,6.71,10.0237333333
252.41,5.9842,7.73673333333,6.3496,5.20486666667,5.5748,6.75476666667,5.54813333333,5.53506666667,9.15006666667,5.02123703704,6.4948,9.70940000001
252.79,5.66373333333,7.39206666667,5.81146666667,4.64733333333,4.92946666667,6.37773333333,4.9832,5.07733333333,8.61886666667,4.56963703703,5.98173333333,8.80233333333
253.16,5.26946666666,6.97246666667,5.19186666667,4.1416,4.36993333333,5.79223333333,4.32886666667,4.5844,7.9406,3.99952592592,5.31046666667,8.31513333333
253.54,5.73826666667,7.16573333333,5.36386666667,4.51846666667,4.53226666667,5.8467,4.44446666667,4.72626666667,8.2144,4.32962222222,5.3686,8.66733333333
253.91,5.38693333333,6.79366666666,5.0576,4.40366666667,4.02733333333,5.39626666667,3.89553333333,4.12153333333,7.62633333334,3.91548148148,5.17053333333,8.53920000001
254.28,5.5596,7.1066,5.07606666667,4.936,4.23493333333,5.55946666667,4.01733333333,4.27373333333,7.75446666666,4.20856296296,5.4,8.7842
254.66,4.82066666667,6.49606666667,4.4244,4.16373333333,3.49646666667,4.94353333333,3.2654,3.54146666667,7.16820000001,3.74105185185,4.6,8.32706666667
255.03,4.25306666667,6.26786666667,3.8438,3.80646666667,2.90273333333,4.46566666667,2.6954,2.9932,6.98566666666,3.28976296296,3.86486666667,8.11266666667
255.41,4.79746666667,6.9884,4.52006666666,4.73666666666,3.7382,5.21913333333,3.533,3.90446666667,7.96453333333,4.27631851852,4.59233333333,8.89079999999
255.78,5.504,7.76733333333,5.34113333333,5.83546666667,4.50986666667,6.11903333333,4.3752,4.3864,8.80653333333,5.23824444445,5.3356,9.5196
256.15,5.71106666667,7.5496,5.0684,5.77266666667,4.5152,5.90103333333,4.07933333333,4.14653333333,8.69506666667,5.14296296296,5.27526666667,9.56140000001
256.53,5.454,6.95713333333,4.53193333333,5.41486666667,4.2078,5.49876666667,3.41446666667,3.6548,8.23693333334,4.655,4.74993333333,9.21493333333
256.90,4.82546666667,6.52906666667,4.00006666667,4.78313333333,3.9102,4.75146666667,3.04226666667,2.97366666667,7.81486666665,4.00280740741,4.35993333334,8.72493333333
257.28,4.6026,6.29833333333,4.22,4.84513333333,4.00206666667,4.8886,3.32366666667,3.08133333334,7.93593333333,4.12257037037,4.811,8.6626
257.65,4.04586666667,5.9284,3.9336,4.3308,3.66146666667,4.7669,3.18653333333,2.92753333334,7.56466666667,3.70662222222,4.60706666667,8.33346666667
258.02,3.95226666667,5.6524,3.85886666667,4.20946666666,3.5496,4.63276666667,3.28113333333,2.9792,7.44226666666,3.61456296296,4.37726666666,8.2326
258.40,3.92013333333,5.5662,3.97446666667,4.29026666667,3.6204,4.60433333333,3.4896,3.01453333333,7.2824,3.53455555555,4.28386666667,8.367
258.77,3.9336,5.62473333333,3.91413333333,4.24846666667,3.55766666667,4.6024,3.63853333333,3.0644,7.00933333333,3.54051111111,4.25966666667,8.3354
259.15,3.88986666667,5.54093333333,3.84513333333,4.05673333333,3.58606666667,4.5672,3.56106666667,2.9386,6.96046666667,3.40216296296,4.19373333333,8.32773333333
259.52,3.91073333333,5.47546666667,3.86066666667,3.9858,3.6306,4.63616666667,3.55313333333,2.84013333333,6.9832,3.33082962963,4.25473333333,8.27926666667
259.89,4.06166666667,5.57553333333,4.0572,3.98253333334,3.7326,4.74583333333,3.6152,3.0322,7.11513333333,3.37145185185,4.3754,8.3836
260.27,3.88386666667,5.421,4.0326,3.90253333333,3.51406666667,4.69283333333,3.49973333333,2.8882,7.06953333333,3.24537037037,4.3528,8.23273333333
260.64,3.8152,5.43113333333,4.11706666667,3.95813333333,3.40893333333,4.66263333333,3.47726666667,2.77693333333,7.00073333333,3.26086666667,4.45306666667,8.14373333334
261.01,4.06906666667,5.611,4.39506666667,4.20106666667,3.58706666667,4.947,3.6912,3.06126666667,7.20446666667,3.58000740741,4.7092,8.3502
261.39,4.1952,5.71866666667,4.5112,4.21973333333,3.6362,5.01873333333,3.7254,3.19866666667,7.31093333333,3.60797777778,4.7644,8.55673333333
261.76,4.2174,5.70006666667,4.5288,4.2176,3.67053333333,4.95466666666,3.66013333333,3.1194,7.23453333333,3.54032592592,4.7292,8.62506666667
262.13,4.45693333333,6.04386666667,4.76066666667,4.4106,3.9638,5.15913333333,3.8626,3.41586666667,7.44146666666,3.81985925926,5.1524,8.94240000001
262.51,4.67193333333,6.23626666667,4.8502,4.446,4.10126666667,5.3044,3.90153333333,3.57106666667,7.69846666666,3.95576296296,5.37806666667,9.0752
262.88,4.86006666667,6.41933333333,5.1672,4.5478,4.3342,5.55506666667,4.001,3.72,8.023,4.02438518518,5.6618,9.25433333333
263.25,5.4398,6.94553333333,5.80406666667,5.13806666667,4.8278,6.10016666667,4.5772,4.29546666667,8.46853333332,4.64093333333,6.33066666667,9.69546666666
263.63,5.45973333333,6.90053333333,5.8342,5.1232,4.68973333333,5.93226666666,4.484,4.2688,8.34726666667,4.57982222222,6.3736,9.72253333333
264.00,4.99586666667,6.53213333333,5.379,4.75046666667,4.26286666667,5.4966,4.02746666667,3.86953333334,7.8602,4.06899259259,6.06473333333,9.326
264.37,5.35346666667,7.021,5.7704,5.20766666667,4.808,5.8329,4.492,4.29733333333,8.12220000001,4.67407407407,6.37833333333,9.651
264.75,5.56553333334,7.25246666667,6.07726666667,5.54086666667,5.2514,6.11083333333,4.74333333333,4.74326666667,8.37133333332,5.07768148148,6.58206666667,10.0052666667
265.12,5.50546666666,7.1502,5.96433333333,5.502,5.20913333333,6.02963333333,4.53153333333,4.58793333333,8.21946666667,4.98168888889,6.38433333333,9.97346666666
265.49,5.77253333333,7.4532,6.06013333333,5.75873333333,5.5026,6.29593333333,4.85093333334,4.7886,8.36446666667,5.24141481481,6.69773333334,10.0694
265.87,6.2518,7.64,6.3488,6.13473333333,5.6666,6.57966666667,5.12466666666,5.05453333333,8.76053333333,5.64524444444,7.01446666667,10.1053333333
266.24,6.17726666667,7.33106666667,6.1158,6.00213333333,5.38646666667,6.34906666667,4.93613333333,4.77713333333,8.65993333333,5.52654074074,6.76053333333,9.84939999999
266.61,5.80713333333,7.0432,5.82593333334,5.62813333333,5.1074,5.9577,4.67133333333,4.42673333333,8.1724,5.17188888889,6.41573333334,9.52479999999
266.98,5.50453333334,6.8226,5.51986666667,5.4158,4.9174,5.59476666667,4.40666666667,4.11606666667,7.85633333334,4.95577777778,6.269,9.39146666667
267.36,4.92926666667,6.23306666667,4.882,4.778,4.3772,5.04086666667,3.90493333333,3.50113333333,7.22193333333,4.33449629629,5.82633333333,8.95033333333
267.73,4.778,6.05746666667,4.65046666666,4.61573333333,4.15433333333,5.00566666667,3.82353333333,3.31886666667,7.08453333333,4.13582962963,5.62526666667,8.91786666666
268.10,4.58353333333,5.81413333333,4.4842,4.45853333333,4.03233333333,4.74836666667,3.6174,3.2056,6.94793333334,4.11820740741,5.35946666667,8.78093333333
268.48,4.24826666666,5.3942,4.054,4.05413333333,3.45446666666,4.40886666667,3.21213333333,2.78726666667,6.6244,3.70025185185,4.95493333333,8.40666666667
268.85,3.75666666667,4.9374,3.44193333333,3.50033333333,2.86273333334,3.87083333333,2.64833333333,2.16933333333,6.09286666667,3.03036296296,4.2356,7.89193333333
269.22,3.33873333333,4.73366666667,3.2098,3.2072,2.54253333333,3.54063333333,2.41353333333,1.9274,5.76606666667,2.71247407407,3.866,7.73473333333
269.59,2.83366666667,4.27473333333,2.7986,2.79053333333,2.06866666667,2.9966,1.996,1.4572,5.33073333333,2.29388148148,3.22413333333,7.22706666667
269.97,2.30246666667,3.92813333333,2.3552,2.40293333333,1.81606666667,2.67916666667,1.59933333333,1.13133333333,4.909,1.8514962963,2.8338,6.98673333334
270.34,2.04446666667,3.7742,2.11993333333,2.16146666667,1.58406666667,2.6896,1.34993333333,0.9052,4.7548,1.66360740741,2.5752,6.74986666667
270.71,2.46286666667,4.1308,2.59373333333,2.6918,1.97986666667,3.16226666667,1.7208,1.356,5.137,2.15942962963,2.97373333333,7.1774
271.09,3.03926666667,4.6108,3.2586,3.35266666667,2.51613333333,3.8997,2.40046666667,2.0222,5.7556,2.76462222222,3.567,7.57286666667
271.46,3.18093333333,4.77126666667,3.46006666667,3.5258,2.62266666667,4.07113333333,2.50286666667,2.31053333333,6.0004,2.95448148148,3.72286666667,7.62853333333
271.83,3.1568,4.88326666667,3.53026666667,3.40966666667,2.64426666667,3.98923333333,2.53506666667,2.519,5.9856,3.04146666667,3.8378,7.45246666667
272.20,3.2074,5.0452,3.54633333333,3.40373333333,2.66313333333,4.07486666667,2.70766666667,2.57606666667,5.9662,3.08803703704,3.98133333333,7.55866666667
272.58,3.27866666667,5.14133333333,3.79346666667,3.5086,2.86,4.29766666667,2.84686666667,2.72633333333,6.03333333333,3.17835555556,4.11333333333,7.7622
272.95,3.45266666667,5.19286666667,3.93166666667,3.6172,2.96926666667,4.46353333333,2.9974,2.93453333333,6.02086666667,3.44138518518,4.31506666667,7.824
273.32,3.5178,5.11486666667,3.8006,3.5892,2.97826666666,4.53003333333,2.98046666667,2.96533333333,5.97813333333,3.50431851852,4.28833333333,7.748
273.69,3.68513333333,5.29853333333,3.9826,3.74586666667,3.19446666666,4.82406666667,3.11606666666,3.17273333333,6.165,3.75291851852,4.4974,7.85233333333
274.06,3.59206666667,5.26093333333,3.992,3.65606666667,3.04813333333,4.8464,3.14766666667,3.09466666667,6.0544,3.7287037037,4.401,7.69673333333
274.44,3.6834,5.39846666667,4.22213333334,3.78693333333,3.21893333333,4.95853333333,3.39406666667,3.2392,6.08306666667,3.73384444444,4.48493333333,7.706
274.81,3.78873333333,5.57373333333,4.22006666667,3.78426666667,3.33233333333,5.0399,3.53973333333,3.25366666667,6.2308,3.73808148148,4.6396,7.74133333333
275.18,3.41886666667,5.28146666667,3.7538,3.3096,2.99586666667,4.5081,3.10993333333,2.94126666666,5.81613333333,3.23696296296,4.096,7.55066666667
275.55,3.442,5.39766666667,3.77093333334,3.3866,3.02393333334,4.4815,3.14726666667,2.87893333333,5.78433333334,3.18537037037,3.94266666667,7.544
275.93,3.62033333333,5.56826666667,3.90586666667,3.71133333333,3.33453333333,4.68793333333,3.28286666667,2.9184,5.94753333333,3.3184,4.07326666667,7.71566666667
276.30,3.52753333333,5.34126666667,3.81293333333,3.69033333333,3.20193333333,4.5998,3.25953333333,2.89873333333,5.82233333333,3.15494074074,4.0336,7.63126666667
276.67,3.44506666667,5.2628,3.60993333333,3.5594,3.15813333333,4.3652,3.148,2.90446666667,5.66146666667,2.99122962963,3.89193333333,7.41046666667
277.04,3.36286666667,5.389,3.63806666667,3.65846666667,3.31146666667,4.5597,3.32433333333,2.9284,5.93393333334,3.0238962963,4.0108,7.50233333333
277.41,3.44533333333,5.63906666667,3.90873333333,3.81866666667,3.4426,4.75466666667,3.5664,3.0616,6.24186666667,3.05960740741,4.23066666667,7.51886666667
277.79,3.39366666666,5.66353333333,3.90153333333,3.85773333333,3.409,4.60943333333,3.63986666667,2.93693333333,6.082,2.98775555556,4.2606,7.44646666667
278.16,3.7194,5.83833333333,4.13606666666,4.1308,3.71433333333,4.76983333333,3.9238,3.12626666667,6.319,3.29275555556,4.5296,7.6586
278.53,3.82426666667,5.82666666667,4.20506666667,4.21,3.7332,4.75063333333,3.90293333333,3.08346666667,6.3266,3.44542222222,4.62373333333,7.70453333333
278.90,3.45813333333,5.35253333333,3.92233333333,3.92993333333,3.35733333333,4.41153333333,3.44046666667,2.75953333333,5.915,3.15824444445,4.2502,7.4384
279.27,3.6348,5.34346666666,3.99013333333,4.02493333333,3.42226666666,4.60783333333,3.51713333334,2.81686666667,6.04373333333,3.49345925926,4.44773333333,7.46206666667
279.64,3.48753333333,5.08213333333,3.83073333333,3.9022,3.32713333333,4.45876666667,3.42093333333,2.72246666667,5.96573333333,3.40360740741,4.47253333333,7.4786
280.02,2.96426666667,4.59393333333,3.4002,3.31986666667,2.645,3.92886666667,2.9156,2.24593333333,5.49013333333,2.84160740741,3.88993333333,6.99786666667
280.39,3.19333333333,4.87546666667,3.64886666667,3.5706,2.949,4.17443333333,3.07706666667,2.45066666667,5.76033333333,3.0554962963,4.03793333333,7.28593333333
280.76,3.24913333333,4.8552,3.662,3.53526666667,2.91206666667,4.0936,3.09673333333,2.39986666667,5.79433333333,3.08704444444,3.969,7.2806
281.13,3.64533333333,5.19613333333,3.92826666667,3.8102,3.14173333333,4.23786666667,3.4158,2.6358,6.0272,3.32068148148,4.2714,7.45993333333
281.50,3.69086666667,5.08646666667,3.86466666667,3.76486666667,3.24973333333,4.12016666667,3.39093333334,2.6366,5.9146,3.4220962963,4.28653333333,7.57526666667
281.87,3.7312,5.0496,3.81226666667,3.69706666667,3.26826666667,4.0992,3.3216,2.58773333333,6.00106666667,3.32894814815,4.26026666667,7.60746666667
282.25,3.755,5.15873333333,3.82593333333,3.71766666667,3.25946666667,4.12276666667,3.32606666667,2.643,6.0648,3.3156962963,4.32993333333,7.60606666667
282.62,3.79133333333,5.20146666667,3.80786666667,3.72006666667,3.3118,4.2515,3.3936,2.87733333333,6.25446666667,3.32698518519,4.4282,7.74193333333
282.99,3.86293333333,5.32533333333,3.96433333333,3.86093333333,3.39393333333,4.46513333333,3.49733333333,3.10793333333,6.34666666667,3.39282222222,4.5286,7.8112
283.36,3.7066,5.2302,3.88673333333,3.784,3.2142,4.2415,3.32646666667,3.01826666667,6.19373333333,3.21369629629,4.42966666667,7.6922
283.73,3.90546666667,5.4868,3.99766666667,3.89046666667,3.35493333333,4.41436666667,3.39826666667,3.15513333333,6.27266666667,3.37586666667,4.6028,7.73733333333
284.10,4.0146,5.61713333334,4.01093333333,4.06006666667,3.5216,4.62116666667,3.47793333333,3.27413333333,6.42106666667,3.55931111111,4.72213333333,7.91086666667
284.47,3.74346666667,5.38213333333,3.7488,3.8288,3.2346,4.3955,3.183,3.00513333333,6.25026666667,3.38152592593,4.391,7.64706666667
284.85,3.6536,5.37886666667,3.70026666667,3.82133333333,3.16533333333,4.44103333333,3.13953333333,2.92493333333,6.30493333333,3.3757037037,4.40986666667,7.6514
285.22,3.33846666667,5.09986666667,3.4078,3.52273333333,2.91873333333,4.2038,2.83766666667,2.70393333333,6.08806666667,3.09874814815,4.1608,7.516
285.59,3.35253333333,5.15153333333,3.47446666667,3.57146666667,2.85653333333,4.23873333333,2.86806666667,2.66273333333,6.14373333333,3.07313333333,4.2462,7.5336
285.96,3.41966666667,5.22073333333,3.52,3.645,2.86046666667,4.30373333333,2.95573333333,2.69426666667,6.22093333333,3.20225925926,4.26346666667,7.59933333333
286.33,3.40273333333,5.20293333333,3.50073333333,3.617,2.82126666667,4.35033333333,2.91593333333,2.67093333333,6.24513333333,3.21072592593,4.17866666667,7.60433333333
