wavelength,Back_ThlFulf,Belly_ThlFulf,Breast_ThlFulf,Crissum_ThlFulf,Crown_ThlFulf,DorTail_ThlFulf,Rump_ThlFulf,Throat_ThlFulf,WingTip_ThlFulf
259.89,11.544,14.3436666667,11.2346666667,11.9502222222,11.0052222222,19.0028888889,11.8512111111,14.772,19.7225555556
260.27,12.5687777778,15.1028888889,12.3652222222,12.8656666667,12.0434444444,19.8785555556,12.5418111111,15.154,20.722
260.64,12.4658888889,15.0921111111,11.8675555555,12.3077777778,11.6097777778,19.5296666667,12.2446222222,14.934,20.7596666667
261.01,11.5715555555,14.9962222222,11.2118888889,11.8983333333,11.354,19.3542777778,11.7935777778,14.3055,20.1875555555
261.39,10.406,13.897,10.593,10.7968888889,10.1087777778,18.1617222222,10.5997777778,12.9586666667,19.0368888889
261.76,9.76933333333,13.5843333333,10.5852222222,9.83066666668,9.67277777778,17.7758888889,9.79744444445,12.444,18.1883333333
262.13,8.76344444443,12.8123333333,9.62844444443,8.849,8.60177777778,17.4937777778,8.62097777778,11.5911666667,17.6124444444
262.51,9.87544444443,14.0421111111,10.672,10.1205555555,9.78333333333,18.7345,9.98176666668,12.5305,18.7807777778
262.88,9.49799999999,13.5023333333,9.84777777777,9.71244444444,9.01311111111,18.8606111111,9.52631111112,12.1318333333,17.9243333333
263.25,9.13199999999,13.441,10.1215555556,9.55766666668,8.75611111111,18.3766666667,9.30962222222,12.2321666667,17.6623333333
263.63,9.41744444446,12.0611111111,9.73455555556,9.61044444445,8.564,18.5802777778,8.89844444446,12.2883333333,16.8112222222
264.00,9.30366666668,12.4592222222,9.837,9.54077777779,8.59266666667,18.4371111111,8.55995555554,12.7111666666,16.326
264.37,7.026,11.2543333333,7.53455555557,7.598,6.21511111111,16.5395,6.46323333333,11.4686666666,13.7498888889
264.75,6.106,9.65333333333,6.5758888889,7.77455555556,5.66888888889,16.1238333333,5.5555,10.7386666667,13.9133333333
265.12,6.755,8.63288888889,6.834,7.68611111111,5.461,15.3803333333,5.42147777778,10.8666666666,13.7627777778
265.49,7.14622222222,8.20666666667,7.26911111111,8.94422222223,6.19333333333,15.5065,6.52822222221,11.5491666666,14.8454444444
265.87,7.84566666665,9.17555555557,8.688,10.5793333333,6.78188888889,16.4598333333,7.62118888889,12.0123333333,15.6026666667
266.24,9.18977777778,10.0667777778,10.1501111111,11.8491111111,8.14522222222,16.5762777778,8.70233333333,12.9073333333,16.3324444444
266.61,9.21377777778,9.86922222221,10.1555555556,11.7116666666,7.86255555555,16.346,8.5463,13.35,17.7724444445
266.98,8.92866666667,10.4988888889,10.1263333333,11.5634444444,7.81100000001,16.4071111111,8.4193,13.1936666666,18.0972222222
267.36,9.54177777779,11.4782222222,10.1366666667,12.1994444445,8.63066666666,17.4511666667,9.50915555557,14.275,18.8308888889
267.73,10.7468888889,13.6248888889,11.4146666667,13.4425555556,9.61744444443,17.8807777778,10.3837888889,15.3916666666,19.7572222222
268.10,11.8881111111,14.2772222222,12.2528888889,14.3713333334,10.958,18.744,11.9867888889,16.455,20.4567777778
268.48,13.0564444444,14.8072222222,13.5826666667,15.1392222222,11.9236666667,19.8878333333,13.0496,17.5591666667,21.5812222222
268.85,12.658,15.4018888889,13.4938888889,14.623,11.879,19.7663888889,13.2112888889,17.4456666667,20.5283333333
269.22,13.5477777778,16.2774444445,14.3825555555,15.3075555556,12.8256666667,20.378,14.2514888889,18.0371666667,21.3647777778
269.59,14.378,17.8086666667,15.1974444444,15.5248888889,13.5365555556,21.2552222222,14.8694111111,19.0755,22.1347777778
269.97,13.3746666667,16.3564444444,13.266,14.376,12.711,20.5355555556,13.8480555556,17.5646666667,21.3845555556
270.34,12.4086666667,16.0507777778,12.6918888889,13.4118888889,11.8196666666,20.1886111111,13.3683222222,16.683,20.4122222222
270.71,11.4508888889,15.3176666667,11.4828888889,12.5027777778,11.1111111111,19.7471111111,12.8115222222,15.7743333334,19.4817777778
271.09,11.7894444444,15.284,12.3135555556,13.2697777778,11.8101111111,20.0638888889,13.4092222222,15.9265,20.2794444445
271.46,11.4674444445,14.3761111111,11.5364444444,12.4863333333,11.2793333333,19.1453888889,12.3379777778,14.9153333334,19.264
271.83,9.57244444443,12.5522222222,9.41677777779,10.4585555555,9.65044444443,17.7087777778,10.7263666667,13.2341666667,17.8986666667
272.20,8.71288888889,11.3528888889,8.52911111112,9.51566666666,8.79033333333,16.9471111111,9.37141111111,12.4165,17.3483333333
272.58,7.48788888889,9.76822222222,7.88411111111,8.25133333333,7.86477777778,15.8406111111,8.40497777778,10.9565,16.3477777778
272.95,7.89811111111,9.21588888889,8.27322222222,8.55211111111,8.11933333334,15.6372777778,8.30986666667,11.1398333333,16.9793333333
273.32,7.57055555555,9.44133333333,8.11733333333,8.4821111111,8.10788888889,15.688,8.29771111111,11.2263333333,16.8394444444
273.69,7.94766666667,9.09711111111,7.83977777778,8.88111111111,8.21299999999,15.7185555556,8.48694444444,11.3025,16.7992222222
274.06,8.26622222223,9.38033333333,7.77877777778,8.93266666668,8.51488888889,15.6221666667,8.70196666666,11.8323333334,16.6617777778
274.44,8.22677777777,8.65344444445,7.04866666667,8.76488888887,8.47033333335,15.9405555556,8.33842222223,11.9285,16.8086666667
274.81,9.42244444443,9.50466666668,7.95999999999,9.41211111112,9.15477777779,16.6307222222,8.95573333334,12.836,16.7438888889
275.18,9.82222222222,9.3651111111,8.18,9.42733333336,9.15699999999,16.0588333333,9.13317777777,12.9716666667,16.7653333333
275.55,9.51599999999,8.9408888889,8.45255555557,9.47255555556,8.77822222223,15.9505,9.3424111111,12.2396666667,16.3302222222
275.93,9.04333333333,7.57766666667,8.0321111111,8.73666666668,7.83911111111,14.7467222222,8.75255555557,11.5881666667,15.3032222222
276.30,9.10988888888,8.14422222223,8.14433333334,9.00522222223,7.27166666666,14.875,8.81552222223,11.1868333333,15.0553333333
276.67,10.1851111111,10.0346666667,9.05077777779,10.5786666667,8.51855555557,15.4282777778,9.77195555556,12.2568333333,16.2265555555
277.04,10.1995555556,10.7417777778,8.44566666666,10.6035555556,8.36511111111,15.4436111111,10.2226666667,11.9766666667,15.9457777778
277.41,9.44855555554,9.89566666668,7.889,10.1477777778,7.37300000001,14.9867777778,9.56779999999,11.0938333333,15.3422222222
277.79,8.58122222222,9.08255555555,7.27066666668,9.72077777778,6.48433333333,14.3876111111,8.85334444443,10.0341666667,14.7007777778
278.16,8.79977777779,8.85688888889,8.31888888889,9.64644444442,6.5911111111,14.5497777778,8.79957777779,10.127,15.1046666667
278.53,8.96099999999,9.11844444444,8.96066666667,10.2218888889,7.09222222221,14.1901111111,9.6094111111,10.1486666666,15.5241111111
278.90,7.48633333333,7.272,7.91544444444,8.99966666667,6.08611111111,12.9517777778,8.02974444445,8.65500000002,14.5437777778
279.27,6.36366666666,6.54455555556,6.39755555556,7.70877777778,5.03,12.1905555556,6.66097777778,7.7145,13.2022222222
279.64,5.41155555555,5.99822222222,5.41188888889,6.58488888889,3.90666666666,11.2275,5.36085555555,7.30416666667,12.4833333333
280.02,6.40588888889,7.43866666667,6.90666666667,8.05422222222,5.13311111111,12.4778333333,6.68022222222,8.62283333334,13.4377777778
280.39,7.10744444443,8.01733333333,7.11733333333,8.78566666667,6.349,13.1887222222,7.56135555556,9.08400000001,14.0431111111
280.76,6.78855555556,7.30922222222,6.27755555556,8.036,5.79633333333,12.8548888889,7.08802222222,8.63566666665,12.9778888889
281.13,6.42066666667,6.86266666667,6.66066666667,8.045,5.65155555556,12.7452222222,6.78313333333,8.62149999998,12.4951111111
281.50,6.35455555555,7.37333333333,6.40144444445,7.84966666667,5.69111111111,12.6717222222,6.72942222222,8.78916666667,12.2887777778
281.87,6.64311111111,7.85755555556,6.82444444444,8.07522222222,6.335,12.7604444445,7.10454444444,9.42083333334,12.4343333333
282.25,6.56133333333,8.476,6.80722222222,7.949,6.46466666667,12.5646666667,7.18331111111,9.84199999998,12.5077777778
282.62,6.97088888889,8.91777777778,7.29411111111,7.79555555556,6.40133333333,12.6584444444,7.03306666667,10.2398333333,12.4881111111
282.99,7.358,9.29644444446,7.40744444444,8.10022222221,6.72277777778,12.7815,7.61035555555,10.542,12.8847777778
283.36,7.19855555555,8.98422222222,7.65077777778,8.19055555556,6.68255555555,12.7937222222,7.93334444444,10.3095,12.7066666667
283.73,8.44522222223,10.124,8.99988888889,9.50866666666,8.34666666667,14.1718333333,9.56118888888,11.3806666667,14.3312222222
284.10,8.58177777777,10.4656666667,9.05644444444,9.77600000001,8.52222222222,14.6195555556,9.71798888888,11.5153333334,14.9311111111
284.47,8.29577777777,9.92833333333,8.93022222222,9.22266666667,7.91788888889,14.1293888889,9.33796666667,11.0861666667,14.6532222222
284.85,7.94766666667,9.65155555556,8.46433333333,8.69466666667,7.45155555555,13.9463333333,8.90914444444,10.7896666667,14.4074444445
285.22,7.95222222222,9.74355555556,8.13677777778,8.636,7.241,13.9418333333,8.81162222222,10.7691666667,14.5778888889
285.59,7.97611111111,9.31655555555,7.95566666667,8.49744444445,7.16355555555,13.6570555555,8.75225555555,10.8065,14.8756666667
285.96,7.40077777778,8.80977777778,7.31355555556,7.72933333333,6.55533333333,13.2816111111,8.09395555555,10.1851666667,14.3786666667
286.33,7.70711111111,8.83066666667,7.63444444444,8.14344444444,6.43122222222,13.6226666667,8.29748888888,10.0535,14.4955555556
286.70,7.78966666667,8.75155555556,7.72366666667,8.32333333333,6.28033333333,13.7767777778,8.23712222222,10.1226666667,14.4591111111
287.07,7.83644444444,8.87977777778,8.14677777778,8.43733333333,6.45011111111,13.6562777778,8.34294444445,10.3783333333,14.848
287.44,8.11655555554,9.184,8.19011111111,8.83677777778,6.61588888889,13.4788333333,8.30342222222,10.6543333333,15.2461111111
287.82,8.14022222221,9.28288888889,8.14,8.78533333333,6.44622222222,13.4131666667,8.18116666667,10.9798333333,14.8886666667
288.19,7.91044444444,9.06577777778,7.73355555555,8.31133333333,6.18422222222,12.8137222222,7.81863333333,10.52,14.4477777778
288.56,8.15922222222,9.321,8.05688888888,8.57611111111,6.13655555556,12.7752222222,8.05541111111,10.8858333333,14.7533333333
288.93,8.9561111111,9.93066666667,8.75711111112,9.5668888889,6.69144444444,12.9574444444,8.75095555555,11.3856666667,15.6543333333
289.30,8.82944444444,9.65666666667,8.63655555557,8.99499999999,6.34122222222,12.4242222222,8.34496666667,11.1766666667,14.7642222222
289.67,8.59288888889,9.10211111111,7.8981111111,8.71711111111,5.75855555556,12.0192222222,7.81645555556,10.4436666666,14.0625555555
290.04,8.47666666665,8.96133333333,7.958,8.91355555556,5.59655555555,11.92,7.75047777778,10.5035,13.6158888889
290.41,8.56166666666,9.14777777778,7.91411111111,8.95033333333,5.93033333333,12.0688333333,7.74801111111,10.7976666666,13.4832222222
290.78,8.24955555556,9.112,7.53744444445,8.74933333333,5.91511111111,11.8094444444,7.69226666667,10.4436666666,13.5072222222
291.15,8.78655555556,9.87033333334,7.80488888889,9.27077777777,6.19622222222,12.287,8.22432222222,10.8796666666,13.5924444444
291.52,8.87677777779,10.2504444444,8.02933333333,9.58744444445,6.53977777778,12.5087777778,8.42377777778,11.0191666667,13.8993333333
291.89,8.87244444445,10.2801111111,8.04811111111,9.63466666667,6.74377777778,12.2030555556,8.31973333333,10.857,14.2906666667
292.26,8.89722222221,10.1811111111,7.84244444445,9.39699999999,6.50288888889,12.0617777778,8.32532222222,10.7745,13.8594444444
292.64,8.28922222221,9.94322222221,7.42366666667,9.06344444444,6.49488888889,11.7443888889,7.83191111111,10.3966666666,13.44
293.01,7.89733333332,9.92977777778,7.03244444444,8.75511111111,6.18855555555,11.6841111111,7.31362222222,10.2953333333,12.9535555555
293.38,8.44644444446,10.7077777778,7.72288888889,9.78222222221,6.83222222222,12.7704444444,8.23555555556,11.0,13.936
293.75,9.1871111111,11.6686666667,8.94311111111,10.4767777778,7.61877777778,13.4636111111,8.90983333333,11.8673333333,14.6242222222
294.12,9.42466666664,12.3258888889,9.00822222222,10.3338888889,7.71033333333,13.5298888889,8.86606666667,11.9196666667,15.1154444444
294.49,8.99422222223,11.958,8.66622222222,9.86822222221,7.22533333333,12.7741666667,8.58633333333,11.2786666667,14.7238888889
294.86,8.96133333332,12.2518888889,8.60522222222,10.1352222222,7.08866666667,12.7429444445,8.43986666667,11.1968333333,14.4147777778
295.23,8.68800000001,11.8868888889,8.28711111111,9.88355555555,6.81166666666,12.7361111111,8.16948888889,10.7518333333,14.1957777778
295.60,8.084,11.5024444444,7.61933333333,9.19711111112,6.07833333334,12.3006666667,7.55106666667,10.2733333333,13.4655555556
295.97,7.83311111111,11.7001111111,7.80422222222,9.19222222222,5.79755555556,12.4028888889,7.45233333333,10.385,13.3504444444
296.34,8.24633333333,12.008,8.45944444444,9.69288888889,6.35722222222,13.1516666667,7.92331111111,10.8225,13.9755555555
296.71,8.37977777778,12.3236666667,8.49444444444,9.72355555557,6.30388888889,13.2360555556,7.91697777778,10.9388333334,14.2356666667
297.08,8.16166666667,11.9338888889,8.39966666667,9.46044444443,6.381,13.0133888889,7.86058888889,10.8378333333,14.1526666667
297.45,8.09455555556,11.7263333333,8.44011111111,9.32488888889,6.41077777778,12.7516666667,7.77722222222,10.8141666666,14.1062222222
297.82,7.74211111111,11.6052222222,8.32255555555,9.03722222221,5.91544444444,12.6555555556,7.64777777778,10.5496666667,13.8458888889
298.19,7.63411111111,11.5,8.37922222222,9.16755555556,5.99277777778,12.5285,7.74437777778,10.5928333333,13.8753333333
298.56,7.65722222222,11.4832222222,8.76877777778,9.48555555555,6.01,12.4411111111,7.7953,10.6486666667,14.1324444445
298.93,7.45977777778,11.2176666667,8.85077777779,9.23222222222,6.00155555556,12.0448333333,7.69088888889,10.626,14.1062222222
299.30,7.88655555556,12.0333333333,9.48455555556,9.84533333333,6.51777777778,12.5029444444,8.02178888889,11.28,14.5476666667
299.67,8.42600000001,12.2887777778,10.228,10.1984444445,7.09522222222,13.1072222222,8.66208888889,11.8176666667,14.7675555556
300.04,8.35766666667,11.9877777778,10.0933333333,10.0626666667,6.972,12.8895,8.52412222222,11.5068333333,14.2937777778
300.41,8.07955555555,12.0365555556,10.09,10.2303333333,6.98177777778,12.5694444445,8.35341111111,11.3441666667,14.1425555556
300.78,7.8841111111,11.5637777778,10.0811111111,10.1338888889,6.79511111111,12.3310555556,8.25203333333,11.1963333333,13.728
301.15,7.90088888889,11.7818888889,10.4862222222,10.1835555556,6.67711111111,12.3085555555,8.44564444444,11.0911666667,13.486
301.52,7.9158888889,11.8441111111,10.2197777778,10.3122222222,6.87277777778,12.0553333333,8.38106666667,10.9526666667,13.5012222222
301.89,7.64255555555,11.7368888889,9.93955555557,10.4322222222,7.18988888889,11.8633333333,8.42087777779,11.1643333333,13.7338888889
302.26,7.63888888889,11.9258888889,9.98255555553,10.5168888889,6.951,11.9625555556,8.6952111111,10.9976666667,13.5684444444
302.63,8.05255555555,12.2937777778,9.7502222222,10.6221111111,7.17422222222,12.4951111111,9.01373333332,11.207,13.6743333333
303.00,8.371,12.6348888889,10.1301111111,11.0326666667,7.30488888888,12.8278888889,9.53755555557,11.183,13.8185555556
303.37,8.063,12.2704444444,9.535,10.6355555556,6.95566666667,12.1141111111,9.21378888888,10.9026666667,13.2668888889
303.74,8.04988888889,12.5046666667,9.59355555557,10.499,6.87122222222,11.997,9.00747777777,10.688,13.3385555555
304.10,7.831,12.3094444445,9.04888888887,10.3975555556,6.71133333333,11.9133888889,8.94654444445,10.3321666667,13.239
304.47,7.93088888889,12.2235555556,8.98444444443,10.2932222222,6.367,11.7261666667,8.83996666667,10.6105,13.0743333333
304.84,7.92255555556,12.6043333333,8.82244444443,10.2698888889,6.27933333333,11.4208333333,8.67564444445,10.2896666667,12.8912222222
305.21,7.90822222222,12.6067777778,8.78844444443,10.4162222222,5.80377777778,11.2765,8.42893333333,10.4128333333,12.9245555555
305.58,7.70555555555,12.6534444445,9.04111111112,10.2764444444,5.16155555555,11.2512222222,8.39217777778,9.95583333334,12.6335555556
305.95,7.93255555555,12.889,9.4208888889,10.3904444444,5.239,11.0437777778,8.27465555556,9.76766666668,12.3974444444
306.32,8.14344444444,13.009,9.78544444443,10.6736666667,5.59933333334,11.0739444445,8.1432,10.0545,12.7871111111
306.69,8.01711111111,13.2326666667,9.7442222222,10.642,5.65066666667,11.094,8.10007777778,10.1183333333,13.1784444445
307.06,8.27566666666,13.5727777778,9.73755555553,10.9817777778,5.82755555556,11.5363333333,8.30335555556,10.7201666667,13.6612222222
307.43,8.17644444444,13.3913333333,10.3015555555,10.9963333333,5.92322222222,11.6745,8.72963333333,10.7265,13.8838888889
307.80,7.78322222222,13.1861111111,10.0902222222,10.8725555556,5.41622222222,11.0148333333,8.49453333333,10.5906666667,13.5507777778
308.17,8.13433333333,13.3631111111,10.6906666667,11.1563333333,5.66888888889,11.1855555556,8.60155555556,11.3278333333,13.9522222222
308.54,8.03955555556,13.6927777778,10.7595555555,11.3875555556,5.86022222222,11.3685555556,8.68665555555,11.0608333333,13.906
308.90,8.18788888889,14.0775555556,11.4606666667,11.8587777778,6.31855555555,11.859,9.01272222222,11.4728333333,14.1571111111
309.27,7.57211111111,13.8574444444,11.0157777778,11.5757777778,6.10055555556,11.6293888889,8.63915555556,10.8668333333,13.7385555556
309.64,7.74088888889,13.9635555555,11.1343333333,11.7436666667,6.40655555556,11.367,8.43683333333,11.2145,13.6587777778
310.01,7.65677777778,13.8888888889,11.0504444445,11.5125555555,6.11666666666,11.3502777778,8.16497777778,11.2045,13.3278888889
310.38,7.70744444445,13.9874444444,10.7595555556,11.5157777778,5.95477777778,11.3772777778,8.21306666667,11.0336666666,13.247
310.75,7.94444444444,14.4952222222,11.2095555556,12.0748888889,6.193,11.6992222222,8.5857,11.4116666667,13.3395555555
311.12,7.82,14.5191111111,11.1264444445,11.8108888889,6.18711111111,11.5041666667,8.35682222222,11.4408333333,13.0434444445
311.49,7.93788888889,14.4706666667,11.0406666667,11.9218888889,5.94844444444,11.5166666667,8.00453333333,11.5443333334,13.0202222222
311.85,8.41044444444,15.0992222222,11.2726666667,12.6256666667,6.43644444444,12.1158333333,8.2994,12.1461666667,13.3828888889
