wavelength,Back_DigMysf,Belly_DigMysf,Breast_DigMysf,Crissum_DigMysf,Crown_DigMysf,DorTail_DigMysf,Patch10_DigMysf,Patch11_DigMysf,Patch12_DigMysf,Rump_DigMysf,Throat_DigMysf,WingTip_DigMysf
332.08,8.50473333333,5.941,7.27166666667,4.87066666667,6.36986666667,8.27706666667,17.0074,4.87846666667,15.1867666667,8.82298518518,5.41933333333,9.06386666667
332.44,8.62113333335,5.97733333333,7.39973333333,4.926,6.53593333333,8.39033333333,17.0814666667,4.9962,15.3134666667,8.87205185186,5.4839,9.12879999999
332.81,8.3118,5.71393333333,7.2218,4.65753333333,6.32306666667,8.20606666667,16.9731333333,4.78906666667,15.116,8.61771851853,5.22663333333,8.8282
333.18,8.3192,5.76833333333,7.317,4.6496,6.4352,8.20253333333,16.9991333333,4.87753333333,15.2645333333,8.59239259259,5.33466666667,8.78546666667
333.54,8.48613333333,5.95866666667,7.46973333333,4.82566666667,6.586,8.32646666667,17.2446666667,5.1196,15.5265,8.65961481481,5.40826666667,8.92526666666
333.91,8.6782,6.1436,7.65133333333,5.06933333333,6.7282,8.587,17.4758,5.3924,15.7697333333,8.9003037037,5.60646666667,9.07679999999
334.28,8.71586666667,6.18033333334,7.7052,5.22513333333,6.79833333334,8.57906666667,17.6807333333,5.46213333333,15.926,8.94991111111,5.70276666667,9.07753333334
334.64,8.66993333333,6.23906666667,7.73246666667,5.26726666667,6.86486666667,8.4646,17.7590666667,5.48973333333,16.1338,8.99337037038,5.76943333333,9.02059999999
335.01,8.6434,6.08613333333,7.57113333333,5.1514,6.70193333333,8.35466666667,17.6357333333,5.3276,16.1104666667,8.91021481482,5.6471,8.95033333334
335.38,8.63326666667,6.06753333333,7.41846666666,5.20953333333,6.59853333333,8.29306666667,17.786,5.28926666667,16.1854,8.85740000001,5.59936666667,8.9636
335.74,8.73800000001,6.15166666667,7.38893333333,5.30266666667,6.61886666667,8.33646666667,17.9565333333,5.23026666666,16.3597,9.00101481482,5.6909,9.03266666667
336.11,8.7644,6.21033333333,7.3448,5.3236,6.657,8.31953333334,18.0082,5.23233333333,16.4596333333,9.02742962962,5.6985,9.07913333333
336.47,8.76766666667,6.18353333333,7.29613333333,5.41086666667,6.62153333333,8.2814,18.1130666667,5.26266666667,16.5605333334,9.10696296297,5.75706666667,9.13133333332
336.84,8.72526666667,6.1356,7.19446666667,5.38786666667,6.5174,8.12193333333,18.1660666667,5.22893333333,16.6416,9.16135555556,5.79943333333,9.14546666666
337.21,8.27586666667,5.6378,6.68426666667,4.97386666667,6.0028,7.6874,18.0388,4.83246666667,16.3619333333,8.75120000001,5.3759,8.76133333333
337.57,8.01406666667,5.49033333333,6.53873333333,4.90053333333,5.893,7.6512,18.0180666667,4.69746666667,16.3382333333,8.62648888889,5.29763333333,8.63273333333
337.94,7.84266666667,5.28233333333,6.282,4.6784,5.75346666667,7.35086666667,17.9523333333,4.39953333333,16.2733666667,8.4804962963,5.1166,8.445
338.31,7.92546666667,5.3314,6.40393333333,4.7632,5.79126666666,7.35893333333,17.9358,4.45753333333,16.3571333333,8.52902222221,5.21363333333,8.5908
338.67,8.03413333333,5.49393333333,6.46566666667,4.8528,5.9054,7.46926666667,18.1434,4.6154,16.5099333333,8.67785925925,5.36256666667,8.65153333333
339.04,7.81513333333,5.4042,6.23,4.7162,5.81553333333,7.34853333333,18.1189333333,4.5008,16.4073,8.5462074074,5.21513333333,8.4258
339.40,7.41313333333,5.04613333333,5.88086666667,4.3218,5.43593333333,6.9002,17.8176666667,4.14513333334,16.0852,8.18211851853,4.9018,7.98566666667
339.77,7.33513333333,4.97446666667,5.75453333333,4.199,5.3644,6.76113333333,17.8374666667,4.07006666667,16.0635,8.12325925927,4.7094,7.87293333333
340.14,7.516,5.16433333333,5.953,4.3994,5.5494,6.97673333333,18.0286666667,4.2324,16.3292,8.33232592593,4.84803333333,7.97726666667
340.50,7.6378,5.31966666667,6.028,4.4398,5.62753333334,7.11366666667,18.1890666667,4.29926666667,16.4376666667,8.40420740741,4.947,7.99966666667
340.87,7.66513333333,5.3608,6.0352,4.50293333333,5.61926666667,7.20646666667,18.2430666667,4.30433333333,16.4602,8.4428,4.8862,7.9862
341.23,8.08586666667,5.69833333333,6.3634,4.7706,5.95466666667,7.65306666667,18.4916666667,4.62893333334,16.6695666667,8.78011851851,5.1719,8.29266666667
341.60,8.22393333333,5.7266,6.4614,4.74186666666,5.97786666667,7.7004,18.5988666667,4.6096,16.6793666667,8.82818518519,5.25656666667,8.35046666667
341.96,8.20279999999,5.7116,6.47146666667,4.73593333333,5.9404,7.75233333333,18.5256666667,4.66546666667,16.6344666667,8.78605185186,5.29856666667,8.3494
342.33,8.13220000001,5.6806,6.4364,4.60466666666,5.80073333334,7.69033333333,18.5896666667,4.5466,16.5949666667,8.71595555556,5.1962,8.18133333333
342.70,7.98693333333,5.43093333333,6.2218,4.4096,5.45093333333,7.47206666667,18.4783333333,4.20946666667,16.4565,8.41098518519,4.92453333333,7.964
343.06,8.221,5.65,6.50246666667,4.68693333333,5.60086666666,7.68326666667,18.7671333333,4.44966666667,16.7690666667,8.59915555556,5.12356666667,8.17753333333
343.43,8.39113333333,5.8472,6.67353333333,4.93686666667,5.75753333333,7.9076,19.0507333333,4.64106666667,17.0631333333,8.79473333334,5.31743333333,8.35493333333
343.79,8.40626666668,5.86773333333,6.77286666667,5.002,5.80513333333,7.94326666667,19.1820666666,4.7516,17.1479,8.77402962963,5.40773333333,8.37353333333
344.16,8.25440000001,5.7188,6.65733333333,4.88533333333,5.7498,7.75146666667,19.1222,4.63133333333,17.0201666667,8.59466666667,5.34726666667,8.22326666667
344.52,8.09946666667,5.59673333333,6.58673333333,4.77886666667,5.6328,7.5618,19.1235333333,4.46933333333,17.0489666667,8.48651851852,5.1604,8.00346666667
344.89,8.15206666667,5.66486666667,6.751,4.84773333333,5.736,7.6302,19.2764666666,4.50633333333,17.1517333333,8.51638518519,5.2267,8.04
345.25,7.97113333333,5.5446,6.6156,4.7138,5.5498,7.39506666667,19.3032,4.26253333333,17.1653666667,8.40118518518,5.0913,7.8688
345.62,8.00886666667,5.62586666667,6.61186666667,4.7948,5.6024,7.31113333333,19.353,4.37353333333,17.3143333333,8.42237777779,5.10933333333,7.87826666666
345.99,8.0556,5.7368,6.69126666667,4.83806666667,5.69513333333,7.35853333333,19.5956,4.4726,17.5549,8.50113333333,5.0974,7.9386
346.35,8.275,5.97986666667,6.96513333333,5.1038,6.03066666667,7.66893333333,19.9452666667,4.7846,17.9231,8.74653333334,5.38096666667,8.23186666667
346.72,8.28893333334,6.08493333333,7.10873333333,5.13426666667,6.1476,7.7268,20.0886,4.9596,18.0138,8.87113333334,5.476,8.3308
347.08,8.19559999999,5.9936,6.99866666667,4.88713333334,6.0236,7.55106666667,20.0013333333,4.79793333333,17.9718666667,8.74785185186,5.31946666667,8.19813333333
347.45,8.21919999999,5.97146666667,7.02606666667,4.83113333333,6.02013333333,7.5488,20.025,4.82066666667,18.0209333333,8.73380000001,5.311,8.1678
347.81,8.30046666667,6.06153333333,7.1284,4.9302,6.09846666667,7.5942,20.1761333333,4.925,18.1345333334,8.87421481482,5.42153333333,8.215
348.18,8.44159999999,6.20093333334,7.35026666667,5.0342,6.16506666667,7.7132,20.4565333333,5.00793333333,18.4007,9.07835555556,5.56666666667,8.3188
348.54,8.49926666667,6.26226666667,7.4268,5.13566666667,6.1648,7.7682,20.5613333333,5.0976,18.4927333333,9.11378518519,5.63366666667,8.49413333333
348.91,8.61540000001,6.37573333333,7.47246666667,5.26686666667,6.2532,7.8268,20.6689333333,5.2432,18.6945666667,9.20982222223,5.7674,8.65766666667
349.27,8.89546666667,6.6588,7.73726666667,5.59886666667,6.58686666667,8.09966666667,20.92,5.60133333333,19.0008,9.44437777778,6.007,8.93073333333
349.64,8.94160000001,6.71113333333,7.795,5.63253333333,6.67706666666,8.1576,21.0968666667,5.61953333333,19.1007,9.55377037038,5.98666666667,9.0084
350.00,9.0954,6.8404,7.8784,5.78526666667,6.71753333333,8.26353333333,21.2757333333,5.67973333333,19.2428,9.62916296295,6.14056666667,9.07173333333
350.37,8.82173333333,6.5668,7.466,5.51646666667,6.39646666667,7.9508,21.0865333333,5.34346666667,19.0128,9.36867407407,5.8055,8.78393333333
350.73,8.78173333333,6.48886666666,7.32793333333,5.5606,6.35033333333,7.96606666667,21.1851333333,5.24673333333,19.1148333334,9.33774814814,5.73036666667,8.76086666667
351.10,8.96179999999,6.6692,7.5244,5.79586666667,6.52373333333,8.1312,21.5314666666,5.4894,19.3606,9.52607407407,5.92016666667,9.03666666667
351.46,9.00733333333,6.69086666667,7.5206,5.8178,6.55533333333,8.09853333333,21.6478666667,5.424,19.3634333333,9.48551111111,5.89716666667,9.04573333333
351.83,9.11913333333,6.78413333333,7.5462,5.8536,6.5658,8.1666,21.7413333333,5.41173333333,19.5788,9.52423703705,5.9152,9.05786666667
352.19,9.18366666668,6.84473333333,7.47046666667,5.96853333333,6.6056,8.25006666667,21.9292,5.522,19.7234,9.51331851853,5.9429,9.17086666667
352.55,9.35626666667,7.0074,7.65613333334,6.12773333333,6.8068,8.45626666667,22.1696666667,5.71993333333,19.9507333333,9.64822962963,6.14166666667,9.31206666667
352.92,9.40433333333,7.01026666667,7.6924,6.11113333333,6.76946666667,8.49373333333,22.2824,5.70353333334,19.9888,9.63608888889,6.167,9.2262
353.28,9.30166666666,6.79573333333,7.58333333334,5.96333333333,6.58486666667,8.35126666667,22.2677333333,5.58373333333,19.8336666667,9.49490370371,6.00543333333,9.12533333333
353.65,9.39853333334,6.83133333333,7.6166,6.07686666667,6.57453333333,8.47686666667,22.5683333333,5.6222,20.0007666667,9.53671111111,6.09873333333,9.1526
354.01,9.39866666665,6.81786666667,7.63586666667,6.09566666667,6.59413333333,8.49013333333,22.6256,5.6298,20.0689333333,9.57325185186,6.1161,9.15066666666
354.38,9.56953333335,6.92466666667,7.90740000001,6.22246666667,6.75253333333,8.66313333333,22.8646666667,5.81393333333,20.3169666667,9.72120740741,6.2762,9.2914
354.74,9.62313333333,6.90346666667,7.9584,6.185,6.77686666667,8.64433333333,22.8614666667,5.86486666667,20.2878333333,9.73377777779,6.2412,9.26673333333
355.11,9.53026666668,6.74253333333,7.85233333333,6.12733333333,6.6748,8.58146666667,22.8291333333,5.80193333333,20.2507,9.64153333333,6.1826,9.09206666667
355.47,9.50439999999,6.75366666667,7.85140000001,6.0988,6.67126666667,8.58673333333,22.9350666667,5.81926666667,20.4735,9.66578518518,6.2034,9.09600000001
355.83,9.47573333335,6.6856,7.82753333333,6.0136,6.6244,8.54606666667,23.0523333334,5.82353333333,20.5315,9.63845925926,6.1857,9.1314
356.20,9.55993333333,6.68306666667,7.92486666666,5.9962,6.66666666667,8.5952,23.1093333333,5.87913333333,20.6709333333,9.73639259259,6.1945,9.13846666666
356.56,9.448,6.56626666667,7.80593333334,5.87133333333,6.55453333333,8.5246,23.0920666667,5.742,20.7015666667,9.6195925926,6.08796666666,9.00486666667
356.93,9.31573333334,6.45806666667,7.70453333334,5.78373333333,6.46966666667,8.38533333333,23.1220666667,5.68473333333,20.7908,9.5249925926,5.92013333333,8.91006666666
357.29,9.17913333333,6.37053333333,7.55473333333,5.63253333333,6.34546666667,8.2418,23.0586,5.5544,20.8073666667,9.38234074073,5.82166666667,8.67973333333
357.66,9.12806666666,6.3476,7.53106666667,5.5936,6.31273333333,8.18546666666,23.0364666667,5.54613333333,20.8304,9.37403703703,5.81933333333,8.64126666666
358.02,8.88853333333,6.084,7.33286666667,5.32713333333,6.0798,7.96653333333,22.9972,5.36973333333,20.6429,9.13177037038,5.57,8.38633333333
358.38,8.82426666667,6.03006666667,7.21886666667,5.26473333333,5.9942,7.84853333333,22.9141333333,5.35273333333,20.5859333333,9.05493333333,5.47676666667,8.2678
358.75,8.89153333333,6.14253333333,7.30273333333,5.3522,6.0346,7.93093333333,23.0988,5.41606666667,20.7950333333,9.11159259259,5.59463333333,8.333
359.11,8.94433333333,6.18373333333,7.32926666667,5.33846666667,6.03786666666,7.98986666667,23.2456,5.35986666667,20.9665333333,9.13451851852,5.61096666667,8.3396
359.48,8.96666666667,6.16333333333,7.29773333333,5.31766666667,6.0242,8.0176,23.3206666666,5.32433333333,20.9779333333,9.12850370371,5.60703333333,8.3102
359.84,8.94986666667,6.14393333333,7.25813333334,5.2724,6.0304,7.9758,23.315,5.26966666667,20.9644666667,9.07928148149,5.51856666667,8.26146666667
360.20,8.72866666667,5.99,7.0292,5.08566666667,5.7874,7.74586666667,23.2049333334,5.03746666667,20.7820666666,8.87768888888,5.28686666667,8.0174
360.57,8.72246666667,5.93086666666,6.9464,5.04873333333,5.73286666667,7.62993333333,23.3277333333,4.95886666667,20.7911666667,8.90545925925,5.19286666667,7.98566666667
360.93,8.6512,5.8024,6.83933333333,4.9092,5.6212,7.491,23.2946,4.83766666667,20.6766,8.82020740741,5.07626666667,7.88066666667
361.29,8.63106666666,5.77526666667,6.8052,4.8652,5.56126666667,7.47893333333,23.3952666667,4.74913333333,20.7629666667,8.80128148149,5.0109,7.87373333333
361.66,8.5868,5.73546666667,6.73493333333,4.7664,5.4812,7.42506666667,23.3810666667,4.6488,20.7839333333,8.72177777778,4.905,7.77553333333
362.02,8.71673333335,5.8432,6.82346666667,4.8766,5.58806666667,7.5308,23.5174666667,4.7352,20.9494333333,8.84948148147,5.01433333333,7.9056
362.39,8.73180000001,5.81146666667,6.78253333334,4.8316,5.56766666667,7.51866666667,23.6426,4.64686666667,21.0184333333,8.81522222222,4.96286666667,7.87326666667
362.75,8.79786666667,5.84333333333,6.78506666667,4.8394,5.61166666667,7.5362,23.7510666667,4.65946666667,21.1093666667,8.83034814814,4.95993333333,7.91626666667
363.11,8.8218,5.8988,6.8128,4.8922,5.65113333333,7.54733333333,23.825,4.72733333333,21.1656333333,8.85415555555,4.9723,7.95166666667
363.48,8.79853333333,5.91586666667,6.85293333333,4.94853333334,5.6598,7.5372,23.8548,4.76046666667,21.1671666667,8.84335555555,4.93216666667,7.9524
363.84,8.7858,5.89866666667,6.8408,4.94386666667,5.62786666667,7.51466666667,23.9458666667,4.7548,21.1959,8.85389629629,4.94656666667,7.88546666667
364.20,8.90306666667,6.009,6.95806666667,5.055,5.77093333333,7.61233333333,24.1294666667,4.88793333333,21.3422333333,8.95877777778,5.06076666667,8.0268
364.57,8.9182,5.98166666667,6.98286666667,5.0028,5.7094,7.599,24.1238,4.87346666667,21.4277666666,8.901,5.0049,7.9506
364.93,8.949,6.03486666667,7.02113333333,5.0188,5.7514,7.65113333333,24.2872666667,4.92353333333,21.5380333333,8.93679259259,5.0286,7.9348
365.29,9.09513333333,6.1552,7.1602,5.15653333333,5.93593333333,7.78846666667,24.4895333333,5.12226666667,21.7154,9.12980740741,5.1441,8.04753333333
365.66,9.15706666667,6.18693333333,7.2648,5.19706666667,5.9974,7.85226666667,24.5945333334,5.22473333333,21.8054666667,9.18853333334,5.16203333333,8.0792
366.02,9.28333333332,6.25153333333,7.336,5.26486666667,6.0252,7.88766666667,24.7308,5.27373333334,21.9696,9.24787407407,5.18503333333,8.08113333333
366.38,9.41753333334,6.39506666667,7.49306666667,5.44233333333,6.13786666667,7.99846666667,24.927,5.43873333333,22.0852333333,9.41612592593,5.36803333333,8.20646666667
366.75,9.3442,6.3022,7.46193333333,5.40633333333,6.07373333333,7.90913333333,24.9591333333,5.41606666667,22.0354333333,9.37401481482,5.3532,8.11873333333
367.11,9.40239999999,6.32973333333,7.48413333333,5.4604,6.1632,7.94713333333,25.0728666667,5.46053333333,22.0997666667,9.48785185186,5.4156,8.14366666667
367.47,9.53493333333,6.4254,7.62246666667,5.5552,6.23253333333,8.07393333333,25.3231333333,5.5816,22.3192333333,9.65865925926,5.54243333333,8.24586666667
367.84,9.45086666667,6.37586666667,7.56446666667,5.52933333333,6.1534,8.01013333333,25.3223333333,5.49473333334,22.3139666667,9.57246666666,5.45363333333,8.2088
368.20,9.41033333332,6.24946666667,7.469,5.4508,6.07106666667,7.9346,25.395,5.40413333334,22.3539666667,9.53549629629,5.3662,8.09933333333
368.56,9.42506666666,6.31566666666,7.47446666666,5.47753333333,6.15626666667,7.9552,25.5198,5.50513333333,22.3820666667,9.58364444445,5.45106666667,8.16746666667
368.93,9.52313333333,6.39333333333,7.51473333333,5.59966666667,6.1746,8.04793333333,25.576,5.54773333333,22.5194666667,9.63968148149,5.5445,8.26746666667
369.29,9.58246666665,6.43266666667,7.54066666666,5.63506666667,6.16713333333,8.04206666667,25.6322,5.5578,22.5798,9.65208148148,5.58286666667,8.29606666667
369.65,9.49193333333,6.32046666667,7.4196,5.60466666667,6.07193333333,7.95086666667,25.6941333333,5.44566666667,22.617,9.59187407407,5.53746666667,8.22853333333
370.01,9.40893333333,6.28066666667,7.3252,5.5304,6.00526666666,7.91626666667,25.6977333333,5.3504,22.6445,9.53305185186,5.51373333333,8.2132
370.38,9.26426666667,6.1778,7.1448,5.40986666667,5.85686666667,7.8002,25.6557333333,5.17206666667,22.6977666667,9.40152592592,5.3557,8.06653333333
370.74,9.20153333332,6.11266666667,7.0502,5.31,5.7718,7.7588,25.7015333333,5.05793333333,22.757,9.33584444445,5.2426,8.00186666667
371.10,9.06719999999,5.93733333333,6.87106666667,5.1366,5.56133333333,7.57926666667,25.6755333333,4.88893333333,22.6643,9.13615555555,5.067,7.826
371.46,9.01553333335,5.87386666666,6.7166,5.06093333333,5.50013333333,7.46833333333,25.6646,4.8236,22.6599333333,9.08876296297,4.9709,7.77713333333
371.83,9.19213333333,6.0346,6.86313333333,5.21413333333,5.6784,7.61806666667,25.9080666667,4.9906,22.9470333333,9.27368888889,5.12453333333,7.92013333333
372.19,9.3236,6.2124,7.01973333333,5.35446666667,5.82633333333,7.74426666667,26.0462,5.1304,23.0586333333,9.36151111111,5.26533333333,8.0488
372.55,9.31220000001,6.1618,6.91873333333,5.33226666667,5.764,7.72906666667,26.0902,5.02673333333,23.0913,9.30325925926,5.17006666667,7.96133333333
372.92,9.4178,6.2648,7.02893333333,5.41446666667,5.8698,7.80166666667,26.2415333333,5.12806666667,23.2657333333,9.43234074073,5.25,8.05173333333
373.28,9.3616,6.20173333333,6.95526666667,5.3786,5.80226666667,7.69733333333,26.2594666667,5.0928,23.2668666667,9.38603703705,5.17266666667,8.009
373.64,9.54480000001,6.37486666667,7.0936,5.52353333333,5.94366666667,7.8038,26.4382666667,5.2874,23.3795666667,9.5384074074,5.3276,8.15553333333
374.00,9.71113333333,6.51193333333,7.26246666667,5.72846666667,6.11586666667,7.90926666667,26.6489333333,5.46153333333,23.5691,9.70863703705,5.46053333333,8.24326666667
374.37,9.88119999999,6.6082,7.42226666667,5.8436,6.25046666667,8.03913333333,26.8477333334,5.60226666667,23.7918,9.84534814815,5.59456666667,8.3556
374.73,10.0234,6.75853333333,7.54126666667,5.9742,6.36753333333,8.13026666667,26.9933333333,5.751,23.8942666666,9.9333037037,5.71803333333,8.47526666667
375.09,10.0670666667,6.82146666667,7.62786666666,6.02406666667,6.41706666667,8.1544,27.1074,5.8132,24.0248333333,9.99854814816,5.74193333333,8.51113333333
375.45,10.1968,6.889,7.7514,6.09866666666,6.45086666667,8.20893333333,27.3620666667,5.9,24.2311666667,10.1062814815,5.8248,8.5482
375.81,10.2094666667,6.8254,7.72933333333,6.07506666667,6.3756,8.18946666667,27.378,5.8734,24.2521,10.0836222222,5.7757,8.48266666667
376.18,10.0927333333,6.67446666667,7.59793333333,5.94366666667,6.2166,8.05653333333,27.3710666667,5.76746666667,24.2762,9.96819999999,5.6629,8.3574
376.54,10.0736,6.65653333334,7.617,5.89246666667,6.19133333333,8.00766666667,27.4300666667,5.79066666667,24.3438666667,10.0018296296,5.65763333333,8.33986666667
376.90,10.0193333333,6.5552,7.5554,5.809,6.15246666666,7.94886666667,27.5244,5.754,24.3690666667,9.96184444445,5.6046,8.2826
377.26,9.98773333333,6.5736,7.54106666667,5.7982,6.16526666667,7.971,27.6012,5.73426666667,24.4776666667,9.93908148149,5.62193333333,8.27706666667
377.63,9.91240000001,6.48793333333,7.48033333334,5.6876,6.0804,7.93226666667,27.6509333333,5.672,24.5464333333,9.86249629629,5.5301,8.2
377.99,9.76946666667,6.34933333333,7.31366666667,5.51853333333,5.91866666667,7.76946666667,27.6192,5.55213333333,24.5162,9.72884444445,5.36396666667,8.06833333333
378.35,9.70646666665,6.2472,7.235,5.42326666667,5.8552,7.66533333333,27.6210666667,5.49893333333,24.4566333333,9.66105185186,5.2865,7.98773333333
378.71,9.66073333332,6.17213333333,7.19853333333,5.3884,5.82446666667,7.5884,27.7148,5.43106666667,24.5659333333,9.66985925926,5.28276666667,7.90673333333
379.07,9.66426666668,6.17233333333,7.19406666667,5.3992,5.85046666667,7.58273333333,27.7566,5.4654,24.6529333333,9.67227407408,5.31533333333,7.9162
379.44,9.58046666666,6.09593333333,7.1002,5.3248,5.80633333333,7.492,27.6607333333,5.3626,24.5756333333,9.52808888889,5.21376666667,7.83966666667
379.80,9.56406666665,6.07953333333,7.05153333333,5.26406666667,5.7784,7.41766666667,27.7738666667,5.28773333333,24.6204333333,9.50227407407,5.20043333333,7.8126
380.16,9.60959999999,6.14666666666,7.141,5.32093333333,5.81306666667,7.4502,27.8632,5.33866666667,24.7128,9.58191111111,5.27626666667,7.8682
380.52,9.7782,6.2862,7.29873333333,5.51626666667,5.96126666667,7.61673333333,28.0326,5.46213333333,24.8874,9.73197037038,5.4454,8.022
380.88,9.83113333335,6.302,7.30606666666,5.50546666667,5.95506666667,7.61826666667,28.1139333333,5.42466666667,24.9849,9.71949629629,5.44553333333,7.9886
381.24,9.84406666669,6.29226666667,7.362,5.5104,5.95013333333,7.6066,28.2044666667,5.4416,25.0133333333,9.73178518519,5.47843333333,7.98526666667
381.61,9.78233333333,6.193,7.2742,5.42893333333,5.87966666667,7.4918,28.1564,5.3096,24.9387333333,9.65887407408,5.42273333333,7.90993333333
381.97,9.73013333333,6.1008,7.1932,5.33013333333,5.79346666667,7.43113333333,28.1592,5.2058,24.9311333333,9.55988888889,5.36313333333,7.83326666667
382.33,9.60946666666,6.02113333333,7.05886666667,5.18713333333,5.6492,7.298,28.1109333333,5.08633333333,24.8934666667,9.4013037037,5.21453333333,7.74513333333
382.69,9.64513333334,6.02406666667,7.02006666667,5.17473333333,5.5964,7.322,28.1373333333,5.0902,24.9377,9.38340000001,5.13076666667,7.75633333333
383.05,9.75986666666,6.09586666667,7.07966666667,5.24926666667,5.64046666667,7.4366,28.3575333333,5.1336,25.0474666667,9.48113333334,5.1627,7.80966666667
383.41,9.84173333334,6.20793333333,7.17326666667,5.35173333333,5.73526666667,7.53726666667,28.5614,5.2458,25.2286333333,9.59574074073,5.2223,7.89486666667
383.77,9.82646666667,6.18686666667,7.17306666667,5.37986666667,5.72173333333,7.5156,28.6544,5.26,25.3241666667,9.57573333333,5.18573333333,7.8766
384.14,9.7924,6.12633333333,7.1092,5.34766666667,5.7098,7.4726,28.7167333333,5.19546666666,25.3725333333,9.5226,5.10066666667,7.83226666667
384.50,9.68953333334,6.00753333333,7.01693333333,5.24433333333,5.5872,7.36586666667,28.7364,5.11053333334,25.3695333333,9.39637777777,5.01013333333,7.75306666667
384.86,9.64773333334,5.9922,6.99333333333,5.26946666667,5.5738,7.3662,28.7858,5.11373333333,25.4207666667,9.37269629629,5.0063,7.75766666667
385.22,9.74613333335,6.0352,7.01133333333,5.344,5.63746666667,7.4212,29.0154,5.17666666667,25.5950333333,9.45065925925,5.0319,7.83213333333
385.58,9.85,6.1142,7.11273333333,5.43846666667,5.72873333333,7.4854,29.1748666667,5.24533333333,25.7816333333,9.54335555556,5.0889,7.895
385.94,9.89673333334,6.15486666667,7.15066666667,5.50393333334,5.77186666667,7.50426666667,29.2913333333,5.28093333333,25.8713333333,9.61469629629,5.0848,7.9358
386.30,10.0784,6.3138,7.30026666667,5.7284,5.9376,7.67853333333,29.5338666667,5.43906666667,26.0331333333,9.82479259259,5.24653333333,8.09633333333
386.66,10.0941333333,6.31926666667,7.3622,5.77906666667,5.99873333333,7.72346666667,29.6452666666,5.46313333333,26.1338,9.86351851851,5.31056666667,8.12306666667
387.03,10.1214666667,6.376,7.43073333333,5.82626666667,6.05273333333,7.73586666667,29.7318,5.52933333333,26.2449666667,9.89304444444,5.38886666667,8.19033333334
387.39,10.1327333333,6.34393333333,7.45026666667,5.84713333333,6.01773333333,7.74413333333,29.7753333333,5.51286666667,26.2794333333,9.88982222222,5.4195,8.20266666667
387.75,10.1338666667,6.3472,7.42506666667,5.83233333333,6.01766666667,7.76286666667,29.8378,5.49606666667,26.3330666667,9.85687407408,5.43063333333,8.22933333333
388.11,10.144,6.32346666667,7.38966666667,5.81326666667,5.9806,7.7322,29.9330666667,5.45933333333,26.4311333333,9.83927407408,5.41473333333,8.20046666667
388.47,10.2296,6.43773333333,7.45613333333,5.8824,6.06966666667,7.78453333333,30.0772,5.57386666667,26.5533666667,9.93100740741,5.4915,8.26953333333
388.83,10.3212,6.50893333333,7.5516,5.9804,6.1476,7.7928,30.2394,5.64986666667,26.682,10.0103111111,5.55456666667,8.32713333333
389.19,10.3584666667,6.5346,7.57833333333,5.9954,6.1472,7.7858,30.2124666667,5.63846666667,26.7210333333,9.99791111112,5.57383333333,8.30086666667
389.55,10.4122666667,6.5426,7.5514,5.99073333333,6.1226,7.78553333333,30.3666666667,5.68906666667,26.8437,10.0033185185,5.61946666667,8.3074
389.91,10.5092,6.65126666667,7.63946666666,6.05526666667,6.23726666667,7.88513333333,30.5179333333,5.7924,27.0012,10.0560592593,5.75296666667,8.4242
390.27,10.4818666667,6.6368,7.62726666667,6.0006,6.23773333333,7.85406666667,30.6387333333,5.8026,27.1167333334,10.0151333333,5.72293333333,8.41813333333
390.63,10.4984666667,6.66826666667,7.64320000001,6.02633333333,6.2678,7.87466666667,30.7416666667,5.85213333334,27.1772333333,10.0377703704,5.75223333333,8.4562
391.00,10.4864,6.62566666667,7.60633333333,5.9854,6.253,7.84786666666,30.7361333333,5.81286666667,27.2015,10.0163333333,5.74063333333,8.432
391.36,10.4797333333,6.6106,7.5944,5.9458,6.2644,7.81686666667,30.8138,5.8248,27.2424666667,10.0075333333,5.73933333333,8.43686666666
391.72,10.4953333333,6.6118,7.6246,5.96233333333,6.28206666667,7.83086666667,30.8958,5.8892,27.3624,10.0682074074,5.7684,8.4424
392.08,10.6400666667,6.74186666667,7.77453333333,6.08406666667,6.40506666667,7.96106666666,31.0654666667,6.02653333333,27.5131333333,10.1974444444,5.9051,8.5698
392.44,10.6270666667,6.70686666667,7.77466666666,6.07786666667,6.42186666667,7.98073333333,31.1568,6.0026,27.5642,10.1734666667,5.87123333333,8.53906666667
392.80,10.6889333333,6.78853333333,7.81233333333,6.1074,6.4744,8.06026666667,31.2901333333,6.04286666667,27.6601666667,10.2029037037,5.92343333333,8.61373333334
393.16,10.6394,6.73873333333,7.75846666667,6.077,6.43733333333,8.02473333333,31.333,6.02513333333,27.6905,10.1412148148,5.87836666667,8.5868
393.52,10.5780666667,6.71393333333,7.77579999999,6.0902,6.4222,7.9944,31.3540666666,5.96906666667,27.6905666667,10.1005851852,5.8267,8.56533333333
393.88,10.5719333333,6.67953333333,7.79386666667,6.09173333334,6.39746666667,7.97086666667,31.4088,5.9566,27.7096,10.1079111111,5.8076,8.55786666667
394.24,10.5545333333,6.62846666667,7.75706666667,6.0552,6.3502,7.93033333333,31.3638,5.89713333333,27.7244,10.0901185185,5.78496666667,8.48993333333
394.60,10.6218,6.68553333333,7.7646,6.0738,6.3722,7.95426666667,31.4759333333,5.92293333334,27.8538,10.1213333333,5.78563333333,8.49926666667
