wavelength,Back_TanVasm,Belly_TanVasm,Breast_TanVasm,Crissum_TanVasm,Crown_TanVasm,DorTail_TanVasm,Patch10_TanVasm,Patch11_TanVasm,Rump_TanVasm,Throat_TanVasm,WingTip_TanVasm
723.07,6.24794074074,11.7081333333,17.0785666667,11.4134,21.2771333333,6.66506666667,9.60793333332,6.32453333333,13.3389,16.3062666667,9.66083333332
723.39,6.31839259259,11.7228666667,17.1383333333,11.4416,21.3376666667,6.7066,9.71973333334,6.38393333333,13.4231222222,16.1467333334,9.66383333334
723.71,6.46157777778,11.8340333333,17.2120666667,11.4719333333,21.5404,6.71853333333,9.83940000001,6.384,13.5895,16.1096666667,9.71377777778
724.03,6.52971111111,11.9713666667,17.2834666667,11.4404666667,21.4989333333,6.80693333333,9.88153333334,6.4262,13.7111222222,16.1425333333,9.68528888889
724.35,6.34074074074,11.7433333333,17.0916666667,11.15,21.3016666667,6.59666666667,9.645,6.26333333334,13.4994444445,15.88,9.48083333333
724.67,6.58022962963,12.0458333333,17.3015666667,11.4142666667,21.5918666667,6.94226666667,9.95013333335,6.52386666667,13.7929444445,16.2068,9.69135555556
724.98,6.53235555556,11.948,17.2368666667,11.3398666667,21.5000666667,6.96533333333,9.98526666666,6.5132,13.7714777778,16.1931333333,9.59385555556
725.30,6.46236296296,11.7792333333,17.3025666667,11.3212,21.5111333333,6.97913333333,10.048,6.44173333333,13.7827333333,16.2534,9.56352222221
725.62,6.44257037037,11.9155333333,17.2421333333,11.3731333333,21.5825333333,7.026,10.0774666667,6.52486666666,13.7394777778,16.2941333333,9.5554111111
725.94,6.52857777778,12.1135333333,17.4004,11.4749333334,21.6482666667,7.12146666667,10.1914,6.70773333333,13.7747444444,16.4031333333,9.67505555555
726.26,6.45273333334,12.1974666667,17.3683333333,11.4108,21.6123333333,7.1204,10.2326666666,6.67466666667,13.7696333333,16.5010666667,9.65249999999
726.58,6.33674074074,12.0919333333,17.1911666667,11.3198666667,21.578,7.01306666667,10.085,6.57766666667,13.6394555556,16.3809333333,9.5036888889
726.90,6.43822962963,12.1696333333,17.3090333333,11.4136,21.773,7.17113333333,10.2385333334,6.64733333333,13.7642666667,16.6022666667,9.73562222222
727.21,6.43093333333,12.0798333333,17.3464666667,11.4806666667,21.7513333333,7.18253333333,10.1808,6.5526,13.6495666667,16.7509333333,9.7633888889
727.53,6.38194074074,12.1055333333,17.3584,11.576,21.7974,7.213,10.1877333333,6.51493333333,13.6078111111,16.8718666667,9.7810111111
727.85,6.15837037037,11.9260333333,17.1138333333,11.4288666667,21.5424,7.0462,9.99126666667,6.17746666667,13.3665222222,16.6897333333,9.55252222222
728.17,5.96569629629,11.7302333333,16.865,11.2313333333,21.2313333333,6.83973333333,9.79366666667,5.89973333333,13.1239666667,16.4352,9.36573333333
728.49,5.98338518519,11.8247333333,16.8688666667,11.2882,21.264,6.87826666667,9.75773333333,5.91693333333,13.0768777778,16.4980666667,9.48463333333
728.80,6.0097037037,11.8167333333,16.8122333333,11.311,21.1887333334,6.8786,9.77493333333,5.84086666667,13.0401,16.4884666667,9.45185555555
729.12,6.0036962963,11.7194333333,16.8701666667,11.2824,21.1612666667,6.90586666667,9.81826666667,5.80666666667,13.0224,16.502,9.52646666667
729.44,6.01683703704,11.7158666667,16.8761,11.3508666667,21.1691333333,6.96526666667,9.79206666665,5.827,12.9952,16.5080666667,9.4942888889
729.76,6.00797037037,11.6288666667,16.8621,11.3036,21.1634,6.88526666667,9.60600000001,5.811,12.8979777778,16.3603333333,9.46538888889
730.08,6.0245037037,11.6672666667,16.9893666667,11.3570666667,21.1874666667,6.8592,9.59806666667,5.78093333333,12.9777666667,16.4310666667,9.44314444444
730.39,5.83003703704,11.4451666667,16.8485333333,11.1372,20.9922,6.70673333333,9.3696,5.60386666667,12.7034333333,16.2819333333,9.2812
730.71,5.76305185185,11.3851333333,16.7355666667,11.0886666667,20.9550666667,6.6758,9.32226666667,5.62753333333,12.7195666667,16.1862,9.22512222222
731.03,5.87973333333,11.3886666667,16.7858666667,11.0902666667,21.0962666667,6.71086666667,9.37713333334,5.66493333333,12.8362444444,16.1886,9.37203333334
731.35,6.09355555556,11.5755333333,17.0192,11.31,21.4205333333,6.911,9.58113333334,5.89613333333,13.0694444444,16.5360666667,9.58217777778
731.67,6.0483037037,11.5721,17.021,11.3064,21.4879333333,6.82433333333,9.46793333334,5.83846666667,13.0725222222,16.4745333333,9.53028888887
731.98,6.08958518518,11.5483666667,16.9934333333,11.3246,21.5199333333,6.77366666667,9.44233333333,5.7944,13.1480555556,16.3503333333,9.52607777778
732.30,6.19503703704,11.6404,17.0958666667,11.4601333333,21.7366666666,6.83366666667,9.46426666669,5.95226666667,13.2548,16.3440666667,9.63876666667
732.62,6.07318518519,11.4837666667,16.9939666667,11.3158666667,21.6476666667,6.7084,9.31693333333,5.7786,13.1728111111,16.1894,9.56503333335
732.94,6.18968148148,11.5709,16.9883666667,11.3162,21.7180666667,6.729,9.46900000001,5.80373333333,13.2629444445,16.1526666667,9.71807777778
733.25,6.11896296296,11.5789333333,16.9400333333,11.3320666667,21.7032,6.71386666667,9.55633333332,5.68813333333,13.2697333333,16.1460666667,9.72658888889
733.57,6.03891111111,11.6239666667,16.9471333333,11.3594,21.7735333333,6.68593333333,9.60506666667,5.7006,13.2950666667,16.1451333333,9.74232222222
733.89,5.82891111111,11.5486333333,16.7931,11.3049333333,21.5373333333,6.52473333333,9.50960000001,5.5276,13.2845888889,15.9772,9.59865555556
734.21,5.55506666667,11.419,16.6492333333,11.0656,21.2874,6.32313333333,9.34473333332,5.27773333333,13.0401888889,15.758,9.35298888889
734.52,5.40014074074,11.4344333333,16.5611333333,11.0227333333,21.1877333333,6.22266666666,9.31253333335,5.26126666667,13.0028777778,15.6848,9.29023333333
734.84,5.25095555555,11.2672666667,16.4321,10.8806666667,21.0290666667,6.03013333333,9.17499999999,5.13,12.9366888889,15.5800666667,9.1227
735.16,5.25331851852,11.1917,16.4122666667,10.8837333334,20.9785333333,6.01126666667,9.23760000001,5.1276,12.9111,15.6151333333,9.11534444445
735.48,5.29200740741,11.2566333333,16.5789,10.9148666667,21.1334666667,6.08726666667,9.41053333333,5.19513333333,12.9434333333,15.8047333333,9.206
735.79,5.41900740741,11.3626333333,16.5820333333,10.9774,21.0814,6.20866666667,9.52286666667,5.31313333333,12.9430333333,15.9888666667,9.36184444444
736.11,5.56908888889,11.7284,16.6389333333,11.2395333333,21.2182666667,6.28526666667,9.65099999998,5.48926666667,13.1032555556,16.0250666667,9.45078888888
736.43,5.16932592593,11.3989,16.4025333334,10.9531333333,21.034,5.9766,9.27053333332,5.1778,12.8272555556,15.8169333333,9.06612222222
736.74,4.96682222222,11.1259,16.0732333333,10.6331333333,20.6877333333,5.81113333333,9.02033333334,5.02726666667,12.5376555556,15.5796,8.84526666667
737.06,5.02519259259,10.9952,16.0371,10.5051333333,20.5626666667,5.89713333333,8.99240000001,4.99006666667,12.4238777778,15.5649333333,8.86315555556
737.38,5.30737037037,11.1415666667,16.1401666667,10.6166666667,20.8222666667,6.1486,9.10166666667,5.2268,12.5849333333,15.7044666667,9.02436666666
737.69,5.53853333333,11.2131333333,16.1373333333,10.7081333333,20.9574666667,6.262,9.1586,5.34,12.7777555556,15.9097333333,9.24542222222
738.01,5.57951111111,11.1778333333,16.1437333333,10.7176,20.9074666667,6.31106666666,9.12906666667,5.27666666667,12.7109555556,15.9211333333,9.23626666667
738.33,5.45474814815,11.1048333333,15.9174,10.6731333333,20.6924666667,6.24393333333,8.98059999999,5.17733333333,12.5104777778,15.6548,9.07096666667
738.64,5.50302962963,11.1587666667,15.8836666667,10.6645333333,20.7052,6.3392,8.97273333334,5.27106666667,12.5086111111,15.6820666667,9.1002111111
738.96,4.99481481481,10.8182666667,15.4142333333,10.3256666667,20.2708,6.00786666667,8.50366666667,4.86313333333,12.1139666667,15.3186666667,8.6773
739.28,4.51227407407,10.5498666667,15.1136,9.95193333332,19.9547333333,5.62693333333,8.12646666667,4.43626666667,11.8138222222,14.9589333333,8.38285555556
739.59,4.1097037037,10.0742666667,14.8111666667,9.6396,19.6424,5.3808,7.83253333333,4.08366666666,11.4592666667,14.7198,8.05536666667
739.91,4.25140740741,10.1556666667,14.8897333333,9.73166666668,19.637,5.4802,7.94513333333,4.0986,11.4178444444,14.7818,8.12746666667
740.23,4.25206666667,10.1123666667,14.9839333333,9.78780000001,19.7074666667,5.40546666667,7.85426666667,4.1092,11.4201888889,14.7824666667,8.12138888889
740.54,4.39051111111,10.2323,15.0277,9.93266666667,19.8536666667,5.542,8.03513333334,4.3066,11.6372777778,14.8248,8.23227777778
740.86,4.2001037037,10.0545,14.8951,9.76453333334,19.6696666667,5.28193333334,7.91106666667,4.05353333333,11.4185444444,14.6193333334,8.01264444444
741.18,4.16598518519,10.1971333333,14.9034333333,9.88333333334,19.7908,5.28653333333,7.9582,4.09373333334,11.439,14.6590666667,8.0888
741.49,3.96680740741,10.0733333333,14.6987,9.80853333332,19.6538,5.14773333333,7.84373333334,3.98493333333,11.2666,14.5001333333,7.94971111111
741.81,4.08360740741,10.2121333333,14.9307,9.88580000001,19.7488,5.24153333333,8.02586666666,4.13346666667,11.3662888889,14.6204666667,8.0284
742.12,4.22905185185,10.5086333333,15.0067333333,10.049,19.8854666666,5.38286666667,8.18800000001,4.27846666667,11.5078333333,14.7692,8.26538888889
742.44,4.84422222222,11.0079333333,15.4733666667,10.4341333333,20.3452666667,5.78153333333,8.67226666667,4.70566666667,11.9532222222,15.1926666667,8.69902222222
742.76,5.27817777778,11.2322666667,15.8462666667,10.8432,20.6867333333,6.11453333333,9.06719999999,5.0128,12.3527555556,15.5734,8.95616666667
743.07,5.6237037037,11.5288,15.9889333333,10.8934666667,20.9282666667,6.25893333333,9.27346666667,5.2288,12.5176888889,15.8491333333,9.20986666667
743.39,5.63453333333,11.5231666667,16.0383,10.8816666667,21.0636,6.37273333333,9.3246,5.26313333333,12.6371666667,15.8772,9.3151888889
743.70,5.94868888889,11.9032,16.2112333333,11.1280666667,21.2968,6.6954,9.64599999999,5.50006666667,12.9951333333,16.1252,9.56272222222
744.02,5.80832592593,11.9658,16.1640333333,11.1067333333,21.2124,6.51506666667,9.49066666667,5.452,12.7958,15.9768,9.56792222221
744.34,6.22027407407,12.3670333333,16.6194,11.491,21.5831333333,6.90313333333,9.90319999999,5.8086,13.2541666667,16.4300666667,10.0702444444
744.65,6.33812592592,12.3907,16.8757666667,11.5496,21.6659333333,7.0442,9.93340000002,5.93886666667,13.3423888889,16.4801333333,10.1612222222
744.97,6.59354814815,12.5191,17.0946333333,11.605,21.8394666667,7.21713333333,10.1484,6.1026,13.5028888889,16.5998666666,10.2295888889
745.28,6.66262222222,12.4371333333,17.0910333333,11.6452,21.9129333333,7.30646666667,10.1384,6.13106666667,13.5534,16.6734666667,10.4183111111
745.60,6.49275555555,12.0694,17.1364333333,11.4975333333,21.7487333333,7.0678,9.91853333333,5.82553333333,13.3933777778,16.5372,10.1738111111
745.91,6.00294074074,11.6085333333,16.7276,11.0129333333,21.3844666666,6.5196,9.35493333333,5.33753333333,12.9181777778,16.0814,9.69305555555
746.23,5.45686666667,11.1345333333,16.2491,10.3562,20.9969333333,6.02593333333,8.7232,4.79306666667,12.3151555555,15.6651333333,9.14983333333
746.55,5.60157777778,11.3746,16.5156333333,10.5518,21.2802666667,6.2182,8.99960000001,4.89613333333,12.5963888889,15.8335333333,9.42064444444
746.86,5.71118518519,11.5574333333,16.6054333333,10.6901333333,21.3296666667,6.41686666667,9.07160000001,5.12886666667,12.7695444445,15.9324666666,9.61920000001
747.18,5.42907407407,11.2444333333,16.3038666667,10.4379333333,21.0930666667,6.2276,8.80193333333,4.88033333333,12.4856333333,15.7228666667,9.39912222222
747.49,5.40892592593,11.2053666667,16.1911,10.3684,21.0138,6.3318,8.72406666667,4.7476,12.5193222222,15.8340666667,9.30687777778
747.81,5.45078518519,11.2414333333,16.0347,10.4954,20.8039333333,6.43206666666,8.65733333333,4.9356,12.4218,15.8614666667,9.33547777779
748.12,5.24925185185,11.0109,15.7586,10.36,20.5412666667,6.29986666667,8.58013333333,4.84153333333,12.1849222222,15.6567333334,9.16245555556
748.44,4.99663703704,10.9817333333,15.4982,10.2415333333,20.3490666667,6.17893333333,8.3124,4.74193333333,12.0579333333,15.4664666667,8.95589999999
748.75,4.83415555556,10.9846,15.3251333333,10.0022666667,20.1856666667,6.0344,8.10786666667,4.5048,11.8418333333,15.23,8.7899111111
749.07,4.91114814815,11.0167333333,15.379,10.1117333333,20.2868666667,6.18333333333,8.27513333333,4.717,11.8592333333,15.2083333333,8.9091888889
749.38,5.31031851852,11.2351333333,15.7916,10.5039333333,20.4615333333,6.57973333333,8.76699999999,5.14606666667,12.2768222222,15.4448666667,9.24994444445
749.70,5.55471851852,11.4828666667,15.9910333333,10.8572,20.5825333333,6.8882,9.11406666667,5.506,12.5943222222,15.5548,9.55003333333
750.01,5.78752592593,11.577,16.0554333333,11.074,20.5905333333,7.11946666667,9.17319999999,5.74793333333,12.6746777778,15.5665333333,9.61172222222
750.33,6.03919259259,11.7613,16.3231,11.2765333333,20.6978666667,7.2378,9.41253333334,6.0168,12.8928222222,15.7947333333,9.79613333333
750.64,6.40815555556,12.1718666667,16.6885,11.6607333333,21.0224,7.49633333333,9.82373333334,6.3754,13.2582222222,16.1052,10.1652222222
750.96,6.62619259259,12.2065,16.8303666667,11.7763333333,21.0329333333,7.4768,9.95959999999,6.5946,13.3435,16.1786,10.2933777778
751.27,6.53888888889,12.0646,16.7722333333,11.6425333333,21.0861333333,7.223,9.84606666665,6.46446666667,13.2967444445,16.0554666667,10.1228
751.59,6.57337777778,12.2942333333,16.8867666667,11.6711333333,21.1602666667,7.10486666667,9.94273333333,6.53453333333,13.4444555556,16.0456666667,10.0917222222
751.90,6.82736296296,12.4412,17.1337,11.8891333333,21.3956,7.2872,10.2396,6.60693333334,13.6082222222,16.2615333333,10.2931777778
752.22,6.94684444444,12.5629,17.2780666667,12.0640666666,21.5432,7.351,10.4128666667,6.67993333333,13.7637444444,16.3996,10.3616888889
752.53,6.91019259259,12.5913666667,17.1992333333,12.0289333333,21.4098666667,7.275,10.2922,6.55693333333,13.8377333333,16.3944,10.2583888889
752.85,6.9426962963,12.797,17.1226666667,12.089,21.37,7.35373333333,10.3004666667,6.605,13.7759444444,16.5399333333,10.3939555556
753.16,7.16442222222,13.1051,17.382,12.4735333333,21.6358666667,7.53086666667,10.5621333333,6.84533333333,14.0068444444,16.7592666667,10.6530555556
753.47,6.67692592592,12.7199666667,17.1386333333,12.191,21.3073333333,7.09733333333,10.2431333333,6.5126,13.7485333333,16.5307333333,10.2945333333
753.79,6.32827407407,12.3377666667,16.7073,11.8372,21.0755333333,6.6802,9.80093333335,6.07273333333,13.3813555556,16.2042666667,9.89544444444
754.10,6.21488888889,12.0817666667,16.5415333333,11.6800666667,20.8997333333,6.57653333333,9.64806666666,5.9856,13.2134333333,16.0578,9.80186666667
754.42,6.33596296296,12.2044666667,16.7349333333,11.7984666667,21.1164666667,6.7076,9.82026666666,6.06646666666,13.2779333333,16.1119333333,9.98179999999
754.73,6.48465185185,12.4569,17.0004333333,11.9708,21.3696,6.97186666667,10.0871333334,6.26286666667,13.3952888889,16.3478,10.2343111111
755.05,6.538,12.4586333333,16.9022,11.9883333333,21.3841333333,7.15426666667,9.92266666665,6.09813333333,13.3622,16.4900666667,10.3199888889
755.36,6.58067407407,12.2687666667,16.9127,11.9773333333,21.3747333333,7.12413333333,9.83159999998,6.18833333333,13.4346333333,16.5191333333,10.4036555556
755.67,6.66205925926,12.3381,17.039,12.0949333333,21.5650666667,7.2518,9.87200000001,6.30233333334,13.6066777778,16.5951333333,10.6513555556
755.99,6.6702,12.2643333333,17.0777333333,12.1048,21.5965333333,7.25333333333,9.79566666665,6.28653333333,13.6501111111,16.5788,10.8972444444
756.30,6.30217037037,11.9083666667,16.6196333333,11.6474666667,21.366,6.84226666667,9.32900000001,5.796,13.3149666667,16.1737333333,10.5147444444
756.62,5.87926666667,11.4385333333,16.2258333333,11.0288666667,20.9154,6.48793333333,8.90833333333,5.3284,12.8879666667,15.7729333333,10.0812
756.93,5.9457037037,11.4933333333,16.1711333333,11.0006666667,21.0221333333,6.63066666667,9.00913333333,5.53393333333,12.9464777778,15.7792666666,10.1667555555
757.24,5.62895555555,11.2230666667,15.9387,10.6966,20.6952666667,6.37206666667,8.76960000001,5.1962,12.6223666667,15.533,9.8691888889
757.56,5.40115555555,11.0781333333,15.7875333333,10.4845333333,20.5513333333,6.14946666667,8.55373333332,4.9714,12.4319222222,15.3540666667,9.57870000001
757.87,5.06343703704,10.6624333333,15.4493333333,10.2066,20.3423333333,5.909,8.22873333334,4.67186666667,12.2759444444,15.1498,9.31226666666
758.18,4.75175555555,10.3622666667,15.0643333334,9.93753333333,19.9878666667,5.65793333333,7.89080000001,4.4436,12.0993888889,14.9002666667,9.10728888889
758.50,4.55828888889,10.0576333333,14.9339,9.7774,19.7822666667,5.44146666666,7.82333333333,4.3972,11.9446777778,14.6637333333,8.97851111111
758.81,4.41813333333,10.1469333333,14.7741333333,9.68653333333,19.6186,5.4082,7.636,4.3416,11.7521888889,14.6282666667,8.8678111111
759.13,4.42548888889,10.1877333333,14.6542,9.64493333335,19.5421333333,5.46233333333,7.6046,4.48333333334,11.7773888889,14.7050666667,8.7689
759.44,4.42239259259,10.3035,14.5835,9.61426666667,19.6855333333,5.57613333333,7.71366666667,4.57753333333,11.8010666667,14.8639333333,8.59977777777
759.75,4.53884444445,10.3382,14.8723666667,9.76906666666,19.8292,5.76893333333,7.90860000001,4.84466666667,12.0348222222,14.9507333333,8.77613333333
760.07,4.78091111111,10.4442333333,15.1120333333,9.9222,19.9856,5.90013333333,8.03453333334,4.94193333333,12.1874666667,15.1011333333,8.91518888889
760.38,4.46562962963,10.0717333333,14.7699333333,9.51093333333,19.6721333333,5.51846666667,7.64733333333,4.363,11.7656333333,14.9072666666,8.56668888889
760.69,4.77321481481,10.3003333333,14.9372333333,9.85113333333,19.993,5.6982,7.97273333333,4.63826666667,12.0759555556,15.1132666667,8.91078888889
761.01,4.90159259259,10.6107333333,15.1032333333,10.0873333333,20.1330666667,5.84246666667,8.20473333333,4.74506666667,12.3056777778,15.2869333333,9.20573333333
761.32,5.19043703704,11.009,15.4242,10.3524666667,20.3788666667,6.1666,8.51293333334,5.06493333333,12.5740888889,15.5607333333,9.47225555555
761.63,5.28282222222,11.0419333333,15.5686333333,10.4445333333,20.4391333333,6.2486,8.73819999999,5.02366666667,12.6016888889,15.6415333333,9.44639999999
761.94,5.79078518519,11.4828,15.9499333333,10.9166666667,20.8142,6.66273333333,9.19179999999,5.45853333333,12.9514444444,15.9368666667,9.87196666667
762.26,5.84360740741,11.5198333333,16.0571333333,10.8984666667,21.0565333333,6.64533333333,9.40200000001,5.47446666667,13.0714111111,15.9852666667,9.98380000001
762.57,5.66048888889,11.2797,15.9425,10.7026666667,21.0062,6.41946666667,9.2712,5.2426,12.8292555555,15.7316666667,9.86442222221
762.88,5.61264444444,11.2482333333,15.973,10.6764666667,21.0335333333,6.33806666667,9.2504,5.1968,12.7134777778,15.6850666667,9.96113333333
763.20,5.67055555556,11.284,15.9548666667,10.7974,21.1087333333,6.39653333333,9.31333333334,5.2252,12.7011111111,15.7779333333,9.95936666667
763.51,5.27519259259,11.0536333333,15.5871333333,10.5416666667,20.9745333333,6.11613333333,9.02553333333,4.91893333333,12.3760555556,15.5746666667,9.70147777776
763.82,5.50543703704,11.3343333333,15.8161666667,10.7955333333,21.2014666667,6.39553333333,9.20433333333,5.20473333333,12.6726444445,15.639,9.92908888889
764.14,5.5171037037,11.3503,15.8823666667,10.7546666667,21.1808,6.464,9.18799999999,5.16286666667,12.6080777778,15.6681333333,9.92603333333
764.45,5.49672592593,11.0328333333,15.7023666666,10.5258666667,21.0136,6.3988,8.89800000001,4.9932,12.4112555556,15.5117333333,9.69320000001
764.76,5.60314074074,11.0852666667,15.6885333333,10.5698,21.0814666667,6.45446666667,8.882,4.97886666667,12.3740111111,15.5843333333,9.72081111111
765.07,5.53771851852,10.8815,15.5408666667,10.4432666667,20.9918666667,6.38553333333,8.70153333333,4.82326666667,12.2079111111,15.3544666667,9.62900000001
765.39,5.12685925926,10.5166666667,15.3078666667,10.0144,20.7844,6.09026666667,8.29513333334,4.40593333334,11.8674,15.0875333333,9.23657777776
765.70,4.99858518519,10.1643666667,15.1034,9.68220000001,20.4242666666,5.9094,7.98746666666,4.08826666667,11.5719333333,14.9218,9.03112222223
766.01,5.09317777778,10.2303666667,15.1765666667,9.77073333333,20.3004,6.12333333333,8.07206666667,4.1014,11.5440444444,15.0758,8.99103333333
766.32,4.84791111111,9.89236666666,14.8768,9.42713333334,19.9564666667,5.811,7.77613333334,3.86993333333,11.2681222222,14.6822666667,8.58280000001
766.64,4.6445037037,9.74733333333,14.7726333333,9.14373333333,19.7841333333,5.74953333333,7.50513333333,3.70173333333,11.1543444445,14.5604666667,8.4653
766.95,5.31585185185,10.2983333333,15.3151,9.77859999999,20.1223333333,6.38013333333,8.06513333333,4.29433333333,11.8579777778,15.0001333333,9.08253333333
767.26,5.2844962963,10.3016,15.4266,9.6176,19.8976,6.40813333333,7.94026666667,4.2138,11.6384666667,15.0431333333,9.00734444444
767.57,5.10633333334,10.2968333333,15.2918333333,9.58786666667,19.778,6.417,7.96493333334,4.2114,11.6252777778,15.045,8.94197777778
767.88,4.98204444444,10.5816333333,15.4119666667,9.78606666667,19.8546,6.56106666667,8.1238,4.3114,11.7626333333,15.1126,9.07378888889
768.20,4.26968148148,10.0872,15.0627333333,9.42086666669,19.2448,6.1484,7.60260000001,3.62206666667,11.3311777778,14.672,8.65982222222
768.51,3.97636296296,10.1068333333,14.8626,9.14846666667,19.072,5.9402,7.24060000001,3.321,11.0535555556,14.4962666667,8.48861111112
768.82,4.10555555556,10.3025,14.8597666667,9.29533333334,18.8931333333,6.12713333333,7.26533333333,3.49866666666,11.1865222222,14.6524,8.59725555556
769.13,3.76214814815,10.2016666667,14.5639333333,9.33900000001,18.6366666666,5.93373333333,7.03466666666,3.319,11.0109222222,14.1366666667,8.31222222222
769.44,3.71671111111,10.1522666667,14.5869,9.40926666668,18.6221333333,5.81573333333,6.91533333333,3.38413333333,11.0342777778,14.0174666667,8.40493333333
769.76,3.09105925926,9.83126666667,14.0686333333,9.10613333333,18.0016666667,5.48053333334,6.57973333333,2.79366666667,10.5385333333,13.731,7.86848888889
770.07,2.74742222222,9.45426666667,13.6453666667,8.81846666665,17.4798666667,5.03333333334,6.35293333333,2.49286666667,10.0585222222,13.2344,7.40151111111
770.38,2.10495555556,8.65226666667,13.0494333333,8.2334,16.8314,4.27626666667,5.70633333333,1.8122,9.37433333333,12.6674,6.5826
770.69,2.0916962963,8.66396666667,12.8791,8.43766666667,16.9036666667,4.07993333333,5.7794,1.8242,9.38181111112,12.6812666667,6.51108888889
771.00,2.01632592593,8.33673333333,12.7196,8.1856,16.7098666667,3.98146666667,5.48226666667,1.68833333333,9.22482222222,12.5197333333,6.35286666667
771.32,2.00057777778,8.12073333333,12.6045,8.13553333333,16.7826,3.729,5.4188,1.53146666666,9.15152222221,12.5859333333,6.28984444444
771.63,2.06235555555,8.0457,12.5990666667,7.8586,17.0852666666,3.51633333333,5.37006666666,1.50966666667,8.97035555555,12.4664666666,6.09427777778
771.94,1.83900740741,7.90893333333,12.5922,7.7556,16.9635333333,3.286,5.36966666667,1.38386666667,8.90775555556,12.4296666667,5.90666666667
772.25,1.72045925926,7.85423333333,12.6632,7.74800000001,17.0762,3.33726666667,5.60066666667,1.23213333333,8.86254444445,12.4371333333,5.95984444444
772.56,2.00762962963,8.0097,13.0753333333,7.98053333334,17.4858,3.75753333333,5.86113333333,1.478,9.04137777777,12.8249333333,6.18251111111
772.87,0.963185185185,6.89773333333,12.254,6.79006666667,16.5154,2.67213333333,4.95426666667,0.254866666666,8.01343333334,11.8836666667,5.15455555555
773.18,1.29793333333,6.80223333333,12.6938333333,6.78406666667,16.7091333333,2.80906666667,4.85733333333,0.267200000002,8.17977777779,12.0460666667,5.46112222222
773.50,1.24260740741,6.72806666667,12.7315,6.7564,16.5484,2.72126666667,4.8062,0.094000000002,8.16467777778,11.9622666667,5.34545555556
773.81,1.27325925926,7.191,12.8772,6.72886666667,17.0439333333,3.0142,4.8838,0.174133333333,8.27873333334,12.1185333333,5.65857777778
774.12,1.60231111111,7.26746666667,13.1842,7.06153333334,17.4626666667,3.36913333333,5.16706666667,0.378133333334,8.89867777777,12.3,6.1593
774.43,1.62393333333,7.647,13.3141666667,7.26913333334,17.5302,3.327,5.23666666667,0.500733333333,9.08549999999,12.2978666667,6.19722222222
774.74,1.64862962963,7.75453333333,13.2910666667,7.13140000001,17.1272,3.4264,5.281,0.557733333331,8.90726666665,12.2308,6.23017777778
775.05,1.89325925926,8.2312,13.4238666667,7.59313333333,16.9805333333,3.7902,5.538,1.04433333333,9.33665555555,12.348,6.65178888889
775.36,2.72914814815,8.73903333333,13.6929666667,8.23493333334,17.2272,4.42493333333,6.10626666667,1.84853333333,9.9113888889,12.936,7.47530000001
775.67,2.50761481482,8.36883333333,13.1621333333,7.84466666667,17.0342666667,3.95146666667,5.706,1.53706666667,9.82250000001,12.5146,7.24514444444
775.98,3.015,8.9739,13.5385333333,8.47833333333,17.4252666667,4.40306666667,6.277,2.33006666667,10.4090222222,13.1798,7.96373333334
776.30,4.31088888889,10.1687333333,14.3627666667,9.82906666666,18.5381333333,5.63306666667,7.44486666667,3.66886666667,11.6937444444,14.3834,9.29311111111
776.61,5.21684444444,10.9555,14.8648,10.7628,19.3603333333,6.54386666667,8.46266666667,4.67013333333,12.5429111111,14.9244666667,10.2126666667
776.92,5.85948148148,11.2790333333,15.3571666667,11.2362,19.9264,7.25433333333,8.93126666667,5.21006666667,12.9552444445,15.4834,10.9594777778
777.23,5.46767407407,10.6765,14.9377,10.7622666667,19.2765333333,6.589,8.42833333333,4.78646666667,12.3830333333,14.8456666667,10.5362555555
777.54,4.60972592593,9.87823333333,14.2503666667,9.98353333335,18.7112,5.74973333333,7.59613333333,4.2792,11.4532222222,14.3206,9.82028888887
777.85,3.93268888889,9.14186666667,13.7209333333,9.43753333333,18.1084,5.2752,7.09173333333,3.62533333333,10.9939111111,13.5168666667,9.40715555557
778.16,3.33288888889,8.56863333333,13.5240666667,9.22813333334,18.1933333333,4.88126666667,6.8194,3.26966666667,10.8355666667,13.0999333333,8.88333333332
778.47,2.96535555556,8.00666666667,13.1369666667,8.70679999999,18.0538,4.5966,6.66673333333,2.9194,10.5634888889,12.8681333333,8.39304444445
778.78,2.37307407407,7.5878,12.9388666667,8.25333333333,17.85,4.16553333333,6.19853333333,2.3798,10.1039666667,12.2756666667,7.73592222222
779.09,2.14088148148,7.19873333333,12.9228,8.17226666666,17.8807333333,3.92933333333,5.87193333333,1.96026666667,9.51882222222,12.203,7.26271111111
779.40,0.658407407407,5.8561,11.5941,6.73373333333,16.4322666667,2.49613333333,4.66173333333,0.254533333333,8.13203333333,10.5871333333,5.79506666667
779.71,-0.204325925927,5.05553333333,11.0281333333,5.85766666667,15.548,1.59093333333,4.02713333334,-0.519866666668,7.39747777778,9.80333333335,4.87701111111
780.02,-1.18414074074,4.28293333333,10.1659666667,4.7942,14.6421333333,0.668066666667,2.9084,-1.59966666667,6.37751111111,8.8434,3.6028
780.33,-1.35796296296,4.5741,10.2940333333,4.8194,14.8981333333,0.624933333334,3.12486666667,-1.57393333334,6.57782222222,8.83800000001,3.55178888889
