wavelength,Back_RamPasf,Belly_RamPasf,Breast_RamPasf,Crissum_RamPasf,Crown_RamPasf,DorTail_RamPasf,Rump_RamPasf,Throat_RamPasf,WingTip_RamPasf
767.88,14.8831111111,23.9307777778,26.1566666667,19.3258888889,16.2501111111,11.0767777778,21.3038888889,32.9146666666,15.1394444444
768.20,14.9358888889,23.8963333334,26.2566666667,19.534,16.3432222222,11.2028888889,21.3742222222,32.9093333333,15.3553333334
768.51,14.7594444444,23.7624444445,26.2667777778,19.6504444445,16.196,11.0706666667,21.4114444445,32.874,15.4032222222
768.82,14.7013333334,23.8655555556,26.6868888889,19.8147777778,16.0407777778,11.1755555556,21.4351111111,32.7808888889,15.5298888889
769.13,14.7487777778,23.6735555556,26.6656666667,19.7624444445,15.9455555556,11.2241111111,21.5435555555,32.7017777778,15.7007777778
769.44,14.8372222222,23.8403333333,27.019,19.9557777778,16.0424444444,11.4761111111,21.8668888889,33.0306666667,15.8312222222
769.76,14.3185555555,23.7206666667,26.8693333334,19.573,15.7582222222,10.9787777778,21.5267777778,32.5988888889,15.5918888889
770.07,14.6097777778,23.9741111111,27.0357777778,19.7657777778,15.7511111111,11.0018888889,21.5522222222,32.7874444444,15.6717777778
770.38,15.1051111111,24.4636666667,27.5156666667,20.4141111111,16.2537777778,11.2976666667,22.0105555556,33.3686666667,16.1327777778
770.69,15.472,24.805,27.6987777778,20.7855555556,16.6895555556,11.5643333333,22.4565555556,33.7153333333,16.5216666667
771.00,15.5035555556,24.5587777778,27.5907777778,20.6387777778,16.5057777778,11.4692222222,22.295,33.7538888889,16.651
771.32,15.3612222222,23.9821111111,27.0764444444,20.0788888889,16.3067777778,11.1163333334,22.1958888889,33.4068888889,16.1912222222
771.63,15.2657777778,23.9722222222,27.1496666667,19.8766666667,16.4145555555,11.3151111111,22.4047777778,33.5213333333,16.0225555555
771.94,15.5751111111,24.2423333333,27.3755555555,19.9684444445,16.7371111111,11.6758888889,22.407,33.7135555556,15.977
772.25,15.8315555556,24.5961111111,27.7118888889,20.4637777778,17.2547777778,12.0836666667,22.6178888889,33.9596666667,16.194
772.56,15.4858888889,24.6224444445,27.6367777778,20.1924444444,17.123,11.9517777778,22.3384444444,33.77,15.9227777778
772.87,15.0085555555,24.3584444445,27.0647777778,19.7114444444,16.8931111111,11.4076666667,21.8141111111,33.283,15.5733333333
773.18,15.4573333333,24.5507777778,27.5628888889,19.9447777778,17.2205555556,11.8345555555,21.9961111111,33.7627777778,15.8414444444
773.50,15.9363333333,24.8554444445,27.9761111111,20.1835555556,17.8501111111,12.3683333333,22.2391111111,34.1094444445,16.355
773.81,15.9593333333,25.0113333333,27.9791111111,20.0308888889,17.9376666666,12.267,22.1187777778,34.1155555556,16.3964444445
774.12,15.9285555555,25.0291111111,28.1032222222,19.8105555556,17.5964444444,12.1512222222,21.885,33.8912222222,16.3471111111
774.43,16.045,25.0596666667,27.9384444445,19.8284444444,17.6622222222,12.1736666667,21.9886666666,33.8587777778,16.1907777778
774.74,16.2654444444,25.6312222222,28.1788888889,20.2013333333,18.0343333333,12.5166666667,22.1752222222,34.2705555556,16.4352222222
775.05,16.7366666667,26.0563333333,28.1746666667,20.4774444444,18.219,12.7511111111,22.6015555556,34.413,16.8417777778
775.36,16.2765555555,25.6735555555,27.7066666667,20.1714444444,17.7363333333,12.1927777778,22.3522222222,34.1844444445,16.4833333333
775.67,15.7754444444,24.973,27.0172222222,19.3522222222,17.1301111111,11.5388888889,21.9727777778,33.8146666666,15.8527777778
775.98,16.1704444444,24.9894444445,27.1672222222,19.7376666667,17.2712222222,11.815,22.2222222222,34.344,16.2065555556
776.30,16.4635555556,25.144,27.4533333333,20.1007777778,17.3001111111,11.9962222222,22.3978888889,34.5701111111,16.3787777778
776.61,16.728,25.4414444444,27.7716666667,20.3457777778,17.2124444444,12.0798888889,22.7004444444,34.9951111111,16.6114444444
776.92,16.0197777778,24.9472222222,27.3673333334,19.9017777778,16.5608888889,11.3037777778,22.2843333333,34.6646666667,15.9947777778
777.23,16.0118888889,24.9032222222,27.5784444444,20.2332222222,16.4485555556,11.6285555556,22.3405555556,34.6863333333,16.0306666667
777.54,15.679,24.5343333333,27.2512222222,20.1408888889,16.1214444444,11.4288888889,21.7236666667,34.2118888889,15.7413333333
777.85,15.7511111111,24.6325555556,27.3854444444,20.2915555555,16.131,11.6342222222,21.4063333333,33.9935555555,15.6701111111
778.16,15.9237777778,24.5444444444,27.4843333333,20.3368888889,16.1175555556,11.7851111111,21.6041111111,33.9637777778,15.8052222222
778.47,15.9148888889,24.4994444444,27.656,20.544,16.1332222222,11.8971111111,21.3238888889,33.9511111111,15.8587777778
778.78,16.4025555556,24.6567777778,27.9546666667,21.036,16.6137777778,12.2291111111,21.483,33.9233333333,16.3096666667
779.09,16.4485555556,24.919,28.0331111111,21.1385555556,16.7787777778,12.3877777778,21.4374444444,34.1367777778,16.4984444445
779.40,16.8188888889,25.1908888889,28.166,21.1353333333,17.0734444444,12.5893333333,21.7686666667,34.1221111111,16.5518888889
779.71,17.4577777778,25.4792222222,28.3638888889,21.4281111111,17.6251111111,12.9597777778,22.3463333333,34.3506666667,16.7814444444
780.02,17.4628888889,25.4136666667,28.1067777778,21.6381111111,17.9855555556,12.9988888889,22.7448888889,33.9481111111,16.848
780.33,17.6007777778,25.5691111111,28.1242222222,21.7642222222,18.1637777778,13.3877777778,23.0883333333,33.8405555556,16.846
780.64,17.2427777778,25.3725555556,27.9468888889,21.596,18.1887777778,12.9964444444,23.168,33.6277777778,16.4851111111
780.95,17.1275555555,25.2113333333,27.8994444444,21.4991111111,18.2154444444,12.9286666667,23.4063333333,33.6917777778,16.225
781.26,16.7965555556,25.1883333334,27.8686666667,21.6575555556,18.2373333334,12.8763333333,23.8316666667,34.0537777778,16.3226666667
781.57,16.1044444444,24.9138888889,27.7843333333,21.3755555556,17.7976666667,12.3941111111,23.3598888889,33.8226666667,15.8863333333
781.88,15.7247777778,24.8778888889,27.6083333333,20.8806666666,17.6286666667,11.6732222222,23.1912222222,33.6111111111,15.3997777778
782.19,15.8101111111,25.0017777778,27.6986666667,20.6675555556,17.6745555555,11.744,23.4882222222,34.0075555556,15.3488888889
782.50,15.8811111111,25.0208888889,27.5533333333,20.7212222222,17.4593333333,11.6371111111,23.7864444444,34.063,15.355
782.81,15.2471111111,24.7083333333,27.2444444444,20.5576666667,16.8612222222,11.5002222222,23.2236666667,33.8594444444,14.8221111111
783.12,14.4875555556,24.1997777778,26.8804444445,19.981,16.2307777778,11.1257777778,22.7131111111,33.7068888889,14.429
783.43,14.2994444445,24.1113333333,26.6951111111,19.8027777778,16.0096666667,11.014,22.1475555556,34.0277777778,14.2398888889
783.74,14.2792222222,24.1231111111,26.6426666667,19.7781111111,15.8104444444,10.7715555556,21.8751111111,34.2234444445,14.6564444445
784.05,14.8423333333,24.4805555556,26.6257777778,19.9033333333,15.8925555556,11.285,21.9276666667,34.6628888889,15.0463333333
784.36,15.2721111111,25.1243333333,27.0844444444,20.3,16.4252222222,11.782,22.6217777778,35.5646666667,15.6564444444
784.67,15.166,24.9432222222,26.9893333333,19.9256666667,16.4468888889,11.7253333333,22.1313333333,35.4101111111,15.4008888889
784.98,15.7564444444,25.3417777778,26.8675555556,20.009,16.7913333333,12.1912222222,22.3882222222,35.5693333333,15.7262222222
785.29,15.9143333334,25.2455555555,26.9141111111,20.1742222222,16.7411111111,12.5111111111,22.5202222222,35.3887777778,15.6983333333
785.60,16.0154444444,25.4298888889,27.0745555556,20.4063333333,16.8415555555,12.3836666667,22.4156666667,35.4917777778,15.7922222222
785.91,16.4688888889,25.6008888889,27.3307777778,21.0347777778,17.3704444445,12.6575555556,22.53,35.7078888889,16.2487777778
786.22,17.6996666667,26.6098888889,27.9516666667,21.9524444445,18.4451111111,13.085,23.4858888889,36.2867777778,17.1956666667
786.53,18.5278888889,27.302,28.6662222222,22.6841111111,19.2415555556,13.6298888889,23.9155555556,36.7826666667,17.8351111111
786.84,18.7918888889,27.7052222222,28.9727777778,23.0904444444,19.6392222222,13.9076666667,24.3232222222,36.7776666667,17.9996666667
787.14,19.0647777778,28.0867777778,29.0876666667,23.559,20.3142222222,14.2684444444,24.7748888889,36.7863333333,17.9565555556
787.45,18.6437777778,27.7515555556,28.8716666666,23.3161111111,20.1197777778,13.9647777778,24.6407777778,36.1604444444,17.7211111111
787.76,18.6455555556,27.4477777778,28.7674444444,23.3734444444,20.0233333333,13.905,24.4534444444,35.5904444445,17.8758888889
788.07,19.3408888889,27.953,29.1324444444,24.0453333333,20.2715555556,14.1965555556,25.0971111111,35.7812222222,18.5886666667
788.38,19.5332222222,27.949,29.3822222222,24.3721111111,20.402,14.4024444444,25.2473333333,35.9081111111,18.7658888889
788.69,19.7178888889,27.8937777778,29.6894444445,24.8292222222,20.5354444444,14.5422222222,25.4151111111,36.404,19.3638888889
789.00,19.5877777778,27.9097777778,29.913,24.715,20.6504444444,14.9823333333,25.5137777778,36.4314444445,19.6133333333
789.31,19.6222222222,27.9308888889,30.0747777778,24.5943333333,20.7494444444,15.1776666667,25.5065555556,36.533,19.5567777778
789.62,18.844,27.2258888889,29.8281111111,23.8945555556,20.142,14.8437777778,24.985,36.1965555556,18.931
789.92,18.2104444444,26.7747777778,29.2187777778,23.571,19.4495555556,14.5478888889,24.543,35.8525555555,18.4431111111
790.23,18.0766666667,26.96,29.2655555555,23.3221111111,19.2751111111,14.6645555556,24.7391111111,36.0968888889,18.3305555556
790.54,17.917,26.7883333333,29.2744444444,23.2514444444,18.7286666667,14.4525555556,24.6863333333,36.3702222222,18.0401111111
790.85,17.6253333333,26.2493333333,28.9288888889,23.1548888889,18.0766666667,14.1534444445,24.3024444444,36.1684444444,17.6623333333
791.16,17.3265555556,26.0358888889,28.5373333333,22.9511111111,17.672,13.8275555555,24.0331111111,36.1185555555,16.9121111111
791.47,16.1522222222,25.1898888889,27.4533333333,21.6286666666,16.8881111111,12.5911111111,23.0453333333,35.1615555556,15.4241111111
791.78,15.7101111111,24.8206666667,27.0763333334,21.242,16.539,12.2908888889,22.7244444445,34.6724444444,15.0088888889
792.08,15.3692222222,24.6966666667,26.7374444444,20.543,16.4696666667,11.9707777778,22.6158888889,34.3535555556,14.4292222222
792.39,14.6472222222,24.0956666667,25.9933333333,19.8215555556,15.961,11.0301111111,22.1006666666,33.9902222222,13.6172222222
792.70,14.6833333333,24.5954444445,26.2378888889,19.8243333333,15.8987777778,10.9715555555,22.3618888889,34.1216666667,13.9278888889
793.01,15.135,25.2855555556,26.8292222222,20.4154444444,16.4162222222,11.4475555556,23.1336666667,34.598,14.6915555556
793.32,15.6807777778,25.6553333333,27.4572222222,20.6314444444,17.028,11.9307777778,23.675,34.6483333333,15.2746666666
793.62,15.8481111111,25.139,27.3008888889,20.8948888889,17.1753333333,11.9854444444,23.5971111111,34.3188888889,15.4425555556
793.93,15.5666666667,24.7603333333,27.1097777778,20.4385555555,17.0046666667,11.9442222222,23.4637777778,33.8676666667,15.653
794.24,15.5682222222,24.9958888889,27.1296666667,20.2543333333,17.196,11.5143333333,23.5578888889,34.092,15.7183333333
794.55,15.5944444444,24.9184444444,27.1717777778,20.039,17.1328888889,11.6241111111,23.6207777778,34.1024444444,16.1383333333
794.86,15.9156666667,24.9576666667,27.9157777778,20.4595555556,17.2644444445,12.1838888889,23.724,34.613,16.6895555556
795.16,15.9598888889,25.0805555556,28.308,20.4858888889,17.3966666667,12.0408888889,23.859,35.0468888889,16.6742222222
795.47,16.2188888889,25.0152222222,28.2558888889,20.7043333334,17.4712222222,12.5606666667,23.8921111111,34.9878888889,16.8413333333
795.78,16.1443333333,25.1363333333,28.3228888889,21.1397777778,17.3856666667,12.6398888889,24.0614444445,34.8091111111,16.962
796.09,15.6246666666,24.389,27.9878888889,20.7003333333,16.9065555556,11.8757777778,23.4591111111,34.1504444444,16.3293333333
796.40,15.2805555555,24.0061111111,27.5287777778,20.5203333333,16.7523333333,11.6312222222,23.01,33.6902222222,16.0238888889
796.70,15.4622222222,23.9787777778,27.2477777778,20.8731111111,16.789,11.5485555556,22.9783333333,33.6224444444,16.1663333334
797.01,15.7872222222,24.3746666667,27.5067777778,21.1978888889,16.9451111111,11.9051111111,23.2243333333,34.046,16.5515555556
797.32,16.3665555556,24.7275555556,27.848,21.7774444444,17.456,12.097,23.4452222222,34.2821111111,16.8184444444
797.63,16.7074444444,25.3321111111,28.6276666667,22.5932222222,18.1398888889,13.1671111111,23.9218888889,34.8326666667,17.2567777778
797.93,16.8541111111,25.6185555555,29.0298888889,23.1218888889,18.7434444444,13.6003333333,24.224,35.2302222222,17.4388888889
798.24,17.5773333333,26.5103333333,29.7813333333,23.7021111111,19.4596666667,14.0862222222,24.795,36.1262222222,18.1164444444
798.55,18.371,27.1487777778,30.4658888889,24.3423333333,20.2088888889,14.4055555556,25.3871111111,36.5211111111,19.2785555556
798.85,18.7216666667,27.905,31.1975555555,24.574,20.5181111111,14.3032222222,25.7383333333,36.8725555555,19.67
799.16,19.3786666667,28.3495555556,31.3244444444,24.6406666666,20.9008888889,14.6423333333,25.8925555556,37.5288888889,20.2441111111
799.47,20.0872222222,29.3126666667,31.8138888889,25.4868888889,21.8326666667,15.8406666667,26.9206666667,38.359,21.0535555556
799.78,20.6953333333,29.4808888889,32.0727777778,25.6518888889,22.3396666667,16.2318888889,27.2492222222,38.6814444445,21.3687777778
800.08,20.6362222222,29.4983333333,32.2836666667,25.2446666667,22.4352222222,16.0274444445,27.4464444444,38.6285555556,21.37
800.39,20.5456666666,29.4945555556,32.4586666667,24.8461111111,22.2625555555,15.5411111111,27.1461111111,38.5487777778,21.0885555555
800.70,20.1504444444,29.7494444445,32.5648888889,24.5281111111,22.0385555556,15.3551111111,27.0175555555,38.9137777778,20.9273333334
801.00,19.5977777778,29.073,32.0383333333,23.56,21.319,14.4425555556,26.3037777778,38.7014444444,20.254
801.31,19.3124444445,28.5355555556,31.4974444444,22.8891111111,20.4988888889,13.4841111111,25.7036666667,38.3647777778,19.7022222222
801.62,18.0544444444,27.3855555555,30.3551111111,22.0901111111,19.4466666667,12.9967777778,25.139,37.2984444445,18.4335555556
801.92,16.8008888889,26.3732222222,29.1107777778,21.1041111111,18.2053333333,12.6051111111,24.3424444445,36.4018888889,17.0962222222
802.23,16.8725555555,26.087,28.9944444444,21.462,17.8654444445,13.097,24.0294444444,36.3661111111,16.9711111111
802.54,16.9544444444,25.8181111111,29.1353333333,21.8085555555,17.9253333333,13.2685555555,24.1101111111,36.0572222222,16.9185555555
802.84,17.295,25.1063333333,29.1021111111,21.8425555556,17.9097777778,13.1274444445,23.8946666667,36.109,17.0417777778
803.15,16.8354444444,24.6052222222,28.6861111111,21.8661111111,17.2921111111,12.5717777778,23.6282222222,36.2093333333,16.9636666667
803.46,16.0257777778,24.3245555556,28.2435555556,21.5952222222,16.7174444445,12.4571111111,23.1352222222,36.2471111111,16.4683333333
803.76,15.3222222222,23.9084444444,27.9465555555,21.3564444444,16.3614444444,12.4056666667,22.9514444445,35.8125555556,16.4796666667
804.07,16.1625555556,24.7025555556,28.6908888889,22.1858888889,17.1891111111,13.3824444444,23.7667777778,36.4405555556,17.3525555556
804.38,17.3551111111,25.6682222222,29.2847777778,23.221,18.2996666667,14.386,24.9303333333,36.7432222222,18.8484444444
804.68,18.7824444444,27.1486666667,30.3774444444,24.5974444444,19.8294444445,15.7384444444,26.0491111111,37.6441111111,20.2075555556
804.99,20.2351111111,28.0802222222,31.4065555556,25.9028888889,21.1162222222,16.7704444444,27.0174444444,38.5,21.868
805.30,21.3753333333,29.0736666667,32.8202222222,27.2003333333,22.4703333333,17.8341111111,28.2866666667,39.5091111111,22.8724444445
805.60,20.8667777778,28.9303333334,32.5648888889,26.7978888889,22.7834444444,17.4997777778,28.3605555555,39.4284444444,22.7922222222
805.91,20.2312222222,28.5254444445,31.9595555555,26.0998888889,22.2743333333,16.7623333333,27.943,38.9238888889,22.1438888889
806.21,19.2703333334,28.0113333334,31.4653333333,25.359,21.1208888889,15.79,27.4826666667,38.25,21.1471111111
806.52,18.8035555556,27.6023333334,31.426,24.6874444444,20.3957777778,15.1957777778,26.8646666667,37.2741111111,20.315
806.83,19.0227777778,27.4724444445,31.6472222222,25.057,20.4264444445,14.9757777778,26.8707777778,36.8608888889,20.2078888889
807.13,19.6968888889,27.8712222222,32.1643333334,25.4676666667,20.9406666667,14.8616666667,27.1603333334,37.5513333333,20.1831111111
807.44,19.4633333333,27.1065555556,31.758,24.9346666667,20.7773333333,14.1964444444,26.7244444444,36.6331111111,19.5655555555
807.74,18.5786666667,26.4162222222,31.3785555555,23.9965555555,20.2581111111,13.4548888889,25.9038888889,36.104,18.5881111111
808.05,16.9637777778,24.8563333333,30.4022222222,22.3214444444,18.8256666667,11.9428888889,24.8167777778,35.0465555555,17.2412222222
808.35,15.8933333334,23.9712222222,29.6935555556,20.9886666667,17.7534444444,10.5752222222,24.0016666667,34.2027777778,16.1055555555
808.66,15.0104444444,23.48,28.8784444444,20.0314444444,16.562,9.61200000001,23.0923333333,33.868,15.4925555556
808.97,14.9963333334,23.3004444445,28.9678888889,19.8314444444,16.2556666667,9.59566666667,23.2576666667,33.5575555555,15.5832222222
809.27,15.1985555556,23.4267777778,29.0306666667,19.8773333333,16.2633333333,9.7451111111,23.1794444444,33.3442222222,15.5534444444
809.58,15.0026666666,23.6422222222,29.0947777778,19.7505555555,16.943,10.2437777778,23.4471111111,33.4851111111,15.7288888889
809.88,14.5115555556,23.7686666667,28.7922222222,19.5242222222,17.1766666667,10.3214444445,23.1435555556,33.6843333333,15.5423333333
810.19,14.297,23.9213333333,29.0075555556,19.2934444444,17.1808888889,10.6414444444,22.9265555555,34.0935555555,15.8956666667
810.49,13.5602222222,23.5487777778,28.3788888889,18.6281111111,16.5418888889,10.3402222222,22.4034444444,33.5487777778,15.51
810.80,12.0056666667,22.187,27.6483333333,17.4433333333,15.2424444445,9.32211111111,20.9508888889,32.8507777778,14.5715555556
811.10,11.3622222222,21.4687777778,27.437,16.864,14.5077777778,9.10177777778,20.6794444444,32.5081111111,14.2446666667
811.41,11.9833333333,22.1743333333,27.8732222222,17.7657777778,15.006,10.0717777778,21.1588888889,32.9031111111,14.9701111111
811.71,12.2185555555,22.9647777778,27.9422222222,17.9871111111,15.5165555556,10.7825555555,21.3703333333,33.2844444445,15.7113333333
812.02,11.999,22.6661111111,27.4385555556,17.3511111111,15.8713333333,10.026,21.1124444444,32.7291111111,15.0943333333
812.32,12.1368888889,23.0732222222,27.4274444444,17.3547777778,16.0284444445,9.40955555555,20.7957777778,32.9955555556,14.5895555556
812.63,11.6468888889,22.7835555556,27.4397777778,17.4384444445,15.9457777778,9.12088888889,20.3215555556,32.7208888889,14.683
812.93,12.3161111111,23.7952222222,27.7776666667,18.2141111111,16.096,9.437,19.9263333333,32.4328888889,15.2206666667
813.24,13.203,24.2764444444,28.6233333333,19.1155555555,16.6477777778,10.2091111111,20.7816666667,32.8323333333,16.0841111111
813.54,13.4207777778,24.2323333333,28.3395555555,18.7267777778,16.1921111111,9.83777777777,21.186,32.4843333333,15.3807777778
813.85,14.1867777778,24.432,28.8263333333,18.7821111111,16.3086666667,9.6171111111,21.5066666667,32.4668888889,15.8692222222
814.15,16.4504444444,26.5232222222,30.4535555556,20.4547777778,17.9457777778,11.1357777778,23.7794444444,34.4828888889,17.6492222222
814.46,18.1873333334,28.2315555555,31.5917777778,22.0873333333,18.9477777778,11.8715555556,24.9447777778,35.1605555555,18.4326666667
814.76,18.0523333333,28.3663333333,31.1383333333,21.9891111111,18.5921111111,11.6016666667,24.5891111111,34.8662222222,17.6355555556
815.07,17.3604444445,27.6856666667,30.3868888889,21.596,17.8515555556,10.7673333333,24.1743333333,34.156,16.1941111111
815.37,16.8391111111,27.3465555556,30.7464444444,21.7417777778,17.1101111111,10.6184444444,23.8114444445,33.9492222222,15.8905555555
815.68,16.4336666667,26.3307777778,30.4512222222,21.5721111111,16.3478888889,10.3262222222,23.4362222222,33.1124444444,15.379
815.98,17.3777777778,27.2354444444,31.4533333333,21.9086666667,17.1968888889,11.3521111111,24.8854444444,33.8394444445,16.1966666667
816.29,17.8021111111,27.2008888889,31.8032222222,22.1006666666,17.6564444445,11.3781111111,25.841,34.8026666667,16.5148888889
816.59,18.977,28.0372222222,32.3803333334,22.7288888889,18.6271111111,11.7383333333,26.5413333334,35.8065555555,17.6376666667
816.89,19.3491111111,28.1593333333,32.4628888889,22.9733333334,19.23,11.731,26.3232222222,36.1112222222,18.1806666667
817.20,18.7221111111,27.4381111111,31.9631111111,22.821,19.4473333333,12.0553333333,25.803,35.6937777778,17.513
817.50,17.2238888889,25.9372222222,30.4177777778,21.7718888889,18.2145555555,11.2686666667,24.0908888889,34.459,15.918
817.81,16.234,24.9498888889,29.6852222222,21.1687777778,17.4651111111,10.5788888889,22.8541111111,34.1872222222,15.1141111111
818.11,17.0114444445,25.3953333333,30.6907777778,21.7445555556,18.285,10.9624444444,23.5168888889,34.8826666667,16.4386666666
818.41,17.5543333333,25.8826666667,30.9396666667,22.0824444444,18.8213333333,11.4801111111,23.7082222222,35.3382222222,17.4247777778
818.72,16.9053333333,25.3298888889,29.8137777778,21.3796666666,18.3468888889,10.8491111111,23.0926666667,34.5784444444,17.0738888889
819.02,17.3536666667,26.112,29.727,21.8187777778,19.1395555556,11.5748888889,23.4498888889,35.6433333333,17.8687777778
819.33,17.3826666667,26.2667777778,29.627,21.8758888889,19.0824444444,11.4416666667,23.2607777778,36.3473333333,17.7052222222
819.63,17.178,26.0478888889,29.1354444444,21.2676666667,18.8773333333,11.4157777778,22.7571111111,35.8792222222,17.1844444444
819.93,16.6948888889,25.8598888889,28.8044444444,20.908,18.3531111111,11.5061111111,22.668,35.5498888889,16.7567777778
820.24,16.8657777778,26.2038888889,28.7968888889,21.2788888889,18.539,11.9074444444,23.0044444445,36.0163333333,16.9415555556
820.54,17.1517777778,26.6457777778,28.9095555555,21.5755555555,18.609,12.2331111111,23.1964444444,36.2756666667,17.3514444444
820.85,17.2667777778,26.7445555555,28.9762222222,21.6652222222,18.5803333333,12.3491111111,23.505,36.4491111111,17.6004444445
821.15,17.233,26.727,28.9004444445,21.5615555556,18.5304444445,12.2558888889,23.5374444445,36.493,17.5681111111
821.45,16.9507777778,26.6,28.809,21.3766666667,18.3672222222,12.0635555556,23.3826666667,36.4385555556,17.2868888889
821.76,17.005,26.5723333333,28.944,21.3868888889,18.3753333333,12.1345555556,23.5046666667,36.5112222222,17.2978888889
822.06,17.1956666667,26.6472222222,29.0468888889,21.5206666667,18.4262222222,12.3441111111,23.6002222222,36.5344444445,17.3932222222
822.36,17.1863333333,26.587,29.0753333333,21.5903333333,18.3392222222,12.3335555555,23.5927777778,36.6194444444,17.4282222222
822.67,17.3123333333,26.5875555556,29.1591111111,21.76,18.4018888889,12.453,23.6617777778,36.5494444444,17.4521111111
822.97,17.5285555556,26.8098888889,29.4408888889,22.0843333333,18.5311111111,12.6586666666,23.9627777778,36.8166666667,17.7511111111
823.27,17.7544444444,27.1365555555,29.7454444444,22.3775555556,18.8008888889,12.8098888889,24.3454444444,37.1422222222,17.9691111111
823.58,17.8765555555,27.213,29.9792222222,22.4953333333,18.8818888889,12.8765555556,24.5017777778,37.236,18.1265555556
823.88,17.9506666667,27.2473333333,30.0902222222,22.5977777778,19.0014444445,12.8711111111,24.6821111111,37.2684444445,18.228
824.18,18.0798888889,27.4081111111,30.2638888889,22.708,19.1821111111,12.8566666667,24.7418888889,37.2916666667,18.28
824.49,18.1824444444,27.5277777778,30.4861111111,22.8798888889,19.3837777778,13.0843333333,25.0546666667,37.4083333333,18.5301111111
824.79,18.4971111111,27.7167777778,30.6744444445,23.1052222222,19.4797777778,13.3558888889,25.3308888889,37.5144444445,18.6898888889
825.09,18.542,27.9037777778,30.8634444445,23.2751111111,19.5074444444,13.406,25.5246666667,37.7588888889,18.6294444444
825.39,18.852,28.0561111111,31.1516666667,23.3393333333,19.7621111111,13.4168888889,25.8068888889,38.1066666667,18.8332222222
825.70,18.9025555556,28.1518888889,31.2913333333,23.3626666667,19.9295555556,13.4195555555,26.0434444444,37.9502222222,18.8516666667
826.00,18.6946666667,28.3345555556,31.3784444444,23.4213333333,20.0641111111,13.338,26.3147777778,38.2712222222,19.0196666667
826.30,18.3015555555,28.1137777778,31.2918888889,23.1846666667,19.8447777778,13.0985555555,26.0974444445,38.1461111111,18.7908888889
826.61,17.8832222222,27.5728888889,30.7707777778,22.7282222222,19.4758888889,12.6157777778,25.529,37.7351111111,18.368
826.91,17.729,27.4461111111,30.5366666667,22.4866666667,19.4801111111,12.4507777778,25.4136666667,37.4358888889,18.2832222222
827.21,17.1758888889,27.0851111111,30.1113333333,21.9622222222,18.8254444444,12.0573333333,25.0521111111,37.1008888889,17.6916666667
827.51,16.9234444444,26.9903333333,30.0193333333,21.9632222222,18.7658888889,11.9698888889,24.8456666667,37.1002222222,17.6483333333
827.82,16.9695555556,27.056,29.9606666667,21.9015555556,18.8721111111,12.0334444445,24.9754444444,37.1156666666,17.6512222222
828.12,16.8571111111,27.0948888889,29.9934444444,21.7437777778,18.9753333334,11.9935555556,25.051,37.1886666667,17.591
828.42,16.8343333333,26.989,29.8383333333,21.6061111111,18.9688888889,11.9686666667,25.0271111111,37.0551111111,17.5737777778
828.72,16.5016666667,27.1438888889,29.9137777778,21.7215555556,19.1007777778,12.086,25.0506666667,37.2163333333,17.6147777778
829.02,16.5211111111,27.3647777778,30.1045555556,21.7451111111,19.1332222222,12.2396666667,25.2357777778,37.324,17.6555555555
829.33,15.5183333334,26.3913333333,29.1773333333,20.5881111111,18.1558888889,11.2974444444,24.2101111111,36.3506666667,16.76
829.63,15.0933333333,25.6425555555,28.3645555555,19.637,17.5127777778,10.4774444444,23.6337777778,35.652,15.9791111111
829.93,14.5267777778,24.9112222222,27.8988888889,18.6852222222,16.7798888889,9.95633333334,22.9812222222,35.223,15.4715555555
830.23,12.7773333333,23.5411111111,26.419,16.9205555556,15.1831111111,8.50033333333,21.5541111111,34.2063333333,13.7753333333
830.54,12.6363333333,23.1585555556,26.1416666667,16.7872222222,15.2524444445,8.57222222222,21.3342222222,34.289,13.6403333333
830.84,12.9678888889,23.4976666667,26.1196666667,16.9371111111,14.927,8.80511111111,22.0284444444,34.8126666667,13.8046666667
831.14,12.7455555556,23.2155555556,26.1948888889,17.2666666666,14.494,8.72122222222,21.7464444444,34.9473333333,13.3665555555
831.44,12.6881111111,22.6011111111,25.8882222222,17.7881111111,14.3675555555,8.43822222222,21.3721111111,34.6032222222,13.4357777778
831.74,13.5156666667,23.2401111111,26.4495555556,18.8191111111,15.1057777778,8.98777777778,21.6016666666,35.0785555556,14.5626666667
832.04,13.459,23.3326666667,25.9986666667,18.9826666666,14.8967777778,8.72711111111,21.2848888889,34.6618888889,14.1233333333
832.35,13.4036666666,23.1287777778,25.5494444444,18.775,14.5667777778,8.41666666667,21.0333333333,34.6591111111,13.6943333333
832.65,14.6256666667,24.1134444444,26.4773333334,19.6768888889,15.7366666666,9.81855555558,22.0014444444,35.1772222222,14.5467777778
832.95,15.1817777778,24.9021111111,27.2562222222,20.6432222222,16.7678888889,10.7923333334,22.7871111111,35.6077777778,15.5731111111
833.25,15.8333333333,25.8333333333,27.9065555556,21.5041111111,17.5881111111,11.504,23.3671111111,35.8603333333,16.3752222222
833.55,17.0518888889,26.9815555556,29.2793333333,22.7903333333,18.5206666667,12.6974444444,24.4547777778,37.0087777778,17.4631111111
833.85,17.3671111111,27.1914444445,29.7711111111,23.1413333333,18.8438888889,12.9618888889,25.0172222222,37.2693333333,17.8677777778
