wavelength,Back_OryMaxm,Belly_OryMaxm,Breast_OryMaxm,Crissum_OryMaxm,Crown_OryMaxm,DorTail_OryMaxm,Rump_OryMaxm,Throat_OryMaxm,WingTip_OryMaxm
200.06,-120.635,-152.910166667,-152.381,-89.1533333335,-102.910166667,-86.5079999998,-100.529,-126.7195,-115.873
200.44,-102.054833333,-142.694,-132.876833334,-81.0501666667,-97.9450000002,-70.7761666666,-91.7808333334,-109.588833333,-103.424833334
200.82,-73.3335,-112.5925,-103.333333334,-67.7778333333,-78.5185,-53.5185,-75.5555,-81.8518333333,-83.7036666667
201.19,-75.468,-117.790166666,-104.307166666,-72.4719999998,-85.5805,-65.7301666667,-80.8988333333,-86.5168333334,-88.2025
201.57,-81.0811666667,-145.045,-116.216333333,-85.3603333332,-113.513666667,-78.3785000001,-98.1979999998,-95.0448333333,-109.4595
201.95,-115.804666666,-201.436833334,-156.609166667,-125.287333333,-160.344666667,-113.792833333,-137.069,-128.448166666,-145.402333333
202.33,-190.598333333,-304.701,-225.2135,-208.547166667,-265.812,-169.230833333,-235.042833333,-207.264833333,-226.923166666
202.71,-250.537666667,-400.537666667,-284.946333333,-288.172,-368.2795,-260.215166667,-305.376166667,-283.870833334,-304.8385
203.09,-1252.381,-1995.23816666,-1321.42833333,-1466.6665,-1840.47616667,-1371.42866667,-1478.5715,-1440.47616666,-1511.90483334
203.47,1893.33333334,2973.33333333,1860.0,2240.0,2600.0,2056.66666667,2140.0,2083.33333334,2310.0
203.85,751.281833334,1148.71783333,688.461666666,825.641166666,971.795,800.0,794.871833334,802.564166667,885.897333334
204.22,203.0,303.333333334,185.0,222.666666667,253.333333334,208.333333333,217.666666666,213.333333333,243.333333333
204.60,140.692666667,198.484666667,124.026166667,145.454333334,160.173166667,147.619166667,144.589,133.116833333,162.554333333
204.98,109.356666666,144.737,96.7838333335,105.409333333,118.7135,114.766,105.409166667,94.7368333334,116.228
205.36,103.855666667,135.199,94.6516666667,103.358333333,112.189166667,104.4775,99.3780000001,86.3185,106.965333333
205.74,98.5838333335,124.727833334,90.9585,96.4051666667,103.05,95.6428333335,91.9390000002,80.1743333333,100.8715
206.12,102.777833333,128.587833333,92.7085,99.1894999998,108.449333333,99.19,96.0648333332,81.3656666667,105.787
206.50,104.697833333,132.997833334,95.9731666667,98.5456666667,108.948333333,102.0135,97.2034999999,81.6555,109.955166666
206.87,113.452333333,145.714166667,104.880833333,104.523833333,115.119,105.238166667,105.595333333,83.3333333333,116.0715
207.25,117.9065,155.234166667,107.300333333,107.575833334,117.355333333,106.749166667,110.055166666,79.7518333333,119.9725
207.63,116.804333334,152.617333333,107.713333334,104.821166667,114.462666667,100.8265,106.473833333,76.8595,115.978
208.01,123.504333333,157.407333333,116.239166667,111.253833333,124.2165,107.6925,108.4045,77.3503333333,122.792
208.39,148.263833334,184.722166667,138.020833334,134.896,150.868,129.166666666,122.569333333,88.0208333333,140.104333333
208.77,138.552333334,178.114333333,126.431,129.629666666,146.296333333,118.0135,116.498166667,91.9191666665,130.639666667
209.14,146.441833333,191.386,124.157333333,131.835166667,152.809,125.655666666,124.532,98.6891666668,137.6405
209.52,155.487833333,199.999833333,120.731666667,127.845333334,153.862,135.365666667,130.488,102.642166667,148.577333334
209.90,192.500166667,259.166666667,145.8335,151.389,186.666666666,178.888833334,158.333333334,117.222,179.4445
210.28,189.2475,250.806666667,143.010666667,151.613,179.57,171.505333334,153.763333334,113.440666666,171.505333334
210.66,180.5085,247.74,138.982833333,140.678,180.5085,176.271166666,135.028333333,101.4125,159.6045
211.03,136.036166667,182.657666667,99.5495000002,105.6305,143.4685,134.4595,101.126,77.0268333333,126.3515
211.41,123.983833334,167.276333333,91.4633333333,100.0,133.943,129.065166667,91.8698333333,71.1381666666,119.512166667
211.79,108.876833334,149.637833333,80.2536666667,90.5798333333,126.449333333,121.376833334,80.2536666667,62.681,106.1595
212.17,100.327,134.1505,71.4053333333,87.0916666666,112.5815,110.7845,73.8561666665,57.0261666666,96.5686666665
212.55,93.8051666668,124.926333333,66.0766666667,81.8581666667,102.359666667,105.752333333,73.5986666668,58.4071666666,91.7405
212.92,93.7499999998,126.121666667,69.7115,83.1728333333,109.775666667,113.141,77.8844999998,55.9293333334,92.9488333331
213.30,89.7958333332,125.850166667,68.3675,86.9046666667,113.2655,111.564333334,72.1088333332,52.0406666666,88.7754999998
213.68,86.0215,129.032333333,74.0141666666,90.1433333333,122.222333334,114.8745,68.8171666666,43.7275,80.8241666667
214.06,88.0,123.166666667,74.3333333333,89.1666666667,124.0,110.166666666,70.8333333333,45.8333333333,81.6666666665
214.44,81.3333333333,114.5,67.0,82.6666666667,127.5,107.166666666,67.3333333333,37.0,78.1666666668
214.81,78.4126666666,100.317333334,55.2381666667,78.5713333333,115.238,95.2381666667,60.7938333334,29.2065,71.111
215.19,77.2861666666,98.3776666667,59.5871666667,80.9733333333,110.914166666,98.0824999999,62.9795,31.4158333334,67.6991666669
215.57,82.2821666667,95.9458333335,63.6636666667,81.5315,113.5135,101.5015,67.1171666667,37.087,65.766
215.95,91.3521666667,101.886666667,71.069,88.3648333333,121.069166667,110.22,77.3584999998,46.6981666667,70.5975000002
216.32,105.401166667,116.975166667,83.0246666667,100.926,135.648,121.2965,95.6789999998,63.426,83.7963333334
216.70,108.708666667,124.324333333,87.5375,104.204333334,140.991,122.072166667,99.3993333335,66.5166666666,86.4865000002
217.08,106.830666667,121.857833333,83.6066666666,103.552,131.011166667,116.120333333,93.3058333335,64.6175,87.7049999999
217.46,111.328166667,127.864666666,89.7133333333,106.1195,134.7655,119.401166667,100.650833333,69.1405,97.0050000002
217.83,110.661666667,121.446,85.5391666667,104.412,125.122666667,113.603,100.49,71.3235,94.3628333335
218.21,109.899833333,123.057666666,81.9546666667,107.894666667,121.303333334,113.0325,105.137833333,69.549,94.9873333335
218.59,112.307833333,131.025666667,83.59,113.589666666,121.282,116.666833333,112.692166667,74.1025,103.205
218.97,112.830833333,142.460333333,90.2116666666,124.603166667,124.735333333,123.809333333,124.074166667,80.9525,110.846666667
219.34,129.475,169.598666666,98.1481666666,141.203666666,139.506333334,137.963,141.512333334,93.673,132.870333334
219.72,132.986166666,182.465333333,94.7918333335,151.5625,147.743,143.229166667,146.527833333,92.3610000001,144.097333333
220.10,127.256833333,181.25,90.7986666667,147.395666667,145.486166666,140.277833333,145.659666666,87.4998333334,146.527833333
220.47,125.641,198.2905,81.8376666666,156.623833333,155.128166666,150.854833334,154.700666667,80.7693333334,155.983
220.85,114.975833333,205.0725,72.947,155.5555,155.0725,156.280166667,162.0775,72.9468333333,164.734166666
221.23,143.402666667,273.611166667,82.6388333333,201.389,208.680333334,207.986166667,222.222333334,81.2501666667,202.0835
221.61,146.341333333,298.373833333,81.3008333333,230.894333334,230.0815,232.113666667,252.0325,83.3334999998,218.292833333
221.98,161.904666667,413.6905,75.5951666667,307.738166666,313.6905,311.3095,329.166666666,97.0238333333,291.666666667
222.36,209.804,628.431333333,74.5096666667,464.705833333,500.000333333,476.470333333,441.1765,114.705666666,386.2745
222.74,199.999833333,578.703833333,74.0741666667,427.777666667,462.963,448.148,362.962833333,107.407333333,297.222166667
223.11,650.0,2341.66666666,200.0,1625.0,1925.0,1683.33333334,1329.16666667,262.5,1141.66666667
223.49,194.4445,606.666666667,71.1109999998,475.5555,551.111166667,452.222166667,382.222333333,105.555333333,298.888833334
223.87,133.3335,359.8765,69.753,285.802666667,322.222166667,270.3705,243.827,85.1851666665,187.654333334
224.24,142.666666667,386.0,54.6666666667,318.666666667,344.0,290.666666666,230.666666667,84.0,190.666666666
224.62,133.333333333,288.095166667,64.2858333333,242.857,282.857,225.238,182.857,85.7141666665,165.714333333
225.00,207.142833333,442.857333333,86.5080000002,383.333333334,450.793666667,335.7145,255.555333333,117.4605,260.3175
225.38,108.527166666,232.558333334,53.8758333333,196.511833333,231.007833333,177.519333334,144.186333333,81.7828333331,158.914666667
225.75,95.7445,202.482166667,36.8793333333,168.085166667,202.127666666,153.191333333,128.368833333,76.2411666667,136.170166667
226.13,94.9275,198.550666667,48.5506666667,164.492666667,209.7825,152.173833333,128.623166666,73.1883333335,141.666833333
226.51,88.889,181.045833334,59.477,153.594833333,187.908333333,144.771333333,134.313666667,87.9086666668,150.326833334
226.88,130.1075,284.946166667,78.4946666667,220.967666667,282.258166666,206.451666666,208.064333333,130.107666667,250.537833333
227.26,225.833333334,410.833333334,95.0,320.0,421.666666666,320.833333333,313.333333334,205.833333333,362.5
227.64,-494.4445,-877.777833333,-198.148166667,-640.740666667,-866.666666667,-692.5925,-642.5925,-414.814833333,-727.777666667
228.01,-318.889,-521.111,-114.444333333,-381.111166667,-490.0,-402.2225,-382.222166667,-314.4445,-423.333333333
228.39,-90.4166666667,-170.0,-25.4166666667,-108.333333333,-154.583333333,-116.666666666,-127.916666667,-92.9166666665,-118.75
228.76,-28.6458333334,-87.7606666666,9.6353333333,-43.4893333334,-60.677,-50.0001666667,-54.9478333333,-35.677,-42.1873333333
229.14,-23.1983333333,-71.3963333334,20.946,-33.784,-44.144,-38.7388333334,-42.7926666666,-27.7026666667,-25.2251666667
229.52,-23.7826666667,-54.8688333333,16.105,-31.2735,-35.0188333334,-31.0863333333,-30.1496666666,-23.4083333333,-18.9141666667
229.89,-23.6246666667,-52.1035,8.41433333333,-33.3335,-33.3335,-27.3461666666,-21.6831666666,-25.89,-19.9028333333
230.27,-53.3333333333,-80.5883333333,-6.47033333335,-57.2548333333,-55.4903333334,-48.2353333333,-44.5096666667,-53.9215,-35.6863333333
230.65,-58.0246666666,-83.9506666666,-0.823,-59.6711666666,-54.1151666667,-40.9466666667,-39.506,-54.321,-32.5101666666
231.02,-61.842,-79.386,2.4123333333,-67.7631666666,-59.4298333334,-41.009,-43.8596666667,-61.8423333333,-29.6053333333
231.40,-32.0651666667,-49.638,12.4998333334,-45.4711666666,-35.326,-22.4636666666,-23.0071666667,-41.6666666667,-13.2246666666
231.78,-16.6668333333,-29.649,22.456,-29.8245,-21.7543333333,-10.7016666667,-4.386,-28.2455,-5.96483333334
232.15,-6.63433333335,-24.9191666667,24.11,-23.6243333334,-20.3881666667,-7.28166666667,3.0745,-16.1813333334,-4.20716666667
232.53,-5.31133333335,-23.0771666667,28.2051666667,-26.0073333334,-27.2895,-5.12833333335,3.1135,-14.469,-6.95966666668
232.90,-4.735,-18.1818333333,26.894,-28.409,-32.9545,-2.462,0.7575,-14.0151666667,-11.1741666667
233.28,-9.38683333333,-18.0076666666,13.7931666666,-38.6971666666,-41.1878333333,-10.5365,-7.27949999998,-18.9655,-21.2643333334
233.66,-7.21133333334,-12.6601666667,11.0578333333,-32.0513333334,-33.9743333334,-5.4488333333,-3.04483333332,-14.5833333333,-18.9103333333
234.03,-16.3768333333,-17.1015,5.0723333333,-33.4781666666,-32.6086666667,-7.97116666665,-9.85499999999,-19.2753333333,-26.8116666666
234.41,-3.1468333333,-5.01166666667,11.7715,-20.5131666667,-19.2306666667,0.1165,-0.582833333335,-9.67366666666,-16.5501666667
234.78,0.779833333315,-1.16966666667,9.94149999998,-14.7173333333,-15.8868333333,1.26716666665,1.07199999998,-7.50466666668,-13.2553333333
235.16,1.1695,-3.4115,8.38216666667,-16.1795,-16.5691666667,-0.6823333333,1.5595,-9.64899999998,-13.3528333333
235.54,-7.01733333334,-12.573,3.41133333331,-21.7348333334,-26.2183333333,-6.33533333335,-4.58083333333,-17.6413333334,-18.3236666667
235.91,-6.29833333334,-13.1785,4.26350000002,-20.2518333333,-26.066,-5.03866666665,-4.84500000002,-17.0543333333,-17.1513333333
236.29,-2.315,-8.426,5.55566666665,-17.7778333333,-22.6855,-0.185,-3.0555,-13.3333333334,-10.6483333333
236.66,-0.4025,-5.31400000001,6.84383333332,-12.2383333333,-12.3995,2.81783333333,0.724666666665,-10.2255,-6.84366666667
237.04,-4.70283333335,-10.726,3.71266666667,-17.9045,-13.9438333333,-2.14533333334,-0.4125,-14.8515,-8.99333333335
237.41,-6.35333333335,-13.944,3.71283333333,-16.1715,-12.046,-1.4025,0.0825,-14.3565,-9.32366666665
237.79,-3.83333333332,-12.75,4.08333333334,-13.9166666667,-10.4166666667,0.166666666669,1.16666666667,-12.4166666667,-5.91666666665
238.17,3.57733333335,-5.60966666669,10.4876666667,-6.66683333335,-6.74783333333,6.09733333333,7.23583333332,-5.447,3.41466666669
238.54,12.0816666666,1.38266666667,17.176,3.12933333333,3.348,16.1571666666,15.7206666667,4.51250000002,12.1541666667
238.92,12.2506666666,3.13366666669,19.9431666667,8.19083333334,6.054,17.6638333333,17.8061666667,9.473,14.9575
239.29,12.4031666667,7.36433333331,18.4108333333,11.563,9.30216666665,18.4755,19.7026666667,13.243,15.0518333333
239.67,13.5416666667,10.723,18.0758333334,12.9291666667,13.2965,18.6886666667,20.282,15.9315,15.6251666667
240.04,11.5726666667,9.63466666665,14.895,10.742,13.5105,17.2203333333,18.3278333334,14.6735,13.5105
240.42,9.60449999998,9.32216666665,13.1355,10.9226666666,14.5481666667,16.3841666666,17.42,14.3598333333,12.0055
240.79,8.18183333331,7.143,10.2598333333,9.264,11.1688333333,13.42,14.5021666666,11.7746666667,10.3896666667
241.17,11.0,9.29616666667,10.2591666666,11.5928333334,11.9258333333,14.6665,14.4445,12.5185,11.2963333333
241.54,11.9471666667,9.96700000001,9.76899999999,11.683,11.8813333333,14.7853333333,13.3333333333,10.7593333333,11.2541666667
241.92,12.4633333333,10.5818333334,10.0823333334,11.405,11.7578333333,14.6385,13.5801666667,10.6995,11.405
242.29,12.841,11.9313333333,11.1023333333,12.3593333333,13.1888333334,14.5265,14.2858333334,11.6105,11.6638333333
242.67,11.677,11.394,9.85083333335,10.6736666666,11.1366666667,12.32,13.1946666667,9.82499999998,10.2625
243.05,11.8281666667,12.1945,9.79966666669,9.60383333334,11.2658333333,11.9748333334,13.6851666667,9.04199999999,10.4838333333
243.42,11.3836666667,11.4775,9.67716666669,8.90616666665,10.6125,11.337,12.576,8.32166666666,10.3785
243.80,10.8323333333,10.228,9.205,7.88016666666,9.50716666668,11.553,12.2501666666,7.36866666666,9.94883333332
244.17,10.2106666666,8.88283333332,8.97450000002,7.1885,7.73833333333,10.8743333333,10.5996666667,5.72333333333,9.15766666666
244.55,11.1705,9.61283333331,9.90216666665,7.78816666669,7.29866666667,11.0593333334,11.126,5.82983333334,9.83533333335
244.92,10.8186666667,10.0668333334,9.9415,7.68616666666,7.3725,11.0903333333,11.696,5.639,9.81633333333
245.30,8.628,9.0015,9.00166666666,6.427,5.9355,9.88616666665,10.4168333333,4.18633333333,8.45116666666
245.67,7.86633333333,9.08783333332,8.49483333334,6.23183333334,5.24433333333,9.73433333333,10.3626666667,4.436,8.58483333333
246.05,7.27433333333,8.35783333333,8.48699999999,6.353,5.41566666667,9.05266666667,9.34366666667,4.05766666666,8.27683333333
246.42,6.72383333333,7.2955,7.09983333334,5.44516666667,4.633,8.454,8.30333333334,3.30916666666,7.62616666667
246.79,5.68833333333,6.73266666667,6.05916666667,5.00133333334,4.47933333333,7.76316666667,7.4745,2.748,6.87016666667
247.17,5.45766666667,5.6365,5.21483333333,4.63983333333,4.16666666666,7.33633333334,6.50566666667,2.12166666667,6.51833333333
247.54,5.41866666667,5.32166666667,4.8985,4.51116666666,4.03983333333,7.34133333333,6.3375,2.02,6.1925
247.92,5.30783333334,5.4355,4.50633333334,4.5065,4.13466666666,7.01516666667,6.051,2.39266666666,6.03933333333
248.29,5.10466666667,5.92316666666,4.502,4.33133333333,4.55883333334,6.86666666667,6.34383333334,3.0015,6.26416666667
248.67,3.17583333334,4.35766666667,2.70066666667,2.3645,3.30333333333,5.56316666667,4.58983333334,1.5415,4.752
249.04,2.752,4.24733333333,2.417,1.56766666667,3.386,5.51566666667,4.11583333333,1.30416666667,4.67833333333
249.42,2.961,4.123,2.54883333333,1.3995,3.78566666667,5.53466666667,3.9855,1.5865,4.79766666667
249.79,2.18383333333,3.05483333333,1.7015,0.428666666666,3.57683333333,4.34066666667,3.16166666667,1.09866666667,3.81833333333
250.17,1.1465,2.2045,0.352833333335,-0.720166666667,2.66016666666,3.248,2.43983333333,0.044,2.73366666667
250.54,0.819333333335,2.42716666667,0.448333333335,-0.773166666667,2.72116666667,3.07666666666,2.33466666667,0.185666666665,3.10783333333
250.92,1.061,2.53016666667,1.061,-0.457,3.49316666667,3.75466666667,2.171,0.963166666666,3.983
251.29,0.17,2.704,0.76533333333,-0.850333333332,3.7755,3.0785,1.68366666667,0.9865,3.35033333333
251.66,-0.446,2.159,0.713666666665,-1.499,3.76533333333,2.302,1.267,0.124833333335,3.15833333333
252.04,-0.5985,2.3395,1.28766666667,-1.43283333334,3.8085,2.23066666667,1.01533333334,-0.417166666665,2.90183333333
252.41,-1.68733333333,1.42466666666,0.58116666667,-2.21233333333,2.81233333333,1.53716666667,-0.13133333333,-2.06233333334,2.26833333333
252.79,-0.338,3.3785,2.36483333334,-0.337666666668,3.56616666667,1.82083333333,1.31383333333,-1.03233333333,3.2095
253.16,-1.05133333333,2.06416666667,1.701,-0.516333333332,2.21716666667,0.55433333333,0.038333333335,-1.62483333334,1.701
253.54,-1.38416666667,1.92216666666,1.69166666666,-0.749666666666,1.7495,0.5575,-0.00016666667,-1.653,1.55716666667
253.91,-0.345166666665,3.37566666667,3.26033333333,0.249333333333,2.43583333334,1.95633333334,1.43833333334,-1.20816666667,2.80016666667
254.28,-0.15733333333,4.03383333334,4.07333333333,0.649499999999,2.95166666666,2.93183333333,2.10533333333,-1.161,3.54183333334
254.66,-1.59233333333,2.9775,2.91566666666,-0.826999999999,1.67466666667,1.13733333333,1.1785,-2.5435,1.84033333333
255.03,-2.501,1.74866666667,1.54933333333,-1.88116666667,-0.398166666667,-0.464833333335,0.57533333333,-4.2275,0.0663333333335
255.41,-2.7975,1.998,1.45733333333,-1.10483333333,-1.38683333334,-0.094166666665,0.893333333335,-3.87866666667,-0.28216666667
255.78,-2.27516666667,2.25083333333,1.12533333333,-0.35916666667,-0.909999999999,0.718333333335,1.93966666667,-3.52033333333,-0.143833333335
256.15,-3.42016666667,0.674166666665,-0.602,-0.79483333333,-2.11933333333,-1.01166666667,1.6135,-5.05783333334,-1.084
256.53,-1.84166666667,2.279,0.2995,0.36833333333,-0.943999999999,0.34516666667,2.9235,-3.75233333333,0.161166666667
256.90,-1.87566666667,1.4665,-0.3665,0.496,-0.539,0.948666666665,2.26383333333,-3.9025,0.69
257.28,-1.9255,1.84783333333,-0.19433333333,0.914166666665,-0.544333333333,0.719333333335,2.35316666667,-3.98683333333,0.894333333332
257.65,-1.02883333333,2.62366666667,0.2055,1.78333333333,0.4115,1.749,3.035,-3.052,1.73166666667
258.02,-0.451,3.11066666667,0.120333333335,2.149,0.631166666666,2.4195,2.73516666667,-2.22433333333,2.04383333333
258.40,0.404,3.68666666667,0.656666666665,2.7145,1.30033333333,3.20716666667,2.9925,-0.757500000001,2.62633333333
258.77,1.25183333333,4.04966666667,1.34983333333,3.429,2.19883333334,4.04983333333,3.22233333333,-0.010833333335,3.62516666666
259.15,1.77816666666,4.66183333334,2.29716666667,3.80633333333,2.87416666667,4.383,3.57566666667,0.624833333335,4.32533333334
259.52,1.9295,4.156,2.3835,3.0995,2.47083333333,3.82416666667,3.274,0.322999999998,4.313
259.89,1.82816666667,4.1135,2.44833333333,2.86483333334,2.14683333333,3.44433333333,2.88116666666,0.350833333333,4.236
260.27,2.0635,4.08833333334,2.56583333333,3.0525,2.25216666666,3.54666666666,2.93483333333,0.682499999998,4.33933333334
260.64,2.271,4.16866666667,2.69016666667,3.39116666667,2.37,3.67316666667,3.1015,1.20416666667,4.67916666667
261.01,2.588,4.3685,2.93483333333,3.54633333334,2.67083333333,3.85566666667,3.282,1.65983333333,4.859
261.39,3.37116666667,5.17066666666,3.94083333334,4.4265,3.6295,4.96583333333,4.01683333333,2.53616666666,5.801
261.76,3.10716666667,5.1835,3.91283333333,4.5485,3.55616666666,4.71883333334,3.75016666667,2.30116666666,5.74916666666
262.13,2.8955,4.86616666667,4.12816666666,4.566,3.47933333334,4.347,3.78733333333,2.08416666666,5.78266666667
262.51,2.7865,4.92483333334,4.46883333334,4.88066666667,3.18083333334,4.0045,3.81183333333,2.13816666667,5.9325
262.88,2.92066666667,4.79066666667,4.415,4.7235,2.88233333334,3.75933333333,3.68233333333,1.69666666667,5.668
263.25,3.03316666667,4.80866666667,4.5445,4.33316666666,2.9485,3.67783333333,3.4135,1.5855,5.68583333333
263.63,4.15783333334,6.2195,5.6985,5.629,3.82233333333,4.87583333334,4.22733333334,2.49016666667,6.47416666666
264.00,4.60183333333,6.79116666667,6.06966666667,6.30583333334,4.16666666666,5.485,4.83833333333,3.15933333333,6.592
264.37,4.74366666667,7.618,6.419,6.097,4.202,5.85216666667,4.924,3.287,7.17966666666
264.75,4.02166666667,6.76433333334,6.05216666667,5.32716666667,3.85033333334,5.16866666667,4.114,2.30766666666,6.13133333333
265.12,2.99916666667,6.06383333333,5.39316666666,4.40683333333,2.6835,4.52516666667,3.17033333333,1.105,5.288
265.49,2.70716666667,5.2205,4.30516666667,3.4545,1.74016666666,3.48,2.64266666666,0.6575,4.75616666667
265.87,3.29016666666,5.3815,4.74383333334,3.46866666667,2.05316666666,4.004,3.17516666667,1.17316666667,4.973
266.24,3.8255,5.695,5.24,3.66533333333,2.54616666667,4.56333333333,3.41933333334,1.88216666667,5.32583333333
266.61,4.03266666667,5.15116666667,4.67533333333,3.25966666666,2.67666666667,4.65133333333,3.30733333333,1.67733333333,5.11533333333
266.98,3.32883333333,4.66016666667,4.2125,3.07633333334,2.1695,4.32733333333,2.904,1.38883333333,4.66016666666
267.36,2.91116666667,4.55566666667,4.01116666666,3.42216666667,1.67783333333,4.0335,2.73316666666,1.25566666666,4.34466666666
267.73,1.593,3.30516666667,3.06683333333,2.4275,1.41966666666,3.0885,1.71216666667,0.195166666667,3.37016666667
268.10,1.10166666666,2.73833333333,2.8025,1.9575,1.25166666667,2.41766666667,1.2195,-0.567,2.85633333333
268.48,0.862166666668,2.18716666667,2.59733333333,1.88216666667,1.0095,2.19766666666,0.925333333333,-1.0095,2.25016666666
268.85,1.4105,2.5305,2.92466666667,2.282,1.18216666667,2.8625,1.3795,-1.10966666666,2.88316666666
269.22,1.95066666667,2.308,3.13533333333,2.645,1.75666666667,2.94116666666,1.37866666667,-0.816833333333,3.166
269.59,1.64366666667,1.91283333333,2.80933333334,2.41066666667,1.564,2.69966666667,1.056,-1.37466666667,2.61
269.97,1.51533333333,1.80466666667,2.42233333334,2.0845,1.3415,2.43183333333,0.878333333333,-1.7565,2.297
270.34,1.27266666666,1.624,1.5955,1.66183333333,0.987833333335,2.15566666666,0.4655,-2.04183333334,1.94666666667
270.71,1.27066666667,1.76216666667,1.65083333333,1.651,1.28,2.4205,0.380333333333,-2.03116666667,2.21666666666
271.09,1.8955,2.3875,2.405,2.31583333334,2.01183333333,3.24566666667,1.073,-1.01916666667,2.96833333333
271.46,2.29816666667,2.42766666667,2.4365,2.53133333333,2.39316666666,3.69783333333,1.46866666666,-0.777666666667,3.34383333334
271.83,2.47216666667,2.39666666666,2.48083333334,2.80866666667,2.34616666666,4.00266666667,1.74916666666,-0.655833333335,3.6325
272.20,2.929,2.70033333333,2.86366666666,3.232,2.61016666667,4.68,2.00466666666,-0.09,4.48366666667
272.58,3.17683333333,2.85433333334,2.927,3.56383333333,2.927,4.991,2.12866666667,0.451666666665,4.92666666667
272.95,3.09,2.88366666666,2.693,3.40016666667,2.709,4.57566666666,1.83516666666,0.460833333333,4.64733333333
273.32,2.659,3.0355,2.44283333334,3.1555,2.3145,4.501,1.82583333334,0.152,4.325
273.69,2.93816666666,3.52116666667,2.94633333333,3.432,2.89783333333,5.04316666666,1.91833333333,0.817500000002,4.97
274.06,2.89683333333,3.60233333334,2.988,3.39466666667,3.046,5.17933333333,1.77616666667,0.979500000002,5.254
274.44,2.82216666666,3.44666666667,3.37166666667,3.4795,3.05516666667,5.2365,1.98966666667,1.22366666667,5.60266666666
274.81,3.11433333333,3.78483333333,3.75916666667,3.84416666667,3.30116666666,5.32916666666,2.232,1.58683333333,5.89783333333
275.18,3.09516666667,3.69516666667,3.6865,3.695,2.83433333334,5.13833333333,1.98233333333,1.24316666667,5.84233333334
275.55,2.6215,3.82866666667,3.874,3.5315,2.84683333333,5.24316666667,2.081,1.33333333334,5.82883333333
275.93,3.0495,4.25833333333,4.2585,4.011,3.04033333333,5.88833333333,2.5735,2.11533333333,6.52
276.30,3.47333333333,4.82733333333,4.65,4.17366666667,3.4175,6.36783333333,3.0065,2.605,6.72266666667
276.67,3.78466666667,5.4645,5.0965,4.1335,3.756,7.0215,3.4355,2.954,7.07816666667
277.04,4.17383333333,5.66533333333,5.42316666667,4.416,4.29016666667,7.41833333333,3.96083333334,3.32166666667,7.234
277.41,4.64216666667,5.858,5.39483333333,4.59366666667,4.54533333333,7.36333333333,4.08216666667,3.73483333334,7.4215
277.79,4.82,6.18483333333,5.37183333333,4.66516666667,4.51983333333,7.68483333333,4.2395,3.5425,7.172
278.16,4.78516666666,5.902,5.26666666667,4.949,4.14966666667,7.7025,4.1305,3.46616666666,6.865
278.53,4.59916666666,5.99016666666,4.86966666666,4.94666666667,4.00933333333,7.64266666667,3.71016666667,3.02416666666,6.52166666667
278.90,4.65033333333,5.71933333333,4.90066666666,4.9295,3.81283333333,8.02033333333,3.784,2.94633333333,6.41233333333
279.27,4.57533333334,5.68783333333,4.8075,4.856,4.053,8.077,3.87883333333,2.76666666667,6.5585
279.64,5.07833333334,5.57466666666,4.64883333334,5.05916666667,4.24783333334,8.362,3.99016666666,2.65366666667,6.6055
280.02,4.66316666667,5.24983333334,4.14283333333,4.31333333334,3.73616666667,7.7185,3.4525,2.02433333333,5.88333333333
280.39,3.751,4.693,3.252,3.797,3.0855,6.91066666667,2.79,1.3765,5.3585
280.76,3.84333333333,4.56183333333,3.31366666667,3.96016666667,3.17,6.77966666667,3.01733333334,1.392,5.20833333334
281.13,3.195,4.197,3.152,3.66166666667,2.8585,6.51983333333,2.51283333334,1.45933333334,4.81866666666
281.50,3.38183333333,4.40883333333,3.74916666666,4.0415,3.557,7.17266666667,3.07283333333,1.9205,5.15166666667
281.87,3.50583333333,4.23783333333,3.91233333333,4.48183333333,3.994,7.44283333334,3.48966666666,2.497,5.73466666666
282.25,4.43716666667,5.25266666667,4.79783333333,5.268,5.15816666667,8.49816666666,4.5155,3.65316666667,6.734
282.62,4.9175,5.61916666667,5.238,5.54266666667,5.581,9.16416666665,5.02433333333,4.23166666667,7.28116666666
282.99,4.83566666667,6.048,5.291,5.45266666667,5.79833333333,9.22266666669,5.22483333333,4.53416666666,7.4295
283.36,4.92066666667,6.37216666667,5.54383333333,5.57916666667,6.273,9.55816666665,5.6145,5.09066666667,7.36316666667
283.73,5.1225,6.46283333334,5.65566666667,5.7175,6.162,9.40383333334,5.56016666667,5.4165,7.3655
284.10,5.415,6.6995,6.00116666667,6.18583333333,6.50866666667,9.70350000001,5.88266666667,5.87583333333,7.714
284.47,5.83816666666,6.74316666667,6.3225,6.42416666667,6.73683333333,9.89150000002,6.125,6.2715,7.89016666667
284.85,5.8065,6.63966666666,6.31866666666,6.33116666667,6.54666666666,9.81116666669,5.96083333333,6.2325,7.79933333333
285.22,6.27633333333,7.0295,6.64383333333,6.469,6.78833333334,10.2035,6.41466666666,6.48716666666,8.28816666666
285.59,6.55883333334,7.29483333333,6.97416666666,6.6715,6.73083333333,10.399,6.68333333333,6.92666666666,8.67183333333
285.96,6.561,7.359,7.048,6.291,6.338,10.2233333333,6.59616666667,6.8955,8.4975
286.33,5.8665,6.5235,6.31833333333,5.45566666667,5.532,9.40983333331,5.82533333334,6.107,7.814
