wavelength,Back_BanMelm,Belly_BanMelm,Breast_BanMelm,Crissum_BanMelm,Crown_BanMelm,DorTail_BanMelm,Patch10_BanMelm,Rump_BanMelm,Throat_BanMelm,WingTip_BanMelm
250.92,6.048,4.11529166667,3.4245,4.85,2.39575,7.92183333333,9.36966666667,6.1435,3.8655,9.20041666667
251.29,6.18583333333,4.01870833333,3.33808333333,5.10408333333,2.65316666667,8.07641666667,9.41483333334,6.33366666666,4.01508333333,9.44608333334
251.66,6.43566666667,3.88191666667,3.16241666667,5.07575,3.10741666667,8.46758333334,9.40858333333,6.10366666667,4.20633333333,9.10025
252.04,6.4245,3.74941666667,3.3845,5.10908333333,3.27233333333,8.32525,9.28783333333,6.24008333334,4.31508333333,9.24766666666
252.41,7.54400000001,5.30183333333,4.78508333333,6.16866666666,4.712,9.79816666666,10.7421666667,7.20216666666,5.25691666667,10.2701666667
252.79,7.01358333333,5.31204166667,5.146,6.09233333334,4.39066666667,9.47041666667,10.5910833333,6.88083333333,5.14616666667,9.82741666667
253.16,6.2775,4.88454166667,4.59575,5.39416666666,3.85666666667,8.53700000001,9.77741666666,5.99725,4.42575,9.00441666668
253.54,6.34183333333,5.40145833333,5.04258333333,5.48716666667,3.829,8.41875000001,9.95716666666,6.15375,4.92291666667,9.43591666666
253.91,4.22425,3.29691666667,3.17725,3.99358333333,1.82825,6.26549999999,7.68541666667,3.532,2.63575,7.44591666667
254.28,4.43108333333,3.21845833333,3.16383333333,4.896,2.72608333334,6.17249999999,7.58574999999,3.7565,2.72616666667,7.25758333333
254.66,3.33541666667,3.23495833333,3.32575,4.66375,2.84783333334,5.70533333333,7.56866666666,3.99466666667,2.67591666667,6.66083333333
255.03,2.12133333333,2.13154166667,2.43608333333,3.90783333333,1.77633333333,5.05483333334,6.52666666666,3.01466666667,1.31958333333,5.72475
255.41,1.74408333333,1.61333333333,1.6815,3.85341666667,1.25325,4.72008333333,5.75383333332,2.569,1.201,5.41975
255.78,1.11475,1.73158333333,1.33125,4.05833333333,1.24475,4.65358333332,5.85500000001,2.83541666667,1.38525,5.87658333333
256.15,1.39233333333,2.206625,0.942500000001,4.24175,1.61733333333,5.17358333333,6.36258333332,2.62416666666,1.84216666667,6.116
256.53,1.53808333333,2.75495833333,1.13783333333,3.9085,1.39058333333,5.10966666667,6.42658333333,2.99208333333,2.3915,6.27891666667
256.90,2.6585,3.92766666667,1.95125,4.8585,2.09083333333,5.95383333333,7.33775,4.17166666666,3.49466666667,7.46708333333
257.28,1.74183333334,3.48829166667,1.85191666667,4.08875,1.5675,5.33558333333,6.71066666668,4.162,2.94266666667,6.99483333333
257.65,1.84725,3.186,1.46475,3.97141666667,1.82291666666,5.58258333333,6.73833333333,4.72016666666,2.66116666667,7.05558333333
258.02,3.44825,4.517125,3.30116666667,4.99033333333,3.28691666667,6.96658333334,8.62075,6.56725,4.01583333333,8.20016666666
258.40,3.35116666667,4.22945833333,3.69166666667,4.10375,2.80175,6.79216666667,8.33341666667,6.2785,3.841,8.20191666666
258.77,3.37258333333,3.74254166667,3.5745,3.75008333333,2.4415,6.38841666667,8.03866666667,5.85558333333,3.11916666667,7.91958333333
259.15,2.98441666667,3.071625,2.69041666667,3.24158333333,1.82733333333,5.45,7.37358333332,5.16066666667,2.41033333333,7.14425
259.52,3.48975,3.57504166667,3.19733333334,3.46033333333,2.17741666667,5.90941666667,7.98225,5.42883333333,2.59533333333,7.50175
259.89,3.44883333333,3.35125,3.14841666667,3.28108333333,1.93125,5.74275,7.77533333332,5.22,2.32141666667,7.32291666667
260.27,3.11608333333,3.2075,2.95208333333,2.97066666667,1.79508333333,5.48966666667,7.48250000001,5.13525,2.14958333333,6.9935
260.64,3.35075,3.40308333333,2.97083333333,3.31466666667,2.15666666667,5.60508333333,7.729,5.37333333333,2.51491666667,7.23683333333
261.01,3.02908333334,3.19941666667,2.75966666667,3.02166666666,1.97033333333,5.3545,7.47925,5.18591666667,2.26458333333,7.04141666667
261.39,3.36425,3.4665,2.79316666667,3.23491666667,2.23316666667,5.73741666667,7.82700000001,5.4575,2.517,7.21675
261.76,3.43033333333,3.568125,2.7105,3.21366666667,2.21083333334,5.79158333333,7.78983333333,5.498,2.47525,7.12133333333
262.13,3.39025,3.53620833333,2.54075,3.10591666667,2.17566666667,5.91166666667,7.67983333334,5.46966666667,2.36791666666,7.14575
262.51,3.67483333334,4.00004166667,2.71183333333,3.44041666667,2.4485,6.01241666667,8.15233333333,5.69958333333,2.46483333333,7.13983333333
262.88,3.25666666667,3.83570833333,2.1665,3.1535,2.18916666666,5.9415,7.86941666667,5.31533333333,2.45033333333,7.00008333333
263.25,4.03075,4.81870833333,3.49741666666,4.03575,3.12183333333,7.06883333333,8.84216666667,6.32783333333,3.51716666667,8.05691666667
263.63,3.57608333334,4.61783333333,3.24808333333,3.8715,3.02383333333,6.70933333333,8.47550000001,6.1845,3.10591666667,7.7975
264.00,3.44525,4.82620833333,3.37441666666,3.92816666666,3.25666666667,6.64308333333,8.51583333333,6.18958333333,3.18025,8.07416666667
264.37,3.1835,4.52866666667,3.45841666667,3.8515,2.98391666667,6.22983333333,8.01508333333,5.90525,2.81533333333,8.18975
264.75,2.15233333333,3.58383333333,2.85683333333,3.06825,1.90883333334,5.36141666666,7.26358333334,5.07291666667,1.67158333333,7.283
265.12,2.49558333333,3.78758333333,3.32975,3.42433333333,2.03425,5.71758333333,7.37933333333,5.29433333333,2.05341666667,7.31616666667
265.49,3.3035,4.6045,3.94933333333,4.3405,2.50858333334,6.37108333334,8.04758333334,5.57625,2.85025,7.99816666666
265.87,3.2755,4.89516666667,4.01625,4.22691666667,2.56508333333,6.17175,8.19475,5.37083333333,2.76975,8.3335
266.24,3.3905,4.90495833333,4.16091666667,4.3475,2.49758333334,6.16833333334,8.17583333333,5.19383333334,2.84191666666,8.2515
266.61,2.88616666666,4.201,2.97741666667,3.63341666667,1.89375,5.80641666667,7.2155,4.54608333333,2.32708333333,7.683
266.98,3.39525,4.47908333333,3.04675,3.799,2.28383333333,5.85066666667,7.45966666667,4.916,2.34466666667,7.79141666667
267.36,2.15641666667,3.4705,1.87483333333,2.79575,1.19191666667,4.55141666667,6.30691666667,3.70075,1.19191666667,6.8325
267.73,1.7285,2.90708333333,1.435,2.27841666667,0.612833333333,4.21633333333,5.683,3.216,1.01608333333,6.35883333333
268.10,1.42333333333,2.74070833334,1.39758333333,2.04975,0.429749999998,4.03733333333,5.37266666667,2.97608333334,0.854166666666,5.98858333334
268.48,1.80608333333,3.016875,1.44508333333,2.3455,0.788499999997,4.43133333334,5.79983333333,3.30683333334,1.24641666667,6.09983333333
268.85,1.64333333333,2.594125,1.23375,2.05308333333,0.642166666665,4.4145,5.57741666667,2.9985,1.05683333333,5.86575
269.22,1.49741666667,2.22345833333,0.891416666667,1.83783333333,0.576,4.13658333334,5.46366666667,2.80441666667,0.796083333333,5.52891666667
269.59,1.22641666667,1.501125,0.75675,1.48375,0.499583333333,3.5905,4.99016666667,2.54208333333,0.227583333333,5.19283333333
269.97,1.6695,1.52029166667,0.9695,1.89966666667,0.964583333335,3.85833333333,5.19016666667,2.85933333333,0.592333333334,5.25841666667
270.34,1.6225,1.653625,0.647916666666,1.96341666667,1.10416666666,3.94591666667,5.20833333334,2.91866666667,0.748916666666,5.3525
270.71,2.01141666667,2.11358333333,1.41825,2.58141666667,1.69625,4.43091666667,5.585,3.42516666667,1.20033333334,5.95575
271.09,2.422,2.66558333333,2.19183333333,3.15266666667,2.01916666666,4.9505,5.867,3.87883333333,1.87291666667,6.32308333333
271.46,3.87141666667,4.02745833333,3.22191666666,4.20025,3.222,6.02633333333,7.07658333333,5.05233333333,2.99008333333,7.24941666667
271.83,4.47083333333,4.415125,3.78466666667,4.69675,3.72691666666,6.40616666667,7.47033333333,5.46525,3.45991666667,7.78266666667
272.20,4.70866666667,4.40483333334,3.59708333333,4.76825,3.55725,6.43566666667,7.56708333333,5.54233333333,3.5295,7.80533333333
272.58,4.82641666666,4.40408333333,3.67825,4.77966666667,3.40975,6.53108333333,7.5665,5.60483333333,3.32033333334,7.7885
272.95,4.47125,4.14366666667,3.45975,4.42533333333,3.07283333333,6.08816666667,6.97325,5.1875,2.93858333333,7.34483333333
273.32,4.528,4.176375,3.35791666667,4.45941666667,3.15125,6.1535,6.70791666666,5.182,2.90275,7.19733333333
273.69,4.96808333334,4.93745833333,4.04066666667,4.92975,3.6325,6.84133333333,7.28775,5.69666666667,3.55233333333,7.59691666667
274.06,4.44033333333,4.53095833333,4.01641666667,4.49041666667,3.15291666666,6.61816666667,6.86875,5.33833333334,3.23775,7.14233333334
274.44,4.14516666667,4.22325,3.97733333333,4.13741666667,2.91458333333,6.23916666666,6.63383333333,5.23125,2.98083333333,6.79783333333
274.81,4.34025,4.59345833333,4.392,4.35625,3.09541666666,6.49433333333,7.02083333333,5.38525,3.36683333333,7.16866666667
275.18,4.09541666667,4.358875,4.05858333333,4.06291666667,2.93183333333,6.05908333333,6.80608333333,5.014,3.03383333334,7.0225
275.55,3.707,4.261625,4.28083333333,3.89258333333,2.82141666666,6.0645,6.50316666666,4.75725,2.90575,6.94175
275.93,3.71033333333,4.53895833333,4.42908333333,4.00325,3.12091666666,6.09083333333,6.59883333334,4.83383333333,2.89691666667,7.04633333334
276.30,3.9215,4.91279166667,4.67425,4.19291666667,3.65483333333,6.47316666666,6.75333333333,5.19083333333,3.18175,7.26525
276.67,3.35375,4.45304166667,4.19341666667,3.66925,3.33608333333,5.9835,6.38758333333,4.53983333333,2.96741666667,6.81858333333
277.04,3.64491666667,4.8465,4.39191666667,3.77991666667,3.555,6.42991666667,6.65491666667,4.86891666667,3.27591666667,7.18116666666
277.41,3.35975,4.75933333333,4.42166666667,3.52391666667,3.34133333333,6.3685,6.58733333333,4.60433333333,3.23208333333,7.37133333334
277.79,2.53241666667,4.01779166667,3.69816666667,2.82058333333,2.65133333333,5.59066666667,5.6865,3.98158333333,2.473,6.88875
278.16,3.40691666667,4.94475,4.32325,3.71975,3.44316666667,6.31008333334,6.45541666667,4.69983333334,3.19375,7.82066666666
278.53,3.50233333333,5.04779166667,4.18008333334,3.99491666667,3.57475,6.50758333333,6.476,4.70441666667,3.24016666667,8.03058333334
278.90,2.96408333334,4.38054166667,3.29716666667,3.34225,3.10808333333,5.76116666667,5.69816666667,4.21633333333,2.63975,7.38741666667
279.27,3.21216666667,4.355375,3.53541666667,3.37841666667,3.14016666666,6.15908333333,5.90308333333,4.64966666667,2.82133333334,7.628
279.64,2.88625,3.71125,2.82475,2.89066666667,2.69275,5.755,5.579,4.29425,2.574,7.27291666667
280.02,2.782,3.35183333333,2.69966666667,2.69533333333,2.236,5.564,5.50333333333,4.134,2.49166666667,7.00266666667
280.39,3.0075,3.18833333334,2.9945,2.84158333333,2.30133333333,5.57241666667,5.49175,4.05408333333,2.46308333333,7.09133333334
280.76,3.27875,3.436125,3.32833333333,3.17916666667,2.44666666667,5.80383333333,5.65908333334,4.47491666666,2.662,7.26108333333
281.13,3.76,3.80645833334,3.40991666667,3.78025,2.87433333333,6.1555,6.13108333333,4.89541666666,2.92266666667,7.669
281.50,4.16483333334,4.005125,3.51466666667,4.153,3.19933333333,6.38716666666,6.60908333333,5.08725,3.08675,7.82733333333
281.87,4.42766666666,4.109625,3.48241666667,4.26016666667,3.20083333333,6.54241666666,6.87016666666,5.1555,3.28458333334,7.922
282.25,4.0885,3.60079166667,3.17241666667,3.76466666666,2.759,6.17366666666,6.49766666667,4.80333333333,2.87458333333,7.40625
282.62,4.16116666667,3.58341666667,3.29825,3.63475,2.58141666667,6.11375,6.39891666667,4.71691666666,2.91791666667,7.40458333334
282.99,4.50816666666,3.839375,3.63775,3.85716666666,2.8025,6.274,6.67375,5.01775,2.97575,7.71408333334
283.36,4.16491666667,3.60508333334,3.30383333333,3.67241666667,2.6765,5.784,6.511,4.65733333333,2.64225,7.57541666667
283.73,4.4305,3.871,3.63191666667,3.92283333333,2.90033333333,5.86408333333,6.88991666667,5.03525,2.82358333333,7.79875
284.10,4.4095,3.85270833333,3.48266666667,3.91383333333,2.87433333333,5.89983333333,6.86233333333,5.00833333333,2.70683333333,7.74766666667
284.47,4.11841666667,3.79166666666,3.26858333333,3.7715,2.71833333333,5.65866666667,6.83033333333,4.82733333333,2.55908333333,7.63016666667
284.85,4.49633333333,4.24370833334,3.67975,4.23016666667,3.28958333333,6.04425,7.26591666667,5.23391666666,3.12641666667,8.1035
285.22,4.46558333333,4.3155,3.95883333333,4.3715,3.43183333333,6.20058333333,7.48208333333,5.42008333334,3.28141666667,8.21241666666
285.59,4.62933333333,4.421,4.17241666666,4.51708333333,3.45116666667,6.32766666667,7.62083333333,5.58033333334,3.46833333333,8.3275
285.96,4.59258333333,4.41291666667,4.236,4.56983333333,3.387,6.2365,7.56933333333,5.648,3.38733333333,8.29933333333
286.33,4.5735,4.52016666667,4.36025,4.75308333333,3.49883333333,6.21775,7.64033333333,5.71558333333,3.48225,8.50166666667
286.70,4.72066666667,4.763625,4.71508333333,5.00333333334,3.72883333333,6.42733333333,7.98708333333,5.98675,3.801,8.70466666667
287.07,4.29933333333,4.47583333333,4.43366666667,4.74983333333,3.43516666667,6.21566666667,7.75708333334,5.65066666667,3.58908333333,8.24383333333
287.44,4.53983333333,4.61975,4.65191666667,5.06166666667,3.66716666666,6.50675,7.96841666667,5.86125,3.93391666667,8.33341666667
287.82,4.54833333333,4.58233333333,4.67833333333,5.18716666667,3.70025,6.75591666667,8.01966666666,5.86266666667,3.97175,8.35866666667
288.19,4.62625,4.74270833333,4.88491666667,5.4425,3.892,6.84825,8.20541666667,6.07991666666,4.245,8.53816666667
288.56,4.61125,4.815625,4.9915,5.58325,3.82783333334,6.69808333334,8.29624999999,6.31508333334,4.30258333333,8.59341666667
288.93,4.35333333333,4.51975,4.724,5.36058333333,3.47341666667,6.40841666667,8.09599999999,6.09583333333,3.93083333333,8.40283333333
289.30,4.20008333333,4.082125,4.31966666667,4.93175,3.08083333333,6.022,7.84666666667,5.82083333333,3.64925,8.08558333334
289.67,3.5655,3.58320833333,3.64191666667,4.321,2.56908333333,5.57308333334,7.41041666666,5.54375,3.20991666667,7.70133333334
290.04,3.3975,3.431375,3.436,4.07616666666,2.40416666667,5.51983333333,7.43800000001,5.45175,3.0415,7.61008333333
290.41,3.23933333333,3.131625,2.94625,3.70008333333,2.09091666667,5.33608333333,7.29249999999,5.369,2.79966666667,7.37908333333
290.78,2.91266666666,2.78283333333,2.56816666666,3.48983333334,1.7495,4.95525,7.08233333334,5.07616666667,2.46866666667,7.013
291.15,3.18466666667,2.964,2.61658333333,3.81008333333,1.87633333333,5.15475,7.45400000001,5.36625,2.7375,7.34533333333
291.52,3.18558333333,3.173375,2.447,3.92091666666,1.76058333333,5.15683333333,7.53066666666,5.33691666667,2.71283333333,7.29891666666
291.89,3.24791666667,3.33866666667,2.39366666667,4.1665,1.7515,5.11933333333,7.58983333333,5.402,2.75008333334,7.32841666667
292.26,3.26791666667,3.46383333333,2.41908333333,4.31291666667,1.72258333333,5.17075,7.814,5.50375,2.63983333333,7.39425
292.64,3.594,3.612875,2.48291666667,4.64783333333,2.0225,5.53441666667,8.09983333333,5.68283333333,2.925,7.513
293.01,3.66791666667,3.687,2.5015,4.66233333333,1.94408333334,5.43633333333,8.13558333333,5.64683333333,2.85208333333,7.22116666667
293.38,3.448,3.70833333333,2.396,4.76341666667,1.87508333334,5.19441666667,8.04066666667,5.35825,2.65983333333,6.96
293.75,3.76825,3.996625,2.75383333333,5.3525,2.14158333333,5.26166666667,8.51799999999,5.61825,2.79941666667,7.15716666667
294.12,4.0805,4.23358333333,3.10283333333,5.87725,2.51975,5.33575,8.86224999999,5.9155,3.08675,7.32041666667
294.49,3.98325,4.34695833333,3.38,6.08208333333,2.5465,5.1555,8.93966666666,5.7525,2.94466666666,7.10833333333
294.86,3.89858333333,4.43170833333,3.30483333333,6.0585,2.54758333333,5.16775,8.97558333332,5.77966666667,2.79891666666,7.08533333333
295.23,3.995,4.74679166667,3.55316666667,6.19933333333,2.75933333333,5.289,9.22316666667,5.8705,2.87583333334,7.12358333333
295.60,4.03983333333,4.747625,3.71983333333,6.18933333333,2.80625,5.43608333333,9.40125000001,5.93816666667,2.83675,7.10275
295.97,4.08633333333,4.80016666667,3.6885,6.23875,2.87166666667,5.36158333333,9.54791666667,6.01758333333,2.92725,7.132
296.34,3.77208333333,4.573875,3.36375,5.90025,2.63233333333,5.0655,9.32925000001,5.67566666667,2.74066666666,6.906
296.71,3.67091666667,4.723625,3.49983333333,6.01566666667,2.58158333333,5.13391666666,9.46658333333,5.72483333333,2.66458333333,6.91666666666
297.08,3.26341666667,4.57920833333,3.12958333333,5.91425,2.455,4.96766666667,9.43950000001,5.6015,2.40508333333,6.73866666667
297.45,3.44308333333,4.91383333333,3.37508333333,6.18716666667,2.57533333333,5.221,9.73608333333,5.86125,2.54258333333,6.96116666667
297.82,3.62358333334,5.12295833334,3.73466666667,6.37683333334,2.66266666666,5.33241666667,9.82450000002,5.9785,2.64891666667,7.02975
298.19,3.70125,5.415875,4.02175,6.62433333333,2.80025,5.55841666667,10.105,6.15766666667,2.907,7.22808333333
298.56,3.76725,5.58170833333,3.9945,6.76375,2.94008333334,5.68841666667,10.2918333333,6.36075,3.09016666667,7.34933333333
298.93,4.13725,5.98570833334,4.36166666667,7.12458333332,3.28791666666,6.04125,10.7010833333,6.63033333333,3.34,7.6165
299.30,4.117,5.91566666667,4.33708333333,7.14550000001,3.18808333333,5.99183333334,10.6435,6.66916666667,3.193,7.57125
299.67,3.86833333333,5.78616666667,4.04883333333,7.11241666667,3.05366666667,5.75616666666,10.5345833333,6.596,3.0135,7.35316666667
300.04,3.51733333333,5.51066666667,3.765,6.86016666668,2.76125,5.39466666667,10.3333333333,6.33858333333,2.63616666667,7.08175
300.41,3.71541666666,5.68591666667,4.04175,7.19183333333,2.95725,5.53391666667,10.6434166667,6.62916666667,2.72891666667,7.18641666667
300.78,3.3265,5.249125,3.49558333333,6.74633333333,2.5175,5.08008333333,10.3010833333,6.25283333333,2.2865,6.78566666667
301.15,3.7635,5.54975,3.85875,6.94874999999,2.6795,5.26658333333,10.5561666667,6.53233333333,2.66508333333,7.076
301.52,3.80941666667,5.46841666667,3.87683333334,6.92199999999,2.82858333333,5.22083333334,10.7575833333,6.67891666666,2.79333333334,7.17391666667
301.89,3.51291666667,5.49229166667,3.70308333333,6.71966666666,2.72525,5.25141666667,10.6840833333,6.60666666667,2.72833333333,7.11191666666
302.26,3.32083333333,5.28208333333,3.30608333333,6.43916666666,2.64466666667,5.09308333333,10.4865,6.50183333333,2.52866666666,6.7965
302.63,3.52075,5.42616666666,3.52941666666,6.77166666667,2.83008333333,5.36991666667,10.725,6.67983333333,2.69666666667,7.15691666667
303.00,3.2725,5.165125,3.18308333333,6.64341666666,2.55133333334,5.10558333333,10.61625,6.52416666667,2.49766666667,7.00391666667
303.37,3.27458333334,5.19675,3.21816666666,6.84008333334,2.54733333334,5.11516666667,10.7735833333,6.49266666667,2.568,6.96775
303.74,3.49775,5.43541666667,3.55641666667,7.07783333334,2.67333333333,5.15766666667,11.0095833333,6.7205,2.80641666667,7.21683333333
304.10,3.61616666667,5.665,3.74283333333,7.16441666667,2.766,5.41683333333,11.0934166667,6.73925,2.89566666667,7.16725
304.47,3.72683333333,5.94479166667,3.7945,7.42141666666,2.80316666667,5.53891666667,11.1278333333,6.87133333333,3.05033333333,7.17725
304.84,4.04075,6.31604166667,4.20441666666,7.94066666667,3.15,5.86908333334,11.6093333333,7.32833333333,3.4165,7.45425
305.21,4.09658333333,6.41233333333,4.2515,8.30683333334,3.29258333333,5.93291666667,11.8333333333,7.38291666667,3.41225,7.62275
305.58,4.23416666667,6.64933333333,4.29,8.55366666667,3.25341666667,5.97541666666,11.98025,7.42016666667,3.51783333333,7.70491666667
305.95,4.35416666666,6.62083333333,4.1315,8.70850000001,3.33458333334,5.82233333334,12.1483333333,7.51283333333,3.55141666667,7.68
306.32,4.58233333333,6.82704166667,4.19591666667,9.05074999999,3.379,6.08175,12.24225,7.49,3.57533333333,7.80641666667
306.69,4.62025,6.905375,4.05966666667,9.07583333334,3.23766666667,6.029,12.2225833333,7.44975,3.45183333333,7.56158333333
