wavelength,Back_SteDiam,Belly_SteDiam,Breast_SteDiam,Crissum_SteDiam,Crown_SteDiam,DorTail_SteDiam,Patch10_SteDiam,Patch11_SteDiam,Patch12_SteDiam,Rump_SteDiam,Throat_SteDiam,WingTip_SteDiam
438.27,17.5598,17.5547333333,20.5498,10.9949333333,77.7468666667,5.61586666667,58.6277333333,6.37833333333,2.285,32.0371333333,13.3277333333,6.45373333333
438.62,17.446,17.4627333333,20.3969333333,10.9132666667,77.5934,5.55893333333,58.4123333333,6.32413333333,2.22473333333,31.8472,13.2419333333,6.41106666666
438.98,17.3898666667,17.4116,20.3180666667,10.8796,77.4574,5.57733333333,58.2106666667,6.3174,2.21733333333,31.7180666666,13.2082666667,6.42546666667
439.33,17.3450666667,17.3876,20.2752666667,10.8926,77.3164666667,5.6082,58.0426666667,6.33993333333,2.24366666667,31.6308666667,13.1778666667,6.465
439.69,17.3094666667,17.3364,20.1907333333,10.8668,77.2077333333,5.59506666667,57.8855333333,6.333,2.23846666667,31.5125333333,13.149,6.4662
440.04,17.2272666667,17.2598666666,20.1011333333,10.824,77.0781333333,5.5502,57.7210666667,6.28593333333,2.2064,31.3635333333,13.0810666667,6.42766666667
440.40,17.1994,17.2482,20.0502,10.8186,77.0058666667,5.5776,57.5972666667,6.29326666667,2.22393333333,31.264,13.0746666667,6.44446666667
440.75,17.1411333333,17.2192666667,19.9768,10.8088,76.9374666667,5.57826666667,57.4664666667,6.2904,2.22706666667,31.1723333333,13.0354,6.452
441.11,17.1033333333,17.2048,19.9246666667,10.822,76.8529333333,5.5852,57.3389333333,6.3048,2.23253333333,31.0980666667,13.0127333333,6.4488
441.47,17.0486666667,17.1424666667,19.8609333333,10.8230666667,76.7816666667,5.5686,57.2007333333,6.293,2.2188,31.0264,12.9752,6.4288
441.82,16.981,17.0795333333,19.7773333333,10.811,76.5974,5.57146666667,56.9847333333,6.2872,2.2154,30.8944,12.9564666667,6.4306
442.18,16.9658,17.0762666666,19.7352666667,10.8524666667,76.4733333333,5.62106666666,56.7884,6.3438,2.2644,30.8242,12.9597333333,6.49613333333
442.53,16.9134666667,17.0189333333,19.6776666667,10.8674666666,76.3397333333,5.6382,56.5975333333,6.35626666667,2.27766666667,30.7152666667,12.9030666667,6.51
442.89,16.8630666667,16.9873333333,19.5942,10.8675333333,76.214,5.6524,56.4187333333,6.36413333333,2.2812,30.5928666667,12.8642666666,6.5246
443.24,16.8109333333,16.9354666667,19.5109333333,10.8442666667,76.1319333333,5.62746666667,56.2614666667,6.36266666667,2.2686,30.4594666667,12.8146666667,6.51506666667
443.60,16.7142666667,16.8616,19.4284666667,10.8224,75.9781333333,5.63453333333,56.0376666667,6.35986666667,2.26933333333,30.3153333333,12.7464666667,6.51806666667
443.95,16.6572,16.8075333333,19.3492,10.8243333333,75.8378666666,5.65153333333,55.821,6.39233333333,2.2894,30.1864,12.7083333333,6.55406666667
444.31,16.6066666667,16.7504,19.2838,10.8264666667,75.6828666667,5.662,55.6136,6.40646666667,2.30393333333,30.0565333333,12.6705333333,6.567
444.66,16.5547333333,16.7052666667,19.1946666667,10.7986,75.5316,5.65733333333,55.3947333333,6.4232,2.3024,29.8904666667,12.6286666666,6.5752
445.02,16.5298666667,16.6656,19.1526,10.7924,75.4756666667,5.6846,55.2400666667,6.44293333333,2.319,29.7894,12.6270666667,6.6112
445.37,16.4416666667,16.5769333333,19.0382666667,10.7300666667,75.3286666667,5.6526,55.0342666667,6.4086,2.2722,29.6019333333,12.5461333333,6.58766666667
445.72,16.3916,16.5262,18.9814,10.7014,75.1983333333,5.63466666667,54.87,6.39473333333,2.26586666667,29.4882,12.491,6.58306666666
446.08,16.3254666667,16.4404666667,18.8864666667,10.6432666667,75.1253333333,5.61206666667,54.7087333333,6.35126666667,2.2278,29.3648666667,12.4323333333,6.54446666667
446.43,16.2782666667,16.3995333333,18.8362,10.6172666667,75.0082,5.62033333333,54.5181333333,6.34793333333,2.2326,29.267,12.4166666667,6.56073333333
446.79,16.2226,16.3427333333,18.7596,10.5910666667,74.8991333333,5.59006666667,54.3392666667,6.34153333333,2.21846666667,29.1656666667,12.3689333333,6.55033333333
447.14,16.2109333333,16.32,18.7234666667,10.6048,74.8249333333,5.61766666667,54.1861333333,6.36726666666,2.246,29.0859333333,12.3668666667,6.5674
447.50,16.1912666667,16.3026,18.6922,10.6172666667,74.7503333333,5.63053333333,54.0405333334,6.37926666667,2.26333333333,29.0104666667,12.3596,6.58373333333
447.85,16.1565333333,16.2614666666,18.6297333334,10.6044666667,74.6930666667,5.64333333333,53.8826666667,6.36686666667,2.2582,28.9434,12.3392666667,6.58453333333
448.21,16.0883333333,16.1926666667,18.5322,10.5550666667,74.5682666667,5.60913333333,53.6701333333,6.33833333333,2.23926666667,28.8291333333,12.2777333333,6.5654
448.56,16.0395333333,16.1306,18.48,10.5518,74.4398,5.6216,53.4540666667,6.3318,2.25786666666,28.7484666667,12.2648666667,6.55993333333
448.92,15.9636,16.0661333333,18.3963333333,10.5328666667,74.2914666667,5.6134,53.2408,6.31726666667,2.24393333333,28.6466666667,12.2164666667,6.55626666667
449.27,15.9898666667,16.0799333334,18.4032,10.586,74.2301333333,5.6916,53.0829333333,6.38426666667,2.3288,28.629,12.2567333333,6.64546666667
449.62,15.9108,16.0069333333,18.285,10.5552,74.1082,5.69413333333,52.8414666667,6.3692,2.32266666666,28.513,12.2217333333,6.64026666667
449.98,15.8753333333,15.9724666667,18.2370666667,10.5427333333,74.012,5.69706666667,52.6425333333,6.38206666667,2.3332,28.4301333333,12.1894666667,6.67893333333
450.33,15.8282666667,15.9174666667,18.1480666667,10.5378,73.8602,5.70193333333,52.4312,6.381,2.34806666667,28.3184666667,12.1481333333,6.6812
450.69,15.7976666667,15.8848666667,18.1066,10.5429333333,73.7427333333,5.74033333333,52.2474666666,6.40866666667,2.40146666667,28.2514666667,12.1513333333,6.716
451.04,15.7380666667,15.8303333333,18.024,10.5296,73.5584666667,5.75813333334,52.0005333333,6.40033333333,2.40773333333,28.1499333333,12.1205333333,6.72906666667
451.40,15.6469333333,15.7256666667,17.8949333333,10.4763333333,73.3217333333,5.72193333333,51.7056,6.36473333333,2.37833333333,28.0072,12.0410666667,6.7108
451.75,15.5890666666,15.6632666667,17.8220666667,10.4495333333,73.1151333333,5.69833333333,51.4668,6.3586,2.37953333333,27.8592666667,11.9786,6.69773333333
452.10,15.5426,15.6256666667,17.7606666667,10.4572,72.9244,5.7162,51.2462666667,6.3654,2.38506666667,27.7474666667,11.9527333334,6.70973333333
452.46,15.5050666667,15.5862,17.6975333333,10.4309333333,72.8228,5.69793333333,51.0792666667,6.35933333333,2.37526666667,27.6568,11.9150666667,6.71426666667
452.81,15.4447333333,15.5244,17.6062,10.3788,72.6638,5.669,50.8674,6.3518,2.38153333333,27.5122666667,11.8554,6.68373333333
453.17,15.3652666667,15.4535333333,17.4852,10.3096666667,72.5534666667,5.61133333333,50.6824666667,6.3008,2.32673333333,27.3854,11.7816,6.61886666667
453.52,15.3498,15.4249333333,17.4476,10.3157333333,72.4668,5.61613333333,50.51,6.3094,2.343,27.3123333333,11.7603333333,6.62813333334
453.87,15.2744,15.3552666667,17.3448666667,10.2835333333,72.2886,5.59613333333,50.2654666667,6.28513333333,2.3286,27.1774666667,11.7144666667,6.5832
454.23,15.2427333333,15.3146666667,17.2904,10.2792,72.1841333333,5.59446666667,50.0881333333,6.3002,2.33626666667,27.1011333333,11.7038,6.58133333334
454.58,15.1624,15.2442666667,17.2016,10.2312,72.0079333333,5.56753333333,49.8434,6.25253333333,2.3096,26.9512666667,11.6390666667,6.5536
454.93,15.0902,15.1732666667,17.1116,10.1860666667,71.9288,5.5392,49.6484666666,6.2132,2.2854,26.8365333333,11.5680666667,6.52206666667
455.29,15.0594,15.1422,17.0498,10.1751333333,71.8594,5.55273333333,49.4932666667,6.21286666667,2.29606666667,26.7342666667,11.5539333333,6.51766666666
455.64,15.0292666667,15.1224,16.9851333333,10.1784,71.7364,5.57613333333,49.3,6.22566666667,2.3138,26.6514666667,11.5464666667,6.54073333333
456.00,14.9665333333,15.0752,16.92,10.1512,71.6604,5.58086666667,49.1238,6.21573333333,2.31966666667,26.5604,11.5234666667,6.5372
456.35,14.9145333333,15.0296,16.8506,10.1559333333,71.4898,5.61913333333,48.8776,6.2304,2.35226666667,26.4229333333,11.5049333333,6.5678
456.70,14.9198,15.009,16.8198666667,10.1801333333,71.374,5.66393333333,48.6898666667,6.2606,2.3886,26.3512,11.5118666667,6.62673333333
457.06,14.8684,14.9749333334,16.7884666667,10.1924,71.227,5.69566666667,48.4978666667,6.291,2.42753333333,26.2370666667,11.5054,6.66353333333
457.41,14.8382666666,14.9556666667,16.7530666666,10.1836666667,71.1115333333,5.73073333333,48.3348666667,6.32746666666,2.4502,26.1376,11.491,6.69733333333
457.76,14.8,14.9306666667,16.7066,10.1711333333,70.9873333333,5.73993333333,48.1634,6.33746666667,2.45073333333,26.0137333333,11.4674666667,6.72126666667
458.12,14.766,14.92,16.6600666666,10.1732,70.8082666667,5.78053333333,47.9648666667,6.36746666666,2.47933333333,25.9042,11.4684,6.75573333333
458.47,14.7393333333,14.8807333333,16.6084666667,10.1593333333,70.6958,5.7776,47.8218666667,6.38193333333,2.48106666666,25.8002,11.4363333333,6.75646666667
458.82,14.7136,14.8647333333,16.5686666667,10.1564666667,70.5708,5.79486666667,47.6631333333,6.40833333333,2.50266666667,25.7102,11.4297333333,6.77106666667
459.18,14.7152,14.8694,16.553,10.173,70.5293333333,5.83,47.5616,6.45246666667,2.539,25.66,11.4392666667,6.81
459.53,14.6863333333,14.8454,16.5165333333,10.1666,70.4480666667,5.8314,47.4384,6.47033333333,2.55773333333,25.5825333333,11.433,6.82406666666
459.88,14.6395333333,14.7942666667,16.4549333333,10.1374,70.3096666667,5.81146666667,47.2624,6.45513333333,2.541,25.4776,11.3854666667,6.81053333333
460.24,14.6005333333,14.7585333333,16.4102666667,10.128,70.1882666667,5.8036,47.1382,6.44286666667,2.535,25.4053333334,11.3579333333,6.8018
460.59,14.5234666667,14.6856666667,16.3264666667,10.084,70.0819333333,5.76326666667,46.9707333333,6.4082,2.5028,25.2985333333,11.2988666667,6.76133333333
460.94,14.4906666667,14.6484,16.2594,10.0702666667,69.8997333333,5.7684,46.754,6.4104,2.5132,25.2160666667,11.2698,6.7514
461.29,14.4625333333,14.6144,16.2142666667,10.0582,69.8052666667,5.76133333333,46.5877333333,6.40513333333,2.5092,25.1418,11.2499333333,6.74466666667
461.65,14.4162,14.5735333333,16.1544,10.0603333333,69.6248666667,5.7626,46.3986666667,6.40946666667,2.5366,25.0779333333,11.2297333333,6.7478
462.00,14.3817333333,14.5344666667,16.1144666667,10.0462666667,69.5842,5.75133333333,46.2426666667,6.40933333333,2.5414,25.0104,11.1968,6.7348
462.35,14.3854,14.5318666667,16.0923333333,10.0953333333,69.4740666667,5.80953333333,46.0497333333,6.45106666667,2.6026,24.9710666667,11.2164,6.7698
462.71,14.3551333334,14.5078666667,16.0376666667,10.0968666667,69.3011333333,5.82713333333,45.8564,6.458,2.6354,24.8989333333,11.2050666667,6.798
463.06,14.2755333333,14.4274,15.9476,10.05,69.0825333333,5.79413333334,45.5954,6.42986666666,2.6234,24.7894,11.1622,6.76933333333
463.41,14.2493333333,14.3887333333,15.8917333333,10.0564666667,68.9399333333,5.81366666667,45.3777333333,6.43333333334,2.64613333333,24.7266666667,11.1415333333,6.78366666667
463.76,14.2642666667,14.3904,15.8639333333,10.0998,68.8132666667,5.88026666667,45.1698,6.495,2.72813333333,24.6868666667,11.1724,6.8518
464.12,14.2225333333,14.3331333333,15.7906,10.0821333333,68.7172666667,5.87946666667,44.9561333333,6.49806666667,2.73026666667,24.5987333333,11.1208,6.85073333333
464.47,14.2496,14.382,15.8065333333,10.1567333333,68.6276,5.9654,44.8045333333,6.57306666667,2.80773333333,24.5914666667,11.1773333333,6.918
464.82,14.2291333333,14.3596,15.7766,10.1708,68.5657333333,6.00286666667,44.6618666667,6.5906,2.8398,24.5432666667,11.1780666667,6.95946666667
465.17,14.1964,14.3357333333,15.7221333333,10.1775333333,68.4234666667,6.011,44.4441333333,6.6034,2.86646666667,24.4666666667,11.1538,6.96286666667
465.53,14.1934,14.3136666666,15.6831333333,10.1816666667,68.3532,6.037,44.2690666667,6.62,2.89566666667,24.4024,11.1400666667,6.98886666667
465.88,14.171,14.2950666667,15.6227333333,10.1878,68.216,6.06226666667,44.081,6.62986666667,2.89553333333,24.3236,11.1205333333,7.00293333334
466.23,14.0844666667,14.2236,15.5312,10.1142666667,68.1106666667,5.9994,43.8976666667,6.5708,2.82066666667,24.2204666667,11.0527333333,6.96113333333
466.58,14.0366,14.1654,15.4775333333,10.0908666667,68.0496666667,5.97866666667,43.7426,6.56673333333,2.79786666667,24.1484,11.0237333333,6.93753333333
466.94,14.0422666667,14.1684,15.4691333333,10.1174,67.9607333333,6.01786666667,43.6028666667,6.58766666667,2.84166666667,24.1002,11.0226666667,6.9632
467.29,14.0052,14.1304666666,15.4257333333,10.1058666667,67.8358666667,6.04146666667,43.4455333333,6.60946666667,2.85393333333,24.0175333333,11.0159333333,6.96406666667
467.64,13.9624666667,14.0845333333,15.3805333333,10.0748666667,67.7601333333,6.0172,43.3328,6.59026666667,2.83293333333,23.9566666667,10.9852,6.9336
467.99,14.021,14.1332,15.4237333333,10.1462,67.7262666667,6.1016,43.2553333333,6.68833333333,2.93206666667,23.9933333333,11.0646666667,7.01253333333
468.35,13.9302666667,14.0262666667,15.3207333333,10.0634,67.5400666667,6.04913333333,43.0423333333,6.63213333333,2.8904,23.8686,10.97,6.95913333333
468.70,13.9119333333,13.9866666667,15.2871333333,10.0560666667,67.4506,6.0416,42.8884666667,6.61926666667,2.87446666667,23.8136666667,10.9369333333,6.93186666667
469.05,13.8790666667,13.9366,15.2555333333,10.0426666667,67.3936,6.03673333333,42.8033333333,6.61213333333,2.85566666667,23.7795333333,10.9408666667,6.9386
469.40,13.8496666667,13.9211333333,15.2295333333,10.0520666667,67.3173333333,6.05773333334,42.6804,6.62633333333,2.8736,23.7433333333,10.9362666666,6.93706666667
469.75,13.7647333333,13.8104,15.1518,9.98953333335,67.1494666667,6.00113333333,42.4796666667,6.57773333333,2.84753333333,23.639,10.868,6.89353333333
470.11,13.7422,13.7763333333,15.1186666667,9.98593333333,67.025,6.02613333333,42.3186666667,6.59413333333,2.8774,23.5777333333,10.8638666667,6.90153333333
470.46,13.7376,13.7628666667,15.1010666667,10.0036666667,66.9120666667,6.0494,42.1442666667,6.62493333333,2.9002,23.5224,10.8541333333,6.92013333333
470.81,13.698,13.7112666667,15.0442666667,9.9882,66.7702666667,6.03593333334,41.9428666667,6.6152,2.8858,23.4468666667,10.8203333333,6.9118
471.16,13.6615333333,13.6857333333,15.0035333333,9.97586666666,66.7818666667,5.99566666666,41.7962666667,6.56886666667,2.861,23.3988666667,10.7848666667,6.88753333333
471.51,13.615,13.6238666667,14.9409333333,9.9532,66.7025333333,5.96406666667,41.6050666667,6.55206666666,2.82686666667,23.3162,10.7387333333,6.85453333333
471.87,13.5563333333,13.5924,14.8731333333,9.91719999999,66.6069333334,5.927,41.4326,6.51346666667,2.7848,23.2222,10.6864666667,6.82273333333
472.22,13.5352,13.5627333333,14.8562666667,9.92353333332,66.5364,5.91546666667,41.268,6.523,2.7836,23.1578666667,10.6714666667,6.81853333333
472.57,13.4746,13.4883333333,14.7819333333,9.85873333335,66.4692,5.8522,41.1054666667,6.47613333333,2.74186666667,23.0548666667,10.6031333333,6.7758
472.92,13.4496666667,13.4667333333,14.7274,9.8466,66.3433333333,5.85973333333,40.8954666667,6.4724,2.7592,22.9586666667,10.5716,6.78126666667
473.27,13.4202666667,13.3988666667,14.6712666667,9.81300000001,66.2589333333,5.84366666667,40.7193333333,6.44193333334,2.71566666667,22.8806,10.5253333334,6.7624
473.62,13.4249333333,13.3905333333,14.6624,9.82799999999,66.2216666667,5.874,40.5789333333,6.4616,2.7412,22.8406666667,10.5189333333,6.79346666667
473.98,13.4740666667,13.4235333333,14.6737333333,9.89500000001,66.2228666667,5.91873333333,40.4716,6.51446666667,2.80546666666,22.8261333333,10.5551333333,6.86146666667
474.33,13.444,13.3970666667,14.6362666666,9.89573333332,66.1167333333,5.92413333333,40.3338666666,6.501,2.81046666667,22.7754,10.5496666667,6.87513333333
474.68,13.4054666667,13.3743333333,14.6060666667,9.90013333333,66.0248666666,5.9348,40.1854,6.51553333333,2.8104,22.6872,10.5332666667,6.8858
475.03,13.3634666667,13.3188,14.5338666667,9.86566666667,65.8218,5.93506666667,40.0002666666,6.5224,2.79486666667,22.589,10.4865333333,6.8812
475.38,13.3232666667,13.2952666667,14.487,9.83906666666,65.6874,5.94013333333,39.8546666667,6.5236,2.78913333333,22.508,10.4668,6.89626666667
475.73,13.2708666667,13.2291333333,14.4230666667,9.79860000001,65.5058666667,5.92353333333,39.6487333333,6.49006666667,2.76613333333,22.3911333333,10.4170666667,6.87486666667
476.08,13.2607333333,13.2186666667,14.3647333333,9.79713333334,65.4144666667,5.94473333333,39.5084666667,6.5,2.77993333333,22.3352666667,10.409,6.89486666667
476.44,13.2824666667,13.2598,14.3792,9.85386666665,65.3187333333,5.99926666667,39.3916666667,6.5652,2.83686666667,22.3126,10.4474666667,6.9596
476.79,13.2544,13.2324666667,14.3492,9.86393333334,65.1892,6.0024,39.2591333333,6.58453333333,2.83593333333,22.2466666667,10.4301333333,6.96566666667
477.14,13.2710666667,13.2734666667,14.367,9.91173333334,65.1002,6.04893333333,39.1428,6.63493333333,2.89546666666,22.2317333333,10.4636666667,7.01886666667
477.49,13.2439333333,13.244,14.3092666667,9.89286666665,64.9599333333,6.04706666667,38.9752,6.63493333334,2.88006666667,22.1736666667,10.4551333333,7.01386666667
477.84,13.1813333333,13.1942666667,14.2569333333,9.86073333333,64.7944666667,6.04653333333,38.8120666667,6.62826666667,2.84866666667,22.1087333333,10.4221333333,6.9978
478.19,13.1174,13.1146666667,14.1742,9.81640000001,64.6537333333,6.01046666667,38.5920666667,6.58133333333,2.8052,21.9764666667,10.3598,6.9434
478.54,13.0726,13.054,14.0911333333,9.76899999999,64.5572666667,5.98426666667,38.4245333333,6.54553333333,2.7712,21.9066,10.3078666667,6.917
478.89,13.0326666667,13.0118,14.0563333333,9.75700000001,64.4152666666,5.97413333333,38.2406666667,6.534,2.76046666667,21.8414,10.2862666667,6.92026666667
479.24,13.0306666667,12.9979333333,14.03,9.78846666667,64.2524,6.00313333333,38.0469333333,6.55706666667,2.78813333333,21.7615333333,10.2731333333,6.94093333333
479.60,12.9915333334,12.9533333333,13.9727333333,9.77759999999,64.1084,6.00093333333,37.8551333334,6.55426666667,2.78573333333,21.6696666667,10.2516666667,6.9458
479.95,12.9402666667,12.9031333333,13.9296,9.75299999999,63.913,6.009,37.6426666667,6.54793333333,2.77133333333,21.5502666667,10.2129333333,6.9418
480.30,12.8594666667,12.8258666667,13.8574666667,9.71133333333,63.7386666667,5.98266666667,37.3830666667,6.5228,2.73846666666,21.3800666667,10.1623333333,6.90933333333
480.65,12.7846666667,12.7593333333,13.7732666667,9.64633333334,63.5762,5.95453333333,37.1528,6.4838,2.6936,21.2135333333,10.0861333333,6.87913333333
481.00,12.7296666667,12.7217333333,13.7024666667,9.60126666665,63.4345333333,5.932,36.9687333333,6.48266666667,2.6688,21.0471333333,10.0402666667,6.86786666667
481.35,12.6966666667,12.7114,13.6762,9.57913333333,63.3767333334,5.92766666667,36.8548666667,6.47426666667,2.64586666667,20.9084666667,10.0167333333,6.86786666667
481.70,12.6702666666,12.6937333333,13.6440666667,9.54746666667,63.3434666667,5.916,36.7636666667,6.47646666666,2.632,20.8004,9.99326666669,6.8656
482.05,12.6864666667,12.7230666667,13.6492,9.56026666665,63.3878,5.94113333333,36.7596666667,6.518,2.64253333333,20.7692666667,10.0134,6.91686666667
482.40,12.686,12.7405333333,13.6660666667,9.57013333334,63.4302,5.94673333333,36.7455333334,6.5468,2.63586666667,20.7293333333,10.0273333333,6.93306666667
482.75,12.6780666667,12.7320666667,13.6406,9.56346666668,63.4226,5.94226666667,36.701,6.55173333333,2.6264,20.6635333333,10.0186666667,6.93406666667
483.10,12.657,12.7134666667,13.6132666667,9.54053333334,63.4078666667,5.93193333333,36.6338,6.54226666667,2.60733333333,20.6021333333,9.99706666668,6.93146666667
