wavelength,Back_IriRufm,Belly_IriRufm,Breast_IriRufm,Crissum_IriRufm,Crown_IriRufm,DorTail_IriRufm,Patch10_IriRufm,Patch11_IriRufm,Rump_IriRufm,Throat_IriRufm,WingTip_IriRufm
776.30,7.46366666667,5.82753333333,5.49419999999,25.0694,48.7378666667,8.09553333333,7.12306666667,8.34473333334,5.78146888889,5.53626666667,11.0268666667
776.61,7.7332,6.0918,5.7014,24.9938666667,48.4020666667,8.38826666667,7.47886666667,8.45779999999,6.09265333333,5.81980000001,11.1308
776.92,7.933,6.22006666667,5.80506666667,25.0094666667,48.3898666667,8.53306666666,7.55973333333,8.52959999999,6.19513333333,5.95846666667,11.0728
777.23,7.91166666667,6.344,5.7688,25.0604,48.5112,8.52526666667,7.47686666667,8.63406666667,6.27931777778,5.94773333334,11.0574666667
777.54,7.64846666667,6.25786666667,5.71273333333,24.7868666667,47.9664,8.50099999999,7.29913333333,8.30186666667,6.17592444444,5.78266666667,10.9713333333
777.85,7.6836,6.13706666667,5.5614,24.6998,48.1851333334,8.75713333334,7.4118,8.12493333333,6.12365333333,5.77686666666,11.0311333333
778.16,7.7266,6.14926666667,5.5316,24.7143333333,48.5688666667,8.9044,7.24833333333,8.07993333334,6.18864,5.80999999999,10.8494666667
778.47,7.96926666667,6.20626666667,5.68526666667,24.4789333333,48.5404,9.1542,7.2162,8.27260000001,6.24503111111,5.80286666666,10.8922666667
778.78,7.71053333333,6.06193333333,5.64453333333,24.3124,48.5313333333,9.05313333333,7.1418,8.16046666667,6.17951333333,5.75606666667,10.9107333333
779.09,8.03346666667,6.75753333333,6.22679999999,24.7546666667,49.3746,9.62919999999,7.73893333333,8.69860000001,6.74928888889,6.25220000001,11.4322666667
779.40,8.80393333333,7.37673333333,6.88146666666,25.4468666667,49.9618666667,10.4024,8.316,9.4412,7.50178222222,6.87413333334,11.9388666667
779.71,8.229,6.76626666667,6.40813333333,24.9232666667,49.6952666667,9.93913333334,7.664,8.94926666667,6.74182,6.41933333333,11.6011333333
780.02,7.95866666667,6.5542,6.23580000001,24.8276666667,49.7976666667,9.73400000001,7.3522,8.53559999999,6.33848,6.18713333333,11.2510666667
780.33,7.78026666667,6.6134,6.06986666667,24.8878,50.0342666667,9.7112,7.25586666667,8.35413333333,6.22613111111,6.0282,11.3721333333
780.64,7.9968,6.73573333333,6.41353333333,25.0604,50.1628666667,10.0556666667,7.5332,8.33446666667,6.29768666667,6.19893333333,11.5047333333
780.95,8.1104,6.767,6.52006666667,25.0104666666,50.0018666667,9.90546666666,7.458,8.11813333333,6.07224222222,5.94493333333,11.5228666667
781.26,8.65120000001,7.45266666667,7.22926666667,25.5222,50.1387333333,10.4008,7.91526666667,8.555,6.53251333333,6.48166666667,12.1541333333
781.57,9.58426666666,8.19859999999,7.79460000001,26.1008666667,50.4849333333,11.1702,8.76826666667,9.36473333333,7.32416222222,7.24393333333,13.0061333333
781.88,10.3450666667,8.83326666667,8.55420000001,26.6433333333,51.0154666667,11.8605333333,9.51166666667,10.0699333333,8.07727777778,8.17053333333,13.6124
782.19,9.80686666667,8.18353333333,7.78153333333,26.2804666667,50.6776,11.2096,8.77066666667,9.46413333333,7.40238,7.47033333333,12.9274666667
782.50,9.88926666667,7.80546666667,7.47340000001,26.0260666667,49.9050666667,10.9766,8.56866666667,9.17753333334,7.19182444444,7.22426666667,12.6452
782.81,9.57066666667,7.60533333334,7.25393333333,25.6600666666,49.4267333333,10.8488666667,8.44406666667,8.93546666667,6.89374,7.09393333333,12.5424666667
783.12,10.1495333333,8.21833333332,7.86266666666,26.2262,50.1293333333,11.5394,8.998,9.44646666667,7.69198444444,7.66053333333,12.9212
783.43,10.6658,9.09713333334,8.66006666666,26.8218666666,51.0908,12.2141333333,9.67333333333,10.3024,8.43572888889,8.33753333333,13.893
783.74,10.6493333333,8.97746666667,8.55419999999,26.8450666667,51.4084,12.1799333333,9.56646666667,10.3504,8.28990444445,8.26793333333,13.9017333334
784.05,10.5824,8.73719999999,8.25726666667,26.6081333333,51.3212,11.7762666667,9.48433333333,10.1523333333,8.01429333333,8.07346666667,13.8009333333
784.36,10.7164,8.79906666666,8.10786666666,26.7467333333,51.4959333333,11.8753333333,9.79353333333,10.3412666667,8.40836,8.30606666667,13.9022
784.67,9.94059999999,8.18473333333,7.05246666667,26.0093333334,50.9202,10.9288666667,9.14326666666,9.53766666667,7.71300222222,7.481,12.9346666667
784.98,9.36993333332,7.83793333333,6.78966666667,25.7924666667,50.3585333333,10.3246,8.6866,9.16186666667,7.23258666667,7.36693333333,12.5057333333
785.29,9.34086666668,7.84913333333,6.74713333334,25.7554666667,50.3198666667,10.0869333333,8.65433333333,9.0528,7.13557555555,7.16246666667,12.5536
785.60,9.66386666667,8.01533333333,7.08926666667,25.7577333333,50.6150666667,10.0189333333,8.81426666667,9.02133333334,7.24181555556,7.39386666666,12.5808666667
785.91,9.2172,7.6682,6.86173333334,25.6608,51.0374666667,9.59486666667,8.487,8.75873333333,6.83048444444,7.125,12.2085333333
786.22,9.96066666666,8.45213333333,7.57180000001,25.8689333333,51.2872666666,10.0598,9.35313333334,9.41086666667,7.52163777778,7.74966666667,12.5560666667
786.53,10.0362666667,8.5208,7.60180000001,25.7799333334,50.7900666667,10.0967333333,9.58879999999,9.58473333334,7.61056,8.05333333334,12.5272666667
786.84,10.1887333333,8.66753333333,7.51586666667,25.9905333333,50.2004,10.1257333333,9.72480000001,9.87033333333,7.94128888889,8.12486666667,12.3584
787.14,10.4305333333,9.0426,8.05086666667,26.3361333333,50.3076,10.3575333333,10.0077333333,10.2613333333,8.42502666667,8.60446666667,12.3336666667
787.45,10.6530666667,9.56033333331,8.35333333333,26.8607333333,50.8929333333,10.8319333333,10.0781333333,10.5806,8.81006444445,8.89006666668,12.4881333333
787.76,10.8366,10.0282,8.73279999999,27.1644,51.14,11.1960666667,10.3276,10.9489333333,9.01232222221,9.24926666667,12.6858
788.07,10.9214666667,9.91839999999,8.77373333333,27.0903333333,51.0368,11.2597333333,10.2082666667,11.1558,9.13000000001,9.20846666666,12.6422
788.38,10.6413333333,9.70813333333,8.5258,26.7372666666,50.9832666667,11.0316666667,9.85313333331,10.7602,8.91195333334,8.76373333333,12.2215333333
788.69,10.522,9.7464,8.57939999999,27.0469333333,51.3832666667,11.0291333333,9.8472,10.8764,8.86734222222,8.61299999999,12.2929333333
789.00,11.0644,10.3757333333,8.93933333333,27.6094666667,51.2448,11.6278666667,10.4752,11.6094,9.41702222221,9.15286666667,12.8729333333
789.31,11.6016,10.7024666667,9.38533333333,27.9839333333,51.2712,12.2362,10.9045333333,11.9868666667,9.85826444443,9.67526666667,13.4507333333
789.62,11.3704,10.5965333333,9.25619999999,28.2445333333,52.065,12.3026666667,10.6003333333,12.0611333333,9.82949777776,9.59986666668,13.6616666667
789.92,11.3586,10.7348,9.51393333334,28.4882666667,52.2235333333,12.3919333333,10.7884,12.2961333333,9.93918,9.66699999999,13.8807333333
790.23,11.4173333333,10.6792666667,9.627,28.6022666667,52.6305333333,12.544,10.7066666667,12.3360666667,9.92954444447,9.84693333334,14.1147333333
790.54,11.82,11.1709333333,9.95613333333,28.8889333333,52.6125333333,12.9868,11.1309333333,12.6602,10.1395711111,10.1632666667,14.9782
790.85,11.7662,11.0353333333,9.82146666667,28.8875333333,52.4522666667,12.7934,11.3196666667,12.8095333333,10.2613377778,10.2314666667,15.0629333333
791.16,12.2740666667,11.3948,10.4130666667,29.317,52.5317333333,13.2597333333,11.7095333333,13.3128666667,10.9129644444,10.6748666667,15.4478666667
791.47,13.4814,12.8114,11.8126666667,30.5589333333,53.4114,14.4966,12.8442,14.4471333333,12.0157755555,11.9728,16.7694
791.78,14.0434,13.3911333333,12.2517333333,31.0876666667,53.7296,15.2156,13.3911333333,15.2898666667,12.3681466667,12.5365333333,17.548
792.08,13.7705333333,13.4332,11.8592666667,30.8431333333,53.4333333333,15.2988,13.25,15.2696,12.4452488889,12.6336666667,17.3890666667
792.39,13.4788666667,13.4789333333,11.9630666667,31.0383333334,54.2368666667,15.4399333333,13.0422,15.2472,12.4307777778,12.7596666667,17.354
792.70,13.419,13.976,12.2666,30.8782666667,54.1431333333,15.4628,13.1276,15.4712,12.8051666667,12.8234,17.3264666667
793.01,12.818,13.1786666667,11.4819333333,30.3950666667,53.3805333333,14.7466,12.3453333333,14.6734666667,12.25696,12.0102666667,16.5248666667
793.32,12.93,13.3159333333,11.4334666667,30.6008,53.7714666667,14.7344,12.3619333333,14.6866,12.4301355555,11.8412,16.6124
793.62,12.449,12.8868666667,11.1486,30.1908,53.3072666667,14.1742,12.2193333333,14.1872666666,11.9948622222,11.1876,16.0251333333
793.93,13.0186666667,13.0189333333,11.4674,30.3598,53.6048666667,14.5357333333,12.4024666667,14.4324666667,12.2791511111,11.3338666667,15.9577333333
794.24,13.4990666667,13.5245333333,12.1011333333,30.8731333333,53.822,15.3771333333,12.8276666667,15.0158666667,12.7036622222,11.9906,16.7284
794.55,12.6948666667,12.8524,11.2728666667,30.1914666667,53.4312,14.7679333333,12.1968,14.3720666667,11.8692777778,11.3154,16.3815333333
794.86,11.4751333333,11.3971333334,9.89386666666,29.3264666667,53.2249333333,13.5108666667,11.0114666667,13.1947333334,10.6147755556,9.88086666667,15.1916666667
795.16,11.31,10.8490666667,9.41846666668,29.4053333333,53.4298,13.0348666667,10.6386666667,12.6136,10.4674622222,9.32633333333,14.8606666667
795.47,10.804,9.85600000001,8.64226666666,28.8460666667,52.9922,12.3410666667,9.88260000001,11.7076,9.37035555554,8.38106666667,14.2547333333
795.78,10.2963333333,8.98846666667,8.01406666666,28.2511333333,52.2494,11.7402,9.47106666666,11.1828666667,8.79085555555,7.42593333333,13.8249333334
796.09,10.0242666667,8.34313333333,7.52046666667,28.3477333333,52.161,11.2940666667,9.27660000001,10.6923333333,8.34233777777,7.0604,13.6208
796.40,9.6394,8.215,7.23726666667,28.0866666667,51.8248,10.9268,9.28553333333,10.4489333333,7.85964222222,6.8524,13.0988666667
796.70,9.02059999999,7.57273333334,6.6886,27.515,51.3613333333,10.6550666667,8.51433333333,9.72233333333,7.01086222222,6.26686666667,12.6537333333
797.01,8.35126666667,6.9946,5.9434,27.0799333333,51.487,10.0358666667,7.61019999999,9.14653333334,6.49114222222,5.54346666667,12.2192666667
797.32,7.39566666666,6.2338,5.09913333333,26.6073333333,51.0822666667,9.3006,6.8352,8.53499999999,5.86718222222,4.74826666666,11.7656666667
797.63,7.2462,6.08246666667,5.07646666667,26.7222666667,51.2377333333,9.21180000001,6.58326666667,8.4376,5.90738666667,4.50626666667,11.5392
797.93,7.75493333333,6.31333333333,5.53606666666,27.3875333333,51.8539333334,9.65373333333,6.8834,8.83406666667,6.32194888889,4.834,12.014
798.24,8.11573333333,6.73253333333,6.0126,27.4712666667,51.5924666667,9.86113333333,7.26406666667,9.13180000001,6.89611555555,5.29286666667,12.3029333333
798.55,7.48686666667,6.35193333333,5.7702,27.3104666667,51.5212666667,9.32746666667,6.93386666667,8.86026666667,6.38862444444,5.1932,11.9647333333
798.85,7.9132,6.9292,6.7526,27.9036,52.0584,9.77560000001,7.512,9.4126,7.18019555556,5.75933333334,12.4450666667
799.16,8.41106666666,7.65106666667,7.22586666667,28.0526,51.9283333333,10.1840666667,7.72286666666,9.65359999999,7.41670888889,6.31773333333,12.7216
799.47,8.82326666666,8.31053333333,7.376,28.1763333333,52.1016,10.6684666667,7.87460000001,9.92086666667,7.70357111111,6.7482,12.9736666667
799.78,9.13933333333,8.64006666667,7.57826666667,28.2764,52.1211333334,11.0108,7.8254,10.0946,8.00370888889,6.9236,13.3964666667
800.08,10.2478,9.65013333333,8.39173333333,29.1058,52.8862,11.7831333333,8.92613333333,10.9814666667,9.02761777778,8.0126,14.0962
800.39,11.4638,10.8937333333,9.43473333334,30.0193333333,52.9902666667,13.0579333333,10.1401333333,11.8453333334,9.84228444445,9.314,15.0531333333
800.70,10.8073333333,10.3694,8.73453333334,29.5765333333,52.7719333333,12.5946666667,9.50766666668,11.0388666667,9.14235777777,8.79366666667,14.2490666667
801.00,10.0048666667,9.58519999999,7.52593333334,28.5284666667,51.7185333333,11.6741333333,9.04693333333,9.79246666666,8.12648444445,7.66426666667,13.3334
801.31,10.1756,10.0716,7.60066666667,28.5346666667,52.0138666667,12.0237333333,9.71579999999,9.76513333334,8.51816000001,8.08493333333,13.2444666667
801.62,10.1104,10.0450666667,7.12286666666,28.4812666667,52.0350666667,11.9599333333,9.57379999999,9.43359999999,8.12563777778,8.1354,13.1027333333
801.92,10.7252,10.6443333333,7.23780000001,28.3952,52.2466666667,12.5953333333,9.97226666666,9.54253333332,8.50071111112,8.11726666667,13.4394666667
802.23,10.9012666666,10.8658666667,7.05953333334,27.8449333333,51.6213333333,12.704,9.82379999999,9.27500000001,8.45005333333,8.08160000001,13.5698666667
802.54,10.9786,10.8358,6.97753333333,27.9561333333,52.0795333334,12.5585333333,10.1224,9.18966666667,8.67239111111,7.85926666667,13.6493333333
802.84,10.0726666667,9.72986666666,6.07486666667,27.0559333333,51.5472,11.6976666667,9.47560000001,8.14133333333,7.68326,6.69273333333,12.7102
803.15,10.6186,10.0154666667,6.7028,27.7066,52.1216666667,12.2932666667,10.1661333333,8.71026666667,8.33898666666,7.15006666666,13.1565333333
803.46,9.642,9.4936,5.97720000001,27.4196666667,51.9118666667,11.7050666667,9.36626666667,8.1676,7.80631999999,6.26366666667,12.6704666667
803.76,8.53246666667,8.40419999999,4.76346666667,26.6239333333,51.4461333333,10.8046,8.36139999999,7.23880000001,6.97682444444,5.24986666667,11.8578
804.07,9.86039999999,9.71866666666,5.98793333334,27.5295333334,52.2232,12.0441333333,9.8238,8.46626666666,8.35840222221,6.57720000001,13.2438666667
804.38,10.1476,9.92099999999,6.46626666666,27.6423333333,52.4578666667,12.4526,10.0104666667,8.97673333334,8.51006888888,6.93039999999,13.6286666667
804.68,8.96366666666,8.84619999999,5.6382,26.7892,51.4148,11.2177333333,8.8516,8.25453333333,7.45922666667,5.63286666667,12.8857333333
804.99,8.84120000001,8.7932,5.94366666667,27.0760666667,51.5152,11.3823333333,9.08560000001,8.39433333333,7.48748888889,5.311,13.0358
805.30,9.13813333332,9.09093333333,6.84586666667,27.6838,51.6996,12.0210666667,9.43879999999,9.11200000001,8.09718444445,5.81286666667,13.3596666667
805.60,8.44360000001,8.4868,6.54286666667,28.0937333333,52.1970666667,11.9226,9.30526666667,9.05213333333,7.74479111111,5.68113333333,12.8378666667
805.91,7.30446666667,7.49533333333,5.81613333333,27.5060666666,51.7415333333,11.5290666666,8.46546666667,8.34553333334,6.90451111111,5.14573333333,11.8234
806.21,7.81473333333,8.03146666666,6.50413333333,28.0856,51.9739333333,11.9956,8.72453333333,9.07673333335,7.47105555556,5.6214,12.1148
806.52,6.79226666667,6.62853333333,5.36726666667,26.9234666667,50.8872,10.7344,7.46386666667,7.87880000001,6.10788444444,4.4118,11.0894666667
806.83,7.30313333333,6.5734,5.7942,27.0781333333,51.2099333333,10.9684,7.74766666667,8.18106666667,6.32263111111,4.9604,11.325
807.13,8.61473333333,7.69306666666,7.16333333333,28.1069333333,52.1742666667,12.0198666667,9.06726666666,9.56406666668,7.50385777778,6.2252,12.2242
807.44,8.06346666667,7.04699999999,6.9846,28.2226,52.1351333333,11.5616,8.72793333333,9.33560000001,7.15619555556,5.7694,11.7944
807.74,8.53453333333,7.6092,7.79213333333,28.8146,52.368,11.9223333333,9.00313333334,9.9572,7.8079911111,6.3296,11.8309333333
808.05,8.88120000001,7.70113333333,7.9744,29.1312,52.8043333333,12.3568,8.93926666667,10.3051333333,7.85132666666,6.69,11.7234
808.35,8.45840000001,7.57140000001,7.7798,29.1368666667,53.0832666667,12.3274666667,8.7024,10.4404666667,7.73910222223,6.81546666667,11.4464666667
808.66,7.28333333333,6.76433333333,6.679,28.6081333333,52.9243333333,11.453,7.9242,9.74353333333,7.03134888889,6.26986666667,10.8853333333
808.97,7.50773333333,7.0042,6.51326666667,28.6188666667,52.7686,11.4304,8.13986666667,9.71126666667,7.01986222223,6.34133333333,10.9884
809.27,7.92286666667,7.4628,6.9404,29.0484666667,53.2401333333,11.6292666667,8.38939999999,10.0436,7.38625555556,6.5298,11.5796666667
809.58,7.40113333333,7.20946666667,6.41126666667,29.0804666667,53.6334666666,11.4496,8.28233333334,9.834,6.97923555556,6.475,11.5070666667
809.88,8.02233333334,8.41513333334,7.11206666666,29.9739333333,55.1473333334,12.2658666667,9.25339999999,10.6483333333,7.58439777777,7.40006666667,12.2069333333
810.19,7.23566666667,7.80453333333,6.29853333333,29.1098,54.7390666667,11.7871333333,8.42706666666,9.59833333334,6.69782444444,6.27173333333,11.5661333333
810.49,6.74793333333,7.52033333333,5.90113333333,28.6043333333,54.1802,11.6192,7.87933333334,9.21413333333,6.38523333333,5.60306666667,11.45
810.80,7.01726666667,7.75873333333,6.05333333333,28.1967333334,53.5692,11.5335333333,7.64419999999,9.27526666667,6.40416666667,5.34546666667,11.3178
811.10,7.5094,8.09366666667,5.93953333333,28.0666,53.8837333333,11.8110666667,7.98506666667,9.36446666667,6.57742888889,5.5522,11.682
811.41,8.15719999999,8.78639999999,6.53673333333,28.4922666667,54.3864,12.3966,8.74533333332,9.80513333333,7.21217555555,6.0718,12.4170666667
811.71,8.09079999999,8.73759999999,6.4672,28.1802,54.2759333334,12.2876,8.67560000001,9.5356,7.06698444444,6.0956,12.3288
812.02,8.36786666666,8.58133333333,6.61166666667,27.7893333333,53.6708666667,12.0662,8.57440000001,9.38020000001,6.69118000001,5.72306666667,11.9766
812.32,8.28639999999,8.5366,7.11853333333,27.7719333333,53.7852,11.9498666667,8.23066666667,9.56559999999,6.72680222223,5.58913333334,12.0334666667
812.63,8.22466666667,8.28073333333,6.55446666667,27.593,53.4596,11.9789333333,7.77553333333,9.37546666668,6.2134,5.41053333334,11.7052
812.93,8.63433333332,8.39619999999,6.7226,27.2408666667,53.1863333333,12.4229333333,7.85026666667,9.27873333332,6.79623333334,5.7142,11.9048666667
813.24,8.97520000001,8.7864,7.1912,27.6741333333,53.4732,13.3473333333,8.20573333333,9.61173333333,7.64812,6.093,12.4029333333
813.54,10.4673333333,10.4602,8.68113333333,29.1380666667,54.6002666667,14.8841333333,10.0588666667,11.3603333333,9.24321555555,7.71906666667,13.901
813.85,9.92220000001,9.8518,8.3052,29.0183333333,54.9364666667,14.2797333333,9.39260000001,10.5931333333,8.75474,7.08326666667,13.5311333333
814.15,8.9174,9.22266666667,7.46886666667,28.2782666667,54.7817333333,13.7735333333,8.64033333335,9.84746666668,7.71838888889,6.78013333333,12.886
814.46,8.39586666666,8.79593333333,7.25966666667,28.2673333333,55.0125333333,13.7978,8.36013333335,9.51760000001,7.48745111111,6.39506666667,13.0118666667
814.76,7.31246666667,8.01579999999,6.68813333333,27.7070666666,54.8404,12.9672,7.52066666667,8.87693333335,7.03391999999,5.4682,12.4292666667
815.07,7.74686666667,8.50040000001,7.5338,28.2374,55.4227333333,13.5251333333,8.15213333335,9.31766666667,7.86144666667,5.6646,12.8358666667
815.37,8.26840000001,9.28566666667,8.35513333335,29.2350666667,56.9913333333,14.1704666667,9.24966666666,9.77633333333,8.86151333333,6.479,13.5498
815.68,8.77413333333,9.66306666667,8.34413333333,29.527,57.4192666667,14.3082666667,9.75626666666,10.1791333333,9.32828888889,7.21133333333,13.9066666667
815.98,9.42046666666,10.7131333333,9.43439999999,29.9404,57.5482666667,14.8858666667,10.7834,11.1625333333,10.1439177778,8.45106666665,14.5907333333
816.29,9.13466666666,10.6454666667,9.38306666668,30.1630666667,58.3192666667,14.3476,10.4964666667,11.2339333333,9.68137111112,8.04960000001,14.2977333333
816.59,9.06860000001,10.2940666667,8.74646666667,29.6850666667,57.4228666667,13.4524,10.14,10.8124,9.22968,7.472,13.6974666667
816.89,8.03606666665,9.10793333333,7.57266666666,28.866,56.2586,12.3097333333,9.01093333334,9.76506666668,8.04679111111,6.56986666667,12.6764
817.20,8.98179999999,9.72473333333,8.30513333334,29.2603333333,55.9138,13.0149333333,9.77779999999,10.8059333333,8.63993333333,7.70146666667,13.2604
817.50,9.78666666667,10.0711333333,8.55293333334,29.8643333334,56.15,13.0814,10.3425333333,11.279,9.27697111111,8.21706666667,13.5594666667
817.81,9.00946666666,9.44126666666,7.89833333333,29.473,55.7651333333,12.1904666667,9.57466666666,10.6096666667,8.60016222222,7.60640000001,12.7619333333
818.11,9.57306666666,9.56713333333,7.92006666666,29.4883333333,55.1741333333,12.4552666667,9.90019999999,10.7781333333,8.4487311111,7.84739999999,12.8186
818.41,9.5606,9.22079999999,7.1588,29.0979333333,54.9267333333,11.8512,9.24433333333,10.0585333333,7.53028222221,7.393,12.4603333333
818.72,8.66340000001,8.25859999999,5.94566666667,28.2916666667,53.8159333333,10.7209333333,8.19753333333,9.20686666666,6.15355777778,6.4558,11.4642
819.02,7.76393333334,7.41720000001,4.90693333333,27.5724,52.8210666667,10.0983333333,7.42753333334,8.19360000001,5.22372666667,5.39853333333,10.6521333333
819.33,7.46806666666,6.9044,4.5562,27.2443333333,52.2058666667,9.63413333334,6.9556,7.84526666665,4.88381111111,4.682,10.3796666667
819.63,7.46973333334,6.79393333333,4.7028,26.9608666667,51.4014,9.70393333333,6.91326666667,8.00640000001,4.99138444445,4.56366666667,10.5186
819.93,7.72433333333,7.09306666667,5.2652,27.1327333333,51.4294666666,10.1769333333,7.2088,8.57706666666,5.39789555556,5.04693333333,11.013
820.24,8.14666666667,7.56126666667,5.87606666667,27.3944,51.4048,10.5758,7.55853333333,9.20533333334,5.95876444445,5.608,11.3719333333
820.54,8.16853333333,7.74733333333,6.1182,27.7866666667,51.7042666667,10.6352,7.79813333333,9.39953333334,6.16235333333,5.78266666667,11.5121333334
820.85,8.12566666667,7.7292,6.2066,27.9174666667,51.7771333333,10.7324,7.88386666667,9.38846666666,6.16141777778,5.719,11.6760666667
821.15,8.37326666667,7.90973333333,6.47093333334,28.1517333333,51.8928666667,10.8404,8.14153333333,9.55946666665,6.40342666667,5.97813333333,11.9924
821.45,8.31253333333,7.8728,6.48433333333,28.2942,52.0306666667,10.8076666667,8.01846666667,9.44359999999,6.42755333333,5.97546666667,11.9862666667
821.76,8.27426666667,7.79193333333,6.5242,28.2686,52.0178666667,10.8814666667,7.97093333333,9.48086666666,6.48511777778,6.03626666667,12.0123333334
822.06,8.57853333334,8.10573333333,6.87573333333,28.4732666667,52.1424666667,11.1824666667,8.1784,9.72533333334,6.86980666667,6.38353333333,12.3838
822.36,8.78660000001,8.3216,7.1602,28.5923333333,52.2301333333,11.3593333333,8.40073333333,9.99746666667,7.14869111111,6.569,12.6494
822.67,9.01466666667,8.5758,7.38953333333,28.85,52.5196,11.5657333333,8.65066666667,10.1923333333,7.41974888889,6.831,12.9041333333
822.97,9.18679999999,8.82293333334,7.64773333334,29.1407333333,52.7522666667,11.7614666667,8.89593333334,10.3729333333,7.63421111111,7.09113333333,13.0968666667
823.27,9.09746666667,8.81086666667,7.61426666667,29.2002,52.8138666667,11.7624666667,8.83706666667,10.2392,7.57818666667,7.08226666667,13.0290666667
823.58,9.02786666667,8.73226666667,7.563,29.2444666667,52.8765333333,11.6716,8.76793333334,10.0363333333,7.52101111111,6.98993333333,13.0336666667
823.88,9.06933333335,8.70959999999,7.56353333333,29.2930666667,52.9183333333,11.6616666666,8.75193333334,10.0184,7.56461111111,7.00673333333,13.0996666667
824.18,9.26066666667,8.87393333334,7.8082,29.3558,52.9436666667,11.8867333333,8.89866666667,10.1640666667,7.82252666667,7.28793333333,13.2474
824.49,9.32146666667,8.95959999999,7.92253333333,29.4393333333,52.9883333333,12.0808666667,8.89913333333,10.3435333333,7.87262444444,7.4074,13.261
824.79,9.75566666668,9.37566666667,8.27113333333,29.7002666667,53.243,12.3762,9.40173333333,10.7165333333,8.22495777778,7.75833333333,13.6726
825.09,9.72306666666,9.50826666667,8.30219999999,29.8536,53.3131333333,12.3359333333,9.53440000001,10.7505333333,8.32739777778,7.7644,13.7587333334
825.39,9.66206666665,9.49213333334,8.19440000001,29.7848666667,53.3377333333,12.3412666667,9.50079999999,10.7166,8.17830222222,7.72126666667,13.5528666666
825.70,9.9074,9.67026666667,8.38746666667,30.1558,53.6766666666,12.5045333334,9.67253333333,10.77,8.29850888889,8.0668,13.6969333333
826.00,10.1235333333,9.844,8.60553333334,30.3708666667,53.7214,12.6932666667,9.80239999999,11.0063333333,8.53945333333,8.2542,13.9849333333
826.30,10.3618666667,9.82946666667,8.65326666666,30.5252,53.7162666667,12.8127333333,9.86933333333,11.1881333333,8.58656222222,8.49206666666,14.2834
826.61,10.6467333333,10.0534,9.00219999999,30.6954666667,53.5542666667,12.9216,10.1256666667,11.5514666666,8.8798,8.72053333333,14.6289333333
826.91,10.6858,10.0502666667,9.02680000001,30.6460666667,53.5107333333,12.9829333333,10.2979333333,11.6580666667,8.91431777778,8.79306666667,14.6325333333
827.21,11.0711333333,10.4180666667,9.29053333333,30.6835333333,53.6692,13.3332666667,10.6602666667,11.7758666667,9.26242666667,9.138,14.9659333333
827.51,11.0750666667,10.4666,9.18246666667,30.7936,53.7542666667,13.2539333333,10.6614,11.7196,9.25858444445,9.01153333333,15.1418666667
827.82,11.141,10.5287333333,9.12519999999,30.6830666667,53.6619333333,13.0870666667,10.7578,11.6162,9.31282,8.97359999999,15.2569333333
828.12,10.9018,10.3101333333,8.9028,30.4144666667,53.2055333333,12.9059333333,10.5056,11.3890666667,9.1804888889,8.99660000001,15.0899333333
828.42,11.3834,10.781,9.23546666667,30.55,52.9208666667,13.2782,10.9020666667,11.6968666667,9.42227777778,9.49666666666,15.4510666667
828.72,11.8258,11.1003333333,9.66686666667,31.0144666666,53.1378,13.6323333333,11.3757333334,12.0626666666,9.84878444444,9.84453333333,15.9662
829.02,11.9312666667,11.1133333333,9.71106666667,31.1036,53.0705333333,13.4892,11.5222,12.1843333333,9.97991777778,9.78246666666,16.0858
829.33,11.9368666667,10.9882666667,9.60973333334,30.8771333334,52.7998,13.2258666667,11.5932,12.0515333333,9.91564222222,9.67053333333,15.9684666667
829.63,12.2028666667,11.3693333333,9.89919999999,30.7408666667,52.6772666667,13.4954,11.8672666667,12.0490666667,10.27728,9.66213333333,16.1430666667
829.93,12.4317333333,11.5785333333,9.86813333332,30.5936666667,52.7089333333,13.452,11.9394666667,11.891,10.22876,9.80206666667,16.3676666667
830.23,12.514,11.7624,9.6,30.6521333333,52.8194666667,13.0327333333,11.6703333333,11.4957333333,10.0162222222,9.72119999999,16.6303333334
830.54,11.248,10.3586,8.37206666666,29.7086666667,51.4560666667,11.9396,10.4523333333,10.5823333333,8.56150666667,8.41893333334,15.5852
830.84,11.2596666667,10.2980666667,8.42873333333,29.4278666667,51.0395333333,11.7862,10.2068,10.8621333333,8.26475333333,8.43946666666,15.6218666667
831.14,11.0586,9.92406666666,8.31706666667,29.5332666667,50.9772666667,11.7263333334,9.92386666667,10.6245333333,8.26116666667,8.41480000001,15.4830666667
831.44,11.5408,10.2838666667,8.93659999999,30.2571333333,51.3869333333,12.4741333333,10.1724,11.1270666667,8.74334666667,8.62366666666,16.1601333333
831.74,12.2396666667,10.6067333333,9.66786666669,30.6316666667,51.6504666667,12.9437333333,10.5218666667,11.955,9.62006444446,9.25353333333,16.6342666667
832.04,11.7663333333,10.2322666666,9.48613333333,30.2276666667,51.4801333333,12.6812,10.3213333333,11.818,9.30695777779,9.08753333333,16.5798666667
832.35,11.4740666667,10.172,9.37939999998,30.1284,51.2604666667,12.8064666667,10.0546,11.8267333333,8.99438222222,8.944,16.3292666667
832.65,11.5906666667,10.2898666667,9.53586666667,30.2654666666,51.2866666667,13.1954,10.2288,12.0324666667,8.97793111112,9.23626666667,16.5674
