wavelength,Back_SpoMinf,Belly_SpoMinf,Breast_SpoMinf,Crissum_SpoMinf,Crown_SpoMinf,DorTail_SpoMinf,Patch10_SpoMinf,Rump_SpoMinf,Throat_SpoMinf,WingTip_SpoMinf
384.14,7.58333333333,20.2813,11.6243666667,16.2728,5.77673333333,6.68593333333,9.83890000001,9.41666666667,14.006,9.92086666668
384.50,7.54019999999,20.3287333333,11.6396333333,16.2827333333,5.7978,6.6712,9.80903333333,9.38975555555,13.997,9.86906666667
384.86,7.54053333333,20.3937666667,11.6475333333,16.2746,5.78286666667,6.6274,9.79430000001,9.35880000001,14.0074666666,9.84199999999
385.22,7.58799999999,20.5310666667,11.7390333333,16.3712,5.80466666667,6.66086666667,9.86070000001,9.39424444444,14.0666666667,9.84480000002
385.58,7.56053333334,20.5676333333,11.7262,16.3706,5.77093333333,6.6144,9.84456666668,9.34704444445,14.0308,9.77873333333
385.94,7.64193333334,20.7035333333,11.8064333333,16.4802666666,5.81726666667,6.68773333333,9.92073333333,9.40942222223,14.1296,9.88479999999
386.30,7.63,20.7640666667,11.8112666667,16.5434,5.8036,6.63266666667,9.94823333335,9.40351111111,14.1518,9.88066666667
386.66,7.64133333333,20.8150666667,11.8230333333,16.5884666667,5.78493333333,6.6262,9.90926666666,9.40028888889,14.14,9.88873333334
387.03,7.65726666667,20.8707,11.8505666667,16.6264666667,5.81,6.67433333333,9.9445,9.40337777777,14.2078666667,9.90713333333
387.39,7.70506666667,20.9628666667,11.9171666667,16.6922,5.83546666667,6.67433333333,9.97039999999,9.40895555554,14.2318666667,9.895
387.75,7.72593333334,20.9904,11.9229333333,16.7374,5.8358,6.6872,9.97133333333,9.42995555556,14.2757333333,9.91339999998
388.11,7.72193333333,21.0444666667,11.9578333334,16.7814666667,5.8402,6.6858,9.91716666667,9.41773333333,14.25,9.92246666667
388.47,7.7746,21.1228666667,11.9833,16.8613333333,5.82886666667,6.716,9.93996666667,9.45628888889,14.3195333333,9.9884
388.83,7.78933333333,21.1655666667,12.0230666667,16.9354,5.83473333333,6.71453333333,9.93739999999,9.4850888889,14.3480666667,10.0036
389.19,7.79393333333,21.242,12.027,16.9884666666,5.8644,6.71566666667,9.91763333334,9.48837777777,14.4063333333,10.0169333333
389.55,7.83326666667,21.3473,12.1098,17.0832,5.90586666667,6.72693333333,9.93170000001,9.54606666666,14.4994666667,10.0667333333
389.91,7.83253333333,21.3527666667,12.1185333333,17.1226,5.90573333333,6.7124,9.94343333333,9.57328888889,14.5271333333,10.0431333333
390.27,7.83006666666,21.3896333333,12.1309,17.1594666667,5.8932,6.73733333333,9.92066666667,9.58871111111,14.5554,10.0073333333
390.63,7.86033333333,21.5132,12.1925333333,17.2389333333,5.9496,6.7816,10.0042333333,9.6277111111,14.6649333333,10.0536
391.00,7.91413333333,21.6226666667,12.2918333333,17.3698,6.0292,6.8178,10.0465,9.71375555555,14.7346,10.0976
391.36,7.88273333333,21.6226666667,12.2675,17.39,6.021,6.79313333333,10.0486,9.70484444445,14.7713333333,10.0842
391.72,7.86766666666,21.7179333333,12.3041,17.437,6.02466666667,6.7992,10.0701333333,9.70724444444,14.8077333333,10.0696666667
392.08,7.90506666667,21.8089333333,12.3635666667,17.5274666667,6.0544,6.81753333334,10.1387333333,9.76911111111,14.8863333333,10.0862666667
392.44,7.91060000001,21.8983333333,12.4125,17.6011333333,6.0994,6.83006666667,10.1669333333,9.80148888889,14.9145333333,10.0854666667
392.80,7.90799999999,21.9204666667,12.4350333333,17.652,6.12346666667,6.84666666667,10.1917333333,9.78431111112,14.9694,10.0914
393.16,7.8612,21.8745333333,12.4141666667,17.6306,6.0732,6.80173333333,10.1502333333,9.73728888889,14.9295333333,10.0544
393.52,7.83506666667,21.8512666667,12.3828666667,17.6185333333,6.04353333333,6.77653333333,10.1301,9.69128888889,14.9142666667,10.0305333333
393.88,7.76500000001,21.8807666667,12.3696333333,17.6176666667,5.9914,6.69166666667,10.0658,9.61482222221,14.8854666667,9.9456
394.24,7.7826,21.9307,12.4133666667,17.6574,6.01773333333,6.66806666667,10.0748333333,9.61175555556,14.9138,9.96559999999
394.60,7.84153333333,21.9678,12.4571333333,17.7128,6.0508,6.69486666667,10.0658666667,9.64677777779,14.9464,9.99053333333
394.96,7.79606666666,21.9710333333,12.4029666667,17.6479333333,5.9888,6.62566666667,10.0064,9.58184444445,14.8992,9.94326666667
395.32,7.78119999999,22.0049,12.4079333333,17.6449333333,5.97066666667,6.61013333334,9.98213333333,9.55546666667,14.9003333333,9.93620000002
395.68,7.76593333334,22.0274666667,12.4084666667,17.6710666667,5.96706666667,6.58846666667,9.9761,9.55086666667,14.9107333334,9.91753333333
396.04,7.75126666667,22.0333,12.4023333333,17.6862,5.9628,6.57566666667,9.9372,9.52197777777,14.9294666667,9.86259999999
396.40,7.72753333334,21.9950666667,12.3996666667,17.6764,5.93253333333,6.55406666667,9.90733333334,9.48453333333,14.9294666667,9.81340000001
396.76,7.77500000001,22.1198333333,12.4250333333,17.7752,5.98933333333,6.59206666667,9.94979999999,9.54535555555,15.0082666667,9.83226666667
397.12,7.77119999999,22.2055333333,12.4179666667,17.7970666667,5.9936,6.59133333333,9.93823333333,9.5532,15.0130666667,9.79366666667
397.48,7.7996,22.3178333333,12.4658666667,17.8857333333,6.04273333333,6.6182,9.98063333333,9.59888888889,15.0842666667,9.80013333335
397.84,7.94073333333,22.455,12.6184666667,18.0434666667,6.17866666667,6.75953333333,10.1081,9.73051111111,15.2303333333,9.93639999999
398.20,7.9576,22.5819666667,12.6977666667,18.1732,6.2324,6.79073333333,10.1619333333,9.76835555555,15.3330666667,9.98506666666
398.56,7.91146666667,22.6059666667,12.6922666667,18.1983333333,6.19926666667,6.7466,10.1358666667,9.71288888889,15.3259333333,9.94046666668
398.92,7.93226666667,22.6755666667,12.7164333333,18.287,6.24246666667,6.77306666667,10.1722,9.72455555557,15.391,9.95840000002
399.28,7.9772,22.7437666667,12.7766333333,18.4025333333,6.29933333333,6.824,10.2026,9.79542222222,15.4700666667,9.98893333333
399.64,7.98819999999,22.7880333333,12.7994333333,18.4605333333,6.3108,6.84793333333,10.2103333333,9.8054,15.5120666667,10.0124666667
400.00,7.97440000001,22.8492,12.8239333333,18.4684,6.31713333333,6.81413333333,10.2241666667,9.80402222221,15.5240666667,10.0302
400.36,8.01493333334,22.9444333333,12.8495333333,18.5020666667,6.32013333333,6.77946666667,10.2418,9.80942222222,15.5706666667,10.0312666667
400.72,7.97620000001,22.9409,12.8701,18.4831333333,6.2748,6.74006666667,10.2314,9.76533333332,15.5642666667,9.983
401.08,8.04573333333,23.0333,12.9788666667,18.6241333333,6.35653333333,6.7934,10.3187,9.83955555555,15.7004,10.0540666667
401.44,8.07213333333,23.0616,13.0424333333,18.6674,6.35286666667,6.79453333333,10.3258,9.84177777779,15.7498666667,10.0464
401.80,8.06839999999,23.142,13.0669,18.7126666666,6.36553333333,6.7856,10.3408,9.87675555553,15.8018666667,10.0614666667
402.16,8.06153333333,23.1812666667,13.0699666667,18.7037333333,6.32713333333,6.7664,10.3099666667,9.86657777777,15.7938,10.0029333333
402.52,8.08313333333,23.2506333333,13.0918,18.7458,6.35046666667,6.7796,10.3516,9.90848888888,15.8478,9.99240000001
402.88,8.08246666667,23.3408333333,13.1581333333,18.8416,6.35773333333,6.77106666667,10.3738,9.93499999999,15.9074666667,9.99586666667
403.24,8.035,23.3859333333,13.1422,18.8358,6.31186666667,6.71653333333,10.3379,9.87811111111,15.8773333333,9.92466666667
403.60,8.0292,23.4044666667,13.1596333333,18.8529333333,6.29106666667,6.6852,10.3425666667,9.85199999999,15.8813333333,9.88700000001
403.95,8.05293333334,23.4473666667,13.2048333333,18.9045333333,6.29206666667,6.6912,10.3829333333,9.86522222221,15.9284,9.8896
404.31,8.08086666666,23.5183,13.2641,18.9913333333,6.3602,6.74893333333,10.4087666667,9.90926666666,15.9705333333,9.93006666666
404.67,8.09446666666,23.6001333333,13.2720666667,19.0329333333,6.37093333333,6.76813333333,10.4310666667,9.9488,15.9981333333,9.94586666666
405.03,8.07020000001,23.6059,13.2381,19.0186666667,6.34926666667,6.7442,10.4134666667,9.91444444444,15.975,9.91219999999
405.39,8.05613333333,23.6588666667,13.2491666667,19.0583333333,6.34586666667,6.731,10.3954666667,9.93337777778,15.9868666667,9.91626666666
405.75,8.04826666666,23.6470666667,13.2508666666,19.0518,6.3342,6.74246666667,10.3783333333,9.91291111113,15.9731333334,9.88173333333
406.11,8.06199999999,23.6685333333,13.2623666667,19.0781333333,6.33946666667,6.74313333333,10.3798666667,9.92506666666,15.9980666667,9.88686666665
406.47,8.04259999999,23.6955666667,13.2939333333,19.0870666667,6.32173333333,6.73806666667,10.3688666667,9.90844444445,15.9988666667,9.88259999999
406.83,8.08846666667,23.7386666667,13.3191666667,19.1197333333,6.35746666667,6.7846,10.4118666667,9.92482222223,16.0474,9.89506666667
407.19,8.11293333333,23.8036666667,13.3705333333,19.1836666667,6.3744,6.78386666667,10.439,9.94791111112,16.1034,9.91173333332
407.55,8.14866666667,23.9199,13.4307333333,19.2618,6.44313333333,6.81173333333,10.4774333333,10.0150666667,16.1746,9.93973333333
407.90,8.19060000001,24.0075,13.4747,19.3716,6.4774,6.83646666667,10.4943,10.0517111111,16.2215333333,9.97739999999
408.26,8.19846666667,24.0498,13.4850666667,19.4095333333,6.46786666667,6.8392,10.5171666667,10.0600666667,16.2576666667,9.98473333334
408.62,8.22446666666,24.0833,13.5411333333,19.4559333333,6.51273333333,6.8486,10.5339333333,10.0728888889,16.3064666667,9.99326666668
408.98,8.2148,24.1681,13.5637,19.4945333333,6.4776,6.82606666667,10.4871666667,10.0752444445,16.3388,9.98193333334
409.34,8.24159999999,24.2491666667,13.6151666667,19.5403333333,6.50206666666,6.8532,10.5435333333,10.0981333333,16.3889333333,9.97686666666
409.70,8.20386666668,24.3080666667,13.6096333333,19.5731333333,6.50366666667,6.80253333333,10.5196,10.0802444445,16.4109333333,9.94733333335
410.06,8.20713333334,24.3562333333,13.6563,19.6517333333,6.5264,6.8208,10.5637,10.1027555555,16.4617333333,9.9568
410.42,8.2082,24.3914666667,13.6513333333,19.7200666667,6.537,6.79726666667,10.5771333333,10.1058222222,16.4761333333,9.95273333331
410.77,8.18153333333,24.4246333333,13.7011,19.7685333333,6.52366666667,6.7748,10.5833666667,10.1308222222,16.5077333333,9.94359999999
411.13,8.25253333333,24.5153,13.7821333333,19.859,6.59386666667,6.84153333333,10.6650333333,10.2068,16.5964,10.0213333333
411.49,8.2792,24.5339333333,13.8228333333,19.9058,6.59666666667,6.8552,10.6887333333,10.2328222222,16.6251333333,10.0378666667
411.85,8.29306666666,24.5751333333,13.8579,19.9352,6.6138,6.88166666667,10.7068333333,10.2595777778,16.6824666667,10.0365333333
412.21,8.31813333334,24.6735333333,13.9253333333,20.0208,6.637,6.90326666667,10.7595,10.3082666667,16.7332666667,10.0350666667
412.57,8.33300000001,24.7529333333,13.9689666667,20.1088,6.6256,6.88613333333,10.7978333333,10.3302,16.7772666667,10.035
412.92,8.39959999999,24.8666,14.1113,20.2506,6.73413333333,6.9514,10.9045333333,10.4047111111,16.8866,10.0993333333
413.28,8.41113333333,24.9239,14.1601,20.3290666667,6.77246666667,6.96026666667,10.9295,10.447,16.9472666667,10.1326666667
413.64,8.463,25.0185,14.2402666666,20.4204,6.80733333333,7.0106,10.9907666667,10.4868222222,17.0400666667,10.172
414.00,8.49526666666,25.1459666667,14.3160666666,20.489,6.83933333333,7.0198,11.0103,10.5234,17.0853333333,10.207
414.36,8.56213333334,25.2767,14.4579,20.5956,6.90146666667,7.08286666667,11.0453,10.6053555556,17.1921333333,10.2603333333
414.72,8.5942,25.3282,14.4963333333,20.6358666667,6.9406,7.10513333333,11.0706666667,10.6252444445,17.2284666667,10.3012666667
415.07,8.54006666666,25.3578333333,14.4794666667,20.6476,6.89693333333,7.07126666667,11.0185666667,10.5881111111,17.2335333333,10.2376666667
415.43,8.519,25.4154333333,14.4890333333,20.6866666667,6.89826666667,7.06233333334,11.0224666667,10.5844666667,17.2598666667,10.2372666667
415.79,8.47833333333,25.4420333333,14.4837666667,20.7245333333,6.86886666667,7.02566666667,11.0298,10.5771333333,17.2608666667,10.2138
416.15,8.47626666666,25.4899666667,14.5168,20.7516666667,6.86273333333,7.0148,11.0205,10.5754444445,17.3049333333,10.2190666667
416.51,8.49533333333,25.5130666667,14.5364,20.7698666667,6.89206666667,7.0456,10.9955,10.5898444445,17.3222,10.2365333333
416.86,8.51753333334,25.5579666667,14.5527666666,20.8134,6.89206666667,7.05886666667,11.0368333333,10.6108666667,17.3583333333,10.2566666667
417.22,8.52173333333,25.6215,14.5619666667,20.8559333333,6.88466666667,7.0572,11.0388,10.6017111111,17.3780666667,10.2468666667
417.58,8.50706666666,25.6725333333,14.5765,20.8831333333,6.87306666667,7.03746666667,11.0365,10.5994444444,17.3840666667,10.2511333333
417.94,8.52346666666,25.7197,14.5833333333,20.9134666667,6.90293333333,7.0466,11.0646333333,10.6079333333,17.4177333333,10.2483333333
418.29,8.51239999999,25.7420666667,14.5755,20.9204666667,6.89673333333,7.034,11.0715666667,10.5939333333,17.433,10.2453333333
418.65,8.51213333334,25.8168333333,14.578,20.9638,6.89913333333,7.03566666667,11.0718666667,10.6067333333,17.4698,10.2340666667
419.01,8.51506666667,25.8555,14.6061,21.0024,6.90306666667,7.0294,11.0809333333,10.6119777778,17.4794666667,10.2498
419.37,8.51853333334,25.9161,14.6230333333,21.0398,6.89006666667,7.02666666667,11.0674,10.5986666667,17.4954,10.2371333333
419.73,8.55220000001,25.9899333333,14.6740333333,21.0878666666,6.92013333333,7.06106666667,11.0853333333,10.6210222222,17.5394666667,10.2596666667
420.08,8.52953333333,25.9786,14.6717333333,21.1067333333,6.89706666667,7.0398,11.0631,10.5939333333,17.5334666667,10.2346666667
420.44,8.52746666666,26.0489,14.6823333333,21.1420666667,6.89433333333,7.02593333333,11.0854,10.6026888889,17.5613333334,10.2374666667
420.80,8.53513333333,26.1031,14.7076,21.1690666667,6.90046666667,7.0326,11.0800666667,10.6128444444,17.5819333333,10.2411333333
421.16,8.52259999999,26.1296333333,14.7128,21.1892,6.88826666667,7.01946666667,11.0665,10.5980222222,17.5854,10.2198
421.51,8.54473333334,26.1901333333,14.7586333333,21.2578666667,6.8962,7.02793333333,11.0841333333,10.6242444444,17.6218666667,10.2204
421.87,8.53393333334,26.2308666667,14.7869,21.3095333333,6.88526666667,7.0138,11.0862333333,10.6296444444,17.6453333334,10.2219333333
422.23,8.5526,26.2843666667,14.8220666667,21.3668666667,6.90453333333,7.0294,11.1156,10.6556666667,17.6805333333,10.2320666667
422.58,8.57353333333,26.3296333333,14.8632,21.4225333333,6.90993333333,7.03226666667,11.1270333333,10.6693333333,17.7092666667,10.2425333333
422.94,8.60206666667,26.3858666667,14.8881666667,21.4697333333,6.9274,7.0444,11.1569,10.6955111111,17.7565333333,10.2494666667
423.30,8.604,26.4262333333,14.9214666666,21.5142,6.9346,7.04173333333,11.1641666667,10.7114888889,17.7950666667,10.2586666667
423.66,8.61093333334,26.4842333333,14.95,21.562,6.93526666667,7.03813333333,11.1742333333,10.7232888889,17.8318666667,10.2631333333
424.01,8.63586666667,26.5508333333,14.9914666667,21.6258,6.965,7.05593333333,11.2022,10.7615555555,17.8790666667,10.2861333333
424.37,8.62773333333,26.5916333333,15.014,21.6642666667,6.96886666667,7.047,11.1944666667,10.7515555556,17.8990666667,10.2689333333
424.73,8.61659999999,26.6026666667,15.037,21.7075333333,6.9586,7.04026666667,11.1942333333,10.7521111111,17.9222666667,10.2569333333
425.08,8.64679999999,26.6603,15.079,21.7639333333,6.98613333333,7.0556,11.2214,10.7845111111,17.966,10.2861333333
425.44,8.65986666667,26.683,15.0999333333,21.7926,7.0166,7.06513333333,11.2436,10.7978666667,17.9983333333,10.2963333333
425.80,8.6802,26.7016,15.1304,21.8226,7.0308,7.08786666667,11.2567666667,10.8185333333,18.0318,10.3015333333
426.16,8.6776,26.7477333333,15.1579333333,21.8581333333,7.03413333333,7.0848,11.2549333333,10.8337111111,18.0581333333,10.2956
426.51,8.67599999999,26.7833,15.1783,21.8921333333,7.0332,7.0662,11.2590666667,10.8299111111,18.0785333333,10.2874666667
426.87,8.68233333334,26.8452666667,15.2326333333,21.9503333333,7.04226666667,7.06533333333,11.268,10.8406444445,18.1086,10.2894666667
427.23,8.72966666667,26.8890666667,15.2946666667,22.0298,7.0856,7.09606666667,11.3211333333,10.8811777778,18.1722666667,10.3074
427.58,8.73333333333,26.9345333333,15.3254333333,22.0779333333,7.1168,7.10073333333,11.3351666667,10.8944444444,18.2030666667,10.2920666667
427.94,8.77206666666,27.0239666667,15.3855666667,22.1312,7.152,7.13033333334,11.3697333333,10.9276222222,18.249,10.3061333333
428.30,8.80880000001,27.0808,15.4600333333,22.2059333333,7.1816,7.15273333333,11.4074,10.9796444444,18.3192666667,10.3288
428.65,8.82599999999,27.1522333333,15.4840333333,22.2321333333,7.20213333333,7.1446,11.4137666667,10.9878444445,18.3446666667,10.3245333333
429.01,8.86613333333,27.2259333333,15.5545666667,22.315,7.24673333333,7.174,11.4549,11.0251333333,18.4202,10.3550666667
429.37,8.86066666666,27.3043666667,15.5890333333,22.3760666667,7.23706666667,7.18386666666,11.4662333333,11.0457111111,18.4606,10.3525333333
429.72,8.87020000001,27.4096,15.6252333333,22.4286666667,7.2506,7.17926666667,11.4612666667,11.0542444444,18.512,10.3514666667
430.08,8.88933333333,27.4519,15.64,22.4948,7.24473333333,7.16713333333,11.4589666667,11.0566,18.536,10.3447333333
430.44,8.88119999999,27.5043,15.6755666667,22.5312,7.25713333333,7.1688,11.4574333333,11.0688,18.5631333333,10.3485333333
430.79,8.87566666666,27.5706333333,15.7092666667,22.5725333333,7.263,7.17093333333,11.4512333333,11.0870666667,18.6124,10.3586
431.15,8.89213333333,27.6703666667,15.7393,22.6125333333,7.28673333333,7.17646666667,11.4543333333,11.1084222222,18.6440666667,10.3786
431.50,8.92346666666,27.7674333333,15.8063,22.7138,7.3074,7.1852,11.4879666667,11.1582666667,18.7145333333,10.4236
431.86,8.92273333333,27.8229333333,15.8318,22.7640666667,7.31326666667,7.1696,11.4941,11.1620222222,18.7418666667,10.4306666667
432.22,8.97133333333,27.9129666667,15.8867666667,22.8482666667,7.35506666667,7.20773333333,11.5228333333,11.1850444444,18.7869333333,10.4764
432.57,8.99633333332,27.9930333333,15.9360333333,22.9252666667,7.382,7.2102,11.5594333333,11.2170666667,18.8426,10.4934
432.93,8.97786666667,28.0403666667,15.9529,22.9596666667,7.3744,7.17853333333,11.5489333333,11.2238,18.8472666667,10.4724
433.29,8.99233333333,28.0809666667,15.9794,22.9930666667,7.37706666667,7.14926666667,11.5444333333,11.2302444445,18.8649333334,10.4737333333
433.64,9.019,28.1345,16.0386333333,23.0537333333,7.41073333333,7.1676,11.5918666667,11.2622666667,18.8955333333,10.4964
434.00,9.03286666666,28.1926666667,16.1014,23.0976666667,7.43653333334,7.1746,11.6193333333,11.2852,18.9414,10.5193333333
434.35,9.08246666667,28.2724,16.1762666667,23.1773333333,7.4826,7.22786666667,11.6802666667,11.3461555556,19.0078666667,10.5729333333
434.71,9.10126666667,28.3044333333,16.1999333333,23.2236,7.5096,7.23786666667,11.6989666667,11.3589111111,19.0362,10.5632666667
435.07,9.08639999999,28.3296,16.2199666667,23.2370666667,7.49026666667,7.21826666667,11.7048666667,11.3595555556,19.0542,10.5443333333
435.42,9.08893333333,28.3542333333,16.2280333333,23.2316,7.48353333333,7.21246666667,11.6829333333,11.3461777778,19.0631333333,10.5206
435.78,9.0712,28.3697333333,16.2325666667,23.2490666667,7.469,7.191,11.6769666667,11.3376666667,19.0852666667,10.5104
436.13,9.04613333334,28.4052666667,16.2475333333,23.2748666667,7.46093333333,7.16673333334,11.6766333333,11.3353555555,19.1091333333,10.4864
