wavelength,Back_ConTamm,Belly_ConTamm,Breast_ConTamm,Crissum_ConTamm,Crown_ConTamm,DorTail_ConTamm,Patch10_ConTamm,Rump_ConTamm,Throat_ConTamm,WingTip_ConTamm
713.48,14.7878,39.8042,26.3385666667,29.5453333333,17.207,20.2118,40.4988666667,21.6209111111,28.8130666667,17.4302
713.80,14.8524,39.9536666667,26.5193066667,29.6572,17.3474666667,20.2106666667,40.5732,21.6436,28.8483333333,17.5525333333
714.12,14.635,39.7109333333,26.2352266667,29.5073333333,17.0932,20.013,40.3696,21.5471111111,28.7406666666,17.332
714.44,14.4805333333,39.6114,26.1389733333,29.4190666667,17.0158,19.8776666667,40.3643333333,21.5701333333,28.6346,17.3280666667
714.76,14.5136,39.5728666667,26.19386,29.5534,17.0612,19.9048666667,40.4934,21.6706666667,28.7584666667,17.3410666667
715.08,14.4159333333,39.6029333333,26.0860733333,29.5202666667,17.0,19.7782666667,40.4928,21.6134444444,28.6246,17.3029333333
715.40,14.5829333334,39.7455333333,26.2251866667,29.6690666667,17.2055333333,19.9198,40.653,21.7067777778,28.8327333333,17.45
715.72,14.397,39.6224,26.0563066667,29.4534666667,17.1236,19.8429333333,40.6404666667,21.5278444444,28.8084666667,17.3116666667
716.04,14.2284,39.6309333333,26.0303933333,29.4448,16.9916,19.7339333333,40.6412,21.4193555556,28.711,17.1949333333
716.36,14.141,39.4969333333,25.8355733333,29.3293333333,16.8524,19.5786666666,40.5516666667,21.3083333333,28.599,17.154
716.68,14.0320666667,39.4755333333,25.7660666667,29.2442,16.6496666667,19.403,40.3330666667,21.1650666667,28.4652666667,17.0198666667
717.00,14.3367333333,39.8772,26.08044,29.5352666667,16.9438666667,19.7731333333,40.6174,21.5049555555,28.8376,17.3188666667
717.32,14.5664,40.0808,26.3262066667,29.7324,17.1486,20.0870666667,40.8526666667,21.8063333333,29.1264,17.5288
717.64,14.7746666667,40.5445333333,26.6269133333,29.9460666667,17.3282666667,20.3670666667,41.1341333333,21.9322444445,29.3334,17.7915333333
717.96,14.7280666667,40.4975333333,26.5032933333,29.9983333333,17.1504,20.4323333334,41.0655333333,21.7909777778,29.4200666667,17.6411333333
718.28,14.4665333333,40.3321333333,26.1894466666,29.7796,16.8326666667,20.2811333333,40.6921333333,21.4820888889,29.0487333333,17.3632666667
718.60,14.4605333334,40.5226,26.2994866667,29.9738,16.8454,20.3666,40.9057333334,21.4968666667,29.2603333333,17.4154
718.92,14.2742666667,40.4155333333,26.0907333333,29.8641333333,16.5288,20.2346666667,40.8067333333,21.3626222222,29.0515333333,17.2107333333
719.24,14.4469333333,40.5775333333,26.3747933333,30.1401333333,16.6118,20.4942666667,40.8598666667,21.6617333333,29.2898,17.4261333333
719.56,14.533,40.7548666667,26.4454666667,30.106,16.5935333333,20.6142666666,40.8414666667,21.8441777778,29.43,17.5178
719.88,14.6952666667,40.9686,26.59874,30.1986,16.8555333333,20.906,40.9686,22.1114,29.543,17.5502666666
720.20,14.9192,41.1476,26.8761466667,30.4483333333,17.1269333333,21.1995333333,41.5222,22.3630222222,29.9122666667,17.7086666667
720.52,14.9177333333,41.0028,26.7033466666,30.4312,17.1259333334,21.1371333333,41.3536666667,22.2696888889,29.6911333333,17.6495333333
720.84,14.7256666667,40.872,26.4065,30.1992,16.9492666667,20.9348,41.2663333333,22.1322444444,29.4064,17.4065333333
721.16,14.5365333333,40.4671333333,26.0697266667,29.8460666667,16.6838666667,20.5139333333,40.8339333333,21.9271333333,28.9406,17.1122
721.48,14.5447333333,40.461,26.07178,29.7133333333,16.7595333334,20.4854666667,40.7464666666,21.9143555556,28.8916666667,17.0531333333
721.79,14.674,40.4893333333,26.1271666667,29.6586,16.7880666667,20.4134,40.9170666667,22.0439777778,29.0006,17.0860666667
722.11,14.4798666666,40.1644666667,25.8099866667,29.2846666667,16.5421333333,20.2818666667,40.6627333333,21.7481777778,28.6590666667,16.7644666667
722.43,14.6426,40.3976666667,25.9842266666,29.4239333333,16.7433333333,20.4515333333,40.9694666667,21.9508444444,28.8998666667,16.9815333333
722.75,14.5476666666,40.1934666667,25.8179066667,29.3200666667,16.7373333333,20.3056666667,40.8775333333,21.6807777778,28.6525333333,16.8808666667
723.07,14.7634666667,40.1208666667,26.0257733333,29.5996666666,16.9606,20.5608,41.1776666667,21.8475777778,28.8847333333,17.0190666667
723.39,14.5863333333,39.9038,25.90578,29.5575333333,16.7074666667,20.3241333333,41.1024,21.6511555555,28.7124,16.8832
723.71,14.4802666667,39.8998666667,25.6368933333,29.5486666667,16.6844,20.2836,40.8864,21.6606,28.6226,16.8158
724.03,14.4538666667,39.9747333333,25.7953266667,29.6758666667,16.6781333333,20.3483333333,41.0428666667,21.6375111111,28.7609333333,16.8020666666
724.35,14.2765333333,39.7874666667,25.7095866667,29.6538,16.4615333333,20.1872666667,40.8274,21.3654666667,28.7380666667,16.6466666667
724.67,14.3071333333,39.977,25.81216,29.8873333333,16.5707333334,20.3667333333,40.9971333333,21.3870222222,28.9598,16.7035333333
724.98,14.7025333333,40.4192,26.21708,30.3317333333,17.0111333333,20.8046666667,41.5838666667,21.8984888889,29.4007333333,17.2026666667
725.30,14.9958,40.7820666667,26.50362,30.5603333333,17.4509333333,21.2630666667,41.7984,22.1163111111,29.7742,17.5198
725.62,15.3234,40.9578,26.8977133333,30.9068,17.6606666667,21.5622,42.0317333333,22.4811333333,30.1506,17.8765333333
725.94,15.3505333333,41.0798,26.9468266666,31.1241333333,17.8156666666,21.6516666666,42.0709333334,22.6055111111,30.3168666667,18.0717333333
726.26,15.4023333333,41.2132666667,27.05578,31.2396666667,17.8838666667,21.6625333333,42.0936,22.7558444445,30.5110666667,18.0849333333
726.58,15.3276666667,41.3125333333,27.1196066667,31.3063333333,17.9015333333,21.6432666667,42.1678,22.7631333333,30.5224,18.1934666667
726.90,15.3058,41.2838,27.0082533333,31.294,17.9646666667,21.6545333333,42.2378,22.7190888889,30.6542,18.2462666667
727.21,15.2392,41.1159333333,27.0288266667,31.2545333333,17.8890666667,21.6587333333,42.1794,22.5908222222,30.6655333333,18.281
727.53,15.2681333333,40.9435333333,26.9894666667,31.2833333333,17.8626,21.6369333333,42.0859333333,22.5499111111,30.6535333333,18.2716666667
727.85,15.4955333333,41.2699333333,27.35728,31.5430666667,18.1187333333,21.9544666667,42.4964,22.8320444445,30.9256666667,18.5004666667
728.17,15.4503333333,41.1907333334,27.4130466667,31.5146666667,18.1417333333,21.9255333333,42.6106,22.8502,31.0585333333,18.4460666667
728.49,15.0246,40.8782666667,27.15882,31.2443333333,17.7770666667,21.4884666667,42.2465333333,22.4657111111,30.7461333333,18.0824
728.80,14.5577333333,40.5738666667,26.82578,30.9788666667,17.1894,21.0868,41.9497333333,22.0054666666,30.4482,17.7359333333
729.12,14.4448,40.592,26.86226,31.0634,17.2871333333,21.0251333333,42.015,21.9393333333,30.4793333333,17.7596
729.44,14.2368,40.3540666666,26.69054,30.8046666667,17.0078666667,20.7605333333,41.6719333333,21.6458888889,30.2649333333,17.4420666667
729.76,14.0157333333,40.113,26.4539066667,30.6056,16.7706666667,20.5074,41.3921333333,21.3636,30.0865333333,17.3752
730.08,14.0426,40.0792666667,26.2675733333,30.4127333333,16.687,20.3962666666,41.2158,21.1829555556,29.9989333333,17.2767333333
730.39,14.1672666666,40.249,26.5254133333,30.5609333333,16.7062,20.4537333333,41.311,21.2060888889,30.1438666667,17.4032
730.71,13.9451333333,39.9291333333,26.3315933333,30.1872,16.4374,20.1976,40.9976,21.0201111111,29.8744,17.1184666667
731.03,13.8839333333,40.0764666667,26.3100133333,30.1004,16.4286666667,20.1952,40.8928666667,20.9731555556,29.955,17.1340666667
731.35,13.9712666667,39.9734666667,26.30224,30.1324,16.5246,20.2291333333,40.7798666667,21.0070222222,29.9754,17.2212666667
731.67,14.2962666667,40.1220666667,26.46182,30.291,16.7154666667,20.5536666667,40.8670666667,21.2669333333,30.1219333333,17.5318666667
731.98,14.5320666667,40.2191333333,26.5633733333,30.4655333333,16.8604666667,20.7737333333,41.0321333333,21.3299555556,30.1695333333,17.7241333333
732.30,14.5019333333,40.0562666667,26.5808733333,30.3826666667,16.9538,20.6864,40.8590666667,21.3893333333,30.0430666667,17.5764666667
732.62,14.4904666666,40.2993333333,26.6147,30.3428,16.9034,20.7064666667,40.9148,21.4796888889,30.0019333333,17.5094
732.94,14.6082,40.0986,26.6412466667,30.3794666667,17.0746666667,20.8728666667,40.9221333333,21.5138222222,30.0892,17.6342
733.25,14.553,40.0192666667,26.5234333333,30.2292666667,16.9075333333,20.8478,40.9537333333,21.3463111111,29.9692,17.3622
733.57,14.6136,39.9765333333,26.6898066667,30.3712666667,16.9930666667,20.8788,40.9529333333,21.4707333333,29.9716666667,17.4218
733.89,14.9057333333,40.2308666667,26.9420666667,30.6086,17.2772666667,21.318,41.1226666667,21.8328444445,30.2297333333,17.6896
734.21,15.3273333333,40.7435333333,27.41084,31.1394,17.6849333333,21.8322666667,41.6686666667,22.2463777778,30.7576666667,18.0807333333
734.52,15.3489333333,40.694,27.4140333333,31.1834,17.5856,21.7844666666,41.6295333333,22.2257333333,30.824,17.9346666667
734.84,15.1388666667,40.5806,27.1264333333,30.9534666667,17.2578,21.5619333333,41.528,21.9702,30.6526,17.6710666667
735.16,14.9017333333,40.4563333333,26.9670533333,30.9221333333,17.0130666667,21.4053333333,41.4771333333,21.6487777778,30.5614666667,17.4410666667
735.48,14.9325333333,40.4904666667,26.9777333333,30.9188666667,16.9736666667,21.3784,41.3209333333,21.7236666667,30.6736,17.3933333333
735.79,15.3083333334,41.0133333333,27.23332,31.3964666667,17.3754666667,21.7864,41.6739333333,21.9773555555,31.1964666667,17.9282666667
736.11,15.456,40.8894,27.3165733333,31.4914,17.5174,21.9212,41.6405333333,21.9989111111,31.3577333334,17.9633333333
736.43,15.651,41.3226666667,27.6539266667,31.7881333333,17.6226666667,22.0886666666,41.9760666667,22.2412888889,31.5313333333,18.1660666667
736.74,15.7913333333,41.6556666667,28.0109066667,32.1832,17.8550666667,22.2422666667,42.1935333333,22.4981555555,31.7240666667,18.4162
737.06,15.8059333333,41.8755333334,28.0486133333,32.3558666667,17.8072,22.3653333333,42.3558666667,22.6382888889,31.8800666667,18.3928666667
737.38,15.7237333333,41.8602,28.10878,32.3831333333,17.7832,22.3880666667,42.5053333333,22.7171777778,31.8344,18.2876
737.69,15.4252666667,41.6192666666,27.8562333333,32.0721333333,17.5617333333,22.1107333333,42.1223333333,22.4561777778,31.5386,18.0531333333
738.01,15.3154666667,41.4116,27.7139866667,31.9588666667,17.6053333333,22.0546,42.0055333334,22.4699777778,31.3022,18.1574666667
738.33,15.625,41.8062666667,28.09066,32.2996,17.9958,22.4198,42.317,22.8383777778,31.7233333333,18.5463333333
738.64,15.8831333333,42.0478666667,28.3154066667,32.4179333333,18.307,22.5919333333,42.5616,23.1305555556,31.9766,18.7880666667
738.96,16.0693333333,42.1599333333,28.4188733333,32.5228666667,18.4586,22.8298,42.7171333333,23.1006222222,32.0075333333,18.9599333333
739.28,16.1972,41.9930666667,28.4112533333,32.5096666667,18.3622666667,22.7908666667,42.7885333333,23.0914444444,31.8932,18.8611333333
739.59,16.26,41.9182,28.33062,32.4894666667,18.3592,22.8328,42.6517333333,23.0882222222,31.8405333333,18.9822
739.91,16.1454,41.8952,28.13132,32.3763333333,18.3493333333,22.7763333333,42.5863333333,23.0034222222,31.7302666667,18.7554666667
740.23,16.385,41.9297333333,28.2634466667,32.5039333333,18.6286666667,22.9826666667,42.6642666667,23.2235777778,32.0286,19.1039333333
740.54,16.398,41.8493333333,28.2309466667,32.3640666667,18.7053333334,22.9366666667,42.5751333333,23.0701111111,32.1350666667,19.173
740.86,16.3848666667,41.8038666667,28.1005533333,32.4168,18.6250666667,22.7965333333,42.4754666667,22.8897111111,32.2304666667,19.1445333333
741.18,16.7286666667,41.9924,28.33978,32.8053333333,18.8773333333,23.0037333333,42.5898666667,23.0194444444,32.5302666667,19.3184666667
741.49,16.7246,42.175,28.49288,32.9448,18.8973333334,23.0632666667,42.6974666667,22.9026666667,32.6192,19.2176666667
741.81,16.2846666667,41.5202666667,28.0415,32.4907333333,18.5154666667,22.6620666667,42.0379333334,22.4016444444,31.9883333333,18.6524
742.12,15.8187333333,41.1759333333,27.42004,32.0545333333,17.9518666667,22.1691333333,41.3997333333,21.8601777778,31.4910666667,18.1089333333
742.44,15.3874,40.8504,27.0968133333,31.7164,17.5903333333,21.7530666667,41.0151333333,21.6456888889,31.4416,17.7184
742.76,15.2887333333,40.8112,27.2836933333,31.7584,17.6482666667,21.966,41.1572666666,21.7457555556,31.5787333333,17.8624
743.07,14.4866,40.5698666667,26.6885333333,31.4556666667,17.0968,21.4029333333,40.9334666666,21.2201555555,31.3064666667,17.379
743.39,14.263,40.3566,26.4951466667,31.3642666666,16.8873333333,21.3437333333,40.7542,20.9608444444,31.2491333333,17.1836
743.70,14.1104,39.9918,26.1940466667,30.9691333333,16.5852,21.2332,40.4092666667,20.6756444445,30.9387333333,16.8202
744.02,14.0812,40.0388,26.3322266667,30.9424,16.6666666667,21.3732666667,40.5838,20.7626666667,31.0147333333,16.8723333333
744.34,13.9310666666,39.9832,26.3493933333,30.7917333334,16.7461333333,21.2204666667,40.6421333333,20.7578222222,30.9510666667,16.7129333333
744.65,13.3758666667,39.7874666667,26.02296,30.4195333333,16.4285333333,20.7653333333,40.5923333334,20.5735111111,30.5754,16.4058
744.97,13.8184666667,40.2254,26.4673066667,30.6392666667,16.8549333333,21.0957333333,41.0245333333,21.0569555556,30.9904,16.9406666667
745.28,13.6714666667,40.4655333333,26.4946533333,30.6504,16.7938666667,20.9134666667,41.2458,21.0175777778,31.2054666667,17.0077333333
745.60,13.8309333333,40.7580666667,27.1163266666,31.1632666667,17.4103333333,21.4036,41.716,21.4786,31.5510666667,17.6070666667
745.91,14.1328666667,41.3517333334,27.4692533333,31.7256,17.6274,21.8752,42.3348666667,21.8647777778,31.7806666667,17.9794666667
746.23,13.7564,41.1756,27.12122,31.4808,17.2371333333,21.3274,41.9226666667,21.4051333333,31.4252,17.5580666666
746.55,14.2652,41.0496,27.3641733333,31.5359333333,17.4546666667,21.5875333333,41.9270666667,21.5559333333,31.4120666667,17.7479333333
746.86,14.599,41.3054,27.5399733333,31.5234,17.6399333333,21.4479333333,41.9895333333,21.8431111111,31.5860666667,18.0818
747.18,14.4904,41.5012,27.5815,31.6389333333,17.6376,21.3902666667,42.209,21.8032666667,31.5253333333,18.0554666667
747.49,14.1610666667,40.983,27.1413533333,31.2768,17.1581333333,20.8558666667,41.4970666667,21.2591111111,30.9830666667,17.7343333333
747.81,13.7138666667,40.5214666667,26.5265266667,30.819,16.5694666667,20.5244666667,40.8795333333,20.7131111111,30.4553333333,17.3474
748.12,14.1474,40.5882666667,26.6773,31.1556666667,16.7852,20.9202666667,41.0289333333,20.9842666667,30.6287333333,17.6468666667
748.44,14.1728,40.3632,26.4098333333,31.1808666667,16.7464,20.925,40.8725333333,20.9734222222,30.5642666667,17.5833333333
748.75,14.3612666667,40.3727333333,26.5378466667,31.3542,16.8751333334,21.2692,41.0278666667,21.2326444444,30.7566,17.7604
749.07,14.4408,40.0848666667,26.5214066666,31.2114,16.7624,21.1567333333,40.8778,21.1776222222,30.7602666667,17.6072666667
749.38,14.1338666667,39.4320666667,26.1793466667,30.6287333334,16.6219333334,20.6761333333,40.3110666667,20.7689777778,30.2852,17.3521333333
749.70,14.4418,39.4443333333,26.26234,30.6822666667,16.9148666666,20.9602666667,40.3668,20.9816888889,30.3560666667,17.5349333333
750.01,14.406,39.5438666667,26.3636333333,30.7156,16.9912,20.9667333333,40.4861333333,20.9232222222,30.4685333334,17.5151333333
750.33,14.304,39.4846666667,26.38764,30.7949333333,16.957,21.0089333333,40.6298,20.8862,30.3721333333,17.4533333333
750.64,13.9860666667,39.237,26.0385666667,30.6062,16.7631333333,20.8043333333,40.3304666667,20.6784888889,30.1763333333,17.2204
750.96,14.0918,39.6082666667,26.1569866667,30.9250666667,16.9832,21.0611333333,40.8499333334,21.0054444445,30.4668,17.2778
751.27,14.4408,39.8311333333,26.2841066667,30.9938666667,17.3228666667,21.3538,41.0632,21.1646,30.8054666667,17.6384
751.59,14.1896666667,39.8464,26.0547333333,30.6082,17.0349333333,21.1046666667,40.8005333333,20.9818888889,30.6862,17.4280666667
751.90,14.0671333333,39.569,25.9839733333,30.367,16.9168,21.0203333333,40.4114666667,20.7700666667,30.4226,17.334
752.22,14.1786,39.6754,26.1385133333,30.6828,17.0361333333,21.0718,40.6017333333,20.7705111111,30.4813333333,17.5370666666
752.53,13.9709333333,39.4799333334,25.6070733333,30.3886666666,16.5576666667,20.8026666667,40.2963333333,20.4978,30.1508666667,17.2315333333
752.85,14.0439333333,39.6716666667,25.8285866667,30.7204,16.535,20.9569333333,40.5095333333,20.5557333333,30.4742,17.2086
753.16,13.8778,39.7833333333,25.82874,30.8451333333,16.4032,20.9121333333,40.6926,20.6156222222,30.6512666667,17.1440666667
753.47,14.1782666667,39.9169333333,26.0484133333,31.2820666667,16.5134666667,21.1344666667,40.9798666667,20.9673333333,30.9870666667,17.4300666667
753.79,14.2228666667,39.6499333333,26.0348266667,31.3646666667,16.5821333333,21.3287333333,40.8552666667,20.9978,31.1006,17.6094
754.10,14.5375333333,39.7161333333,26.37532,31.5984666667,16.6424666667,21.5254666667,41.0322,21.4051777778,31.3662666667,17.9354666667
754.42,14.6041333333,39.6615333333,26.3634533333,31.5348,16.5289333333,21.3683333333,40.7544,21.3051111111,31.2279333333,17.9862
754.73,13.9124666667,39.2318,26.0398866667,31.1973333333,15.8184,20.8407333333,40.2852666667,20.8167333333,30.5717333333,17.3083333333
755.05,14.0552666667,39.1790666667,26.1518266667,31.4352666667,15.9827333333,20.9811333333,40.262,20.8074,30.6490666667,17.5167333333
755.36,13.8564666666,39.1046666667,26.1102066667,31.584,15.8689333333,20.9840666667,40.4817333333,20.9554888889,30.8629333333,17.5444
755.67,13.8152,39.1254666667,26.0294666667,31.5278,15.9308666667,21.0048666667,40.2836666667,21.0411777778,30.9988666667,17.6448666667
755.99,13.7959333333,39.1577333333,26.1975533333,31.6370666667,16.1684666667,20.9281333333,40.3201333333,21.1071555556,31.0556666667,17.8262666667
756.30,13.8304,39.2976,26.13072,31.5595333333,16.247,20.9494,40.2946,21.2440222222,31.0625333333,17.9971333333
756.62,13.9742666667,39.3799333333,26.23114,31.5026666667,16.3417333333,21.1095333333,40.2609333333,21.3499333333,31.0992,18.3058666667
756.93,13.8534666667,39.5274666667,26.2364333333,31.4221333333,16.4244666667,21.1592,40.321,21.3444666667,30.9616,18.2762
757.24,13.8826666667,39.6627333333,26.3574866667,31.3300666667,16.3906666667,21.1047333333,40.4209333333,21.2130222222,30.8643333333,18.0504666667
757.56,14.0104666667,40.0418666667,26.4113333333,31.3347333334,16.6771333333,21.2827333333,40.5786666667,21.2338444444,30.953,18.0640666667
757.87,14.0916666667,40.1409333333,26.4646133333,31.4418,16.9245333333,21.5916,40.8064,21.3909333333,31.214,18.1325333333
758.18,14.6435333333,40.4277333333,26.9122133333,31.9014666667,17.6202666667,21.9014,41.1586666667,21.8806444445,31.6667333333,18.7672
758.50,14.4131333333,40.4772,26.8906733333,31.833,17.5510666667,21.6734,41.1514666667,21.8503111111,31.6927333333,18.613
758.81,14.484,40.7552,27.0091066667,31.8772,17.5880666667,21.5728,41.3423333333,21.6529777778,31.6854,18.6098
759.13,14.7919333333,40.8704,27.11294,32.0826,17.8670666667,21.6578666667,41.6220666667,21.8269555556,31.6874666667,18.6037333333
759.44,15.4544,41.5796666667,27.8155533333,32.6521333333,18.5572666667,22.4068,42.2580666667,22.4046666667,32.435,19.3218
759.75,15.3408666667,41.2611333333,27.6882533333,32.3839333333,18.5127333333,22.3104,41.9666,22.2810666667,32.1605333333,19.1417333333
760.07,15.3996,41.273,27.81504,32.5222,18.4576666667,22.2764666667,42.1552,22.1749555555,32.0545333333,18.7864
760.38,15.8086,41.6550666667,28.13504,32.8207333333,18.802,22.4692,42.3814,22.4721555556,32.4077333333,19.0978
760.69,15.649,41.778,28.0274066667,32.8449333333,18.6962,22.5585333333,42.4169333333,22.5141555556,32.6162666667,19.1442666667
761.01,15.4943333333,41.644,28.06192,32.8305333333,18.4464,22.2739333334,42.3135333333,22.2288444444,32.5988,19.0705333333
761.32,15.1967333333,41.3442,27.9933,32.7678,18.3306666667,21.9182,42.1146666667,21.9936444444,32.47,18.8742666667
761.63,15.2579333333,41.2647333333,28.0674133333,32.7626,18.2666666667,22.0188666667,42.1184,22.1296666667,32.6132666667,18.9789333333
761.94,15.65,41.7795333333,28.32436,33.1299333333,18.7499333333,22.4372,42.6580666667,22.4380222222,32.8964666667,19.4402
762.26,15.7166,41.9771333333,28.48746,33.3597333333,18.9141333333,22.5728666667,42.7268,22.5736888889,32.9898,19.5122666667
762.57,15.4126,41.7546666667,28.1204666667,32.8233333333,18.4930666667,22.2740666667,42.2716,22.2808444445,32.726,19.3741333333
762.88,15.0378666667,41.6731333333,27.8174666667,32.6949333333,18.0961333333,22.096,42.1640666667,21.9687333333,32.5298,19.0718666667
763.20,15.0310666667,41.7730666667,27.9650133333,32.8804666667,18.1334666667,22.197,42.3234666667,22.0194888889,32.7474,19.1589333333
763.51,15.313,42.1982,28.1932666667,33.1978666667,18.4244666667,22.5390666667,42.6199333333,22.4357111111,33.2088,19.5389333333
763.82,15.0882666667,41.9309333333,27.9837133333,32.8518,18.1190666666,22.2865333333,42.1479333333,22.2548888889,33.0274,19.3492666667
764.14,15.2120666667,42.1965333333,28.0896533333,33.0856666667,18.2462,22.2755333333,42.2338666667,22.3391555556,33.1514,19.4518666667
764.45,15.0185333333,42.1304666667,27.8599933333,32.9082666667,18.0889333333,22.1552,42.1124666667,22.2296222222,33.0648666667,19.2972666667
764.76,15.3069333333,42.4508666667,28.2023,33.2048,18.2834666667,22.6254,42.3637333333,22.5572444444,33.3358,19.7246
765.07,15.0924666667,42.5062,28.0831133333,33.2139333334,18.1977333333,22.5278,42.27,22.3552,33.2568666667,19.6204
765.39,15.0748666667,42.0667333333,28.0226533333,33.0678666667,17.9109333333,22.6101333333,41.9998666667,22.1907333333,33.1176666666,19.6079333333
765.70,14.9004,41.7818,27.64362,32.7279333333,17.4189333333,22.5551333333,41.7637333333,22.0344444445,33.0319333333,19.3029333333
766.01,14.7878666667,41.9598,27.9063933333,33.0290666667,17.2808,22.8308666667,41.9960666667,22.0733777778,33.0151333333,19.1624666667
766.32,14.9467333333,41.7507333333,27.9468333333,33.1346666667,17.3286666667,22.8818,42.0079333333,22.2590888889,33.0674,19.3511333333
766.64,14.9352666667,41.8026,27.77206,33.1172666667,17.1822,22.8888666666,42.0278,22.0381111111,33.0092666666,19.3858
766.95,14.3349333333,41.1658666667,27.3043533333,32.6314,16.7601333333,22.3446666666,41.3399333333,21.3386444444,32.2962666667,19.1305333333
767.26,13.6392666667,41.1049333333,26.9084266667,32.4936,16.2809333333,22.0431333333,41.3361333333,20.7446,31.8917333333,18.8034666667
767.57,13.5422666667,40.4671333333,26.69594,31.9394666667,16.1038,21.9133333333,41.0072,20.4426444445,31.4619333333,18.7802
767.88,13.7764,40.5042666667,27.01488,32.3142,16.3298666667,22.3734,41.2966666667,20.6855777778,31.6622,19.1284
768.20,13.1949333333,40.2432,26.47466,31.7246,15.8136,22.0874666667,41.0175333333,20.1022222222,31.0924666667,18.5972
768.51,13.11,40.697,26.69614,31.8605333333,15.8322666667,22.1974666667,41.4101333333,20.1266444444,31.1909333333,18.6486
768.82,11.8358666667,39.9388666667,25.6519,30.9466666667,14.7368,20.816,40.6322666667,19.082,30.0652666667,17.4744
769.13,11.6572666667,39.8294666667,25.4733266667,30.8712666667,14.8346,20.5906,40.4866666667,18.9477777778,29.6276,17.7375333333
769.44,12.3508666667,40.0463333333,26.02796,31.4189333333,15.7849333333,21.1965333333,40.9193333333,19.6166888889,30.3526666667,18.7532
769.76,12.4044666667,40.4036,26.2729866667,31.5626666667,15.9722666667,21.4626,41.1892,19.6628222222,30.4297333333,18.6284666667
770.07,12.407,40.4184666667,26.3051333333,31.6322,15.8850666667,21.5541333333,41.3494,19.7772888889,30.3496,18.7174666667
770.38,13.1099333333,40.5943333333,26.76986,31.8186,16.3852,22.0554,41.7068666667,20.3530666667,30.9293333333,19.2136
770.69,14.5893333333,41.3715333333,27.7337666667,32.7098,17.4838,23.4379333333,42.4982666667,21.4592666667,31.9038666667,20.6546
771.00,14.4127333334,41.492,27.8439,33.1518666667,17.4423333333,23.6507333333,42.6259333333,21.4889777778,31.8412666667,20.7256666667
771.32,14.9614666667,41.4558666667,28.1340466667,33.6960666667,17.8594,23.8366,42.7528666667,21.9818666667,32.3809333333,21.3151333333
771.63,15.7872,41.6086666667,28.5616133333,34.3013333333,18.4322,24.1809333333,43.2172666667,22.7311333333,33.0196,22.1996
771.94,16.6192,41.5797333333,28.9970266667,34.4572,18.6728,24.5678,43.1912666667,23.1371111111,33.3739333333,22.6132666667
772.25,17.7503333333,42.6419333333,30.07166,35.3593333333,19.8766,25.6992666667,44.1478666667,24.1919555556,34.8026,23.6732666667
772.56,17.9612,42.8247333333,30.42212,35.4185333333,20.0785333333,25.9964,44.2996,24.3365555555,35.3674666666,23.8742666667
772.87,17.1868,42.3026,29.7470466667,34.4349333333,18.9266,25.0448666667,43.5509333333,23.4089111111,34.7140666667,22.8322
773.18,16.4672666667,41.6374666667,28.9416133333,33.5866,18.0436666667,23.9128666667,42.4116,22.6695777778,33.6759333333,22.2473333333
773.50,16.1810666667,41.3604666667,28.7216933333,33.2019333333,17.9403333333,23.5750666667,41.9750666667,22.4036,33.6289333333,21.9423333333
773.81,15.8149333333,41.1936,28.4816933333,33.2294,17.8155333333,23.6046,41.8824666667,22.2914,33.5788,21.9156
774.12,15.3642666667,40.3036666667,28.2249933333,32.9300666667,17.8885333333,23.1744,41.4092666666,22.0783555555,33.5279333333,21.4803333333
774.43,15.5057333333,40.2937333333,28.0053533333,32.6830666667,17.7072666667,23.1648,41.3247333333,22.2976666667,33.7477333333,21.4451333333
774.74,15.5811333333,40.4534,27.8722266667,32.4457333333,17.7424666667,23.0922666667,41.1769333333,22.1578666667,33.2657333333,21.1770666667
775.05,15.1894,40.5177333333,27.7754066667,32.2491333333,17.6898,22.9402,41.0890666667,21.8167555556,33.1819333333,20.9034666667
775.36,14.7136666667,40.2839333333,27.1731933333,32.0362666667,17.8267333333,22.8438666667,40.8713333333,21.7605555555,32.7508,20.6118
775.67,14.8853333333,40.2830666667,27.41772,32.1132,17.9940666667,23.3382,40.8883333333,22.0319111111,32.8746666667,20.776
775.98,14.7341333333,40.2831333333,27.33638,32.2305333333,18.1322666667,23.3036666667,41.2418666667,22.0946666667,33.0302666667,20.5564
776.30,14.9488666667,40.8025333333,27.3732733333,32.9694,18.8830666667,23.7946,41.7852,22.6144888889,33.5178,21.1666666667
776.61,15.0866666667,40.5778,27.51978,33.1574,19.2062,24.2854666667,41.9693333333,22.6844666667,33.6599333333,21.2007333333
776.92,14.9746,40.5334666667,27.3298133333,33.3282,18.8516,24.187,41.9106,22.727,33.4959333333,21.0416
777.23,14.7165333333,40.4663333333,27.2365466667,33.2246,18.5962,24.1232,41.9632,22.4864666667,33.4473333333,20.7873333333
777.54,14.4548666667,40.4401333334,26.7933333333,32.9874666667,17.8982666667,23.7368666667,41.7819333333,22.2833555555,32.9978666667,20.3824666667
777.85,14.5789333333,40.6150666667,26.82148,33.1144,18.2278,23.6329333333,41.8506,22.2743555555,33.0518,20.5472666667
778.16,13.7034666667,40.499,26.2596333333,32.7273333333,17.7365333333,23.5666,41.9574666667,21.6518444445,33.0061333333,20.3001333333
