wavelength,Back_TiaCanm,Belly_TiaCanm,Breast_TiaCanm,Crissum_TiaCanm,Crown_TiaCanm,DorTail_TiaCanm,Patch10_TiaCanm,Rump_TiaCanm,Throat_TiaCanm,WingTip_TiaCanm
708.99,19.3970666667,30.0054,14.7775333333,45.2178,18.5868666666,18.6743333333,9.175,21.4068666667,56.1985333333,23.5755333333
709.31,19.2778,29.965,14.6704,45.1505333333,18.5914,18.5819333333,8.93926666667,21.281,56.1492,23.4524
709.63,19.2223333333,29.8889333334,14.5627333333,45.1936,18.6463333333,18.4525333334,8.87233333334,21.2619333333,56.3694,23.3650666667
709.95,19.1503333333,29.7767333334,14.4998,45.2082,18.6650666667,18.3901333333,8.80199999999,21.2544666667,56.3214,23.2818
710.27,19.132,29.7554,14.4037333333,44.9903333333,18.6811333333,18.4004,8.75393333334,21.2116,56.2028,23.2159333333
710.59,19.0476666667,29.7983333333,14.3178666667,44.9412666667,18.6626666667,18.4158666667,8.56073333334,21.0168666667,56.1798,23.0641333333
710.91,18.9936,29.8028666667,14.2231333334,44.8715333334,18.5869333333,18.3766666667,8.34373333333,20.9146,56.1410666667,23.0226
711.24,19.2118666667,29.9561333333,14.3135333333,45.1271333333,18.7830666667,18.4864666667,8.43066666666,21.0725333333,56.3355333333,23.1758
711.56,19.0845333333,29.8346,14.1348666667,44.9589333333,18.6798666667,18.3121333333,8.2714,20.9186,56.2473333333,22.9755333333
711.88,18.8116,29.7001333334,13.9884,44.8231333333,18.3738,18.1950666667,7.997,20.7414666667,56.1016666667,22.8193333333
712.20,18.6595333333,29.5620666667,13.932,44.6936666667,18.1259333333,17.9578666666,7.89286666667,20.631,55.954,22.7410666667
712.52,18.5546,29.4896666667,13.8768,44.4304666667,18.0093333333,17.8704,7.71526666666,20.522,55.7162,22.7272
712.84,18.6190666667,29.6602,13.9040666667,44.561,18.0483333333,17.9690666667,7.71800000001,20.5349333333,55.8558,22.8614
713.16,18.6006,29.705,13.9877333333,44.7788,17.9588,17.9244666667,7.67626666666,20.5009333333,56.0398,22.8863333333
713.48,18.6551333333,29.6775333333,13.9455333333,44.8724666667,17.9177333333,17.9114,7.73919999999,20.5432666667,56.1298,22.9012666666
713.80,18.8102,29.7136666667,14.0382,44.9372,18.071,18.0928,7.92366666667,20.5833333333,56.0623333334,22.9630666667
714.12,18.5859333333,29.5896,13.9546666667,44.7511333333,17.8929333333,17.8976666667,7.74113333334,20.4236,55.9619333333,22.8061333333
714.44,18.4684666667,29.6179333333,13.9636666666,44.8035333333,17.8877333333,17.8784666667,7.65353333333,20.4451333333,55.9888,22.8081333333
714.76,18.4131333333,29.5346666667,13.8088666667,44.7463333333,17.8287333334,17.6994,7.53779999999,20.2416,55.9005333333,22.7494
715.08,18.5566666667,29.6700666667,13.872,44.7968666667,18.0150666667,17.9261333333,7.77513333334,20.3751333333,55.9910666667,22.8725333333
715.40,18.8575333333,30.0110666667,14.1445333333,45.3264666667,18.2390666667,18.2376,8.03186666667,20.5790666667,56.411,23.1796
715.72,18.6038,29.7334666666,13.8824,45.0103333333,17.9272,17.8908,7.74406666667,20.3012666666,56.0086666667,22.8852666667
716.04,18.7312,29.8911333333,14.0473333334,45.1640666667,18.1684666667,18.0668,7.87659999999,20.4516,56.0903333333,23.0113333333
716.36,18.6459333333,29.9083333333,14.128,45.2330666667,18.2469333333,18.0347333333,7.86833333333,20.4995333333,56.2864,23.047
716.68,18.5242,29.9296,14.1218666667,45.2968666667,18.2444,17.8848,7.83113333333,20.4754,56.3046666667,22.9698
717.00,18.6076666667,29.8576,14.1964666667,45.2372,18.4373333333,17.9789333333,7.87686666667,20.5798,56.0539333333,22.9246666667
717.32,18.5311333333,29.7085333333,14.0202666667,45.0765333333,18.3493333333,17.8751333333,7.76713333333,20.4012666667,55.9322666667,22.7148666667
717.64,18.6992,29.8982,14.2253333333,45.2013333333,18.6144,18.1610666667,8.03813333333,20.5982666667,55.9366,22.8032
717.96,18.7068666666,30.0273333333,14.2868,45.2986666667,18.716,18.1698666667,7.92513333333,20.6228666667,56.0693333333,22.6958
718.28,18.3236,29.6229333333,13.9686,44.7368666667,18.3366,17.7164,7.59606666667,20.2812666667,55.5686,22.2203333333
718.60,18.8061333333,30.056,14.4986666667,45.071,18.8194,18.1872,8.24326666667,20.7922,56.0678,22.6714666667
718.92,19.169,30.4478666667,14.7782,45.3292666667,19.0538,18.5434666667,8.66646666667,21.1162666667,56.4750666667,23.0166
719.24,19.2824,30.3876666667,14.7246666667,45.2296,18.9782666667,18.5290666667,8.70999999999,21.0037333333,56.1299333333,23.0531333333
719.56,19.1465333333,30.3237333333,14.6825333333,45.0668666667,18.8026,18.574,8.56593333333,20.8778,56.1385333333,23.0845333333
719.88,19.0610666667,30.4746666667,14.6060666667,45.2819333333,18.5863333333,18.5531333333,8.5096,20.8355333333,56.5070666667,23.1468666667
720.20,19.2424,30.7217333333,14.7327333333,45.5050666667,18.7228666667,18.6847333334,8.67640000001,21.0164,56.6750666666,23.3228
720.52,19.1486,30.7215333333,14.6851333333,45.396,18.7591333333,18.5653333333,8.60153333332,21.0515333333,56.688,23.3376666667
720.84,19.2463333333,30.5786666667,14.7460666667,45.3913333333,18.7868666667,18.6538,8.71706666667,21.1338,56.6742666667,23.5212666666
721.16,19.3848,30.8401333333,14.981,45.6036666667,19.0176666667,18.8544666667,8.88166666667,21.3694,56.8048,23.7908666667
721.48,19.1416,30.572,14.7404,45.4658666667,18.6762,18.6389333334,8.493,21.0711333333,56.5996666667,23.624
721.79,18.7357333333,30.1376,14.3595333333,45.0237333333,18.3218666667,18.2183333333,8.04546666667,20.6694666667,55.9298666667,23.2948
722.11,18.3171333333,29.9231333334,14.0488666667,44.8613333333,17.9404666667,18.0118666667,7.64306666666,20.4190666667,55.9456666667,23.0402
722.43,18.2430666667,29.7904666667,13.8868666667,44.6028666667,17.8891333333,17.907,7.54953333333,20.3361333333,55.646,22.9176666667
722.75,18.1434,29.6626666667,13.7466,44.2292,17.8595333333,17.8686,7.47533333334,20.1832,55.2302,22.8618
723.07,18.3572666667,29.7315333333,14.022,44.1948666667,18.1476666666,18.17,7.78999999999,20.4702,55.1677333333,23.2005333333
723.39,18.3429333333,29.6625333333,14.1069333333,44.2718,18.1634,18.2106,7.80346666667,20.3767333333,55.2146666667,23.3368
723.71,18.3724666667,29.7339333333,14.1762,44.3237333333,18.2830666667,18.3254666666,7.93659999999,20.3712666667,55.0996,23.4227333333
724.03,18.1184,29.421,13.8578,44.0308,18.0537333333,18.1653333333,7.79380000001,20.1807333334,54.8086,23.1357333333
724.35,18.4574,29.7318,14.0946666667,44.2071333333,18.4952,18.4575333333,8.01999999999,20.512,54.9472,23.2632
724.67,18.6909333333,29.9078,14.3560666667,44.3238666667,18.7508666667,18.7666,8.25953333334,20.8274666667,55.137,23.5008
724.98,19.2303333333,30.5598,14.8266666667,44.619,19.2830666667,19.2786,8.8024,21.3726,55.3920666667,23.8712
725.30,19.1899333333,30.5470666667,14.8204666667,44.5091333333,19.2444666667,19.1352,8.75853333333,21.2555333333,55.2811333333,23.7798666667
725.62,19.2895333333,30.7204,14.9896666667,44.8098,19.4114666667,19.1934,8.83506666667,21.2575333333,55.4866666667,23.8575333333
725.94,19.1499333333,30.8314,14.9764,45.0103333334,19.2806666667,19.1217333334,8.54726666667,21.0134666667,55.7373333333,23.6764666667
726.26,19.0876,30.7635333333,14.7365333333,44.9636666667,18.9984666667,18.8855333333,8.18933333334,20.9796666667,55.6228,23.4777333333
726.58,19.0529333333,30.8055333334,14.6242666667,45.0188666667,18.9555333333,18.8084,8.03120000001,20.9579333334,55.6752,23.5916
726.90,19.4572666667,31.2569333334,15.0134666667,45.5660666667,19.3064,19.1922,8.265,21.2794666667,56.2068666667,24.0
727.21,19.4626,31.1943333333,14.9178666667,45.4532666667,19.2281333333,19.2108666667,8.20859999999,21.1345333333,56.0717333333,24.0136666667
727.53,19.4603333333,31.1469333333,14.7746,45.4624666667,19.2570666667,19.1936666667,8.20326666667,21.0667333333,56.0676,23.9577333333
727.85,19.5117333333,30.963,14.8066666667,45.3463333333,19.2937333333,19.0486,8.15473333333,20.9578,56.0075333333,23.9338
728.17,19.7786666667,31.0978666667,15.0135333333,45.5876,19.4448666667,19.2236,8.34706666666,21.3190666667,56.3264,24.2601333333
728.49,19.9106,31.0841333333,15.0773333333,45.6792666667,19.5260666667,19.3474,8.42746666667,21.5736666667,56.4308666667,24.3861333333
728.80,19.9383333333,31.0153333333,15.0349333333,45.4068666667,19.6114666667,19.2807333333,8.56353333333,21.6810666667,56.161,24.4554
729.12,19.9411333333,31.1409333333,15.1922666667,45.2817333333,19.7255333333,19.4976,8.75320000001,21.6576,56.1602666667,24.5128
729.44,19.7918666667,31.1088,15.0536,45.2689333333,19.5328,19.3348666667,8.55020000001,21.551,56.3574666667,24.2241333333
729.76,19.4833333333,30.8414,14.8184,45.0796666667,19.3137333333,18.9725333333,8.16993333334,21.2989333333,56.2969333333,23.9665333333
730.08,19.187,30.7938,14.7532,45.1384,19.1378,18.8006,8.01926666667,21.1542,56.2918,23.8470666667
730.39,18.9279333333,30.5278666667,14.6841333333,44.9130666667,18.7671333334,18.5108,7.69826666666,20.8808,55.9496666667,23.5337333333
730.71,18.6765333333,30.3186,14.3544666667,45.0019333333,18.505,18.3088666667,7.32020000001,20.6762,55.9191333333,23.323
731.03,18.6319333333,30.2528666667,14.2140666667,45.2575333333,18.5008,18.3573333333,7.24633333333,20.5939333333,56.0614,23.1582
731.35,18.5872,30.111,14.1537333333,45.1114,18.3472,18.2982666667,7.22426666667,20.4968,56.0834666667,23.1104
731.67,18.7198,30.1916666667,14.2343333333,45.4413333333,18.3648,18.3628666667,7.19680000001,20.6298666667,56.3344666667,23.2027333333
731.98,18.886,30.3181333333,14.3390666667,45.6752666667,18.4778666667,18.4721333333,7.37246666667,20.8200666667,56.6157333333,23.3804
732.30,19.0208,30.3770666667,14.4910666667,45.6973333333,18.5928666667,18.6170666667,7.60546666667,21.0422,56.5046,23.6739333333
732.62,19.2025333333,30.5206,14.6687333333,45.6438666667,18.7337333333,18.8717333333,7.8904,21.2521333334,56.4951333333,23.8904
732.94,19.3296666667,30.5759333334,14.756,45.7503333333,18.8436666667,18.9338666666,7.99926666667,21.3836666667,56.6647333333,24.0098
733.25,19.9108,31.1367333333,15.1766,46.2719333333,19.5138,19.4825333333,8.57033333334,21.9617333333,57.286,24.6198
733.57,20.1754666667,31.3252666667,15.4748666667,46.2846666667,19.8602,19.7788,9.01486666666,22.2939333333,57.1864666667,25.0094666667
733.89,20.3387333333,31.7392,15.8081333333,46.5205333333,20.1165333333,19.9895333333,9.20079999999,22.6377333333,57.3664,25.4132666667
734.21,20.3987333333,31.9224666667,15.9470666667,46.7252,20.403,20.1518666667,9.34333333335,22.8348666667,57.41,25.4421333333
734.52,20.427,31.7970666667,15.8820666666,46.4114666667,20.3784666667,20.2201333334,9.44646666666,22.7733333333,56.9934,25.3967333333
734.84,20.5979333333,31.768,15.9891333333,46.4002,20.5776666667,20.4436,9.5912,22.882,56.9230666667,25.5044666666
735.16,20.6702,31.8308,16.1692,46.4381333333,20.8941333333,20.6128666667,9.71079999999,22.9297333333,56.8166,25.4820666667
735.48,20.8212666667,32.1246,16.283,46.7017333333,21.1293333333,20.8773333333,9.94746666668,23.1476666667,56.9594666667,25.691
735.79,21.1440666667,32.3827333333,16.5180666667,46.7232666667,21.3446666667,21.3494,10.3042666667,23.4041333334,57.0629333333,25.8222
736.11,20.7093333333,32.1663333333,16.1226,46.403,20.9441333334,21.0352666667,9.95206666667,22.9882,56.935,25.3823333333
736.43,20.8135333333,32.4513333333,16.1962666667,46.6936,20.8232,21.241,10.0037333333,22.9216666667,57.518,25.3743333333
736.74,20.9405333333,32.2396666667,16.1599333333,46.2364,20.7825333333,21.3148666666,10.1496,22.7826666667,57.1078,25.2449333333
737.06,20.8087333333,32.1080666667,15.9200666667,45.9894666667,20.5311333333,21.0862666667,9.84773333332,22.5136666667,56.9772666667,25.2928666667
737.38,20.5889333334,32.2194,16.0152,46.1072666667,20.5202666667,20.9815333333,9.67986666666,22.4488666667,57.4284666667,25.2632666667
737.69,20.4233333333,32.2332,15.8778,46.0367333333,20.4331333333,20.7652666667,9.57540000001,22.3452666667,57.4357333333,25.0399333333
738.01,20.3910666667,32.267,15.6752666667,46.1559333334,20.187,20.6227333333,9.42199999999,22.2296,57.84,25.005
738.33,20.1836,31.8948,15.5405333333,45.8308,19.9577333333,20.2332666667,9.16653333333,21.8949333333,57.5446666667,24.6874666667
738.64,20.291,31.8612,15.7752666667,46.1345333333,20.1568,20.2487333333,9.29006666667,22.0290666667,57.7471333333,24.9284
738.96,20.3932666667,31.6234,15.8451333333,45.9888,20.0372,20.1954,9.32926666666,22.0538666667,57.2432,24.937
739.28,20.4457333333,31.7267333333,16.1182666667,45.8769333333,20.3639333333,20.2870666667,9.49873333333,22.3715333333,57.1356666667,25.1292
739.59,20.2964,31.7632666667,16.0638,46.0462,20.2812666667,20.2537333333,9.36186666668,22.3059333333,57.39,25.1796666667
739.91,20.4778666667,31.9502,16.3687333333,46.0732,20.4904,20.5206,9.6116,22.5148666667,57.3745333333,25.3137333333
740.23,20.7111333333,32.0787333333,16.3606666667,46.1714,20.5612,20.767,9.66106666668,22.5829333333,57.2140666667,25.4602666667
740.54,20.2978,31.6185333333,15.9724,45.7322666667,20.1130666667,20.4338,9.24646666667,22.2025333334,56.7269333333,25.0879333333
740.86,20.0517333334,31.5240666667,15.9441333333,45.5732,20.0233333333,20.3207333333,9.09146666667,22.1016,56.4172,24.9320666667
741.18,20.0683333333,31.6285333333,15.9495333333,45.8734666667,20.0683333333,20.4544,8.99673333333,22.2038666667,56.4749333333,25.0486666667
741.49,19.8720666667,31.5853333333,15.6408,45.5556,19.864,20.2238666667,8.60366666666,22.0172,56.267,24.7375333333
741.81,19.4405333333,31.5813333333,15.3609333333,45.6978666667,19.6806666667,19.8473333333,8.05833333333,21.7137333333,56.5535333333,24.7346
742.12,18.8102666667,31.0990666667,14.6430666667,45.5270666667,19.1984666667,19.2152666667,7.2728,21.0695333333,56.2324,24.1642666667
742.44,18.903,31.2354666667,14.925,45.6402666667,19.3581333333,19.1546666667,7.37346666667,21.2752,56.1522,24.2550666666
742.76,18.625,31.0485333334,14.6157333333,45.5893333334,19.0410666667,18.9574,7.06246666666,21.037,55.9907333333,24.0062666667
743.07,18.6268,31.0936,14.8324,45.7003333333,19.227,19.0748666667,7.29626666667,21.1857333333,56.3841333333,24.0344666667
743.39,18.7897333333,31.2697333333,14.9092666666,45.9976,19.441,19.2268666667,7.33866666667,21.2966,56.6012666667,24.4366666667
743.70,18.7533333333,31.1589333333,14.7592,45.6048,19.3617333333,19.1647333333,7.18286666667,21.1543333333,56.2924666667,24.522
744.02,19.0248666667,31.2007333333,14.8407333333,45.3596666667,19.5006,19.3151333333,7.5878,21.2382666667,56.1118666667,24.7735333333
744.34,18.7000666667,30.9915333333,14.4115333333,45.2604666667,19.1676,18.9976666667,7.33499999999,21.0234,56.1002,24.7106666667
744.65,19.2086,31.1868666667,14.84,45.3539333333,19.6423333333,19.5210666667,7.93700000001,21.3370666667,56.074,25.0326
744.97,19.885,31.6789333333,15.5717333333,45.8620666667,20.2904666666,20.1451333333,8.64486666667,21.9781333333,56.5607333333,25.6866666667
745.28,19.9364666667,31.7120666667,15.5334,45.8968666667,20.3818,20.2788666667,8.70006666667,21.9908666667,56.5576666667,25.7424
745.60,20.1601333333,31.9378,15.916,45.9477333333,20.6856666667,20.4289333333,8.94140000001,22.3048666667,56.783,25.9688666667
745.91,20.4284666667,32.1664666667,16.0954,46.3080666667,20.8386,20.4830666667,9.00026666667,22.5128666667,56.8854666667,26.2412666667
746.23,20.6940666667,32.4292,16.4443333333,46.6878666667,20.9528666667,20.6544666667,9.37593333334,22.968,57.2542666667,26.3988666666
746.55,20.8012666666,32.5044666667,16.4832,46.9021333333,20.9846666667,20.7126,9.422,23.0672666667,57.5106666667,26.2782666666
746.86,20.8835333333,32.6232666667,16.6057333333,46.9682666667,20.9932666667,20.7586666667,9.33886666667,23.3029333333,57.6265333333,26.237
747.18,20.8578666667,32.6507333333,16.8948,47.0382,21.0753333333,20.8456666667,9.45186666667,23.3348666667,57.4988,26.3192
747.49,20.6154,32.7090666667,16.7872666667,47.0739333333,21.0918666667,20.8809333333,9.26393333333,23.3694,57.5445333333,26.0753333333
747.81,20.4735333333,32.3651333333,16.4778,46.7296,20.7884666667,20.7134,9.11586666666,23.1325333333,57.0684,25.6684666667
748.12,20.4017333333,32.2661333333,16.2619333333,46.6516,20.7404666667,20.7013333334,9.00473333333,23.0096,57.0623333333,25.5275333333
748.44,20.3687333333,32.1104666667,16.0912,46.6967333333,20.6475333333,20.5755333333,8.88479999999,22.6319333333,56.9754666667,25.4137333333
748.75,20.1697333334,31.9464,15.8452,46.3332666667,20.3690666667,20.2738,8.70839999999,22.3243333333,56.7589333333,25.0923333333
749.07,20.0505333334,31.9428666667,15.9626,46.2892666667,20.3356666667,20.2524666667,8.39886666666,22.0678,56.6754666667,25.0684666667
749.38,20.4318,32.3898666667,16.4743333333,46.6341333333,20.6566666667,20.6356666667,8.87900000001,22.4992,56.9654666667,25.5428
749.70,20.7345333333,32.8142,17.0234666667,47.0501333333,21.0854666666,21.0208,9.3806,22.6786,57.2655333333,25.9203333333
750.01,20.9418666666,32.9967333333,17.1125333333,46.9648666667,21.1544,21.3433333333,9.5364,22.8315333333,57.1598,25.8518666667
750.33,21.2836,33.2444666667,17.424,47.2121333333,21.3487333333,21.6806,9.81780000001,23.1244,57.4980666667,26.2396666667
750.64,20.9502666667,33.1992666667,17.2326,47.0390666666,20.8877333333,21.4328666667,9.5026,22.8268666667,57.4233333333,26.0381333333
750.96,20.9059333333,33.2022666667,17.2372666667,47.0899333333,20.6765333333,21.3143333333,9.41726666667,22.6285333333,57.3923333333,25.8828666667
751.27,20.7916666667,33.0893333333,17.0,46.9523333333,20.4732666667,21.0417333333,9.33033333335,22.7411333333,57.1875333333,25.7291333333
751.59,20.6060666667,32.7243333333,16.8663333334,46.5454666667,20.3044,20.955,9.23266666667,22.6872666667,56.7273333333,25.7826666667
751.90,20.8724,32.8777333333,16.9150666667,46.7110666667,20.6211333333,21.1328,9.56513333333,23.0198,57.0096,26.0012
752.22,21.0844666667,32.8192666667,16.9769333333,46.9236666667,20.7920666666,21.2824666667,9.79013333334,23.1116,57.0596666667,25.8924
752.53,20.8893333333,32.5093333333,16.7037333333,46.8920666666,20.6047333333,21.1412,9.53613333333,22.991,56.9499333334,25.6826
752.85,21.1774,32.5740666667,16.8803333333,47.1857333334,20.8718666667,21.1149333333,9.65900000001,23.0574666667,57.2300666667,25.9518666667
753.16,20.9832,32.3855333333,16.6534,46.7287333333,20.6131333333,20.7553333333,9.50979999999,22.8223333333,56.8695333333,25.5618666666
753.47,21.2050666667,32.4101333333,16.7794,46.7794666667,20.7896666667,20.9737333333,9.65566666667,22.8644666667,56.9813333333,25.8621333333
753.79,21.1709333333,32.3118666667,16.7654,46.6486666667,20.8334,20.9618666667,9.57293333333,22.9509333333,57.013,25.9378666667
754.10,21.4706,32.8198666667,17.1042,47.2834666667,21.1818,21.4159333333,9.95733333333,23.2786666667,57.6633333333,26.2837333333
754.42,21.7916,33.361,17.3636666667,47.8384666667,21.7020666667,21.8840666666,10.3298666667,23.5922666667,58.2856,26.7068
754.73,21.6658666667,33.4796666667,17.0822666666,47.5199333333,21.4416666667,21.6782666667,10.0888,23.2850666667,58.0196,26.6324
755.05,21.0602666667,33.2453333333,16.7311333333,47.1039333333,21.0949333333,21.3434,9.7152,23.0485333333,57.8197333333,26.5566
755.36,20.6670666667,32.9026,16.247,46.6826,20.7818666667,21.0276,9.31866666666,22.8498,57.8458666667,26.2135333333
755.67,20.7213333333,33.2106,16.3642,46.8801333333,20.9088,21.116,9.36133333334,22.9888666667,58.1917333333,26.3465333333
755.99,20.6285333333,33.1992666667,16.2821333333,47.0725333333,20.7362666667,20.9982,9.28813333333,22.808,58.2720666667,26.3558
756.30,20.2519333333,32.8,15.9025333333,46.66,20.3108,20.5104,9.02626666667,22.4970666667,57.5486,25.8159333333
756.62,20.1852,32.771,15.9142,46.6211333333,20.1430666667,20.3998,9.10126666666,22.4573333333,57.224,25.6395333333
756.93,20.2183333334,32.8678,16.1656666666,46.3906,20.3629333334,20.5394666667,9.24846666666,22.7906,56.9010666667,25.6680666667
757.24,20.2380666667,32.7474666667,16.1016666667,46.4222,20.1706,20.3218,8.9618,22.6524,56.9162,25.4371333333
757.56,20.3064,32.4046,16.4065333333,46.3696666667,20.3765333333,20.5010666666,9.20699999999,22.6582666667,56.9204,25.3519333333
757.87,20.4772666667,32.1273333333,16.3883333333,46.1193333333,20.3276666667,20.3755333333,9.01199999999,22.4757333333,56.5982,25.2154
758.18,20.4973333333,32.1362666667,16.4942,46.0141333333,20.2248666667,20.149,8.95340000001,22.2549333333,56.225,25.1210666667
758.50,20.5216,32.0012666667,16.5974666667,45.9220666667,20.2607333333,20.1665333333,9.10160000001,22.3312,55.9346666667,25.2904666667
758.81,20.7172666667,32.0860666667,16.8444,45.8403333333,20.4863333333,20.5050666667,9.35779999998,22.5974,55.9526666667,25.6128
759.13,20.8712666667,32.6214,17.2804,46.0454,21.0210666667,20.9587333333,9.61446666665,22.9602,56.6338666667,25.9079333333
759.44,20.6238,32.6212,17.1832666667,45.983,20.9483333333,20.8665333333,9.46133333334,22.7977333333,56.8934666667,25.9956
759.75,20.5425333333,32.4735333334,17.0678666667,45.9782,20.8028,20.8313333333,9.34166666667,22.5322,57.306,26.2065333333
760.07,20.4666,32.3877333333,17.1160666667,45.6772666667,20.695,20.9394,9.50993333335,22.5834666667,56.9718666667,26.1342
760.38,20.3633333333,32.5814,16.8594,45.9179333333,20.4012666667,20.6950666667,9.25106666667,22.4992666667,57.0489333333,25.9493333333
760.69,20.3155333333,32.7709333333,16.8822666667,46.0386666667,20.4186666667,20.5216666667,9.30333333333,22.5208666667,57.0164666667,25.9262666667
761.01,20.1437333333,32.6545333333,16.6361333333,45.8532666667,20.4157333333,20.4372666667,9.30573333333,22.4098666667,56.7889333333,25.8286666667
761.32,19.9762666667,32.664,16.4757333333,45.5827333333,20.4176,20.3582666667,9.15153333333,22.3130666667,56.689,25.5975333333
761.63,19.9371333333,32.6133333334,16.4738666667,45.5952666667,20.3914,20.3427333333,9.06406666667,22.3775333333,56.7166666667,25.3835333333
761.94,20.2162,32.5752666667,16.4614,45.9114666666,20.5664666667,20.3995333333,9.20639999999,22.5423333333,56.8308666667,25.6458666667
762.26,20.2328,32.4548,16.3503333333,46.0967333333,20.5778666667,20.4365333333,9.19753333332,22.5647333334,56.8313333333,25.4874666667
762.57,20.2010666667,32.3280666667,16.1554,45.9196,20.4766,20.4540666667,8.97246666667,22.4448,56.4234666667,25.2096666667
762.88,20.0,32.2864666667,15.9181333333,45.9686,20.2382666667,20.3754666667,8.72446666666,22.3008666667,56.3321333333,25.0784
763.20,20.2951333333,32.5782,16.245,46.1948666667,20.6970666667,20.7273333333,9.0206,22.6884666667,56.4934666667,25.4443333333
763.51,20.3186,32.5571333333,16.2785333333,46.2022666667,20.6692,20.8854,9.02693333333,22.5834,56.2672666667,25.4216
763.82,20.437,32.7038666667,16.4719333333,46.2567333333,20.7563333333,21.1119333334,9.25513333333,22.6607333333,56.2046,25.5956
764.14,20.0645333333,32.2312,16.0271333333,46.0754666667,20.3612,20.7891333333,8.8452,22.2681333333,55.7626,25.2426666667
764.45,20.0778,32.309,15.9432,46.1780666667,20.4105333333,20.7884,8.80233333334,22.1804666667,55.7381333333,25.2695333333
764.76,20.0516,32.3360666667,16.0230666667,46.1852,20.3340666667,20.7712666667,8.64913333334,22.2204666667,55.7357333333,25.2224
765.07,20.2652666667,32.5786,16.1797333333,46.2234666667,20.6388666667,20.9531333333,8.68359999999,22.4703333333,55.827,25.5332666667
765.39,20.3075333333,32.7997333333,16.2243333333,46.4570666667,20.9174666667,20.8982,8.90693333334,22.6158666667,55.8050666667,25.7683333333
765.70,20.4730666667,33.0390666667,16.4978,46.7184,21.3557333334,20.952,9.07833333333,22.8992,56.1517333333,25.9542666667
766.01,20.1158,32.7752666667,16.2884,46.4013333333,21.0583333333,20.6709333333,8.85333333333,22.6228,55.95,25.8036
766.32,20.1901333333,32.8110666667,16.3991333333,46.4410666667,21.183,20.7672,9.05233333332,22.8949333333,56.3604,25.8705333333
766.64,20.4502666667,33.0606,16.5456666667,46.8235333333,21.4049333333,20.8967333333,8.89006666667,23.1304666667,57.0777333333,25.8651333333
766.95,20.8594666667,33.542,16.9656,46.9672,21.5985333333,21.2130666667,9.40413333334,23.3527333333,57.2272666667,26.0017333333
767.26,20.8342666667,33.4905333333,16.9703333333,46.8606,21.6282,21.2074,9.48760000001,23.3956,57.2484,26.3264
767.57,20.4008,32.8567333333,16.4226,46.2998,21.2668,20.8092666667,9.19640000001,22.8135333333,56.5778,25.884
767.88,20.0854666667,32.5173333333,16.2509333333,45.7383333333,20.7227333333,20.5515333333,9.00166666667,22.2998666666,56.0917333333,25.4582666667
768.20,19.652,32.0428,16.1002,45.1618666667,20.1131333333,20.1862,8.46693333334,21.6181333333,55.9546,24.9514
768.51,19.2148666667,31.3562,15.3521333333,44.6977333333,19.6843333333,19.9334666667,8.00826666667,21.0218,55.3103333333,24.6272666666
768.82,19.4624666667,31.4353333333,15.4189333333,45.0544,19.8422666667,20.4861333334,8.15966666667,21.2668666667,55.2655333333,24.5808666667
769.13,19.2188666667,31.4049333333,15.1528,44.9346666666,19.7906,20.5847333333,7.97553333333,21.1824,55.0916,24.3805333333
769.44,19.1266,31.2968,14.942,44.951,19.6077333333,20.5034,7.68266666667,21.2299333333,54.9197333333,24.5542
769.76,19.0371333333,31.3666,14.8528,45.2793333333,19.5574,20.4791333333,7.28259999999,21.2822,55.3364666667,24.9007333333
770.07,19.5962,31.9313333333,15.5198666667,45.7845333333,20.0000666667,20.9332,7.52106666667,21.8524,55.7427333333,25.1626
770.38,20.3179333333,32.9499333333,16.3862666667,46.4749333333,20.7573333333,21.814,8.24693333333,22.6274,56.3346666667,25.9466666667
770.69,20.6257333333,33.1357333333,16.5184666667,46.7372666667,21.0961333333,21.943,8.56733333334,22.9641333333,56.1138666667,26.1538666667
771.00,21.0058666667,33.6558666667,16.9206,47.3356666667,21.7081333333,22.4199333333,9.08186666666,23.7722,56.7117333333,26.9086
771.32,21.2212666667,34.0564,17.4282,47.2365333333,21.9301333333,22.3804666667,9.42060000001,24.0135333333,56.772,26.8152
771.63,20.9516666667,33.8382,17.1304,46.6910666667,21.5342666667,22.0004666667,9.03133333333,23.5298666667,56.5525333333,26.6085333333
771.94,21.1648666667,34.0472,17.3532,46.9788666667,21.4176,22.0868,8.74346666667,23.5786666667,56.9218666667,26.7656
772.25,20.7136,34.0120666667,17.3702666667,46.5319333333,21.2274666667,21.9511333333,8.62280000001,23.3732666666,56.3673333333,26.6365333333
772.56,20.2285333333,33.8767333333,16.9382666667,46.1488,20.8632,21.6502,8.28646666667,23.2292,55.9736,26.0726
772.87,19.6394,33.4826666667,16.0792666667,45.6981333333,20.2162666667,21.0046666667,7.66613333333,22.715,55.3633333333,25.4147333333
773.18,19.3578666667,33.2394,15.6147333333,45.3667333333,19.8433333333,20.6109333333,7.31406666667,22.6886,55.0613333333,25.1839333333
773.50,18.5349333333,32.7706666667,14.9893333333,44.9150666667,19.4108666667,20.4776,6.69313333334,22.3353333333,55.0052666667,24.7133333333
773.81,18.3909333333,32.4001333333,15.0281333333,44.5749333333,19.0560666667,20.3861333333,6.45740000001,22.1238666667,54.3577333333,24.1404666667
