wavelength,Back_SalAtpm,Belly_SalAtpm,Breast_SalAtpm,Crissum_SalAtpm,Crown_SalAtpm,DorTail_SalAtpm,Patch10_SalAtpm,Patch11_SalAtpm,Rump_SalAtpm,Throat_SalAtpm,WingTip_SalAtpm
453.17,3.988066667,34.803,24.6309,11.5226,4.5482,6.065333333,32.79746667,5.449666667,4.850333333,36.79793333,9.459966667
453.52,4.006333333,34.839,24.666,11.55586667,4.5642,6.0934,32.84166667,5.4792,4.872733333,36.83946667,9.491066667
453.87,4.009066667,34.89386667,24.70553333,11.585,4.561266667,6.0846,32.8776,5.488533333,4.8702,36.8786,9.504066667
454.23,4.026933333,34.95073333,24.73496667,11.6278,4.5642,6.089733333,32.93466667,5.499733333,4.878066667,36.90373333,9.5132
454.58,4.0384,35.00933333,24.76706667,11.64986667,4.5615,6.0776,32.99073333,5.500066667,4.884533333,36.9286,9.507566667
454.93,4.020733333,35.061,24.79426667,11.66426667,4.5369,6.0522,33.04193333,5.475333333,4.863733333,36.96206667,9.484866667
455.29,4.048733333,35.1318,24.8274,11.69753333,4.552733333,6.066466667,33.08293333,5.4704,4.876533333,37.00293333,9.492566667
455.64,4.078933333,35.21486667,24.87793333,11.76106667,4.599833333,6.111866667,33.1928,5.498133333,4.922066667,37.06593333,9.545733333
456,4.0478,35.2796,24.88703333,11.76713333,4.579633333,6.083066667,33.22026667,5.462866667,4.894466667,37.1196,9.5313
456.35,4.042466667,35.3259,24.87706667,11.77666667,4.5619,6.062666667,33.25886667,5.440133333,4.874666667,37.14946667,9.5274
456.7,4.0236,35.3889,24.91226667,11.82046667,4.541866667,6.052866667,33.29706667,5.434666667,4.871266667,37.17493333,9.526533333
457.06,4.025666667,35.44356667,24.94166667,11.8588,4.552833333,6.053666667,33.35006667,5.460733333,4.8764,37.2202,9.543433333
457.41,4.0334,35.45376667,24.9552,11.89813333,4.558133333,6.060866667,33.364,5.467733333,4.8686,37.236,9.559
457.76,4.037333333,35.46343333,24.9408,11.93266667,4.563466667,6.056266667,33.3538,5.471666667,4.883266667,37.2136,9.541366667
458.12,4.029266667,35.49346667,24.9428,11.94833333,4.554133333,6.050333333,33.38106667,5.4668,4.879466667,37.24013333,9.5253
458.47,4.0236,35.52503333,24.9553,11.96453333,4.549466667,6.050533333,33.3872,5.455266667,4.8716,37.25986667,9.523133333
458.82,4.047266667,35.56193333,24.97523333,11.99186667,4.560933333,6.066066667,33.4428,5.474666667,4.9074,37.318,9.5402
459.18,4.042933333,35.55486667,24.98033333,12.006,4.560933333,6.066933333,33.44433333,5.485733333,4.913733333,37.31953333,9.532566667
459.53,4.0384,35.57923333,25.00236667,12.01866667,4.547333333,6.045733333,33.4542,5.482466667,4.907266667,37.34593333,9.502133333
459.88,4.052466667,35.6247,25.01996667,12.05633333,4.5512,6.050733333,33.50266667,5.493,4.9246,37.37126667,9.492433333
460.24,4.059866667,35.6434,25.04166667,12.08033333,4.551333333,6.0536,33.51373333,5.5012,4.926933333,37.39266667,9.489733333
460.59,4.081066667,35.69523333,25.0562,12.10706667,4.574733333,6.066733333,33.5606,5.514066667,4.940733333,37.44853333,9.4941
460.94,4.085933333,35.7143,25.07316667,12.12873333,4.5698,6.065133333,33.584,5.502,4.9482,37.50066667,9.479166667
461.29,4.0812,35.76836667,25.10836667,12.15666667,4.571933333,6.0554,33.64866667,5.5008,4.9652,37.565,9.452566667
461.65,4.0806,35.80563333,25.15366667,12.18413333,4.576833333,6.059133333,33.7132,5.4948,4.9798,37.6478,9.4563
462,4.0732,35.8506,25.18606667,12.21953333,4.571733333,6.045933333,33.75,5.489,4.984066667,37.69913333,9.457166667
462.35,4.0846,35.91,25.21313333,12.2654,4.5855,6.0416,33.81773333,5.505133333,5.009866667,37.76906667,9.462766667
462.71,4.091866667,35.98926667,25.25053333,12.3264,4.595933333,6.048533333,33.85673333,5.512133333,5.0218,37.8188,9.475766667
463.06,4.103533333,36.08773333,25.28686667,12.38073333,4.596533333,6.0394,33.9488,5.5094,5.043266667,37.90893333,9.4851
463.41,4.124733333,36.13593333,25.32293333,12.4312,4.603,6.0516,34.0182,5.5094,5.075666667,37.9534,9.515666667
463.76,4.142866667,36.15376667,25.3458,12.47453333,4.605033333,6.055666667,34.028,5.511533333,5.095133333,37.98873333,9.5484
464.12,4.172133333,36.23233333,25.36836667,12.53246667,4.6291,6.069733333,34.08433333,5.532466667,5.135933333,38.0624,9.564433333
464.47,4.189,36.29266667,25.41083333,12.59806667,4.625,6.0648,34.12226667,5.545133333,5.162533333,38.0892,9.5706
464.82,4.209733333,36.34003333,25.40286667,12.6262,4.625,6.073933333,34.14766667,5.563,5.179466667,38.10466667,9.579866667
465.17,4.234266667,36.3954,25.42093333,12.66433333,4.6258,6.066933333,34.18593333,5.555066667,5.1922,38.14173333,9.587633333
465.53,4.2526,36.48056667,25.43646667,12.70306667,4.6119,6.0814,34.21873333,5.556733333,5.194466667,38.19466667,9.582766667
465.88,4.2936,36.53006667,25.46423333,12.74346667,4.6285,6.100933333,34.27226667,5.567133333,5.2296,38.23006667,9.601933333
466.23,4.304066667,36.55123333,25.4664,12.78573333,4.630766667,6.111333333,34.3044,5.562866667,5.232933333,38.2526,9.616066667
466.58,4.3258,36.59006667,25.48353333,12.80606667,4.632433333,6.109533333,34.34386667,5.5676,5.245266667,38.29726667,9.612433333
466.94,4.351266667,36.61153333,25.5129,12.83813333,4.626233333,6.1142,34.34793333,5.5692,5.2498,38.31226667,9.6072
467.29,4.3688,36.6478,25.51393333,12.8848,4.627733333,6.119666667,34.34653333,5.5676,5.274333333,38.34326667,9.6143
467.64,4.386,36.71843333,25.54256667,12.92066667,4.645866667,6.1286,34.40233333,5.5818,5.302533333,38.38766667,9.603166667
467.99,4.427133333,36.79063333,25.60106667,12.97326667,4.677433333,6.161,34.48266667,5.6152,5.339333333,38.42406667,9.640833333
468.35,4.443066667,36.79796667,25.6141,12.98473333,4.6685,6.160666667,34.5208,5.595466667,5.3314,38.47793333,9.630966667
468.7,4.4576,36.82553333,25.6519,13.0312,4.667633333,6.161733333,34.5748,5.5846,5.3542,38.50473333,9.634066667
469.05,4.481,36.86906667,25.67376667,13.0746,4.678666667,6.185666667,34.6146,5.602,5.388533333,38.56813333,9.6521
469.4,4.493066667,36.8689,25.6799,13.0842,4.6821,6.170533333,34.6432,5.608266667,5.416533333,38.55086667,9.649966667
469.75,4.489533333,36.90093333,25.67323333,13.12593333,4.688433333,6.152866667,34.6678,5.605,5.4208,38.58566667,9.633966667
470.11,4.512933333,36.95976667,25.71656667,13.1496,4.695166667,6.148133333,34.73193333,5.622933333,5.456066667,38.64753333,9.642866667
470.46,4.527933333,37.01753333,25.76536667,13.2038,4.710666667,6.163333333,34.79233333,5.640266667,5.478266667,38.70453333,9.648666667
470.81,4.536333333,37.10096667,25.8075,13.26206667,4.736766667,6.180266667,34.89813333,5.655666667,5.5054,38.79413333,9.6885
471.16,4.551,37.16226667,25.85213333,13.28206667,4.744133333,6.1782,34.98486667,5.667666667,5.499,38.85513333,9.680633333
471.51,4.564466667,37.1958,25.88956667,13.32173333,4.7558,6.1772,35.03293333,5.686866667,5.5148,38.88226667,9.6873
471.87,4.5366,37.17476667,25.8697,13.3276,4.736666667,6.143333333,35.00746667,5.659533333,5.4972,38.88393333,9.6553
472.22,4.5218,37.18293333,25.88063333,13.35333333,4.745033333,6.129466667,35.0124,5.6602,5.5068,38.88173333,9.653633333
472.57,4.477466667,37.2049,25.8902,13.3584,4.725233333,6.082,34.99993333,5.648066667,5.474533333,38.91453333,9.625466667
472.92,4.474333333,37.2306,25.89683333,13.39106667,4.726866667,6.067,35.00826667,5.656933333,5.4646,38.89253333,9.634433333
473.27,4.4616,37.26056667,25.91463333,13.42866667,4.7322,6.057533333,35.04486667,5.661733333,5.4526,38.9608,9.639566667
473.62,4.496133333,37.32223333,25.96873333,13.484,4.759633333,6.088933333,35.0938,5.696,5.4788,39.0096,9.681266667
473.98,4.484333333,37.351,25.9803,13.5152,4.755333333,6.087466667,35.08353333,5.693533333,5.4676,39.0346,9.6624
474.33,4.447533333,37.36136667,25.972,13.51146667,4.739833333,6.065333333,35.06733333,5.658666667,5.4376,39.04586667,9.652733333
474.68,4.4158,37.37146667,25.9497,13.50706667,4.724733333,6.025333333,35.04626667,5.621933333,5.401533333,39.03066667,9.6109
475.03,4.3924,37.37573333,25.93146667,13.53366667,4.720933333,6.014066667,35.04386667,5.616266667,5.387066667,39.03453333,9.606
475.38,4.358066667,37.3682,25.9177,13.52913333,4.7021,5.992,35.03373333,5.594666667,5.348066667,39.04226667,9.604533333
475.73,4.354733333,37.4216,25.93583333,13.5776,4.713633333,6.017733333,35.09613333,5.6176,5.358,39.0828,9.626766667
476.08,4.331866667,37.48243333,25.957,13.60213333,4.700966667,6.020533333,35.1362,5.6128,5.329,39.111,9.634933333
476.44,4.353066667,37.5449,25.98393333,13.66013333,4.721433333,6.047133333,35.21126667,5.6388,5.333866667,39.157,9.652133333
476.79,4.357333333,37.58093333,26.01176667,13.68686667,4.719433333,6.065666667,35.27173333,5.6354,5.325533333,39.2274,9.6432
477.14,4.350066667,37.6604,26.03916667,13.72066667,4.732933333,6.0728,35.32753333,5.629333333,5.314066667,39.27833333,9.6554
477.49,4.323666667,37.65696667,26.04053333,13.71146667,4.722566667,6.063733333,35.3344,5.621933333,5.292866667,39.28813333,9.642133333
477.84,4.331666667,37.73833333,26.08616667,13.76293333,4.739733333,6.0842,35.42253333,5.634933333,5.300133333,39.34633333,9.671866667
478.19,4.353933333,37.77856667,26.12723333,13.81406667,4.767066667,6.1006,35.49146667,5.665533333,5.310333333,39.39246667,9.700166667
478.54,4.375666667,37.8071,26.17046667,13.8684,4.798066667,6.146333333,35.52346667,5.715266667,5.331266667,39.422,9.746866667
478.89,4.365866667,37.87476667,26.2064,13.90833333,4.8092,6.168866667,35.57453333,5.741533333,5.331,39.47366667,9.772533333
479.24,4.370066667,37.9345,26.22506667,13.937,4.829233333,6.194666667,35.6288,5.7486,5.3384,39.50413333,9.777066667
479.6,4.355666667,37.95803333,26.2448,13.95533333,4.818433333,6.1948,35.6496,5.7372,5.313466667,39.534,9.784933333
479.95,4.388866667,37.9721,26.26583333,14.00273333,4.8433,6.230266667,35.67493333,5.769066667,5.331533333,39.56673333,9.814866667
480.3,4.373466667,37.979,26.27166667,13.9918,4.831166667,6.235666667,35.64506667,5.758333333,5.3224,39.5462,9.8217
480.65,4.334666667,37.9513,26.2616,13.98866667,4.8219,6.217733333,35.60626667,5.752933333,5.2956,39.4944,9.816633333
481,4.3126,37.90903333,26.23426667,13.97653333,4.797666667,6.2052,35.58046667,5.744466667,5.263466667,39.44226667,9.7884
481.35,4.284133333,37.92456667,26.20843333,13.9836,4.7629,6.179333333,35.60266667,5.715866667,5.2204,39.448,9.7584
481.7,4.253066667,37.9628,26.2022,13.99926667,4.737866667,6.158066667,35.63613333,5.695666667,5.187933333,39.47606667,9.738433333
482.05,4.243466667,38.03516667,26.22416667,14.02373333,4.7219,6.148466667,35.6836,5.6756,5.178333333,39.53406667,9.7292
482.4,4.2376,38.12446667,26.26613333,14.06153333,4.7078,6.144333333,35.75753333,5.6636,5.17,39.63266667,9.732033333
482.75,4.235933333,38.1725,26.2875,14.07713333,4.707166667,6.138866667,35.78633333,5.661266667,5.1734,39.67673333,9.738
483.1,4.230866667,38.198,26.30543333,14.10393333,4.697866667,6.139066667,35.81646667,5.657266667,5.163266667,39.72846667,9.742033333
483.45,4.232666667,38.21723333,26.3217,14.12206667,4.700033333,6.139333333,35.8372,5.6652,5.164933333,39.769,9.741933333
483.8,4.227666667,38.2218,26.32743333,14.1366,4.699766667,6.135866667,35.84773333,5.665533333,5.1628,39.8004,9.740266667
484.15,4.2324,38.22403333,26.3265,14.15653333,4.705666667,6.1316,35.8604,5.668333333,5.161,39.82253333,9.736066667
484.5,4.2384,38.2438,26.33076667,14.17206667,4.7058,6.133466667,35.8828,5.669666667,5.1616,39.86193333,9.739
484.85,4.240266667,38.27486667,26.3412,14.2016,4.7079,6.1346,35.89966667,5.672266667,5.170666667,39.8938,9.745066667
485.2,4.251666667,38.31413333,26.365,14.23726667,4.720233333,6.1432,35.9336,5.684533333,5.184533333,39.93053333,9.7568
485.55,4.254266667,38.3307,26.3745,14.258,4.722,6.142466667,35.92973333,5.684866667,5.192533333,39.94546667,9.759166667
485.9,4.258533333,38.35996667,26.38113333,14.2948,4.726966667,6.149733333,35.94593333,5.6966,5.202,39.97206667,9.7697
486.25,4.258933333,38.3425,26.37223333,14.3082,4.7294,6.1464,35.92686667,5.695333333,5.203733333,39.95173333,9.763166667
486.6,4.265666667,38.34496667,26.3785,14.352,4.727433333,6.1498,35.9334,5.6938,5.203733333,39.97213333,9.758066667
486.95,4.274666667,38.35656667,26.374,14.37193333,4.732933333,6.145666667,35.9244,5.698533333,5.208733333,39.96213333,9.755366667
487.3,4.285733333,38.35776667,26.3745,14.3968,4.731433333,6.138266667,35.9204,5.6952,5.209666667,39.95306667,9.750733333
487.65,4.2898,38.38746667,26.37936667,14.4306,4.737666667,6.139,35.9348,5.701133333,5.221866667,39.9588,9.759866667
488,4.3114,38.42243333,26.39746667,14.472,4.7488,6.153733333,35.95933333,5.714333333,5.2422,39.9864,9.7729
488.35,4.317466667,38.4388,26.4069,14.50453333,4.7513,6.1562,35.97333333,5.713133333,5.252133333,39.98646667,9.767966667
488.7,4.339533333,38.46716667,26.43663333,14.5516,4.763233333,6.170866667,36.01693333,5.724,5.265933333,40.01526667,9.778566667
489.05,4.354266667,38.496,26.45986667,14.59766667,4.775966667,6.179533333,36.03326667,5.734933333,5.2926,40.04,9.7935
489.4,4.385666667,38.53183333,26.47476667,14.65146667,4.783233333,6.197666667,36.07166667,5.7464,5.319066667,40.07513333,9.801566667
489.75,4.399533333,38.52106667,26.46096667,14.68133333,4.781533333,6.1936,36.066,5.7504,5.339266667,40.06486667,9.794066667
490.1,4.414333333,38.53,26.46436667,14.72466667,4.7756,6.1848,36.07633333,5.7562,5.361733333,40.0638,9.787333333
490.45,4.426266667,38.53853333,26.45816667,14.7418,4.766733333,6.176066667,36.086,5.745666667,5.3728,40.05253333,9.778
490.8,4.455533333,38.566,26.48653333,14.7998,4.775433333,6.191066667,36.12573333,5.756866667,5.414466667,40.09886667,9.784366667
491.15,4.4748,38.62756667,26.50586667,14.84326667,4.782666667,6.203133333,36.16033333,5.7612,5.4392,40.1404,9.796033333
491.5,4.5018,38.66146667,26.5257,14.88686667,4.779833333,6.205066667,36.19686667,5.764733333,5.466,40.16553333,9.7937
491.85,4.500533333,38.69043333,26.53933333,14.91713333,4.775466667,6.203733333,36.22913333,5.762533333,5.4838,40.19373333,9.792633333
492.2,4.531733333,38.7552,26.57736667,14.96813333,4.784733333,6.209066667,36.28433333,5.781333333,5.520466667,40.26013333,9.807933333
492.55,4.5468,38.79623333,26.5892,14.989,4.7765,6.2012,36.3072,5.786466667,5.538466667,40.30033333,9.803533333
492.9,4.558866667,38.8235,26.59723333,15.01313333,4.7661,6.195133333,36.33833333,5.784933333,5.5506,40.34526667,9.794466667
493.25,4.580666667,38.83343333,26.62493333,15.05313333,4.7728,6.1894,36.36426667,5.799133333,5.574,40.37606667,9.795966667
493.6,4.606266667,38.8542,26.65916667,15.10046667,4.775933333,6.189266667,36.40313333,5.803133333,5.5912,40.41753333,9.794766667
493.95,4.658066667,38.9169,26.6942,15.16433333,4.8004,6.202933333,36.47006667,5.823533333,5.644133333,40.50613333,9.814166667
494.3,4.720933333,39.00743333,26.76636667,15.26386667,4.841366667,6.240933333,36.5706,5.876466667,5.7234,40.60646667,9.857633333
494.65,4.767133333,39.08226667,26.8179,15.32893333,4.8496,6.245266667,36.64433333,5.890466667,5.781533333,40.68606667,9.8714
495,4.835266667,39.16313333,26.8742,15.4444,4.867933333,6.274333333,36.74726667,5.931733333,5.877866667,40.76273333,9.910433333
495.34,4.886066667,39.2338,26.91026667,15.50273333,4.8772,6.290266667,36.8098,5.941266667,5.945733333,40.8254,9.932033333
495.69,4.943133333,39.29796667,26.9394,15.56286667,4.881033333,6.2854,36.86886667,5.947933333,6.002933333,40.8596,9.953566667
496.04,4.9994,39.34306667,26.9702,15.62233333,4.901533333,6.323533333,36.9104,5.961666667,6.069666667,40.8904,9.979366667
496.39,5.066933333,39.38606667,26.9965,15.703,4.922766667,6.354466667,36.9414,5.981466667,6.147466667,40.92613333,10.0119
496.74,5.1296,39.44263333,27.04096667,15.7832,4.940533333,6.374333333,36.977,5.995533333,6.216933333,40.95853333,10.03373333
497.09,5.1818,39.48456667,27.06096667,15.82626667,4.949,6.3792,37.01566667,5.998533333,6.2758,40.987,10.0521
497.44,5.251666667,39.5676,27.10776667,15.88706667,4.970966667,6.400666667,37.0804,6.018733333,6.352133333,41.05686667,10.08573333
497.79,5.290333333,39.64026667,27.13333333,15.9252,4.959133333,6.413466667,37.12806667,6.0144,6.3964,41.10186667,10.07983333
498.14,5.3418,39.67096667,27.1428,15.96553333,4.955733333,6.413266667,37.14106667,6.0042,6.450266667,41.12826667,10.0582
498.48,5.383066667,39.6962,27.14503333,16.01133333,4.949666667,6.404266667,37.1574,5.998333333,6.501266667,41.13586667,10.06426667
498.83,5.415666667,39.70276667,27.154,16.04233333,4.942833333,6.392066667,37.18433333,5.974266667,6.5366,41.16666667,10.0346
499.18,5.489,39.7891,27.2219,16.1076,4.9577,6.398666667,37.26593333,5.985666667,6.603133333,41.24673333,10.0293
499.53,5.5614,39.85713333,27.25463333,16.1828,4.973866667,6.4262,37.29526667,6.000666667,6.6874,41.29266667,10.03763333
499.88,5.612733333,39.93046667,27.2749,16.24606667,4.955266667,6.4028,37.3386,5.992266667,6.7478,41.3522,10.0303
500.23,5.675533333,39.99,27.30623333,16.29966667,4.962833333,6.389066667,37.40286667,5.9904,6.8278,41.40626667,10.02823333
500.58,5.762,40.0557,27.31343333,16.34533333,4.965033333,6.403066667,37.46073333,5.994733333,6.916066667,41.44686667,10.02723333
500.92,5.8376,40.08123333,27.3271,16.39293333,4.9523,6.4022,37.49573333,5.993666667,6.9882,41.494,10.02033333
501.27,5.882866667,40.09453333,27.34063333,16.43346667,4.922466667,6.386533333,37.5166,5.9834,7.043866667,41.4886,9.9891
501.62,5.978,40.12273333,27.37163333,16.5188,4.956833333,6.3944,37.58053333,6.019066667,7.127066667,41.5402,10.02086667
501.97,6.087666667,40.2054,27.42546667,16.59646667,4.9808,6.416266667,37.65246667,6.046933333,7.230466667,41.61453333,10.06476667
502.32,6.196133333,40.22736667,27.44313333,16.67566667,5.002466667,6.429466667,37.69073333,6.0666,7.3268,41.62613333,10.07343333
502.67,6.2788,40.28543333,27.4524,16.72206667,4.998766667,6.423,37.71973333,6.064933333,7.406866667,41.651,10.0675
503.01,6.347666667,40.26996667,27.4338,16.76413333,4.9987,6.4218,37.7272,6.0614,7.4728,41.63746667,10.07636667
503.36,6.415666667,40.28003333,27.4431,16.79673333,4.9843,6.403866667,37.7668,6.049533333,7.5342,41.6542,10.06656667
503.71,6.5158,40.2934,27.45116667,16.85646667,5.006066667,6.41,37.7962,6.066133333,7.622266667,41.6504,10.07723333
504.06,6.614266667,40.35313333,27.4938,16.91253333,5.0285,6.432333333,37.85973333,6.0838,7.705066667,41.7134,10.09516667
504.41,6.683933333,40.33433333,27.4994,16.94826667,5.0196,6.416466667,37.87306667,6.079066667,7.759733333,41.73273333,10.08453333
504.75,6.750466667,40.3496,27.51293333,16.9898,5.032966667,6.407,37.8836,6.065133333,7.8322,41.74086667,10.09043333
505.1,6.8538,40.36,27.53296667,17.04306667,5.036633333,6.419333333,37.88473333,6.066266667,7.9266,41.77293333,10.0998
505.45,6.929533333,40.37116667,27.5199,17.06246667,5.0165,6.426,37.9022,6.0472,8.018266667,41.778,10.07786667
505.8,6.996866667,40.3476,27.50146667,17.10366667,4.9959,6.411866667,37.86853333,6.034866667,8.092666667,41.75273333,10.06183333
506.15,7.089,40.41133333,27.52286667,17.14613333,4.982133333,6.427866667,37.92853333,6.037466667,8.180866667,41.84073333,10.05996667
506.49,7.191466667,40.42636667,27.53136667,17.17853333,4.991066667,6.448466667,37.91953333,6.062133333,8.277866667,41.8478,10.0698
506.84,7.293133333,40.47823333,27.5243,17.20993333,4.977833333,6.446133333,37.92813333,6.067333333,8.371733333,41.87093333,10.05896667
507.19,7.401933333,40.53286667,27.54513333,17.2584,4.990166667,6.460533333,37.95913333,6.071733333,8.476,41.907,10.08073333
507.54,7.433066667,40.50553333,27.5059,17.25146667,4.943333333,6.423933333,37.92793333,6.033,8.5164,41.88613333,10.04643333
507.88,7.512533333,40.49756667,27.48016667,17.28433333,4.929066667,6.412466667,37.90773333,6.022466667,8.5898,41.86453333,10.03833333
508.23,7.6024,40.54943333,27.49346667,17.34833333,4.9326,6.415466667,37.91553333,6.030133333,8.679866667,41.88,10.04863333
508.58,7.692133333,40.6007,27.5119,17.41033333,4.9319,6.434733333,37.95386667,6.0504,8.766666667,41.9022,10.06623333
508.93,7.775866667,40.64116667,27.51026667,17.4564,4.943633333,6.444,38.00886667,6.049866667,8.840466667,41.93853333,10.06793333
