wavelength,Back_TriMelm,Belly_TriMelm,Breast_TriMelm,Crissum_TriMelm,Crown_TriMelm,DorTail_TriMelm,Patch10_TriMelm,Rump_TriMelm,Throat_TriMelm,WingTip_TriMelm
755.05,15.7093333333,57.0048,47.4546666667,51.7784,79.6619333334,13.2004666667,9.89413333333,15.6854,59.8762666667,17.1980666667
755.36,15.5556,56.6894666667,47.0686666667,51.4588666667,79.0234666667,13.2456,9.49053333333,15.3408666667,59.3650666667,16.8556666667
755.67,14.8927333333,56.6528666667,46.7438,51.2305333333,79.2744,12.4132,8.54720000001,14.5345333333,59.0086666667,16.0474
755.99,14.8101333333,56.4200666667,46.4184,50.9230666667,79.0694,12.2754666667,8.46593333334,14.4841333333,58.8583333333,15.8771333333
756.30,14.5634,55.9821333333,45.8540666667,50.6072666667,78.4299333333,11.995,8.42526666666,14.3809333333,58.501,15.7379333333
756.62,14.2473333334,55.9788666667,45.7526,50.4226666667,78.5618666667,11.605,8.21080000001,14.0258666667,58.7022,15.4078666667
756.93,13.9765333333,55.5306666667,45.5508,50.0822666667,78.0294666667,11.4996666666,8.20813333333,14.0295333333,58.4646,15.3567333333
757.24,13.8308666667,55.9252,45.8792666667,50.1715333334,78.69,11.4532666667,7.92,13.9789333333,58.7654,15.1566666667
757.56,13.3427333333,55.5199333333,45.5042,49.6543333333,78.228,11.1592666667,7.3328,13.4683333333,58.0866,14.6466666667
757.87,13.4432666667,55.4908,45.9036666667,49.8101333333,78.3326,11.286,7.46426666667,13.6536,58.1597333333,14.8500666667
758.18,13.9747333333,55.8521333333,46.6509333333,50.3207333333,79.0378,11.8334,8.02533333333,14.1918666667,58.6258666667,15.4717333333
758.50,14.6480666667,55.938,47.014,50.5768,78.9116,12.5177333333,8.97666666667,14.9054666667,59.0078666667,16.2481333333
758.81,14.2624,55.5938,46.6016666666,50.3142666666,78.5755333333,12.0483333334,8.50586666667,14.3891333333,58.5260666667,15.8167333333
759.13,13.8420666667,55.145,46.4618666667,49.8464666667,78.2751333333,11.6736666667,7.85166666667,14.0064666667,58.1076666667,15.4800666667
759.44,13.8586666667,55.31,46.6356,49.9983333333,78.4397333333,11.6581333333,7.72333333333,14.1476,57.9644666667,15.4655333333
759.75,14.0726,55.4986,46.8841333333,50.1460666667,78.7076666667,11.8172,7.962,14.2559333333,58.1578,15.5110666667
760.07,13.8485333333,55.2522,46.7901333333,50.0633333333,78.6086666666,11.6827333333,7.91613333333,14.1661333333,57.9392666667,15.3787333333
760.38,14.0662,55.261,46.9868666667,50.3340666667,78.7959333333,11.9446,8.0122,14.3742,58.3711333333,15.6950666667
760.69,13.6370666667,55.2324,46.7617333333,49.9831333333,78.9078,11.6,7.6116,13.9378666667,58.2298666667,15.4656
761.01,13.5311333333,55.0202,46.6127333333,49.6688666667,78.7625333333,11.4906,7.71246666667,13.9775333333,58.1572666667,15.4817333333
761.32,13.4200666667,54.5651333333,46.3264,49.3871333333,78.2634,11.4726,7.5118,13.795,57.5305333333,15.4046666667
761.63,13.6931333333,55.1659333333,46.7502666667,49.9694666667,78.9679333333,11.9666,8.0028,14.3374,58.3124666667,15.7322666667
761.94,14.2044666667,55.8638666666,47.2027333333,50.6768,79.7077333333,12.3871333333,8.43326666667,14.8076666667,58.8687333333,16.0863333333
762.26,14.2218,55.8535333333,47.3458,50.8336666667,79.8620666667,12.5443333333,8.48726666667,14.7734,59.257,16.2263333333
762.57,13.9670666667,55.61,46.986,50.6324666667,79.9244,12.3363333333,8.156,14.5227333333,59.0494,16.0463333333
762.88,14.3141333333,55.8074666667,47.0552666667,50.7281333333,79.9978,12.4951333333,8.43626666666,14.7916,59.1056666667,16.3577333333
763.20,14.6133333333,56.0719333333,47.2048,50.7191333333,80.0474666667,12.6322666667,8.74493333333,15.0181333333,59.2446666667,16.6304666667
763.51,15.0354,56.1878,47.2318,50.9006,79.9338666667,13.0704666667,9.28706666665,15.4966666667,59.4040666667,16.9648
763.82,15.0702666667,56.3181333333,47.1711333333,50.9525333333,79.9711333333,13.0390666667,9.14913333333,15.4485333333,59.5464,16.7828666667
764.14,15.1477333333,56.7321333333,47.294,51.1758666667,80.2640666667,13.067,9.1966,15.5224,59.9729333333,16.7434
764.45,15.2360666667,56.654,47.1861333333,51.0149333333,80.1522666667,13.0031333333,9.13293333333,15.4370666667,59.589,16.6888
764.76,15.1287333333,56.278,46.7692666667,50.6366,79.659,12.9256666667,9.10586666666,15.2766,59.3634666667,16.5426666667
765.07,15.369,56.4540666667,46.6568,50.7352666667,79.6948,13.0057333333,9.32713333333,15.4288,59.3247333333,16.6492
765.39,15.6514,56.6732666667,46.7009333333,50.7538,79.2792,13.1142666667,9.44953333333,15.5959333333,59.3108,16.7154
765.70,15.8317333333,56.6931333333,46.7949333333,50.8268,79.2723333333,13.3334,9.63886666668,15.7116666667,59.5232666667,16.8575333333
766.01,15.945,56.5919333333,46.6286,50.7860666667,78.9373333333,13.5440666667,9.97806666668,15.9419333333,59.2447333334,17.0194
766.32,15.8986,56.5631333333,46.574,50.904,79.051,13.4136666667,9.74493333335,15.7132,59.2582666667,16.7765333333
766.64,15.6494666667,56.2551333333,46.3622,50.6284666667,78.9698666667,13.0320666667,9.44919999999,15.2996666667,59.1479333333,16.5176666667
766.95,15.6904,55.9512,46.4292,50.5214666667,78.6090666667,13.2264666666,9.68566666668,15.5767333333,58.8966,16.7402
767.26,15.3654666666,55.9251333333,46.6176666667,50.6294666667,78.8246666667,13.0815333333,9.50313333333,15.4843333333,59.3319333333,16.6596666666
767.57,15.5194666667,55.9914666667,46.8647333333,50.7077333333,78.7754666666,13.4161333333,9.74606666667,15.7284,59.287,16.9313333333
767.88,15.3967333334,55.5962666667,46.87,50.3531333333,78.5395333333,13.448,9.55453333333,15.7292666667,58.9462,16.9828
768.20,15.4334666667,55.7998,47.1019333333,50.7025333333,78.9156,13.6273333333,9.72133333334,15.7425333333,59.389,17.2126666667
768.51,15.7504666667,56.2242,47.5630666667,51.2046,79.3759333333,13.8546666667,9.74320000001,15.8729333333,60.0276666667,17.5869333333
768.82,15.4294,55.8324666667,47.4032666667,51.046,79.1656,13.3984,9.349,15.5432666667,59.8453333333,17.0898666667
769.13,15.6513333333,56.0975333333,47.6380666667,51.3404666667,79.5039333333,13.5292,9.53519999999,15.9849333333,59.9626,17.3566666667
769.44,15.9040666667,56.741,48.1580666667,52.0417333333,79.983,14.0558,10.1509333333,16.5072666667,60.2718666667,17.986
769.76,16.079,56.8162666667,48.4406,52.0797333333,80.4121333333,14.4004,10.2797333333,16.6428,60.3773333333,18.1738666667
770.07,16.6946,56.2088666667,48.2913333333,51.6742,79.0674,14.885,10.8361333333,17.1631333333,59.5658,18.4955333333
770.38,16.8988666667,56.4782,48.4143333334,51.971,79.3341333333,15.0329333333,10.8935333333,17.5383333333,59.8642,18.7428
770.69,17.2328,56.86,48.9229333333,52.1918666667,79.6667333333,15.4518,11.2590666667,17.8458666667,60.2221333333,19.2049333333
771.00,17.3701333333,56.6534,49.0232,52.034,79.7716,15.6182666667,11.5098666667,18.078,60.206,19.5476
771.32,17.2196666667,55.9972,48.5560666667,51.5154666667,78.8178666667,15.6569333333,11.6856666667,18.2224666667,59.4447333333,19.2342666667
771.63,17.6804,56.2105333333,48.8558666667,51.7061333333,78.8806666667,16.3452666667,12.0701333333,18.7636666666,59.5641333333,19.8472666667
771.94,17.4153333333,55.7329333333,48.3941333333,51.0239333333,77.8394666667,15.9180666667,11.9125333333,18.3626,58.9264,19.6889333333
772.25,17.3352,55.5191333333,48.1085333333,50.6684666667,77.3763333333,15.6376666667,11.5856666667,18.2342666667,58.5717333333,19.5254666667
772.56,18.0368,56.3248,48.3554,51.5376666667,78.3531333333,15.8082,12.0028,18.3996666667,59.3951333334,19.9534
772.87,18.3874666667,57.0013333333,48.496,51.933,78.9768666667,16.3838,12.6025333333,18.859,60.1604666667,20.7873333333
773.18,18.3140666667,57.3865333333,48.9566,52.1835333333,79.6811333333,16.3864,12.6327333333,18.8599333333,60.4975333333,20.6715333333
773.50,18.3332666667,57.3635333333,48.4942666667,51.9834,79.1715333333,16.1842,12.6412666667,19.0837333333,60.3362666667,20.2776666667
773.81,18.5348666667,57.6941333333,48.5743333333,52.0896,79.0315333333,16.2832,12.9448,19.41,60.2162666667,20.3049333333
774.12,18.0574,57.9474666667,48.3844666667,52.04,79.201,16.1498666667,12.5892,19.1410666667,59.8203333333,20.1548666667
774.43,17.9086,58.4034,48.5693333333,52.4560666667,80.102,15.8479333333,12.5324666667,18.8728,60.3621333333,20.0000666667
774.74,18.0246666667,58.5648666667,48.8118,52.5256666667,80.4372666667,16.3064666667,12.5616666667,19.0276666667,60.5607333333,20.2263333333
775.05,18.3346666667,58.2263333333,48.9300666667,52.4980666667,80.4795333333,16.6074666667,12.6733333333,19.237,60.6444,20.4795333333
775.36,17.898,57.8154666667,48.681,51.9938,79.5878666667,16.2853333333,12.2050666667,19.083,60.0206666667,20.2473333333
775.67,17.5301333333,57.1087333333,48.0396666667,51.4612,79.194,15.6269333333,11.4714666667,18.2892666667,59.1106,19.2826
775.98,17.637,57.2405333333,48.0281333333,51.5284666667,79.1184,15.6232666667,11.4344666667,18.2993333333,59.3323333333,19.4000666667
776.30,17.2953333333,57.2266,47.8816666667,51.7433333333,79.2181333333,15.2404,11.0565333333,17.5647333333,59.4084,19.0491333333
776.61,17.2336,56.5354,47.5118,51.4854666667,78.6194,15.4119333333,10.6613333333,17.3385333333,58.9292666667,19.1179333333
776.92,17.7899333333,56.764,47.7558,51.5338666667,78.753,15.9168666667,11.0761333333,17.7165333333,59.5054666667,19.6369333333
777.23,17.8548666667,56.8086,47.7392,51.5193333333,78.2546,16.1092,11.2039333333,17.8022,59.1798666667,19.758
777.54,17.8187333333,57.3847333333,48.3065333333,52.1758,79.4426666667,16.211,11.3612,17.6635333333,59.8446666667,19.8338666667
777.85,18.205,58.3508,48.9483333333,52.8737333333,80.2866,16.6855333333,12.068,18.0588666667,60.4650666667,20.1892666667
778.16,18.1108,58.1217333333,49.0362,52.842,80.4368666667,16.6912666667,11.9628,17.9907333333,60.8299333334,20.131
778.47,17.8732666667,58.3637333333,49.3004,53.0688666667,80.9641333333,16.7604,11.989,17.8843333333,61.1294666667,20.4573333333
778.78,17.47,57.7541333333,48.94,52.8087333333,80.3169333333,16.7595333333,12.2076,17.6502,60.3278666667,20.612
779.09,17.8938666667,57.6817333333,49.2626,52.9632666667,80.321,17.4746666667,12.762,18.1442666667,60.2667333333,21.3550666667
779.40,18.0752666667,58.5439333333,50.0417333333,53.9750666667,81.7462,17.5564,13.3499333333,18.4268,61.3612666667,21.5788666667
779.71,18.2442,58.7936,50.6145333333,54.6248,82.6678666667,17.5984666667,13.6788666667,18.5387333333,61.9484,21.6540666667
780.02,18.1238,58.4772666667,50.6017333333,54.2970666667,82.7316666667,17.3823333333,13.2249333333,18.3518,62.0244,21.4600666667
