wavelength,Back_GeoForf,Belly_GeoForf,Breast_GeoForf,Crissum_GeoForf,Crown_GeoForf,DorTail_GeoForf,Patch10_GeoForf,Rump_GeoForf,Throat_GeoForf,WingTip_GeoForf
390.63,10.6155044444,20.5862,7.74653333333,17.7498666667,7.4396,7.6852,17.3957333333,8.16506666667,10.3728333333,8.44158333334
391.00,10.6835,20.6924,7.8066,17.8224,7.48766666667,7.75226666667,17.4498,8.19940000001,10.4351,8.50191666666
391.36,10.7703266667,20.7935333333,7.89133333333,17.9119333333,7.55919999999,7.82913333333,17.5379333333,8.25033333333,10.5386222222,8.57949999999
391.72,10.77648,20.8670666667,7.8806,17.9771333334,7.57203333333,7.8412,17.5836666667,8.31060000001,10.5774888889,8.5875
392.08,10.7806811111,20.9032,7.8792,17.9790666667,7.5873,7.8464,17.5880666667,8.2994,10.5926444445,8.58358333334
392.44,10.7910211111,20.9438,7.88426666667,18.0052,7.60613333333,7.85373333333,17.6487333333,8.29006666667,10.6152444444,8.55691666667
392.80,10.8050388889,20.9917333333,7.88726666667,18.0516666667,7.64390000001,7.8502,17.6579333333,8.25846666667,10.6114555555,8.57991666666
393.16,10.8920222222,21.0704,7.927,18.1666,7.72213333333,7.9422,17.7948666667,8.30860000001,10.6839888889,8.62075
393.52,10.9734366667,21.1564666667,8.00286666667,18.2373333333,7.81603333333,8.0326,17.8829333333,8.36259999999,10.73,8.67574999999
393.88,11.0272088889,21.2078666667,8.0432,18.3171333333,7.85716666666,8.0998,17.9132,8.42053333334,10.7662555556,8.73008333334
394.24,11.13849,21.348,8.14046666667,18.4648,7.96203333333,8.21266666667,18.0706,8.53933333333,10.8730555555,8.7995
394.60,11.1755622222,21.4038666667,8.19026666667,18.5278666666,7.99863333333,8.2582,18.0947333334,8.58100000001,10.9008555556,8.85191666668
394.96,11.1861011111,21.4414,8.21306666667,18.5817333333,8.02146666667,8.2646,18.1286,8.6218,10.9133888889,8.83049999999
395.32,11.1792811111,21.4685333334,8.198,18.6075333333,8.02849999999,8.23646666667,18.1579333333,8.61740000001,10.8710444444,8.78441666666
395.68,11.2228355556,21.5075333333,8.23733333333,18.6966,8.10313333335,8.28146666667,18.2131333333,8.66973333333,10.9075333333,8.84574999999
396.04,11.3217977778,21.6196,8.34606666667,18.8318666667,8.16513333334,8.3442,18.3611333333,8.76973333333,11.0073444444,8.93633333333
396.40,11.2762155556,21.619,8.33326666667,18.8711333333,8.1317,8.2836,18.351,8.74593333333,10.9831333333,8.89475
396.76,11.2468466667,21.668,8.35173333333,18.8936,8.10026666668,8.24686666667,18.3871333334,8.74686666667,10.9965777778,8.85266666666
397.12,11.1199166666,21.6311333333,8.2412,18.8384666667,7.96603333333,8.12873333333,18.2822,8.64393333334,10.8775666667,8.72275
397.48,11.0670688889,21.6306666667,8.18033333333,18.8487333333,7.89623333333,8.0404,18.2701333333,8.58806666666,10.8178555556,8.67791666666
397.84,11.07144,21.7192666667,8.19933333333,18.8907333333,7.89556666665,8.01026666666,18.3488666667,8.60073333333,10.8242,8.67641666667
398.20,11.0431411111,21.7362,8.16373333333,18.887,7.87713333333,7.98126666667,18.347,8.58846666667,10.7961777778,8.64841666666
398.56,11.0299311111,21.7735333333,8.10333333333,18.9085333333,7.8137,7.89273333333,18.3741333333,8.54613333334,10.7585222222,8.58041666667
398.92,11.0454788889,21.8124,8.10993333333,18.9334666667,7.80666666667,7.91426666667,18.4606666667,8.54380000001,10.7441333333,8.58508333334
399.28,11.0629422222,21.8502,8.13953333333,18.9562666667,7.81970000001,7.9308,18.4834,8.55619999999,10.7741666667,8.59716666668
399.64,11.0553877778,21.8856666667,8.1412,18.9506666667,7.76883333334,7.89233333333,18.4817333333,8.51359999999,10.7567333333,8.56241666667
400.00,10.9801388889,21.8784,8.04806666667,18.9072,7.71359999999,7.85353333333,18.4222666667,8.45653333333,10.6958777778,8.49400000001
400.36,11.0192677778,21.9454666667,8.03926666667,18.9368,7.72286666667,7.8972,18.4382666667,8.47173333334,10.7048666667,8.54066666667
400.72,11.05161,22.0076,8.072,19.014,7.76563333334,7.95026666667,18.484,8.51046666667,10.7295777778,8.57166666668
401.08,11.0909366667,22.0610666667,8.1178,19.0548666667,7.80860000001,7.94766666667,18.5286,8.54973333333,10.7781555556,8.63583333334
401.44,11.0796111111,22.1210666667,8.12453333333,19.0864,7.81103333333,7.9368,18.5489333333,8.56213333334,10.8158444445,8.65383333334
401.80,11.1138077778,22.1793333333,8.13806666667,19.1817333333,7.86960000001,7.95586666667,18.5996666667,8.59526666667,10.8601777778,8.66858333332
402.16,11.1285055556,22.2492,8.1374,19.2604666667,7.84363333333,7.9548,18.6418666667,8.56819999999,10.8709777778,8.65641666666
402.52,11.1515577778,22.2936666667,8.17226666667,19.3179333333,7.90613333335,8.00666666667,18.6968666667,8.60380000001,10.9036555556,8.68925000001
402.88,11.1464344445,22.3602666667,8.15353333333,19.3867333333,7.90976666667,7.97753333333,18.6827333333,8.59079999999,10.9382111111,8.67250000001
403.24,11.0929444445,22.3811333333,8.085,19.4051333333,7.86023333333,7.92766666666,18.6883333333,8.55086666667,10.892,8.624
403.60,11.06669,22.4382666667,8.0234,19.4487333333,7.86493333333,7.91826666667,18.7152666667,8.52906666667,10.8849444444,8.5935
403.95,11.0416566667,22.473,7.9684,19.471,7.85646666666,7.86666666667,18.738,8.49873333333,10.8468333333,8.55799999999
404.31,11.0078888889,22.4744666667,7.94006666667,19.4880666667,7.83309999999,7.7976,18.7566,8.47460000001,10.8115111111,8.48841666667
404.67,11.0376511111,22.5316,7.954,19.5467333333,7.86039999999,7.8146,18.8064,8.49759999999,10.8289777778,8.52308333332
405.03,11.0131733333,22.5478666667,7.9222,19.5662,7.83126666667,7.79093333333,18.8112,8.45873333333,10.7866555555,8.47050000001
405.39,11.0022333333,22.5284,7.87666666667,19.561,7.80170000001,7.76273333333,18.7900666667,8.43886666667,10.7493777778,8.41333333334
405.75,10.99723,22.5691333333,7.8924,19.5928,7.78286666667,7.74913333333,18.8170666667,8.43739999999,10.7580111111,8.42708333333
406.11,10.9795133333,22.5699333333,7.873,19.6111333333,7.78683333334,7.74546666667,18.8241333333,8.4444,10.7447555556,8.41825
406.47,10.9297233333,22.5980666667,7.8232,19.6157333333,7.7345,7.6944,18.7916,8.39073333333,10.7097,8.37708333333
406.83,10.9434111111,22.6435333333,7.8172,19.6359333333,7.72980000001,7.70866666667,18.8450666667,8.40173333333,10.6973666667,8.39749999999
407.19,10.9702955556,22.7212666667,7.84326666667,19.6986666667,7.7749,7.72846666667,18.9148,8.43340000001,10.7556333333,8.43725
407.55,10.9435288889,22.7055333333,7.84886666667,19.7036,7.74699999999,7.69773333333,18.9005333333,8.41039999999,10.7223111111,8.41925
407.90,10.9694033333,22.7336,7.86593333333,19.7624,7.74433333334,7.70106666667,18.9184,8.41199999999,10.7306777778,8.40600000001
408.26,10.9778166667,22.7624666667,7.8786,19.8084666667,7.76306666667,7.69473333333,18.9403333333,8.41446666667,10.7539888889,8.43108333333
408.62,10.8587888889,22.6712,7.74746666667,19.714,7.64003333334,7.54373333333,18.8508,8.31306666667,10.6408666667,8.29491666666
408.98,10.8632733333,22.7289333333,7.7432,19.7454,7.66250000001,7.52513333333,18.8786,8.32666666667,10.6573444444,8.31750000001
409.34,10.8774633333,22.7992,7.74453333333,19.8287333333,7.68373333334,7.52346666667,18.9349333333,8.33606666667,10.6817222222,8.32125000001
409.70,10.8274288889,22.7666,7.6318,19.7658666667,7.6177,7.45406666667,18.8698666667,8.25426666666,10.5996222222,8.23341666667
410.06,10.7690277778,22.7448,7.59926666667,19.755,7.58103333334,7.39326666667,18.8431333333,8.22413333334,10.5729777778,8.1675
410.42,10.7776677778,22.7451333333,7.59433333333,19.7626666667,7.57526666667,7.4072,18.8733333333,8.23613333334,10.5699222222,8.15075
410.77,10.7551433333,22.7540666667,7.59593333333,19.7936,7.57990000001,7.3722,18.8930666667,8.20833333334,10.5751222222,8.11775
411.13,10.7318533333,22.7184,7.55346666667,19.7818666667,7.54323333333,7.34126666667,18.8804666667,8.20226666666,10.5225444444,8.06191666667
411.49,10.7171177778,22.7586666667,7.5342,19.8128666667,7.52246666666,7.32113333333,18.9349333333,8.19099999999,10.5277888889,8.0255
411.85,10.6720555555,22.7630666667,7.4894,19.8095333333,7.49096666666,7.286,18.919,8.15446666667,10.4928666667,7.98333333333
412.21,10.6129188889,22.769,7.4144,19.7864666667,7.42006666667,7.24786666667,18.8879333333,8.10353333333,10.4510888889,7.9265
412.57,10.7023677778,22.8909333333,7.4658,19.9170666667,7.51369999999,7.3374,19.0141333333,8.16220000001,10.5295666667,7.992
412.92,10.7466622222,22.9390666667,7.48766666667,19.9886666667,7.5502,7.41626666667,19.0930666667,8.18913333334,10.5686,7.99575
413.28,10.7417855556,22.9388666667,7.4818,19.9956666667,7.56296666667,7.4196,19.1206666667,8.17053333334,10.5457444445,7.9985
413.64,10.7887111111,23.0448,7.55413333333,20.1136,7.64313333333,7.48373333333,19.211,8.23586666667,10.6422777778,8.07533333333
414.00,10.8284822222,23.0982666667,7.5556,20.1558666667,7.66729999999,7.53706666667,19.2474,8.26046666667,10.6568777778,8.124
414.36,10.8881622222,23.196,7.62606666667,20.2630666667,7.73446666667,7.57113333333,19.3263333333,8.31866666667,10.7197555555,8.18983333333
414.72,10.8486033333,23.1842666667,7.58786666667,20.2651333333,7.68843333334,7.54366666667,19.3055333333,8.29826666666,10.6842222222,8.15658333333
415.07,10.8770455555,23.2633333333,7.59113333333,20.3248666667,7.73740000001,7.5522,19.3392,8.31686666666,10.7286777778,8.162
415.43,10.8957755556,23.2762666667,7.6188,20.3666,7.76226666668,7.54926666667,19.3474,8.32773333334,10.7364555556,8.195
415.79,10.9735277778,23.3869333333,7.7096,20.4572666667,7.8458,7.6114,19.4510666667,8.41133333333,10.8373555556,8.2885
416.15,11.0462511111,23.4517333333,7.75533333333,20.5337333333,7.91556666666,7.65986666667,19.5316,8.49333333333,10.9004111111,8.33933333334
416.51,11.0493322222,23.4986,7.77346666667,20.5743333333,7.90856666667,7.64586666667,19.5531333333,8.52053333333,10.9244666667,8.35008333334
416.86,11.0457811111,23.5192,7.7716,20.6027333333,7.89536666667,7.6042,19.5762666667,8.52873333333,10.9245666667,8.35025
417.22,11.1095444444,23.6140666667,7.82866666667,20.6895333333,7.94853333333,7.63333333333,19.6559333333,8.59673333334,11.0120444444,8.418
417.58,11.1018122222,23.649,7.8266,20.7116,7.94293333333,7.60133333333,19.6732666667,8.58740000001,11.0065333333,8.36975
417.94,11.1767255555,23.745,7.88593333333,20.8074,7.99453333333,7.63086666667,19.7748,8.63966666667,11.0678333333,8.41683333333
418.29,11.1758733333,23.7570666667,7.88973333333,20.8421333333,8.00026666667,7.6424,19.7963333334,8.63653333333,11.0804888889,8.40558333333
418.65,11.2386855556,23.8344666667,7.94193333333,20.8926,8.07193333333,7.68386666667,19.8508,8.70420000001,11.1416888889,8.46066666667
419.01,11.2456411111,23.8451333334,7.97673333333,20.9221333334,8.06423333333,7.7038,19.8652666667,8.70713333333,11.1554333333,8.49383333333
419.37,11.3127344444,23.9343333333,8.00826666667,21.0003333333,8.11406666666,7.75,19.9334,8.74853333333,11.2267888889,8.53433333334
419.73,11.2971644444,23.929,7.9802,21.0061333333,8.08706666667,7.72806666667,19.9311333333,8.72793333333,11.2106555556,8.5065
420.08,11.3320577778,23.9877333333,8.01486666667,21.0521333333,8.13553333333,7.76293333333,19.9868666667,8.7524,11.2461555555,8.54124999999
420.44,11.3568333333,24.0204666667,8.03793333333,21.0911333333,8.15766666665,7.79133333333,20.0085333333,8.76866666667,11.2736444445,8.56041666666
420.80,11.3753722222,24.0595333333,8.05973333333,21.1113333333,8.1763,7.80866666667,20.0292666667,8.77813333333,11.2935111111,8.56883333333
421.16,11.3867788889,24.0894,8.067,21.1463333333,8.18493333334,7.82313333333,20.0659333333,8.78299999999,11.2974888889,8.56316666666
421.51,11.4017222222,24.1132666667,8.08113333333,21.1654666667,8.19259999999,7.84753333333,20.0885333333,8.80306666666,11.2997777778,8.58366666667
421.87,11.3729944444,24.1102,8.0622,21.1644666667,8.18543333332,7.8308,20.0872,8.78820000001,11.2884333333,8.57133333334
422.23,11.3673855555,24.1464666667,8.03693333333,21.1856666666,8.18109999999,7.81493333333,20.1051333333,8.78159999999,11.2769,8.56441666667
422.58,11.3542555555,24.1634,8.011,21.1971333333,8.15763333334,7.79646666667,20.1145333333,8.75966666666,11.2683222222,8.53291666667
422.94,11.3702144445,24.2018666667,8.00633333333,21.2326,8.17206666665,7.81753333333,20.1458666667,8.76413333333,11.2739777778,8.52958333333
423.30,11.3495755556,24.2,7.98706666667,21.2193333333,8.15589999999,7.80386666667,20.1527333333,8.75960000001,11.2489222222,8.51008333333
423.66,11.3643911111,24.2406666667,7.99593333333,21.2615333333,8.18056666665,7.818,20.1861333333,8.77346666667,11.2690333333,8.52841666667
424.01,11.3584888889,24.2586,7.9946,21.2934666667,8.16783333334,7.8124,20.1888,8.76266666666,11.2684777778,8.51591666666
424.37,11.3569311111,24.2721333333,7.97606666667,21.3088666667,8.17403333333,7.7946,20.2140666667,8.75673333333,11.2654777778,8.50683333333
424.73,11.3710433333,24.3038666667,7.9782,21.3530666667,8.19213333333,7.80566666667,20.2407333333,8.76886666666,11.2817888889,8.52125
425.08,11.3606511111,24.3263333333,7.94946666667,21.3636666667,8.18943333333,7.80026666667,20.226,8.76146666667,11.2909555555,8.51091666667
425.44,11.37901,24.3479333334,7.95246666667,21.4113333333,8.20686666667,7.7964,20.2607333333,8.76533333333,11.3096666667,8.51575
425.80,11.4122288889,24.3889333333,7.9734,21.4516666667,8.21683333334,7.7924,20.3016666667,8.7732,11.3374888889,8.52041666666
426.16,11.4143833333,24.3951333333,7.96753333333,21.4594,8.20466666667,7.78546666667,20.3064,8.76913333333,11.3506555556,8.4985
426.51,11.4322944444,24.4364,7.9782,21.5107333333,8.23683333334,7.79066666667,20.3508666667,8.78666666667,11.3697333333,8.51058333333
426.87,11.4674933333,24.4971333333,8.0104,21.5758666667,8.26543333335,7.78206666667,20.403,8.80613333334,11.4028555556,8.54125
427.23,11.4777466667,24.5438,8.01986666667,21.6359333333,8.27106666666,7.7974,20.4193333333,8.81413333334,11.4337111111,8.54858333333
427.58,11.5214411111,24.5906,8.051,21.6978666667,8.31433333334,7.82733333333,20.4732,8.85553333333,11.4789555556,8.58783333334
427.94,11.5526577778,24.6494666667,8.0658,21.7598666667,8.3306,7.8376,20.5223333333,8.88533333334,11.5109777778,8.61650000001
428.30,11.5589988889,24.6954,8.07086666667,21.8217333333,8.33409999999,7.84746666667,20.5637333333,8.89206666667,11.5326444444,8.62125000001
428.65,11.5691677778,24.7428,8.07706666667,21.8746666667,8.34166666666,7.8452,20.6094666666,8.89940000001,11.5348222222,8.62125000001
429.01,11.5798288889,24.7766,8.11886666667,21.9039333333,8.34736666667,7.83053333333,20.6584,8.91433333333,11.5411111111,8.63099999999
429.37,11.5984666667,24.8621333333,8.138,21.9762666667,8.35580000001,7.82553333333,20.7307333333,8.93686666666,11.5605333333,8.64983333333
429.72,11.6340677778,24.9434,8.18053333333,22.0448666666,8.40323333335,7.87373333333,20.7744,8.9912,11.6090222222,8.68391666666
430.08,11.67336,24.9950666667,8.21766666667,22.1018666667,8.46110000001,7.908,20.8382666667,9.02753333333,11.6544888889,8.73174999999
430.44,11.7085844444,25.0421333333,8.24226666667,22.1409333334,8.46473333333,7.942,20.8691333333,9.04459999999,11.6968666667,8.76916666667
430.79,11.7102288889,25.0924666667,8.24333333333,22.1840666666,8.46776666668,7.94853333333,20.9124,9.05966666667,11.7207222222,8.74141666668
431.15,11.7466233333,25.1599333333,8.25966666667,22.2549333333,8.5024,7.95426666667,20.9796,9.0864,11.7385888889,8.76000000001
431.50,11.7657111111,25.2304,8.27273333333,22.2968666667,8.51156666667,7.9722,21.0169333333,9.09393333334,11.7634222222,8.76341666667
431.86,11.7789411111,25.2570666667,8.28926666667,22.3165333333,8.51940000001,7.98986666667,21.0637333333,9.11146666667,11.7764222222,8.75808333334
432.22,11.8006288889,25.3224,8.3114,22.3757333333,8.54203333333,7.99913333333,21.0982666667,9.13766666667,11.7934,8.77241666668
432.57,11.8262933333,25.3706,8.33386666667,22.4144666667,8.55366666665,8.0116,21.1327333333,9.15733333333,11.8238444444,8.78374999999
432.93,11.8875666666,25.4508,8.3702,22.5148666667,8.60333333334,8.06546666667,21.2082,9.20673333334,11.8767111111,8.83316666667
433.29,11.9351022222,25.4977333333,8.42266666667,22.5606666667,8.65109999999,8.1296,21.2413333334,9.2454,11.9335222222,8.87258333333
433.64,11.9381344445,25.5206,8.41006666667,22.599,8.64253333335,8.1372,21.2567333333,9.2378,11.9268111111,8.86858333334
434.00,11.97224,25.5916666667,8.45026666667,22.6763333333,8.66146666667,8.16626666667,21.3088666666,9.2688,11.9588777778,8.89999999999
434.35,12.0004877778,25.6504666667,8.47266666667,22.7476666667,8.68129999999,8.18666666667,21.3589333333,9.2932,11.9835,8.91883333333
434.71,12.0311966667,25.7028666667,8.49613333333,22.7938,8.70956666667,8.20346666667,21.4102,9.32500000001,12.0131111111,8.95741666667
435.07,12.0454822222,25.7446666667,8.51066666667,22.8224666667,8.72090000001,8.19666666667,21.4546,9.33586666667,12.0251,8.95999999999
435.42,12.0477111111,25.7850666667,8.51726666667,22.8621333333,8.71539999999,8.17526666667,21.4783333333,9.34346666667,12.0287444444,8.93716666667
435.78,12.0884366667,25.8652,8.54046666667,22.9500666667,8.7565,8.1948,21.5174666667,9.37493333334,12.0751666667,8.95991666666
436.13,12.1340688889,25.9493333334,8.59193333333,23.0289333333,8.79113333333,8.23106666667,21.5793333333,9.40606666668,12.1301111111,8.99766666668
436.49,12.1417844445,25.9948,8.59333333333,23.0880666667,8.7852,8.22,21.6173333333,9.4164,12.1560888889,9.00041666667
436.84,12.11773,26.0157333333,8.56533333333,23.0902666667,8.75346666667,8.20286666667,21.6128,9.39240000001,12.1442555556,8.97300000001
437.20,12.0972988889,26.0443333333,8.53393333333,23.1107333333,8.71173333334,8.16226666667,21.6192666667,9.38046666667,12.1342333333,8.94266666666
437.56,12.0973877778,26.0689333333,8.53733333333,23.1136,8.70886666667,8.13986666667,21.6468,9.38366666666,12.1307444444,8.92741666666
437.91,12.1057255555,26.1138,8.53546666667,23.1449333333,8.71563333332,8.14253333333,21.6642666667,9.3974,12.1481,8.92541666667
438.27,12.1407422222,26.1754666667,8.57813333333,23.2066,8.76316666667,8.15266666667,21.7251333333,9.44079999999,12.1764666667,8.95916666667
438.62,12.1560577778,26.2088666667,8.59273333333,23.2447333333,8.76850000001,8.15733333333,21.7515333334,9.45133333334,12.1924888889,8.95808333332
438.98,12.1982077778,26.2686,8.6464,23.3078,8.80513333334,8.204,21.7944,9.50106666667,12.2543111111,8.98808333334
439.33,12.2376555556,26.3372,8.68726666667,23.3825333333,8.84176666666,8.2366,21.8744,9.53480000001,12.2875777778,9.0195
439.69,12.2355844445,26.3801333333,8.6892,23.4034,8.83279999999,8.2264,21.9163333333,9.52779999999,12.2799888889,9.01349999999
440.04,12.2224055555,26.3918666667,8.66346666667,23.3860666667,8.81563333332,8.20526666667,21.9246,9.5202,12.2628333333,8.99916666667
440.40,12.2666444444,26.4572666667,8.69313333333,23.443,8.86463333333,8.2514,21.987,9.56326666665,12.3007777778,9.02991666667
440.75,12.2929544445,26.4842666667,8.7216,23.4904,8.89740000001,8.2568,22.0241333334,9.58573333332,12.3103777778,9.04708333333
441.11,12.3086377778,26.52,8.73926666667,23.5388,8.91466666668,8.27966666667,22.0694666667,9.59153333334,12.3260888889,9.05966666666
441.47,12.32638,26.5595333333,8.7466,23.5937333333,8.92846666666,8.29586666667,22.1098,9.61120000001,12.3574888889,9.07808333333
