wavelength,Back_OryFunm,Belly_OryFunm,Breast_OryFunm,Crissum_OryFunm,Crown_OryFunm,DorTail_OryFunm,Patch10_OryFunm,Rump_OryFunm,Throat_OryFunm,WingTip_OryFunm
554.09,5.141125,5.57504166667,5.41916666666,5.08629166666,7.46033333332,6.99758333333,29.6601666666,8.28049999999,6.655125,8.10061111111
554.43,5.17354166667,5.63308333333,5.478625,5.11654166667,7.50308333333,7.049,29.6946666667,8.31441666667,6.69695833333,8.12361111111
554.77,5.10891666667,5.609,5.439375,5.07641666667,7.47683333333,7.01045833333,29.6985833333,8.27283333334,6.64695833334,8.08238888889
555.11,5.10283333333,5.614,5.44504166667,5.09041666667,7.46233333333,6.97979166667,29.71875,8.26566666666,6.60650000001,8.05627777778
555.45,5.10125,5.65091666667,5.45829166667,5.09833333333,7.46316666666,6.99908333333,29.7135,8.28258333333,6.594,8.07205555556
555.80,5.13020833333,5.67504166667,5.51925,5.142875,7.50300000001,7.01904166667,29.79275,8.33291666666,6.60008333333,8.09722222222
556.14,5.13208333333,5.694625,5.52445833333,5.15166666667,7.50583333333,7.02641666667,29.8316666667,8.32949999999,6.59825,8.14005555556
556.48,5.17625,5.72708333333,5.556375,5.20625,7.58366666666,7.04854166667,29.93675,8.39183333334,6.64645833334,8.15627777778
556.82,5.17433333333,5.737625,5.55304166667,5.19933333333,7.56333333333,7.00891666667,29.8874166666,8.37033333332,6.64112499999,8.14322222222
557.16,5.14325,5.7245,5.50620833333,5.164375,7.53225,6.954375,29.856,8.32566666667,6.59012499999,8.11033333333
557.50,5.11820833333,5.677625,5.44304166667,5.13091666667,7.48441666666,6.89304166667,29.8503333333,8.27958333334,6.55100000001,8.08211111111
557.85,5.15745833333,5.698375,5.45379166667,5.133375,7.50391666667,6.90895833333,29.8698333334,8.31491666667,6.58758333333,8.13677777778
558.19,5.15575,5.66458333333,5.41679166667,5.10604166667,7.47708333332,6.882,29.92975,8.30841666666,6.57279166667,8.11261111111
558.53,5.20870833333,5.67379166667,5.453625,5.124875,7.49516666668,6.90158333333,29.9694166667,8.35783333334,6.60945833332,8.12277777778
558.87,5.25525,5.71295833333,5.48595833333,5.16758333333,7.56291666666,7.01495833333,30.0111666667,8.38308333334,6.70641666666,8.1835
559.21,5.24,5.67779166667,5.46829166667,5.13308333333,7.53141666667,6.993875,29.9726666667,8.34508333333,6.68479166667,8.17855555555
559.55,5.20045833333,5.65329166667,5.39104166667,5.07579166667,7.49658333334,6.92125,29.953,8.2855,6.65016666666,8.12083333333
559.89,5.18629166667,5.6345,5.37483333333,5.05766666667,7.45999999999,6.87958333333,29.8929166667,8.28458333333,6.63320833333,8.068
560.23,5.09083333333,5.55658333333,5.298625,4.95033333333,7.34291666668,6.782,29.76775,8.162,6.53600000001,7.99905555556
560.58,5.065125,5.537875,5.285875,4.933625,7.3285,6.80416666667,29.76875,8.16108333334,6.53916666666,8.00705555555
560.92,5.10441666667,5.55291666667,5.344375,4.98595833333,7.39541666666,6.8275,29.7865833333,8.1965,6.59725,8.04761111111
561.26,5.08841666667,5.58279166667,5.364875,4.99329166666,7.40791666666,6.83554166667,29.8385833333,8.23591666666,6.59504166666,8.058
561.60,5.06891666667,5.59391666667,5.38208333333,5.0005,7.40908333334,6.837875,29.7935,8.22308333333,6.58654166667,8.01555555556
561.94,5.10695833334,5.64075,5.45845833333,5.06166666667,7.47608333333,6.90841666667,29.8059166666,8.26308333332,6.65570833333,8.07338888889
562.28,5.07191666667,5.62158333333,5.4415,5.03408333333,7.45966666667,6.88725,29.78575,8.23958333334,6.64208333333,8.06766666667
562.62,5.064625,5.584875,5.44645833333,5.03475,7.45141666667,6.815875,29.7595,8.22583333333,6.57558333334,8.04388888889
562.96,5.06954166667,5.58004166667,5.43825,5.02766666667,7.45308333333,6.81275,29.8029166666,8.24183333334,6.58037499999,8.03305555556
563.30,5.04720833333,5.526875,5.41704166667,5.00045833333,7.43950000001,6.83804166667,29.7794166667,8.22625000001,6.56862499999,8.02383333333
563.64,5.03508333333,5.50120833333,5.39979166667,4.96533333333,7.43466666667,6.82754166667,29.7855833334,8.20925000001,6.54645833334,8.03327777778
563.99,5.078,5.542125,5.42383333333,5.00195833334,7.46808333334,6.84845833333,29.8370833334,8.25433333334,6.57562500001,8.02838888889
564.33,5.05891666667,5.53858333333,5.4135,4.96091666666,7.46658333333,6.798875,29.8465833334,8.24016666667,6.55037499999,8.01266666667
564.67,5.02991666666,5.48766666667,5.396375,4.90816666667,7.40683333334,6.77670833333,29.8736666666,8.215,6.51274999999,7.99794444445
565.01,5.06329166667,5.480125,5.39629166667,4.90625,7.42250000001,6.79879166667,29.8394166667,8.20974999999,6.51304166667,8.04044444444
565.35,5.06675,5.471,5.38958333333,4.91141666666,7.42141666667,6.77991666667,29.8681666667,8.22966666667,6.52595833333,8.05377777778
565.69,5.02241666667,5.45170833333,5.33229166667,4.876375,7.37999999999,6.71404166667,29.8551666667,8.17291666668,6.4675,8.02083333333
566.03,5.062875,5.51683333333,5.37991666667,4.93458333333,7.43349999999,6.78141666667,29.8965,8.21008333334,6.47245833333,8.09094444444
566.37,5.07470833333,5.517375,5.36870833333,4.92475,7.42208333333,6.7895,29.9011666667,8.23125,6.48029166666,8.11677777778
566.71,5.10179166667,5.54379166667,5.41895833334,4.93804166667,7.44566666668,6.82108333333,29.8869166666,8.23283333334,6.4975,8.12322222222
567.05,5.11195833334,5.56870833333,5.403,4.91075,7.43266666666,6.795875,29.8508333333,8.22175000001,6.48049999999,8.14172222222
567.39,5.105625,5.5765,5.3915,4.93704166667,7.42525000001,6.795125,29.8273333333,8.21708333334,6.49445833333,8.15194444444
567.73,5.126,5.60375,5.40554166667,4.95829166666,7.44275000001,6.83995833333,29.82075,8.25233333333,6.50074999999,8.20622222222
568.07,5.1805,5.652125,5.48554166667,5.01241666667,7.47266666667,6.913125,29.8846666667,8.31466666666,6.56945833333,8.27783333333
568.41,5.18508333333,5.68770833333,5.471375,5.026625,7.48233333333,6.93275,29.8666666667,8.32616666668,6.57654166668,8.29827777778
568.75,5.1375,5.651125,5.44341666667,4.98358333333,7.42775000001,6.915125,29.8125,8.28250000001,6.54545833334,8.29038888889
569.09,5.12379166667,5.64083333333,5.43616666667,4.96591666666,7.40691666668,6.91466666667,29.8111666667,8.24474999999,6.52504166668,8.284
569.43,5.15679166667,5.63708333333,5.44166666667,4.95475,7.39916666667,6.93720833333,29.8493333333,8.25483333334,6.52770833333,8.30344444444
569.77,5.15216666666,5.61154166666,5.40854166667,4.9215,7.35608333334,6.90145833333,29.78875,8.24891666667,6.56295833332,8.29477777778
570.11,5.12558333333,5.62404166667,5.40270833334,4.92245833333,7.35591666667,6.90554166667,29.8180833333,8.22591666666,6.57308333333,8.26994444444
570.45,5.12708333333,5.65920833333,5.40029166666,4.97391666667,7.37666666666,6.93075,29.8318333333,8.27183333334,6.58804166667,8.315
570.79,5.1615,5.71191666667,5.46604166667,5.04179166667,7.41533333333,6.96220833333,29.8820833333,8.32458333334,6.62291666666,8.35372222222
571.13,5.20175,5.75295833333,5.522375,5.08604166667,7.48124999999,6.97458333333,29.9865833334,8.37516666667,6.66445833332,8.40966666667
571.47,5.248625,5.80054166666,5.57820833333,5.14666666667,7.54766666668,7.02825,30.07075,8.44916666667,6.74675000001,8.48088888889
571.81,5.26216666667,5.8025,5.56954166667,5.162625,7.55799999999,7.039625,30.04075,8.44449999999,6.73204166667,8.48294444444
572.15,5.25116666667,5.80408333333,5.56504166666,5.14733333333,7.56249999999,7.02829166667,30.0648333333,8.42541666666,6.70504166668,8.477
572.49,5.261,5.8185,5.58358333333,5.15358333333,7.58866666667,7.02416666667,30.109,8.44175000001,6.71454166666,8.48455555556
572.83,5.30108333333,5.86058333333,5.622375,5.19308333333,7.62125,7.074875,30.1565833333,8.48574999999,6.75037499999,8.525
573.17,5.32825,5.87470833333,5.667875,5.22704166667,7.64566666667,7.10083333333,30.1338333334,8.52341666667,6.76679166668,8.54622222222
573.51,5.33525,5.87920833333,5.66245833333,5.197125,7.62650000001,7.09754166667,30.1483333333,8.48925,6.71166666667,8.50333333333
573.85,5.40091666667,5.94883333333,5.73775,5.245,7.67916666667,7.16408333333,30.1624166667,8.55916666668,6.77154166666,8.5935
574.19,5.36208333333,5.9065,5.703,5.168125,7.61599999999,7.090375,30.14225,8.50283333334,6.72108333332,8.55494444444
574.53,5.399125,5.93133333334,5.723875,5.19795833333,7.65816666667,7.136875,30.1898333333,8.53666666667,6.78287500001,8.59633333333
574.87,5.40275,5.92991666667,5.728375,5.19558333333,7.65866666667,7.15908333333,30.20575,8.5245,6.76120833334,8.5665
575.21,5.36008333333,5.8755,5.68116666667,5.136125,7.58775000001,7.103125,30.1319166667,8.44150000001,6.688,8.51966666667
575.55,5.32970833333,5.85170833333,5.62879166667,5.10141666667,7.57766666667,7.06116666667,30.1075833333,8.41224999999,6.67208333333,8.49138888889
575.89,5.38470833334,5.88391666667,5.68404166666,5.154875,7.61925,7.091,30.1405,8.47249999999,6.73437500001,8.52672222222
576.22,5.42475,5.91475,5.709125,5.17758333333,7.62766666668,7.11141666667,30.1725,8.51266666667,6.75966666667,8.51355555555
576.56,5.411625,5.91208333333,5.711125,5.17341666667,7.63491666667,7.11570833333,30.1345833334,8.52491666667,6.768375,8.52105555556
576.90,5.37766666667,5.91191666667,5.685625,5.16725,7.62533333332,7.098625,30.1275,8.49799999999,6.75379166666,8.48844444444
577.24,5.380875,5.920375,5.709375,5.225375,7.66441666666,7.11616666667,30.1170833333,8.53999999999,6.815625,8.53266666667
577.58,5.370125,5.875125,5.67916666667,5.19054166667,7.63516666667,7.04783333333,30.0863333334,8.51241666667,6.768875,8.47327777778
577.92,5.44875,5.90954166667,5.7405,5.257875,7.70916666666,7.10679166667,30.1525833334,8.58058333334,6.8435,8.53238888889
578.26,5.38279166666,5.84591666667,5.683875,5.208125,7.63066666668,7.02025,30.07175,8.50991666666,6.75125,8.44327777778
578.60,5.422625,5.888625,5.71920833334,5.23508333333,7.65975000001,7.05054166667,30.0513333333,8.5595,6.81683333333,8.53505555556
578.94,5.41979166667,5.879125,5.71970833333,5.21929166666,7.68258333333,7.0135,30.0889166667,8.56683333333,6.83058333333,8.51011111111
579.28,5.46641666667,5.94904166667,5.809375,5.28016666667,7.74083333334,7.07220833333,30.141,8.63991666668,6.86479166666,8.56083333333
579.61,5.40670833333,5.88570833333,5.73441666667,5.22095833334,7.67716666666,7.02175,30.04125,8.56291666666,6.80154166667,8.54788888889
579.95,5.43083333334,5.91725,5.756375,5.289375,7.69125000001,7.0175,30.0095833333,8.60683333334,6.82691666668,8.56966666667
580.29,5.47658333333,5.95979166666,5.80445833333,5.33216666667,7.73508333332,7.01395833333,30.041,8.62358333334,6.85495833333,8.58711111111
580.63,5.47991666666,5.93454166667,5.79129166667,5.32725,7.74541666668,7.01158333333,30.0591666667,8.61983333333,6.86691666666,8.59944444444
580.97,5.48875,5.90075,5.78325,5.30025,7.75066666667,6.97941666667,30.05675,8.60041666666,6.86100000001,8.57216666667
581.31,5.45625,5.90204166667,5.78425,5.31404166667,7.71700000001,6.95145833333,30.02475,8.57058333334,6.85462500001,8.60727777778
581.65,5.454875,5.91691666667,5.80741666666,5.33841666667,7.72666666668,6.95841666667,29.956,8.57583333333,6.86879166667,8.60588888889
581.98,5.49154166667,5.95091666666,5.839125,5.351375,7.77625,7.00108333333,30.0336666666,8.59841666667,6.94429166667,8.67044444444
582.32,5.43475,5.888375,5.77175,5.29754166666,7.71158333333,6.96133333333,29.9451666666,8.52991666667,6.88399999999,8.61455555556
582.66,5.466125,5.907625,5.80179166667,5.35945833333,7.72441666667,7.00808333333,29.93425,8.52924999999,6.91179166667,8.65416666667
583.00,5.50129166666,5.89995833334,5.782,5.354875,7.72175,7.017,29.9425833334,8.49783333334,6.91108333333,8.65177777778
583.34,5.53975,5.94733333333,5.83341666667,5.38466666667,7.77549999999,7.071,30.0514166667,8.57108333333,6.95537500001,8.66588888889
583.68,5.53454166667,5.91241666667,5.84404166667,5.35916666666,7.77141666667,7.09975,30.08925,8.51916666667,6.97633333332,8.68661111111
584.01,5.45816666667,5.82779166667,5.76570833333,5.25104166667,7.68966666667,7.04754166667,30.0405833333,8.43699999999,6.87729166667,8.63505555555
584.35,5.50108333333,5.86191666667,5.81233333334,5.255,7.69325000001,7.05766666667,30.0421666667,8.48141666666,6.92554166667,8.68727777778
584.69,5.42266666667,5.8015,5.78491666667,5.20008333333,7.60966666667,7.01654166667,30.0545833333,8.42624999999,6.83095833333,8.65577777778
585.03,5.41525,5.77533333334,5.75758333333,5.16033333333,7.56366666667,7.04029166667,30.04525,8.41933333333,6.84308333333,8.58788888889
585.37,5.36266666667,5.75420833333,5.69108333333,5.10566666667,7.52708333334,7.06020833333,30.1209166667,8.36174999999,6.80679166667,8.56594444445
585.70,5.304625,5.69529166667,5.66466666667,5.07370833333,7.45050000001,7.01504166667,30.0275,8.33674999999,6.74250000001,8.52538888889
586.04,5.24066666666,5.62195833333,5.59720833333,5.00920833333,7.37674999999,6.927125,29.9965833333,8.26883333333,6.65966666667,8.43005555556
586.38,5.26404166667,5.654125,5.62254166667,4.98083333334,7.4025,6.93608333333,30.0263333334,8.30583333334,6.69729166667,8.46961111111
586.72,5.29291666667,5.660375,5.64616666666,4.99804166667,7.39716666667,6.96133333333,30.12825,8.36575,6.71345833334,8.51583333333
587.06,5.27941666667,5.618125,5.64479166667,4.97954166667,7.35774999999,6.898125,30.0793333334,8.35666666666,6.69887500001,8.50888888889
587.39,5.34625,5.69379166667,5.68333333333,5.04075,7.41966666667,6.95741666667,30.1630833333,8.43700000001,6.75887499999,8.56461111111
587.73,5.41245833333,5.747375,5.72808333333,5.09916666666,7.44975000001,7.01875,30.2170833333,8.49283333333,6.80533333333,8.6175
588.07,5.37,5.71495833333,5.65466666667,5.084625,7.39641666667,7.0155,30.191,8.43841666667,6.76295833333,8.61194444444
588.41,5.40820833333,5.81170833333,5.67858333333,5.14908333333,7.45533333333,7.06695833333,30.2325833334,8.50249999999,6.83266666667,8.68583333333
588.74,5.42625,5.81979166667,5.705625,5.20033333333,7.49141666667,7.11458333333,30.2558333333,8.53958333333,6.83524999999,8.75127777778
589.08,5.47066666667,5.83654166667,5.73879166666,5.21729166667,7.53116666667,7.121375,30.22375,8.58575000001,6.85054166667,8.78516666667
589.42,5.51916666667,5.877375,5.760625,5.23525,7.60816666666,7.17341666667,30.31875,8.63983333334,6.88162499999,8.81505555556
589.76,5.56958333334,5.96308333333,5.80775,5.27775,7.66475,7.21858333333,30.4344166667,8.71741666667,6.9125,8.89244444445
590.09,5.60883333334,5.98754166666,5.82129166667,5.27458333333,7.67424999999,7.25466666667,30.4110833333,8.72716666666,6.93495833333,8.93977777778
590.43,5.530875,5.90379166667,5.7255,5.19629166667,7.62125,7.15704166667,30.2906666667,8.67216666666,6.87645833333,8.85905555555
590.77,5.511625,5.86808333333,5.66683333333,5.17745833333,7.58924999999,7.13358333333,30.223,8.59783333332,6.83141666667,8.80827777778
591.11,5.44708333333,5.79945833333,5.62308333333,5.09579166667,7.52666666667,7.08820833333,30.1559166667,8.52941666666,6.76458333334,8.78038888889
591.44,5.43991666667,5.80191666667,5.593375,5.10175,7.53058333334,7.095125,30.1253333333,8.52991666666,6.78345833333,8.78216666667
591.78,5.454375,5.825625,5.62445833333,5.12745833333,7.57775000001,7.11045833333,30.1166666666,8.54583333332,6.770375,8.78361111111
592.12,5.55354166666,5.86479166667,5.689625,5.21025,7.66500000001,7.208125,30.2056666667,8.61333333333,6.83425,8.839
592.46,5.57029166667,5.89904166667,5.70416666667,5.21454166667,7.71041666666,7.221375,30.2113333333,8.59816666666,6.85741666667,8.82783333333
592.79,5.563875,5.92616666667,5.74179166667,5.24091666667,7.70824999999,7.23825,30.25875,8.60358333333,6.88983333334,8.83877777778
593.13,5.53604166667,5.893125,5.72191666666,5.21291666667,7.68791666666,7.21029166667,30.2699166667,8.55391666666,6.86504166667,8.80405555556
593.47,5.51583333333,5.81745833333,5.70420833333,5.21641666667,7.62833333333,7.22541666667,30.2156666667,8.52791666668,6.85641666667,8.73816666667
593.80,5.42320833333,5.76066666667,5.6575,5.21666666666,7.58533333333,7.18704166667,30.2383333333,8.50683333332,6.80220833334,8.67294444444
594.14,5.48229166667,5.84533333333,5.73129166667,5.30241666667,7.64108333333,7.26525,30.3175,8.53866666666,6.88070833333,8.73194444444
594.48,5.52095833333,5.89441666667,5.76691666667,5.36816666667,7.70241666667,7.345875,30.449,8.60958333334,6.91491666667,8.83405555556
594.81,5.48529166667,5.85104166667,5.76058333333,5.37679166666,7.71408333333,7.31620833333,30.439,8.6045,6.89379166667,8.85944444445
595.15,5.47558333333,5.84483333333,5.77016666667,5.37733333333,7.70525000001,7.26804166667,30.4919166666,8.59883333333,6.87258333334,8.86366666667
595.49,5.54025,5.90983333333,5.85104166667,5.42379166667,7.75491666667,7.33579166667,30.5639166667,8.66633333333,6.933,8.88305555555
595.82,5.51829166667,5.933375,5.86645833333,5.41570833334,7.75424999999,7.340125,30.538,8.69108333334,6.92695833333,8.88944444444
596.16,5.4875,5.88875,5.80625,5.385875,7.73425,7.31058333333,30.5930833333,8.66266666667,6.88983333333,8.8695
596.50,5.55195833333,5.88970833333,5.82216666666,5.406875,7.75791666666,7.34420833333,30.6085833333,8.70399999999,6.91662500001,8.88322222222
596.83,5.64066666667,5.94791666666,5.88670833334,5.478125,7.82133333334,7.4355,30.6674166667,8.80208333334,6.98545833333,8.97327777778
597.17,5.70029166667,6.03779166667,5.95320833333,5.53004166667,7.89816666667,7.500625,30.7166666667,8.87058333334,7.05079166667,9.07
597.51,5.72945833333,6.04879166667,5.97220833333,5.53875,7.91133333333,7.5145,30.725,8.89349999999,7.05641666668,9.07866666667
597.84,5.76025,6.07679166667,6.02095833333,5.56204166666,7.95333333334,7.55529166667,30.7873333333,8.95074999999,7.09754166667,9.12711111111
598.18,5.76083333333,6.077625,6.01145833333,5.52375,7.92691666667,7.53425,30.7826666667,8.94658333334,7.09070833334,9.08672222222
598.52,5.79166666666,6.10720833333,6.01454166667,5.53770833333,7.91708333333,7.55825,30.82325,8.96183333332,7.10874999999,9.05038888889
598.85,5.77345833333,6.063125,5.98895833333,5.53183333333,7.92408333334,7.571375,30.7596666667,8.96625000001,7.10295833333,9.0285
599.19,5.76070833333,6.05079166666,5.953,5.52733333333,7.93733333333,7.54029166667,30.7458333333,8.97041666667,7.10462499999,9.07644444444
599.53,5.713125,5.96325,5.88716666667,5.45625,7.85616666667,7.471375,30.6914166667,8.89733333332,7.05041666667,9.00777777778
599.86,5.71370833333,5.97833333333,5.89245833333,5.44029166667,7.83025,7.48229166667,30.6778333334,8.908,7.02604166667,9.05027777778
600.20,5.70920833333,6.027625,5.87954166667,5.47404166667,7.82666666667,7.459,30.6581666667,8.87549999999,7.02237499999,9.05288888889
600.53,5.65716666666,6.02433333333,5.86183333333,5.46283333333,7.78724999999,7.43566666667,30.5839166667,8.82991666666,7.009375,9.02633333333
600.87,5.621125,6.01754166667,5.84270833333,5.44695833333,7.78666666666,7.38383333333,30.5731666666,8.80491666666,7.01783333334,9.02422222222
601.21,5.61204166667,6.008125,5.836875,5.42745833333,7.75375000001,7.38108333333,30.5676666667,8.78733333332,7.00333333334,9.00411111111
601.54,5.55620833334,5.97970833333,5.79704166666,5.38945833333,7.70941666667,7.30345833333,30.4809166667,8.72675,6.90575,8.95244444445
601.88,5.57429166667,6.035125,5.88041666667,5.40725,7.76816666666,7.34370833333,30.47525,8.76841666666,6.96616666666,9.02688888889
602.21,5.67004166667,6.12058333334,5.95904166667,5.4765,7.87266666667,7.434375,30.569,8.85883333333,7.08629166667,9.114
602.55,5.68895833334,6.14733333334,5.95758333334,5.46133333333,7.86400000001,7.40995833333,30.62375,8.84525,7.08062500001,9.13066666667
602.88,5.64366666667,6.08425,5.89883333334,5.42404166667,7.78841666667,7.388375,30.6160833333,8.78800000001,7.05120833334,9.06255555556
603.22,5.716125,6.139125,5.98316666667,5.47616666666,7.88308333333,7.447875,30.7049166667,8.85200000001,7.11287499999,9.12788888889
603.56,5.76683333333,6.16658333333,6.04070833333,5.53170833333,7.93425,7.46466666667,30.7764166667,8.90825000001,7.17337500001,9.1335
603.89,5.759125,6.16583333333,6.07679166667,5.5415,7.96658333332,7.48866666667,30.82125,8.96191666666,7.20570833334,9.18505555554
604.23,5.75529166667,6.17770833333,6.09216666667,5.53845833333,7.99375,7.47054166667,30.83575,8.97883333333,7.207,9.2053888889
604.56,5.75220833333,6.16229166667,6.08816666666,5.52941666667,8.01150000001,7.475125,30.8743333333,8.98824999999,7.19316666667,9.19866666666
604.90,5.76429166667,6.202375,6.115625,5.57116666667,8.07050000001,7.47433333333,30.9080833333,9.01900000001,7.22620833334,9.22272222221
605.23,5.771875,6.21391666667,6.14195833333,5.56270833333,8.07491666668,7.52270833333,30.9173333333,9.03491666666,7.27529166667,9.25388888889
605.57,5.749125,6.18716666667,6.11695833333,5.56475,8.04658333334,7.47679166667,30.9020833333,8.98925000001,7.23908333334,9.22122222222
605.90,5.67316666667,6.149125,6.05345833333,5.51,7.98583333333,7.41566666667,30.8076666667,8.91941666666,7.14208333334,9.19088888889
606.24,5.72354166666,6.19808333334,6.12158333333,5.57029166666,8.04466666666,7.48370833333,30.8668333334,8.97416666667,7.20533333333,9.23122222222
606.58,5.75095833333,6.251875,6.20975,5.62354166666,8.08275000001,7.51054166667,30.9135,9.01758333333,7.23200000001,9.298
606.91,5.66683333334,6.20208333333,6.10520833333,5.56620833333,8.00791666667,7.42966666667,30.8673333333,8.94974999999,7.15266666666,9.26816666667
607.25,5.65841666667,6.18045833334,6.09229166666,5.55016666667,7.97816666667,7.41208333333,30.8629166667,8.95399999999,7.14416666666,9.28255555555
607.58,5.63041666666,6.18979166667,6.051375,5.51958333333,7.91174999999,7.34883333333,30.8148333333,8.91458333333,7.10579166667,9.25833333333
607.92,5.68004166666,6.21966666667,6.08533333333,5.58479166666,7.92991666666,7.402125,30.8220833334,8.93283333333,7.18887500001,9.31288888888
608.25,5.66504166667,6.18504166667,6.05466666666,5.569375,7.86941666666,7.38754166667,30.7625833333,8.86583333332,7.18062500001,9.33699999999
608.59,5.59866666667,6.116,5.981375,5.49279166667,7.79200000001,7.33920833333,30.6658333333,8.79233333333,7.13637499999,9.33099999999
608.92,5.58141666667,6.03529166667,5.92679166667,5.4815,7.75708333333,7.28191666667,30.6154166666,8.70508333332,7.15237500001,9.33872222223
609.26,5.61241666667,6.06070833333,5.96104166667,5.51720833333,7.77925,7.31333333333,30.6175,8.74225,7.23895833332,9.36549999999
609.59,5.58554166667,6.04416666667,5.95529166667,5.50066666667,7.73908333334,7.26091666667,30.559,8.70083333334,7.23141666667,9.31294444444
609.93,5.55904166667,6.00870833333,5.913125,5.468625,7.67608333332,7.222875,30.435,8.63500000001,7.21208333334,9.30588888889
610.26,5.546875,5.957875,5.86866666666,5.42220833333,7.68533333333,7.189125,30.3555,8.61958333333,7.20854166666,9.2686111111
610.60,5.58308333333,6.0045,5.90583333333,5.47120833333,7.71083333334,7.218625,30.3124166667,8.63224999999,7.27266666666,9.32388888889
610.93,5.55870833333,6.004875,5.90266666667,5.46695833333,7.74483333332,7.23466666667,30.2325,8.58541666666,7.29545833334,9.35655555554
611.27,5.58975,6.016125,5.93445833333,5.480125,7.80483333333,7.289375,30.1895833333,8.58866666666,7.33791666668,9.37355555556
611.60,5.55875,5.993375,5.89445833333,5.44895833333,7.76416666667,7.25475,30.1314166667,8.53008333334,7.27300000001,9.3308888889
611.93,5.60979166667,6.04329166667,6.00225,5.51591666666,7.84608333332,7.33929166667,30.142,8.62091666667,7.34066666668,9.37544444444
612.27,5.694375,6.1105,6.09704166666,5.59295833333,7.91191666668,7.43,30.1803333333,8.67325,7.42491666667,9.43127777778
612.60,5.66904166667,6.09720833333,6.087875,5.57379166667,7.87975,7.39554166667,30.1784166667,8.67316666667,7.36816666666,9.36688888889
612.94,5.71720833333,6.13358333333,6.11933333333,5.628,7.94208333333,7.46416666667,30.248,8.72450000001,7.39529166667,9.40872222223
613.27,5.75341666667,6.14541666667,6.13441666667,5.667,7.99266666667,7.52133333333,30.3343333333,8.78266666666,7.42841666668,9.48527777777
613.61,5.727,6.1445,6.16508333333,5.68708333333,7.99608333333,7.494875,30.3861666667,8.79800000001,7.38950000001,9.48505555556
613.94,5.72429166667,6.12441666667,6.134875,5.681375,7.96175,7.49133333333,30.4449166666,8.74325000001,7.37308333332,9.46833333334
614.28,5.677,6.06945833333,6.087,5.62745833333,7.92383333334,7.43829166667,30.5175833333,8.70299999999,7.34733333334,9.39944444446
614.61,5.76883333334,6.17645833333,6.16204166667,5.70245833333,7.976,7.514625,30.5915833333,8.78450000001,7.404625,9.47316666667
614.94,5.70129166667,6.04475,6.12108333333,5.633625,7.91516666666,7.43445833333,30.6179166667,8.74958333334,7.31354166667,9.45833333332
615.28,5.65441666667,5.971375,6.09908333333,5.57929166667,7.86066666667,7.33158333333,30.6830833333,8.74633333333,7.25912499999,9.4401111111
615.61,5.6065,5.91341666667,5.97941666667,5.478625,7.78925000001,7.20870833333,30.721,8.64533333334,7.12999999999,9.32011111112
615.95,5.54183333333,5.85929166667,5.93204166667,5.43641666667,7.72475,7.16258333333,30.769,8.63966666667,7.05216666667,9.33022222222
616.28,5.52820833333,5.87120833333,5.92775,5.45333333333,7.74158333332,7.18329166667,30.7753333333,8.67158333334,7.05916666667,9.35216666668
616.61,5.467375,5.81933333333,5.85204166667,5.391875,7.66616666667,7.12129166667,30.8025,8.61266666668,6.97395833333,9.30794444443
616.95,5.48479166667,5.84491666667,5.88325,5.421,7.65724999999,7.13895833333,30.82625,8.673,6.98487499999,9.29205555557
617.28,5.486125,5.81416666667,5.85283333333,5.37983333334,7.697,7.09308333333,30.9040833333,8.69591666668,7.01116666666,9.28955555556
617.62,5.41708333333,5.82825,5.81416666666,5.31620833333,7.64291666666,7.031375,30.8105,8.67741666666,6.97608333333,9.2998888889
617.95,5.512,5.91870833333,5.94033333333,5.41025,7.75449999999,7.15383333333,30.9336666667,8.80825,7.04295833334,9.39333333334
618.28,5.37395833333,5.81041666667,5.83308333333,5.31779166667,7.64883333333,7.05045833333,30.8449166667,8.70275000001,6.95983333334,9.26244444444
618.62,5.33508333333,5.827625,5.788125,5.31716666667,7.62408333333,7.044875,30.8590833333,8.656,6.93875,9.23533333333
618.95,5.27133333333,5.81408333333,5.778125,5.260125,7.62141666667,7.06275,30.8030833333,8.59658333333,6.91050000001,9.19827777778
619.28,5.25383333333,5.81629166667,5.80154166666,5.27275,7.64558333332,7.07683333333,30.78075,8.63808333332,6.97975000001,9.254
619.62,5.222125,5.782125,5.74941666667,5.21320833333,7.61683333334,7.02679166667,30.7969166667,8.57616666668,6.92437499999,9.19594444443
619.95,5.28475,5.83416666667,5.79025,5.25583333333,7.66925000001,7.08166666667,30.8441666667,8.61908333332,6.96199999999,9.24088888889
620.28,5.20916666667,5.80245833333,5.74979166667,5.134875,7.60466666666,6.99891666667,30.7405,8.57366666668,6.90916666666,9.26855555556
620.62,5.15020833333,5.74395833333,5.73775,5.04629166666,7.56341666666,6.97483333333,30.6885833333,8.4885,6.86241666667,9.23822222221
620.95,5.18591666667,5.775,5.74341666667,5.03558333333,7.58783333334,7.03758333333,30.68425,8.4735,6.86941666666,9.25550000001
621.28,5.202875,5.72954166667,5.78704166667,5.07266666667,7.62483333333,7.04525,30.7296666666,8.50549999999,6.87316666666,9.21872222222
621.62,5.094,5.60275,5.70208333333,4.97908333333,7.50641666667,6.93966666667,30.6025833334,8.38216666667,6.76783333333,9.14755555554
