wavelength,Back_ButExim,Belly_ButExim,Breast_ButExim,Crissum_ButExim,Crown_ButExim,DorTail_ButExim,Patch10_ButExim,Patch11_ButExim,Patch12_ButExim,Patch13_ButExim,Rump_ButExim,Throat_ButExim,WingTip_ButExim
761.01,7.223066667,55.45666667,58.32233333,36.18953333,6.7572,9.820533333,9.915,8.377266667,10.06306667,6.568,7.700066667,6.853133333,12.0258
761.32,7.3582,55.544625,58.41813333,36.4308,6.971266667,10.167,10.106,8.6776,10.2174,6.966066667,7.835066667,7.2164,12.15673333
761.63,6.7738,55.169,57.68926667,35.85346667,6.505933333,9.739666667,9.6234,8.1144,9.600466667,6.5824,7.1978,6.547933333,11.61233333
761.94,6.780066667,55.285875,57.95026667,36.1518,6.664266667,9.967933333,9.7092,8.268,9.753666667,6.767733333,7.295,6.612533333,11.76653333
762.26,6.9318,54.94395833,57.6956,36.26406667,6.945866667,10.18536667,10.05273333,8.5932,9.923733333,7.037533333,7.5654,6.9002,12.153
762.57,6.664466667,55.10404167,57.68413333,36.15946667,6.8148,9.935033333,9.9646,8.469333333,9.7002,6.958466667,7.4826,6.7477,11.918
762.88,6.7306,54.892,57.47533333,36.21766667,6.953466667,10.0111,10.0034,8.4806,9.696666667,7.1852,7.659733333,6.977766667,11.9674
763.2,7.0226,55.06729167,57.91453333,36.3802,6.989933333,10.1997,10.05653333,8.635066667,9.806933333,7.302533333,7.786466667,7.155,12.2266
763.51,7.258266667,55.50983333,58.2402,36.7388,7.1292,10.4852,10.27646667,8.835066667,10.10006667,7.402266667,7.974666667,7.355166667,12.4878
763.82,7.6982,55.65820833,58.50393333,37.14286667,7.5206,10.89573333,10.57246667,9.2672,10.4868,7.781733333,8.3616,7.748433333,12.8968
764.14,7.8336,55.96245833,58.78546667,37.3152,7.662533333,11.20053333,10.8304,9.442533333,10.68746667,7.892133333,8.5418,7.953966667,13.1146
764.45,7.835466667,55.7245,58.86413333,37.20466667,7.577,11.1998,10.73026667,9.347066667,10.66406667,7.775933333,8.4588,8.0202,12.96453333
764.76,7.505466667,55.63933333,58.80473333,36.9398,7.1032,10.79986667,10.30733333,8.895,10.38746667,7.301933333,8.065333333,7.703133333,12.6866
765.07,7.273133333,55.38245833,58.77286667,36.85373333,6.9652,10.6231,10.17293333,8.744266667,10.41206667,7.045733333,8.002733333,7.8263,12.60833333
765.39,7.007933333,55.36825,58.74986667,36.54586667,6.644133333,10.4097,9.8368,8.377466667,10.12826667,6.7264,7.645466667,7.5382,12.29993333
765.7,7.0544,55.53954167,58.85566667,36.3924,6.590266667,10.4549,9.673066667,8.1778,10.05013333,6.624533333,7.478866667,7.481733333,12.03326667
766.01,7.507266667,55.47570833,58.5502,36.36766667,6.7768,10.8365,9.888333333,8.419466667,10.3514,6.8954,7.568,7.821333333,12.413
766.32,7.488,55.826875,58.79413333,36.54286667,6.698666667,10.95393333,9.8764,8.437466667,10.4588,6.928733333,7.3978,7.728333333,12.53246667
766.64,7.387066667,55.80929167,58.66926667,36.38566667,6.813133333,10.92796667,9.890133333,8.412666667,10.6166,7.0636,7.448,7.834266667,12.51213333
766.95,7.420133333,55.68270833,58.6362,36.24866667,6.752466667,10.97746667,9.976133333,8.354733333,10.58653333,7.258,7.436,8.186366667,12.52906667
767.26,7.399333333,55.83116667,58.73593333,36.14846667,6.630333333,11.1783,10.1848,8.3762,10.8382,7.2542,7.363066667,8.2954,12.76246667
767.57,7.128866667,55.74829167,58.50026667,35.91853333,6.488533333,10.97063333,9.940066667,8.1426,10.70366667,7.122133333,7.217933333,8.132133333,12.5526
767.88,7.1802,55.66529167,57.9678,35.88953333,6.5646,11.09353333,10.29533333,8.213866667,10.82633333,7.299666667,7.5176,8.194466667,12.68626667
768.2,7.184466667,55.4275,57.73826667,35.91893333,6.788933333,11.32333333,10.49633333,8.306333333,10.953,7.464933333,7.745333333,8.325966667,12.77953333
768.51,8.016133333,55.97795833,58.25226667,36.6224,7.426266667,12.22696667,11.1172,9.0598,11.55226667,8.248533333,8.532533333,8.731533333,13.32966667
768.82,8.1984,55.64558333,57.6748,36.51946667,7.520133333,12.40733333,11.41786667,9.2976,11.50366667,8.582133333,8.854133333,8.773966667,13.64646667
769.13,8.3956,55.332125,57.56686667,36.68913333,7.830533333,12.9509,11.86426667,9.657333333,11.83433333,8.9868,9.239133333,9.177,14.034
769.44,8.4128,55.05216667,57.4652,36.6992,7.964666667,13.31416667,11.83993333,9.852666667,11.9202,9.274466667,9.6994,9.360433333,13.91173333
769.76,8.4448,54.694125,57.0966,36.58066667,7.889866667,13.4096,11.8954,9.945333333,11.81326667,9.167533333,9.8242,9.495966667,13.9194
770.07,8.487333333,54.86733333,56.94693333,36.81973333,7.914933333,13.76273333,12.07313333,10.01393333,11.61593333,9.075733333,9.747466667,9.588566667,14.12453333
770.38,8.7098,54.91625,56.97146667,36.97553333,8.213133333,14.06416667,12.38433333,10.36546667,11.7384,9.376133333,9.848533333,9.624333333,14.48006667
770.69,8.912066667,55.02054167,57.1902,37.25566667,8.572666667,14.2904,12.56026667,10.683,11.55406667,9.6442,10.1226,9.969333333,14.5358
771,8.708933333,54.87770833,56.949,37.28093333,8.252466667,14.1927,12.41173333,10.4318,11.36166667,9.418866667,9.780133333,9.753,14.27153333
771.32,8.5472,55.39775,57.55613333,37.37826667,8.102466667,14.15286667,12.07113333,10.35573333,11.30866667,9.462133333,9.5086,9.7436,14.1974
771.63,9.120733333,56.10575,58.17686667,37.61073333,8.4856,14.47403333,12.3784,10.64173333,11.726,9.889933333,9.747266667,10.15123333,14.34873333
771.94,9.117733333,56.622625,58.3454,37.72506667,8.4356,14.3321,12.7172,10.80746667,11.7096,9.852533333,9.5578,10.54356667,14.2926
772.25,9.151466667,56.68008333,58.41886667,38.15186667,8.496866667,14.54003333,13.13286667,10.99526667,11.9572,9.801733333,9.677066667,11.11996667,14.166
772.56,8.507266667,56.690625,58.4844,38.0586,7.719733333,13.84853333,12.5276,10.53586667,11.6484,9.221466667,9.010933333,10.60656667,13.58073333
772.87,8.7134,57.360375,59.29126667,38.66206667,7.916066667,13.99303333,12.89046667,10.70866667,12.04186667,9.3286,9.0956,10.83446667,13.83686667
773.18,9.048866667,57.214375,58.9604,38.24246667,8.097866667,14.2517,13.05373333,10.7366,12.37766667,9.571133333,9.314733333,11.08623333,13.6784
773.5,9.4484,57.39616667,59.55686667,38.31213333,8.0104,14.5308,13.258,11.16453333,12.79113333,9.971733333,9.8632,11.2895,13.88486667
773.81,9.1056,57.070125,59.41626667,37.94073333,7.843333333,14.1946,12.7924,11.01306667,12.65006667,9.660733333,9.869533333,10.98936667,13.2432
774.12,8.532,56.805875,59.10826667,37.34393333,7.114866667,13.89243333,12.3354,10.47013333,12.4126,9.235866667,9.4336,10.417,12.9188
774.43,9.319933333,57.06404167,59.7154,37.6122,7.891933333,14.6358,13.22233333,11.20126667,13.0392,10.1158,10.21226667,11.08786667,13.65646667
774.74,9.297466667,56.84408333,59.76173333,37.5054,7.741333333,14.74833333,13.27506667,11.08193333,13.00746667,10.299,10.42053333,10.9531,13.84386667
775.05,9.099333333,56.43375,59.85313333,37.48906667,7.395933333,14.8359,13.19626667,11.09166667,12.8438,10.21533333,10.50906667,10.624,13.97946667
775.36,8.717266667,55.47283333,59.24953333,36.88,6.867866667,14.64793333,12.421,10.34586667,12.48466667,9.6836,10.33606667,10.0295,13.83853333
775.67,8.945333333,55.95245833,59.9652,36.73893333,6.711533333,14.75443333,11.89733333,10.14213333,12.58026667,9.733333333,10.19186667,9.693366667,13.91186667
775.98,9.682666667,56.12229167,60.0836,37.01366667,7.2816,15.3628,12.45266667,10.64706667,12.94466667,10.47966667,11.0258,10.34196667,14.6076
776.3,8.873933333,55.34683333,59.44193333,36.3578,6.452466667,14.579,11.63433333,9.7708,11.97306667,9.646266667,10.1196,9.4991,14.03586667
776.61,9.0356,56.276875,60.8452,36.96793333,6.692133333,14.92283333,11.90073333,10.17466667,12.14386667,9.815266667,10.3468,9.868366667,14.5786
776.92,8.6576,56.38070833,60.57686667,36.91173333,6.6564,14.79576667,11.66926667,9.6938,11.77633333,9.489533333,9.898,9.609466667,14.2828
777.23,8.9576,57.27141667,61.01413333,37.4002,6.8468,15.46463333,12.27286667,9.853266667,12.02573333,9.796666667,10.10046667,10.0953,14.9036
777.54,9.0044,57.53495833,61.33426667,37.85366667,7.137266667,15.56496667,12.78506667,10.09046667,12.242,9.749066667,10.17833333,10.40066667,15.01926667
777.85,7.844066667,57.30975,60.60706667,37.25273333,6.221933333,14.6993,11.83666667,9.246466667,11.11986667,8.7964,9.429666667,9.194166667,14.03446667
778.16,7.0492,57.02866667,59.89366667,36.83933333,5.5458,13.80896667,11.21913333,8.573733333,9.992066667,7.9842,8.440933333,8.470166667,13.1686
778.47,6.9072,56.93645833,59.58833333,37.04353333,5.570666667,13.71816667,11.37673333,8.735666667,9.794066667,7.992466667,8.158266667,8.642133333,12.85213333
778.78,7.031933333,57.64166667,60.24,37.76506667,5.843533333,13.8593,11.8234,9.0816,10.06806667,8.6454,8.2966,8.792566667,12.81013333
779.09,6.551333333,57.12075,59.85733333,37.91153333,5.875266667,13.2866,11.93186667,8.974866667,9.898333333,8.568333333,8.2,8.755266667,12.4926
779.4,6.2756,57.77358333,60.5328,38.30486667,5.9976,13.53743333,12.02946667,8.9966,9.6826,8.367266667,7.783533333,8.645166667,12.39806667
779.71,7.000933333,58.18816667,60.73646667,38.89553333,6.683733333,14.47736667,12.90286667,9.9236,10.2408,9.1362,8.462266667,9.388366667,12.89146667
780.02,6.559333333,57.19270833,59.5594,38.69486667,6.152666667,13.90123333,12.4238,9.559266667,9.8588,8.660866667,7.87,8.666633333,12.497
780.33,7.1122,57.54425,60.1542,39.14893333,6.6324,14.15036667,12.71066667,10.14566667,10.52273333,8.877333333,8.2548,9.0631,12.95053333
780.64,6.706933333,56.67225,59.69513333,38.85533333,6.373333333,13.5403,12.14266667,9.979866667,10.22146667,8.524533333,7.9956,8.599333333,12.67193333
780.95,6.444266667,56.50425,59.67806667,38.6304,6.1164,13.37426667,11.2614,9.470333333,9.487933333,8.4052,7.6734,8.068566667,12.2212
781.26,6.768133333,56.837375,60.31033333,39.27786667,6.451666667,13.41396667,11.26246667,9.466,9.931333333,8.2364,7.669466667,8.621333333,12.92133333
781.57,7.903066667,56.80275,60.38453333,40.04733333,7.719666667,14.4454,12.39866667,10.81333333,11.25113333,9.24,9.015066667,9.807733333,13.96633333
781.88,8.2394,57.04870833,61.16773333,40.22053333,8.364733333,15.1325,12.77333333,11.08146667,12.01673333,9.7766,9.711066667,10.2145,14.72166667
782.19,7.884933333,56.85945833,61.29613333,39.85593333,8.2388,14.6505,12.3732,10.94513333,11.80326667,9.132933333,9.469,10.02103333,14.80346667
782.5,9.072133333,58.000875,62.67753333,40.77366667,9.386466667,15.61803333,13.22446667,11.94326667,12.7772,10.15413333,10.42013333,10.95503333,15.85386667
782.81,8.493,56.976875,61.6456,39.5842,8.559333333,14.40316667,12.35073333,10.85586667,12.5196,9.505733333,9.909666667,10.1055,15.29246667
783.12,8.477666667,56.678625,61.5102,39.15166667,8.7846,13.95913333,12.3646,10.74006667,12.93026667,9.614866667,9.801466667,10.1925,15.15046667
783.43,9.216733333,57.13783333,62.45293333,39.5266,9.344266667,14.3989,12.8354,11.27513333,13.5822,10.12753333,10.54026667,10.76806667,15.6648
783.74,8.7202,57.41920833,62.29126667,39.549,8.988333333,14.11046667,12.75446667,11.1578,13.30893333,9.945133333,10.3656,10.3929,15.32006667
784.05,8.8642,57.70625,62.77,39.77833333,8.981333333,14.52136667,12.96393333,11.28333333,13.46246667,10.13853333,10.54473333,10.2923,15.28466667
784.36,10.11286667,58.37145833,63.30593333,40.555,9.905333333,15.46196667,14.32126667,12.29033333,14.6996,11.2596,11.70466667,11.23826667,16.261
784.67,10.7738,58.25054167,63.5352,40.59613333,10.3884,16.21193333,14.54366667,13.00186667,15.1522,12.08673333,12.3878,11.68323333,16.56126667
784.98,10.8166,58.98358333,64.34366667,40.57473333,10.32053333,16.49733333,14.59153333,12.85553333,15.35386667,11.99626667,12.38346667,11.7211,16.61833333
785.29,10.5176,60.10466667,64.99066667,41.07826667,9.778066667,16.26,14.33146667,12.67413333,15.02773333,11.6574,12.06406667,11.30326667,16.56806667
785.6,11.06053333,60.414875,64.7038,41.16693333,10.09413333,16.8794,14.8222,13.1936,15.46646667,12.20306667,12.40353333,11.60746667,17.00406667
785.91,10.44,59.87416667,63.9662,40.34953333,9.4032,16.40453333,14.02053333,12.71846667,14.79806667,11.68166667,11.86873333,10.77156667,16.48586667
786.22,10.67753333,60.139375,64.22653333,40.96533333,9.658333333,16.84066667,14.59813333,13.38733333,14.91613333,11.93633333,12.2662,11.00713333,16.6786
786.53,11.40806667,61.14829167,65.3476,41.931,10.291,17.85506667,15.61486667,14.15933333,15.61486667,12.53713333,13.1788,11.56573333,17.68273333
786.84,11.62393333,61.84433333,65.38173333,42.23393333,10.67486667,18.1345,16.04486667,14.53006667,15.809,13.2626,13.48066667,11.8774,17.84846667
787.14,12.65853333,61.87991667,65.57686667,42.54346667,11.53973333,18.73426667,16.78193333,15.2538,16.4302,14.49246667,14.36566667,12.84903333,18.80053333
787.45,12.94086667,62.32233333,65.81893333,43.01473333,11.82026667,18.92766667,16.934,15.44373333,16.49606667,14.83506667,14.43686667,13.21953333,19.0442
787.76,12.10886667,61.85520833,65.0794,42.43753333,11.06566667,18.1889,16.29246667,15.07366667,16.04306667,14.27426667,13.52033333,12.63303333,18.41253333
788.07,11.7568,61.78566667,64.67353333,42.08326667,10.61366667,17.64066667,16.13746667,15.09,15.79953333,14.1666,13.14173333,12.36196667,18.0236
788.38,11.94206667,61.307125,64.06246667,42.18706667,10.55093333,17.5376,16.1044,15.34786667,15.99893333,14.44073333,13.222,12.4318,18.19133333
788.69,11.646,59.86708333,62.6568,41.00806667,10.18886667,16.85556667,15.77086667,14.76866667,15.34373333,13.99066667,12.59933333,11.83513333,17.0914
789,11.37226667,59.459875,62.36646667,41.25453333,10.26006667,16.579,15.46413333,14.4946,15.05346667,14.2152,12.46773333,11.85163333,16.379
789.31,11.4254,59.56729167,62.33253333,41.89146667,10.43833333,17.094,16.04626667,14.78346667,15.24686667,14.47473333,12.8094,12.2829,16.61986667
789.62,11.84826667,59.56979167,62.51593333,42.22206667,10.83406667,17.65866667,16.22613333,15.18433333,15.4502,15.14,13.17806667,12.81246667,17.20146667
789.92,11.41406667,59.127,62.07173333,41.93046667,10.381,17.10416667,15.29773333,14.81233333,15.02113333,14.9478,12.94386667,12.35103333,16.8218
790.23,10.62193333,58.01070833,61.55926667,41.45033333,9.6474,16.47756667,14.669,14.37653333,14.4168,14.35366667,12.19253333,11.83146667,16.0962
790.54,9.529533333,56.58775,60.52013333,40.6602,8.729133333,15.46596667,13.3332,13.4736,13.53193333,13.053,10.99033333,10.8793,15.1096
790.85,8.809533333,55.53929167,59.94633333,39.78566667,8.1786,14.5892,12.4822,12.77973333,12.81546667,12.06546667,10.131,10.32736667,14
791.16,9.4954,55.596875,60.2882,40.52253333,9.045066667,14.94583333,12.92486667,13.26713333,13.29733333,12.61273333,11.08706667,11.1082,14.4324
791.47,9.8086,55.33275,60.5106,41.08166667,9.437866667,15.42696667,13.21186667,13.32726667,13.6796,12.8046,11.61953333,11.57086667,14.71286667
791.78,10.16713333,55.8055,61.21833333,41.24933333,9.8948,15.58143333,13.1664,13.30246667,13.93326667,13.06106667,12.08413333,12.00986667,14.5454
792.08,11.18066667,56.78641667,62.65153333,42.866,10.58086667,16.20586667,13.914,14.13513333,14.8864,13.85106667,13.03653333,13.0587,15.9218
792.39,11.37626667,56.0685,62.159,42.63893333,10.5808,16.25953333,14.35606667,14.25493333,15.09466667,13.70586667,13.3902,13.04616667,16.28786667
792.7,11.03866667,55.96454167,61.93673333,41.85373333,10.25886667,15.4202,13.71033333,13.78066667,14.58606667,13.148,12.675,12.4672,15.46806667
793.01,10.855,55.74370833,62.12626667,41.9788,10.5988,14.94076667,13.92266667,13.724,14.79346667,13.1284,12.57753333,12.31843333,14.96
793.32,10.72906667,55.456125,61.5664,41.73193333,10.70353333,14.88696667,14.05926667,13.59433333,14.56873333,13.1296,12.48006667,12.1108,14.60053333
793.62,11.366,56.51875,62.1586,42.61073333,11.31486667,15.5078,14.8042,13.9956,15.21153333,13.81726667,13.11693333,12.51513333,15.16706667
793.93,12.1306,57.22133333,62.75386667,43.07053333,11.6302,15.8278,15.6948,14.40326667,15.64413333,14.39713333,14.12466667,12.6812,15.7582
794.24,12.71366667,57.19483333,62.40386667,43.40533333,11.90613333,15.85596667,16.27546667,14.817,16.18153333,15.02353333,14.7668,12.90133333,16.4694
794.55,12.64526667,57.69220833,62.5454,43.1958,11.56366667,15.7786,16.1414,14.6028,16.20393333,14.6466,14.52166667,12.3797,16.11626667
794.86,12.87646667,57.89358333,62.7346,43.08026667,11.45066667,16.04636667,16.50606667,14.64213333,16.01853333,14.65426667,14.4074,12.30243333,16.0494
795.16,12.6322,57.60308333,63.032,43.52413333,11.49446667,15.96246667,16.86946667,14.82773333,15.738,14.34806667,14.2804,12.00796667,16.06413333
795.47,12.54193333,57.18295833,61.93653333,43.07566667,11.96646667,16.26193333,16.90046667,15.08993333,15.8154,14.37046667,14.47833333,12.03526667,16.01313333
795.78,13.24973333,58.17320833,62.8528,43.68846667,12.8082,16.92923333,17.53513333,15.8758,16.2996,14.96866667,15.08206667,12.91553333,16.68153333
796.09,13.47546667,58.085375,62.77086667,43.91946667,12.78273333,17.2498,17.68493333,16.08053333,16.57786667,14.9438,15.39366667,12.94863333,16.9744
796.4,13.33326667,58.03620833,62.34093333,43.44033333,12.0976,16.76183333,16.91626667,15.69806667,16.13173333,14.42066667,15.00286667,12.36773333,16.7558
796.7,13.1534,57.86508333,62.2962,43.4532,11.86453333,16.36676667,16.69053333,15.35973333,15.8872,13.86086667,14.51433333,12.16126667,16.65466667
797.01,13.49406667,57.187625,61.7618,43.113,12.1608,16.2915,16.60713333,15.19053333,15.89886667,13.7202,14.38093333,12.0535,16.8036
797.32,12.80366667,56.822875,61.27233333,42.98946667,11.6956,15.99396667,15.80526667,14.49613333,15.08673333,12.94966667,13.32106667,11.5829,15.91473333
797.63,13.24146667,57.04154167,61.57613333,43.60026667,12.3152,16.57133333,16.32,15.04433333,15.43066667,13.27806667,13.78093333,12.00253333,16.58373333
797.93,12.8954,55.862375,60.4138,43.25433333,12.3054,16.37763333,16.17986667,14.98166667,15.10326667,13.13873333,13.62533333,11.8979,16.56926667
798.24,13.15526667,55.56308333,60.11666667,43.6648,12.9282,16.51016667,16.32893333,15.43286667,15.73973333,13.5604,14.08826667,12.16996667,16.6236
798.55,12.94766667,54.67166667,59.0634,42.718,12.73333333,16.30856667,16.09446667,15.16373333,15.59833333,13.211,13.55986667,12.0355,16.6024
798.85,12.69926667,54.83366667,59.53553333,42.87493333,12.37913333,15.995,15.9574,14.80846667,15.54926667,12.86266667,13.27686667,11.69493333,16.19573333
799.16,11.4104,53.39470833,58.58006667,41.5854,11.23206667,14.72466667,14.70233333,13.50533333,14.6004,11.6906,11.52493333,9.9873,15.03346667
799.47,10.59206667,52.46520833,57.89573333,40.87506667,10.74653333,13.78363333,13.97686667,12.50966667,13.919,10.99106667,10.60486667,9.288933333,14.29846667
799.78,10.3668,52.47095833,57.61786667,40.58433333,10.78873333,14.01483333,14.015,12.4636,13.82673333,10.4706,10.529,9.4159,13.82013333
800.08,10.84133333,52.504,57.1586,40.51146667,10.945,14.43036667,14.41426667,12.82846667,14.13593333,10.86733333,10.89326667,9.799366667,14.20053333
800.39,10.53586667,52.45108333,57.26153333,40.33326667,10.92806667,14.4444,14.20266667,13.07186667,13.92813333,10.6406,11.111,9.754933333,14.20266667
800.7,11.82973333,52.551375,57.85673333,41.07506667,12.22653333,15.7646,15.7454,14.3186,15.3872,12.16893333,12.68706667,11.1676,15.7006
801,12.32626667,52.88404167,58.1006,41.18546667,12.70866667,16.1696,16.093,14.49973333,15.97833333,12.47286667,12.81073333,11.7335,15.5832
801.31,12.38286667,52.62929167,58.01546667,40.97626667,12.74246667,16.49973333,16.1078,14.17473333,15.99873333,12.48553333,12.5434,11.8111,15.63913333
801.62,10.8734,51.54575,56.89886667,39.5094,11.29873333,15.03776667,14.68106667,12.5154,14.1838,10.85373333,10.59866667,10.33706667,14.58306667
801.92,10.96193333,51.77466667,56.89366667,39.666,10.8816,14.6492,14.12146667,11.9906,14.02126667,10.78146667,10.54093333,10.01006667,14.41526667
802.23,10.69386667,51.69641667,57.4492,39.20413333,10.25846667,14.23133333,13.55113333,11.39453333,13.42846667,10.31293333,10.20406667,9.527233333,14.24486667
802.54,11.18226667,52.16741667,57.4766,39.70366667,10.35506667,14.49476667,13.7538,11.80973333,13.51253333,10.3414,10.8308,9.965666667,14.3262
802.84,11.665,52.72333333,57.88346667,40.24826667,10.73413333,15.07063333,14.726,12.6646,13.8366,10.98933333,11.38233333,11.04786667,14.76046667
803.15,12.20946667,53.02058333,58.24893333,41.28226667,11.134,15.2292,15.21533333,13.25746667,14.1882,11.734,11.54766667,11.38913333,15.5532
803.46,11.8412,52.189125,57.94126667,40.77373333,10.63906667,14.82903333,14.6322,12.9672,13.58913333,11.5924,10.79793333,11.3126,14.85313333
803.76,11.91113333,52.18516667,57.73153333,40.77693333,10.5444,14.68596667,14.9498,12.66733333,13.4444,11.32846667,10.3712,11.47406667,14.5544
804.07,11.68946667,52.93733333,57.77293333,40.7234,10.40393333,14.76646667,15.08966667,12.7152,13.34726667,11.09233333,10.09493333,11.2083,14.32386667
804.38,11.85426667,52.88845833,57.7,40.67233333,10.35386667,14.95763333,15.25126667,12.83786667,13.3546,11.1536,10.38226667,11.00473333,14.9966
804.68,12.12953333,53.49445833,58.25513333,41.18933333,10.584,14.95013333,15.52713333,13.43293333,13.53286667,11.48846667,10.99706667,11.21096667,15.1424
804.99,13.0832,54.87666667,59.33533333,42.15066667,11.37553333,15.75226667,16.37733333,14.61226667,14.48373333,12.67593333,12.2328,11.86866667,15.78426667
805.3,13.35486667,55.09095833,59.1068,42.40073333,11.83266667,16.1308,16.78466667,14.9696,14.41226667,12.77606667,12.3258,11.90073333,15.88433333
805.6,12.72213333,53.77145833,57.52666667,41.79106667,11.38586667,15.526,16.11233333,14.5202,13.52526667,12.1464,11.39306667,10.9597,15.43706667
805.91,12.72846667,54.07754167,57.55966667,41.97786667,11.30553333,15.76296667,15.9516,14.4432,13.61813333,12.35146667,11.57593333,10.8501,15.6386
806.21,13.31193333,54.238125,57.5322,42.16013333,11.52353333,16.1302,15.59366667,14.4492,14.09153333,12.5608,11.90986667,10.52926667,16.01573333
806.52,13.3406,54.02191667,57.26393333,42.02673333,11.82046667,16.24316667,15.722,14.65066667,14.1802,12.56593333,12.12466667,10.57543333,16.18526667
806.83,13.7344,53.85341667,57.27173333,42.32006667,12.63873333,16.8349,16.59866667,15.38846667,14.9016,13.10413333,13.13286667,10.77696667,17.15713333
807.13,14.0028,54.18933333,57.35053333,43.02386667,12.8942,17.19963333,16.63786667,16.0188,15.72353333,14.2548,13.70053333,11.4255,17.81866667
807.44,12.97286667,53.51816667,56.43866667,42.39873333,11.5968,15.85356667,15.19493333,15.05526667,14.7462,13.4806,12.32526667,10.25766667,16.6372
807.74,11.73573333,52.98154167,55.4908,41.5602,10.4816,15.0132,13.80366667,13.84853333,13.93053333,12.3852,11.2952,9.365433333,15.3342
808.05,11.63606667,52.92441667,55.48933333,41.1774,10.15286667,14.57576667,13.5092,13.34106667,13.624,11.84246667,10.57353333,9.025066667,15.084
808.35,11.71306667,53.03295833,55.75186667,41.55806667,10.20153333,14.64733333,14.24806667,13.28686667,13.86053333,11.72866667,10.69,9.461333333,15.3102
808.66,11.62946667,53.9705,56.58413333,41.90033333,10.08233333,14.55443333,14.58973333,13.59233333,14.30706667,12.33606667,10.86766667,9.882333333,15.61826667
808.97,13.17013333,55.1525,56.77546667,42.9448,11.4918,15.95553333,15.88186667,15.3224,16.20033333,14.12593333,12.3466,12.04756667,16.7676
809.27,12.42786667,55.13329167,56.7788,42.68433333,10.721,15.29243333,15.4006,14.59926667,15.83333333,13.63793333,11.38613333,11.7068,16.0898
809.58,12.28966667,55.39045833,57.1522,42.77513333,10.89006667,15.1941,15.8494,14.97573333,15.6634,13.576,11.68293333,12.56886667,16.02746667
809.88,12.2224,56.32191667,57.8188,42.609,10.59253333,15.52673333,15.7284,14.5184,15.42386667,13.86006667,11.9176,12.83536667,15.96713333
810.19,11.7436,57.548125,58.11966667,42.5642,10.11973333,15.03,14.66666667,13.88886667,14.73513333,13.05133333,11.1796,12.5811,15.03426667
810.49,11.84226667,57.97575,58.87313333,42.56606667,10.76726667,15.36203333,15.28406667,13.87073333,14.84186667,12.84786667,11.17466667,12.3927,15.16246667
810.8,11.76266667,57.76595833,59.4852,42.4434,11.23026667,15.21386667,15.6544,13.74346667,14.6508,12.79226667,11.39633333,12.7924,15.22693333
811.1,11.9138,58.68154167,60.66486667,42.91106667,11.48266667,15.283,15.96586667,14.26766667,14.5642,13.54893333,11.09626667,12.7135,15.5436
811.41,12.9674,59.36529167,61.36533333,43.7572,12.68193333,16.48813333,16.98346667,15.25213333,15.40393333,15.01113333,12.41413333,13.8956,16.448
811.71,13.1458,59.05275,60.616,43.42713333,12.67286667,16.63113333,15.99273333,15.39493333,15.609,15.41273333,12.59273333,13.67696667,16.7248
812.02,12.81293333,58.33333333,59.83846667,42.71866667,12.2028,16.4872,15.15473333,14.99313333,15.27146667,14.87673333,12.5706,13.18523333,16.19573333
812.32,11.95406667,58.65525,60.20226667,42.30806667,11.6322,15.89873333,14.44606667,13.8852,14.3816,14.32633333,11.9724,12.10593333,15.74246667
812.63,12.76193333,58.74725,60.06353333,42.3402,12.68933333,16.5079,15.3106,14.5396,14.98426667,14.839,12.76173333,12.70746667,16.71666667
812.93,12.9834,59.156375,60.54333333,42.39413333,12.87293333,16.70813333,15.2486,14.42906667,15.488,15.2578,13.03866667,12.59196667,17.34813333
813.24,12.59973333,59.0875,60.8172,42.8598,12.59986667,16.33253333,15.13473333,14.39166667,15.65446667,14.98613333,12.8598,12.26096667,17.01933333
813.54,12.12466667,59.08879167,61.16146667,43.06893333,12.08686667,15.55253333,14.89153333,13.73926667,15.60913333,14.6932,12.79513333,11.68556667,17.2144
813.85,11.90193333,59.468,60.5572,42.9492,11.3354,15.2498,14.1402,13.36226667,15.51406667,14.45726667,12.98753333,11.4505,16.99333333
814.15,12.58513333,60.01195833,60.59453333,43.6738,11.96166667,16.21106667,14.18706667,14.2062,16.11506667,14.9448,13.95673333,11.98556667,17.89913333
814.46,12.28753333,58.952,59.1036,43.0158,11.62473333,15.93366667,13.9028,13.94033333,15.82633333,14.59386667,14.37906667,12.48376667,17.8244
814.76,10.1664,57.929,57.49886667,41.70233333,9.805,13.7375,11.82133333,12.3634,14.32246667,12.61066667,12.58206667,10.67503333,16.43373333
815.07,10.1546,57.425,57.5058,41.8378,9.948533333,13.8538,12.5176,12.65826667,14.4866,12.2926,12.7988,11.29386667,16.43693333
815.37,10.13146667,58.01045833,57.55873333,42.84526667,10.26293333,14.0986,12.96706667,12.89213333,14.9672,12.70413333,13.16433333,11.66196667,16.94826667
815.68,10.7718,58.17729167,57.67906667,43.2454,11.04013333,14.63253333,13.85106667,13.72173333,15.74673333,13.31493333,14.0824,12.8246,17.82706667
815.98,11.13286667,58.818875,58.234,44.1238,11.54873333,14.92823333,14.3968,14.51693333,15.80206667,13.96206667,14.76666667,13.25473333,18.724
816.29,11.76693333,58.98783333,57.97813333,44.81786667,12.37706667,15.71493333,15.46433333,15.20026667,16.34786667,14.9362,15.18206667,13.70683333,19.50813333
