wavelength,Back_HapRusm,Belly_HapRusm,Breast_HapRusm,Crissum_HapRusm,Crown_HapRusm,DorTail_HapRusm,Rump_HapRusm,Throat_HapRusm,WingTip_HapRusm
799.47,7.21153333334,17.0802666667,14.0901333333,19.8653333333,5.55673333333,12.425,10.0975333333,13.0844,13.0642666667
799.78,5.84980000001,16.0209333333,13.1727666667,18.918,4.5444,11.4276,9.04713333333,12.1954,12.5304666667
800.08,4.39693333334,14.5998666667,11.8392666667,17.4458666667,3.27993333333,10.096,7.5134,10.8289333333,11.2558666667
800.39,3.5546,13.7830666667,11.0846,16.8370666667,2.32866666667,9.71333333333,6.31106666667,9.58293333333,10.7144666666
800.70,3.38433333333,13.2969333333,10.6126666667,16.4549333333,2.52373333333,9.50406666667,5.67473333333,9.14666666667,10.2479333333
801.00,3.83673333333,13.6274666667,10.7570666667,16.9496,2.5726,9.65079999999,6.20340000001,9.7978,10.6945333333
801.31,4.2016,13.7306,10.5850333333,16.9022666666,2.60493333333,9.7572,6.30613333334,9.67626666667,10.758
801.62,4.59986666667,14.4149333333,10.537,17.0963333333,3.05906666667,9.95553333334,6.19260000001,9.70359999999,11.0592
801.92,4.78206666667,14.5996,10.5325,17.4748,2.92746666666,10.1228,5.88453333333,9.81006666666,11.337
802.23,6.22673333334,15.5188666667,11.2723333333,18.3790666667,3.73306666667,11.4118666667,6.80600000001,10.4656666667,12.0791333333
802.54,7.32893333333,16.0188666667,12.038,19.2211333333,4.97086666666,12.3142666667,7.64193333333,11.5138,13.3551333333
802.84,8.36339999999,16.4643333333,12.9961666667,19.7514666667,6.30453333334,13.1346,8.42033333334,12.8081333333,14.6182666667
803.15,9.33893333332,16.8892666667,13.6974333333,20.5727333333,7.15446666665,13.8565333333,9.07739999999,13.5313333333,15.0514
803.46,9.94033333333,17.231,14.3041666667,20.8412,7.77426666666,14.3356666667,9.3586,13.9292,15.5064666667
803.76,11.6096,18.6153333333,15.6594,21.9521333333,9.12426666666,15.4240666667,10.9588,15.8739333333,16.9194
804.07,11.8914,18.753,15.9769333333,22.1386,9.01426666667,15.674,11.3130666667,16.1338,17.2622
804.38,12.1066,18.7596,16.0775,22.2662,9.14760000001,15.6064666667,11.3582666667,16.1400666667,17.5123333333
804.68,12.3682,18.7520666667,16.3392,22.2959333333,9.31413333333,15.8152,11.4305333333,16.5390666667,17.8076
804.99,12.3109333333,18.3696666667,16.6492333334,22.4388,9.27806666667,15.7719333333,11.7098,16.8980666667,17.7616666667
805.30,13.0974,19.0900666667,17.2497666667,22.7367333333,10.3269333333,16.2925333333,12.7063333333,17.7014,18.3282
805.60,13.0214666667,19.5048,17.5924333333,22.9095333333,10.9799333333,16.5684,13.2791333333,18.386,18.8538666667
805.91,12.5766,19.3945333333,17.3271333333,22.7863333333,10.5884,16.5806666667,12.9894666666,18.4795333333,18.6034
806.21,13.1467333333,20.3038666667,17.9550666666,23.2469333333,11.0258,17.2573333333,14.1692,19.0811333333,19.5232666666
806.52,12.5424,20.0346666667,17.2112,22.5112666667,10.5792666667,16.684,14.0200666667,18.5432666667,19.015
806.83,14.0988666667,21.2315333333,18.5596,23.8343333333,11.9486,17.8636,15.3792666667,19.9234,20.362
807.13,14.5539333333,21.6917333333,19.2506333334,24.4682666667,12.4840666667,18.1369333333,15.5102666667,20.1356666667,20.8636
807.44,14.0716,21.3423333333,18.9672333333,24.6308666667,12.0508666667,17.8673333333,14.989,20.0672666667,20.4624
807.74,14.1172666667,21.8469333333,19.4798666667,24.641,12.0140666667,17.9123333333,14.8544666667,20.4656,20.4502
808.05,13.4855333333,21.5926,19.1757666667,24.5697333333,11.6367333333,17.543,14.7979333333,19.888,20.1200666667
808.35,14.0290666667,21.8528,19.1384,24.6197333333,11.6585333334,17.8722,14.7329333333,19.9271333333,20.6473333333
808.66,13.1553333333,21.1027333333,18.2271666667,23.9016666667,10.5342,17.1246,13.4945333333,18.9568666666,19.9151333333
808.97,12.5468666667,20.2970666667,17.4093,23.2590666667,9.33160000001,15.6838,12.4508666667,18.1390666667,19.4146
809.27,12.7616666667,20.4486666667,17.1548,23.0343333333,9.38433333334,15.2244,12.4976666667,17.7396666667,19.5339333333
809.58,11.5903333333,19.3442,15.7007666667,22.0934666667,8.77806666667,13.6748,10.9164666667,16.2266666667,17.691
809.88,13.1641333333,21.1586666667,17.2014666667,23.9038,10.8199333333,15.5793333333,12.246,17.7807333333,19.3582666667
810.19,12.7612666667,20.9991333333,16.7074666667,23.751,10.4268,15.2408,12.1979333333,17.6748666667,19.1644666667
810.49,12.3536666667,20.3992,16.1722,22.8934,9.86840000001,15.2199333333,12.1904666667,17.5964666667,19.0385333333
810.80,14.1190666667,22.1848666667,17.9534,24.0242,12.1071333333,17.0897333333,14.2056,19.1192,20.95
811.10,16.1394666667,23.4438666667,19.1624666667,25.4506666667,13.8520666667,18.9370666667,15.9268,20.5356666667,22.4575333333
811.41,17.9916666667,25.375,20.9958333333,27.1833333333,15.8833333333,20.625,17.5166666667,22.3,24.2916666667
811.71,19.1498,26.7087333333,22.3568333333,28.426,17.4748,21.9864666667,18.5858,23.5101333333,25.3704
812.02,20.2197333333,27.9932,23.9925333333,30.1478666667,18.9017333333,23.4558666667,19.8309333333,25.0697333333,26.9116
812.32,21.2730666667,29.3718666667,25.4940666667,31.072,20.2092,25.2596,21.0553333333,26.0887333333,28.1406666667
812.63,21.1471333333,29.4431333333,25.6692333333,30.8727333333,20.0498666667,25.2535333333,21.1886666667,25.8936,27.7554666667
812.93,22.4446666667,30.7217333333,27.1423333333,32.065,21.2181333334,26.9503333333,22.4530666667,27.5010666667,29.0030666667
813.24,21.1479333333,29.3538,26.0118333333,30.6632666667,19.6004666667,25.3910666667,21.2075333333,25.9779333333,27.5256
813.54,20.127,28.3164666667,25.6091333334,29.7969333333,18.8324666667,24.4162,20.2029333333,24.8646,26.4382
813.85,20.1019333333,28.8889333333,26.0771333333,30.4156,19.1178,24.5718,20.7294,24.8854,26.3698
814.15,20.8889333333,29.3674666667,26.7434666667,30.8718,19.547,24.9402,21.3676,25.1538666667,26.7779333333
814.46,19.6451333333,28.2384,25.7118333333,29.6325333333,18.6732666667,23.7431333333,20.2788666667,24.0388666667,26.2273333333
814.76,18.9797333333,27.4794,25.1923,29.5546666667,17.8729333334,23.4587333333,19.4984,23.5624666667,26.1738
815.07,17.8988,26.9261333334,24.3190666667,29.2001333333,17.4406,23.0091333333,19.5330666667,22.9486,25.8538
815.37,18.1730666667,27.3692666667,24.9362333333,29.328,17.5143333333,23.408,20.2634666667,23.3552666667,25.9552
815.68,18.0927333333,26.7280666667,24.6282,29.2826666667,16.8854,23.0184666666,19.9212666666,23.2984,24.9431333333
815.98,19.2040666667,27.5421333333,25.6498666667,30.504,17.7984,24.2972,21.0432666667,24.4739333333,26.0124
816.29,18.6154666667,26.9842,25.1013,29.8061333333,16.8431333333,23.8183333333,20.4937333334,23.5978666667,25.7407333333
816.59,19.1908666667,27.502,25.5364333333,29.7712666667,17.1856,24.4414,20.598,24.0194,26.2093333333
816.89,19.5094,27.4024666667,25.5410333333,29.9780666667,17.4594666667,25.0372,20.6482666667,24.1612,26.6753333333
817.20,18.8082666667,26.1225333333,24.0804,29.1451333333,16.7445333333,24.2831333333,19.1192,23.1262,25.8203333333
817.50,17.4841333333,25.1673333334,22.7150333333,28.3014666667,16.1202666667,23.8288,17.9329333333,21.618,25.0064
817.81,15.8645333333,24.2021333333,21.6707333333,27.6774666667,15.3718666667,23.5757333333,16.8336666667,20.2423333334,23.5671333333
818.11,16.2135333333,24.5468666667,22.5566666667,27.8156,15.8494666666,23.8754,17.3058666667,20.9384,23.487
818.41,16.9008,25.0632666667,23.1798666667,27.9555333333,16.2484666667,24.0276666667,17.6679333333,21.7950666667,23.5827333333
818.72,16.8702,24.5874,22.5901666667,27.4098666667,16.0342666667,23.6298666667,17.2062,21.572,23.2868666667
819.02,15.9984666667,23.8854,21.7553,26.7758,15.6442,23.0469333333,16.5371333333,20.7634666667,23.0060666667
819.33,15.3921333333,23.4804,21.2072,26.0908,15.2268,22.4449333333,16.2071333333,19.9449333333,22.2121333333
819.63,14.589,22.836,20.5508,25.6292666667,14.6689333333,21.5854666667,15.7754666667,19.5050666667,21.3354666667
819.93,14.3658,22.7192,20.2937,25.7676,14.4502666667,21.2238,15.741,19.4526,21.0860666667
820.24,13.9850666667,22.5581333333,19.9625666667,25.4794666667,13.9737333333,20.7864666667,15.5505333333,19.4343333333,20.8464666667
820.54,13.7793333333,22.5186,19.7073333333,25.3504,13.6719333333,20.443,15.3994666667,19.2532666667,20.5726666667
820.85,14.1699333333,22.9774,20.1412,25.7294666667,13.9444666667,20.4834666667,15.8190666667,19.8967333333,20.7443333333
821.15,14.3482666667,23.1878666667,20.3347666667,25.8541333333,14.0337333333,20.3644666667,15.928,20.2287333333,20.8863333333
821.45,13.9117333333,22.7326,19.6895,25.3312,13.6565333333,19.8682,15.3854666667,19.7298666667,20.355
821.76,13.5218,22.2845333333,19.2758333333,24.9112,13.2167333333,19.4925333333,15.0014,19.2418,19.9104666667
822.06,13.4696666667,22.4294666667,19.3808,24.9991333334,13.2715333333,19.5035333333,15.1028,19.3126,19.9091333333
822.36,13.5738666667,22.5463333333,19.5277333333,25.0614,13.4112666667,19.5345333334,15.2274666667,19.4862666667,19.9671333333
822.67,13.5539333333,22.5624666667,19.5429666666,25.0182666667,13.3402666667,19.4472,15.2513333333,19.6031333333,19.9152
822.97,13.582,22.609,19.6911,25.0599333333,13.4285333333,19.4451333333,15.3552666667,19.6512,19.9709333333
823.27,13.8710666667,22.9221333333,20.0553333333,25.2838,13.7532666667,19.7031333333,15.6652,20.0316,20.2354666667
823.58,14.1237333333,23.3472666667,20.4045333333,25.6484,14.0942666667,19.9926666667,16.0418666667,20.3590666667,20.4701333333
823.88,14.2244666667,23.4748666667,20.6760666667,25.6945333333,14.359,20.1168,16.4004,20.5504,20.5603333333
824.18,13.8863333333,23.0804,20.4041,25.3204,14.0321333333,19.7878,16.2273333333,20.2207333333,20.2788
824.49,13.8685333333,23.0306,20.4073,25.3098666667,13.9483333333,19.817,16.3497333333,20.2137333333,20.1619333333
824.79,13.7636666667,22.9249333333,20.3929666667,25.3113333333,13.7842,19.7243333333,16.4181333333,20.0954,19.9614
825.09,13.6360666667,22.7922666667,20.3518333333,25.363,13.7679333333,19.5458,16.2882,19.9608,19.6382666667
825.39,13.3362666667,22.4405333333,20.0089666667,25.0226,13.448,19.3032,15.9759333333,19.5416,19.3062
825.70,13.1482,22.5554666667,19.9104666667,25.1877333333,13.2662666667,19.2717333333,16.0262,19.3802666667,19.0830666667
826.00,12.5048666667,21.8442,19.1766666667,24.7468,12.5739333333,18.5865333333,15.2893333333,18.6028666667,18.5273333333
826.30,12.4558666667,21.8456,18.9393666667,24.9117333333,12.4592666667,18.6652,15.1318666667,18.6249333333,18.6518
826.61,12.1007333333,21.3779333333,18.2791666667,24.5762,12.1074666667,18.3383333333,14.6504666667,18.1458666667,18.1694666667
826.91,11.8946666666,20.9114666667,17.9455,24.2210666667,11.762,18.0612666667,14.4662,17.7380666667,17.8232
827.21,11.8593333333,21.0468666667,17.9114333333,24.4924,11.6807333333,18.2772,14.3311333333,17.7660666667,17.9411333333
827.51,12.4052,21.7018,18.4961666667,24.9757333333,12.1748,19.007,14.8082666667,18.3271333333,18.3881333333
827.82,12.6300666667,21.9122,18.5174,25.2789333333,12.526,19.2559333333,15.1078,18.5118,18.7537333333
828.12,12.7208,22.1712,18.6513,25.3944666667,12.8150666667,19.5484666667,15.5084,18.7750666667,19.0812
828.42,13.3120666667,23.1165333333,19.4535666667,26.1734666667,13.4396,20.5442,16.5476666667,19.5621333333,20.1614666667
828.72,14.3708666667,23.95,20.4027666667,27.1353333333,14.3709333333,21.5518,17.7248,20.719,21.1650666667
829.02,14.9237333334,24.1409333333,21.0512666667,27.3018,14.776,22.1564,18.2520666667,21.2704,21.8414666667
829.33,16.2828666667,25.6489333333,22.5333333333,28.7456666667,16.4626,23.8748,19.9729333333,22.8680666667,23.4993333333
829.63,17.8133333333,26.9918,23.9095333333,29.7990666667,17.8842,25.1892,21.5957333333,24.1372,24.7578
829.93,18.2204666667,27.7331333333,25.0637666667,30.7228666667,18.4624666666,26.1628,22.7087333333,24.8675333333,25.6394666667
830.23,18.3562,28.1616,25.1079666667,30.9316,18.9655333333,26.1564666667,22.7346666667,24.9024666667,25.5048666667
830.54,19.527,28.7581333333,25.3843333333,31.2490666667,19.416,26.6002,23.4294666667,25.5431333333,25.7799333333
830.84,18.9492666667,28.0571333333,24.3608333333,30.7376666667,18.679,26.0178,22.5261333334,24.7894,24.8358
831.14,20.0078,28.4182666667,24.9652666667,30.8487333333,19.0586666667,26.4814,23.1944666667,25.0618666667,24.9305333333
831.44,21.3097333333,29.3598,26.0635333333,31.7499333333,19.8372666667,27.5176666667,23.9438666667,25.7194666667,26.0303333333
831.74,21.285,29.1468666667,25.8204,31.5786,19.9032666667,27.0466666667,23.4956666666,25.8236666667,25.8376
832.04,19.8549333333,27.7952666667,24.6666,30.6007333333,18.8779333333,25.8878,22.0396666667,24.4817333333,24.4950666667
832.35,19.3351333334,27.4484666667,23.9365,30.3785333333,18.615,25.534,21.7236,23.9518666667,23.952
832.65,18.7146,26.7294666667,23.4047,29.7057333333,17.9206666667,24.8502,20.8225333333,23.6104,23.1018666667
832.95,17.4101333333,25.569,22.0006666667,28.7104666667,16.5937333333,23.6388,19.6378,22.4709333333,21.6166666667
833.25,17.44,25.663,21.8945333333,28.7354,16.6358666667,23.487,19.3804666666,22.4988,21.5616
833.55,17.0591333333,25.38,21.8877,28.3307333334,16.0655333334,23.681,19.1852666667,22.5584,21.4456666667
833.85,16.0265333333,24.8222666667,21.4912333333,27.9812666667,15.5358666667,23.1690666667,18.6411333333,22.0308666667,20.9272
834.16,16.0117333333,25.0734,21.7302333333,28.4018666667,15.9482,23.3918666667,18.9003333333,22.175,21.3442
834.46,15.125,24.4149333333,21.0590333333,28.0476,15.4220666667,22.7023333333,18.2528666667,21.465,20.7374
834.76,14.012,23.5313333333,20.1208333333,27.5507333333,14.5515333333,21.871,17.4968,20.6424,19.7791333333
835.06,13.2524,22.864,18.9805333333,26.6612666667,13.5220666667,21.0517333333,16.9580666667,19.8005333333,18.8348666667
835.36,13.3781333334,22.9936,18.8852,26.5655333333,13.704,20.8368666667,17.4726666667,19.8762666667,18.8431333333
835.66,13.0285333333,22.4191333333,18.0012333333,25.9292666667,13.0469333333,20.0671333333,16.8678,19.4576666667,17.9524666667
835.96,12.1962666666,21.6446666667,16.7547,25.5702666667,12.4128,19.2148666667,16.4262666667,18.2741333333,17.2453333333
836.26,12.569,21.6572666667,16.8483333333,25.751,12.6522666667,19.4855333333,16.716,18.6908666667,17.5557333333
836.57,12.6154666667,21.3761333333,16.6154333333,25.547,12.359,19.2564,17.3588666667,18.7436666667,17.2394666667
836.87,13.4837333333,21.1471333333,15.9661333333,26.2718666667,12.9194666667,18.8999333333,17.6117333333,18.5331333333,17.3202
837.17,14.5572666666,21.5276,16.8285,26.9398,13.7075333333,19.393,19.3525333333,19.2918,18.3713333333
837.47,14.9838,21.0398,16.9720666667,26.8167333333,13.3441333333,19.6783333333,19.957,19.9357333333,18.0385333334
837.77,17.0283333333,22.582,18.7423666667,28.0913333333,15.0028,21.4135333333,21.5692666667,22.1925333333,19.5882666667
838.07,18.8963333334,24.0876666667,20.67,28.8964,16.4302666667,22.5113333334,23.2882666667,24.4708,21.1374
838.37,19.8392666667,24.1194,22.6850666667,30.1318666667,17.4755333334,23.9472666667,24.3028666667,25.6340666667,22.1915333333
838.67,21.0356666667,24.2976666667,22.8571,31.1549333333,17.0952,24.8214,24.75,26.2618666667,22.6310666667
838.97,22.2146,25.1060666667,24.435,32.0712,18.4508,25.7600666667,26.0356,26.6093333333,23.4882
839.27,23.6474666667,26.6554,26.4477333333,32.7274,19.7082666667,27.1829333333,27.0594,28.0134666667,24.3434666667
839.57,22.9147333333,25.9162,26.2044666667,32.0065333333,19.4889333333,26.6122666667,26.0250666667,26.7971333334,22.9908666667
839.87,22.6750666667,25.5094666667,25.6474,31.5284666666,19.1932666667,26.4330666667,25.4670666667,25.8173333333,22.3566
840.17,23.3229333333,26.8008,26.8111666667,31.8989333333,19.8349333333,27.4716666667,26.5737333333,26.2024666667,23.1474666667
840.47,23.5788666667,26.8572,26.3710333333,31.2382,20.0801333333,27.6291333334,25.6641333333,26.0450666666,22.7268
840.77,22.9191333333,26.0705333333,25.4544666667,30.3333333333,19.2726666667,26.5354,24.7372,24.9999333333,21.6565333333
841.07,22.0178666666,25.4092666667,24.2737333333,29.456,17.5171333333,25.811,23.8985333333,23.9092,20.6549333333
841.37,23.3227333333,26.1268666667,24.9734666667,30.5504,19.1851333334,26.9628666667,24.836,24.4021333333,21.8413333333
841.67,24.7969333333,27.2328666667,25.7477333333,31.3676666667,20.8119333333,28.1518,25.8120666666,25.0320666667,22.8952666666
841.97,23.8159333333,26.7664666667,25.097,30.1164,20.244,27.5318666667,24.5036,24.2151333333,21.9745333333
842.27,21.9536666667,25.1284,22.9243333333,28.3516,18.1806666667,26.1904,22.3565333333,22.6986,20.061
842.57,21.0769333333,24.3206666667,22.4934333333,28.1152,17.8846666667,26.1796,21.654,22.3205333333,19.8076666667
842.87,22.767,25.7312666667,24.0184666667,29.3544,18.946,28.0501333333,23.6364,23.7944,22.0026
843.17,23.3605333333,26.3129333333,25.6189333333,29.9728666667,20.0270666667,29.4830666667,24.0136,24.7892,23.1837333333
843.47,21.7949333333,24.7009333333,24.3305,28.0198,18.49,27.7776666667,21.6380666667,23.4188666667,21.6524666667
843.77,21.5455333333,23.7120666667,23.9849,27.7425333333,18.2727333333,27.409,20.9091333333,23.0909333333,21.1059333333
844.07,22.049,23.5776,24.4286666667,27.6910666667,18.8021333333,27.9904666667,21.0244666667,22.758,21.4026666667
844.37,20.8471333333,21.9450666667,24.0706333333,26.9175333333,18.2900666666,26.9018666667,19.8432,21.4274666667,19.953
844.67,17.5375333333,19.129,21.6917333333,24.2379333333,14.9748666667,24.4555333333,16.4990666667,18.7436666667,16.5829333333
844.97,16.3098,18.6422666667,20.0695666667,23.2375333333,13.7336,23.1332,15.7702666667,18.6944666667,16.014
845.27,16.8419333333,18.421,20.1842,23.9298666667,14.7895333333,22.7017333333,17.2806666667,19.2456,17.4034666666
845.57,18.5566,19.5532,22.3367333333,25.6186,16.3573333333,23.2816666667,18.5394666667,20.2576666667,19.2266666667
845.87,19.8632666667,19.8290666667,21.9828666667,25.9316,17.1282666667,23.3334666667,18.8376,20.6836666667,19.1796
846.17,19.1599333333,19.0884666667,21.1885333333,25.2011333333,16.2467333333,21.8945333333,17.0868,20.3217333333,17.9446
846.47,19.3387333333,18.5701333333,20.6346,24.0392666667,15.7461333333,20.1608666667,16.8186,20.1608666667,18.0160666667
846.77,19.9276,18.5506666667,19.9456,25.1448666667,16.3768666667,20.6522,17.6268666667,21.7936,19.0398666667
847.07,20.3104666667,19.7077333333,20.4931666667,25.5890666667,17.0228666666,21.4246666666,18.8675333333,22.4108666667,19.9088
847.37,21.0370666667,19.7962666667,20.4907,25.7778,17.0555333333,21.0554666667,19.3148,23.2408,19.8888666667
847.67,25.0143333333,22.982,23.4853,28.1100666667,21.2155333333,24.0456666667,22.5262,26.2488666667,22.7731333333
847.97,28.7689333333,25.4167333333,25.2084,30.5493333333,24.0341333333,25.9279333333,24.6400666667,29.678,25.4356
848.26,29.9453333333,26.1203333334,25.6648666667,31.0564666667,25.2641333333,25.7923333334,24.4445333333,29.654,25.4643333333
848.56,29.9022,26.9688,26.8801,32.089,26.1332666667,27.3599333333,24.2666666666,29.8312666667,25.4221333333
