wavelength,Back_GeoMagm,Belly_GeoMagm,Breast_GeoMagm,Crissum_GeoMagm,Crown_GeoMagm,DorTail_GeoMagm,Patch10_GeoMagm,Rump_GeoMagm,Throat_GeoMagm,WingTip_GeoMagm
220.10,237.117,233.3334,260.900866667,258.198133333,250.4504,265.045133333,304.5044,243.964,266.936866667,258.0177
220.47,176.855266667,162.138333333,194.2138,200.251666667,182.012666667,198.3648,220.880733333,185.4086,197.295633333,191.257666667
220.85,170.370466667,151.728433333,175.679066666,191.6048,174.691466667,183.0864,204.9382,173.209933333,184.938233333,182.345766667
221.23,178.367333333,167.755166667,179.319733333,207.755133333,182.5848,196.5986,225.714333333,177.823133333,195.238166667,193.605466667
221.61,144.5902,136.010766666,151.0382,180.437066667,151.475333333,167.759533333,182.404333333,141.639333333,164.863433333,160.765066667
221.98,126.833333333,116.416666667,131.083333333,153.833333333,133.083333333,143.166666666,149.083333333,125.0,142.833333333,135.375
222.36,149.292866666,136.666733333,154.2424,176.0606,152.626333333,162.0202,171.9192,146.565466667,172.373833333,158.030366667
222.74,145.291,133.2804,143.703733333,176.084666667,153.015866667,159.894066667,165.396733333,141.4816,167.4074,150.687733333
223.11,150.056466667,136.158033334,148.9266,180.791066667,159.435066667,163.6158,182.937933333,149.9436,178.700733333,155.028166667
223.49,139.259266667,128.472066667,138.3332,165.648066667,144.8148,144.166733334,171.111333333,139.722266667,162.361133333,144.120333333
223.87,146.280066667,125.314033333,138.067666667,167.922733333,147.439666667,153.8164,173.913066666,139.420333333,162.705466667,149.565333333
224.24,170.760133334,146.3158,161.403533333,195.204666667,168.888866667,182.806933333,200.233933333,159.766066667,186.198633333,177.017666667
224.62,167.586333333,150.459733333,159.310333334,191.034533333,169.195333333,184.252866667,205.862,154.482666667,187.1265,179.252966667
225.00,172.5,154.8216,166.547666667,200.7144,171.6666,191.547733333,211.547533333,159.7618,197.9166,185.714366667
225.38,232.520266667,203.577233333,221.7886,272.032466667,232.5204,262.926866667,280.162666667,225.853666667,265.2846,246.5041
225.75,256.140333333,214.7368,226.140466667,274.736933333,239.649066667,274.912266667,305.0876,248.421066667,277.719166667,254.9123
226.13,364.0,313.333333333,325.333333333,384.533333333,334.666666667,397.866666667,447.2,361.866666667,388.4,360.8
226.51,316.543333333,256.790133333,275.555666667,335.8024,283.209866667,366.666533333,386.913533333,321.9754,322.716066667,311.604966667
226.88,1254.44446667,880.000033335,1078.88886667,1314.44446667,1024.4444,1400.00006667,1552.22226667,1272.22226667,1246.11103333,1153.88903333
227.26,1482.22213333,1061.66666667,1249.99993333,1453.3334,1103.33326667,1594.44446667,1696.66673333,1436.66666667,1423.88893333,1242.2222
227.64,-282.933333333,-177.066666667,-226.133333333,-266.133333333,-185.866666667,-313.333333333,-324.0,-274.933333334,-250.666666667,-211.466666667
228.01,-101.666733333,-64.4048,-81.5476666667,-98.5715333333,-60.8332666667,-113.809466667,-120.238133333,-108.9286,-93.5118333334,-72.2619333333
228.39,-71.4704666667,-36.9117,-55.6862,-64.9019333333,-41.7646666667,-79.4116666667,-82.8431999999,-76.4706666667,-66.1272666667,-38.1863666667
228.76,-60.2408666667,-31.8876333333,-49.1564666667,-56.3053333333,-34.2168,-64.6587333334,-66.2649333333,-69.3976666667,-59.1163333333,-29.6785666667
229.14,-62.9118,-37.7777666667,-49.5786,-57.4711333333,-36.1686,-64.5976666667,-66.2069999999,-72.7202666667,-57.9694666667,-30.9195
229.52,-70.7172666667,-47.8058666667,-55.2743333333,-59.4092666667,-40.1686666667,-68.6921333334,-69.2825999999,-79.0717333334,-63.5022,-37.2151666667
229.89,-43.3016,-29.2381333333,-33.4602666667,-39.3652,-19.873,-42.7300666667,-40.0635333333,-48.0,-38.7302,-19.1112666667
230.27,-45.919,-29.4081333333,-31.0904,-42.7413333333,-20.4362666667,-39.5016,-39.3144666667,-47.9128,-41.3084333333,-24.2054666667
230.65,-54.1830666667,-43.1046333333,-39.9346666667,-52.1568,-29.8038666667,-43.3986,-45.7516,-56.2744666666,-53.2354,-33.7256333333
231.02,-71.6103999999,-67.9027333333,-57.753,-78.3521333333,-47.1160666667,-59.4755333333,-69.8126666667,-78.2772666666,-73.7079333333,-49.9251666667
231.40,-67.8389333333,-67.9853999999,-56.4102,-76.2637333333,-44.0293333333,-55.0916666667,-63.2236,-75.8975333334,-69.5238666666,-52.7473
231.78,-80.5860666666,-83.4066333334,-70.5494666667,-85.2747333333,-57.6557333333,-66.52,-72.6008,-87.5457333335,-79.1208666667,-70.1464999999
232.15,-106.8398,-105.108133333,-91.9481333333,-106.58,-77.9220666666,-87.0130666667,-95.4112666667,-109.4372,-102.3376,-89.4373
232.53,-105.614066667,-107.894833333,-88.1578666667,-112.193,-79.1227999999,-83.5086666667,-102.105333333,-114.035133333,-101.534933333,-91.8420666667
232.90,-111.470533333,-111.960766667,-87.6469333333,-115.0002,-80.7843333333,-86.2747333333,-104.804,-113.235333333,-103.676433333,-93.1371333333
233.28,-77.1083333334,-77.9918666667,-57.6707333333,-82.0079333334,-50.2008,-58.8754,-67.7107333333,-79.8393333333,-69.4376333333,-61.8072
233.66,-53.6507333333,-50.1587,-35.4285333333,-61.4604,-28.0634666667,-35.1746,-48.5078666667,-52.1268666667,-45.7778333333,-41.7142666667
234.03,-37.3912666667,-33.0435333333,-25.1015333333,-46.7826666667,-13.0434,-21.1593333333,-32.9855333333,-36.8116,-29.8839666667,-26.0579333333
234.41,-28.5714666667,-25.4232666667,-20.8466,-39.2066,-7.46026666669,-13.6508,-26.6138666667,-29.5768,-22.4603666667,-18.5185
234.78,-20.5712666667,-15.0475666666,-12.7619333333,-32.7617333333,-2.19040000002,-5.09526666666,-17.5238,-22.4762,-12.5475666667,-10.5237666667
235.16,-12.9487333333,-4.01703333335,-5.21379999999,-20.2136,4.48733333333,1.19646666667,-5.00006666667,-13.376,-4.57273333335,-2.64973333332
235.54,-15.8546666667,-7.84193333334,-9.05999999999,-24.5299333334,0.256266666654,-1.62386666667,-7.56419999999,-16.111,-5.89746666667,-5.02133333333
235.91,-6.66660000002,-0.02043333332,0.00013333332,-16.2370666667,8.71159999998,6.871,1.63593333335,-7.19833333333,-0.163699999993,2.22913333334
236.29,-1.59106666665,4.43176666667,5.03799999998,-10.7574,10.8332666667,11.553,8.75019999998,-0.568133333334,6.00376666666,7.87876666668
236.66,-3.83726666666,2.81023333334,1.12393333332,-13.2557333333,10.7363333333,8.72093333333,10.155,-1.58920000001,3.23636666667,6.97660000001
237.04,-0.142599999986,5.47246666667,5.73973333334,-9.44733333332,14.1889333333,14.7949333333,14.902,1.35473333335,8.85923333333,9.96433333333
237.41,-4.14826666668,3.66666666667,1.37040000001,-11.8146666667,9.22226666667,12.8519333333,10.8518,0.85173333332,4.83333333333,6.38876666668
237.79,-0.744666666666,5.46103333333,-0.3192,-12.0568,8.04959999999,12.163,12.1276666667,0.496466666686,5.81556666666,10.1773
238.17,-3.37086666667,1.8726,-2.65920000001,-15.6929333333,0.674199999992,9.32593333333,8.01493333335,-5.16846666665,1.23596666666,6.29220000001
238.54,4.79486666666,8.6864,5.74699999999,-6.99499999998,9.29386666667,14.5156,14.9426666667,4.99173333333,9.88506666667,15.0410666667
238.92,6.45733333335,10.5828333333,7.92213333333,-2.51133333333,11.6592,15.964,17.2494666667,7.11499999999,13.0642333333,17.1298666667
239.29,3.99479999999,7.82103333333,5.1882,-2.85360000001,9.0532,12.1661333333,12.5552666667,4.59139999999,9.48126666667,13.2555333333
239.67,11.0734666667,14.8925666667,11.8418666667,4.20346666667,14.034,17.695,17.582,9.69486666665,14.4858666667,20.2259333333
240.04,12.9958666667,15.5557,13.4325333333,5.47619999999,15.4762,18.1150666667,18.8688666667,11.3294666667,15.5357333333,21.7162
240.42,12.7735333333,14.0505666667,12.0734666667,3.60453333333,13.9982666667,16.063,15.5730666667,9.39626666667,12.5635,19.6238
240.79,9.87879999999,11.1590666667,10.106,2.51500000001,11.0757333333,14.1666666667,12.4394,7.33333333334,9.99996666667,17.0833
241.17,10.1667333333,10.5833333333,8.97433333335,3.50006666667,10.1794666667,13.1152666667,11.2822,6.91026666667,9.19883333333,16.8590333333
241.54,9.76586666667,9.04686666666,8.22753333333,3.21079999999,9.86613333332,12.7535333333,10.4571333333,5.61873333333,8.80153333333,15.5907333333
241.92,8.29520000001,7.73016666667,7.09406666667,3.30786666667,8.71246666667,11.7252,9.67939999999,5.22146666666,7.9644,13.7710666667
242.29,8.08793333334,7.25109999999,6.6668,3.05773333333,8.72353333332,10.7805333333,8.79853333333,5.09580000001,7.91033333333,13.2443666666
242.67,8.03026666667,6.13166666666,5.93566666667,3.34226666667,7.7094,10.6774666667,8.79659999999,4.12646666667,7.09896666667,12.9590333333
243.05,7.25213333333,5.47406666666,4.8494,2.52513333333,7.65393333333,9.78606666666,7.62793333333,4.0192,6.08563333333,12.4683333333
243.42,7.34646666666,5.2679,4.9848,2.83226666667,7.9042,9.85619999999,7.25053333333,4.1742,5.97376666666,12.7103
243.80,5.08006666666,2.80016666667,2.41873333333,1.10093333334,6.32000000001,7.6116,4.80273333334,2.2454,3.5067,10.5027
244.17,1.88846666667,-0.4216,-1.3438,-1.8446,2.54726666667,5.09446666667,1.13306666667,-0.500666666666,0.417199999999,7.55833333333
244.55,2.98613333333,0.158933333331,-0.326133333332,-0.752733333333,3.35413333333,6.44073333333,2.21653333333,1.2966,2.087,8.47350000001
244.92,5.19193333333,1.8276,1.57546666667,0.993466666667,5.1454,8.09453333335,4.27633333334,3.16653333333,3.8884,10.1164333333
245.30,4.60373333333,1.0533,0.6298,0.173533333333,4.41553333333,7.25293333333,3.71346666667,2.69286666667,3.0222,9.18923333333
245.67,5.7358,2.65643333333,1.73166666667,1.83593333333,5.14333333333,7.57166666666,4.694,4.25786666667,4.34236666667,10.4003333333
246.05,6.54993333333,3.1671,2.50433333333,2.6562,5.9896,8.16686666666,5.15453333333,4.87433333333,4.69626666667,11.1587333333
246.42,6.84473333334,3.44856666667,2.74413333333,3.18413333333,5.9596,8.93953333334,5.69273333333,5.4046,4.9646,11.7570666667
246.79,5.76733333333,3.4102,2.073,2.34246666667,5.3054,8.31166666666,4.6512,4.94466666667,4.4637,11.0437666667
247.17,5.94313333333,3.1202,2.09946666667,2.3658,4.90013333333,8.35773333333,4.5496,4.6916,4.40523333333,11.0875
247.54,5.89553333333,2.95613333333,1.51286666667,2.11126666667,4.50913333333,8.06146666667,4.4458,4.22666666667,4.2203,10.9419333333
247.92,7.05533333333,3.9482,2.67626666667,3.2572,5.34453333333,8.89413333334,5.50886666667,5.24026666667,5.39066666667,11.9611333333
248.29,7.69826666666,4.7664,3.28493333333,4.15746666667,6.14306666667,9.49373333335,6.24013333333,5.5226,5.7745,12.7963
248.67,7.22093333334,4.489,2.60613333333,3.8838,6.14393333333,9.10373333333,5.91200000001,4.717,5.07476666667,12.4785333333
249.04,6.4906,3.89026666667,1.50686666667,3.30066666667,5.55686666667,8.40713333334,4.94673333333,3.90673333333,4.28116666667,11.7528
249.42,7.1032,4.43513333333,2.13526666667,3.83386666667,6.21733333333,9.09726666667,5.54566666667,4.65126666667,5.23533333333,12.5354666667
249.79,6.2542,3.66323333333,1.15013333333,2.76746666667,5.53953333333,8.62313333334,4.76526666667,3.6884,4.41476666667,11.9472
250.17,5.70580000001,3.28096666667,0.632266666665,2.13593333333,4.929,8.25993333334,4.19213333333,2.97726666667,4.10253333333,11.5931333333
250.54,4.592,2.72,-0.373333333333,1.072,4.54933333333,7.44,3.408,2.032,3.30133333333,10.504
250.92,4.5186,2.02853333333,-1.00866666667,1.1224,4.22793333333,6.92879999999,3.1052,1.5214,2.65226666667,10.3019333333
251.29,4.7662,1.862,-1.042,1.119,4.3992,6.61933333333,3.20886666667,1.21373333333,2.53113333333,10.3138
251.66,5.12226666667,1.92613333334,-0.317466666665,1.32473333333,4.8962,7.05133333333,3.8094,1.8558,3.0495,10.3937
252.04,3.84473333333,1.0227,-1.42053333333,-0.0188666666666,3.76266666667,6.30666666667,2.82186666667,0.707266666666,1.97916666667,8.97093333333
252.41,3.51786666667,0.495566666667,-1.52893333333,-0.4794,3.8808,5.81133333334,2.39713333333,0.596000000001,2.2383,8.45813333333
252.79,3.20093333333,0.0530999999986,-2.0304,-0.84,3.1084,5.31746666666,1.68633333333,0.198400000001,1.89816666667,7.58933333333
253.16,4.74033333333,1.03886666667,-0.394466666666,0.440666666666,4.188,6.75866666667,3.41233333333,1.59113333333,3.4056,9.05326666667
253.54,3.71573333333,0.472966666667,-1.54266666667,-0.462666666666,3.1856,5.92873333333,2.26693333333,0.241533333335,1.81073333333,7.83026666666
253.91,2.48186666667,-0.924600000002,-2.8014,-1.59193333333,1.9952,4.77573333334,1.1818,-0.889800000001,0.337133333333,6.76753333334
254.28,1.9708,-2.2376,-4.00586666667,-2.2484,1.1882,3.60006666666,0.682933333334,-1.80713333333,-0.992533333332,5.73456666667
254.66,2.02533333333,-3.07173333333,-4.68593333333,-2.5186,0.553000000001,2.94473333334,0.156733333332,-2.5188,-1.8273,5.72506666667
255.03,2.4884,-2.73636666667,-4.24033333333,-2.7054,0.8604,3.2404,0.3412,-2.13186666667,-1.7131,5.83713333333
255.41,0.804599999999,-3.5879,-5.7964,-3.908,-0.7306,2.29873333333,-1.14106666667,-3.25113333333,-3.2759,4.38016666667
255.78,-0.599066666667,-4.73843333333,-7.67093333333,-5.63713333333,-2.2026,1.24040000001,-2.67513333333,-4.47253333333,-4.62013333333,3.04653333333
256.15,0.671466666668,-3.2049,-6.01166666667,-4.05466666667,-1.05306666667,2.75280000001,-1.06946666667,-2.67826666667,-3.1841,4.34083333333
256.53,1.1888,-2.43363333333,-6.0322,-3.66246666667,-1.3574,2.79513333334,-0.674800000001,-2.20893333333,-2.6427,4.79906666667
256.90,0.331866666669,-3.65383333333,-6.90813333334,-4.38913333333,-2.1342,1.8176,-1.35753333333,-2.74506666667,-3.4992,4.6305
257.28,-0.617333333336,-3.39563333333,-7.41593333333,-4.33593333333,-2.775,1.0822,-1.90766666667,-3.11486666667,-4.1623,4.22826666667
257.65,0.252266666667,-2.4444,-6.07206666666,-3.12913333333,-1.7958,1.6156,-1.2072,-1.84393333333,-3.01196666667,4.8228
258.02,1.70366666667,-0.7854,-4.2824,-1.36086666667,-0.337733333334,3.08526666667,-0.133,-0.568066666668,-1.40186666667,5.96826666667
258.40,2.00666666667,0.131133333334,-3.4098,-0.800066666666,0.183533333333,3.88193333333,0.0699999999994,0.262333333334,-0.437033333332,6.67973333333
258.77,2.60586666667,0.676266666667,-2.35513333333,-0.0647333333342,0.816733333335,4.52026666667,0.767533333333,0.922933333332,0.260066666666,7.28966666667
259.15,2.9086,1.29413333333,-1.7424,0.465000000001,1.21673333333,4.995,1.1358,1.26733333333,0.753333333333,7.7217
259.52,3.738,2.0806,-0.948333333334,1.13973333333,2.0388,5.65013333334,1.62193333333,1.89053333333,1.41333333333,8.27603333333
259.89,3.75533333333,2.053,-0.637866666667,1.17706666667,2.19533333333,5.63733333333,1.68193333333,1.83833333333,1.31503333333,8.18466666667
260.27,3.27553333333,1.66736666667,-1.17626666667,0.914533333333,1.97273333333,5.1836,1.21853333334,1.441,0.890566666667,7.62336666667
260.64,3.12566666667,1.62936666666,-0.947666666667,0.914400000001,2.00053333333,5.28693333333,1.2442,1.5628,0.586166666666,7.59903333333
261.01,3.41853333333,2.1462,-0.371000000001,1.38513333333,2.34686666667,5.67186666667,1.3904,1.97033333333,1.02786666667,7.7919
261.39,3.96733333333,2.5002,0.160466666666,1.9406,2.86813333334,6.13233333333,1.76926666667,2.35326666667,1.44246666667,7.99553333333
261.76,3.868,2.5582,0.204666666666,1.92546666667,2.83626666667,6.31793333334,1.77266666667,1.9974,1.42396666667,7.9825
262.13,4.494,3.07353333333,0.783866666667,2.40953333333,3.4792,6.94613333333,2.2518,2.50986666667,1.8642,8.38936666667
262.51,4.49293333333,2.8679,0.705866666667,2.44526666667,3.4924,7.08740000001,2.2896,2.18033333333,1.6748,8.21586666667
262.88,4.05606666667,2.62536666667,0.0921999999994,2.19393333333,3.12326666667,6.7514,1.5524,1.59666666667,1.0876,7.594
263.25,3.36846666667,1.72956666667,-1.0046,1.5072,2.6766,5.88833333333,1.087,0.588799999999,0.364466666667,6.7635
263.63,2.58146666667,0.917200000001,-1.87966666667,0.987333333333,2.0788,4.97273333333,0.548,-0.294333333333,-0.527733333334,6.03946666667
264.00,3.46,1.61996666667,-1.1136,2.00253333333,2.96306666667,5.94486666667,1.12793333333,0.5162,0.1767,6.83393333333
264.37,3.9158,2.01656666667,-0.445466666667,2.22693333333,3.4362,6.37286666667,1.6594,0.949533333335,0.553133333333,7.6725
264.75,3.823,1.786,-1.03806666667,1.845,3.17833333333,5.92873333333,1.06266666667,0.182000000001,0.100899999999,6.98393333333
265.12,3.83233333333,1.8603,-1.12413333333,1.5844,3.033,5.69280000001,1.31286666667,-0.0725999999986,-0.0387333333328,6.79513333333
265.49,2.48673333333,0.548333333333,-2.46746666666,-0.288599999999,1.69313333333,4.3916,0.192333333334,-1.24113333334,-1.41173333333,5.68066666667
265.87,2.0968,0.131533333332,-2.7128,-0.864999999999,1.32113333333,3.90686666667,-0.201999999999,-1.12846666667,-1.83823333333,5.4795
266.24,1.34493333333,-0.722666666665,-3.21286666667,-1.44946666667,0.681600000001,2.88106666667,-0.813533333334,-1.70413333333,-2.4086,4.8146
266.61,2.24666666667,0.617933333333,-1.90966666667,-0.514266666667,1.6376,3.75886666667,-0.142599999999,-0.319733333334,-1.3913,5.92563333333
266.98,2.18233333333,0.812633333333,-1.741,-0.722066666666,1.64606666667,3.71293333333,-0.0576666666674,0.0123333333347,-0.989933333333,5.9962
267.36,2.11766666666,1.06856666667,-1.16413333333,-0.6476,1.62506666667,3.90933333333,-0.154866666667,0.190666666667,-0.816466666667,5.902
267.73,3.09246666667,1.95976666667,-0.0455999999994,0.2162,2.4284,5.0844,0.925800000001,1.10793333333,0.326233333333,6.75966666667
268.10,2.47486666667,1.66383333333,-0.689733333333,-0.413266666667,1.77386666667,4.50273333333,0.644399999999,0.610333333335,-3.3333334e-05,6.30846666667
268.48,1.7484,0.9455,-1.35726666667,-1.0868,0.947533333333,3.91046666667,-0.195600000001,-0.293333333333,-0.661666666666,5.61403333333
268.85,2.3688,1.41533333333,-0.395333333332,-0.365733333333,1.52633333333,4.72653333333,0.502600000001,0.325266666666,0.170033333332,6.28796666667
269.22,2.6202,1.62473333333,-0.236600000001,-0.0764666666673,1.86686666667,5.06913333333,0.6914,0.680333333333,0.503999999999,6.43
269.59,3.36686666667,2.30096666667,0.423466666667,0.861200000001,2.55166666667,5.5726,1.13286666667,1.3094,1.37993333334,7.04073333333
269.97,3.4572,2.30643333333,0.454266666667,1.18,2.6006,5.61066666667,1.02506666667,1.3416,1.63393333333,6.9936
270.34,3.55386666667,2.62823333333,0.7202,1.48413333333,2.9244,6.1416,1.17446666667,1.5312,1.84423333333,7.40193333333
270.71,3.3894,2.33663333333,0.412533333333,1.284,2.57106666667,5.83166666667,1.07273333333,1.17153333333,1.66,6.90603333333
271.09,3.89053333333,2.52796666667,0.999133333334,1.91486666667,2.9748,6.2472,1.58186666667,1.4186,1.92283333333,7.2333
271.46,4.37013333333,2.89633333333,1.2676,2.55053333333,3.4372,6.63866666667,1.8658,1.8472,2.213,7.59653333333
271.83,3.76673333334,2.40846666667,0.848333333334,2.36726666667,2.98573333334,6.0512,1.2954,1.43933333333,1.6659,7.05556666667
272.20,4.22493333333,2.80183333333,1.3198,3.00266666667,3.37166666667,6.47486666667,1.52946666667,1.92493333333,2.03433333333,7.4814
272.58,4.78866666667,3.31326666667,1.83186666667,3.56606666667,3.90553333333,6.96866666667,2.11373333333,2.62286666667,2.54683333333,7.9264
272.95,4.81886666667,3.3989,1.83913333334,3.4302,4.106,6.8748,2.30666666667,2.95686666667,2.65036666667,7.8072
273.32,5.23526666667,3.89023333333,2.59086666667,4.11846666667,4.57493333333,7.3668,2.9648,3.52886666667,3.24126666667,8.3335
273.69,5.106,3.97316666667,2.79406666667,4.08486666667,4.7332,7.3524,3.147,3.7206,3.2517,8.44386666667
274.06,5.60826666667,4.46226666667,3.26693333333,4.60493333333,5.2106,7.88066666667,3.75433333333,4.28486666667,3.62743333333,8.97636666667
274.44,5.4588,4.33096666667,3.23253333333,4.46113333333,4.92306666667,7.688,3.62913333333,4.3398,3.52583333333,8.7034
274.81,5.542,4.38093333333,3.40753333333,4.6228,5.0944,7.67953333333,3.74293333333,4.43846666667,3.6521,8.90256666667
275.18,4.92853333333,3.9831,2.9072,4.16053333333,4.7046,7.10206666667,3.47326666667,3.97686666667,3.29913333334,8.47173333333
275.55,4.9904,3.7404,2.88813333333,3.9696,4.63106666667,7.01666666667,3.55286666667,3.95993333333,3.19173333333,8.4684
275.93,4.3516,3.05823333334,2.22673333333,2.9796,4.1486,6.41126666667,3.09786666667,3.40546666667,2.6293,7.95036666667
276.30,3.8974,2.51433333333,1.65486666667,2.57,3.72853333333,6.12293333333,3.02946666667,2.7592,2.23903333333,7.55986666667
276.67,3.73426666667,2.1706,1.14,2.01893333333,3.403,5.7462,2.47906666667,2.2246,1.96653333333,7.28206666667
277.04,3.5754,2.21266666667,1.046,2.16993333333,3.248,5.79853333333,2.48653333333,1.985,1.91753333333,7.7055
277.41,3.19313333333,1.6938,0.3204,1.4868,2.6388,5.21953333333,1.74953333333,1.2708,1.34093333333,7.32893333333
277.79,3.7296,2.23286666667,0.7644,2.17973333333,3.02186666667,5.92353333333,2.19033333333,1.78346666667,1.95516666667,7.6343
278.16,4.10266666667,2.55523333333,1.2502,2.443,3.344,6.26433333334,2.66026666667,2.23653333333,2.26133333333,7.9666
278.53,4.51213333333,3.1598,1.5798,2.8972,3.72753333333,6.58253333333,3.15293333333,2.62033333333,2.77476666667,8.56893333333
278.90,4.41786666666,3.3766,1.75533333333,3.16306666667,3.9694,6.785,3.49653333333,2.86406666667,2.95276666667,8.67223333333
279.27,4.89113333333,3.9382,2.33773333333,3.59566666667,4.36673333333,7.31106666667,3.7636,3.61273333333,3.20476666667,8.86196666667
279.64,4.35306666667,3.72343333333,2.0054,3.08,3.881,6.9814,3.17926666667,3.3026,2.7994,8.3968
280.02,4.86293333333,4.41956666667,2.7438,3.77326666667,4.3448,7.5902,3.717,4.06253333333,3.5011,8.77433333333
280.39,4.47153333333,4.5397,2.7114,3.78326666667,4.22146666667,7.31286666667,3.36106666667,4.02333333333,3.30096666667,8.5776
280.76,4.5896,5.06426666667,3.28013333333,4.45486666667,4.62706666667,7.72553333333,4.0382,4.49553333333,3.4541,8.77046666666
281.13,4.69286666667,5.138,3.30766666667,4.50886666667,4.53606666666,7.71993333333,3.98686666667,4.5178,3.43443333333,8.57259999999
281.50,4.97866666667,5.47053333333,3.6088,4.76953333333,4.8402,8.07173333333,4.30993333333,4.89906666667,3.6295,8.80396666666
281.87,4.50866666667,4.89513333333,3.23713333334,4.12946666667,4.3278,7.56186666667,3.78533333333,4.42986666667,3.02276666667,8.43400000001
282.25,3.89226666667,4.5675,2.80006666667,3.7532,4.08793333333,7.19426666667,3.46073333333,4.09646666667,2.70483333333,8.01563333333
282.62,4.099,4.56853333333,3.0596,3.91553333333,4.25453333333,7.342,3.7766,4.34906666667,2.7149,7.97836666667
282.99,4.14713333333,4.59976666667,3.1362,3.663,4.33086666667,7.42893333333,3.79553333333,4.34713333333,2.66156666667,8.00203333333
283.36,4.33713333333,4.6907,3.32413333333,3.75146666667,4.42166666667,7.8328,4.11286666667,4.3662,2.985,8.56743333333
283.73,4.68713333333,5.042,3.69206666667,4.12226666667,4.77613333333,8.12966666667,4.64613333333,4.69206666667,3.4835,8.9682
284.10,4.87066666667,5.36196666667,3.9666,4.513,5.0864,8.43806666667,4.94426666667,4.82906666667,3.71053333333,9.37156666667
284.47,5.41793333333,5.64393333333,4.44373333333,4.80306666667,5.60253333333,8.90620000001,5.45106666667,5.42273333333,4.1705,9.78260000001
284.85,5.782,5.878,4.71873333333,4.9908,5.98993333333,9.25233333332,5.8208,5.69746666667,4.6628,10.1109
285.22,5.7972,5.77816666667,4.7416,4.81793333333,6.01893333334,9.15873333333,5.82193333333,5.81746666667,4.70016666667,10.2834666667
285.59,5.58906666667,5.59573333333,4.6792,4.6882,6.02413333333,9.00966666667,5.74806666667,5.67293333333,4.6118,10.2031666667
285.96,5.7904,5.8636,4.7154,4.77006666667,6.20773333333,9.22759999999,6.11373333333,5.80786666667,4.80393333333,10.3113666667
286.33,5.95513333333,5.77456666667,4.7562,4.83006666667,6.23806666667,9.1798,6.02906666667,5.70713333333,4.86076666667,10.3338
286.70,5.93453333333,5.70093333333,4.729,4.78126666667,6.3256,9.16913333333,5.8868,5.55013333333,4.88536666667,10.4301666667
287.07,5.77493333333,5.46126666667,4.46573333333,4.52233333333,6.01533333333,8.89400000001,5.58486666667,5.31133333333,4.62516666667,10.1792
287.44,5.6578,5.43843333333,4.32373333333,4.44586666667,6.0008,8.68220000001,5.5116,5.21673333333,4.40983333333,9.83306666667
287.82,5.6984,5.52826666667,4.43633333333,4.59326666667,6.1054,8.75779999999,5.69633333333,5.44653333333,4.56116666667,10.0795333333
288.19,5.9028,5.46856666667,4.50753333333,4.58873333333,6.22273333333,8.80786666666,5.8824,5.74046666667,4.82313333333,10.2209
288.56,5.99153333333,5.65983333333,4.59826666667,4.55493333333,6.27346666667,8.80326666667,6.0348,5.74833333333,4.9552,10.3739
288.93,5.6674,5.3986,4.35106666667,4.3648,5.9018,8.43566666667,5.835,5.5456,4.57956666667,10.1218
289.30,5.8276,5.81623333334,4.67806666667,4.88053333333,6.3724,8.75633333333,6.2642,5.8712,5.02296666667,10.2643333333
289.67,5.77086666667,5.99106666667,4.7394,4.94133333333,6.30593333333,8.66766666667,6.3726,5.93386666667,4.9194,10.2872333333
290.04,5.96813333333,6.145,5.053,5.27206666667,6.50233333333,8.67513333334,6.338,6.10993333333,5.2356,10.4633
290.41,6.10526666667,6.3655,5.15393333333,5.36166666667,6.5686,8.69959999999,6.59373333333,6.28113333333,5.4082,10.6354
290.78,6.40813333333,6.79236666667,5.41066666667,5.52513333333,6.86793333333,9.07326666666,7.17913333333,6.65293333333,5.8967,11.0226666667
291.15,6.9466,7.2047,5.89533333333,6.09546666667,7.30606666667,9.55166666667,7.90219999999,7.18086666667,6.46083333333,11.5803333333
291.52,7.20126666667,7.42836666667,6.12073333333,6.39133333333,7.65086666667,9.75453333334,8.21746666667,7.57513333333,6.80306666667,11.8685666667
291.89,7.2664,7.34713333333,6.08073333333,6.33686666667,7.70706666667,9.6932,8.20306666667,7.43713333333,6.82353333333,11.7230666667
292.26,7.19006666667,7.20036666667,5.7992,6.334,7.51566666667,9.46753333333,8.21353333334,7.19706666667,6.52476666667,11.6933666667
292.64,7.34633333333,7.24623333333,5.97533333333,6.55613333333,7.67306666667,9.51446666667,8.43979999999,7.34633333333,6.70776666667,11.6343
293.01,7.42726666667,7.24736666667,6.08013333333,6.464,7.6752,9.43493333333,8.28553333334,7.30326666666,6.74403333333,11.6797333333
293.38,7.6516,7.3259,6.13373333333,6.41213333333,7.6992,9.59546666667,8.37026666667,7.37813333333,6.83086666667,11.8511
293.75,8.01220000001,7.65946666667,6.3314,6.6738,7.9274,9.96233333334,8.78399999999,7.76666666667,7.34663333333,12.2108333333
294.12,8.1424,7.86746666667,6.41533333333,6.82426666667,8.13313333334,10.269,9.20220000001,7.992,7.5948,12.4332666667
294.49,8.44079999999,7.94293333334,6.74253333333,7.0878,8.41559999999,10.5740666667,9.43493333333,8.25453333334,7.83343333333,12.6498333333
294.86,8.18539999999,7.5344,6.32326666667,6.78486666667,8.07173333333,10.2240666667,9.00639999999,8.01153333334,7.3202,12.2805
