wavelength,Back_SpoPluf,Belly_SpoPluf,Breast_SpoPluf,Crissum_SpoPluf,Crown_SpoPluf,DorTail_SpoPluf,Patch10_SpoPluf,Rump_SpoPluf,Throat_SpoPluf,WingTip_SpoPluf
250.92,6.89144444445,7.08844444445,5.31266666666,3.02066666667,3.53677777778,9.41861111111,5.03966666667,5.085,3.30166666667,6.05899074074
251.29,7.64088888889,7.60922222222,5.8578888889,3.53388888889,4.52088888889,10.0047222222,5.31666666667,5.73066666667,4.5485,6.48265740741
251.66,7.85666666667,7.84011111111,6.57466666667,4.09255555556,5.44022222222,10.0098333333,5.62133333333,5.96666666667,4.91841666666,6.9595462963
252.04,7.12844444445,7.74766666666,6.84422222223,4.40088888889,5.17066666666,10.1237222222,5.15377777778,6.07411111111,4.81908333334,7.52589814815
252.41,7.57566666667,8.25477777779,7.83711111111,5.08533333333,4.98077777778,10.0576666667,4.98088888889,6.21744444444,4.92425,8.23312037038
252.79,6.71322222222,7.39544444445,7.43144444444,3.82344444445,3.85922222222,8.37372222222,3.55411111111,4.75688888889,3.91758333334,7.02901851852
253.16,3.95744444444,4.54722222222,5.38444444444,0.665888888889,0.83711111111,6.39266666667,0.513666666667,1.90266666667,-0.199583333333,4.06200925926
253.54,1.84833333333,1.22566666667,1.92888888889,-2.67233333333,-2.33077777778,3.9785,-1.90888888889,-0.0805555555543,-3.059,1.67110185185
253.91,1.46311111111,0.826777777777,2.67188888889,-3.52,-3.01088888889,3.60472222222,-1.61155555556,-0.487888888887,-3.7375,1.26880555555
254.28,1.13088888889,0.310444444443,1.774,-3.68155555555,-3.96966666667,2.19566666667,-3.26011111111,-2.639,-4.29133333334,-0.0277685185211
254.66,0.415777777777,-1.13188888889,0.30011111111,-3.44211111111,-4.45822222222,1.33994444445,-4.66622222222,-3.44188888889,-5.64808333334,-0.849046296296
255.03,-1.50755555556,-3.98733333334,-3.76844444444,-3.98733333333,-7.65866666667,-1.36155555555,-7.999,-4.95977777778,-7.7315,-2.80817592593
255.41,-2.94955555556,-4.29688888889,-5.56833333333,-4.42411111111,-9.50933333334,-3.48327777778,-8.64477777778,-5.69544444444,-10.14475,-2.78219444444
255.78,-4.59766666665,-6.2068888889,-8.50588888889,-7.12622222222,-11.5196666667,-5.51716666667,-10.1404444444,-7.94366666666,-11.1685833333,-5.07903703703
256.15,-4.534,-6.47755555554,-8.42044444444,-7.07522222222,-10.6128888889,-6.1285,-9.06833333334,-8.37066666668,-10.4635,-5.91883333333
256.53,-5.92922222222,-5.90511111111,-8.79711111111,-7.73688888889,-10.5567777778,-6.27883333333,-8.91788888889,-8.89377777778,-11.6234166666,-5.79274074074
256.90,-3.976,-4.06455555556,-5.94233333333,-5.434,-7.73122222221,-3.76627777778,-5.63277777778,-5.38988888889,-9.21141666667,-2.44837962963
257.28,0.231888888887,-0.0193333333357,-2.00966666667,-1.31411111111,-3.03377777778,-0.463666666667,-0.154777777778,-1.33333333333,-4.00016666667,2.69084259259
257.65,0.775555555554,1.63555555555,1.04533333333,0.522555555557,-0.57311111111,1.59344444444,1.28144444445,0.404555555556,-2.84491666667,4.62543518518
258.02,0.864888888888,1.88788888889,1.41222222222,0.922444444447,0.432444444446,2.75972222222,1.15277777778,1.21044444445,-1.95633333333,4.95378703704
258.40,1.61855555556,2.90855555556,2.99366666667,2.16644444445,1.61855555555,5.05044444444,3.35888888889,3.52922222222,-0.620833333333,6.65687962963
258.77,2.64488888889,4.37644444444,4.29144444444,3.30377777778,2.69811111111,6.27233333333,4.504,4.85433333333,1.657,8.18996296296
259.15,3.88833333333,5.38833333334,5.197,3.85044444445,3.83111111111,7.72905555557,5.847,5.51255555555,2.44366666666,8.72356481482
259.52,4.15677777778,5.48144444444,5.31611111111,3.99122222222,4.12211111111,8.55333333334,6.23977777778,5.96088888889,3.03933333334,8.33050925926
259.89,4.95988888889,6.12677777778,6.004,4.64988888889,4.73166666667,9.0918888889,6.76288888889,6.81988888889,3.46308333334,9.00092592594
260.27,5.82777777778,7.174,6.56688888889,5.36877777778,5.35322222222,10.1733888889,7.46188888889,7.53177777778,4.20166666666,9.93159259258
260.64,6.18211111111,7.06111111111,6.33511111111,5.55555555556,5.26522222222,10.6297777778,7.45822222222,7.42022222222,4.499,9.7153888889
261.01,6.14544444444,7.15722222222,5.88522222222,5.64744444444,5.27211111111,10.6974444444,7.22611111111,7.02677777778,4.7125,9.12844444443
261.39,5.90944444444,7.239,5.90933333333,5.72266666667,5.21722222222,11.4340555556,7.06788888889,7.28566666667,5.19033333333,8.98646296295
261.76,6.22833333333,7.20966666667,5.83266666667,5.53977777778,5.17577777778,11.9223888889,7.28855555556,7.23333333333,5.30041666667,9.34036111112
262.13,6.50155555556,7.53511111111,5.843,5.568,5.12633333333,12.1487222222,7.56022222222,7.25166666667,5.13883333334,9.96286111111
262.51,7.15477777778,7.62977777778,5.73844444445,5.40033333333,5.19933333333,12.5045,7.44711111111,7.31922222222,5.43458333334,10.026
262.88,7.53011111111,7.28477777778,4.97244444444,5.21788888889,5.30988888889,12.2417777778,7.02877777778,6.92666666667,4.69608333334,9.39149999999
263.25,7.49011111111,7.09533333333,4.61366666667,5.30188888889,5.595,11.6186666667,7.15166666667,6.81322222222,4.4925,9.42941666667
263.63,8.29011111112,6.89188888889,4.60288888889,5.08544444445,5.87733333333,11.0368888889,7.05277777778,6.44633333333,3.96258333334,9.42932407406
264.00,8.30966666668,6.94966666668,5.10444444444,5.27955555555,6.101,11.2794444444,7.48822222222,6.26277777778,3.69691666667,9.34571296295
264.37,8.14344444443,7.00422222222,5.47122222222,5.55555555556,6.104,11.2656666667,7.69333333333,6.97611111111,3.86075,8.82699074074
264.75,9.55966666668,8.23200000001,7.19788888889,6.86233333333,7.85466666667,11.9075,9.48988888888,8.48366666667,5.46141666667,10.2737407407
265.12,9.82111111111,8.05955555556,7.421,6.145,7.60166666667,11.4924444445,9.05822222222,8.25355555556,4.713,10.4360092592
265.49,11.3126666667,8.63911111112,8.65233333334,7.05366666667,8.58522222221,11.6485,10.0764444445,8.82711111111,5.84425,11.3036296296
265.87,12.717,9.82099999999,10.0448888889,8.38611111111,9.9921111111,12.3157222222,11.4534444444,10.703,7.81991666666,12.1817314815
266.24,12.5453333334,9.00522222221,9.49633333332,7.68733333333,9.16033333335,11.5892777778,11.0853333333,10.0386666667,7.56783333333,11.1510648148
266.61,10.43,8.03388888889,7.94555555556,6.20511111111,7.49133333333,9.68605555557,9.30755555556,8.21033333333,5.94966666666,9.69537037037
266.98,9.85000000001,8.40833333335,8.28822222222,6.04233333333,7.05122222222,9.89783333332,9.18933333332,8.30044444444,6.19816666667,9.89481481481
267.36,9.30788888891,7.85622222222,7.56333333333,5.058,6.08833333333,9.74711111111,8.32455555556,7.388,6.18208333334,9.54615740741
267.73,7.53277777778,6.72355555556,6.63222222222,4.10255555555,5.18511111111,8.75194444444,7.55544444445,6.53,5.02533333334,8.99624074073
268.10,7.81077777778,7.28277777778,7.31577777778,4.74144444444,5.85255555556,9.51038888889,7.89877777778,7.45888888889,5.78383333334,9.90369444444
268.48,7.59133333333,6.12388888889,6.819,3.82866666667,5.17477777778,9.00905555556,7.12777777778,6.45488888889,4.91566666667,9.63907407407
268.85,7.86944444444,6.75611111111,7.56388888889,4.47488888889,5.501,9.71938888888,7.45477777778,6.95277777778,5.33741666666,10.4071944444
269.22,6.587,6.13566666667,6.65144444444,4.63133333333,5.10422222222,9.40244444444,6.98488888889,6.54422222222,4.89208333334,10.0931481482
269.59,5.12244444444,4.84433333333,5.22944444444,3.88188888889,4.03166666667,8.27705555555,5.87111111111,5.73211111111,3.30441666667,9.31719444447
269.97,5.71133333333,5.49311111111,5.38922222222,4.82877777778,4.60011111111,8.87855555556,6.35511111111,6.37588888889,3.48141666666,9.86160185183
270.34,6.71433333333,7.14222222222,6.17711111111,6.40611111111,5.71977777778,9.66383333333,7.46066666667,7.59977777778,4.4465,10.6494814815
270.71,7.83577777778,7.70255555555,7.51222222222,7.29322222222,6.87422222222,10.8016666667,8.53077777778,8.90211111111,5.92675,11.5998611111
271.09,7.83222222222,7.29633333333,7.57355555555,7.11188888889,6.88088888889,10.8248333333,8.24777777778,8.83888888889,5.99183333334,11.7854722222
271.46,7.97833333333,7.74766666667,8.209,7.66777777778,7.01988888889,11.2575,8.12922222222,9.5668888889,5.8175,12.1094907407
271.83,8.04611111111,7.419,7.811,7.42788888889,6.226,10.7669444445,7.86322222222,9.25644444445,5.3685,11.4964814815
272.20,8.25255555556,7.002,7.138,7.04433333333,5.88722222222,10.1795,7.41022222222,8.78855555555,5.162,10.6318425926
272.58,7.90811111111,7.04955555556,7.10744444444,6.901,5.84444444444,10.0503888889,7.04144444445,8.43655555556,4.91583333333,10.3752222222
272.95,6.97088888889,6.15266666667,6.36522222222,5.69455555556,4.95011111111,9.123,5.95655555556,7.41288888889,4.0195,9.29183333331
273.32,7.14588888889,5.99322222222,6.81044444444,5.58422222222,4.83211111111,9.08761111111,6.01777777778,7.49744444444,4.16983333334,9.37788888887
273.69,7.293,6.42633333333,7.61988888889,5.46988888889,4.87288888889,9.521,6.18111111111,7.63622222222,4.41516666666,9.57877777778
274.06,6.044,5.51344444444,7.10444444445,4.45288888889,3.611,8.792,5.19377777778,6.33833333333,3.23875,8.69944444444
274.44,5.757,4.96866666667,7.14477777778,4.129,3.69244444445,8.82366666666,5.02033333333,6.23666666667,2.64708333333,8.65112962963
274.81,5.01688888889,4.40744444444,6.16511111111,3.48877777778,2.80877777778,7.96683333333,4.19533333334,5.34355555555,1.39766666666,7.87192592593
275.18,5.12822222222,4.79533333333,6.09988888889,3.94955555556,2.96888888889,8.01183333333,4.71422222222,5.56,0.991833333335,7.75836111111
275.55,4.80588888889,4.38677777778,5.87677777778,3.76277777778,3.00822222222,7.41822222222,4.88955555556,4.79666666667,0.335333333335,7.34248148148
275.93,5.18222222222,5.32377777778,6.52466666667,4.454,3.688,8.33561111111,4.99288888889,5.09688888889,1.12758333334,7.92746296296
276.30,4.645,5.21966666667,6.43655555555,3.91466666666,3.50555555555,8.12622222222,4.91766666667,4.68411111111,0.56225,7.74184259259
276.67,5.12888888889,5.21733333333,6.57044444444,4.33455555556,3.90311111111,8.02205555556,5.60944444444,5.129,1.36816666667,7.81687962963
277.04,5.62366666667,5.45811111111,6.82255555556,4.961,4.55166666667,8.75716666666,6.09155555556,5.55555555556,2.10533333333,8.56647222222
277.41,6.63522222222,6.24266666667,7.32222222222,5.71244444444,5.12355555555,9.59944444443,6.78233333333,6.23277777778,2.78275,9.20612962962
277.79,6.46444444444,6.042,5.99277777778,5.58977777778,4.78433333333,8.99394444444,6.35622222222,5.757,2.21025,8.94146296296
278.16,6.12622222222,5.43366666667,4.907,4.907,4.26311111111,7.94066666667,5.63844444445,5.01422222222,1.8805,8.18707407407
278.53,6.06077777778,5.18655555556,4.43866666667,5.38066666667,4.10855555556,8.08072222222,5.74977777778,4.76877777778,2.40375,8.3033611111
278.90,5.89922222222,5.21177777778,4.01877777778,5.355,4.46733333333,7.95633333333,5.34566666667,4.55333333333,2.25483333334,8.29597222222
279.27,5.54122222222,5.04022222222,3.773,4.91722222222,4.038,7.73516666667,4.92655555556,3.99988888889,2.69508333333,8.25230555554
279.64,4.95988888889,4.82133333333,3.10333333333,3.96222222222,3.39888888889,7.83227777778,4.44266666667,4.027,2.6875,7.82294444444
280.02,5.41644444444,5.27255555556,3.19766666667,4.41033333333,4.30266666667,8.67238888889,5.48811111111,4.91333333333,3.84025,8.59073148149
280.39,5.62977777778,5.60366666667,3.29922222222,4.70466666666,4.66955555556,9.08172222222,5.813,5.01,3.88208333334,8.99872222223
280.76,5.00744444445,5.42711111111,2.81633333333,3.95466666667,3.94622222222,8.75716666667,5.28166666667,4.66533333333,2.86991666667,8.40603703705
281.13,4.52533333334,4.94588888889,1.92611111111,3.32244444445,3.15433333333,8.02838888889,4.94577777778,4.39077777778,1.82308333334,7.37674999999
281.50,4.09577777778,5.04477777778,1.50866666667,2.563,3.09011111111,7.90338888889,4.939,4.29033333333,1.18625,7.08425
281.87,4.06288888889,4.54188888889,1.82811111111,2.22711111111,2.90544444444,7.88622222222,4.78933333333,4.09488888889,1.08941666667,6.4355
282.25,4.47522222222,4.568,2.57733333333,2.51544444444,3.07877777778,8.31011111111,5.077,4.66044444444,1.57975,6.71571296296
282.62,3.94211111111,4.27722222222,2.633,1.63611111111,2.42766666667,7.60661111111,4.20077777778,4.23888888889,0.787666666665,6.09842592593
282.99,4.403,4.27744444445,2.91822222222,1.55133333333,2.29766666667,8.03038888889,4.66166666667,4.71333333333,0.980666666665,5.96435185185
283.36,4.728,4.38433333333,3.20233333333,1.91288888889,2.486,8.31733333333,4.89311111111,5.00044444444,0.5695,6.04575
283.73,5.42377777778,4.80555555556,3.64588888889,2.79188888889,3.20855555556,9.01422222222,5.61122222222,5.51388888889,1.22416666666,6.91105555555
284.10,5.75666666667,4.69666666667,4.08611111111,2.96566666667,3.56955555556,8.71555555555,5.61611111111,5.50855555555,0.961083333335,6.87675
284.47,5.65233333333,4.25055555556,4.06966666667,2.823,3.13955555556,8.44644444444,5.12922222222,5.37477777778,1.158,6.91267592593
284.85,6.27688888889,4.59677777778,4.70933333333,3.47255555556,3.46633333333,8.77822222222,5.52111111111,5.72722222222,1.60216666667,7.52339814815
285.22,6.345,4.53455555555,5.03444444444,3.57755555556,3.657,8.76461111111,5.34533333333,5.656,1.73241666667,7.74968518519
285.59,6.97366666667,4.809,5.69666666667,4.15544444444,3.87366666667,9.225,5.70833333333,6.01422222222,2.406,8.30831481482
285.96,7.20111111111,4.93433333333,6.0,4.66955555556,3.95688888889,9.43594444445,5.76444444444,6.15888888889,2.42458333334,8.54369444443
286.33,7.03144444444,5.17766666666,5.85077777778,4.56955555555,3.90844444445,9.405,5.53788888889,6.03966666666,2.4575,8.52211111112
286.70,7.04355555555,5.00077777778,5.51744444444,4.66055555556,3.79744444445,9.24755555555,5.52322222222,5.764,2.17041666666,8.21699074076
287.07,7.18555555556,5.08355555555,5.64766666667,4.97655555555,3.85411111111,9.17788888889,5.92655555556,5.85533333333,2.59675,8.48028703702
287.44,7.53888888889,5.221,5.95577777778,5.05377777778,4.20544444444,9.59077777778,6.48155555555,6.06922222222,3.33325,8.62867592592
287.82,7.24333333333,5.079,5.90033333333,4.62311111111,3.95744444444,9.16527777778,6.09822222222,5.78644444444,3.26066666667,8.31686111112
288.19,7.15277777778,4.97688888889,5.59488888889,4.63111111111,3.60666666667,9.18955555556,6.14655555556,5.69211111111,3.55516666666,8.36616666668
288.56,7.15744444444,5.04222222222,5.50944444444,4.77788888889,3.72011111111,9.65383333333,6.64077777778,5.82911111111,3.34341666667,8.52086111112
288.93,6.65433333333,4.59377777778,4.83644444445,4.20811111111,3.51055555555,9.21261111111,6.13133333333,5.28477777778,3.1095,8.10502777777
289.30,6.44511111111,4.59011111111,4.65333333333,4.02655555556,3.34922222222,9.2465,6.12833333333,5.04577777778,3.06733333334,7.99836111112
289.67,6.01211111111,4.49011111111,4.42033333333,4.09688888889,3.336,9.01511111111,6.12633333333,5.12422222222,2.93016666666,7.86875
290.04,6.40044444445,5.55233333333,4.742,4.64177777778,3.99488888889,9.481,6.94066666667,5.81633333333,3.99925,8.58295370369
290.41,5.86933333333,4.95922222222,3.99866666667,4.23722222222,3.61577777778,8.85127777778,6.623,5.42377777778,3.56875,7.67750925926
290.78,6.37155555556,5.81711111111,4.77088888889,4.74555555556,4.43677777778,9.78766666667,7.32322222222,6.32755555556,4.94425,8.39432407407
291.15,6.13755555556,5.89722222222,4.80255555556,4.35966666667,4.55588888889,9.76983333333,6.92244444444,6.09977777778,4.8545,8.26423148149
291.52,5.91777777778,5.65722222222,4.51311111111,4.31622222222,4.00444444444,9.39166666667,6.38188888889,5.93044444445,4.61475,8.13583333333
291.89,5.47144444445,5.23244444445,4.39266666667,4.14088888889,3.59811111111,8.92772222222,5.93011111111,5.69111111111,3.95841666667,7.53821296296
292.26,4.857,4.62622222222,4.24433333333,3.62455555556,2.85355555555,8.25111111111,4.90311111111,5.05466666667,3.17325,6.86865740741
292.64,4.88388888889,4.66555555556,4.209,3.75233333333,2.65355555556,7.57394444444,4.59944444444,5.12211111111,3.26083333334,6.38441666667
293.01,5.04688888889,4.98,4.43122222222,4.13666666667,2.87166666667,7.97188888889,4.73911111111,5.55555555555,3.52416666666,6.58625925926
293.38,5.376,5.489,4.79044444444,4.69055555555,3.28677777778,8.25366666667,5.30255555556,6.10777777778,4.26166666666,6.81249074074
293.75,4.40166666667,4.51533333333,3.85333333333,3.39811111111,2.16055555556,7.06733333333,4.10066666667,4.68266666667,3.17575,5.43636111111
294.12,4.18411111111,3.91722222222,3.95044444444,2.95611111111,1.91522222222,6.88038888889,3.81733333333,4.45111111111,2.73266666666,5.1017037037
294.49,5.31633333334,5.00988888889,4.825,4.02055555556,2.725,7.80827777778,4.88855555556,5.49488888889,3.59941666667,6.25053703704
294.86,4.97244444444,4.49122222222,4.46644444445,3.54122222222,2.04833333333,7.53922222222,4.664,5.15144444444,2.98891666667,5.87630555556
295.23,4.78411111111,4.22622222222,4.34488888889,3.69177777778,1.763,7.33905555556,4.52288888889,4.93244444444,2.53283333333,5.54796296296
295.60,4.97066666666,4.68833333333,4.909,3.96555555556,2.36666666667,7.62016666667,4.77888888889,5.293,2.9825,5.71285185185
295.97,5.79633333333,5.261,5.41622222222,4.65622222222,2.981,8.34405555556,5.59833333333,5.85533333333,3.8775,6.42615740741
296.34,6.28155555556,5.80622222222,5.90844444445,5.13666666667,3.72088888889,9.04411111111,6.60866666667,6.45022222222,4.508,7.0447037037
296.71,6.58311111111,6.11544444444,6.21011111111,5.19455555556,4.07522222222,9.44172222222,6.92133333333,6.78711111111,4.68008333334,7.41025925926
297.08,6.39855555556,5.94666666667,6.12644444444,4.936,3.80422222222,9.16522222222,6.94255555555,6.59766666667,4.38325,7.27105555556
297.45,6.12455555556,5.57,5.59866666667,4.63277777778,3.44244444445,8.76844444445,6.612,6.22022222222,3.894,6.9320462963
297.82,6.75455555556,6.01211111111,6.11588888889,5.26944444444,4.07744444444,9.354,7.13777777778,6.75933333333,4.33875,7.52411111111
298.19,6.37644444444,5.61288888889,5.35033333333,4.75844444444,3.67033333333,8.83188888889,6.85855555555,6.18077777778,3.594,7.22617592592
