wavelength,Back_SalAurf,Belly_SalAurf,Breast_SalAurf,Crissum_SalAurf,Crown_SalAurf,DorTail_SalAurf,Patch10_SalAurf,Patch11_SalAurf,Patch12_SalAurf,Rump_SalAurf,Throat_SalAurf,WingTip_SalAurf
556.82,15.4589333333,35.4508,17.9628,25.2436,9.09220000001,8.27833333333,46.7075333333,7.14139999999,33.7933,12.3596740741,43.2967333333,11.1185133333
557.16,15.4675333333,35.4493666667,17.9762666667,25.2789333333,9.09566666666,8.27786666667,46.7230666667,7.13546666667,33.7873333333,12.3772,43.3174,11.1213666667
557.50,15.4719333333,35.5016666667,18.0042,25.3273333333,9.1004,8.30553333333,46.753,7.1576,33.789,12.3922222222,43.3559333333,11.15976
557.85,15.4918666667,35.4819,18.0255333333,25.3506,9.11246666668,8.34733333333,46.7284666667,7.17606666667,33.7867666667,12.4113407407,43.3393333333,11.20294
558.19,15.4646,35.4831666667,18.0135333333,25.3608666667,9.09306666667,8.35026666667,46.7246666667,7.16353333333,33.7375666667,12.4040962963,43.3446,11.2046333333
558.53,15.4824666667,35.5022,18.0518666667,25.4142666666,9.11766666667,8.38093333333,46.7011333333,7.20753333333,33.7486,12.4339925926,43.3611333333,11.2382
558.87,15.4366666666,35.5025,18.0202666667,25.4126666667,9.0646,8.3348,46.6576,7.16566666667,33.7028,12.3766,43.3601333333,11.21834
559.21,15.3647333333,35.4622,17.9602,25.4038666667,9.00053333333,8.27586666667,46.5963333333,7.11126666667,33.6222666667,12.3227555556,43.3460666667,11.17022
559.55,15.3524,35.5028333333,17.9829333333,25.4576666667,8.98260000001,8.24806666667,46.6770666666,7.09000000001,33.6342666667,12.3376962963,43.4006666667,11.1800133333
559.89,15.3626,35.5680666667,17.9858666667,25.4992,8.98360000001,8.2308,46.6973333333,7.07713333333,33.6338333333,12.3359703704,43.4372,11.15454
560.23,15.3775333333,35.6054666667,17.9975333333,25.5555333333,8.99853333334,8.23433333333,46.7223333333,7.08019999999,33.6292,12.3442074074,43.4800666667,11.1825533333
560.58,15.4169333333,35.6696333333,18.0740666667,25.6192,9.01886666667,8.27966666667,46.7368666667,7.09939999999,33.6634,12.3723333333,43.522,11.2147533333
560.92,15.4364666667,35.7414666667,18.1211333333,25.6825333333,9.03173333334,8.29693333333,46.7298,7.133,33.6798666667,12.3858,43.5628666667,11.2341466667
561.26,15.4248666667,35.7440333333,18.1172666667,25.6940666667,9.00566666667,8.26486666667,46.7298666667,7.10739999999,33.6688,12.3756074074,43.5829333333,11.19038
561.60,15.3653333333,35.7491666667,18.1078,25.6962,8.94866666667,8.22486666667,46.7402666667,7.05346666666,33.6402,12.3140518519,43.6045333333,11.11386
561.94,15.3430666667,35.7721666667,18.1135333333,25.733,8.91453333334,8.20253333333,46.7765333333,7.02639999999,33.6669333333,12.2810148148,43.67,11.0837
562.28,15.3516666667,35.8394333333,18.1276666666,25.7744,8.90040000001,8.19146666667,46.8674666667,7.00166666667,33.7019666667,12.2757259259,43.7684666666,11.07286
562.62,15.3594666667,35.8501,18.1384,25.8028,8.91713333334,8.2188,46.8786666667,7.01499999999,33.6911,12.2822222222,43.7572,11.07216
562.96,15.3718,35.8536,18.1612666667,25.8122,8.92466666667,8.24553333333,46.8595333333,7.03706666666,33.6925333334,12.2882370371,43.7356666667,11.09142
563.30,15.3762,35.9237,18.1607333333,25.841,8.92473333334,8.2424,46.8688,7.03846666667,33.7298,12.2837703704,43.7886,11.0883466667
563.64,15.3512666667,35.9089666667,18.1259333333,25.8506,8.88606666667,8.2304,46.8551333333,7.01593333334,33.7175,12.2742370371,43.7828666667,11.0690733333
563.99,15.3773333333,35.9826333333,18.1743333333,25.9206666667,8.92846666667,8.27986666667,46.8891333334,7.06326666667,33.7452666667,12.3228222222,43.8444,11.108
564.33,15.3638,35.9844666667,18.1576666666,25.9501333333,8.91353333333,8.25813333333,46.8759333333,7.05906666667,33.7544666667,12.305237037,43.8489333333,11.1008333333
564.67,15.3685333333,36.0096,18.1578,25.9881333333,8.91626666666,8.2752,46.887,7.06913333334,33.7709,12.3136222222,43.8734666667,11.1123
565.01,15.39,36.0492333333,18.2150666667,26.0498,8.94113333333,8.32693333333,46.8938666667,7.11099999999,33.8059,12.3382666667,43.9016,11.1642466667
565.35,15.4331333333,36.1058666667,18.2616666666,26.1079333333,8.983,8.3426,46.9172,7.14433333333,33.8334,12.3836,43.9619333333,11.1980066667
565.69,15.4899333333,36.1837333333,18.3108,26.1758,9.02679999999,8.38013333333,46.9722,7.18313333333,33.8731333333,12.4357851852,44.015,11.2536866667
566.03,15.4728666666,36.1804333333,18.3162,26.2113333333,9.03833333334,8.38946666667,46.9141333333,7.19153333333,33.8389,12.4366888889,44.0045333333,11.2679
566.37,15.4864,36.2063333333,18.3463333333,26.2478,9.03813333334,8.39406666667,46.914,7.19206666667,33.8415,12.4479481481,44.0576666667,11.26264
566.71,15.5216,36.2700666667,18.3778,26.3157333333,9.05266666667,8.3956,46.9766,7.20646666666,33.8946,12.4724888889,44.1187333333,11.2900533333
567.05,15.5217333333,36.2865333333,18.4099333333,26.3381333333,9.04433333334,8.41753333333,46.9785333333,7.2074,33.8929333333,12.4717925926,44.1509333333,11.2976666667
567.39,15.5142,36.3324666667,18.4518666667,26.3912666667,9.06460000001,8.43106666667,47.0065333333,7.22653333333,33.9114,12.4807555556,44.2241333333,11.3253466667
567.73,15.4890666667,36.3257,18.4526,26.4016,9.03246666667,8.39253333333,47.0012666667,7.20173333334,33.9134333333,12.4418296296,44.24,11.29464
568.07,15.4700666667,36.3141333333,18.4535333333,26.4082,9.00713333333,8.36,46.9894666667,7.17233333333,33.8834333333,12.4261185185,44.2657333333,11.27636
568.41,15.4535333333,36.3306333333,18.4701333333,26.4387333333,9.00080000001,8.34253333333,47.0008,7.15146666667,33.8566,12.4088888889,44.3092666667,11.26714
568.75,15.4116,36.3322,18.4429333333,26.4592,8.97960000001,8.30313333333,46.9825333333,7.10653333333,33.8275666667,12.3789333333,44.3135333333,11.2462733333
569.09,15.3995333333,36.3593666667,18.4509333333,26.4818666666,8.96126666666,8.29,46.983,7.09333333333,33.8015666667,12.3564444444,44.3093333333,11.2596066667
569.43,15.3636666667,36.3339333333,18.4467333333,26.4860666667,8.95479999999,8.282,46.9318666667,7.08019999999,33.7563666667,12.3414592593,44.2840666666,11.25256
569.77,15.3476666667,36.3162333333,18.4266,26.4726666667,8.91786666667,8.243,46.9032666667,7.0516,33.7297,12.3237777778,44.2566666667,11.23248
570.11,15.3654666667,36.3782,18.4366666667,26.5396,8.91406666666,8.23233333333,46.9531333333,7.04126666667,33.7644666667,12.3235185185,44.3112666667,11.2643866667
570.45,15.3670666667,36.4295666667,18.4629333333,26.5756,8.91266666667,8.2456,46.9785333333,7.04433333334,33.7754666667,12.3222518519,44.3660666666,11.26368
570.79,15.3618,36.4534,18.4747333333,26.5970666667,8.92406666667,8.24486666667,46.9954,7.05026666666,33.7499666667,12.3098,44.3762666666,11.2739466667
571.13,15.3826666667,36.4759,18.5037333333,26.6416666667,8.94006666666,8.26486666667,47.0067333333,7.06113333333,33.7792333333,12.3177555556,44.398,11.2900533333
571.47,15.394,36.5215333333,18.522,26.6972,8.94439999999,8.27646666667,47.0356,7.05246666666,33.8153333333,12.3239259259,44.4563333333,11.30528
571.81,15.4092666667,36.5830333333,18.5468666667,26.7410666667,8.96366666667,8.307,47.075,7.07346666667,33.8276333333,12.3419555555,44.4881333333,11.31064
572.15,15.4234666667,36.6169666667,18.5766666667,26.7922666667,8.9702,8.32473333333,47.0707333333,7.08933333333,33.8597333333,12.3480444444,44.4812,11.3225933333
572.49,15.4472,36.6382666667,18.5830666667,26.8033333333,8.96626666667,8.33653333333,47.0801333333,7.09573333333,33.8609666667,12.3634592592,44.5128666667,11.32322
572.83,15.4525333333,36.7131666667,18.624,26.8930666667,8.99540000001,8.37133333333,47.1445333333,7.13100000001,33.9352333333,12.4034666667,44.6124666667,11.3448533333
573.17,15.4712666667,36.7605333333,18.6416666667,26.9311333333,9.00079999999,8.3824,47.1615333333,7.14633333333,33.9424333333,12.4211259259,44.6542666667,11.3376533333
573.51,15.5214666667,36.8686,18.7,27.0182,9.05566666667,8.44413333333,47.2435333333,7.18933333333,34.0241333333,12.4789777778,44.7809333333,11.3813
573.85,15.5374,36.9202666667,18.7523333333,27.0716,9.09246666666,8.48613333333,47.2703333333,7.23393333334,34.0591,12.5126814815,44.8162,11.4073066667
574.19,15.5482666667,36.9529666667,18.761,27.1238,9.09400000001,8.49313333333,47.2726666667,7.23666666667,34.0541333333,12.5343037037,44.8492,11.4269733333
574.53,15.5925333333,36.9764,18.7982666667,27.2113333333,9.12333333334,8.5314,47.2677333333,7.27573333334,34.0914666667,12.5628814815,44.8810666667,11.4620933333
574.87,15.6476,37.0691,18.855,27.292,9.14900000001,8.57106666667,47.3334666667,7.30086666666,34.1485333333,12.5971037037,44.9713333333,11.47304
575.21,15.6458666667,37.1065,18.8719333333,27.3339333333,9.16486666667,8.5976,47.3277333333,7.34186666667,34.1477333333,12.6159777778,44.9777333333,11.4899533333
575.55,15.6304,37.1183333333,18.8998666667,27.3690666667,9.16620000001,8.60186666667,47.3194,7.33999999999,34.1580333333,12.5994074074,44.9960666667,11.4920666667
575.89,15.6326,37.1441666667,18.8868,27.3852,9.14193333334,8.60126666667,47.3400666667,7.33226666667,34.1433666667,12.5982444445,45.0447333333,11.5008266667
576.22,15.6622,37.2295,18.9517333333,27.4972666667,9.17686666667,8.635,47.392,7.36906666667,34.1862333333,12.6219333333,45.1051333333,11.5295533333
576.56,15.7220666667,37.2705,18.9946,27.5616666667,9.20493333334,8.66246666667,47.4145333333,7.39419999999,34.2008,12.6494148148,45.1468666667,11.57104
576.90,15.7327333333,37.2979,19.0155333333,27.6146,9.2008,8.68,47.4151333333,7.39540000001,34.2294,12.6500518519,45.1834,11.58346
577.24,15.7386666667,37.339,19.0421333333,27.697,9.19873333334,8.68833333333,47.4801333333,7.41086666667,34.2349,12.6418222222,45.2171333333,11.6009533333
577.58,15.7452,37.3303333333,19.0343333333,27.7252666667,9.17853333333,8.6902,47.4459333333,7.38886666666,34.2235333333,12.6478,45.2024,11.58446
577.92,15.7663333333,37.3444666667,19.0710666667,27.7718666667,9.20646666666,8.73306666667,47.4848,7.41453333334,34.2354333333,12.6545555556,45.234,11.60228
578.26,15.7732,37.3999666667,19.0746666667,27.7977333333,9.19673333334,8.73826666667,47.5206666666,7.40693333333,34.2649333333,12.6865925926,45.2768666667,11.59416
578.60,15.7368,37.3708333333,19.0674666666,27.7911333334,9.18073333333,8.70453333333,47.4613333333,7.39813333333,34.2057666667,12.6743333334,45.2246666667,11.5961866667
578.94,15.7434666667,37.4144333333,19.0943333333,27.8481333333,9.20939999999,8.7188,47.5201333333,7.38879999999,34.2326333333,12.6929333333,45.285,11.6075333333
579.28,15.7946666667,37.4759666667,19.1164,27.9208,9.2254,8.7504,47.5703333333,7.42040000001,34.2668,12.7406148148,45.3342,11.6571933333
579.61,15.8383333333,37.5492333333,19.1712,27.9936,9.27506666667,8.75766666667,47.6437333333,7.43333333334,34.3478,12.7744962963,45.4031333334,11.6784533333
579.95,15.8415333333,37.5353,19.1647333333,27.9902,9.27133333332,8.7474,47.6298,7.43433333333,34.3415,12.7740814815,45.4208666667,11.6774733333
580.29,15.8108666667,37.5318333333,19.1341333333,27.9836,9.24613333334,8.73246666667,47.6044,7.4172,34.3249666667,12.7323333333,45.4186,11.6496866667
580.63,15.8591333333,37.6092,19.1867333333,28.0305333333,9.29033333335,8.75473333333,47.6457333333,7.4656,34.3888,12.7657407407,45.4824,11.71082
580.97,15.8348666667,37.5861,19.1826666667,28.0225333333,9.27060000001,8.73446666667,47.5866666667,7.45173333334,34.3566666667,12.7684222222,45.4484,11.70274
581.31,15.813,37.6415333333,19.206,28.0724666667,9.27793333333,8.70873333333,47.6604,7.45133333333,34.3846666667,12.7450592593,45.5254666667,11.7045133333
581.65,15.8004,37.6753333333,19.2210666667,28.117,9.26413333333,8.68073333333,47.661,7.44433333333,34.4122333333,12.7349259259,45.5344666667,11.6995066667
581.98,15.7386,37.6754333333,19.2031333333,28.1262666667,9.2398,8.64506666667,47.6376,7.41106666667,34.3576333333,12.6868592593,45.5222,11.6577133333
582.32,15.7160666667,37.6933333333,19.1788,28.1520666667,9.21633333334,8.63446666667,47.6712666667,7.38453333334,34.3899666667,12.6837555556,45.5743333333,11.6514733333
582.66,15.7328,37.6527,19.1519333333,28.1518666667,9.17999999999,8.62906666667,47.6086666667,7.37873333334,34.3475666667,12.6733851852,45.5274,11.637
583.00,15.7488,37.7039,19.1912666667,28.1972,9.24213333333,8.67533333333,47.594,7.40353333334,34.3838666667,12.6942962963,45.5496666667,11.6877466667
583.34,15.7033333333,37.6891666667,19.1872,28.2273333333,9.23220000001,8.69266666667,47.5289333333,7.41573333334,34.3502333333,12.6741185185,45.5076,11.7045266667
583.68,15.6606,37.6987,19.148,28.2199333333,9.17826666667,8.64266666667,47.5036,7.3632,34.3383,12.6134222222,45.4966,11.6446933333
584.01,15.5889333333,37.6826333333,19.1302,28.2008666667,9.13860000001,8.59666666666,47.4766666666,7.30679999999,34.2822666667,12.5950740741,45.439,11.5958133333
584.35,15.5589333333,37.6977333333,19.1441333333,28.2653333333,9.12193333333,8.59973333333,47.4761333333,7.26426666666,34.2911666667,12.601037037,45.4467333333,11.5682466667
584.69,15.5824,37.7397666667,19.1715333333,28.3036,9.13559999999,8.63746666667,47.4808,7.28826666667,34.3158,12.6120962963,45.4846666667,11.6099533333
585.03,15.569,37.7199666667,19.1584666667,28.3034,9.10213333334,8.63953333333,47.441,7.27386666667,34.2749333333,12.6209777778,45.4674666667,11.59038
585.37,15.5616666667,37.7188666667,19.1537333333,28.3175333333,9.11226666666,8.6386,47.3824666667,7.28793333334,34.2567666667,12.6268666667,45.4419333333,11.5974066667
585.70,15.64,37.7733333333,19.2250666667,28.3878,9.16353333333,8.7064,47.4174,7.35946666667,34.3355333333,12.6873777778,45.5102,11.6896
586.04,15.6648,37.7955,19.2896,28.4290666667,9.18533333334,8.7512,47.4064,7.39553333334,34.3257333333,12.6782296296,45.5034,11.7152466667
586.38,15.6882,37.8455666667,19.3252666667,28.4802666667,9.17893333332,8.7486,47.441,7.40453333333,34.3724666667,12.6645555555,45.5308,11.7292066667
586.72,15.6816,37.8708,19.3385333333,28.5298666666,9.15846666667,8.7408,47.5041333333,7.39306666667,34.3759666667,12.6833851852,45.6048666667,11.7141933333
587.06,15.6587333333,37.8595333333,19.3013333333,28.4908,9.09853333333,8.6908,47.5072666667,7.34786666667,34.3317,12.6377703704,45.6147333333,11.6343866667
587.39,15.6844666667,37.8754333333,19.3504666667,28.5598,9.128,8.7326,47.5266666667,7.37426666666,34.3414,12.6574814815,45.6538666667,11.68124
587.73,15.7690666667,37.9056666667,19.3943333333,28.6376,9.17119999999,8.79186666667,47.5494666667,7.44033333333,34.3927333333,12.6985407407,45.6898,11.7402866667
588.07,15.7859333333,37.9213333333,19.4143333333,28.6832666667,9.20293333334,8.81393333333,47.5262,7.48859999999,34.3696,12.7111777778,45.6901333333,11.7821133333
588.41,15.7939333333,37.9396,19.4413333333,28.7180666666,9.19213333333,8.7952,47.5358666667,7.45039999999,34.3818666667,12.7113481481,45.7372666667,11.7188866667
588.74,15.8020666667,37.9895666667,19.4857333333,28.7242666667,9.18986666665,8.79693333333,47.5683333333,7.46299999999,34.4115333333,12.7032814815,45.7812,11.73574
589.08,15.8090666667,38.0591333333,19.5175333333,28.7743333333,9.19706666667,8.7964,47.6242666667,7.44793333334,34.4315666667,12.7074222222,45.8434666667,11.73132
589.42,15.7886666667,38.1091333333,19.5347333333,28.8361333333,9.17646666667,8.76073333334,47.6852666667,7.42373333334,34.4639,12.703562963,45.9036666667,11.7074
589.76,15.7756,38.1017666667,19.5258,28.8505333333,9.14193333334,8.72246666667,47.6754,7.40839999999,34.4558,12.6819407407,45.9104666667,11.6713533333
590.09,15.794,38.1826,19.613,28.9238666667,9.18053333333,8.73866666667,47.7486666667,7.39019999999,34.5088333333,12.7118592593,46.0571333333,11.7031266667
590.43,15.7764,38.1726666667,19.6081333333,28.9149333333,9.16040000001,8.72413333333,47.7335333333,7.39213333334,34.4941333333,12.6833407407,46.0174666667,11.6856933333
590.77,15.7731333333,38.2033666667,19.6553333333,28.9776666667,9.17586666667,8.74153333333,47.7526666667,7.41053333333,34.5319333333,12.7180814815,46.0648,11.71334
591.11,15.8208666667,38.2794666667,19.719,29.0352,9.22220000001,8.79313333333,47.7867333333,7.45686666667,34.5864333333,12.7730666667,46.1123333333,11.7589933333
591.44,15.8098,38.3207333333,19.7447333333,29.0692666667,9.21553333333,8.8162,47.8281333333,7.45980000001,34.6196666667,12.7908962963,46.1986666667,11.77446
591.78,15.7953333333,38.3614333333,19.7484,29.09,9.17640000001,8.81193333333,47.9148,7.43033333333,34.6276666667,12.7682518518,46.2520666667,11.7526266667
592.12,15.8059333333,38.4166,19.7702,29.1498,9.18646666666,8.83686666667,47.9554,7.46373333333,34.6637666667,12.7715407408,46.2699333333,11.7877666667
592.46,15.8251333333,38.4617666667,19.7788666667,29.2380666666,9.22886666666,8.87446666667,47.938,7.47146666667,34.6603,12.7784740741,46.2831333333,11.811
592.79,15.8134,38.3916666667,19.7738666667,29.1918666667,9.19713333333,8.89753333333,47.8418666667,7.46846666666,34.5877,12.7622074074,46.2310666667,11.80664
593.13,15.8343333333,38.4221,19.7767333333,29.2299333333,9.19933333332,8.92433333333,47.8306666667,7.46626666666,34.5927666667,12.7477037037,46.2232,11.7849066667
593.47,15.8733333333,38.4895333333,19.8310666667,29.3202,9.26426666667,9.00013333333,47.866,7.52186666667,34.6345333333,12.8125481481,46.2855333333,11.8614533333
593.80,15.8808666667,38.5015333333,19.8350666667,29.3201333333,9.28720000001,9.04153333333,47.8552,7.59473333333,34.5736666667,12.8398444445,46.2118666667,11.8991733333
594.14,15.8739333333,38.4827,19.8204666667,29.3293333333,9.27066666667,9.04013333334,47.7969333333,7.58806666667,34.5219333333,12.8153111111,46.2034,11.8744733333
594.48,15.8705333333,38.4859,19.8195333333,29.3493333333,9.28193333333,9.05626666667,47.7618666667,7.5732,34.4855666667,12.8120074074,46.1914666667,11.8742866667
594.81,15.9053333333,38.5264333333,19.8616,29.4072,9.31260000001,9.0852,47.8175333333,7.61293333333,34.5029333333,12.853437037,46.2720666667,11.92066
595.15,15.9116666667,38.5724333333,19.8982,29.4603333333,9.33173333334,9.10653333333,47.803,7.63086666667,34.5161,12.8572740741,46.2978666667,11.9316666667
595.49,15.9364,38.6038,19.9197333333,29.517,9.34773333333,9.1104,47.7916,7.65113333333,34.5487666667,12.8775703704,46.3571333333,11.95882
595.82,15.9302,38.5826,19.902,29.5225333333,9.35233333334,9.11026666667,47.7422666667,7.66766666667,34.5076666667,12.8714222222,46.35,11.95572
596.16,15.9484,38.6051666667,19.9495333333,29.5612,9.36066666667,9.13086666667,47.7832,7.68473333334,34.5323,12.9057925926,46.4080666667,11.9937666667
596.50,15.9028,38.6498,19.931,29.6244,9.32406666665,9.08913333333,47.8216666666,7.64160000001,34.5492666667,12.8587185185,46.4281333333,11.9614333333
596.83,15.9130666667,38.6904,19.9622666667,29.6800666667,9.34446666667,9.1228,47.8771333333,7.65613333333,34.5695666667,12.8969185185,46.5005333333,12.00666
597.17,15.8768666667,38.6923,19.9149333334,29.6747333333,9.29660000001,9.08433333333,47.8762666667,7.59973333334,34.5351333333,12.8618592593,46.4883333333,11.9723266667
597.51,15.8348,38.6666,19.8915333333,29.6834,9.26266666667,9.04806666667,47.8308,7.56226666666,34.5230666667,12.8263333333,46.5094,11.94048
597.84,15.8163333333,38.7309666667,19.8904666667,29.7366666667,9.23913333333,9.00866666667,47.8742,7.51986666666,34.5650333333,12.8256740741,46.5796666667,11.9485533333
598.18,15.8752,38.8228333333,19.9318,29.8234666667,9.24913333333,9.02806666667,47.944,7.54886666666,34.6544666667,12.8505703704,46.668,11.9945933333
598.52,15.7828666667,38.7633,19.8617333334,29.7980666667,9.17633333332,8.9424,47.8366,7.45880000001,34.5935333333,12.766962963,46.5765333333,11.90406
598.85,15.7209333333,38.7165,19.7996666667,29.7622,9.0992,8.84446666667,47.815,7.36506666667,34.4859333333,12.6866074074,46.5144666667,11.84732
599.19,15.6812,38.722,19.7982,29.77,9.09173333332,8.82846666667,47.8246666667,7.33479999999,34.4845,12.6565185185,46.5223333333,11.8150066667
599.53,15.6886666667,38.8188333333,19.8448,29.8764,9.11273333333,8.8448,47.9436,7.31853333333,34.5562333333,12.6583777778,46.5967333333,11.85728
599.86,15.6724,38.7927,19.8117333333,29.8794,9.1016,8.82953333333,47.8909333333,7.31013333334,34.5592,12.6341481481,46.5654666667,11.82078
600.20,15.7108666667,38.8502666667,19.879,29.9413333334,9.16506666667,8.895,47.8997333333,7.37933333334,34.6171666667,12.7029851852,46.6213333333,11.88916
600.53,15.6644666667,38.7587,19.8432666667,29.8538666667,9.13193333333,8.85113333333,47.7744,7.34586666666,34.5108666667,12.648037037,46.5268,11.8588533333
600.87,15.7413333333,38.8650666667,19.9314,29.9241333333,9.18673333334,8.89986666667,47.8513333333,7.3982,34.5829333333,12.7072518519,46.6414,11.89498
601.21,15.7689333333,38.8874,19.9525333333,29.9527333333,9.18306666666,8.92173333333,47.8500666667,7.39893333333,34.6023,12.7251481481,46.6565333333,11.9012733333
601.54,15.8364,38.9505666667,20.0203333333,30.0172666667,9.24866666667,9.004,47.8816666667,7.47140000001,34.6363666667,12.7783925926,46.7017333333,11.9398733333
601.88,15.8082,38.9141666667,20.0368666667,29.9997333333,9.2396,8.99346666667,47.8501333333,7.45906666666,34.5983,12.7780814815,46.6845333333,11.9391866667
602.21,15.8492,38.9193333333,20.049,30.0150666667,9.26000000001,9.02113333333,47.8429333333,7.49399999999,34.6050333333,12.7929259259,46.7073333333,11.9807
602.55,15.9161333333,38.9807,20.1146666667,30.1074,9.30113333333,9.10193333333,47.8770666667,7.54619999999,34.7164,12.8469333333,46.8016666667,12.00764
602.88,15.9216,38.9698666666,20.0939333333,30.0712,9.27686666665,9.08666666667,47.8398,7.52233333333,34.6785,12.8341925926,46.7746,11.9777333333
603.22,15.9146,38.9454666667,20.0854666667,30.0532666667,9.249,9.0858,47.7927333333,7.51273333333,34.6381,12.8289555556,46.7771333334,11.9453
603.56,15.9198,39.0172,20.1103333333,30.1065333333,9.24886666667,9.1132,47.8167333333,7.52653333334,34.6330333333,12.835037037,46.8189333333,11.9715666667
603.89,15.9691333333,39.0540666667,20.116,30.1551333333,9.26693333333,9.1398,47.8648666667,7.54186666667,34.6550333333,12.8529407407,46.9006666667,11.9927533333
604.23,16.0261333334,39.1598333333,20.1706,30.2524666667,9.321,9.17706666667,47.911,7.59779999999,34.7314666667,12.9027777778,46.9813333333,12.0429466667
604.56,15.9996,39.1350666667,20.1548666667,30.2819333333,9.32293333333,9.204,47.8646,7.60353333333,34.7047333333,12.8847185185,46.9349333333,12.0473066667
604.90,16.0240666667,39.2041,20.198,30.3667333333,9.35780000001,9.23526666667,47.914,7.63146666667,34.7489,12.9017851852,47.0202,12.0719066667
605.23,16.0353333333,39.2589666667,20.2590666667,30.4393333333,9.39106666666,9.26593333333,47.9193333333,7.66746666667,34.7969666667,12.9265851852,47.0578666667,12.12064
605.57,16.0738666666,39.349,20.2898666667,30.5286,9.44186666667,9.3232,47.9764666667,7.72333333334,34.8402666667,12.9541555555,47.1253333333,12.1599333333
605.90,16.0630666667,39.4372,20.3181333333,30.5845333333,9.43493333333,9.3454,48.0196666667,7.71706666667,34.8654,12.9655555556,47.1811333333,12.1639133333
606.24,16.0373333333,39.4474666667,20.3236666667,30.6106666667,9.4526,9.33513333333,48.0025333333,7.72479999999,34.8270333333,12.9538,47.1742666667,12.1684333333
606.58,16.0524,39.4636333333,20.3642666667,30.6911333333,9.46233333334,9.36253333333,47.9816666667,7.75186666667,34.8271,12.9606666667,47.1588,12.2106266667
606.91,16.0822,39.4852666667,20.4031333333,30.7202,9.50533333333,9.37026666667,47.9618,7.78220000001,34.8293333333,12.9838074074,47.1460666667,12.25074
607.25,16.1111333333,39.5029,20.4328,30.7498,9.52073333332,9.40753333333,47.9954666666,7.7986,34.8489,13.0081333334,47.1522,12.2780133333
607.58,16.1026,39.5051666667,20.458,30.7592,9.51660000001,9.40666666667,47.9749333333,7.78573333334,34.8554333333,12.9835259259,47.1093333333,12.2710266667
607.92,16.0716666667,39.4424,20.4456666667,30.761,9.48473333334,9.4034,47.9483333333,7.75893333333,34.8341,12.9693333333,47.0503333333,12.2389933333
608.25,16.043,39.4195333333,20.4424,30.7545333333,9.43833333333,9.36833333333,47.9012,7.72273333334,34.8358333333,12.9446,47.0334666667,12.2116933333
608.59,16.0265333333,39.3631,20.4120666667,30.7456666667,9.43953333333,9.36613333333,47.8355333333,7.72626666667,34.8322666667,12.9564740741,46.9365333333,12.21668
608.92,16.0378,39.3333666666,20.3802666667,30.7274,9.39966666667,9.34753333333,47.8216,7.70006666666,34.8165,12.9394222222,46.9211333333,12.1819933333
609.26,15.973,39.2489666667,20.3309333333,30.6738,9.36119999999,9.31266666667,47.7466666667,7.64913333333,34.7711666667,12.9134814815,46.8383333333,12.1344866667
609.59,15.9536,39.2340666667,20.2936666667,30.6606,9.34419999999,9.31620000001,47.7447333333,7.64633333334,34.7932,12.8963925926,46.8302666667,12.1232066667
609.93,15.9685333333,39.2222666667,20.2940666667,30.6861333333,9.34813333334,9.3386,47.7274,7.66153333333,34.8480666667,12.9235925926,46.7978,12.1348733333
610.26,15.9777333333,39.2219666667,20.3000666667,30.7063333333,9.37526666667,9.37666666666,47.7627333334,7.702,34.9052,12.9753777778,46.8239333333,12.1634733333
610.60,15.9509333334,39.2457666667,20.2942,30.7402,9.36313333333,9.39326666666,47.7726666667,7.68753333334,34.9789333333,12.9709111111,46.8767333333,12.1594466667
610.93,15.9034666667,39.2361333333,20.2689333333,30.7704,9.33606666667,9.36666666667,47.7512666667,7.65459999999,35.0191333333,12.9420962963,46.9025333333,12.1305933333
611.27,15.9122666667,39.2584666667,20.269,30.8287333333,9.33306666667,9.36300000001,47.7872666667,7.66533333333,35.0693333333,12.9895407407,46.9536666667,12.1349466667
611.60,15.9229333333,39.3341333333,20.2860666667,30.8600666667,9.33253333333,9.38346666666,47.826,7.68360000001,35.1099666667,13.0018296296,47.0318666667,12.14824
611.93,15.9504666667,39.3928666667,20.3037333333,30.8988,9.34793333333,9.39586666666,47.8624666667,7.71366666667,35.1270666667,13.0235703704,47.1002666667,12.17854
612.27,15.9547333333,39.4153333333,20.2987333333,30.9297333333,9.3336,9.40493333333,47.906,7.69606666666,35.1273333333,13.0173629629,47.1277333333,12.1817866667
612.60,15.9386,39.4458333333,20.3341333333,30.9894,9.37373333333,9.43633333333,47.9358,7.71573333333,35.1764,13.0354,47.1597333333,12.2019533333
612.94,15.9737333333,39.5274333333,20.3774666667,31.0664666667,9.37733333333,9.47266666667,47.9954666667,7.73973333334,35.2237666667,13.0498074074,47.2594666667,12.2040133333
613.27,16.0002666667,39.5587666667,20.4554666667,31.1741333334,9.42486666668,9.507,48.0151333333,7.75886666667,35.2695,13.0968888889,47.3138,12.2265533333
613.61,16.0284,39.6456666667,20.4858666666,31.2404,9.43093333333,9.53586666666,48.0832666667,7.76393333333,35.2850333333,13.1096666667,47.418,12.25078
613.94,15.9884,39.6708,20.4987333333,31.2384666667,9.41486666667,9.53526666667,48.0596,7.75320000001,35.23,13.045962963,47.4210666667,12.2479933333
614.28,15.9638666667,39.6553666667,20.4797333333,31.2479333333,9.38419999999,9.53626666666,48.0153333333,7.74313333334,35.1752333333,13.0194148148,47.3498666667,12.21958
