wavelength,Back_SicLebm,Belly_SicLebm,Breast_SicLebm,Crissum_SicLebm,Crown_SicLebm,DorTail_SicLebm,Rump_SicLebm,Throat_SicLebm,WingTip_SicLebm
267.73,6.85866666667,6.041,6.64566666667,8.49333333333,9.84366666667,13.2903333333,8.31533333333,8.1025,10.661
268.10,6.1405,4.80733333333,6.66666666667,8.105,8.807,12.07,7.33333333333,6.5265,9.421
268.48,5.85766666667,5.509,6.76433333333,8.36833333333,8.99566666667,12.622,7.601,6.067,9.6755
268.85,5.70933333333,6.73533333333,7.145,8.889,10.393,13.5043333333,8.95733333333,6.3585,9.1285
269.22,5.95383333333,7.29666666667,7.99333333333,9.78433333333,11.7743333333,13.433,10.0166666667,6.766,9.9505
269.59,4.59266666667,6.394,7.757,9.315,11.068,12.269,8.244,5.6475,8.3735
269.97,4.352,6.415,6.96366666667,10.026,11.412,12.218,8.57533333333,5.222,9.623
270.34,4.44566666667,5.91666666667,5.94933333333,10.5076666667,10.7013333333,11.6713333333,8.762,5.3345,9.8935
270.71,4.07733333333,4.793,5.073,9.866,10.053,10.8936666667,7.75,4.5285,9.944
271.09,2.63166666667,3.539,3.50866666667,8.53,9.34666666667,10.0723333333,6.77566666667,3.2215,9.6645
271.46,3.46716666667,4.66233333333,4.39966666667,9.499,9.878,10.7516666667,7.37166666667,3.147,10.4025
271.83,4.45766666667,4.91766666667,4.717,9.60566666667,9.77866666667,11.1306666667,6.93133333333,2.6315,10.354
272.20,5.11833333333,5.612,5.30166666667,9.81366666667,9.87033333333,11.9006666667,7.727,3.2995,11.4635
272.58,5.49633333333,5.318,5.12633333333,9.75866666667,9.92333333333,12.0063333333,7.977,4.112,11.76
272.95,6.04416666667,4.80833333333,4.86233333333,9.88833333333,9.39933333333,11.736,7.47066666667,4.238,11.858
273.32,5.86116666667,5.341,5.122,9.20266666667,8.81933333333,11.7773333333,7.395,4.56,12.202
273.69,6.59133333333,5.546,5.43466666667,9.448,8.25,11.511,7.358,5.351,11.9565
274.06,7.70283333333,6.04033333333,6.40066666667,9.72566666667,8.06333333333,11.388,7.45366666667,5.9435,11.3885
274.44,7.88516666667,6.47933333333,7.38933333333,10.2286666667,8.73966666667,11.8006666667,7.41633333333,5.6245,11.5385
274.81,8.53,7.86966666667,7.982,11.13,10.568,13.1253333333,9.612,6.2815,13.4485
275.18,9.19683333333,7.91566666667,8.43433333333,11.8593333333,10.6216666667,13.529,10.2473333333,6.39,13.7305
275.55,8.31833333333,6.83833333333,7.19333333333,10.894,9.325,12.256,9.85766666667,5.3285,13.1885
275.93,8.31083333333,6.913,6.55266666667,11.061,8.71666666667,12.444,10.49,6.312,13.661
276.30,8.732,7.16633333333,6.17266666667,11.2013333333,9.18366666667,12.195,10.328,7.4075,13.008
276.67,7.844,7.083,6.027,10.314,8.20133333333,11.6493333333,9.382,6.3375,12.3485
277.04,7.369,6.831,6.19833333333,10.215,7.685,11.2273333333,9.29766666667,5.93,12.476
277.41,8.12866666667,7.278,6.364,10.838,7.93966666667,11.4053333333,9.51466666667,5.8605,11.7675
277.79,8.93266666667,8.30966666667,6.567,11.609,9.49266666667,12.3253333333,10.5506666667,7.563,12.7915
278.16,8.87233333333,8.37233333333,6.46666666667,11.5276666667,10.3403333333,12.5586666667,11.309,8.622,13.5895
278.53,8.78683333333,8.005,5.90966666667,10.4753333333,10.0686666667,12.1013333333,11.5383333333,8.349,13.3675
278.90,8.91466666667,8.55833333333,6.72833333333,9.92233333333,9.92233333333,12.155,11.256,8.6975,12.5115
279.27,9.59183333333,10.3746666667,7.09,10.6506666667,11.4176666667,13.5663333333,12.7376666667,10.497,14.134
279.64,10.6291666667,11.4786666667,8.61633333333,11.3296666667,12.9996666667,15.027,13.5363333333,11.449,14.267
280.02,10.5638333333,11.2463333333,9.183,11.1013333333,13.746,14.56,13.6006666667,11.116,14.342
280.39,10.2943333333,11.1303333333,9.429,11.361,13.7543333333,14.677,13.668,10.77,14.6625
280.76,10.4131666667,10.621,9.45666666667,11.786,13.9766666667,14.3926666667,13.561,10.6905,14.8505
281.13,9.79383333333,10.7986666667,8.60166666667,11.3346666667,13.9603333333,14.3086666667,13.3706666667,10.6915,14.2685
281.50,9.882,10.6036666667,8.68766666667,11.8373333333,14.278,15.3546666667,13.8846666667,11.4565,15.433
281.87,9.89733333333,11.0513333333,8.71833333333,11.487,13.974,15.8716666667,14.1023333333,10.692,15.846
282.25,9.69716666667,10.886,9.25933333333,11.4113333333,13.5886666667,15.9156666667,13.664,9.76,15.616
282.62,9.17316666667,10.5716666667,8.73166666667,11.1846666667,12.6566666667,14.7413333333,12.583,9.2345,14.128
282.99,8.388,9.09333333333,8.02333333333,11.4273333333,11.3056666667,14.3446666667,11.184,8.096,13.02
283.36,8.4335,8.10433333333,8.17466666667,11.0173333333,10.1953333333,13.6246666667,10.1953333333,7.576,11.769
283.73,8.53383333333,7.858,7.97233333333,11.409,9.80533333333,13.8833333333,10.2176666667,8.007,12.2335
284.10,8.516,7.93966666667,8.53866666667,12.109,10.2906666667,14.5046666667,10.4676666667,7.984,12.708
284.47,7.96116666667,7.357,8.39266666667,11.5643333333,10.0106666667,14.0236666667,10.1836666667,7.0875,12.589
284.85,7.522,6.72133333333,8.028,11.7783333333,9.86066666667,13.9486666667,10.0296666667,7.1425,12.1365
285.22,7.6775,6.572,8.30766666667,12.4816666667,9.91933333333,14.0316666667,9.96066666667,6.913,12.43
285.59,6.69316666667,5.80966666667,7.983,12.0253333333,9.283,13.0003333333,9.40466666667,6.185,11.609
285.96,6.35266666667,4.982,7.783,11.8646666667,9.22333333333,12.745,9.30366666667,5.822,11.4645
286.33,6.40316666667,5.10666666667,7.46066666667,11.8493333333,8.89666666667,12.4473333333,9.136,5.9845,11.2205
286.70,6.30233333333,5.217,7.74633333333,12.027,9.37866666667,13.501,9.43866666667,6.302,12.067
287.07,7.352,6.542,8.55266666667,12.6536666667,10.6233333333,14.353,10.7403333333,7.264,13.357
287.44,7.25216666667,7.00033333333,8.91966666667,12.74,11.092,14.3106666667,10.8203333333,7.1555,13.758
287.82,6.91283333333,7.06866666667,9.09966666667,12.4586666667,11.033,13.8643333333,10.486,6.649,13.825
288.19,6.73966666667,7.026,8.802,11.96,10.2823333333,13.9136666667,9.84833333333,6.483,12.996
288.56,6.96183333333,6.94233333333,8.33866666667,12.0546666667,9.99033333333,14.1786666667,9.75433333333,7.08,12.389
288.93,6.80216666667,6.78233333333,7.62,11.091,9.655,14.0633333333,9.03666666667,6.852,12.1185
289.30,6.67066666667,6.39166666667,8.06466666667,10.3343333333,9.71733333333,13.9983333333,9.00033333333,7.0195,11.798
289.67,6.9145,6.735,8.31366666667,9.892,9.71233333333,14.2083333333,8.89266666667,7.104,12.05
290.04,7.18833333333,7.069,8.60233333333,10.2546666667,10.1553333333,14.2573333333,9.17966666667,7.049,12.0965
290.41,6.822,6.88133333333,8.27366666667,10.203,10.2623333333,13.8823333333,8.87033333333,6.742,11.6945
290.78,7.1105,7.11033333333,8.14,10.3583333333,10.2396666667,13.171,8.81366666667,6.952,11.2595
291.15,6.78283333333,6.462,7.726,10.275,9.653,12.663,8.36833333333,7.014,10.807
291.52,5.64483333333,5.71733333333,6.97633333333,9.80366666667,8.23533333333,11.5583333333,7.389,6.285,9.8455
291.89,5.02283333333,5.334,6.766,9.79666666667,7.82466666667,11.2286666667,6.974,6.258,9.06
292.26,4.535,4.535,5.95433333333,9.34533333333,6.92933333333,10.1926666667,6.442,6.071,7.9785
292.64,4.55716666667,4.46033333333,6.335,9.63133333333,7.089,10.041,6.615,5.591,7.7245
293.01,4.8245,4.89033333333,6.952,10.4606666667,7.32466666667,9.23233333333,7.5,5.855,7.862
293.38,5.0495,5.07233333333,6.268,10.919,7.021,9.25833333333,7.59666666667,5.9465,8.173
293.75,5.086,5.262,5.768,11.5146666667,6.93533333333,9.00466666667,7.50766666667,5.647,8.157
294.12,4.8635,5.116,5.95066666667,11.638,6.5,9.135,7.356,5.863,8.465
294.49,5.64483333333,5.79533333333,6.33166666667,12.5353333333,6.50333333333,9.98066666667,8.00633333333,6.922,8.9185
294.86,6.2895,6.394,6.331,13.1656666667,6.66666666667,10.8596666667,8.70033333333,7.075,9.623
295.23,6.7025,7.084,6.92366666667,13.4456666667,7.24466666667,11.4793333333,9.29166666667,7.345,10.265
295.60,6.934,7.38,7.22866666667,13.6026666667,7.94933333333,12.294,9.63733333333,7.655,10.643
295.97,7.11183333333,7.593,7.10233333333,13.4786666667,8.21066666667,12.389,9.791,7.5475,10.899
296.34,7.59533333333,8.061,7.40566666667,14.6036666667,9.01066666667,12.705,10.4263333333,7.949,11.652
296.71,7.49766666667,8.45733333333,7.41466666667,14.6643333333,8.97066666667,12.347,10.311,8.0435,11.892
297.08,7.588,8.879,7.971,14.937,8.89533333333,12.9286666667,10.075,8.13,11.669
297.45,7.317,9.19166666667,8.00533333333,14.982,8.812,12.8143333333,9.72966666667,7.831,11.6515
297.82,6.93466666667,8.86033333333,7.608,14.5186666667,8.41666666667,12.2203333333,9.08233333333,7.751,10.913
298.19,6.6395,8.83166666667,7.285,14.331,7.81133333333,11.876,8.78366666667,7.58,10.115
298.56,6.33966666667,8.61933333333,7.18566666667,14.0003333333,8.11966666667,11.8733333333,8.50666666667,7.2985,10.198
298.93,5.71816666667,8.28033333333,7.06033333333,13.8603333333,7.955,11.3226666667,8.02033333333,6.8325,9.834
299.30,5.66066666667,8.31666666667,6.97233333333,13.9106666667,8.051,11.056,7.70233333333,6.524,9.7855
299.67,5.99333333333,8.44,7.212,14.22,8.37166666667,10.827,7.94566666667,6.266,10.077
300.04,5.5555,7.86066666667,6.50033333333,13.8666666667,7.56033333333,10.1926666667,7.419,5.6175,9.274
300.41,5.1335,8.04933333333,6.326,13.256,7.426,10.231,7.51733333333,4.868,9.1035
300.78,4.747,7.53733333333,5.73466666667,12.5623333333,6.88533333333,10.0496666667,6.77,4.6315,8.5445
301.15,5.214,7.204,5.87033333333,12.378,7.32333333333,9.89066666667,6.92566666667,4.5675,9.194
301.52,5.165,6.42666666667,5.50533333333,11.9116666667,7.327,9.79,6.74666666667,4.4745,8.6785
301.89,5.94466666667,6.57833333333,5.99466666667,12.4926666667,8.02666666667,10.662,7.60433333333,4.8885,9.324
302.26,6.7685,6.69833333333,6.00066666667,12.899,8.69233333333,11.384,7.735,5.622,9.5995
302.63,7.00233333333,6.65466666667,6.39633333333,13.1703333333,8.32366666667,11.4616666667,7.827,5.185,9.2075
303.00,6.1895,5.97833333333,5.918,12.2586666667,7.508,10.2653333333,7.045,4.408,8.5145
303.37,5.6465,5.64633333333,5.44466666667,11.938,6.695,9.45733333333,6.574,4.023,7.683
303.74,5.86716666667,6.10833333333,5.48566666667,12.176,6.711,9.343,6.67066666667,4.4005,7.896
304.10,7.1055,7.44766666667,6.58233333333,13.2243333333,7.89033333333,10.326,7.46766666667,5.344,9.058
304.47,7.43983333333,7.61033333333,6.968,13.534,7.71066666667,10.2613333333,6.968,6.0245,9.3675
304.84,7.92416666667,8.51033333333,7.49966666667,14.5946666667,8.146,10.653,7.45866666667,6.1855,10.036
305.21,7.45516666667,8.60933333333,7.124,14.71,7.606,9.91333333333,7.30466666667,5.81,9.3015
305.58,7.554,9.65233333333,7.554,15.028,7.454,9.45233333333,7.894,5.785,9.6525
305.95,6.76483333333,9.22066666667,6.99533333333,14.592,6.81533333333,7.89766666667,7.45666666667,4.961,9.2905
306.32,6.4095,9.122,7.13266666667,14.185,6.51,6.309,7.173,3.948,9.0715
306.69,6.80266666667,9.86433333333,6.763,14.6056666667,7.063,5.982,7.763,4.652,9.814
307.06,8.1715,10.582,7.72133333333,15.8143333333,7.917,7.21166666667,8.70066666667,5.9375,10.905
307.43,8.22083333333,10.7986666667,7.61566666667,16.1686666667,8.10366666667,7.79166666667,8.90466666667,5.5945,10.486
307.80,8.1015,10.2863333333,6.999,16.1443333333,7.84966666667,7.77233333333,8.469,6.0615,9.339
308.17,7.1905,9.41,6.204,15.538,7.19033333333,6.29833333333,7.94933333333,5.293,8.708
308.54,7.904,10.088,6.83466666667,16.5206666667,7.67533333333,6.85333333333,8.443,6.031,8.7445
308.90,7.7645,9.804,6.72233333333,16.3166666667,7.61566666667,6.705,8.666,6.224,8.6925
309.27,7.84366666667,10.2876666667,7.30666666667,16.2323333333,7.835,7.44333333333,8.73766666667,6.745,8.8655
309.64,8.59333333333,10.539,7.85066666667,16.4933333333,8.31266666667,8.04866666667,9.07133333333,7.8425,8.832
310.01,9.24333333333,10.9203333333,8.234,17.0083333333,8.425,8.87,9.585,8.3215,9.299
310.38,9.19566666667,10.804,8.16533333333,17.611,8.509,9.149,9.69566666667,8.5715,9.204
310.75,9.17683333333,10.5033333333,8.31066666667,17.5556666667,8.20333333333,9.38366666667,9.59866666667,8.602,8.878
311.12,9.27683333333,10.8076666667,8.62533333333,17.5383333333,8.10966666667,9.61066666667,9.54966666667,8.913,8.6405
311.49,9.7545,11.0863333333,8.872,17.669,8.15366666667,9.62,9.71,9.5375,9.4255
311.85,10.1325,11.8973333333,9.689,18.1916666667,8.322,9.92966666667,10.1396666667,9.6215,10.0495
312.22,10.8545,12.875,10.237,18.7543333333,8.729,10.8096666667,10.719,10.4025,10.3345
312.59,9.98433333333,12.4803333333,9.78266666667,18.279,8.155,9.907,10.248,9.395,9.651
312.96,10.0206666667,12.7216666667,10.0603333333,18.6943333333,7.92133333333,9.68,10.2026666667,9.268,9.5055
313.33,10.1721666667,12.554,9.52833333333,19.105,7.774,9.625,10.349,9.0055,9.2705
313.70,10.1113333333,13.0776666667,9.73733333333,19.691,7.97633333333,9.65433333333,10.4853333333,8.5245,9.8705
314.07,9.9505,13.4496666667,10.1133333333,19.747,7.683,9.37733333333,10.0616666667,8.1365,9.394
314.43,9.96316666667,14.1233333333,10.68,19.3673333333,7.60366666667,9.45666666667,10.1903333333,8.416,9.675
314.80,10.4675,14.4796666667,11.429,19.8943333333,8.09533333333,9.118,10.053,8.783,9.762
315.17,10.6745,15.0163333333,11.6973333333,20.9006666667,8.665,9.63433333333,10.6026666667,8.6655,10.1185
315.54,10.0273333333,14.89,11.96,20.641,8.27866666667,9.21266666667,10.458,7.8845,9.6705
315.91,9.71216666667,14.763,11.9403333333,20.7056666667,8.115,8.91366666667,10.2876666667,7.4655,9.749
316.28,9.67216666667,14.944,12.3786666667,21.4983333333,8.14633333333,9.43833333333,10.2623333333,7.4155,10.0845
316.64,10.85,15.8653333333,13.031,21.8306666667,8.85533333333,10.4586666667,11.0553333333,8.1655,10.7665
317.01,11.5526666667,16.2,12.99,22.4526666667,9.164,10.8433333333,11.366,8.6785,11.1425
317.38,12.4251666667,17.0216666667,13.7706666667,23.225,9.60366666667,11.547,12.1263333333,9.529,11.9955
317.75,13.2041666667,17.1823333333,14.2906666667,23.7016666667,9.83466666667,12.2833333333,12.5966666667,10.304,11.989
318.12,13.4363333333,17.5963333333,14.467,24.2406666667,10.326,13.0496666667,13.1233333333,11.209,12.3135
318.49,13.3058333333,17.631,14.0863333333,24.5913333333,10.1563333333,13.2596666667,12.8926666667,10.937,11.9285
318.85,12.4271666667,17.518,13.3816666667,24.5366666667,9.283,13.3073333333,12.4463333333,10.1345,11.6225
319.22,12.7233333333,17.7116666667,13.5326666667,24.713,9.05333333333,13.0813333333,12.4223333333,10.107,11.773
319.59,13.3165,17.666,13.116,25.5093333333,9.328,13.116,12.469,10.9365,11.194
319.96,13.892,18.2763333333,13.371,26.231,9.79166666667,13.3713333333,12.784,11.591,10.852
320.32,14.182,18.5796666667,13.4783333333,26.404,10.0706666667,13.1733333333,12.888,12.0215,10.708
320.69,13.3891666667,18.666,13.4946666667,26.9703333333,9.996,12.668,12.3986666667,11.909,10.323
321.06,13.0486666667,18.9953333333,14.4343333333,27.117,10.1233333333,12.991,12.1443333333,11.9225,10.1905
321.43,12.5746666667,18.775,14.2306666667,27.2483333333,10.3023333333,12.9596666667,11.5536666667,11.323,9.792
321.80,11.8788333333,18.6526666667,14.1816666667,27.4613333333,10.0556666667,12.6463333333,11.2263333333,10.737,9.211
322.16,12.1418333333,18.9906666667,14.6273333333,27.8693333333,10.3396666667,12.332,11.0793333333,11.07,8.765
322.53,12.7135,19.587,15.1546666667,28.507,10.4786666667,12.5823333333,11.1173333333,11.5775,8.676
322.90,13.0665,20.2306666667,15.4053333333,28.5453333333,10.8186666667,12.6463333333,11.4216666667,11.7875,9.0185
323.27,13.0356666667,20.4216666667,15.2853333333,28.427,11.229,12.8943333333,11.8666666667,11.982,9.1655
323.63,12.9715,20.9533333333,15.0893333333,28.4806666667,11.1113333333,12.4826666667,11.9513333333,11.78,9.182
324.00,12.8081666667,20.634,14.679,28.0823333333,10.7533333333,12.129,11.9946666667,11.324,9.185
324.37,12.9231666667,20.3126666667,14.5836666667,28.06,10.384,12.093,12.044,11.206,9.1795
324.74,13.246,19.9156666667,14.386,28.163,10.5906666667,12.043,12.5433333333,11.1295,9.911
325.10,13.5705,20.0363333333,14.3766666667,28.404,10.9386666667,11.958,13.0686666667,11.182,10.2005
325.47,13.6365,20.133,14.1906666667,28.322,10.584,11.663,12.9933333333,11.1975,10.266
325.84,13.8913333333,20.4836666667,14.277,28.6276666667,10.8973333333,11.655,12.8933333333,11.3635,10.533
326.21,13.733,20.214,14.3323333333,28.4083333333,10.507,11.4203333333,12.6053333333,10.7495,10.471
326.57,13.591,20.383,14.1046666667,28.2516666667,10.4166666667,11.149,12.6406666667,10.4095,10.494
326.94,13.784,20.503,14.427,28.8256666667,10.4706666667,11.022,12.7456666667,10.3645,10.704
327.31,13.3818333333,20.1366666667,14.194,28.388,9.63366666667,10.3036666667,11.9426666667,10.004,9.983
327.67,13.412,19.986,14.4896666667,28.537,9.96433333333,10.849,12.291,9.8075,10.7495
328.04,13.579,20.2253333333,14.9623333333,28.7976666667,10.2266666667,11.168,12.0666666667,10.163,10.911
328.41,13.0026666667,19.928,14.7413333333,28.7643333333,9.885,10.244,11.4656666667,9.4825,10.3235
328.78,12.5731666667,19.8263333333,14.3153333333,28.2776666667,9.039,9.656,10.5966666667,9.215,9.634
329.14,12.2788333333,19.9466666667,13.922,27.919,8.73133333333,9.31133333333,10.2483333333,8.9025,9.2145
329.51,12.3455,20.6636666667,14.0573333333,28.205,8.97433333333,8.97433333333,10.6186666667,9.2535,9.3665
329.88,11.5813333333,20.2956666667,13.312,27.4626666667,8.12766666667,7.82233333333,10.2623333333,8.8285,8.646
330.24,11.201,20.126,12.6386666667,27.1373333333,7.73366666667,7.64133333333,9.97866666667,8.441,8.2565
330.61,11.262,19.7263333333,12.6073333333,27.3366666667,7.45666666667,7.27233333333,9.80933333333,8.4405,8.4405
330.98,11.0551666667,19.549,12.2203333333,27.0163333333,7.37533333333,6.91533333333,9.32266666667,8.119,7.728
331.34,11.1996666667,19.9243333333,12.498,27.1676666667,7.86633333333,6.98533333333,9.44533333333,8.1095,7.6765
331.71,11.5708333333,20.3086666667,12.8296666667,27.353,8.12366666667,6.92433333333,9.50266666667,8.7005,7.6665
332.08,11.7735,20.6773333333,12.3766666667,27.785,8.06466666667,7.064,9.713,8.4765,7.8365
332.44,12.26,21.174,12.7796666667,28.1696666667,8.04866666667,7.933,10.111,8.8925,7.9835
332.81,12.5281666667,21.3776666667,13.3703333333,28.4803333333,8.39,8.53133333333,10.5406666667,9.2105,8.1705
333.18,12.705,21.5456666667,13.8446666667,28.885,8.243,8.79866666667,10.231,9.5705,8.2365
333.54,12.7611666667,21.333,13.7286666667,29.1303333333,7.96366666667,9.00066666667,9.858,9.3115,7.8805
333.91,13.396,21.5073333333,14.0653333333,29.851,8.22066666667,9.532,10.146,9.6475,8.6235
334.28,13.7161666667,21.948,14.39,30.4903333333,8.67666666667,9.64666666667,10.563,9.822,9.1145
334.64,13.5183333333,22.3246666667,14.1776666667,30.6443333333,8.73266666667,9.54466666667,10.6096666667,10.1235,9.165
335.01,13.306,22.192,14.0183333333,30.7573333333,8.461,9.546,10.697,10.5335,9.2195
335.38,13.4843333333,22.1026666667,14.086,31.182,8.25966666667,9.86066666667,10.9103333333,10.949,9.5275
335.74,13.6888333333,22.5153333333,14.3233333333,31.4236666667,8.19233333333,10.0013333333,10.868,11.27,9.574
336.11,13.4905,22.451,14.5886666667,31.3243333333,8.09933333333,9.83433333333,11.1193333333,11.2505,9.528
336.47,13.593,22.8083333333,14.6193333333,31.4766666667,8.57,9.75033333333,11.361,11.472,9.8855
336.84,13.9403333333,23.303,14.5356666667,31.9123333333,8.70666666667,9.60566666667,11.5723333333,11.5665,9.9815
337.21,13.9728333333,23.2086666667,14.1236666667,31.8833333333,8.91633333333,9.605,11.8883333333,11.3995,9.8405
337.57,13.884,22.94,14.2586666667,31.7753333333,8.94266666667,9.43,12.106,10.9885,10.0425
337.94,13.4778333333,22.6213333333,13.8476666667,31.384,8.56233333333,9.197,11.5573333333,10.712,9.3725
338.31,13.544,22.8003333333,13.8836666667,31.5173333333,8.471,9.22066666667,11.6696666667,10.7555,9.2445
338.67,13.4578333333,22.4436666667,13.8946666667,31.4346666667,8.32733333333,9.25933333333,11.6353333333,10.22,8.927
339.04,13.6138333333,22.6856666667,14.0426666667,31.5723333333,8.41133333333,8.90966666667,11.6786666667,10.115,8.846
339.40,13.7208333333,22.935,14.2303333333,31.812,8.99133333333,8.63633333333,11.9193333333,10.415,9.2315
339.77,13.164,22.665,14.32,31.6853333333,8.74533333333,8.09333333333,11.5613333333,9.976,8.894
340.14,13.1825,22.7963333333,14.4233333333,32.0643333333,8.65633333333,8.07833333333,11.319,10.0615,8.7015
340.50,12.9768333333,22.7356666667,14.0173333333,31.9273333333,8.561,7.95333333333,10.935,9.973,8.353
340.87,12.9461666667,22.748,14.099,31.9123333333,8.45933333333,8.33633333333,10.5853333333,10.2215,8.157
