wavelength,Back_TerVirm,Belly_TerVirm,Breast_TerVirm,Crissum_TerVirm,Crown_TerVirm,DorTail_TerVirm,Rump_TerVirm,Throat_TerVirm,WingTip_TerVirm
757.87,14.9076,75.4442,15.8924,58.3293333333,14.947,13.2246,16.3026,9.39010000001,15.0122
758.18,15.2711333334,75.2965333333,16.2163333333,58.4142666667,15.3208666667,13.6542666667,16.6719333333,9.85433333334,15.2103333333
758.50,15.4341,75.301,16.2932,58.4139333333,15.3359333333,13.6881333333,16.7660666667,10.0120333333,15.2956333333
758.81,15.6343333333,75.1202,16.4664,58.3734,15.4754666667,13.7447333333,16.9791333333,10.1602333333,15.4753666667
759.13,15.3679,75.1471333333,16.3135333333,58.2530666667,15.2034,13.5285333333,16.7737333333,9.78203333333,15.1753
759.44,15.1025,75.5789333333,16.2321333334,58.5262666667,15.0256,13.2956,16.583,9.4266,14.8974666667
759.75,15.0863,75.1597333333,16.1839333333,58.1576,15.1518,13.3493333333,16.3872,9.48530000001,14.8709666667
760.07,14.9437,75.1879333333,16.0038,58.1534666667,15.0268666667,13.1213333333,16.0654666667,9.25796666667,14.3759333334
760.38,15.0859,75.2506666667,16.075,58.2768,15.1814666667,13.0408666667,16.2026,9.24746666667,14.3771333333
760.69,15.1746333333,75.5582666667,16.0887333333,58.4632666667,15.1406,13.0705333334,16.3460666667,9.32613333333,14.4535666667
761.01,14.8459333333,75.7628666667,15.657,58.3854666667,14.7054,12.8045333333,15.9303333333,8.8679,14.1457333333
761.32,15.0924,76.0549333333,15.8776,58.6790666667,14.9563333333,13.1010666667,16.1923333333,9.1847,14.3558666667
761.63,14.9040666667,76.6084,15.6663333333,58.9852,14.7608666667,12.8841333333,15.9381333333,9.02283333333,14.3008
761.94,15.1163333333,76.7153333333,15.7780666667,58.9788,14.9477333333,13.1448666667,16.0944666667,9.11613333333,14.4173666667
762.26,14.7672666667,76.642,15.5391333333,58.8344666667,14.7517333333,12.9688,15.8523333333,8.93396666667,14.1643333333
762.57,14.8024333333,76.7369333333,15.43,58.8011333333,14.6424,12.9806,15.7417333333,8.96043333333,14.0972333333
762.88,15.0356,76.6394666667,15.6281333334,58.8652666667,14.7234666666,13.1490666667,15.9358666667,9.14156666667,14.4106
763.20,14.7614333333,76.4152666666,15.453,58.7092666667,14.4804,12.9331333333,15.7442666667,8.97603333333,14.2865
763.51,14.6325666667,76.4859333333,15.542,58.7372,14.3382,12.8542,15.7226666667,8.94126666667,14.2651333334
763.82,14.6210333333,76.7012666667,15.5073333333,59.0526,14.299,12.7852666667,15.6337333333,8.7928,14.2054333333
764.14,14.7266666667,76.3735333333,15.5909333333,58.9233333333,14.404,12.8001333333,15.7872666667,8.90096666667,14.2568
764.45,15.1161,76.3743333333,16.0053333333,59.09,14.7968,13.1759333333,16.1814666667,9.27963333334,14.656
764.76,15.0900333333,76.3798,15.8959333333,58.9958,14.6543333333,13.0251333333,15.9152666667,9.08366666667,14.4433666667
765.07,15.3979666667,76.107,16.1003333333,58.8384666667,14.8194,13.3355333333,16.0649333333,9.16753333333,14.5743666667
765.39,15.3712333333,76.4238,16.2008,59.1262,14.832,13.2636666667,16.0311333334,9.16806666667,14.7030666667
765.70,15.5905666667,76.2347333333,16.3519333333,59.1264666667,14.8412666667,13.3456666667,16.142,9.25216666667,14.8121333333
766.01,15.8852666667,75.9311333333,16.831,59.0438666667,15.23,13.6392,16.4894666667,9.55386666666,15.3041333333
766.32,15.8646,76.1612666667,16.8838,59.291,15.366,13.7458666666,16.5170666667,9.66169999999,15.3012333333
766.64,16.2527,76.2034666667,17.1271333333,59.548,15.7344666667,14.0084666667,16.8616,9.92663333333,15.4816
766.95,16.4568666667,75.9958666667,17.0468666667,59.2807333333,15.8345333333,14.0348,16.9116666667,9.81500000001,15.5601
767.26,16.1421,75.4255333333,16.6470666667,58.6516,15.4164666667,13.8018666667,16.7951333334,9.64463333333,15.2109
767.57,15.8228,75.5661333333,16.2274,58.605,14.9487333333,13.5191333333,16.3470666667,9.23309999999,14.9314
767.88,15.5172333333,75.1238666667,15.8976666667,58.1318,14.5054,13.2360666667,16.1338666667,8.98983333333,14.7692666667
768.20,15.4168333333,74.5965333333,15.9954,57.8703333333,14.4410666667,13.2075333333,16.2798,9.07399999999,15.0049
768.51,15.6159,74.6511333333,16.3168666667,57.9995333333,14.7558666667,13.4583333333,16.6515333333,9.52023333333,15.2255666667
768.82,15.4828333334,73.7939333333,16.1099333333,57.5842,14.6941333333,13.5189333334,16.5774,9.46216666666,15.0516666667
769.13,15.6901666667,74.0562,16.2102,57.5357333333,14.8739333333,13.4989333333,16.6684,9.44126666667,15.3305666667
769.44,15.5257333333,74.6374666667,15.663,57.5970666667,14.5018,13.0696,16.2416,9.29303333333,14.9397666667
769.76,15.4255,74.2437333334,15.4552,57.1384666667,14.4408,12.9542666667,16.1426666666,9.27713333333,14.9331333333
770.07,14.8672666667,74.0007333333,15.2521333333,56.7348666667,13.9135333333,12.5294666667,15.6883333333,8.92683333334,14.4918333333
770.38,14.7884333333,74.955,15.2368666667,57.4931333333,13.9755333334,12.5578666667,15.5738666667,8.95623333334,14.5828666667
770.69,15.4195666667,75.2267333333,16.1532666667,57.8122,14.7294666667,13.3968666667,15.9664,9.69390000001,15.4495333333
771.00,15.4121,74.8614,16.2485333333,57.4668,14.8652,13.4017333333,15.8384,9.68629999999,15.3980666667
771.32,14.8644,74.5499333333,15.7624666667,57.2461333333,14.5746666667,13.0867333333,15.2527333333,9.29306666667,14.7965
771.63,14.4922666667,75.0686,15.4189333333,57.3358666667,14.4226666667,12.717,15.1109333333,8.88106666667,14.4079333333
771.94,13.9305666667,74.8513333333,14.8642666667,56.8004,13.9844,12.031,14.4848,8.14366666667,13.9068
772.25,14.0246333333,75.6086,14.9414666667,57.2697333333,14.0004666667,12.0432666667,14.6498666667,8.0429,14.0270666667
772.56,14.6277666667,75.6559333333,15.3190666667,57.6241333334,14.6586666667,13.0274666667,15.5452666667,8.812,14.6055666667
772.87,14.4474333333,76.2514,15.5661333334,58.3027333333,14.7538666667,13.1834666667,16.0108666667,8.8428,14.4906
773.18,14.9532666667,76.3673333333,16.1435333333,58.4692666667,15.2068,13.9090666667,16.5638666667,9.2414,14.8526
773.50,15.6033,78.0422,16.6806666667,59.9811333334,16.155,14.6478666667,17.3285333333,9.66193333333,15.5093666666
773.81,15.1137666667,76.8332,16.2796,58.9585333333,15.8948666667,14.4545333333,17.0723333333,9.52629999999,15.1537333333
774.12,15.0796333333,76.1931333333,16.0806,58.6450666667,15.9868,14.346,17.2574,9.60853333334,15.1733333333
774.43,14.9904666667,76.6284666667,16.0133333333,59.1988,15.8273333333,14.2678666667,17.4343333334,9.48010000001,15.1716666667
774.74,15.6634333333,77.045,16.6570666667,59.8132666667,16.3602666667,14.7413333333,18.3762666667,9.83710000001,15.7398666666
775.05,16.0242,76.5454,16.8640666667,59.6668666667,16.5834,15.1748666667,18.4012,10.0929,16.2691333333
775.36,16.1246,76.2149333333,16.9425333333,59.6338666667,16.4954666667,15.2638666667,18.6163333333,10.2733,16.5668666667
775.67,15.964,75.8737333333,16.7332666667,58.9744,16.1396,15.0568666667,18.4188666667,10.1234666667,16.5147666667
775.98,16.0323333333,76.3084666667,16.9093333333,59.3366666667,16.0873333333,14.8665333333,18.0773333333,10.1537333333,16.4889666667
776.30,16.5679333334,75.4132,17.5210666667,58.845,16.5961333333,15.1972666667,18.324,10.5539,17.3873
776.61,15.8386333333,74.6732666667,16.6925333333,58.1882,15.6924,14.343,17.4617333333,9.81116666666,16.6358666667
776.92,16.3282333333,73.7644666667,16.8058,57.3018,15.7209333334,14.5202666667,17.5150666667,10.2086666667,16.9263
777.23,16.9101666667,74.3168,17.2165333333,57.7221333333,16.024,14.855,17.9448,10.5706,17.3092
777.54,17.0624666667,75.2460666667,17.6065333333,58.3652666667,16.1837333333,15.1095333333,18.1296,10.6525666667,17.4134333333
777.85,17.1448,74.9554666666,18.1107333334,57.9512,16.4932,15.3961333333,18.1576,10.9657,17.5503666667
778.16,16.4384333333,74.8881333333,17.6414666667,57.67,15.8202666666,14.8644,17.3085333333,10.5326666667,17.1636
778.47,16.1966333333,75.1216,17.4692666667,58.1006,15.57,14.7071333333,17.0691333333,10.5543666667,16.8281333333
778.78,15.9487,74.9100666666,17.3282666667,58.219,15.3526666667,14.5304,16.7834,10.4599,16.5233
779.09,16.0107,73.8174666667,17.3081333333,57.9955333333,15.4684666667,14.8729333333,16.6061333333,10.8038333333,16.5867333333
779.40,14.8514,73.078,16.3548,56.9739333334,14.3061333333,13.8097333333,15.4703333333,9.71486666666,15.3819333333
779.71,14.7438333333,73.0696666667,16.0745333333,57.1692,14.1044666667,13.811,15.2935333333,9.67153333334,14.9354
780.02,15.2746666667,73.7096666667,16.9250666667,57.8981333333,14.7780666667,14.2712666667,15.9469333333,10.2283333333,15.3649333333
780.33,14.5321333333,73.232,16.8315333333,57.4803333333,14.3573333333,13.744,15.5995333333,9.7898,14.8339
780.64,14.0128,72.9128666667,16.3948,57.2870666667,14.2052,13.2462,15.3231333333,9.5564,14.4538333333
780.95,13.4803333333,72.1518,15.4953333333,56.4086,13.5654,12.5182,14.7058666667,8.7952,13.7617
781.26,13.1369666667,71.9717333333,14.7367333333,56.4022666667,13.0348666667,11.9454666667,14.4959333333,8.31643333333,13.4903
781.57,13.5365666667,72.7897333333,15.2230666667,57.0388,13.3386,12.4674666667,15.0434666667,9.00506666667,14.1804333333
781.88,13.4797666667,72.9499333333,15.5059333333,56.9648666667,13.4239333333,12.8220666667,15.3674,9.07603333333,14.4968
782.19,13.0008333333,73.5077333333,15.1920666667,57.1000666667,13.1698,12.5429333333,15.2249333333,8.63723333333,14.0801333333
782.50,11.9594,75.1500666667,14.3445333333,57.8520666666,12.5792666667,11.2538666667,14.6415333333,7.52066666667,13.0391666667
782.81,12.1442333333,76.3445333333,14.5811333333,59.0452,12.9524,11.6051333333,15.0732,7.54253333333,13.3128666667
783.12,11.793,75.8671333333,14.227,58.3481333333,12.4280666667,11.4285333333,14.7032,7.1516,13.0982
783.43,11.8639,75.5477333333,13.7808666667,57.986,12.3911333333,11.6490666667,14.5994666667,7.1172,13.3244333333
783.74,12.2351,75.9503333333,13.8129333333,58.3126,12.6228666667,12.09,15.0858,7.4483,13.7092333333
784.05,12.5260666667,76.0084,14.1197333333,58.4212666667,12.4993333333,12.3324666667,15.0551333333,7.36373333333,13.8963
784.36,12.5892666667,76.461,14.2709333333,58.8445333333,12.5831333333,12.4864666667,14.894,7.27463333333,13.8807333333
784.67,13.1723333333,76.8609333333,14.9362,59.2896666667,13.4852,13.2666,15.428,7.95393333333,14.5051
784.98,13.0127666667,75.8256666667,14.6702666666,58.6932,13.5088666667,12.9582666667,15.0936666667,7.3563,14.0411666667
785.29,13.0043666667,75.779,14.2512,58.5809333333,13.5386,12.7536666667,15.1085333333,7.24936666667,13.6323
785.60,13.3121333334,76.715,14.4707333334,59.0986666667,13.9564666667,12.9462666667,15.0212,7.39863333333,13.7508333333
785.91,13.5312333333,75.837,14.5793333333,58.4116666667,13.9771333333,12.9318666667,14.9040666667,7.2159,14.0329666667
786.22,13.5516,74.654,14.6081333333,58.0305333333,14.0166666666,12.5582666667,14.7345333333,7.6599,14.1200666667
786.53,13.5530666667,75.9467333333,15.1778,59.3987333333,14.3681333333,12.6163333333,15.2875333333,7.87516666666,14.6025666667
786.84,13.1050333333,75.2280666667,14.6632,59.0182666666,13.71,12.0947333333,14.6974,7.36016666667,14.3521666667
787.14,12.5218666667,74.7751333333,13.7856666667,58.7558666667,12.9826666667,11.5352,13.9384,6.6666,13.7151
787.45,12.4894,74.9256666667,13.6362,58.7384666667,12.9689333333,11.3876666667,13.9163333333,6.53213333333,13.4062
787.76,12.6260333333,74.364,13.8322,58.7993333334,13.092,11.3376666667,13.9034666667,7.05873333333,13.6978
788.07,12.9943333333,74.1028,14.0813333333,58.7516666667,13.1126,11.5415333333,13.9952,7.15083333333,13.7611
788.38,12.5588666667,73.7926666666,13.6164666667,58.0609333333,12.7296666666,11.0256,13.5416666667,6.71466666667,12.9566333333
788.69,12.7649,74.0896666667,13.7570666667,58.3535333333,12.7272666667,10.9036666667,13.3066,6.81686666667,13.1188
789.00,12.9374,73.6436,13.8149333333,57.9883333334,12.6538666667,11.2466666667,13.1942,6.95023333333,13.3761666667
789.31,13.3414333333,73.3654,14.2514,58.1584666667,12.8528666667,11.8282,13.5574,7.6648,13.6669333334
789.62,13.5386,73.852,14.3381333333,58.0604666667,13.02,12.2313333333,13.9709333333,7.60400000001,13.933
789.92,13.9296666667,73.4530666667,14.2266666667,57.4455333333,13.1916666666,12.4619333333,14.0414,7.70433333333,13.897
790.23,14.2924333333,74.4071333333,14.8209333333,57.8858,13.7695333333,12.7238666667,14.7595333333,8.26066666667,13.9708333333
790.54,14.5499333333,75.0186666666,15.5478666667,58.401,14.0409333333,12.879,15.3121333333,8.64820000001,14.0207666667
790.85,15.1378666667,74.4022666667,16.4368666667,58.2011333333,14.7700666667,14.0459333333,15.7989333333,9.63223333334,14.8476333333
791.16,14.9616333333,74.7872,16.1762,57.8959333333,14.3322,14.0248,16.0284,9.31733333333,14.7310666666
791.47,14.3435,74.7832,15.5838666667,57.7676666667,13.9097333333,13.7397333333,15.7113333333,9.1416,14.3554666667
791.78,15.6296,75.7344666667,16.6110666667,59.0863333333,14.8519333333,14.8209333333,16.8148,10.3025,15.9785
792.08,16.5746333333,75.7910666666,18.0830666667,59.1582,16.0,15.9078,18.2243333333,11.3424333333,17.3119333334
792.39,16.9032333333,75.3425333333,18.5683333333,59.3242,16.3258,16.1350666667,18.7957333333,11.8126666667,17.8341666667
792.70,16.4793,75.5013333333,18.2193333333,59.369,16.1199333333,15.7826,18.7752666667,11.7933333333,17.7101
793.01,16.0317333333,75.5999333333,17.9619333333,59.6127333333,15.5492,15.1428666667,18.2538666667,11.4159333333,17.1524
793.32,14.6898,74.7152,16.7563333333,58.5604666666,14.2290666667,13.7747333333,16.833,10.3519666667,15.7869333333
793.62,14.6826,74.5709333333,16.4593333333,58.7623333333,14.0862,13.6841333333,16.319,10.1435333333,15.9362
793.93,15.3140666667,73.4942666667,16.7316,58.0439333333,14.5652,14.3051333333,16.4406666667,10.6313,16.8460666667
794.24,15.4639,74.4205333333,16.5948666667,58.7504,14.5516666667,14.002,16.6884666667,10.5498333333,17.3288
794.55,16.4713666667,74.2787333333,17.2063333333,58.8289333334,15.584,14.7361333333,17.4808666667,11.3114333333,18.0573
794.86,17.2714,73.8408,18.0767333333,58.1002666667,16.2537333333,15.1386,17.8112,11.8024,18.5605
795.16,16.7506333333,72.8637333333,17.7159333333,56.9448666667,15.5247333333,14.6202,17.2347333333,11.3565,17.7507666667
795.47,15.7312,71.9432666667,16.5247333334,56.1483333333,14.2427333333,13.5014,16.0438666667,10.3909666667,16.4291333333
795.78,14.681,70.5408666667,15.3418666667,54.5923333333,13.4649333333,12.309,15.073,9.16746666667,15.3533666667
796.09,15.3413333333,71.0124,16.4732666667,55.2502666667,14.38,13.1341333333,15.7622666667,9.59893333333,15.805
796.40,15.4734333333,70.5434666667,16.6610666667,54.5377333334,14.6610666667,13.5182,16.0448666667,9.79263333333,16.1205
796.70,16.0541333333,70.8450666667,17.1905333333,54.9182,15.4835333333,14.2199333333,16.7359333333,10.435,16.9631333333
797.01,15.2993333333,70.3648666667,16.5302,54.2745333333,14.8484,13.6340666667,16.5300666667,9.5488,16.1375333334
797.32,15.2644,71.0182666667,16.4788666667,54.9602,14.8123333333,13.4925333333,16.4278,9.2947,15.9614333333
797.63,15.2258333333,70.9091333333,16.7866666667,54.9914,14.7112666667,13.7107333333,16.2549333333,9.38536666667,15.9604666667
797.93,14.9493333333,71.1846,17.0055333333,55.1926,14.6018,13.7041333333,16.2525333333,9.26733333333,15.9311666667
798.24,14.1780333333,72.0,16.5550666667,56.1688666667,13.9006,12.9774666667,16.0183333333,8.44946666667,15.4510666667
798.55,13.9059333333,72.8913333333,16.5702666667,57.1491333333,13.9059333333,12.7480666667,15.9850666666,7.87106666667,15.4029666667
798.85,13.7069333333,74.1062666667,16.4188,58.2543333333,13.9646666667,12.7149333333,15.9484666667,7.75203333333,15.4975666667
799.16,14.2852666666,76.0862,16.6964666667,59.5954,14.1426,13.3199333333,16.3582666667,8.28873333334,16.2321333334
799.47,14.1525333333,75.2238,15.8605333333,58.5141333333,13.3598,12.9219333333,15.834,7.97030000001,15.8306666667
799.78,14.48,76.9628666666,15.7163333333,60.1652666667,13.2367333333,13.0096,16.0468666667,7.83750000001,16.0262333333
800.08,13.8166,76.6239333333,14.7334666667,60.1918666667,12.3169333333,12.1819333333,15.1741333333,6.6417,15.1065666667
800.39,14.7304333333,78.7606,15.5116666667,61.5328666667,12.7978666667,12.7024666667,15.7755333333,7.57246666667,15.8232666667
800.70,14.0309,79.8114666667,14.7812666667,61.5762,11.7496666667,11.7194,15.5580666667,7.0324,15.2337666667
801.00,14.1579333333,81.1614666667,14.6573333334,62.5785333333,11.9394666667,11.537,16.2911333333,7.13510000001,15.2961333333
801.31,12.6546666667,81.3652666667,13.2774666667,62.3393333333,10.7064,9.86813333335,15.1856666666,6.2794,13.7326333334
801.62,13.6764666667,79.7661333333,13.8168666667,61.5203333333,11.6725333333,10.994,15.7894666667,7.78166666667,14.3432
801.92,13.7189333333,79.2212,13.5124666667,61.0281333333,11.6588,11.0513333333,15.7556,8.23986666666,14.4236666667
802.23,14.4622666666,78.4921333333,14.4126,60.4287333333,12.522,12.1240666667,16.5632666667,8.85956666667,15.1818666667
802.54,13.6712,77.596,14.0168,59.6852,12.0968666667,11.344,16.1367333333,8.41390000001,14.1552333333
802.84,12.1226666667,76.9810666667,12.728,59.1902666666,11.305,9.75633333333,15.0235333333,6.92593333333,12.9951666667
803.15,12.8762666667,75.5580666667,13.8134,58.1715333333,12.4648,10.6742666667,15.5962,8.00770000001,13.7789666667
803.46,13.7976333333,75.8171333333,14.9038,58.3388666667,13.2731333333,11.3855333333,16.4063333333,8.99596666666,14.632
803.76,15.0819666667,74.1129333334,16.1457333333,58.0692,14.1495333333,12.8525333333,17.4862666666,10.2404,15.9708
804.07,16.4368333333,73.8794,17.033,58.635,15.5674666667,14.1379333333,18.3979333333,11.2104333333,17.0329333333
804.38,15.909,72.3728,16.2362,57.5168666667,14.8202666667,13.2051333333,17.2821333333,10.1849666667,16.2397666667
804.68,16.6702,72.6646666667,16.663,58.1786666667,15.1549333333,13.9951333334,17.4031333333,10.0498333333,16.9833333333
804.99,16.4553333333,72.9964666667,16.4374,58.0789333333,14.9105333333,13.7992666667,17.3476666667,9.66663333334,16.8208666667
805.30,16.9743333333,73.0504666666,16.7126,57.9924,15.5319333333,14.6624666667,17.759,10.5337333333,17.1898666667
805.60,16.2584,72.4458,15.6762,57.5933333333,14.7319333333,14.0077333333,16.869,10.0923,16.1909333333
805.91,17.1465,72.6843333333,16.7548,58.5184666667,15.2663333333,15.1182,17.9822666667,11.1181,17.0510666667
806.21,18.7645333333,74.0794666667,18.3103333333,59.8520666667,16.5716,16.8180666667,19.3664666667,12.9848666667,18.5992
806.52,18.3460333333,74.8139333333,18.021,60.3034,16.1503333333,16.4318666667,19.2055333333,12.7554333333,18.0100666667
806.83,18.8057,75.411,18.7696,60.8179333333,16.873,17.4738,19.8914,13.6047333333,18.4508333333
807.13,17.7321666667,75.7454666666,18.0169333333,60.666,16.5594,16.5448,18.8012666667,12.9374333333,17.5508
807.44,17.2303666667,75.8887333333,17.8954666667,60.0452,16.3096,16.3098,18.2564,12.7808666667,16.9784
807.74,18.6350333333,76.7572,19.1328,60.5128666667,17.6018666667,17.7224,19.4194,14.3438333333,18.2692333333
808.05,18.5913666667,76.4162,19.0356666667,59.833,17.5778666667,17.7297333334,19.3849333334,14.662,18.1777666667
808.35,18.5077666666,76.7907333333,19.062,59.8062,17.3334,17.5892,19.0852666667,14.566,18.2752
808.66,17.4295333333,77.6336666667,18.4577333333,60.3019333333,16.6298,16.5400666667,18.3353333334,13.6148333333,17.4663666667
808.97,17.9873666667,79.0886,19.1055333334,61.0968666667,17.1393333333,16.7763333333,18.7172666667,13.7975,17.9157
809.27,18.5316,80.7496,19.6079333333,62.0914666667,17.9957333333,17.0632666667,19.0414,13.9172,18.7013666667
809.58,17.3001666667,80.5390666667,18.6344,61.0782,16.8102666667,15.6064,17.6640666666,12.2552333333,17.4573666667
809.88,16.6621,79.6429333333,17.4542666667,59.8626666667,15.7784666667,14.5787333333,16.6574,11.1081,16.7490666667
810.19,16.1042,79.0610666667,16.4017333333,59.1817333333,14.2445333333,13.0915333333,15.4252666667,10.3674,15.9646666667
810.49,16.9791,80.1894666667,16.9602666667,59.9905333333,14.9906,13.9585333333,16.0416666667,10.767,16.7045333333
810.80,15.6154666667,80.4476,16.3309333333,59.9708666667,13.5768666667,13.0120666667,15.0267333334,9.56196666667,15.9465333333
811.10,14.8367333333,80.3758666667,15.905,59.9109333333,12.8784,12.4333333333,14.6786,8.66963333333,15.2175333333
811.41,15.0468333333,79.9310666666,16.7011333333,60.7189333333,13.3530666667,13.0084666667,15.1452,9.51743333334,16.0217
811.71,15.9175,82.5540666667,17.7476,63.0567333333,14.8818,13.7054,16.5410666667,11.1866,17.3556
812.02,18.7993,82.4792666666,20.1562666667,63.3870666667,17.101,15.6271333334,19.0922,13.3089666667,19.7365
812.32,19.6188333333,82.653,20.7911333333,64.0038666667,17.7906666667,16.1118666667,20.0676,13.7771333333,21.0999
812.63,20.1384666667,81.8624666667,21.1270666667,63.5722,18.0898,16.5998,20.2483333333,14.5177,21.2416666667
812.93,21.1364666666,82.2729333333,21.5216666667,64.3366,19.0774666667,17.7175333333,21.6547333334,15.7061333333,22.4536333333
813.24,22.1130666667,83.058,22.7539333333,65.7454,19.5536,18.8414,22.2792666667,16.8803333333,23.661
813.54,22.0474,82.6098,23.0165333333,65.3805333333,19.9149333333,19.0261333333,22.8651333333,16.3308333333,23.7777
813.85,21.4961333333,81.6478666667,22.5567333333,64.6686,19.3182666667,17.9925333333,22.1497333334,15.7386,23.5275333333
814.15,22.8637,80.1824,23.3561333333,64.259,20.8208,19.3342,23.128,17.3279,24.5554333333
814.46,22.3389,79.9724,23.2782,63.8397333333,20.2208,19.0424666667,22.6794666667,17.3204333333,24.1022333333
814.76,22.6574333333,79.816,23.5678,63.1172,20.4046,18.731,22.3356666667,16.6713666667,23.839
815.07,21.3325,77.6353333334,22.1100666667,60.9640666667,19.1542,17.8263333333,20.682,14.6158666667,22.0963
815.37,18.1343,76.1666666667,19.6946,59.2686,16.6666,15.3981333333,18.2684666667,11.8889333333,19.1342333333
815.68,17.3287666667,74.347,19.1963333333,57.1962,15.7167333334,14.7122,17.1506,11.1554333333,17.6666333333
815.98,16.4917333333,74.1253333333,18.1859333333,56.7403333333,14.3922,13.8121333334,16.2983333333,10.0367333333,17.0351333333
816.29,16.0767,73.6076666667,18.3082666667,56.47,13.7814666667,13.4431333333,15.8847333333,9.51996666667,16.6986333333
816.59,16.1535333333,73.7964666667,18.3287333333,56.3941333333,14.2598666667,13.4695333333,15.9401333333,9.26883333333,16.6076333333
816.89,16.8510333333,75.9428666667,18.6906666667,57.9530666667,15.1498666667,14.3476666667,16.1733333333,10.1752666667,17.4965
817.20,16.4484,76.089,18.2902,58.2356,15.0432,14.6339333333,15.9163333333,9.87266666667,17.3761
817.50,15.6054,76.1518,17.2630666667,58.1301333333,14.2548,13.5321333333,15.3207333333,8.5548,16.2376
817.81,15.0783,75.3176,15.8484666667,57.5108666667,14.3081333334,13.2289333333,14.6911333333,8.3811,15.8181333334
818.11,15.2845666667,77.0132666667,15.3958,58.7248666666,14.6171333333,13.376,15.2331333333,8.60496666667,16.2516666667
818.41,16.5925666667,78.0576,16.3293333333,59.8026,15.0698666667,14.2469333333,16.2633333333,9.6256,17.5473
818.72,18.7106,78.1721333333,17.8006,60.4020666667,16.8904,16.3215333333,18.1191333333,11.6458666667,19.5335666667
819.02,19.1579333333,78.4487333333,18.2458666667,61.0342,17.4562666667,17.2817333333,18.8748,12.3516,20.1152333333
819.33,18.919,78.1944666667,18.3068,60.6998666667,17.9444666667,17.332,18.9126666667,12.4491666667,19.7595
819.63,18.8853333333,78.1628,18.1627333333,60.3544666667,17.8244,17.4375333333,18.8396,12.4766333333,19.1755333333
819.93,17.9915,77.3459333333,17.5118,59.5650666667,17.0008,16.9738,18.2784666667,12.0354,18.4399666667
820.24,17.8151333333,76.5465333333,17.5734,59.1764,16.8236666667,16.7720666667,18.3896,12.1440333334,18.4469
820.54,17.7566,76.1301333333,17.7026666667,59.1551333333,16.8362,16.6266,18.4952666667,12.3495666667,18.3641333333
820.85,17.5807333333,76.7050666667,17.6592,59.3356666667,16.6999333333,16.6333333333,18.4880666667,12.2572,18.3127333333
821.15,17.8832,77.1799333333,18.2412666667,59.8710666667,17.0510666667,16.9361333333,18.9825333333,12.5402,18.6486
821.45,17.7706,77.0173333333,18.3119333333,59.8348,17.0154,17.0601333333,19.0826,12.5679,18.6605333333
821.76,17.6896,76.7585333333,18.3012666667,59.7401333333,16.9849333333,17.1298,19.0124,12.5778333333,18.6362666667
822.06,17.5065666667,76.8962,18.2646666667,59.8348,16.8371333333,17.0892666667,18.8523333334,12.4587333333,18.6246
822.36,17.5694333333,77.0578666667,18.3025333333,59.9884,16.9496666667,17.1693333333,18.8716666667,12.5320333334,18.6994333333
822.67,17.6256666667,77.1486666667,18.3471333333,60.2036666667,16.9580666667,17.2902,18.9333333333,12.6403,18.8764666667
822.97,17.6324,77.1655333333,18.4358,60.3789333333,17.0037333333,17.3484666667,19.0136666667,12.7970333333,19.0644333333
823.27,18.0670666667,77.2928666667,18.9214666667,60.6002666667,17.4334,17.7242,19.4800666667,13.2798,19.5351
823.58,18.2543,77.7288666667,19.0904666667,61.0366,17.6566,18.0504,19.691,13.5038,19.6857333333
823.88,18.3638666667,78.0841333333,19.1800666667,61.1548,17.6541333333,18.2496666667,19.8459333333,13.5814666667,19.8106666667
824.18,18.6597333333,78.0226666667,19.6246,61.3526666667,17.9934666667,18.6039333333,20.0804666667,13.9448666667,20.2413333333
824.49,18.4668666667,78.0115333333,19.6027333333,61.258,17.8539333333,18.6484666667,19.8562,13.8893,20.1632666667
824.79,18.7366333333,78.2936666667,20.1308666667,61.5425333333,18.2410666667,19.0588666667,20.1586666667,14.311,20.5951333333
825.09,18.6637666667,78.5468666667,20.2224666667,61.7003333333,18.2447333333,19.0384,20.2005333333,14.3140333333,20.7349
825.39,18.9090666667,78.606,20.4380666667,61.8292666667,18.4442666667,19.1736,20.4558,14.6169,20.7734
825.70,18.9722333333,78.7345333333,20.4938,61.9044,18.4197333333,19.0092,20.6265333333,14.5910666667,20.7408333333
826.00,19.3358666667,79.2436,20.9500666667,62.1258,18.8782,19.0976666667,21.0645333333,14.8236666667,20.9390333333
826.30,19.2361333333,79.4347333333,20.8462666667,61.9056666667,18.708,18.8888666667,20.8236666667,14.5285333333,20.6912
826.61,18.6279,79.4273333333,20.0559333333,61.8590666667,18.1308666667,18.3548,20.0658,13.6755666667,19.9669666666
826.91,18.4438666667,79.0652,19.9736666667,61.5627333333,18.0046666667,18.1432666667,19.8646,13.3911,19.7440666667
827.21,18.4611333333,79.3047333333,20.1670666667,61.8112,18.2220666667,18.1019333333,19.9566,13.4634666667,19.7878666667
827.51,18.0147,79.1116,19.5968,61.4795333333,17.6353333333,17.5602,19.5524666667,12.9147,19.2329
827.82,18.1396666667,79.0988666667,19.7115333333,61.7002,17.7330666667,17.6171333333,19.7676666667,12.8934333333,19.4913333333
828.12,18.3398666667,79.0597333333,19.5188666667,61.6768,17.5310666667,17.4346666667,19.6224666667,12.9466666667,19.4187666667
