wavelength,Back_LanAurm,Belly_LanAurm,Breast_LanAurm,Crissum_LanAurm,Crown_LanAurm,DorTail_LanAurm,Patch10_LanAurm,Patch11_LanAurm,Rump_LanAurm,Throat_LanAurm,WingTip_LanAurm
199.30,-54.0000000001,-8.66666666666,-30.1111333333,-19.4444666667,20.6666666668,-22.6665333333,0.3889,-3.11120000006,14.9999333333,1.11106666666,-49.6668
199.68,-58.0000666667,-21.0,-38.8889333333,-33.4443333333,12.1111333334,-35.5554666666,-7.94466666665,-11.3333333333,5.33333333332,-9.88899999999,-65.2222666667
200.06,-52.3976,-16.7252,-34.2690666667,-30.8771999999,17.3099333333,-35.4386666666,-7.7194,-6.7835333334,12.3976666667,-8.65486666667,-61.9884
200.44,-40.4169333333,-11.3542666667,-27.8126000001,-19.3751333333,16.0416666666,-27.1877333334,2.39573333333,-2.18759999992,16.1457333333,-4.06266666666,-53.2294666667
200.82,-31.6444,-1.42226666666,-23.0221333333,-13.2444,13.9555333333,-20.1776666667,5.06673333333,2.40013333334,14.9333333333,-0.088933333346,-43.2888666667
201.19,-32.8394666667,0.49379999998,-19.6707333333,-12.8396,12.5103333333,-22.4692000001,4.89723333332,1.89293333334,9.05353333333,-0.98773333334,-44.6090666667
201.57,-21.5940666667,6.01440000001,-9.78253333332,-2.46386666667,20.7246,-6.08700000001,11.4493,12.3912666667,14.2752,5.8696,-29.0579333334
201.95,-17.7082666667,5.41673333333,-4.5139333333,-0.34706666666,21.1110666667,-2.77780000001,13.4374333333,16.1110666667,16.2499333333,2.43059999999,-21.5972
202.33,-1.78579999999,17.1429333333,14.4643333333,12.9166666667,28.5714,13.3928,26.2204333333,27.9166666667,27.3808,17.3809333333,-3.45233333332
202.71,16.0330666667,31.1294666667,32.0109333333,25.4545333333,42.3690666667,24.7384,38.0991,40.5509333333,40.1652,31.9559333333,9.25613333331
203.09,22.3772666666,38.6046666667,38.0878,31.3695333333,44.9612666667,27.8553333333,41.8863666667,44.1344666667,42.4289333333,35.4004666667,16.8474666667
203.47,23.3048666667,42.6780666667,42.963,32.9914,47.7492666667,26.9515333333,42.2790333333,45.1281333334,44.3303333333,36.2962666667,19.4871333333
203.85,26.7836,49.5906,47.0176,37.5439333333,52.1638666667,31.7542666667,44.4444666667,46.9589333333,46.4326666667,39.1812,22.3976
204.22,30.2798,49.313,46.4630666667,39.5928,50.9923333333,35.6234,46.7177,46.6158666667,45.4962,43.4604666667,23.7658666667
204.60,31.4358,51.7948666667,47.641,41.7436,52.359,37.2307333333,49.5641,48.359,45.9999333333,45.7436666667,25.1796
204.98,23.0302,43.4343333333,38.3837333333,34.0404,43.1818,29.0404666666,41.1869,38.7877333333,38.7374,37.6766,15.6566666667
205.36,24.9872666666,41.2722,37.3029333334,33.4861333333,41.1705333333,27.9389333333,40.687,39.5419333333,37.4554666667,38.9312666667,17.2518666667
205.74,21.2121333333,38.0716,35.2618,29.4216,38.3469333333,22.7548666667,38.4849333333,32.0111333333,33.9394,34.7657333333,11.7905333333
206.12,14.3730666667,31.1926666667,27.2171333333,21.3456,31.4372666667,12.2324,28.5627,24.8929333333,25.3210666667,28.3182,0.55060000002
206.50,-3.90806666665,13.7164666667,5.21059999999,2.37553333332,14.9424666667,-12.3371333333,5.44050000001,6.74333333334,8.19919999999,9.1954,-24.751
206.87,-17.4358666667,-1.11119999999,-9.40166666666,-5.46999999999,3.41873333333,-21.9659333334,-9.05983333332,-7.26480000001,-0.341933333346,-2.30766666666,-36.9231333333
207.25,-21.6666666667,-10.9522666667,-16.1903333333,-13.7301333333,-0.79373333334,-24.2857333333,-13.1746,-12.2224,-8.09526666668,-8.80953333332,-43.2538666667
207.63,-22.8260666667,-15.8695333333,-22.1013333333,-13.9130666667,-5.21733333332,-27.3913333333,-13.6231333333,-14.0580666667,-13.4783333333,-15.0,-48.1159333333
208.01,-28.1882666667,-26.8116,-28.2608,-19.6377333333,-11.3043333333,-34.3477333333,-17.4637333333,-16.7390666667,-18.0436,-22.6085333333,-53.0436
208.39,-41.4118,-40.6275333333,-41.1764666667,-31.1372,-22.2744,-45.2548666667,-29.2548666667,-27.0587333333,-31.3726,-37.804,-65.8822666667
208.77,-51.1110666667,-54.3589333333,-51.5385333333,-44.1879333333,-30.7693333333,-57.2650000001,-41.2820666667,-37.8631333333,-46.2393333333,-53.1623333334,-82.2222666667
209.14,-46.0906666666,-52.6748666667,-46.1729333333,-41.0699333333,-26.9136666667,-54.2385999999,-35.4734,-33.5803333333,-46.2551333333,-53.0042000001,-76.1316666667
209.52,-68.2857333333,-75.1429333333,-72.3807999999,-61.0474666667,-45.8096,-71.7142000001,-54.3808,-53.7143333333,-63.9046666667,-78.5714666667,-104.0952
209.90,-62.5317333333,-71.2236666667,-76.7933333333,-66.2448666666,-46.7511333334,-68.2700000001,-51.3081,-50.8016,-61.5190666666,-72.7426000001,-97.9747333334
210.28,-55.0,-61.4284666667,-68.0952,-55.5555333333,-42.0634666666,-57.8571999999,-35.9523333333,-44.3651333333,-57.3809333333,-65.2380000001,-87.9363333335
210.66,-47.2222,-51.8055333333,-56.4583333333,-46.7361333333,-34.0971333333,-48.8889333333,-28.0903333333,-34.375,-53.5416,-55.9722,-74.0276666667
211.03,-38.7819333333,-43.5255333333,-45.8974666667,-40.1284,-29.2308,-42.6282,-20.7692,-26.5384,-47.0512666667,-46.282,-66.795
211.41,-45.3902,-53.0497333333,-52.9078666666,-45.1064000001,-39.2907333333,-52.0568,-27.9787666667,-35.9574,-54.7518666667,-55.6738,-75.7447333333
211.79,-66.3887333334,-73.0555333333,-69.9074,-66.2962666666,-56.6667333333,-69.9999333333,-44.3518666667,-50.0926000001,-71.9443999999,-75.7406666667,-97.7777999999
212.17,-68.7254666667,-69.3137333334,-69.3137999999,-63.4313333334,-60.196,-67.9411999999,-41.3725333333,-46.4705333333,-67.5490000001,-70.1960666667,-92.5487999999
212.55,-87.5268666667,-84.9461333332,-88.6022000001,-78.3869333333,-80.5377333334,-87.2044,-59.0322666667,-58.6022,-77.7419999999,-85.5914000001,-111.828066667
212.92,-106.553733333,-97.4012000001,-105.649733333,-91.4124666667,-100.338933333,-106.5536,-77.0057,-76.7233333333,-88.0226666667,-98.3051333333,-129.943466667
213.30,-224.444466667,-202.4072,-215.185066667,-197.962866667,-209.074133334,-217.592733333,-169.537133333,-170.555533333,-178.888866667,-197.5926,-261.851866667
213.68,-220.190533333,-191.8096,-195.619066666,-198.857066667,-197.714266667,-220.190333333,-161.4286,-158.857066667,-171.809533333,-183.238133333,-258.095133333
214.06,-435.666666667,-381.333333333,-360.0,-364.333333333,-389.333333333,-431.0,-321.833333333,-322.666666667,-340.0,-363.0,-497.333333333
214.44,-377.971066667,-346.086866667,-309.8552,-318.550733333,-329.8552,-375.072466667,-297.391366667,-280.579733333,-285.217466667,-314.2028,-445.7972
214.81,-315.384733333,-294.615333333,-260.2564,-260.512866667,-274.871933333,-316.6666,-246.794833333,-233.589733334,-228.717866667,-269.487266667,-376.923133333
215.19,-869.697,-804.848466667,-729.696933333,-706.666733333,-764.848533333,-874.545466666,-687.2728,-686.060666667,-663.0302,-781.212066667,-1010.909
215.57,-2633.33333333,-2448.33333333,-2248.33333333,-2210.0,-2273.33333333,-2636.66666667,-2077.5,-2101.66666667,-2020.0,-2310.0,-3043.33333333
215.95,-11120.0,-10686.6666667,-10333.3333333,-9586.66666667,-10040.0,-11566.6666667,-9206.66666667,-9273.33333334,-9146.66666666,-10146.6666667,-13280.0
216.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.70,-1046.06053334,-1017.57573333,-977.575866666,-909.090933334,-919.394066667,-1120.0,-906.969733333,-923.636400001,-892.7272,-978.181933335,-1298.7878
217.08,-2413.33333333,-2406.66666667,-2242.66666667,-2165.33333333,-2101.33333333,-2602.66666667,-2123.33333333,-2109.33333333,-2122.66666667,-2288.0,-2962.66666667
217.46,-492.753533333,-502.898666667,-453.333333333,-438.550666667,-417.681133333,-530.7248,-422.0291,-417.101333333,-437.101466667,-463.478266667,-600.579866667
217.83,-391.666733333,-409.047733333,-374.047533333,-348.571533334,-338.5714,-430.000066666,-344.642966667,-338.5714,-362.380933333,-390.4762,-480.714266667
218.21,-235.447133333,-250.569066667,-236.26,-213.821133333,-206.016333334,-273.495933333,-211.3008,-200.162666667,-220.813,-243.739866667,-299.512066667
218.59,-370.5748,-395.4022,-371.954,-343.6782,-337.471333333,-428.7356,-331.953933333,-318.3908,-343.678066667,-381.379333333,-448.046066667
218.97,-843.333466667,-889.5238,-840.476133332,-790.476133333,-796.6668,-968.095199999,-745.7142,-730.476200001,-790.4762,-843.333333333,-999.523799999
219.34,-553.684333333,-587.017466667,-554.386133333,-543.1578,-525.9648,-651.929866667,-496.1404,-469.1228,-521.754266667,-560.3508,-662.4562
219.72,-372.051333334,-380.0,-377.692266667,-362.051333333,-361.0256,-455.641,-336.1538,-299.230866667,-350.000133333,-375.1282,-443.846133333
220.10,-220.975466666,-222.276466667,-218.373933334,-211.544733333,-216.748,-271.382133333,-196.910666667,-179.349666667,-208.130266667,-222.4388,-266.8292
220.47,-196.086933333,-198.550666667,-196.811533333,-194.7826,-194.782666667,-239.5652,-175.579566667,-162.8984,-184.6376,-197.5362,-240.7248
220.85,-173.333333333,-179.0476,-183.401266667,-184.4898,-183.2652,-220.6804,-159.591833333,-151.156533333,-175.510266667,-181.088466667,-224.353733334
221.23,-117.4194,-121.828,-130.215133333,-126.2366,-124.9464,-153.440933333,-109.086066667,-99.6775333334,-121.720333334,-122.580533333,-159.784866667
221.61,-112.982466667,-115.6724,-133.5672,-123.158,-127.3684,-154.7368,-109.5322,-104.093533333,-120.9358,-122.456133333,-165.613933333
221.98,-149.361866667,-146.382933333,-172.056666667,-158.581666667,-169.645266667,-193.617133333,-140.992933333,-139.5746,-151.6312,-155.460933333,-217.021266667
222.36,-130.7692,-124.8718,-146.666666667,-136.410266667,-145.128266667,-166.025466667,-121.730766667,-124.6154,-132.8206,-131.923,-192.692533333
222.74,-133.986866667,-121.960733333,-149.542466667,-140.000066667,-144.9674,-164.575133333,-123.9217,-128.496733333,-139.738733333,-129.9346,-199.085066667
223.11,-139.861133333,-132.361133333,-153.888733333,-141.6666,-143.611,-169.722133333,-131.0416,-133.889,-146.250066667,-135.277866667,-210.277666667
223.49,-142.353,-137.7778,-157.516333333,-141.176333333,-146.535933333,-166.797466667,-132.287666667,-138.0392,-146.274466667,-134.7712,-209.6732
223.87,-156.818066667,-156.363733333,-172.8788,-160.303,-160.303133333,-183.333333333,-151.060566667,-155.151533333,-162.1212,-156.666733333,-240.9092
224.24,-271.428666666,-270.476266666,-297.857133333,-288.095133333,-281.428533333,-309.523733333,-254.285733333,-268.095133333,-282.142933333,-269.761933333,-395.238066667
224.62,-290.5128,-303.333333333,-315.1282,-305.897533333,-302.051333333,-322.051333333,-263.974333333,-281.282066667,-313.589733334,-289.743666667,-411.794933333
225.00,-239.375,-245.208333333,-246.875,-234.375,-233.958333333,-248.333333333,-201.458333333,-222.291666667,-244.583333333,-232.5,-317.083333333
225.38,-220.000066667,-213.904733333,-219.238133333,-214.8572,-213.714266667,-223.809533333,-167.142866667,-211.0476,-217.904866667,-215.999933333,-282.285733334
225.75,-183.1746,-177.460266667,-173.492066667,-173.492066667,-172.6986,-183.333266666,-130.9524,-166.984133333,-178.7302,-179.206333333,-227.142933333
226.13,-99.5024,-96.4179333332,-90.1494,-88.7562000001,-86.8656,-94.9253999999,-60.9453666667,-83.3831333333,-90.1492666668,-93.3333333333,-115.1244
226.51,-98.7013333334,-97.2294000001,-90.7358666667,-92.5541333334,-88.4848666667,-90.3896666666,-65.5411,-83.9826,-89.3506666667,-92.9005333333,-109.6104
226.88,-55.5555999999,-57.4775333333,-54.1740666667,-53.9938666667,-53.3334,-52.0120666667,-38.7987,-48.4685333333,-52.7928,-56.5164,-65.3452666667
227.26,-41.1871333333,-40.4564666666,-40.3654,-39.863,-39.9999333333,-36.2556,-26.2557,-35.4338,-37.4887333333,-41.5068,-45.7533333333
227.64,-34.004,-32.8204666667,-33.2151333333,-31.8344,-33.0177333333,-27.0612666667,-18.5207666667,-28.4418666667,-32.1499333333,-33.4911333333,-35.7001333333
228.01,-22.9665333333,-21.6206666666,-22.3241333333,-21.4984,-22.7216666667,-14.8928666667,-7.12526666667,-18.0732666667,-22.0795333333,-21.3456,-22.1714
228.39,-13.674,-12.8954,-12.2141333333,-11.8734666667,-11.8977333333,-6.54500000001,0.145900000002,-9.562,-12.2142,-12.214,-12.0680666667
228.76,-10.0106666667,-7.24546666667,-8.40300000001,-6.47373333333,-6.88086666667,-3.72986666666,2.63673333333,-5.44473333334,-7.99566666667,-8.2316,-6.98813333333
229.14,-10.2459333333,-7.15833333333,-8.61360000001,-6.48966666667,-7.45326666666,-3.8938,2.40896666667,-5.89966666666,-8.10233333333,-8.63313333335,-6.56833333333
229.52,-7.84619999999,-5.48706666667,-7.14926666667,-4.09306666667,-5.30833333333,-2.05546666667,3.512,-4.1644,-5.86246666667,-5.89806666667,-4.27166666667
229.89,-5.80420000001,-4.32826666666,-5.60533333334,-2.48746666667,-3.68166666667,-0.613533333334,4.204,-2.78606666667,-4.66013333333,-3.35,-2.30506666667
230.27,-6.95800000001,-6.29446666666,-6.84466666666,-4.04533333333,-4.98373333333,-2.71846666667,2.2977,-5.1618,-7.10353333334,-4.95133333333,-3.9482
230.65,-3.92606666667,-3.63346666667,-3.2948,-0.692933333333,-2.34033333334,0.123266666667,4.80366666667,-2.41706666667,-4.88073333333,-2.3248,-0.877666666666
231.02,-4.30466666667,-4.38219999999,-3.8384,-1.07226666667,-2.1912,-0.481666666665,5.29136666667,-2.99913333333,-5.25246666667,-2.78173333333,-0.497333333334
231.40,-3.3644,-3.48846666666,-2.5116,-0.8682,-0.899200000002,0.0154666666674,5.47290000001,-2.6666,-4.38753333333,-2.06193333333,0.744133333325
231.78,-3.88366666667,-3.97800000001,-2.73586666666,-1.6196,-0.770399999999,-0.566000000001,4.68536666666,-3.4276,-3.91506666667,-2.783,0.738999999992
232.15,-4.76186666666,-5.40760000001,-3.61573333333,-2.46966666667,-1.2106,-1.711,3.76923333333,-6.11773333334,-4.37453333333,-3.29286666667,-0.290666666667
232.53,-3.15793333333,-4.08286666667,-2.56786666667,-0.5902,0.526333333334,0.0159333333334,5.26313333334,-4.96,-2.45626666666,-1.3398,0.861333333333
232.90,-1.48326666667,-3.12613333333,-1.80226666667,0.175533333334,0.988733333333,2.0416,7.29660000001,-4.68893333333,-0.925066666666,0.175466666668,1.65873333333
233.28,1.0686,-0.82926666666,1.03673333333,1.48326666667,3.87553333333,3.8598,9.23443333333,-2.83893333333,1.40346666667,2.3604,4.2424
233.66,2.35393333333,0.379200000008,3.19113333333,2.70146666667,5.75033333333,6.20853333333,10.5134333333,-0.663466666666,3.5072,3.902,6.91926666667
234.03,1.83533333334,0.705933333332,2.68226666667,1.9608,5.47446666667,6.21173333334,10.1960333333,-1.30213333333,3.6078,3.153,7.02746666667
234.41,2.62993333333,2.49233333333,3.63913333333,2.37,5.74926666667,7.24766666667,11.6741666667,-0.443533333331,4.96946666667,4.23553333333,7.93579999999
234.78,1.82666666667,2.01406666667,3.0912,1.2802,5.40193333333,6.54166666667,11.6783666667,-0.983533333333,4.2622,3.59086666667,7.33800000001
235.16,-0.138333333333,0.537600000006,2.79566666667,-0.168933333332,3.91693333333,5.49926666667,10.3762333333,-2.39626666667,3.28713333333,2.2274,5.51446666667
235.54,0.6114,1.44666666667,4.027,0.939466666667,4.32533333333,7.29299999999,12.1848666667,-1.23793333333,4.4296,3.08713333333,6.05499999999
235.91,0.707066666668,2.03453333333,4.17033333333,1.41406666667,4.34346666667,7.22946666667,12.7200666667,-0.533933333333,3.96826666667,2.91493333333,5.90186666666
236.29,-3.40680000001,-0.587266666667,1.51246666667,-1.4244,0.602,4.12626666667,9.40526666667,-3.0984,0.455266666666,-0.631333333334,3.02506666667
236.66,-6.68199999999,-2.67586666667,-0.290533333334,-4.2968,-2.21706666667,1.5596,6.942,-6.10093333333,-2.61473333333,-2.81346666666,1.0092
237.04,-7.80253333333,-3.55753333333,-0.373666666667,-5.3212,-3.09413333333,0.403666666666,5.4186,-6.57700000001,-4.31973333334,-3.991,0.19433333333
237.41,-7.74333333334,-3.48086666667,-0.693133333334,-4.80813333333,-3.37766666667,0.826066666665,5.61203333333,-6.12086666667,-4.32146666667,-3.53993333333,0.767
237.79,-9.29786666667,-4.99633333334,-2.57206666667,-6.11979999999,-6.11973333333,-0.916533333334,3.98373333333,-8.26313333333,-6.68133333334,-5.97186666667,-1.2416
238.17,-10.4176,-6.24173333333,-3.8388,-7.16499999999,-8.19040000001,-2.271,2.88643333333,-9.46526666665,-8.41019999999,-7.89740000001,-2.8132
238.54,-9.22546666666,-5.43553333334,-3.37473333333,-5.47706666667,-7.27519999999,-1.41066666667,3.5062,-8.09133333333,-8.31260000001,-6.74953333333,-2.29606666667
238.92,-7.31346666667,-3.25873333333,-1.43046666667,-3.9054,-5.77126666667,0.024800000002,5.2922,-6.25626666667,-5.74626666667,-4.29093333333,-0.136866666666
239.29,-4.98293333333,-0.870066666665,-0.192066666667,-1.75133333333,-3.59306666667,2.11306666667,7.85886666666,-4.15826666667,-4.14686666667,-1.90966666667,2.23726666667
239.67,-4.72566666667,-0.717333333331,-0.337666666665,-1.39246666667,-3.50226666666,2.47893333333,8.22246666667,-3.85046666667,-4.4092,-1.5296,2.6688
240.04,-3.83626666667,-0.545266666667,0.244533333332,-0.9402,-2.86766666666,2.8302,8.67876666667,-3.30986666667,-3.65773333333,-0.968533333334,3.103
240.42,-1.3626,0.827400000001,2.1492,0.884066666669,-0.3488,5.11746666667,10.6893333333,-0.884,-1.45173333333,0.7218,5.17433333333
240.79,0.153066666665,1.67713333334,3.0758,1.99726666667,1.06473333333,6.63186666667,11.8197333333,0.695866666667,-0.146066666666,1.50326666667,6.26306666667
241.17,1.359,2.44966666667,3.80253333333,2.96153333333,2.18766666667,7.7086,12.9738,1.72446666667,1.10906666667,2.5228,7.27586666667
241.54,1.0264,2.1022,3.3252,2.58806666667,1.97113333333,7.68766666666,13.0658666667,1.53406666667,0.753399999999,2.22226666667,6.7486
241.92,1.20173333333,2.28486666667,3.41246666666,2.6656,2.3096,7.9426,13.5411,1.7656,0.939733333332,2.53706666667,7.082
242.29,1.69426666666,2.79606666667,3.8706,2.966,2.7272,8.45273333333,14.1023666667,2.19453333333,1.43726666667,3.39753333333,7.86513333333
242.67,1.8252,2.78833333333,3.89586666667,2.7884,2.8014,8.50513333333,14.292,2.02233333333,1.38313333333,3.32253333333,7.98413333333
243.05,2.21226666666,2.91706666666,3.80466666667,3.14646666667,3.244,9.0828,14.6983333333,2.28026666667,1.47766666667,3.47766666667,8.15293333333
243.42,2.5322,3.16726666667,4.03486666667,3.3582,3.545,9.4356,14.807,2.47826666667,1.80993333333,3.56153333333,8.37273333334
243.80,2.92493333333,3.35786666667,4.15853333333,3.54993333333,3.7704,9.57506666667,15.1001333333,2.70833333334,2.0548,3.82353333333,8.59486666667
244.17,3.16146666667,3.50493333333,4.33673333333,3.85613333333,3.824,9.9334,15.4672666667,3.04873333334,2.25313333333,4.25593333333,8.79066666667
244.55,3.18273333333,3.42053333333,4.14593333333,3.8408,3.69793333333,9.76226666667,15.3547333333,2.94093333334,2.21946666667,4.14586666667,8.58513333334
244.92,2.8412,3.02573333334,3.7102,3.42953333333,3.095,9.14646666667,15.2672,2.54893333333,1.95306666667,3.67933333333,8.21613333334
245.30,2.52153333333,2.76706666667,3.4812,3.13126666667,2.80673333333,8.85633333333,15.2904,2.30166666667,1.77126666667,3.5102,7.97986666666
245.67,2.61893333333,2.87146666667,3.62913333334,3.24026666667,2.6986,8.8302,15.6214333333,2.36953333333,1.98733333333,3.48953333333,8.16206666666
246.05,2.54426666667,2.69886666667,3.52866666667,2.9684,2.43533333333,8.75653333333,15.6746,2.30206666667,1.9476,3.32266666667,7.975
246.42,2.04366666667,2.1852,3.0726,2.5596,2.0994,8.48046666667,15.4922,1.99933333333,1.64173333333,2.6982,7.44593333333
246.79,1.5326,1.6892,2.53753333333,2.176,1.62753333333,8.2224,15.1723333333,1.6814,1.2662,2.1376,6.95893333333
247.17,1.43866666667,1.59333333333,2.4342,2.06026666667,1.56486666667,8.041,15.2007,1.6506,1.2886,2.06266666667,6.9858
247.54,1.57813333333,1.7326,2.5896,2.18813333334,1.69846666667,8.2494,15.6508666667,1.90913333333,1.52606666667,2.31973333333,7.23346666667
247.92,1.47153333333,1.758,2.56933333333,2.07066666667,1.6464,8.17313333333,15.6051,1.9264,1.62226666667,2.17106666667,7.1454
248.29,1.43306666667,1.79513333333,2.5942,1.9752,1.66666666667,8.10413333333,15.6683666667,1.9516,1.67946666667,2.11226666667,7.13573333333
248.67,1.73766666667,2.27853333333,3.00306666667,2.3938,2.04346666667,8.51146666667,16.1848333333,2.411,2.0668,2.5778,7.44053333334
249.04,1.5378,2.1736,2.8776,2.21326666667,1.9448,8.4908,16.2133666667,2.2682,2.013,2.4156,7.349
249.42,1.1372,1.77653333333,2.49046666667,1.94853333333,1.61833333334,8.24793333333,16.0167666667,1.9928,1.79973333333,1.93473333333,7.04573333333
249.79,0.758666666666,1.316,2.1194,1.44026666667,1.30346666667,7.92286666667,15.6392666667,1.61446666667,1.4752,1.51753333333,6.56966666667
250.17,0.614533333333,1.16473333333,2.0478,1.31506666667,1.3284,7.74553333333,15.5811,1.54053333333,1.51633333333,1.3016,6.38206666667
250.54,1.0554,1.35466666667,2.41873333333,1.52993333333,1.7544,7.89493333333,15.8671,1.92126666667,1.79173333333,1.58186666667,6.59466666667
250.92,1.69093333333,1.8342,3.0652,1.94106666667,2.35826666667,8.33326666667,16.4168,2.57453333333,2.50153333333,2.12066666667,7.09626666667
251.29,1.585,1.97306666667,3.12146666667,2.00833333333,2.24573333334,8.3606,16.3715333333,2.6436,2.50573333333,2.17206666667,7.0002
251.66,1.65673333333,2.29606666667,3.45926666667,2.31953333333,2.4486,8.53206666667,16.4779333333,2.9688,2.70713333333,2.31933333333,7.08406666667
252.04,1.9728,2.61226666666,3.93206666667,2.7788,2.7856,8.864,17.022,3.16673333333,2.8844,2.80273333333,7.51013333333
252.41,1.9844,2.5688,3.90553333333,2.8696,2.77513333333,8.8958,17.0360333333,2.9502,2.7436,2.77866666667,7.643
252.79,1.2132,1.5876,2.94833333333,1.9188,1.908,7.98386666667,16.3698,1.9188,1.8216,1.9008,6.969
253.16,1.57613333333,1.85153333333,3.1738,2.25373333333,2.2718,8.18113333333,16.5054333333,2.19913333333,1.85873333333,2.35146666667,7.2066
253.54,1.81753333333,2.06033333334,3.37013333333,2.32146666667,2.39886666667,8.2084,16.7329,2.35106666666,1.8948,2.43933333333,7.20006666667
253.91,2.296,2.6704,3.78646666667,2.9102,2.75666666667,8.55433333333,17.2415333333,2.82406666667,2.236,2.90273333333,7.6292
254.28,2.56406666667,3.01526666667,3.93286666667,3.3196,2.72593333333,8.75266666667,17.4957,3.0152,2.32886666667,3.18493333333,7.83886666667
254.66,2.59766666667,3.0988,3.8084,3.3514,2.3652,8.67106666666,17.4946,2.7498,2.43326666667,3.05473333333,7.84133333333
255.03,2.6374,3.50533333333,3.88253333333,3.41306666667,2.38993333333,8.7254,17.4654333333,2.9434,2.5618,3.25793333333,8.12993333333
255.41,3.086,3.60246666667,4.18466666667,3.40106666667,2.70513333333,8.71086666667,17.6449333333,3.2918,2.92833333333,3.0904,8.23813333333
255.78,2.23706666667,2.64246666667,3.18713333333,2.2374,1.62053333333,7.42753333333,16.6216333333,2.10673333333,1.99866666667,1.95813333333,7.18886666667
256.15,1.39693333333,2.02506666667,2.32086666667,1.41986666667,0.832733333333,6.78486666667,15.6747666667,1.315,1.1512,0.887333333332,6.4618
256.53,1.76986666667,2.48126666667,2.69653333333,1.67333333333,1.2472,7.13213333333,15.5776333333,1.89273333333,1.73046666667,1.20786666667,6.74573333333
256.90,2.30393333333,3.0596,3.2924,2.20986666667,1.7648,7.68373333333,15.6945,2.402,2.1772,1.71573333333,7.14886666667
257.28,2.57593333333,3.4308,3.65213333333,2.5908,1.9348,8.03913333333,16.1361333333,2.7296,2.6022,2.09233333333,7.44286666667
257.65,2.76773333333,3.55926666667,3.81333333333,2.63246666667,2.01893333333,8.1906,16.2790666667,2.883,2.6786,2.50033333333,7.71233333333
258.02,2.68946666667,3.38166666667,3.8034,2.56706666667,2.08266666667,8.16806666667,16.1951333333,2.9174,2.74086666667,2.67506666667,7.67793333333
258.40,2.5192,3.28306666667,3.74586666667,2.55346666667,2.28173333333,8.24573333333,16.3007,2.96486666667,2.65386666666,2.7984,7.73406666667
258.77,2.40806666667,3.16993333333,3.72713333333,2.53166666667,2.39933333333,8.2784,16.2365333333,2.9076,2.51473333333,2.79646666667,7.77246666667
259.15,2.40673333333,3.00793333333,3.65686666667,2.53653333333,2.4506,8.264,16.3413666667,2.79993333334,2.42566666667,2.80373333333,7.84433333333
259.52,2.10533333333,2.6992,3.3702,2.37166666667,2.18086666666,8.11006666667,16.2566666667,2.49246666667,2.081,2.65373333333,7.65806666667
259.89,2.2232,2.75946666666,3.45106666667,2.54366666667,2.3148,8.264,16.3718333333,2.60246666667,2.14,2.81013333333,7.81106666667
260.27,2.5346,2.89606666667,3.6298,2.77706666667,2.5706,8.44706666667,16.5704666667,2.8804,2.4126,3.1072,8.07793333333
260.64,2.47626666667,2.8078,3.5074,2.72953333334,2.48866666667,8.34673333333,16.6736333333,2.78473333333,2.2954,3.06713333334,8.0002
261.01,2.2986,2.5726,3.296,2.50673333333,2.19413333333,8.11466666667,16.5922666667,2.51753333333,2.11746666667,2.90513333333,7.81133333333
261.39,2.012,2.24433333333,3.03913333333,2.2398,1.88993333333,7.89193333333,16.3622666667,2.2012,1.87886666667,2.62706666667,7.5822
261.76,1.89153333333,2.21846666667,2.98886666667,2.16746666667,1.86766666667,7.86766666667,16.2798666667,2.11953333333,1.81353333333,2.61406666667,7.52473333334
262.13,1.61973333333,2.0434,2.74026666667,1.92693333333,1.62646666666,7.65366666667,16.1537,1.8206,1.5,2.34353333333,7.3298
262.51,1.40313333333,1.85706666667,2.53933333333,1.69773333333,1.31366666667,7.37486666667,15.8974,1.50206666667,1.30806666667,2.07833333333,7.03633333333
262.88,1.2062,1.82153333333,2.358,1.6762,1.186,7.187,15.8719333333,1.41006666667,1.19013333333,2.01913333333,6.85833333333
263.25,0.536266666666,1.24686666666,1.71806666667,1.15486666667,0.491533333333,6.50353333333,15.3083333333,0.705999999999,0.507266666667,1.37406666667,6.14826666667
263.63,-0.118533333333,0.727733333333,1.14973333333,0.565000000001,-0.180066666667,5.81553333333,14.7952666667,0.0740666666666,-0.0196666666674,0.7698,5.53166666667
264.00,-0.499266666667,0.459200000001,0.727666666667,0.169,-0.582599999999,5.4368,14.4729333333,-0.346533333334,-0.362399999999,0.432266666667,5.19253333333
264.37,-1.31926666667,-0.124066666667,0.135266666667,-0.552466666666,-1.34726666667,4.73,13.835,-1.0768,-1.074,-0.208599999999,4.341
264.75,-1.24133333333,-0.134066666667,0.231133333333,-0.468066666667,-1.28986666667,4.80306666667,13.7158,-1.0246,-1.03313333333,-0.174066666665,4.37486666666
265.12,-0.803799999999,0.358200000001,0.688133333333,0.0140666666658,-0.595133333334,5.31873333333,13.9777666666,-0.389133333334,-0.5472,0.157933333334,4.90413333333
265.49,-0.261133333333,0.695600000001,1.08866666667,0.274866666666,-0.1538,5.55326666667,14.1497666667,-0.0770000000006,-0.291333333333,0.467466666667,5.1572
