wavelength,Back_TanNicf,Belly_TanNicf,Breast_TanNicf,Crissum_TanNicf,Crown_TanNicf,DorTail_TanNicf,Patch10_TanNicf,Patch11_TanNicf,Patch12_TanNicf,Patch13_TanNicf,Patch14_TanNicf,Rump_TanNicf,Throat_TanNicf,WingTip_TanNicf
235.91,40.405,49.1783333333,50.08825,52.6555416667,53.1690833333,50.7335833333,59.4190833333,51.5844166667,42.0483333333,41.475875,45.6279166667,63.7983958333,53.0516666667,55.2521666667
236.29,39.8148333333,48.3445833334,48.9899166667,51.4732083333,52.07625,48.176,57.1548333333,50.2244166667,40.3479166667,39.5904583333,44.1918333333,62.6683958333,51.2064166667,52.1888333333
236.66,39.2655,47.1751666667,48.3615833333,50.42375,51.3844166667,46.7231666667,57.0338333333,51.10175,40.5366666666,39.9857916667,43.6158333333,63.3122083334,50.6779166667,49.7175
237.04,37.1010833333,44.6368333333,46.1495833334,47.1948333334,49.5326666667,43.5368333333,53.8503333333,49.6975833333,38.669,35.62975,41.5016666667,59.4335833333,47.71725,46.7545
237.41,35.912,42.9424166667,43.2954166667,46.0370833333,48.0999166667,42.671,50.81425,49.2128333333,37.4864166667,33.0619166667,41.1236666666,57.5936875,46.7426666666,46.1454166667
237.79,38.1494166666,44.8863333334,44.7510833333,47.7136666667,49.8105833334,43.3441666667,51.3258333333,51.5963333333,40.341,35.6465833333,42.3971666667,59.0504375,48.9990833334,48.9176666667
238.17,38.2138333333,45.5865833333,42.93875,46.5601666667,48.6759166667,43.5358333333,49.76625,51.947,40.0830833334,36.1369583334,41.3550833333,57.8401875,48.3385833333,47.7931666666
238.54,35.5171666667,43.2731666667,38.95575,43.9382916667,45.0803333333,40.71275,46.2099166667,50.2508333333,38.7048333334,33.82275,38.93075,55.3713958333,46.2600833333,45.58225
238.92,34.1780833334,40.9360833333,37.1004166666,42.20325,42.53425,37.5113333334,43.1278333333,46.84925,37.8768333333,31.9632916667,37.7853333333,52.4030208333,45.0685,42.55725
239.29,34.94,41.1309166667,38.28175,41.7952916667,43.2946666667,38.2390833333,43.359,46.3154166666,38.3248333333,32.7870416667,38.32475,52.8973541667,46.6795833333,43.01625
239.67,33.1521666667,38.8283333334,34.9034166667,39.3618333333,40.17725,34.843,41.20375,43.23675,36.1311666667,29.90125,35.3460833333,51.1674375,42.91475,39.9758333333
240.04,31.2546666667,36.2214166667,31.7144166667,36.4699583333,36.3319166667,32.0455833333,37.6011666667,40.34225,33.499,27.501875,32.54225,47.9441458333,39.4224166667,37.877
240.42,28.0820833333,32.5994166667,28.5876666667,32.7625,32.4200833334,29.6476666667,33.6921666667,37.29625,30.0553333333,24.19275,29.48475,43.415625,35.8283333333,35.0781666667
240.79,25.014,28.8709166667,25.6758333333,29.23,28.8428333333,26.7173333333,29.46225,33.6148333333,26.14025,21.0444166667,26.0275833333,38.7703958334,31.4611666667,31.7285
241.17,22.9850833333,26.9029166667,23.7936666667,27.1579166666,26.6044166667,25.0995833333,27.9229166667,31.5670833333,24.1418333333,20.0435833333,24.4525833333,37.2045833333,29.4030833333,29.6515833333
241.54,22.1245833333,25.59675,23.2638333334,25.3797916667,25.08675,24.1644166667,27.0615,30.3819166667,23.33975,19.5854583333,23.7195833334,35.0314583333,27.33275,28.342
241.92,19.4871666667,22.7219166667,20.5226666667,22.5738333333,22.4359166667,22.22875,24.8619166666,27.8795833333,20.562,16.6519166667,22.12025,32.3076458334,24.2899166667,25.26625
242.29,18.26225,21.0886666666,19.6570833333,21.5855416667,21.2710833333,21.17975,23.5685833333,26.9783333333,19.07375,15.13025,21.3166666667,31.3251875,22.88475,24.4983333334
242.67,17.63025,20.0869166667,19.3750833333,20.264875,20.6164166667,20.2776666666,22.7603333333,26.4323333333,17.8905833333,14.366375,20.23425,30.5880625,21.81425,23.9239166667
243.05,17.78125,20.1959166666,19.6808333333,20.2129166666,21.1669166667,20.7279166666,23.3368333333,26.7899166667,17.5698333333,14.669875,20.7614166667,30.9777083333,21.5635833333,24.3246666667
243.42,17.70625,20.1456666667,19.13075,20.2194166667,21.0215833333,20.1455833333,23.7475,27.0055,17.43625,14.6937916667,20.54675,31.1742708334,21.349,24.2879166667
243.80,18.3253333333,20.7655,20.0638333333,21.0845416667,21.7861666667,21.1324166667,24.4816666667,27.815,18.0860833333,15.849375,21.547,31.6507916667,22.3046666667,24.9921666667
244.17,18.63425,21.2293333333,20.5863333333,21.6210833333,22.4441666666,21.5899166666,25.2350833333,28.6845833333,18.3835833333,16.525625,22.1540833334,32.0868541667,22.9774166667,25.3215
244.55,18.56525,21.5219166667,20.5336666666,21.5374166667,22.69675,21.8254166667,25.3501666667,29.2094166667,18.4641666667,16.923375,22.5801666667,32.8898541667,22.77475,25.32675
244.92,18.2694166667,21.6605833334,19.8648333333,21.1561666667,22.0095833334,21.33425,25.0740833333,29.4596666667,18.6554166667,17.2120416667,22.5659166667,32.6765416667,22.5365,25.08175
245.30,18.5200833333,21.6543333333,19.3854166667,21.0992083333,21.96775,21.5453333334,24.6388333333,29.6061666667,18.7993333333,17.52175,22.92875,32.5104375,22.2949166666,24.7478333333
245.67,17.5245833334,20.7796666667,18.1238333333,20.4232083333,20.9751666667,20.5841666667,23.21475,28.79125,17.7455,16.83075,21.7385,31.6743333333,21.1455833333,23.32825
246.05,16.8798333333,19.9689166667,17.3870833333,20.0033333333,20.2513333334,19.8479166667,22.2913333333,28.4118333333,17.2083333333,16.5975,20.8103333333,30.9433333333,20.3955,22.4816666667
246.42,15.8699166667,18.66875,16.478,19.0619166666,19.0828333333,18.5745,21.022,27.3060833333,16.3521666666,16.0324166667,19.7589166666,29.4314166666,19.2979166666,20.9905
246.79,15.0735833333,17.7414166667,15.5094166667,18.3614166667,18.18225,17.6835833333,20.33225,26.53,15.71275,15.5530833333,19.2331666667,28.7043958333,18.3954166667,19.882
247.17,14.5550833333,17.30875,14.84,17.9213333333,17.458,17.2816666667,19.5469166667,26.3429166667,15.4549166667,15.1632083333,18.6560833333,28.4352708333,17.8738333333,19.5335
247.54,14.3479166667,17.2235,14.4645,17.6705416667,17.0251666667,17.28425,18.994,26.08375,15.2029166667,14.7906666667,18.4585,27.9999583333,17.5258333333,19.1838333333
247.92,13.7500833333,16.7423333334,13.8551666667,17.0854583334,16.3425833333,16.4856666667,18.426,25.6691666667,14.65925,14.03625,17.9924166667,27.341,16.9781666667,18.5775
248.29,13.1105,16.1265833333,13.21875,16.5815416667,15.68225,16.0308333333,17.5888333333,25.1495833333,13.98725,13.3101666667,17.352,26.7602708333,16.2886666667,17.917
248.67,13.08925,16.1124166667,13.139,16.56325,15.4796666667,15.9263333333,17.5475,25.1076666667,14.0199166667,13.1555416667,17.2375,26.6191041667,16.3026666667,17.8495
249.04,12.9405,15.9565833333,13.1030833333,16.5576666667,15.55875,15.7595833333,17.411,25.0685833333,13.9116666667,12.69675,17.21425,26.7497083334,16.179,17.9115833333
249.42,12.1178333334,15.3838333334,12.3134166666,15.99125,15.0064166667,14.94725,16.7120833333,24.57675,13.21875,11.69475,16.2755,26.1927291667,15.3293333333,17.29425
249.79,12.1383333333,15.3706666667,12.5170833333,16.1207083333,15.2495,14.9874166667,16.9965833333,24.9708333334,13.39075,11.6725,16.2103333333,26.3989791667,15.6231666666,17.317
250.17,12.5914166667,16.0448333333,13.3124166666,16.69025,15.7209166667,15.2873333333,17.3719166666,25.7626666667,13.9811666667,12.2023333333,16.66675,27.2230833333,16.0970833333,17.743
250.54,12.958,16.8194166666,13.6590833333,17.152875,16.28225,16.1409166667,18.09125,26.453,14.3486666667,12.4010416667,17.1755833334,28.1858125,16.3161666667,18.1421666667
250.92,13.7416666667,17.6276666667,14.4819166667,18.027625,16.9650833333,17.013,18.6245833333,27.4236666667,15.0848333333,13.0193333333,17.6336666667,28.835375,16.94125,19.2693333333
251.29,14.0868333333,17.8660833333,14.5303333333,17.9380833334,17.3225833333,17.03525,18.6530833334,27.5925833333,14.9613333333,13.0747083333,17.6348333333,28.652875,16.9040833333,19.3279166666
251.66,14.4908333333,17.9461666667,14.9389166667,18.521,17.7059166667,17.3878333333,18.7191666667,28.0593333333,15.1404166667,13.2760833333,17.84875,28.8937708333,17.2643333333,19.2518333333
252.04,14.817,18.1649166667,15.2015,18.7980833333,18.4101666666,17.8866666667,18.94725,28.295,15.51975,13.8823333333,18.0588333333,29.330875,17.48875,19.4444166667
252.41,14.87325,18.4128333333,15.453,18.780125,18.7973333333,18.0556666667,19.34325,28.3711666667,15.8239166667,14.2934166667,18.2174166666,29.301375,17.7253333334,19.7949166667
252.79,14.4869166667,18.2226666667,15.5103333333,18.541375,18.81125,17.5569166667,19.23875,28.4131666666,15.7134166666,14.3466666667,17.9351666667,29.2842708333,17.7249166667,19.6663333333
253.16,15.0468333333,18.895,15.9450833333,18.8525,19.355,18.2725833333,19.87125,28.9190833334,16.10075,15.0750416667,18.421,29.6528541667,18.47075,19.9349166667
253.54,15.5899166667,19.1645,16.5949166667,19.358375,19.78175,18.5614166667,20.4205833333,29.34975,16.5804166667,16.14275,19.0855,30.1518333333,19.2795,20.349
253.91,17.2515,20.7969166667,18.0555,20.7895833333,21.3084166667,19.9708333333,21.88575,30.9064166667,17.68275,17.69375,21.0015833333,31.8220416667,20.8844166666,22.2513333333
254.28,18.7331666667,21.8704166667,19.3020833334,22.1211666666,23.0159166666,21.4210833334,23.1505833333,31.91075,18.808,18.7219583333,22.2145833333,32.7174166667,22.26725,23.5550833333
254.66,19.6835,22.5001666667,20.2775,23.1712916666,24.051,21.8440833333,23.7575833333,32.6080833333,19.70675,19.5834583333,22.8934166667,33.5704375,23.5880833333,24.1589166667
255.03,20.2646666667,23.1121666667,21.0068333333,23.9997916667,24.5804166667,22.45875,24.3465833333,33.0428333333,20.40975,19.8289583333,23.4106666667,34.3175208333,24.6128333334,23.99175
255.41,20.69875,23.5690833334,21.7759166666,25.1642083334,25.1094166667,23.3924166666,25.1683333333,33.7879166667,21.33,20.4502916667,23.9479166666,35.5281458333,25.5471666666,24.6210833333
255.78,20.5708333333,23.8313333333,22.49325,25.313375,25.48275,23.55175,25.34725,34.1801666667,21.68875,20.6555,24.0261666666,35.6325625,25.669,24.8390833333
256.15,19.78125,22.78725,21.55975,24.140125,24.1900833333,22.7204166667,24.0398333333,33.2833333334,20.5995,19.4974166667,23.1464166667,34.4397291667,24.8664166667,23.664
256.53,20.0721666667,22.8365833333,21.6586666666,24.3229166666,24.1906666666,22.5800833333,24.0225,33.2130833333,20.9134166667,19.507125,23.4134166667,34.6632916666,24.8878333333,23.3814166667
256.90,19.4445,21.6535,20.4343333333,23.5815833333,23.1086666667,21.57225,23.1605,32.18825,19.8950833334,18.71675,22.56225,33.911375,23.5741666667,22.7023333334
257.28,17.8816666667,19.7789166666,18.7073333334,21.8945833333,21.2735,19.7039166667,21.4169166666,30.8491666666,18.3593333333,17.4412916667,21.1096666667,32.3743541667,21.3418333333,20.8094166667
257.65,16.9555,18.7965,17.5811666667,20.6378333333,19.9279166667,18.8448333333,20.349,29.9819166667,17.59925,16.6517916667,20.1204166667,31.2379791667,20.1083333333,19.651
258.02,14.4536666667,16.546,14.7576666666,18.1613333333,17.144,16.6141666667,17.8885,27.3129166667,15.4656666667,14.4850833333,17.79425,28.5635625,17.41675,17.1018333333
258.40,12.5749166667,15.0773333333,12.77925,16.4305416667,14.909,14.8818333333,16.3170833333,25.79475,13.6375,12.9292916667,16.4486666666,27.003875,15.5768333333,15.5039166667
258.77,11.3623333333,13.8955833333,11.6395833333,14.9242916667,13.61,13.8243333334,15.184,24.6748333333,12.484,11.8994583333,15.43375,25.6829375,14.1928333334,14.7595833334
259.15,10.4166666667,13.2334166667,10.8345833333,13.896,12.9075,13.1094166667,14.3990833333,23.9159166667,11.6920833334,11.254625,14.7746666667,24.8794791667,13.1765833333,14.3849166666
259.52,9.86991666667,12.584,10.187,13.0774166667,12.2380833333,12.3835,13.7519166667,23.1625833333,11.0635833333,10.6868333333,14.2370833333,24.0812291667,12.4255,13.5901666667
259.89,9.743,12.325,9.816,12.6948333333,11.8135,11.9898333333,13.5366666667,22.8411666667,10.76,10.3884166667,14.1365,23.8604375,11.9048333333,13.4178333333
260.27,9.87091666666,12.4955833333,10.0800833333,12.95375,11.8620833333,12.0741666667,13.80925,23.047,10.9639166667,10.56625,14.3189166667,23.9631041667,11.8415833333,13.5825833333
260.64,9.60375000002,12.21725,9.92883333335,12.7769166667,11.5761666667,11.81375,13.4760833334,22.8159166667,10.5145,10.3101666667,14.0533333334,23.6867916667,11.51525,13.3135
261.01,9.68575,12.2145,9.95091666666,12.732125,11.5628333333,12.04725,13.4689166666,22.8488333334,10.5738333333,10.2192083333,14.0888333333,23.5906458333,11.5081666667,13.2238333333
261.39,9.9565,12.503,10.2701666667,13.105375,11.85825,12.5231666667,13.7515833333,22.9935833333,10.7983333333,10.43125,14.3349166667,23.8414375,11.8409166667,13.7165
261.76,10.03475,12.75975,10.5359166666,13.34625,12.0344166666,12.6581666667,13.89375,23.1495,10.8225,10.4286666667,14.5803333333,23.9568541667,11.9420833333,13.9476666667
262.13,10.267,13.0985,11.13625,13.5927916667,12.4905833333,12.9221666667,14.2825,23.756,11.1584166667,10.6812083333,15.02575,24.41175,12.3708333333,14.6698333333
262.51,10.7844166667,13.5416666667,11.8701666666,14.0506666666,13.1979166667,13.5076666667,14.8351666667,24.22725,11.69325,11.1161666667,15.3494166667,24.877375,12.9866666667,15.3255
262.88,11.4799166666,14.0959166666,12.5789166666,14.6736666666,13.7721666666,14.2125833333,15.34925,24.96225,12.1838333333,11.5682916666,15.78575,25.502375,13.7081666667,15.8574166666
263.25,12.2901666667,14.809,13.4911666666,15.6254583334,14.5553333333,14.867,16.0598333333,25.6566666667,12.85525,12.1507083333,16.3881666667,26.1264583333,14.4431666667,16.20125
263.63,13.01525,15.8375,14.61425,16.641625,15.4068333333,15.7550833333,16.9416666667,26.6125833333,13.666,12.9146666667,17.2806666667,27.0673125,15.3105833333,17.31275
264.00,13.5495,16.3666666667,15.3046666667,17.3843333333,16.1848333333,16.3863333333,17.758,27.2911666667,14.3706666667,13.8396666667,17.8465,27.6340208333,16.46,18.0775833333
264.37,14.1393333333,16.99675,15.936,17.8312916667,17.022,16.89,17.9810833333,27.6795,14.7480833333,14.3626666667,18.6105,28.3684375,17.2756666667,18.8336666667
264.75,14.6545833333,17.4510833333,16.2389166667,17.9630416667,17.4409166667,17.3645833333,18.414,28.092,15.3066666667,14.7742916666,19.025,28.869875,17.7363333333,19.3153333333
265.12,14.2485833333,17.4068333333,16.099,17.81475,17.3964166667,17.18875,18.1519166667,27.859,15.0190833333,14.8242083333,18.91225,28.7485208333,17.5739166667,19.4394166667
265.49,13.73875,17.1770833333,15.7306666666,17.5275,17.062,16.5765833333,17.8579166666,27.5174166667,14.6646666667,14.4467916667,18.5035,28.7799375,17.15725,18.9439166667
265.87,13.012,16.6863333333,14.9666666666,16.8845833334,16.6225,16.12775,17.3329166667,26.793,13.87925,13.9329166667,17.715,28.1867083334,16.4805,18.4158333333
266.24,12.7773333334,16.4910833333,14.7031666667,16.6689583334,16.2445,15.865,17.0746666667,26.4181666667,13.4984166667,13.5837083333,17.2026666667,27.745,16.08325,17.53925
266.61,12.56875,16.0949166667,14.2153333333,16.4607083333,15.88925,15.5918333333,16.7353333333,25.9604166667,13.25475,13.2340833333,16.8541666667,27.472125,15.6055,17.2795833333
266.98,12.1845833333,15.9034166667,13.583,16.1087083333,15.4930833334,15.1578333333,16.60475,25.6221666667,12.9036666666,12.8507916667,16.4858333334,27.3116041667,14.9374166667,16.85625
267.36,11.9308333333,15.6948333333,13.2096666667,15.8140833333,15.36225,14.97025,16.4749166667,25.5116666667,12.6898333333,12.6683333333,16.30425,26.9981458333,14.83375,16.62825
267.73,12.0746666667,15.7740833334,13.1966666667,15.928375,15.35275,15.2028333333,16.4624166667,25.6171666667,12.792,12.93575,16.2579166667,27.2137916666,14.99425,16.6291666667
268.10,12.0959166667,15.7893333333,13.2999166667,16.0440416666,15.2464166667,15.3361666667,16.3850833333,25.5916666667,12.7611666667,12.805875,16.26275,27.1975833333,14.8056666667,16.67475
268.48,11.6619166667,15.1711666667,12.48225,15.4768333333,14.4758333333,14.7169166667,16.0234166667,24.8030833333,12.1361666667,12.22275,15.4285,26.533625,14.04575,16.0516666667
268.85,11.1734166667,14.7244166667,11.9915833333,15.1175833333,14.0410833333,14.38275,15.6299166666,24.33275,11.8764166667,11.9260416667,15.03025,26.0218125,13.5765833333,15.53075
269.22,11.08775,14.5716666666,11.59875,15.0065,13.95925,14.2125833333,15.3830833333,24.0011666667,11.864,11.733375,14.96575,25.6875625,13.3545,15.196
269.59,10.769,14.0189166667,11.0869166667,14.3937916667,13.4166666667,13.8484166667,14.7725833333,23.3825,11.39775,11.3199583333,14.5151666667,24.7954791667,12.8333333333,14.4809166667
269.97,10.74575,13.8070833333,10.984,14.2195833334,13.1764166667,13.6603333333,14.65025,23.0568333333,11.5045833333,11.2735833333,14.37525,24.5994166667,12.8501666667,14.3346666667
270.34,11.0633333333,13.9151666667,11.0243333333,14.3509166667,13.3825833333,13.8151666667,14.93,22.9130833333,11.79225,11.5582916667,14.5298333333,24.68375,12.9823333334,14.519
270.71,11.1489166667,14.03325,11.04925,14.2635833333,13.5348333333,13.87875,14.9890833333,22.7964166667,11.9326666667,11.755625,14.75175,24.5306875,12.9984166667,14.40125
271.09,11.0309166667,13.8923333334,10.8805833333,14.18475,13.3775833333,13.7585,14.73125,22.3828333333,11.7795833333,11.579,14.8015833333,24.2688541667,12.973,14.3434166667
