wavelength,Back_PorCaef,Belly_PorCaef,Breast_PorCaef,Crissum_PorCaef,Crown_PorCaef,DorTail_PorCaef,Rump_PorCaef,Throat_PorCaef,WingTip_PorCaef
746.55,15.6314,40.2298666667,30.2187333333,20.3828666667,15.7194,14.0546,16.4209,33.1390666667,17.5764666666
746.86,15.7042,40.354,30.3370666667,20.4307333333,15.8595333333,14.1254,16.4671,33.1816666667,17.6648
747.18,15.6895333333,40.3050666667,30.2921333333,20.3703333333,15.833,14.2434666667,16.4163666667,32.9964666667,17.625
747.49,16.0273333333,40.3537333333,30.4883333333,20.6964,16.1967333333,14.5806666667,16.7984,33.1803333333,17.892
747.81,16.0562666666,40.0802,30.3901333333,20.6396,16.1582666667,14.5744666667,16.8806666667,32.8848666667,17.8512666667
748.12,16.0075333333,39.8607333333,30.2269333333,20.6816,16.0799333333,14.5774,16.8212,32.8071333333,17.7432666667
748.44,16.1438666667,39.8604666667,30.3419333333,20.9307333333,16.1172,14.7584,16.9737333333,32.8249333333,17.8965333333
748.75,16.2822,40.0897333333,30.6230666667,21.1867333333,16.2373333333,14.814,17.0852666667,32.9856666667,18.1570666667
749.07,16.3264,40.2435333334,30.7269333333,21.3354,16.3748666667,14.8174666667,17.2592333333,33.0379333333,18.3064666666
749.38,16.2954,40.4310666666,30.9738666667,21.4328,16.5226666667,14.9003333333,17.4053666667,33.2475333333,18.4186666667
749.70,16.2126,40.3493333333,30.8715333333,21.29,16.4131333333,14.9189333333,17.3753,33.2042,18.3624666667
750.01,16.2107333333,40.3614666667,30.7418666666,21.0504,16.3133333334,14.8062,17.2350333333,33.1698666667,18.2231333333
750.33,16.092,40.2962666667,30.6213333333,20.9842666667,16.1889333333,14.7286666667,17.1084,33.0423333333,18.046
750.64,15.9816,40.2704,30.5660666667,21.0438,16.0953333333,14.615,17.0804,33.1404,17.9737333333
750.96,15.8658,40.2776,30.5126666667,20.9977333333,15.8911333333,14.5342666667,16.9589666667,33.0303333333,17.7869333333
751.27,15.8694666667,40.3681333333,30.6130666667,21.0440666667,15.9461333334,14.5613333333,17.0092,33.1311333333,17.8374
751.59,15.9509333333,40.5418,30.7925333334,21.0838,16.1303333333,14.622,17.1160333333,33.2198,17.9296
751.90,15.9646,40.5705333333,30.8235333333,21.1409333333,16.0289333333,14.5239333333,17.0329,33.2707333333,18.0293333333
752.22,15.7480666667,40.2400666667,30.5042,20.9442666667,15.9515333333,14.3235333333,16.7868333333,33.0417333334,17.8071333333
752.53,15.5511333333,40.1329333333,30.2388666667,20.6900666667,15.6416,14.0013333333,16.4341666667,32.9293333333,17.5496
752.85,15.4558666667,39.9404666667,30.1049333333,20.4887333333,15.4892666666,13.8201333333,16.3199333333,32.7608666667,17.3814
753.16,15.4686666667,39.9962,30.1005333333,20.4806666667,15.5487333333,13.7432666667,16.2687333333,32.7725333333,17.4343333333
753.47,15.3593333333,39.9477333334,29.9710666667,20.398,15.4956666667,13.4978666667,16.1816,32.7053333333,17.3854
753.79,15.5406,39.9887333333,30.1703333333,20.5212,15.6683333333,13.6437333334,16.3072666667,32.9232,17.6441333333
754.10,15.6257333333,40.0360666667,30.1960666667,20.5191333333,15.8056666667,13.7425333333,16.3151333333,32.9790666667,17.772
754.42,15.6149333333,39.9088,30.074,20.4604,15.9180666667,13.7674,16.3227666667,32.9884,17.8452666667
754.73,15.5332,39.9617333333,29.9693333333,20.4346,15.9218666666,13.6894,16.2339,32.9945333333,17.8307333333
755.05,15.6736,40.1123333333,30.1614666667,20.5647333333,15.9888,13.6640666667,16.2924,33.1534,17.9769333333
755.36,15.8482,40.1748,30.2573333333,20.5728666667,16.223,13.848,16.4208666667,33.2130666667,18.0172666667
755.67,15.9472,40.1645333333,30.2222666667,20.4836,16.1096,13.8814,16.3700666667,33.1825333333,17.9423333333
755.99,16.1192,40.1860666667,30.3458666667,20.7208666667,16.3404666667,14.1953333333,16.6,33.3548,18.0605333333
756.30,16.0729333333,40.1694,30.2314666667,20.6971333333,16.1694666667,14.1782666667,16.4453,33.2644666667,17.9772666667
756.62,16.0247333333,40.0554,30.1856,20.5767333333,15.9537333333,14.1883333333,16.4267666667,33.1813333333,17.8613333333
756.93,16.1358,40.2258,30.4931333333,20.8478,16.1042,14.603,16.6170666667,33.4144,18.0253333333
757.24,16.0768666667,40.3048666667,30.4117333333,20.8708666666,16.1086,14.6239333333,16.7014,33.3570666667,18.0224
757.56,15.9436,40.238,30.3897333333,20.7318666667,16.0446666667,14.5552,16.621,33.3590666667,17.9072666667
757.87,15.963,40.4027333333,30.5982,20.7695333333,16.1006,14.6112,16.7056333333,33.4848,17.9206666667
758.18,15.8678,40.3362,30.4962666667,20.6347333333,16.0389333333,14.5230666667,16.5870666667,33.5202666667,17.8035333333
758.50,15.7356666667,40.2295333333,30.3154666667,20.5936,15.9492666667,14.5424,16.4865666667,33.3134666667,17.7658666667
758.81,15.3816,40.1606666667,30.0793333333,20.4958,15.7604666667,14.3148,16.2393333333,33.0696,17.5986
759.13,15.0024666667,40.0717333333,29.9054,20.4422,15.5801333333,13.9966666667,16.0721,32.8354,17.3727333333
759.44,14.9581333333,40.0278666667,30.0059333333,20.2814666667,15.4411333333,13.7505333333,15.8911333333,32.6366666667,17.3494
759.75,15.1874,40.1269333333,30.1466,20.5154666667,15.6811333333,13.8072666666,16.1231666667,32.7860666667,17.5412
760.07,15.5286666667,40.4951333333,30.4693333333,20.9448,16.0729333333,14.1184,16.3807666666,32.9921333333,17.868
760.38,15.4437333333,40.3648,30.2323333333,20.8100666667,16.0538,13.9452666667,16.2145333333,32.8626,17.7758666667
760.69,15.4943333333,40.1796,30.1796666667,20.7396666667,16.0699333333,13.8952666667,16.0564333333,32.8331333333,17.6940666667
761.01,15.7831333333,40.3853333334,30.3618,20.9687333333,16.1944,14.115,16.3225,32.8377333333,17.9167333333
761.32,15.8738666667,40.5799333333,30.5046666667,21.0509333333,16.153,14.1397333333,16.4899,32.9038,18.032
761.63,15.9771333333,40.5095333333,30.5960666667,21.1182,16.1988666667,14.2592,16.6392666667,32.8963333333,18.1559333333
761.94,16.1565333333,40.6712,30.8105333333,21.2004,16.3269333333,14.4169333333,16.7311,33.0996666667,18.2035333333
762.26,16.4814,40.9344666667,31.1405333333,21.3449333333,16.5905333333,14.6766,17.0257666667,33.3974666667,18.3986
762.57,16.8301333333,41.2204666667,31.4685333333,21.5210666667,16.9348666667,15.1487333333,17.3386666667,33.7140666667,18.7902
762.88,16.6247333333,41.1146,31.2314666667,21.3904,16.7999333333,15.1385333333,17.2680333333,33.6764666667,18.7400666667
763.20,16.5567333333,41.1028666667,31.2334666667,21.3375333333,16.7823333333,15.1884,17.1709333333,33.6814666667,18.6551333333
763.51,16.4440666666,41.07,31.1072,21.2407333333,16.7535333333,15.1361333333,17.1081333333,33.7158,18.5489333333
763.82,16.4646,41.093,31.1878666667,21.3612,16.7282666667,15.128,17.2007666666,33.6972666667,18.6186
764.14,16.5022666667,41.2184,31.3916666667,21.5574,16.8384666667,15.2107333333,17.4044333333,33.8929333333,18.8354666667
764.45,16.3858,41.158,31.4044666667,21.518,16.8294666667,15.1472666667,17.3434666667,33.9578666667,18.8376
764.76,16.4266,41.0294666667,31.3385333333,21.5741333333,16.9236666667,15.1766666667,17.3099,33.8840666667,18.9474666667
765.07,16.5611333333,41.2873333333,31.5238,21.7122,17.0692,15.2468,17.4293666667,34.0216666667,19.1249333334
765.39,16.4272666667,41.2294666667,31.4505333333,21.6024,16.9496,15.087,17.4007,33.9481333333,19.1014
765.70,16.2551333333,41.1300666667,31.3304666667,21.5291333333,16.8156666667,14.953,17.2795333333,33.9151333334,19.0348666667
766.01,16.0244,40.7708666667,31.0754,21.2488666667,16.45,14.5335333333,17.0079333333,33.6914666666,18.7642
766.32,16.1345333333,40.9396,31.2502,21.3590666667,16.5737333334,14.6152,17.0623333333,33.7604666667,18.8150666667
766.64,15.9978666667,40.7888666667,31.0311333333,21.1657333333,16.4596666667,14.4577333333,16.9337333333,33.501,18.7907333333
766.95,15.7888,40.4945333333,30.8498,20.9608666667,16.1580666667,14.167,16.6666,33.1626666667,18.7063333333
767.26,15.6464666667,40.3292666667,30.7564,20.6132,16.023,14.0164666667,16.4637666667,33.0852666667,18.5795333333
767.57,15.6859333333,40.5665333333,30.7818666667,20.4822,16.0323333334,14.0168666667,16.4524333334,33.0852666666,18.5908666667
767.88,15.6167333333,40.3572,30.6202666667,20.3018666667,15.8724666667,13.8282,16.3443333333,32.981,18.4044
768.20,15.463,40.1952666667,30.3904666667,20.0076666667,15.7058666667,13.576,16.1023333333,32.8727333333,18.0029333334
768.51,14.9901333333,39.6949333333,29.991,19.4494666667,15.2023333333,13.1730666667,15.4155333333,32.4209333333,17.3554666667
768.82,15.3449333333,39.8183333333,30.2896,19.7656666667,15.5398,13.5966666667,15.6662,32.7566,17.6594
769.13,15.1753333333,39.3975333333,29.8875333333,19.4432,15.2584666667,13.4138,15.5142,32.3962,17.3708666667
769.44,15.4925333333,39.8603333333,30.2142666667,19.8959333333,15.744,13.9318,15.826,32.7672,17.7612
769.76,15.6922666667,39.7033333333,30.2868,20.0083333333,15.8974666666,13.9875333333,15.9764,32.8482,17.9626
770.07,15.7192666667,39.9546,30.3934,20.0513333333,15.8615333333,14.0633333333,16.0418,33.0493333333,18.0314666667
770.38,15.7497333333,40.0433333333,30.4930666667,20.0344666667,15.8593333333,14.1984,16.1836,33.1719333333,18.0507333333
770.69,15.8165333333,40.2374,30.4398,20.211,15.8839333333,14.33,16.3237,33.2484,18.1354
771.00,15.5487333334,39.8282,29.9482666667,19.8370666667,15.4835333333,14.0293333333,15.9025666667,32.8477333333,17.8528666667
771.32,15.5516666667,40.0844,30.1085333333,19.8763333333,15.5756666667,14.0567333333,16.0338333333,32.8813333333,17.9867333333
771.63,15.5361333333,40.3494,30.2971333333,20.0152666667,15.5392,14.2188,16.0938333333,33.0392,18.174
771.94,15.9736,40.6824,30.6192666666,20.6146666667,16.0904,14.7318,16.7311666667,33.4622666667,18.7798666667
772.25,15.4063333333,40.3636,29.9892,19.9688666667,15.5868,14.0792666667,16.3496666667,32.9106,18.4274
772.56,15.4406666667,40.6643333333,30.318,20.2657333333,15.8583333333,14.1749333333,16.3739666667,33.0864666667,18.5982
772.87,15.3760666667,40.6186,30.3109333333,20.203,15.6693333333,13.9261333333,16.3959,33.1140666667,18.463
773.18,15.5979333333,41.1159333333,30.4925333333,20.3895333333,15.9351333333,14.145,16.6601333333,33.4643333333,18.5076
773.50,15.6236,41.0019333333,30.5289333333,20.3954666667,15.8543333334,14.1043333333,16.6716666667,33.5046666666,18.3423333333
773.81,15.6976,41.0289333333,30.4096666667,20.4096,15.954,14.1224666667,16.7365,33.5432,18.2984
774.12,15.9298,41.1695333334,30.5730666667,20.6583333333,16.2072,14.3425333334,16.9924666667,33.5472,18.5229333333
774.43,16.1543333334,41.3009333333,30.8897333333,21.0110666667,16.4881333333,14.6377333334,17.3592666667,33.6939333333,18.5878
774.74,16.3254666667,41.4841333333,30.8802666667,21.1633333333,16.4039333333,14.7867333333,17.3609333333,33.7290666667,18.4680666667
775.05,16.6135333333,41.6674666667,31.1845333333,21.303,16.6856666667,14.9734,17.5657333333,33.9384666667,18.6488
775.36,16.6805333333,41.9267333333,31.2391333333,21.3682666667,16.5130666667,14.8656,17.5235333333,34.1499333333,18.6213333333
775.67,16.789,41.9112666667,31.3695333333,21.7087333333,16.5758666667,14.9337333333,17.5018,34.0566666667,18.6408666667
775.98,16.0783333333,41.3375333333,30.543,21.1944666667,15.7674666667,14.3600666667,16.8971,33.4241333333,18.2224666667
776.30,15.6057333333,40.9823333333,30.0471333333,20.7342,15.4798,14.0603333333,16.4447,32.9208666667,17.9793333333
776.61,15.1577333333,40.3886,29.7444,20.4586,15.0105333333,13.7218666667,16.1519666666,32.5595333333,17.6260666666
776.92,15.1140666667,40.3898666667,29.9122,20.5514,15.1916,13.7653333333,16.4647333333,32.6694666667,17.8222666667
777.23,15.5508,40.6360666667,30.4726666667,21.1106,15.6879333333,14.1978,16.8739666667,33.0873333333,18.2674
777.54,15.7306,40.5782,30.6962,21.2126666667,15.9069333333,14.3275333333,17.0651,33.2767333333,18.3499333333
777.85,15.832,40.4268666667,30.5948,21.0871333333,15.9448666667,14.2296666667,16.8784,33.2875333333,18.3837333333
778.16,15.7920666667,40.1054,30.5830666667,20.8922,15.9712,14.2782,16.6824666667,33.1821333333,18.3702
778.47,15.2945333333,39.7000666667,30.0670666667,20.5042666667,15.4074,13.9542,16.3615333333,32.8608,17.8094666667
778.78,15.0702666667,39.5480666667,29.9875333333,20.3418,15.2768,13.9276666667,16.2360666667,32.7638666667,17.6152666667
779.09,15.2138666667,39.7184,30.0342666667,20.4943333334,15.3763333333,14.1960666667,16.5169666667,33.2287333333,17.6719333333
779.40,16.1978,40.7472,31.1831333334,21.2820666667,16.5128,15.1246666667,17.5109666667,34.2455333333,18.4908666667
779.71,16.9015333333,41.1734666667,31.8738666666,21.8921333334,17.0846666667,15.5995333333,17.888,34.7817333333,19.0246
780.02,17.4129333333,41.8242,32.3308666667,22.3438,17.5529333333,16.0567333333,18.0707666666,34.9328,19.4214666667
780.33,17.6522666667,41.9304,32.3830666667,22.5041333333,17.6857333333,16.102,17.8683333333,34.9767333333,19.5415333333
780.64,17.5828666667,41.9532666667,32.2737333333,22.3566666667,17.4472666667,16.0218666667,17.6865666667,34.8681333333,19.408
780.95,17.2168,41.9228,31.8751333333,22.1358666667,17.114,15.6710666666,17.3976333333,34.4261333333,19.0899333333
781.26,17.4384,42.1850666667,31.9201333333,22.3772666667,17.3118666667,15.8718,17.6324333333,34.4585333333,19.2818666667
781.57,17.5303333333,42.1680666667,31.6638,22.3265333334,17.3526,15.8531333333,17.6503,34.4812,19.169
781.88,18.3667333333,43.0421333333,32.4516666667,22.9240666667,18.1619333333,16.399,18.2626,35.0216,20.0982
782.19,18.5490666667,42.8622666667,32.2845333333,22.9096666667,18.2338666667,16.4242666667,18.4170666667,34.8392666667,20.0512666667
782.50,18.9221333333,43.2175333333,32.6267333333,23.0858,18.3911333333,16.7066,18.5769,35.0579333333,20.2475333333
782.81,18.3717333333,42.2236,31.7252666667,22.3897333333,17.3876,15.8891333333,17.7217333333,34.3418666667,19.3518666667
783.12,17.4735333333,41.6386666667,30.9646,21.7132666667,16.287,15.1586666667,17.2827,33.5864,18.49
783.43,16.9846666667,40.9601333333,30.4443333333,21.457,15.7295333333,14.6178,17.0226,33.127,17.8437333333
783.74,16.9759333333,40.9867333333,30.4234666666,21.3554,15.5146666667,14.837,17.1772,32.9605333333,17.7085333333
784.05,16.4874666667,40.6213333333,30.0498,20.7596,15.0334666667,14.4078,16.6472333333,32.6559333333,17.1218666667
784.36,16.8946,40.714,30.4903333333,21.0882,15.4108,15.2,17.1118,33.0752666667,17.7590666667
784.67,16.6644666667,40.5402,30.5292666667,20.9245333333,15.1048666667,15.0227333333,16.9736333333,32.8667333333,17.6496666667
784.98,17.0457333334,40.9833333333,31.1024666667,21.4772,15.5858,15.4428,17.4985333333,33.1383333333,18.1631333333
785.29,17.6421333333,41.0390666667,31.408,21.8491333333,16.1663333333,15.9711333333,17.8244333333,33.4222666667,18.6514
785.60,18.6768666667,41.9078,32.4358666666,22.7217333333,17.1781333333,17.0068,18.5639666667,34.21,19.641
785.91,18.5957333333,41.7637333333,32.3420666667,22.6806666667,17.2905333333,16.8524,18.5749333333,34.0066666667,19.5828666667
786.22,19.1601333333,42.2208666667,33.1111333333,23.1334,18.1424666667,17.5490666667,19.2448333333,34.6578,20.4482666667
786.53,20.0275333333,42.7327333333,33.7181333333,23.7927333333,19.1794666667,18.3627333333,19.8076,35.167,21.2250666667
786.84,20.5123333333,43.0964,34.2152666667,24.0478,19.6803333333,18.9216666667,20.1580666666,35.7019333333,21.8254666667
787.14,20.6390666667,43.1347333333,34.1804666667,24.1822666667,19.8070666667,18.8731333333,20.1815,35.7838666667,22.0834
787.45,21.0775333333,43.8144666667,34.713,24.7987333333,20.3766,19.2952666667,20.8295,36.4429333333,22.7068666667
787.76,20.6030666667,43.8014666667,34.5618666667,24.4869333333,19.9176666667,18.6779333333,20.2959,36.4158,22.1984
788.07,20.4558,43.9648,34.6004,24.6038,19.8654666667,18.651,20.1458,36.4834666667,22.1002
788.38,20.0336,43.8331333333,34.2879333333,24.1476,19.416,18.2556,19.7193333334,36.0434,21.8416666667
788.69,19.2956666667,43.356,33.5705333333,23.6798,18.8134666667,17.7363333333,19.1582333333,35.7138,21.3522
789.00,18.2605333333,42.5133333333,32.6628,22.7241333333,17.8505333333,16.6589333333,18.5518,34.8735333333,20.4942666667
789.31,17.7868,42.1360666667,32.2712,22.3561333333,17.5242666667,16.3616666667,18.0436666666,34.5269333333,20.2357333333
789.62,17.5298666666,41.8956666667,31.9566666667,21.9469333333,17.0461333333,15.9093333333,17.6911,33.9586,19.8938
789.92,17.1117333333,41.6193333333,31.8026666667,21.5428,16.4189333333,15.2386,17.4683666667,33.9215333333,19.436
790.23,16.7180666667,41.3852666667,31.4286666666,21.2615333333,16.1368,14.7638666667,17.3654666667,33.8282,19.2042666667
790.54,16.5525333333,41.2042,31.2674666667,21.1154,15.8386,14.6388666667,17.2390333333,33.8192666667,18.8803333333
790.85,16.1417333333,40.4105333333,30.6806,20.484,15.1047333334,13.8863333333,16.5802,33.0654,18.3581333333
791.16,16.3361333334,40.0436666667,30.4356,20.4115333333,15.0318,13.7974,16.5178,32.7554,18.3760666666
791.47,16.1816666667,39.7553333333,29.9866,19.9910666667,14.8285333333,13.6582,16.4374,32.8304,18.1262666667
791.78,15.5766666667,39.1994666667,29.5024666667,20.0136,14.4820666667,13.3108,15.9881333333,32.8946,17.8787333333
792.08,15.3853333333,39.0606,29.544,20.0500666667,14.4231333333,13.3197333333,16.1263,32.8134666666,17.7336
792.39,15.3042666667,39.01,29.3222,20.1018,14.3094,13.2777333333,15.9102666667,33.0281333333,17.6776
792.70,15.4766666667,38.7427333333,29.1672666667,20.0324666667,14.2148,13.1895333333,16.0127333333,33.0502666667,17.6108
793.01,15.1471333333,38.9125333333,28.7416,19.6533333333,13.8318,12.659,15.5863333333,33.0484666667,16.8516666667
793.32,14.655,38.7023333333,28.2296666667,18.9242666667,13.4393333333,12.301,15.0384666667,32.8460666667,16.2322666667
793.62,14.6482,39.2014666667,28.3516666667,19.0212,13.2798,12.2668666667,14.8723,32.8172,15.8752666667
793.93,14.8500666667,39.517,28.7825333333,19.2416,13.8262,12.7874,15.2924,33.058,16.1111333333
794.24,15.2274,39.7786666667,29.1825333333,19.8775333333,14.5300666667,13.6443333334,15.9104666667,33.192,16.6690666667
794.55,15.8433333333,40.6240666667,30.204,20.6708666667,15.3836,14.4123333333,16.7112,33.9853333333,17.2882666667
794.86,15.9775333333,41.0746,30.9554666667,21.0372666667,15.7672,14.6834666667,17.0754333333,34.2303333333,17.6829333334
795.16,16.914,41.6940666667,31.8130666667,21.7812,16.7491333333,15.5676,18.1020333333,34.9450666667,18.4476666667
795.47,17.0525333333,41.7649333333,31.9115333333,21.846,16.9804666667,15.6985333333,18.1924333333,34.8951333333,18.6954666667
795.78,17.6879333333,42.3119333333,32.3052666667,22.2148666666,17.8027333333,16.5453333333,18.544,35.1467333333,19.3646
796.09,18.251,43.0462,33.0484666667,22.7086,18.4308,17.3306666667,19.0664,35.6432666667,19.9868666667
796.40,18.5594,43.1382,33.3591333333,23.3483333333,18.9066,18.1264,19.7556333333,35.8886,20.6774666667
796.70,18.5534666667,42.9018666667,33.1430666667,23.6040666667,19.0356,18.2276,19.8393333333,35.8164666667,20.8968
797.01,18.4301333333,42.3948,32.9798666667,23.4174,19.0151333333,18.2996666667,19.6948666667,35.6903333333,20.9596666667
797.32,17.7277333333,41.9245333333,32.5559333333,23.1014,18.3591333334,17.5429333333,18.8681333333,35.1374666667,20.3951333333
797.63,17.5307333333,41.8990666667,32.2324666667,22.9386666667,18.0482,17.1052666667,18.7325333333,35.0613333333,20.0438666667
797.93,17.2882666667,41.5086666667,31.5506,22.5746666667,17.5404,16.8148666666,18.3943,34.7091333333,19.832
798.24,17.5556,41.2488666667,31.2000666667,22.6178,17.5689333333,16.9110666667,18.5621333333,34.6933333333,19.9956
798.55,17.5906666667,41.5148666667,31.0563333333,22.5598666667,17.399,16.6917333334,18.387,34.6657333333,20.1186666667
798.85,17.5766666667,41.6748,31.1250666667,22.6994666667,17.2304,16.5427333333,18.3322333333,34.7228,20.0234
799.16,17.2838,41.4006666667,31.3200666666,22.9154,16.9279333333,16.3864666667,18.4116,34.6866,20.0141333333
799.47,16.9011333333,41.339,31.2787333333,22.9538666667,16.7463333333,15.9971333333,18.2571333334,34.6289333333,19.5986
799.78,17.1541333333,41.0629333333,31.4767333333,22.89,16.6692,15.8755333333,18.0820666667,34.8519333333,19.6179333333
800.08,17.4224,41.6164666667,32.2272,23.1731333333,17.037,16.1111333333,18.3583666667,35.0249333333,19.8798666667
800.39,18.0466,42.1206666667,32.5926,23.5311333333,17.4935333333,16.5194666667,19.0741,35.4034,20.6138666667
800.70,18.6606,42.4210666667,32.8582666667,23.7755333333,18.1754,17.0533333333,19.9318666667,35.9262,21.3748666666
801.00,19.0188,42.8224,33.2927333333,23.9554666667,18.8822,17.6985333333,20.3515666667,36.3986,22.0080666667
801.31,18.8634666667,42.6282,33.0086,23.5566666667,18.7519333333,17.3972666667,20.2029,36.1593333333,21.5576
801.62,18.1501333333,42.2700666667,32.5082666667,23.0898666667,18.0580666667,16.7462,19.3543666667,35.6442666667,20.6815333333
801.92,17.5958,41.7605333333,32.1802,22.7544,17.6370666667,16.6691333333,19.1763333333,35.1197333333,20.1389333333
802.23,17.3822666667,41.5092666667,31.7929333333,22.2482,17.3353333334,16.4716666667,18.8758666667,35.0612,19.6410666667
802.54,17.3397333333,41.6068,31.9128666667,21.8461333333,17.2704666667,16.2224,18.6698,35.1636,19.5158
802.84,17.8928,42.0224,32.3247333333,22.2505333333,17.5796,16.7197333333,19.0471333333,35.382,20.138
803.15,18.1116666667,42.558,32.7056666667,22.8058,18.2701333333,17.3207333333,19.5279333333,35.4852,20.5378666667
803.46,19.2632,42.9468,33.2451333333,23.7146666667,19.2115333333,18.5420666667,20.4072,36.2386,21.6031333334
803.76,19.2656,42.8556666667,33.2304,23.7492,19.3116666667,18.4796666667,20.3672666667,36.1530666667,21.5152
804.07,19.4868,43.1666,33.4513333333,23.8541333334,19.2044666667,18.5578,20.4491333333,36.156,21.6525333333
804.38,20.0206666667,43.8944666667,34.3883333333,24.5359333333,19.5811333333,18.9966666667,20.9283333333,36.7986,22.0895333333
804.68,19.9057333333,44.2222666667,35.0381333333,24.7417333333,19.7377333333,19.014,20.8892666667,36.9419333333,22.3078666667
804.99,20.1364,44.2414666666,35.4384666667,24.9658666667,20.1154666666,19.2598,21.0841333333,36.945,22.6560666667
805.30,20.4195333333,44.2328666667,35.6830666667,24.9566666667,20.2360666667,19.2028,20.8233666667,37.2829333333,22.7538
805.60,20.2306,44.0983333333,35.6394,24.9214,19.9947333333,18.8470666667,20.6656,36.824,22.5786666667
805.91,20.3571333333,43.737,35.2899333333,25.0051333333,19.9793333333,18.7682,20.8047666667,36.5164666667,22.4896
806.21,20.0631333333,43.5153333333,35.0829333333,24.6693333333,19.8208666667,18.5771333333,20.7195,36.4322,22.3135333334
806.52,20.2093333333,43.8110666667,35.4590666667,24.8202,20.0644666667,18.6474666667,20.8104666667,36.7258,22.2812
806.83,19.3002,43.1027333333,34.7111333333,23.9381333333,19.0507333333,17.6620666667,20.0326,35.7744666667,21.3019333334
807.13,18.4496,42.2590666667,33.8981333333,23.0564666667,17.9456666667,16.7330666667,18.9369333333,35.1329333333,20.3100666667
807.44,17.7684666667,41.3784666667,33.1526666667,22.5423333334,17.3051333333,15.9321333333,18.1892666667,34.4746666667,19.5084666667
807.74,16.1701333333,39.4520666667,31.4269333334,21.0730666667,15.7306,14.2294666666,16.7151,32.8824,17.9509333333
808.05,16.1316666667,39.1644666667,30.9357333333,21.1902,15.8454666667,14.1916666667,16.6868333333,32.7095333333,17.98
808.35,15.9662666667,38.9480666667,30.7644,21.052,15.5304,13.9785333333,16.5155333333,32.7172,17.9017333333
808.66,16.1136,39.2428666667,31.0439333333,21.2835333333,15.741,14.2264666667,16.921,33.0198,17.9592
808.97,16.1529333333,38.7514666667,30.8842,21.2484666667,15.7766666667,14.2294,16.7802666667,33.0824,17.9332
809.27,15.8416666667,38.8555333333,30.7823333333,20.9984,15.5373333333,13.735,16.2738666667,33.1871333334,17.6438666667
809.58,15.9021333333,38.3914,30.5747333333,20.9662666667,15.3028,13.6148666667,15.8439333333,32.8256666667,17.315
809.88,15.3430666667,37.3836666667,29.8224,20.1532,14.2586666667,13.0208666667,14.9908666667,31.9054666667,16.8076666667
810.19,15.0388,37.3023333333,29.5752,20.1672666667,14.2572666667,13.0108666667,14.6821333333,32.0619333333,16.8001333334
810.49,15.784,38.1912666667,30.1172666667,20.9752,15.2778,13.8827333333,15.7037,32.5062,17.6912
810.80,15.1937333333,37.8666,29.7177333333,20.4712666667,14.9767333333,13.4759333333,15.3642333334,32.0188666667,17.2403333333
811.10,14.8644666667,37.6810666667,29.4202,20.3151333333,14.4234,13.3522,15.1039,31.651,17.0384666667
811.41,14.6756666667,38.0089333333,29.6724,20.6423333333,14.0077333333,13.404,15.0384,31.9269333333,16.8850666667
811.71,14.9138,38.2374666667,29.7432666667,20.6504,14.1659333333,13.7105333333,15.444,31.8894,16.904
812.02,15.2511333333,38.7784,30.0493333333,21.1100666667,14.5943333333,14.3448,16.1018,32.1379333334,17.5107333333
812.32,15.3898666666,39.5968,30.5376666667,21.5860666667,14.8857333333,14.9595333333,16.6937333333,32.5,18.1316666667
812.63,15.5169333333,39.8094666667,30.4354,22.1019333333,14.7688,15.3196666667,17.2653333333,32.3061333333,17.9932
812.93,14.5044,39.3902666667,29.5703333333,21.1366,14.3452,14.262,16.7497,31.9334,17.2211333333
813.24,14.6724,39.9367333333,29.8591333333,21.811,14.9894,14.5594666667,17.1460333333,32.4524666667,17.4699333333
813.54,15.3191333333,40.4963333333,30.5744666667,22.3831333333,15.9645333333,15.3898666667,17.8261666667,32.9362,18.1700666666
813.85,14.8876666667,39.9572666667,30.5526,22.0534,15.9356666667,15.2087333333,17.4082,32.7915333333,17.6399333333
814.15,15.1334,40.0648666667,30.6912,21.951,16.1843333333,15.2916,17.2822333333,33.2038,17.689
814.46,16.356,40.5790666667,31.3984,22.493,17.5140666667,16.3983333333,18.1284333333,33.8983333333,18.6724
814.76,17.0018,39.9170666667,31.1916,21.9205333334,17.9274,16.4492,18.2556333333,33.3884666667,18.7427333333
815.07,17.3708666667,39.8724666667,31.2408666667,22.287,18.4507333333,16.8411333333,18.2966,33.1389333333,19.1883333333
815.37,16.5095333333,38.5088666667,30.1772666666,20.8624666667,17.352,15.3326,16.9742666667,31.8356,18.0342
815.68,17.3624,38.8327333333,30.8078,21.1011333333,18.3382,15.6478,17.5568,32.6607333333,18.2658
815.98,17.9248,38.8392,30.9856666667,20.8365333333,18.9753333333,15.9078,17.7302,32.9054,18.8068
816.29,19.4556666667,40.1408666667,32.5199333333,22.3054666667,20.3266,17.3166,19.3691666667,34.1979333333,20.5954
816.59,19.2958666667,39.5496666667,31.9631333333,21.5413333333,19.7208666667,16.7903333333,18.9216333334,33.6060666666,20.1776
816.89,19.0172,39.2613333333,31.6746,21.1518666667,19.0109333333,16.5258666667,18.4507,33.1079333333,19.5493333333
817.20,19.1403333333,39.6042666667,31.9542,21.2677333334,19.0662,16.8276,18.6148,33.1849333333,20.1052
817.50,19.97,40.7068,32.9859333333,22.5277333333,20.0598666667,17.9214,19.4251,34.0639333333,21.1561333333
