wavelength,Back_HemRusm,Belly_HemRusm,Breast_HemRusm,Crissum_HemRusm,Crown_HemRusm,DorTail_HemRusm,Patch10_HemRusm,Rump_HemRusm,Throat_HemRusm,WingTip_HemRusm
456.35,6.069933333,6.4564,5.347333333,7.0002,4.9682,6.6518,5.956666667,6.363466667,5.9772,7.377466667
456.7,6.083266667,6.469266667,5.360133333,7.019666667,4.976533333,6.656866667,5.969,6.387066667,5.987033333,7.404266667
457.06,6.090266667,6.483733333,5.391533333,7.039333333,4.996933333,6.690466667,5.998266667,6.407333333,6.020166667,7.4336
457.41,6.078333333,6.458466667,5.384266667,7.019866667,4.958866667,6.652066667,5.976133333,6.391866667,6.0198,7.413066667
457.76,6.015066667,6.392333333,5.3248,6.963466667,4.896133333,6.5842,5.915266667,6.3332,5.973233333,7.339066667
458.12,5.9942,6.370666667,5.312333333,6.9524,4.873333333,6.5692,5.9062,6.312533333,5.952233333,7.325866667
458.47,5.983666667,6.3766,5.302,6.935266667,4.859266667,6.559666667,5.8968,6.316466667,5.946066667,7.310333333
458.82,5.9672,6.372133333,5.296133333,6.929133333,4.839,6.559333333,5.886533333,6.3024,5.945766667,7.296533333
459.18,5.9418,6.3522,5.281866667,6.9104,4.809333333,6.5366,5.869066667,6.2842,5.924366667,7.275933333
459.53,5.941066667,6.369466667,5.297,6.913066667,4.8262,6.545333333,5.8814,6.295933333,5.940766667,7.290533333
459.88,5.941066667,6.373466667,5.304533333,6.894533333,4.8272,6.541466667,5.883266667,6.293,5.948633333,7.2832
460.24,5.941333333,6.376466667,5.310933333,6.889333333,4.835333333,6.537666667,5.885866667,6.295866667,5.948833333,7.276866667
460.59,5.943,6.375733333,5.3082,6.888066667,4.841,6.5428,5.888466667,6.291666667,5.948066667,7.2538
460.94,5.933533333,6.3706,5.299066667,6.8796,4.829933333,6.5144,5.872066667,6.290466667,5.9384,7.237133333
461.29,5.9508,6.3964,5.3158,6.904933333,4.859733333,6.526866667,5.904,6.307866667,5.950533333,7.2492
461.65,5.99,6.452066667,5.369466667,6.946,4.902866667,6.570133333,5.948066667,6.350933333,5.989133333,7.3018
462,6.004066667,6.491733333,5.406266667,6.977933333,4.937533333,6.587533333,5.977,6.3732,6.023433333,7.325066667
462.35,5.9998,6.5074,5.421333333,6.994533333,4.945666667,6.586133333,5.987533333,6.374733333,6.038366667,7.338733333
462.71,6.012933333,6.528666667,5.429466667,7.014733333,4.9648,6.5876,6.010133333,6.395933333,6.045933333,7.3556
463.06,6.025333333,6.535133333,5.426066667,7.009466667,4.966333333,6.5808,6.017866667,6.392466667,6.044833333,7.3578
463.41,6.022733333,6.516533333,5.404333333,6.997533333,4.941933333,6.5594,6.003666667,6.371466667,6.0331,7.331
463.76,6.0164,6.5136,5.395066667,7.021466667,4.9314,6.5622,6.0072,6.369133333,6.0286,7.3408
464.12,6.02,6.520733333,5.387466667,7.028266667,4.923533333,6.557733333,6.012266667,6.3646,6.021866667,7.347
464.47,6.004933333,6.530466667,5.396533333,7.0306,4.908133333,6.545533333,6.013466667,6.3592,6.026366667,7.370466667
464.82,6.044866667,6.589333333,5.454733333,7.0956,4.944333333,6.597066667,6.0952,6.405733333,6.0806,7.4378
465.17,6.081266667,6.643733333,5.497466667,7.141333333,4.968066667,6.651,6.142266667,6.451866667,6.117633333,7.495666667
465.53,6.068933333,6.643933333,5.484666667,7.131933333,4.958533333,6.634466667,6.139933333,6.4432,6.129966667,7.489066667
465.88,6.0896,6.6434,5.478066667,7.112,4.9368,6.621333333,6.1522,6.447133333,6.1296,7.4726
466.23,6.126133333,6.655933333,5.500666667,7.140266667,4.951733333,6.6382,6.181333333,6.463866667,6.169533333,7.5016
466.58,6.139066667,6.6712,5.5294,7.1624,4.9668,6.660866667,6.201866667,6.4758,6.196633333,7.515533333
466.94,6.166133333,6.7246,5.575866667,7.215066667,5.012933333,6.714,6.243,6.522933333,6.2591,7.564
467.29,6.1872,6.770733333,5.641133333,7.276,5.055066667,6.753933333,6.284866667,6.571933333,6.303133333,7.6068
467.64,6.201866667,6.805666667,5.673,7.2862,5.073266667,6.768733333,6.314733333,6.600533333,6.344833333,7.616666667
467.99,6.231866667,6.850733333,5.732133333,7.3344,5.112666667,6.8012,6.373666667,6.643933333,6.4044,7.656
468.35,6.264066667,6.8566,5.744666667,7.363533333,5.1324,6.799933333,6.391466667,6.6706,6.417466667,7.674066667
468.7,6.247,6.830933333,5.734933333,7.333933333,5.1128,6.771533333,6.354533333,6.6512,6.407066667,7.648333333
469.05,6.253066667,6.820866667,5.728666667,7.321733333,5.1064,6.7466,6.342133333,6.629933333,6.404366667,7.6302
469.4,6.2396,6.809466667,5.732333333,7.310266667,5.100133333,6.733733333,6.341266667,6.619933333,6.3911,7.6234
469.75,6.187066667,6.779866667,5.7088,7.2984,5.075933333,6.7058,6.296866667,6.5924,6.367833333,7.595733333
470.11,6.153533333,6.765266667,5.704133333,7.270666667,5.040933333,6.670133333,6.266733333,6.5738,6.341233333,7.5518
470.46,6.1658,6.784533333,5.7272,7.282333333,5.042666667,6.665333333,6.2772,6.5996,6.366966667,7.5528
470.81,6.168933333,6.799,5.7432,7.285733333,5.039733333,6.658133333,6.2782,6.604466667,6.383066667,7.547733333
471.16,6.147466667,6.7804,5.707333333,7.232466667,5.003266667,6.634133333,6.265866667,6.5728,6.3786,7.518533333
471.51,6.157666667,6.7912,5.719133333,7.2454,5.016066667,6.636733333,6.272,6.577,6.3879,7.548
471.87,6.182066667,6.818133333,5.7312,7.263466667,5.033133333,6.658066667,6.282133333,6.597133333,6.4009,7.571066667
472.22,6.198,6.857,5.769333333,7.2766,5.0496,6.689466667,6.314933333,6.6182,6.4399,7.5946
472.57,6.202133333,6.869266667,5.768333333,7.2654,5.028533333,6.689533333,6.339066667,6.610466667,6.455733333,7.6082
472.92,6.1648,6.8502,5.754533333,7.255466667,5.002,6.6684,6.340733333,6.592933333,6.452933333,7.593266667
473.27,6.1786,6.865666667,5.7588,7.272,4.998933333,6.683866667,6.348266667,6.6156,6.4666,7.603333333
473.62,6.221266667,6.913266667,5.8144,7.300933333,5.025133333,6.7194,6.408333333,6.658,6.5289,7.642466667
473.98,6.251333333,6.945933333,5.837666667,7.331666667,5.057866667,6.7522,6.449466667,6.6756,6.5708,7.6728
474.33,6.2246,6.939066667,5.818666667,7.303066667,5.011933333,6.728866667,6.424533333,6.6258,6.536266667,7.646466667
474.68,6.195,6.913866667,5.781266667,7.2868,4.972333333,6.716266667,6.4116,6.594933333,6.5008,7.6164
475.03,6.2154,6.945933333,5.803466667,7.326066667,4.990866667,6.737866667,6.452666667,6.6124,6.5341,7.6506
475.38,6.206933333,6.935533333,5.789466667,7.321066667,4.963533333,6.713933333,6.437333333,6.59,6.512333333,7.617666667
475.73,6.218666667,6.9392,5.8144,7.333866667,4.974133333,6.7258,6.468666667,6.6088,6.533433333,7.6296
476.08,6.1966,6.920933333,5.791266667,7.317,4.947533333,6.709466667,6.446533333,6.578066667,6.521866667,7.6132
476.44,6.1758,6.9118,5.769333333,7.314,4.945266667,6.6914,6.4242,6.573666667,6.5135,7.582333333
476.79,6.166266667,6.927,5.759533333,7.285133333,4.943666667,6.6828,6.423733333,6.558333333,6.511166667,7.5618
477.14,6.178666667,6.9492,5.793266667,7.309733333,4.9706,6.704866667,6.460733333,6.570733333,6.548966667,7.591066667
477.49,6.195133333,6.966533333,5.807333333,7.320466667,4.980333333,6.718333333,6.479533333,6.569466667,6.539266667,7.615333333
477.84,6.224866667,7.0036,5.845866667,7.352266667,5.020266667,6.751266667,6.528066667,6.605066667,6.5788,7.666866667
478.19,6.2562,7.035533333,5.872333333,7.3902,5.068866667,6.784,6.574666667,6.645066667,6.6211,7.717333333
478.54,6.2552,7.0476,5.894866667,7.398266667,5.070066667,6.771666667,6.596733333,6.650666667,6.637566667,7.730733333
478.89,6.267666667,7.047,5.906866667,7.403466667,5.0788,6.7802,6.602133333,6.668,6.645966667,7.736066667
479.24,6.2728,7.062133333,5.927466667,7.419666667,5.103666667,6.793266667,6.6252,6.684333333,6.679166667,7.762266667
479.6,6.265066667,7.064266667,5.925,7.424866667,5.101133333,6.766066667,6.628133333,6.686466667,6.6943,7.7712
479.95,6.301333333,7.1062,5.9798,7.463733333,5.1362,6.789266667,6.681466667,6.731266667,6.741366667,7.8084
480.3,6.3124,7.130733333,5.9998,7.4658,5.146066667,6.796066667,6.7064,6.740266667,6.7604,7.824466667
480.65,6.326333333,7.156066667,6.039333333,7.494866667,5.1538,6.8156,6.7174,6.7716,6.803733333,7.863
481,6.315666667,7.145066667,6.0284,7.478533333,5.128666667,6.7794,6.717,6.7522,6.805633333,7.8398
481.35,6.272666667,7.130933333,6.011133333,7.473866667,5.1082,6.761333333,6.705466667,6.737533333,6.8171,7.833066667
481.7,6.254866667,7.120066667,6.001133333,7.4582,5.0748,6.7402,6.693266667,6.7188,6.817666667,7.814133333
482.05,6.243,7.1168,6.0082,7.449266667,5.069533333,6.7344,6.701266667,6.7094,6.829566667,7.813266667
482.4,6.2342,7.119533333,6.0076,7.452066667,5.059066667,6.738666667,6.700133333,6.708066667,6.8438,7.814266667
482.75,6.239066667,7.1424,6.0208,7.465333333,5.056733333,6.737733333,6.716666667,6.704133333,6.849033333,7.8282
483.1,6.235,7.144866667,6.0246,7.469066667,5.047333333,6.733866667,6.722733333,6.702933333,6.8609,7.825
483.45,6.2026,7.121,6.000133333,7.443,5.0136,6.7118,6.6972,6.6688,6.839633333,7.7998
483.8,6.189266667,7.1156,5.991666667,7.439733333,5.0026,6.702933333,6.6924,6.657533333,6.8432,7.792333333
484.15,6.188733333,7.115533333,5.997,7.44,4.994866667,6.701133333,6.695,6.651133333,6.849,7.793533333
484.5,6.188133333,7.1188,5.995533333,7.447333333,4.993066667,6.700466667,6.7046,6.652266667,6.8555,7.793733333
484.85,6.194466667,7.132,6.012733333,7.456866667,5.0034,6.711933333,6.724733333,6.664866667,6.875866667,7.8116
485.2,6.204333333,7.1462,6.032066667,7.460933333,5.005666667,6.715,6.742933333,6.671733333,6.891833333,7.818266667
485.55,6.193666667,7.147866667,6.0334,7.459733333,5.002733333,6.713333333,6.745733333,6.667666667,6.895266667,7.8146
485.9,6.201666667,7.160533333,6.0396,7.4738,4.999466667,6.716533333,6.764333333,6.679533333,6.909733333,7.818466667
486.25,6.209,7.172733333,6.051533333,7.477733333,5.005466667,6.717733333,6.782666667,6.686533333,6.922066667,7.827866667
486.6,6.215733333,7.1866,6.067,7.490866667,5.0172,6.728,6.8036,6.699066667,6.9504,7.840533333
486.95,6.233466667,7.207533333,6.0854,7.507266667,5.028533333,6.740666667,6.8306,6.715133333,6.9727,7.856666667
487.3,6.265666667,7.243333333,6.1168,7.534866667,5.050533333,6.767333333,6.869666667,6.746933333,7.010966667,7.888933333
487.65,6.283866667,7.2668,6.146066667,7.546933333,5.067466667,6.7808,6.899333333,6.771666667,7.039266667,7.919
488,6.285466667,7.284666667,6.1628,7.5678,5.08,6.789933333,6.9182,6.787933333,7.061966667,7.937
488.35,6.287866667,7.298866667,6.183333333,7.5714,5.0836,6.7942,6.926933333,6.789866667,7.0851,7.952733333
488.7,6.287066667,7.311333333,6.1906,7.589666667,5.081466667,6.804266667,6.937733333,6.787666667,7.098433333,7.959066667
489.05,6.300533333,7.331333333,6.204733333,7.610066667,5.087666667,6.812066667,6.957066667,6.7958,7.1258,7.971733333
489.4,6.3234,7.3592,6.228866667,7.628266667,5.1016,6.821933333,6.990066667,6.810133333,7.159933333,7.995133333
489.75,6.329666667,7.372,6.246,7.627266667,5.1036,6.830266667,7.007733333,6.812133333,7.189366667,8.016333333
490.1,6.341533333,7.382466667,6.267266667,7.642,5.107533333,6.8326,7.023066667,6.815266667,7.2088,8.026066667
490.45,6.337,7.392133333,6.277733333,7.635866667,5.097133333,6.823733333,7.034666667,6.818333333,7.2266,8.024266667
490.8,6.332333333,7.399066667,6.288866667,7.636,5.1008,6.822066667,7.046733333,6.814933333,7.242166667,8.0332
491.15,6.333733333,7.4122,6.305466667,7.646466667,5.112666667,6.821,7.0648,6.818,7.262533333,8.042
491.5,6.3184,7.413466667,6.300666667,7.649133333,5.1054,6.8118,7.0642,6.8088,7.267433333,8.0302
491.85,6.337666667,7.433466667,6.327666667,7.6584,5.1166,6.8198,7.089066667,6.8262,7.300433333,8.041266667
492.2,6.360866667,7.451066667,6.3476,7.680866667,5.140933333,6.831533333,7.128666667,6.845866667,7.330233333,8.056933333
492.55,6.3734,7.461866667,6.365933333,7.6902,5.151333333,6.825466667,7.142933333,6.859933333,7.354433333,8.064333333
492.9,6.384266667,7.473266667,6.3832,7.690866667,5.164533333,6.830466667,7.164133333,6.874,7.385166667,8.078133333
493.25,6.406266667,7.499,6.416466667,7.722733333,5.186533333,6.8514,7.202733333,6.9008,7.420733333,8.107733333
493.6,6.4204,7.528133333,6.450666667,7.7496,5.208266667,6.850933333,7.229266667,6.9234,7.442966667,8.109133333
493.95,6.437466667,7.5624,6.4814,7.771466667,5.232266667,6.870533333,7.273,6.949666667,7.4971,8.133666667
494.3,6.473933333,7.605,6.516733333,7.808866667,5.259666667,6.899333333,7.310066667,6.971266667,7.5331,8.164133333
494.65,6.509066667,7.6526,6.559733333,7.838133333,5.2726,6.9172,7.354666667,7.006,7.586333333,8.202533333
495,6.5286,7.691333333,6.594133333,7.865666667,5.2942,6.929866667,7.396066667,7.031,7.635066667,8.224666667
495.34,6.568,7.719333333,6.645133333,7.89,5.3096,6.953933333,7.447466667,7.057333333,7.6801,8.254866667
495.69,6.577666667,7.7436,6.6528,7.909866667,5.3134,6.9554,7.484533333,7.072666667,7.699233333,8.269533333
496.04,6.573666667,7.7566,6.661933333,7.8958,5.2908,6.944333333,7.5074,7.081933333,7.711733333,8.274066667
496.39,6.5584,7.763266667,6.6594,7.873466667,5.268066667,6.9336,7.5224,7.069466667,7.713766667,8.274133333
496.74,6.559266667,7.792066667,6.676266667,7.901333333,5.2706,6.941133333,7.548133333,7.075533333,7.7361,8.285333333
497.09,6.563,7.794733333,6.691133333,7.900666667,5.269866667,6.938466667,7.564466667,7.096866667,7.757333333,8.297333333
497.44,6.559466667,7.803266667,6.7006,7.912466667,5.2588,6.9472,7.576933333,7.0982,7.788166667,8.332533333
497.79,6.548533333,7.800066667,6.695133333,7.900866667,5.246,6.9252,7.5912,7.0988,7.794266667,8.331066667
498.14,6.537266667,7.785733333,6.707133333,7.900733333,5.2466,6.913133333,7.593066667,7.094533333,7.826433333,8.334066667
498.48,6.5454,7.795733333,6.732933333,7.919133333,5.2666,6.928333333,7.6182,7.101333333,7.851466667,8.3552
498.83,6.5736,7.816333333,6.7676,7.943666667,5.281733333,6.945666667,7.656066667,7.128666667,7.897333333,8.393733333
499.18,6.574933333,7.850133333,6.779266667,7.9578,5.299933333,6.959266667,7.682,7.138666667,7.923766667,8.4086
499.53,6.578733333,7.8584,6.8006,7.966,5.312466667,6.9694,7.701933333,7.130133333,7.955533333,8.423333333
499.88,6.581733333,7.847133333,6.8168,7.983266667,5.3214,6.972666667,7.7018,7.123533333,7.9854,8.432466667
500.23,6.5848,7.850266667,6.8446,7.985066667,5.324933333,6.9628,7.717333333,7.129666667,8.007566667,8.433466667
500.58,6.608066667,7.874,6.889,8.018533333,5.359466667,6.987866667,7.744333333,7.162733333,8.056666667,8.4742
500.92,6.6054,7.89,6.8934,8.026866667,5.361866667,6.984733333,7.762533333,7.1486,8.076766667,8.464933333
501.27,6.609866667,7.908466667,6.911066667,8.026666667,5.3808,6.976266667,7.803466667,7.156866667,8.104033333,8.4646
501.62,6.623133333,7.939066667,6.9412,8.051533333,5.385066667,6.983,7.828733333,7.163666667,8.135933333,8.4924
501.97,6.595666667,7.916133333,6.924733333,8.013,5.352733333,6.95,7.8264,7.1524,8.122066667,8.48
502.32,6.576666667,7.931933333,6.920066667,8.002533333,5.325133333,6.937133333,7.832533333,7.1514,8.1145,8.463466667
502.67,6.542533333,7.904533333,6.913866667,7.974266667,5.280333333,6.9088,7.821133333,7.128866667,8.0837,8.430666667
503.01,6.568933333,7.919466667,6.934,7.982866667,5.272266667,6.894,7.858333333,7.148733333,8.1112,8.450666667
503.36,6.600733333,7.956333333,6.966666667,8.001866667,5.266333333,6.914533333,7.893333333,7.1664,8.1535,8.483533333
503.71,6.6158,7.9988,6.983866667,8.011666667,5.269666667,6.927133333,7.930466667,7.170866667,8.171566667,8.4972
504.06,6.642466667,8.0526,7.0272,8.047266667,5.293266667,6.9662,7.975933333,7.209933333,8.2381,8.533666667
504.41,6.6216,8.048466667,7.013066667,8.021066667,5.257,6.936333333,7.9882,7.188066667,8.2173,8.509
504.75,6.6364,8.068066667,7.046266667,8.028266667,5.267733333,6.947,8.010333333,7.205466667,8.254866667,8.534933333
505.1,6.6572,8.079133333,7.067466667,8.0416,5.27,6.968666667,8.0196,7.226266667,8.2913,8.560733333
505.45,6.714,8.1318,7.129866667,8.085866667,5.3204,7.0276,8.085866667,7.271533333,8.368333333,8.616533333
505.8,6.784733333,8.215866667,7.191333333,8.171066667,5.388333333,7.0914,8.164733333,7.332733333,8.460133333,8.686133333
506.15,6.791333333,8.220933333,7.212733333,8.173466667,5.401333333,7.1084,8.1942,7.3442,8.511266667,8.7146
506.49,6.8028,8.239333333,7.226666667,8.1692,5.400466667,7.119333333,8.219933333,7.338,8.555333333,8.723533333
506.84,6.8042,8.261,7.2636,8.185266667,5.4194,7.154533333,8.239533333,7.3396,8.611433333,8.7372
507.19,6.822133333,8.2852,7.3318,8.214533333,5.448066667,7.1866,8.289533333,7.379666667,8.647366667,8.761533333
507.54,6.8522,8.335333333,7.3888,8.258133333,5.49,7.215333333,8.358066667,7.433466667,8.713633333,8.813066667
507.88,6.8674,8.361266667,7.409666667,8.276666667,5.5118,7.235733333,8.384733333,7.4488,8.7263,8.849466667
508.23,6.8754,8.334133333,7.420733333,8.2674,5.515733333,7.232866667,8.3912,7.453533333,8.7575,8.863133333
508.58,6.8802,8.348666667,7.443133333,8.275133333,5.511533333,7.228466667,8.422933333,7.466866667,8.7902,8.867066667
508.93,6.894466667,8.373933333,7.472666667,8.2998,5.532666667,7.240533333,8.4658,7.468866667,8.82,8.889266667
509.27,6.903933333,8.391866667,7.509333333,8.326866667,5.5356,7.2382,8.494666667,7.487066667,8.861333333,8.899666667
509.62,6.846466667,8.3416,7.496066667,8.2668,5.4762,7.181533333,8.4626,7.4516,8.840566667,8.858733333
509.97,6.852866667,8.349133333,7.523133333,8.283133333,5.474666667,7.178733333,8.5098,7.4572,8.859866667,8.8628
510.32,6.847266667,8.357266667,7.5354,8.2844,5.477066667,7.166066667,8.526333333,7.460866667,8.878666667,8.8808
510.66,6.8492,8.3704,7.5494,8.297333333,5.478266667,7.156,8.552066667,7.481266667,8.896266667,8.8982
511.01,6.837866667,8.361066667,7.546133333,8.281,5.462533333,7.136666667,8.561866667,7.468,8.916833333,8.895066667
511.36,6.807733333,8.329666667,7.524933333,8.242866667,5.423133333,7.095733333,8.542733333,7.4278,8.91,8.854133333
511.7,6.793266667,8.312,7.5286,8.225066667,5.404666667,7.058,8.559266667,7.402933333,8.926266667,8.825533333
512.05,6.800466667,8.345866667,7.562666667,8.24,5.405466667,7.0626,8.605266667,7.4104,8.956333333,8.8394
512.4,6.807666667,8.367466667,7.588466667,8.2578,5.410733333,7.0712,8.623533333,7.424866667,8.9913,8.873333333
512.75,6.796133333,8.376,7.610733333,8.254133333,5.399266667,7.050466667,8.6424,7.434733333,9.016033333,8.855933333
513.09,6.7842,8.380866667,7.618333333,8.237,5.377466667,7.049266667,8.664666667,7.437866667,9.0205,8.858
513.44,6.8028,8.424266667,7.648066667,8.264333333,5.3836,7.075933333,8.7138,7.444466667,9.053433333,8.870666667
513.79,6.8064,8.445866667,7.6522,8.262533333,5.3828,7.065666667,8.725866667,7.460133333,9.0763,8.871133333
514.13,6.839066667,8.491533333,7.716133333,8.2942,5.406733333,7.087266667,8.788,7.505866667,9.141833333,8.894666667
514.48,6.836266667,8.4902,7.7378,8.293133333,5.402466667,7.087066667,8.818666667,7.4942,9.178133333,8.905
514.83,6.829066667,8.5028,7.736,8.280333333,5.389466667,7.059266667,8.8298,7.487933333,9.2016,8.8962
515.17,6.8434,8.5378,7.7964,8.3028,5.385333333,7.0752,8.880933333,7.512933333,9.245633333,8.9446
515.52,6.8802,8.5984,7.872,8.3522,5.417333333,7.129933333,8.9576,7.561266667,9.335266667,9.014066667
515.87,6.885,8.637933333,7.895466667,8.3614,5.423333333,7.146,8.995533333,7.584533333,9.395066667,9.0398
516.21,6.892,8.643,7.914466667,8.361333333,5.410733333,7.140933333,9.044466667,7.572333333,9.422833333,9.036266667
516.56,6.870933333,8.6428,7.9088,8.3458,5.3802,7.139666667,9.061133333,7.5698,9.445933333,9.040266667
516.91,6.866533333,8.6592,7.9272,8.354733333,5.3844,7.122466667,9.081866667,7.553866667,9.492233333,9.064466667
517.25,6.861933333,8.649466667,7.929533333,8.345466667,5.377266667,7.098466667,9.0984,7.545133333,9.5127,9.0576
517.6,6.8638,8.6384,7.947933333,8.341,5.385533333,7.103866667,9.1154,7.527266667,9.5451,9.0728
517.95,6.8738,8.665266667,7.9668,8.364333333,5.411066667,7.1196,9.141666667,7.5248,9.585833333,9.094733333
518.29,6.899733333,8.697333333,8.007666667,8.376466667,5.425733333,7.147733333,9.180066667,7.551,9.6321,9.121933333
518.64,6.93,8.721133333,8.058266667,8.4244,5.459066667,7.181533333,9.235133333,7.588866667,9.674533333,9.162
518.99,6.9598,8.757333333,8.103066667,8.463866667,5.505333333,7.2126,9.266266667,7.6112,9.735133333,9.1874
519.33,6.956933333,8.7566,8.1006,8.463333333,5.5044,7.202466667,9.268933333,7.605266667,9.750266667,9.185866667
