wavelength,Back_OreFraf,Belly_OreFraf,Breast_OreFraf,Crissum_OreFraf,Crown_OreFraf,DorTail_OreFraf,Patch10_OreFraf,Rump_OreFraf,Throat_OreFraf,WingTip_OreFraf
540.72,10.3818666667,6.48493333333,5.87566666667,6.00653333333,9.34686666667,9.5074,45.1186,14.7712,5.98553333333,10.7482666667
541.06,10.3877333333,6.51859999999,5.89586666667,6.03026666667,9.36240000001,9.52819999999,45.1630666667,14.7854,6.00513333333,10.7607666667
541.40,10.3866666667,6.54053333334,5.91426666667,6.05486666667,9.35820000001,9.54106666667,45.1719333333,14.7822666667,6.02293333333,10.7689
541.75,10.3877333334,6.55799999999,5.9364,6.07706666667,9.3614,9.55053333333,45.1710666667,14.777,6.03033333333,10.7813666667
542.09,10.3683333333,6.55239999999,5.9284,6.069,9.34853333334,9.53213333333,45.1436,14.7631333333,6.0274,10.7615
542.43,10.3464666667,6.54253333334,5.92226666667,6.06443333333,9.33540000001,9.52266666668,45.1073333333,14.7434666667,6.01793333333,10.7453666667
542.78,10.334,6.53739999999,5.91026666667,6.05776666667,9.32766666667,9.50293333334,45.0902,14.7306666667,6.01773333333,10.7376666667
543.12,10.3381333333,6.55873333333,5.92713333333,6.07226666667,9.3306,9.51433333332,45.0828666667,14.7229333333,6.0262,10.7412333333
543.46,10.3446666667,6.57806666667,5.9482,6.08696666667,9.33893333333,9.53393333334,45.0838,14.7291333333,6.04573333333,10.7447666667
543.81,10.3518,6.59606666666,5.968,6.10453333333,9.34953333333,9.54533333335,45.0617333333,14.7317333333,6.05446666667,10.7517333333
544.15,10.3666,6.62606666667,5.9952,6.1367,9.36486666665,9.56213333333,45.0469333333,14.7294,6.06993333333,10.7714666667
544.49,10.3833333333,6.6598,6.02993333333,6.1709,9.38333333333,9.58226666667,45.0444666667,14.731,6.08846666667,10.7873666667
544.84,10.3736,6.66440000001,6.0416,6.17396666667,9.36593333333,9.56626666669,45.008,14.7141333333,6.09246666667,10.7807666667
545.18,10.3568666667,6.66473333333,6.04933333333,6.1626,9.3538,9.55253333333,44.9964666667,14.6999333333,6.08473333333,10.7595
545.52,10.3714666667,6.68726666666,6.06666666667,6.17133333333,9.36499999999,9.56593333335,45.0345333333,14.7156666667,6.10666666667,10.7733666667
545.87,10.3938666667,6.72126666666,6.091,6.20523333333,9.38006666668,9.58680000001,45.0821333333,14.7327333333,6.1258,10.8016
546.21,10.402,6.7544,6.11513333333,6.22666666667,9.39233333333,9.58959999999,45.1594,14.7538666667,6.148,10.8205
546.55,10.4230666667,6.79113333333,6.15013333333,6.24883333333,9.40626666666,9.61246666666,45.1912666667,14.7705333333,6.1664,10.8301
546.90,10.4328,6.81226666666,6.17506666667,6.27826666667,9.42846666667,9.62693333334,45.1991333333,14.7939333333,6.1974,10.8461666667
547.24,10.425,6.83320000001,6.1904,6.29616666667,9.43893333334,9.619,45.2266,14.8044666666,6.20346666667,10.8591
547.58,10.4136,6.83273333333,6.1854,6.30413333333,9.43453333333,9.60966666667,45.2400666667,14.7940666667,6.19993333333,10.8498666667
547.92,10.4114,6.85300000001,6.20326666666,6.31133333333,9.43926666668,9.60379999998,45.2622,14.8077333333,6.21373333333,10.8488666667
548.27,10.3829333333,6.8404,6.17813333333,6.2928,9.41580000001,9.57399999999,45.2530666667,14.7896,6.1952,10.8158666667
548.61,10.3711333333,6.85126666666,6.19093333333,6.3128,9.419,9.56993333335,45.2653333333,14.7984666667,6.19853333333,10.8121666667
548.95,10.3556666667,6.86266666667,6.195,6.33453333333,9.4204,9.561,45.3340666667,14.8041333333,6.1946,10.8133666667
549.29,10.3216,6.86933333334,6.18906666667,6.34233333334,9.41213333332,9.53153333332,45.3388666667,14.7902666667,6.18713333333,10.7978
549.64,10.2942666667,6.86846666667,6.18786666667,6.3359,9.38426666667,9.50379999999,45.3377333334,14.7590666667,6.16773333333,10.7861333333
549.98,10.2970666667,6.87639999999,6.19393333333,6.34883333333,9.37833333333,9.51233333333,45.3388,14.747,6.16806666667,10.7849333333
550.32,10.2844666667,6.89846666667,6.21513333333,6.38983333333,9.39146666666,9.51466666665,45.3454666667,14.7514,6.18973333333,10.8060333333
550.66,10.2666,6.90720000001,6.22966666667,6.4043,9.36786666667,9.51426666667,45.3988666667,14.7486,6.17726666667,10.8054333333
551.01,10.2542666667,6.91426666666,6.23253333333,6.40796666667,9.35873333333,9.50166666666,45.3919333333,14.736,6.18326666667,10.7962666667
551.35,10.2414,6.94453333333,6.25393333334,6.41826666666,9.34973333333,9.50173333335,45.4611333333,14.7540666667,6.20306666667,10.8196
551.69,10.2464,6.96346666666,6.26673333333,6.43333333333,9.33713333333,9.50886666667,45.4735333333,14.7397333333,6.21786666667,10.8337666667
552.03,10.2392666667,6.98173333333,6.2966,6.46143333333,9.338,9.52433333333,45.4859333333,14.7477333333,6.2384,10.8504
552.38,10.2693333333,7.02793333333,6.33626666667,6.5144,9.36360000001,9.55579999999,45.5145333333,14.7706666667,6.28386666667,10.8844
552.72,10.2901333333,7.05539999999,6.35573333333,6.5375,9.36313333334,9.57879999999,45.4805333333,14.7753333334,6.31913333333,10.9092666667
553.06,10.3265333333,7.11173333334,6.40726666667,6.58493333333,9.3934,9.62326666667,45.535,14.8066666667,6.3582,10.9542
553.40,10.3429333333,7.14173333333,6.43546666667,6.6246,9.42546666667,9.64959999999,45.5602666667,14.8359333333,6.3964,10.9705333333
553.74,10.3404,7.15706666666,6.45093333333,6.65143333333,9.43733333333,9.64826666666,45.5834666667,14.842,6.40733333333,10.9925666667
554.09,10.367,7.19166666666,6.48633333333,6.68273333333,9.45233333333,9.67266666669,45.6468,14.8667333333,6.42746666667,11.0191666667
554.43,10.3800666667,7.20386666666,6.49426666667,6.6949,9.45566666668,9.65939999999,45.6531333333,14.8608666667,6.44326666667,11.0245666667
554.77,10.3960666667,7.22673333333,6.52133333333,6.72783333333,9.46459999999,9.66319999999,45.6455333333,14.8648666667,6.46233333333,11.0355666667
555.11,10.4250666667,7.26813333333,6.56513333333,6.79093333333,9.50233333333,9.70699999999,45.6475333333,14.8792,6.51366666667,11.0713666667
555.45,10.3932666667,7.25179999999,6.55486666667,6.78100000001,9.47866666667,9.67686666667,45.6378666667,14.8513333333,6.50373333333,11.0502333333
555.80,10.3930666667,7.2708,6.56726666667,6.79173333333,9.48146666666,9.67186666669,45.6601333333,14.8512666666,6.51286666667,11.0596333333
556.14,10.3738,7.2676,6.5646,6.77366666667,9.463,9.65920000001,45.6586,14.8168666667,6.51086666666,11.0437333333
556.48,10.3468,7.25439999999,6.55866666666,6.77436666667,9.44939999999,9.62113333334,45.6429333333,14.7846666667,6.48373333334,11.018
556.82,10.2918,7.22953333333,6.53026666666,6.74780000001,9.39340000001,9.5642,45.5950666667,14.7406666667,6.45666666667,10.9717333333
557.16,10.2751333333,7.25066666667,6.56333333333,6.76453333334,9.38893333335,9.54199999999,45.5878,14.7382666667,6.4692,10.983
557.50,10.2924,7.28266666667,6.6282,6.79276666666,9.3932,9.54533333333,45.6092666667,14.7488666667,6.4996,10.9843
557.85,10.2762666667,7.29979999999,6.63346666667,6.80166666667,9.37693333333,9.52933333334,45.581,14.7312,6.51233333333,10.9651
558.19,10.2589333333,7.3226,6.65866666667,6.81976666666,9.37493333333,9.53113333333,45.5777333333,14.722,6.5244,10.9759
558.53,10.2832,7.34899999999,6.69986666667,6.85593333333,9.39619999999,9.55386666665,45.6182,14.7324666667,6.566,11.0009
558.87,10.2763333333,7.36026666666,6.71273333333,6.86019999999,9.37933333334,9.54020000001,45.5843333333,14.7023333333,6.56453333333,10.9770333333
559.21,10.2801333333,7.40073333334,6.7458,6.89393333333,9.40046666667,9.56313333331,45.5776666667,14.7156666667,6.5742,10.9804666667
559.55,10.2607333333,7.40940000001,6.75053333333,6.90306666667,9.37906666666,9.53806666667,45.5324,14.6838666667,6.56846666667,10.964
559.89,10.2505333334,7.4044,6.76513333333,6.91600000001,9.35706666665,9.52586666667,45.4830666667,14.6748,6.5638,10.9661333333
560.23,10.2586666667,7.44766666666,6.8078,6.94969999999,9.35440000001,9.54440000001,45.5231333333,14.6826666667,6.60313333333,10.9905
560.58,10.2689333333,7.47606666667,6.84946666667,6.98463333334,9.38306666668,9.55613333334,45.4954666667,14.6904666667,6.63346666667,11.0133666667
560.92,10.2775333333,7.47860000001,6.84906666667,7.00233333334,9.37599999999,9.56700000001,45.5116666667,14.6761333333,6.64573333334,11.0077
561.26,10.2800666667,7.4982,6.8556,7.02566666666,9.38446666667,9.58440000001,45.5346666667,14.6772,6.66713333333,11.0298333333
561.60,10.2429333333,7.48433333333,6.8412,6.99943333333,9.35266666667,9.54926666667,45.5384,14.6513333333,6.64033333333,11.0121333333
561.94,10.2563333333,7.50806666667,6.84506666667,7.01809999999,9.34859999999,9.54113333334,45.5312,14.6414,6.65926666667,11.0055
562.28,10.2407333333,7.52719999999,6.86533333333,7.04366666666,9.34060000001,9.52913333333,45.5261333334,14.6492666667,6.674,11.0113333333
562.62,10.2713333333,7.56113333333,6.899,7.06516666667,9.35993333332,9.52113333333,45.5692,14.6608,6.69513333334,11.0235666667
562.96,10.2764666667,7.5954,6.938,7.09623333334,9.37206666667,9.53333333333,45.6292666667,14.68,6.7308,11.0513
563.30,10.3067333333,7.63373333333,6.96993333333,7.13863333333,9.40613333333,9.56206666668,45.6603333333,14.7018666667,6.78686666666,11.0578
563.64,10.3115333333,7.6848,6.99446666667,7.1556,9.41473333333,9.58046666665,45.729,14.7122666667,6.80893333333,11.055
563.99,10.3211333333,7.71266666667,7.02293333333,7.18910000001,9.44619999999,9.60466666667,45.6856,14.7071333333,6.8616,11.0777333333
564.33,10.3617333333,7.76593333333,7.06086666667,7.24593333334,9.47733333334,9.6612,45.8020666667,14.7480666667,6.929,11.1290333333
564.67,10.369,7.83373333334,7.12013333333,7.28946666667,9.51846666665,9.70279999999,45.8472666667,14.7901333333,6.98186666667,11.1610333333
565.01,10.388,7.87793333333,7.1648,7.32426666667,9.5314,9.71233333334,45.7926,14.8055333333,7.0196,11.1741333333
565.35,10.3975333333,7.91226666666,7.20186666667,7.3664,9.54640000001,9.7404,45.7979333333,14.7998,7.0636,11.1857666667
565.69,10.4044666667,7.9452,7.23593333334,7.40403333333,9.55879999999,9.75073333333,45.8192,14.8181333333,7.09186666667,11.2001333333
566.03,10.4077333333,7.98553333333,7.2576,7.42956666667,9.57453333333,9.77966666666,45.8614,14.8241333333,7.12373333333,11.2249666667
566.37,10.3843333333,7.99293333333,7.26113333333,7.448,9.55406666667,9.77966666666,45.8507333333,14.8100666667,7.13066666667,11.2304
566.71,10.3906,8.01920000001,7.28193333333,7.48526666667,9.56120000001,9.7944,45.8189333333,14.7968666667,7.16113333333,11.2336333333
567.05,10.3938,8.04513333333,7.30113333333,7.51359999999,9.55346666665,9.79059999999,45.8034666667,14.7933333333,7.17153333333,11.2473
567.39,10.4024,8.08126666666,7.3354,7.55119999999,9.58893333333,9.79860000001,45.8134,14.8095333333,7.22266666667,11.2775
567.73,10.4259333333,8.13466666666,7.37986666667,7.60359999999,9.61026666667,9.81386666667,45.8697333333,14.8488,7.24826666667,11.3070666667
568.07,10.3938,8.14086666666,7.38453333333,7.5972,9.58599999999,9.78779999999,45.8068666667,14.8098,7.2322,11.2779333333
568.41,10.3654666667,8.13853333333,7.37133333333,7.59443333334,9.55793333333,9.76300000001,45.739,14.7682,7.2162,11.2433666667
568.75,10.3401333333,8.15113333333,7.36973333333,7.60410000001,9.5466,9.76086666667,45.7742,14.7530666666,7.23333333333,11.2410666667
569.09,10.3457333333,8.19346666667,7.40573333333,7.64636666667,9.56273333333,9.76686666665,45.7543333333,14.7742666667,7.26973333334,11.2571333333
569.43,10.356,8.22993333333,7.4474,7.68923333333,9.58453333333,9.80420000001,45.7484,14.7713333333,7.30293333333,11.2749333333
569.77,10.3556666667,8.25806666667,7.46466666667,7.69746666667,9.56960000001,9.7982,45.7098,14.7470666667,7.31173333333,11.2635
570.11,10.3869333333,8.318,7.5276,7.74049999999,9.6212,9.84666666665,45.7676,14.7928,7.37146666667,11.2931
570.45,10.417,8.37699999999,7.5648,7.774,9.62813333334,9.86353333333,45.8245333333,14.8202666667,7.40613333333,11.3198
570.79,10.3983333334,8.3994,7.60293333333,7.78466666667,9.6366,9.88186666667,45.8230666667,14.8174,7.41946666667,11.3192333333
571.13,10.3914666667,8.42773333333,7.632,7.82536666667,9.63893333334,9.88740000001,45.81,14.7986,7.429,11.3314
571.47,10.4017333333,8.46060000001,7.651,7.83583333333,9.653,9.89773333334,45.8355333333,14.8029333333,7.4556,11.3285333333
571.81,10.4226,8.50326666667,7.69,7.87579999999,9.67666666667,9.92406666667,45.849,14.8109333333,7.49106666667,11.3487
572.15,10.4548,8.56160000001,7.74786666667,7.9304,9.69926666667,9.94813333332,45.8974666667,14.8355333334,7.54946666667,11.3984
572.49,10.4634,8.5934,7.77913333333,7.9597,9.71053333334,9.95526666666,45.9473333333,14.8335333333,7.55913333333,11.4029
572.83,10.4616666667,8.62966666667,7.81046666667,7.96913333334,9.7164,9.97160000001,45.9704,14.8210666667,7.57786666667,11.4108666667
573.17,10.4818,8.68559999999,7.8394,8.00216666666,9.73179999999,10.0006,46.049,14.8545333333,7.61573333333,11.4435
573.51,10.4802,8.70746666667,7.87066666667,8.03860000001,9.74613333332,10.0156666667,46.1089333333,14.8651333333,7.64626666667,11.4548666667
573.85,10.4615333333,8.73233333334,7.86846666666,8.06156666666,9.72446666667,10.0020666667,46.0816666667,14.8505333333,7.6476,11.4529333333
574.19,10.4035333333,8.71686666666,7.85686666667,8.05836666667,9.7056,9.97399999999,46.0234,14.8066666667,7.62813333334,11.4154333333
574.53,10.4236,8.76706666666,7.90393333333,8.10566666667,9.73653333333,9.99359999999,46.0892,14.8190666667,7.67113333333,11.4500666667
574.87,10.4195333333,8.79353333333,7.91753333333,8.12109999999,9.73,10.0045333333,46.0966,14.8282666667,7.6892,11.4554
575.21,10.3950666667,8.81606666667,7.94573333333,8.13643333334,9.72493333333,10.0044,46.1120666667,14.8178,7.70613333333,11.4661
575.55,10.4029333333,8.85093333334,7.9758,8.1652,9.73559999999,10.015,46.1436666667,14.8279333333,7.72866666667,11.4743666667
575.89,10.3674,8.83680000001,7.95713333333,8.16283333333,9.71653333333,9.99299999999,46.1368,14.7931333333,7.7068,11.4322333333
576.22,10.3792666667,8.88419999999,7.9986,8.20173333334,9.73993333334,10.0284,46.1056666667,14.8024,7.7442,11.4513333333
576.56,10.3824,8.8902,8.01633333333,8.2519,9.72853333334,10.0300666667,46.0976,14.8011333333,7.771,11.4515
576.90,10.3463333333,8.85626666667,8.00846666667,8.23956666666,9.7058,9.99059999999,46.0704,14.7408,7.75073333333,11.4146333333
577.24,10.3305333333,8.88639999999,8.02206666667,8.269,9.70533333333,9.99213333333,46.0361333333,14.7191333333,7.7644,11.4118
577.58,10.2776,8.86773333333,8.0218,8.24936666666,9.67893333332,9.97126666667,46.0338,14.6888666667,7.7604,11.3889
577.92,10.2881333333,8.88746666666,8.0578,8.26483333333,9.67326666666,9.97386666669,46.0562666667,14.6833333333,7.7858,11.3989333333
578.26,10.2998,8.92419999999,8.0838,8.3032,9.67546666667,9.98200000001,46.0941333333,14.7049333333,7.8192,11.414
578.60,10.3208,8.96453333333,8.1506,8.35296666667,9.71426666668,10.0074666667,46.1496,14.7236,7.86553333333,11.4439666667
578.94,10.3213333333,8.97800000001,8.1742,8.38303333333,9.69813333333,10.0075333333,46.0959333333,14.6962666667,7.87306666667,11.4176
579.28,10.2816,8.96006666667,8.1752,8.38463333333,9.66166666665,9.97246666668,46.0734,14.6675333334,7.87813333333,11.3918
579.61,10.2623333334,8.97326666667,8.1832,8.38886666666,9.63333333333,9.95713333334,46.0982666667,14.6454666667,7.88006666667,11.3862666667
579.95,10.2392666667,8.97580000001,8.16993333333,8.40806666667,9.61259999999,9.93833333333,46.1159333333,14.6194,7.89846666667,11.3656666667
580.29,10.2342,8.99613333333,8.19493333333,8.42223333333,9.61606666666,9.95646666667,46.1620666667,14.6086,7.90753333333,11.3566666667
580.63,10.2312,9.03873333333,8.235,8.44243333333,9.5996,9.96526666666,46.1427333333,14.6248666667,7.93373333333,11.3422
580.97,10.2404,9.06113333333,8.27713333333,8.46250000001,9.60780000001,9.97346666667,46.1609333333,14.6326666667,7.95526666666,11.3527
581.31,10.2924666667,9.13733333333,8.34573333333,8.53343333334,9.64619999999,10.0246666667,46.2220666667,14.6595333333,8.01466666667,11.4008
581.65,10.3364,9.21673333333,8.4206,8.61326666667,9.71159999999,10.0685333333,46.2982,14.6984666667,8.09133333333,11.4484
581.98,10.331,9.25353333333,8.4438,8.64413333333,9.6968,10.0802,46.2697333333,14.6791333333,8.11413333334,11.4477666667
582.32,10.3561333333,9.31553333333,8.47726666667,8.69916666666,9.6996,10.1116,46.3053333333,14.6886,8.14393333333,11.4620666667
582.66,10.3892,9.3948,8.53553333333,8.76503333333,9.74266666666,10.1655333333,46.4256666667,14.7404,8.211,11.5143666667
583.00,10.3668666667,9.42633333334,8.5566,8.78136666667,9.75153333333,10.1768666667,46.4426666667,14.7166666667,8.2188,11.5275333333
583.34,10.3782,9.48346666666,8.63993333333,8.83983333334,9.77780000001,10.2299333333,46.4348666667,14.7354666667,8.28326666667,11.5677666667
583.68,10.3619333333,9.50946666666,8.67313333333,8.85886666666,9.75266666667,10.2034,46.4132,14.7255333333,8.2708,11.5499666667
584.01,10.3443333333,9.54940000001,8.69546666667,8.87036666667,9.76059999999,10.1909333333,46.3892666666,14.7102666667,8.283,11.5593
584.35,10.3748666667,9.63019999999,8.7912,8.96726666666,9.83613333334,10.2551333333,46.4008666667,14.7556,8.36493333333,11.6247
584.69,10.4024666667,9.69546666667,8.8392,9.03120000001,9.85306666667,10.2774,46.4304,14.7796666667,8.40333333333,11.6601333333
585.03,10.4182,9.7434,8.87913333333,9.07966666667,9.87086666666,10.2998,46.4141333333,14.78,8.42166666667,11.6854333333
585.37,10.4198666667,9.76293333333,8.89166666667,9.11076666667,9.86453333333,10.3289333333,46.3744666667,14.7630666667,8.44933333334,11.7062666667
585.70,10.3999333333,9.78466666667,8.9154,9.11976666666,9.86673333334,10.3233333333,46.3428,14.7586,8.462,11.7192
586.04,10.3426,9.76306666667,8.9012,9.09266666667,9.82300000001,10.2838,46.3336666667,14.7105333333,8.46386666667,11.7007
586.38,10.3558,9.79186666666,8.9664,9.14023333333,9.85133333333,10.2778,46.3751333333,14.7265333333,8.49393333333,11.7323333333
586.72,10.4788,9.93886666667,9.13133333333,9.31923333333,9.96973333333,10.4099333333,46.4662,14.8838,8.65273333334,11.8626666667
587.06,10.4814,9.957,9.13546666667,9.3338,9.96073333332,10.4006666667,46.4952666667,14.8821333333,8.65899999999,11.8789666667
587.39,10.5338666667,10.0637333333,9.24026666667,9.43056666667,10.0391333333,10.4891333333,46.5923333333,14.9613333333,8.75766666666,11.9659
587.73,10.5488,10.1137333333,9.26613333334,9.49669999999,10.0486666667,10.4958666667,46.6153333333,14.9892666667,8.78566666667,12.0138
588.07,10.4957333334,10.0814,9.21760000001,9.47456666667,9.99486666667,10.4395333333,46.6052,14.9347333333,8.74540000001,11.9751333333
588.41,10.4486666667,10.0876666667,9.21099999999,9.46256666667,9.94346666666,10.4126,46.6024666667,14.8998,8.74193333334,11.9412
588.74,10.4371333333,10.1219333333,9.24980000001,9.4853,9.93693333333,10.4042666667,46.6102,14.8911333333,8.78553333333,11.9549666667
589.08,10.421,10.1481333333,9.27506666667,9.50093333333,9.91073333332,10.3715333333,46.618,14.8868,8.77713333333,11.9474333333
589.42,10.4110666667,10.1827333333,9.28266666666,9.54563333333,9.91526666665,10.3737333333,46.6212666667,14.8724666667,8.79733333333,11.9458666667
589.76,10.4562666667,10.2512,9.36686666667,9.62206666666,9.95906666666,10.4146666666,46.6383333333,14.9083333333,8.84700000001,11.9902666667
590.09,10.4295333333,10.2870666667,9.36906666667,9.65416666666,9.9374,10.4574,46.6042,14.9036666667,8.86206666667,12.0018
590.43,10.3422,10.2034,9.29146666667,9.56419999999,9.84413333332,10.3658,46.5652666667,14.7869333333,8.78373333333,11.9151333333
590.77,10.3483333333,10.2507333333,9.32606666667,9.61896666666,9.85726666665,10.3946666667,46.5331333334,14.7892,8.80186666667,11.9361
591.11,10.3438666667,10.2542,9.32499999999,9.62979999999,9.84986666667,10.3850666667,46.4863333333,14.7403333333,8.80713333334,11.9278
591.44,10.386,10.3147333333,9.40640000001,9.68626666667,9.89153333333,10.437,46.5782666667,14.7688,8.87926666667,11.9737333333
591.78,10.4084,10.409,9.47553333333,9.74860000001,9.92413333335,10.4874666667,46.6216666667,14.7790666667,8.93413333333,12.0231
592.12,10.4415333333,10.4536,9.54220000001,9.81540000001,9.96373333333,10.5176666667,46.633,14.7896,8.98473333334,12.0723
592.46,10.4418666667,10.4848666667,9.56246666666,9.85046666665,9.96706666665,10.5148,46.6866,14.7918,8.99680000001,12.0664666667
592.79,10.4827333334,10.5720666667,9.62846666667,9.92953333334,10.0333333333,10.5766666667,46.7455333333,14.8292666667,9.07093333333,12.1383
593.13,10.4764,10.5908,9.66819999999,9.94736666667,10.0466,10.5828,46.7558,14.8186,9.10726666667,12.1585333333
593.47,10.4825333333,10.6408,9.68379999998,9.98516666667,10.0611333333,10.5910666667,46.7344666667,14.8210666667,9.1404,12.1782333333
593.80,10.5052666667,10.6794666667,9.72953333335,10.0248,10.0780666667,10.5747333333,46.7205333333,14.8216666667,9.19093333333,12.1888
594.14,10.5175333333,10.7660666666,9.77446666665,10.0872333333,10.103,10.5951333333,46.7425333333,14.8382666667,9.22433333335,12.2137333333
594.48,10.5602666667,10.8386,9.84533333335,10.1448,10.1438666667,10.6124,46.7951333333,14.8630666667,9.2912,12.2423333333
594.81,10.5243333334,10.8616,9.85686666667,10.1482,10.1158666667,10.5852666667,46.7726,14.8361333333,9.29560000001,12.238
595.15,10.5519333333,10.9141333333,9.90060000001,10.1965,10.1286,10.6088,46.7916666667,14.8546,9.33919999999,12.2831666667
595.49,10.5317333333,10.9162666667,9.89406666667,10.1834333333,10.0910666667,10.5803333333,46.7746666667,14.8426,9.3318,12.2626666667
595.82,10.5001333333,10.9442666667,9.91113333334,10.1910333333,10.0914666667,10.5826666667,46.7766666667,14.824,9.32586666667,12.2417
596.16,10.4633333333,10.9461333333,9.91300000002,10.1906666667,10.0666666667,10.5560666667,46.7198,14.7864,9.31426666667,12.2278666667
596.50,10.421,10.9275333333,9.91066666666,10.1730333333,10.0284,10.5154666667,46.6840666667,14.7493333333,9.309,12.1860666667
596.83,10.4106666667,10.9403333333,9.92306666668,10.1869333333,10.0075333333,10.5035333333,46.6690666667,14.7243333333,9.30540000001,12.1745
597.17,10.3918666667,10.9300666667,9.92693333332,10.1788333333,9.98113333333,10.4982666667,46.6626666667,14.6993333333,9.29673333333,12.1439666667
597.51,10.3387333333,10.8938,9.90073333334,10.1431666667,9.93966666667,10.459,46.6522,14.6370666667,9.25520000001,12.1008666667
597.84,10.3098666667,10.8982666667,9.91973333335,10.1326,9.90179999998,10.4436,46.6392666667,14.6131333333,9.25159999999,12.1025666667
598.18,10.2584,10.8775333333,9.90166666667,10.1176666667,9.85513333335,10.4113333333,46.6499333333,14.5586666667,9.2332,12.0782666667
598.52,10.2397333333,10.8715333333,9.917,10.1052333333,9.83646666667,10.4016,46.6428,14.5486666667,9.22199999999,12.0800666667
598.85,10.1824,10.8664,9.89939999999,10.0894,9.81320000001,10.3638666667,46.5612,14.4860666667,9.20686666667,12.0330666667
599.19,10.2087333333,10.9036666667,9.96886666667,10.1544666667,9.84873333335,10.3684,46.5814,14.5036,9.2602,12.0660333333
599.53,10.2196,10.9288666667,9.97366666666,10.1674666667,9.84233333334,10.3545333334,46.5476,14.4856666667,9.28706666667,12.0793666667
599.86,10.2490666667,10.9606,10.0143333333,10.2183666667,9.86479999999,10.3871333333,46.5704666667,14.5102666667,9.36466666666,12.1111666667
600.20,10.2144666667,10.977,10.0258666667,10.2228666667,9.86373333335,10.3774666667,46.5495333333,14.4854666667,9.35566666668,12.0962666667
600.53,10.2587333333,11.0566666667,10.089,10.2964333333,9.88886666665,10.4164,46.6198,14.5178,9.42606666665,12.1389
600.87,10.2600666667,11.1067333333,10.1292666667,10.3394,9.91353333333,10.4123333333,46.6398666667,14.5188666667,9.46366666667,12.1643666667
601.21,10.2982666667,11.1970666667,10.1927333333,10.4157666667,9.95333333333,10.4703333333,46.6668666667,14.5630666667,9.53006666666,12.2319
601.54,10.3102666667,11.2413333333,10.2139333333,10.4696666667,9.97433333334,10.4710666667,46.6097333333,14.55,9.58159999999,12.2312666667
601.88,10.3894,11.3644,10.316,10.5665,10.0692666667,10.5696,46.6140666667,14.6309333333,9.69926666667,12.3177333333
602.21,10.4366666666,11.4452666667,10.4024666667,10.6391,10.1105333333,10.6082,46.6546666667,14.6656,9.78900000001,12.3457
602.55,10.4396666666,11.4714666667,10.4465333333,10.6740666667,10.1069333333,10.6146,46.7031333333,14.6717333333,9.80393333333,12.3498333333
602.88,10.4284666667,11.499,10.4505333333,10.6743,10.1002666667,10.6356666667,46.7126666667,14.6535333333,9.82759999999,12.3550333333
603.22,10.4399333333,11.5504666667,10.5126666667,10.7369333333,10.1239333333,10.6641333333,46.7514,14.6780666667,9.88346666666,12.3816333333
603.56,10.4212666667,11.5802,10.5362,10.7491333333,10.1128666667,10.6631333333,46.7607333333,14.6661333334,9.88440000001,12.3730333333
603.89,10.4456,11.6414,10.5767333333,10.7844333333,10.1139333333,10.6917333333,46.7931333333,14.6797333333,9.93686666665,12.3994
604.23,10.4153333333,11.6346666667,10.5767333333,10.772,10.0888666667,10.6687333333,46.7306,14.6625333333,9.9252,12.3785666667
604.56,10.4066666667,11.6616,10.5927333333,10.8008333333,10.0780666667,10.6649333333,46.7435333333,14.659,9.9452,12.3832333333
604.90,10.3797333333,11.694,10.6017333333,10.8006333333,10.0697333333,10.6402,46.7187333333,14.6303333333,9.96080000001,12.3608333333
605.23,10.4005333333,11.7437333333,10.6547333333,10.8357666667,10.0809333333,10.6671333333,46.7518,14.6464666666,9.99620000001,12.3805666667
605.57,10.3648666667,11.7466666667,10.6590666667,10.8209333333,10.0446,10.6132,46.7166666667,14.6058,9.98473333333,12.3385333333
605.90,10.3464666667,11.7555333333,10.6462,10.8399666667,10.0110666667,10.5933333333,46.7545333333,14.5754,9.98713333335,12.3380333333
606.24,10.3405333333,11.8011333333,10.6799333333,10.8553333333,10.0036,10.605,46.726,14.5796666667,10.0395333333,12.3401666667
606.58,10.3204,11.8113333333,10.6872,10.8818333333,9.95859999999,10.5729333333,46.6664,14.536,10.0594666667,12.3074
606.91,10.3135333333,11.8346666667,10.7014666667,10.8964333333,9.95606666666,10.5708,46.6650666667,14.5294666667,10.1003333333,12.3167666667
607.25,10.3138666667,11.8732,10.7368666667,10.9146333333,9.93846666667,10.5826666667,46.6791333333,14.5229333333,10.1236,12.3039
607.58,10.2941333333,11.8760666667,10.7485333333,10.9427333333,9.91986666666,10.5656666667,46.5882666666,14.5113333333,10.1318666667,12.2903666667
607.92,10.3165333333,11.9212666667,10.795,10.9754,9.93053333335,10.5903333333,46.617,14.5254,10.1755333333,12.307
608.25,10.2971333333,11.9332666667,10.81,10.9769333333,9.90646666667,10.6000666667,46.5926,14.5078666667,10.1985333333,12.2888333333
608.59,10.3061333334,11.9647333333,10.8494666667,11.0102,9.91939999999,10.6346,46.642,14.5247333333,10.2328666667,12.2998666667
608.92,10.2734,11.958,10.8355333333,11.0130333333,9.89513333331,10.6396666667,46.6512,14.4936,10.2462,12.2719
609.26,10.2517333333,11.9697333333,10.8498,11.0351666667,9.8752,10.6566,46.6826666667,14.4923333333,10.2647333333,12.2668666667
