wavelength,Back_DigDuim,Belly_DigDuim,Breast_DigDuim,Crissum_DigDuim,Crown_DigDuim,DorTail_DigDuim,Rump_DigDuim,Throat_DigDuim,WingTip_DigDuim
744.97,5.4842,11.4305333333,8.62626666667,13.4978666666,4.92266666666,8.68423333334,6.1105037037,7.8349,11.0138
745.28,5.6208,11.5902,8.78973333334,13.5601333333,5.0482,8.9172,6.34631851852,7.99173333333,11.1719333333
745.60,5.857,11.5948666667,8.91633333334,13.7196,5.24353333333,9.08833333333,6.4629037037,8.15363333333,11.1787
745.91,6.064,11.7035333333,9.06633333334,13.7692,5.48113333333,9.28703333335,6.78458518518,8.34323333334,11.2777333333
746.23,6.55646666667,11.9966666667,9.32306666666,14.0991333333,5.95453333334,9.48563333333,7.20636296296,8.63789999999,11.7832333333
746.55,6.79673333333,12.2156,9.5614,14.4738,6.25353333333,9.68186666666,7.42128888889,8.87239999999,12.0543333333
746.86,7.0784,12.4952666667,9.68900000001,14.7051333333,6.46786666667,10.2599666667,7.61295555555,9.2045,12.3108333333
747.18,6.83353333333,12.4216666667,9.54006666667,14.4798,6.36946666667,10.2151666667,7.56004444445,9.12103333333,12.2944333333
747.49,6.72593333333,12.4184666667,9.54959999999,14.3470666667,6.29686666667,10.1623333333,7.38394074074,8.97783333334,12.1461666667
747.81,7.22126666667,12.7506,9.92993333332,14.5069333333,6.70026666667,10.4272666667,7.55957777778,9.2662,12.4984333333
748.12,6.9738,12.5122,9.66073333333,14.4252666667,6.46,10.2541666667,7.22760740741,8.90389999999,12.1993666667
748.44,7.28213333333,12.6872,9.91926666665,14.8230666667,6.58886666667,10.4288666667,7.40523703704,9.10193333333,12.2779666667
748.75,7.164,12.6365333333,9.82726666666,14.7099333333,6.29853333333,10.2149333333,7.31068888889,8.92403333333,12.145
749.07,7.30573333333,12.966,10.1542,14.8667333333,6.34986666667,10.4346666667,7.51264444445,9.26266666666,12.3046
749.38,7.43126666667,13.2436666666,10.2969333333,15.1289333333,6.46766666667,10.6709333333,7.50887407408,9.44526666667,12.5152
749.70,7.30313333333,13.2626,10.2333333333,14.9230666667,6.19146666667,10.7396333333,7.22253333333,9.41166666667,12.2529666667
750.01,7.22953333333,13.0181333333,10.0014,14.5883333333,5.91813333333,10.4825666667,6.92122222222,9.22053333334,11.9825333333
750.33,7.39873333333,13.0623333333,10.2346666667,14.7163333333,6.0994,10.3843666667,6.97921481481,9.31276666667,12.1262666667
750.64,7.86873333333,13.4534666666,10.6666666667,15.1418666667,6.6696,10.9448,7.34432592593,9.72896666667,12.5939333333
750.96,7.88786666667,13.5684666666,10.591,15.1064666667,6.72826666667,11.1386666667,7.24997777778,9.79546666667,12.6652666667
751.27,7.41306666667,13.3080666667,10.2858,14.9696666667,6.2864,10.9816333333,7.017,9.37049999999,12.2180333333
751.59,7.59726666667,13.4545333333,10.5612,15.1438,6.40733333333,11.0857666667,7.39174074074,9.75186666667,12.3308666667
751.90,6.82186666667,12.8225333333,9.87166666667,14.4843333333,5.9162,10.5643333333,6.68484444445,9.05203333333,11.8126666667
752.22,7.18986666667,13.0927333333,10.1804666667,14.9698666667,6.45686666666,10.9526,7.09637037037,9.44879999999,12.2491666667
752.53,6.9048,12.9024,9.9008,14.7952,6.1936,10.7058,6.8992,9.0314,12.0848
752.85,6.6554,12.5523333333,9.72320000001,14.4655333334,5.8828,10.2148333333,6.77307407407,8.70066666667,11.9413333333
753.16,6.79726666667,12.6552666667,9.79293333334,14.6922666667,6.06093333333,10.2528666667,6.88550370371,8.79120000001,11.9731666667
753.47,6.99393333333,12.8074,9.95386666667,15.0064,6.12113333333,10.4156,7.10031851852,8.82653333333,12.2758333333
753.79,6.91906666667,12.7526666667,9.82333333333,14.9242666666,6.08026666667,10.2947,7.1248962963,8.79216666666,12.1830666667
754.10,6.55306666667,12.3598666667,9.44233333334,14.6161333333,5.57693333333,9.81273333333,6.81202222222,8.47026666667,11.7938333333
754.42,6.78926666667,12.5011333333,9.73346666668,14.8525333333,5.75166666667,9.84306666668,7.06023703704,8.57209999999,11.9981666667
754.73,6.96086666667,12.6322666667,9.98119999999,14.9112666667,5.8504,9.9596,7.10412592593,8.74943333333,12.2329666667
755.05,6.8696,12.6207333333,9.8624,14.7704,5.7946,9.97106666667,6.97853333333,8.61513333333,12.2498333333
755.36,7.92813333333,13.5242,10.7842,15.6078,6.62906666667,10.7956666667,7.83976296296,9.60793333333,13.1785
755.67,7.53666666667,13.2366666667,10.457,15.1932,6.35033333333,10.4746,7.37618518519,9.23403333333,12.8617
755.99,7.66893333333,13.3215333333,10.6253333333,15.1486,6.4568,10.5128,7.46317037037,9.36443333333,13.0806
756.30,7.8704,13.6276,10.6673333333,15.3426,6.62506666667,10.7846333333,7.59761481481,9.58536666667,13.1357333333
756.62,8.45893333333,14.2992666667,11.5114,15.8418,7.32953333333,11.5382,8.42682962963,10.3016333333,13.6915333333
756.93,8.73606666667,14.5126,11.9696,16.0339333333,7.63146666666,11.9875,8.76231111111,10.5464666667,13.9884
757.24,8.89973333334,14.8400666667,12.2302,16.1314,7.92833333333,12.3123333333,8.88891851853,10.7115666667,14.2481333333
757.56,9.49613333333,15.4293333333,12.9278,16.771,8.6016,12.8742333333,9.49779259259,11.3981333333,14.6689333333
757.87,9.4256,15.2646666667,12.8096,16.5416,8.46419999999,12.7767666667,9.36997777779,11.2931666667,14.4523
758.18,9.57646666667,15.0958,12.6378666667,16.683,8.48266666667,12.6259666667,9.34362222221,11.4237333333,14.3678333333
758.50,10.0536666667,15.5088,13.0228666667,16.974,8.68113333334,12.9483,9.7029851852,11.7353666667,14.6419666667
758.81,9.46879999999,15.1542666667,12.5326666667,16.3853333334,8.08720000001,12.4980666667,9.46377777778,11.2684666667,13.9518666667
759.13,9.97606666667,15.6042666667,12.9394,16.9979333333,8.51386666668,12.9721,9.94296296295,11.7175,14.2808666667
759.44,10.1157333333,15.8318666667,13.1252666667,17.3796666667,8.84726666667,13.378,10.1510518519,11.9534,14.5365333333
759.75,10.5820666667,16.2463333333,13.4803333333,17.7072666667,9.32693333332,13.8846333333,10.6284962963,12.3207333333,14.8456666667
760.07,9.77740000001,15.5268,12.5349333333,17.1712,8.60793333334,13.2234666667,9.88357777778,11.6532,14.3159333333
760.38,9.49659999999,15.4006666667,12.3235333333,17.1462666667,8.37046666667,12.9908333333,9.59018518519,11.6368,14.0958333333
760.69,9.6422,15.6196,12.446,17.4209333333,8.38513333333,13.1855666667,9.78204444445,11.7598333333,14.4054
761.01,9.5966,15.5661333333,12.0925333333,17.2061333333,8.19386666667,13.1888333333,9.50683703703,11.5169333333,14.3629333333
761.32,9.4988,15.4224,11.8977333333,17.0778666666,7.94773333333,13.0419333333,9.24725925927,11.4964666667,14.3637666667
761.63,9.52186666666,15.415,11.8265333333,16.844,7.93993333333,13.0916333333,9.37837037037,11.4113666667,14.3823
761.94,9.26846666667,15.0354666667,11.5952,16.4826666667,7.911,12.9053,9.11113333333,11.0798,14.2433333333
762.26,9.23933333333,14.872,11.4942666667,16.6618666667,8.0182,12.9775333333,9.05344444445,10.9970666667,14.3832
762.57,8.774,14.4120666667,11.2046,16.1441333333,7.60273333333,12.5385666667,8.62720740741,10.5903666667,14.0247333333
762.88,8.74813333333,14.4317333333,11.2172,16.22,7.48813333333,12.4990666667,8.63794814815,10.5260333333,13.9541333333
763.20,8.37346666667,14.1449333333,10.9462,16.0122666667,7.2272,12.2662666667,8.29013333333,10.2418333333,13.9030333333
763.51,8.76166666667,14.5960666667,11.2958,16.2781333333,7.66013333333,12.6391,8.64746666667,10.4327,14.2471666667
763.82,8.93333333334,14.7156,11.3725333333,16.4428666667,7.9418,12.8518,8.91860740741,10.5928333333,14.4883666667
764.14,8.6168,14.3008,11.0754666667,16.1610666667,7.62093333333,12.6040333333,8.63168888888,10.3132,14.1184666667
764.45,8.50646666667,14.3276,11.2538666667,16.296,7.73646666666,12.6443,8.64157037037,10.4327,14.3264
764.76,8.26853333333,14.249,11.1361333333,16.3758,7.78000000001,12.5824666667,8.70112592593,10.3238,14.2627
765.07,7.89806666667,14.1526666667,11.0728,16.375,7.59319999999,12.4365666667,8.47953333333,10.137,14.2097
765.39,7.86393333334,14.2214,10.9486,16.4972666667,7.44586666667,12.4392,8.45439259259,10.1855,14.1028
765.70,7.99786666667,14.3068666667,11.1563333333,16.6249333333,7.52813333333,12.3806,8.42864444445,10.3393666667,14.2025
766.01,7.85853333333,14.2693333333,10.9248,16.485,7.41266666666,12.4002666667,8.20520740741,10.2394333333,14.1563
766.32,7.80146666667,14.1032666667,10.9017333334,16.2108,7.41346666666,12.2477666667,8.14100740741,10.1274333333,14.0728333333
766.64,7.51766666667,13.7343333333,10.7500666667,15.9075333333,6.985,11.8273666667,7.80271851852,9.75666666667,13.7068666667
766.95,7.18373333333,13.1824,10.44,15.6552,6.49333333333,11.5574666667,7.43112592593,9.57296666667,13.2964
767.26,7.06526666667,13.1224,10.3265333333,15.3122666666,6.2916,11.2991666666,7.04764444445,9.26843333333,12.9901
767.57,7.194,13.1309333333,10.4138666667,15.3866666667,6.34886666667,11.2868666667,6.98445185185,9.22286666667,13.0487666667
767.88,7.03853333333,12.8258666667,10.1412,14.9312,6.0554,10.9240666667,6.82360740741,8.908,12.8060333333
768.20,7.39966666667,13.1603333333,10.4161333333,15.0681333333,6.3942,11.4475666667,7.05263703704,9.17310000001,13.2596666667
768.51,7.18673333333,12.8992666667,10.1421333333,14.7176,6.26626666667,11.3636666667,6.70868148148,9.05146666667,13.0002333333
768.82,7.05446666667,12.7437333333,10.1027333333,14.6287333333,6.3254,11.3263,6.71353333333,8.8888,13.0949333333
769.13,7.0384,12.8391333333,10.087,14.4878,6.55586666667,11.6508333333,6.66975555555,8.9007,13.0051666667
769.44,7.3094,13.1503333333,10.2624,14.7202666667,6.57706666667,11.802,7.12545185185,8.90179999999,13.2195333333
769.76,7.75146666667,13.5204,10.6026666667,15.1579333333,7.10726666667,12.2985,7.48306666667,9.54479999999,13.9692666667
770.07,7.82286666667,13.6551333333,10.7878,15.4215333334,7.31880000001,12.7847,7.46857037037,9.90046666667,14.2311333333
770.38,7.49673333333,13.5036666667,10.6204,14.9978666667,7.10359999999,12.3917333333,7.09431111111,9.50639999999,14.0017
770.69,6.81373333333,12.9052666667,9.86393333335,14.5106,6.30113333333,11.7524666667,6.7374,9.0369,13.3802666667
771.00,6.88146666667,13.2259333333,9.98886666666,14.7482,6.50553333334,11.9633,7.23169629629,9.71336666667,13.5683
771.32,6.92513333333,13.2561333333,9.79593333333,14.6032,6.24953333333,12.1655666667,7.42251851852,9.63493333333,13.3038666667
771.63,6.9282,13.1819333333,9.65813333333,14.4988,6.373,12.0600333333,7.54312592593,9.71099999999,13.3355333333
771.94,7.4162,13.7059333333,10.2096,15.0930666667,6.82973333333,12.4511333333,8.21240740741,9.97669999999,13.7175333333
772.25,7.3564,13.8955333334,10.5646,15.3648666667,7.06826666667,12.7474666667,8.46786666667,10.2244333333,13.9663666667
772.56,6.58033333333,13.2518,9.92320000001,14.8825333333,6.10546666667,12.1847,8.21481481481,9.52513333334,13.5348666667
772.87,7.11046666667,13.4008,10.5596,15.316,6.92233333333,12.7761333333,8.86368888889,10.0797333333,14.1341
773.18,6.94593333333,13.3237333333,10.3033333333,15.212,6.62813333333,12.4060666667,8.74705185186,9.52546666666,13.6128333333
773.50,7.0152,13.4447333333,10.3898,15.1488,6.71513333333,12.2344333333,8.95457037036,9.48673333333,13.4349
773.81,7.42066666667,13.8249333333,10.7738,15.7078666667,7.07066666666,12.6984,9.40139999999,9.98050000001,13.9465666667
774.12,7.2404,13.8970666667,10.8653333333,15.5143333333,6.94859999999,12.7251666666,9.20762222223,9.81200000001,13.8378666667
774.43,6.9354,13.8098666667,10.5501333333,15.0114666667,6.5754,13.9873333333,8.58746666667,9.00386666666,13.3282666667
774.74,7.2584,14.2362666667,11.2012666666,15.6593333333,7.43179999999,14.2845333333,8.99891111111,9.54870000001,14.0882
775.05,6.68213333333,13.4212666667,10.8916666667,14.8159333333,6.29339999999,13.5535333333,8.15794814814,8.64176666667,13.3773
775.36,7.4632,13.8867333333,11.7197333333,15.4227333333,7.06493333334,14.2333,8.9066962963,9.31733333334,14.1246333333
775.67,8.23033333333,14.2351333333,12.1448,15.6842,7.34953333333,14.7094,9.18362962963,9.79926666667,14.5739666667
775.98,8.90473333333,14.8394,12.8804666667,16.0243333333,7.9568,15.3448666667,9.49688148149,10.4055,15.0605333333
776.30,8.56380000001,14.5390666667,12.5348,15.7289333333,7.32579999999,14.8608,8.87944444444,10.0749333333,14.5418333333
776.61,7.72386666666,13.7826,11.7009333333,14.9385333333,6.6612,14.4343666667,8.25586666667,9.3372,13.8208
776.92,7.9142,13.8993333333,11.5526666667,15.1524,6.65553333333,14.5315666667,8.46995555555,9.24150000001,14.1852333333
777.23,7.9834,13.9056666667,11.5832666667,15.1388666667,6.5832,14.7472666667,8.47655555555,9.20830000001,14.3916
777.54,8.16186666667,14.0586,11.8104,15.3362,7.007,15.0683333333,8.86584444445,9.37510000001,14.6138
777.85,8.35813333333,14.1624666667,12.0176666666,15.6883333333,7.30246666666,13.5185,9.53505185184,9.74583333333,15.2847
778.16,8.21593333334,14.204,11.6596666667,15.4877333333,6.65533333333,13.5425333333,9.27273333334,9.50249999999,14.7329
778.47,9.31313333334,15.6058,12.6633333334,16.9626,8.20773333333,15.0892333333,10.5129851852,11.1111333333,15.8960333333
778.78,8.72326666667,15.0451333333,11.6440666667,16.2937333333,7.31633333333,14.6327666667,9.91083703704,10.4971,15.2117666667
779.09,8.21933333333,14.7229333333,10.813,16.0226,6.99293333334,14.2053,9.63461481481,10.0927,14.8888333333
779.40,8.73393333333,14.8236666667,10.8740666667,16.7840666667,7.17086666668,14.4034666667,9.90287407408,10.5882666667,15.5994
779.71,8.55946666667,15.3039333333,10.8632,17.1134666667,7.64353333333,14.5518,10.1668296296,10.8964666667,16.0172333333
780.02,9.15479999998,15.518,11.3957333333,17.6580666667,7.86846666668,14.7430666667,10.4196962963,11.6484,16.5009333333
780.33,8.81679999999,15.3810666667,11.4336,17.6905333333,7.78146666667,14.4879333333,10.2762074074,11.6923333333,16.3083666667
780.64,9.17293333333,16.0512666667,11.8685333333,18.0840666667,8.27073333333,14.5530333333,10.9408888889,12.2695666667,16.4940333333
780.95,9.82693333332,16.2956,12.2890666667,18.6753333333,8.55179999999,15.0728,11.1935407407,12.7753666667,16.9469666667
781.26,10.7912666667,17.0608666667,13.2726,19.5479333333,9.15366666667,16.1125333333,11.9057555555,13.8627666667,17.6563333333
781.57,11.4585333333,17.3919333333,13.9838666667,20.2482,9.76573333333,16.6087333333,12.7016666667,14.4114333333,18.5581
781.88,11.4655333333,17.4066,14.0142666667,20.3150666667,9.46279999999,16.1520333333,12.3343037037,13.9718,18.3208
782.19,11.6142666667,17.9687333333,14.502,20.6298,9.98006666667,16.0992333333,12.5780666667,14.1987,18.6241666667
782.50,12.3173333334,18.3048666667,15.2852666667,21.3126666667,10.5536,16.4925,13.1481555556,14.7518,18.9582666667
782.81,11.9816,18.3824666667,15.2571333333,21.1092,10.722,16.2421,13.2049851852,14.5061666667,18.5093666667
783.12,12.0704,18.2085333333,15.166,20.6518666667,10.3202666667,16.0675333333,13.0188296296,14.3171666667,17.8562333333
783.43,12.6473333333,18.8508,15.4266666667,21.1844666667,10.9997333333,16.5376,13.4603333333,14.5821333333,18.3376333333
783.74,13.9118,19.8832,16.3073333333,22.0157333333,12.2583333333,17.8702333333,14.6759851852,15.6032333333,19.1412333333
784.05,13.2851333333,19.3610666667,15.6721333333,21.6997333333,12.0735333333,17.3960333333,13.8972222222,14.7590666667,18.7190666667
784.36,13.6383333333,20.0855333333,16.0902,21.903,12.7661333333,17.7035,14.6269777778,15.4590333333,19.4022333333
784.67,12.4837333333,19.444,15.0515333333,21.2308,11.9898666667,16.5606,13.6297111111,14.4736666667,18.4223
784.98,12.2514,18.9802,14.7077333333,21.0821333333,12.1580666667,16.1907333333,13.2144222222,14.4589666667,18.2028
785.29,11.6343333333,18.5110666667,14.2538666667,20.4448,11.7577333333,15.9530333333,13.1907037037,13.8646333333,17.7078
785.60,11.7458,18.2388666667,14.1023333333,20.6636,11.473,16.2326,13.1961555555,14.0310666667,17.9815333333
785.91,11.1133333333,17.8654,13.7184666667,19.9632,10.8562666667,15.5810666667,12.698562963,13.3974,17.2323333333
786.22,11.3906666667,18.0272666667,14.0452666667,19.9216,11.0708,16.2445333333,12.7259925926,13.8249333333,17.5354666667
786.53,11.6562666667,17.9875333333,14.3336666667,20.1917333334,11.2128666667,16.6426666667,12.629237037,13.8814666667,17.9723
786.84,10.4967333333,16.9599333333,13.4052,19.0005333333,9.85026666667,15.6193666667,11.5528222222,12.8038666667,16.8822333333
787.14,10.1555333333,16.6068,13.0102666667,18.7014666667,9.07246666667,15.3829,11.0266296296,12.4535666667,16.5561333333
787.45,11.1248666667,17.1630666667,13.7797333333,19.3834,9.41559999999,15.8473666667,11.6957777778,12.9632,17.1363333333
787.76,10.9636666667,16.7278666667,13.6070666667,19.2665333333,8.69866666666,15.2402333333,11.0935703704,12.3406666667,16.719
788.07,11.132,16.7956,13.4194666667,19.1573333334,8.91946666667,15.4284333333,11.0594148148,12.1811666667,16.9962666667
788.38,10.1752,16.3996,12.4721333333,18.0762666667,7.94146666666,14.4789,10.0948148148,10.8498,16.1326333333
788.69,10.2542,16.4990666667,12.3224,18.2148666667,7.92606666667,14.4743,9.87214814816,11.1929,16.2016333333
789.00,10.6245333333,17.2119333333,12.7428,18.5803333333,8.67693333334,14.8466333333,10.3678962963,11.7575,16.3885
789.31,10.5656666667,17.3948666667,12.5441333333,18.6829333333,8.94100000001,14.8156666667,10.3388222222,11.7843,16.5796333333
789.62,10.3448666667,17.3534666667,12.1898,18.4792666667,8.49993333333,14.0464,10.4148740741,11.3143333333,16.3099333333
789.92,10.0826,16.8438,11.8052,17.9646666667,8.33646666667,13.6163666667,10.5578962963,11.0413666667,16.0944
790.23,9.79293333332,16.9212666667,11.7761333333,18.1232666667,8.37780000001,13.6353,10.9670666667,10.8970666667,16.0776333333
790.54,9.25853333333,16.4858,11.0127333333,17.4080666667,7.72146666667,12.7034,10.2457555556,10.3075,15.6750666667
790.85,8.97633333333,16.0328666667,10.9385333333,16.947,7.53206666668,12.6630666667,10.1551037037,10.4782666667,15.5820666667
791.16,9.04413333334,16.0418,11.0170666667,16.9975333333,7.9596,13.2169,10.5855333333,10.6648,15.7414666667
791.47,9.24433333333,15.8859333333,11.3452666667,17.4286666667,7.97113333333,13.6312333333,10.6435629629,10.9783666667,15.7918333333
791.78,9.7206,16.0762,11.9047333333,18.1078,8.27313333334,14.3620333333,11.0023703704,11.6729,16.1141666667
792.08,9.68613333333,15.6483333333,11.7812666667,17.6205333333,8.03733333333,13.9379,11.0254592593,11.1251,15.7356333333
792.39,8.4292,14.3962,10.7703333333,16.1922666667,6.71373333333,12.8184666667,9.95030370371,9.52916666667,14.3693666667
792.70,9.1082,15.2594,11.5021333333,16.9346,7.31766666666,13.8995666667,10.5724518519,9.98320000001,15.3780666667
793.01,9.4784,15.3998,12.046,17.473,7.99453333333,14.7696,10.5352666667,10.0812,15.8333
793.32,10.2684666667,16.7216666667,12.9476666667,18.5193333333,8.84313333333,15.7095,11.3675111111,10.8470666667,16.8594333333
793.62,11.1695333333,17.381,13.8726,19.3207333333,9.78993333333,16.7262,11.7296666667,11.8767333333,18.0148333333
793.93,10.4268666667,16.3668666667,13.5166666667,18.6808,9.73546666667,16.3527666667,11.1557407407,11.2097333333,17.1781333333
794.24,9.50113333335,15.7266666667,12.4944666667,17.8814,8.87200000001,15.7303333333,10.0859037037,10.1012,16.2907333333
794.55,8.8088,14.8707333334,11.366,16.9326666667,8.00006666666,15.0747666667,9.04690370371,9.28226666666,15.4025333333
794.86,9.56740000001,15.4681333333,12.0779333334,17.6311333333,8.83693333334,15.3723666667,9.8982074074,9.84393333333,15.9007
795.16,9.38019999999,15.3878666667,11.7748,17.152,8.785,15.2531666667,9.77926666666,9.65626666667,15.7951666667
795.47,9.26466666665,15.5882,11.7577333333,17.1988666667,8.81646666665,15.8158,10.0046962963,9.951,16.4495333333
795.78,9.73393333334,15.5991333333,12.3730666667,17.5684,9.21593333334,16.2520666667,10.3689925926,10.1071333333,17.4093333333
796.09,8.53086666666,14.3728,11.3792,16.0706,7.99033333333,15.0485333333,9.27616296297,9.22366666667,16.1157
796.40,8.90060000001,14.6442,11.4658666667,16.4623333333,8.11126666665,15.0669666667,9.96083703704,9.48566666666,16.5362333333
796.70,8.89826666667,14.1684666667,11.4245333333,16.5122666667,7.84566666667,15.0736,9.83778518519,9.51226666668,16.2878333333
797.01,8.98453333333,14.4187333333,11.3725333333,16.4635333333,7.82926666666,15.0490333333,9.85834814815,9.56946666667,16.5233
797.32,9.80833333332,15.2420666667,11.8914666667,17.3388666667,8.31080000001,15.6704666667,10.5073407407,10.1741333333,17.5513
797.63,10.2149333333,15.9263333333,12.3984666667,17.9802666667,8.95246666667,16.4243666667,11.3127407407,10.6107666667,18.3281333333
797.93,9.32779999999,15.5602,12.4784666667,17.8766666667,8.37639999999,15.8185333333,10.7188444444,10.0310666667,18.1419666667
798.24,8.63986666667,15.2642,12.234,17.1036,7.77306666666,15.3805,10.2982148148,9.16493333333,17.6250333333
798.55,9.05786666667,15.5245333333,12.8550666667,17.7230666667,7.67306666666,15.6174,10.7407407407,9.36123333334,17.6481
798.85,10.1309333333,15.9476666667,13.9284,18.909,8.67866666667,16.0148333333,11.4244518519,10.7614,18.4484666667
799.16,11.3006,17.4982,14.8259333333,20.4193333333,9.86493333334,17.0077666667,12.7007481482,12.3455,19.0689666667
799.47,12.3066666666,18.2674666667,15.8788,21.7325333333,10.9162666667,17.9110666667,13.3428074074,13.0517333333,20.1318666667
799.78,11.0378,17.0810666667,14.7432,20.7297333333,10.1452,16.7199333333,12.0926888889,11.8029666667,19.1923666667
800.08,11.3778,17.5203333333,14.7219333333,21.0486,10.712,16.8544666667,11.9084888889,12.0332666667,19.5430333333
800.39,12.2661333333,17.8868666667,15.4393333333,21.8499333333,11.3768,17.9438,12.8614666667,12.7783333333,20.3379666667
800.70,12.4558,18.3746,15.9726666667,21.8410666667,11.8373333333,18.2092333333,13.5283407408,13.1282666667,20.284
801.00,12.1895333333,17.9081333333,15.3272666667,21.3469333333,11.5122666667,17.5242666667,12.848437037,12.4492333333,19.7855666667
801.31,12.7038,18.5438,15.237,21.0466666667,12.2488,17.9105333333,13.3997777778,12.8291,20.0001
801.62,12.6476666667,18.2673333333,14.9829333333,20.6176666667,12.1958,17.8831333333,13.2310962963,12.8699666667,20.0527333333
801.92,12.6244666667,18.2352666667,15.2035333333,20.807,12.8809333333,18.0505333333,13.3895185185,13.0052666667,20.6524
802.23,12.5288,18.8429333333,15.1800666667,20.728,12.9426666667,18.6513666667,13.7019111111,12.4368333333,20.5823
802.54,11.9253333333,17.9696666667,14.3680666667,19.9844666667,12.4154666667,18.2535666667,12.4948296296,11.7153,20.0155333333
802.84,11.5696,17.6224666667,13.9549333333,19.3006666666,12.0748,17.9876666667,12.4319703704,11.7016666667,19.8058
803.15,13.3022666667,19.3952,15.7208666667,20.6046666667,13.5736,19.7558333333,13.7389925926,14.0231666667,21.2751
803.46,12.6458666667,18.8650666667,15.5476,20.1918666666,13.0616,19.5285333333,13.9186814815,13.4892333333,20.5275666667
803.76,11.9502,18.3996,14.7648,19.3968,12.3763333333,18.5123,13.1939111111,12.7664,19.0510666667
804.07,11.6361333333,18.3434,14.0236,19.7807333333,12.3264666667,18.5668,12.4537703704,12.5050666667,19.0378666667
804.38,12.1162666667,18.6179333333,14.5895333333,20.0313333333,12.6344,18.9437333333,12.899562963,13.5060333333,19.4148
804.68,13.7168,19.7809333333,16.0876,21.7448666667,13.7793333333,20.3911,14.5514296296,15.2268333334,21.2285666667
804.99,15.026,21.075,17.0156,22.8159333333,14.9378,21.5884333333,15.7034814815,16.3696666667,22.1619333333
805.30,14.6909333333,20.5782666667,15.8554666667,21.9678,14.1284,21.0401,15.0986148148,16.0562666667,21.2411
805.60,14.1919333333,19.7085333333,14.9128666667,21.3284,13.3982,20.0972,13.7958666667,15.3826333333,20.1823666667
805.91,13.2102,18.8917333333,13.9572666667,20.8701333333,12.1758,19.2199666667,13.4127333333,14.6388666667,19.7208
806.21,12.9844666667,18.6779333333,13.5199333333,21.0706,11.841,19.1403,13.4810666667,14.2903,19.0430666667
806.52,11.5844666667,17.2741333333,11.7898,19.4007333333,10.0082666667,17.6478666667,12.4877111111,12.812,17.0606
806.83,11.5188666667,17.335,11.7861333333,18.8334,9.76106666667,17.4159666667,12.1424444445,13.1065333333,17.5537
807.13,11.6134666667,17.4692666667,11.4006666667,18.5256666667,9.98366666667,17.3711,11.8126518518,13.1287,17.7518666667
807.44,11.5114666667,16.7564666667,11.0621333333,17.6060666667,9.35453333333,16.4216666667,11.4988740741,12.8350333334,17.402
807.74,13.3908,17.9943333333,12.5279333333,19.4492666667,10.5877333333,17.8751666667,13.2128444444,14.3197,18.8163333333
808.05,12.7742,17.5176,12.4866666667,19.3916666667,10.341,17.5340333333,12.3888148148,13.7361666667,18.3969
808.35,12.1270666667,16.9521333334,12.2556666666,18.8820666666,9.61,16.7067333333,11.5533481481,13.2206,17.7924
808.66,11.7786666667,16.8742,12.3566666667,18.7546,9.654,16.5079333333,11.7632518518,13.0362,17.8346333333
808.97,11.5016,16.9133333333,12.4802,19.1218,9.92053333333,16.7377666667,12.2394296296,13.371,18.4191666667
809.27,11.5985333334,17.2078,12.8954666667,18.9590666667,10.4915333333,16.8524666666,12.3300814815,13.8332,18.5049
809.58,11.6193333334,17.4677333333,13.4194666667,18.7595333333,10.6634,16.7010333333,12.3331703704,14.0956,18.8372333333
809.88,11.7688666667,17.5577333333,13.9766,19.07,11.5166666667,17.0274,12.9720222222,14.3067,19.2133666667
810.19,12.007,18.0372,13.802,19.9115333333,11.7506666667,17.4447666667,13.4640592592,14.4607,19.1159
810.49,12.1382,18.5354,15.3008666667,21.2579333333,11.8508666667,18.5490666667,14.7330222222,15.2650666667,19.5149
810.80,11.0988,18.2028,15.0557333333,21.0614,11.052,18.6498333333,14.7578814815,14.5206,18.8594
811.10,9.20400000001,16.874,14.0085333333,19.8552666667,9.82140000001,17.3999333333,13.2592888889,13.0584,17.4335666667
811.41,9.08453333333,16.4896666667,13.2322,19.302,9.16553333334,17.1773666667,13.1680296296,12.5088,16.8993666667
811.71,8.88893333335,16.6032666667,13.2910666667,20.0212,9.76720000001,17.529,13.7378444444,12.5344333333,17.4126333333
812.02,8.00226666666,15.8168666667,12.2296,19.404,9.11713333332,16.4846333333,12.1351555556,11.1643333334,16.7053333333
812.32,7.838,15.063,12.1949333333,18.7300666667,8.89986666666,15.6813333333,11.5793703704,10.2682,16.4094666667
812.63,9.8216,16.7112666667,14.0579333333,20.6687333333,10.8807333333,17.3579,13.1538518519,11.2819666667,18.1549
812.93,11.4670666667,17.9396666667,15.2642,22.2978,12.3626,18.9427666667,14.4240740741,12.4164333333,19.7250666667
813.24,12.2186666666,19.5190666667,15.6174,23.1585333333,13.2894666667,19.7760333333,14.1881481482,13.1257,20.8249666667
813.54,11.9124666667,19.4097333333,15.4644666667,22.4808,13.2024,19.3167666667,13.5082148148,13.1694,20.3169333333
813.85,11.3474,18.5078666667,14.1062666667,21.1164666667,12.9360666667,17.81,11.9125925926,12.2275666667,19.4524333333
814.15,12.7292666667,19.1874666667,15.1041333333,21.8229333333,14.1875333333,18.5990333333,12.5509037037,13.7187666667,20.3696
814.46,12.3971333333,19.2304666667,15.0807333333,21.4146,14.1342,18.877,12.7450666667,13.999,20.2966
