wavelength,Back_ChlPhof,Belly_ChlPhof,Breast_ChlPhof,Crissum_ChlPhof,Crown_ChlPhof,DorTail_ChlPhof,Patch10_ChlPhof,Patch11_ChlPhof,Patch12_ChlPhof,Rump_ChlPhof,Throat_ChlPhof,WingTip_ChlPhof
238.92,-6.16746666667,-1.87966666667,-6.66666666665,-2.76066666666,-5.78560000002,2.96619999999,23.9647333333,10.6902,-8.16453333333,-2.70186666667,-4.31713333334,0.352533333334
239.29,-7.24393333332,-3.66526666666,-8.31186666665,-3.78066666667,-6.9264,1.52973333333,23.1168666667,10.7072,-8.94666666668,-4.01153333333,-5.88746666666,-0.404199999992
239.67,-3.57226666666,-2.26426666667,-6.71686666667,-2.44026666666,-5.76093333333,1.08159999999,24.4026,10.8680666667,-5.78620000001,-2.16346666667,-4.70446666667,-1.10686666666
240.04,-5.26666666667,-3.911,-7.511,-3.17780000001,-6.51119999999,-0.377800000014,23.9554,10.8666666667,-6.33333333333,-3.9334,-4.8444,-0.91113333334
240.42,-6.01206666667,-5.7144,-7.65879999999,-3.82946666667,-7.18253333333,-0.8134,23.6111333333,10.6746,-7.48020000001,-5.15853333333,-5.5754,-2.89686666667
240.79,-1.76519999999,-1.11406666667,-3.08486666667,0.856933333333,-3.616,4.9358,27.3521333333,15.5956,-2.5022,-0.0513999999994,-0.462666666666,1.07973333334
241.17,1.02,0.709600000001,-0.8278,3.20773333333,-0.990466666667,7.13980000001,29.7413333333,18.1966,0.118333333334,2.46846666667,1.99553333334,2.60166666667
241.54,2.72033333333,3.20566666667,1.392,5.10853333333,1.44313333333,8.56959999999,31.4814666667,20.23,2.80973333333,5.15966666667,3.8314,4.69999999999
241.92,3.35633333333,3.3678,1.33786666667,5.55940000001,2.16840000001,9.01966666666,31.8914,20.5536,3.34493333333,5.57086666667,3.6908,4.37139999999
242.29,4.40906666667,3.9746,1.90786666667,6.42280000001,2.586,9.88866666669,32.7398666667,20.9115333333,3.7944,6.77273333333,4.5574,4.32453333333
242.67,5.63626666667,5.1616,2.78793333333,7.66660000001,2.85846666667,10.4342666667,33.9596666667,22.3636,4.86866666666,7.505,5.35353333333,5.08086666667
243.05,4.831,3.96146666667,2.4734,6.77286666666,1.86466666667,9.43953333333,32.8213333333,21.6329333333,3.58453333333,6.44446666667,4.2706,3.8068
243.42,4.99533333333,3.51186666667,1.9626,6.63853333333,1.3334,8.9014,32.8732,21.5680666666,3.09853333333,5.96246666667,4.50693333333,3.90613333333
243.80,6.54006666667,5.0566,4.0978,8.85566666667,3.06646666667,10.7462666667,34.1112,23.8534,4.83946666667,7.96926666667,6.99233333333,6.911
244.17,7.41333333333,5.7444,5.01533333333,9.27546666667,3.7242,11.7346666667,34.7474666667,24.4971333333,5.48093333333,8.57266666667,7.40453333334,7.22013333334
244.55,7.91606666667,6.46986666666,5.14353333333,9.39673333332,3.8596,11.4933333333,34.9934666667,24.4244666667,6.33286666667,8.74626666667,7.86473333333,8.20720000001
244.92,7.61106666667,6.12586666667,5.1412,8.9748,4.1,10.6941333333,35.0040666667,23.6078,5.89986666666,8.53100000001,7.5706,8.02253333334
245.30,6.9996,6.59106666666,5.41053333333,8.61139999999,4.3512,10.7228,35.21,23.5035333333,6.09906666667,8.60386666667,7.68840000001,8.30873333333
245.67,6.882,6.93786666667,6.1732,8.49493333333,4.6298,10.8584,35.6761333333,23.4966,6.38873333333,8.44626666667,8.1126,8.70346666667
246.05,5.61066666667,6.40573333333,5.7188,7.53173333333,3.7214,9.52940000001,35.1018,22.7736,5.668,7.25173333333,7.2328,8.10433333333
246.42,4.47346666667,5.60766666667,4.94226666667,6.65506666667,2.93973333333,8.33906666667,34.2998666667,22.2626666667,5.06946666667,6.25,6.62633333333,8.06706666667
246.79,4.79313333333,6.1202,5.52693333333,7.01013333334,3.53886666667,9.11279999999,34.3792666667,22.3992666667,5.49053333333,6.86446666667,7.11426666667,8.85246666667
247.17,4.74293333333,6.33493333333,5.37293333333,7.21633333333,3.77166666667,9.28679999999,34.0631333333,22.1986,5.9228,7.14993333333,7.37273333333,8.97886666667
247.54,4.50886666667,6.42393333333,5.39433333333,7.03526666667,3.7626,9.32793333333,33.9178666667,22.0454,5.8034,7.2376,7.21966666667,8.84246666667
247.92,3.7106,6.0082,4.7962,6.5838,3.37893333333,8.78566666666,33.3158666667,21.369,5.24966666667,6.63606666667,6.49226666667,7.94413333333
248.29,2.9932,5.32733333333,4.1602,5.83973333333,2.62273333333,7.98446666667,32.7648666667,20.5598666667,4.53926666667,6.03793333333,5.9174,7.30413333333
248.67,1.96553333333,4.2452,3.2688,4.96353333333,1.66453333333,6.90326666667,31.8494,19.6904,3.34613333333,5.1182,4.80426666667,6.0644
249.04,1.57333333333,4.01666666667,2.8346,4.61446666667,1.1734,6.55233333333,31.5447333333,19.2264666667,2.81253333333,4.71106666667,4.17053333333,5.51973333333
249.42,1.3052,3.47426666667,2.40553333334,4.2474,0.818533333333,6.14813333333,30.9732,18.5356,2.30106666667,4.24286666667,3.78813333333,5.04773333333
249.79,0.300000000001,2.11906666667,1.0982,3.19786666667,-0.2612,5.17660000001,29.8500666666,17.3246,0.977266666666,3.16393333333,2.36566666667,3.8122
250.17,0.562133333333,2.0996,1.323,3.54526666667,0.184000000001,5.6194,29.6909333333,17.3026666667,1.07273333333,3.51993333333,2.79453333333,3.78033333333
250.54,0.6606,2.2224,1.3214,3.5326,0.169333333334,5.93499999999,29.8498666666,17.3027333333,0.900933333333,3.69086666667,2.65913333333,3.1504
250.92,-0.228666666666,1.23713333333,0.205266666667,2.65026666667,-0.744733333333,4.74953333333,29.1116,16.5465333333,-0.164066666665,2.47433333333,1.6768,1.92333333333
251.29,0.188266666668,1.5114,0.501666666667,2.7784,-0.783999999999,4.9922,29.8465333333,16.8391333334,-0.451666666667,2.48346666667,1.80013333333,1.63686666667
251.66,0.662333333334,1.77,0.674933333332,2.95446666667,-0.496466666666,5.36766666666,29.9905333333,16.6634,-0.165600000001,2.68073333333,2.07566666667,1.6556
252.04,1.45886666667,2.03473333333,0.863666666667,2.93753333333,-0.229000000001,5.58053333333,31.0304666667,17.2260666667,-0.255133333333,3.10773333333,2.13286666667,1.8908
252.41,2.339,2.66253333333,1.47986666667,3.667,0.654133333333,6.17773333334,31.6550666667,18.0904,0.449333333334,4.32106666667,2.6958,2.88746666666
252.79,2.785,3.26266666667,1.67506666667,3.9488,1.39926666667,6.96259999999,32.2771333333,18.4730666667,0.935066666666,4.59473333333,3.1886,3.525
253.16,2.7008,3.193,1.51786666667,3.65126666667,1.54526666666,6.88560000001,32.5129333333,18.6598,1.27853333333,4.48553333333,3.65806666667,3.58966666667
253.54,3.32313333333,3.62586666666,1.954,4.37566666667,2.1534,7.05206666666,33.065,19.4428666667,1.85773333333,5.1532,4.10046666667,4.00413333334
253.91,4.50186666667,4.98446666666,3.37813333333,5.89453333333,3.36433333333,8.0248,34.1055333333,20.972,3.43326666667,6.84600000001,5.5014,5.59093333333
254.28,4.66953333333,5.45006666666,3.47393333333,6.097,3.40373333333,7.97459999999,34.135,21.1884,3.8608,7.3136,5.73133333333,5.76653333333
254.66,5.04093333334,5.94646666667,3.93593333333,6.59533333333,3.8574,8.0642,33.6257333334,21.2336666667,4.3922,7.52946666665,6.56693333333,6.31006666667
255.03,4.49326666667,5.6276,3.70286666667,6.27886666667,3.61513333334,7.74240000001,32.9528,20.7976666667,4.1858,7.52286666667,6.46906666667,5.56173333333
255.41,3.20026666667,4.44686666667,2.47053333333,5.07046666667,2.5694,6.69713333333,31.8358,19.3461333333,2.98746666666,6.51446666667,5.24533333333,4.37093333333
255.78,2.05626666667,3.57426666667,1.70286666667,4.2572,1.83133333333,5.8232,31.3494666667,19.0360666667,2.07233333333,5.6788,4.73906666667,4.09633333333
256.15,1.0634,2.74606666667,1.2936,3.79366666667,1.016,5.33333333333,30.1825333333,17.8174666667,1.6984,5.00793333333,4.52373333333,3.37293333333
256.53,1.0574,3.43306666667,1.36406666667,4.05366666667,1.72413333333,5.31799999999,30.4445333333,17.7547333333,1.63213333333,4.67426666667,4.87353333333,3.5096
256.90,0.695599999998,2.85506666667,0.7102,3.16666666667,0.978333333332,4.40573333333,29.7246,17.4928,1.13773333333,3.9276,4.31893333333,2.674
257.28,0.174066666666,2.43893333333,0.268133333331,2.73386666667,0.442266666664,3.81233333334,29.0452666666,17.0720666667,0.589466666665,3.31653333333,3.66513333333,2.2914
257.65,-1.594,1.3902,-0.883533333335,0.908266666666,-1.08733333333,2.61353333333,28.2359333333,16.1074666667,-0.8712,1.55706666667,2.19953333333,1.35306666667
258.02,-1.47733333333,1.6072,-0.481533333333,0.995733333334,-0.963199999999,3.1168,28.4414666667,16.1688,-0.730466666666,1.43406666667,2.23486666667,1.30966666667
258.40,-1.5492,1.27953333333,-0.646600000001,0.925666666667,-1.1398,3.01466666667,28.3926666667,16.2875333333,-1.1026,1.01893333333,1.95393333333,1.42826666667
258.77,-1.69746666667,0.857,-0.770800000001,0.508333333332,-1.17673333333,2.83746666667,28.5814666667,16.2649333333,-1.29573333333,0.594466666666,1.44746666667,1.67293333333
259.15,-1.2862,1.35266666667,-0.294799999999,0.840266666667,-0.832866666667,3.16573333333,29.2095333333,16.8897333333,-0.770200000002,0.906533333333,1.80213333333,2.4544
259.52,-0.681000000001,1.99626666666,0.4606,1.53906666667,-0.146799999999,3.67893333333,29.7178,17.6331333333,-0.0067333333314,1.35526666667,2.3368,3.30513333334
259.89,-0.389999999999,2.23966666667,0.761866666667,1.99993333334,0.0829333333327,3.69893333333,29.7788666667,17.7298,0.436266666667,1.65586666667,2.2118,3.35166666667
260.27,-0.571600000001,2.07326666667,0.710733333333,1.69106666667,-0.0770000000007,3.47986666667,29.7083333333,17.6899333333,0.3198,1.38013333333,1.92206666667,3.2104
260.64,-0.663733333334,1.75546666667,0.631800000001,1.4672,-0.4748,3.49053333333,29.5110666667,17.6796666667,0.192066666667,1.1556,1.82506666667,3.02173333333
261.01,-0.735533333334,1.79153333333,0.888533333335,1.58093333333,-0.513400000001,3.6692,29.5168,17.7153333333,0.271266666667,1.24046666667,1.8836,3.28286666667
261.39,-0.692600000001,1.75066666667,0.973333333331,1.57533333333,-0.7014,3.7352,29.5514,17.7876,0.239666666667,1.18953333333,1.79453333333,3.3874
261.76,-0.560933333333,1.6796,0.899666666666,1.57746666667,-0.665733333333,3.69466666667,29.6416,17.8767333333,0.158933333333,1.3254,1.8294,3.2748
262.13,-1.06053333333,0.953266666667,0.0220000000001,0.871133333332,-1.41413333333,2.93246666666,29.0529333333,17.2538,-0.580866666667,0.5838,1.21533333333,2.61353333333
262.51,-0.837066666667,0.984266666667,0.222066666666,0.888466666668,-1.25753333333,2.92486666666,29.2808,17.4133333333,-0.2564,0.874866666667,1.18233333333,2.7986
262.88,-0.877266666667,0.914799999999,0.0824666666667,0.8512,-1.24853333333,2.81593333333,29.2500666667,17.514,-0.183666666667,0.907333333334,1.17373333333,2.6546
263.25,-2.18806666667,-0.532666666666,-1.2538,-0.401533333333,-2.53226666667,1.42173333333,27.5927333333,16.1442666667,-1.63506666667,-0.200866666666,-0.167866666666,1.0654
263.63,-1.90353333333,-0.393199999999,-1.05453333333,-0.303800000001,-2.20733333333,1.5416,27.4039333333,16.4924,-1.41653333333,0.196599999999,0.0266000000006,1.24206666667
264.00,-2.52506666667,-1.22086666667,-1.7924,-1.4164,-2.90586666667,1.13326666667,26.9402666667,15.9414,-2.0366,-0.415133333335,-0.146466666665,0.473866666667
264.37,-2.10853333333,-0.692866666666,-1.80733333333,-1.02913333333,-2.52013333333,1.63653333333,26.7570666667,16.0892,-1.56126666667,0.0854000000006,0.456866666667,1.05413333333
264.75,-2.42886666667,-0.828266666667,-2.2764,-1.377,-2.82,1.316,26.3618,15.7674666667,-1.89026666667,-0.203266666667,-0.172666666666,0.878933333333
265.12,-2.0442,-0.625333333334,-1.973,-0.976399999999,-2.55273333333,1.6172,26.6716666667,15.9472,-1.60693333333,0.274733333334,-6.66666665999e-05,1.03733333333
265.49,-1.2222,0.268199999997,-0.993466666667,-0.0895333333334,-1.54993333333,2.4192,27.4266666667,16.7013333333,-0.779866666665,1.31633333333,1.1674,1.997
265.87,-0.643266666667,1.0354,0.0096666666666,0.846600000001,-1.04986666667,3.0334,27.9679333333,17.3101333333,0.319399999999,2.07546666667,1.8724,2.8252
266.24,0.470266666667,2.2268,1.29553333333,1.9272,0.083,3.96046666667,28.7966,18.3817333333,1.6458,3.25026666667,2.82153333333,4.0756
266.61,0.348266666667,2.4828,1.3708,1.83973333333,-0.0446666666674,3.93826666667,28.7027333333,18.3746,1.545,3.04086666667,3.00066666667,4.25546666667
266.98,0.659266666665,3.08813333333,1.89106666667,2.45073333333,0.264533333333,4.372,29.0825333333,18.777,1.70906666667,3.5698,3.31806666667,4.74506666667
267.36,2.3018,4.60346666666,3.3354,3.87533333333,1.5946,5.75846666667,30.3578666667,19.9833333333,3.06766666667,4.80426666666,4.55326666667,6.16446666667
267.73,1.36053333333,3.68586666667,2.49013333333,3.2612,0.738066666667,4.92673333334,29.8372,19.2208,2.42013333333,4.11466666667,3.727,5.50406666667
268.10,1.90246666667,4.40286666666,2.93806666667,3.8852,1.39266666667,5.36626666667,29.982,19.7751333333,3.05446666667,4.80426666667,4.2104,6.24513333333
268.48,1.9866,4.28286666667,3.0156,3.96893333333,1.67666666667,5.33166666667,30.1311333333,19.7098666667,3.07913333333,4.85086666667,4.14006666667,6.31306666667
268.85,2.43393333333,4.707,3.53913333333,4.58153333333,2.2026,5.7182,30.4800666667,20.1449333333,3.8408,5.33406666667,4.946,6.85866666667
269.22,2.37953333333,4.8404,3.28493333333,4.4612,2.09313333333,5.49806666667,30.3579333333,20.1043333333,3.67953333333,5.13453333333,4.9448,6.87173333334
269.59,1.7242,4.2974,2.6522,3.92766666667,1.6374,5.07466666667,29.6848,19.5736666667,3.2372,4.51613333333,4.45573333333,6.4366
269.97,1.84893333333,4.1398,2.59293333333,3.92626666667,1.7016,5.3258,29.6353333333,19.5727333333,3.0756,4.50086666667,4.6002,6.52679999999
270.34,1.54826666667,3.926,2.45833333333,3.779,1.486,5.2212,29.4992666667,19.3762,2.8618,4.36606666667,4.43593333333,6.30706666667
270.71,2.15393333333,4.45986666667,3.12653333333,4.35013333333,2.076,6.0158,29.9346,19.7240666667,3.5048,4.8912,5.05046666667,6.80459999999
271.09,2.50773333333,4.8004,3.50393333333,4.5378,2.3916,6.6292,30.273,19.9590666667,3.951,5.07673333333,5.40766666667,7.10686666667
271.46,2.2068,4.52946666667,3.27373333333,4.0524,2.15366666667,6.3518,30.1192666667,19.556,3.7376,4.60573333333,5.01666666667,6.83566666667
271.83,2.60313333333,4.82286666667,3.49086666667,4.10546666667,2.3648,6.44146666667,30.3924666667,19.6621333333,3.79666666667,4.67826666667,5.21873333333,6.99486666666
272.20,3.07126666667,4.91573333333,3.89193333333,4.42566666667,2.6188,6.6042,30.6772,19.8596,3.87946666667,4.84713333333,5.306,7.28780000001
272.58,3.4644,5.2822,4.34593333334,4.72713333333,2.74473333333,6.84966666667,30.8447333333,20.3294666667,4.05606666667,5.07786666667,5.584,7.65486666666
272.95,3.57513333333,5.43486666667,4.60566666667,4.76793333333,2.6378,6.9642,30.8186666667,20.2282666667,3.9838,5.13753333333,5.58186666667,7.66693333334
273.32,3.95886666667,5.6152,5.06113333333,5.04313333333,3.092,7.3816,31.0754666667,20.4885333333,4.4056,5.4602,5.88313333333,7.98046666667
273.69,4.2422,5.68726666666,5.2426,5.02633333333,3.18173333333,7.49586666667,31.3054,20.5317333333,4.47353333333,5.4438,5.8916,7.94346666667
274.06,4.65946666667,6.16093333333,5.48593333333,5.28913333334,3.48166666667,7.82306666666,31.314,20.6812,4.81386666667,5.42526666667,6.02486666667,8.05033333333
274.44,4.6448,6.20033333333,5.33213333333,5.2708,3.58953333333,7.71893333333,31.2224666667,20.8191333333,4.6694,5.23393333333,6.10513333333,7.97986666667
274.81,3.6058,5.01266666667,4.16986666667,4.29026666666,2.5222,6.69513333333,30.3644666667,20.2154666667,3.60266666667,4.1414,5.0284,6.80293333333
275.18,3.24746666667,4.63133333333,3.83393333333,4.05766666667,2.22973333333,6.32626666667,29.9303333333,19.8736666667,3.30893333334,3.85026666667,4.67353333333,6.44293333333
275.55,2.97053333333,4.1868,3.43073333333,3.91133333333,2.10686666667,6.0854,29.7447333333,19.9328,2.9066,3.6056,4.55633333333,6.22646666667
275.93,3.0178,4.3038,3.54933333333,4.05706666666,2.1708,6.2758,29.7119333333,20.0686666667,3.0522,3.70373333333,4.80806666667,6.2518
276.30,2.03006666667,3.49773333333,2.7408,3.29973333333,1.38646666667,5.6162,29.0363333333,19.2748666667,2.2952,2.83293333333,4.20853333333,5.3368
276.67,1.21966666667,2.71086666667,1.90733333333,2.49373333333,0.752866666666,5.19006666667,28.4726666667,18.6826666667,1.70466666667,1.95806666667,3.50706666667,4.52406666667
277.04,0.99,2.3158,1.48853333333,2.28613333333,0.5318,4.90493333333,28.2918,18.5594666667,1.55873333333,1.50326666667,3.11353333333,3.97046666667
277.41,0.776266666667,1.93513333333,1.18853333333,2.1578,0.0892000000006,4.7132,27.8588666667,18.3620666667,1.29626666667,1.2108,2.91193333333,3.7808
277.79,0.633466666667,1.6098,0.965199999999,2.16133333333,-0.0374,4.45313333333,27.4194,18.2970666667,1.19613333334,1.09933333333,2.79853333333,3.73766666667
278.16,-0.377733333333,0.538466666667,6.666666594e-05,0.979733333333,-0.931066666667,3.44746666667,26.6142666667,17.4986666667,0.157066666668,0.310400000001,1.96306666667,3.0884
278.53,-0.527666666665,0.482999999998,-0.0817333333334,0.839733333334,-1.1782,3.3,26.7002,17.1572666667,0.0037333333326,0.274933333333,1.82846666667,3.23673333333
278.90,0.240933333332,1.39013333333,0.569266666667,1.53993333333,-0.397866666667,4.00306666667,27.1484666667,17.4056,0.496333333334,1.08733333333,2.39746666667,4.03586666667
279.27,0.353199999999,1.44566666667,0.587666666666,1.57913333333,-0.573333333333,3.68126666667,27.1748666667,17.2057333333,0.317333333334,1.10326666667,2.5384,4.1356
279.64,0.456200000001,1.6736,0.828066666667,1.82453333333,-0.5404,3.884,27.2841333333,17.2244666667,0.540466666667,1.43146666667,2.77193333333,4.21053333333
280.02,0.307333333332,1.4984,0.783666666667,1.69866666667,-0.700866666666,3.81506666667,27.2881333333,17.1034666667,0.262466666667,1.25666666667,2.47893333333,4.07393333333
280.39,0.753066666665,1.9768,1.21693333333,2.2088,-0.389933333334,4.2898,27.7055333333,17.5021333333,0.652199999999,1.53293333333,2.88446666667,4.47806666667
280.76,0.782466666666,2.2698,1.471,2.4778,-0.399266666667,4.27986666667,27.6052,17.4866,0.766266666667,1.6754,3.04266666667,4.60153333333
281.13,0.8702,2.463,1.643,2.47553333333,-0.148133333333,4.39953333333,27.9124,17.6538,0.750600000001,1.84486666667,3.16933333333,4.80606666667
281.50,0.829866666667,2.64693333333,1.63813333333,2.36006666667,-0.0494000000013,4.43313333333,28.0951333333,17.6029333333,0.675733333335,1.9252,3.02326666667,4.615
281.87,1.2386,3.3092,2.09453333333,2.7968,0.427999999999,5.0452,28.8155333333,18.0740666666,1.00946666667,2.598,3.454,5.01513333333
282.25,1.69373333333,3.8476,2.63733333333,3.3378,0.726733333333,5.27166666667,29.2718666667,18.274,1.44753333333,3.05053333333,3.824,5.06073333333
282.62,1.71933333333,3.638,2.7128,3.37026666667,0.828266666665,5.31173333333,29.0578,18.2095333333,1.4516,3.02033333333,3.77446666667,4.83906666667
282.99,1.608,3.4562,2.74426666667,3.2272,0.689599999999,5.05313333333,29.2238666667,18.2188,1.4768,2.7582,3.73273333333,4.75706666667
283.36,1.73853333333,3.60186666667,2.9048,3.22753333333,0.919399999999,5.24826666667,29.3843333333,18.4974,1.60826666667,2.8316,3.68053333333,4.76
283.73,1.9214,3.78193333333,3.1522,3.3584,1.0982,5.3672,29.5672666667,18.7323333333,1.8076,2.95626666667,3.7502,4.94893333333
284.10,1.98253333333,3.78726666667,3.0652,3.45446666667,1.12406666667,5.3416,29.9458666666,18.8373333333,1.78906666667,2.90786666667,3.7896,4.8466
