wavelength,Back_RamNigm,Belly_RamNigm,Breast_RamNigm,Crissum_RamNigm,Crown_RamNigm,DorTail_RamNigm,Rump_RamNigm,Throat_RamNigm,WingTip_RamNigm
745.28,1.48313333333,3.45486666667,54.7677333333,3.3364,50.4138666667,4.19033333333,56.5226666667,1.47913333333,3.86546666667
745.60,1.69413333333,3.7228,54.6748666667,3.6494,50.5484,4.5158,56.5198666667,1.78813333333,4.161
745.91,1.828,3.7654,54.5364,3.70853333333,50.4057333333,4.65213333333,56.2162666667,1.8482,4.2402
746.23,1.7782,3.63733333333,54.2204,3.601,50.0901333333,4.50426666666,55.9644,1.75606666667,4.22753333333
746.55,1.8358,3.64933333333,53.7972,3.6112,49.7320666667,4.555,55.6449333333,1.7618,4.23306666667
746.86,1.74733333333,3.61493333333,54.0627333333,3.49666666667,49.8568666667,4.51853333333,55.8621333333,1.7714,4.194
747.18,1.53473333333,3.34033333333,54.1888666667,3.29206666667,50.0331333333,4.24426666667,56.0268666667,1.5226,3.95906666667
747.49,1.58593333333,3.31533333333,54.0914,3.3014,49.8444,4.253,55.8268666667,1.55393333333,3.96353333333
747.81,1.70753333333,3.46106666667,54.4803333333,3.5666,50.1554666667,4.57413333333,56.2357333333,1.78333333333,4.17306666667
748.12,2.23346666667,4.04193333333,54.8294,4.14866666667,50.3409333333,5.12493333333,56.4858666667,2.39946666667,4.65846666667
748.44,2.61333333333,4.47793333333,55.1016,4.40713333333,50.6808666667,5.47993333333,56.7442,2.6958,4.96506666667
748.75,3.01613333333,4.82866666667,55.3453333333,4.7818,50.9923333333,5.89153333333,57.2088666666,3.04946666666,5.30033333333
749.07,3.2482,4.9564,55.7226666667,5.017,51.1320666667,6.10693333333,57.5248,3.2364,5.51813333333
749.38,3.55166666667,5.276,56.1069333333,5.43793333333,51.5407333333,6.4288,57.9598,3.57113333333,5.86893333333
749.70,3.61553333333,5.5162,56.1342,5.61973333333,51.5519333334,6.63746666667,57.9685333333,3.81293333333,5.96933333333
750.01,3.52633333333,5.51666666667,56.3678666667,5.6558,51.6856666667,6.653,58.0644,3.81833333333,5.91633333333
750.33,3.64873333333,5.6214,56.5143333333,5.79413333333,51.9362666667,6.81013333333,58.2984,3.95906666667,6.1106
750.64,3.77666666667,5.73873333334,56.5968666667,5.93513333333,52.0122,6.98313333333,58.4782,4.0736,6.22233333333
750.96,3.5384,5.60533333333,56.9255333333,5.75466666667,52.3596,6.87973333333,58.9744666667,3.93666666667,6.15306666667
751.27,3.20086666667,5.323,56.9475333333,5.37513333333,52.3586,6.47806666667,59.0592666667,3.44353333333,5.81233333333
751.59,2.81966666667,4.8882,56.6687333333,4.93053333333,52.0926,6.1108,58.7311333333,2.95673333333,5.43013333333
751.90,2.70533333333,4.78606666667,56.7808666667,4.8752,52.1423333333,6.0176,58.6754666667,2.8794,5.34826666667
752.22,2.31593333333,4.43013333333,56.6982666667,4.50153333333,51.9095333333,5.58906666667,58.4580666667,2.42993333333,5.0168
752.53,2.08853333333,4.1932,56.5786666666,4.26906666667,51.8161333333,5.3174,58.3088,2.18053333333,4.8116
752.85,1.58833333333,3.77633333333,56.2196666666,3.72686666667,51.3226,4.86186666667,57.8572666667,1.77186666667,4.3572
753.16,1.16313333333,3.30013333333,56.2534,3.2026,51.3664666667,4.3634,57.9999333333,1.20033333333,3.894
753.47,1.036,3.1516,56.2195333333,3.10353333333,51.3533333333,4.29606666667,57.9722,1.13206666667,3.82193333333
753.79,1.16293333333,3.15306666667,55.9029333333,3.14066666666,51.0264666667,4.30353333333,57.6638,1.14606666667,3.82413333333
754.10,1.51266666667,3.47613333333,55.9499333333,3.52433333333,51.1924666667,4.5926,57.8132666667,1.46493333334,4.11906666667
754.42,1.89926666667,3.8176,55.7230666667,3.84253333333,50.9891333333,4.87746666666,57.5811333333,1.73533333333,4.38686666667
754.73,2.21326666667,4.10373333333,55.7254666667,4.04533333333,51.0639333333,5.15506666667,57.5786666667,2.15906666667,4.7346
755.05,2.6066,4.42353333333,55.8938666667,4.40053333333,51.2510666667,5.48246666667,57.8155333333,2.57733333333,5.1858
755.36,2.70153333333,4.474,55.7994666666,4.3688,51.252,5.56073333333,57.9459333333,2.70993333333,5.3988
755.67,2.82673333333,4.62566666667,56.2110666667,4.46206666667,51.7552,5.7726,58.3986,2.92246666667,5.5792
755.99,2.8824,4.72873333333,56.0794666667,4.46706666667,51.7485333333,5.837,58.4472,2.8738,5.67326666667
756.30,3.20866666666,4.9504,56.1218666667,4.6904,51.9880666667,6.05053333333,58.6888666667,3.02093333333,5.92886666667
756.62,3.62273333333,5.3194,56.3006666667,5.02966666667,52.1030666666,6.52593333333,58.8762,3.4972,6.35793333333
756.93,4.0476,5.72066666667,56.4901333333,5.3912,52.2916666667,6.75393333333,59.173,3.80953333333,6.73473333333
757.24,4.11913333333,5.83446666667,56.1724,5.566,52.0405333333,6.84626666667,58.8973333334,3.87633333333,6.9096
757.56,3.99033333333,5.80913333333,56.2441333333,5.40133333333,51.899,6.78713333333,58.6967333333,3.8552,6.90526666667
757.87,4.03673333333,5.8766,56.4004666667,5.45406666667,52.0659333333,6.8082,58.8952666667,3.93526666667,6.92446666667
758.18,3.87353333333,5.69186666667,56.3315333334,5.49946666667,52.0731333333,6.71746666667,58.8899333333,3.80373333333,6.8104
758.50,3.761,5.71846666667,56.0976,5.5204,51.9216666667,6.76566666667,58.7589333333,3.719,6.76993333334
758.81,3.51146666667,5.5222,55.8846666667,5.36066666667,51.5639333333,6.6206,58.5135333333,3.43393333333,6.44233333333
759.13,3.47046666667,5.42053333333,55.7859333333,5.3492,51.375,6.50313333333,58.4773333333,3.3176,6.34406666667
759.44,3.2882,5.29433333333,55.7191333333,5.17673333333,51.3419333333,6.31,58.5100666667,3.18753333333,6.08333333333
759.75,3.28506666667,5.36406666667,55.8842,5.34093333333,51.5272,6.37933333333,58.8294,3.28073333333,6.18006666667
760.07,3.44733333333,5.53226666667,55.9240666667,5.6032,51.6118666667,6.43893333333,58.7736,3.445,6.3554
760.38,3.36986666667,5.45733333333,55.9995333333,5.5656,51.7994666667,6.48973333333,58.9760666667,3.4322,6.31486666667
760.69,3.071,5.22973333333,56.3856,5.22966666667,52.2468,6.2622,59.328,3.10633333333,5.99273333333
761.01,2.73506666667,4.8628,56.0319333333,4.93573333333,51.997,5.87506666667,59.0403333333,2.67233333333,5.612
761.32,2.52753333333,4.5754,55.9886,4.717,51.869,5.6368,58.9248666667,2.48033333333,5.38133333333
761.63,2.6244,4.6662,55.8692666667,4.73793333333,51.6950666667,5.73146666667,58.6934,2.56406666667,5.32993333333
761.94,2.6816,4.6622,56.1529333333,4.80573333333,51.8772,5.6972,58.8090666667,2.59973333333,5.2724
762.26,2.66946666667,4.66453333333,56.2246,4.8044,52.1174,5.62913333333,59.0583333333,2.5804,5.20266666667
762.57,2.512,4.65166666667,56.0341333333,4.70053333333,51.9737333333,5.54786666667,58.8424666667,2.4648,5.07293333333
762.88,2.56033333333,4.70706666667,56.3105333333,4.7924,52.2780666667,5.636,59.0743333333,2.61113333333,5.2224
763.20,2.1948,4.29773333333,56.0534666667,4.32513333333,52.0312,5.22753333333,58.6866,2.32373333333,4.8714
763.51,2.0152,4.14366666667,56.0926666667,4.1724,52.147,5.14006666667,58.7242,2.17966666667,4.67706666667
763.82,1.6642,3.79833333333,55.7126,3.84133333333,51.8618,4.75066666667,58.4106666666,1.849,4.281
764.14,1.64433333333,3.71013333333,55.4165333333,3.8172,51.5374,4.72226666666,58.1545333333,1.86786666667,4.2354
764.45,1.9526,4.022,55.6936666667,4.0904,51.8745333333,5.15593333333,58.4129333333,2.19946666667,4.56466666666
764.76,2.18153333333,4.30693333333,55.8698666667,4.30513333333,52.0093333333,5.45933333333,58.5244666667,2.44973333333,4.7996
765.07,2.2354,4.3172,55.9886666667,4.2982,52.1137333334,5.4902,58.7008,2.5274,4.86486666667
765.39,2.15193333333,4.2878,56.1567333333,4.19333333333,52.2972,5.40186666667,58.8186666667,2.515,4.83393333333
765.70,1.98453333333,4.13026666667,56.0997333333,4.03833333333,52.0439333333,5.19173333333,58.5652,2.3908,4.707
766.01,2.28013333333,4.34193333333,56.6252666667,4.38033333333,52.4653333334,5.46266666667,59.0409333333,2.76373333333,5.06406666667
766.32,2.3506,4.36893333334,56.5565333333,4.5066,52.1029333333,5.5888,58.7632666667,2.74233333333,5.0974
766.64,2.874,4.92033333333,57.0903333333,5.11173333333,52.5546666667,6.1928,59.3505333333,3.17206666667,5.62346666667
766.95,3.17366666667,5.3032,57.4374666667,5.4328,52.7502,6.51153333333,59.5556,3.54633333333,6.0764
767.26,3.50973333333,5.70393333333,57.933,5.6776,53.1412666667,7.00766666667,59.9591333333,3.83146666667,6.50346666667
767.57,3.9054,6.26553333333,58.2467333333,6.07973333334,53.4248,7.4814,60.1385333333,4.257,6.9318
767.88,3.4506,5.89093333333,58.3893333333,5.86,53.3746,6.9502,60.3684,3.92473333333,6.56626666667
768.20,2.87346666667,5.41906666667,57.9633333333,5.48833333333,53.1680666667,6.41606666667,60.1332666667,3.37466666667,6.06433333333
768.51,2.57533333333,5.2854,57.7522,5.31566666667,52.9618,6.18253333333,60.0274666667,3.04586666667,5.9074
768.82,2.53286666667,5.20846666667,57.0808666667,5.34006666667,52.3957333333,6.13766666667,59.6558,2.87706666667,5.86053333334
769.13,2.859,5.46046666667,57.4501333333,5.68973333333,52.7430666667,6.40026666667,59.9598666667,3.18586666667,6.29706666667
769.44,2.44913333333,5.06926666667,57.2531333333,5.22553333333,52.7409333333,6.0272,59.779,2.84426666667,5.88566666667
769.76,2.62553333333,5.18193333333,57.4951333333,5.26933333334,52.9047333333,6.027,60.0000666667,3.05426666667,6.0872
770.07,2.9948,5.4306,57.3484666667,5.53986666667,52.7380666667,6.369,59.7419333333,3.38946666667,6.3084
770.38,2.668,4.98526666667,57.0002,5.221,52.5795333333,5.96866666667,59.5470666667,2.88493333333,5.94386666666
770.69,2.58833333333,4.7916,56.8308,5.16413333333,52.4305333333,5.63446666667,59.2518666667,2.70513333334,5.75753333333
771.00,2.17726666667,4.3448,56.5814,4.83673333333,52.227,5.0714,59.0094666667,2.40226666667,5.4478
771.32,2.397,4.4314,56.0666,4.729,51.8032666667,5.0946,58.4118666667,2.48426666667,5.56373333334
771.63,2.87726666666,4.86873333333,56.4731333333,5.08846666667,52.1981333333,5.6332,58.6417333333,2.87726666667,6.00073333333
771.94,3.27526666667,5.15533333333,56.9904666667,5.34793333333,52.5196,6.092,58.7943333333,3.28186666667,6.3512
772.25,3.13226666667,4.967,57.0536,4.94013333334,52.6102,5.9842,58.9119333333,3.23706666667,6.12606666667
772.56,3.06613333333,5.04686666667,56.7364,4.83246666667,52.4452,6.13246666667,58.6081333333,3.284,5.969
772.87,2.9018,4.84446666667,56.4723333333,4.58986666667,52.1162666667,5.95153333334,58.415,3.0014,5.7212
773.18,2.55053333333,4.752,55.7249333333,4.2958,51.6675333333,5.66446666667,57.8399333333,2.77173333333,5.31533333333
773.50,2.10046666667,4.5592,55.6094,4.08493333333,51.4962666667,5.26166666667,57.7976666667,2.4376,5.05093333333
773.81,2.30933333333,4.91173333333,55.6920666667,4.3784,51.4017333333,5.57553333333,57.9060666667,2.78233333333,5.2332
774.12,2.8234,5.49573333334,55.8684,5.0598,51.2836,6.185,58.0344666667,3.5514,5.837
774.43,3.1894,5.77879999999,56.4020666667,5.4698,51.6036666667,6.59913333333,58.5116666667,3.8536,6.28666666667
774.74,2.726,5.35553333334,56.1450666667,5.26986666667,51.3039333333,6.3486,58.203,3.562,5.95573333333
775.05,2.85906666667,5.44286666667,55.8956,5.43566666667,51.4259333333,6.341,58.1249333333,3.85773333333,6.07973333333
775.36,2.94393333333,5.68413333334,55.6271333333,5.77,51.4756,6.43453333333,58.1098666667,4.08366666667,6.1986
775.67,3.38346666667,6.32613333333,56.2079333333,6.37986666667,51.8602,6.95333333333,58.3047333333,4.58413333333,6.70973333333
775.98,3.4338,6.44059999999,56.1608666667,6.57693333333,51.7580666667,7.0184,58.1342,4.67166666667,6.86413333333
776.30,3.67286666667,6.75593333334,56.0342,6.8882,51.697,7.20606666667,57.9636,4.76966666666,7.14186666666
776.61,3.6144,6.77833333333,56.2490666667,6.85006666666,51.7530666667,7.21006666667,58.1281333333,4.54666666667,7.03013333333
776.92,3.55653333333,6.67753333333,56.3853333333,6.77186666667,51.9252666667,7.21833333333,58.3234,4.471,6.89886666667
777.23,3.59793333333,6.46013333333,56.0578666667,6.60146666667,51.6486666667,7.05073333333,58.0942666667,4.2428,6.75
777.54,3.22093333333,6.19126666667,56.2814666667,6.08433333333,51.9254666667,6.74033333333,58.1537333333,3.84733333333,6.44933333333
777.85,2.56346666667,5.5232,56.0014,5.3362,51.8983333333,6.12106666667,57.9597333333,3.14653333333,5.60166666667
778.16,2.99366666667,5.99853333333,56.4856,5.5342,52.5368,6.4856,58.592,3.3296,5.79073333333
778.47,2.8994,5.83286666667,56.4031333333,5.31726666667,51.9916,6.4128,58.5030666667,3.02053333333,5.632
778.78,2.4194,5.16706666667,56.3825333333,4.4018,51.8104666666,5.7816,58.4656666667,2.21446666667,4.99333333333
779.09,2.44926666667,4.9766,56.3745333333,4.43926666667,51.8146666667,5.72433333333,58.6876666667,2.03266666667,5.04666666667
779.40,2.28426666667,4.5488,56.5875333333,4.02993333333,51.9042666667,5.45926666667,58.9746666667,1.7578,4.65166666666
779.71,1.81826666667,3.86913333333,56.4680666667,3.43966666667,51.5230666667,5.12133333333,58.5870666667,1.41293333333,4.05386666667
780.02,1.7086,3.6418,57.1920666667,3.2496,52.0865333333,5.15033333333,58.9168,1.4672,4.1202
780.33,1.97346666667,3.8072,57.4743333333,3.36633333333,52.1464666667,5.24933333333,58.9369333333,1.63573333333,4.36346666667
780.64,2.16693333333,4.0722,57.5136,3.54913333333,52.2914666667,5.51253333333,58.9621333333,1.88466666667,4.49973333333
780.95,2.53673333333,4.34106666667,57.2314666667,4.072,52.0752,5.83473333333,58.6716,2.10626666667,4.63073333333
781.26,2.962,4.79346666667,57.8138,4.67253333333,52.6698666667,6.3704,59.2198666666,2.60346666667,5.12733333333
781.57,3.239,4.8962,57.9189333333,5.00513333333,52.8298,6.61213333334,59.27,2.98713333333,5.38286666667
781.88,2.99606666667,4.65093333333,58.0352666667,4.92246666667,53.0066,6.48426666667,59.1130666667,2.979,5.2238
782.19,3.03073333334,4.75346666667,57.7649333333,5.18933333333,52.5206666667,6.45513333333,58.5354,3.39046666667,5.46026666667
782.50,2.81913333333,4.65713333333,57.6564,4.80726666667,52.3650666667,6.17386666667,58.3332666667,3.2862,5.21853333333
782.81,3.02093333333,4.99113333333,58.0338666667,5.04346666667,52.9036,6.38893333333,58.8500666667,3.53726666667,5.5338
783.12,3.66886666667,5.78639999999,58.3877333333,5.65573333333,53.4597333333,6.96746666667,59.4728,4.231,6.06986666667
783.43,4.35733333334,6.64053333333,58.3704,6.50993333333,53.7298,7.8432,59.8474666667,5.1242,6.84106666666
783.74,4.87646666667,7.06113333333,58.0885333333,7.02646666667,53.8058666667,8.15366666666,59.5753333333,5.70433333333,7.29946666667
784.05,4.58306666667,6.80680000001,57.7938666667,6.6184,53.6528,7.6078,59.085,5.42346666667,7.11313333333
784.36,4.34213333333,6.6534,57.8356,6.16,53.9466,7.31553333333,59.2622,5.3778,7.16006666667
784.67,4.2384,6.63146666667,56.8924,6.03546666667,52.6101333333,7.2496,58.2072666667,5.47,7.2452
784.98,4.59346666667,7.0612,57.265,6.51313333333,52.8160666666,7.7406,58.1722666667,5.86473333333,7.76233333333
785.29,4.8972,7.54266666667,58.0536666667,7.06486666667,53.4573333333,8.08666666667,58.9559333334,6.1446,8.27686666667
785.60,4.9548,7.52053333333,57.8878666667,7.1378,53.2585333333,8.317,58.988,5.99353333333,8.251
785.91,4.9068,7.46546666667,58.2708,7.27233333333,53.7546,8.37393333333,59.3724,6.09613333334,8.17646666667
786.22,4.79386666666,7.255,57.5729333333,7.40546666667,53.2432666667,8.40626666667,58.7542666667,5.99226666667,8.0328
786.53,4.21953333333,6.72646666667,57.5102,7.09786666667,53.0727333333,8.0504,58.4283333333,5.34693333333,7.67033333333
786.84,3.70013333333,5.86593333333,56.8901333333,6.67926666667,52.3684666667,7.32826666667,57.8845333333,4.45833333333,6.87306666667
787.14,3.04806666667,5.07593333333,56.4355333333,5.89633333333,51.6969333333,6.8498,57.3933333333,3.4728,6.22526666667
787.45,3.1196,5.07193333334,56.679,6.21873333333,51.7592,7.1516,57.6900666667,3.695,6.38706666667
787.76,2.83506666667,4.6084,56.5059333333,6.13786666667,51.3239333333,6.91073333334,57.5472,3.06693333333,5.93866666666
788.07,2.63333333333,4.35506666667,56.862,5.81613333333,51.7664666667,6.67893333333,57.9568666667,2.49493333333,5.4742
788.38,1.917,3.73213333333,56.4468,5.06713333333,51.1477333333,5.89753333333,57.7411333334,1.66473333333,4.70906666666
788.69,1.48293333333,3.30506666667,55.6160666667,4.39593333333,50.4564666667,5.38186666667,57.103,1.16366666667,4.08106666667
789.00,1.20613333333,3.34146666667,55.5988666667,4.3234,50.4929333333,5.11,57.119,0.835266666667,3.89153333333
789.31,0.829133333334,3.0952,55.0164,3.867,50.033,4.71266666667,56.638,0.496666666666,3.75606666667
789.62,0.966066666668,3.1438,55.1113333333,3.63526666667,50.0645333333,4.61373333333,56.648,0.537133333334,3.87686666667
789.92,1.50253333333,3.6196,55.2609333333,4.0404,50.2103333333,4.92,56.9696666667,1.16153333333,4.23406666667
790.23,1.88286666667,4.28326666667,55.0254666667,4.2154,50.1738666667,5.03806666667,56.5309333333,1.6496,4.49526666667
790.54,1.55546666667,4.379,55.159,4.16986666667,50.4619333333,4.80166666667,56.6709333333,1.6776,4.14813333333
790.85,2.14533333333,4.90253333333,55.6427333333,4.66746666667,51.0462,5.48753333333,57.0522,2.17633333333,4.66313333333
791.16,2.66206666667,5.58633333333,56.0407333333,4.99426666667,51.8237333333,6.00226666667,57.5592666667,2.8746,5.2428
791.47,3.32186666667,6.41246666667,56.789,5.4284,52.3815333333,6.55126666667,58.2722,3.5852,5.94613333333
791.78,3.62573333333,6.68073333333,56.9403333333,5.76373333333,52.5473333333,6.95213333333,58.5917333333,3.99066666666,6.36273333333
792.08,4.04086666667,7.26020000001,57.6210666667,6.34853333333,53.1434,7.4264,59.0029333333,4.52993333333,7.0086
792.39,4.61546666667,7.93673333333,58.4088666667,6.93986666667,54.1240666667,7.9464,59.674,5.22413333333,7.8026
792.70,4.7182,8.22646666667,59.0864,7.28873333333,54.6549333333,8.27993333333,60.1117333333,5.34486666667,7.9348
793.01,4.66966666667,8.5854,59.4566666667,7.6602,54.9142666667,8.51686666667,60.5972,5.41366666667,7.8806
793.32,4.57573333333,8.61159999999,58.9982,7.78506666667,54.6316666667,8.5582,60.2431333333,5.3296,8.22766666666
793.62,4.2812,8.26853333333,59.5003333333,7.83733333334,54.935,8.52313333333,60.7642666667,5.1384,8.49366666667
793.93,4.33166666667,8.114,60.1078666667,7.844,55.1778666667,8.5162,61.2264,5.21966666667,8.61913333333
794.24,4.47226666667,8.41926666667,60.6432,7.93813333333,55.4687333333,8.65973333333,61.9096,5.45413333333,8.699
794.55,4.81886666666,8.60666666666,60.9189333333,8.5776,55.4144666667,9.13206666667,62.3925333333,5.74766666667,9.01533333334
794.86,4.07313333333,7.6836,60.5644666667,8.1264,55.2602666667,8.50593333333,62.2189333333,5.01713333333,8.36966666667
795.16,3.8796,7.54279999999,59.9374666667,7.8942,54.9602,8.06733333333,61.8050666667,4.76046666666,7.98073333333
795.47,3.83706666667,7.26433333334,60.0482,7.64513333333,54.9337333333,8.08386666666,62.1692666667,4.55533333333,7.7272
795.78,3.649,6.83546666667,59.9470666667,7.40906666667,54.8806,8.19953333333,62.3138666667,4.54086666667,7.1872
796.09,4.08126666667,6.80519999999,59.7993333333,7.63206666667,54.9580666667,8.49693333334,62.4326,4.78373333333,7.32626666667
796.40,4.25633333334,6.88193333334,60.0239333333,7.714,55.404,8.88560000001,62.4918666667,4.94033333333,7.82399999999
796.70,4.69286666667,7.0536,60.7450666667,7.75033333333,56.0522,9.16293333333,63.2800666667,5.1184,7.76480000001
797.01,5.0278,7.16593333333,61.0424666667,7.66066666667,56.2376,9.26539999999,63.3356666667,5.17333333333,7.87393333333
797.32,5.13086666667,7.25293333333,60.4699333333,7.8294,55.8333333333,9.3074,62.9602666667,5.28593333333,7.94573333333
797.63,3.90973333333,5.98000000001,59.6124666667,6.89713333333,54.8786666667,7.96166666667,62.0013333333,4.1304,7.04946666667
797.93,3.36313333333,5.5324,59.2372,6.21593333333,54.4031333334,7.31053333333,61.3520666667,3.68986666667,6.70626666667
798.24,4.0972,6.27093333333,60.02,6.8822,54.8310666667,7.9188,61.9284666667,4.53286666667,7.46806666667
798.55,4.65193333333,6.70186666667,60.1758666667,7.31466666667,54.8956666667,8.60093333333,61.7082666667,5.11933333333,7.92773333333
798.85,4.463,6.46453333334,59.7574,7.15186666667,54.5312,8.1628,61.0816,4.98866666667,7.78866666667
799.16,4.43266666666,6.17413333333,59.2992666667,6.71226666667,53.7596666667,7.8294,60.4112666667,4.51393333333,7.64166666667
799.47,4.39866666667,6.14799999999,58.5964666667,6.2852,52.8145333333,7.55646666667,59.5169333333,4.40886666667,7.47533333333
799.78,4.94926666667,6.34240000001,57.9584,6.3982,52.0566666667,7.41146666667,58.8956,4.58966666667,7.41146666667
800.08,4.47173333333,5.99806666667,57.5345333333,5.8958,51.4855333333,6.73813333333,58.1928666667,3.98153333333,7.02406666666
800.39,4.3726,6.20986666667,57.2851333333,5.9122,51.2754,7.05673333333,58.1934666667,4.27506666667,7.03106666667
800.70,3.94226666667,5.89513333334,57.6432,5.4014,51.7744,6.82406666667,58.3044666667,3.94233333333,6.79793333333
801.00,4.22186666667,6.09353333334,57.3974666667,5.36793333333,51.9979333333,7.25013333333,58.2808,4.16926666667,7.13446666667
801.31,4.14546666667,6.26319999999,57.2877333333,5.39286666667,52.2028666667,7.5158,58.2537333333,4.1614,6.9904
801.62,3.2252,5.47906666667,55.9093333333,4.6556,50.9949333333,6.7618,56.7853333333,3.25146666667,5.9804
801.92,2.65573333333,5.05699999999,56.6124,4.3956,51.4255333333,6.39026666667,57.5013333333,2.81306666667,5.7182
802.23,3.08313333333,5.57433333333,56.3627333333,4.93413333333,51.0142,6.81193333333,57.2288,3.19066666667,5.99406666667
802.54,3.11906666667,5.88013333333,56.5933333333,5.39193333333,51.4674666666,6.82406666667,57.5698,3.4988,6.21626666667
802.84,3.34153333333,6.2524,57.0836,6.02353333333,52.1832,7.38073333333,58.0702,3.64126666667,6.50853333333
803.15,3.3142,6.56853333334,57.487,6.50853333333,52.6845333333,7.96413333333,58.2121333333,4.2682,7.02113333333
803.46,3.3904,6.81926666667,57.5088666666,7.03733333333,52.6519333333,8.43273333333,58.3756,4.79146666666,7.43513333333
803.76,3.50006666667,6.67766666667,57.3584,7.208,52.4091333333,8.3948,58.3429333333,4.53913333333,7.37213333333
804.07,4.41746666667,7.6998,57.3148666667,8.01713333333,52.3217333333,9.49160000001,58.7624,5.257,8.09253333333
804.38,4.20173333333,7.88033333333,57.3516,7.9072,52.0712,9.26113333333,58.8296,5.0054,7.75626666667
804.68,4.67906666667,8.16546666667,57.5666,8.09026666667,52.0924,9.272,58.9579333333,5.29686666667,8.10626666667
804.99,5.52626666667,8.86233333333,57.4686666667,8.51053333333,52.3208,9.89600000001,59.0833333333,5.98446666667,8.77693333334
805.30,6.17533333333,9.40826666666,57.4484,8.84313333334,52.6043333333,10.3433333333,59.0490666667,6.37613333333,9.10733333335
805.60,6.35226666667,9.507,57.7618,8.80886666667,53.2855333333,10.6954,59.5950666667,6.63453333333,9.30459999999
805.91,6.16293333333,9.46393333333,57.7546,8.82626666667,53.4672666667,10.8038666667,59.5981333333,6.50593333333,9.52853333334
806.21,6.16753333333,9.70439999999,57.9550666667,8.92319999999,53.9190666667,10.67,60.1897333333,6.63946666667,9.84540000001
806.52,5.1544,8.57373333333,57.5313333333,7.81206666667,53.3055333333,9.64693333333,60.1778,4.91526666667,8.50153333333
806.83,5.35353333333,8.3558,57.3064,7.53646666667,53.3950666667,9.59033333333,60.0616666667,4.64653333333,8.04713333333
807.13,5.02133333333,8.05379999999,57.5064,6.9762,53.5683333333,9.06273333335,60.4070666667,4.4482,7.79026666667
807.44,4.74846666667,7.78946666666,57.6316,6.79533333333,53.4971333333,8.47953333333,60.1754666667,4.1696,7.52046666666
807.74,5.01633333333,7.83026666667,57.5720666667,6.84466666667,53.6003333333,8.70886666667,60.0950666667,4.2922,7.55126666666
808.05,4.748,7.44986666667,57.6807333333,6.29633333333,53.6734666667,8.71886666667,60.1154,3.87973333333,7.04913333333
808.35,5.02146666667,7.79413333334,58.3918666667,6.99933333333,54.5038666667,9.10046666665,60.7148,4.30686666666,7.37533333333
808.66,4.951,7.76766666666,57.417,7.1956,53.5056,9.08979999999,59.8401333333,4.40346666667,7.57080000001
808.97,5.17353333333,7.96173333333,57.5712,7.627,53.3520666667,9.16973333333,59.6282,4.52286666667,7.80046666667
809.27,5.67013333333,8.31933333333,57.6353333333,7.8798,52.7700666667,9.58213333333,59.3252,5.045,7.9788
809.58,5.06273333333,7.71926666667,57.1428,7.19306666667,51.8359333333,8.96613333333,58.3145333333,4.4486,7.19306666667
809.88,5.5036,8.31273333333,57.6295333333,7.47386666667,52.3990666667,8.92913333333,58.5574,5.31933333334,7.82326666667
810.19,5.0224,8.31086666666,57.5816,7.42786666666,52.0411333333,8.85479999999,58.4772666667,5.34226666667,7.93333333333
810.49,5.57573333333,8.71446666666,57.1802,8.0318,52.0636666667,9.53106666667,58.1818666667,5.62673333333,8.07026666667
810.80,5.89206666667,8.90159999999,56.9524,8.019,51.5682,9.49213333333,57.7968,5.6,7.99373333333
811.10,6.6542,9.54453333332,57.0468,8.83466666667,51.1718,10.0095333333,57.5997333333,6.4846,8.82813333334
811.41,5.958,9.075,56.2183333333,8.6046,50.1974666667,9.27559999999,56.9896666667,6.05833333333,8.74266666667
811.71,5.935,9.39560000001,56.1831333333,8.5942,50.0572666667,9.35119999999,57.1818666667,5.85873333333,9.00766666667
812.02,6.023,9.44493333333,57.491,8.38753333333,51.0869333333,9.3136,58.509,5.74046666667,8.94586666667
812.32,6.60153333333,9.85993333334,57.4909333333,8.97353333333,51.3327333333,9.95119999999,58.8009333333,6.5234,9.7296
812.63,7.4244,10.2890666667,58.3781333333,9.66426666667,52.7086,10.575,59.774,7.11873333333,10.3157333333
812.93,7.44493333333,9.93573333334,58.8224,10.0102666667,53.5160666667,10.7682,60.7039333333,7.12006666667,10.6735333333
813.24,7.924,10.3658666667,58.0704,10.6386,53.0672666667,11.5634,60.5920666667,7.48506666667,11.0444666667
813.54,9.01926666668,11.5174,58.4956666666,11.8754,53.9893333333,12.7038666667,61.3982666667,8.44266666667,12.1140666667
813.85,9.18000000001,11.7866666667,58.9133333333,12.2666666666,54.4733333333,13.2066666667,61.9333333333,8.72666666667,12.6333333333
814.15,8.491,11.102,58.8335333333,11.9023333333,54.9271333333,13.0822666667,62.5702666667,8.2942,12.4246
814.46,8.43300000001,11.0446666667,59.4228,11.9107333333,55.8830666667,13.3058,63.2371333333,8.04133333333,12.1374
814.76,9.66506666667,12.2556666667,60.7459333333,13.2711333333,57.3264666667,14.4455333334,64.228,9.05700000001,13.0362666667
815.07,8.43406666667,10.9366666667,60.9968,12.1244666667,57.9002666667,13.4535333333,64.7365333333,7.7342,11.8982
815.37,7.83520000001,10.0246,60.0844,11.7565333333,57.1206666667,12.9461333333,63.6183333333,7.27906666667,11.2425333333
