wavelength,Back_XenParf,Belly_XenParf,Breast_XenParf,Crissum_XenParf,Crown_XenParf,DorTail_XenParf,Patch10_XenParf,Rump_XenParf,Throat_XenParf,WingTip_XenParf
581.98,12.8168666667,34.6657,20.1794666667,22.8499333333,9.619,9.38453333333,10.5581333333,13.2886,24.1222,12.5416
582.32,12.8574,34.7171666667,20.2534,22.8865333333,9.6548,9.41826666667,10.6084,13.3250666667,24.2064,12.5827333333
582.66,12.8921333333,34.7898,20.3044,22.9885333333,9.70313333333,9.46866666668,10.666,13.3604666667,24.2742,12.6696666667
583.00,12.9692,35.0121,20.4376666667,23.0706666667,9.73726666665,9.52453333333,10.7283333333,13.4468666667,24.4146,12.7592
583.34,12.9367333333,35.0709666667,20.4547333333,23.0928666667,9.70853333333,9.53140000001,10.7098,13.4657333333,24.4944666667,12.7642
583.68,12.9922,35.0511,20.5196,23.1285333333,9.76013333334,9.61046666666,10.752,13.4898666667,24.544,12.8708
584.01,13.0670666667,35.0542333333,20.5824666667,23.1703333333,9.82840000001,9.71613333333,10.8199333333,13.5541333333,24.5446666667,12.9712666667
584.35,13.1314666667,35.1102,20.6467333333,23.2576666667,9.85319999999,9.78746666667,10.8836,13.6054666667,24.6318666666,13.0418666667
584.69,13.0530666667,35.0538333333,20.5515333333,23.1636,9.77773333333,9.67300000001,10.8116666667,13.5313333333,24.5752666667,12.9696
585.03,13.0442,35.1028666667,20.5512,23.1540666667,9.74100000001,9.66013333334,10.8156666667,13.5007333333,24.6194666667,12.9936
585.37,13.0116666667,35.0554666667,20.5047333333,23.094,9.6992,9.66560000001,10.7906666667,13.461,24.6124,12.9548
585.70,12.9541333333,34.9743333333,20.498,23.0278666667,9.64913333333,9.63573333333,10.7250666667,13.4212666667,24.5824666667,12.8754666667
586.04,12.8528666667,34.8108333334,20.4155333333,22.8999333333,9.55166666668,9.53660000001,10.6453333333,13.2971333333,24.5212666667,12.7587333333
586.38,12.8936,34.7592,20.4302666667,22.8966,9.56766666666,9.51813333333,10.6631333334,13.2941333333,24.5371333333,12.7554666667
586.72,12.8557333333,34.8234333333,20.4332666667,22.8786666666,9.54573333333,9.50953333332,10.6487333333,13.3174,24.5544666667,12.7124666666
587.06,12.9234666667,34.9517666667,20.534,22.9539333333,9.54920000001,9.51859999999,10.6986,13.3504666667,24.7077333333,12.7806666667
587.39,12.8122666667,34.8694333333,20.4374,22.8224666667,9.46100000001,9.42393333333,10.6076666666,13.234,24.6228666667,12.7150666667
587.73,12.8397333333,34.8672333333,20.4518666667,22.8652666667,9.48046666666,9.49246666667,10.6246666667,13.2535333333,24.6500666667,12.7320666666
588.07,12.8894666667,34.834,20.5146,22.9097333333,9.54506666667,9.54220000001,10.675,13.3057333333,24.6920666667,12.799
588.41,12.8252,34.8583333333,20.5057333334,22.8718,9.47506666668,9.45100000001,10.608,13.2668666667,24.6538,12.7411333333
588.74,12.8366666667,34.9251,20.5078666667,22.9212,9.49319999999,9.44626666668,10.6032,13.2825333333,24.6998,12.7548
589.08,12.8376,34.9106333333,20.5127333333,22.9058666667,9.47833333333,9.4644,10.5910666667,13.2726,24.6576,12.7782
589.42,12.8492,34.9518666667,20.5629333333,22.9553333333,9.49899999999,9.4968,10.6012,13.2847333333,24.6954666667,12.8236666667
589.76,12.846,34.9548,20.5656,22.9606666667,9.51200000001,9.47946666667,10.6070666667,13.2852,24.6888,12.8012
590.09,12.7382,34.7969333333,20.4823333333,22.8968,9.42786666667,9.4278,10.5084,13.1746,24.614,12.7065333333
590.43,12.8218666667,34.9174666667,20.582,23.0098,9.48966666666,9.50100000001,10.5722666667,13.2663333333,24.737,12.7834666667
590.77,12.7840666666,34.8966666667,20.5851333333,23.0199333333,9.46833333333,9.47366666667,10.5421333333,13.2273333333,24.7295333333,12.7272
591.11,12.7915333333,34.9751,20.6517333333,23.0278666667,9.45913333333,9.52239999999,10.5267333333,13.2508,24.7528,12.7166666667
591.44,12.9048,35.0680333334,20.7526,23.1748,9.54259999999,9.64379999999,10.5834,13.3592666667,24.8947333333,12.829
591.78,12.9032,35.0341666667,20.7712,23.1293333333,9.48093333333,9.6298,10.567,13.3253333333,24.9014,12.8515333333
592.12,12.9444666667,35.0652333333,20.8156666667,23.2242,9.53999999999,9.67039999999,10.5882,13.3833333333,24.951,12.8935333333
592.46,12.9495333333,35.0999666666,20.8191333333,23.1869333333,9.54213333333,9.69920000001,10.5876,13.4045333333,25.0142,12.9041333333
592.79,12.9882,35.136,20.8699333333,23.2492666667,9.54586666667,9.75366666667,10.6063333333,13.4116,25.0981333333,12.9455333334
593.13,12.9894666667,35.1861666666,20.8729333333,23.2325333333,9.5472,9.71900000001,10.5879333333,13.4046666667,25.0766,12.9513333333
593.47,12.9427333333,35.1784,20.8923333333,23.2535333333,9.52986666666,9.68599999999,10.5864666667,13.3798,25.1012,12.9323333333
593.80,13.0366,35.3020333333,21.0094666667,23.3551333333,9.59240000001,9.75493333334,10.6524,13.4802,25.2149333333,13.0518
594.14,13.0698,35.2912333333,21.04,23.3675333333,9.62420000001,9.77926666666,10.6988,13.5147333333,25.2984666667,13.1109333333
594.48,13.1324666667,35.3493,21.1362666667,23.4424,9.66420000001,9.82706666666,10.7670666667,13.5115333333,25.3672,13.1605333333
594.81,13.1240666667,35.3841,21.1876666667,23.4942666667,9.67133333335,9.83906666667,10.8006666667,13.5350666667,25.4188666667,13.1574
595.15,13.1456,35.4286333333,21.2273333333,23.5142,9.65699999999,9.83266666668,10.8147333333,13.5300666667,25.4868666667,13.2018666667
595.49,13.1142666667,35.4150666667,21.2668,23.4982666667,9.6126,9.77746666668,10.7804,13.4934666667,25.4526,13.1711333333
595.82,13.076,35.3971,21.2928,23.4561333333,9.55653333332,9.72433333335,10.7489333333,13.4673333333,25.4643333333,13.1418666667
596.16,13.076,35.411,21.332,23.4728,9.55073333333,9.74846666667,10.7481333333,13.4622666667,25.5353333334,13.1943333333
596.50,13.1292,35.4127666667,21.3522,23.4680666667,9.58133333335,9.80266666667,10.7535333333,13.4854,25.5485333333,13.2460666667
596.83,13.1126,35.3658333333,21.3436,23.4249333333,9.56866666667,9.79693333333,10.7276,13.4596666667,25.5372,13.2766666667
597.17,13.1181333333,35.4231666667,21.3781333333,23.4774666667,9.54966666666,9.76913333333,10.7131333333,13.4482,25.5648,13.2966666667
597.51,13.0820666667,35.4239,21.3904,23.4603333334,9.51313333335,9.72639999999,10.6894,13.4692,25.571,13.3204666667
597.84,13.0674,35.4124,21.3518,23.4268,9.49233333334,9.68126666667,10.6481333333,13.4168,25.5597333333,13.2923333333
598.18,13.0816666667,35.4085,21.3830666667,23.426,9.51606666666,9.69559999999,10.6504,13.4079333333,25.599,13.2892
598.52,13.1134,35.4715333333,21.418,23.5039333333,9.58279999999,9.76666666667,10.6811333333,13.4269333334,25.7,13.3793333333
598.85,13.1174,35.4853666667,21.4335333333,23.5526,9.64666666666,9.8118,10.6718666667,13.433,25.7239333333,13.4416
599.19,13.1045333333,35.4555666667,21.4083333333,23.5584666667,9.67033333334,9.78126666666,10.6652666667,13.4353333334,25.6833333333,13.38
599.53,13.0905333333,35.4708333333,21.4367333333,23.573,9.67746666667,9.76366666667,10.6466,13.4402666667,25.6885333333,13.3728
599.86,13.0936,35.4791,21.4512,23.5922,9.6824,9.76913333334,10.6557333333,13.4244,25.6912666667,13.3352666667
600.20,13.0896666667,35.4305,21.4376666667,23.5714666667,9.62979999999,9.77166666667,10.6445333333,13.3817333333,25.7086666667,13.2986666667
600.53,13.0433333333,35.3952,21.3968,23.5286,9.61813333334,9.78266666667,10.6304,13.3196,25.6944,13.2799333333
600.87,13.0971333333,35.4745,21.4917333333,23.6194,9.66373333333,9.86486666665,10.675,13.3842666667,25.7784666667,13.3406666667
601.21,13.0672,35.4841666667,21.5162666667,23.6030666667,9.6412,9.86553333333,10.6706666667,13.3824,25.7472666667,13.3475333333
601.54,13.1051333333,35.4461333333,21.5673333333,23.6304,9.60439999999,9.84640000001,10.6758666667,13.393,25.7718666667,13.3025333333
601.88,13.1403333333,35.4020333333,21.5642666667,23.5846,9.55800000001,9.81093333333,10.6826,13.3816,25.7613333333,13.2892
602.21,13.1892,35.4429,21.6386666667,23.6006666667,9.50493333333,9.84540000002,10.6968,13.3915333333,25.8694,13.3215333333
602.55,13.2007333333,35.4685333333,21.6458666667,23.6088666667,9.48153333333,9.87246666666,10.6892666667,13.3565333333,25.9282666667,13.3509333333
602.88,13.1744,35.5394,21.6713333333,23.6292666667,9.44673333335,9.84746666667,10.6636666667,13.3351333333,26.0029333333,13.3614
603.22,13.1576666667,35.5442333333,21.7006,23.6154,9.44986666667,9.83893333335,10.6410666666,13.3472666667,26.0295333333,13.3915333333
603.56,13.179,35.5308333333,21.7214666667,23.6142,9.4144,9.85266666666,10.6444,13.3579333333,26.0452666667,13.4106666667
603.89,13.1822666667,35.4852333333,21.7363333333,23.6063333333,9.4082,9.85846666665,10.6512,13.3255333333,26.0552666667,13.4125333333
604.23,13.1544,35.4546666667,21.7146666667,23.5808666667,9.37000000001,9.8358,10.5912,13.2883333333,26.0676,13.405
604.56,13.1682,35.5172333333,21.7703333333,23.5906,9.4158,9.88460000001,10.6188,13.3166,26.1064666667,13.4762
604.90,13.1509333333,35.5592,21.8176,23.6332,9.43326666668,9.92386666666,10.6374,13.3598,26.1857333333,13.5142666667
605.23,13.1458666667,35.5856333333,21.8237333333,23.6494,9.4498,9.95673333334,10.6351333333,13.3524,26.1837333334,13.5422
605.57,13.1816666667,35.6123333333,21.9217333333,23.7218666666,9.53300000001,10.0300666667,10.7352666667,13.4304666667,26.2559333333,13.6273333333
605.90,13.2721333333,35.6589666667,22.0234,23.7962,9.62186666667,10.1166,10.8222666667,13.5159333333,26.3461333333,13.7220666667
606.24,13.2676,35.6605,22.0346,23.8088666667,9.63893333333,10.1372666667,10.8468666666,13.511,26.3172666667,13.737
606.58,13.2304,35.6432333333,22.0286666667,23.8008,9.6504,10.0918666667,10.8063333333,13.4481333333,26.3034,13.6903333333
606.91,13.2248,35.7199,22.0621333333,23.7794666667,9.63679999999,10.0920666667,10.8168666667,13.4592666667,26.3133333333,13.7246
607.25,13.2272,35.7446,22.0838666667,23.7796,9.60106666666,10.0794666667,10.8587333333,13.4361333333,26.3592,13.719
607.58,13.2102666667,35.7437333333,22.0503333333,23.7786666667,9.54506666667,10.0498,10.8256666667,13.4016,26.3783333333,13.7040666667
607.92,13.2287333334,35.8044333333,22.0948666667,23.8060666667,9.542,10.0739333333,10.8318666666,13.3520666667,26.3927333333,13.7064666667
608.25,13.2328,35.8135666667,22.1259333333,23.8218,9.56813333333,10.0916666667,10.8520666667,13.3628,26.4882,13.7233333333
608.59,13.1875333333,35.7362,22.0435333333,23.7307333333,9.47206666667,10.0460666667,10.7436666667,13.2814,26.4433333333,13.5902666667
608.92,13.1044666667,35.5882333333,21.9346,23.6141333333,9.39193333333,10.0178,10.6824666667,13.1942,26.3561333333,13.4812666667
609.26,13.1544666667,35.5803666667,21.9811333333,23.6389333333,9.43280000001,10.0958666667,10.7094,13.2295333333,26.4063333333,13.5097333333
609.59,13.2218666667,35.5651,22.0206,23.6559333333,9.48133333333,10.187,10.7522666667,13.2983333333,26.4748,13.5742
609.93,13.1954666667,35.4312666667,21.921,23.6053333333,9.46053333333,10.1799333333,10.6967333333,13.2389333333,26.4227333333,13.5155333333
610.26,13.1956,35.3628333333,21.8928666667,23.5904666667,9.4686,10.2092,10.6644,13.2274666667,26.3910666667,13.5034
610.60,13.065,35.1727,21.7464666667,23.4686,9.34493333333,10.1128666667,10.5592,13.1013333333,26.2428666667,13.3432666667
610.93,13.0410666667,35.0608666667,21.6692,23.4027333333,9.28793333333,10.0782,10.4820666667,13.0654666667,26.2037333333,13.2984666667
611.27,12.9429333333,34.8909,21.5510666667,23.2954,9.21640000001,9.99820000001,10.3916666667,12.9812,26.035,13.1842666667
611.60,12.9526,34.9569666667,21.5947333333,23.3400666667,9.24000000001,9.98573333334,10.4061333333,12.9862666667,26.1021333333,13.2012666667
611.93,12.9119333333,34.9313,21.5681333334,23.3004,9.14486666667,9.90873333334,10.3468666667,12.9277333334,26.0609333333,13.1778666667
612.27,12.7946,34.8557,21.4484,23.1886666667,9.0374,9.79799999999,10.2321333334,12.8212,26.0293333333,13.0803333333
612.60,12.7701333333,34.8477,21.4586666666,23.1682666667,9.00453333334,9.79846666667,10.2234666667,12.8112,26.0196666666,13.0636666667
612.94,12.8788666667,35.0005333333,21.6698666667,23.3333333333,9.09353333333,9.8984,10.3370666667,12.9663333333,26.1927333333,13.2098666667
613.27,12.854,34.9927,21.6532,23.2952,9.07153333333,9.84513333334,10.3274666667,12.9796,26.1886666667,13.1670666667
613.61,13.0649333333,35.1498666667,21.8438666667,23.4704666667,9.26046666666,10.0318,10.5037333333,13.2084666667,26.4041333333,13.3880666667
613.94,13.0786666667,35.2130666667,21.8809333334,23.513,9.26366666667,10.0428666667,10.5644,13.2479333333,26.4964,13.4204
614.28,13.1107333333,35.3120333333,21.9470666667,23.584,9.19686666667,10.0106,10.5582,13.2462,26.6087333333,13.4694666667
614.61,13.0883333333,35.2505,21.8852,23.5483333333,9.10459999999,9.97646666667,10.5162666667,13.2087333333,26.5229333333,13.437
614.94,13.175,35.3556,21.9881333333,23.6874666667,9.2034,10.0476666667,10.5738666667,13.3178,26.6200666667,13.5154
615.28,13.3554,35.5506666667,22.1792666667,23.8479333333,9.3522,10.1436,10.7142666666,13.4612666667,26.7644666666,13.6176
615.61,13.3688666667,35.6359333333,22.2346,23.8899333333,9.38046666667,10.1427333333,10.7738,13.462,26.8791333333,13.6532
615.95,13.3574,35.6730333333,22.221,23.9128,9.34453333333,10.1437333333,10.7415333333,13.4269333333,26.9169333333,13.6842666667
616.28,13.4377333333,35.8166666667,22.3442666667,24.115,9.4248,10.2436666667,10.831,13.4968666667,27.0765333334,13.8087333333
616.61,13.4104,35.9315333333,22.4048,24.1446666667,9.41193333334,10.2013333333,10.8182,13.4445333333,27.1464,13.7796
616.95,13.4863333333,35.9849666667,22.5186,24.2235333333,9.48813333333,10.2294,10.8448666667,13.5028666667,27.1644,13.8712666667
617.28,13.6054,36.1850666667,22.6345333333,24.3359333333,9.63866666666,10.3885333333,10.9602666667,13.626,27.3066,14.0333333333
617.62,13.5585333333,36.1803666667,22.6682666667,24.3205333333,9.61253333335,10.3292,10.892,13.5674,27.3446,14.0224666667
617.95,13.5027333333,36.1908666667,22.6559333334,24.2749333333,9.55613333335,10.2801333333,10.8551333334,13.4757333333,27.3799333333,13.966
618.28,13.3592666667,36.1643,22.5652,24.1906,9.43386666667,10.1824666667,10.7688,13.3387333333,27.2942666667,13.9018666667
618.62,13.2912666666,36.1342666667,22.4743333333,24.1551333333,9.30973333334,10.1299333333,10.6553333333,13.2718,27.2210666666,13.8248666667
618.95,13.1548,36.0315666667,22.3469333333,23.9712666667,9.23760000001,10.0217333333,10.5292666666,13.1482,27.1477333334,13.6826
619.28,13.1304666667,36.0416666666,22.3683333333,23.9064,9.153,10.0014,10.4299333333,13.0826666667,27.1506666667,13.5982
619.62,13.1537333333,36.0078333333,22.3596,23.8758,9.10266666667,10.0086666667,10.4172666667,13.0804,27.1414,13.6124666667
619.95,13.0997333334,36.0185666667,22.3137333333,23.7968666667,9.04333333333,9.99546666666,10.3951333333,13.0336,27.0999333333,13.5538666667
620.28,13.0656666667,35.9264333333,22.3066666667,23.7678,9.01406666667,9.97773333334,10.4106,13.0103333333,27.0472,13.478
620.62,13.2045333333,36.0422333333,22.4556666667,23.8734,9.16580000001,10.1283333333,10.5650666667,13.1918666667,27.1872666667,13.6078666666
620.95,13.3200666667,36.1410333333,22.5929333333,23.9869333333,9.31993333333,10.2946666667,10.697,13.3249333333,27.312,13.7398666667
621.28,13.3671333333,36.1808666667,22.6744666667,24.0828,9.34706666667,10.362,10.7144666667,13.3876666667,27.4070666667,13.7988
621.62,13.3745333333,36.2481666667,22.7678,24.1576,9.41993333333,10.4084666667,10.7296666667,13.4096666667,27.4830666667,13.8428
621.95,13.4692,36.3324666667,22.9068,24.2559333333,9.44546666667,10.4724666667,10.8056,13.4808666667,27.5814,13.8865333333
622.28,13.5174,36.3959666667,22.9721333333,24.2894666667,9.51206666667,10.5112,10.9026666667,13.5315333333,27.6689333333,13.9808
622.62,13.4966666667,36.3953,23.0016666667,24.3124666667,9.54680000001,10.5339333333,10.9063333333,13.5540666666,27.7345333333,13.9895333334
622.95,13.5752,36.4192,23.1243333333,24.3989333333,9.57479999999,10.6322,10.9648,13.6106666667,27.8311333333,14.0566666667
623.28,13.6524,36.4803666667,23.1733333333,24.4378,9.55866666667,10.6486666667,10.9476666667,13.659,27.9274666667,14.1396666667
623.62,13.5142,36.4492333333,23.0575333333,24.3855333333,9.41493333332,10.579,10.826,13.542,27.8788666667,14.0674666667
623.95,13.4547333333,36.4031333333,23.0508666667,24.3898666667,9.3056,10.4700666666,10.7572666667,13.4728,27.8837333333,14.0455333333
624.28,13.5589333333,36.4078,23.0982666667,24.4482666667,9.38173333333,10.5455333333,10.8602,13.5252,27.9634666667,14.1558666667
624.62,13.5349333333,36.3605333333,23.057,24.3709333333,9.33019999999,10.4674666667,10.7895333333,13.4480666667,27.9098,14.1241333333
624.95,13.5778,36.3662,23.0910666667,24.4388666667,9.38406666667,10.5216666667,10.8491333333,13.4823333333,27.9330666667,14.1938666667
625.28,13.6142,36.3669,23.1456666667,24.4802,9.39933333333,10.5698666667,10.8859333333,13.5146666667,27.9550666667,14.2368666667
625.61,13.507,36.3240666667,23.0861333333,24.3680666666,9.31493333334,10.4708666667,10.8098,13.406,27.8264666667,14.1602666667
625.95,13.4629333333,36.2787,23.0444666667,24.2618666667,9.31106666667,10.4181333334,10.7705333333,13.3338,27.8274666667,14.1420666667
626.28,13.444,36.3287333333,23.0907333333,24.2908666667,9.32633333333,10.4288666667,10.7968666667,13.3343333333,27.8802,14.1661333333
626.61,13.5283333333,36.3502666667,23.1828,24.3146,9.37046666667,10.4345333333,10.865,13.3744,27.9036666667,14.2246666667
626.94,13.5484,36.4035333333,23.1655333333,24.2795333333,9.38940000001,10.4538,10.8746666667,13.3966,27.9030666667,14.24
627.28,13.459,36.3942,23.1818,24.2813333333,9.32633333333,10.4254,10.7867333333,13.3586,27.8997333333,14.175
627.61,13.469,36.4318,23.2452666667,24.3457333333,9.30773333333,10.4456,10.8091333333,13.3746666667,27.9602,14.1940666667
627.94,13.3940666667,36.4028333333,23.202,24.2636666667,9.2514,10.3963333333,10.727,13.326,27.9157333333,14.1548
628.27,13.3726666667,36.3713,23.1682,24.2444,9.25786666667,10.3671333333,10.6776666667,13.2972,27.9004,14.1240666667
628.61,13.5164666667,36.4732666667,23.2862,24.3668666667,9.34266666666,10.4879333333,10.731,13.3874666667,28.0268666667,14.221
628.94,13.4522666667,36.5113,23.2524666667,24.4207333333,9.31253333333,10.4728666666,10.6957333333,13.3582,28.0232666667,14.1579333333
629.27,13.4713333333,36.5414333333,23.3125333334,24.4106,9.35633333333,10.4904666667,10.6940666667,13.3700666667,28.0479333333,14.1812
629.60,13.4808666667,36.5457,23.3392,24.4028,9.38426666667,10.5393333333,10.6829333333,13.3631333333,28.0668,14.2005333333
629.94,13.428,36.4147666667,23.3045333333,24.3276,9.33973333333,10.4943333333,10.6206666667,13.31,28.0020666667,14.1127333333
630.27,13.441,36.5048333333,23.3213333333,24.3134,9.32933333333,10.4576666667,10.61,13.3119333333,28.0127333333,14.0886
630.60,13.4650666667,36.5195,23.3376,24.2734666667,9.3366,10.4556,10.623,13.3182,28.0376666667,14.063
630.93,13.4438,36.4688666667,23.3514666667,24.2912,9.29153333333,10.4175333333,10.5765333333,13.2726,28.0152666667,14.0254666667
631.26,13.459,36.5400333333,23.4235333334,24.2981333333,9.26353333333,10.4092666667,10.5815333333,13.2985333333,28.0444666667,14.0461333334
631.60,13.4326,36.5255333333,23.4687333333,24.3166,9.26573333334,10.4180666667,10.6388666667,13.3139333333,28.1188666667,14.0988666667
631.93,13.4998666667,36.5024,23.5552666667,24.3406,9.29633333333,10.4502666667,10.6946666667,13.3968666667,28.1794,14.1609333333
632.26,13.4893333333,36.4301,23.5521333333,24.3692,9.27786666666,10.4686,10.6630666667,13.3786666667,28.1945333333,14.1397333333
632.59,13.3484666667,36.3351333333,23.4336666667,24.2597333333,9.1352,10.3352,10.5481333333,13.2346,28.0901333333,13.9995333333
632.92,13.4105333333,36.4561666667,23.49,24.3113333333,9.13560000001,10.382,10.5597333333,13.2554,28.1925333333,14.0642
633.26,13.3457333333,36.2961666667,23.3902666667,24.2006,9.05526666667,10.3056,10.5141333333,13.194,28.0606,13.9913333333
633.59,13.4529333333,36.3894666667,23.4991333333,24.2934,9.18133333333,10.428,10.6234666667,13.3326666667,28.1952666667,14.137
633.92,13.5716666667,36.5095,23.5913333333,24.3511333333,9.31686666666,10.5467333333,10.7589333333,13.4372,28.3094666667,14.27
634.25,13.5969333333,36.5255666667,23.5608,24.3678,9.32573333333,10.6038666667,10.7851333333,13.4374666667,28.3654666667,14.2961333333
634.58,13.5983333333,36.5335333333,23.5488666667,24.3576,9.28846666667,10.5714666666,10.7402,13.4023333334,28.3828,14.3148666667
634.91,13.6110666667,36.5953333333,23.6035333333,24.3575333333,9.29466666667,10.6034,10.7192,13.3618,28.426,14.3518666667
635.25,13.6224666667,36.5802,23.5381333333,24.3122666667,9.2668,10.5972,10.7311333333,13.369,28.3950666667,14.3644666666
635.58,13.7316,36.6544,23.6502666667,24.4364666667,9.3474,10.6966,10.8242,13.4638,28.536,14.5004666667
635.91,13.7140666667,36.6521666667,23.6619333333,24.4184,9.3374,10.7366,10.8302666667,13.4546,28.5585333333,14.4888666667
636.24,13.7674666667,36.6471,23.7352,24.4576666667,9.41479999999,10.8395333333,10.8853333334,13.4477333333,28.6770666667,14.5939333334
636.57,13.7768,36.6879,23.7564,24.5198666667,9.40146666666,10.8219333333,10.8699333333,13.4203333333,28.6831333334,14.5964
636.90,13.8032666667,36.7309666667,23.8076,24.6304666667,9.43599999999,10.8409333333,10.8963333333,13.505,28.7931333333,14.6193333333
637.23,13.7785333333,36.6926333333,23.8526666667,24.6314,9.49100000001,10.821,10.8925333333,13.4810666667,28.7864,14.6266666667
637.56,13.7724666667,36.7100333333,23.8351333333,24.6253333333,9.50759999999,10.8754666667,10.9160666667,13.4880666667,28.7374666667,14.5872
637.90,13.8082666667,36.7416666667,23.8310666667,24.689,9.53779999999,10.8943333333,10.96,13.5052666667,28.7484666667,14.632
638.23,13.8365333333,36.8835,23.9612666667,24.7444666667,9.61859999999,10.9398666667,10.9955333333,13.5356,28.8391333333,14.6689333333
638.56,13.91,37.0039333333,24.0732,24.8144,9.70166666667,11.0153333333,11.077,13.6308,28.9339333333,14.7234
638.89,13.8875333333,36.9765,24.1122,24.8962,9.72106666668,10.9842,11.109,13.6316,28.9444666667,14.7436
639.22,14.0364666667,37.1685666667,24.2926666667,25.0780666667,9.90046666668,11.1321333333,11.2672666667,13.8108666667,29.1446,14.8827333333
639.55,14.0130666667,37.0887,24.2011333333,25.0041333333,9.87046666667,11.1588,11.2397333333,13.7783333333,29.0978666667,14.8411333333
639.88,13.9672666666,36.9635666667,24.1366666667,24.8998666667,9.77126666667,11.1129333333,11.2108,13.6768666667,28.9587333333,14.7957333333
640.21,13.9801333334,36.9368666667,24.1312666667,24.8894666667,9.72433333333,11.1366,11.1948,13.6898,29.0036,14.7712
640.54,13.9704666667,36.8335666667,24.1259333333,24.8532666667,9.72840000001,11.0436666667,11.1339333333,13.6418,28.9767333333,14.7277333333
640.87,13.9398666667,36.8105,24.0845333333,24.8266666667,9.69046666667,11.031,11.0571333333,13.6282,28.9698,14.7135333333
641.20,13.8841333333,36.7829333333,24.0630666666,24.8199333333,9.61426666667,10.9655333333,10.971,13.5017333333,28.9496,14.6893333333
641.53,13.8568666666,36.6532666667,24.0184666667,24.7666,9.58226666666,10.9548666667,10.9491333333,13.4521333334,28.881,14.6509333334
641.87,13.9266,36.7095,24.0945333333,24.7588666667,9.65280000001,11.0032666667,10.9821333333,13.4776,28.9796666667,14.7048666667
642.20,13.7697333333,36.6206333333,23.9642666667,24.6236666667,9.43146666667,10.8356666667,10.8176666667,13.3045333333,28.8306,14.5170666667
642.53,13.805,36.7357,24.0746666667,24.6808666667,9.44040000001,10.8185333333,10.8077333333,13.3316666667,28.8982,14.5853333333
642.86,13.9082,37.0095666667,24.2369333334,24.8982666667,9.4794,10.9194666666,10.8421333334,13.4022666667,29.1806,14.6690666666
643.19,14.0424666667,37.1989333333,24.385,25.0526,9.63479999999,11.0744,10.9628,13.5517333333,29.2886666667,14.8458
643.52,14.0972,37.3890333333,24.4947333333,25.1178,9.66206666667,11.1802666667,11.0139333333,13.6285333333,29.476,14.9197333333
643.85,14.0854666667,37.3663,24.5420666667,25.167,9.67893333333,11.1528666667,11.0653333333,13.6539333333,29.5020666667,14.9392666667
644.18,14.0802666667,37.3115,24.5826,25.1687333333,9.68586666667,11.1582666667,11.0858666667,13.727,29.5484666667,14.9533333333
644.51,14.1984666667,37.5184666667,24.7336666667,25.3343333333,9.79999999999,11.3237333333,11.2348,13.8408,29.7638,15.0378
644.84,14.2760666667,37.6121,24.8356666667,25.4655333333,9.82333333333,11.3873333333,11.2637333333,13.92,29.7914,15.1246666667
645.17,14.3606,37.6243666667,24.884,25.5084,9.8818,11.4376666667,11.292,13.9905333333,29.8104,15.2496
645.50,14.3472,37.513,24.8844,25.5124666667,9.87560000001,11.4890666667,11.3477333333,14.0199333333,29.8126666667,15.2551333333
645.83,14.1722,37.2663666667,24.6926,25.2405333333,9.76299999999,11.3188666667,11.2013333333,13.9164666667,29.5269333333,15.1039333333
646.16,14.0328666667,37.1812666667,24.5852666667,25.1652,9.58273333334,11.1892,11.1160666667,13.7704,29.47,14.9244
646.49,13.9602,37.1082,24.4988666667,25.1086666667,9.47426666667,11.0942666667,11.0581333333,13.6918666667,29.4062666667,14.8322
646.82,14.0842666667,37.2578,24.6114666667,25.1916,9.54266666666,11.1521333334,11.1245333333,13.7773333333,29.5461333333,14.8773333333
647.15,14.2066,37.3990666667,24.6664666667,25.2690666667,9.63133333333,11.2926666667,11.2631333333,13.9085333333,29.6503333333,15.0014
647.48,14.0811333333,37.2836666667,24.5862666667,25.1438,9.55840000001,11.1598666667,11.1203333333,13.8559333333,29.5264,14.9814
647.81,14.0797333333,37.2361,24.5473333334,25.0829333333,9.5846,11.1582,11.1262,13.8620666667,29.5116,14.9677333333
648.14,14.1572666667,37.3358666667,24.6224666667,25.1938666667,9.64753333334,11.2133333333,11.1566,13.9349333333,29.5881333333,14.9647333333
648.47,14.1588666667,37.3259666667,24.6361333333,25.2197333333,9.68100000001,11.2208666667,11.1332666667,13.9032,29.5796,14.9758
648.80,14.2495333333,37.5060333333,24.7553333333,25.3435333333,9.84800000001,11.4177333333,11.2485333333,13.9644666667,29.7888,15.1228666667
649.13,14.2645333333,37.5158333333,24.8426,25.3368666667,9.88813333333,11.4166666667,11.2590666667,14.041,29.8959333333,15.1952666667
649.46,14.3332666667,37.5951333333,24.9637333333,25.4546,9.97259999999,11.5114666667,11.3268,14.1006,29.9435333334,15.3016
649.79,14.3581333333,37.4814,24.9767333333,25.4462,9.9366,11.5627333334,11.2684,14.0765333333,29.9163333333,15.2841333333
650.11,14.358,37.4961,25.0344,25.4482666667,9.85886666666,11.5370666667,11.1938666667,13.9739333333,29.9158666667,15.1914666667
650.44,14.4132666667,37.5638333333,25.0731333333,25.5104666667,9.8368,11.5372,11.2118666667,13.9817333333,30.0057333333,15.204
650.77,14.4766,37.685,25.2037333333,25.6266,9.89026666667,11.6228666667,11.2836666667,14.0494666667,30.1131333333,15.3066
