wavelength,Back_HemSupf,Belly_HemSupf,Breast_HemSupf,Crissum_HemSupf,Crown_HemSupf,DorTail_HemSupf,Patch10_HemSupf,Patch11_HemSupf,Rump_HemSupf,Throat_HemSupf,WingTip_HemSupf
712.84,17.3514583333,57.6958333334,52.3386666666,50.09825,17.2910833333,19.57775,35.96475,16.9059166667,18.08975,53.6485833333,20.1858333333
713.16,17.5544583333,57.97075,52.6755,50.396,17.5034166667,19.794,36.19475,17.033,18.27875,54.0941666666,20.3518333333
713.48,17.7000416667,58.1121666666,52.7624166666,50.55625,17.6301666667,19.8345833334,36.3875833333,17.11675,18.4339166666,54.2895,20.44625
713.80,17.716,58.2476666666,52.958,50.6915,17.593,19.91725,36.46275,17.19425,18.538,54.4324166667,20.4930833333
714.12,17.7865833334,58.5600833333,53.1583333333,50.89775,17.6525833333,20.0366666666,36.5890833334,17.2533333333,18.6160833333,54.7345833334,20.5803333333
714.44,17.9695416667,58.8890833334,53.45975,51.2334166667,17.8344166667,20.2579166667,36.8401666666,17.44,18.865,55.0105,20.8005
714.76,17.9685833333,58.8565,53.5001666667,51.1229166667,17.6416666667,20.21175,36.7529166667,17.3451666667,18.8225,54.92125,20.8586666667
715.08,17.942875,58.479,53.29225,50.9455,17.57125,20.2316666666,36.6516666667,17.4104166667,18.8526666667,54.64675,20.8893333333
715.40,17.8592083334,58.34825,53.2721666667,50.8738333333,17.5011666667,20.2,36.6524166666,17.4598333333,18.8128333333,54.5839166667,20.745
715.72,17.8773333333,58.1273333333,53.126,50.8424166666,17.4714166667,20.2118333333,36.497,17.5676666666,18.835,54.4405,20.80875
716.04,17.6177916667,57.76025,52.71875,50.5385833333,17.25125,20.0326666667,36.1854166666,17.4359166667,18.60875,54.1885,20.5715
716.36,17.725125,57.9358333333,52.839,50.6099166667,17.4250833333,20.156,36.4155,17.62,18.7180833333,54.2766666667,20.6884166666
716.68,17.6887916667,57.8384166667,52.6468333333,50.5105833333,17.2340833333,20.0930833333,36.3886666667,17.6326666666,18.65375,54.0290833333,20.6979166667
717.00,17.5845,57.642,52.4810833333,50.30075,16.9494166667,19.9374166667,36.2473333333,17.38025,18.39425,53.868,20.6128333334
717.32,17.4662916667,57.40575,52.22975,50.0470833334,16.724,19.7994166667,36.0176666667,17.1294166667,18.1205,53.6710833333,20.4216666666
717.64,17.3442083334,57.2946666667,52.1651666667,49.9371666667,16.6518333333,19.7926666667,35.99775,17.07575,18.0933333333,53.6086666667,20.296
717.96,17.2436666667,57.0654166667,52.0128333333,49.7223333333,16.4924166667,19.6569166666,35.8133333334,16.882,17.8505833333,53.4100833334,20.2336666667
718.28,17.2189583333,57.0145,51.9816666667,49.5581666667,16.6270833333,19.5431666667,35.8144166667,16.8456666667,17.7669166666,53.38,20.2434166666
718.60,17.3135416667,57.411,52.23875,49.9543333333,16.6575833334,19.5225833333,35.97525,16.8260833333,17.7005833333,53.6804166667,20.3836666667
718.92,17.5000416667,57.558,52.2741666667,49.9301666667,16.7505833333,19.5995833333,36.07775,16.9040833333,17.7746666667,53.8383333333,20.5445833333
719.24,17.48725,57.3776666667,52.2576666667,49.7818333333,16.6334166667,19.4698333333,36.1625,16.8800833334,17.55375,53.7375,20.4634166666
719.56,17.4204166666,57.4995,52.1149166667,49.80425,16.5746666667,19.42925,36.144,16.7511666667,17.41825,53.6954166666,20.367
719.88,17.2937083333,57.2946666667,51.7268333333,49.6545833333,16.4193333334,19.3145,35.8344166667,16.3899166667,17.27675,53.3900833333,20.1085
720.20,17.194,57.0925,51.6939166667,49.4006666666,16.4190833333,19.2843333333,35.76525,16.2853333333,17.2386666667,53.2839166667,19.9676666667
720.52,17.259875,57.47375,52.0934166667,49.7788333333,16.7494166667,19.5795,36.0348333333,16.65675,17.6316666667,53.7016666667,20.1396666667
720.84,17.2391666667,57.43,52.1171666667,49.8575,16.743,19.4605,36.0610833333,16.64625,17.6640833333,53.5826666666,20.1629166667
721.16,17.3830833333,57.3194166667,52.1478333334,50.01275,16.8708333333,19.55775,36.1425833333,16.7611666667,17.7368333333,53.42225,20.31875
721.48,17.4117083333,57.4800833333,52.2200833333,50.1881666667,16.95025,19.74275,36.2805,16.8470833333,17.783,53.54275,20.3485833333
721.79,17.2968333333,57.4213333333,52.2269166667,50.3013333333,16.7653333333,19.8600833333,36.28775,16.7419166667,17.8593333334,53.4610833333,20.1876666667
722.11,17.0901666667,56.9435833333,51.8885833333,49.8596666666,16.65375,19.758,36.0349166667,16.6795,17.7705833333,53.0055,20.0410833333
722.43,17.1836666667,56.9756666667,51.9398333333,50.081,16.7554166667,19.9168333333,36.0773333333,16.711,17.9694166667,53.0153333334,20.126
722.75,17.30875,57.4033333333,52.1190833333,50.3276666667,16.9360833333,20.15425,36.1788333333,16.7353333333,18.1646666667,53.3025833333,20.2758333334
723.07,17.4803333333,57.43475,52.1363333334,50.28375,17.0933333333,20.2369166667,36.2993333333,16.8230833333,18.4293333333,53.4006666666,20.4966666667
723.39,17.4610416667,57.2734166667,52.1544166667,50.1010833333,16.9826666667,20.23425,36.34575,16.9190833333,18.4173333333,53.4745833333,20.5715833333
723.71,17.5909166667,57.2096666667,52.1729166666,50.0798333333,17.1421666667,20.2793333333,36.3218333333,17.0015,18.4465833333,53.57575,20.7284166667
724.03,17.6497916667,57.13225,52.0461666667,49.9335833333,17.0068333333,20.22225,36.2058333333,16.9430833333,18.34875,53.3189166667,20.6234166667
724.35,17.7515,57.14675,52.0430833333,49.7224166667,16.9839166667,20.4170833333,36.1349166667,17.0393333334,18.52475,53.15575,20.7551666667
724.67,17.91425,57.32375,52.3469166667,49.786,17.1210833334,20.4936666667,36.3780833333,17.1213333333,18.7731666666,53.4913333333,20.9403333334
724.98,18.1071666667,57.3780833333,52.3496666667,49.7210833334,17.1850833333,20.60575,36.4776666667,17.2219166667,18.956,53.5521666667,21.182
725.30,18.4641666667,57.6425,52.5274166667,49.8745,17.4358333334,20.7744166667,36.6744166667,17.43325,19.0371666666,53.7466666667,21.5463333333
725.62,18.5764583334,57.86925,52.6099166667,50.19675,17.3223333333,20.8871666666,36.65925,17.296,18.9855833333,54.0788333333,21.50625
725.94,18.4529166666,58.0346666667,52.6398333333,50.2566666666,17.25325,20.71275,36.6016666667,17.0593333333,18.8586666667,54.2006666667,21.4461666667
726.26,18.1496666667,57.7843333333,52.4950833333,50.04675,17.0126666666,20.4470833334,36.4111666667,16.7368333333,18.60225,54.0144166667,21.19375
726.58,17.9961666667,57.646,52.5478333333,50.0129166666,16.8114166667,20.367,36.2480833333,16.553,18.4081666667,53.9069166667,21.0129166666
726.90,17.9709166666,57.6228333334,52.6933333333,50.0744166667,16.9461666667,20.2601666667,36.1726666667,16.5666666667,18.39025,53.891,21.0320833334
727.21,17.9820416666,57.9791666667,52.9411666667,50.41825,16.931,20.2546666667,36.3875,16.4484166667,18.3425,54.1038333333,20.9706666667
727.53,18.0380416667,57.8811666667,53.0555,50.5105833333,17.0653333333,20.2885,36.4929166666,16.54475,18.49025,54.2339166667,21.19275
727.85,18.0934583334,57.8498333333,53.0799166667,50.5868333333,17.1701666667,20.2351666666,36.5795833333,16.5936666667,18.4824166667,54.4124166667,21.235
728.17,18.1899583333,57.9008333334,53.1143333333,50.6599166667,17.3166666667,20.2908333333,36.5801666667,16.7341666667,18.5738333333,54.3740833334,21.3555833333
728.49,17.8875416667,57.8005,53.0815833333,50.6746666666,17.2466666667,20.1313333333,36.482,16.5945,18.4089166667,54.306,21.1021666666
728.80,17.5597916666,57.4004166667,52.7861666667,50.4365,16.9421666667,19.8695833334,36.1219166667,16.4011666667,18.23225,54.0536666667,20.7601666667
729.12,17.6615,57.3959166667,52.849,50.38525,17.1918333333,20.0555,36.3836666667,16.74025,18.5758333333,53.9851666667,20.9855
729.44,17.75575,57.2209166667,52.7429166667,50.3308333334,17.1680833333,20.1980833333,36.327,16.9369166667,18.61375,53.8186666667,21.0109166667
729.76,17.8947916667,56.9830833334,52.6183333333,50.2076666667,17.2705,20.2633333334,36.32125,17.1496666667,18.7584166667,53.7174166667,21.0049166667
730.08,18.1826666667,56.9745,52.6291666667,50.2923333334,17.5583333333,20.4989166667,36.43475,17.4265833333,18.9435833333,53.8299166667,21.17725
730.39,18.31875,57.2469166667,52.74825,50.5561666667,17.6644166666,20.8441666667,36.5706666666,17.5635,19.036,54.0504166667,21.2949166667
730.71,18.4395,57.1436666667,52.5439166666,50.383,17.6825833333,20.86175,36.4958333333,17.73275,19.1510833334,53.9000833333,21.4758333333
731.03,18.4444166666,57.3570833333,52.6990833333,50.5609166667,17.5615833333,20.8165833333,36.5310833333,17.7691666667,19.0123333333,53.9590833333,21.461
731.35,18.3890833333,57.5673333333,52.8536666667,50.78525,17.5715,20.8728333333,36.6705,17.7918333333,18.92175,53.9955833333,21.4448333334
731.67,18.291,57.2416666667,52.4875833333,50.5278333334,17.4205833333,20.82625,36.4010833333,17.6941666667,18.5409166666,53.70775,21.3803333333
731.98,18.4604583333,57.2846666666,52.4845,50.4910833333,17.5065833333,20.8619166666,36.4250833333,17.80325,18.5198333334,53.6945,21.4883333333
732.30,18.8002083333,57.90725,52.9628333333,50.9789166667,17.9135833333,21.2713333333,36.88975,18.06675,18.6793333334,54.2050833333,21.7523333333
732.62,18.8345,58.0890833333,53.10925,50.9993333333,17.8209166667,21.1913333333,36.8296666667,17.8135833333,18.6096666667,54.4158333333,21.7406666667
732.94,18.6700833334,57.94025,52.947,50.8960833333,17.68725,20.9933333333,36.771,17.57725,18.4075,54.356,21.6158333333
733.25,18.5922083333,58.0374166667,52.9634166667,50.9343333333,17.6603333333,21.04775,36.8169166667,17.5,18.41725,54.3788333334,21.7406666667
733.57,18.5510833333,58.0463333333,52.8759166666,50.8754166667,17.5420833333,21.0115,36.8603333333,17.4673333333,18.5049166667,54.2400833333,21.877
733.89,18.5045416667,57.8575,52.6459166667,50.6973333334,17.32375,20.9365833334,36.9233333334,17.40925,18.4565833333,53.9829166667,21.9184166667
734.21,18.42275,57.9173333334,52.90875,50.84725,17.2725833333,21.0899166666,36.93275,17.4009166667,18.33275,54.1229166667,21.9808333333
734.52,18.2566666667,57.6406666667,52.448,50.5235,17.1745833334,21.1380833333,36.7214166667,17.1355,18.2135,53.86975,21.8204166667
734.84,18.2483333333,57.60775,52.4348333333,50.5183333334,17.1266666667,21.2014166667,36.6375833333,17.14775,18.336,53.9554166667,21.7836666667
735.16,18.094625,57.8063333333,52.583,50.4914166666,16.9068333333,21.08725,36.7463333333,16.9099166666,18.3705,54.0028333333,21.4559166667
735.48,18.0247916667,57.7415833333,52.5684166667,50.5136666667,16.7390833333,20.93525,36.6554166667,16.7475,18.3080833333,53.9978333334,21.301
735.79,17.787875,57.18275,52.068,50.0929166666,16.509,20.77975,36.4000833333,16.6104166667,18.2533333333,53.59275,21.07525
736.11,17.700125,57.3928333333,52.2269166667,50.1685833333,16.5124166667,20.8463333333,36.4724166667,16.8180833333,18.1331666667,53.625,21.0605
736.43,17.67025,57.3774166667,52.2979166667,49.9425,16.6493333333,21.0204166667,36.4864166667,16.9920833333,18.2330833333,53.4698333333,21.2336666667
736.74,17.802125,57.4814166667,52.4510833333,50.02625,16.7133333334,20.9291666667,36.6566666667,17.05625,18.3733333333,53.55025,21.33925
737.06,17.6415833333,57.49675,52.6246666667,50.1769166667,16.5194166666,20.8140833333,36.6735833334,16.92875,18.1395,53.7646666667,21.1500833334
737.38,17.4409166667,57.0265833334,52.4394166667,49.8348333333,16.4365,20.5486666667,36.36275,16.764,18.03825,53.5870833334,20.9261666667
737.69,17.2965416667,56.8134166667,52.1941666666,49.6805833334,16.3858333333,20.3365833333,36.323,16.5098333333,17.9915833333,53.5455,20.6264166667
738.01,17.184,56.6915833333,52.0833333333,49.5525,16.2459166667,20.0954166667,36.1248333333,16.33475,17.8105833333,53.485,20.4510833333
738.33,17.4074166667,56.7161666666,51.9240833333,49.4334166667,16.4688333333,20.2401666667,36.22525,16.342,17.85,53.35225,20.6325833333
738.64,17.72125,57.0938333333,52.2334166667,49.9910833333,16.7936666667,20.6010833333,36.4600833333,16.6428333333,18.1338333333,53.6206666667,21.0715
738.96,17.876375,57.34925,52.4961666666,50.2875,17.0759166667,20.96825,36.7366666667,16.8623333333,18.3328333333,53.7530833333,21.3833333333
739.28,17.8969583333,57.3515,52.5973333333,49.97925,17.1070833333,20.9121666666,36.6714166667,16.857,18.3446666666,53.6863333333,21.54575
739.59,17.821375,56.9676666667,52.2621666667,49.6081666667,17.1030833333,20.8080833333,36.3940833333,16.7586666667,18.273,53.417,21.384
739.91,18.12775,57.2660833333,52.6243333333,50.0933333333,17.4000833334,21.05575,36.5680833333,17.0485833333,18.55475,53.9501666666,21.55175
740.23,18.2692916667,57.21375,52.4739166667,50.07825,17.5033333333,21.3585,36.5896666667,17.32275,18.6259166667,53.825,21.6535
740.54,18.615,57.2323333333,52.4974166667,50.06625,17.8156666667,21.7005,36.5665,17.6166666667,18.9139166667,53.64025,21.9445833333
740.86,18.863375,57.8465833334,52.99725,50.447,18.0718333333,21.9384166667,36.8233333333,17.88825,19.0270833333,53.9953333333,22.1864166667
741.18,18.796375,57.71825,52.6736666667,50.3555,17.8443333334,21.7639166667,36.43675,17.8875833333,18.86125,53.5639166667,22.12225
741.49,19.336625,58.22675,53.3414166667,50.9380833333,18.37675,22.3425833333,37.07325,18.4266666667,19.4621666667,54.2575833333,22.7064166667
741.81,19.35725,58.1749166667,53.3801666667,50.9735833333,18.21725,22.349,36.9895833333,18.5881666667,19.5459166667,54.46475,22.9133333333
742.12,19.218,57.959,53.2953333333,50.8971666667,17.9288333333,22.1791666667,36.9285833333,18.38375,19.4165,54.483,22.7860833333
742.44,19.287875,57.8443333333,53.0485,50.8803333333,17.8273333333,22.0820833333,36.74675,18.4665,19.3989166667,54.5838333333,22.7635833333
742.76,19.2422916667,57.8730833333,52.8435,51.24925,17.896,22.1795,36.5384166667,18.3760833333,19.29325,54.5628333333,22.7876666667
743.07,19.2753333333,57.9250833334,52.9718333333,51.5094166667,17.77775,22.1150833333,36.72675,18.3233333333,19.237,54.7423333334,22.8880833334
743.39,19.1815833333,57.87075,52.89825,51.43225,17.4401666667,21.97675,36.85975,17.9975833333,18.8589166666,54.6075833334,22.855
743.70,19.0819583333,57.92725,52.9154166667,51.6248333333,17.51,21.9274166667,36.8255833333,17.9504166666,18.78325,54.8340833333,22.8834166667
744.02,18.80825,58.1630833334,53.0038333334,51.81475,17.2750833334,21.7495,36.862,17.8349166666,18.49175,55.0340833333,22.6985
744.34,18.7045833334,57.91325,52.7943333333,51.7050833333,17.1569166667,21.7226666666,36.7543333333,17.7345,18.3999166667,54.7165,22.4894166667
744.65,19.0954166667,58.27375,53.4091666667,51.9928333333,17.62625,22.17425,37.3155,18.24825,18.7895,55.20875,22.7963333333
744.97,18.5340833333,58.0891666667,53.0835,51.5894166666,17.2365833334,21.7219166666,36.8521666666,17.8843333333,18.3021666666,54.7258333333,22.2811666667
745.28,18.1710833333,58.0713333333,53.077,51.49725,17.0256666667,21.4310833333,36.7155,17.6648333333,17.96625,54.6063333333,21.83325
745.60,18.02875,57.81725,52.8745,51.0895833333,16.9534166666,21.3405,36.4085833333,17.6235833333,17.8494166667,54.3728333333,21.785
745.91,17.922,57.7155833334,52.79825,50.9014166667,17.0293333333,21.3939166667,36.4655,17.5504166667,17.7693333333,54.1055833333,21.7924166666
746.23,18.1409166666,58.0573333333,53.199,51.1038333333,17.0441666667,21.3906666667,36.9463333333,17.6215,17.90475,54.4445833333,21.921
746.55,18.3145,58.0485,53.18025,51.2549166667,17.3626666667,21.6644166667,37.05825,17.7880833333,18.1955833333,54.4246666667,22.0465
746.86,17.9745833333,57.43275,52.7694166667,50.8111666667,17.385,21.398,36.6388333334,17.7923333333,18.282,54.03075,21.7588333333
747.18,18.0246666667,57.5425,52.9699166667,50.8909166666,17.3321666667,21.4075833333,36.5535,17.8045,18.3448333333,54.0395833333,21.8191666666
747.49,18.1954166666,57.4475833333,53.05425,50.87875,17.66225,21.6375833333,36.5859166667,18.013,18.7571666667,54.312,22.0273333333
747.81,18.10075,57.3785,52.8928333333,50.8315833333,17.6568333334,21.52925,36.4975833333,18.0760833333,18.802,54.3480833334,22.0508333333
748.12,17.8368333333,57.2595833333,52.49125,50.5193333333,17.6596666667,21.4245833334,36.2174166667,17.8069166667,18.8666666667,54.2034166667,22.0175833333
748.44,18.08475,57.3263333333,52.5178333333,50.6644166667,17.7751666667,21.601,36.21475,17.8975833333,18.9605833333,54.3745833333,22.2128333334
748.75,17.944875,56.915,52.0375,50.3875,17.7285,21.49925,36.132,17.784,18.981,53.9711666666,22.18775
749.07,17.6414166666,56.83925,51.8839166667,50.2554166667,17.6466666667,21.432,35.9523333333,17.6568333334,18.9165,53.7611666666,22.0255833333
749.38,17.4714583333,56.67225,51.7678333333,50.1788333333,17.36825,21.1583333333,35.7510833333,17.413,18.8951666666,53.5871666667,21.9356666667
749.70,17.5312083333,56.6315833333,51.743,50.3953333333,17.3026666667,21.2079166667,35.7124166667,17.5434166666,19.0595,53.5959166667,21.9473333333
750.01,17.0369166667,56.6506666666,51.66525,50.0869166667,16.80225,20.8385833333,35.447,17.195,18.72825,53.38275,21.7669166667
750.33,17.2204166667,57.3733333333,52.2538333334,50.5730833333,16.7756666667,21.0195833333,35.8089166667,17.2855833333,18.9275833333,53.7130833333,22.2045833334
750.64,17.501375,57.9016666667,52.6846666667,50.8453333333,17.0804166666,21.3780833333,36.1985,17.5720833334,19.15675,54.2090833333,22.531
750.96,17.807,58.4041666667,53.2005833333,51.24325,17.3629166667,21.8314166667,36.72925,17.95975,19.5474166667,54.3514166667,22.9575
751.27,17.8013333333,58.4506666667,52.9626666667,51.0988333333,17.3850833333,21.984,36.7405,17.8973333333,19.53325,54.4245,23.0190833333
751.59,17.8129166667,58.4728333333,53.1365833334,51.3019166667,17.21025,21.9563333333,36.8525833333,18.0828333333,19.47075,54.4885,23.0938333333
751.90,17.7455833333,58.5491666667,53.3664166667,51.34525,17.0984166667,21.9248333333,37.2175833333,18.1699166666,19.6195,54.6970833333,23.17275
752.22,18.056125,59.0850833333,53.8434166667,51.8491666666,17.2731666667,22.20275,37.3981666666,18.3630833333,19.69625,55.2529166667,23.2855
752.53,18.6025833333,59.2370833333,54.0455833333,52.0028333333,17.7693333333,22.473,37.6861666667,18.7635,19.989,55.4373333333,23.6045833333
752.85,18.9770416667,59.6010833333,54.4391666667,52.28125,18.1233333334,22.95125,38.0739166667,19.1914166667,20.303,55.7975833333,23.8738333333
753.16,18.98,59.8246666667,54.6668333333,52.1534166667,18.3871666666,23.1121666667,38.1565833333,19.3075833333,20.2895,55.827,23.98875
753.47,19.311125,59.9898333333,54.92225,52.40825,18.8245,23.4925,38.4336666667,19.51475,20.7425,56.1318333333,24.179
753.79,19.4130833334,59.70825,54.5239166667,52.1586666667,18.916,23.6214166667,38.42325,19.5690833333,20.7263333333,56.026,23.85
754.10,19.172375,59.3763333334,54.1103333333,51.8789166667,18.6691666667,23.34625,38.2759166667,19.2905,20.5298333333,55.5714166666,23.45175
754.42,19.0124583333,59.0243333333,53.5579166667,51.5211666667,18.4108333333,22.839,38.0173333333,18.91925,20.0928333334,55.2545833333,23.0109166667
754.73,19.4223333334,59.2875,54.1113333333,51.9710833333,18.7370833334,23.029,38.3545833333,19.2785833333,20.4244166667,55.456,23.38275
755.05,19.6066666666,59.362,54.1038333333,52.0833333333,18.8573333333,23.1126666667,38.4806666667,19.2643333333,20.4263333333,55.44325,23.30525
755.36,19.359625,59.2149166667,53.8845833333,51.9161666666,18.7359166666,22.9605,38.0883333333,18.98625,20.0806666667,54.953,22.9679166667
755.67,19.3034166667,59.3330833333,54.14975,51.95475,18.83925,23.0229166667,38.1635,18.9934166666,20.1735833334,54.815,23.1469166667
755.99,19.2234583333,59.60125,54.4340833333,52.2189166667,18.6640833333,23.0025,38.39725,19.0154166666,20.08475,55.2933333333,23.1668333333
756.30,18.8142083333,59.3179166667,54.0958333333,51.8314166667,18.3678333333,22.7241666666,38.1226666667,18.6283333333,19.6820833333,55.0268333333,22.96175
756.62,18.656625,59.287,54.1108333333,51.9535,18.3241666667,22.8618333333,38.26725,18.5355833333,19.6661666667,55.1761666667,22.8040833333
756.93,18.5925833333,58.9045833334,53.7298333334,51.6215,18.1766666667,22.7421666667,38.0904166667,18.4833333333,19.3611666667,54.7609166667,22.6808333333
757.24,18.70775,58.9805,53.9368333333,51.75,18.459,22.7635833333,38.0515,18.59675,19.4736666667,54.7716666667,23.0124166667
757.56,18.6309166667,58.9198333333,54.1093333333,51.771,18.4181666666,22.7613333333,37.8565833333,18.4296666667,19.5758333333,54.8030833334,23.1945
757.87,18.0786666667,58.4713333333,53.733,51.5078333333,17.9521666667,22.4025,37.3274166667,18.1016666667,19.32925,54.5848333333,22.9551666667
758.18,17.8467083334,58.2335,53.53225,51.303,17.6699166667,22.3593333333,37.2270833333,17.6660833333,19.2151666667,54.4435,22.58225
758.50,17.68475,58.1224166666,53.5089166667,50.9318333333,17.47975,22.2580833333,36.9803333333,17.47575,19.1440833333,54.138,22.5340833333
758.81,17.9176666666,58.4056666667,53.6766666667,51.022,17.76125,22.559,37.2120833333,17.7078333333,19.5956666667,54.5118333333,22.89475
759.13,17.720625,58.2005833333,53.41225,50.65225,17.588,22.4105,37.0715,17.5726666667,19.3735833333,54.4055833333,22.6455833333
759.44,17.6837916667,58.13325,53.0948333333,50.5810833333,17.6894166667,22.36175,36.8168333333,17.4064166667,19.5653333333,54.1590833333,22.6636666666
759.75,18.5020833333,58.5578333333,53.5025,51.1001666666,18.4143333333,23.00925,37.34475,18.1523333334,20.3675,54.554,23.073
760.07,18.553375,58.21475,53.0201666667,50.76425,18.2064166667,22.6811666667,36.8805,18.0431666667,20.2804166667,54.1111666667,23.0075833333
760.38,18.484875,58.4071666667,53.0560833333,50.9016666667,18.1706666666,22.5130833334,36.7629166666,17.94525,20.292,54.2830833333,23.0746666667
760.69,18.335125,58.0064166666,52.5308333333,50.56275,17.8030833333,22.29475,36.4633333334,17.6035833333,19.9274166667,54.06675,22.71975
761.01,18.424125,57.5220833334,52.0789166667,50.281,17.76575,22.1309166667,36.2516666667,17.6428333334,19.7253333334,53.8980833333,22.5910833333
761.32,18.843125,57.7984166667,52.4776666667,50.5315,18.2169166667,22.4579166667,36.5590833333,17.8681666667,19.83475,54.0685,22.8304166667
761.63,19.2045,58.1105833333,52.4379166666,50.5456666666,18.4715,22.6785,36.6364166667,18.3165833333,20.1405833333,54.0585,23.2756666667
761.94,19.1795416666,58.16575,52.4944166667,50.7073333333,18.6770833333,22.85,36.8205833333,18.4568333334,20.334,54.2535833333,23.3123333333
762.26,19.2227916667,58.0358333333,52.48625,50.8833333333,18.6533333333,22.78725,36.8933333333,18.3055,20.2236666666,54.1875,23.2573333334
762.57,19.376625,57.8544166667,52.2625,50.7799166667,18.4848333334,22.6685833333,36.7544166667,18.1578333333,20.2454166667,54.01175,23.25925
762.88,19.3005416667,57.9141666666,52.33625,50.7768333333,18.2903333333,22.5155833333,36.78175,17.9745,19.9699166667,53.9515,23.1136666666
763.20,18.9197916666,58.0615833334,52.4848333333,50.735,18.0365833334,22.2795,36.5668333334,17.60675,19.5480833334,54.0903333334,22.93675
763.51,19.0070416667,58.1934166667,52.7065,50.7238333334,18.1035,22.3345833334,36.75,17.73325,19.7159166667,54.1926666667,23.0831666667
763.82,19.5051666667,58.4148333333,52.9310833333,51.0060833333,18.5535,22.8031666667,37.14525,18.1565,20.0976666667,54.4045833333,23.5155833333
764.14,19.5055416667,58.525,53.1019166666,51.2264166667,18.7445,22.9769166667,37.2945833333,18.375,20.1899166667,54.3774166667,23.5983333333
764.45,19.2729583333,58.77025,53.2928333333,51.2573333333,18.54425,22.8855833333,37.32525,18.2115,19.9143333333,54.3808333333,23.52
764.76,19.0453333334,58.851,53.2749166667,51.2309166667,18.1959166666,22.6051666666,37.2748333333,17.9444166667,19.6725,54.3245,23.40625
765.07,18.7852916667,58.8193333334,53.3473333333,51.3145833333,18.09425,22.3831666667,37.3196666667,17.7489166667,19.37525,54.38675,23.2055833333
765.39,18.9115416667,58.9505,53.38325,51.2791666667,18.1825,22.3299166667,37.3754166666,17.8243333333,19.1864166667,54.3520833333,23.3020833333
765.70,19.1613333333,59.1795,53.5665833333,51.2979166667,18.3656666667,22.62,37.5471666667,18.31175,19.21525,54.5341666667,23.6850833333
766.01,19.247875,59.6516666667,54.1666666667,51.8485833333,18.8341666667,22.9758333333,37.90125,18.6084166667,19.50425,55.091,23.9718333333
766.32,19.651625,60.0256666666,54.5906666667,52.0541666667,19.22575,23.402,38.3085833334,19.12025,19.9871666667,55.4538333333,24.4233333334
766.64,19.7674166667,59.63125,54.3109166667,51.8163333333,19.395,23.4798333333,38.46275,19.3561666667,20.2681666667,54.9579166667,24.6141666667
766.95,19.679,59.42075,54.0855,51.8419166667,19.40525,23.3975,38.2990833333,19.27125,20.0015833333,54.9009166667,24.48475
767.26,19.27025,59.3994166667,54.3288333333,51.7186666667,18.9310833333,22.97,38.1183333333,19.00375,19.5325833333,54.8489166667,24.1766666667
767.57,19.2907916667,59.4504166667,54.3794166667,51.5469166667,18.7145833333,22.7261666667,37.8500833333,18.7945,19.65875,54.9335,24.3748333334
767.88,19.2305,59.645,54.27,51.7426666667,18.804,22.6883333333,37.81875,18.55175,19.9275,55.0175833334,24.2020833334
768.20,19.5923333333,59.9004166667,54.3028333333,51.9238333334,19.4773333333,23.30625,38.0491666667,19.0785833333,20.6080833333,55.2928333333,24.4558333334
768.51,19.6348333333,59.9150833333,54.3305,51.9049166666,19.7675,23.5533333334,38.0064166667,19.1406666667,20.843,55.242,24.5708333333
768.82,19.039375,59.2973333333,53.6225833333,51.4411666667,19.0368333333,22.8135833333,37.52225,18.3463333333,20.3986666667,54.7653333334,23.83225
769.13,18.85475,58.8480833333,53.2858333333,51.1558333334,18.9783333334,22.4610833333,37.2198333333,18.22125,20.3411666667,54.3205833334,23.4906666667
769.44,18.899125,58.9345,52.99,51.03775,18.8759166666,22.4825833333,37.41775,18.2028333333,20.2168333333,54.1101666667,23.541
769.76,18.028375,58.0973333333,52.13575,50.446,18.3248333333,21.8829166667,36.8701666667,17.5326666667,19.4163333333,53.2324166667,22.9270833333
770.07,17.627125,58.079,51.96975,50.238,17.6515,21.2500833333,36.65575,17.0724166667,19.0475,53.3603333333,22.5865
770.38,17.6390833333,58.2724166667,52.3935833334,50.3158333333,17.77475,21.4373333333,37.2228333333,17.1376666666,19.232,53.6070833333,22.5953333333
770.69,17.7731666666,58.1103333333,52.1405,50.2564166667,18.02675,21.873,37.3689166667,17.1570833333,19.5820833333,53.6286666666,22.57525
771.00,18.146875,58.2486666667,52.6275,50.4510833333,18.5496666667,22.5923333333,38.1314166667,17.70975,20.0045833333,53.90175,23.0096666667
771.32,18.6087083333,58.0449166667,52.7701666666,50.52,18.8941666667,22.91375,38.4100833334,18.26675,20.3809166667,53.7766666667,23.38875
771.63,18.3779583333,57.5520833333,52.4696666667,50.2183333333,18.3953333333,22.5478333333,38.2553333334,17.90725,19.90575,53.35975,23.1850833333
771.94,18.0525,57.313,52.5125,50.3244166667,17.6986666667,21.7975,37.9925833333,17.4981666667,19.4563333333,53.2025833333,22.7351666666
772.25,18.6295,57.684,53.3119166666,50.9530833333,18.36425,22.55775,38.3190833333,18.0485,20.0976666667,53.7466666667,23.37375
772.56,18.1797916667,57.2499166667,52.8384166666,50.6775833334,17.7984166667,22.0830833333,38.0718333333,17.4593333333,19.78925,53.40725,23.0513333333
772.87,17.786,56.64825,52.6075833334,50.15375,17.2815,21.5251666667,37.3863333333,16.8511666667,19.3173333333,53.01975,22.46625
