wavelength,Back_TacDelm,Belly_TacDelm,Breast_TacDelm,Crissum_TacDelm,Crown_TacDelm,DorTail_TacDelm,Rump_TacDelm,Throat_TacDelm,WingTip_TacDelm
707.70,11.4969333333,11.8155333333,11.3624666667,11.9026666667,47.2068,13.2184,11.5415666667,11.0101333333,16.6013333334
708.03,11.7688666667,12.2403333333,11.6680333333,12.2895,47.7498666667,13.4615666667,11.8757666667,11.3545333333,17.0199666667
708.35,11.7799333333,12.217,11.7208333333,12.2838,47.9524,13.4760333333,12.1148,11.4096,17.2367
708.67,11.713,12.201,11.7532,12.2226,47.6916,13.4476,12.02786,11.3558,17.1966
708.99,11.5952,12.1945333333,11.6097,12.2042,47.5116,13.3671,12.0012,11.3245333333,17.1701666667
709.31,11.7995333333,12.3740666667,11.6801,12.4564333333,47.6430666667,13.6608333333,12.1973666667,11.5603333333,17.3435666667
709.63,11.8882666667,12.4205333333,11.7465666667,12.3388333333,47.5319333333,13.4551,12.24096,11.5936,17.1525333333
709.95,12.0690666667,12.7324666667,12.0139333333,12.6,47.8306,13.7929666667,12.68726,12.0442666667,17.3471666667
710.27,12.3572666667,13.0992666667,12.3382666667,12.9086,48.0751333333,14.2526666667,13.0757266667,12.4064,17.6050333333
710.59,12.6167333333,13.2789333333,12.3391333333,12.9684,48.1128666667,14.4250333333,13.0811666667,12.5548666667,17.5688666667
710.91,12.7648666667,13.3635333333,12.3772333333,13.0424333333,48.2296,14.5125333333,13.1428333334,12.7028,17.6274333333
711.24,12.3915333333,13.1058666667,12.0174333333,12.5645333333,48.0917333333,14.0967,12.8639,12.3800666667,17.2803333333
711.56,12.2038666666,12.8728666667,11.9773,12.4537333333,47.8301333333,14.0607,12.7414333333,12.3297333333,17.1544
711.88,12.2347333333,12.9347333333,11.9166333333,12.3553666667,47.6548666667,14.1098666667,12.69774,12.3226666667,17.0278333333
712.20,12.5808,13.1402,12.1146333333,12.6606666667,48.0532666667,14.3897666667,13.0976866667,12.6334666667,17.3937
712.52,12.8850666667,13.3145333333,12.5056333333,12.9274666667,48.4050666666,14.9077333333,13.4248066667,12.8530666667,17.6986666667
712.84,12.5522,12.8990666667,12.245,12.5077,48.1683333333,14.5327333333,13.0730733333,12.501,17.4194
713.16,12.3598,12.7071333333,11.9587666667,12.3606,48.3046,14.4854666667,12.8714533333,12.1975333333,17.33
713.48,12.2119333333,12.3729333333,11.7492,12.2271666667,48.2806666667,14.2908333333,12.4908733333,11.8744666667,17.3145333333
713.80,11.9869333333,12.0524,11.3685666667,11.8683333333,48.065,13.9083666667,12.04488,11.5343333334,17.0508666667
714.12,11.6960666667,11.8355333333,11.19,11.5945,48.064,13.6875,11.91618,11.3575333333,17.0411666667
714.44,11.4594666666,11.5447333333,10.9825,11.2816666667,48.1036666667,13.4713333333,11.5907133333,10.9777333333,16.8278
714.76,11.3146666667,11.3633333333,10.8868333333,11.2532,47.9716,13.2440666667,11.3594533333,10.8304,16.7794333333
715.08,11.2618666667,11.3398666667,10.7123,11.1623666667,47.906,13.1237666667,11.2742733333,10.6167333333,16.6784333333
715.40,11.3762,11.4333333333,10.9784666667,11.3468333333,48.2299333333,13.3195,11.3887733333,10.7503333333,16.8358666667
715.72,11.2704666667,11.468,11.0353333333,11.2813,48.2177333333,13.2572666667,11.3214066667,10.8318,16.6746333333
716.04,11.1343333333,11.3922666667,10.9008,11.1342666667,48.178,12.9385333333,11.0934266667,10.7148,16.5158666667
716.36,11.1754666667,11.7112,11.0526333333,11.2565333333,48.3739333333,13.0856333333,11.25282,10.8971333333,16.6302
716.68,11.1269333333,11.5392666667,11.0773,11.1312,48.3489333333,12.9003666667,11.1720466667,10.8558,16.4927666667
717.00,11.0486666667,11.5143333333,11.0695333333,11.1012666667,48.2012,12.8148,11.1323666667,10.8398666667,16.3737
717.32,10.7673333333,11.3814,11.1251333333,10.9770333333,48.2771333333,12.8716333333,11.0534733333,10.7308,16.1769333333
717.64,10.7386,11.3142666667,11.3006666667,11.1874,48.404,12.8014,11.0138933333,10.5787333333,16.0646
717.96,10.6462,11.3082,11.2811,11.1218,48.2046666667,12.7803,10.9973666667,10.7099333333,15.9089
718.28,10.8236666667,11.3892,11.4102333333,11.1823666667,48.4285333333,13.1417,11.2062733333,10.8682,15.8614666667
718.60,10.7261333333,11.3468666667,11.3336666667,11.1264,48.416,13.0182333333,11.2625933333,10.925,15.7488333333
718.92,10.313,11.1013333333,10.9981666667,10.9306333333,48.2971333333,12.7563333333,11.0747266667,10.7993333333,15.4954333333
719.24,10.3406,10.9132666667,10.9261333333,10.8382,48.1894,12.7013333333,10.9148466667,10.4234666667,15.5397666667
719.56,10.2617333333,10.8493333333,10.9726333333,10.8904,48.273,12.8328666667,10.98288,10.4773333333,15.5132
719.88,10.3436,10.7382666667,11.0309666667,10.8494666667,48.4176666667,12.6892,10.9629266667,10.409,15.4187666667
720.20,10.6852666667,11.0354,11.2122,11.1988666667,48.6350666667,13.0105333333,11.3012133333,10.6771333333,15.6599666667
720.52,10.7462666667,11.1609333333,11.1611333333,11.0981666667,48.8442666667,13.1191,11.4524066667,10.7650666667,15.6728333333
720.84,11.1066,11.3918,11.0434666667,11.2276666667,48.8530666667,12.9189666667,11.6464933333,10.8458,15.8813666667
721.16,10.6862,10.8850666667,10.5896,10.8347,48.7663333333,12.5382,11.3177933333,10.5910666667,15.5815666667
721.48,10.7497333333,10.9682666667,10.5877666667,11.0704666667,49.2171333334,12.5753666667,11.4657,10.5726,15.8215
721.79,11.0761333333,11.4689333333,10.9875666667,11.5449666667,49.3304666667,12.7677666667,11.92084,10.8904666667,16.361
722.11,11.2730666666,11.7201333333,11.2952333333,11.7950666667,49.3932666667,12.9486666667,12.1454133333,11.0592666667,16.4348333333
722.43,11.8147333333,12.0434666667,11.5075,12.2460333333,49.7349333333,13.3541666667,12.54598,11.3764,16.9012666667
722.75,12.1206,12.5648666667,11.7378666667,12.6711,49.8156,13.7176666667,13.0343066667,11.9865333333,17.0298333333
723.07,12.0388,12.4133333333,11.4351666667,12.5426,49.765,13.5106666667,12.9215266667,11.932,16.8227666666
723.39,12.2684,12.5397333333,11.4547,12.75,49.9378666667,13.7175,13.1260333333,12.1073333333,16.9916
723.71,12.4609333333,12.6876666667,11.5760333333,12.9751,50.1472,13.9931,13.2346933333,12.2543333333,17.3505
724.03,12.4752666667,12.5147333334,11.4661666667,13.0158333333,49.8221333333,13.8611333333,13.2630133333,12.2552666667,17.3201666667
724.35,12.4331333333,12.4756,11.8428,13.1635666667,50.109,14.218,13.3307666667,12.5322,17.5075333333
724.67,13.1108666667,13.3276666667,12.4320666667,13.7363,50.3194666667,14.8331666667,13.9262133333,13.3023333333,18.1284666667
724.98,13.0162666666,13.2915333333,12.3947,13.4960333333,49.8206666667,14.6141,13.6213533333,13.0692666666,17.9238666667
725.30,12.9536666667,13.1365333333,12.3799333333,13.46,50.2937333333,14.4666,13.38876,13.0354666667,17.7605333333
725.62,12.8750666667,13.0916,12.2611666667,13.3389333333,50.4441333333,14.3732333333,13.2059466667,12.9876666667,17.9160333333
725.94,12.7922666667,13.1240666667,12.4197,13.3473333333,50.4352,14.2552666667,13.1140066667,13.0041333333,18.0069666667
726.26,12.3386666667,12.6068,12.076,12.9812666667,50.5699333333,13.7608666667,12.4992666667,12.4866666667,17.7885666667
726.58,12.4994,12.6541333333,12.2937666667,12.8749333333,50.7457333333,13.8029333333,12.5037333333,12.6402666667,18.0475333333
726.90,12.7864,13.0569333333,12.6441333333,13.2103333333,51.1786,14.2137333333,12.87556,13.0872666667,18.47
727.21,12.5015333333,12.8686,12.5151333333,13.0261333333,51.0587333333,13.8536333333,12.6785866667,12.8713333333,18.3095666667
727.53,12.6397333333,13.3578,12.8511,13.309,51.5698,14.1121,12.7990933333,13.0326666667,18.6103
727.85,12.4299333333,13.0987333333,12.4824,13.0502,51.3402666667,13.7863333333,12.45898,12.6024666667,18.3697666667
728.17,12.4036,13.0198666667,12.5039333333,12.9329,51.4898,13.7605666667,12.5372,12.3955333333,18.2984
728.49,12.3767333333,12.9008,12.5111333333,13.0430666667,51.8178666667,13.7994333333,12.61054,12.4708,18.3783666667
728.80,12.386,12.9005333333,12.4642,12.9764666667,51.6004,13.9172333333,12.7470866667,12.4468666667,18.4129666667
729.12,12.5623333333,12.9252666667,12.3966333333,12.9756333333,51.7567333333,14.0989666667,12.8073933333,12.5356,18.5175
729.44,12.4432,12.9080666667,12.1764,12.6955,51.5504,13.9341666667,12.72246,12.3109333333,18.2845666667
729.76,12.4096666667,12.9318,11.9874,12.6419333333,51.3942666667,13.9118333333,12.78052,12.3179333334,18.2015
730.08,12.1840666667,12.9807333333,11.7895333333,12.7312,51.1364,13.8467333333,12.7028133333,12.0480666667,18.1242666667
730.39,11.455,12.1891333333,11.1794333333,12.0676,50.3056666667,13.1531333333,12.0178733333,11.2225333333,17.5104
730.71,11.453,12.2768666667,11.1288666667,12.0742,49.8592,13.2507333333,12.0198333333,11.3857333333,17.3498
731.03,11.6332666667,12.2794666667,11.3434333333,12.1334333333,49.8256666667,13.4809,12.2702466667,11.5563333334,17.4127333333
731.35,12.0875333333,12.7508666667,11.6900666667,12.4914,49.9708,14.0765666667,12.69452,12.0445333333,17.7337666667
731.67,11.6969333333,12.3378666667,11.1346333333,12.1212666667,49.7010666667,13.6754666667,12.1299,11.7577333333,17.3922666667
731.98,11.4334,12.4049333333,11.1381666667,11.9470666667,49.8206,13.5367333333,11.98302,11.7054666667,17.3611
732.30,11.0908,12.2336,10.8546666667,11.6748333333,49.5778,13.2581333333,11.6642266667,11.4402,17.1412
732.62,11.2501333333,12.3819333333,11.2247,11.9280333333,49.7139333333,13.5660333333,11.8315,11.5147333333,17.2961666667
732.94,11.4329333333,12.4110666667,11.3464,12.1601333333,49.6244,13.6580666667,11.8470066667,11.7182,17.2679
733.25,11.9994666667,12.8253333333,11.9970333333,12.7075333333,49.9268666667,14.1157666667,12.3313733333,12.2252666667,17.7964
733.57,12.246,12.9207333333,12.3328333333,12.7558,49.9987333333,14.2818666667,12.5965,12.4796,17.8942
733.89,12.5384666666,13.0754,12.6109333333,13.1082666667,50.3408666667,14.5045666667,12.8019933333,12.8702,18.1194
734.21,12.9225333333,13.454,13.1694666667,13.4919,50.7343333333,14.9699333333,13.1058266667,13.156,18.6185666667
734.52,12.6783333333,13.1606666667,12.7045666667,13.3950333333,50.5822666667,14.5911,12.75964,12.8620666667,18.4697666667
734.84,12.4773333333,13.0620666667,12.7611333333,13.3682666667,50.3343333333,14.3852,12.71708,12.8073333333,18.5019
735.16,13.0412,13.6992666667,13.5615666667,13.9091666667,50.6412,15.0339,13.2788133333,13.3248,18.8454666667
735.48,13.3562666666,13.9738666667,13.7139333333,14.1791666667,50.6678,15.3497,13.5253666667,13.4424666667,19.0262666667
735.79,13.5596666667,13.7768666667,13.6241333333,14.2396,50.8036,15.3828666667,13.5143,13.4714666667,19.0304666667
736.11,13.5511333334,13.7301333333,13.3794333333,14.1543,50.7895333333,15.2814,13.41332,13.4974666667,18.7998333333
736.43,13.2426666667,13.6565333333,13.3921666667,13.9948,50.7264666667,15.2138666667,13.3371133333,13.3726,18.8115
736.74,12.6954,13.4091333333,12.9126333333,13.4868,50.3599333333,14.7335666667,12.93076,13.0114,18.3478
737.06,12.3962,13.2596666667,12.5447333333,13.3839333333,50.2281333333,14.4311666667,12.6505666667,12.7577333333,18.1012666667
737.38,12.2800666667,13.3393333333,12.4400666667,13.3136333333,49.8020666667,14.3822333333,12.6419133333,12.6788,18.1551666667
737.69,12.0886,13.0862666667,12.0717,12.9183333333,49.6292,13.9679,12.39052,12.5734666667,18.0320333333
738.01,12.3969333333,13.4579333333,12.2572,12.9973666667,49.6336666667,14.1267333333,12.5847133333,12.9868666666,18.1199
738.33,12.2404,13.2266666667,11.9162,12.7868333333,49.8112666667,13.7793333333,12.4079466667,12.8888666667,17.9406333333
738.64,12.0012,12.8882,11.5562333333,12.5378,49.526,13.5453,12.2136333333,12.6565333334,17.8708333333
738.96,12.5822666667,13.1929333333,11.9000333333,12.8969333333,49.7863333333,13.9013,12.60134,13.0922,18.2722333333
739.28,12.2296,13.1032,11.7205333333,12.8060333333,49.543,13.7210666667,12.4007733333,13.0082666667,18.1981333333
739.59,12.0000666667,12.8527333333,11.5503,12.5752666667,49.2868666667,13.4154666667,12.2220066667,12.7627333333,18.2528
739.91,12.4184666667,13.0302666667,11.555,12.7604,49.5987333333,13.608,12.40284,12.9117333333,18.5120666667
740.23,12.8392,13.1813333333,11.8891666667,13.0292666667,49.8591333333,14.0821666667,12.61026,13.1147333333,18.9186
740.54,13.3492666667,13.6418666667,12.3865666667,13.5433333333,50.1354,14.6364,12.9410066667,13.6993333333,19.3873666667
740.86,13.947,14.0600666667,12.6987666667,14.0084333333,50.7654666666,15.0954,13.3171533333,14.173,19.8675333333
741.18,13.6744666667,13.8088,12.4249333333,13.9088666667,50.6476666667,15.0090333333,13.27172,13.9202666667,19.6557666667
741.49,13.5664666667,13.7331333333,12.7338666667,13.8361333333,50.7825333333,15.1216333333,13.3240266667,13.8328,20.06
741.81,13.6044666667,13.7095333333,12.5877666667,13.6044,50.6152,15.0145,13.1268933333,13.4622666667,19.8492333333
742.12,13.1196666667,13.2542,12.1378333333,13.4315666667,50.3738,14.5410666667,12.7000666667,13.0611333333,19.3902333333
742.44,12.8479333333,12.8967333333,12.0184333333,13.1500666667,50.18,14.3619333333,12.5179533333,12.8023333333,19.1916333333
742.76,13.0888666667,13.0854,12.4359333333,13.2479,50.0926666667,14.3600666667,12.6320933333,12.8968666667,19.2299666667
743.07,12.8018666667,12.9144,12.1312666667,13.0518666667,49.8767333334,13.9036,12.2514733333,12.721,18.8877666667
743.39,11.9400666667,12.1202,11.3156,12.293,49.5679333333,13.2056,11.461,11.7709333333,18.2829333333
743.70,11.6819333333,11.8418666667,11.0689333333,11.9143666667,49.3884666667,12.8814333333,11.1228133333,11.5442,18.0784
744.02,11.3774,11.5290666667,10.7708666667,11.564,49.5582,12.6695666667,10.81936,11.1332666667,17.9610333333
744.34,10.6953333333,10.9431333333,10.3607666667,10.8042333333,49.2934666666,12.2679,10.20772,10.5110666667,17.3601
744.65,11.3078,11.4055333333,10.9488666667,11.2966,49.628,12.5798,10.6600266667,10.808,17.9143666667
744.97,10.6263333333,10.8967333333,10.1086666667,10.6471666667,49.172,11.8561666667,9.86294,10.0132,17.0989333333
745.28,10.8376666667,11.1278,10.5855666667,10.8471,49.4333333333,12.1255333333,10.1223933333,10.4445333333,17.4908666667
745.60,11.445,11.6954666667,11.0076,11.0461666667,50.0152,12.5105666667,10.42998,10.8169333333,18.2176
745.91,10.8830666667,11.3506666667,10.6318666667,10.829,49.8318666667,12.1739,10.0969666667,10.543,17.8434666667
746.23,10.8249333333,11.3187333333,10.1626,10.8271333333,50.2841333333,12.2378333333,10.1519866667,10.6094666667,18.1754333333
746.55,11.1084,11.3645333333,10.6259666667,10.9844,50.8642666667,12.6835666667,10.65442,10.8762666667,18.6018666667
746.86,11.1824666667,11.5951333333,10.9485666667,11.1268666667,51.1231333333,12.8789666667,10.71064,11.1309333333,18.6091333333
747.18,10.6975333333,11.0424666667,10.3329333333,10.6837333333,50.6024666667,12.6793,10.4628933333,10.5510666667,18.1074
747.49,10.4197333333,10.6414,9.80996666667,10.1207,50.1385333333,12.3872,10.2458333333,10.1504666667,17.7376
747.81,10.7996,11.1453333333,9.97256666667,10.5912,50.2063333333,12.4944333333,10.60464,10.3438,17.8511666667
748.12,10.7786,11.076,9.88846666666,10.6162,50.4422,12.8890333333,10.69684,10.5634,17.8757666667
748.44,11.5852666667,11.7752666667,10.8663,11.5078333333,51.0156,13.9631666667,11.6384466667,11.5696666667,18.6453
748.75,11.3184666667,11.6878666666,10.4278666667,11.2854666667,50.9256,13.7163666667,11.4493333333,11.3575333333,18.4188333333
749.07,11.0712666667,11.683,10.3519,11.31,50.3058666667,13.5737666667,11.44606,11.2981333333,18.0612666667
749.38,10.8391333333,11.2527333334,9.63796666667,10.6914333333,49.7011333334,12.9195,10.7500933333,10.7778,17.5631333333
749.70,10.6750666667,11.1200666667,9.69696666666,10.4755666667,49.4437333333,12.5948666667,10.5101933333,10.6061333333,17.0406666667
750.01,11.0054,11.4297333334,9.72103333333,10.8926666667,49.4952666667,13.0351333333,10.7728333333,10.8716,17.3298
750.33,11.0973333333,11.4198666667,9.72873333333,10.7782333333,49.4645333333,13.1322,10.9165066667,10.9718,17.3557333334
750.64,11.8154666667,12.2673333333,10.5612,11.6421333333,50.0414,13.7194,11.8179133333,11.9471333333,18.2656333333
750.96,12.7678,13.0860666667,11.3689666667,12.4063333333,50.6741333333,14.4737666667,12.4542866667,12.8613333333,18.8839333333
751.27,12.8429333333,13.1911333333,11.6582666666,12.4013333333,50.8365333333,14.7220666667,12.4812933333,13.0151333333,19.0923
751.59,12.6355333333,13.4458,11.7483,12.1572333333,50.4821333333,14.3086,12.1909266667,12.8680666667,18.9458333333
751.90,11.8047333333,12.6371333333,10.7833,11.3506666667,50.1174,13.1555333333,11.3508466666,11.8198666667,18.0420666667
752.22,11.6931333333,12.2144666667,10.9266666667,11.3850666667,50.1634666667,12.9586,11.2362933333,11.678,17.8938333333
752.53,11.9408,12.1874,11.1325,11.3964333333,50.4722666667,13.2156333333,11.3564266667,11.8534666667,18.0554
752.85,12.6566666667,12.8390666667,12.1037,12.161,51.1972,14.1240333333,12.2835866667,12.7101333333,18.9053333333
753.16,13.1664666667,13.5686,12.7167333333,12.6958333333,51.8688,14.9553666667,12.8415866667,13.1777333333,19.6454
753.47,12.2343333333,13.0913333333,12.1383333333,11.5985,51.3084666667,14.0404,11.97054,12.3918666667,18.6148
753.79,12.2888,13.026,11.9912333333,11.7089,50.845,13.7346666667,11.8755333333,12.1888666667,18.4332333334
754.10,11.9067333334,12.7814,11.6753666667,11.3993,50.8689333333,13.3430333333,11.3496666667,11.5646,17.7745666667
754.42,11.6276666667,12.726,11.7307666667,11.4759666667,50.5256666667,13.2751333333,11.4163866667,11.2577333333,17.9205
754.73,11.0036,12.1172666667,11.0134666667,10.9778333333,50.1141333333,12.6267666667,10.9216333333,10.6336,17.4577
755.05,10.6346,11.7517333333,10.4844666667,10.7829333333,50.4464666667,12.6307,10.8576666666,10.4465333333,17.0389666667
755.36,11.4976,12.4236666667,11.2621,11.5981666667,51.1192,13.7802333333,11.7141466667,11.5458,17.9891
755.67,11.6636,12.5170666667,11.0826333333,11.8099666667,51.4849333333,13.8695,11.88632,11.6230666667,18.2449333333
755.99,11.4828,12.3998,10.7847333333,11.4415,51.5407333333,13.6823333333,11.9652266667,11.4663333334,18.2981333333
756.30,11.4734,12.3722,10.4786,11.3479666667,51.7618666667,13.4441,12.07138,11.5235333333,18.1631
756.62,11.5438,12.0227333333,10.2121333333,11.2245,51.8924,13.3228,11.96002,11.38,17.8533666667
756.93,12.4363333333,12.7242666667,10.7802,12.3280666667,52.4614666667,14.0529333333,12.7951933333,12.3487333333,18.6837333333
757.24,12.2832,12.679,10.8310666667,12.431,52.4540666667,14.1081333333,12.6661333333,12.2956,18.6166333333
757.56,12.7534666667,13.0831333333,11.3685,12.8723666667,52.7368666667,14.5453333333,13.0183466667,12.791,19.0780333333
757.87,12.8721333333,13.3166,11.4696,12.9412666667,53.2074666667,14.6773,12.9010266667,13.1866,19.1361666667
758.18,13.3291333333,13.558,11.7998,13.1648333333,53.1418,15.0667,13.13686,13.5372,19.1801666667
758.50,13.1265333333,12.9487333333,11.5146,12.8164666667,52.4446666667,14.4842666667,12.48208,12.9405333333,18.9668666667
758.81,12.4122666667,12.3419333333,10.8343666667,11.9743333333,51.5654666667,13.6410666667,11.74514,11.9991333333,18.2032
759.13,12.411,12.7486666667,10.8997666667,11.8261,51.4391333333,13.9859,11.64834,12.0527333333,18.0605333333
759.44,12.3409333333,12.6208666667,10.6135,11.6614666667,51.3072666667,13.5681333333,11.10348,11.6244666667,17.6466
759.75,12.4774666667,12.9504666667,10.8396333333,11.9835,51.5926666667,14.1357666667,11.1036266667,11.5802,17.9938666667
760.07,12.3798,13.1021333333,10.9313,12.0248666667,50.8946666666,14.0677666667,11.15438,11.6940666667,18.0665
760.38,12.5231333333,12.9343333333,10.8604333334,11.8985666667,50.8706666667,14.0528,10.87104,11.4065333333,17.9403666667
760.69,13.1897333333,13.4370666667,11.4414,12.2807333333,51.8222666667,14.675,11.5060133333,12.3684,18.7421
761.01,13.0559333333,13.2435333333,11.0233,12.0873,51.6188,14.4758666667,11.3286533333,12.2202666667,18.4942666667
761.32,12.8741333333,13.1076,10.7792666667,12.1718666667,51.3344666667,14.3214333333,11.1274333333,11.8540666667,18.3099666667
761.63,12.6744,13.144,10.6097666667,12.2721333333,51.4328,14.0488666667,10.97476,11.8150666667,18.1431
761.94,13.2631333333,13.7574,11.2908,12.8708333333,52.1176666666,14.5088666667,11.46118,12.2367333333,18.4217666667
762.26,14.0206666667,14.481,12.1021666667,13.4919,52.6561333333,15.1684666667,12.0596733333,12.9563333333,18.9239333333
762.57,14.1327333333,14.4556666667,12.1439333334,13.7552666667,52.6682666667,15.0904333333,12.1596666667,13.0582666667,19.0823333333
762.88,14.1942666667,14.813,12.4280666667,14.107,52.7358666667,15.5486,12.6292,13.4528,19.4777666667
763.20,13.7857333333,14.4494,12.0714,13.762,52.2232666666,14.9865,12.1893,13.0952666667,18.9911
763.51,13.8071333333,14.5136,12.2045666667,13.8323666667,52.6386666667,15.2716,12.3649466667,13.1950666667,19.1492333333
763.82,13.7282666666,14.5268,12.4000666667,13.8305666667,52.4264666667,15.3694333333,12.4005133334,13.1198,19.3987
764.14,13.3394,14.3943333333,12.0923666667,13.5874666667,52.2074666667,15.1316333333,12.09572,12.5561333333,19.0602
764.45,13.2914,14.2887333333,11.9993333333,13.4984666667,52.2247333333,15.0052666667,11.8876333333,12.399,19.0130666667
764.76,12.8881333333,13.8868666667,11.7487,12.9730666667,51.9172666667,14.5235666667,11.56838,12.0933333333,18.6951
765.07,12.8295333333,13.9646666667,11.8843,12.9634,51.905,14.682,11.6635733333,11.9910666667,18.7487
765.39,13.1914,14.2808666667,12.1082333333,13.2176,52.0290666667,15.1692333333,12.10118,12.3922666667,19.229
765.70,12.3016666667,13.4877333333,11.0351666667,12.5034333333,51.5438666667,14.5439666667,11.2533333333,11.4071333333,18.5842666667
766.01,12.3103333333,13.6732,11.0802666667,12.6427666667,51.483,14.8457666667,11.4825266667,11.4127333333,18.6814
766.32,12.5472,13.4502666667,11.0819,12.7885333333,51.224,14.715,11.3112066667,11.364,18.5387333333
766.64,12.141,12.7802,10.4404666667,12.0856666667,50.4898,14.3844333333,10.95606,10.8748,18.1767333333
766.95,12.3156,12.8498,10.3605333333,12.0122,50.0764,14.2260333333,10.8524,10.7208666667,18.1401666667
767.26,12.8444666667,13.4213333333,10.7287666667,12.4856666667,51.0525333333,14.7445333333,11.4949866667,11.5191333333,18.5997666667
767.57,13.2616666667,13.875,10.9807,12.9124,50.7946,15.0616333333,12.1054266667,12.0886,18.8203333333
767.88,12.9362,14.0031333333,10.7624,12.7305,50.7046,14.9458666667,12.1972466667,11.8042,18.6210333333
768.20,13.0779333333,13.9528,10.5224666667,12.5768666667,50.4351333333,14.7541,12.30902,11.7494,18.5815
768.51,13.3234666667,13.9246666667,10.6602,12.4143333333,51.2786666667,14.6094666667,11.9779066667,11.5596,18.9702333333
768.82,12.3468,13.0384,9.73059999999,11.2611666667,50.5363333333,13.5011,10.9818066667,10.7296666667,17.999
769.13,12.8592,13.3953333333,10.4249333333,11.6358,50.8500666667,13.7739666667,11.4719133333,11.3188666667,18.5755
769.44,12.5341333334,13.0545333333,10.2025333333,11.238,50.4049333333,13.4516666667,11.1573666667,10.9516,18.2177666667
769.76,12.5149333333,13.4904666667,10.5393,11.2764666667,51.1545333333,13.9051666667,11.3052933333,11.0894666667,18.4878333333
770.07,13.5249333333,14.9426,11.9895,12.4602,52.4029333333,14.9207333333,12.4120333333,12.5504,19.5183666667
770.38,13.2826666667,14.9184,12.1753333333,12.3918333333,52.5857333333,14.9073666667,12.2207666667,12.9118,19.5700333333
770.69,12.5048666667,13.9065333333,11.4809333333,11.5376666667,51.0128,13.9972,11.5631066667,12.1022,18.6240666667
771.00,12.5289333333,13.3680666667,11.6147,11.1979,51.0416666667,13.8658666667,11.2228133333,11.8287333333,18.6109666667
771.32,13.3042,13.6770666667,12.197,11.6344666667,51.4160666667,14.4347333333,11.65896,12.5931333333,19.4814666667
771.63,13.8448,14.3028666667,12.6821666667,12.3551,52.5005333333,15.4920666667,12.2627533333,13.3214,20.0326333333
771.94,13.6142,14.0382666667,12.0849,12.4403333333,51.5711333333,15.4509666667,12.4594333333,13.6978666667,19.6982
772.25,14.0842666667,14.9985333333,12.7219,13.5634,52.407,16.4607333333,13.27946,14.4111333333,20.7357333333
772.56,14.7521333333,15.6629333333,13.4697,14.4609666667,53.3829333333,17.3635666667,13.8673933334,15.099,21.5551333333
772.87,15.0407333333,16.0411333333,14.0399,14.7342666667,53.8835333333,17.4483666667,14.0831933333,15.766,22.1294666667
773.18,13.9440666667,14.8345333333,12.7830333333,13.8104333333,52.8435333333,15.9542333333,13.12668,14.7518,21.2849666667
773.50,14.0632666667,14.6705333333,12.4903666667,14.0666,53.1589333333,15.8043,13.14792,14.2958666667,21.2016666667
773.81,14.9952,15.0405333333,12.9698,14.7970666667,53.8266666667,16.4201333333,13.7333,14.5472666667,21.7267
774.12,15.9920666667,16.1838666667,13.8625666667,15.9822,55.5224,17.4040333333,14.2943533333,15.0396666667,22.9463333333
774.43,15.1146666667,15.4587333333,13.2119,15.415,55.1687333333,16.9534333333,13.23018,14.3117333333,22.3313
774.74,14.0908666667,14.6489333333,12.6756666667,15.0482333333,55.1722666667,16.522,12.4662866667,13.9532666667,21.6770333333
775.05,13.7412666667,14.2738666667,12.4067666667,14.6404666667,54.3912666667,15.9957333333,11.90736,13.3056666667,21.1375
775.36,14.2966,15.0188666667,12.9755,14.8022,54.2278,16.2505333333,12.63428,13.6292,21.5927333333
775.67,13.8952,14.6168,12.2061,14.2213,53.3958,15.3068,11.9923533333,12.8476666667,20.7769333333
775.98,13.1696,14.1240666667,11.6970666667,13.5957333333,52.2767333333,14.3182333333,11.7524466667,12.3379333333,19.6829333333
776.30,12.4758666667,13.5115333333,10.9019,12.7709,51.4402666667,13.8202333333,10.96166,11.4541333333,19.0499666667
776.61,12.4724666667,13.2162,10.8126333333,12.2313666667,51.2947333333,13.7086333333,10.8355133333,11.1984,18.5778666667
776.92,12.0166666667,13.3125333333,10.9148333333,11.6978666667,50.6862666667,13.7041,10.54878,10.7554666667,18.3714666667
777.23,11.4196666667,13.0062666667,10.1773666667,11.5969666667,49.9302666667,13.2462,10.08142,9.81906666667,17.5156333333
777.54,11.3012666667,13.2846,9.98953333335,11.4823,49.5128666667,13.3229,10.2929533333,10.1182666667,17.0772
777.85,12.4371333333,14.3605333333,10.6893,12.5061666667,50.1482666667,14.0157333333,11.5050466667,10.9686666667,17.8835666667
778.16,13.7623333333,15.5396,11.7398,13.5988666667,50.5004666667,14.9608,12.8246066667,11.9305333334,18.8425333333
778.47,14.4996666667,16.3766666667,12.7675,14.5651333333,51.8358,16.0146333333,13.9371533333,12.5811333333,19.6618666667
778.78,14.5950666667,16.1234,13.3053,14.6829333333,52.3379333333,16.0777333333,13.6333933333,12.5622666667,19.3549333333
779.09,15.112,16.1222,14.4930666667,14.9983,53.4258,16.6416333333,13.64846,12.9847333333,19.9751
779.40,14.6475333333,15.6608666667,14.1226333333,14.4787333333,53.8547333333,16.7438,13.0123733333,12.4302666667,19.8751333333
779.71,15.3714,15.8342666667,14.4532333333,14.8936666667,54.6024,16.8981666667,13.7358466667,12.8406,20.056
