wavelength,Back_CorCucm,Belly_CorCucm,Breast_CorCucm,Crissum_CorCucm,Crown_CorCucm,DorTail_CorCucm,Patch10_CorCucm,Rump_CorCucm,Throat_CorCucm,WingTip_CorCucm
751.90,15.5635333333,33.9835333333,25.4223333334,29.443,74.1619333333,13.9434,12.6377333333,25.2118666667,23.0722,17.1535111111
752.22,15.7209333333,34.043,25.6436666667,29.4118,74.2990666667,13.9362,12.7011333333,25.3034,23.1294,17.2006222222
752.53,16.3306,34.5901333333,26.1604666667,30.0306,74.3244666667,14.3562666667,13.1208,25.766,23.5631333334,17.6654666667
752.85,16.3238666667,34.7498666667,26.3319666667,30.3028666667,74.4698,14.6352,13.3146,25.9864,23.6734666667,17.7857333333
753.16,16.0116666667,34.3924666667,25.9356,30.076,74.3524,14.2511333333,12.8851333333,25.7036666667,23.5535333333,17.5607555556
753.47,15.8039333333,34.2523333333,25.9431666667,29.8392666667,74.2630666667,14.0460666667,12.685,25.6164,23.1994,17.4963111111
753.79,15.3252666667,33.8974666667,25.5074,29.5519333333,74.1240666666,13.668,12.1510666667,25.3362,22.9042,17.3352888889
754.10,15.4322666667,33.8217333333,25.4763,29.4686666667,73.6956,13.7466666667,12.249,25.2494666667,22.9549333333,17.3894888889
754.42,15.6526,33.9090666667,25.7088333333,29.7470666667,73.6185333333,14.0220666667,12.3702,25.3781333333,23.0320666667,17.6852444445
754.73,15.9009333333,34.2663333333,26.0668333333,30.1236666667,74.4322,14.3016,12.6124666667,25.7581333333,23.5195333334,18.1685333333
755.05,16.0918,34.6061333333,26.0099,30.381,74.6088,14.4121333333,12.7024,25.8964666667,23.7224666667,18.3741111111
755.36,16.0862,34.508,25.7876333333,30.2378,74.9640666667,14.3589333333,12.4958666667,25.9700666667,23.7146,18.2025111111
755.67,16.1668,34.6481333333,25.9046666667,30.5163333333,75.2346,14.4472,12.6354,26.1223333333,23.995,18.3714888889
755.99,15.8714,34.4632,25.6519666667,30.0169333333,75.3624666667,14.3142666667,12.3862,25.8236,23.8532,18.2057333333
756.30,15.9116,34.5818,25.6866666667,29.8438666667,75.1749333333,14.3848666667,12.5265333333,25.9188,23.8717333333,18.2109111111
756.62,15.6160666667,34.374,25.5253,29.7745333333,75.0914666667,14.167,12.3805333333,25.6685333333,23.726,17.8920888889
756.93,15.6142,34.3661333333,25.4226666667,29.807,74.9674,14.0766666667,12.4283333334,25.5885333333,24.0426,17.9291777778
757.24,15.9163333333,34.8854,25.8151666667,30.1494666667,75.5404,14.5466,12.8805333333,25.9774666667,24.3144,18.0768666667
757.56,16.3979333333,35.3458,26.2512,30.6512,76.4870666667,14.9719333333,13.2930666667,26.5346,24.8152,18.4773555556
757.87,16.4638666667,35.3341333333,26.2641666667,30.6914,76.6796,15.0926,13.3075333333,26.681,25.0912666667,18.5319555556
758.18,16.0702666667,34.6805333333,25.7078666667,30.1941333333,75.6536,14.7832666667,12.9308666667,26.2384666667,24.5491333333,17.8986666667
758.50,15.6523333333,34.204,25.4843666667,29.7850666667,75.0746666667,14.4174,12.5566,25.9012666667,24.2652666667,17.5785777778
758.81,15.5839333333,34.1836666667,25.4536333333,29.6229333333,74.9206666667,14.4615333333,12.5906666667,25.7114,24.1666666667,17.5842
759.13,15.5094666666,34.1437333333,25.3688,29.3328,74.9256,14.3024666667,12.4692,25.6071333333,23.9012666667,17.4747777778
759.44,15.9643333333,34.5228,25.8185666667,29.8528666667,75.2845333333,14.7380666667,12.8264666667,25.9785333333,24.2198,17.8164444444
759.75,16.1373333333,34.4256,25.8277666667,30.0028,75.1464666667,14.7071333333,12.8124,25.9008,24.3607333333,17.7665555555
760.07,16.3584666667,34.5221333333,26.0011,30.0125333333,74.9741333333,14.8598666667,13.0934666667,25.9942,24.3561333333,18.0661555555
760.38,16.6514,34.7081333333,26.2092,30.1509333333,75.1019333333,15.1296666667,13.2666,26.3146,24.4240666667,18.2361555556
760.69,16.5831333333,34.563,26.1197333334,29.9956,75.0036,14.8064666667,12.9177333333,26.0650666667,24.1736,18.0536666667
761.01,16.2171333333,34.3602,25.8166666667,29.6701333333,74.6766666667,14.3416,12.4475333333,25.7116,23.7564,17.8192444445
761.32,15.8220666667,34.0170666667,25.4415333333,29.2478,74.228,13.9761333333,12.0734666667,25.2499333333,23.3808666667,17.3347111111
761.63,16.1309333333,34.4000666667,25.7679,29.6233333333,74.8053333333,14.1415333333,12.3237333333,25.5178666667,23.6529333333,17.6424888889
761.94,16.1600666666,34.4376,25.7645333333,29.7173333333,75.2628,14.0382,12.2604,25.4831333333,23.503,17.5411777778
762.26,16.1727333333,34.4986666667,25.8711333334,30.0264666667,75.0766,14.0334,12.2602,25.5568,23.6407333333,17.4477111111
762.57,15.7825333333,34.2297333333,25.4832,29.8253333333,74.6211333333,13.7358666667,11.9365333333,25.2008,23.3877333333,17.0815333334
762.88,15.4940666667,33.8865333333,25.2292666667,29.5086,74.4918666667,13.4048666667,11.7084,24.9615333333,23.1175333333,16.7883777778
763.20,15.1872666666,33.6718,25.0126,29.255,74.2846666667,13.1523333333,11.5027333333,24.8488666667,22.8841333333,16.7069111111
763.51,15.1594666667,33.776,25.0914,29.3231333333,74.7568666667,13.181,11.4268,24.9145333333,22.9573333333,16.6656444444
763.82,14.8681333333,33.5746666667,24.8354333334,29.2198666667,74.7221333334,12.8653333333,11.0298666667,24.6447333333,22.6697333333,16.3347333333
764.14,15.1312666667,33.7094,24.8942333333,29.3909333333,74.5724,13.1166,11.2592,24.8836,22.8944666667,16.4991333333
764.45,15.3218666667,33.9694666667,25.0593,29.7180666667,74.86,13.2746,11.3841333333,25.0832666667,23.0142666667,16.6315777778
764.76,15.8321333333,34.4572666667,25.5575333333,30.2446,75.3073333333,13.6518,11.7924,25.5540666667,23.4096666667,17.2012666667
765.07,15.6256,34.231,25.3853666667,30.1107333333,75.0892666667,13.3123333333,11.6031333333,25.3910666667,23.1784,17.1179555555
765.39,15.1449333333,33.7716,25.0037333333,29.7954666667,74.4460666667,13.1385333333,11.3222,25.028,22.8634666667,16.7396444445
765.70,15.1960666667,33.7643333333,25.0595,29.7032666667,74.7470666667,13.1812,11.3726,25.0335333333,22.8406,16.8454888889
766.01,15.9068,34.1229333333,25.7331333333,30.0942,74.8990666667,13.8156,12.1180666667,25.6236666666,23.4249333333,17.5684
766.32,16.014,34.3509333333,25.773,30.3255333333,74.7004666667,13.959,12.3326,25.7393333333,23.6223333333,17.8565111111
766.64,16.3509333333,34.7265333333,26.1746666667,30.6654,75.2512,14.4182666667,12.693,25.9969333333,23.6756666667,18.1552888889
766.95,16.4934,34.872,26.1747333333,30.8076666666,74.826,14.4613333333,12.9593333333,26.0537333334,23.7548666667,18.1456666667
767.26,16.6158666667,35.0636,26.3453666667,30.7252,74.7232666667,14.7326666667,13.2538,26.1068,23.8230666667,18.4139111111
767.57,16.4401333333,34.8570666667,26.2199333333,30.6174,74.4762,14.7192,13.3202666667,26.0953333333,23.8587333333,18.5473555556
767.88,16.4433333333,34.5825333333,26.2922,30.5389333333,74.0655333333,14.9049333333,13.6792666667,26.0319333333,24.0705333333,18.6722
768.20,16.0764666667,34.361,25.9565666667,30.3577333333,74.0417333333,14.7119333333,13.5728,25.6666,23.9548666667,18.3114
768.51,16.1659333333,34.3174666667,25.8166666667,30.06,73.6612666667,14.9559333333,13.7036666667,25.8025333334,24.0882,18.2208888889
768.82,17.1105333333,35.3391333333,26.6920333333,30.6528666667,74.2494666667,15.7106666667,14.5996,26.6954666667,24.8268,19.1966666667
769.13,16.9352,35.4099333333,26.6001,30.6126,74.2476666667,15.7320666667,14.5696666667,26.5963333333,24.7010666667,19.1807777778
769.44,16.5441333333,35.2659333333,26.0812666667,30.2986,74.4012,15.5148666667,14.1524666667,26.5634,24.3244,18.6540666667
769.76,16.8454666666,35.4335333333,26.3207333333,30.6116666667,74.7570666667,15.7992,14.3557333333,27.0323333333,24.5390666667,18.8331111111
770.07,16.4291333333,34.9270666667,25.8199,30.0340666667,73.9964666667,15.2466666667,14.0643333333,26.6108,24.1183333333,18.3277111111
770.38,16.4236666667,34.844,25.8363333333,30.0728666667,73.7220666667,15.2856,14.1596,26.5938,24.1352666667,18.2449777778
770.69,15.5222,34.0283333333,25.0624,29.3300666667,73.6037333333,14.3945333333,13.4789333333,25.7470666667,23.3624666667,17.2325555556
771.00,14.9481333333,33.7814,24.7622,28.6956666667,73.4898,13.6080666667,12.8894,25.056,22.8027333333,16.7223111111
771.32,14.9454666667,33.6924,24.6952666667,28.4882666667,73.4786666667,13.5128,12.6618666667,25.0160666667,22.4290666667,16.7016666667
771.63,15.1689333333,33.6886,24.7282,28.5451333333,72.9011333334,13.8254,12.8326,25.3272666667,22.5374666667,17.0205333333
771.94,15.0388,33.9564,24.9304333333,28.8137333333,73.6293333333,13.6647333333,12.569,25.1468666667,22.558,17.006
772.25,13.9995333333,32.8877333333,23.8734666667,28.1070666667,72.8426666667,12.5906666666,11.3842666667,23.9928666667,21.7420666667,16.1137777778
772.56,14.1955333333,32.7978666667,23.8257666667,28.0644,72.6844,12.7932,11.4636,24.0026,21.9150666666,16.0909777778
772.87,14.1988666667,32.7762666667,24.0516666667,28.278,73.0800666667,12.7809333333,11.6114666667,23.9503333333,21.9474666667,16.1356
773.18,14.0638666667,32.6532666666,23.9972666667,28.0726,72.6028666667,13.0024666667,11.6194666667,23.5790666667,22.0812666667,15.9416
773.50,14.6405333334,33.2356666667,24.5731333333,28.9230666667,73.3193333333,13.8218,12.2075333333,23.9451333333,23.1402,16.6720888889
773.81,14.2877333333,32.9033333333,24.4224,28.6982,73.4656666667,13.7774666667,11.9206,23.7326666667,22.7736,16.8297555556
774.12,15.076,33.4828666667,25.0526666667,29.507,73.3287333333,14.4545333333,12.5719333333,24.6484666667,23.2189333333,17.4741333333
774.43,15.2543333333,33.6488,25.0178333333,30.1218666667,74.0118666667,14.8578666667,12.7215333333,24.9987333333,23.4120666667,17.5164888889
774.74,14.7963333333,33.5673333333,24.4819666666,29.9341333333,74.3964666667,14.2891333333,12.5383333333,24.8182666667,23.4918666667,17.1680666667
775.05,13.8914666667,32.9864666667,23.7328666667,29.1402666667,74.7811333334,13.0718,11.7346,23.9868666667,22.5691333333,16.1590222222
775.36,14.5673333333,33.4236666667,24.3642,29.5560666667,75.0388666667,13.7146,12.6111333333,24.3892666667,23.0148,16.5552888889
775.67,15.2045333333,34.0456,25.0312666667,29.9925333333,75.8616,14.522,13.6493333333,25.1568666667,23.6166666667,17.1273111111
775.98,15.439,34.1568,25.2471,30.1946666667,75.3742666667,14.3661333333,13.7673333333,25.2793333333,23.5878,17.2339333333
776.30,14.995,33.7575333333,24.7404666667,29.8603333333,74.7454666667,13.8123333333,13.2034666667,24.7256,23.2584666667,16.7665333333
776.61,14.7744,33.2735333333,24.2533666667,29.6086,74.1561333333,13.4081333333,12.9095333333,24.6274,22.6078,16.6493777778
776.92,15.5040666667,33.9872,24.6331333333,30.1546,74.8652666667,13.9721333333,13.5928666667,25.4742,23.0988,17.4534
777.23,16.4132666666,34.5733333333,24.9693333333,30.4403333333,74.5486666667,14.6076,14.2336666667,25.9041333333,23.8476,18.1025333333
777.54,16.6066,34.8077333333,24.8025666667,30.4197333333,75.0425333333,14.7776,14.4876666667,25.8071333333,24.2276666667,18.5024888889
777.85,17.9734,36.0206666667,26.0182,31.3314,75.3402,16.0798666667,15.7248666667,27.0907333333,25.4930666667,19.9144888889
778.16,18.1154666667,35.9568666667,26.3435333333,31.483,74.6744666667,16.5198,15.9276666667,27.024,25.448,20.0456666667
778.47,18.9632666666,36.3955333333,26.9978,31.903,73.9188,17.5235333333,16.5924666667,27.6074,25.8939333333,20.7998888889
778.78,18.6311333333,36.4361333333,26.7484333333,31.8636666667,73.5542666667,17.4927333333,16.633,27.9012,25.9797333333,20.8003555556
779.09,19.0694666667,36.8027333333,27.0222333333,32.3074,73.1902,17.7045333333,17.1272666667,28.275,26.3564666667,21.2406888889
779.40,18.0716666667,36.2112666667,26.4727666667,31.72,72.965,16.9284666667,16.3857333333,27.7712666667,25.8333333333,20.6572222222
779.71,18.4585333333,36.7256666667,26.8777,32.1748666667,73.3137333333,17.3442666667,16.8728,28.1295333333,26.0432666667,21.2028222222
780.02,18.8112,37.3764666667,27.6950666667,32.7564,74.5171333333,17.6825333333,17.2764,28.5528,26.6314666667,21.8292222222
780.33,17.9506666667,36.5306666667,27.1903333333,32.0042,73.2527333333,16.9083333333,16.6313333333,27.6535333333,25.5688666667,21.0153111111
780.64,17.4668666667,35.9836,26.9877333333,31.6718,73.1294,16.5953333333,16.1671333333,27.4770666667,24.8726666666,20.8341333333
780.95,17.4993333333,36.0338666666,27.4610666667,32.0419333333,73.3639333333,16.7512,16.0951333333,27.8966,24.8014,21.0966888889
781.26,17.2526666667,36.0858,27.4934333333,31.8838666667,73.6839333333,16.6875333333,15.9394666667,27.6976,24.5996,20.8058666667
781.57,17.9761333333,36.4998,28.0803666667,32.1752666667,73.5836666667,17.2508,16.6614,28.2680666667,25.0288,21.3823111111
781.88,17.9727333333,36.8999333333,28.5975,32.5341333333,74.7974,17.4096,16.9321333333,28.4527333333,25.3365333333,21.6108888889
782.19,17.6760666667,36.0978666667,28.3158,32.1035333333,74.3835333333,16.8436,16.2394666667,27.9074666667,24.7510666667,21.2335111111
782.50,17.2935333333,35.4131333333,28.0255,31.5252666667,74.265,16.295,15.7625333333,27.6094666666,24.2039333333,20.7525333334
782.81,17.5398,35.1630666667,27.9554333334,31.3864,73.9302,16.2399333333,15.9496666667,27.5538,23.9052666667,20.9650444445
783.12,18.0257333333,35.576,28.7305333334,32.0638,74.4576,16.8344,16.4485333333,28.4732666666,24.5860666667,21.6014222222
783.43,17.5832666667,34.9348666666,28.2512,31.6808,74.1652666667,16.0442,15.9762666667,28.1891333333,24.0578,21.2771111111
783.74,17.5710666667,35.1996,28.7942333333,31.691,75.0158666667,16.0149333333,15.9287333333,28.6191333333,24.6052,21.5427333333
784.05,17.5259333333,35.2710666667,28.8812333333,31.7186666667,74.6886666667,15.646,16.1244,28.4832,24.8732,21.5916
784.36,17.7106666667,35.335,29.0193,31.5272666666,74.3686666667,15.6858666667,16.3934,28.2888,25.2288,21.5760222222
784.67,16.2103333333,33.7203333333,27.8365,30.4043333333,73.316,14.2404666667,15.2340666667,26.8399333333,23.9862666667,19.9480222222
784.98,14.8174,32.9800666667,26.59,29.7232,73.398,13.1626,14.0164666667,26.0600666667,23.1094666667,18.9654444445
785.29,13.9357333333,32.1574666667,25.2824,29.0297333333,72.1170666667,12.4296666667,13.2058666667,25.2765333333,22.2994,18.4362888889
785.60,14.6794666667,32.7497333333,25.5777,29.2719333333,73.0618,12.7498666667,13.8878666667,25.4708666667,22.6053333333,18.81
785.91,15.4095333333,33.6063333333,25.7763333333,29.6814666667,73.0944,13.6290666667,14.0273333333,26.0068,23.14,19.4330222222
786.22,16.4772,34.6766666667,26.5021333333,30.5463333333,73.69,14.905,14.7490666666,26.7949333333,24.1916,20.2248666667
786.53,15.9249333333,33.6918666666,25.2485,29.8233333333,72.0241333333,14.0830666666,14.1481333333,25.7864,23.3413333333,19.4999555556
786.84,15.7414666667,33.5962,24.7277333334,29.3751333333,71.6278666667,14.0092666666,13.9019333333,25.3633333333,22.9284,18.8110444444
787.14,15.8227333333,32.8638,24.0349,29.3038666667,70.9916,13.8188,13.6182666667,24.71,22.5107333333,18.2701111111
787.45,16.5294,33.3439333333,24.3117,29.6994666667,72.2361333333,14.2931333333,13.655,25.0527333333,22.8533333333,18.2630444444
787.76,17.1548,33.6379333333,24.7017666667,30.3176,72.1300666667,14.8411333333,14.3661333333,25.6338666667,23.5632666667,18.7726666667
788.07,17.4308,33.9984666667,25.0620333333,30.5660666667,72.1757333333,15.0902,14.4909333333,25.9204,23.6964666666,19.2536444444
788.38,18.0822666667,34.4026666666,26.1145,31.039,72.3594666667,15.6124666667,15.1256,26.4608666667,24.2419333333,19.7407111111
788.69,18.3408,34.6718,26.4661333333,31.3383333333,72.3509333333,15.8897333333,15.3434,26.8071333333,24.4161333333,19.7593111111
789.00,16.9165333333,33.6966666667,25.4201666667,30.5224,71.3704,15.1047333333,13.9438666666,25.8894666667,23.3562,18.7736444445
789.31,15.9238,32.4732666667,24.8015,29.4504,70.4325333333,14.0305333333,13.0788,24.6158666667,22.3512,17.7540666667
789.62,15.8836,32.4368,24.9433333333,29.6033333333,70.4739333333,13.8124666667,13.1582666667,24.8274,22.2206,17.7108
789.92,16.6166,33.5282,26.0421666667,30.1396666667,72.0474,14.6876666667,13.7812666667,25.5492666667,23.3148,18.5964222222
790.23,17.3258,34.133,26.8704666667,30.6115333333,72.3643333333,15.4990666667,14.3871333333,26.3754,23.8284,19.3521555556
790.54,16.9651333333,34.8562,26.9049666667,30.7916,73.1853333333,15.3875333333,14.1441333333,26.7434,23.6319333333,19.5581777778
790.85,16.2306666667,34.0673333333,26.0016666667,30.1104,71.9646666667,14.8067333333,13.6204,26.2085333333,22.9912,19.1152
791.16,15.6723333333,33.4406666667,25.1806333333,29.3389333333,71.5818666667,14.2316666667,12.7004666667,25.6949333333,22.1356666667,18.5555333333
791.47,16.4129333333,33.801,25.2637666667,29.6094,71.8448,14.6621333333,13.3675333333,26.0907333333,22.7546,19.5779777778
791.78,15.9733333333,33.0769333333,24.3852,28.8752666667,71.2936,13.9220666667,12.4767333333,25.3264,22.2086,19.1220444444
792.08,16.5528,32.8725333333,24.8236,28.8014,71.0060666667,14.2372666667,12.8842666667,25.2202666667,22.3972666667,19.4751555555
792.39,17.3356,33.6432,25.4310666667,29.2140666667,71.0312666666,14.718,13.5202666667,25.7902666667,23.1726,20.078
792.70,17.0810666667,33.5110666667,25.0148333333,29.2362,71.184,14.6892,13.2859333333,25.7311333333,23.0432,19.7059333333
793.01,16.1758666667,32.8396666667,24.2067,28.6662666667,71.1714,14.1642,12.3757333333,24.8178,22.373,19.2029777778
793.32,16.3515333333,33.3030666667,24.3152666667,28.9212666667,71.5634666667,14.5514666667,12.697,24.9091333333,22.412,19.1596222222
793.62,15.8310666667,32.5432666667,23.6523333333,28.5627333333,70.8478666667,13.8984666667,12.4767333333,24.0413333333,22.2910666667,18.6832444445
793.93,15.9832666667,31.8945333333,23.4892666667,28.2494,70.0900666667,13.9628666667,12.8836666666,23.6330666667,22.3562666667,18.4132444444
794.24,16.8543333333,32.7196,24.6022,28.9544,70.6166,14.7572,13.5478666667,24.2478666667,23.4018666667,19.2434444444
794.55,17.2385333334,33.0784666667,25.1644666667,29.5170666667,70.9986666667,15.028,13.7361333333,24.1954666667,23.8401333333,19.9881111111
794.86,16.5718,32.6866666667,24.9229,29.0748,70.6226666667,14.6323333333,12.9952666667,24.0509333333,23.1673333333,19.2922666667
795.16,16.5201333333,32.5952666667,24.6280333333,28.8167333333,70.334,14.3526,12.7475333333,24.1066666666,22.7006666667,18.9318666667
795.47,16.2489333333,33.0191333333,24.4652,28.9541333333,71.1644666667,13.9613333333,12.1836,24.1421333333,22.8266666667,18.7773111111
795.78,17.2968666667,33.3977333333,25.2126,29.5808,71.7618,14.4942666667,12.6648,24.6848666667,23.4066666667,19.3471111111
796.09,17.9574666667,34.5194,26.0227666666,30.6559333333,73.9083333333,14.9086,13.0218,25.5946,24.3006666667,20.0199777778
796.40,18.164,34.189,26.1170333333,30.5823333333,73.4284666667,14.6464,12.8282,25.4011333333,24.4860666667,19.6414666667
796.70,16.4308666667,32.1992,24.342,28.7914666667,71.9128666667,12.3844,10.8087333333,24.1242,22.7096,17.7360222222
797.01,16.3625333333,32.8285333333,24.547,29.203,72.8162666667,12.2628666667,10.3224,24.4647333333,22.5728666667,17.9399777778
797.32,16.9544,33.8099333333,25.4876333333,30.2136,73.7542666667,12.7516,10.3807333333,25.1128666667,23.0889333333,18.2812666667
797.63,16.5441333333,33.5029333333,25.2402333333,30.2544666667,73.9552666667,12.4851333333,9.83353333334,24.9576,22.796,17.7422222222
797.93,15.7518,32.9431333333,24.6864666667,29.3025333333,73.9283333334,11.8553333333,9.34093333332,24.792,22.2328666667,16.8948666667
798.24,16.199,33.1763333333,25.0049666667,29.7088,74.8380666667,12.1426,9.55846666667,25.0835333333,22.7411333333,16.949
798.55,17.7277333333,34.6979333333,26.4218666666,31.0675333333,75.4619333333,14.0058,11.1784666667,26.3206,24.0549333333,18.9379555556
798.85,18.0668,35.1737333333,26.7925,31.6054,76.0873333334,14.6042666667,11.5854,26.9844666667,24.3562666667,19.6293777778
799.16,17.3968666667,34.6382,26.4165666666,31.6363333333,76.1663333333,14.4555333333,11.2036,27.2278,24.0636,19.4974
799.47,16.4954666667,33.5147333333,25.9483333333,30.715,74.3068,13.6354666667,10.8897333333,26.2840666667,23.2024,19.1741555555
799.78,16.9851333333,34.3158,26.6396666666,31.6599333333,74.9119333333,14.7222666666,11.9984666667,27.012,24.0988666667,20.0812444444
800.08,18.6141333333,35.6878666667,28.0325,33.1248,75.5264666667,17.1478,14.0194666667,28.214,25.5565333333,21.8544666667
800.39,19.0428666667,35.4500666667,28.1497333333,33.3199333333,75.423,17.8226666666,14.5870666667,28.3585333333,25.669,21.7929777778
800.70,18.1280666667,34.154,26.8871666667,32.3025333333,74.1403333333,16.9888,13.5028666667,27.3720666667,24.5506666667,21.0038
801.00,18.6625333333,34.9382,27.0302,32.5034666667,74.2660666667,17.5034,14.1838666667,27.8738,24.8491333333,21.4311777778
801.31,19.532,35.7000666667,27.3651,33.3538666667,74.2620666667,18.0873333333,14.7162666667,28.2698,25.4696666667,21.8276222222
801.62,19.0977333333,35.4201333333,26.8009,33.3816,73.3815333333,17.8993333333,14.7450666667,27.8099333333,25.1308666667,21.7859777778
801.92,17.6708666666,34.3162,25.5626,32.735,73.725,16.7237333333,13.2123333333,26.5527333333,24.2592,20.2019111111
802.23,16.9218666667,33.1727333333,24.5148333333,31.4808,73.5376,15.1933333333,11.8964,25.2152,23.4865333333,18.833
802.54,16.711,33.3999333333,24.2239666667,31.0421333333,73.7399333333,14.5454666667,11.6704,24.1094,23.1412,18.4182222222
802.84,18.346,34.4648666667,25.0091,31.9622666667,73.7757333333,15.8504666667,12.9416666667,25.1940666667,24.3090666667,19.2891111111
803.15,18.5667333334,34.5204666667,25.0054,31.1906666667,73.6590666667,15.7365333333,12.9424,25.2624,23.8147333333,19.4329777778
803.46,18.2026,34.2541333333,24.8654333333,30.8654,73.5102,14.9761333333,12.1031333333,24.9722,23.5801333333,19.0129111111
803.76,17.7606666667,34.4640666667,24.6952333333,30.0955333333,72.8928666667,14.6400666666,11.6593333333,24.6036,23.5168,18.9770222222
804.07,17.4733333333,34.8140666667,24.8875666667,29.6058666667,73.5469333333,14.1806666667,11.6022666666,24.6187333333,24.0294,18.9834222222
804.38,15.2963333333,32.5628666667,23.3148,27.7335333333,72.3926,11.9703333333,9.50360000001,22.5333333333,21.9258,16.8913777778
804.68,14.1407333334,31.9258666667,22.7408666667,26.9333333333,71.5258666666,11.4889333333,8.79993333332,21.563,21.0222,15.9802222222
804.99,14.5142,32.3693333333,23.3520333333,27.0028666667,72.2870666666,11.6142666667,8.97593333332,21.7638666667,21.4422666667,16.1858
805.30,15.6164,32.7552,24.0909,27.4862666667,72.1550666667,12.7406,10.6987333333,22.9784,22.1076,17.3165777778
805.60,15.3550666667,32.6667333334,24.0942,27.4274666667,71.4854666667,12.8478666667,10.9854666667,22.7752666667,22.0434666667,17.1884444444
805.91,14.5554666666,31.9576,23.3370333333,26.6959333333,71.0867333333,12.6454,11.028,22.4296,21.6025333333,16.3507111111
806.21,12.9893333333,31.2462,22.0526333333,25.5351333333,71.3838,11.4144666667,9.38846666665,20.9174,20.5198,15.1426888889
806.52,11.9253333334,30.5018,21.2291333333,25.1030666667,70.8828,10.5173333333,8.58799999999,20.0698666667,19.86,14.3394666667
806.83,11.0982,29.8796,20.5742,24.7808666667,69.4296,9.49946666666,8.06379999999,19.3171333333,18.9134666667,13.6308666667
807.13,10.2844666667,28.918,19.9801666667,24.3364666667,69.0362666667,8.48353333333,7.28279999999,18.4123333333,17.9779333333,12.6988444445
807.44,11.0264666667,29.4966666667,20.8680333333,25.1288666667,69.1715333333,9.84533333334,8.68813333333,19.3500666667,18.6128666667,13.4098666667
807.74,11.3564,30.4466666667,21.0628333333,25.5418,71.0752666667,10.182,8.8254,20.0081333333,18.7675333333,14.3728
808.05,12.0238666667,31.0312666667,22.2036333333,26.3928666667,72.7428,10.3722666667,9.38806666667,20.8558,19.1784666667,14.9765555556
808.35,11.3926,30.261,21.4057333333,25.2654,72.5762,9.43453333335,8.51193333332,19.8259333333,18.0766666667,13.9540444444
808.66,10.1267333333,30.0452,20.7112666667,24.4292666667,72.7716666667,8.05253333333,7.15593333334,18.3334,17.8442666667,13.0070888889
808.97,11.1724,30.6666,21.577,25.3056666667,73.7564,8.75399999999,8.20233333333,19.9816,18.2896,14.3478
809.27,12.294,31.7696666667,22.9119333333,26.7323333333,75.4494,9.67239999999,8.9514,21.3202,19.7751333333,15.8427777778
809.58,12.8269333333,32.2457333333,24.3413333333,27.5574666667,76.09,10.4079333333,9.99533333332,22.6348666666,20.1218666667,16.8058222222
809.88,13.8014,33.3905333333,25.1337,28.2713333333,77.8700666667,11.3563333333,11.0506,23.9255333333,21.3755333333,17.6950888889
810.19,14.3752,33.748,25.4475666667,28.1639333333,81.8716,11.2595333333,11.2999333333,24.6029333333,21.7804666667,18.1318888889
810.49,14.7496666667,33.9404666667,25.4832,28.0424666667,81.8613333333,11.9576,11.9070666667,24.9874,22.5696,19.0221777778
810.80,12.3036666667,31.3050666667,21.9398,25.7098,80.2601333333,8.58026666665,8.2682,22.7248,19.7193333333,16.5298666667
811.10,12.6798666667,31.2097333333,21.9142666667,26.0846,78.4380666667,9.38233333332,9.45399999999,22.971,20.2552666667,16.3315111111
811.41,11.5112666667,29.8999333333,19.6262666667,24.634,79.1679333333,7.9724,8.27806666668,21.8219333334,19.5050666667,14.8640666667
811.71,11.296,29.9306666667,19.2906666667,24.768,79.04,7.89333333334,8.576,22.08,19.9573333333,15.0613333333
812.02,11.6746666667,29.6863333333,18.9261666667,24.5934,78.2138666667,7.61306666667,8.81466666667,22.2648666667,19.7128666667,15.0204444444
812.32,12.6422666667,30.5263333333,19.4948666667,25.4438,78.0222666667,8.96339999999,10.101,23.2428666666,21.2972,15.5910444444
812.63,13.7764666667,31.4166666667,20.0103333333,25.389,76.4348666667,10.2936,11.1591333333,23.9360666667,21.7618,16.5241111111
812.93,14.1116,31.6948666667,19.6363333333,25.2636666667,76.1596666667,10.722,11.3569333333,23.8300666667,22.3759333333,16.1462
813.24,15.1414666667,31.6968,20.5001,26.2929333333,75.3231333333,11.9495333333,12.2120666667,24.2726,22.9394,17.1415333333
813.54,15.5852,32.5828,21.3530666667,26.8642666667,74.232,12.9482,12.9381333334,24.4939333333,23.7333333333,18.0674888889
813.85,17.2305333333,33.7289333333,22.5963666667,27.8338,75.6084,14.0455333334,14.5399333333,25.8852,24.5796666667,18.9745111111
814.15,18.7957333333,35.8093333333,25.0336,29.0366666666,75.8091333333,16.0308666667,16.5414,26.8111333333,26.0212,20.7964222222
814.46,18.9449333333,36.0672666667,25.6786333333,29.2087333333,76.0096666667,15.904,16.1631333333,27.0216666667,26.8298,21.1958222222
814.76,20.0372666667,37.039,27.1881333334,30.0185333333,75.7728,17.337,17.1604,27.8026666667,27.7838666667,22.7312
815.07,21.3513333333,38.1352,28.9143666667,31.5224,75.919,19.3242666667,18.6936666667,29.3424,28.9189333333,24.3543777778
815.37,22.045,39.0,30.4414333333,32.4413333333,77.1893333333,20.3694,19.0901333333,30.1262,29.7477333333,25.3394444444
815.68,21.9618,39.0501333333,30.7900333333,32.3302,76.9286,20.6214,18.8370666667,29.676,29.2320666667,25.4444
