wavelength,Back_ConLeuf,Belly_ConLeuf,Breast_ConLeuf,Crissum_ConLeuf,Crown_ConLeuf,DorTail_ConLeuf,Patch10_ConLeuf,Patch11_ConLeuf,Rump_ConLeuf,Throat_ConLeuf,WingTip_ConLeuf
428.30,11.0124444445,28.35575,18.2926666666,19.8946666667,9.19411111111,7.08361111111,11.7056666667,13.1843888889,14.5882222222,21.3827777778,6.54566666667
428.65,10.9972222222,28.3205,18.2985,19.8586666667,9.16211111111,7.05611111111,11.6704444444,13.1635,14.5537777778,21.4012222222,6.52066666667
429.01,10.9813333333,28.38825,18.304,19.8592222222,9.15622222222,7.03438888889,11.6723333333,13.1774444444,14.573,21.4207777778,6.50666666667
429.37,10.9846666666,28.40375,18.3495,19.9432222222,9.168,7.0305,11.7291111111,13.2468888889,14.6258888889,21.4624444444,6.52122222222
429.72,10.9442222222,28.3915,18.335,19.9166666667,9.13888888889,6.96277777778,11.6934444444,13.2337777778,14.6215555556,21.4403333333,6.50277777778
430.08,10.9198888889,28.403,18.3081666667,19.9177777778,9.14877777778,6.95938888889,11.674,13.2231666667,14.6168888889,21.441,6.48188888889
430.44,10.9482222222,28.43225,18.329,19.9744444444,9.16388888889,6.95833333333,11.6946666667,13.2457222222,14.6206666666,21.4814444444,6.47255555555
430.79,10.9422222222,28.4425,18.3316666667,19.9775555556,9.15866666667,6.95305555556,11.6961111111,13.2234444444,14.586,21.5147777778,6.47488888889
431.15,10.9087777778,28.43175,18.3433333333,19.9895555556,9.12666666667,6.92688888889,11.6425555555,13.2117222222,14.5768888889,21.512,6.43077777778
431.50,10.8907777778,28.4695,18.3538333333,20.0037777778,9.11533333333,6.89183333333,11.6076666667,13.1985555556,14.5646666667,21.5014444444,6.40755555556
431.86,10.9131111111,28.56825,18.3981666667,20.0438888889,9.14322222222,6.89972222222,11.6545555555,13.2218888889,14.6183333333,21.561,6.45
432.22,10.943,28.61425,18.4338333334,20.039,9.17511111111,6.91,11.6692222222,13.2696111111,14.6396666667,21.6018888889,6.47466666667
432.57,10.973,28.68525,18.4751666667,20.0895555556,9.19611111111,6.92672222222,11.6832222222,13.2901666667,14.6696666667,21.6445555555,6.48866666667
432.93,11.006,28.7025,18.5375,20.1431111111,9.21922222222,6.95716666667,11.6726666667,13.3418888889,14.7026666667,21.7062222222,6.525
433.29,11.0531111111,28.76975,18.5785,20.1534444444,9.24066666667,6.98438888889,11.6886666667,13.348,14.7043333333,21.7443333333,6.52888888889
433.64,11.0997777778,28.82875,18.6471666667,20.2288888889,9.28966666667,7.03633333333,11.7231111111,13.404,14.7534444444,21.8226666667,6.57
434.00,11.1577777778,28.8725,18.6998333333,20.2741111111,9.31,7.04455555556,11.7452222222,13.4539444444,14.806,21.9047777778,6.60122222222
434.35,11.1728888889,28.939,18.744,20.2751111111,9.31455555556,7.07588888889,11.775,13.4864444444,14.8356666666,21.941,6.63088888889
434.71,11.1872222222,28.9945,18.766,20.2885555556,9.31811111111,7.08338888889,11.7787777778,13.5320555556,14.8608888889,21.9732222222,6.63566666667
435.07,11.244,29.0865,18.8171666667,20.3111111111,9.35355555556,7.112,11.816,13.5751666667,14.9015555556,22.0552222222,6.67722222222
435.42,11.3002222222,29.15475,18.8718333334,20.3578888889,9.38855555556,7.15488888889,11.8753333333,13.6270555556,14.9364444445,22.1146666667,6.71444444445
435.78,11.3207777778,29.17825,18.9165,20.3981111111,9.41433333333,7.18611111111,11.8964444444,13.6757777778,14.9525555556,22.1756666667,6.73055555555
436.13,11.3266666667,29.2425,18.9218333333,20.4571111111,9.39933333333,7.15783333333,11.8971111111,13.6752222222,14.9595555556,22.1946666667,6.70455555556
436.49,11.3364444444,29.28875,18.9773333333,20.5235555556,9.42288888889,7.19361111111,11.913,13.7158333333,14.9747777778,22.2334444445,6.73122222222
436.84,11.3452222222,29.35325,18.9991666666,20.5362222222,9.41755555556,7.19061111111,11.9338888889,13.7076666667,14.9706666667,22.2508888889,6.72033333333
437.20,11.3448888889,29.42575,19.0495,20.5901111111,9.42555555556,7.22444444444,11.9352222222,13.7573888889,14.9948888889,22.2995555556,6.72711111111
437.56,11.3024444444,29.44125,19.0005,20.5635555556,9.39977777778,7.18755555556,11.9222222222,13.7331111111,14.9395555556,22.2693333333,6.69633333333
437.91,11.3015555556,29.51125,19.0296666667,20.5804444444,9.41688888889,7.19066666667,11.9136666667,13.7481666667,14.9426666667,22.274,6.71011111111
438.27,11.2964444444,29.5595,19.0626666666,20.63,9.4371111111,7.20316666667,11.8883333333,13.7728333333,14.9554444445,22.3225555556,6.70766666667
438.62,11.2712222222,29.563,19.0845,20.6412222222,9.42111111111,7.20444444444,11.8796666667,13.7771666667,14.9531111111,22.3358888889,6.70033333333
438.98,11.2706666666,29.57275,19.1131666667,20.6733333333,9.43511111111,7.21483333333,11.8875555556,13.8182777778,14.9558888889,22.3274444445,6.703
439.33,11.2657777778,29.564,19.1026666666,20.6866666667,9.43566666665,7.21672222222,11.851,13.8181666667,14.9476666667,22.3458888889,6.69244444444
439.69,11.2487777778,29.55875,19.0851666667,20.6728888889,9.414,7.1825,11.8148888889,13.8077777778,14.9233333333,22.3084444445,6.67022222222
440.04,11.2531111111,29.56225,19.0891666667,20.6706666667,9.41855555557,7.20583333333,11.8362222222,13.8368888889,14.9386666667,22.3444444444,6.69522222222
440.40,11.2493333333,29.5235,19.0761666667,20.6562222222,9.40633333333,7.19216666667,11.8303333333,13.8436666667,14.9288888889,22.3353333333,6.68477777778
440.75,11.2394444445,29.543,19.1105,20.7002222222,9.41944444444,7.185,11.8442222222,13.873,14.9494444444,22.3517777778,6.67955555556
441.11,11.2412222222,29.56425,19.1295,20.6974444444,9.42688888889,7.16811111111,11.8562222222,13.8822777778,14.9643333333,22.3681111111,6.682
441.47,11.251,29.569,19.19,20.739,9.43199999999,7.17322222222,11.8695555556,13.9138333333,14.9911111111,22.4066666667,6.68188888889
441.82,11.2267777778,29.54775,19.192,20.7214444444,9.41155555556,7.17972222222,11.8645555556,13.9106111111,14.9883333333,22.4012222222,6.66711111111
442.18,11.197,29.516,19.169,20.7188888889,9.38966666667,7.13911111111,11.8688888889,13.8883888889,14.9724444444,22.3694444445,6.64066666667
442.53,11.2052222222,29.505,19.1533333333,20.7253333333,9.40433333333,7.14566666667,11.8723333333,13.8945555556,14.9665555555,22.3561111111,6.66011111111
442.89,11.1764444445,29.45375,19.1295,20.733,9.384,7.15611111111,11.8714444445,13.8791111111,14.9613333333,22.359,6.651
443.24,11.1598888889,29.445,19.1373333333,20.7372222222,9.37355555556,7.14255555556,11.8876666667,13.8825555556,14.9775555555,22.3578888889,6.65588888889
443.60,11.1804444445,29.44525,19.1405,20.7501111111,9.38044444445,7.14138888889,11.9012222222,13.8906666667,14.9854444445,22.3755555555,6.64144444444
443.95,11.1744444445,29.39775,19.1373333333,20.7316666667,9.3781111111,7.13955555556,11.8964444444,13.8751111111,14.9608888889,22.3355555555,6.623
444.31,11.1876666666,29.45275,19.1545,20.7765555556,9.41233333333,7.16466666667,11.9047777778,13.9177222222,15.0058888889,22.3782222222,6.64522222222
444.66,11.201,29.42775,19.1186666667,20.767,9.40022222221,7.17822222222,11.9086666667,13.9118333333,15.0017777778,22.3728888889,6.65411111111
445.02,11.2067777778,29.3285,19.0838333334,20.8025555556,9.41088888889,7.21338888889,11.9034444444,13.91,14.9955555556,22.3656666667,6.67322222222
445.37,11.2166666666,29.303,19.0521666667,20.8126666667,9.42255555556,7.2335,11.9042222222,13.9252777778,14.9926666667,22.3631111111,6.68844444444
445.72,11.228,29.24,19.0596666667,20.8393333333,9.43988888889,7.23066666667,11.9033333333,13.9305555556,14.9885555556,22.3661111111,6.685
446.08,11.2582222222,29.2475,19.0613333333,20.8804444444,9.46788888889,7.25666666667,11.9353333333,13.971,15.0214444445,22.3842222222,6.71633333333
446.43,11.2898888889,29.27275,19.0923333333,20.9302222222,9.49199999999,7.28772222222,11.9733333333,14.0157777778,15.0578888889,22.4324444444,6.734
446.79,11.2947777778,29.24825,19.0811666666,20.931,9.50277777778,7.27644444444,11.9773333333,14.0313888889,15.064,22.4337777778,6.74822222222
447.14,11.2891111111,29.209,19.053,20.9442222222,9.51277777779,7.27516666667,11.97,14.0492222222,15.0501111111,22.4293333333,6.73311111111
447.50,11.2865555555,29.1225,19.0378333333,20.9718888889,9.5248888889,7.28144444444,11.9587777778,14.0633888889,15.0602222222,22.4195555555,6.75344444444
447.85,11.2975555556,29.0745,19.031,21.0138888889,9.54344444443,7.28544444444,11.9403333333,14.0886111111,15.0715555555,22.4417777778,6.75722222222
448.21,11.3117777778,29.03225,19.0098333334,21.0276666667,9.55555555556,7.27855555556,11.9561111111,14.0999444444,15.0861111111,22.4275555556,6.75944444444
448.56,11.3444444445,29.01875,19.0286666667,21.0981111111,9.60044444443,7.30644444444,11.9716666667,14.155,15.1185555555,22.468,6.79
448.92,11.3498888889,29.0365,19.0305,21.1183333333,9.60055555556,7.29405555556,11.9795555556,14.1984444444,15.1396666667,22.4906666667,6.792
449.27,11.3713333333,29.026,19.0363333334,21.15,9.6261111111,7.29222222222,11.9797777778,14.2238888889,15.1721111111,22.511,6.80822222222
449.62,11.3833333333,28.9815,19.0095,21.1538888889,9.61744444444,7.274,11.9981111111,14.2326666667,15.1664444445,22.5028888889,6.82522222222
449.98,11.402,28.9,19.0105,21.1432222222,9.61366666668,7.27972222222,11.9794444445,14.2466666667,15.1511111111,22.5024444444,6.80111111111
450.33,11.391,28.8245,18.9781666666,21.1098888889,9.59211111111,7.26338888889,11.9542222222,14.238,15.1474444445,22.4724444444,6.75944444444
450.69,11.415,28.805,18.9818333333,21.1486666667,9.58766666667,7.28677777778,11.9634444445,14.2631666667,15.1724444444,22.499,6.75922222222
451.04,11.4408888889,28.7875,19.0205,21.1774444444,9.60255555556,7.29255555556,11.9618888889,14.2801666667,15.1951111111,22.492,6.77777777778
451.40,11.4113333333,28.81725,19.0248333334,21.176,9.57922222223,7.29644444444,11.9667777778,14.2562222222,15.1716666667,22.4884444445,6.76611111111
451.75,11.4293333333,28.894,19.0493333333,21.2125555556,9.5991111111,7.31283333333,11.9991111111,14.2915,15.2037777778,22.5265555556,6.791
452.10,11.3958888889,28.84075,19.0275,21.198,9.56544444444,7.28077777778,11.9701111111,14.2713888889,15.1701111111,22.519,6.76077777778
452.46,11.4051111111,28.799,19.0208333333,21.1778888889,9.54911111111,7.28738888889,11.9682222222,14.2672777778,15.1714444445,22.5035555556,6.75888888889
452.81,11.4338888889,28.804,19.0488333334,21.2028888889,9.57033333335,7.30272222222,11.9702222222,14.2855555555,15.1737777778,22.4914444444,6.77566666666
453.17,11.4661111111,28.84675,19.0858333334,21.2481111111,9.58322222221,7.31783333333,12.0071111111,14.3127222222,15.2046666667,22.535,6.793
453.52,11.4827777778,28.9215,19.12,21.3106666667,9.5971111111,7.35555555556,12.031,14.3507777778,15.2582222222,22.6137777778,6.80333333333
453.87,11.4585555556,28.95775,19.1356666666,21.3297777778,9.58122222223,7.32144444444,12.0187777778,14.3303333333,15.2408888889,22.6456666667,6.79644444445
454.23,11.4736666667,28.9835,19.1833333333,21.4103333333,9.59877777779,7.30905555556,12.0314444444,14.3423888889,15.2448888889,22.715,6.83977777778
454.58,11.5108888889,29.01425,19.2421666667,21.4558888889,9.63611111112,7.31166666667,12.0708888889,14.3807777778,15.265,22.7498888889,6.84244444444
454.93,11.5227777778,29.074,19.2666666667,21.4842222222,9.64666666666,7.32333333333,12.0934444444,14.4098333333,15.2706666667,22.7897777778,6.84155555556
455.29,11.5864444445,29.13825,19.331,21.5286666667,9.6961111111,7.33127777778,12.1265555556,14.4910555555,15.3347777778,22.861,6.84755555556
455.64,11.5873333333,29.15775,19.358,21.5248888889,9.69588888889,7.32666666667,12.1242222222,14.5129444444,15.3518888889,22.9127777778,6.84611111111
456.00,11.622,29.2515,19.4278333333,21.5948888889,9.73222222223,7.37005555556,12.1413333333,14.555,15.3943333333,22.9654444445,6.86888888889
456.35,11.6243333334,29.33925,19.4631666667,21.6305555556,9.74322222223,7.363,12.1306666667,14.5823888889,15.3891111111,22.974,6.87055555556
456.70,11.6045555556,29.37275,19.4681666666,21.6387777778,9.72200000001,7.33477777778,12.1188888889,14.5632777778,15.4065555555,23.0001111111,6.84433333333
457.06,11.5821111111,29.42825,19.4873333333,21.6346666667,9.71122222222,7.30772222222,12.0903333333,14.5524444444,15.3767777778,22.994,6.82033333333
457.41,11.5716666666,29.485,19.521,21.6545555556,9.71944444445,7.301,12.0762222222,14.5421111111,15.3557777778,22.9787777778,6.81344444444
457.76,11.578,29.57175,19.5545,21.6635555556,9.73500000001,7.29866666667,12.0808888889,14.5701111111,15.3726666667,23.0195555556,6.83644444445
458.12,11.5722222222,29.6715,19.6033333333,21.6798888889,9.73644444443,7.29977777778,12.084,14.5837777778,15.385,23.0485555555,6.82977777778
458.47,11.5382222222,29.73025,19.6086666667,21.6618888889,9.71722222221,7.28911111111,12.0237777778,14.5637777778,15.3516666667,23.0528888889,6.81577777778
458.82,11.5542222222,29.8135,19.657,21.6742222222,9.71500000001,7.29583333333,12.0375555556,14.5671111111,15.3636666667,23.1025555556,6.82111111111
459.18,11.5534444444,29.88375,19.6936666667,21.705,9.71166666668,7.31466666667,12.0446666667,14.5876111111,15.3738888889,23.1404444444,6.82444444444
459.53,11.5727777778,29.97375,19.7568333333,21.7711111111,9.72999999999,7.32522222222,12.0625555556,14.6122222222,15.382,23.1837777778,6.82322222222
459.88,11.5905555555,30.051,19.8118333334,21.8028888889,9.73666666668,7.34044444444,12.0775555556,14.6413333333,15.3927777778,23.2478888889,6.82866666667
460.24,11.5851111111,30.099,19.8511666666,21.8105555556,9.74522222223,7.33277777778,12.0958888889,14.6472777778,15.3942222222,23.3056666667,6.81466666667
460.59,11.6041111111,30.18175,19.9068333334,21.8468888889,9.78211111111,7.36222222222,12.1206666667,14.6927777778,15.4132222222,23.3694444445,6.82355555555
460.94,11.6321111111,30.24075,19.9655,21.877,9.79622222222,7.38794444444,12.142,14.7186666667,15.441,23.4196666667,6.83888888889
461.29,11.6474444444,30.32625,20.0215,21.8988888889,9.8048888889,7.39444444444,12.1503333333,14.7653888889,15.4581111111,23.4901111111,6.834
461.65,11.6838888889,30.415,20.1006666667,21.9571111111,9.82922222221,7.4195,12.1732222222,14.8196111111,15.5205555555,23.5584444445,6.84577777778
462.00,11.7122222222,30.5065,20.1403333334,21.9905555556,9.85688888889,7.426,12.1893333333,14.8585555556,15.551,23.609,6.85122222222
462.35,11.7667777778,30.633,20.2296666667,22.0827777778,9.89922222222,7.45711111111,12.2547777778,14.9481111111,15.6166666667,23.7086666667,6.89088888889
462.71,11.7815555556,30.73125,20.2935,22.1528888889,9.92322222222,7.44077777778,12.2641111111,14.9915555555,15.6334444445,23.787,6.89411111111
463.06,11.8285555556,30.84675,20.3748333333,22.1967777778,9.9501111111,7.46516666667,12.2877777778,15.0266111111,15.6688888889,23.8748888889,6.92022222222
463.41,11.8327777778,30.92225,20.408,22.2054444444,9.9448888889,7.45122222222,12.29,15.044,15.688,23.9111111111,6.92888888889
463.76,11.8623333333,31.0405,20.4903333333,22.256,9.98944444445,7.46922222222,12.3176666667,15.0812222222,15.7214444444,23.9804444444,6.95088888889
464.12,11.8936666667,31.15575,20.5635,22.2943333333,10.0022222222,7.46822222222,12.3066666667,15.1233333333,15.7504444444,24.0395555556,6.97166666667
464.47,11.9373333333,31.32525,20.6703333333,22.3496666667,10.0203333333,7.49461111111,12.3156666667,15.1553333333,15.7807777778,24.1398888889,7.01966666667
464.82,11.9565555555,31.459,20.7548333333,22.4013333333,10.0578888889,7.53533333333,12.3334444445,15.2035,15.7936666667,24.2452222222,7.02777777778
465.17,11.9831111111,31.576,20.8236666667,22.472,10.0741111111,7.55094444444,12.3468888889,15.2206666667,15.814,24.3235555555,7.059
465.53,12.0134444445,31.65475,20.9085,22.5391111111,10.1062222222,7.57522222222,12.3818888889,15.2311111111,15.8108888889,24.4272222222,7.07033333334
465.88,12.0695555556,31.77,21.0296666667,22.5898888889,10.1554444445,7.65666666667,12.4246666667,15.2946111111,15.8523333333,24.5395555555,7.09933333333
466.23,12.0608888889,31.87225,21.0888333333,22.6167777778,10.1568888889,7.62061111111,12.4282222222,15.2710555556,15.84,24.6206666667,7.05666666667
466.58,12.0832222222,31.95675,21.17,22.6087777778,10.171,7.65566666667,12.4458888889,15.3089444445,15.8777777778,24.6716666667,7.07522222222
466.94,12.0684444445,32.06375,21.2026666667,22.6393333333,10.167,7.61472222222,12.4138888889,15.3128888889,15.8795555556,24.7203333333,7.05233333333
467.29,12.091,32.17075,21.2856666667,22.7258888889,10.1911111111,7.64777777778,12.4265555556,15.3527222222,15.8877777778,24.8027777778,7.05188888889
467.64,12.1073333333,32.23325,21.3226666667,22.7542222222,10.1875555556,7.63966666667,12.427,15.3828888889,15.9024444444,24.843,7.05177777778
467.99,12.1442222222,32.35275,21.4041666666,22.8027777778,10.2293333333,7.66622222222,12.4615555556,15.4278333333,15.9451111111,24.9525555556,7.06277777778
468.35,12.1604444444,32.40725,21.4543333334,22.8391111111,10.2396666667,7.64333333333,12.4715555556,15.4566666667,15.9667777778,24.9922222222,7.04644444445
468.70,12.1658888889,32.49375,21.5001666666,22.8587777778,10.214,7.58333333333,12.4643333333,15.4665,15.9773333333,25.0432222222,7.02066666667
469.05,12.2061111111,32.60175,21.5946666667,22.9084444444,10.252,7.58672222222,12.4957777778,15.5056666667,16.0277777778,25.1111111111,7.02977777778
469.40,12.2124444445,32.68925,21.6326666666,22.9054444444,10.2575555556,7.59911111111,12.5074444445,15.5528333333,16.0687777778,25.1116666667,7.03833333333
469.75,12.1931111111,32.70325,21.6253333333,22.9295555556,10.2388888889,7.55327777778,12.4801111111,15.5582222222,16.0627777778,25.1247777778,7.00655555556
470.11,12.2266666667,32.74375,21.6871666667,22.9622222222,10.2545555556,7.57633333333,12.4928888889,15.5969444445,16.1025555556,25.1735555556,7.04155555556
470.46,12.2315555556,32.8,21.731,23.0164444444,10.2748888889,7.59505555556,12.5005555555,15.6111111111,16.1217777778,25.2477777778,7.04744444445
470.81,12.232,32.8015,21.778,23.041,10.28,7.62288888889,12.5181111111,15.6267777778,16.1065555555,25.2814444444,7.05522222222
471.16,12.2502222222,32.842,21.8311666666,23.0192222222,10.3006666667,7.60961111111,12.5443333333,15.6346111111,16.1402222222,25.3142222222,7.06444444444
471.51,12.2523333333,32.87275,21.8575,23.0257777778,10.2994444444,7.60177777778,12.5397777778,15.6441666667,16.1544444445,25.3686666667,7.06966666667
471.87,12.2528888889,32.87175,21.8651666666,23.0675555556,10.3071111111,7.61888888889,12.5796666667,15.6538333333,16.1728888889,25.4218888889,7.08211111111
472.22,12.2988888889,32.895,21.9166666667,23.1156666667,10.351,7.66361111111,12.6274444445,15.6891666667,16.2103333333,25.4853333333,7.10111111111
