wavelength,Back_DubTaem,Belly_DubTaem,Breast_DubTaem,Crissum_DubTaem,Crown_DubTaem,DorTail_DubTaem,Patch10_DubTaem,Patch11_DubTaem,Rump_DubTaem,Throat_DubTaem,WingTip_DubTaem
183.35,23.1842,20.3978666667,12.4875,8.15909999999,48.7562666667,6.81593333332,15.9204000001,-4.07966666665,-9.75133333332,23.9799333333,24.3781333333
183.73,20.1989333333,14.0797333333,10.398,4.77613333334,47.6618,3.184,12.3382666666,-10.9454,-13.2338666667,21.7910666667,21.8904666667
184.11,19.7435333333,15.7693,12.2223333333,2.8204,41.1110666667,3.11970000001,12.0514,-5.38446666667,-11.7095333333,18.8035333333,17.6067333333
184.49,22.1366666667,11.2820666667,13.7179,0.940266666653,40.4272,3.29056666667,11.9658,-8.63253333334,-13.1624666667,17.0086,15.8119333333
184.87,31.0588666667,19.7253333333,22.1176,5.21563333333,42.8234666667,14.5489333333,18.9019333333,-0.7844,-3.76473333334,21.0195333333,25.1764
185.25,35.9260666667,25.0616,25.8949666667,13.5495333334,44.6912666667,22.0370666667,26.9135333333,8.14813333333,7.90119999999,27.7161333333,30.8025333333
185.63,37.3231333333,26.7675,28.3586,18.7879,44.5958666667,25.1515666667,29.2424666667,16.0604666667,14.6464666667,25.8584666667,35.1515333333
186.01,35.3990666667,23.7792333333,26.6667666667,18.4507333333,41.1266666667,23.0281666667,30.0938,16.7606,16.1970666667,24.5539333334,35.5867333333
186.39,25.7142666667,9.2857,14.9107666667,4.04753333334,29.3453333333,7.85736666666,16.1904666667,4.76186666668,0.35713333332,9.64286666666,26.3094666667
186.77,18.7499333333,-3.19446666667,14.5138666667,-2.84719999999,23.8889333334,0.2778,10.4861333333,-6.66659999999,-10.3472,0.76399999998,27.7777333333
187.15,19.5504666667,-7.94013333334,15.1686,-7.191,23.2958666667,4.60686666666,8.764,-7.19093333334,-9.58793333336,3.22113333336,30.7115333333
187.53,25.9709333333,5.85499999999,18.6957333333,6.37686666667,29.1594,15.2464,15.0725333333,6.08699999999,4.05793333334,10.1450666667,33.1013333333
187.91,32.7141333333,15.6426666667,27.4763333333,17.5952333333,36.2382,24.6904333333,20.7617333333,18.7618666667,15.1429333333,18.8095333333,37.1905333333
188.29,40.6061333333,22.4708666667,36.4102666667,28.7879333333,43.2168,38.0886666667,26.6666,27.366,26.9464666667,28.3916666667,47.8322
188.67,37.2872,19.5861666667,32.9195333333,27.6321,39.954,36.9195,21.2413333333,28.5516,26.0228666667,25.0115333333,43.3104666667
189.05,33.6110666667,11.0834666667,28.2778,23.5555666667,37.3888666667,33.4723666667,12.7778666667,25.0001333333,22.611,18.2222,42.3889333333
189.43,26.7346666667,-1.36056666667,18.2653666667,14.8638666667,31.2243333333,29.3877,-2.72100000001,18.3672666667,16.1224,8.23113333333,38.5715333333
189.81,25.6409333333,-5.31126666667,17.8754666667,11.9413666667,30.1099333333,29.8168333333,-9.67033333334,15.4579333333,15.4578666666,6.59326666666,40.1464
190.19,28.3982666667,-10.0866333333,23.5930666667,8.7878,31.342,33.8096,-17.1428,15.6711333333,15.4978,2.33773333332,49.3508
190.57,36.0975333333,-2.52036666666,34.5529666667,13.2519666667,38.2114,45.4878,-8.13013333333,18.4553333333,24.7968666667,8.94299999999,53.9025333333
190.95,42.5640666667,8.79123333332,39.0842,22.0512666667,41.8315333333,52.5275333333,2.63739999999,30.2565333333,34.7253333333,15.1648,52.8938666666
191.33,37.2549333333,2.47066666666,31.5295,18.1961333333,32.4706,42.1177333333,-7.68626666667,25.0196666667,26.745,-0.70586666666,43.3725333333
191.71,31.1111333333,-11.7875,28.6472,14.6377333333,27.2464666667,37.9227,-22.0289333333,23.1882666667,22.7052,-14.5894666667,46.0869333333
192.09,19.5321333333,-35.2046,17.6024,4.91223333326,13.3332,29.3568333333,-38.7134000001,14.3858,16.3743333333,-34.269,40.7017333333
192.47,-38.8619333333,-115.528233333,-39.8373333333,-66.0976999999,-42.4389999999,-36.3414666667,-112.1952,-43.5773333334,-49.1057333334,-119.349533333,-14.3090666667
192.85,-45.5554666667,-122.539733333,-47.6191666667,-73.6506999999,-48.7302666667,-52.3017,-118.571466667,-53.1745333333,-59.0475333333,-130.158733333,-15.3968
193.23,-6.30140000002,-50.9133,-8.90396666668,-20.9588666667,-4.56613333333,-10.6849,-46.7579999999,-12.6028,-15.4336,-50.0457333333,12.7855333333
193.61,-16.3378666666,-68.3569333334,-15.3991333333,-32.2066333333,-19.8122666667,-21.6902666667,-58.9669999999,-21.3144666667,-28.8262666667,-65.0703333334,2.62906666667
193.99,-42.5396666666,-100.052866667,-41.9577333333,-57.7778,-44.4444,-46.984,-85.7143333333,-39.9998666666,-55.5555333334,-95.9788666668,-25.9258666667
194.37,-58.5553999999,-119.1112,-66.3890000001,-73.2221666666,-60.1110666666,-62.3332333333,-101.000066667,-52.889,-68.4444666666,-114.555533333,-49.4444666667
194.75,-62.3729333334,-126.7233,-78.4179999999,-70.9605000001,-62.9379333333,-67.5141,-99.6610000001,-52.3161999999,-71.6384000001,-118.417933333,-53.3333333333
195.13,-138.5586,-245.315433333,-168.648733333,-145.315333333,-132.432533333,-141.982066667,-188.648733333,-115.4956,-150.630733333,-224.144133333,-114.234266667
195.51,-138.461533333,-251.965733333,-166.5811,-142.307833333,-130.0854,-139.4017,-187.521333333,-126.666666667,-153.846133333,-210.940066667,-109.914666667
195.89,-160.919533333,-336.206833333,-210.23,-187.9309,-170.5748,-175.862133333,-232.183866667,-160.689733333,-201.6092,-261.839266667,-139.0804
196.27,-164.4446,-358.888933333,-230.370333333,-209.506066667,-191.357933333,-201.111066667,-257.7778,-176.79,-215.308666667,-279.753133333,-151.604933333
196.65,-126.410266667,-337.564,-218.3333,-160.640966667,-165.8974,-166.666833333,-232.051333333,-153.5898,-180.512733333,-235.640933333,-108.974466667
197.03,-136.0,-350.666666667,-229.733333333,-150.933333333,-179.2,-172.8,-240.266666667,-172.533333333,-181.333333333,-230.4,-97.3333333333
197.40,-165.9648,-440.175533333,-270.701866667,-176.315666667,-231.228133333,-208.420966667,-297.193066667,-208.7718,-211.228133333,-291.228066667,-111.9298
197.78,-84.2666666667,-282.266666667,-169.066666667,-98.5333333334,-134.4,-129.733333333,-183.466666667,-112.266666667,-118.133333333,-175.2,-47.7333333334
198.16,-214.666666667,-689.666666666,-417.0,-248.0,-358.666666667,-341.666666667,-472.0,-274.666666667,-291.333333333,-449.333333333,-96.6666666667
198.54,-81.2122000001,-481.818233333,-239.393833333,-103.939433333,-215.151533333,-202.121233333,-315.1514,-153.3334,-187.878866667,-313.9394,36.9698000001
198.92,-77.7778666665,-535.555533333,-217.777766667,-98.8887999999,-264.444466667,-251.852033333,-377.037066667,-136.2964,-181.4816,-349.6296,40.7408666668
199.30,-279.999999999,-1311.66666667,-590.833333334,-276.666666666,-745.000000001,-686.666666667,-1016.66666667,-493.333333335,-550.0,-833.333333333,-143.333333334
199.68,60.0,3746.66666667,1340.0,113.333333335,1853.33333333,1743.33333333,2940.0,906.666666666,933.333333332,2360.0,-400.000000001
200.06,63.5897999998,-198.205233333,-26.4102333333,49.4871999999,-73.3334666665,-77.6922333333,-164.615266667,11.282,-2.56419999994,-117.4358,85.6410666665
200.44,91.8518666666,-252.592733333,-2.9629666666,90.7408,-85.1852666666,-25.9259000001,-207.4074,45.9260666668,-15.5556666667,-137.037066667,166.6668
200.82,101.666666666,-492.499999999,19.9999999994,138.333333333,-255.0,-96.6666666667,-515.000000001,96.6666666662,-68.3333333326,-375.000000001,293.333333333
201.19,280.0,-2153.33333333,-136.666666666,16.666666666,-1133.33333333,-673.333333335,-2180.0,473.333333333,-540.0,-2020.0,473.333333333
201.57,33.3334000001,-147.857066667,-43.0951333334,6.66656666674,-69.5238000001,-55.4761,-154.285733333,48.5714666666,-27.6190666666,-148.095066667,21.4285333334
201.95,206.666666667,-2256.66666667,-1053.33333333,76.6666666674,-1093.33333333,-1003.33333333,-2466.66666667,306.666666667,-566.666666668,-2320.0,80.0
202.33,23.9215333333,-128.2352,-48.0393666666,5.09800000007,-64.3137333333,-52.1568,-126.274533333,4.31380000013,-23.5294666667,-109.019533333,16.0783333334
202.71,-325.0,-927.499999999,-566.666666667,-324.166666667,-685.0,-589.166666667,-880.0,-349.999999999,-460.0,-731.666666668,-371.666666667
203.09,-92.3077999999,-264.871733333,-165.897566667,-71.2820999999,-182.564,-165.640933333,-242.0512,-67.1795333333,-121.538533333,-178.9744,-77.4358666667
203.47,-41.0527333331,-131.578966667,-89.8244999999,-21.5789000001,-84.5614000001,-107.3685,-139.649066667,1.4035333334,-45.9648666667,-98.2454666667,-11.2281333333
203.85,-103.333333333,-204.166666667,-152.291666667,-63.1249999999,-162.916666667,-182.708333333,-210.0,-10.8333333333,-100.0,-147.5,-52.9166666667
204.22,355.333333333,533.333333333,431.666666667,253.666666667,414.666666667,428.666666667,512.0,189.333333334,343.333333333,393.333333333,231.333333333
204.60,223.611066667,288.4723,250.833133333,169.7223,244.166733333,250.694366667,282.777866667,146.666466667,215.555533333,235.277733333,175.555466667
204.98,237.777866667,299.7223,263.7501,181.666766667,242.499933333,263.194433333,283.333266667,147.222133333,221.944533333,230.277733333,188.055666667
205.36,307.058733333,391.568566667,324.705833333,224.901933333,311.7648,312.745,337.254933333,174.901866667,273.725533333,267.058666667,238.0392
205.74,241.111133333,287.638833333,229.444466667,171.527833333,242.2222,224.4444,245.555533333,139.999933333,201.944466667,195.833333333,179.166666667
206.12,-742.856999999,-907.619066666,-644.285933333,-503.8095,-786.666666666,-648.0951,-734.285533334,-397.142733333,-587.619,-553.333333333,-593.333333333
206.50,-346.6666,-440.555566667,-300.277866667,-173.333333333,-363.888866667,-289.999933333,-342.777733333,-125.000066667,-257.222066667,-257.777733333,-258.888933333
206.87,-197.254866667,-281.960833333,-184.9018,-80.1960333334,-212.9412,-166.078466667,-225.8824,-47.0586666667,-125.098133333,-149.804,-139.607933333
207.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.63,2.64415887213e+15,3.83616275078e+15,2.65268841688e+15,1.92767711323e+15,3.35637585866e+15,2.42239070866e+15,3.28813950067e+15,1.41163965593e+15,2.05135551209e+15,2.58871683127e+15,2.19209300044e+15
208.01,403.076933333,525.1282,391.7948,301.794933333,478.4614,353.333466667,448.205333333,252.820733333,317.948733333,394.871666667,378.4616
208.39,540.606,678.484866667,541.818133333,395.4546,658.787933333,507.5758,601.818133334,384.242466667,431.515066667,538.181866667,585.454466667
208.77,1218.33333333,1653.33333333,1285.0,829.166666667,1613.33333333,1235.0,1463.33333333,921.666666665,883.333333333,1256.66666667,1406.66666667
209.14,-1288.8888,-2037.77773333,-1464.44443333,-858.888866668,-2006.6666,-1537.77776667,-1733.33326667,-982.222199999,-908.888933332,-1493.33326666,-1595.5556
209.52,315.416666667,428.958333333,352.5,226.458333333,431.666666667,390.208333333,415.0,261.25,249.583333333,363.333333333,348.333333333
209.90,231.883933333,311.739,259.130433333,180.144966667,306.086933333,290.144933333,313.333333333,202.8986,193.6232,272.463733333,250.434733333
210.28,147.2222,184.236066667,157.361133333,115.208366667,175.972266667,174.9305,181.527733333,129.027866667,121.805533333,165.138866667,144.444533333
210.66,152.245,187.619133333,158.979566667,119.2518,182.176933333,175.850333333,183.265333333,132.653,117.9592,162.584933333,155.6462
211.03,161.363733333,192.5,159.393833333,120.303033333,194.545533333,184.545366667,182.121266667,134.090866667,116.8182,165.454533333,162.878666667
211.41,175.315333334,208.918966666,168.738766667,122.522433333,202.882866667,207.657833333,196.216333333,147.387533333,130.810866667,176.036066667,182.882866667
211.79,162.037133333,187.592633333,140.648233333,99.0740666667,183.1482,185.2779,167.777866667,128.703533333,111.666733333,151.111133333,169.629733333
212.17,564.7618,672.857099999,435.7144,223.809366667,653.3334,675.714266667,575.238133333,360.952466667,338.0952,487.619066667,533.3332
212.55,905.0,1010.83333333,611.666666667,397.5,999.999999999,1155.0,801.666666667,438.333333333,486.666666666,750.0,760.000000001
212.92,1826.66666667,1985.0,1138.33333333,800.0,1886.66666667,2455.0,1590.0,750.000000001,983.333333335,1246.66666667,1473.33333333
213.30,-1400.00006667,-1406.66666667,-857.777833334,-705.555566667,-1286.6668,-1688.8889,-1168.889,-646.666733334,-837.777666666,-864.4446,-1188.88893333
213.68,-255.714333333,-278.333266667,-148.095033334,-105.476233333,-266.1904,-328.809533333,-197.1428,-87.619,-138.095333333,-126.666666667,-229.523866667
214.06,-296.410266667,-293.333233333,-152.820433333,-91.5383333332,-277.435866667,-369.743633333,-193.846066667,-79.4872000001,-166.666666667,-124.1026,-269.2308
214.44,-682.666666668,-595.333333333,-344.666666667,-116.666666667,-594.666666666,-822.666666666,-341.333333333,-106.666666667,-364.0,-197.333333333,-609.333333333
214.81,569.523866667,442.381066667,276.6665,109.523766667,447.619,632.381033333,289.523799999,124.761866667,361.904733333,142.857266667,441.904733333
215.19,228.888933333,188.3334,132.962933333,67.7777666667,178.889,257.407366667,141.851866667,77.4074,170.740866667,64.8148666667,185.925866667
215.57,134.927533333,121.5219,107.9711,76.3768000001,120.0,144.275466667,104.4928,84.2027999999,118.2608,76.0870000001,119.2754
215.95,149.130266667,139.492733333,132.028933333,93.1159333335,133.3334,163.768066667,115.0724,99.9999333332,136.521733333,93.7682,135.507066667
216.32,114.358866667,117.0512,111.495666667,84.7862666667,105.299133333,125.5556,94.6154,88.2906000001,104.102666667,84.1025333333,113.076933333
216.70,107.4796,110.447066667,106.260133333,75.4472,99.6746666667,116.26,89.6746666667,87.4796666667,96.1788666666,74.7154666667,107.235733333
217.08,113.25,115.583333333,113.166666667,80.9166666667,108.25,119.166666667,90.1666666667,93.6666666666,101.166666667,84.9999999999,113.666666667
217.46,99.6415999999,100.2867,100.573466667,68.0644333333,96.6307333333,104.838866667,79.2114000001,85.0180000001,90.1074666665,79.7848666667,97.8493333335
217.83,94.2308,93.0128000001,93.8141666667,64.8397666667,90.1924666666,94.0704333334,75.9616,83.2050666667,84.7435333333,75.2564666667,95.7050000001
218.21,92.3478,92.3767666667,92.5217666667,67.6811333333,91.7102666666,94.3768666667,76.5796666667,84.6957999999,85.8551333335,75.768,97.2754
218.59,103.218333333,108.1226,111.149333334,77.3945,108.7356,114.520933333,88.4291333334,96.2451333332,97.6244666667,85.2873333334,117.471266667
218.97,99.0222000001,111.511033333,112.444433333,78.0887333333,108.622266667,119.600033333,83.2889333335,99.1999333335,94.1333333333,85.1556666667,120.266666667
219.34,114.408666667,132.5268,128.871,88.3333333334,128.0644,142.795633333,96.6665999999,115.376333333,107.419333333,103.655866667,140.645
219.72,152.929266667,183.131366667,171.5151,105.151433333,170.303,206.4646,112.9292,145.858533333,127.272733333,132.323133333,204.0404
220.10,164.222266667,204.111166667,181.555666667,116.8888,183.333333333,222.000066667,128.8888,167.555666667,136.222133333,146.444333333,220.4444
220.47,383.333333333,461.0,398.333333333,250.666666667,451.333333333,547.666666667,294.666666667,407.333333333,334.666666667,351.333333333,508.666666667
220.85,294.509866667,322.549033333,276.274533333,229.019566667,316.862666667,363.137266667,227.451,287.450866667,262.353133333,280.000133333,332.549
221.23,208.0556,224.3056,180.555533333,169.583333333,212.777866667,251.944433333,154.722133333,191.111133333,185.555666667,197.2222,223.333466667
221.61,215.6522,237.391366667,169.275433333,182.463766667,211.594133333,255.796966667,156.231866667,185.217333333,183.478333333,190.144933333,228.985466667
221.98,830.0,969.166666665,535.0,690.833333332,783.333333333,1147.5,440.0,526.666666667,613.333333334,741.666666666,801.666666667
222.36,-252.380866667,-434.285733333,-126.190533333,-187.1428,-285.714266667,-453.3333,-90.4762000001,-106.6666,-143.8096,-263.809466666,-259.047533333
222.74,558.666666667,799.333333333,305.333333333,463.333333333,545.333333333,744.666666667,340.0,356.0,394.666666667,609.333333334,576.0
223.11,1144.44446667,1641.11113333,862.222333333,1118.88896667,1104.4444,1500.0,799.999933333,711.1112,915.555466666,1364.4444,1246.66646667
223.49,-1144.44446667,-1553.33333333,-817.777866667,-1208.88883333,-1040.0,-1431.11116667,-704.444466667,-673.333333333,-946.666666667,-1342.2222,-1157.77766667
223.87,-516.190466667,-705.238166667,-373.333433333,-594.761933333,-476.1904,-637.142866667,-350.476066667,-354.285733333,-459.999933333,-605.714333334,-516.1906
224.24,-391.111133334,-484.814733333,-259.259433333,-452.963066667,-369.629733333,-477.7779,-273.333466667,-233.333266667,-341.4816,-450.370466667,-392.592666667
224.62,-348.148133333,-433.7035,-232.592566667,-405.925966667,-317.037066667,-416.296266667,-239.259266667,-211.111266667,-289.629733334,-385.185066667,-402.2222
225.00,-26.6666666667,-55.2686999999,-1.828,-33.5483,-17.4192000001,-47.3117333333,-3.01079999999,7.74186666667,-10.9675333333,-43.8709999999,-50.3227333333
225.38,-9.72973333334,-32.5225333333,6.21619999999,-8.64856666668,2.70266666667,-22.3423,7.92793333331,15.3153333333,-2.34240000002,-12.2522666667,-33.3334
225.75,-4.5924,-17.4075,5.7037,6.29626666666,12.5926,-5.25913333332,17.9259333333,21.3334666667,5.6296,-2.66666666667,-11.4074666667
226.13,-48.5714666667,-48.6507666667,-28.8095666667,-26.2698666667,-15.3967333333,-35.873,-15.5554666667,-24.2856,-31.9048,-33.0158,-47.1428
226.51,-68.2993333333,-50.6803333333,-44.4898666667,-51.9046666667,-26.9388666666,-51.4286,-34.8299333333,-41.2246666667,-50.0682,-47.6191333333,-62.0408
226.88,-54.8148,-31.1639666667,-28.9948,-33.4391333333,-16.8254,-36.1904,-16.4022,-27.0899333333,-38.2011333333,-28.8888,-35.873
227.26,-53.6753333333,-29.1452666667,-31.7949333333,-30.4701,-22.8205333333,-32.9059666667,-23.8462,-31.3676,-41.7948666667,-29.6580666667,-37.6067333333
227.64,-46.2706,-27.3597666667,-28.5148,-22.8715,-20.858,-28.0197666667,-21.9142,-27.3266666667,-34.5873333333,-24.2902666667,-34.0593333333
228.01,-35.3280666667,-20.8398,-20.8137333333,-12.7558333333,-15.6429333333,-19.7374666667,-12.1258666667,-19.1075333333,-26.0891333334,-15.223,-23.0971333333
228.39,-29.7694666667,-20.0420333333,-18.2809,-9.14043333335,-13.5848666667,-13.9414333333,-9.35013333333,-18.5745333333,-21.9706666667,-12.0336,-17.6939333333
228.76,-24.0972666667,-17.7258,-14.7742666667,-6.28470000001,-11.3194,-11.4582666667,-7.63886666667,-15.9723333333,-17.9166666667,-10.0695333333,-11.9791333333
229.14,-23.1804666667,-18.0734,-15.1223333333,-9.4188,-12.5994,-12.9205333333,-9.51073333334,-17.7981333333,-17.8899333333,-11.3455333333,-12.9664
229.52,-22.1858,-18.5791666667,-15.4234,-10.3004666667,-14.4808666666,-13.7431333333,-10.9563333333,-19.5903333333,-17.3498,-14.8362,-13.3061333333
229.89,-20.629,-18.6164,-15.5094666667,-12.2264333333,-15.8740666667,-14.2643,-11.1950666667,-20.1005333333,-16.2014,-16.0252666667,-14.5156666667
230.27,-10.7991333333,-11.0274333333,-8.66433333334,-5.97036666667,-8.28753333334,-6.51833333333,-4.24653333333,-12.3058666667,-8.15073333333,-9.54326666667,-6.75799999999
230.65,-6.75366666666,-6.68856666666,-6.1111,-2.25493333334,-4.74946666667,-1.86296666667,0.130733333332,-9.25926666666,-3.878,-6.57946666667,-2.244
231.02,-3.42806666667,-5.20496666667,-3.82763333333,-0.0525999999994,-1.998,0.641366666667,1.4512,-8.265,-1.409,-5.0684,-0.021066666666
231.40,-0.557266666664,-3.0753,-0.846233333334,2.72443333333,-0.288999999999,3.20949999999,3.44686666668,-6.8524,1.032,-2.642,3.63253333333
231.78,0.0208000000008,-2.85563333333,-1.72366666667,2.0665,-1.59906666667,2.82436666667,3.26073333333,-7.31046666666,0.789133333332,-3.5722,4.11206666667
232.15,-1.52866666667,-4.41613333333,-3.4288,-0.424766666667,-4.03393333333,1.41193333333,1.08273333333,-9.12946666667,-0.212333333334,-6.34806666667,2.33546666667
232.53,-1.56993333333,-4.00463333333,-3.62903333333,-2.21836666667,-4.68726666667,1.26266666667,1.25140000001,-9.30593333333,0.295800000001,-6.48466666667,3.11706666667
232.90,-3.47406666667,-5.75116666666,-4.50706666667,-6.3145,-7.13626666667,-0.117433333332,0.07033333334,-10.9624,-1.8076,-8.23946666667,0.023399999998
233.28,-7.13233333333,-10.147,-9.21566666669,-10.2451,-11.6912,-4.66913333334,-2.37740000001,-14.2891333333,-6.37253333333,-12.3530666667,-3.99506666667
233.66,-4.8636,-6.79713333334,-5.682,-7.6157,-7.47326666667,-2.0759,0.0001333333354,-10.415,-3.93826666667,-8.30373333333,-0.640666666668
234.03,-4.8654,-5.91813333333,-4.76016666667,-6.63176666667,-5.91826666667,-1.3684,0.748733333335,-10.1520666667,-3.27493333333,-7.11106666666,-0.327533333332
234.41,-8.22453333333,-8.92316666667,-7.23936666667,-8.86603333334,-8.98046666667,-4.44453333333,-2.2222,-13.1959333333,-6.23146666667,-9.09513333335,-4.00913333333
234.78,-12.6642,-14.1637333333,-11.2457333333,-13.2987666667,-14.0023333333,-8.47743333333,-6.1822,-18.5928,-10.9342666667,-13.218,-7.6124
235.16,-19.3788,-20.0118333333,-18.2316666666,-19.4146,-20.7886,-14.1696,-12.4254,-24.2534,-16.3202,-18.5423333333,-14.2174666667
235.54,-23.6631333334,-22.8939666667,-21.2454333333,-23.2234666667,-23.3700666667,-17.5947,-15.5556,-27.1794666667,-19.4873333333,-21.4896666667,-18.7057333333
235.91,-19.3193333333,-19.8357666667,-17.5939,-18.5915333333,-17.6525333333,-13.6151333333,-11.9953333333,-22.9108,-15.4694666667,-17.3005333333,-14.3428
236.29,-15.5630666667,-16.5641666667,-14.9261,-15.0967,-13.3788,-11.3196,-9.62446666665,-19.5677333333,-12.2866666667,-13.9476666667,-12.1956666667
236.66,-10.5006666667,-11.6188,-10.0532333333,-9.18000000001,-7.32693333333,-7.64633333333,-5.58040000001,-14.6539333333,-8.20006666667,-10.1596,-7.1352
237.04,-7.7916,-8.88530000001,-8.33300000001,-5.92693333333,-4.5208,-5.52060000001,-3.37506666666,-11.8124666667,-5.68746666667,-8.31253333333,-4.06253333333
237.41,-3.62926666667,-4.49706666667,-3.61923333333,-1.9921,0.0985999999986,-1.28213333333,-0.394533333334,-8.3432,-2.01186666667,-4.8324,-0.709999999998
237.79,-3.83246666667,-3.89233333333,-4.82036666667,-1.8364,0.379133333334,-0.728600000007,0.1796,-8.32333333333,-1.69653333333,-4.85026666667,-1.57673333334
238.17,-2.3724,-3.58823333333,-4.5098,-1.1373,0.431533333335,0.617500000007,0.9412,-7.88233333333,-1.5882,-4.6862,-1.059
238.54,-0.892533333332,-3.4094,-3.29553333333,0.2849,1.9182,2.3456,1.88026666667,-6.53373333333,-1.0066,-3.38073333333,0.949666666668
238.92,1.59153333333,-3.00616666667,-2.01606666667,1.83913333333,3.66053333333,3.62523333333,2.38733333333,-3.87273333333,0.159200000001,-1.64453333333,1.0254
239.29,3.4126,-0.904800000001,1.246,3.15866666667,5.63506666667,5.12703333333,5.127,-1.7936,2.0158,0.555533333333,3.28573333333
239.67,5.233,0.7383,2.3656,3.76343333333,6.82446666666,6.64506666666,6.66666666667,-0.143333333333,3.2546,1.44806666667,5.43373333334
240.04,5.1282,1.57056666667,3.26936666667,3.58316666667,6.75640000001,7.21799999999,7.14099999999,0.641,3.846,1.718,5.21806666667
240.42,4.92166666667,2.2092,3.29423333333,3.70256666667,6.76733333333,7.91386666667,7.0918,0.9284,4.13873333333,2.39373333333,6.10733333333
240.79,3.66866666667,0.9221,2.17956666667,2.6923,4.77306666667,6.95256666667,5.937,-0.0196000000001,3.01773333333,1.38086666667,4.75353333333
241.17,3.59173333333,1.08956666667,2.09726666667,2.91566666667,4.77166666667,7.03706666667,6.26193333333,0.2756,3.3248,1.95533333334,5.23686666667
241.54,3.45706666667,0.982300000001,2.111,2.94346666667,4.4244,6.93296666667,6.29166666667,0.862333333333,3.6744,2.21953333333,5.9318
241.92,3.4108,0.605366666667,2.09203333333,2.60333333333,3.99593333333,6.448,5.96706666667,0.8208,3.72686666667,1.86346666666,5.9064
242.29,3.4796,0.715799999999,2.09776666667,2.81673333333,3.8344,6.3118,5.87626666667,1.08933333333,3.70373333333,1.8302,6.04413333333
242.67,2.73486666667,0.260233333333,1.2867,2.15443333333,3.04013333333,5.81096666667,5.24233333333,0.616266666667,3.22566666667,0.897533333333,5.58333333333
243.05,2.75286666667,0.8449,1.81896666667,2.41086666667,3.01146666667,5.85906666667,5.78733333334,0.907866666667,3.46546666667,1.01733333333,6.27006666667
243.42,2.98253333333,1.04133333333,1.6212,2.5157,3.073,6.1318,5.75553333333,1.29613333333,3.5428,0.9846,6.46306666667
243.80,2.30993333333,0.455766666667,1.16313333333,2.265,2.63993333333,5.34116666667,5.5312,0.895066666666,3.14866666667,0.492266666668,5.77746666667
244.17,0.753866666667,-0.824100000001,-0.135066666667,0.7763,1.564,3.76646666667,4.36573333333,-0.337666666666,1.64826666667,-0.933933333335,4.60766666666
244.55,-0.0951999999987,-1.60106666667,-0.665099999999,-0.307200000001,0.882866666665,2.7242,3.67693333333,-0.916466666666,0.7656,-1.9502,3.52613333333
244.92,0.699733333333,-0.4621,0.235133333334,0.173533333335,2.0032,3.44553333333,4.66873333333,0.272333333334,1.7148,-1.13786666667,4.37513333333
245.30,1.1694,0.127533333335,0.939433333332,0.637333333333,2.6038,3.8331,5.4072,0.939533333333,2.3638,-0.934466666666,4.73273333333
245.67,1.83413333333,0.817699999999,1.6563,1.13876666667,3.35433333333,4.56456666667,6.39413333333,1.5662,2.943,-0.341933333334,5.25293333333
246.05,2.74746666667,1.44333333334,2.47156666667,1.95103333333,4.1804,5.47606666667,7.37046666666,2.2924,3.61986666667,0.501400000001,6.27906666667
246.42,3.72213333333,2.37823333333,3.4202,2.82176666667,5.3606,6.3798,8.32026666667,3.1974,4.63566666666,1.661,7.23666666667
246.79,4.64086666667,3.28363333333,4.18156666667,3.4979,6.1904,7.06596666667,9.24760000001,3.99653333333,5.42933333333,2.72146666667,7.80106666667
247.17,4.86546666667,3.27376666667,4.14516666667,3.59286666667,6.51846666667,7.12116666667,9.46993333333,4.07293333333,5.71626666667,2.92586666667,7.78813333333
247.54,4.83006666667,3.36246666667,4.08773333333,3.61036666667,6.57173333333,7.08456666667,9.65706666667,3.8322,5.80053333333,2.88953333333,7.8268
247.92,4.87273333333,3.4295,4.19033333333,3.68573333333,6.6312,7.33273333333,9.65666666667,3.80993333333,5.9028,3.02253333333,7.85373333333
248.29,5.3752,3.93996666667,4.51913333333,4.2374,6.98286666667,7.9379,10.1117333333,4.16193333333,6.4286,3.52913333333,8.33253333333
248.67,5.7592,4.3159,4.6885,4.70596666667,7.27633333333,8.30503333333,10.5534,4.3346,6.77066666667,3.92433333333,8.71833333333
249.04,5.81326666667,4.0976,4.52276666667,4.88546666667,7.21686666667,8.1611,10.5291333333,4.09453333333,6.73793333333,3.89533333333,8.65893333333
249.42,5.60966666667,3.71403333333,4.1482,4.5806,7.1102,7.78513333333,10.1022,3.659,6.39306666667,3.6464,8.30593333333
249.79,5.20813333334,3.24356666667,3.5617,4.32476666667,6.83253333333,7.3129,9.71900000001,3.1878,6.1964,3.40786666667,7.81726666666
250.17,4.20973333333,2.33396666667,2.42366666667,3.47806666667,5.9994,6.39363333333,8.89626666667,1.936,5.25506666667,2.475,6.5606
250.54,3.14113333333,1.32603333333,1.221,2.52473333333,5.02933333333,5.40743333333,7.99266666667,0.889400000001,4.2046,1.3948,5.31233333333
250.92,2.48533333333,0.734266666667,0.554533333333,1.99223333333,4.6548,4.839,7.38113333333,0.258666666667,3.79153333333,0.622400000001,4.62406666667
