wavelength,Back_ThrCypm,Belly_ThrCypm,Breast_ThrCypm,Crissum_ThrCypm,Crown_ThrCypm,DorTail_ThrCypm,Patch10_ThrCypm,Patch11_ThrCypm,Rump_ThrCypm,Throat_ThrCypm,WingTip_ThrCypm
434.35,10.5248,31.2842,23.2154,16.9592,12.4747333333,10.3382666667,14.1508,35.3833333333,13.3844,26.6262666666,6.62293333333
434.71,10.4944666667,31.2512,23.17,16.924,12.4174666667,10.2937333333,14.1135333333,35.4057333333,13.3514666667,26.5641333333,6.57686666667
435.07,10.5203333333,31.3040666667,23.2282666667,16.9756666667,12.4653333333,10.3212,14.1534666667,35.5221333333,13.4056666667,26.5926666667,6.62613333333
435.42,10.5227333334,31.3406666667,23.2438666667,16.9961333333,12.4912,10.3166,14.167,35.6147333333,13.4175333333,26.5763333333,6.60806666667
435.78,10.5048666667,31.3644666667,23.2544666667,16.996,12.4814666667,10.2767333333,14.1552,35.6711333333,13.4103333333,26.5744666667,6.5976
436.13,10.5375333333,31.4613333333,23.2970666667,17.0398,12.4961333333,10.3121333333,14.1835333333,35.7728,13.4479333333,26.5936,6.61946666667
436.49,10.5305333333,31.5000666667,23.3244,17.0516,12.4978666667,10.3019333333,14.1806,35.8636666666,13.4732666667,26.5870666667,6.60406666667
436.84,10.5624,31.5724666667,23.3758,17.0869333333,12.5054,10.3211333333,14.1986,35.9693333333,13.4962666667,26.601,6.61193333333
437.20,10.5554666667,31.6150666667,23.4144666667,17.1129333333,12.5076666667,10.3361333333,14.2005333333,36.0540666667,13.5104666667,26.6057333333,6.61133333333
437.56,10.5125333333,31.6160666667,23.4128666667,17.1062,12.4552,10.3150666667,14.1696666667,36.1202,13.4944666667,26.5834,6.5708
437.91,10.5440666667,31.6610666667,23.4754,17.1687333333,12.49,10.3686,14.2238666667,36.2440666667,13.5456,26.5983333333,6.62093333333
438.27,10.5464666667,31.6822,23.4830666666,17.1782,12.469,10.3458666667,14.2254,36.3029333333,13.528,26.5990666667,6.61173333333
438.62,10.5353333333,31.7452666667,23.5254,17.1904666667,12.456,10.3348,14.2362,36.4316,13.5458,26.5987333333,6.5994
438.98,10.5057333333,31.7152,23.4840666667,17.1564,12.399,10.2932666667,14.1853333333,36.4304666667,13.5164,26.5342666667,6.55933333333
439.33,10.4952666667,31.7498666667,23.5012666667,17.1713333333,12.3817333333,10.3,14.1832,36.4985333333,13.5334666666,26.5432666667,6.55946666667
439.69,10.5164,31.7779333333,23.5172,17.1866666667,12.3862,10.3344,14.1885333333,36.5778666666,13.5602666667,26.5234666667,6.57506666667
440.04,10.4886,31.8146666667,23.5204666667,17.1832,12.3662,10.3096666667,14.1718,36.6347333333,13.5428666667,26.5273333333,6.54966666667
440.40,10.5002,31.8687333333,23.5578666667,17.2164666667,12.3776666667,10.3116,14.1829333333,36.7482666667,13.5621333333,26.5478,6.55686666667
440.75,10.509,31.9177333333,23.5918666667,17.2740666667,12.3898666667,10.3303333333,14.2111333333,36.8193333333,13.5996,26.5709333333,6.56226666667
441.11,10.5346,31.9748666667,23.6254,17.3249333333,12.4100666667,10.359,14.2333333333,36.8978,13.6472,26.5896,6.58673333333
441.47,10.5674,32.0480666667,23.6871333333,17.3665333334,12.4379333333,10.3916,14.2794,36.9902,13.6874,26.6372666667,6.62413333333
441.82,10.5364666667,32.0293333333,23.6332,17.3152,12.3803333333,10.3457333333,14.2398666667,36.966,13.6642666667,26.5877333333,6.5864
442.18,10.4856,32.0122666667,23.6134666667,17.2896666667,12.3424,10.3054,14.2145333333,36.977,13.6546,26.5339333333,6.54153333333
442.53,10.4825333333,32.0440666667,23.6060666667,17.2934666667,12.3228,10.2966666667,14.2146,37.0332666667,13.644,26.5348,6.52513333333
442.89,10.4723333333,32.1242666667,23.6304666667,17.3119333333,12.3164666667,10.3064,14.2168666667,37.1442,13.6441333333,26.5688,6.50746666667
443.24,10.4952666667,32.1611333334,23.6430666667,17.3264666667,12.3,10.3104666667,14.2175333333,37.2080666667,13.6560666667,26.5607333333,6.5096
443.60,10.538,32.2495333333,23.6974666667,17.3822666667,12.3231333333,10.3552666667,14.2562666667,37.3107333333,13.7064666667,26.5896666667,6.54446666666
443.95,10.609,32.3236666667,23.7626666666,17.4549333333,12.3672,10.4346666667,14.317,37.4488,13.7825333333,26.6316,6.628
444.31,10.6093333333,32.3287333333,23.7596666667,17.4574666667,12.3366,10.4382666667,14.2991333333,37.4493333333,13.7787333333,26.6077333333,6.62746666667
444.66,10.6015333333,32.3468,23.7746,17.4544666667,12.3191333333,10.4288,14.2803333333,37.4961333333,13.7821333333,26.5954666667,6.63346666667
445.02,10.6062666667,32.3897333333,23.8050666667,17.4675333334,12.3210666667,10.4450666667,14.2927333333,37.5700666667,13.7888,26.5923333333,6.63826666667
445.37,10.5834,32.3744666667,23.7816666667,17.4708,12.3018,10.4350666667,14.2703333333,37.5924,13.7935333333,26.5656,6.621
445.72,10.5953333333,32.4558,23.8450666667,17.5014666667,12.3202666667,10.4602666667,14.2923333333,37.6981333333,13.8267333333,26.6062,6.63866666667
446.08,10.6231333333,32.5331333333,23.8898,17.5387333334,12.3448,10.5016,14.3154666667,37.7608,13.8630666667,26.6386,6.68126666667
446.43,10.6343333333,32.5554666667,23.9014,17.5594666667,12.3597333333,10.5037333333,14.3147333333,37.7715333333,13.8909333333,26.6436,6.69706666667
446.79,10.6091333333,32.5434,23.895,17.5662666667,12.3337333333,10.4935333333,14.2973333333,37.7682,13.8943333333,26.6136,6.69206666667
447.14,10.6045333333,32.5826,23.9162666667,17.5993333333,12.3327333333,10.5120666667,14.3054666667,37.8136666667,13.9110666667,26.6228666667,6.68826666667
447.50,10.5847333333,32.5952666667,23.9054666667,17.6095333333,12.3288,10.5,14.2923333333,37.8345333333,13.8988,26.6229333333,6.68286666667
447.85,10.5598,32.591,23.8965333333,17.6191333333,12.3144,10.4648666667,14.2659333333,37.8102,13.8959333333,26.5892,6.65473333333
448.21,10.5668,32.6575333334,23.9191333333,17.6567333333,12.3299333334,10.4764,14.288,37.8929333333,13.9205333333,26.6153333333,6.66173333333
448.56,10.5822,32.6961333333,23.9168,17.6820666667,12.3488666667,10.5036666667,14.3045333333,37.9364,13.9412,26.615,6.67106666667
448.92,10.6217333333,32.7513333333,23.9234,17.7217333333,12.3557333333,10.5190666667,14.3224666667,37.9806666667,13.9898666666,26.6279333333,6.68633333333
449.27,10.6918666667,32.8786666667,24.0032,17.7772,12.4076,10.5756666667,14.3706666667,38.0824666667,14.0551333333,26.6743333333,6.74486666667
449.62,10.7357333333,32.9352666667,24.041,17.8556666667,12.4460666667,10.6252,14.4030666667,38.1595333334,14.1051333333,26.6990666667,6.7656
