wavelength,Back_ConSpam,Belly_ConSpam,Breast_ConSpam,Crissum_ConSpam,Crown_ConSpam,DorTail_ConSpam,Patch10_ConSpam,Patch11_ConSpam,Patch12_ConSpam,Rump_ConSpam,Throat_ConSpam,WingTip_ConSpam
727.21,10.3067222222,65.1256666666,51.7615555556,48.3895166666,8.22944444445,8.328,54.0082222222,9.34808333334,37.5096666667,17.3462222222,6.18611111111,9.25855555555
727.53,10.5576111111,65.1393333333,51.8171111111,48.5290111111,8.26811111112,8.37877777778,54.3072222222,9.33394444445,37.6452222222,17.49,6.27155555556,9.17877777778
727.85,10.6142222222,65.3285555556,52.0925555556,48.7229444445,8.28233333333,8.38277777778,54.5006666667,9.40402777778,37.7687777778,17.4212222222,6.31611111111,9.25144444445
728.17,10.3750555555,65.1734444444,52.0197777778,48.5648833333,7.98188888889,8.225,54.4601111111,9.17258333332,37.7037777778,17.3206666667,6.11855555556,9.04733333333
728.49,10.3335555555,65.3022222222,52.0921111111,48.7253944444,7.80788888889,8.20711111111,54.5453333333,9.05555555556,37.7074444444,17.3336666667,5.99866666667,9.01777777778
728.80,10.1312777778,65.1205555556,51.881,48.4316111111,7.40955555555,7.88955555556,54.4807777778,8.59383333334,37.491,17.1015555556,5.48911111111,8.63833333333
729.12,9.86461111112,65.302,51.9074444445,48.4469777778,7.13855555555,7.74211111111,54.4423333333,8.27125000001,37.4363333333,17.0577777778,5.24922222222,8.33022222222
729.44,9.97861111112,65.2471111111,52.0672222222,48.6282555556,7.41155555555,7.946,54.5045555556,8.35458333333,37.5766666667,17.1786666667,5.32144444445,8.62566666667
729.76,10.5555555556,65.3248888889,52.3538888889,48.8278222222,7.85277777778,8.56533333333,54.9206666666,8.78336111111,38.0952222222,17.8197777778,5.897,9.12844444444
730.08,10.3765,64.7066666667,51.8112222222,48.3666166667,7.58377777778,8.34522222222,54.5831111111,8.58683333332,37.8358888889,17.4132222222,5.731,8.937
730.39,10.638,64.9878888889,52.1176666666,48.54305,7.79488888889,8.62844444445,54.737,8.926,38.18,17.5417777778,5.92922222222,9.11177777778
730.71,10.6532222222,64.894,52.0548888889,48.4401277778,7.83188888889,8.70033333333,54.4743333333,8.84219444444,38.1635555556,17.4598888889,5.88777777778,9.08433333333
731.03,10.5875555556,65.0152222222,52.1352222222,48.4114944444,7.92855555555,8.82022222222,54.3645555556,8.90455555557,38.1467777778,17.5758888889,5.97211111111,9.16044444444
731.35,10.6507222222,64.7788888889,51.8994444444,48.2420444444,7.98822222222,8.795,54.0991111111,8.90580555554,38.1343333333,17.6252222222,5.92266666666,9.05444444444
731.67,10.8373888889,64.9366666667,52.0373333333,48.2270055555,8.10888888889,8.86222222222,54.2398888889,9.01655555557,38.1614444444,17.7535555555,5.99322222222,9.05044444444
731.98,10.7887777778,64.9628888889,52.0377777778,48.2718,8.04888888889,8.81222222221,54.2844444444,8.86088888888,37.9834444445,17.6302222222,5.91255555556,9.01244444444
732.30,11.0718333333,65.2946666667,52.3858888889,48.5861944445,8.30855555555,9.02822222223,54.5387777778,9.23861111112,38.3062222222,17.9775555556,6.30722222222,9.34877777778
732.62,11.3617222222,65.4401111111,52.5053333333,48.8856555555,8.62044444443,9.32533333333,54.8096666667,9.62377777779,38.4402222222,18.2806666667,6.613,9.733
732.94,11.2839444444,65.2948888889,52.3345555556,48.7389944444,8.35322222222,9.22666666667,54.5764444445,9.7058611111,38.4536666666,18.2742222222,6.53877777778,9.65733333333
733.25,11.0994444444,65.0014444445,52.2282222222,48.68245,8.13333333334,8.86511111112,54.3082222222,9.60594444443,38.172,17.8874444444,6.33188888889,9.34222222222
733.57,11.1472222222,65.4412222222,52.7365555556,49.0779055556,8.13777777778,8.97988888889,54.6652222222,9.79494444443,38.3711111111,18.1533333333,6.46866666667,9.58377777778
733.89,11.149,65.022,52.2997777778,48.8858111111,8.147,8.9041111111,54.5127777778,9.77666666666,38.1912222222,18.0878888889,6.54511111111,9.62433333333
734.21,11.0942222222,65.0643333334,52.3011111111,48.9869111111,8.05844444444,8.72922222223,54.6114444444,9.79041666666,38.0691111111,18.1137777778,6.38466666666,9.52744444444
734.52,11.1206111111,64.8664444444,51.9932222222,48.8643888889,8.07711111111,8.69433333332,54.6381111111,9.82727777779,38.0187777778,18.0048888889,6.37166666667,9.69077777778
734.84,10.7,64.8051111111,51.8032222222,48.6289166667,7.63077777778,8.47911111112,54.5164444444,9.54658333332,37.6875555556,17.6314444444,6.20955555556,9.596
735.16,10.4042777778,64.7988888889,51.7466666667,48.8682777778,7.58433333333,8.45033333335,54.5137777778,9.56591666667,37.6795555556,17.5111111111,6.23077777778,9.70766666667
735.48,10.3763333333,64.9867777778,51.8835555556,48.8417666667,7.58844444445,8.48100000001,54.5987777778,9.55919444443,37.7485555555,17.471,6.20377777778,9.75355555556
735.79,10.0943333333,64.8573333333,51.9162222222,48.6552944444,7.48211111111,8.49177777777,54.539,9.45952777779,37.5723333333,17.442,6.07255555555,9.78766666667
736.11,9.795,64.5225555556,51.8601111111,48.2746777778,7.154,8.28722222222,54.2272222222,9.2466111111,37.4891111111,17.2333333334,5.92677777778,9.61188888889
736.43,9.9663888889,64.6765555556,51.86,48.3331111111,7.49633333333,8.51977777777,54.325,9.25194444443,37.4646666667,17.215,6.23422222222,9.85566666667
