wavelength,Back_BanEdwf,Belly_BanEdwf,Breast_BanEdwf,Crissum_BanEdwf,Crown_BanEdwf,DorTail_BanEdwf,Patch10_BanEdwf,Patch11_BanEdwf,Patch12_BanEdwf,Rump_BanEdwf,Throat_BanEdwf,WingTip_BanEdwf
244.92,0.0211666666667,0.891833333335,-4.19325,-3.3335,0.297333333335,5.20183333334,4.607,2.50533333333,4.7345,5.13783333333,-0.360666666665,0.53083333333
245.30,-0.331,0.779000000001,-3.43675,-3.13466666667,-0.058333333335,5.56866666665,4.556,2.08333333334,5.3155,4.01083333334,-0.292166666665,0.428333333335
245.67,-0.177666666667,1.065,-2.19216666666,-2.00566666667,0.497166666665,6.07016666667,5.1295,2.76866666667,6.17683333333,4.81,1.27816666667,1.1005
246.05,-0.909833333332,1.54333333334,-1.31583333334,-1.72166666667,0.47116666667,6.4975,5.26316666666,3.59016666667,6.70883333333,4.72733333333,1.332,1.1695
246.42,-1.69816666667,1.56316666666,-1.85591666666,-2.074,0.3605,5.96633333332,4.73416666667,3.3515,6.793,3.72716666667,0.856333333335,0.751333333335
246.79,-0.943833333331,2.27916666666,-0.782166666665,-1.14616666667,1.51016666666,6.40500000002,5.54183333333,3.816,7.52416666668,3.95083333333,1.69883333334,2.09
247.17,-0.395333333332,2.61916666666,-0.191416666665,-0.518833333334,1.90283333333,6.42433333333,5.89333333333,4.41066666666,8.03083333331,4.22533333333,1.87766666666,2.96516666667
247.54,-1.13716666667,2.391,-0.884916666665,-1.0665,1.20716666667,5.98916666666,4.95766666667,3.73883333334,7.419,3.93816666666,0.8675,2.34416666667
247.92,-0.312166666665,3.05683333333,-0.407083333335,-0.267833333334,1.85166666666,6.6375,5.27666666667,4.09433333334,7.876,4.25033333333,1.74016666666,3.1235
248.29,-0.272333333335,2.8215,-0.544583333335,0.294,2.4945,7.10233333333,5.414,4.5645,7.854,4.65133333333,2.37483333333,3.09366666666
248.67,-0.833333333333,1.894,-0.892833333335,-0.140833333333,2.17533333333,6.76416666666,5.12983333333,4.20966666667,7.32666666667,4.20983333334,2.56516666667,2.65133333333
249.04,-1.45283333333,1.364,-1.27525,-0.510166666667,2.02916666666,6.68666666666,4.9565,4.1805,7.0305,3.90316666666,2.38416666667,2.16233333333
249.42,-1.66066666667,1.53216666667,-1.45608333334,-0.257333333333,2.234,6.9475,4.95883333333,4.433,6.86533333333,4.035,2.3745,2.10516666667
249.79,-2.44016666667,0.563,-2.55866666667,-1.0885,1.80183333333,6.5065,4.45433333333,3.51616666667,6.181,3.028,1.55166666666,1.25116666666
250.17,-2.89333333333,-0.013333333333,-2.75333333334,-1.09333333333,1.73333333334,6.6,4.29333333334,3.0,5.76,2.34666666667,1.42666666666,1.21333333333
250.54,-2.363,-0.083833333333,-2.61475,-0.768999999998,1.468,6.52966666667,4.48816666667,3.67733333334,5.55083333333,2.27916666667,1.07666666666,1.35616666667
250.92,-2.80483333333,-0.46,-3.88116666666,-1.48416666666,0.994333333332,6.01066666667,4.12583333334,3.72516666667,4.40783333333,1.46933333333,-0.311333333335,0.667666666665
251.29,-2.84816666667,-0.657166666668,-4.38158333333,-2.191,1.033,5.64966666667,3.63066666667,3.17683333333,3.95916666666,0.5475,-0.923333333335,-0.141
251.66,-3.511,-1.699,-4.53883333333,-2.62116666667,0.971,5.17783333333,3.25216666666,3.058,3.70533333333,-0.485333333334,-1.1165,-1.05183333334
252.04,-4.24566666667,-2.9805,-4.887,-3.43,0.749166666665,4.56183333333,2.93066666666,2.51416666666,3.28016666667,-1.08233333334,-2.51433333333,-1.88133333333
252.41,-4.38316666667,-3.126,-4.706,-3.82283333334,0.390833333335,3.8565,2.80333333333,2.56533333333,3.517,-1.767,-3.21133333333,-2.14066666667
252.79,-2.71266666666,-1.102,-3.12833333334,-2.255,1.94966666667,5.17133333334,3.9845,4.25583333333,4.98483333333,-0.5765,-2.10233333333,-0.813833333335
253.16,-1.58333333333,-0.3575,-1.7875,-0.71483333333,3.14933333333,6.09466666666,4.66466666667,5.15816666667,5.49883333333,-0.051166666665,-1.583,0.391666666665
253.54,-1.62366666667,-1.088,-2.25366666667,-1.19166666667,2.72883333334,5.665,4.57683333333,4.97416666666,5.80316666666,-0.500999999998,-1.72716666667,0.4145
253.91,-1.01516666667,-0.437499999998,-2.17958333334,-1.17283333333,2.32866666666,5.77733333334,4.72666666667,6.1275,6.4425,-0.297666666669,-1.73333333334,0.64783333333
254.28,-1.43583333333,-1.436,-3.35316666666,-2.85333333334,1.654,5.05266666667,3.90766666666,6.47016666666,5.92516666667,-0.581499999998,-2.90816666667,-0.908666666665
254.66,-1.04883333334,-0.686333333332,-2.441,-2.53616666667,1.98333333334,6.02583333334,4.61466666667,6.88383333331,6.7505,0.038,-1.94516666667,-0.9915
255.03,0.03983333333,-0.458499999999,-1.30591666666,-1.79416666666,2.39233333333,7.01733333333,4.92433333333,7.23716666665,7.43633333333,0.817500000002,-1.1165,-0.61783333333
255.41,-1.4885,-1.80283333333,-2.107,-2.411,1.4255,7.00216666666,4.25583333333,6.93933333334,7.10683333334,0.3775,-2.18033333334,-1.36283333334
255.78,-0.858,-1.52283333333,-2.22,-1.43716666667,1.56583333333,7.63633333333,4.59033333333,7.20716666666,7.03566666666,1.71616666666,-1.39433333334,-0.622
256.15,-0.942666666665,-1.04983333334,-1.76741666666,-0.964,1.778,8.05483333334,4.67016666667,7.79783333333,7.60466666667,1.92816666666,-1.00683333333,-1.00683333334
256.53,0.537,1.07383333333,0.0720833333335,0.80533333333,3.53133333334,9.81016666665,5.47316666666,9.10783333333,9.10783333333,3.449,0.495333333333,1.28033333333
256.90,0.900833333332,1.332,1.2535,1.743,4.24983333333,10.8693333333,6.03216666667,8.91099999999,9.675,3.44716666666,1.66466666667,2.09583333333
257.28,1.07483333333,1.785,1.35708333333,1.71216666667,3.71583333333,10.4553333333,6.44833333334,8.61566666666,9.92700000001,3.55216666667,2.47716666667,2.714
257.65,0.182333333335,1.143,1.57383333333,1.06033333334,3.16433333333,8.91316666669,5.93116666666,7.30633333334,9.09533333332,3.181,1.49116666666,2.18683333333
258.02,0.696333333335,1.6055,2.63583333334,2.117,3.86466666667,9.12199999999,6.05283333333,6.83416666667,9.07916666669,3.65166666667,2.30166666666,3.43833333333
258.40,1.6785,2.94966666667,3.75883333334,3.32133333333,4.50833333333,9.26833333334,6.89433333334,6.94233333333,9.82000000001,4.61616666667,3.753,5.0
258.77,2.27366666667,3.148,4.01225,3.63166666667,5.01033333333,9.30049999998,7.05733333333,6.80033333333,9.72216666665,4.68116666666,3.78566666667,5.535
259.15,2.16133333333,3.11833333334,3.72975,3.1825,4.36916666666,8.692,6.71466666666,6.32816666667,9.55683333335,4.42433333333,3.36633333334,5.24266666667
259.52,2.92116666667,3.67233333334,4.06016666666,3.51366666666,4.54833333334,8.55433333334,7.2025,6.61,9.74800000002,4.73216666666,4.07283333333,5.69183333333
259.89,3.19166666667,4.1645,4.77983333334,3.80683333333,4.95866666666,8.55516666666,7.559,6.91266666667,10.2911666667,4.663,4.10266666666,5.89283333334
260.27,3.3395,4.30833333333,4.64766666666,3.78633333333,4.95666666667,8.3035,7.48366666667,6.7755,10.1073333333,4.61383333334,4.055,5.97783333333
260.64,3.1475,3.88666666667,4.37333333333,3.55,4.50883333333,7.81,7.32683333334,6.44833333334,9.52283333334,4.22333333333,3.6085,5.7385
261.01,2.807,3.41933333333,3.66,2.98183333334,4.00266666667,7.05733333333,6.7365,6.13916666667,8.87266666668,3.61616666667,3.22266666666,5.27133333333
261.39,3.15233333333,3.7215,3.7945,2.6635,4.349,7.21683333333,6.66216666667,6.30483333333,8.93900000001,3.8455,3.55366666666,5.3415
261.76,3.71283333333,4.259,4.04091666666,3.115,4.65766666667,7.898,6.776,6.87933333333,9.16,4.18516666667,4.17783333334,5.93433333333
262.13,3.62083333333,4.2735,3.9665,3.10016666666,4.57633333334,7.69233333334,6.85316666667,7.10183333333,9.09866666665,4.25016666667,3.95483333333,5.63333333333
262.51,3.8615,4.5635,4.00366666666,3.444,4.68083333333,7.949,7.04616666667,7.27166666667,9.14383333333,4.1125,4.01216666666,5.56666666667
262.88,3.48016666667,4.26866666667,3.49375,3.37783333334,4.5285,7.5815,6.58866666667,6.94133333333,8.97383333335,3.73966666667,3.34966666666,5.08516666667
263.25,3.609,4.44166666667,3.74275,3.866,5.03833333334,7.485,6.67283333334,7.33066666666,9.24333333332,3.51633333333,3.94816666667,5.30516666667
263.63,3.38833333333,4.14383333334,3.70883333333,3.80033333333,4.945,7.28033333334,6.23866666666,7.17733333333,9.16916666665,2.73583333334,4.18983333334,4.88783333334
264.00,3.26133333334,3.85666666667,3.13108333333,3.54666666666,4.452,7.21716666666,5.5185,6.994,8.15983333331,2.418,4.65033333334,4.66266666667
264.37,3.09716666667,4.06816666667,3.58291666667,4.01583333333,4.46216666667,7.559,5.89216666667,7.42783333333,8.13633333334,2.37533333333,5.31516666667,5.5905
264.75,3.65833333333,4.97883333334,4.63525,5.2825,5.32233333334,8.65033333334,6.5635,8.01616666667,9.13883333332,2.70733333333,6.5635,6.29966666667
265.12,3.56366666667,5.3125,5.07425,6.0545,5.37883333333,8.82349999998,7.12766666667,8.43933333332,9.68466666665,3.312,6.37283333334,7.31333333333
265.49,3.796,5.161,5.1155,7.072,5.226,8.43716666665,7.514,8.41133333331,10.0361666667,3.211,6.019,7.70916666667
265.87,3.76933333334,5.24483333333,5.59125,7.35,5.32016666667,8.18233333334,7.6145,8.23250000002,9.95966666667,3.3785,5.9885,7.50133333333
266.24,3.77366666667,5.3095,5.4185,7.148,5.06783333333,8.01899999999,7.48683333333,7.75283333333,9.84500000002,3.27766666667,5.733,7.42616666666
266.61,2.5315,4.29383333333,4.67216666666,6.4585,4.16383333333,7.07366666667,7.0145,6.67133333333,9.13183333333,2.66166666666,4.897,6.76616666666
266.98,1.9385,3.9805,4.59975,6.18266666666,3.946,6.67583333333,6.67583333333,6.64133333333,8.36233333334,2.51216666667,4.95516666666,6.41216666666
267.36,1.8765,4.07516666667,4.586,6.55116666667,4.11966666667,6.973,6.829,6.78416666667,8.561,2.75366666667,4.53016666667,6.41816666666
267.73,2.0715,4.64433333333,4.85808333334,7.03616666667,4.66566666667,7.76216666669,7.46316666666,6.98266666667,8.787,3.331,4.27066666666,7.0255
268.10,1.81,4.54066666667,4.98,6.79016666666,4.83366666667,7.6065,7.68983333334,6.60166666667,8.72566666666,3.25366666667,3.42133333334,7.19833333334
268.48,1.9965,4.79116666667,4.84725,6.7875,4.78083333333,7.53483333333,7.42233333333,6.30633333334,8.9885,3.23516666667,3.37833333334,6.86933333333
268.85,1.8865,4.661,4.27258333333,6.28533333334,4.28766666667,6.80983333333,7.06216666667,5.71033333333,8.43416666666,3.29916666667,2.91533333333,6.45683333334
269.22,1.5395,4.44983333334,3.90858333333,5.79066666667,4.03266666666,6.4465,6.5755,5.09533333333,7.84666666667,2.77133333333,2.45316666667,5.91966666666
269.59,0.4335,3.8735,3.48416666667,5.08583333333,3.13416666667,5.894,6.03166666667,4.40583333333,6.88933333334,2.2865,1.89266666667,5.066
269.97,1.201,4.542,3.73325,5.278,3.34133333333,6.42066666667,6.70166666667,4.629,7.573,2.84716666667,2.55666666666,5.67483333333
270.34,1.39283333333,4.67816666666,3.7995,5.40833333333,3.487,6.53233333333,6.9165,4.755,7.416,2.9105,2.57433333333,5.77333333333
270.71,2.18566666666,5.24533333333,3.97141666667,5.5525,3.83166666666,6.7245,7.23583333333,5.03166666667,7.84033333333,3.2645,2.91133333333,6.21283333333
271.09,2.427,5.3285,3.9585,5.45416666666,3.55533333333,6.72583333334,7.3795,4.91683333334,7.89866666666,3.52866666666,2.87483333334,6.55583333334
271.46,2.38333333333,5.193,4.04075,4.81033333334,3.25316666666,6.55016666667,7.19383333334,4.332,7.56783333333,3.436,2.95766666667,6.663
271.83,2.2255,5.08483333334,3.78791666666,4.2715,2.85916666666,5.667,6.446,3.86066666666,7.47316666666,3.37283333334,2.748,6.42866666667
272.20,2.5575,5.25666666666,3.87833333334,4.40133333333,2.85666666667,5.84616666667,6.6515,3.97783333333,7.781,3.55416666667,3.13916666666,6.444
272.58,2.111,4.5245,3.506,3.85366666667,2.20883333333,5.01583333333,5.98116666667,3.428,7.094,3.08466666667,2.25783333333,6.0465
272.95,1.448,4.06733333334,3.14391666667,3.53016666667,1.91166666667,4.58766666667,5.60433333334,3.28633333333,6.678,2.66783333334,1.85466666667,5.816
273.32,1.6005,4.25516666666,3.48708333333,3.53116666667,2.08333333333,4.38366666667,5.71916666667,3.37016666666,6.71633333334,3.0325,2.20416666666,5.88033333333
273.69,2.68683333334,5.11716666666,4.5115,3.95383333333,3.03166666667,4.85233333334,6.288,3.77766666667,7.35466666667,3.59316666667,2.687,6.62483333333
274.06,2.37616666667,4.842,4.34541666666,3.93866666667,2.98666666667,4.31316666667,6.03033333333,3.32866666667,6.91716666667,2.9705,2.01,6.15233333333
274.44,2.5135,5.35583333333,4.91641666667,4.40316666666,3.27733333334,4.33716666667,6.18516666666,3.42533333333,7.46666666666,3.40083333334,2.23416666667,6.5385
274.81,2.4315,5.429,5.22191666667,4.30616666667,3.23366666667,4.28066666666,5.89333333334,3.46183333333,7.03316666667,3.37716666667,2.077,6.535
275.18,2.71983333333,6.29116666667,5.77858333333,4.64016666666,3.45833333334,4.76166666667,6.37816666666,3.78,7.82066666667,3.58883333333,2.52016666666,6.89083333333
275.55,3.31916666666,6.68266666666,5.76858333334,4.81016666667,3.49666666667,4.7835,6.32783333333,4.33966666667,8.13783333333,3.754,2.65333333333,7.05533333334
275.93,3.20583333334,6.98616666666,5.949,4.85833333334,3.25066666666,4.85816666666,6.84266666667,4.517,7.93816666666,3.583,2.64916666666,7.15683333333
276.30,3.46616666667,7.57833333333,6.4955,5.131,3.3115,4.5215,7.01416666666,4.55783333334,8.04216666667,3.65716666666,2.729,7.49633333334
276.67,4.423,8.58733333333,7.58066666667,5.688,4.0905,5.37383333333,8.10716666666,5.46616666667,8.70733333334,4.52466666667,3.7585,8.12549999998
277.04,5.23566666667,9.29766666669,8.506,6.01833333333,4.44366666666,5.76666666666,8.7945,6.06483333333,9.36266666666,5.16133333333,4.1455,8.60816666665
277.41,5.4225,9.53483333331,8.64683333333,5.88783333333,4.27366666667,5.80266666667,8.76533333332,6.07783333334,9.38283333334,5.2325,3.75133333333,8.43316666665
277.79,4.92616666666,9.54583333331,8.08908333334,5.73133333333,4.1115,5.96116666667,8.453,6.24883333333,9.23916666667,5.22316666666,3.61333333334,8.23283333331
278.16,4.58483333333,9.7175,8.00183333334,5.3345,3.70066666666,5.94966666667,8.4965,6.30516666667,9.333,5.43066666667,3.64266666666,8.49666666668
278.53,5.06,10.082,8.13808333334,5.40316666667,3.85933333333,6.67033333333,8.9385,6.804,9.701,5.90816666667,4.52616666667,8.8525
278.90,5.2955,10.3555,8.39925,5.89716666667,4.43933333333,6.9885,9.33033333334,7.12016666666,10.177,6.264,4.75,9.24550000001
279.27,5.78583333333,10.2083333333,8.61891666667,6.10833333334,5.224,7.23233333334,9.48016666666,7.30583333333,10.1805,6.56866666667,4.87383333333,9.26849999998
279.64,5.38683333333,10.3695,8.93991666666,6.30633333333,5.764,7.61183333333,9.75366666667,7.14283333334,10.1211666667,6.75666666666,5.01016666667,9.20183333335
280.02,5.41066666667,9.88050000002,8.75866666667,6.50533333333,5.98066666666,7.83566666667,9.56383333333,7.0665,9.88950000001,7.05766666667,4.90433333333,9.12966666668
280.39,4.62666666667,8.9735,7.88258333334,5.709,5.6275,7.657,8.91066666667,6.4935,9.3525,6.4755,4.401,8.54083333335
280.76,4.03116666667,8.41216666666,6.91241666667,5.24666666666,4.862,7.31016666667,8.25466666666,5.89366666667,9.0155,5.955,3.78633333333,8.05333333331
281.13,3.46866666666,7.851,6.27308333334,4.57683333333,4.35716666666,7.17433333334,7.5635,5.02516666667,8.604,5.48233333333,3.45166666666,7.36049999999
281.50,3.739,8.12133333333,6.28458333334,4.87116666666,4.94466666667,7.76316666666,7.77133333333,5.23783333333,9.14783333333,5.67766666667,4.016,7.73049999999
281.87,3.4995,7.34266666667,5.57291666666,4.55433333334,4.506,7.15083333334,7.43033333333,4.62616666667,8.95666666667,5.04166666666,3.45966666667,7.13483333334
282.25,4.10883333333,7.43333333333,5.49033333334,4.9245,4.8245,7.37133333334,7.564,5.04,9.249,5.32483333334,3.94716666666,7.2255
282.62,4.18933333333,7.45333333334,5.71208333334,5.04666666667,5.1295,7.36316666667,7.48366666667,4.91883333333,9.19066666666,5.295,3.87316666666,7.28033333332
282.99,4.34016666667,7.41633333334,5.85633333333,5.01966666666,5.09283333333,7.35066666667,7.19716666666,4.94666666667,9.3525,5.34116666666,3.982,7.16049999998
283.36,4.38316666666,7.694,6.09533333334,5.1365,5.13633333334,7.43116666667,7.44516666667,5.1435,9.456,5.4915,4.34066666667,7.53766666667
283.73,4.7755,7.71266666666,6.16608333333,5.37916666667,5.15533333333,7.177,7.6855,5.39966666667,9.71366666669,5.542,4.45666666666,7.7535
284.10,5.079,8.11016666667,6.60441666667,5.45266666667,5.47266666667,7.441,8.1955,5.827,10.0851666667,5.8465,5.0395,7.98566666667
284.47,5.17316666667,8.2455,6.67166666667,5.50533333334,5.562,7.39883333334,8.27716666666,5.94433333333,10.1393333333,6.10733333333,5.14166666666,7.99466666667
284.85,5.28133333333,8.33633333334,6.91775,5.65033333334,5.94683333333,7.33816666666,8.34833333333,6.07383333334,10.4355,6.20683333333,5.3235,8.29383333333
285.22,5.46866666667,8.42783333333,6.85666666666,5.89483333333,6.12566666666,7.27983333333,8.70616666667,6.13166666667,10.6413333334,6.43333333333,5.445,8.49883333333
285.59,5.85733333333,8.4805,7.14,6.157,6.22616666666,7.42533333333,8.95283333334,6.55466666666,10.6885,6.73933333333,5.66133333333,8.78583333332
285.96,6.257,8.9765,7.614,6.50533333333,6.58433333333,7.7805,9.28116666667,7.18216666667,11.0075,7.21633333333,6.27383333334,9.1685
286.33,6.24583333333,9.11116666666,7.97775,6.5985,6.79983333334,7.98633333333,9.2515,7.27,11.221,7.3315,6.3465,9.34616666669
286.70,5.958,8.786,7.62641666666,6.22616666666,6.46083333333,7.55666666667,8.96483333334,7.00883333333,10.8203333333,7.04783333333,5.94666666667,9.02633333331
287.07,5.83833333334,8.63683333333,7.50725,6.1025,6.29916666667,7.46216666667,9.08066666667,6.833,10.8,7.13633333334,5.94483333333,8.99650000002
287.44,5.67533333333,8.55533333333,7.307,5.84433333334,6.0805,7.15483333334,8.83666666667,6.69333333333,10.856,7.138,5.5575,8.66783333332
287.82,5.0245,8.06866666666,6.90491666666,5.20666666667,5.4285,6.942,8.31916666667,6.08283333333,10.3901666666,6.925,5.01883333333,8.07433333335
288.19,4.65033333334,7.676,6.58791666667,4.90866666667,5.05783333334,6.56216666667,7.63566666666,5.632,10.0873333333,6.51616666666,4.524,7.521
288.56,4.75283333333,7.71116666667,6.63133333334,5.15233333334,5.26816666666,6.617,7.844,5.6445,10.3508333333,6.61683333333,4.48616666666,7.56050000002
288.93,4.447,7.425,6.3515,5.02466666667,4.99533333334,6.399,7.726,5.29616666667,10.309,6.44033333333,4.47616666666,7.25400000002
289.30,4.25416666667,7.38683333333,6.40525,4.72283333334,4.8415,6.34266666667,7.405,5.39333333333,10.336,6.402,4.33733333333,7.02516666667
289.67,3.885,7.3935,6.29875,4.49933333333,4.52333333333,6.10466666667,7.22033333334,5.04816666667,10.6575,6.27166666667,4.16516666666,6.8385
290.04,3.38733333334,7.06316666667,6.20408333333,4.17416666667,4.18016666667,5.892,6.865,4.47433333334,10.5765,6.08383333334,3.73583333334,6.54666666666
