wavelength,Back_TacLucf,Belly_TacLucf,Breast_TacLucf,Crissum_TacLucf,Crown_TacLucf,DorTail_TacLucf,Patch10_TacLucf,Rump_TacLucf,Throat_TacLucf,WingTip_TacLucf
255.03,-2.1656,-1.86973333333,-0.2834,-2.50546666667,-1.00733333333,0.579266666667,1.17083333333,-1.54233333333,1.415775,0.377666666669
255.41,-2.58733333333,-2.5676,-1.155,-2.9042,-1.36626666667,-0.019866666666,0.544566666666,-1.78213333333,0.810975,-0.409266666666
255.78,-3.14846666667,-3.35013333333,-2.09893333333,-2.98013333333,-1.8902,-0.8006,-0.161433333335,-2.25373333333,0.328866666667,-0.733266666667
256.15,-2.73326666667,-2.86873333333,-2.3126,-2.7874,-1.63446666667,-0.590133333334,0.345866666667,-1.94646666667,0.621433333333,-0.189933333333
256.53,-2.28053333333,-2.60433333333,-2.44246666666,-2.55913333333,-1.91126666666,-0.453600000001,0.479466666666,-1.691,0.515149999999,0.148999999999
256.90,-0.973866666667,-1.31053333333,-1.52093333333,-1.4066,-0.979933333333,0.763333333333,1.6801,-0.540999999999,1.372825,1.3766
257.28,-0.762,-1.06126666667,-1.45846666667,-1.23526666667,-0.8544,1.0124,1.74153333333,-0.473466666667,1.46398333333,1.32246666667
257.65,-0.355599999999,-0.584333333333,-1.16873333333,-0.847266666666,-0.428466666667,1.5924,2.25456666667,0.0584666666678,1.64721666667,1.9284
258.02,-0.233466666667,-0.275266666667,-0.883866666667,-0.625466666665,-0.179333333333,2.00953333333,2.43076666667,0.1834,1.697475,2.11813333333
258.40,0.771466666666,0.582133333333,0.326333333335,0.192799999999,0.684,3.07213333334,3.49643333333,1.07673333333,2.582,3.26833333333
258.77,1.13626666667,1.1272,0.895066666667,0.840800000001,1.31086666667,3.74026666667,4.2497,1.66666666667,3.04516666667,3.99633333333
259.15,0.929666666667,1.155,0.774466666667,0.828066666666,1.07446666667,3.73006666667,4.21353333333,1.54346666667,2.95374166667,3.896
259.52,1.32593333333,1.5506,1.20886666667,1.0574,1.39913333333,4.07573333333,4.5911,1.88273333333,3.38739166667,4.32246666667
259.89,1.96926666667,2.0488,1.90126666667,1.6172,1.9694,4.6996,5.10616666667,2.4464,3.9967,4.92453333333
260.27,2.54746666667,2.64066666667,2.51053333333,2.194,2.61466666667,5.31606666667,5.6347,2.983,4.59890833333,5.4156
260.64,2.88233333333,3.13486666667,2.9778,2.55333333333,3.05,5.7434,5.9502,3.40226666667,4.97765833333,5.77746666667
261.01,2.7244,3.0124,2.86833333333,2.38966666667,2.879,5.66046666667,5.73333333333,3.34933333333,4.81005,5.6392
261.39,2.94086666667,3.27793333333,3.17553333334,2.60393333333,3.1094,5.95006666667,5.9874,3.5978,5.05150833334,5.97353333333
261.76,2.8184,3.16173333333,3.01306666667,2.4204,2.9102,5.74393333333,5.77473333333,3.424,4.92626666667,5.7922
262.13,2.906,3.37466666667,3.0966,2.504,2.9566,5.718,5.91323333334,3.44813333333,5.08871666667,5.85126666667
262.51,2.28133333333,2.98426666667,2.5192,2.0112,2.46406666667,5.11306666667,5.40966666667,2.81426666667,4.529725,5.12573333333
262.88,1.88213333333,2.5668,2.09833333333,1.4386,1.96813333333,4.71233333333,4.89673333333,2.27033333333,4.13646666667,4.5404
263.25,1.94406666667,2.52493333333,2.17926666667,1.41833333333,1.89193333333,4.67673333333,4.7608,2.32613333334,4.238175,4.4842
263.63,1.74006666667,2.50713333333,2.23326666667,1.29413333333,1.70626666667,4.75066666667,4.61396666667,2.16926666667,4.073325,4.271
264.00,0.521599999999,1.6198,1.1094,-0.0036666666666,0.631866666667,3.49293333333,3.62706666667,1.03933333333,2.82131666667,3.04506666666
264.37,-0.483333333333,0.645733333333,0.154666666666,-1.04013333333,-0.487199999999,2.39353333333,2.58293333333,0.108266666667,1.70181666667,2.09573333333
264.75,-0.295800000001,0.544866666667,0.299600000002,-0.875733333334,-0.381399999999,2.3428,2.6405,0.182999999999,1.722625,2.1172
265.12,0.115533333335,0.735200000001,0.781333333334,-0.458066666667,0.0193333333326,2.72526666667,3.05616666667,0.712000000001,2.13638333333,2.51346666667
265.49,0.495066666666,1.11873333333,1.16393333333,-0.128533333334,0.393066666666,3.17086666667,3.5034,1.28873333333,2.53736666667,2.86466666667
265.87,0.788800000001,1.49326666667,1.7134,0.304466666667,0.741133333334,3.74606666667,3.95526666667,1.9372,3.18655833333,3.36093333333
266.24,0.594066666667,1.1598,1.41586666667,0.114000000001,0.394799999999,3.51466666667,3.66586666667,1.82133333333,2.83581666667,3.17313333334
266.61,0.810666666667,1.08886666667,1.59013333333,0.309066666667,0.608,3.71626666667,3.833,2.09513333333,3.0714,3.47246666667
266.98,1.56493333333,1.91233333333,2.32586666667,1.06546666667,1.31026666667,4.31433333333,4.46006666667,2.799,3.68910833333,4.0894
267.36,1.87526666667,2.29926666667,2.87726666667,1.323,1.80466666667,4.72693333333,4.70446666667,3.13093333333,3.88050833333,4.4156
267.73,1.968,2.33986666667,2.9022,1.5026,1.99613333333,4.66726666667,4.78753333333,3.26153333333,3.88431666667,4.4862
268.10,2.47626666667,2.79053333333,3.45226666667,1.95473333333,2.41233333333,5.22426666667,5.14633333333,3.6536,4.30535833333,4.91613333334
268.48,2.88806666667,3.2,3.9436,2.3544,2.876,5.623,5.5749,4.1116,4.72641666667,5.27213333333
268.85,2.63573333333,3.12066666667,3.74533333333,2.0406,2.838,5.3904,5.4678,3.98926666667,4.54873333333,5.16726666667
269.22,2.42606666666,3.04073333334,3.46133333333,1.7262,2.72906666667,5.14626666667,5.34626666666,3.52586666667,4.31440833333,4.91093333333
269.59,2.55046666667,3.04,3.2774,1.6776,2.70786666667,5.06366666667,5.29266666667,3.31753333333,4.22605833333,4.97226666667
269.97,2.32506666667,2.9188,3.00273333333,1.57146666666,2.71706666667,4.79833333333,5.17363333333,3.05613333333,3.88484166667,4.7282
270.34,2.38046666667,2.98713333333,3.0148,1.57233333333,2.9154,4.87926666667,5.1648,2.93206666667,3.90043333333,4.7056
270.71,2.73586666667,3.4306,3.28413333333,1.91093333334,3.16706666667,5.211,5.52753333333,3.25213333333,4.20395,4.9766
271.09,2.94273333333,3.58946666667,3.34106666666,2.16106666667,3.36433333333,5.46066666667,5.7841,3.43946666667,4.4161,5.17333333334
271.46,3.17366666667,3.807,3.4306,2.40086666667,3.60993333333,5.667,6.15666666667,3.68486666667,4.65968333333,5.43253333333
271.83,3.4046,4.059,3.6122,2.55446666666,3.87773333333,5.87953333333,6.3528,3.8246,4.90254166666,5.66953333333
272.20,3.4372,4.18326666667,3.71813333333,2.75726666667,3.992,5.91126666667,6.52153333333,4.0368,5.01179166667,5.90186666667
272.58,3.01406666667,3.75266666667,3.29146666666,2.44833333333,3.5896,5.55086666667,6.1857,3.70366666666,4.608375,5.62546666667
272.95,2.7468,3.42933333333,2.99186666667,2.3486,3.212,5.32226666667,5.9239,3.47106666667,4.3451,5.39846666667
273.32,2.5178,3.24093333333,2.75593333333,2.16906666667,3.04926666667,4.9618,5.62833333333,3.33326666666,4.25163333334,5.2438
273.69,2.11513333333,2.98986666667,2.64273333334,1.98393333333,2.82806666666,4.5936,5.35346666667,3.1726,4.13736666667,4.92446666667
274.06,2.25966666667,3.06226666667,2.79473333333,1.97786666667,2.876,4.66986666667,5.37336666667,3.24386666667,4.21795,5.02086666667
274.44,2.3314,3.23473333334,2.93833333333,2.09046666667,2.90226666667,4.81453333333,5.50703333333,3.4874,4.4074,5.14213333333
274.81,2.1452,3.20686666667,2.8086,2.03473333334,2.816,4.73033333333,5.39623333333,3.4378,4.22678333333,5.10153333333
275.18,1.6916,2.80113333333,2.4488,1.55413333333,2.42633333333,4.2628,4.94993333333,3.046,3.935225,4.68266666667
275.55,1.2254,2.298,1.962,1.091,1.85346666667,3.78193333333,4.4036,2.5126,3.5142,4.17213333333
275.93,1.12893333333,2.23993333333,1.955,1.1502,1.72006666667,3.66706666667,4.3715,2.49306666667,3.44840833333,4.1842
276.30,0.9762,2.1056,1.65646666667,1.00306666667,1.58393333333,3.51486666667,4.2261,2.23473333333,3.26435833333,3.91286666667
276.67,1.37906666667,2.603,1.953,1.39546666667,2.04013333333,3.82426666667,4.5438,2.45886666667,3.65501666667,4.20513333333
277.04,1.61493333333,2.98966666667,2.28286666667,1.52646666667,2.34093333333,4.06633333333,4.77016666667,2.6254,3.97616666667,4.44166666667
277.41,1.94886666667,3.3388,2.67826666667,1.96806666667,2.52133333334,4.5746,5.09763333333,2.8984,4.25928333333,4.81426666667
277.79,2.4404,3.79066666667,2.94173333333,2.65673333333,2.90873333333,5.226,5.44923333333,3.35246666667,4.58635833334,5.2972
278.16,2.51046666667,3.83953333333,2.87626666667,2.88713333334,2.9254,5.29666666667,5.5261,3.45766666667,4.6224,5.45226666667
278.53,2.95453333333,4.0462,3.16373333334,3.21793333333,3.33746666667,5.6048,5.77196666667,3.71766666667,4.92664166667,5.72986666667
278.90,2.98513333333,3.93893333333,3.202,3.11253333333,3.32913333333,5.59666666667,5.7429,3.6,5.10023333333,5.67513333333
279.27,2.62926666667,3.64133333334,2.88146666667,2.8952,3.10973333333,5.33993333333,5.4458,3.40246666667,4.67378333333,5.33733333333
279.64,2.97146666667,3.97066666667,3.324,3.2154,3.5176,5.62486666667,5.82103333333,3.8382,4.96416666666,5.8078
280.02,2.72993333333,3.74866666667,3.0226,2.91006666667,3.18173333333,5.478,5.57476666667,3.53193333333,4.67833333333,5.465
280.39,2.6912,3.52106666667,2.99766666667,2.85966666667,3.15586666667,5.49973333333,5.38353333333,3.47766666667,4.60190833333,5.35686666667
280.76,2.82826666667,3.6338,3.14606666667,3.08446666667,3.30873333333,5.70086666667,5.6135,3.69786666667,4.848525,5.49633333333
281.13,2.84966666667,3.51913333333,2.98786666667,3.11893333333,3.2406,5.63993333333,5.61946666667,3.6908,4.81249166667,5.43946666667
281.50,2.9706,3.5404,2.94253333333,3.23786666667,3.34033333334,5.6572,5.79566666667,3.78913333333,4.82546666667,5.4152
281.87,2.76373333333,3.43173333333,2.81406666667,2.90553333333,3.2304,5.43346666667,5.74013333333,3.57346666667,4.64165,5.30546666667
282.25,2.71173333333,3.48046666667,2.81853333333,2.83886666667,3.23306666667,5.41426666667,5.75526666667,3.5762,4.69408333333,5.32086666667
282.62,2.23626666667,3.20866666667,2.4748,2.53173333333,2.80126666667,5.10733333333,5.47093333333,3.1626,4.26415833333,5.02413333333
282.99,2.42773333333,3.44106666667,2.7648,2.69013333333,2.97813333333,5.34613333333,5.66186666667,3.4496,4.3976,5.21813333333
283.36,2.86606666667,3.85833333333,3.27566666667,3.04713333333,3.27553333333,5.7772,6.0603,3.67713333333,4.80563333333,5.57133333333
283.73,2.7004,3.79146666667,3.01186666667,2.82906666667,2.9998,5.65806666667,5.92513333333,3.42173333333,4.6167,5.30446666667
284.10,2.7558,3.83513333333,3.06,2.84493333333,3.07366666667,5.62593333334,5.88756666667,3.49986666666,4.68793333333,5.2906
284.47,2.73946666667,3.88966666667,3.0678,2.73753333333,2.9984,5.53713333333,5.78583333333,3.45626666667,4.79216666667,5.31946666667
284.85,2.72106666667,3.85446666667,3.1018,2.64806666667,2.89593333333,5.4694,5.65053333333,3.4226,4.71283333333,5.236
285.22,2.74346666667,3.86093333333,3.21326666667,2.6296,2.94806666667,5.5386,5.71026666667,3.4,4.74065,5.21473333333
285.59,2.6758,3.752,3.19013333333,2.5124,2.92513333333,5.45686666667,5.58336666667,3.3342,4.71168333333,5.09346666667
285.96,2.5836,3.5508,3.10706666667,2.36,2.78473333333,5.33853333333,5.4002,3.19213333333,4.60018333333,4.8774
286.33,2.306,3.27546666667,2.85473333333,2.17506666667,2.458,5.05406666667,5.13916666667,2.95126666667,4.333325,4.5676
286.70,2.31366666666,3.1952,2.77166666667,2.14033333333,2.43546666667,4.979,5.1094,3.05293333333,4.38594166667,4.5674
287.07,2.39606666667,3.17693333333,2.65573333333,2.2204,2.49926666667,4.9932,5.1076,3.10113333333,4.45458333333,4.6526
287.44,2.4114,3.14126666667,2.574,2.21933333333,2.51333333333,4.89526666666,5.03463333333,3.16726666667,4.41071666667,4.73273333333
287.82,2.4948,3.05206666667,2.62153333333,2.30733333333,2.60946666667,4.9168,4.9097,3.21526666667,4.43559166667,4.81413333334
288.19,2.36886666667,2.88773333333,2.44426666667,2.17606666667,2.58633333333,4.77653333334,4.78796666667,3.11946666667,4.23980833333,4.69926666667
288.56,2.3972,2.92706666667,2.461,2.26186666667,2.58733333333,4.7694,4.89463333334,3.25773333333,4.20755833333,4.6626
288.93,2.46613333333,2.9172,2.43926666667,2.31146666667,2.57746666667,4.76486666667,4.98623333333,3.29653333333,4.30140833333,4.75426666667
289.30,2.61213333333,3.08006666667,2.53966666667,2.49626666667,2.6862,4.877,5.06156666667,3.52313333333,4.48904166667,5.0
289.67,2.86,3.40446666667,2.7698,2.78066666667,2.9322,5.078,5.2772,3.7778,4.74816666667,5.3052
290.04,3.23546666666,3.81226666667,3.20306666667,3.19946666667,3.37553333333,5.3886,5.75806666667,4.19346666667,5.194975,5.78586666667
290.41,3.53593333333,4.1124,3.5612,3.41893333333,3.70726666667,5.6542,6.06403333333,4.43646666667,5.51395,6.10453333333
290.78,3.71426666667,4.34766666667,3.87573333333,3.59093333333,3.94486666667,5.79193333333,6.29103333333,4.62346666667,5.77519166666,6.26546666667
291.15,3.5668,4.259,3.83773333333,3.391,3.80106666667,5.5644,6.16876666667,4.4658,5.64231666667,6.05873333333
291.52,3.87553333333,4.63226666667,4.23466666667,3.85906666667,4.21066666667,5.9062,6.56086666667,4.86046666667,6.09949166667,6.42173333333
291.89,4.05473333334,4.86153333333,4.43386666667,4.0978,4.44133333333,6.1012,6.8684,5.14533333333,6.39479166667,6.5548
292.26,4.2758,4.99573333333,4.70766666667,4.29093333333,4.5922,6.3332,7.1308,5.33293333334,6.68835,6.80486666667
292.64,4.59106666667,5.2906,5.18726666667,4.56986666667,5.0536,6.7564,7.61103333333,5.64413333333,7.06888333333,7.177
293.01,4.7064,5.54693333333,5.45173333333,4.81513333333,5.3372,7.02,7.88463333333,5.8768,7.34545833333,7.41973333333
293.38,4.57466666667,5.5156,5.38153333333,4.77113333333,5.21226666667,6.9058,7.8313,5.74706666667,7.22150833333,7.25386666667
293.75,4.10306666667,5.0956,5.02846666667,4.3474,4.75493333333,6.52486666667,7.50943333334,5.37506666667,6.852,6.80646666667
294.12,3.3216,4.38126666667,4.29713333333,3.6226,3.99213333333,5.81233333333,6.84363333333,4.6842,6.14226666667,5.94726666667
294.49,3.0462,4.11373333333,3.90746666667,3.20613333333,3.73406666667,5.47986666666,6.55876666667,4.35466666667,5.86681666667,5.5394
294.86,2.891,3.91213333333,3.63713333333,2.9658,3.50066666667,5.2324,6.2993,4.05986666667,5.59421666667,5.27526666667
295.23,2.8708,3.9068,3.65766666666,3.08246666667,3.45526666667,5.2922,6.3718,4.02333333333,5.66618333333,5.30286666667
295.60,2.42986666667,3.50726666667,3.20426666667,2.57453333333,3.0132,4.9164,5.94036666667,3.55873333333,5.28928333333,4.8564
295.97,2.4182,3.493,3.22273333333,2.59373333333,2.95566666667,4.8678,5.90876666667,3.48326666667,5.30715833333,4.87413333333
296.34,2.54266666667,3.6536,3.3372,2.7062,2.99106666667,4.9282,6.02223333333,3.55926666666,5.46123333333,4.96726666667
296.71,2.1972,3.34173333333,2.93266666667,2.33506666667,2.6048,4.52613333333,5.47623333333,3.1886,5.17713333333,4.62886666667
297.08,1.98033333333,3.09213333333,2.70153333333,2.0104,2.32586666667,4.23413333333,5.1273,2.89073333333,4.80915833333,4.2266
297.45,1.81593333333,2.896,2.53833333333,1.80846666667,2.1558,4.0522,4.9273,2.68606666667,4.674975,3.96586666667
297.82,2.1038,3.1166,2.74953333333,2.04786666666,2.40313333333,4.21493333333,5.09516666667,2.90126666667,4.95531666667,4.128
298.19,2.71186666666,3.6778,3.25233333333,2.55606666667,2.88806666667,4.73293333333,5.4923,3.43773333333,5.52516666667,4.6396
298.56,2.97933333333,3.92313333333,3.57226666667,2.88233333333,3.072,5.00906666667,5.66983333333,3.69166666667,5.812225,4.91926666667
298.93,3.18906666667,4.15266666667,3.8432,3.08033333333,3.27506666667,5.21946666667,5.90823333333,3.92926666667,6.07906666667,5.1152
299.30,3.47726666667,4.43326666667,4.1608,3.36726666667,3.58553333333,5.43546666667,6.1192,4.27373333333,6.304225,5.41833333333
299.67,3.8352,4.67746666667,4.4646,3.65273333333,3.77033333333,5.63886666667,6.38316666667,4.58366666667,6.59278333333,5.65466666667
300.04,3.7932,4.70986666667,4.45486666667,3.53486666667,3.795,5.58206666667,6.31776666667,4.57006666666,6.5605,5.54426666667
300.41,3.8208,4.75453333333,4.46253333333,3.5578,3.81046666667,5.57406666667,6.3004,4.64533333333,6.62251666666,5.57746666667
300.78,4.13033333333,5.02726666667,4.67146666667,3.87626666667,4.09526666667,5.87666666667,6.59406666667,4.91666666667,6.81314166667,5.78373333333
301.15,4.41293333333,5.3484,4.84386666667,4.20706666667,4.39666666667,6.1372,6.91083333333,5.23213333333,7.23644166667,6.14433333334
301.52,4.8192,5.75573333333,5.19166666667,4.61106666667,4.81933333333,6.50786666667,7.32376666667,5.64073333333,7.74408333333,6.58626666667
301.89,4.9138,5.75246666667,5.28246666667,4.7222,4.8494,6.65193333333,7.43246666667,5.77466666667,7.81444166667,6.7754
302.26,4.62726666667,5.4338,5.03686666667,4.463,4.5496,6.34733333333,7.1965,5.42826666667,7.53486666667,6.55973333333
302.63,4.47086666667,5.32706666667,4.98566666666,4.39893333333,4.5688,6.25706666667,7.258,5.4084,7.50241666667,6.5228
303.00,4.24273333333,5.14386666667,4.7534,4.24273333333,4.4464,6.10786666667,7.07653333333,5.205,7.39756666667,6.29846666667
303.37,3.75026666667,4.73786666667,4.2868,3.741,4.03333333333,5.68473333333,6.65923333333,4.7248,7.02125833333,5.7622
303.74,3.61426666667,4.73373333333,4.1442,3.62533333333,4.0664,5.61406666667,6.65,4.65566666667,7.0102,5.7086
304.10,3.6522,4.91146666667,4.2138,3.8444,4.22493333333,5.67613333333,6.84196666667,4.8014,7.23915833333,5.83473333333
304.47,3.75,5.11086666667,4.35826666667,3.96893333333,4.4332,5.768,7.0746,4.90686666667,7.41084166667,5.91406666667
304.84,3.8672,5.19506666667,4.44066666667,3.99166666667,4.4182,5.70453333333,7.25056666667,4.91986666667,7.6157,6.00273333333
305.21,3.92633333333,5.152,4.57986666667,3.9604,4.45506666667,5.71473333333,7.30503333333,4.86686666667,7.61299166667,5.98686666667
305.58,3.6228,4.92613333333,4.37193333333,3.56413333333,4.19793333333,5.44266666667,7.04586666667,4.58946666667,7.31650833333,5.68686666667
305.95,3.39813333333,4.9066,4.2334,3.34866666667,4.1208,5.18873333333,6.95663333333,4.3478,7.22604166667,5.406
306.32,3.5608,5.1262,4.44586666666,3.55893333333,4.49926666667,5.40513333333,7.22953333333,4.4668,7.49836666667,5.59453333333
306.69,3.61373333333,5.14226666667,4.38653333333,3.49553333333,4.46673333333,5.42253333333,7.11686666667,4.37133333333,7.516625,5.5562
307.06,3.7432,5.30066666667,4.57413333333,3.7186,4.58173333333,5.62893333333,7.22723333333,4.45853333333,7.70386666667,5.79213333333
307.43,3.966,5.57933333333,4.77246666667,4.00526666667,4.71646666667,5.89193333334,7.41053333333,4.6228,8.08235,6.0698
307.80,3.91353333333,5.61526666666,4.84326666667,3.98953333333,4.62453333333,5.79666666667,7.34613333333,4.48953333334,8.05710833334,6.02793333333
