wavelength,Back_ParCapm,Belly_ParCapm,Breast_ParCapm,Crissum_ParCapm,Crown_ParCapm,DorTail_ParCapm,Rump_ParCapm,Throat_ParCapm,WingTip_ParCapm
736.74,6.03,72.8268333333,63.299,67.4105,49.9578333333,9.52066666667,6.30983333333,13.3216666666,11.5306666666
737.06,5.9135,72.9185,63.1655,67.5708333334,49.9268333334,9.47216666667,6.298,13.304,11.642
737.38,5.70616666667,73.0535,63.2295,67.583,49.915,9.55700000001,6.18966666667,13.2955,11.66
737.69,5.50633333334,72.9906666667,63.1096666667,67.4571666667,49.7403333334,9.22283333334,5.793,13.0513333333,11.2763333333
738.01,5.33066666667,72.5788333333,62.8516666667,67.0273333334,49.4531666666,8.93616666666,5.3035,12.7546666666,10.9521666667
738.33,5.7505,73.0565,63.1403333334,67.027,49.938,9.24966666669,5.5455,13.028,11.253
738.64,5.58266666667,72.637,63.0226666667,66.5346666667,49.5693333334,9.01366666669,5.33833333333,12.8673333334,11.1265
738.96,5.623,72.542,63.1188333333,66.3908333333,49.6581666666,9.12016666666,5.312,12.9985,11.1525
739.28,5.51666666667,72.4563333334,62.9681666666,66.1591666666,49.5708333333,9.08249999999,5.26283333333,12.9798333334,11.1463333333
739.59,5.4075,72.4043333333,62.9755,66.0816666666,49.5051666666,9.03233333335,5.3015,12.8926666666,11.1805
739.91,5.64316666666,72.0665,62.7503333333,65.611,49.38,9.24166666668,5.6785,12.9505,11.467
740.23,5.61533333333,72.3296666666,62.8261666666,65.5961666667,49.5421666667,9.1095,5.77833333334,12.8938333333,11.3738333333
740.54,5.67983333333,72.6785,62.8735,65.5008333334,49.6315,8.95466666667,5.692,12.9341666667,11.2096666667
740.86,5.66633333334,72.5666666667,62.8246666666,65.5021666667,49.8156666667,8.83549999999,5.71966666667,12.9356666667,11.144
741.18,5.636,72.344,62.5675,65.2005,49.6968333333,8.74650000002,5.54016666666,12.7005,11.1265
741.49,5.7645,72.5066666667,62.6765,65.2411666667,49.7521666666,8.96400000001,5.781,12.8531666667,11.2091666667
741.81,5.5585,72.3361666667,62.7328333333,65.555,49.6065,8.75666666666,5.648,12.609,11.2068333333
742.12,5.5325,72.2033333333,62.4976666667,65.7188333334,49.5628333333,8.65366666668,5.60183333333,12.5541666667,11.303
742.44,5.39833333333,71.798,62.1515,65.3116666666,49.2175,8.28750000002,5.35016666667,12.2256666667,11.2073333333
742.76,5.64133333333,72.2505,62.5988333334,65.6385,49.424,8.38433333335,5.37983333333,12.2485,11.5173333333
743.07,5.68616666667,72.4926666667,62.6385,65.8196666666,49.5406666666,8.241,5.23583333334,12.2961666667,11.341
743.39,5.7605,72.5095,62.7566666667,66.0376666667,49.8085,8.27649999998,5.13166666666,12.4921666667,11.2568333334
743.70,5.99333333334,72.3936666667,62.7168333333,66.2396666667,49.8438333334,8.39983333333,5.10233333333,12.6983333333,11.4035
744.02,5.88466666666,72.264,62.8673333333,66.3333333333,49.8933333333,8.34966666665,5.09666666667,12.617,11.5328333334
744.34,6.18233333334,72.4385,62.99,66.536,49.902,8.54316666665,5.25366666667,12.8265,11.8466666667
744.65,6.179,72.7423333334,63.26,66.9203333334,50.0753333333,8.70233333331,5.67133333334,13.1755,12.1556666666
744.97,6.46383333333,72.7675,63.272,67.0391666667,50.1836666667,8.85899999999,5.92183333333,13.4418333334,12.6073333333
745.28,6.949,72.9353333334,63.516,67.1013333333,50.6046666667,9.28749999999,6.41533333333,13.9456666667,12.8873333333
745.60,7.30083333333,73.4408333333,63.866,67.3881666666,51.0443333333,9.54616666667,6.72666666667,14.388,13.078
745.91,7.37733333334,73.6813333333,64.1056666666,67.7398333333,51.378,9.78516666669,6.83816666667,14.6878333333,13.0758333333
746.23,7.09,73.4845,63.8508333333,67.5465,51.1858333333,9.67216666665,6.53083333333,14.4576666666,12.727
746.55,7.0605,73.3741666667,64.097,67.558,51.3016666667,9.90166666665,6.55516666667,14.5928333334,12.9908333334
746.86,6.9825,73.6925,64.2326666667,67.793,51.2026666667,9.92266666669,6.67716666667,14.667,13.192
747.18,6.6115,73.611,64.2026666667,67.6131666667,50.8466666667,9.59866666667,6.67333333334,14.4121666667,12.9423333333
747.49,6.726,73.5061666667,63.9816666667,67.5411666666,50.884,9.66633333335,6.8255,14.5113333333,12.9466666667
747.81,6.30633333333,73.3738333334,63.9518333334,67.1616666667,50.4901666667,9.41750000001,6.60333333333,14.3193333334,12.6698333333
748.12,6.33583333333,73.2468333333,64.0721666667,67.2541666666,50.4655,9.325,6.5145,14.2791666667,12.399
748.44,6.1255,73.1493333333,64.1911666666,67.3431666667,50.6905,9.19766666667,6.36033333333,14.2381666666,12.1051666666
748.75,5.82466666666,73.1726666667,64.2145,67.451,50.512,8.98166666669,5.99866666667,13.9936666667,11.9785
749.07,5.42233333333,72.9295,64.1361666667,67.1645,50.371,8.80316666665,5.6855,13.4978333334,11.6198333333
749.38,5.22866666666,72.8526666667,64.0195,66.9951666666,50.1451666666,8.50466666665,5.49133333333,13.0105,11.3771666667
749.70,5.37666666667,72.9755,64.1241666666,67.2505,50.3621666666,8.56866666669,5.678,13.0321666667,11.3655
750.01,5.40133333333,73.1068333334,64.136,67.1433333334,50.2406666667,8.42283333331,5.7695,12.8233333333,11.284
750.33,5.47066666667,72.8116666666,63.6908333333,66.8648333334,49.9436666667,8.38516666667,5.71133333333,12.6673333333,11.2006666666
750.64,5.73166666666,72.8231666667,63.525,66.8646666666,50.2311666666,8.65666666669,5.89683333333,12.8596666666,11.506
750.96,5.661,72.8486666666,63.9403333333,66.9555,50.2085,8.70033333335,5.71816666667,12.7758333333,11.417
751.27,6.1745,73.144,64.3371666667,67.4195,50.947,9.12416666668,6.12233333333,13.1063333333,11.7188333334
751.59,6.32833333334,72.9526666667,64.0655,67.1331666666,50.9425,9.44766666667,6.267,13.2268333333,11.9971666666
751.90,6.54933333333,73.4003333334,64.1536666666,67.329,50.904,9.559,6.39783333334,13.3115,12.1285
752.22,6.32583333333,72.9781666666,63.7973333334,67.0075,50.6298333333,9.14766666666,6.1505,13.0586666667,11.7613333333
752.53,6.58433333333,72.7301666667,63.6891666667,67.0975,50.7668333334,9.23983333332,6.36666666667,13.4005,11.867
752.85,6.48533333333,72.5923333333,63.7441666667,67.1648333333,50.7118333334,9.23716666668,6.37166666667,13.5923333334,11.8985
753.16,6.37616666667,72.2601666667,63.4691666666,66.9988333334,50.6073333333,9.01400000002,6.2055,13.5163333333,11.761
753.47,6.57483333334,72.1118333334,63.339,66.9975,50.5625,9.29299999998,6.43816666667,13.8541666667,11.9163333333
753.79,6.40216666666,72.032,63.5416666667,67.0425,50.842,9.08,6.28333333333,13.6083333333,11.7295
754.10,6.46483333334,72.1428333333,63.8665,67.0966666667,50.903,9.10749999999,6.19733333333,13.8236666667,11.831
754.42,6.40033333334,72.2156666666,63.6083333333,66.9985,50.5673333333,8.90066666666,6.34266666667,13.9061666666,11.7861666667
754.73,5.9545,71.9836666667,63.1203333334,66.8758333333,50.1265,8.236,5.74516666666,13.4751666667,11.2715
755.05,5.88816666667,71.965,63.1818333333,66.7896666667,50.0983333333,8.04583333334,5.51483333333,13.2211666666,11.1913333333
755.36,5.6215,71.68,62.9683333334,66.563,49.8716666667,7.81183333333,5.32966666667,12.9241666666,10.9958333333
755.67,5.90433333333,72.0153333334,63.1088333333,66.6813333333,50.1735,8.15733333335,5.716,13.2478333334,11.2038333333
755.99,5.7775,72.1858333333,62.949,66.4678333333,49.995,8.17183333333,5.71816666666,13.1283333333,11.2818333334
756.30,5.9765,72.0663333333,62.5995,66.3188333333,49.831,8.39816666669,5.7975,13.3453333334,11.5056666667
756.62,5.93016666667,72.1043333333,62.5163333333,66.1348333334,49.826,8.46016666665,5.945,13.4606666667,11.6961666667
756.93,5.45216666666,72.1336666667,62.3108333333,65.8056666667,49.6443333334,8.0155,5.472,12.997,11.3248333333
757.24,5.634,72.4358333333,62.3748333333,65.8403333333,49.6995,8.23833333335,5.594,13.4115,11.3181666667
757.56,5.65383333333,72.0801666667,62.1486666667,65.681,49.4293333334,8.01566666669,5.519,13.1793333333,10.9975
757.87,6.06783333333,71.695,62.086,65.5971666667,49.602,8.331,5.67,13.4535,11.4393333333
758.18,6.178,71.2236666666,61.7551666666,65.0113333333,49.3546666667,8.518,5.764,13.5381666666,11.6663333333
758.50,5.971,71.278,61.5873333334,64.893,49.399,8.26183333331,5.6165,13.5726666667,11.484
758.81,6.083,71.3646666667,62.0131666666,64.9216666666,49.64,8.26183333333,5.55566666667,13.7433333333,11.4511666666
759.13,6.3455,71.1858333333,61.8243333333,64.62,49.4906666667,8.58299999999,5.704,13.9543333333,11.5796666666
759.44,6.55366666667,71.0696666667,61.5711666667,64.4136666667,49.3125,8.61133333335,5.6075,14.0578333334,11.4783333333
759.75,6.77016666667,71.4488333333,62.163,64.7518333333,49.917,8.80233333331,5.89083333333,14.2975,11.5671666666
760.07,6.68033333333,71.3798333334,61.9098333334,64.7238333334,49.7611666667,8.83233333331,5.8525,14.2711666667,11.3985
760.38,6.94766666667,71.3743333333,62.0558333333,64.9526666667,49.8118333333,9.077,6.04966666667,14.5278333333,11.6645
760.69,6.6335,71.1715,62.1666666667,64.9095,49.7763333333,8.98083333332,5.89533333333,14.1001666667,11.6095
761.01,6.46283333334,71.0416666667,62.0276666667,64.653,49.7223333334,9.07866666665,5.83783333333,13.8983333333,11.5555
761.32,6.10766666667,71.289,62.103,64.826,49.9323333334,8.96116666667,5.72966666667,13.7005,11.2475
761.63,6.16333333334,71.4321666667,62.2958333333,65.165,50.1431666667,9.16233333332,5.86816666667,13.7455,11.1893333333
761.94,6.384,71.5745,62.5678333333,65.5948333333,50.3293333334,9.34866666669,5.96283333334,13.7938333333,11.1793333333
762.26,6.45166666666,71.6721666666,62.516,65.6121666667,50.4073333333,9.58,6.028,13.8981666667,11.2058333334
762.57,6.06483333333,71.7195,62.568,65.8368333334,50.349,9.29516666667,5.66166666666,13.646,10.9393333333
762.88,6.01416666666,71.784,62.812,66.0298333333,50.4821666667,9.33,5.58066666666,13.656,11.0408333334
763.20,5.66933333333,71.839,62.7068333333,65.9956666667,50.304,9.07683333332,5.24683333333,13.3593333333,10.8085
763.51,5.8905,72.0695,63.1675,66.1715,50.4841666666,9.25033333331,5.32216666667,13.5161666667,10.9485
763.82,6.01383333334,71.9656666666,63.1875,66.2581666667,50.755,9.3435,5.31,13.5191666667,11.0103333334
764.14,6.29133333333,72.2921666666,63.3005,66.5046666667,50.8903333334,9.48133333335,5.48183333334,13.7968333334,11.2176666667
764.45,6.33016666667,72.4861666667,63.2088333334,66.5765,50.8708333333,9.54416666665,5.47783333333,13.9823333333,11.2223333333
764.76,6.49233333333,72.5993333334,63.2391666667,66.3926666667,50.8106666667,9.522,5.48116666667,14.0228333334,11.2396666667
765.07,6.47966666667,72.8413333333,63.3085,66.3053333333,50.646,9.46049999999,5.56916666666,13.9061666667,11.1901666667
765.39,6.44766666667,73.0726666667,63.2311666666,66.092,50.5621666667,9.53516666669,5.71766666667,14.0405,11.3933333333
765.70,6.3235,73.1143333334,63.2235,66.2235,50.5671666667,9.439,5.76083333333,13.9811666667,11.5661666667
766.01,6.11633333333,73.403,63.2611666666,66.225,50.7281666667,9.16483333335,5.61816666667,13.8246666667,11.6073333333
766.32,5.98783333333,73.6383333334,63.3321666667,66.3286666667,50.7005,9.1185,5.76416666666,13.8043333333,11.5036666667
766.64,6.17383333334,73.6791666667,63.3998333333,66.3071666667,50.6773333333,9.13316666665,5.82466666667,13.744,11.5763333334
766.95,6.231,73.4448333334,63.2641666667,66.0165,50.6286666667,9.14600000002,5.9275,13.7296666667,11.5898333334
767.26,6.262,73.7685,63.3975,66.0353333333,50.6426666667,9.20399999998,6.04766666667,13.9331666667,11.6895
767.57,6.20783333333,73.4043333333,63.1958333333,65.7756666666,50.7048333333,9.11400000002,5.998,13.8715,11.5653333334
767.88,6.3505,73.7231666667,63.7751666667,66.2078333333,50.9961666666,9.10300000002,6.133,13.9805,11.6985
768.20,6.44066666666,73.573,63.9426666667,66.6295,51.0611666666,9.38183333335,6.3785,14.1971666667,11.9073333333
768.51,6.0115,73.407,64.0543333334,66.989,51.3933333334,9.017,5.69533333334,13.9446666667,11.5386666667
768.82,5.85533333334,72.8201666667,63.7225,66.6998333333,51.2703333333,8.75983333332,5.47166666667,13.6166666667,11.3273333334
769.13,5.9915,72.6923333334,63.8063333334,66.5443333333,50.8945,8.51966666665,5.368,13.515,11.2985
769.44,6.956,72.5893333333,64.2425,66.8871666667,50.9505,9.00833333335,5.83333333334,14.0978333333,11.7493333333
769.76,6.76833333334,72.4195,64.044,66.568,50.7895,8.60833333335,5.513,13.7268333334,11.7738333333
770.07,7.24733333333,71.905,63.9696666666,66.262,50.7313333333,8.90116666665,5.97683333333,14.0616666667,12.1806666667
770.38,6.919,72.0908333334,63.9765,66.652,50.8455,8.55216666667,5.70133333333,13.8816666667,12.117
770.69,7.26483333333,71.9773333334,63.4935,66.615,50.8666666667,8.85833333335,6.126,14.0516666667,12.3843333333
771.00,7.88466666667,72.5708333334,63.9891666667,67.0671666666,51.1943333334,9.31616666666,6.616,14.5675,13.0098333333
771.32,8.38216666667,72.8856666667,64.2258333334,67.4403333333,51.9078333333,9.77916666665,6.985,14.774,13.6321666667
771.63,8.08116666667,72.936,64.029,66.9801666666,51.7125,9.48766666665,6.46783333333,14.4418333334,13.4785
771.94,8.8465,73.361,64.2463333333,66.9655,51.6236666667,10.2175,7.26866666667,15.4028333333,14.3686666667
772.25,8.8645,73.5223333333,64.6578333333,67.2948333333,51.4193333333,10.245,7.22833333333,15.6971666666,14.3711666666
772.56,9.30366666669,74.0531666667,64.8903333334,67.6918333334,52.0735,10.7981666667,7.5745,16.2675,14.546
772.87,9.05299999999,73.84,64.3541666667,67.005,51.935,10.9958333333,7.77883333333,16.1476666667,14.4016666666
773.18,9.86966666667,74.3921666666,64.9913333333,67.8578333333,52.6201666667,11.3863333333,8.28183333333,16.9845,14.8483333334
773.50,9.73433333335,74.9513333333,65.2818333333,68.5778333334,53.0288333334,11.4998333333,8.18766666667,17.1363333333,14.8688333334
773.81,10.0555,75.3216666667,65.6733333334,68.8895,52.9881666667,11.9525,8.557,17.4565,15.3558333334
774.12,9.8455,74.959,65.8038333333,68.6471666667,52.679,11.9248333333,8.169,17.3898333333,15.1628333333
774.43,9.17450000001,74.7196666667,65.5951666667,68.6338333333,52.2518333333,11.7276666667,7.4835,16.9428333333,14.5153333334
774.74,9.07616666665,74.7383333333,65.6618333334,68.7436666667,51.9586666667,11.66,7.19366666666,16.9285,14.1591666667
775.05,9.31866666665,74.7875,65.6471666666,68.9688333333,52.1491666667,12.02,7.33966666666,17.0828333334,14.0418333333
775.36,8.92766666667,74.551,65.3838333333,68.8046666667,52.138,11.8521666666,7.19166666667,16.752,13.9985
775.67,8.74366666665,74.6673333333,65.4655,68.9561666667,52.4278333333,12.1306666667,7.0765,16.4765,14.0835
775.98,8.41949999998,73.871,64.9516666666,68.0885,52.0856666667,11.815,6.87683333334,16.0463333333,14.2278333334
776.30,8.2945,73.6565,64.8868333333,68.1095,51.9611666667,11.8713333333,6.66166666667,15.984,14.2646666667
776.61,6.976,73.5635,64.4526666667,67.519,51.2476666667,11.404,5.4385,14.7163333334,13.0821666667
776.92,6.88816666667,73.669,64.2591666667,67.2026666667,50.9928333334,11.439,5.63166666666,14.69,13.0731666667
777.23,6.582,73.6986666667,64.0198333333,67.1608333333,50.9616666667,11.3816666667,5.60266666666,14.505,12.8375
777.54,6.378,73.8198333334,63.9763333333,67.0675,51.2205,10.9835,5.58516666666,14.4218333333,12.8008333333
777.85,6.29016666666,73.3831666667,63.5663333333,66.6308333333,51.226,10.7943333333,5.686,14.4013333333,12.7398333333
778.16,5.813,72.453,62.8773333333,65.7348333333,50.5768333333,10.5343333333,5.6265,14.0131666667,12.336
778.47,5.10616666666,71.9245,62.4441666667,65.0955,50.134,9.90883333335,5.16866666667,13.4885,11.828
778.78,5.32216666667,71.9081666667,62.8075,65.2308333333,50.1795,9.96200000001,4.972,13.4985,11.4881666667
779.09,5.16516666667,71.3448333334,62.1326666667,64.5935,49.7205,9.62683333334,4.78633333333,13.2323333333,11.1321666667
779.40,4.97616666666,71.4156666667,61.8633333333,65.011,49.4088333334,9.90716666667,4.49416666667,13.3008333333,11.0083333333
779.71,5.1815,71.5258333333,61.7985,65.3325,49.7236666667,9.95766666665,4.71183333333,13.6938333333,11.2553333334
780.02,6.06133333333,70.6956666667,60.9485,64.7425,49.6298333333,10.4336666667,5.8535,14.562,11.9693333333
780.33,6.01483333333,70.993,61.4455,64.6951666667,49.781,10.5968333333,5.951,14.7775,12.0208333333
780.64,6.38833333333,71.5523333333,61.9006666666,65.1641666667,50.2766666667,10.9606666667,6.2685,15.3575,12.1958333333
780.95,6.57366666667,71.7968333333,62.1883333334,65.68,50.3163333333,11.4526666667,6.592,15.3911666667,12.132
781.26,6.86083333334,71.8265,61.9551666667,65.816,50.0563333333,11.778,6.945,15.4985,12.2638333333
781.57,7.147,72.6701666667,62.4451666667,66.7525,51.0103333333,12.0258333334,6.95633333333,15.9711666666,12.769
781.88,8.129,72.692,62.6593333333,67.5138333333,51.5325,12.9638333333,7.9195,16.9141666667,13.9636666667
782.19,8.47166666666,72.594,62.5023333334,67.8005,51.6961666667,13.665,8.37616666667,17.1241666667,14.5416666667
782.50,9.29833333334,72.993,63.2263333333,68.5206666666,52.6756666667,14.5928333334,9.15533333334,17.9856666667,15.262
782.81,9.35099999998,72.5328333333,63.3926666667,68.5771666667,52.9185,14.5641666667,9.27399999998,17.9918333333,15.0728333333
783.12,9.19016666667,71.9033333334,63.3926666667,67.8443333333,52.6421666666,14.4936666667,9.41033333332,17.8441666667,15.0775
783.43,9.38333333335,72.2773333333,64.3135,68.7573333333,53.2866666666,15.0233333333,9.60716666666,18.5433333333,15.6066666666
783.74,8.71516666667,71.2396666667,62.9458333334,68.1455,52.4873333333,14.1695,8.57816666667,17.8125,14.8648333333
784.05,8.50950000001,70.3095,62.2601666667,67.2151666666,51.9391666666,13.9346666667,7.96116666667,17.5873333333,14.718
784.36,8.69683333335,70.2535,62.2838333334,66.6765,51.7688333334,13.974,7.98933333334,17.9636666667,15.1336666667
784.67,9.04983333334,70.6028333333,62.8286666666,66.706,51.8453333333,14.1933333334,8.353,18.5513333334,15.6066666667
784.98,9.02950000002,69.8763333333,62.1518333333,65.7675,50.9958333333,14.2498333333,8.80716666667,18.4261666667,15.8063333334
785.29,8.88966666667,70.5698333334,62.5681666667,66.0031666667,51.3563333334,14.2761666666,8.47966666667,18.1691666666,15.4956666667
785.60,8.01116666667,70.3496666666,62.0653333333,65.1426666667,50.8401666667,13.13,7.77666666667,17.6045,14.8203333333
785.91,7.6095,70.6081666667,62.0596666667,64.906,50.5281666666,12.7741666667,7.189,17.2535,14.4758333333
786.22,7.4995,71.2795,62.3756666666,65.0965,50.6826666667,12.9606666667,7.59716666667,17.2323333333,14.482
786.53,7.6425,72.8005,63.5605,66.412,51.5481666667,13.4235,7.819,17.6858333333,14.7953333333
786.84,7.48133333333,72.6746666666,63.4121666667,66.1176666666,51.4443333334,13.4218333333,7.6835,17.1673333333,14.7698333334
787.14,7.79333333334,72.784,63.7783333334,66.3355,51.7991666666,13.9961666666,8.0305,17.339,15.1988333333
787.45,7.49666666667,72.4155,63.6473333333,66.2273333334,51.7388333334,13.8436666667,7.88933333334,16.6105,15.0495
787.76,6.95383333333,72.0646666666,63.2128333334,66.1481666666,51.9073333333,13.3703333334,7.41683333334,15.8056666667,14.5558333333
788.07,6.57766666667,72.0031666667,63.0351666666,66.1941666667,52.2975,12.9513333334,6.8835,15.4345,14.3318333333
788.38,6.54033333334,72.3428333334,63.1828333334,66.4438333333,52.5733333333,12.737,6.4475,15.5053333333,13.991
788.69,6.45733333334,71.8216666667,62.961,66.0888333333,52.1096666666,12.9056666667,6.5035,15.8136666667,14.4743333333
789.00,6.73966666667,72.5463333333,64.0306666667,67.2928333334,53.0565,13.4601666667,6.57133333333,16.3113333333,14.872
789.31,6.85233333333,72.544,63.8076666667,67.529,53.0278333334,13.4983333334,6.7585,16.3855,14.9795
789.62,7.07533333334,72.3136666667,63.4316666667,67.0828333333,52.885,13.2708333333,6.42283333333,16.5153333334,14.9923333334
789.92,7.05233333333,71.848,62.9725,66.5611666667,52.6675,13.1931666667,6.20816666666,16.3595,14.7285
790.23,7.31183333334,72.1506666667,63.167,66.7643333333,52.6295,13.6265,6.44166666667,16.8621666667,14.8288333334
790.54,7.61116666667,72.2053333333,63.1201666667,66.7663333333,52.7893333334,13.9171666667,6.75416666667,17.2346666667,15.1226666666
790.85,7.83933333333,72.918,63.4393333334,67.0331666667,52.8098333333,13.6323333333,6.89283333333,17.9596666667,15.17
791.16,7.74883333333,73.298,64.1811666667,67.8155,53.1016666666,13.5235,6.85066666666,18.567,15.4553333333
791.47,7.89016666669,73.4253333333,64.6593333333,67.8518333333,53.3205,13.8586666666,7.111,19.037,15.6736666667
791.78,7.72166666665,73.7658333333,64.9083333334,68.4251666667,53.4511666666,14.0673333333,7.14283333333,19.168,15.8478333333
792.08,7.87916666667,74.8933333334,65.602,69.2221666666,54.0911666667,13.887,7.487,19.4688333333,15.8595
792.39,8.22199999998,74.4653333334,65.0176666667,68.817,54.0106666666,14.2715,8.08833333333,19.8641666667,16.3881666667
792.70,7.78666666668,73.9463333333,64.6045,68.2443333333,53.5608333333,13.7818333333,7.77566666666,19.7881666667,16.1935
793.01,8.17316666665,74.6343333333,65.7063333333,69.1816666667,54.2638333334,14.4375,8.345,20.7933333333,16.7236666667
793.32,8.14449999999,74.6625,65.9575,69.2976666667,53.9808333333,14.3216666667,7.996,21.0591666667,17.0213333334
793.62,8.47183333335,75.508,66.5511666667,69.9908333333,54.7436666667,14.3698333333,8.114,21.3296666667,17.5783333333
793.93,8.74833333335,76.1525,67.266,70.6776666667,55.4631666666,14.4421666666,8.4025,21.6688333334,17.8886666666
794.24,9.44950000002,75.5043333334,67.0633333334,70.3488333333,55.7783333333,15.4656666667,9.01883333333,21.992,18.4115
794.55,9.6155,75.8661666667,67.0716666667,70.3555,55.949,15.6881666667,9.27783333333,22.3796666667,18.8371666666
794.86,9.63733333335,75.5968333333,66.3571666667,70.0928333334,55.4928333333,15.1968333333,9.08483333333,22.4358333334,18.9213333333
795.16,9.80733333334,75.4656666667,66.2285,69.9101666666,55.4898333333,15.0668333334,8.9305,22.4411666666,18.8255
795.47,9.59983333334,74.9836666666,65.6338333333,69.5043333333,55.0988333334,14.601,8.38216666667,21.9395,18.4278333333
795.78,10.0301666667,75.472,66.1245,69.421,55.064,14.509,8.6315,22.2186666667,18.3256666667
796.09,11.1003333334,75.7343333334,66.3795,69.5933333334,55.4171666667,15.3365,9.6425,23.0311666667,18.9976666667
796.40,11.2156666667,74.8271666667,65.5158333334,68.7173333333,54.6558333334,14.909,9.3535,22.4523333333,18.8428333334
796.70,11.1805,74.1658333334,64.4241666666,68.2415,54.3283333334,14.7266666667,9.4285,22.111,18.8986666667
797.01,10.7406666667,72.4075,62.8496666667,67.0166666666,53.1891666667,13.9815,8.99166666667,21.2346666666,17.9321666667
797.32,10.4623333333,72.2986666667,62.4296666666,66.469,52.7691666667,13.398,8.43233333334,20.9868333333,17.2703333333
797.63,10.2786666667,72.5871666667,62.7125,66.9856666666,52.4765,12.9891666667,8.0145,20.9396666667,16.6453333333
797.93,10.6158333334,72.6315,62.5971666666,67.0973333334,52.2826666667,13.189,7.82733333333,20.6071666667,15.9881666667
798.24,10.4598333334,72.3631666666,62.0876666667,66.8291666667,51.4973333333,13.368,7.628,20.2148333333,15.5705
798.55,11.0743333333,72.478,62.8948333333,67.4011666667,52.0393333334,13.8815,8.13583333334,20.7238333333,16.25
798.85,11.6865,71.8116666667,62.6098333333,66.9195,51.7261666667,14.0501666667,8.1025,21.1961666667,16.106
799.16,11.5486666667,71.7625,62.1385,67.0448333333,51.5798333333,14.1188333334,7.84366666667,21.384,15.8878333334
799.47,11.3388333333,72.0745,62.5453333333,67.4406666667,51.7646666667,13.718,7.4455,21.4025,16.1658333333
799.78,10.917,72.5791666667,62.4068333333,67.7955,51.9203333334,13.338,7.32066666667,21.4735,15.9683333333
800.08,10.9845,73.5498333333,63.3383333333,68.8776666666,52.3895,13.3141666667,7.38233333333,22.0993333334,15.6443333333
800.39,11.5981666667,75.626,65.1201666667,70.5205,53.9395,13.7333333334,7.83,22.9011666667,16.1511666667
800.70,12.2735,75.6393333334,66.0836666667,71.2583333333,54.5296666667,14.0978333333,7.89283333333,23.5541666666,16.617
801.00,11.798,75.5313333334,65.8066666667,71.3328333333,54.6155,13.3915,7.0815,23.1283333333,16.0471666666
801.31,11.9283333334,75.6508333333,66.2496666667,70.7353333333,54.5488333334,14.0638333334,7.5815,23.9196666667,16.9448333334
801.62,11.9438333333,76.5416666667,67.4863333333,71.6886666666,55.7638333333,14.403,7.507,23.8223333333,17.2131666667
801.92,10.342,76.0011666667,66.4941666667,70.4986666666,54.6675,12.9805,6.24516666666,22.6066666666,15.8578333333
802.23,10.3693333333,76.8471666666,67.0306666667,71.0626666667,55.1915,13.2956666667,6.85016666667,22.8561666666,16.289
802.54,10.8125,76.2361666667,66.6263333333,70.7298333334,54.678,13.4723333333,7.32416666666,22.9485,16.6666666667
802.84,10.6745,76.5453333333,66.5183333333,70.486,54.8178333333,13.9003333334,7.3685,22.996,16.3425
803.15,11.0078333333,76.2733333333,67.0033333333,70.264,55.0391666667,14.147,7.72016666667,23.2551666666,16.963
803.46,10.5626666666,76.1011666667,66.6668333333,69.3176666667,55.0571666667,13.8255,7.30016666667,22.2675,16.5036666667
803.76,9.69583333335,75.4725,66.7625,68.721,54.1633333333,13.5441666667,6.58716666667,21.542,15.8586666667
804.07,9.35716666666,75.4541666667,65.9613333333,68.4566666666,54.0411666666,13.8188333333,7.635,21.4808333333,16.2735
804.38,9.6515,75.6421666666,65.9908333333,68.3428333334,54.447,14.0443333333,8.3535,21.7761666667,16.9775
804.68,9.348,75.0811666667,65.2193333333,68.2766666667,53.9908333333,13.2035,8.34683333333,21.2256666666,16.2878333334
804.99,9.75666666668,74.6591666667,65.2096666666,68.3508333333,53.796,13.058,8.75433333333,21.9191666667,16.2793333333
805.30,11.1286666667,75.4086666666,65.9548333333,69.1456666667,54.8523333334,14.636,10.1266666666,23.3253333334,17.6686666666
805.60,11.036,75.8433333334,66.2685,69.6813333333,55.1793333334,14.6215,10.3055,23.134,18.1673333333
805.91,10.391,76.3925,66.395,70.117,55.7728333334,14.3708333333,9.84766666666,22.2898333333,17.7803333333
806.21,9.74066666668,76.4073333333,66.9011666666,70.5573333334,55.9188333334,13.783,9.65783333335,22.0611666667,17.2185
806.52,9.15950000002,76.7088333333,66.4565,71.2745,55.6441666666,13.4593333333,9.08966666665,21.9048333333,16.3446666666
806.83,9.12350000001,75.3465,65.9178333333,70.868,54.742,13.6855,8.95716666666,21.9911666666,16.1398333334
807.13,9.76533333335,75.7055,66.052,71.4026666666,54.9176666666,13.6771666667,9.49983333334,22.8973333333,16.5131666667
807.44,9.46316666668,75.7345,65.918,70.9605,53.6581666667,13.3331666666,8.78533333335,22.5988333333,15.7486666666
807.74,9.5845,76.0666666667,66.2968333333,71.0181666667,53.6263333333,13.7513333333,9.272,22.6821666666,16.297
808.05,9.66716666667,75.3156666667,65.7775,70.4391666667,52.8396666667,13.5685,8.72066666667,22.375,16.2938333333
808.35,9.50933333335,75.1741666666,66.0715,70.0783333334,52.5695,13.4,8.71066666669,22.1398333333,16.4925
808.66,9.42333333335,75.3135,66.5023333333,70.6691666666,52.6585,12.933,8.49750000002,21.8936666666,15.7258333333
