wavelength,Back_SpoSchm,Belly_SpoSchm,Breast_SpoSchm,Crissum_SpoSchm,Crown_SpoSchm,DorTail_SpoSchm,Patch10_SpoSchm,Patch11_SpoSchm,Rump_SpoSchm,Throat_SpoSchm,WingTip_SpoSchm
186.77,47.9110666667,79.4666000001,69.7778000001,97.0666,63.4666,94.6667333334,92.8000000001,81.5998666667,98.4001333335,110.755666667,94.9333999999
187.15,72.8887999999,107.2222,97.0001333335,131.888866667,85.2223333333,124.3332,124.7778,104.6666,126.3332,144.888933333,124.889
187.53,76.5027333333,105.901533333,101.9672,132.8962,90.3824666667,125.245933333,131.147466667,111.475333333,129.180266667,145.464333333,125.136733333
187.91,69.7267333334,99.0166000001,99.6722,125.683,88.9617333333,111.038266667,126.120333333,104.808666667,124.2622,132.8962,121.092866667
188.29,63.964,87.1171999999,88.3783999999,108.3784,82.4323333334,93.6034666667,107.477466667,92.5225333333,109.099133333,108.6486,106.937
188.67,70.6514666666,85.9770000001,92.7203333335,107.279733333,83.0650666666,93.0267333333,101.609133333,88.8122000001,106.4368,103.908066667,103.678133333
189.05,69.7298666667,89.3694000001,92.1621999999,111.711666667,83.1530666668,92.7928000001,104.324266667,86.3062666666,111.801866667,103.513466667,103.333266666
189.43,57.4711333333,78.8505999999,81.0345333334,113.448266667,75.5172666667,79.0804666666,97.0115333334,67.0115333334,108.505733333,94.0228666667,94.4828
189.81,50.5207333333,69.8958000001,75.4166666667,100.625,73.2292666666,63.7500666667,88.125,54.3748666667,94.5833333334,81.5625999999,81.3542
190.19,27.8222666667,47.2,56.2666666667,71.0221333333,51.4666666667,38.3111333334,60.7112,32.1777999999,66.8444,61.2444666666,55.3778
190.57,12.5925333333,36.2037333333,42.7778,55.3704666666,41.574,20.4629333333,46.0186,15.5555333333,56.9444,43.3334,40.6480666666
190.95,7.92266666667,28.3091333333,33.1401333333,50.8212000001,36.0387333333,13.7196666667,40.4828666667,1.83566666668,47.5361333333,34.0097333333,31.6908
191.33,-16.2711333334,4.97186666668,8.47446666665,35.2543333333,19.4349333333,-11.5254,17.0621333333,-25.9887333332,27.2316666667,10.0564666667,6.21473333334
191.71,-30.3703333333,-3.0864,-7.65440000001,25.8025333333,2.59266666667,-24.3209333333,-2.09873333334,-52.3456,12.469,-4.19753333334,-7.53093333332
192.09,-26.0606,-4.36366666668,-3.39393333334,28.1212,-0.2424,-19.2726666667,-5.21219999999,-51.9999333334,14.9090666667,3.394,-7.99993333332
192.47,-24.4443333333,-1.77773333334,0.888933333334,38.0741333334,3.11113333335,-10.815,-1.92586666666,-64.1480666667,23.4074666667,11.2592,-13.4814
192.85,-52.7778666667,-19.6296000001,-22.2223333333,27.9628000001,-7.77773333334,-30.5555333334,-19.4444,-91.8518666665,10.9259333333,-14.8147333334,-39.8148000001
193.23,-42.4806666667,-9.14726666668,-10.6977333333,24.9612666667,-2.63566666664,-16.4339333333,-4.34093333334,-72.0931333334,11.783,-2.79073333326,-20.9302
193.61,-7.2222,25.6944,23.1944,44.8610666667,26.2501333333,14.4443333333,26.1110666667,-27.7776666666,41.3888666667,28.1943333333,12.5
193.99,-9.12286666666,33.8596666667,25.7895333333,64.7368666667,28.4211333333,21.0526666667,30.7016666667,-30.1753999999,57.8947333333,32.1052666667,21.4034666667
194.37,1.73920000006,57.1014,31.0145333333,117.101533333,41.4494,44.3477999999,69.8550000001,-51.3043333335,108.985533333,44.9274666665,51.5942666666
194.75,53.3333333332,196.666866667,100.000133333,442.2222,118.888933333,166.666666667,275.555733333,-217.7778,384.444466667,167.777866667,188.888933333
195.13,82.3808666667,106.428466667,90.7144,147.381,81.4285999999,94.5237999999,131.6666,14.2858000001,147.381,94.2857999999,102.3808
195.51,74.3088666666,94.4715999999,88.6179999999,120.4878,73.9838,86.1788666667,106.0162,25.0405999999,128.943066667,92.0324,91.2196000001
195.89,82.4560666665,102.105266667,97.7193333333,138.070133333,94.9122000001,101.0526,120.701666667,31.9297333334,151.052666667,101.929866667,92.4560666667
196.27,105.797066667,140.579666667,124.057933333,202.318866667,130.7248,137.1014,182.029,22.8985333333,232.173933333,122.898466667,124.348
196.65,77.5437333332,96.8420666666,83.5087333334,184.210666667,94.7368000001,88.0701999999,152.631466667,-37.5440666666,211.929733334,74.0350666665,99.9998666667
197.03,76.0782666666,91.7647333332,69.0196000001,184.705933333,74.1176666666,92.9412,140.7844,-87.4509333334,197.646933333,70.196,87.8432666668
197.40,243.333333333,416.666666667,255.0,726.666666667,266.666666666,350.0,461.666666667,-490.000000001,823.333333335,241.666666667,245.000000001
197.78,25.5555333333,6.66673333334,18.8889333331,-152.222333333,28.8889333333,-16.6666666667,-47.7776666666,285.000066667,-145.0,73.3333333334,38.3332000001
198.16,56.8422,38.9474666665,53.3333333333,-66.3158666667,42.8070000001,23.8597333333,-11.5789999998,209.473666667,-56.1403333335,85.9648666667,52.9825333333
198.54,89.3333333333,33.3333333334,77.3333333333,-177.333333333,13.3333333334,22.6666666668,-47.3333333334,345.333333333,-128.666666667,170.666666667,92.0000000001
198.92,-50.0,48.3333333334,3.3333333334,650.0,224.999999999,119.999999999,263.333333333,-650.0,535.0,-211.666666665,-101.666666667
199.30,97.7777333334,83.8095333335,78.4127333335,-50.7935999999,36.5080666666,42.8571333333,44.4444666667,197.777866667,-17.7778666668,118.0952,110.4762
199.68,78.0489333333,71.8699333334,72.1951333333,4.39039999999,46.5040666667,49.7561333333,57.5608666666,129.430933334,23.2519999999,96.5853333333,93.4958666666
200.06,63.4444666666,58.8889333333,57.7776666666,12.4443333333,48.0,51.3334,52.5555999999,104.0,29.8888666667,78.9998666667,78.8888666666
200.44,59.8922666667,55.4839333332,51.9354666667,14.4088,48.387,53.1183333334,53.7636000001,103.548266667,33.2258,77.3118,80.7526666667
200.82,54.1818666667,45.4546666666,40.4848000001,0.84840000002,37.8181333333,43.1515333334,40.3634666667,99.5151999999,20.7273333334,67.2726000001,78.4243333333
201.19,55.679,42.7160000001,39.9998666667,2.22213333334,34.568,53.3334,34.8149333333,94.8148666667,16.2963333333,65.6790666666,76.4197333335
201.57,77.7305333333,79.0071999999,66.3828000001,17.5886666667,62.6949333334,86.5246666666,62.8368,124.8228,44.5390666666,100.7094,105.9574
201.95,85.0792666667,80.9524666666,74.4444,13.9683333334,72.381,93.3332666667,73.6508666667,135.714266667,39.2064666666,99.5238666667,112.381066667
202.33,91.9606000001,96.4706666667,86.4706,22.549,91.5685999999,114.117666667,99.2156666666,166.666666667,40.5881333335,118.0394,146.862733333
202.71,88.4445333333,86.8148666666,80.5926666666,43.5555333333,93.6297333334,106.5184,92.8890000001,150.814866667,52.2962,110.3704,133.777866667
203.09,103.188333333,88.9855333333,90.8695333333,59.9998666667,111.449333333,111.594266667,100.434866667,159.2754,64.6376,125.0726,143.1884
203.47,118.963,93.9259333333,106.370333333,80.1481333333,120.296266667,125.185133333,113.185133333,169.185133333,75.8516666666,140.000133333,158.666666667
203.85,135.208333333,92.9166666666,107.291666667,82.9166666667,141.458333333,148.333333333,123.333333333,198.333333333,72.0833333334,162.083333333,186.25
204.22,171.5384,113.846133333,130.256466667,109.230666666,174.615533333,175.897466667,147.692266667,229.743666667,90.0001333334,197.9488,229.4872
204.60,184.848533333,113.030333333,142.424333333,93.6364666667,185.7576,177.5758,143.333333333,238.7878,83.0303333334,198.484866666,250.909066667
204.98,200.350866667,115.0876,155.7894,82.8069333333,209.824533333,203.8598,161.0526,255.087733333,86.3158666667,215.4386,278.2456
205.36,171.538533333,117.948666667,131.282133333,64.6154666666,180.769266667,158.205,150.256333333,211.7948,84.6154666668,173.5898,228.717866667
205.74,128.6274,86.4706,97.0588666667,45.2941333333,127.8432,113.7254,97.6470666667,149.803866667,53.1372666667,130.000066667,167.254933333
206.12,143.137133333,93.5294666667,100.5882,56.4706000001,132.941266667,129.999933333,101.764733333,156.4706,64.7058666667,146.862733333,185.490333333
206.50,128.952466667,79.4286000001,88.5714666667,39.6190666667,116.7618,121.714266667,86.4761999999,145.523866667,64.1904666667,133.5238,171.238133333
206.87,125.833333333,68.3333333334,79.9999999999,18.75,102.5,112.083333334,76.0416666666,135.833333333,54.5833333334,116.041666667,166.25
207.25,108.070266667,55.9648666665,64.0350666666,7.19313333332,76.1403333333,99.8245999999,64.2106,113.157866667,45.4386,87.1928666667,136.842133333
207.63,91.0256,55.8974000001,60.8974666666,12.1796,71.1538666666,91.7948666667,59.9999999999,99.3590666667,47.6924000001,74.9999333333,107.435866667
208.01,80.4762000001,54.6428666667,57.0237333333,7.14286666668,64.7619333333,80.119,52.1428666666,91.9047333334,42.0238,64.5237333333,92.7382000001
208.39,74.1496,50.3401333333,58.2311999999,-4.62586666669,60.4081333334,84.0817333334,49.6600000001,95.5101999998,38.3673333334,56.4625333334,86.6667333333
208.77,91.1110666668,62.4999333334,74.1666666667,14.5833333333,73.8888666667,104.166666667,73.6110000001,112.361133333,59.1668000001,77.7778666666,99.7222666667
209.14,98.5506666665,75.0725333333,87.2464000001,26.8115333333,79.7099999999,111.739,91.0145333333,122.463933333,73.9129999999,88.4058666665,107.6812
209.52,121.196533333,96.2393333333,111.282066667,49.2307333334,101.538533333,144.444466667,115.384733333,149.2308,97.0941333334,115.897466667,130.9402
209.90,111.5874,86.5078,105.0794,48.4125999999,92.2223333332,139.6826,114.4444,144.1268,92.8570666667,101.745933333,126.825533333
210.28,114.2856,81.9048666665,118.666733333,44.3808666667,80.7619333332,149.142866667,124.190533333,156.571466667,91.8096,100.0,130.8572
210.66,139.111066667,92.4444666667,139.111133334,51.7776666667,79.5554666667,165.555466667,147.111066667,182.4444,101.999933333,115.333333333,156.000066667
211.03,177.777866667,116.944333333,180.000066667,66.6665333333,111.388866667,205.0,196.666733333,218.8888,126.666866667,155.277666667,203.0556
211.41,211.0,155.0,236.666666667,105.333333333,169.0,253.0,252.0,270.333333333,162.0,211.666666667,260.0
211.79,-362.2222,-223.703666667,-425.185066667,-112.5926,-274.8148,-437.777733333,-436.296466667,-467.4074,-250.3704,-356.296333334,-464.444533333
212.17,-58.9899333333,-18.7880666666,-86.0606000001,1.00986666664,-44.6464666665,-89.0910000001,-88.0808666667,-90.1009999999,-39.1919333334,-65.6566666667,-99.9998666667
212.55,-42.8787999999,-9.09093333324,-62.2728000001,3.03039999999,-32.2727333333,-64.394,-66.5151333334,-60.4545333334,-30.3031333333,-54.3939333333,-74.6969333334
212.92,-28.0302666666,3.33339999998,-53.9394,13.7879333333,-20.6060666667,-50.6059333332,-50.4545333334,-48.6362666667,-19.3940666666,-37.1212,-64.0906666667
213.30,-45.0506000001,5.85853333332,-75.1516,11.1110666667,-38.3838,-77.3737999999,-54.3434,-79.394,-23.6362666666,-57.3738,-89.091
213.68,-97.3333333333,-12.3333333335,-148.666666667,-23.6666666667,-85.0,-141.0,-99.0000000001,-151.0,-61.9999999998,-124.666666666,-181.0
214.06,-68.5333333334,-0.26666666666,-106.666666667,-17.0666666667,-62.6666666667,-89.0666666667,-59.1999999999,-89.6000000001,-39.2000000001,-87.4666666667,-132.0
214.44,-209.697133333,-27.2725999998,-247.8788,-88.4847999999,-226.0604,-220.606133333,-132.1212,-246.060533333,-145.454466667,-223.0304,-320.606066667
214.81,508.888933333,122.2222,515.555666667,256.666666667,608.8888,517.777666666,294.444466667,563.333333333,402.2222,503.333333333,646.6668
215.19,565.333333333,154.666666667,548.0,344.0,716.000000001,614.666666666,318.666666667,716.0,491.999999999,568.0,801.333333333
215.57,172.753533333,81.1593333335,153.913066667,116.231933333,204.637666667,180.869533333,100.869533333,200.5798,158.5506,170.144933333,230.434666667
215.95,98.2114,41.1382666666,83.252,65.2032,114.309066667,96.7479999999,58.2113333333,113.008066667,83.0893999999,90.0811999999,140.487866667
216.32,95.8973333334,53.2308666667,79.7949333333,69.6409333333,97.3334000001,88.8204666667,61.1281333333,96.718,78.5641333333,81.5385333333,116.923133333
216.70,86.4999999999,52.5,71.9166666667,63.4166666667,87.0000000001,77.5833333333,56.5833333333,85.1666666666,66.6666666667,67.7500000001,104.083333333
217.08,96.4610666667,60.9876666667,75.5553999999,67.7366666667,93.251,81.8106666666,62.6336,90.8641999999,71.2757333333,73.4156666666,110.617266667
217.46,127.487333333,72.8204666667,92.8206,83.9999333334,115.589733333,98.6666666667,84.3076666667,113.743733333,93.9488,86.6666666666,140.4102
217.83,161.904666667,78.9115333333,112.653066667,87.347,138.095266667,117.551,106.3946,138.231333333,109.932,98.6394666667,169.659733333
218.21,180.155066667,81.7055333333,119.844933333,81.7055333333,148.527266667,121.8604,118.9146,156.4342,115.969,112.403,180.775133333
218.59,193.846133333,97.7778,134.188,82.5640666669,157.7778,125.983066667,140.854733333,168.205,125.47,124.615333333,200.8548
218.97,201.1112,107.5926,144.444333333,89.8148,159.999933333,122.222266667,146.851933333,175.555533333,124.8148,129.2594,220.1852
219.34,219.1398,111.1828,156.344,80.8602666666,164.086066667,117.849466667,149.032333334,185.5914,126.4516,131.1828,233.118333333
219.72,2613.33333333,1103.33333333,1820.0,569.999999999,1750.0,1070.0,1796.66666667,2210.0,1236.66666667,1296.66666667,2836.66666667
220.10,-707.619133333,-300.9524,-491.428533333,-120.952266667,-465.7142,-264.761866667,-479.047866667,-607.619133333,-371.428533333,-352.380733333,-719.999933332
220.47,5546.66666667,3126.66666667,4246.66666667,1800.0,4080.0,2313.33333334,4353.33333333,5213.33333333,3573.33333333,3606.66666667,5613.33333334
220.85,-4680.0,-2320.0,-3373.33333333,-1226.66666667,-3353.33333333,-1606.66666667,-3506.66666667,-4653.33333333,-3080.0,-3373.33333333,-4946.66666666
221.23,-118.666666667,-12.3333333332,-71.3333333334,31.0,-78.3333333333,-2.0,-87.3333333334,-119.666666667,-65.9999999999,-81.3333333334,-149.0
221.61,-288.333333333,-80.8333333334,-232.5,4.16666666653,-241.666666667,-73.3333333332,-252.5,-304.166666667,-214.166666667,-303.333333333,-426.666666666
221.98,-351.111133333,-146.666733333,-300.0,-58.8888666667,-370.0,-164.444466667,-338.8888,-400.000066667,-368.888866667,-465.5556,-585.5556
222.36,-797.777933334,-466.666666667,-728.888933333,-462.222266667,-1008.88866667,-648.888799999,-804.444466668,-946.666733333,-939.999866667,-1099.99993333,-1377.77766667
222.74,-186.060666667,-99.3939333333,-188.484933333,-135.151533333,-255.151533333,-201.818133333,-200.0,-221.212066667,-252.7272,-266.060733333,-367.2728
223.11,-88.4848,-47.8788666667,-90.9090666667,-68.7878666667,-131.212,-105.7578,-113.030333333,-100.302933333,-131.8182,-130.606066667,-179.090933334
223.49,-285.333333333,-198.666666667,-311.333333333,-284.666666667,-406.0,-350.0,-362.0,-332.0,-398.666666667,-400.666666667,-493.333333333
223.87,-395.238066667,-249.523733333,-441.904733333,-375.238066667,-535.238066667,-456.190466667,-466.6666,-451.428533334,-528.571533333,-561.9048,-661.904866667
224.24,-127.301533334,-94.9207333333,-153.9682,-140.0002,-173.0158,-159.682466667,-153.016,-149.523866667,-173.650733333,-192.381,-231.428533333
224.62,-40.3252,-10.0813333333,-49.1056,-40.1626666667,-58.6992666667,-51.0568,-45.0406666667,-47.317,-50.4064666667,-65.3658666667,-93.821
225.00,-53.6232,-26.9565333333,-66.8115999999,-59.1304,-72.7536666667,-63.6232,-61.8839333334,-54.7827333333,-59.5651333333,-73.0434666667,-96.2320666667
225.38,-119.019466667,-79.8040666667,-140.392133334,-123.7254,-135.8824,-122.941266667,-123.529466667,-120.9804,-108.235266667,-141.5686,-169.803933333
225.75,-160.952333333,-119.5238,-193.3334,-152.619,-179.285666667,-165.0,-173.333333333,-170.476133333,-136.904733333,-180.952333333,-217.619133333
226.13,-93.3332666667,-56.4102666667,-117.948733333,-85.2992000001,-100.8546,-92.1368,-102.2222,-98.9744666667,-67.5212666667,-95.0428666667,-139.658066667
226.51,-53.7565333333,-27.7247333333,-68.6772,-42.8571333333,-52.9100666667,-45.291,-59.3651333333,-54.1798666666,-36.9313333333,-48.5714666667,-82.5396666667
226.88,-32.8571333333,-13.1745333333,-42.143,-19.9206666667,-33.7302666667,-20.6348666667,-34.6826,-31.746,-17.6190666667,-28.0952,-50.8730666667
227.26,-34.1762666667,-17.2413333333,-39.5402666667,-19.9234666667,-32.7969333333,-24.1379333333,-32.1839333333,-34.0229333333,-19.7700666667,-29.5786666667,-50.4981333333
227.64,-30.681,-15.6272,-33.3334,-13.7634,-27.9569333333,-18.2079333333,-27.1684,-27.7419333333,-16.3442,-26.3798666667,-44.0862
228.01,-23.0128,-10.7692666667,-23.2692666667,-8.20526666666,-20.8972666667,-13.3334,-18.654,-19.1026,-9.87179999999,-19.4872,-33.2049333333
228.39,-17.436,-6.32479999999,-16.4102666667,-3.13386666668,-16.2963333333,-8.66100000001,-14.4729333333,-14.473,-6.78059999999,-16.5812,-23.0768666667
228.76,-11.1286,-3.67453333333,-12.4932666667,1.10226666667,-11.1286666667,-4.40953333334,-7.66406666667,-9.29133333333,-5.2492,-11.4959333333,-15.5378
229.14,-8.27426666666,0.330866666646,-10.1182666667,5.39019999999,-6.52473333333,-2.36413333333,-1.22939999999,-7.70686666668,-3.4042,-8.8416,-10.6382666667
229.52,-4.94766666666,1.9706,-6.03779999999,6.49886666665,-4.86380000001,1.34166666667,1.38360000001,-5.828,-2.68346666667,-5.49266666666,-7.33766666666
229.89,4.43233333333,10.4029333333,5.01833333333,11.9413333333,4.3224,11.6482,10.5128666667,4.17600000001,5.8974,2.27120000001,2.45426666667
230.27,7.52046666666,10.5418,7.55326666667,13.9572,5.87846666668,14.2200666667,13.3005333333,5.78000000001,7.422,2.39746666666,7.02799999999
230.65,7.12040000001,9.21466666667,7.64400000001,13.3682,6.45733333335,13.6126,14.2058666667,4.25833333335,5.96860000001,1.01226666667,7.78353333334
231.02,4.77793333335,7.7038,5.03699999999,9.44446666667,3.5186,10.7036666667,12.0000666667,-0.185200000008,2.88893333333,-2.40746666665,6.22206666667
231.40,8.78306666667,12.9806,8.07766666667,14.2857333333,6.41986666667,15.4498,14.9559333333,4.19753333333,7.76019999999,2.32813333333,11.6403333333
231.78,8.25393333333,14.1798666667,7.68960000001,13.7566,6.56086666666,14.9558666667,13.8626,3.49206666666,8.81840000001,2.43373333334,12.6632
232.15,6.26366666667,14.6887333333,6.52006666666,13.3332,6.33693333333,15.4213333333,11.7949333333,1.575,5.49453333333,0.43953333334,12.3443333333
232.53,7.56553333333,18.2396666667,9.55073333333,16.5918,8.23966666665,17.4906,13.8203333333,3.708,8.20240000001,4.98133333332,13.1834666667
232.90,9.87913333334,20.9671333333,13.2988,20.2762666667,11.5370666667,18.6874,15.6131333333,7.49560000001,11.7444666667,8.87740000002,15.3022
233.28,14.1974,23.6111333333,18.5803333333,24.3209333333,16.9752666667,23.7962,18.0555333333,13.2099333333,15.9259333333,15.6790666667,18.9814666667
233.66,12.6851333333,22.1605333333,17.5308666667,22.6542666667,16.9753333333,22.3766,17.4075333333,11.4814666667,14.9382,14.5062,18.0863333333
234.03,9.33326666667,17.6122666667,13.2093333333,21.0232666667,13.5503333333,17.7674666667,14.4186,7.37973333332,11.0388666667,11.3178,15.0698
234.41,6.96666666666,15.9,10.8666666667,18.0666666667,11.2666666667,15.3333333333,12.0333333333,4.43333333334,9.06666666667,9.3,12.7333333333
234.78,10.1138,18.9918666667,12.0324,21.2356666667,12.4553333333,16.7805333333,13.3334,7.05699999999,12.3251333333,12.1301333333,15.0245333333
235.16,11.7664666667,20.1844,13.8863333333,22.0584,15.1151333333,17.665,13.917,9.40093333334,13.702,14.0093333333,15.9754
235.54,8.18866666667,17.1384666667,9.37593333334,16.56,11.2632,13.5464,9.64993333334,5.60113333334,8.55393333334,9.25413333333,12.2984
235.91,11.2777333333,19.5555333334,11.8056,18.7222666667,12.9444,16.2500666667,11.2499333333,8.55546666667,10.4998666667,12.3333333333,14.9722666667
236.29,11.8461333333,20.0000666667,12.2306666667,18.8462,12.8974666667,15.6666,11.8203333333,8.76906666667,11.5385333333,14.6152666667,15.1282
236.66,11.698,17.9119333333,9.40873333333,16.2516,11.0692,13.2578666667,9.83646666667,6.61633333333,9.33333333332,11.7232,12.7296
237.04,7.52266666667,12.7367333333,3.943,9.41646666665,5.34373333333,8.58620000001,4.5396,1.245,3.37220000001,6.01806666667,7.83399999999
237.41,3.70973333333,8.6022,-0.188199999999,4.24746666667,-0.510866666666,4.08593333333,-0.080666666666,-4.30093333333,-1.88159999999,0.322600000006,2.76886666667
237.79,5.13413333333,9.47640000001,1.2516,6.18153333334,0.178799999992,5.79833333334,0.868466666659,-1.4814,-0.715200000001,2.91186666666,3.3462
238.17,6.75759999999,10.8986,3.9818,7.00780000001,2.29806666667,7.8044,2.36633333333,1.82026666666,1.41066666667,6.18893333334,4.528
238.54,4.96233333334,9.92446666665,2.8048,6.19200000001,0.970933333333,6.62353333335,0.625666666666,1.35913333333,-0.3236,5.60940000001,2.58893333333
238.92,2.70886666667,7.53453333334,1.84126666667,3.59793333334,-1.24873333334,4.59253333334,-1.56626666667,6.6666668e-05,-2.51846666667,2.58206666667,-0.613733333335
239.29,4.48313333333,9.29460000001,4.8502,6.64733333333,1.29466666667,6.976,1.81646666666,3.36220000001,0.850333333333,4.79233333333,1.75846666667
239.67,7.62153333333,11.2189333333,7.92839999999,9.66766666667,4.94466666667,9.58213333334,5.0468,7.33166666666,4.65473333333,7.48506666667,4.65473333333
240.04,6.78839999999,8.82813333335,6.80353333333,8.20386666667,3.94213333333,8.2954,4.77946666667,6.34699999999,3.63773333333,5.6924,3.56166666667
240.42,5.71433333333,6.80086666667,5.379,6.57273333333,2.97793333333,7.57886666667,3.595,5.48633333334,3.11226666666,4.17159999999,2.56206666667
240.79,4.93906666667,6.08686666667,5.345,6.21453333334,3.13046666667,7.9768,3.20006666667,5.25226666667,3.1188,4.2202,2.829
241.17,5.3992,6.53273333333,6.62553333333,7.28486666665,4.41,9.40746666667,4.18333333333,5.66726666667,4.4822,5.30646666667,4.0804
241.54,6.694,7.6594,8.26053333333,8.34240000001,6.029,11.0200666667,6.2932,7.0036,6.20213333333,6.9398,6.24773333333
241.92,6.63406666667,7.61780000001,8.06506666667,8.187,5.96753333333,10.5204,6.00826666667,6.553,5.8618,6.52026666667,6.439
242.29,6.6366,7.58359999999,7.764,7.8918,5.93013333333,10.4170666667,5.77986666667,6.20813333333,5.8626,6.14073333334,6.787
242.67,6.37366666667,7.32400000001,7.374,7.58853333333,5.55193333334,10.2607333333,5.66626666667,5.77346666667,5.64486666667,5.4806,6.8596
243.05,6.9314,7.75266666667,7.47446666667,8.13300000001,5.9266,10.6112,6.00806666667,6.00806666667,6.2456,6.0962,7.48126666666
243.42,5.95533333333,6.57366666667,5.95553333333,7.04559999999,4.69266666667,9.45166666667,4.67266666667,4.51966666667,4.79893333333,4.99173333333,6.28773333333
243.80,5.43306666667,6.3648,5.62346666667,6.6206,4.14033333333,9.06166666667,4.44893333333,3.8452,4.2782,5.1378,5.83326666667
244.17,5.41473333333,6.7634,6.10526666667,6.6988,4.29166666667,9.03526666667,4.61426666667,4.09806666667,4.537,5.62746666667,6.11166666667
244.55,6.1568,7.55246666667,6.92786666667,7.82033333333,4.984,9.49006666666,5.30273333333,4.82473333333,5.17526666667,6.13126666666,6.80686666667
244.92,6.67286666667,7.97533333335,7.3396,8.33326666666,5.2346,9.42586666667,5.98146666667,5.21613333333,5.6358,6.2224,7.3272
245.30,6.17586666667,7.30026666667,6.4668,7.54573333333,4.2466,8.05373333333,4.92573333333,4.629,4.86886666667,5.411,6.524
245.67,5.63486666666,6.85513333333,5.70826666667,7.19033333333,3.65026666667,7.3894,4.09006666667,4.33626666667,4.399,4.82306666667,6.22166666667
246.05,5.7306,6.833,5.72106666666,6.94706666666,3.68726666667,7.52653333333,4.37626666667,4.728,4.6424,4.8468,6.53833333333
246.42,5.5232,6.7444,5.6484,6.81766666667,3.57293333333,7.47353333333,4.54373333333,4.9494,4.5696,4.86306666667,6.44233333333
246.79,5.6,6.87126666667,5.982,6.87926666667,3.99046666667,7.682,4.7778,5.29326666667,4.83273333333,5.26166666667,6.74526666667
247.17,5.75313333333,7.1742,6.2534,6.9712,4.3864,8.0188,5.1948,5.68066666667,5.0716,5.64073333333,7.04013333334
247.54,6.0826,7.55673333333,6.73553333333,7.2372,4.7664,8.3814,5.64953333334,6.1168,5.5396,5.97593333333,7.47766666667
247.92,6.2388,7.5754,6.76613333333,7.2106,4.8556,8.42773333333,5.6682,6.1426,5.60213333333,5.92046666667,7.56553333333
248.29,5.92666666667,7.2626,6.26726666667,6.91866666667,4.38446666667,8.0188,5.2784,5.86453333333,5.2292,5.5698,7.18413333333
248.67,5.58606666667,7.1016,6.09533333333,6.41333333333,3.98886666667,7.7506,5.0438,5.68986666667,4.9756,5.3002,7.06920000001
249.04,5.21213333333,6.95486666667,5.90786666667,6.09673333333,3.66133333333,7.5844,4.75146666667,5.54006666667,4.72506666667,5.149,6.84893333333
249.42,5.20593333333,7.1894,6.1752,6.24426666667,3.84913333333,7.802,5.02593333333,5.8152,4.72826666667,5.27866666667,7.0474
249.79,5.211,7.21946666667,6.3386,6.24286666667,3.8438,7.69113333333,4.97886666667,5.8044,4.62866666667,5.31053333333,6.8326
250.17,4.88026666667,6.97966666667,6.3102,6.14373333333,3.69966666667,7.38366666667,4.46033333333,5.52186666667,4.36126666667,5.17746666666,6.4092
250.54,4.83413333333,6.98346666667,6.3884,6.3154,3.66506666667,7.30893333333,4.37166666667,5.3694,4.33306666667,5.00953333333,6.187
250.92,4.8764,6.90933333333,6.56586666667,6.5568,3.58513333333,7.20693333333,4.39093333333,5.46233333333,4.36346666667,4.80293333333,6.0852
251.29,4.5332,6.44406666667,6.50226666667,6.35213333333,3.25113333333,6.7828,4.03493333333,5.0024,3.87513333334,4.18,5.70386666667
251.66,4.2066,6.0132,6.27253333333,6.12266666667,2.999,6.30226666667,3.73253333333,4.84533333333,3.38826666667,3.59786666667,5.27946666667
252.04,3.36406666667,5.4416,5.71706666667,5.63546666667,2.38906666667,5.7018,3.09866666667,4.46653333333,2.77693333333,2.85873333333,4.90053333333
252.41,3.4692,5.70013333333,6.03966666667,5.8412,2.8788,6.0344,3.55806666667,4.68133333333,2.9048,2.93626666667,5.0992
252.79,3.4926,5.5978,5.68953333333,5.8354,2.79086666667,6.06746666667,3.39,4.7396,2.7908,2.85566666667,4.92313333333
253.16,4.25906666667,6.3536,6.42386666667,6.629,3.78393333333,6.67206666667,4.09713333333,5.66253333333,3.525,3.498,5.776
253.54,4.98226666667,7.02646666667,6.96653333333,7.24993333333,4.65526666666,7.0646,4.6878,6.2742,4.3554,4.20826666667,6.4212
253.91,4.6588,6.63333333333,6.41146666667,6.80526666667,4.19853333333,6.5224,4.3316,5.78473333333,4.03753333333,3.76586666667,6.04553333333
254.28,4.8474,7.1286,6.5526,7.05453333333,4.2374,6.59833333333,4.77906666667,5.9254,4.29993333333,3.87213333333,6.31313333333
254.66,4.7704,7.27706666667,6.4592,6.87413333333,4.10666666666,6.2814,4.62226666667,5.96746666667,4.1482,4.08306666667,6.50073333333
255.03,5.0864,7.69133333333,6.62953333333,7.35193333333,4.38266666667,6.4382,4.8458,6.3704,4.23453333333,4.59886666667,6.6976
255.41,5.01133333333,7.9936,6.2352,7.34946666667,4.23193333333,6.44126666667,4.6892,6.40893333333,4.2834,5.0886,6.60226666667
255.78,4.672,7.8064,5.57313333333,6.92506666667,3.86353333333,6.04366666667,4.52613333333,6.00406666666,4.1418,5.2088,6.33526666667
256.15,5.14106666667,8.07973333333,5.9238,7.20406666667,4.29193333333,6.24873333333,5.12786666667,6.33506666667,4.6634,5.6186,6.50753333333
256.53,5.77,8.3958,6.50020000001,7.77453333333,4.79666666667,6.73706666667,5.45006666667,6.97406666666,5.213,6.20553333333,7.22393333333
