wavelength,Back_AniSomf,Belly_AniSomf,Breast_AniSomf,Crissum_AniSomf,Crown_AniSomf,DorTail_AniSomf,Patch10_AniSomf,Patch11_AniSomf,Patch12_AniSomf,Rump_AniSomf,Throat_AniSomf,WingTip_AniSomf
218.59,-397.407333333,-532.121,-501.3635,-514.983111111,-174.663361111,-347.13811111,-576.565666666,-601.036074073,-571.464499999,-391.245666667,-565.858666668,-440.151555556
218.97,-506.29411111,-598.375833333,-532.4225,-595.410888889,-245.82313889,-420.208666668,-643.371555555,-679.34206996,-644.798611112,-465.310777779,-641.266999999,-579.417222222
219.34,-518.679555554,-608.913555556,-534.271,-616.500777778,-263.862833334,-435.436222221,-662.877666666,-711.112304528,-673.444055556,-481.064777778,-671.374444446,-601.321555556
219.72,-489.272,-587.390055556,-517.900666667,-603.707333332,-251.025361111,-415.066333333,-655.487888888,-705.858012344,-667.522999999,-465.348333333,-651.149111112,-586.488444444
220.10,-906.460888888,-1020.72022222,-944.8765,-1068.45677778,-538.045222222,-790.082222221,-1173.99177778,-1262.92192181,-1192.09888889,-874.855888888,-1137.81888889,-1069.38277778
220.47,10037.1428889,10543.1745556,9971.90483333,11011.7461111,6707.85722221,9071.11111112,12316.5078889,13310.3820329,12573.4919445,9786.66677779,11876.508,11911.7460556
220.85,2591.20377778,2563.88888889,2518.75,2765.27777778,1790.04622222,2300.463,3082.87033333,3311.83127572,3142.36111111,2508.33333333,2920.37033333,3069.4445
221.23,-1886.71711111,-1949.29288889,-2135.1515,-2178.88877778,-1214.596,-1712.12133333,-2503.33333333,-2688.99553086,-2561.03527778,-1950.25244444,-2315.50511111,-2240.17672222
221.61,-916.781666667,-1003.73566667,-1153.56316667,-1134.96166667,-591.542222221,-866.628444445,-1335.97688889,-1435.53153909,-1340.99611111,-994.789222222,-1222.33722222,-1082.41383333
221.98,-519.493111111,-892.592722223,-1276.02333333,-950.292444443,-270.321583333,-646.491333334,-1197.85555556,-1397.05439506,-1305.26316667,-852.144444444,-1073.87911111,-484.795333332
222.36,-260.610777778,-174.025166667,-104.115166667,-222.412055555,-174.646333333,-155.935111111,-237.094555556,-226.10362963,-203.243666667,-192.011555555,-214.337555555,-383.4195
222.74,-181.323,-70.9065555557,82.5108333335,-80.153388889,-99.8904166667,-45.614,-40.7164444443,0.230098765333,-10.5993333333,-51.2792222223,-32.6024444447,-267.617
223.11,-133.615333333,-99.6923333333,-73.7563333335,-117.726444444,-67.2180277779,-62.265,-110.683777778,-107.119037037,-115.649555555,-104.435888889,-105.658111111,-173.641
223.49,-123.106888889,-99.8649444443,-100.978333334,-117.048833333,-67.240111111,-64.1925555556,-116.501777778,-125.433403292,-129.393555556,-109.949111111,-106.950111111,-156.410333333
223.87,-122.775666667,-100.401,-99.1115,-106.699166667,-65.9064722223,-64.114111111,-107.728888889,-117.063711934,-122.377833333,-109.423444445,-98.402111111,-150.8655
224.24,-94.3276666667,-75.1300555557,-70.3083333335,-77.228388889,-44.4830833332,-44.1094444446,-71.4656666667,-79.7801563783,-87.545,-78.4777777777,-65.7368888888,-118.910111111
224.62,-59.5991111112,-38.370888889,-17.6438333335,-35.371611111,-18.7885833332,-7.36855555567,-15.9063333333,-19.7921481481,-26.0609444446,-35.472111111,-20.467888889,-76.3573888888
225.00,-50.2339999999,-27.8800555557,3.745,-27.5662222223,-13.5079166665,3.68222222223,2.726222222,1.08718518523,-8.91672222223,-26.5463333333,-9.64766666643,-65.4954444443
225.38,-41.1018888888,-27.7123333333,-11.5966666665,-28.1510555554,-16.7600555554,-0.6161111109,-9.8413333331,-11.5276008229,-19.001,-27.6562222221,-21.3448888888,-46.760111111
225.75,-42.4245555556,-32.8216666667,-16.5325,-31.7727222222,-22.8905555557,-5.01422222211,-15.5467777778,-16.6637489712,-24.6358333334,-29.0285555555,-26.2357777778,-46.7293333333
226.13,-42.1238888889,-35.0911111111,-20.1526666665,-30.6199444446,-24.8914166668,-7.13577777768,-16.3173333336,-15.6193004113,-25.946388889,-30.6759999999,-26.5576666667,-42.4744999999
226.51,-34.0493333334,-23.2547222222,-4.2293333335,-22.608,-24.1564722222,-3.84599999989,-7.50355555577,-5.83506172857,-12.8761666666,-25.3579999999,-21.4894444444,-35.669888889
226.88,-27.331,-20.1667777778,-8.07583333335,-18.9002777778,-24.1571944445,-6.68555555557,-8.29144444443,-9.97320576157,-11.8633888889,-21.9976666666,-21.703888889,-32.5515555556
227.26,-26.5701111111,-22.2158888889,-10.1643333334,-19.6823888889,-20.9798888889,-12.2368888889,-12.0623333333,-13.2746213992,-7.9366111111,-18.7114444445,-21.2086666667,-31.9965555554
227.64,-22.8191111111,-21.1795555556,-10.0898333334,-17.5748333333,-17.3925555556,-13.9936666667,-11.1392222222,-10.5957860082,-3.6842777778,-13.9477777778,-18.4723333333,-25.7646111111
228.01,-21.7438888889,-20.1813888889,-11.2595,-18.2645555555,-16.6489444445,-13.1265555556,-12.5976666667,-11.6419218107,-3.09377777777,-13.3753333333,-18.1846666667,-22.7305555556
228.39,-20.5987777778,-20.9791666667,-13.0138333334,-19.0450555556,-14.9416388889,-12.2654444444,-13.5591111111,-12.9305720165,-5.21316666667,-15.0937777778,-18.6073333333,-21.3468333333
228.76,-18.9037777778,-19.7204444444,-11.8183333334,-18.7255,-13.4432777778,-11.134,-14.8837777778,-14.2160576132,-6.83244444447,-15.6601111111,-17.909,-18.6334444444
229.14,-18.0784444445,-19.3411666667,-12.6491666667,-17.7966666667,-12.4420555556,-10.0718888889,-14.9722222222,-14.6339300412,-7.11755555557,-15.0986666667,-15.3424444445,-18.0385555555
229.52,-18.2734444445,-20.2116666667,-13.0383333334,-17.9443333333,-12.3568333333,-11.0273333333,-15.9188888889,-16.8394650206,-7.79105555557,-16.1418888889,-15.164,-19.8579444444
229.89,-15.8048888889,-17.8781111111,-12.6993333334,-15.4486666667,-10.3493611111,-10.2991111111,-14.1548888889,-17.090436214,-7.15655555557,-15.8963333333,-14.0498888889,-19.4
230.27,-16.8943333333,-18.3357222222,-13.6106666666,-16.4125555556,-11.9412222222,-10.6951111111,-15.0104444445,-18.727473251,-7.95766666667,-16.3336666667,-15.2662222222,-21.4593333333
230.65,-17.6406666667,-19.0508333333,-15.677,-16.4014444445,-12.6131666667,-10.2004444444,-14.8165555556,-19.8432139918,-8.53377777777,-17.1967777778,-14.9233333333,-21.7599444445
231.02,-19.7861111111,-19.4425555556,-15.7598333333,-17.7591111111,-12.5645555556,-9.93566666668,-16.317,-21.1396625515,-10.5355555556,-18.2292222222,-15.2742222222,-22.8139444444
231.40,-18.7892222222,-17.2001666667,-13.913,-16.2061111111,-13.1244722222,-8.65244444443,-15.2743333333,-20.1974855967,-10.4096111111,-17.376,-14.3292222222,-22.8842222222
231.78,-21.5842222222,-18.1006111111,-14.8023333333,-18.1647222222,-14.3986388889,-9.53366666667,-17.8366666667,-22.022345679,-13.5266111111,-19.0936666667,-16.7405555556,-26.3798333333
232.15,-21.8028888889,-18.2187777778,-14.5321666666,-17.9282777778,-13.8952222222,-9.40266666666,-17.5914444444,-22.5824156379,-15.2836666667,-19.0142222222,-17.2148888889,-27.1441666667
232.53,-20.8276666667,-16.6847777778,-11.9578333333,-16.0510555556,-13.3717222222,-8.29422222223,-16.5346666667,-21.5451769548,-13.4328333333,-17.8896666667,-16.0131111111,-26.3393333333
232.90,-20.135,-15.4456666667,-11.369,-13.8603888889,-12.7885277778,-7.85088888889,-14.9516666667,-19.2537366255,-11.1357777778,-15.2341111111,-14.1102222222,-25.5320555556
233.28,-16.3615555555,-11.4233333333,-5.818,-9.91566666667,-9.93408333333,-3.89266666668,-9.48822222223,-14.6802962963,-6.3592777778,-11.6764444444,-10.7402222222,-22.3095555556
233.66,-13.563,-7.55116666667,-3.93416666665,-6.8288888889,-8.3586111111,-0.373999999977,-6.68244444443,-10.3745761317,-2.84133333333,-8.8732222222,-8.55499999997,-19.2805
234.03,-16.2785555556,-9.67155555557,-5.27633333335,-8.70144444447,-10.7005,-1.69244444447,-8.31855555553,-10.9529300412,-4.69705555557,-10.421,-9.59877777777,-20.1281111111
234.41,-17.1124444444,-11.5251111111,-5.5025,-11.2228333333,-11.2495,-2.00888888891,-10.1375555556,-11.708218107,-6.64155555557,-11.965,-11.0294444445,-20.2542777778
234.78,-19.1787777778,-15.4541111111,-7.99083333335,-14.6730555555,-13.2311111111,-4.16955555556,-13.5892222222,-14.6852921811,-10.8128888889,-14.7643333333,-15.3415555555,-22.1337222222
235.16,-17.0752222222,-15.2407222222,-5.7395,-12.7917777778,-10.0762222222,-2.76622222223,-13.0641111111,-13.1833004115,-9.68216666667,-14.0463333333,-14.5988888889,-19.2663333333
235.54,-14.1536666667,-14.2322222222,-3.07316666665,-11.8191111111,-7.92094444444,-0.60011111109,-10.8465555556,-11.1354773663,-7.89622222223,-12.4496666667,-13.3866666667,-17.1165555555
235.91,-10.4835555556,-12.6222222222,0.48183333335,-8.98366666667,-5.8370277778,1.50855555556,-7.00088888889,-9.0945473251,-3.87933333333,-10.4794444444,-10.8685555555,-13.9166666667
236.29,-8.44866666669,-10.0885,1.73316666665,-6.67422222223,-5.39225,2.6211111111,-4.36299999999,-7.24252263373,-0.902222222233,-8.11633333333,-9.27044444443,-12.4025555556
236.66,-7.67555555554,-9.47222222223,1.53016666665,-5.93316666667,-4.80983333333,3.48088888887,-2.92611111111,-6.01778600823,0.456722222233,-7.81422222223,-8.62722222223,-12.0484444445
237.04,-7.52322222223,-10.5483333333,-0.109,-7.30022222223,-5.13202777777,3.7912222222,-3.93977777777,-6.5672757202,-0.734166666667,-8.511,-9.22566666667,-14.3241111111
237.41,-9.49999999999,-14.1944444444,-1.91666666665,-9.8611111111,-6.79861111111,-0.138888888878,-7.66666666667,-10.2026748971,-4.19444444443,-11.4166666667,-12.3611111111,-16.8611111111
237.79,-11.4403333333,-17.5630555556,-2.99316666665,-12.6321111111,-8.73741666668,-3.50155555554,-10.3462222222,-12.8389917696,-6.21266666667,-14.2948888889,-14.2768888889,-19.1582222222
238.17,-8.67655555554,-14.4823888889,0.073,-10.5971666667,-6.17175,-1.67722222223,-8.29477777776,-10.4012592592,-2.3006111111,-11.2338888889,-10.6227777778,-15.8741111111
238.54,-5.14811111111,-10.0635,2.661,-8.27205555557,-3.34191666667,-0.210777777757,-4.45677777777,-7.57125925923,1.22005555557,-8.20966666668,-6.07355555553,-12.1536111111
238.92,-2.95255555554,-7.30677777777,4.19016666665,-5.70077777777,-0.561472222233,0.75611111109,-2.07644444443,-4.45176131687,3.33066666667,-4.82199999999,-1.77066666667,-9.13783333333
239.29,-2.6541111111,-6.0868888889,1.751,-5.38355555557,-1.46452777778,0.106555555533,-1.68522222223,-3.9353415638,3.82055555557,-4.40222222222,-1.4837777778,-9.00755555553
239.67,-3.50133333331,-5.478,0.87133333335,-5.32272222223,-2.26597222223,-0.541555555543,-1.66011111112,-3.87434979423,2.96838888888,-4.40466666666,-1.78877777778,-8.56516666667
240.04,-4.40122222222,-5.06416666667,-0.66283333335,-5.96788888887,-3.07611111111,-0.771222222223,-2.16611111111,-3.93324279837,2.47311111112,-4.73344444444,-2.11333333333,-8.12705555557
240.42,-3.64066666667,-4.19677777777,-0.57383333335,-5.14366666667,-2.5095,0.09999999999,-2.018,-3.34113168722,2.83877777778,-4.29622222222,-1.62522222224,-6.92188888889
240.79,-2.61811111112,-2.25744444443,0.15983333335,-4.0365,-1.77911111112,1.13144444442,-1.29066666664,-2.23842798353,3.84394444443,-3.10588888888,-0.77988888889,-4.85522222221
241.17,-1.96155555556,-0.967666666667,1.4915,-3.0911111111,-0.795833333347,1.59033333331,0.154000000011,-0.758786008243,5.44811111112,-2.34444444446,0.13811111111,-2.71438888888
241.54,-1.30600000001,0.198277777767,1.43983333335,-2.482,-0.188,2.59533333331,1.37155555556,0.600481481477,6.70022222222,-1.11722222222,1.09944444444,-1.26177777777
241.92,-0.358666666667,0.859333333333,1.84466666666,-1.8916111111,0.544666666657,3.5721111111,2.50988888888,1.10745679013,7.34466666667,-0.101333333323,1.67066666668,-0.261166666668
242.29,-0.292000000002,0.6978888889,1.46116666667,-2.12466666666,0.339305555567,3.6358888889,2.58211111112,0.910695473243,7.02155555555,-0.14811111112,1.17766666666,-0.478499999999
242.67,-0.672666666664,0.285944444433,1.00916666667,-1.96983333332,-0.00627777777667,3.33511111111,2.20722222222,0.823135802477,6.77,-0.556777777767,0.726444444423,-0.463333333334
243.05,-1.309,0.124777777767,0.652,-2.60233333334,-0.554055555567,2.95155555557,2.07577777778,0.273197530857,6.787,-1.26522222221,-0.15888888889,-0.615277777778
243.42,-0.968666666667,0.427333333333,1.65833333335,-2.43983333332,-0.24575000001,3.32622222223,2.83622222223,0.293962962967,7.17938888889,-0.9828888889,0.271000000023,-0.235222222223
243.80,-1.27911111111,0.0870555555567,0.986333333335,-2.87311111111,-0.30827777779,3.17599999999,2.72844444443,-0.16816872429,7.19755555556,-1.50566666668,0.05411111111,-0.546499999999
244.17,-0.63311111111,0.529666666667,0.997333333335,-2.41805555556,0.264555555557,3.77755555555,3.27055555557,0.24083127572,7.77472222222,-1.01499999999,0.650222222211,-0.229555555553
244.55,-0.505111111111,0.634444444443,1.2135,-2.31161111112,0.768305555547,4.09377777778,3.68533333334,0.643563785997,8.28233333333,-0.694,0.905333333311,0.47538888889
244.92,-0.758555555556,0.125333333333,0.794833333335,-2.48122222221,0.760055555557,4.00500000001,3.78688888889,0.435185185197,8.48455555555,-0.678,0.907555555556,0.59638888889
245.30,-0.734111111111,-0.0365,0.367166666665,-2.26944444444,0.713083333333,4.3768888889,3.73688888888,0.38777366256,8.763,-0.562555555553,0.690444444443,0.885222222222
245.67,-0.57688888889,0.21238888889,0.376833333335,-1.7435,0.819194444447,4.69922222221,4.04988888888,0.703012345677,9.03711111111,-0.179111111111,0.896333333321,1.353
246.05,-0.625444444446,0.282944444443,0.031166666665,-1.36611111111,0.664583333333,4.62611111111,4.06488888888,0.973074074072,9.20072222222,0.0144444444443,0.878888888888,1.48794444444
246.42,-0.123555555557,0.66688888889,0.488333333335,-0.448444444443,1.08933333333,5.36044444444,4.63788888889,1.87572427984,9.80572222222,0.64322222222,1.53455555554,2.48011111111
246.79,0.296222222222,0.905944444443,0.505666666665,-0.00655555555333,1.27872222222,5.73566666667,4.99566666667,2.19956790123,10.1704444444,1.09688888889,1.76855555554,2.86866666667
247.17,0.896888888887,1.36366666667,0.808833333335,0.511777777777,1.61236111111,6.08411111111,5.35744444444,2.69852263375,10.9606111111,1.61177777778,2.26955555554,3.49922222222
247.54,1.11766666667,1.57216666667,1.18266666666,0.706611111113,1.69511111111,6.14977777779,5.55866666667,3.05451028806,11.3470555556,1.78211111111,2.39244444444,3.85972222222
247.92,1.23555555555,1.43661111111,1.35666666667,1.06061111111,1.81627777778,6.25866666667,5.61922222223,3.12069135802,11.5963333333,1.88777777778,2.46644444444,4.18761111111
248.29,1.00988888889,1.17961111111,1.40233333334,1.09166666667,1.75155555555,5.95144444443,5.55933333333,2.9707037037,11.5859444444,1.59733333333,2.24122222221,4.29255555556
248.67,0.885000000001,0.776777777777,1.13333333333,0.836833333333,1.51097222222,5.51055555557,5.3348888889,2.71402469136,11.4186666667,1.20844444445,1.98511111112,4.04333333333
249.04,0.652222222221,0.610333333333,1.0435,0.72027777778,1.33263888889,5.24788888889,5.20655555557,2.63075720164,11.4912777778,1.04166666667,1.7898888889,3.852
249.42,0.449444444447,0.538777777777,1.07366666666,0.638833333333,1.35447222222,4.97944444443,5.08744444443,2.50236213992,11.3304444444,0.976666666668,1.7031111111,3.43783333333
249.79,0.292111111113,0.427777777777,1.1185,0.71561111111,1.38325,4.76033333334,5.09133333332,2.32884773663,11.4353888889,0.989222222221,1.60777777777,3.27966666667
250.17,0.135888888889,0.26461111111,1.3525,0.763833333343,1.56022222222,4.6918888889,5.11711111112,2.39365432098,11.6225,0.980888888889,1.52311111111,3.50661111111
250.54,-0.716444444444,-0.3205,0.767666666665,-0.00794444444333,1.18294444444,3.68366666666,4.55822222221,1.82904938271,11.4141666667,0.212777777776,0.76388888889,2.60427777778
250.92,-1.341,-0.941555555557,0.819,-0.524555555557,1.08780555556,2.88744444443,4.05144444445,1.66997942387,11.3766666667,-0.290666666664,0.386000000013,1.93594444445
251.29,-1.82155555556,-1.411,0.66066666665,-0.521944444433,1.21463888889,2.55744444445,4.05166666667,1.50869547326,11.1085,-0.48,0.292333333343,1.23905555556
251.66,-1.97822222222,-1.85427777778,0.02066666665,-0.369944444443,1.44905555556,2.53788888888,3.88622222221,1.610563786,11.3855,-0.563000000001,0.454555555543,0.845055555554
252.04,-1.44888888889,-1.12666666667,0.26333333335,0.0410555555667,2.09433333333,2.75844444445,4.61622222222,2.50336625513,12.0438333333,-0.209444444443,1.08322222222,1.09516666667
252.41,-0.89711111111,-0.3283888889,1.20683333335,0.586555555543,2.92027777778,3.4318888889,5.51600000001,3.56306584362,12.9146666667,0.81188888889,1.8998888889,1.81972222222
252.79,-0.96077777778,0.00483333333333,1.747,0.900777777777,3.24475,4.08133333332,6.17888888888,4.14086419754,13.2525,1.31077777778,2.37677777778,1.94872222222
253.16,-0.49888888889,0.0045,2.10366666665,1.16049999999,3.43441666667,4.28077777777,6.44022222222,4.38659670781,13.2275,1.62033333335,2.59366666667,1.93444444445
253.54,-0.0912222222233,-0.193166666667,1.88166666665,0.780444444457,3.21641666666,4.59155555556,6.59655555556,4.30009465021,13.1794444444,1.63066666667,2.59822222222,2.08133333333
253.91,-0.01111111111,-0.4126111111,1.80616666665,0.264666666667,3.08080555555,4.96500000001,6.45033333333,4.20791358024,13.3289444444,1.45166666667,2.49511111111,1.97327777778
254.28,-0.24777777778,-0.570166666667,1.5285,-0.140722222223,2.952,5.14122222221,6.56877777778,4.13487654321,13.4423333333,1.24888888888,2.5658888889,1.59494444445
254.66,0.650222222223,0.121722222233,2.50766666665,0.64638888889,3.71016666667,6.23699999999,7.34044444446,4.81923045268,14.2265,2.00899999999,3.38399999999,2.31038888889
255.03,0.841333333333,0.515055555567,2.10366666665,0.74788888889,3.96449999999,6.74488888889,7.757,4.87720987654,14.7307222222,2.40611111111,3.51577777778,2.49477777778
255.41,0.935777777777,0.16988888889,1.63483333335,0.238222222233,3.41344444445,6.53077777778,7.29266666667,4.49809876544,14.2901666667,1.93811111112,2.97211111111,2.04088888889
255.78,0.97488888889,-0.222833333333,1.248,-0.234,2.88369444443,6.48922222222,6.97633333334,3.87855967079,13.6258888889,1.73277777777,2.68411111111,1.73961111111
256.15,0.269666666663,-1.04316666667,1.0285,-1.21294444443,1.97211111112,6.09322222221,6.29488888888,2.97646502057,12.7011666667,1.27777777778,2.07955555554,1.10288888889
256.53,-0.147444444447,-2.0695,0.19966666665,-1.6063888889,1.01183333336,5.61755555555,5.65522222221,2.15049382717,11.8025555556,0.736444444433,1.47700000001,0.421222222221
256.90,0.293999999997,-1.44905555556,0.60483333335,-1.0948888889,1.1361388889,5.90666666665,5.77099999999,2.33359670782,11.927,1.11133333335,1.96511111112,0.768555555557
257.28,1.13088888889,-0.254666666667,0.647666666665,-0.192666666667,1.82366666667,6.35811111112,6.35166666668,3.09053909466,12.4978888889,1.6418888889,2.72466666668,1.53394444445
257.65,1.366,0.3995,0.885,0.553444444447,2.10441666667,6.08522222221,6.54855555554,3.6586872428,12.9065555556,1.74366666667,3.02377777779,2.19016666667
258.02,1.33533333333,0.597055555557,0.752,0.835277777777,2.04997222222,5.76677777779,6.23033333332,3.58290946501,12.5652222222,1.36111111111,2.85366666666,2.47466666667
258.40,1.59088888889,0.960166666667,1.01566666667,1.2595,2.20222222222,5.92055555557,6.51844444444,3.86565020577,12.9545555556,1.63655555555,2.96188888889,3.10016666667
258.77,1.38188888889,0.855944444443,0.9865,1.29116666667,2.07780555556,5.78111111111,6.40977777778,3.89670781893,12.9132222222,1.61544444444,2.85644444443,3.42905555556
259.15,1.45222222222,0.83388888889,1.222,1.45172222222,1.99325,5.78755555555,6.51711111112,4.06656378601,13.1720555556,1.62066666667,3.0241111111,3.58588888889
259.52,1.69855555556,1.27061111111,1.512,1.78261111111,2.29216666667,6.06677777777,6.87944444443,4.40999588478,13.6511111111,1.925,3.27822222221,4.13194444444
259.89,1.69244444445,1.43144444444,1.42833333334,1.87761111111,2.25291666667,6.01366666668,6.88333333333,4.39111522634,13.7952222222,1.94277777778,3.1681111111,4.14122222222
260.27,1.93133333333,1.7765,1.54866666666,2.34411111111,2.545,6.2898888889,7.13799999999,4.7247037037,14.1296666667,2.14388888889,3.32322222221,4.50016666667
260.64,2.03111111111,2.03811111111,1.64,2.4215,2.71541666667,6.47688888888,7.22444444445,4.86397530864,14.3347777778,2.242,3.37833333332,4.59872222222
261.01,1.94111111111,2.02272222222,1.5055,2.3225,2.66130555556,6.35277777777,7.21288888889,4.84228806584,14.4568888889,2.19488888889,3.12022222222,4.51744444445
261.39,1.79833333333,1.95733333333,1.77516666666,2.31833333333,2.62705555556,6.45477777779,7.22244444443,4.81088065844,14.4608888889,2.232,3.13377777777,4.70266666667
261.76,1.588,1.76522222222,1.88266666667,2.34377777778,2.46886111111,6.41844444443,7.18311111111,4.65969547325,14.4955,2.23077777778,3.11055555555,4.743
262.13,1.71766666666,1.90055555556,2.22166666667,2.60883333333,2.74319444444,6.53055555555,7.51566666667,4.9058930041,14.9812222222,2.58611111111,3.51688888889,4.98016666667
262.51,1.71666666667,1.87305555556,2.41066666666,2.794,2.76427777778,6.52577777777,7.44666666667,4.81704526748,14.9875555556,2.62155555556,3.73788888889,4.8445
262.88,1.59977777778,1.68072222222,2.06466666666,2.73111111112,2.6545,6.37199999999,7.45788888889,4.45672427985,15.0538888889,2.352,3.71100000001,4.44588888889
263.25,1.42733333333,1.47266666667,2.08133333333,2.79394444446,2.70358333333,6.35888888889,7.47566666668,4.23489711934,14.9120555556,2.11455555556,3.61777777777,4.34377777778
263.63,0.817888888889,0.782333333333,1.6775,2.40155555554,2.24961111111,5.86944444443,6.99233333332,3.65178600822,14.4898333333,1.69355555556,3.09622222222,3.67383333333
264.00,0.0855555555543,0.0768333333333,1.14383333335,1.73966666667,1.98775,5.48633333334,6.53411111111,3.14900823046,13.8937777778,1.20299999999,2.80600000001,3.10455555556
264.37,-0.376222222223,-0.263777777777,0.67683333335,0.96638888889,1.72852777778,5.14555555557,5.97933333332,2.53353086419,13.5109444444,0.951888888877,2.57611111112,2.48916666667
264.75,-0.351444444447,-0.321555555557,0.561,0.776833333333,1.63763888889,5.07888888889,5.96688888889,2.38289711934,13.5096111111,0.783111111111,2.61355555556,2.49844444444
265.12,-0.212111111112,-0.444555555557,0.231166666665,0.895277777767,1.74872222222,5.16355555555,5.94955555556,2.05851851852,13.1577777778,0.722222222221,2.96211111111,2.52711111111
265.49,-0.12488888889,-0.571777777777,0.174166666665,0.59661111111,1.71141666667,5.00444444446,5.77333333332,1.87402057613,13.1591111111,0.804999999999,2.8511111111,2.29583333333
265.87,-0.022,-0.55211111111,-0.0225,0.274888888887,1.84175,5.06711111112,5.67633333333,1.62408230453,12.7612222222,0.581444444446,2.75777777777,1.94461111111
266.24,-0.010666666669,-0.608777777777,0.1555,0.18811111111,1.65786111111,5.06944444445,5.75577777777,1.69634567901,12.7195555556,0.453333333333,2.57622222222,1.81694444445
266.61,0.0367777777777,-0.572333333333,0.079,-0.0150555555567,1.6385,4.96666666667,5.73744444446,1.90941975308,12.6204444444,0.552888888888,2.30111111111,1.97116666667
266.98,0.0806666666667,-0.517277777777,0.2605,-0.168666666667,1.59505555556,4.7611111111,5.59888888888,2.07003292181,12.5662222222,0.707444444444,2.13211111111,2.0965
267.36,0.321222222223,-0.0822222222233,0.615166666665,-0.125055555553,1.81183333333,4.94200000001,5.71133333334,2.18433333334,12.6998888889,1.25066666666,2.30066666667,2.366
267.73,0.486222222222,-0.0440555555567,0.653166666665,-0.0797777777767,2.07988888889,5.07855555557,5.71500000001,2.33486419754,12.6535555556,1.38533333333,2.46788888888,2.55777777778
268.10,0.800666666668,0.239555555557,1.0195,0.418388888887,2.37238888889,5.21788888888,6.10633333335,2.7896872428,13.0357222222,1.56144444445,2.69122222223,2.87761111111
268.48,1.03166666667,0.253777777777,1.35883333333,0.602833333333,2.45761111111,5.20655555555,6.34066666667,3.0245308642,13.2729444444,1.69177777778,2.8458888889,3.14188888889
268.85,0.848444444443,0.0549444444433,1.2415,0.458,2.26155555556,4.97355555557,6.1368888889,2.98883127573,12.8648333333,1.55911111111,2.60055555557,3.011
269.22,0.83588888889,-0.0908333333333,1.3225,0.300333333333,2.11755555556,4.99999999999,5.98422222221,3.23127160495,12.9440555556,1.43677777778,2.33322222222,2.98383333333
269.59,0.726666666667,-0.46211111111,0.812166666665,0.241055555557,1.94191666667,4.93888888889,5.72611111112,3.09604526749,12.6453888889,1.12877777778,1.96288888888,2.75194444444
269.97,0.869555555557,-0.288555555557,0.715,0.503055555553,2.20333333333,5.16188888888,5.83311111111,3.45486831276,12.7650555556,1.37744444445,2.03633333333,3.23822222222
270.34,0.940666666667,-0.315777777777,0.241833333335,0.311,2.16708333333,5.2,5.63377777777,3.55148148149,12.5537777778,1.22833333334,1.84133333333,3.19977777778
270.71,1.00344444445,-0.257277777777,0.2655,0.367777777777,2.30727777778,5.38644444443,5.84622222223,3.58088065843,12.5338333333,1.15055555555,1.90966666666,3.376
271.09,1.20111111111,0.196944444443,0.347666666665,0.644611111113,2.44508333333,5.80977777777,6.07866666667,3.82563374486,12.7942777778,1.24855555556,2.0338888889,3.50194444444
271.46,1.06322222222,0.18538888889,0.0395,0.5425,2.30333333333,5.88388888889,6.0528888889,3.93238271606,12.7017777778,1.09088888889,1.74922222223,3.59355555556
271.83,1.26155555556,0.557722222223,0.503833333335,0.652222222223,2.33194444445,6.02544444443,6.31022222222,4.08839094651,12.8487222222,1.23677777778,1.92788888889,3.945
272.20,1.497,0.77011111111,0.85,0.821944444447,2.55225,6.24133333332,6.49200000001,4.17395473251,12.7481111111,1.51211111111,2.05933333333,4.07261111111
272.58,1.59877777778,0.813166666667,0.899666666665,1.07772222222,2.55688888889,6.258,6.404,4.21744032921,12.7571666667,1.52888888889,2.09733333335,4.17983333333
272.95,1.72366666667,0.915444444443,1.004,1.30011111111,2.61488888889,6.30488888889,6.41044444446,4.20518930041,12.8631666667,1.65944444445,2.26122222222,4.239
273.32,1.83744444444,1.08594444444,1.18916666666,1.41505555555,2.80780555556,6.30999999999,6.48044444445,4.18068724281,12.8685555556,1.82922222222,2.424,4.50577777778
273.69,1.89511111111,1.26416666667,1.49966666666,1.50972222222,3.01719444445,6.21955555557,6.69666666666,4.28465843623,13.0287777778,2.00355555555,2.65255555555,4.66444444444
274.06,1.61355555556,0.950055555557,1.44566666667,1.46533333333,2.89888888889,6.02166666665,6.50111111112,4.09716460905,12.9889444444,2.02444444444,2.57855555555,4.33083333333
274.44,1.41277777778,0.889722222223,1.57783333333,1.35205555555,2.92136111111,5.89033333334,6.33933333334,3.71286831276,12.7818333333,2.06066666667,2.39977777778,4.113
274.81,1.18388888889,0.889277777777,1.46333333333,1.21788888889,2.71302777778,5.71566666666,5.99911111112,3.54122222223,12.665,1.89488888889,2.18433333335,3.86333333333
275.18,1.02966666667,0.573222222223,1.41566666666,1.07361111111,2.70797222222,5.51277777777,5.6998888889,3.37590534981,12.3265,1.79655555555,2.14388888888,3.75238888889
275.55,1.18088888889,0.353833333333,1.44733333334,1.10394444444,2.72069444444,5.43500000001,5.55555555554,3.20681893003,12.2032777778,1.74577777778,2.26933333333,3.52016666667
275.93,1.21988888889,0.411055555557,1.35,1.47511111112,2.88080555556,5.61377777779,5.57677777777,3.33741563785,12.3891666667,1.79888888889,2.48822222222,3.47955555555
